,Concept_ID,ga,ady
688,teuer::A,costasach,силъа́пӏ
689,wertvoll::A,luachmhar,пкӏэ зиӏ
690,wertvoll::A,luachmhar,уасэ́ зыфа́шӏ
691,blind::A,dall,нэшъу́
692,blind::A,caoch,нэшъу́
693,taub::A,bodhar,дэгу
694,kräftig::A,cumhachtach,лъэ́ш
695,stark::A,tréan,лъэ́ш
696,stark::A,láidir,лъэ́ш
697,schwach::A,lag,хъыбэй
698,schwach::A,fann,хъыбэй
699,fett::A,ramhar,пщэры́
700,schlank::A,caol,ищыгъэ
701,schlank::A,seang,ищыгъэ
702,hübsch::A,álainn,дахэ́
703,hübsch::A,dathúil,дахэ́
704,böse::A,olc,ябгэ
705,dumm::A,dúr,делэ
706,dumm::A,amaideach,делэ
707,faul::A,falsa,шъхьахы́нэ
708,faul::A,leisciúil,шъхьахы́нэ
709,fleißig::A,dícheallach,егугъурэ
710,geizig::A,barainneach,тхьацэ
711,geizig::A,sprionlaithe,тхьацэ
712,klug::A,cliste,акъылышӏу́
713,geschickt::A,oilte,ӏэпэӏэсэ́
714,geschickt::A,oilte,шо́у шӏыгъэ́
715,geschickt::A,ealaíonta,ӏэпэӏэсэ́
716,geschickt::A,ealaíonta,шо́у шӏыгъэ́
717,lieb::A,dil,псэм фэд
718,lieb::A,dílis,псэм фэд
719,lustig::A,aerach,чэф
720,lustig::A,meidhreach,чэф
721,sanft::A,bog,ӏушъа́б
722,sanft::A,séimh,ӏушъа́б
723,hungrig::A,ocrach,гъаблэ́
724,krank::A,tinn,сыма́дж
725,krank::A,breoite,сыма́дж
726,nackt::A,nocht,пцӏанэ́
727,traurig::A,brónach,нэшхъэй
728,lebendig::A,beo,
729,gut::A,maith,дэгъу́
730,schlecht::A,dona,дэи
731,schlecht::A,droch-,дэи
732,richtig::A,ceart,тэрэз
733,schlimm::A,gránna,щынэгъо
734,schlimm::A,tubaisteach,щынэгъо
735,wahr::A,fíor,шъыпкъэ́
736,alt::A,sean,жъы
737,neu::A,úr,кӏэ
738,neu::A,nua,кӏэ
739,ehemalig::A,iar-,-щтыгъэ
740,ehemalig::A,iar-,-гъэ
741,ehemalig::A,sean-,-щтыгъэ
742,ehemalig::A,sean-,-гъэ
743,alt[Lebewesen]::A,sean,жъы
744,alt[Lebewesen]::A,aosta,жъы
745,jung::A,óg,ныбжьыкӏэ́
746,arm::A,bocht,тхьамы́кӏ
747,reich::A,saibhir,бай
748,reich::A,rachmasach,бай
749,bekannt::A,atá eolas air,нэӏуа́с
750,berühmt::A,cailiúil,цӏэры́ӏу
751,berühmt::A,clúiteach,цӏэры́ӏу
752,fremd::A,coimhthíoch,хымэ
753,verschieden::A,éagsúil,зэфэшъхьафы
754,verschieden::A,difriúil,зэфэшъхьафы
755,nah::A,gar,благъэ́
756,nah::A,deas,благъэ́
757,fern::A,i bhfad uainn,чыжьэ
758,fern::A,i bhfad i gcéin,чыжьэ
759,linker::A,clé,сэмэ́гу
760,rechter::A,deas,джабгъу
761,anderer::A,eile,нэмы́кӏ
762,erster::A,céad,апэр
763,zweiter::A,dóú,я́тӏонэр
764,zweiter::A,dara,я́тӏонэр
765,dritter::A,tríú,ящэнэр
766,dritter::A,treas,ящэнэр
767,letzter::A,déanach,аужыр
768,letzter::A,deireanach,аужыр
769,allein::ADV,i d'aonar,зы
770,auf einmal::ADV,ag an am céanna,ардэдэм
771,auf einmal::ADV,ag an am céanna,асыхьатым
772,zusammen::ADV,le chéile,зэгъусэхэ́у
773,zusammen::ADV,in eineacht,зэгъусэхэ́у
774,lange::ADV,fada,бэрэ́
775,plötzlich::ADV,go tobann,зэкӏэм
776,plötzlich::ADV,i dtobainne,зэкӏэм
777,sofort::ADV,ar an toirt,ардэдэм
778,sofort::ADV,ar an toirt,асыхьатым
779,sofort::ADV,ar an bpointe,ардэдэм
780,sofort::ADV,ar an bpointe,асыхьатым
781,später::ADV,níos déanaí,нэужым
782,jetzt::ADV,anois,джы
783,heute::ADV,inniu,непэ́
784,morgen::ADV,amárach,неу́щы
785,bald::ADV,go luath,псынкӏэу
786,bald::ADV,gan mhoill,псынкӏэу
787,dann::ADV,ansin,нэужым
788,gestern::ADV,inné,тыгъуа́с
789,einst::ADV,tráth,зэгорэ́м
790,einst::ADV,uair amháin,зэгорэ́м
791,damals::ADV,ag an am,армэ
792,damals::ADV,ag an am,ащыгъум
793,damals::ADV,an t-am sin,армэ
794,damals::ADV,an t-am sin,ащыгъум
795,danach::ADV,ina dhiaidh sin,нэужым
796,vorher::ADV,cheana,нахьыпэм
797,vorher::ADV,roimhe sin,нахьыпэм
798,zuerst::ADV,ar dtús,
799,einmal::ADV,uair amháin,зэ
800,manchmal::ADV,uaireanta,
801,oft::ADV,minic,бэрэ
802,immer::ADV,i gcónaí,ренэ́у
803,niemals::ADV,riamh,
804,hier::ADV,anseo,
805,hierhin::ADV,anseo,
806,von hier::ADV,an áit seo,
807,dort::ADV,ann,модэ
808,dort::ADV,ansin,модэ
809,dorthin::ADV,ann,модэ́
810,dorthin::ADV,ansin,модэ́
811,geradeaus::ADV,ar aghaidh,занкӏэу
812,rückwärts::ADV,siar,ыужыкӏэ́
813,zurück::ADV,ar ais,ыужыкӏэ́
814,unten::ADV,thíos,ычӏэкӏэ́
815,hinab::ADV,síos,ычӏэгъы́
816,hinab::ADV,síos,ычӏэкӏэ́
817,oben::ADV,thuas,ышъхьагъы
818,hinauf::ADV,suas,ышъхьагъыкӏэ
819,überall::ADV,i ngach áit,тыди́
820,überall::ADV,i ngach áit,тыдэкӏи́
821,überall::ADV,ar fud na háite,тыди́
822,überall::ADV,ar fud na háite,тыдэкӏи́
823,nicht::ADV,ní,-п
824,nicht::ADV,ní,мы-
825,nicht::ADV,cha,-п
826,nicht::ADV,cha,мы-
827,ein wenig::ADV,beagán,тӏэкӏу
828,kaum::ADV,ar éigean,къоды́й
829,sehr::ADV,an-,дэд
830,so::ADV,chomh,ащ фэд
831,so::ADV,chomh,мыщ фэд
832,so::ADV,chomh,джащ фэд
833,so::ADV,mar sin,ащ фэд
834,so::ADV,mar sin,мыщ фэд
835,so::ADV,mar sin,джащ фэд
836,noch::ADV,fós,джыри
837,noch::ADV,go fóill,джыри
838,nur::ADV,amháin,ныӏэ́п
839,nur::ADV,níl ach,ныӏэ́п
840,schon::ADV,cheana,
841,schon::ADV,cheana féin,
842,wieder::ADV,arís,джыри
843,wieder::ADV,athuair,джыри
844,vergebens::ADV,amú,пкӏэнчъэ́у
845,vergebens::ADV,in aisce,пкӏэнчъэ́у
846,vor::PRP,ar thosach,пашъхьэ́
847,hinter::PRP,laistiar de,кӏы́б
848,hinter::PRP,taobh thiar de,кӏы́б
849,unter::PRP,faoi,чӏэ-
850,durch::PRP,trí,пхыры-
851,neben::PRP,taobh le,дэжь
852,neben::PRP,in aice le,дэжь
853,zwischen::PRP,idir,азыфа́гу
854,wegen::PRP,de bharr,къы-
855,wegen::PRP,mar gheall ar,къы-
856,dies::PRN,seo,ар
857,das::PRN,sin,а
858,das::PRN,sin,мо
859,alles::PRN,gach rud,зэкӏэ́
860,ich::PRN,mé,сэ
861,ich::PRN,mise,сэ
862,du::PRN,tú,о
863,du::PRN,tusa,о
864,er::PRN,sé,ар
865,er::PRN,seisean,ар
866,wir::PRN,sinn,тэ
867,ihr::PRN,sibh,шъо
868,ihr::PRN,sibhse,шъо
869,sie::PRN,siad,ахэр
870,sie::PRN,siadsan,ахэр
871,was::FPRN,cad,сыд
872,was::FPRN,céard,сыд
873,wer::FPRN,cé,хэт
874,wo::FADV,cá,тыдэ́
875,wo::FADV,cén áit,тыдэ́
876,wohin::FADV,cá,тыдэ́
877,wohin::FADV,cén áit,тыдэ́
878,wie::FADV,conas,сыдэущтэ́у
879,wie::FADV,cén chaoi,сыдэущтэ́у
880,warum::FADV,cén fáth,сыд пае́
881,warum::FADV,cad chuige,сыд пае́
882,wieviel::FNUM,cá mhéad,тхьапш
883,wieviel::FNUM,cá mhéad,сыд фэди́з
884,eins::NUM,aon,зы
885,zwei::NUM,dhá,тӏу
886,drei::NUM,trí,щы
887,vier::NUM,ceathair,плӏы
888,fünf::NUM,cúig,тфы
889,sechs::NUM,sé,хы
890,sieben::NUM,seacht,блы
891,acht::NUM,ocht,и
892,neun::NUM,naoi,бгъу
893,zehn::NUM,deich,пшӏы
894,elf::NUM,aon déag,пшӏыкӏузы́
895,zwölf::NUM,dó dhéag,пшӏыкӏутӏу
896,zwanzig::NUM,fiche,тӏокӏы́
897,dreißig::NUM,tríocha,щэкӏы
898,vierzig::NUM,daichead,тӏокӏи́тӏу
899,vierzig::NUM,ceathracha,тӏокӏи́тӏу
900,fünfzig::NUM,caoga,шъэны́ыкъу
901,sechzig::NUM,seasca,тӏокӏи́щ
902,siebzig::NUM,seachtó,тӏокӏищырэ́ пшӏырэ́
903,achtzig::NUM,ochtó,тӏокӏи́пӏ
904,neunzig::NUM,nócha,тӏокӏиилӏырэ́ пшӏырэ́
905,hundert::NUM,céad,шъэ
906,tausend::NUM,míle,мин
907,und::CNJ,agus,ыкӏи
908,oder::CNJ,nó,е
909,stehen::V,seas,ущытын
910,stehen::V,seas,умыхъыен
911,sitzen::V,suigh,уисын
912,sitzen::V,suigh,утесын
913,liegen::V,luigh,телъы́н
914,hängen::V,tá crochta,къыщылэлын
915,hängen::V,tá crochta,къыщылэлын щыгъын быхъур
916,werden::V,éirigh,хъун
917,passieren::V,tarlaigh,къэхъун
918,beginnen::V,tosaigh,къежьэн
919,beginnen::V,tosaigh,къыублэн
920,enden::V,críochnaigh,ухы́н
921,wechseln::V,athraigh,зэхъожьы́н
922,aufgehen[Sonne]::V,éirigh,къыкъокӏы́н
923,untergehen[Sonne]::V,fuin,къохьан
924,untergehen[Sonne]::V,téigh faoi,къохьан
925,scheinen[Sonne]::V,taitin,къепсыи
926,scheinen[Sonne]::V,soilsigh,къепсыи
927,donnern::V,tá toirneach ann,гъогъон
928,wehen::V,séid,епщэ́н
929,strömen::V,sil,чъэн
930,fließen::V,rith,чъэн
931,fließen::V,snigh,чъэн
932,sich drehen::V,cas,зыгъэчэрэгъу́н
933,sich drehen::V,imrothlaigh,зыгъэчэрэгъу́н
934,schwanken::V,luasc,хъые́н
935,schwingen::V,luasc,зыгъэхъые́н
936,fallen::V,tit,къефэхы́н
937,brennen::V,dóigh,стын
938,rauchen::V,plúch toite,ӏугъо къикӏын
939,regnen::V,báistigh,къещхы́н
940,regnen::V,tá ag cur báistí,къещхы́н
941,gefrieren::V,sioc,дыкъын
942,gefrieren::V,reoigh,дыкъын
943,tauen::V,leáigh,жъун
944,tauen::V,coscair,жъун
945,schmelzen::V,leáigh,ткӏун
946,trocknen::V,triomaigh,гъушъы́н
947,trocknen::V,triomaigh,чъэпхъу́н
948,sieden::V,fiuch,жъон
949,sieden::V,beirigh,жъон
950,faulen::V,lobh,шъун
951,faulen::V,dreoigh,шъун
952,verfaulen::V,lobh,шъун
953,verfaulen::V,feoigh,шъун
954,reißen::V,bris,зэӏэтхъы́н
955,versinken::V,téigh síos,чӏихьан
956,vergehen::V,téigh thart,блэкӏы́н
957,erscheinen::V,tar,къэлъэгъон
958,verschwinden::V,imigh,кӏодыжьы́н
959,sinken::V,tit,
960,sinken::V,ísligh,
961,abnehmen::V,maolaigh,къыкӏичын
962,abnehmen::V,laghdaigh,къыкӏичын
963,zunehmen::V,méadaigh,хэхъо́н
964,steigen::V,éirigh,къежьэн
965,wachsen::V,fás,хэхъо́н
966,wachsen::V,fás,къэкӏы́н
967,glänzen::V,lonraigh,цӏыу́н
968,funkeln::V,drithligh,жъыу́н
969,lärmen::V,tóg callán,бырсыры́н
970,läuten::V,buail,теон
971,klingeln::V,buail,теон
972,klirren::V,cling,
973,brausen::V,búir,шъуин
974,rauschen::V,tá ag siosarnach,макъэ гъэӏун
975,klingen::V,tá glór ag,къыхэӏукӏын
976,bellen::V,amhastraigh,хьакъу́н
977,heulen::V,glam,быун
978,blasen::V,séid,епщэ́н
979,pfeifen::V,lig fead,шъуин
980,schreien::V,béic,куо́н
981,schreien::V,béic,кӏыи́н
982,schreien::V,glaoigh,куо́н
983,schreien::V,glaoigh,кӏыи́н
984,stöhnen::V,lig cnead,щэӏун
985,zittern::V,crith,кӏэзэзын
986,zittern::V,creathnaigh,кӏэзэзын
987,leben::V,mair,псэу́н
988,geboren werden::V,rugadh,къэхъун
989,atmen::V,análaigh,жьы къэщэ́н
990,trinken::V,ól,ешъо́н
991,essen::V,ith,шхын
992,schlucken::V,slog,бдырыин
993,müde werden::V,tuirsigh,пшъын
994,einschlafen::V,tit ina chodladh,хэчъыен
995,schlafen::V,codail,чъые́н
996,aufwachen::V,múscail,къэущы́н
997,aufstehen::V,éirigh,уцу́н
998,sich erholen::V,lig scíth,зыгъэпсэфын
999,krank werden::V,éirigh tinn,сымаджэ́ хъун
1000,krank sein::V,tá tinn,сымэджэ́н
1001,schmerzen::V,tá pian i,сымэджэ́н
1002,husten::V,déan casacht,пскэ́н
1003,genesen::V,téarnaigh,хъужьын
1004,sterben::V,éag,лӏэн
1005,sterben::V,faigh bás,лӏэн
1006,umkommen::V,caill,хэкӏодэн
1007,sich bewegen::V,bog,хъые́н
1008,sich bewegen::V,gluais,хъые́н
1009,sich rühren::V,corraigh,хъые́н
1010,sich erheben::V,seas suas,къэтэджын
1011,sich setzen::V,suigh,тӏысы́н
1012,hinfallen::V,tit,ебэджы́н
1013,laufen::V,siúil,кӏон
1014,schreiten::V,siúil,кӏон
1015,spazierengehen::V,téigh ag spaisteoireacht,къэкӏухьэн
1016,eilen::V,deifrigh,гузэжъон
1017,eilen::V,brostaigh,гузэжъон
1018,sich beeilen::V,deifrigh,гуӏэ́н
1019,sich beeilen::V,déan deifir,гуӏэ́н
1020,sausen::V,luathaigh,псынкӏэ́у чъэн
1021,rennen::V,rith,чъэн
1022,springen::V,léim,пкӏэн
1023,klettern::V,dreap,дэцохъоен
1024,schaukeln::V,téigh ar an maide corrach,уешӏэн
1025,kriechen::V,snámh,цохъо́н
1026,schwimmen::V,snámh,есы́н
1027,tauchen::V,tum,зычӏэгъэо́н
1028,rudern::V,iomair,къошъо бэщкӏэ фын
1029,rudern::V,rámhaigh,къошъо бэщкӏэ фын
1030,fahren::V,tiomáin,кӏон
1031,fliegen::V,eitil,быбы́н
1032,gehen::V,téigh,кӏон
1033,weggehen::V,imigh,ӏукӏын
1034,abfahren::V,imigh,ежьэн
1035,anhalten::V,stad,къэуцу́н
1036,hineingehen::V,téigh isteach,ихьан
1037,eintreten::V,téigh isteach,чӏэхьан
1038,kommen::V,tar,къэкӏо́н
1039,ankommen::V,tar,къэсы́н
1040,zurückkommen::V,fill,гъэзэжьын
1041,bleiben::V,fan,къэнэ́н
1042,warten::V,fan,пэплъэ́н
1043,erwarten::V,tá ag súil le,ежэн
1044,erwarten::V,tá ag dréim le,ежэн
1045,suchen::V,lorg,лъыхъу́н
1046,finden::V,faigh,къэгъоты́н
1047,finden::V,faigh,къыхэгъэщы́н
1048,finden::V,aimsigh,къэгъоты́н
1049,finden::V,aimsigh,къыхэгъэщы́н
1050,versuchen::V,triail,пылъы́н
1051,vorbereiten::V,réitigh,гъэхьазыры́н
1052,lieben::V,gráigh,шӏу плъэгъу́н
1053,mögen::V,taitin le,шӏу плъэгъу́н
1054,mögen::V,is maith le,шӏу плъэгъу́н
1055,lachen::V,gáir,щхын
1056,rühren::V,téigh i bhfeidhm ar,гур гъэузын
1057,weinen::V,goil,гъын
1058,weinen::V,caoin,гъын
1059,schimpfen::V,tá ag clamhsán,хъонэн
1060,sich ärgern::V,tá corraithe,губжы́н
1061,sich fürchten::V,tá eagla ar,щынэ́н
1062,fürchten::V,tá eagla ar,щынэ́н
1063,fliehen::V,teith,
1064,flüchten::V,éalaigh,
1065,sehen::V,feic,льэгъу́н
1066,anschauen::V,dearc,плъэн
1067,anschauen::V,dearc,еплъы́н
1068,anschauen::V,féach ar,плъэн
1069,anschauen::V,féach ar,еплъы́н
1070,ansehen::V,breathnaigh,плъэн
1071,hören::V,cluin,зэхэхын
1072,zuhören::V,éist,дэӏо́н
1073,probieren::V,bliais,хэӏэн
1074,riechen::V,bolaigh,пэмэ́н
1075,fühlen::V,braith,зэхэпшӏэн
1076,fühlen::V,mothaigh,зэхэпшӏэн
1077,scheinen::V,tá an chuma ar,уащыхъу́н
1078,scheinen::V,tá an chuma ar,уашӏошӏы́н
1079,zu sehen sein::V,tá le feiceáil,зэрэлъэгъу́н
1080,vernehmen::V,clois,зэхэхын
1081,frieren::V,tá fuar,дыкъын
1082,frieren::V,tá fuar,пӏыкӏэн
1083,frieren::V,tá fuar,чъыӏэ́ лӏэн
1084,tun::V,déan,шӏын
1085,können::V,féad,лъэкӏы́н
1086,können::V,is féidir le,лъэкӏы́н
1087,wollen::V,tá ag iarraidh,фэе́н
1088,anfangen::V,tosaigh,ублэн
1089,anfangen::V,cuir tús le,ублэн
1090,beenden::V,críochnaigh,ухы́н
1091,beenden::V,cuir deireadh le,ухы́н
1092,aufhören::V,stad,щыгъэтын
1093,gelingen::V,éirigh le,хъун
1094,geraten::V,tá deireadh ar,
1095,öffnen::V,oscail,ӏухы́н
1096,schließen::V,dún,игъэсэн
1097,schließen::V,iaigh,игъэсэн
1098,stellen::V,cuir,бгъэуцун
1099,setzen::V,cuir,гъэтӏысы́н
1100,setzen::V,socraigh,гъэтӏысы́н
1101,legen::V,cuir,хэлъхьа́н
1102,berühren::V,teagmhaigh le,эӏэн
1103,berühren::V,teagmhaigh le,нэсын
1104,verbinden::V,ceangail,зэхэпхэ́н
1105,verbinden::V,ceangail,пхын
1106,bedecken::V,clúdaigh,техъо́н
1107,bedecken::V,cumhdaigh,техъо́н
1108,aufhängen::V,croch,пылъэ́н
1109,anzünden::V,las,хэгъэнэ́н
1110,anzünden::V,adhain,хэгъэнэ́н
1111,aufheben::V,tóg,
1112,aufheben::V,ardaigh,
1113,zurücklassen::V,fág,къэгъэнэ́н
1114,verlieren::V,caill,чӏэ́нэн
1115,verlieren::V,caill,шӏокӏоды́н
1116,fallen lassen::V,lig uait,чӏэунэн
1117,fallen lassen::V,lig uait,пӏэпызын
1118,fallen lassen::V,caith uait,чӏэунэн
1119,fallen lassen::V,caith uait,пӏэпызын
1120,machen::V,déan,шӏын
1121,machen::V,réitigh,шӏын
1122,herstellen::V,táirg,шӏы́н
1123,bauen::V,tóg,шӏы́н
1124,reparieren::V,deisigh,дыжьы́н
1125,verbessern::V,feabhsaigh,нахьышӏу пшӏын
1126,verbessern::V,feabhsaigh,нахь дэгъу пшӏын
1127,ändern::V,athraigh,зэблэхъу́н
1128,graben::V,tochail,тӏын
1129,beugen::V,crom,
1130,biegen::V,lúb,уфэн
1131,drehen::V,cas,гъэчэрегъу́
1132,wenden::V,tiontaigh,пӏонтӏэн
1133,wenden::V,tiontaigh,бгъэзэн
1134,wenden::V,tiontaigh,уӏубын
1135,umdrehen::V,iompaigh,
1136,umdrehen::V,tiontaigh,
1137,heben::V,ardaigh,ӏэты́н
1138,hochheben::V,tóg,ӏэты́н
1139,ergreifen::V,beir ar,къэубыты́н
1140,halten::V,coimeád,ӏыгъы́н
1141,halten::V,coinnigh,ӏыгъы́н
1142,drücken::V,brúigh,тэӏункӏэн
1143,schieben::V,brúigh,уеӏункӏын
1144,schieben::V,brúigh,уетӏыргун
1145,kratzen::V,scríob,цӏэнтхъун
1146,lecken::V,ligh,бзэи́н
1147,lecken::V,leadhb,бзэи́н
1148,beißen::V,bain greim as,ецэкъэ́н
1149,abreißen::V,stróic,къичын
1150,abreißen::V,stróic,пытхъын
1151,abreißen::V,tarraing,къичын
1152,abreißen::V,tarraing,пытхъын
1153,abschneiden::V,scoith,пыупкӏын
1154,abschneiden::V,scoith,гобзыкӏын
1155,binden::V,ceangail,епхын
1156,stecken::V,sáigh,хэсэн
1157,brechen::V,bris,зэпыпкӏын
1158,klopfen::V,cnag,теон
1159,hauen::V,buail,теон
1160,kleben::V,gliúáil,щхэн
1161,reiben::V,cuimil,пӏотын
1162,streichen::V,leath,щыфэн
1163,schleifen::V,líomh,гъэчаны́н
1164,schleifen::V,líomh,кӏэлыкӏы́н
1165,schneiden::V,gearr,бзын
1166,rütteln::V,croith,гъэсысын
1167,schütteln::V,croith,гъэсысын
1168,schwenken::V,luasc,ӏэ шӏын
1169,schütten::V,doirt,икӏэ́н
1170,füllen::V,líon,из шӏын
1171,einwickeln::V,cuach,кӏоцӏыщыхьа́н
1172,einwickeln::V,clúdaigh,кӏоцӏыщыхьа́н
1173,tragen::V,iompair,хьын
1174,schleppen::V,tarraing,пхьын
1175,schleppen::V,tarraing,плъэшъун
1176,ziehen::V,tarraing,пкъудыин
1177,ziehen::V,tarraing,пщэн
1178,ziehen::V,tarraing,плъэшъун
1179,aufbewahren::V,coinnigh,пӏыгъын
1180,aufbewahren::V,coinnigh,уухъумэн
1181,werfen::V,caith,дзын
1182,fangen::V,ceap,къэубыты́н
1183,packen::V,beir ar,къэубыты́н
1184,verstecken::V,folaigh,бгъэбылъын
1185,verstecken::V,cuir i bhfolach,бгъэбылъын
1186,teilen::V,roinn,гощы́н
1187,schicken::V,seol,гъахьы́н
1188,bringen::V,beir,къэхьы́н
1189,bringen::V,tabhair,къэхьы́н
1190,hinzufügen::V,cuir le,хэгъэхъо́н
1191,bekommen::V,faigh,
1192,erhalten::V,faigh,
1193,nehmen::V,tóg,къытехы́н
1194,nehmen::V,glac,къытехы́н
1195,wählen::V,pioc,къыхэхы́н
1196,wählen::V,roghnaigh,къыхэхы́н
1197,auswählen::V,roghnaigh,къыхэхы́н
1198,bewahren::V,caomhnaigh,къэухъумэн
1199,behindern::V,cuir bac ar,пэрыохъу хъун
1200,verderben::V,mill,къутэн
1201,beschädigen::V,loit,къутэн
1202,beschädigen::V,déan damáiste do,къутэн
1203,zerbrechen::V,bris,къутэн
1204,zerreißen::V,stiall,зэӏэтхъы́н
1205,zerstören::V,mill,къутэ́н
1206,zerstören::V,scrios,къутэ́н
1207,verbrennen::V,las,гъэсты́н
1208,verbrennen::V,dóigh,гъэсты́н
1209,geben::V,tabhair,еты́н
1210,reichen::V,sín,еты́н
1211,reichen::V,cuir,еты́н
1212,schenken::V,bronn,еты́н
1213,schenken::V,tabhair,еты́н
1214,versprechen::V,geall,гъэгугъэ́н
1215,wünschen::V,guigh,шӏоигъо́н
1216,loben::V,mol,щытхъун
1217,küssen::V,póg,ебэу́н
1218,wiegen::V,bog,гъэхъыен
1219,wiegen::V,luasc,гъэхъыен
1220,zudecken::V,clúdaigh,техъо́н
1221,wecken::V,dúisigh,къэгъэущы́н
1222,zeigen::V,taispeáin,гъэлъэгъо́н
1223,führen::V,treoraigh,щэн
1224,lehren::V,múin,егъэджэ́н
1225,lehren::V,múin,егъэшӏэн
1226,lehren::V,teagasc,егъэджэ́н
1227,lehren::V,teagasc,егъэшӏэн
1228,unterrichten::V,múin,егъэджэ́н
1229,unterrichten::V,teagasc,егъэджэ́н
1230,aufziehen::V,tóg,пӏун
1231,leiten::V,tá i gceannas ar,гъэзекӏон
1232,antreiben::V,gríosaigh,къепфылӏэн
1233,lassen::V,cuir ag,еты́н
1234,einladen::V,cuir cuireadh ar,къегъэблэгъэн
1235,vereinigen::V,aontaigh,зэгогъэхьан
1236,besuchen::V,tabhair cuairt ar,щыӏэ́н
1237,treffen::V,cas ar,ӏукӏэ́н
1238,treffen::V,cas ar,пэгъокӏы́н
1239,treffen::V,buail le,ӏукӏэ́н
1240,treffen::V,buail le,пэгъокӏы́н
1241,sich versammeln::V,bailigh,зэхэхьан
1242,sich versammeln::V,cruinnigh,зэхэхьан
1243,spielen::V,imir,джэгу́н
1244,spielen::V,tá ag spraoi,джэгу́н
1245,singen::V,can,орэ́д къэӏо́н
1246,tanzen::V,rinc,къэшъо́н
1247,tanzen::V,damhsaigh,къэшъо́н
1248,sich trennen::V,scar,зэгокӏыжьы́ных
1249,verlassen::V,fág,бгынэн
1250,verlassen::V,fág,хэкӏыжьын
1251,retten::V,tarrtháil,къыхэпхыжьын
1252,retten::V,tarrtháil,къэбгъэнэжьын
1253,bewachen::V,cosain,къэгъэгъунэн
1254,bewachen::V,gardáil,къэгъэгъунэн
1255,schützen::V,cosain,ухъумэ́н
1256,verteidigen::V,cosain,къэухъумэн
1257,sich schlagen::V,tá ag bruíon,эзэон
1258,schießen::V,caith,он
1259,schießen::V,scaoil,он
1260,siegen::V,bain,текӏо́н
1261,siegen::V,buaigh,текӏо́н
1262,ärgern::V,cuir isteach ar,бгъэгубжын
1263,schlagen::V,buail,ео́н
1264,treten::V,ciceáil,
1265,stechen::V,sáigh,хэӏун
1266,stoßen::V,brúigh,тӏыро́н
1267,stoßen::V,brúigh,уеӏункӏын
1268,stoßen::V,soncáil,тӏыро́н
1269,stoßen::V,soncáil,уеӏункӏын
1270,stehlen::V,goid,тыгъу́н
1271,stören::V,cuir isteach ar,бгъэгумэкӏын
1272,belästigen::V,cuir as do,бгъэгумэкӏын
1273,verbergen::V,ceil,ушъэфын
1274,täuschen::V,cuir dallamullóg ar,гъэпцӏэ́н
1275,betrügen::V,déan calaois ar,гъэпцӏэ́н
1276,töten::V,maraigh,уикӏын
1277,wohnen::V,cuir faoi,дэсын
1278,wohnen::V,tá ina chónaí,дэсын
1279,arbeiten::V,oibrigh,лэжьэ́н
1280,sammeln::V,bailigh,угъои́н
1281,sammeln::V,cruinnigh,угъои́н
1282,pflücken::V,pioc,къыпычы́н
1283,jagen::V,seilg,шэкӏон
1284,jagen::V,seilg,ешэкӏон
1285,fischen::V,iasc,пцэжъые уешэн
1286,fassen::V,beir ar,къэубыты́н
1287,hüten::V,aoirigh,хэхъо́н
1288,treiben::V,seol,пфын
1289,treiben::V,tiomáin,пфын
1290,anbinden::V,ceangail,епхын
1291,füttern::V,cothaigh,гъэшхэ́н
1292,füttern::V,beathaigh,гъэшхэ́н
1293,melken::V,bligh,щын
1294,melken::V,crúigh,щын
1295,hacken::V,gearr,упкӏэтэн
1296,gießen::V,uiscigh,тепкӏэн
1297,reifen::V,aibigh,игъо хъун
1298,zubereiten::V,cócaráil,бгъэхьазырын
1299,kochen::V,bruith,шӏы́н
1300,kochen::V,beirigh,шӏы́н
1301,backen::V,bácáil,гъэжъэ́н
1302,braten::V,róst,гъэжъэ́н
1303,braten::V,frioch,гъэжъэ́н
1304,umrühren::V,measc,зэхэгъэкӏухьан
1305,stricken::V,cniotáil,хъын
1306,nähen::V,fuaigh,дэн
1307,färben::V,dathaigh,бгъэлэн
1308,reinigen::V,glan,укъэбзы́н
1309,waschen::V,nigh,бгыкӏын
1310,abwischen::V,glan,лъэкӏы́н
1311,spülen::V,sruthlaigh,дэгъэчъыхьан
1312,fegen::V,scuab,пхъэнкӏы́н
1313,kehren::V,scuab,пхъэнкӏы́н
1314,baden::V,folc,зыгъэпскӏын
1315,sich waschen::V,nigh é féin,зытхьакӏы́н
1316,ausziehen::V,bain de,къытехы́н
1317,anziehen::V,cuir ar,щылъэ́н
1318,sich anziehen::V,gléas é féin,зыфэпэн
1319,kämmen::V,cíor,жьын
1320,schmücken::V,maisigh,гъэдэхэ́н
1321,sagen::V,abair,къэӏон
1322,sprechen::V,labhair,псэлъэ́н
1323,reden::V,caintigh,гущыӏэ́н
1324,sich unterhalten::V,caintigh,зэдэгущыӏэн
1325,sich unterhalten::V,tá ag comhrá,зэдэгущыӏэн
1326,fragen::V,fiafraigh,упчӏэ́н
1327,fragen::V,cuir ceist,упчӏэ́н
1328,bitten::V,iarr,лъэӏо́н
1329,erzählen::V,inis,къэпӏотэ́н
1330,erzählen::V,eachtraigh,къэпӏотэ́н
1331,mitteilen::V,aithris,макъэ егъэӏун
1332,mitteilen::V,cuir in iúl,макъэ егъэӏун
