,Concept_ID,hy,hy
702,lecker::A,համեղ,համեղ
703,süß::A,անուշ,անուշ
704,bitter::A,կծու,կծու
705,sauer::A,թթու,թթու
706,sauer::A,թթու,թթված
707,sauer::A,թթված,թթու
708,sauer::A,թթված,թթված
709,hell::A,պայծառ,պայծառ
710,hell::A,պայծառ,խելամիտ
711,hell::A,խելամիտ,պայծառ
712,hell::A,խելամիտ,խելամիտ
713,dunkel::A,մութ,մութ
714,schwarz::A,սեւ,սեւ
715,weiß::A,սպիտակ,սպիտակ
716,rot::A,կարմիր,կարմիր
717,gelb::A,դեղին,դեղին
718,blau::A,կապույտ,կապույտ
719,grün::A,կանաչ,կանաչ
720,grau::A,գորշ,գորշ
721,bunt::A,գոյնզգոյն,գոյնզգոյն
722,billig::A,էժան,էժան
723,teuer::A,թանկ,թանկ
724,wertvoll::A,թանկարժեք,թանկարժեք
725,blind::A,կույր,կույր
726,taub::A,խուլ,խուլ
727,kräftig::A,հզոր,հզոր
728,stark::A,ուժեղ,ուժեղ
729,schwach::A,տկար,տկար
730,schwach::A,տկար,թույլ
731,schwach::A,թույլ,տկար
732,schwach::A,թույլ,թույլ
733,fett::A,գեր,գեր
734,schlank::A,նիհար,նիհար
735,hübsch::A,գրավիչ,գրավիչ
736,hübsch::A,գրավիչ,սիրունիկ
737,hübsch::A,սիրունիկ,գրավիչ
738,hübsch::A,սիրունիկ,սիրունիկ
739,böse::A,չար,չար
740,dumm::A,հիմար,հիմար
741,faul::A,ծույլ,ծույլ
742,fleißig::A,ջանասեր,ջանասեր
743,fleißig::A,ջանասեր,փութաջան
744,fleißig::A,փութաջան,ջանասեր
745,fleißig::A,փութաջան,փութաջան
746,geizig::A,ագահ,ագահ
747,geizig::A,ագահ,կծծի
748,geizig::A,կծծի,ագահ
749,geizig::A,կծծի,կծծի
750,klug::A,խելոք,խելոք
751,klug::A,խելոք,ընդունակ
752,klug::A,ընդունակ,խելոք
753,klug::A,ընդունակ,ընդունակ
754,geschickt::A,ճարտար,ճարտար
755,lieb::A,սիրելի,սիրելի
756,lustig::A,զվարթ,զվարթ
757,sanft::A,հեզ,հեզ
758,hungrig::A,քաղցած,քաղցած
759,krank::A,հիվանդ,հիվանդ
760,nackt::A,մերկ,մերկ
761,traurig::A,տխուր,տխուր
762,lebendig::A,կենդանի,կենդանի
763,gut::A,լավ,լավ
764,schlecht::A,վատ,վատ
765,richtig::A,ձիշտ,ձիշտ
766,schlimm::A,լղրճուկ,լղրճուկ
767,wahr::A,ճիշտ,ճիշտ
768,wahr::A,ճիշտ,իրական
769,wahr::A,իրական,ճիշտ
770,wahr::A,իրական,իրական
771,alt::A,հին,հին
772,neu::A,նոր,նոր
773,ehemalig::A,նախկին,նախկին
774,alt[Lebewesen]::A,ծեր,ծեր
775,alt[Lebewesen]::A,ծեր,պառավ
776,alt[Lebewesen]::A,պառավ,ծեր
777,alt[Lebewesen]::A,պառավ,պառավ
778,jung::A,մատաղ,մատաղ
779,arm::A,աղքատ,աղքատ
780,reich::A,հարուստ,հարուստ
781,bekannt::A,ծանոթ,ծանոթ
782,berühmt::A,հայտնի,հայտնի
783,berühmt::A,հայտնի,հռչակավոր
784,berühmt::A,հռչակավոր,հայտնի
785,berühmt::A,հռչակավոր,հռչակավոր
786,fremd::A,օտար,օտար
787,verschieden::A,տարբեր,տարբեր
788,nah::A,մոտ,մոտ
789,nah::A,մոտ,մերձ
790,nah::A,մերձ,մոտ
791,nah::A,մերձ,մերձ
792,fern::A,հեռավոր,հեռավոր
793,linker::A,ձախ,ձախ
794,rechter::A,աջ,աջ
795,anderer::A,այլ,այլ
796,anderer::A,այլ,ուրիշ
797,anderer::A,ուրիշ,այլ
798,anderer::A,ուրիշ,ուրիշ
799,erster::A,առաջին,առաջին
800,zweiter::A,երկրորդ,երկրորդ
801,dritter::A,երրորդ,երրորդ
802,letzter::A,վերջին,վերջին
803,allein::ADV,միայնակ,միայնակ
804,auf einmal::ADV,միասնաբար,միասնաբար
805,zusammen::ADV,միասին,միասին
806,zusammen::ADV,միասին,իրար հետ
807,zusammen::ADV,իրար հետ,միասին
808,zusammen::ADV,իրար հետ,իրար հետ
809,lange::ADV,երկար ժամանակ,երկար ժամանակ
810,plötzlich::ADV,հանկարծ,հանկարծ
811,sofort::ADV,իսկույն,իսկույն
812,später::ADV,ավելի ուշ,ավելի ուշ
813,später::ADV,ավելի ուշ,հետո
814,später::ADV,հետո,ավելի ուշ
815,später::ADV,հետո,հետո
816,jetzt::ADV,այժմ,այժմ
817,heute::ADV,այսօր,այսօր
818,morgen::ADV,վաղը,վաղը
819,bald::ADV,շուտով,շուտով
820,dann::ADV,ապա,ապա
821,dann::ADV,ապա,հետո
822,dann::ADV,հետո,ապա
823,dann::ADV,հետո,հետո
824,gestern::ADV,երեկ,երեկ
825,einst::ADV,հին ատեն,հին ատեն
826,damals::ADV,ատէնին,ատէնին
827,danach::ADV,ապա,ապա
828,danach::ADV,ապա,այն ժամանակ
829,danach::ADV,այն ժամանակ,ապա
830,danach::ADV,այն ժամանակ,այն ժամանակ
831,vorher::ADV,առաջ,առաջ
832,zuerst::ADV,նախ,նախ
833,einmal::ADV,մի անգամ,մի անգամ
834,manchmal::ADV,երբեմն,երբեմն
835,oft::ADV,հաճախ,հաճախ
836,immer::ADV,միշտ,միշտ
837,niemals::ADV,երբեք,երբեք
838,hier::ADV,այստեղ,այստեղ
839,hierhin::ADV,այստեղ,այստեղ
840,von hier::ADV,այդտեղից,այդտեղից
841,dort::ADV,այնտեղ,այնտեղ
842,dorthin::ADV,այնտեղ,այնտեղ
843,geradeaus::ADV,ուղիղ,ուղիղ
844,vorwärts::ADV,առաջ,առաջ
845,rückwärts::ADV,դեպի ետ,դեպի ետ
846,zurück::ADV,ետ,ետ
847,unten::ADV,ներքեւում,ներքեւում
848,hinab::ADV,ներքեւ,ներքեւ
849,oben::ADV,վերեւում,վերեւում
850,hinauf::ADV,վերեւ,վերեւ
851,überall::ADV,ամենուր,ամենուր
852,nicht::ADV,չէ,չէ
853,ein wenig::ADV,մի քիչ,մի քիչ
854,kaum::ADV,հազիվ,հազիվ
855,sehr::ADV,շատ,շատ
856,so::ADV,այդպես,այդպես
857,noch::ADV,դեռ,դեռ
858,nur::ADV,միայն,միայն
859,schon::ADV,արդեն,արդեն
860,wieder::ADV,նորից,նորից
861,wieder::ADV,նորից,դարձյալ
862,wieder::ADV,դարձյալ,նորից
863,wieder::ADV,դարձյալ,դարձյալ
864,vergebens::ADV,իզուր,իզուր
865,vor::PRP,դիմացը,դիմացը
866,hinter::PRP,ետեւը,ետեւը
867,unter::PRP,տակ,տակ
868,durch::PRP,միջով,միջով
869,neben::PRP,քովը,քովը
870,zwischen::PRP,միջեւ,միջեւ
871,wegen::PRP,պատճառով,պատճառով
872,wegen::PRP,պատճառով,շնորհից
873,wegen::PRP,շնորհից,պատճառով
874,wegen::PRP,շնորհից,շնորհից
875,dies::PRN,սա,սա
876,dies::PRN,սա,այս
877,dies::PRN,այս,սա
878,dies::PRN,այս,այս
879,das::PRN,դա,դա
880,das::PRN,դա,այդ
881,das::PRN,այդ,դա
882,das::PRN,այդ,այդ
883,alles::PRN,ամեն ինչ,ամեն ինչ
884,ich::PRN,ես,ես
885,du::PRN,դու,դու
886,er::PRN,նա,նա
887,wir::PRN,մենք,մենք
888,ihr::PRN,դուք,դուք
889,sie::PRN,նրանք,նրանք
890,was::FPRN,ինչ,ինչ
891,wer::FPRN,ով,ով
892,wo::FADV,ուր,ուր
893,wo::FADV,ուր,որտեղ
894,wo::FADV,որտեղ,ուր
895,wo::FADV,որտեղ,որտեղ
896,wohin::FADV,դեպի ուր,դեպի ուր
897,wie::FADV,ինչպես,ինչպես
898,warum::FADV,ինչու,ինչու
899,wieviel::FNUM,որչափ,որչափ
900,eins::NUM,մեկ,մեկ
901,zwei::NUM,երկու,երկու
902,drei::NUM,երեք,երեք
903,vier::NUM,չորս,չորս
904,fünf::NUM,հինգ,հինգ
905,sechs::NUM,վեց,վեց
906,sieben::NUM,յոթ,յոթ
907,acht::NUM,ութ,ութ
908,neun::NUM,ինը,ինը
909,zehn::NUM,տասը,տասը
910,elf::NUM,տասնմեկ,տասնմեկ
911,zwölf::NUM,տասներկու,տասներկու
912,zwanzig::NUM,քսան,քսան
913,dreißig::NUM,երեսուն,երեսուն
914,vierzig::NUM,քառասուն,քառասուն
915,fünfzig::NUM,հիսուն,հիսուն
916,sechzig::NUM,վաթսուն,վաթսուն
917,siebzig::NUM,յոթանասուն,յոթանասուն
918,achtzig::NUM,ութսուն,ութսուն
919,neunzig::NUM,իննսուն,իննսուն
920,hundert::NUM,հարյուր,հարյուր
921,tausend::NUM,հազար,հազար
922,und::CNJ,ու,ու
923,oder::CNJ,կամ,կամ
924,stehen::V,կանգնել,կանգնել
925,sitzen::V,նստել,նստել
926,liegen::V,ստել,ստել
927,hängen::V,կախվել,կախվել
928,werden::V,դառնալ,դառնալ
929,passieren::V,պատահել,պատահել
930,beginnen::V,սկսվել,սկսվել
931,enden::V,վերջանալ,վերջանալ
932,wechseln::V,փոխվել,փոխվել
933,aufgehen[Sonne]::V,բարձրանալ,բարձրանալ
934,aufgehen[Sonne]::V,բարձրանալ,ելնել 
935,aufgehen[Sonne]::V,ելնել ,բարձրանալ
936,aufgehen[Sonne]::V,ելնել ,ելնել 
937,untergehen[Sonne]::V,մտնել,մտնել
938,scheinen[Sonne]::V,շողալ,շողալ
939,scheinen[Sonne]::V,շողալ,փայլել
940,scheinen[Sonne]::V,փայլել,շողալ
941,scheinen[Sonne]::V,փայլել,փայլել
942,donnern::V,որոտալ,որոտալ
943,wehen::V,փչել,փչել
944,strömen::V,հոսել,հոսել
945,fließen::V,հոսել,հոսել
946,sich drehen::V,պտտվել,պտտվել
947,schwanken::V,տատանվել,տատանվել
948,schwingen::V,ճոճվել,ճոճվել
949,fallen::V,ընկնել,ընկնել
950,brennen::V,այրվել,այրվել
951,rauchen::V,ծխել,ծխել
952,regnen::V,անձրեւ գալ,անձրեւ գալ
953,gefrieren::V,սառչել,սառչել
954,tauen::V,լկիլ,լկիլ
955,schmelzen::V,հալիլ,հալիլ
956,trocknen::V,չորանալ,չորանալ
957,sieden::V,եռալ,եռալ
958,faulen::V,փտել,փտել
959,verfaulen::V,նեխել,նեխել
960,reißen::V,պատռվել,պատռվել
961,reißen::V,պատռվել,ճղվել
962,reißen::V,ճղվել,պատռվել
963,reißen::V,ճղվել,ճղվել
964,versinken::V,սուզվել,սուզվել
965,vergehen::V,անցնել ,անցնել 
966,erscheinen::V,հայտնվել,հայտնվել
967,erscheinen::V,հայտնվել,երեւալ
968,erscheinen::V,երեւալ,հայտնվել
969,erscheinen::V,երեւալ,երեւալ
970,verschwinden::V,անհետանալ,անհետանալ
971,sinken::V,ընկնել,ընկնել
972,abnehmen::V,փոքրանալ,փոքրանալ
973,zunehmen::V,մեծանալ,մեծանալ
974,steigen::V,բարձրանալ,բարձրանալ
975,wachsen::V,աճել,աճել
976,glänzen::V,նշուլել,նշուլել
977,glänzen::V,նշուլել,փայլիլ
978,glänzen::V,փայլիլ,նշուլել
979,glänzen::V,փայլիլ,փայլիլ
980,funkeln::V,փայլատակել,փայլատակել
981,lärmen::V,աղմուկ հանել,աղմուկ հանել
982,läuten::V,զնգալ,զնգալ
983,klingeln::V,զնգալ,զնգալ
984,klirren::V,զնգզնգալ,զնգզնգալ
985,brausen::V,մոլեգնել,մոլեգնել
986,rauschen::V,սոսափել,սոսափել
987,klingen::V,հնչել,հնչել
988,bellen::V,հաչել,հաչել
989,heulen::V,ոռնալ ,ոռնալ 
990,blasen::V,փչել ,փչել 
991,pfeifen::V,սուլել,սուլել
992,schreien::V,գոռալ ,գոռալ 
993,stöhnen::V,տնքալ,տնքալ
994,zittern::V,դողալ,դողալ
995,leben::V,ապրել,ապրել
996,geboren werden::V,ծնվել,ծնվել
997,atmen::V,շնչել,շնչել
998,trinken::V,խմել,խմել
999,essen::V,ուտել,ուտել
1000,schlucken::V,կլանել,կլանել
1001,schlucken::V,կլանել,կուլ տալ
1002,schlucken::V,կուլ տալ,կլանել
1003,schlucken::V,կուլ տալ,կուլ տալ
1004,müde werden::V,հոգնել,հոգնել
1005,einschlafen::V,քուն մտնել,քուն մտնել
1006,schlafen::V,քնել,քնել
1007,aufwachen::V,արթննալ,արթննալ
1008,aufstehen::V,ելլել,ելլել
1009,sich erholen::V,հանգստանալ,հանգստանալ
1010,krank werden::V,հիւանդանալ,հիւանդանալ
1011,krank sein::V,հիվանդ լինել,հիվանդ լինել
1012,schmerzen::V,ցավել,ցավել
1013,husten::V,հազալ,հազալ
1014,genesen::V,ապաքինվել,ապաքինվել
1015,sterben::V,մեռնել,մեռնել
1016,sterben::V,մեռնել,վախճանվել
1017,sterben::V,վախճանվել,մեռնել
1018,sterben::V,վախճանվել,վախճանվել
1019,umkommen::V,կործանվել,կործանվել
1020,sich bewegen::V,ընթանալ,ընթանալ
1021,sich rühren::V,շարժվել,շարժվել
1022,sich erheben::V,կանգնել,կանգնել
1023,sich erheben::V,կանգնել,վեր կենալ
1024,sich erheben::V,վեր կենալ,կանգնել
1025,sich erheben::V,վեր կենալ,վեր կենալ
1026,sich setzen::V,նստել,նստել
1027,hinfallen::V,ընկնել,ընկնել
1028,laufen::V,քայլել,քայլել
1029,schreiten::V,ճեմել,ճեմել
1030,spazierengehen::V,շրջագայել,շրջագայել
1031,eilen::V,շտապել,շտապել
1032,sich beeilen::V,շտապել ,շտապել 
1033,sausen::V,սլանալ,սլանալ
1034,rennen::V,վազել,վազել
1035,springen::V,ցատկել,ցատկել
1036,klettern::V,մագլցել,մագլցել
1037,schaukeln::V,ճոճվել,ճոճվել
1038,schaukeln::V,ճոճվել,օրորվել
1039,schaukeln::V,օրորվել,ճոճվել
1040,schaukeln::V,օրորվել,օրորվել
1041,kriechen::V,սողալ,սողալ
1042,schwimmen::V,լողալ,լողալ
1043,tauchen::V,սուզվել,սուզվել
1044,rudern::V,թիավարել,թիավարել
1045,fahren::V,ընթանալ,ընթանալ
1046,fliegen::V,թռչել,թռչել
1047,gehen::V,գնալ,գնալ
1048,weggehen::V,հեռանալ,հեռանալ
1049,abfahren::V,ճանապարհվել,ճանապարհվել
1050,anhalten::V,կանգնել,կանգնել
1051,hineingehen::V,մտնել,մտնել
1052,eintreten::V,մտնել,մտնել
1053,kommen::V,գալ,գալ
1054,ankommen::V,ժամանել,ժամանել
1055,zurückkommen::V,վերադառնալ,վերադառնալ
1056,bleiben::V,մնալ,մնալ
1057,warten::V,սպասել,սպասել
1058,erwarten::V,սպասել,սպասել
1059,suchen::V,որոնել,որոնել
1060,finden::V,գտնել,գտնել
1061,versuchen::V,փորձել,փորձել
1062,vorbereiten::V,պատրաստել,պատրաստել
1063,lieben::V,սիրել,սիրել
1064,mögen::V,հավանել,հավանել
1065,mögen::V,հավանել,սիրել
1066,mögen::V,սիրել,հավանել
1067,mögen::V,սիրել,սիրել
1068,lachen::V,ծիծաղել,ծիծաղել
1069,rühren::V,հուզել,հուզել
1070,weinen::V,լալ,լալ
1071,schimpfen::V,տրտնջալ,տրտնջալ
1072,schimpfen::V,տրտնջալ,քրթմնջել
1073,schimpfen::V,քրթմնջել,տրտնջալ
1074,schimpfen::V,քրթմնջել,քրթմնջել
1075,sich ärgern::V,զայրանալ,զայրանալ
1076,sich fürchten::V,վախնալ,վախնալ
1077,fürchten::V,վախենալ,վախենալ
1078,fliehen::V,փախչել,փախչել
1079,flüchten::V,փախչել,փախչել
1080,sehen::V,տեսնել,տեսնել
1081,anschauen::V,դիտել,դիտել
1082,ansehen::V,նայել,նայել
1083,hören::V,լսել,լսել
1084,zuhören::V,ունկնդրել,ունկնդրել
1085,probieren::V,համը տեսել,համը տեսել
1086,riechen::V,հոտ առնել,հոտ առնել
1087,fühlen::V,զգալ,զգալ
1088,scheinen::V,երեւալ,երեւալ
1089,zu sehen sein::V,երեւալ,երեւալ
1090,vernehmen::V,իմանալ ,իմանալ 
1091,frieren::V,մրսել,մրսել
1092,tun::V,անել,անել
1093,können::V,կարողանալ,կարողանալ
1094,wollen::V,ուզել,ուզել
1095,wollen::V,ուզել,ցանկանալ
1096,wollen::V,ցանկանալ,ուզել
1097,wollen::V,ցանկանալ,ցանկանալ
1098,anfangen::V,սկսել,սկսել
1099,beenden::V,վերջացնել,վերջացնել
1100,aufhören::V,դադարել,դադարել
1101,gelingen::V,հաջողվել,հաջողվել
1102,gelingen::V,հաջողվել,գլուխ գալ
1103,gelingen::V,գլուխ գալ,հաջողվել
1104,gelingen::V,գլուխ գալ,գլուխ գալ
1105,geraten::V,ստացվել,ստացվել
1106,öffnen::V,բաց անել,բաց անել
1107,schließen::V,փակել ,փակել 
1108,stellen::V,դնել,դնել
1109,setzen::V,նստեցնել,նստեցնել
1110,legen::V,դնել,դնել
1111,berühren::V,դիպչել,դիպչել
1112,berühren::V,դիպչել,շոշափել
1113,berühren::V,շոշափել,դիպչել
1114,berühren::V,շոշափել,շոշափել
1115,verbinden::V,շաղկապել,շաղկապել
1116,bedecken::V,ծածկել,ծածկել
1117,aufhängen::V,կախել,կախել
1118,anzünden::V,վառել,վառել
1119,aufheben::V,վերցնել,վերցնել
1120,zurücklassen::V,թողնել,թողնել
1121,verlieren::V,կորցնել,կորցնել
1122,fallen lassen::V,գցել,գցել
1123,machen::V,անել,անել
1124,herstellen::V,արտադրել,արտադրել
1125,bauen::V,կառուցել,կառուցել
1126,reparieren::V,նորոգել,նորոգել
1127,verbessern::V,բարելավել,բարելավել
1128,ändern::V,փոխել,փոխել
1129,graben::V,փորել,փորել
1130,beugen::V,ծռել,ծռել
1131,biegen::V,թեքել,թեքել
1132,drehen::V,ոլորել,ոլորել
1133,wenden::V,պտտել,պտտել
1134,umdrehen::V,շրջել,շրջել
1135,heben::V,բարձրացնել,բարձրացնել
1136,hochheben::V,բարձրացնել,բարձրացնել
1137,ergreifen::V,վարակվել,վարակվել
1138,halten::V,բռնել,բռնել
1139,drücken::V,ճնշել,ճնշել
1140,schieben::V,հրել,հրել
1141,kratzen::V,քերել,քերել
1142,lecken::V,լիզել,լիզել
1143,beißen::V,կծել,կծել
1144,abreißen::V,պոկել,պոկել
1145,abschneiden::V,կտրել ,կտրել 
1146,binden::V,կապել,կապել
1147,stecken::V,խրել,խրել
1148,brechen::V,կոտրել ,կոտրել 
1149,klopfen::V,թակել,թակել
1150,hauen::V,ծեծել,ծեծել
1151,kleben::V,կպցնել,կպցնել
1152,reiben::V,շփել,շփել
1153,streichen::V,վրան քսել,վրան քսել
1154,schleifen::V,սրել ,սրել 
1155,schneiden::V,կտրել,կտրել
1156,rütteln::V,ցնցել,ցնցել
1157,schütteln::V,թափահարել,թափահարել
1158,schwenken::V,ճոճել,ճոճել
1159,schütten::V,լցնել,լցնել
1160,füllen::V,լիքը լցնել,լիքը լցնել
1161,einwickeln::V,փաթաթել,փաթաթել
1162,tragen::V,կրել,կրել
1163,tragen::V,կրել,տանել
1164,tragen::V,տանել,կրել
1165,tragen::V,տանել,տանել
1166,schleppen::V,քաշել,քաշել
1167,ziehen::V,ձգել,ձգել
1168,ziehen::V,ձգել,քաշել
1169,ziehen::V,քաշել,ձգել
1170,ziehen::V,քաշել,քաշել
1171,aufbewahren::V,պահել ,պահել 
1172,werfen::V,նետել,նետել
1173,packen::V,հափշտակել,հափշտակել
1174,verstecken::V,ծածկել,ծածկել
1175,teilen::V,բաժանել,բաժանել
1176,schicken::V,ուղարկել,ուղարկել
1177,bringen::V,բերել,բերել
1178,hinzufügen::V,ավելացնել,ավելացնել
1179,bekommen::V,հայթայթել,հայթայթել
1180,erhalten::V,ստանալ,ստանալ
1181,nehmen::V,վերցնել,վերցնել
1182,wählen::V,ընտրել,ընտրել
1183,auswählen::V,գերադասել,գերադասել
1184,bewahren::V,պահպանել,պահպանել
1185,behindern::V,խոչընդոտել,խոչընդոտել
1186,verderben::V,փչացնել,փչացնել
1187,beschädigen::V,վնասել,վնասել
1188,zerbrechen::V,ջարդել,ջարդել
1189,zerbrechen::V,ջարդել,կոտրել
1190,zerbrechen::V,կոտրել,ջարդել
1191,zerbrechen::V,կոտրել,կոտրել
1192,zerreißen::V,պատռել,պատռել
1193,zerstören::V,քանդել,քանդել
1194,verbrennen::V,այրել,այրել
1195,geben::V,տալ,տալ
1196,reichen::V,հանձնել,հանձնել
1197,schenken::V,նվիրել,նվիրել
1198,versprechen::V,խոստանալ,խոստանալ
1199,wünschen::V,մաղթել,մաղթել
1200,loben::V,գովել,գովել
1201,küssen::V,համբուրել,համբուրել
1202,wiegen::V,օրորել,օրորել
1203,zudecken::V,վրան գցել,վրան գցել
1204,wecken::V,զարթնեցնել,զարթնեցնել
1205,zeigen::V,ցույց տալ,ցույց տալ
1206,führen::V,ուղեկցել,ուղեկցել
1207,lehren::V,սովորեցնել,սովորեցնել
1208,unterrichten::V,ավանդել,ավանդել
1209,aufziehen::V,դաստիարակել,դաստիարակել
1210,leiten::V,ղեկավարել,ղեկավարել
1211,leiten::V,ղեկավարել,կառավարել
1212,leiten::V,կառավարել,ղեկավարել
1213,leiten::V,կառավարել,կառավարել
1214,antreiben::V,շտապեցնել,շտապեցնել
1215,lassen::V,ստիպել,ստիպել
1216,einladen::V,հրավիրել,հրավիրել
1217,vereinigen::V,միացնել,միացնել
1218,besuchen::V,այցելել,այցելել
1219,treffen::V,հանդիպել,հանդիպել
1220,sich versammeln::V,հավաքվել,հավաքվել
1221,spielen::V,խաղալ,խաղալ
1222,singen::V,երգել,երգել
1223,tanzen::V,պարել,պարել
1224,sich trennen::V,ցրվել,ցրվել
1225,verlassen::V,լքել,լքել
1226,retten::V,փրկել,փրկել
1227,bewachen::V,պահել,պահել
1228,schützen::V,պաշտպանել,պաշտպանել
1229,verteidigen::V,պաշտպանել,պաշտպանել
1230,sich schlagen::V,կռվել,կռվել
1231,schießen::V,կրակել,կրակել
1232,siegen::V,հաղթել,հաղթել
1233,ärgern::V,ձանձրացնել,ձանձրացնել
1234,schlagen::V,խփել,խփել
1235,treten::V,քացի տալ,քացի տալ
1236,stechen::V,խայթել,խայթել
1237,stoßen::V,մղել,մղել
1238,stehlen::V,գողանալ,գողանալ
1239,stören::V,խանգարել,խանգարել
1240,belästigen::V,անհանգստացնել,անհանգստացնել
1241,verbergen::V,թաքցնել,թաքցնել
1242,täuschen::V,խաբել,խաբել
1243,betrügen::V,խաբել,խաբել
1244,töten::V,սպանել ,սպանել 
1245,wohnen::V,բնակվել,բնակվել
1246,arbeiten::V,աշխատել,աշխատել
1247,sammeln::V,հավաքել,հավաքել
1248,pflücken::V,քաղել,քաղել
1249,jagen::V,որս անել,որս անել
1250,fischen::V,ձուկ բռնել,ձուկ բռնել
1251,fassen::V,բռնել,բռնել
1252,hüten::V,արածեցնել,արածեցնել
1253,treiben::V,հովուել,հովուել
1254,anbinden::V,չուանել,չուանել
1255,füttern::V,կերակրել,կերակրել
1256,melken::V,կթել,կթել
1257,hacken::V,կոտորել,կոտորել
1258,gießen::V,ջրել,ջրել
1259,reifen::V,հասունանալ ,հասունանալ 
1260,zubereiten::V,պատրաստել,պատրաստել
1261,kochen::V,եփել,եփել
1262,backen::V,թխել,թխել
1263,braten::V,տապակել,տապակել
1264,umrühren::V,խառնել,խառնել
1265,stricken::V,գործել,գործել
1266,nähen::V,կարել,կարել
1267,färben::V,ներկել,ներկել
1268,reinigen::V,մաքրել,մաքրել
1269,waschen::V,լվանալ,լվանալ
1270,abwischen::V,սրբել,սրբել
1271,spülen::V,ողողել,ողողել
1272,spülen::V,ողողել,պարզաջրել
1273,spülen::V,պարզաջրել,ողողել
1274,spülen::V,պարզաջրել,պարզաջրել
1275,fegen::V,ավլել,ավլել
1276,kehren::V,ավլել,ավլել
1277,baden::V,լողանալ,լողանալ
1278,sich waschen::V,լվացվել,լվացվել
1279,ausziehen::V,հանել,հանել
1280,anziehen::V,հագնել,հագնել
1281,sich anziehen::V,հագնվել,հագնվել
1282,kämmen::V,սանրել,սանրել
1283,schmücken::V,զարդարել,զարդարել
1284,sagen::V,ասել,ասել
1285,sprechen::V,խոսել,խոսել
1286,reden::V,զրուցել,զրուցել
1287,sich unterhalten::V,խոսակցել,խոսակցել
1288,fragen::V,հարցնել,հարցնել
1289,bitten::V,խնդրել,խնդրել
1290,erzählen::V,պատմել,պատմել
1291,mitteilen::V,հաղորդել,հաղորդել
1292,nennen::V,անվանել,անվանել
1293,rufen::V,կանչել,կանչել
1294,prahlen::V,պարծենալ,պարծենալ
1295,übersetzen::V,թարգմանել,թարգմանել
1296,denken::V,մտածել,մտածել
1297,glauben::V,հավատալ,հավատալ
1298,bemerken::V,նկատել,նկատել
1299,erkennen::V,ճանաչել,ճանաչել
1300,begreifen::V,հասկանալ,հասկանալ
1301,verstehen::V,ըմբռնել,ըմբռնել
1302,lernen::V,սովորել,սովորել
1303,wissen::V,իմանալ,իմանալ
1304,sich erinnern an::V,հիշել,հիշել
1305,sich erinnern an::V,հիշել,մտաբերել
1306,sich erinnern an::V,մտաբերել,հիշել
1307,sich erinnern an::V,մտաբերել,մտաբերել
1308,vergessen::V,մոռանալ,մոռանալ
1309,messen::V,չափել,չափել
1310,zählen::V,թվել,թվել
1311,zählen::V,թվել,հաշվել
1312,zählen::V,հաշվել,թվել
1313,zählen::V,հաշվել,հաշվել
1314,rechnen::V,հաշվել,հաշվել
1315,rechnen::V,հաշվել,հաշվարկել
1316,rechnen::V,հաշվարկել,հաշվել
1317,rechnen::V,հաշվարկել,հաշվարկել
1318,lesen::V,կարդալ,կարդալ
1319,malen::V,նկարել,նկարել
1320,zeichnen::V,գծել,գծել
1321,schreiben::V,գրել,գրել
1322,besitzen::V,ունենալ,ունենալ
1323,besitzen::V,ունենալ,տեր լինել
1324,besitzen::V,տեր լինել,ունենալ
1325,besitzen::V,տեր լինել,տեր լինել
1326,kaufen::V,գնել,գնել
1327,verkaufen::V,վաճառել,վաճառել
1328,bezahlen::V,վճարել,վճարել
1329,zahlen::V,վճարել,վճարել
1330,beherrschen::V,ղեկավարել,ղեկավարել
1331,ertragen::V,դիմանալ,դիմանալ
