,Concept_ID,he,lt
784,unten::ADV,למטה,apačioje
785,hinab::ADV,למטה,žemyn
786,oben::ADV,מעל,viršuj
787,oben::ADV,למעלה,viršuj
788,hinauf::ADV,למעלה,aukštyn
789,hinauf::ADV,למעלה,į viršų
790,überall::ADV,בכל מקום,visur
791,nicht::ADV,לא,ne
792,ein wenig::ADV,קצת,truputį
793,kaum::ADV,בקשי,vos
794,sehr::ADV,מאוד,labai
795,sehr::ADV,מאוד,baisiai
796,so::ADV,כך,taip
797,so::ADV,ככה,taip
798,noch::ADV,עוד,dar
799,noch::ADV,עדין,dar
800,nur::ADV,רק,tik
801,nur::ADV,רק,vien
802,schon::ADV,כבר,jau
803,wieder::ADV,שוב,vėl
804,wieder::ADV,שוב,iš naujo
805,vergebens::ADV,לריק,veltui
806,vergebens::ADV,לריק,bergždžiai
807,vergebens::ADV,לשוא,veltui
808,vergebens::ADV,לשוא,bergždžiai
809,vor::PRP,מול,prieš
810,hinter::PRP,מאחורי,už
811,unter::PRP,מתחת,po
812,durch::PRP,דרך,pro
813,durch::PRP,דרך,per
814,neben::PRP,ליד,prie
815,neben::PRP,ליד,šalia
816,neben::PRP,על-יד,prie
817,neben::PRP,על-יד,šalia
818,zwischen::PRP,בין,tarp
819,wegen::PRP,בשל,dėl
820,wegen::PRP,בשל,dėlei
821,wegen::PRP,בגלל,dėl
822,wegen::PRP,בגלל,dėlei
823,dies::PRN,זה,šis
824,dies::PRN,זה,šitas
825,das::PRN,זה,tat
826,alles::PRN,הכל,visas
827,ich::PRN,אני,aš
828,du::PRN,את,tu
829,du::PRN,אתה,tu
830,er::PRN,הוא,jis
831,wir::PRN,אנחנו,mes
832,ihr::PRN,לה,jūs
833,sie::PRN,הם,ji
834,sie::PRN,הם,jos
835,was::FPRN,מה,kas
836,wer::FPRN,מי,kas
837,wo::FADV,איפה,kur
838,wohin::FADV,לאן,kur
839,wohin::FADV,לאן,kur link
840,wie::FADV,איך,kaip
841,warum::FADV,למה,kod̃ėl
842,warum::FADV,למה,dėl ko
843,wieviel::FNUM,כמה,kiek
844,eins::NUM,אחד,vienas
845,zwei::NUM,שתים,du
846,drei::NUM,שלושה,trys
847,vier::NUM,ארבעה,keturi
848,fünf::NUM,חמשה,penki
849,sechs::NUM,ששה,šeši
850,sieben::NUM,שבעה,septyni
851,acht::NUM,שמונה,aštuoni
852,neun::NUM,תשעה,devyni
853,zehn::NUM,עשרה,dešimt
854,elf::NUM,אחת עשרה,vienuolika
855,zwölf::NUM,שתים עשרה,dvylika
856,zwanzig::NUM,עשרים,dvidešimt
857,dreißig::NUM,שלושים,trisdešimt
858,vierzig::NUM,ארבעים,keturiasdešimt
859,fünfzig::NUM,חמשים,penkiasdešimt
860,sechzig::NUM,ששים,šešiasdešimt
861,siebzig::NUM,שבעים,septyniasdešimt
862,achtzig::NUM,שמונים,aštuoniasdešimt
863,neunzig::NUM,תשעים,devyniasdešimt
864,hundert::NUM,מאה,šimtas
865,tausend::NUM,אלף,tūkstantis
866,und::CNJ,ו,ĩr
867,oder::CNJ,או,ar
868,oder::CNJ,או,arba
869,stehen::V,עמד,stovėti
870,sitzen::V,ישב,sėdėti
871,liegen::V,שכב,gulėti
872,hängen::V,היה תלוי,kyboti
873,hängen::V,היה תלוי,kabėti
874,werden::V,הפך ל,taptis
875,werden::V,הפך ל,darytis
876,passieren::V,קרה,atsitikti
877,passieren::V,קרה,pasitaikyti
878,beginnen::V,התחיל,prasid́ėti
879,enden::V,הסתים,baigtis
880,wechseln::V,השתנה,keistis
881,wechseln::V,השתנה,pasikeisti
882,aufgehen[Sonne]::V,זרח,tekėti
883,aufgehen[Sonne]::V,זרח,patekėti
884,untergehen[Sonne]::V,שקע,leistis
885,untergehen[Sonne]::V,שקע,nusileisti
886,scheinen[Sonne]::V,בהק,šviesti
887,donnern::V,רעם,griausti
888,donnern::V,רעם,griaudėti
889,wehen::V,נשב,pūsti
890,strömen::V,זרם,lietis
891,strömen::V,זרם,plūsti
892,fließen::V,זרם,tekėti
893,sich drehen::V,הסתובב,suktis
894,sich drehen::V,הסתובב,pasisukti
895,schwanken::V,התנודד,svyruoti
896,schwingen::V,התנענע,suptis
897,fallen::V,נפל,pulti
898,fallen::V,נפל,kristi
899,brennen::V,בער,degti
900,rauchen::V,עשן,rūkyti
901,regnen::V,ירד גשם,lyti
902,gefrieren::V,קפא,užšalti
903,tauen::V,נמס,tirpti
904,schmelzen::V,התיך,lydytis
905,trocknen::V,התיבש,džiūti
906,sieden::V,רתח,virti
907,faulen::V,רקב,pūti
908,verfaulen::V,רקב,švinkti
909,reißen::V,נקרע,plyšti
910,reißen::V,נקרע,trūkti
911,versinken::V,טבע,skę̃sti
912,versinken::V,טבע,grimzti
913,vergehen::V,עבר,praeiti
914,erscheinen::V,נגלה,pasirodyti
915,erscheinen::V,הופיע,pasirodyti
916,verschwinden::V,נעלם,dingti
917,verschwinden::V,נעלם,išnykti
918,verschwinden::V,נעלם,pranykti
919,sinken::V,ירד,kristi
920,abnehmen::V,הפחית,mažėti
921,abnehmen::V,הפחית,silpnėti
922,zunehmen::V,רבה,didėti
923,zunehmen::V,רבה,padaugėti
924,steigen::V,עלה,kilti
925,wachsen::V,גדל,augti
926,glänzen::V,נצץ,blizgėti
927,glänzen::V,בהק,blizgėti
928,funkeln::V,נצנץ,žibėti
929,lärmen::V,רעש,triukšmauti
930,läuten::V,צלצל,skambinti
931,klingeln::V,צלצל,skambinti
932,klirren::V,קרקש,žvangėti
933,brausen::V,געש,šniokšti
934,rauschen::V,רשרש,ošti
935,rauschen::V,רשרש,šlamėti
936,klingen::V,נשמע,skardėti
937,bellen::V,נבח,loti
938,heulen::V,ילל,kaukti
939,heulen::V,ילל,staugti
940,blasen::V,נשף,pūsti
941,pfeifen::V,שרק,švilpti
942,pfeifen::V,שרק,švilpauti
943,schreien::V,צעק,šaukti
944,stöhnen::V,נאנק,dejuoti
945,stöhnen::V,נאנק,aimanuoti
946,zittern::V,רעד,virpėti
947,leben::V,חי,gyventi
948,geboren werden::V,נולד,gimti
949,atmen::V,נשם,alsuoti
950,atmen::V,נשם,kvėpuoti
951,trinken::V,שתה,gerti
952,essen::V,אכל,valgyti
953,schlucken::V,בלע,praryti
954,müde werden::V,התעיף,nuvargti
955,müde werden::V,התעיף,privargti
956,einschlafen::V,נרדם,užmigti
957,schlafen::V,ישן,miegoti
958,aufwachen::V,התעורר,pabusti
959,aufstehen::V,קם,keltis
960,aufstehen::V,קם,atsikelti
961,sich erholen::V,נפש,pailsėti
962,sich erholen::V,נפש,poilsiauti
963,krank werden::V,חלה,susirgti
964,krank sein::V,היה חולה,sirgti
965,schmerzen::V,כאב,sopėti
966,schmerzen::V,כאב,skaudėti
967,husten::V,השתעל,kosėti
968,genesen::V,הבריא,sveikti
969,genesen::V,הבריא,taisytis
970,sterben::V,מת,mirti
971,sterben::V,מת,numirti
972,umkommen::V,נספה,žūti
973,sich bewegen::V,נע,judėti
974,sich bewegen::V,נע,pasijudinti
975,sich rühren::V,זז,krutėti
976,sich erheben::V,קם,pakilti
977,sich erheben::V,קם,atsikelti
978,sich setzen::V,התישב,sėstis
979,sich setzen::V,התישב,atsisėsti
980,hinfallen::V,נפל,parkristi
981,hinfallen::V,נפל,pargriūti
982,laufen::V,הלך ברגל,eiti
983,schreiten::V,פסע,žengti
984,schreiten::V,פסע,žingsniuoti
985,spazierengehen::V,טיל,pasivaikščioti
986,eilen::V,אץ,skubėti
987,eilen::V,מהר,skubėti
988,sich beeilen::V,מהר,paskub́ėti
989,sich beeilen::V,מהר,pasiskubinti
990,sausen::V,אץ,dumti
991,sausen::V,אץ,lėkti
992,rennen::V,רץ,bėgti
993,springen::V,קפץ,šokti
994,klettern::V,טפס,kopti
995,schaukeln::V,התנדנד,supti
996,schaukeln::V,התנדנד,linguoti
997,kriechen::V,זחל,ropoti
998,kriechen::V,זחל,šliaužti
999,schwimmen::V,שחה,plaukti
1000,tauchen::V,צלל,nerti
1001,rudern::V,חתר,irtis
1002,rudern::V,חתר,irkluoti
1003,fahren::V,נסע,važiuoti
1004,fahren::V,נסע,važinėti
1005,fliegen::V,עף,lėkti
1006,fliegen::V,עף,skristi
1007,gehen::V,הלך,eiti
1008,weggehen::V,עזב,išeiti
1009,abfahren::V,יצא,išvykti
1010,abfahren::V,יצא,išvažiuoti
1011,anhalten::V,עצר,sustoti
1012,hineingehen::V,נכנס,įeiti
1013,eintreten::V,נכנס,įžengti
1014,kommen::V,בא,ateiti
1015,ankommen::V,הגיע,ateiti
1016,zurückkommen::V,שב,grį̃žti
1017,zurückkommen::V,שב,sugrį̃žti
1018,zurückkommen::V,חזר,grį̃žti
1019,zurückkommen::V,חזר,sugrį̃žti
1020,bleiben::V,נשאר,likti
1021,bleiben::V,נשאר,pasilikti
1022,warten::V,חכה,laukti
1023,warten::V,המתין,laukti
1024,erwarten::V,צפה,laukti
1025,suchen::V,חפש,ieškoti
1026,finden::V,מצא,rasti
1027,finden::V,מצא,surasti
1028,versuchen::V,נסה,mėginti
1029,vorbereiten::V,הכין,rengti
1030,lieben::V,אהב,myĺėti
1031,mögen::V,אהב,ḿėgti
1032,mögen::V,אהב,patikti
1033,lachen::V,צחק,juoktis
1034,rühren::V,נגע ללב,jaudinti
1035,rühren::V,נגע ללב,graudinti
1036,weinen::V,בכה,verkti
1037,schimpfen::V,גער,bartis
1038,sich ärgern::V,זעם,pykti
1039,sich ärgern::V,זעם,apmaudauti
1040,sich ärgern::V,כעס,pykti
1041,sich ärgern::V,כעס,apmaudauti
1042,sich fürchten::V,פחד,bijoti
1043,sich fürchten::V,פחד,baimintis
1044,sich fürchten::V,חשש,bijoti
1045,sich fürchten::V,חשש,baimintis
1046,fürchten::V,פחד מ,bijoti
1047,fürchten::V,פחד מ,baimintis
1048,fürchten::V,חשש מ,bijoti
1049,fürchten::V,חשש מ,baimintis
1050,fliehen::V,ברח,bėgti
1051,fliehen::V,ברח,sprukti
1052,flüchten::V,נמלט,pabėgti
1053,sehen::V,ראה,žiūŕėti
1054,anschauen::V,הביט,žiūŕėti
1055,ansehen::V,התבונן,žiūrėti į
1056,ansehen::V,התבונן,pažiūrėti į
1057,hören::V,שמע,girdėti
1058,zuhören::V,הקשיב,klausytis
1059,probieren::V,נסה,ragauti
1060,probieren::V,נסה,paragauti
1061,riechen::V,הריח,uosti
1062,riechen::V,הריח,užuosti
1063,fühlen::V,חש,justi
1064,fühlen::V,חש,jausti
1065,fühlen::V,חש,pajusti
1066,scheinen::V,נדמה,rodytis
1067,scheinen::V,נדמה,atrodyti
1068,zu sehen sein::V,נראה,pasirodyti
1069,vernehmen::V,נודע ל,išgirsti
1070,frieren::V,קר ל,šalti
1071,tun::V,פעל,daryti
1072,können::V,יכל,galėti
1073,können::V,יכל,pajėgti
1074,wollen::V,רצה,norėti
1075,anfangen::V,התחיל,pradėti
1076,anfangen::V,התחיל,prasid́ėti
1077,beenden::V,גמר,baigti
1078,beenden::V,גמר,užbaigti
1079,aufhören::V,סים,liautis
1080,gelingen::V,הצליח,pavykti
1081,gelingen::V,הצליח,pasisekti
1082,geraten::V,עלה,nusisekti
1083,öffnen::V,פתח,atverti
1084,öffnen::V,פתח,atidaryti
1085,schließen::V,סגר,uždaryti
1086,stellen::V,העמיד,statyti
1087,stellen::V,העמיד,pastatyti
1088,setzen::V,הושיב,sodinti
1089,setzen::V,הושיב,pasodinti
1090,legen::V,שם,dėti
1091,legen::V,שם,pad́ėti
1092,berühren::V,נגע,liesti
1093,berühren::V,נגע,paliesti
1094,verbinden::V,קשר,jungti
1095,verbinden::V,קשר,surišti
1096,bedecken::V,כסה,uždengti
1097,aufhängen::V,תלה,pakarti
1098,aufhängen::V,תלה,pakabinti
1099,anzünden::V,הצית,padegti
1100,aufheben::V,אסף,pakelti
1101,zurücklassen::V,השאיר,palikti
1102,verlieren::V,אבד,pamesti
1103,fallen lassen::V,שמט,atsisakyti
1104,fallen lassen::V,הפיל,atsisakyti
1105,machen::V,עשה,dirbti
1106,herstellen::V,יצר,gaminti
1107,bauen::V,בנה,statyti
1108,bauen::V,בנה,pastatyti
1109,reparieren::V,תקן,taisyti
1110,reparieren::V,תקן,remontuoti
1111,verbessern::V,שפר,gerinti
1112,verbessern::V,שפר,ištaisyti
1113,ändern::V,שנה,keisti
1114,ändern::V,שנה,pakeisti
1115,graben::V,חפר,kasti
1116,beugen::V,כפף,lenkti
1117,beugen::V,כפף,palenkti
1118,biegen::V,כופף,lenkti
1119,biegen::V,כופף,palenkti
1120,drehen::V,סובב,sukti
1121,wenden::V,הפך,kreipti
1122,wenden::V,הפך,pakreipti
1123,umdrehen::V,סובב,sukti
1124,umdrehen::V,סובב,apversti
1125,heben::V,הרים,kelti
1126,heben::V,הרים,pakelti
1127,hochheben::V,הרים,pakelti
1128,ergreifen::V,אחז,čiupti
1129,ergreifen::V,אחז,griebti
1130,halten::V,החזיק,laikyti
1131,halten::V,החזיק,palaikyti
1132,drücken::V,לחץ,spausti
1133,schieben::V,הזיז,stumti
1134,kratzen::V,שרט,kasyti
1135,kratzen::V,שרט,grandyti
1136,kratzen::V,שפשף,kasyti
1137,kratzen::V,שפשף,grandyti
1138,lecken::V,לקק,laižyti
1139,beißen::V,נשך,kandžioti
1140,abreißen::V,קרע,nuplėšti
1141,abschneiden::V,חתך,atpjauti
1142,abschneiden::V,חתך,atkirpti
1143,binden::V,קשר,rišti
1144,binden::V,קשר,surišti
1145,stecken::V,תקע,kišti
1146,stecken::V,תקע,įkišti
1147,brechen::V,שבר,lūžti
1148,brechen::V,שבר,laužyti
1149,klopfen::V,נקש,belsti
1150,klopfen::V,נקש,barbenti
1151,hauen::V,הכה,mušti
1152,kleben::V,הדביק,lipdyti
1153,kleben::V,הדביק,klijuoti
1154,reiben::V,שפשף,trinti
1155,reiben::V,שפשף,tarkuoti
1156,streichen::V,מרח,tepti
1157,streichen::V,מרח,užtepti
1158,schleifen::V,השחיז,galą́sti
1159,schneiden::V,גזר,pjauti
1160,schneiden::V,גזר,kirpti
1161,rütteln::V,נענע,purtyti
1162,schütteln::V,נער,purtyti
1163,schwenken::V,נופף,mojuoti
1164,schwenken::V,טלטל,mojuoti
1165,schütten::V,שפך,pilti
1166,schütten::V,שפך,berti
1167,füllen::V,מלא,pildyti
1168,füllen::V,מלא,pripildyti
1169,einwickeln::V,עטף,įvynioti
1170,einwickeln::V,עטף,suvynioti
1171,tragen::V,נשא,nešti
1172,tragen::V,נשא,nešioti
1173,schleppen::V,סחב,vilkti
1174,ziehen::V,משך,tempti
1175,aufbewahren::V,שמר,laikyti
1176,werfen::V,זרק,mesti
1177,werfen::V,זרק,sviesti
1178,fangen::V,תפס,sugauti
1179,packen::V,אחז,čiupti
1180,packen::V,אחז,griebti
1181,verstecken::V,החביא,slėpti
1182,verstecken::V,החביא,slapstyti
1183,teilen::V,חלק,dalyti
1184,teilen::V,חלק,padalyti
1185,schicken::V,שלח,sių̃sti
1186,schicken::V,שלח,pasių̃sti
1187,bringen::V,הביא,atnešti
1188,hinzufügen::V,הוסיף,pridėti
1189,bekommen::V,תפס,gauti
1190,erhalten::V,קבל,gauti
1191,nehmen::V,אחז,paimti
1192,wählen::V,בחר,rinkti
1193,wählen::V,בחר,išsirinkti
1194,auswählen::V,בחר ב,išrinkti
1195,bewahren::V,קים,išsaugoti
1196,behindern::V,מנע,trukdyti
1197,verderben::V,מנע,sugadinti
1198,beschädigen::V,הזיק,žaloti
1199,beschädigen::V,הזיק,gadinti
1200,zerbrechen::V,נשבר,sukulti
1201,zerbrechen::V,נשבר,sudaužyti
1202,zerreißen::V,קרע,perplėšti
1203,zerreißen::V,קרע,suplėšyti
1204,zerstören::V,הרס,suardyti
1205,zerstören::V,הרס,sugriauti
1206,zerstören::V,השמיד,suardyti
1207,zerstören::V,השמיד,sugriauti
1208,verbrennen::V,שרף,deginti
1209,verbrennen::V,שרף,sudeginti
1210,geben::V,נתן,duoti
1211,geben::V,נתן,paduoti
1212,reichen::V,העביר,paduoti
1213,schenken::V,נתן במתנה,dovanoti
1214,versprechen::V,הבטיח,žadėti
1215,versprechen::V,הבטיח,pažadėti
1216,wünschen::V,אחל,norėti
1217,wünschen::V,אחל,linḱėti
1218,loben::V,שבח,girti
1219,loben::V,שבח,pagirti
1220,küssen::V,נשק,bučiuoti
1221,wiegen::V,נדנד,supti
1222,zudecken::V,כסה,užkloti
1223,zudecken::V,כסה,uždengti
1224,wecken::V,עורר,žadinti
1225,zeigen::V,הראה,rodyti
1226,führen::V,הביא,vesti
1227,führen::V,הביא,vadovauti
1228,führen::V,הוביל,vesti
1229,führen::V,הוביל,vadovauti
1230,lehren::V,למד,mokyti
1231,lehren::V,למד,išmokyti
1232,unterrichten::V,למד,dėstyti
1233,aufziehen::V,רומם,išauginti
1234,leiten::V,נהל,valdyti
1235,leiten::V,נהל,vadovauti
1236,antreiben::V,המרץ,uiti
1237,antreiben::V,המרץ,raginti
1238,antreiben::V,המרץ,skubinti
1239,lassen::V,נתן,paliepti
1240,einladen::V,הזמין,kviesti
1241,einladen::V,הזמין,pakviesti
1242,vereinigen::V,אחד,sujungti
1243,vereinigen::V,אחד,suvienyti
1244,vereinigen::V,לכד,sujungti
1245,vereinigen::V,לכד,suvienyti
1246,besuchen::V,בקר,lankyti
1247,besuchen::V,בקר,aplankyti
1248,treffen::V,פגש,sutikti
1249,treffen::V,פגש,pasitikti
1250,sich versammeln::V,התאסף,susirinkti
1251,spielen::V,שחק,groti
1252,spielen::V,שחק,žaisti
1253,singen::V,שר,dainuoti
1254,tanzen::V,רקד,šokti
1255,sich trennen::V,נפרד,skirtis
1256,sich trennen::V,נפרד,išsiskirti
1257,verlassen::V,עזב,palikti
1258,retten::V,הציל,gelbėti
1259,bewachen::V,שמר,sergėti
1260,schützen::V,אבטח,ginti
1261,schützen::V,אבטח,apginti
1262,verteidigen::V,הגן,ginti
1263,verteidigen::V,הגן,apginti
1264,sich schlagen::V,התכתש,muštis
1265,schießen::V,ירה,šauti
1266,schießen::V,ירה,šaudyti
1267,siegen::V,גבר,nugalėti
1268,siegen::V,נצח,nugalėti
1269,ärgern::V,עצבן,pykinti
1270,schlagen::V,הכה,mušti
1271,schlagen::V,הכה,smogti
1272,schlagen::V,הכה,trenkti
1273,schlagen::V,הלקה,mušti
1274,schlagen::V,הלקה,smogti
1275,schlagen::V,הלקה,trenkti
1276,treten::V,בעט,mygti
1277,stechen::V,דקר,gelti
1278,stechen::V,דקר,smeigti
1279,stoßen::V,דחק,stumti
1280,stoßen::V,דחק,pastumti
1281,stehlen::V,גנב,vogti
1282,stören::V,קטע,trikdyti
1283,stören::V,הפריע,trikdyti
1284,belästigen::V,הציק,apsunkinti
1285,belästigen::V,הטריד,apsunkinti
1286,verbergen::V,הצניע,slėpti
1287,verbergen::V,הצניע,paslėpti
1288,täuschen::V,שגע,klaidinti
1289,betrügen::V,הונה,apgauti
1290,töten::V,הרג,žudyti
1291,töten::V,הרג,nužudyti
1292,wohnen::V,גר,gyventi
1293,arbeiten::V,עבד,dirbti
1294,arbeiten::V,עבד,triūsti
1295,sammeln::V,אסף,rinkti
1296,pflücken::V,קטף,skinti
1297,pflücken::V,קטף,raškyti
1298,jagen::V,צד,medžioti
1299,fischen::V,דג,žvejoti
1300,fassen::V,תפס,sučiupti
1301,hüten::V,רעה,ganyti
1302,treiben::V,הוציא,ginti
1303,anbinden::V,קשר,pririšti
1304,füttern::V,הלעיט,šerti
1305,melken::V,חלב,melžti
1306,hacken::V,קצץ,kapoti
1307,gießen::V,השקה,lieti
1308,gießen::V,השקה,laistyti
1309,reifen::V,בשל,nokti
1310,reifen::V,בשל,sirpti
1311,zubereiten::V,הכין,ruošti
1312,zubereiten::V,הכין,gaminti
1313,kochen::V,בשל,virti
1314,kochen::V,בשל,virinti
1315,backen::V,אפה,kepti
1316,braten::V,צלה,kepti
1317,braten::V,צלה,kepinti
1318,braten::V,טגן,kepti
1319,braten::V,טגן,kepinti
1320,umrühren::V,ערבב,maišyti
1321,umrühren::V,ערבב,pamaišyti
1322,stricken::V,סרג,megzti
1323,nähen::V,תפר,siūti
1324,färben::V,צבע,dažyti
1325,färben::V,צבע,nudažyti
1326,reinigen::V,נקה,valyti
1327,reinigen::V,נקה,švarinti
1328,waschen::V,רחץ,plauti
1329,waschen::V,רחץ,mazgoti
1330,waschen::V,רחץ,skalbti
1331,waschen::V,כבס,plauti
1332,waschen::V,כבס,mazgoti
1333,waschen::V,כבס,skalbti
1334,abwischen::V,נגב,nušluostyti
1335,spülen::V,שטף,plauti
1336,spülen::V,שטף,skalauti
1337,fegen::V,טאטא,šluoti
1338,kehren::V,טאטא,šluoti
1339,baden::V,טבל,maudytis
1340,baden::V,שחה,maudytis
1341,sich waschen::V,התרחץ,praustis
1342,ausziehen::V,הוריד,numauti
1343,ausziehen::V,הוריד,nuvilkti
1344,anziehen::V,לבש,mauti
1345,anziehen::V,לבש,apsivilkti
1346,sich anziehen::V,התלבש,rengtis
1347,sich anziehen::V,התלבש,apsirengti
1348,kämmen::V,סרק,šukuoti
1349,schmücken::V,קשט,puošti
1350,schmücken::V,קשט,dabinti
1351,schmücken::V,קשט,gražinti
1352,sagen::V,אמר,tarti
1353,sprechen::V,דבר,kalbėti
1354,reden::V,דבר,šnekėti
1355,sich unterhalten::V,שוחח,kalbėtis
1356,sich unterhalten::V,שוחח,šnekučiuotis
1357,fragen::V,שאל,klausti
1358,bitten::V,בקש,prašyti
1359,erzählen::V,ספר,pasakoti
1360,mitteilen::V,מסר,skelbti
1361,mitteilen::V,מסר,pranešti
1362,mitteilen::V,הודיע,skelbti
1363,mitteilen::V,הודיע,pranešti
1364,nennen::V,קרא בשם,vadinti
1365,nennen::V,קרא בשם,vardyti
1366,rufen::V,גיס,šaukti
1367,rufen::V,גיס,kviesti
1368,rufen::V,הזמין לבוא,šaukti
1369,rufen::V,הזמין לבוא,kviesti
1370,prahlen::V,התרברב,girtis
1371,übersetzen::V,תרגם,versti
1372,übersetzen::V,תרגם,išversti
1373,denken::V,חשב,galvoti
1374,glauben::V,האמין,manyti
1375,glauben::V,האמין,tikėti
1376,bemerken::V,הבחין,pamatyti
1377,bemerken::V,הבחין,pastebėti
1378,erkennen::V,זהה,pažinti
1379,erkennen::V,זהה,atpažinti
1380,begreifen::V,קלט,suvokti
1381,begreifen::V,הבין,suvokti
1382,verstehen::V,הבין,suprasti
1383,lernen::V,למד,mokytis
1384,wissen::V,ידע,žinoti
1385,sich erinnern an::V,זכר,prisiminti
1386,vergessen::V,שכח,užmiršti
1387,messen::V,מדד,matuoti
1388,zählen::V,ספר,skaičiuoti
1389,rechnen::V,חשב,skaičiuoti
1390,lesen::V,קרא,skaityti
1391,malen::V,ציר,tapyti
1392,zeichnen::V,שרטט,piešti
1393,zeichnen::V,שרטט,žymėti
1394,zeichnen::V,שרטט,braižyti
1395,schreiben::V,כתב,rašyti
1396,besitzen::V,היה בעל של,turėti
1397,kaufen::V,קנה,pirkti
1398,kaufen::V,רכש,pirkti
1399,verkaufen::V,מכר,parduoti
1400,bezahlen::V,שלם,apmokėti
1401,zahlen::V,שלם,mokėti
1402,beherrschen::V,שלט,valdyti
1403,ertragen::V,סבל,kę̃sti
1404,ertragen::V,סבל,pakelti
1405,ertragen::V,סבל,iškę̃sti
