,Concept_ID,kl,el
671,wertvoll::A,erlinnarpoq,πολύτιμος
672,blind::A,tappiippoq,τυφλός
673,blind::A,isigisaqanngilaq,τυφλός
674,taub::A,tusilarpoq,κουφός
675,kräftig::A,pissaq,δυνατός
676,kräftig::A,pissarsuaq,δυνατός
677,stark::A,sanngivoq,γερός
678,schwach::A,nakuippoq,αδύνατος
679,fett::A,pualavoq,παχύς
680,schlank::A,tuappoq,λεπτός
681,schlank::A,tuappoq,λυγερός
682,hübsch::A,aatsialaq,όμορφος
683,hübsch::A,aatsialaq,χαριτωμένος
684,böse::A,ajorpoq,κακός
685,dumm::A,taqajak,κουτός
686,dumm::A,taqajak,ανόητος
687,dumm::A,sikkilluppoq,κουτός
688,dumm::A,sikkilluppoq,ανόητος
689,dumm::A,qaatusimasaqanngilaq,κουτός
690,dumm::A,qaatusimasaqanngilaq,ανόητος
691,faul::A,eqiasuppoq,τεμπέλης
692,faul::A,eqiattortuvoq,τεμπέλης
693,fleißig::A,eqiasuippoq,εργατικός
694,geizig::A,iasilaarpoq,τσιγγούνης
695,geizig::A,tukkuippoq,τσιγγούνης
696,klug::A,mallak,έξυπνος
697,klug::A,ittanneq,έξυπνος
698,klug::A,kutaappoq,έξυπνος
699,klug::A,kuttaappoq,έξυπνος
700,klug::A,qarasagippoq,έξυπνος
701,lieb::A,akisooq,φίλος
702,lieb::A,akisooq,αγαπητός
703,lustig::A,piikulavoq,εύθυμος
704,lustig::A,piikulavoq,χαρούμενος
705,sanft::A,isumagippoq,ήπιος
706,hungrig::A,kaappoq,πεινασμένος
707,hungrig::A,perlilerpoq,πεινασμένος
708,krank::A,napparsimavoq,άρρωστος
709,traurig::A,aliasuppoq,λυπημένος
710,lebendig::A,uumavoq,ζωντανός
711,gut::A,ajunngilaq,καλός
712,schlecht::A,sualuppoq,κακός
713,richtig::A,iluarpoq,σωστός
714,schlimm::A,amiilaarnarpoq,άσχημος
715,wahr::A,ilumoorpoq,αληθής
716,wahr::A,ilumoorpoq,αληθινός
717,alt::A,pisoqaq,παλιός
718,neu::A,nutaavoq,νέος
719,neu::A,nutaavoq,καινούργιος
720,alt[Lebewesen]::A,utoqqaq,γέρος
721,jung::A,inuusuppoq,νέος
722,jung::A,kingulliarsuk,νέος
723,arm::A,piillasoq,φτωχός
724,arm::A,piitsuuvoq,φτωχός
725,reich::A,pisuuvoq,πλούσιος
726,berühmt::A,tusaamasaq,περίφημος
727,berühmt::A,tusaamasaq,ξακουσμένος
728,fremd::A,ajasoornarpoq,ξένος
729,verschieden::A,allatut,διαφορετικός
730,verschieden::A,tamalaat,διαφορετικός
731,nah::A,qanippoq,κοντινός
732,fern::A,ungasippoq,μακριά
733,linker::A,saamerleq,αριστερός
734,rechter::A,innarluissut,δεξιός
735,erster::A,siulleq,πρώτος
736,zweiter::A,qataatsup tullia,δεύτερος
737,dritter::A,pingajorarterut,τρίτος
738,letzter::A,kingulleq,τελευταίος
739,allein::ADV,kisimiippoq,μόνος
740,auf einmal::ADV,tassanngaannaq,εφάπαξ
741,zusammen::ADV,attaasa,μαζί
742,zusammen::ADV,attarmik,μαζί
743,lange::ADV,akuni,πολύν καιρό
744,plötzlich::ADV,tassanngaannaq,έξαφνα
745,sofort::ADV,erniinnaq,αμέσως
746,später::ADV,kingorna,αργότερα
747,jetzt::ADV,maanna,τώρα
748,jetzt::ADV,massakkut,τώρα
749,heute::ADV,ullumi,σήμερα
750,morgen::ADV,aqagu,αύριο
751,bald::ADV,erniinnaq,σε λίγο
752,bald::ADV,erniinnaq,εντός ολίγου
753,dann::ADV,taava,ύστερα
754,gestern::ADV,ippassaq,χτες
755,einst::ADV,ataatsimik,ποτέ
756,einst::ADV,ataatsimik,άλλοτε
757,einst::ADV,ilaanni,ποτέ
758,einst::ADV,ilaanni,άλλοτε
759,damals::ADV,taamani,τότε
760,damals::ADV,taamanikkut,τότε
761,damals::ADV,taassumuunakkut,τότε
762,danach::ADV,taava,μετά
763,danach::ADV,taava,ύστερα
764,vorher::ADV,siornagut,πριν
765,vorher::ADV,siornagut,προηγουμένως
766,einmal::ADV,ilaanni,μία φορά
767,einmal::ADV,ataatsimik,μία φορά
768,manchmal::ADV,qaqutigu,κάποτε
769,manchmal::ADV,qaqutigut,κάποτε
770,oft::ADV,akulikitsumik,συχνά
771,oft::ADV,akulikitsumik,πολλές φορές
772,immer::ADV,tamatigut,πάντα
773,immer::ADV,tamatigut,πάντοτε
774,hier::ADV,maani,εδώ
775,hierhin::ADV,maani,εδώ
776,dorthin::ADV,ikuuna,προς τα κει
777,geradeaus::ADV,narlumut,κατευθείαν
778,vorwärts::ADV,pilangavoc,εμπρός
779,rückwärts::ADV,kingumut,πίσω
780,rückwärts::ADV,tunumut or tunummut,πίσω
781,zurück::ADV,kingumut,πίσω
782,zurück::ADV,tunumut or tunummut,πίσω
783,unten::ADV,kana,κάτω
784,hinab::ADV,qiviu,προς τα κάτω
785,überall::ADV,tamaginni,παντού
786,überall::ADV,tamani tamaani,παντού
787,kaum::ADV,qaqutigorsuaq,μόλις
788,sehr::ADV,assut,πολύ
789,noch::ADV,qeratavoq,ακόμα
790,schon::ADV,taava-una,ήδη
791,schon::ADV,taava-una,κιόλας
792,wieder::ADV,kingumut,ξανά
793,vergebens::ADV,angiluk,μάταια
794,dies::PRN,manna,αυτό
795,dies::PRN,matuma,αυτό
796,das::PRN,ua,το
797,ich::PRN,uanga,εγώ
798,du::PRN,illit,σύ
799,du::PRN,illit,εσύ
800,er::PRN,una,αυτός
801,wir::PRN,uagut,εμείς
802,ihr::PRN,ilissi,εσείς
803,sie::PRN,uku,αυτοί
804,was::FPRN,aat?,τι
805,wer::FPRN,kikkut,ποιος
806,wo::FADV,sumi,πού
807,wohin::FADV,sumut,πού
808,wohin::FADV,sumut,για πού
809,wie::FADV,qanoq,πώς
810,warum::FADV,sooq,γιατί
811,wieviel::FNUM,qassit,πόσος
812,wieviel::FNUM,qanoq atsigisumik?,πόσος
813,eins::NUM,ataaseq,ένα
814,zwei::NUM,marluk,δύο
815,drei::NUM,pingasut,τρία
816,drei::NUM,pingasut,τρεις
817,vier::NUM,sisamat,τέσσερα
818,vier::NUM,sisamat,τέσσερις
819,vier::NUM,qajuusat,τέσσερα
820,vier::NUM,qajuusat,τέσσερις
821,fünf::NUM,tallimat,πέντε
822,sechs::NUM,arfineq,έξι
823,sechs::NUM,arfinillit,έξι
824,sieben::NUM,arfineq-marluk,εφτά
825,acht::NUM,arfineq pingasut,οχτώ
826,neun::NUM,qulingiluat,εννιά
827,neun::NUM,arfineq sisamat,εννιά
828,zehn::NUM,qulit,δέκα
829,elf::NUM,aqqaneq,έντεκα
830,zwölf::NUM,aqqaneq-marluk,δώδεκα
831,zwanzig::NUM,tyve,είκοσι
832,dreißig::NUM,tredive,τριάντα
833,dreißig::NUM,pingasunik qulillit,τριάντα
834,vierzig::NUM,fyrre,σαράντα
835,fünfzig::NUM,halvtreds,πενήντα
836,fünfzig::NUM,tallimanik qulillit,πενήντα
837,sechzig::NUM,tres,εξήντα
838,siebzig::NUM,halvfjerds,εβδομήντα
839,achtzig::NUM,firs,ογδόντα
840,neunzig::NUM,halvfems,ενενήντα
841,hundert::NUM,et hundrede,εκατό
842,tausend::NUM,et tusinde,χίλιοι
843,und::CNJ,aamma,και
844,oder::CNJ,imalluunnit,ή
845,stehen::V,sikingavoq,στέκομαι
846,stehen::V,sikingavoq,είμαι όρθιος
847,sitzen::V,ingippoq,κάθομαι
848,liegen::V,nalavoq,είμαι ξαπλωμένος
849,liegen::V,aqupivoq,είμαι ξαπλωμένος
850,hängen::V,nivinngarpaa,κρέμομαι
851,werden::V,pinngorpoq,γίνομαι
852,passieren::V,pivoq,συμβαίνω
853,beginnen::V,aallarnerpaa,αρχίζω
854,enden::V,naggaserpaa,τελειώνω
855,wechseln::V,immikkut ilivoq,αλλάζω
856,untergehen[Sonne]::V,ilioqqaasoq,δύω
857,untergehen[Sonne]::V,ilioqqaasoq,βασιλεύω
858,scheinen[Sonne]::V,qinnorpoq,λάμπω
859,scheinen[Sonne]::V,qinngorpoq,λάμπω
860,donnern::V,kalleq,βροντώ
861,wehen::V,timmivoq,φυσώ
862,sich drehen::V,ipippaa,γυρίζω
863,sich drehen::V,ipippaa,στρέφομαι
864,schwanken::V,aalavoq,ταλαντεύομαι
865,schwingen::V,issakajaat or issakatsiaarut,αιωρούμαι
866,schwingen::V,issakajaat or issakatsiaarut,ταλαντεύομαι
867,fallen::V,quasivaa,πέφτω
868,brennen::V,seerpoq,καίω
869,brennen::V,uuppaa,καίω
870,rauchen::V,pujoorpoq,καπνίζω
871,regnen::V,siallerpoq,βρέχω
872,gefrieren::V,qiulerpoq,παγώνω
873,tauen::V,aappoq,λειώνω
874,schmelzen::V,aappoq,λειώνω
875,schmelzen::V,aatsippaa,λειώνω
876,trocknen::V,panerserpaa,στεγνώνω
877,sieden::V,qalappoq,βράζω
878,reißen::V,qulli,σχίζω
879,reißen::V,alittorpaa,σχίζω
880,reißen::V,kimillanneq,σχίζω
881,versinken::V,kivivaa,βουλιάζω
882,versinken::V,kivivaa,βυθίζομαι
883,versinken::V,apparpoq,βουλιάζω
884,versinken::V,apparpoq,βυθίζομαι
885,vergehen::V,qaangerpaa,περνώ
886,vergehen::V,sarsuppoq,περνώ
887,erscheinen::V,takutippoq,εμφανίζομαι
888,sinken::V,kivivaa,κατεβαίνω
889,sinken::V,apparpoq,κατεβαίνω
890,abnehmen::V,ikillipput,μειώνομαι 
891,zunehmen::V,allisippaa,αυξάνω
892,zunehmen::V,allisippaa,μεγαλώνω
893,steigen::V,allisippaa,ανεβαίνω
894,wachsen::V,allivoq,μεγαλώνω
895,glänzen::V,qinngorpoq,γυαλίζω
896,glänzen::V,qinnorpoq,γυαλίζω
897,funkeln::V,uisorilavoq,αστράφτω
898,funkeln::V,uisorilavoq,σπιθοβολώ
899,läuten::V,avilualaarpoq,χτυπώ 
900,klingeln::V,aviluarpoq,κουδουνίζω
901,klingeln::V,aviluarpaluppoq,κουδουνίζω
902,brausen::V,ittuk,βουΐζω
903,brausen::V,ittuppoq,βουΐζω
904,brausen::V,ittuppaluppoq,βουΐζω
905,bellen::V,qiluppoq,γαυγίζω
906,heulen::V,maarpoq,ουρλιάζω
907,heulen::V,maalavoq,ουρλιάζω
908,heulen::V,miaggoorpoq,ουρλιάζω
909,blasen::V,aporneq,φυσώ
910,pfeifen::V,siggartartitsivoq,σφυρίζω
911,pfeifen::V,siorsulavoq,σφυρίζω
912,schreien::V,suaarpoq,κραυγάζω
913,stöhnen::V,nipiliorpoq,βογγώ
914,stöhnen::V,nipilliorpoq,βογγώ
915,zittern::V,qarsulivik,τρέμω
916,leben::V,inuuvoq,ζω
917,geboren werden::V,inuuvoq,γεννιέμαι
918,geboren werden::V,inunngorpoq,γεννιέμαι
919,atmen::V,anersaarpoq,αναπνέω
920,trinken::V,imerpoq,πίνω
921,essen::V,tamorpoq,τρώω
922,schlucken::V,tuluarnaq,καταπίνω
923,einschlafen::V,sinippoq,αποκοιμιέμαι
924,schlafen::V,sinik,κοιμάμαι
925,aufwachen::V,iterpoq,ξυπνώ
926,aufwachen::V,eqqumavoq,ξυπνώ
927,aufstehen::V,makippoq,σηκώνομαι
928,sich erholen::V,qasuerserpoq,ξεκουράζομαι
929,schmerzen::V,anneraa,πονώ
930,schmerzen::V,annernarpoq,πονώ
931,husten::V,quersorpoq,βήχω
932,genesen::V,ajunngissivoq,θεραπεύομαι
933,genesen::V,ilisimmarpoq,θεραπεύομαι
934,genesen::V,ilorrippoq,θεραπεύομαι
935,sterben::V,toquvoq,πεθαίνω
936,sich bewegen::V,ingerlavoq,κουνιέμαι
937,sich setzen::V,ingippoq,κάθομαι
938,laufen::V,arpappoq,τρέχω
939,schreiten::V,ingerlavoq,βαδίζω
940,spazierengehen::V,utertakajaarpoq,κάνω βόλτα
941,spazierengehen::V,utertakajaarpoq,πηγαίνω περίπατο
942,spazierengehen::V,utertakattajaarpoq,κάνω βόλτα
943,spazierengehen::V,utertakattajaarpoq,πηγαίνω περίπατο
944,eilen::V,qaa qaa,σπεύδω
945,eilen::V,qiilasaarpoq,σπεύδω
946,eilen::V,ingerlasaarpaa,σπεύδω
947,sich beeilen::V,tuaviorpoq,βιάζομαι
948,sausen::V,uiguut,τρέχω γρήγορα
949,rennen::V,igivoq,τρέχω
950,springen::V,upernassaq,πηδώ
951,klettern::V,pilaakkeerpoq,σκαρφαλώνω
952,schaukeln::V,aalavoq,κουνιέμαι
953,schwimmen::V,naluppoq,κολυμπώ
954,tauchen::V,allorpoq,βουτώ
955,rudern::V,ipuppaa,κωπηλατώ
956,fahren::V,qimusserpoq,πηγαίνω
957,fliegen::V,timmivoq,πετώ
958,weggehen::V,piiarpoq,φεύγω
959,anhalten::V,unitsippaa,σταματώ
960,hineingehen::V,timaappaa,μπαίνω
961,eintreten::V,allattorpaa,μπαίνω
962,eintreten::V,allattorpaa,εισέρχομαι
963,kommen::V,qaa-,έρχομαι
964,kommen::V,pivaa,έρχομαι
965,ankommen::V,tikippoq,φτάνω
966,zurückkommen::V,angerlarpoq,επιστρέφω
967,bleiben::V,uninngavoq,μένω
968,warten::V,paavoq,περιμένω
969,warten::V,utaqqivoq,περιμένω
970,suchen::V,nivivaa,ψάχνω
971,finden::V,nanivaa,βρίσκω
972,versuchen::V,uuppaa,προσπαθώ
973,versuchen::V,ussersarpaa,προσπαθώ
974,vorbereiten::V,piareersarpaa,προετοιμάζω
975,lieben::V,asavaa,αγαπώ
976,mögen::V,akaaraa,μου αρέσει
977,rühren::V,qeerlerpaa,συγκινώ
978,weinen::V,qiavoq,κλαίω
979,schimpfen::V,qatimaarpoq,βρίζω
980,sich ärgern::V,ugguutigaa,θυμώνω
981,sich fürchten::V,eqqanaarpoq,φοβάμαι
982,fürchten::V,ersigaa,φοβάμαι
983,fliehen::V,qimaavoq,φεύγω
984,flüchten::V,allikarfigaa,δραπετεύω
985,sehen::V,isigaa,βλέπω
986,ansehen::V,alaatsinaappaa,βλέπω
987,hören::V,tusarpaa,ακούω
988,zuhören::V,naalappoq,ακούω
989,riechen::V,tipippoq,μυρίζω
990,riechen::V,tipippoq,οσφραίνομαι
991,fühlen::V,misigaa,αισθάνομαι
992,scheinen::V,takutippoq,φαίνομαι
993,frieren::V,qiiavoq,κρυώνω
994,tun::V,iliorpoq,κάνω
995,wollen::V,piumavaa,θέλω
996,anfangen::V,pilerpoq,αρχίζω
997,beenden::V,naggaserpaa,τελειώνω
998,aufhören::V,naammatsippaa,παύω
999,öffnen::V,ammarpaa,ανοίγω
1000,schließen::V,matuaa,κλείνω
1001,stellen::V,ilivaa,θέτω
1002,stellen::V,iliorarpai,θέτω
1003,stellen::V,ilioqqarpai,θέτω
1004,setzen::V,iliorarpai,θέτω
1005,setzen::V,ilioqqarpai,θέτω
1006,legen::V,ilivaa,θέτω
1007,berühren::V,attorpaa,εγγίζω
1008,verbinden::V,taperserpaa,συνδέω
1009,bedecken::V,iikkerpaa,σκεπάζω
1010,bedecken::V,iikkersorpaa,σκεπάζω
1011,aufhängen::V,inivaa,κρεμώ
1012,aufhängen::V,iniorarpai,κρεμώ
1013,anzünden::V,saggaavoq,ανάβω
1014,aufheben::V,allisippaa,σηκώνω
1015,zurücklassen::V,aallarpoq,εγκαταλείπω
1016,verlieren::V,annaavaa,χάνω
1017,fallen lassen::V,nakkaavaa,αφήνω να πέσει
1018,machen::V,iliorpoq,κάνω
1019,machen::V,iliorpoq,φτιάχνω
1020,herstellen::V,anillatsippaa,κατασκευάζω
1021,bauen::V,marrarterpaa,χτίζω
1022,bauen::V,marrarterpaa,οικοδομώ
1023,reparieren::V,iluarsaappaa,επισκευάζω
1024,reparieren::V,iluarsaappaa,επιδιορθώνω
1025,verbessern::V,naqqippaa,βελτιώνω
1026,verbessern::V,naqqippaa,καλυτερεύω
1027,graben::V,assappaa,σκάβω
1028,beugen::V,qappappoq,λυγίζω
1029,biegen::V,qappappoq,κάμπτω
1030,wenden::V,assappaa,γυρίζω
1031,wenden::V,assakarpoq,γυρίζω
1032,umdrehen::V,assakartippaa,γυρίζω
1033,heben::V,kivippaa,υψώνω
1034,heben::V,kivippaa,σηκώνω
1035,hochheben::V,kissumiarpaa,υψώνω
1036,hochheben::V,kissumiarpaa,σηκώνω
1037,ergreifen::V,isaappaa,πιάνω
1038,ergreifen::V,isaappaa,αρπάζω
1039,ergreifen::V,isaguppaa,πιάνω
1040,ergreifen::V,isaguppaa,αρπάζω
1041,halten::V,minarpaa,βαστώ
1042,drücken::V,naqittaat,πιέζω
1043,kratzen::V,qitsuppaa,γρατσουνίζω
1044,lecken::V,aluppaa,γλείφω
1045,beißen::V,kiivaa,δαγκάνω
1046,abreißen::V,aqqarpaa,κόβω
1047,abreißen::V,aqqarpaa,σχίζω
1048,abreißen::V,isaterpaa,κόβω
1049,abreißen::V,isaterpaa,σχίζω
1050,abschneiden::V,kipivaa,αποκόπτω
1051,binden::V,kakkersarpaa,δένω
1052,stecken::V,kussunneq,χώνω
1053,brechen::V,nallorpaa,σπάζω
1054,klopfen::V,pattappaa,χτυπώ
1055,klopfen::V,pattappaa,τινάζω
1056,hauen::V,aqivaa,χτυπώ
1057,kleben::V,qaappoq,κολλώ
1058,reiben::V,tagiarpaa,τρίβω
1059,reiben::V,tangiarpaa,τρίβω
1060,streichen::V,erlerpoq,αλείφω
1061,schleifen::V,sequppaa,ακονίζω
1062,schneiden::V,uullivoq,κόβω
1063,schütteln::V,aalavoq,σείω
1064,schütteln::V,aalavoq,κουνώ
1065,schwenken::V,issarpoq,κουνώ
1066,füllen::V,immerpaa,γεμίζω
1067,einwickeln::V,immoqquserpaa,τυλίγω
1068,tragen::V,maqippaa,φέρνω
1069,tragen::V,assartorpoq,φέρνω
1070,schleppen::V,assartorpoq,κουβαλώ
1071,ziehen::V,kalippaa,τραβώ
1072,ziehen::V,kalissarpoq,τραβώ
1073,aufbewahren::V,toqqorpaa,φυλάω
1074,werfen::V,kuivaa,ρίχνω
1075,fangen::V,anguaa,πιάνω
1076,verstecken::V,anngigaa,κρύβω
1077,teilen::V,agguut,μερίζω
1078,teilen::V,agguusersorpaa,μερίζω
1079,schicken::V,nassiuppaa,στέλνω
1080,bringen::V,aggiuppaa,φέρνω
1081,bringen::V,nassataraa,φέρνω
1082,bekommen::V,tiguaa,προσκομίζω
1083,erhalten::V,tiguaa,παίρνω
1084,erhalten::V,tiguaa,λαμβάνω
1085,nehmen::V,pivoq,πιάνω
1086,nehmen::V,pivoq,παίρνω
1087,nehmen::V,tiguaa,πιάνω
1088,nehmen::V,tiguaa,παίρνω
1089,bewahren::V,sukkunik simerserpaa,διατηρώ
1090,verderben::V,asiutippaa,χαλώ
1091,verderben::V,piuneerunnerit,χαλώ
1092,zerbrechen::V,ukuvoq,σπάζω
1093,zerreißen::V,tisavaa,σχίζω
1094,zerreißen::V,alittorpaa,σχίζω
1095,zerstören::V,aserorpaa,καταστρέφω
1096,verbrennen::V,seerpoq,καίω
1097,geben::V,pivoq,δίνω
1098,versprechen::V,neriorsorpaa,υπόσχομαι
1099,wünschen::V,kissaat,εύχομαι
1100,loben::V,nersorpaa,επαινώ
1101,loben::V,nersornaat,επαινώ
1102,küssen::V,kunippaa,φιλώ
1103,küssen::V,kunissorpaa,φιλώ
1104,zudecken::V,majorpaa,σκεπάζω
1105,wecken::V,itersarpaa,ξυπνώ
1106,zeigen::V,tikkuuppaa,δείχνω
1107,führen::V,tasissiuppaa,οδηγώ
1108,führen::V,ilitsersorpaa,οδηγώ
1109,führen::V,tasissersuuppaa,οδηγώ
1110,lehren::V,ilinniartippaa,διδάσκω
1111,unterrichten::V,ajoqerpaa,διδάσκω
1112,unterrichten::V,ajoqersorpaa,διδάσκω
1113,unterrichten::V,ilinniartitsivoq,διδάσκω
1114,aufziehen::V,inororsarpaa,ανατρέφω
1115,leiten::V,iluatsippaa,ηγούμαι
1116,leiten::V,iluatsippaa,διευθύνω
1117,antreiben::V,ikusimmippaa,σπρώχνω
1118,antreiben::V,ikusimmippaa,παρακινώ
1119,einladen::V,qaaqquaa,προσκαλώ
1120,einladen::V,qaasarpaa,προσκαλώ
1121,vereinigen::V,taperserpaa,ενώνω
1122,besuchen::V,tikeraarpaa,επισκέπτομαι
1123,treffen::V,aporappaa,συναντώ
1124,sich versammeln::V,majorpoq,μαζεύομαι
1125,spielen::V,pinnguarpoq,παίζω
1126,singen::V,erinarsorpoq,τραγουδώ
1127,tanzen::V,qitippoq,χορεύω
1128,sich trennen::V,immikkoortippaa,αποχωρίζομαι
1129,retten::V,annaappaa,σώζω
1130,schützen::V,eriagaa,προστατεύω
1131,schützen::V,pineqartaalivaa,προστατεύω
1132,schießen::V,aallaavaa,πυροβολώ
1133,schießen::V,piseriuppaa,πυροβολώ
1134,ärgern::V,ninngassarpaa,τσαντίζω
1135,ärgern::V,ninngassaarpaa,τσαντίζω
1136,schlagen::V,unatarpaa,χτυπώ
1137,treten::V,tukerpoq,κλοτσώ
1138,stechen::V,iguppaa,τρυπώ
1139,stechen::V,qasilippoq,τρυπώ
1140,stoßen::V,ikuserpaa,ωθώ
1141,stoßen::V,ikuserpaa,σπρώχνω
1142,stoßen::V,ikusimmippaa,ωθώ
1143,stoßen::V,ikusimmippaa,σπρώχνω
1144,stehlen::V,tillippaa,κλέβω
1145,stören::V,akornuserpaa,διαταράσσω
1146,verbergen::V,anngigaa,κρύβω
1147,betrügen::V,peqquserluttuliorfigaa,απατώ
1148,töten::V,maappaa,σκοτώνω
1149,töten::V,maappaa,θανατώνω
1150,töten::V,toquppaa,σκοτώνω
1151,töten::V,toquppaa,θανατώνω
1152,wohnen::V,najugaqarpoq,μένω
1153,wohnen::V,najugaqarpoq,κατοικώ
1154,arbeiten::V,sulivoq,δουλεύω
1155,arbeiten::V,sulivoq,εργάζομαι
1156,sammeln::V,katersorpai,μαζεύω
1157,sammeln::V,katersorpai,συλλέγω
1158,jagen::V,piniarpoq,κυνηγώ
1159,fischen::V,aalisarpoq,ψαρεύω
1160,anbinden::V,qilerut,δένω
1161,anbinden::V,qilersorpaa,δένω
1162,anbinden::V,ungerlatserpaa,δένω
1163,füttern::V,nerlerpaa,ταΐζω
1164,gießen::V,imerterpaa,ποτίζω
1165,kochen::V,igavoq,βράζω
1166,braten::V,siappaa,τηγανίζω
1167,umrühren::V,qeerlerpaa,ανακατεύω
1168,färben::V,misuppaa,βάφω
1169,färben::V,misuppaa,χρωματίζω
1170,reinigen::V,sanniarpaa,καθαρίζω
1171,waschen::V,asappaa,πλένω
1172,abwischen::V,saligarpaa,σφουγγίζω
1173,abwischen::V,saligartorpaa,σφουγγίζω
1174,fegen::V,sanngiarpaa,σκουπίζω
1175,baden::V,uffarpoq,κάνω μπάνιο
1176,sich waschen::V,uffarpoq,πλένομαι
1177,ausziehen::V,annoraajarpaa,βγάζω
1178,anziehen::V,ativaa,φορώ
1179,anziehen::V,atitippaa,φορώ
1180,sich anziehen::V,atisalersorpoq,ντύνομαι
1181,sagen::V,oqarpoq,λέω
1182,sprechen::V,oqaluttarpoq,μιλώ
1183,reden::V,oqaluppoq,μιλώ
1184,reden::V,oqaluppoq,κουβεντιάζω
1185,fragen::V,aperaa,ρωτώ
1186,bitten::V,aperaa,ζητώ
1187,bitten::V,aperaa,παρακαλώ
1188,bitten::V,qinnuigaa,ζητώ
1189,bitten::V,qinnuigaa,παρακαλώ
1190,erzählen::V,oqaluttuaraa,διηγούμαι
1191,mitteilen::V,oqalualaarpoq,πληροφορώ
1192,rufen::V,qaaqquaa,φωνάζω
1193,prahlen::V,oqqartuvoq,καυχιέμαι
1194,prahlen::V,oqallortuvoq,καυχιέμαι
1195,übersetzen::V,ikaarpoq,μεταφράζω
1196,übersetzen::V,nutserpaa,μεταφράζω
1197,denken::V,isumaqarpoq,σκέφτομαι
1198,glauben::V,upperaa,πιστεύω
1199,glauben::V,isumaqarpoq,πιστεύω
1200,erkennen::V,ilisaraa,αναγνωρίζω
1201,verstehen::V,paasivaa,ακούω
1202,lernen::V,ilinniarpoq,μαθαίνω
1203,wissen::V,nalunngilaa,ξέρω
1204,sich erinnern an::V,eqqaavaa,θυμάμαι
1205,vergessen::V,puiorpaa,ξεχνώ
1206,messen::V,ussersarpaa,μετρώ
1207,zählen::V,kisitsivoq,μετρώ
1208,rechnen::V,kisitsivoq,λογαριάζω
1209,lesen::V,atuarpoq,διαβάζω
1210,malen::V,qalipappaa,ζωγραφίζω
1211,schreiben::V,allappoq,γράφω
1212,kaufen::V,pisiaraa,αγοράζω
1213,verkaufen::V,akigaa,πουλώ
1214,bezahlen::V,akilerpaa,πληρώνω
1215,beherrschen::V,inappaa,κυριαρχώ
1216,ertragen::V,ernertaaraa,βαστώ
1217,ertragen::V,ernertaaraa,αντέχω
1218,Nase::N,,μύτη
1219,Schnurrbart::N,,μουστάκι
1220,Fuß::N,,πόδι
1221,Schlaf::N,,ύπνος
1222,Strömung::N,,ρεύμα
1223,Moor::N,,έλος
1224,Wald::N,,δάσος
1225,Anhöhe::N,,ύψωμα
1226,Gipfel::N,,κορυφή
1227,Quelle::N,,πηγή
1228,Quelle::N,,βρύση
1229,Festland::N,,στεριά
1230,Kiefer[Baum]::N,,πεύκο
1231,Pferd::N,,άλογο
1232,Elch::N,,άλκη
1233,Schwarm::N,,σμήνος
1234,Ente::N,,πάπια
1235,Barsch::N,,πέρκα
1236,Hecht::N,,λούτσος
1237,Wurm::N,,σκουλήκι
1238,Heu::N,,σανός
1239,Kummer::N,,έγνοια
1240,Gespräch::N,,συνομιλία
1241,Spiel::N,,παιχνίδι
1242,Gesellschaft::N,,κοινωνία
1243,Angelegenheit::N,,υπόθεση
1244,Anzahl::N,,αριθμός
1245,Strich::N,,γραμμή
1246,Gegenstand::N,,αντικείμενο
1247,Höhe::N,,ύψος
1248,Lagerfeuer::N,,φωτιά
1249,Gang::N,,δρόμος
1250,Heim::N,,σπίτι
1251,Beutel::N,,πουγγί
1252,Eimer::N,,κουβάς
1253,Sack::N,,σάκος
1254,Brei::N,,χυλός
1255,Leder::N,,πετσί
1256,Gott::N,,θεός
1257,Reichtum::N,,πλούτος
1258,Staat::N,,κράτος
1259,Staat::N,,πολιτεία
1260,Gewalt::N,,βία
1261,Bogen[Waffe]::N,,τόξο
1262,Lüge::N,,ψέμα
1263,Lüge::N,,ψεύδος
1264,Schaden::N,,ζημία
1265,April::N,,Απρίλιος
1266,frisch::A,,νωπός
1267,frisch::A,,φρέσκος
1268,lecker::A,,νόστιμος
1269,sauer::A,,ξινός
1270,bunt::A,,ποικιλόχρωπος
1271,teuer::A,,ακριβός
1272,geschickt::A,,επιδέξιος
1273,nackt::A,,γυμνός
1274,ehemalig::A,,παλιός
1275,bekannt::A,,γνωστός
1276,anderer::A,,άλλος
1277,zuerst::ADV,,πρώτα
1278,niemals::ADV,,ποτέ
1279,von hier::ADV,,από δω
1280,dort::ADV,,εκεί
1281,oben::ADV,,πάνω
1282,oben::ADV,,επάνω
1283,hinauf::ADV,,προς τα πάνω
1284,nicht::ADV,,δεν
1285,ein wenig::ADV,,λιγάκι
1286,so::ADV,,έτσι
1287,nur::ADV,,μόνο
1288,vor::PRP,,μπροστά σε
1289,vor::PRP,,μπροστά από
1290,hinter::PRP,,πίσω από 
1291,unter::PRP,,υπό
1292,unter::PRP,,κάτω από
1293,durch::PRP,,διά
1294,durch::PRP,,διά μέσου
1295,neben::PRP,,δίπλα σε
1296,zwischen::PRP,,μεταξύ
1297,zwischen::PRP,,ανάμεσα σε
1298,wegen::PRP,,για
1299,wegen::PRP,,λόγω
1300,alles::PRN,,όλα
1301,aufgehen[Sonne]::V,,βγαίνω
