,Concept_ID,se,ps
181,Ellenbogen::N,gernjere,څنګل
182,Ellenbogen::N,garŋŋel,څنګل
183,Ellenbogen::N,gargŋil,څنګل
184,Ellenbogen::N,käŋŋir,څنګل
185,Ellenbogen::N,kõõnjâr,څنګل
186,Ellenbogen::N,карьнэль,څنګل
187,Hand::N,gïete,لاس
188,Hand::N,giehta,لاس
189,Hand::N,giehta,لاس
190,Hand::N,kietâ,لاس
191,Hand::N,ǩiõtt,لاس
192,Hand::N,кӣдт,لاس
193,Handfläche::N,gïeten-låapoe,ورغوی
194,Handfläche::N,giehtavuodo,ورغوی
195,Handfläche::N,tjårmmåvuodo,ورغوی
196,Handfläche::N,giehtaloahpu,ورغوی
197,Handfläche::N,kiämád,ورغوی
198,Handfläche::N,kuámmir,ورغوی
199,Handfläche::N,kuä´m'mer,ورغوی
200,Handfläche::N,ǩiõttǩeä´m'men,ورغوی
201,Handfläche::N,ко̄а̄ллдэгк,ورغوی
202,Handfläche::N,кӣдткоалдэгк,ورغوی
203,Finger::N,soerme,ګوته
204,Finger::N,tjuvdde,ګوته
205,Finger::N,suorbma,ګوته
206,Finger::N,čuvde,ګوته
207,Finger::N,suor'mâ,ګوته
208,Finger::N,suõrmm,ګوته
209,Finger::N,це̄ххп,ګوته
210,Fingernagel::N,gadtse,نوک
211,Fingernagel::N,guehpere,نوک
212,Fingernagel::N,gadtsa,نوک
213,Fingernagel::N,gazza,نوک
214,Fingernagel::N,kozzâ,نوک
215,Fingernagel::N,kõʒʒ,نوک
216,Fingernagel::N,кэ̄ннц,نوک
217,Nagel[Anatomie]::N,gadtse,نوک
218,Nagel[Anatomie]::N,guehpere,نوک
219,Nagel[Anatomie]::N,gadtsa,نوک
220,Nagel[Anatomie]::N,gazza,نوک
221,Nagel[Anatomie]::N,kozzâ,نوک
222,Nagel[Anatomie]::N,kõʒʒ,نوک
223,Nagel[Anatomie]::N,кэ̄ннц,نوک
224,Zeh::N,tjiehtjere,ګوته
225,Zeh::N,juolggetjuvdde,ګوته
226,Zeh::N,juolgesuorbma,ګوته
227,Zeh::N,jyel'gisuor'mâ,ګوته
228,Zeh::N,jue´lǧǧsuõrmm,ګوته
229,Zeh::N,ю̄лльк-це̄һп,ګوته
230,Fuß::N,juelkie,پښه
231,Fuß::N,juolgge,پښه
232,Fuß::N,juolgi,پښه
233,Fuß::N,jyel'gi,پښه
234,Fuß::N,jue´lǧǧ,پښه
235,Fuß::N,ла̄бпь,پښه
236,Ferse::N,båetskie,پونده
237,Ferse::N,boasske,پونده
238,Ferse::N,šušmi,پونده
239,Ferse::N,šušme,پونده
240,Ferse::N,jue´lǧǧkädd,پونده
241,Ferse::N,ка̄ннт,پونده
242,Knie::N,boelve,زنګون
243,Knie::N,buolvva,زنګون
244,Knie::N,čibbi,زنګون
245,Knie::N,veaŋki,زنګون
246,Knie::N,iidâ,زنګون
247,Knie::N,puõlvv,زنګون
248,Knie::N,пуллв,زنګون
249,Oberschenkel::N,ruaksja,پتون
250,Oberschenkel::N,tjibbe,پتون
251,Oberschenkel::N,gassaváhkká,پتون
252,Oberschenkel::N,badjeváhkáa,پتون
253,Oberschenkel::N,čuár'bpeeḷi,پتون
254,Oberschenkel::N,če´bb,پتون
255,Oberschenkel::N,чуаррбе̄лль,پتون
256,Bein::N,juelkie,پښه
257,Bein::N,juolgge,پښه
258,Bein::N,juolgi,پښه
259,Bein::N,jyel'gi,پښه
260,Bein::N,jue´lǧǧ,پښه
261,Bein::N,ю̄лльк,پښه
262,Körper::N,kråahpe,ځان
263,Körper::N,rumáj,ځان
264,Körper::N,rumaš,ځان
265,Körper::N,ruumâš,ځان
266,Körper::N,rå´pp,ځان
267,Körper::N,лышшьк,ځان
268,Körper::N,роаӈӈьк,ځان
269,Haut::N,njaltja,پوټکی
270,Haut::N,lijkke,پوټکی
271,Haut::N,tjuobma,پوټکی
272,Haut::N,liiki,پوټکی
273,Haut::N,liške,پوټکی
274,Haut::N,le´šǩǩ,پوټکی
275,Haut::N,лышшьк,پوټکی
276,Blut::N,vïrre,وینه
277,Blut::N,maelie,وینه
278,Blut::N,varra,وینه
279,Blut::N,varra,وینه
280,Blut::N,vorrâ,وینه
281,Blut::N,võrr,وینه
282,Blut::N,вэ̄рр,وینه
283,Ader::N,åerie,رګ
284,Ader::N,aajroe,رګ
285,Ader::N,suodna,رګ
286,Ader::N,varrasuotna,رګ
287,Ader::N,suoṇâ,رګ
288,Ader::N,suõnn,رګ
289,Ader::N,сӯнн,رګ
290,Sehne::N,soene,پله
291,Sehne::N,gåårtenje,پله
292,Sehne::N,suodna,پله
293,Sehne::N,suotna,پله
294,Sehne::N,suoṇâ,پله
295,Sehne::N,suõnn,پله
296,Sehne::N,сӯнн,پله
297,Knochen::N,måara,هډوکی
298,Knochen::N,måaroe,هډوکی
299,Knochen::N,dákte,هډوکی
300,Knochen::N,dákti,هډوکی
301,Knochen::N,tähti,هډوکی
302,Knochen::N,tä´htt,هډوکی
303,Knochen::N,та̄ххт,هډوکی
304,Knochen::N,та̄ффьт,هډوکی
305,Gehirn::N,aajla,ماغزه
306,Gehirn::N,vuojŋam,ماغزه
307,Gehirn::N,vuoigŋašat,ماغزه
308,Gehirn::N,vuoi'ŋâšeh,ماغزه
309,Gehirn::N,vuo'ivâšneh,ماغزه
310,Gehirn::N,vuõivâšn,ماغزه
311,Gehirn::N,вуэййвэшна,ماغزه
312,Herz::N,vaajmoe,زړه
313,Herz::N,tsåhke,زړه
314,Herz::N,váibmu,زړه
315,Herz::N,váimu,زړه
316,Herz::N,čââ´đ,زړه
317,Herz::N,кӯттҌк,زړه
318,Magen::N,tjåejjie,معده
319,Magen::N,tjoajvve,معده
320,Magen::N,čoavji,معده
321,Magen::N,čuáv'ji,معده
322,Magen::N,čåu´jj,معده
323,Magen::N,чо̄ввьй,معده
324,Leber::N,mueksie,ينه
325,Leber::N,mueksie,ځیګر
326,Leber::N,librre,ينه
327,Leber::N,librre,ځیګر
328,Leber::N,vuoivvas,ينه
329,Leber::N,vuoivvas,ځیګر
330,Leber::N,vuoivâs,ينه
331,Leber::N,vuoivâs,ځیګر
332,Leber::N,vuõivâs,ينه
333,Leber::N,vuõivâs,ځیګر
334,Leber::N,вуйвас,ينه
335,Leber::N,вуйвас,ځیګر
336,Atem::N,voejngehtasse,نفس
337,Atem::N,båssånis,نفس
338,Atem::N,vuojŋadahka,نفس
339,Atem::N,vuoiŋŋahat,نفس
340,Atem::N,vuo'iŋâstim,نفس
341,Atem::N,jiõg'g,نفس
342,Atem::N,вӯйнас,نفس
343,Atem::N,вӯййнмушш,نفس
344,Hunger::N,nielkie,ولږه
345,Hunger::N,nielgge,ولږه
346,Hunger::N,nealgi,ولږه
347,Hunger::N,nelgi,ولږه
348,Hunger::N,neä´lǧǧ,ولږه
349,Hunger::N,не̄лльк,ولږه
350,Träne::N,gïknjele,اوښکه
351,Träne::N,ganjál,اوښکه
352,Träne::N,ganjal,اوښکه
353,Träne::N,koonjâl,اوښکه
354,Träne::N,kõõnjâl,اوښکه
355,Träne::N,кэ̄нял,اوښکه
356,Geschmack::N,aelmie,مزه
357,Geschmack::N,aelmie,خوند
358,Geschmack::N,muosse,مزه
359,Geschmack::N,muosse,خوند
360,Geschmack::N,smáhkka,مزه
361,Geschmack::N,smáhkka,خوند
362,Geschmack::N,máhku,مزه
363,Geschmack::N,máhku,خوند
364,Geschmack::N,smáhkka,مزه
365,Geschmack::N,smáhkka,خوند
366,Geschmack::N,mááhu,مزه
367,Geschmack::N,mááhu,خوند
368,Geschmack::N,smakkâ,مزه
369,Geschmack::N,smakkâ,خوند
370,Geschmack::N,njõõd,مزه
371,Geschmack::N,njõõd,خوند
372,Geschmack::N,smääkk,مزه
373,Geschmack::N,smääkk,خوند
374,Geschmack::N,ня̄лльк,مزه
375,Geschmack::N,ня̄лльк,خوند
376,Geruch::N,haaje,بوی
377,Geruch::N,habjja,بوی
378,Geruch::N,hádja,بوی
379,Geruch::N,opsâ,بوی
380,Geruch::N,haajâ,بوی
381,Geruch::N,õpss,بوی
382,Geruch::N,haajj,بوی
383,Geruch::N,апс,بوی
384,Geruch::N,лэ̄гк,بوی
385,Schlaf::N,nahkerh,خوب
386,Schlaf::N,nager,خوب
387,Schlaf::N,oados,خوب
388,Schlaf::N,nagir,خوب
389,Schlaf::N,naṿer,خوب
390,Schlaf::N,nââ´er,خوب
391,Schlaf::N,нагерь,خوب
392,Traum::N,nahkere,خوب
393,Traum::N,niehko,خوب
394,Traum::N,niehku,خوب
395,Traum::N,naṿer,خوب
396,Traum::N,nââ´er,خوب
397,Traum::N,нагерь,خوب
398,Himmel::N,elmie,اسمان
399,Himmel::N,almme,اسمان
400,Himmel::N,albmi,اسمان
401,Himmel::N,alme,اسمان
402,Himmel::N,â´lmm,اسمان
403,Himmel::N,алльм,اسمان
404,Sonne::N,biejjie,لمر
405,Sonne::N,bæjvásj,لمر
406,Sonne::N,beaivváš,لمر
407,Sonne::N,peivi,لمر
408,Sonne::N,piäiváš,لمر
409,Sonne::N,pei´vv,لمر
410,Sonne::N,пе̄ййв,لمر
411,Mond::N,aske,سپوږمۍ
412,Mond::N,mánno,سپوږمۍ
413,Mond::N,mánnu,سپوږمۍ
414,Mond::N,máánu,سپوږمۍ
415,Mond::N,mään,سپوږمۍ
416,Mond::N,ма̄нн,سپوږمۍ
417,Stern::N,daasta,ستوری
418,Stern::N,naestie,ستوری
419,Stern::N,násste,ستوری
420,Stern::N,násti,ستوری
421,Stern::N,täsni,ستوری
422,Stern::N,tä´snn,ستوری
423,Stern::N,та̄ссьт,ستوری
424,Luft::N,elmie,هوا
425,Luft::N,ájmmo,هوا
426,Luft::N,áibmu,هوا
427,Luft::N,áimu,هوا
428,Luft::N,šõŋŋ,هوا
429,Luft::N,вӯйнас,هوا
430,Wind::N,bïegke,ورښ
431,Wind::N,biegga,ورښ
432,Wind::N,biegga,ورښ
433,Wind::N,pieg'gâ,ورښ
434,Wind::N,piõg'g,ورښ
435,Wind::N,пӣӈӈк,ورښ
436,Welle::N,baaroe,موج
437,Welle::N,bárro,موج
438,Welle::N,bárru,موج
439,Welle::N,pááṛu,موج
440,Welle::N,päärr,موج
441,Welle::N,нэ̄ммп,موج
442,Wasser::N,tjaetsie,اوبه
443,Wasser::N,tjáhtje,اوبه
444,Wasser::N,čáhci,اوبه
445,Wasser::N,čääci,اوبه
446,Wasser::N,čää´cc,اوبه
447,Wasser::N,ча̄дзь,اوبه
448,Stein::N,gierkie,ډبره
449,Stein::N,giergge,ډبره
450,Stein::N,geađgi,ډبره
451,Stein::N,keđgi,ډبره
452,Stein::N,ǩeä´dǧǧ,ډبره
453,Stein::N,ке̄ддҌк,ډبره
454,Boden::N,betnie,مځکه
455,Boden::N,ednam,مځکه
456,Boden::N,bodni,مځکه
457,Boden::N,vuođđu,مځکه
458,Boden::N,ponne,مځکه
459,Boden::N,vuáđ̣u,مځکه
460,Boden::N,vuâđđ,مځکه
461,Boden::N,лаввьн,مځکه
462,Boden::N,е̄ммьне,مځکه
463,Erde::N,jåarta,خاوره
464,Erde::N,mueltie,خاوره
465,Erde::N,ednam,خاوره
466,Erde::N,mållde,خاوره
467,Erde::N,eana,خاوره
468,Erde::N,eennâm,خاوره
469,Erde::N,mädd,خاوره
470,Erde::N,jânnam,خاوره
471,Erde::N,е̄ммьне,خاوره
472,Staub::N,heblie,ګرد
473,Staub::N,heblie,خاوره
474,Staub::N,tsumhtsie,ګرد
475,Staub::N,tsumhtsie,خاوره
476,Staub::N,dubme,ګرد
477,Staub::N,dubme,خاوره
478,Staub::N,dopmu,ګرد
479,Staub::N,dopmu,خاوره
480,Staub::N,kovjâ,ګرد
481,Staub::N,kovjâ,خاوره
482,Staub::N,põõ´l,ګرد
483,Staub::N,põõ´l,خاوره
484,Staub::N,кэ̄ббьй,ګرد
485,Staub::N,кэ̄ббьй,خاوره
486,Rauch::N,soeve,دود
487,Rauch::N,soeve,لوګی
488,Rauch::N,suovva,دود
489,Rauch::N,suovva,لوګی
490,Rauch::N,suovva,دود
491,Rauch::N,suovva,لوګی
492,Rauch::N,suoṿâ,دود
493,Rauch::N,suoṿâ,لوګی
494,Rauch::N,suõvv,دود
495,Rauch::N,suõvv,لوګی
496,Rauch::N,сӯвв,دود
497,Rauch::N,сӯвв,لوګی
498,Funke::N,naestie,سپرغۍ
499,Funke::N,tjuonam,سپرغۍ
500,Funke::N,čuotnan,سپرغۍ
501,Funke::N,čuođâlm,سپرغۍ
502,Funke::N,iiskâr,سپرغۍ
503,Funke::N,čuõzzâm,سپرغۍ
504,Funke::N,чӯссэм,سپرغۍ
505,Feuer::N,dålle,اور
506,Feuer::N,dållå,اور
507,Feuer::N,dolla,اور
508,Feuer::N,tullâ,اور
509,Feuer::N,toll,اور
510,Feuer::N,то̄лл,اور
511,Licht::N,tjoevke,رڼا
512,Licht::N,tjuovgga,رڼا
513,Licht::N,čuovga,رڼا
514,Licht::N,čuovggas,رڼا
515,Licht::N,čuoṿâ,رڼا
516,Licht::N,toll,رڼا
517,Licht::N,čuõvv,رڼا
518,Licht::N,то̄лл,رڼا
519,Schatten::N,skugkie,سیوری
520,Schatten::N,soejvene,سیوری
521,Schatten::N,irkes,سیوری
522,Schatten::N,sieges,سیوری
523,Schatten::N,itku,سیوری
524,Schatten::N,suoivâ,سیوری
525,Schatten::N,õõtt,سیوری
526,Schatten::N,ǩeeu´niǩ,سیوری
527,Schatten::N,кывьнэхь,سیوری
528,Wetter::N,vïerhtse,هوا
529,Wetter::N,dálkke,هوا
530,Wetter::N,dálki,هوا
531,Wetter::N,šoŋŋâ,هوا
532,Wetter::N,šõŋŋ,هوا
533,Wetter::N,шэ̄ӈӈ,هوا
534,Nebel::N,såavla,لړه
535,Nebel::N,mearhka,لړه
536,Nebel::N,murkko,لړه
537,Nebel::N,mierkká,لړه
538,Nebel::N,mierká,لړه
539,Nebel::N,miär'kká,لړه
540,Nebel::N,oṃo,لړه
541,Nebel::N,sue´lnn,لړه
542,Nebel::N,цӣгк,لړه
543,Nebel::N,сулльн,لړه
544,Wolke::N,balve,ورېځ
545,Wolke::N,balvva,ورېځ
546,Wolke::N,balva,ورېځ
547,Wolke::N,polvâ,ورېځ
548,Wolke::N,põlvv,ورېځ
549,Wolke::N,пэллв,ورېځ
550,Regen::N,ebrie,وریا
551,Regen::N,ebrie,باران
552,Regen::N,harvve,وریا
553,Regen::N,harvve,باران
554,Regen::N,arvi,وریا
555,Regen::N,arvi,باران
556,Regen::N,arve,وریا
557,Regen::N,arve,باران
558,Regen::N,â´brr,وریا
559,Regen::N,â´brr,باران
560,Regen::N,аббьр,وریا
561,Regen::N,аббьр,باران
562,Schnee::N,lopme,واوره
563,Schnee::N,moehtege,واوره
564,Schnee::N,muohta,واوره
565,Schnee::N,muohta,واوره
566,Schnee::N,muotâ,واوره
567,Schnee::N,muõtt,واوره
568,Schnee::N,вэ̄дз,واوره
569,Schnee::N,куэллт,واوره
570,Eis::N,jïenge,یخ
571,Eis::N,jïenge,کنګل
572,Eis::N,jiegŋa,یخ
573,Eis::N,jiegŋa,کنګل
574,Eis::N,jiekŋa,یخ
575,Eis::N,jiekŋa,کنګل
576,Eis::N,jieŋ̣â,یخ
577,Eis::N,jieŋ̣â,کنګل
578,Eis::N,jiõŋŋ,یخ
579,Eis::N,jiõŋŋ,کنګل
580,Eis::N,ӣӈӈ,یخ
581,Eis::N,ӣӈӈ,کنګل
582,Frost::N,baajkoe,یخ
583,Frost::N,tjoasskem,یخ
584,Frost::N,buolaš,یخ
585,Frost::N,puolâš,یخ
586,Frost::N,puõlâš,یخ
587,Frost::N,мӯнь,یخ
588,Kälte::N,jueskie,ساړه
589,Kälte::N,tjåetskeme,ساړه
590,Kälte::N,tjoasskem,ساړه
591,Kälte::N,čoaskin,ساړه
592,Kälte::N,ko'lmâsvuotâ,ساړه
593,Kälte::N,ijss,ساړه
594,Kälte::N,čuä´cǩǩem,ساړه
595,Kälte::N,tuârggnjõs,ساړه
596,Kälte::N,кэ̄лмас,ساړه
597,Hitze::N,baahke,تودوخي
598,Hitze::N,báhkka,تودوخي
599,Hitze::N,báhkka,تودوخي
600,Hitze::N,pakkâ,تودوخي
601,Hitze::N,kuṃe,تودوخي
602,Hitze::N,paašt,تودوخي
603,Hitze::N,жоарр,تودوخي
604,Raureif::N,jyjse,سپینه پرخه
605,Raureif::N,ridne,سپینه پرخه
606,Raureif::N,goarre,سپینه پرخه
607,Raureif::N,ritni,سپینه پرخه
608,Raureif::N,suhči,سپینه پرخه
609,Raureif::N,riṇe,سپینه پرخه
610,Raureif::N,ай,سپینه پرخه
611,Regenbogen::N,aatjan goengere,بوډۍ ټال
612,Regenbogen::N,aatjan goengere,سره زرغونه
613,Regenbogen::N,aatjan joekse,بوډۍ ټال
614,Regenbogen::N,aatjan joekse,سره زرغونه
615,Regenbogen::N,ádjájuoksa,بوډۍ ټال
616,Regenbogen::N,ádjájuoksa,سره زرغونه
617,Regenbogen::N,arvedávgi,بوډۍ ټال
618,Regenbogen::N,arvedávgi,سره زرغونه
619,Regenbogen::N,bajándávgi,بوډۍ ټال
620,Regenbogen::N,bajándávgi,سره زرغونه
621,Regenbogen::N,äijihtävgi,بوډۍ ټال
622,Regenbogen::N,äijihtävgi,سره زرغونه
623,Regenbogen::N,teârmmazjohss,بوډۍ ټال
624,Regenbogen::N,teârmmazjohss,سره زرغونه
625,Regenbogen::N,тӣрмесью̄ккс,بوډۍ ټال
626,Regenbogen::N,тӣрмесью̄ккс,سره زرغونه
627,Donner::N,raejrie,تالنده
628,Donner::N,átjek,تالنده
629,Donner::N,átjárájdde,تالنده
630,Donner::N,áddjá,تالنده
631,Donner::N,baján,تالنده
632,Donner::N,juuṛâ,تالنده
633,Donner::N,tie´rmes,تالنده
634,Donner::N,тӣрмесь,تالنده
635,Donner::N,ча̄ркнэгк,تالنده
636,Strömung::N,njuvvie,بهېدنه
637,Strömung::N,ájggedáhpe,بهېدنه
638,Strömung::N,rávdnji,بهېدنه
639,Strömung::N,virde,بهېدنه
640,Strömung::N,ve´rdd,بهېدنه
641,Strömung::N,выррьт,بهېدنه
642,Tropfen::N,gåajhkohts,قطره
643,Tropfen::N,gåajhkohts,څاڅکی
644,Tropfen::N,gåjkudis,قطره
645,Tropfen::N,gåjkudis,څاڅکی
646,Tropfen::N,goaikkanas,قطره
647,Tropfen::N,goaikkanas,څاڅکی
648,Tropfen::N,čalme,قطره
649,Tropfen::N,čalme,څاڅکی
650,Tropfen::N,čâ´lmm,قطره
651,Tropfen::N,čâ´lmm,څاڅکی
652,Tropfen::N,ча̄лльм,قطره
653,Tropfen::N,ча̄лльм,څاڅکی
654,Schaum::N,sapte,ځګ
655,Schaum::N,såpptå,ځګ
656,Schaum::N,sokta,ځګ
657,Schaum::N,suptâ,ځګ
658,Schaum::N,soptt,ځګ
659,Schaum::N,со̄ппт,ځګ
660,Schmutz::N,haaskoe,ناپاکي
661,Schmutz::N,duolvva,ناپاکي
662,Schmutz::N,duolva,ناپاکي
663,Schmutz::N,durdi,ناپاکي
664,Schmutz::N,stänži,ناپاکي
665,Schmutz::N,sähss,ناپاکي
666,Schmutz::N,са̄ккьс,ناپاکي
667,Schmutz::N,не̄шшь,ناپاکي
668,See::N,jaevrie,جهیل
669,See::N,jávrre,جهیل
670,See::N,jávri,جهیل
671,See::N,jävri,جهیل
672,See::N,jâu´rr,جهیل
673,See::N,я̄ввьр,جهیل
674,Sumpf::N,pluevie,جبه
675,Sumpf::N,áhpe,جبه
676,Sumpf::N,sæmssa,جبه
677,Sumpf::N,jeaggi,جبه
678,Sumpf::N,jeggi,جبه
679,Sumpf::N,jeä´ǧ'ǧ,جبه
680,Sumpf::N,ла̄ммьп,جبه
681,Moor::N,pluevie,جبه
682,Moor::N,jiegge,جبه
683,Moor::N,suotnju,جبه
684,Moor::N,karrii,جبه
685,Moor::N,kä´rev,جبه
686,Moor::N,veättaǩ,جبه
687,Moor::N,ла̄ммьп,جبه
688,Wiese::N,ïentje,چمن
689,Wiese::N,ïentje,شنېلی
690,Wiese::N,giedde,چمن
691,Wiese::N,giedde,شنېلی
692,Wiese::N,gieddi,چمن
693,Wiese::N,gieddi,شنېلی
694,Wiese::N,nijtto,چمن
695,Wiese::N,nijtto,شنېلی
696,Wiese::N,пуэшенҍ,چمن
697,Wiese::N,пуэшенҍ,شنېلی
698,Wald::N,skåake,ځنګل
699,Wald::N,skåajje,ځنګل
700,Wald::N,miehtsie,ځنګل
701,Wald::N,vuovdde,ځنګل
702,Wald::N,miehttse,ځنګل
703,Wald::N,vuovdi,ځنګل
704,Wald::N,meahcci,ځنګل
705,Wald::N,mecci,ځنګل
706,Wald::N,vyemi,ځنګل
