,Concept_ID,mrj,eu
756,kräftig::A,виӓн,kementsu
757,stark::A,виӓн,bizkor
758,stark::A,виӓн,indartsu
759,schwach::A,шава,ahul
760,schwach::A,шава,indargabe
761,schwach::A,лӹпкӓ,ahul
762,schwach::A,лӹпкӓ,indargabe
763,schwach::A,слабка,ahul
764,schwach::A,слабка,indargabe
765,fett::A,таза,gizen
766,schlank::A,яштака,lerden
767,hübsch::A,сӹлнӹ,polit
768,hübsch::A,олмыдшы,polit
769,böse::A,шӹдӓн,tzar
770,böse::A,шӹдӓн,gaizto
771,dumm::A,окмак,lelo
772,dumm::A,окмак,pello
773,faul::A,ялахай,nagi
774,faul::A,ялахай,alfer
775,fleißig::A,пӓшам яратышы,maratz
776,fleißig::A,пӓшам яратышы,lanzale
777,geizig::A,шык,zeken
778,geizig::A,шык,zikoitz
779,klug::A,ышан,zuhur
780,geschickt::A,мастар,trebe
781,geschickt::A,мастар,antzetsu
782,lieb::A,тыри,maite
783,lieb::A,тыри,laztan
784,lustig::A,мындыр,alaitsu
785,lustig::A,сусу,alaitsu
786,sanft::A,йӹвӹжӓ,eme
787,sanft::A,йӹвӹжӓ,ezti
788,hungrig::A,шужышы,gose
789,krank::A,церлӹ,eri
790,krank::A,церлӹ,gaixo
791,krank::A,хворой,eri
792,krank::A,хворой,gaixo
793,nackt::A,цӓрӓ,biluzi
794,traurig::A,сы́лыкан,itun
795,traurig::A,сы́лыкан,betilun
796,traurig::A,кымы́лдымы,itun
797,traurig::A,кымы́лдымы,betilun
798,lebendig::A,живой,bizirik
799,gut::A,яжо,on
800,schlecht::A,уда,txar
801,schlecht::A,худа,txar
802,richtig::A,вургамла,zuzen
803,schlimm::A,йӹрнык,larri
804,wahr::A,настоящий,egiazko
805,wahr::A,настояшый,egiazko
806,alt::A,шонгы,zahar
807,neu::A,у,berri
808,ehemalig::A,тошты,lehengo
809,alt[Lebewesen]::A,ӹлалшӹ,adindun
810,jung::A,нöргӹ,gazte
811,jung::A,молода,gazte
812,arm::A,укеӓн,txiro
813,arm::A,укеӓн,behartsu
814,reich::A,паян,dirudun
815,reich::A,пурлыкан,dirudun
816,bekannt::A,палӹмӹ,ezagun
817,berühmt::A,лӹмлы,entzun
818,berühmt::A,лӹмлы,ospetsu
819,fremd::A,эдемӹн,arrotz
820,verschieden::A,тӹрлӹ,ezberdin
821,verschieden::A,тӹрлӹ,desberdin
822,nah::A,лишӹл,hurre
823,nah::A,лишӹл,hurbil
824,fern::A,мӹндӹр,urrun
825,linker::A,шалахай,ezker
826,rechter::A,вургамла,eskuin
827,anderer::A,вес,beste
828,anderer::A,весӹ,beste
829,erster::A,икшӹ,lehen
830,erster::A,икшӹ,aurren
831,erster::A,икӹмшӹ,lehen
832,erster::A,икӹмшӹ,aurren
833,zweiter::A,кокшы,bigarren
834,dritter::A,кымшы,hirugarren
835,letzter::A,остатка,azken
836,letzter::A,остатка,hondar
837,allein::ADV,иктӹ,bakarrik
838,allein::ADV,иктӹт,bakarrik
839,auf einmal::ADV,тöрöк,batera
840,zusammen::ADV,икараш,elkarrekin
841,zusammen::ADV,цымырын,elkarrekin
842,lange::ADV,кужын,luzaro
843,plötzlich::ADV,трӱк,bat-batean
844,sofort::ADV,полт,berehala
845,sofort::ADV,тöрöк,berehala
846,sofort::ADV,тӹшӓкок,berehala
847,später::ADV,вара,gero
848,heute::ADV,тагачы,gaur
849,morgen::ADV,иргод,bihar
850,morgen::ADV,иргодым,bihar
851,bald::ADV,чӹнь,aurki
852,bald::ADV,чӹнь,laster
853,bald::ADV,вӓшке,aurki
854,bald::ADV,вӓшке,laster
855,bald::ADV,выртышты,aurki
856,bald::ADV,выртышты,laster
857,dann::ADV,пакыла,ondoren
858,gestern::ADV,тенгечӹ,atzo
859,einst::ADV,икӓнӓ,antzina
860,damals::ADV,тӹнӓм,orduan
861,danach::ADV,пакыла,gerora
862,danach::ADV,пакыла,ondoren
863,vorher::ADV,перви,lehenago
864,zuerst::ADV,андак,aurrena
865,zuerst::ADV,андак,lehenbizi
866,einmal::ADV,гӓнӓк,behin
867,einmal::ADV,гӓнӓк,aldi bat
868,einmal::ADV,гӓнӓ,behin
869,einmal::ADV,гӓнӓ,aldi bat
870,manchmal::ADV,кынамжы,batzuetan
871,manchmal::ADV,кынамжы,zenbaitetan
872,oft::ADV,чӹчкӹдӹн,maiz
873,oft::ADV,чӹчкӹдӹн,askotan
874,immer::ADV,со,beti
875,immer::ADV,соок,beti
876,niemals::ADV,нинам,inoiz ez
877,niemals::ADV,нинам,sekula ez
878,niemals::ADV,нигынам,inoiz ez
879,niemals::ADV,нигынам,sekula ez
880,niemals::ADV,нигынамат,inoiz ez
881,niemals::ADV,нигынамат,sekula ez
882,hier::ADV,тиштӹ,hemen
883,hierhin::ADV,тишкӹ,hona
884,von hier::ADV,тишец,hemendik
885,von hier::ADV,тишец,honetatik
886,von hier::ADV,тишецӹн,hemendik
887,von hier::ADV,тишецӹн,honetatik
888,dort::ADV,тӹштӹ,han
889,dorthin::ADV,тӹшкӹ,hara
890,dorthin::ADV,тӹшкӹлӓ,hara
891,geradeaus::ADV,вик,artez
892,geradeaus::ADV,тура,artez
893,vorwärts::ADV,анзыкы,aurrera
894,rückwärts::ADV,мӹнгеш,atzera
895,rückwärts::ADV,мӹнгеш,atzerantz
896,zurück::ADV,мӹнгеш,atzera
897,unten::ADV,ӱлнӹ,behean
898,unten::ADV,лӹвӓлнӹ,behean
899,hinab::ADV,ӱлӹкӹ,behera
900,hinab::ADV,ӱлӹкӹ,beherantz
901,hinab::ADV,лӹвӓкӹ,behera
902,hinab::ADV,лӹвӓкӹ,beherantz
903,oben::ADV,вӹлнӹ,goian
904,hinauf::ADV,кӱшкӹлӓ,gora
905,hinauf::ADV,кӱшкӹлӓ,gorantz
906,hinauf::ADV,кӱш,gora
907,hinauf::ADV,кӱш,gorantz
908,überall::ADV,йӹлт,edonon
909,überall::ADV,цилӓ вӓре,edonon
910,nicht::ADV,уке,ez
911,ein wenig::ADV,изиш,apur bat
912,ein wenig::ADV,изиш,pixka bat
913,ein wenig::ADV,иклаштык,apur bat
914,ein wenig::ADV,иклаштык,pixka bat
915,kaum::ADV,цылик,ozta
916,kaum::ADV,цылик,nekez
917,kaum::ADV,чучок-чучок,ozta
918,kaum::ADV,чучок-чучок,nekez
919,sehr::ADV,чоте,oso
920,so::ADV,тенге,hala
921,so::ADV,тенге,honela
922,so::ADV,тенгелӓ,hala
923,so::ADV,тенгелӓ,honela
924,noch::ADV,мол,oraindik
925,noch::ADV,моло,oraindik
926,nur::ADV,веле,bakarrik
927,schon::ADV,уже,ja
928,schon::ADV,уже,jada
929,schon::ADV,ӹнде,ja
930,schon::ADV,ӹнде,jada
931,wieder::ADV,уэш,berriro
932,vergebens::ADV,зря,alferrik
933,vergebens::ADV,ӹзрӓ,alferrik
934,vergebens::ADV,ӹзӹрӓ,alferrik
935,vor::PRP,анзыц,aurrean
936,vor::PRP,анзыцын,aurrean
937,hinter::PRP,шайылан,ostean
938,hinter::PRP,шайылан,gibelean
939,hinter::PRP,шайылный,ostean
940,hinter::PRP,шайылный,gibelean
941,unter::PRP,лӹвӓкӹ,pean
942,unter::PRP,лӹвӓкӹ,azpian
943,durch::PRP,вашт,zehar
944,neben::PRP,сага,ondoan
945,neben::PRP,сага,aldamenean
946,zwischen::PRP,лош,artean
947,zwischen::PRP,лошкы,artean
948,wegen::PRP,мычыц,-gatik
949,dies::PRN,тидӹ,hau
950,dies::PRN,ти,hau
951,das::PRN,тидӹ,hura
952,das::PRN,ти,hura
953,alles::PRN,цилӓ,dena
954,ich::PRN,мый,ni
955,du::PRN,тӹнь,zu
956,er::PRN,тӹдӹ,bera
957,wir::PRN,мӓ,gu
958,ihr::PRN,вӓ,zuek
959,sie::PRN,нӹнӹ,berak
960,was::FPRN,ма,zer
961,wer::FPRN,кӱ,nor
962,wo::FADV,кышан,non
963,wo::FADV,кыштакен,non
964,wohin::FADV,кышкы,nora
965,wie::FADV,кыце,nola
966,wie::FADV,кыце,zelan
967,warum::FADV,малын,zeren
968,warum::FADV,малын,zergatik
969,wieviel::FNUM,кынар,zenbat
970,wieviel::FNUM,кынары,zenbat
971,wieviel::FNUM,кынаркы,zenbat
972,eins::NUM,иктӹ,bat
973,eins::NUM,иктӹт,bat
974,zwei::NUM,кок,bi
975,zwei::NUM,кок,biga
976,zwei::NUM,кокты,bi
977,zwei::NUM,кокты,biga
978,drei::NUM,кым,hiru
979,drei::NUM,кымыт,hiru
980,vier::NUM,нӹл,lau
981,fünf::NUM,вӹц,bost
982,sechs::NUM,куд,sei
983,sechs::NUM,кудытмозн,sei
984,sieben::NUM,шӹм,zazpi
985,sieben::NUM,шӹмӹт,zazpi
986,acht::NUM,кӓндӓкш,zortzi
987,acht::NUM,кӓндӓкшӹ,zortzi
988,neun::NUM,ӹндекшшӱдӹ,bederatzi
989,zehn::NUM,лу,hamar
990,elf::NUM,луатик,hamaika
991,elf::NUM,луатиктӹ,hamaika
992,zwölf::NUM,луаткок,hamabi
993,zwölf::NUM,луаткокты,hamabi
994,zwanzig::NUM,коклы,hogei
995,dreißig::NUM,кымлы,hogeita hamar
996,vierzig::NUM,нӹллӹ,berrogei
997,fünfzig::NUM,вӹцлӹ,berrogeita hamar
998,sechzig::NUM,кудлу,hirurogei
999,siebzig::NUM,шӹмлу,hirurogeita hamar
1000,achtzig::NUM,кӓндӓкшлу,laurogei
1001,neunzig::NUM,ӹндекшлу,laurogeita hamar
1002,hundert::NUM,шӱдӹ,ehun
1003,tausend::NUM,тӹжем,mila
1004,und::CNJ,дöн,eta
1005,oder::CNJ,льывы,edo
1006,stehen::V,шалшаг,zutik egon
1007,sitzen::V,шӹнзӓш,eserita egon
1008,liegen::V,киӓш,etzan
1009,hängen::V,кечӓш,eskegita egon
1010,hängen::V,кечӓш,zintzilik egon
1011,werden::V,шагалаш,bihurtu
1012,werden::V,шагалаш,bilakatu
1013,passieren::V,ӹштӓ́лтӓш,pasatu
1014,passieren::V,ӹштӓ́лтӓш,gertatu
1015,beginnen::V,тӹнгӓлӓлтӓш,hasi
1016,enden::V,пӹтӓш,bukatu
1017,wechseln::V,весемӓш,aldatu
1018,wechseln::V,весемӓлтӓш,aldatu
1019,aufgehen[Sonne]::V,авараш,ilki
1020,aufgehen[Sonne]::V,авараш,sortu
1021,untergehen[Sonne]::V,шӹ́нзӓш,sartu
1022,scheinen[Sonne]::V,сотемдӓрӓш,eguzkia egon
1023,donnern::V,хӹдӹртӓш,trumoia jo
1024,wehen::V,ӹфӹлӓш,haizea ibili
1025,strömen::V,йогащ,zorrotadaka isuri
1026,fließen::V,йогащ,isuri
1027,sich drehen::V,пöрдӓш,biratu
1028,schwanken::V,лыпшалташ,zabuka ibili
1029,schwingen::V,кӓчӓйӓш,kulunkatu
1030,fallen::V,кенвазаш,erori
1031,fallen::V,шынгалташ,erori
1032,brennen::V,йылаш,sutan egon
1033,rauchen::V,шыпшаш,kea bota
1034,regnen::V,юраш,euria ari izan
1035,gefrieren::V,гӓш,izoztu
1036,gefrieren::V,гӓш,hormatu
1037,gefrieren::V,кӹлмаш,izoztu
1038,gefrieren::V,кӹлмаш,hormatu
1039,tauen::V,шылаш,gesaldu
1040,schmelzen::V,шӹрӓнӓш,urtu
1041,trocknen::V,кошкаш,idortu
1042,trocknen::V,кошкаш,lehortu
1043,sieden::V,шолаш,irakin
1044,faulen::V,шӱӓш,hirotu
1045,faulen::V,шӱӓш,usteldu
1046,verfaulen::V,йӓнгӓрӓлтӓш,hirotu
1047,verfaulen::V,йӓнгӓрӓлтӓш,usteldu
1048,reißen::V,кышкедӓлтӓш,eten
1049,reißen::V,кышкедӓлтӓш,tarrat egin
1050,versinken::V,ва́лаш,urperatu
1051,vergehen::V,эртӓш,iragan
1052,erscheinen::V,каяш,agertu
1053,verschwinden::V,ямаш,desagertu
1054,sinken::V,пычаш,beheititu
1055,abnehmen::V,чӹдемӓш,gutxitu
1056,abnehmen::V,чӹдемӓш,beheratu
1057,abnehmen::V,кöтӹргӓш,gutxitu
1058,abnehmen::V,кöтӹргӓш,beheratu
1059,zunehmen::V,когоэмӓш,gora egin
1060,steigen::V,лӱлта́лташ,igo
1061,wachsen::V,кушкаш,hazi
1062,glänzen::V,йӹлгӹжӓш,distiratu
1063,funkeln::V,валгалташ,izarniatu
1064,lärmen::V,юкланаш,zarata atera
1065,läuten::V,цоргаш,jo
1066,läuten::V,цоргаш,hots egin
1067,klingeln::V,цоргаш,txirrina jo
1068,klirren::V,цонгырталгаш,tintin egin
1069,brausen::V,ышдымыла́наш,marru egin
1070,rauschen::V,шу́жгаш,fir-fir egin
1071,klingen::V,йо́нгаш,soinu egin
1072,bellen::V,опташ,zaunkatu
1073,heulen::V,урмыжаш,ulu egin
1074,heulen::V,урмыжаш,uhuri egin
1075,blasen::V,ӹфӹлӓш,ufa egin
1076,blasen::V,ӹфӹлӓш,putz egin
1077,pfeifen::V,ши́шкаш,txistu egin
1078,schreien::V,уташ,oihu egin
1079,schreien::V,уташ,garrasi egin
1080,schreien::V,саслаш,oihu egin
1081,schreien::V,саслаш,garrasi egin
1082,schreien::V,варгынзаш,oihu egin
1083,schreien::V,варгынзаш,garrasi egin
1084,stöhnen::V,ӹнгӹрӓш,intziri egin
1085,zittern::V,цӹтӹрӓш,ikara egin
1086,zittern::V,цӹтӹрӓш,dar-dar egin
1087,leben::V,ӹлӓш,bizi izan
1088,geboren werden::V,шачаш,jaio
1089,atmen::V,шӱлӓш,hats egin
1090,atmen::V,шӱлӓш,arnasa egin
1091,trinken::V,йӱӓш,edan
1092,essen::V,качкаш,jan
1093,schlucken::V,нелӓш,irentsi
1094,müde werden::V,янгылаш,unatu
1095,müde werden::V,янгылаш,nekatu
1096,einschlafen::V,амален кеӓш,lokartu
1097,schlafen::V,амалаш,lo egin
1098,aufwachen::V,понгыжалташ,esnatu
1099,aufwachen::V,понгыжалташ,atzarri
1100,aufstehen::V,кӹньӹл шагалаш,jaiki
1101,sich erholen::V,кӓнаш,atseden egin
1102,krank werden::V,церлӓнен вазаш,gaixotu
1103,krank sein::V,церлӓнӓш,eri izan
1104,krank sein::V,церлӓнӓш,gaixo izan
1105,krank sein::V,ясланаш,eri izan
1106,krank sein::V,ясланаш,gaixo izan
1107,krank sein::V,ясыланаш,eri izan
1108,krank sein::V,ясыланаш,gaixo izan
1109,schmerzen::V,каршташ,min egin
1110,husten::V,кахыраш,eztul egin
1111,genesen::V,паремӓш,osatu
1112,genesen::V,тöрлӓнӓш,osatu
1113,sterben::V,вазын колаш,hil
1114,sterben::V,вазын колаш,zendu
1115,umkommen::V,пӹтӓш,istripuz hil
1116,sich bewegen::V,кашташ,higitu
1117,sich rühren::V,тӓрвӓнӓш,zirkin egin
1118,sich erheben::V,кӹньӹлӓш,zutitu
1119,sich erheben::V,кӹньӹлӓш,altxatu
1120,sich setzen::V,шӹнзӓш,eseri
1121,sich setzen::V,шӹнзӓш,jesarri
1122,hinfallen::V,кенвазаш,erori
1123,hinfallen::V,шынгалташ,erori
1124,laufen::V,кашташ,ibili
1125,schreiten::V,ашкедӓш,oinkatu
1126,spazierengehen::V,мадын кашташ,paseatu
1127,spazierengehen::V,мадын кашташ,ostera bat egin
1128,eilen::V,вӓшкӓш,lasterkatu
1129,sich beeilen::V,вӓшкӓш,lehiatu
1130,sich beeilen::V,талашаш,lehiatu
1131,sausen::V,хойхаланаш,ziztu bizian joan
1132,sausen::V,хояш,ziztu bizian joan
1133,rennen::V,кыргыжаш,lasterka egin
1134,springen::V,тӹршештӓш,jauzi egin
1135,klettern::V,ку́заш,igo
1136,schaukeln::V,лыпшалташ,zabu egin
1137,schaukeln::V,лыпшалташ,zanbulu egin
1138,kriechen::V,авалянаш,narras egin
1139,kriechen::V,ньыжиклӓш,narras egin
1140,schwimmen::V,илӓш,igerikatu
1141,schwimmen::V,илӓш,igeri egin
1142,tauchen::V,цымаш,murgildu
1143,tauchen::V,цымаш,pulunpatu
1144,rudern::V,шуалташ,bogatu
1145,rudern::V,шуалташ,arraun egin
1146,fahren::V,кеӓш,joan
1147,fliegen::V,чонгештӓш,hegaldatu
1148,fliegen::V,чонгештӓш,hegan egin
1149,gehen::V,кеӓш,joan
1150,weggehen::V,кеӓш,alde egin
1151,abfahren::V,кеӓш,abiatu
1152,anhalten::V,цӓрнӓш,geratu
1153,anhalten::V,цӓрнӓш,gelditu
1154,hineingehen::V,пыраш,sartu
1155,eintreten::V,пыраш,sartu
1156,kommen::V,толаш,etorri
1157,ankommen::V,шоаш,heldu
1158,ankommen::V,шоаш,iritsi
1159,zurückkommen::V,пöртӹлӓш,itzuli
1160,bleiben::V,кодаш,gelditu
1161,warten::V,вычаш,itxaron
1162,warten::V,вычаш,zain egon
1163,erwarten::V,вычаш,iguriki
1164,suchen::V,кӹчӓлӓш,bilatu
1165,finden::V,моаш,idoro
1166,finden::V,моаш,aurkitu
1167,versuchen::V,путаяш,saiatu
1168,versuchen::V,путаяш,ahalegindu
1169,versuchen::V,цацаш,saiatu
1170,versuchen::V,цацаш,ahalegindu
1171,vorbereiten::V,поспейӹктӓш,gertatu
1172,lieben::V,яраташ,maitatu
1173,lieben::V,яраташ,maite izan
1174,mögen::V,яраташ,laket izan
1175,mögen::V,яраташ,atsegin izan
1176,lachen::V,ваштылаш,irri egin
1177,lachen::V,ваштылаш,barre egin
1178,rühren::V,тӓрвӓтӓш,hunkitu
1179,weinen::V,мӓгӹрӓш,negar egin
1180,schimpfen::V,свырседӓлӓш,erneguka ari izan
1181,sich ärgern::V,шӹдешкӓш,ernegatu
1182,sich ärgern::V,шӹдешкӓш,haserretu
1183,sich fürchten::V,лӱдӓш,beldur izan
1184,fürchten::V,лӱдӓш,beldur izan
1185,fliehen::V,кыргыжаш,ihes egin
1186,flüchten::V,кыргыж шӹлӓш,ihes egin
1187,sehen::V,ужаш,ikusi
1188,anschauen::V,анжалаш,begietsi
1189,ansehen::V,анжаш,begiratu
1190,hören::V,колаш,aditu
1191,zuhören::V,колышташ,entzun
1192,probieren::V,тотештӓш,dastatu
1193,probieren::V,подыл анжаш,dastatu
1194,riechen::V,ӱпшӹнзӓш,usnatu
1195,riechen::V,ӱпшӹнзӓш,usaindu
1196,fühlen::V,шижӓш,sentitu
1197,scheinen::V,каяш,iruditu
1198,scheinen::V,каяш,begitandu
1199,zu sehen sein::V,каяш,azaldu
1200,vernehmen::V,колын колташ,aditu
1201,frieren::V,кӹлмаш,hotz izan
1202,frieren::V,тӹнгӹргӓш,hotz izan
1203,tun::V,ӹштӓш,egin
1204,können::V,кердӓш,ahal izan
1205,wollen::V,жалаяш,nahi izan
1206,anfangen::V,тӹнгӓлӓш,hasi
1207,beenden::V,пӹтӓрӓш,bukatu
1208,aufhören::V,цӓрнӓш,utzi
1209,gelingen::V,цӓш лиӓш,lortu
1210,geraten::V,лиӓш,heldu
1211,öffnen::V,пачаш,ireki
1212,öffnen::V,пачаш,zabaldu
1213,schließen::V,чӱчӓш,itxi
1214,stellen::V,шӹндӓш,ipini
1215,setzen::V,шӹндӓш,jesarri
1216,legen::V,опташ,jarri
1217,legen::V,пиштӓш,jarri
1218,berühren::V,тӹкӓлӓш,ukitu
1219,verbinden::V,пидӓш,uztartu
1220,bedecken::V,леведӓш,estali
1221,aufhängen::V,сӓкӓш,eseki
1222,aufhängen::V,сӓкӓш,eskegi
1223,anzünden::V,чӱктӓш,piztu
1224,aufheben::V,кузыкташ,jaso
1225,zurücklassen::V,кодаш,atzean utzi
1226,verlieren::V,ямдаш,galdu
1227,fallen lassen::V,кенвацтараш,erortzen utzi
1228,machen::V,ӹштӓш,egin
1229,herstellen::V,йӓмдӹлӓш,ekoiztu
1230,bauen::V,ӹштӓш,eraiki
1231,reparieren::V,чиняш,konpondu
1232,reparieren::V,алалаш,konpondu
1233,verbessern::V,яжоэмден шӹндӓш,hobetu
1234,ändern::V,вашталташ,mudatu
1235,graben::V,капаяш,aitzurtu
1236,beugen::V,лывырташ,makurtu
1237,beugen::V,каклярташ,makurtu
1238,biegen::V,лывырташ,malgutu
1239,biegen::V,лывырташ,makolatu
1240,drehen::V,сӓрӓш,jiratu
1241,drehen::V,сӓрӹкӓлӓш,jiratu
1242,wenden::V,сӓрӓлӓш,bihurtu
1243,umdrehen::V,сӓрӓлӓш,biratu
1244,umdrehen::V,сӓрӓлӓш,alderantzikatu
1245,heben::V,лӱктӓш,jaso
1246,heben::V,лӱктӓш,goratu
1247,hochheben::V,кузыкташ,goratu
1248,hochheben::V,кузыкташ,altxatu
1249,ergreifen::V,хватяш,oratu
1250,halten::V,кычаш,eutsi
1251,drücken::V,темдӓш,sakatu
1252,schieben::V,шӹкӓш,bultzatu
1253,kratzen::V,нӹжӓш,hatz egin
1254,kratzen::V,нӹжӓш,hazka egin
1255,lecken::V,нылаш,miaztu
1256,lecken::V,нылаш,lamikatu
1257,beißen::V,пыралаш,hozka egin
1258,beißen::V,пыралаш,ausiki egin
1259,abreißen::V,кӹрӓш,kendu
1260,abreißen::V,кышкед нӓлӓш,kendu
1261,abschneiden::V,шулаш,moztu
1262,abschneiden::V,шулаш,pikatu
1263,abschneiden::V,лаштыклаш,moztu
1264,abschneiden::V,лаштыклаш,pikatu
1265,binden::V,пидӓш,lotu
1266,binden::V,пидӓш,estekatu
1267,stecken::V,шыралаш,sartu
1268,brechen::V,тодылаш,apurtu
1269,brechen::V,пыдырташ,apurtu
1270,klopfen::V,рушткаш,jo
1271,hauen::V,шелӹштӓш,jo
1272,kleben::V,клейӓш,itsatsi
1273,reiben::V,нӹжӓш,igurtzi
1274,streichen::V,шӹрӓш,igurtzi
1275,schleifen::V,шымаш,zorroztu
1276,schneiden::V,пӹчкӓш,moztu
1277,rütteln::V,мыльгыкташ,astindu
1278,rütteln::V,мыльгыкташ,inarrosi
1279,schütteln::V,цӹтӹртӓш,astindu
1280,schütteln::V,цӹтӹртӓш,inarrosi
1281,schütteln::V,мыльгыкташ,astindu
1282,schütteln::V,мыльгыкташ,inarrosi
1283,schwenken::V,машыяш,zabukatu
1284,schütten::V,опталаш,isuri
1285,füllen::V,темӓш,bete
1286,einwickeln::V,пӹтӹрӓ́лӓш,bildu
1287,tragen::V,намалаш,eroan
1288,tragen::V,намалаш,eraman
1289,schleppen::V,шӹдӹрӓш,narrastu
1290,schleppen::V,шӹдӹрӓш,herrestatu
1291,ziehen::V,шыпшаш,tira egin
1292,aufbewahren::V,перегӓш,gorde
1293,werfen::V,кӹшкӓш,jaurti
1294,werfen::V,кӹшкӓш,aurtiki
1295,fangen::V,кычаш,atzeman
1296,packen::V,хватяш,heldu
1297,verstecken::V,шӹлтӓш,ostendu
1298,verstecken::V,шӹлтӓш,ezkutatu
1299,teilen::V,пайылаш,zatitu
1300,schicken::V,колташ,bidali
1301,bringen::V,кандаш,ekarri
1302,bekommen::V,лыкташ,jaso
1303,erhalten::V,получаяш,jaso
1304,nehmen::V,налаш,hartu
1305,wählen::V,айыраш,hautatu
1306,wählen::V,айыраш,aukeratu
1307,auswählen::V,айыраш,hautatu
1308,auswählen::V,айыраш,aukeratu
1309,bewahren::V,перегӓш,begiratu
1310,behindern::V,мешӓйӓш,oztopatu
1311,verderben::V,портяш,hondatu
1312,beschädigen::V,шушырташ,akastu
1313,zerbrechen::V,пыдырташ,apurtu
1314,zerreißen::V,кӹрӓш,zarratatu
1315,zerstören::V,шӓлӓтӓш,suntsitu
1316,verbrennen::V,йылаташ,erre
1317,verbrennen::V,йылаташ,kiskali
1318,verbrennen::V,йылалташ,erre
1319,verbrennen::V,йылалташ,kiskali
1320,geben::V,пуаш,eman
1321,reichen::V,пуаш,luzatu
1322,reichen::V,пуаш,helarazi
1323,schenken::V,подараш,oparitu
1324,versprechen::V,сöрӓш,agindu
1325,wünschen::V,жалаяш,opatu
1326,wünschen::V,жалаяш,opetsi
1327,loben::V,хваляш,laudatu
1328,loben::V,хваляш,goraipatu
1329,küssen::V,шышшалаш,musu eman
1330,wiegen::V,лӱнгӓлтӓш,kulunkatu
1331,zudecken::V,пиштӓш,estali
1332,wecken::V,понгыжалтараш,esnatu
1333,wecken::V,понгыжалтараш,iratzartu
1334,zeigen::V,анжыкташ,erakutsi
1335,führen::V,видӓш,gidatu
1336,lehren::V,тымдаш,irakatsi
1337,unterrichten::V,тымдаш,eskolak eman
1338,aufziehen::V,кушташ,hazi
1339,leiten::V,видӓш,arteztu
1340,leiten::V,вуйлаташ,arteztu
1341,leiten::V,вуйлалташ,arteztu
1342,antreiben::V,талаштараш,bulkatu
1343,lassen::V,-ыкт,-arazi
1344,einladen::V,ӱжӓш,gonbidatu
1345,vereinigen::V,иктештӓш,batu
1346,vereinigen::V,иктештӓш,bateratu
1347,besuchen::V,толаш,ikustatu
1348,treffen::V,вӓшлиӓш,topatu
1349,treffen::V,вӓшлиӓлтӓш,topatu
1350,sich versammeln::V,цымыргаш,bildu
1351,spielen::V,мадаш,jolastu
1352,singen::V,мыраш,abestu
1353,singen::V,мыраш,kantatu
1354,tanzen::V,кушташ,dantzatu
1355,tanzen::V,кушташ,dantzan egin
1356,sich trennen::V,айырлаш,banandu
1357,verlassen::V,шуаш,utzietsi
1358,retten::V,ытараш,salbatu
1359,retten::V,ытараш,gaizkatu
1360,bewachen::V,оролаш,jagon
1361,bewachen::V,оролаш,zaindu
1362,schützen::V,перегӓш,babestu
1363,schützen::V,перегӓш,gerizatu
1364,verteidigen::V,перегӓш,aldeztu
1365,sich schlagen::V,шидӓлӓш,elkar jo
1366,sich schlagen::V,шидӓлӓш,elkar borrokatu
1367,sich schlagen::V,шиэдӓлӓш,elkar jo
1368,sich schlagen::V,шиэдӓлӓш,elkar borrokatu
1369,schießen::V,лӱӓш,tiro egin
1370,siegen::V,сӹнгӓш,irabazi
1371,ärgern::V,шӹдештӓрӓш,ernegatu
1372,ärgern::V,шӹдештӓрӓш,haserretu
1373,schlagen::V,пӓрен колташ,jo
1374,schlagen::V,пӓрен колташ,erauntsi
1375,schlagen::V,хӹрӹктен колташ,jo
1376,schlagen::V,хӹрӹктен колташ,erauntsi
1377,treten::V,чымаш,zapaldu
1378,treten::V,чымаш,ostiaktu
1379,stechen::V,пышкылаш,sastatu
1380,stoßen::V,шыркедӓш,bultzatu
1381,stehlen::V,шолышт толаш,ostu
1382,stehlen::V,шолышт толаш,lapurtu
1383,stören::V,ӓрештӹлӓш,galarazi
1384,belästigen::V,кӓньӹсӹрлӓндӓрӓш,gohaindu
1385,belästigen::V,кӓньӹсӹрлӓндӓрӓш,alamena eman
1386,belästigen::V,шытырланыкташ,gohaindu
1387,belästigen::V,шытырланыкташ,alamena eman
1388,verbergen::V,шӹлтӓш,ezkutatu
1389,täuschen::V,алталаш,tronpatu
1390,täuschen::V,алталаш,engainatu
1391,täuschen::V,аталаш,tronpatu
1392,täuschen::V,аталаш,engainatu
1393,betrügen::V,мошеньӹчӓйӓш,iruzurtu
1394,töten::V,пуштын шуаш,hil
1395,töten::V,пуштын шуаш,heriotza eman
1396,wohnen::V,ӹлӓш,bizi izan
1397,arbeiten::V,пӓшӓлӓш,lan egin
1398,arbeiten::V,пӓшӓлӓш,behar egin
1399,arbeiten::V,ровотаяш,lan egin
1400,arbeiten::V,ровотаяш,behar egin
1401,sammeln::V,погаш,bildu
1402,sammeln::V,погаш,bildumatu
1403,pflücken::V,кӹрӓш,batu
1404,pflücken::V,кӹрӓш,bildu
1405,jagen::V,охотничӓйӓш,ehizatu
1406,fischen::V,кол кычаш,arrantzatu
1407,fischen::V,кол кычаш,arrantza egin
1408,fassen::V,кычаш,harrapatu
1409,hüten::V,кӹтӓш,begiratu
1410,treiben::V,шуруяш,bultza egin
1411,anbinden::V,ялшташ,estekatu
