,Concept_ID,sv,mn
822,nah::A,nära,дөтийн
823,fern::A,fjärran,холын
824,linker::A,vänster,буруу
825,rechter::A,höger,баруун
826,anderer::A,annan,өөр
827,anderer::A,annan,нөгөө
828,erster::A,första,нэгдэх
829,erster::A,första,нэгдүгээр
830,zweiter::A,andra,хоёрдугаар
831,dritter::A,tredje,гуравдугаар
832,letzter::A,sist,сүүлийн
833,allein::ADV,allena,ганцаараа
834,auf einmal::ADV,på en gång,нэгмөсөн
835,zusammen::ADV,tillsammans,цуг
836,zusammen::ADV,tillsammans,хамт
837,lange::ADV,länge,удаан
838,plötzlich::ADV,plötsligt,гэнэт
839,sofort::ADV,strax,дороо
840,sofort::ADV,genast,дороо
841,später::ADV,senare,дараа
842,jetzt::ADV,nu,өнөө
843,heute::ADV,i dag,өнөө
844,heute::ADV,i dag,өнөөдөр
845,morgen::ADV,i morgon,маргааш
846,morgen::ADV,i morgon,маргаадар
847,bald::ADV,snart,түргэн
848,bald::ADV,snart,удахгүй
849,dann::ADV,då,хожим
850,dann::ADV,då,тэгээд
851,gestern::ADV,i går,өчигдөр
852,einst::ADV,en gång,нэг
853,damals::ADV,då,тэгэхэд
854,damals::ADV,den gången,тэгэхэд
855,danach::ADV,därefter,тэгээд
856,danach::ADV,därefter,дараа нь
857,vorher::ADV,före,урьд
858,vorher::ADV,förut,урьд
859,zuerst::ADV,först,анх
860,zuerst::ADV,först,эхлээд
861,einmal::ADV,en gång,нэг удаа
862,manchmal::ADV,ibland,хааяа
863,manchmal::ADV,ibland,заримдаа
864,oft::ADV,ofta,олонтоо
865,immer::ADV,alltid,байнга
866,niemals::ADV,aldrig,хэзээ ч
867,niemals::ADV,aldrig,хэдийд ч
868,hier::ADV,här,энд
869,hierhin::ADV,hit,нааш
870,von hier::ADV,härifrån,эндээс
871,dort::ADV,där,тэнд
872,dorthin::ADV,dit,тийш
873,geradeaus::ADV,rätt fram,шулуун
874,vorwärts::ADV,fram,урагшаа
875,vorwärts::ADV,framåt,урагшаа
876,rückwärts::ADV,baklänges,буцаан
877,rückwärts::ADV,baklänges,сөөргөө
878,zurück::ADV,tillbaka,буцаж
879,zurück::ADV,tillbaka,гэдрэг
880,unten::ADV,nere,дор
881,unten::ADV,nedanför,дор
882,hinab::ADV,ned,уруу
883,hinab::ADV,nedåt,уруу
884,oben::ADV,ovan,дээр
885,oben::ADV,ovanpå,дээр
886,hinauf::ADV,upp,өөд
887,hinauf::ADV,upp,дээш
888,hinauf::ADV,uppåt,өөд
889,hinauf::ADV,uppåt,дээш
890,überall::ADV,överallt,хааяагүй
891,überall::ADV,överallt,энд тэндгүй
892,nicht::ADV,ej,эс
893,nicht::ADV,ej,-гүй
894,nicht::ADV,inte,эс
895,nicht::ADV,inte,-гүй
896,ein wenig::ADV,litet,жаахан
897,kaum::ADV,knappt,арай
898,kaum::ADV,knappt,арай гэж
899,kaum::ADV,knappast,арай
900,kaum::ADV,knappast,арай гэж
901,sehr::ADV,mycket,тун
902,so::ADV,så,тэгж
903,so::ADV,så,ингээд
904,noch::ADV,än,дахин
905,noch::ADV,än,дахиад
906,noch::ADV,ännu,дахин
907,noch::ADV,ännu,дахиад
908,nur::ADV,bara,зөвхөн
909,nur::ADV,bara,гагцхүү
910,nur::ADV,endast,зөвхөн
911,nur::ADV,endast,гагцхүү
912,schon::ADV,redan,нэгэнт
913,wieder::ADV,åter,дахин
914,wieder::ADV,åter,дахиад
915,vergebens::ADV,förgäves,хий
916,vor::PRP,utanför,өмнө
917,hinter::PRP,bakom,ард
918,unter::PRP,under,доор
919,durch::PRP,genom,дундуур
920,durch::PRP,igenom,дундуур
921,neben::PRP,bredvid,хажууд
922,neben::PRP,vid sidan av,хажууд
923,zwischen::PRP,mellan,завсар
924,zwischen::PRP,mellan,хооронд
925,wegen::PRP,på grund av,төлөө
926,wegen::PRP,på grund av,дээрээс
927,dies::PRN,detta,энэ
928,das::PRN,det,тэр
929,alles::PRN,allt,цөм
930,alles::PRN,allt,бүгд
931,ich::PRN,jag,би
932,du::PRN,du,чи
933,er::PRN,han,тэр
934,er::PRN,han,тэр хүн
935,wir::PRN,vi,бид
936,ihr::PRN,ni,та нар
937,sie::PRN,de,тэд
938,was::FPRN,vad,юу
939,wer::FPRN,vem,хэн
940,wo::FADV,var,хаа
941,wo::FADV,var,хаана
942,wohin::FADV,vart,хааш
943,wohin::FADV,vart,хаана
944,wie::FADV,hur,яаж
945,wie::FADV,hur,хэрхэн
946,warum::FADV,varför,юунд
947,warum::FADV,varför,яагаад
948,wieviel::FNUM,hur mycket,хэдий
949,wieviel::FNUM,hur mycket,хэд
950,eins::NUM,en,нэг
951,eins::NUM,ett,нэг
952,zwei::NUM,två,хоёр
953,drei::NUM,tre,гурав
954,vier::NUM,fyra,дөрөв
955,fünf::NUM,fem,тав
956,sechs::NUM,sex,зургаа
957,sieben::NUM,sju,долоо
958,acht::NUM,åtta,найм
959,neun::NUM,nio,ес
960,zehn::NUM,tio,арав
961,elf::NUM,elva,арван нэг
962,zwölf::NUM,tolv,арван хоёр
963,zwanzig::NUM,tjugo,хорь
964,dreißig::NUM,trettio,гуч
965,vierzig::NUM,fyrtio,дөч
966,fünfzig::NUM,femtio,тавь
967,sechzig::NUM,sextio,жар
968,siebzig::NUM,sjuttio,дал
969,achtzig::NUM,åttio,ная
970,neunzig::NUM,nittio,ер
971,hundert::NUM,hundra,зуу
972,tausend::NUM,tusen,мянга
973,und::CNJ,och,ч
974,und::CNJ,och,болон
975,oder::CNJ,eller,буюу
976,stehen::V,stå,зогсох
977,sitzen::V,sitta,суух
978,liegen::V,ligga,хэвтэх
979,hängen::V,hänga,өлгөөтэй байх
980,hängen::V,hänga,дүүжлээтэй байх
981,werden::V,bli,болох
982,passieren::V,ske,тохиох
983,passieren::V,hända,тохиох
984,beginnen::V,börja,эхлэх
985,enden::V,ända,дүүрэх
986,wechseln::V,växla,хувирах
987,aufgehen[Sonne]::V,gå upp,мандах
988,untergehen[Sonne]::V,gå ned,жаргах
989,scheinen[Sonne]::V,skina,гэрэлтэх
990,donnern::V,dundra,дуугарах
991,wehen::V,blåsa,салхилах
992,wehen::V,blåsa,хөөрөгдөх
993,strömen::V,forsa,гүйх
994,strömen::V,forsa,урсах
995,strömen::V,strömma,гүйх
996,strömen::V,strömma,урсах
997,fließen::V,flyta,урсах
998,sich drehen::V,snurra,эргэлдэх
999,schwanken::V,vackla,хэлбэлзэх
1000,schwingen::V,svinga,ганхах
1001,schwingen::V,svinga,хэлбэлзэх
1002,fallen::V,falla,унах
1003,brennen::V,brinna,шатах
1004,rauchen::V,ryka,баагих
1005,regnen::V,regna,бороо орно
1006,gefrieren::V,frysa,хөлдөх
1007,tauen::V,töa,хайлах
1008,schmelzen::V,smälta,уярах
1009,trocknen::V,torka,хатах
1010,sieden::V,koka,буцлах
1011,sieden::V,koka,даргилах
1012,sieden::V,sjuda,буцлах
1013,sieden::V,sjuda,даргилах
1014,faulen::V,ruttna,үжрэх
1015,faulen::V,ruttna,өмхийрөх
1016,verfaulen::V,ruttna,бээх
1017,verfaulen::V,ruttna,өгрөх
1018,reißen::V,brista,цуурах
1019,versinken::V,sjunka,живэх
1020,vergehen::V,förgå,нөгчих
1021,vergehen::V,förgå,өнгөрөх
1022,erscheinen::V,synas,гарах
1023,erscheinen::V,synas,бултайх
1024,erscheinen::V,visa sig,гарах
1025,erscheinen::V,visa sig,бултайх
1026,verschwinden::V,försvinna,далд орох
1027,verschwinden::V,försvinna,алга болох
1028,sinken::V,sjunka,татрах
1029,sinken::V,sjunka,доошлох
1030,abnehmen::V,avta,багасах
1031,abnehmen::V,avta,хорогдох
1032,abnehmen::V,minskas,багасах
1033,abnehmen::V,minskas,хорогдох
1034,zunehmen::V,tilltaga,ихсэх
1035,steigen::V,stiga,нэмэгдэх
1036,wachsen::V,växa,өсөх
1037,wachsen::V,växa,ургах
1038,glänzen::V,glimma,гилгэнэх
1039,glänzen::V,glimma,гилбэгнэх
1040,funkeln::V,tindra,гялжах
1041,funkeln::V,tindra,гялалзах
1042,funkeln::V,gnistra,гялжах
1043,funkeln::V,gnistra,гялалзах
1044,lärmen::V,bråka,шуугих
1045,lärmen::V,väsnas,шуугих
1046,läuten::V,ringa,цохих
1047,klingeln::V,ringa,хонхдох
1048,klingeln::V,ringa,дуугарах
1049,klirren::V,klirra,хангир жингэр хийх
1050,brausen::V,brusa,бургилах
1051,rauschen::V,susa,сэржигнэх
1052,klingen::V,låta,хангинах
1053,klingen::V,klinga,хангинах
1054,bellen::V,skälla,хуцах
1055,heulen::V,yla,улих
1056,heulen::V,tjuta,улих
1057,blasen::V,blåsa,үлзэх
1058,pfeifen::V,vissla,исгэрэх
1059,schreien::V,skrika,хашгирах
1060,stöhnen::V,stöna,ёолох
1061,stöhnen::V,stöna,гэнгэнэх
1062,zittern::V,darra,дагжих
1063,zittern::V,skälva,дагжих
1064,leben::V,leva,амьдрах
1065,geboren werden::V,födas,төрөх
1066,atmen::V,andas,амьсгалах
1067,trinken::V,dricka,уух
1068,essen::V,äta,идэх
1069,schlucken::V,svälja,залгих
1070,müde werden::V,tröttna,ядрах
1071,einschlafen::V,somna,унтчих
1072,schlafen::V,sova,унтах
1073,aufwachen::V,vakna,сэрэх
1074,aufstehen::V,stiga upp,босох
1075,sich erholen::V,repa sig,амрах
1076,sich erholen::V,hämta sig,амрах
1077,krank werden::V,insjukna,өвдөж эхлэх
1078,krank sein::V,vara sjuk,өвдөх
1079,schmerzen::V,smärta,өвдөх
1080,schmerzen::V,smärta,шархирах
1081,schmerzen::V,göra ont,өвдөх
1082,schmerzen::V,göra ont,шархирах
1083,husten::V,hosta,ханиах
1084,genesen::V,tillfriskna,засрах
1085,sterben::V,dö,үхэх
1086,sterben::V,dö,нас барах
1087,umkommen::V,omkomma,үхэх
1088,sich bewegen::V,röra sig,хөдлөх
1089,sich rühren::V,röra på sig,хөдлөх
1090,sich erheben::V,resa sig,босох
1091,sich setzen::V,sätta sig,суух
1092,hinfallen::V,falla omkull,ойчих
1093,laufen::V,löpa,явган явах
1094,schreiten::V,skrida,алхах
1095,spazierengehen::V,promenera,зугаалах
1096,eilen::V,ila,хурдлах
1097,sich beeilen::V,skynda sig,яарах
1098,sich beeilen::V,skynda sig,шамдах
1099,sausen::V,susa,давхих
1100,rennen::V,löpa,гүйх
1101,rennen::V,springa,гүйх
1102,springen::V,hoppa,харайх
1103,springen::V,hoppa,дэвхрэх
1104,klettern::V,klättra,авирах
1105,schaukeln::V,gunga,ганхалзах
1106,kriechen::V,kräla,мөлхөх
1107,schwimmen::V,simma,сэлэх
1108,tauchen::V,dyka,шунгах
1109,rudern::V,ro,сэлүүрдэх
1110,fahren::V,köra,явах
1111,fliegen::V,flyga,нисэх
1112,gehen::V,gå,явах
1113,weggehen::V,gå bort,явах
1114,abfahren::V,resa,одох
1115,abfahren::V,resa,хөдлөх
1116,abfahren::V,avresa,одох
1117,abfahren::V,avresa,хөдлөх
1118,anhalten::V,stanna,зогсох
1119,hineingehen::V,gå in,орох
1120,eintreten::V,träda in,орох
1121,kommen::V,komma,ирэх
1122,ankommen::V,ankomma,хүрэх
1123,zurückkommen::V,återkomma,харих
1124,zurückkommen::V,återkomma,буцаж ирэх
1125,bleiben::V,bli,үлдэх
1126,bleiben::V,förbli,үлдэх
1127,warten::V,vänta,хүлээх
1128,erwarten::V,vänta,хүлээх
1129,suchen::V,leta,эрэх
1130,suchen::V,leta,бэдрэх
1131,finden::V,finna,олох
1132,versuchen::V,försöka,оролдох
1133,vorbereiten::V,förbereda,бэлтгэх
1134,lieben::V,älska,янаглах
1135,mögen::V,tycka om,таалах
1136,lachen::V,skratta,инээх
1137,rühren::V,röra,сэтгэл уяруулах
1138,weinen::V,gråta,уйлах
1139,schimpfen::V,skälla,хараах
1140,sich ärgern::V,förargas,уурлах
1141,sich fürchten::V,vara rädd,айх
1142,fürchten::V,frukta,айх
1143,fliehen::V,fly,зугтах
1144,fliehen::V,fly,гүйж очих
1145,fliehen::V,rymma,зугтах
1146,fliehen::V,rymma,гүйж очих
1147,flüchten::V,fly,оргох
1148,sehen::V,se,үзэх
1149,anschauen::V,se på,харах
1150,anschauen::V,betrakta,харах
1151,ansehen::V,åse,харах
1152,hören::V,höra,дуулах
1153,zuhören::V,höra på,чагнах
1154,zuhören::V,lyssna till,чагнах
1155,probieren::V,smaka,амсаж үзэх
1156,probieren::V,smaka på,амсаж үзэх
1157,riechen::V,lukta,үнэрлэх
1158,fühlen::V,känna,мэдрэх
1159,scheinen::V,verka,шиг үзэгдэх
1160,scheinen::V,tyckas,шиг үзэгдэх
1161,zu sehen sein::V,synas,үзэгдэх
1162,zu sehen sein::V,synas,харагдах
1163,zu sehen sein::V,kunna ses,үзэгдэх
1164,zu sehen sein::V,kunna ses,харагдах
1165,vernehmen::V,få veta,дуулах
1166,vernehmen::V,förnimma,дуулах
1167,frieren::V,frysa,даарах
1168,tun::V,göra,хийх
1169,tun::V,göra,үйлдэх
1170,können::V,kunna,болох
1171,wollen::V,vilja,хүсэх
1172,anfangen::V,börja,эхлэх
1173,beenden::V,avsluta,дуусгах
1174,aufhören::V,sluta,болих
1175,aufhören::V,sluta,зогсох
1176,aufhören::V,upphöra,болих
1177,aufhören::V,upphöra,зогсох
1178,gelingen::V,lyckas,бүтэх
1179,geraten::V,bli,илрэх
1180,öffnen::V,öppna,нээх
1181,öffnen::V,öppna,тайлах
1182,schließen::V,låsa,хаах
1183,schließen::V,stänga,хаах
1184,stellen::V,ställa,тавих
1185,stellen::V,ställa,босгох
1186,setzen::V,sätta,суулгах
1187,legen::V,lägga,хийх
1188,legen::V,lägga,тавих
1189,berühren::V,beröra,шүргэх
1190,verbinden::V,förbinda,залгах
1191,bedecken::V,täcka,бүрэх
1192,bedecken::V,betäcka,бүрэх
1193,aufhängen::V,hänga,өлгөх
1194,aufhängen::V,hänga,дүүжлэх
1195,aufhängen::V,hänga upp,өлгөх
1196,aufhängen::V,hänga upp,дүүжлэх
1197,anzünden::V,tända,асаах
1198,anzünden::V,tända,ноцоох
1199,anzünden::V,antända,асаах
1200,anzünden::V,antända,ноцоох
1201,anzünden::V,tända på,асаах
1202,anzünden::V,tända på,ноцоох
1203,aufheben::V,lyfta,өргөх
1204,zurücklassen::V,lämna,орхих
1205,zurücklassen::V,lämna,үлдээх
1206,zurücklassen::V,efterlämna,орхих
1207,zurücklassen::V,efterlämna,үлдээх
1208,verlieren::V,mista,гээх
1209,verlieren::V,förlora,гээх
1210,fallen lassen::V,tappa,унагах
1211,fallen lassen::V,släppa,унагах
1212,machen::V,göra,хийх
1213,machen::V,göra,гаргах
1214,herstellen::V,tillverka,бүтээх
1215,herstellen::V,framställa,бүтээх
1216,bauen::V,bygga,барих
1217,reparieren::V,reparera,засах
1218,reparieren::V,reparera,сэлбэх
1219,verbessern::V,rätta,засах
1220,verbessern::V,rätta,сайжруулах
1221,verbessern::V,förbättra,засах
1222,verbessern::V,förbättra,сайжруулах
1223,ändern::V,ändra,өөрчлөх
1224,ändern::V,förändra,өөрчлөх
1225,graben::V,gräva,малтах
1226,beugen::V,böja,бөгтийлгөх
1227,biegen::V,böja,матах
1228,biegen::V,böja,муруйлгах
1229,biegen::V,kröka,матах
1230,biegen::V,kröka,муруйлгах
1231,drehen::V,vrida,эргүүлэх
1232,wenden::V,vända,эргүүлэх
1233,umdrehen::V,vrida om,хөрвүүлэх
1234,heben::V,häva,өргөх
1235,hochheben::V,lyfta,өргөх
1236,ergreifen::V,gripa,атгах
1237,halten::V,hålla,барих
1238,drücken::V,trycka,дарах
1239,schieben::V,skjuta,түлхэх
1240,kratzen::V,riva,хусах
1241,kratzen::V,riva,маажих
1242,kratzen::V,skrapa,хусах
1243,kratzen::V,skrapa,маажих
1244,lecken::V,slicka,долоох
1245,beißen::V,bita,зуух
1246,beißen::V,bita,хазах
1247,abreißen::V,slita_av,таслах
1248,abreißen::V,riva_av,таслах
1249,abschneiden::V,skära av,тайрах
1250,binden::V,binda,боох
1251,binden::V,binda,хүлэх
1252,stecken::V,sticka,шаах
1253,stecken::V,sticka,шигтгэх
1254,brechen::V,bryta,хугалах
1255,brechen::V,brista,хугалах
1256,klopfen::V,banka,цохих
1257,klopfen::V,banka,тогших
1258,klopfen::V,klappa,цохих
1259,klopfen::V,klappa,тогших
1260,hauen::V,hugga,дэлдэх
1261,kleben::V,klistra,наах
1262,reiben::V,gnida,нухах
1263,reiben::V,gnida,нидчих
1264,streichen::V,smörja,нялах
1265,streichen::V,smörja,түрхэх
1266,schleifen::V,slipa,билүүдэх
1267,schleifen::V,slipa,гуранздах
1268,schneiden::V,skära,огтлох
1269,schneiden::V,klippa,огтлох
1270,rütteln::V,skaka,холхнулах
1271,schütteln::V,rista,сэгсрэх
1272,schwenken::V,svänga,дэвэх
1273,schwenken::V,svänga,даллах
1274,schütten::V,hälla,цутгах
1275,schütten::V,hälla,аягалах
1276,füllen::V,fylla,дүүргэх
1277,einwickeln::V,slå in,боох
1278,einwickeln::V,slå in,ороох
1279,einwickeln::V,veckla in,боох
1280,einwickeln::V,veckla in,ороох
1281,tragen::V,bära,авчрах
1282,schleppen::V,släpa,чирэх
1283,ziehen::V,dra,татах
1284,aufbewahren::V,förvara,хадгалах
1285,aufbewahren::V,ta vara på,хадгалах
1286,werfen::V,kasta,хаях
1287,werfen::V,kasta,шидэх
1288,fangen::V,fånga,барих
1289,packen::V,gripa,шүүрэх
1290,packen::V,gripa tag,шүүрэх
1291,verstecken::V,gömma,нуух
1292,teilen::V,dela,хуваах
1293,schicken::V,skicka,илгээх
1294,schicken::V,skicka,явуулах
1295,bringen::V,bringa,авчрах
1296,bringen::V,bringa,аваачих
1297,hinzufügen::V,tillägga,нэмэх
1298,bekommen::V,få,хүлээн авах
1299,bekommen::V,erhålla,хүлээн авах
1300,erhalten::V,få,хүлээн авах
1301,erhalten::V,erhålla,хүлээн авах
1302,nehmen::V,ta,авах
1303,nehmen::V,taga,авах
1304,wählen::V,välja,сонгох
1305,auswählen::V,utvälja,шилэх
1306,bewahren::V,bevara,гамнах
1307,behindern::V,hindra,саад хийх
1308,behindern::V,hindra,тотгор болох
1309,behindern::V,förhindra,саад хийх
1310,behindern::V,förhindra,тотгор болох
1311,verderben::V,förstöra,эвдэх
1312,beschädigen::V,skada,гэмтээх
1313,zerbrechen::V,bryta isär,хагалах
1314,zerbrechen::V,bryta isär,хага цохих
1315,zerbrechen::V,bryta sönder,хагалах
1316,zerbrechen::V,bryta sönder,хага цохих
1317,zerreißen::V,riva sönder,урах
1318,zerreißen::V,slita sönder,урах
1319,zerstören::V,förstöra,эвдэх
1320,zerstören::V,förstöra,сүйтгэх
1321,verbrennen::V,bränna,шатаах
1322,verbrennen::V,bränna upp,шатаах
1323,geben::V,ge,өгөх
1324,reichen::V,räcka,өгөх
1325,reichen::V,räcka,дамжуулах
1326,schenken::V,skänka,бэлэглэх
1327,versprechen::V,lova,амлах
1328,wünschen::V,önska,ерөөх
1329,loben::V,lova,магтах
1330,loben::V,lova,сайшаах
1331,loben::V,beröma,магтах
1332,loben::V,beröma,сайшаах
1333,küssen::V,pussa,озох
1334,küssen::V,pussa,үнсэх
1335,wiegen::V,vagga,бүүвэйлэх
1336,zudecken::V,täcka,хучих
1337,zudecken::V,täcka,бүтээх
1338,wecken::V,väcka,сэрээх
1339,zeigen::V,visa,үзүүлэх
1340,führen::V,föra,хөтлөх
1341,lehren::V,lära,заах
1342,unterrichten::V,undervisa,сургах
1343,aufziehen::V,uppfostra,өсгөх
1344,aufziehen::V,uppfostra,хүмүүжүүлэх
1345,leiten::V,leda,удирдах
1346,antreiben::V,driva på,шамдуулах
1347,lassen::V,få att,-уулах
1348,einladen::V,bjuda,залах
1349,einladen::V,inbjuda,залах
1350,vereinigen::V,förena,нэгтгэх
1351,vereinigen::V,förena,хамтруулах
1352,besuchen::V,besöka,зочлох
1353,treffen::V,möta,учрах
1354,treffen::V,möta,дайралдах
1355,treffen::V,träffa,учрах
1356,treffen::V,träffa,дайралдах
1357,sich versammeln::V,församla sig,хуралдах
1358,spielen::V,leka,наадах
1359,spielen::V,spela,наадах
1360,singen::V,sjunga,дуулах
1361,tanzen::V,dansa,бүжиглэх
1362,sich trennen::V,skiljas,салах
1363,verlassen::V,lämna,хаях
1364,verlassen::V,överge,хаях
1365,retten::V,rädda,гэтэлгэх
1366,bewachen::V,bevaka,сахих
1367,schützen::V,skydda,хамгаалах
1368,schützen::V,beskydda,хамгаалах
1369,verteidigen::V,försvara,хамгаалах
1370,sich schlagen::V,slåss,зодолдох
1371,schießen::V,skjuta,харвах
1372,schießen::V,skjuta,буу буудах
1373,siegen::V,segra,ялах
1374,ärgern::V,förarga,уурлуулах
1375,ärgern::V,förarga,уур хүргэх
1376,schlagen::V,slå,цохих
1377,treten::V,sparka,өшиглөх
1378,stechen::V,sticka,хатгах
1379,stoßen::V,stöta,ёврох
1380,stoßen::V,stöta,нудрах
1381,stehlen::V,stjäla,хулгайлах
1382,stören::V,störa,саад болох
1383,belästigen::V,genera,зовоох
1384,belästigen::V,genera,амраахгүй байх
1385,belästigen::V,besvära,зовоох
1386,belästigen::V,besvära,амраахгүй байх
1387,verbergen::V,dölja,нуух
1388,verbergen::V,dölja,далдлах
1389,täuschen::V,vilseleda,мэхлэх
1390,betrügen::V,bedra,хуурах
1391,töten::V,döda,алах
1392,wohnen::V,bo,суух
1393,wohnen::V,bo,амьдрах
1394,arbeiten::V,arbeta,ажиллах
1395,arbeiten::V,arbeta,хөдөлмөрлөх
1396,sammeln::V,samla,түүх
1397,sammeln::V,samla,хураах
1398,pflücken::V,plocka,түүх
1399,jagen::V,jaga,агнах
1400,jagen::V,jaga,гөрөөлөх
1401,fischen::V,fiska,загасчлах
1402,fischen::V,fiska,загас барих
1403,fassen::V,fånga,барих
1404,hüten::V,vakta,маллах
1405,hüten::V,vakta,хариулах
1406,treiben::V,driva,туух
1407,anbinden::V,binda fast,уях
1408,füttern::V,fodra,тэжээх
1409,melken::V,mjölka,саах
1410,hacken::V,hacka,цавчих
1411,gießen::V,hälla,услах
1412,gießen::V,vattna,услах
1413,reifen::V,mogna,боловсрох
1414,zubereiten::V,tillaga,бэлдэх
1415,zubereiten::V,tillreda,бэлдэх
1416,kochen::V,koka,чанах
1417,backen::V,baka,жигнэх
1418,braten::V,steka,шарах
1419,braten::V,steka,хайрах
1420,umrühren::V,röra om,хутгах
1421,stricken::V,sticka,нэхэх
1422,stricken::V,sticka,сүлжих
1423,nähen::V,sy,оёх
1424,färben::V,färga,будах
1425,reinigen::V,rensa,арилгах
1426,reinigen::V,rensa,цэвэрлэх
1427,reinigen::V,rengöra,арилгах
1428,reinigen::V,rengöra,цэвэрлэх
1429,waschen::V,tvätta,угаах
1430,abwischen::V,torka av,арчих
1431,spülen::V,spola,зайлах
1432,spülen::V,skölja,зайлах
1433,fegen::V,feja,хамах
1434,fegen::V,feja,шүүрдэх
1435,kehren::V,sopa,шүүрдэх
1436,kehren::V,sopa,туужуудах
1437,baden::V,bada,усанд орох
1438,sich waschen::V,tvätta sig,биеэ угаах
1439,ausziehen::V,ta av,тайлах
1440,anziehen::V,ta på,өмсөх
1441,sich anziehen::V,klä på sig,хувцаслах
1442,kämmen::V,kamma,самнах
1443,schmücken::V,pynta,гоёх
1444,schmücken::V,pynta,чимэх
1445,schmücken::V,smycka,гоёх
1446,schmücken::V,smycka,чимэх
1447,sagen::V,säga,гэх
1448,sagen::V,säga,хэлэх
1449,sprechen::V,tala,ярих
1450,sprechen::V,tala,өгүүлэх
1451,reden::V,tala,хэлэх
1452,reden::V,tala,хөөрөлдөх
1453,reden::V,prata,хэлэх
1454,reden::V,prata,хөөрөлдөх
1455,sich unterhalten::V,prata,ярилцах
1456,fragen::V,fråga,асуух
1457,fragen::V,spörja,асуух
1458,bitten::V,be,гуйх
1459,erzählen::V,berätta,өгүүлэх
1460,mitteilen::V,meddela,дуулгах
1461,mitteilen::V,meddela,мэдээлэх
1462,nennen::V,kalla,нэрлэх
1463,rufen::V,ropa,дуудах
1464,prahlen::V,pråla,бардах
1465,prahlen::V,pråla,сайрхах
1466,prahlen::V,skryta,бардах
1467,prahlen::V,skryta,сайрхах
1468,übersetzen::V,tolka,орчуулах
1469,übersetzen::V,översätta,орчуулах
1470,denken::V,tänka,санах
1471,glauben::V,tro,итгэх
1472,bemerken::V,uppmärksamma,ажих
1473,bemerken::V,uppmärksamma,ажиглах
1474,bemerken::V,lägga märke till,ажих
1475,bemerken::V,lägga märke till,ажиглах
1476,erkennen::V,känna igen,таних
1477,begreifen::V,begripa,ойлгох
1478,verstehen::V,förstå,мэдэж авах
1479,lernen::V,lära sig,сурах
1480,wissen::V,veta,мэдэх
1481,sich erinnern an::V,minnas,дурсах
1482,sich erinnern an::V,komma ihåg,дурсах
1483,vergessen::V,glömma,мартах
1484,messen::V,mäta,хэмжих
1485,zählen::V,räkna,тоолох
1486,rechnen::V,räkna,тооцоох
1487,lesen::V,läsa,унших
1488,malen::V,måla,зурах
1489,zeichnen::V,teckna,дүрслэн бичих
1490,schreiben::V,skriva,бичих
1491,besitzen::V,äga,эзэмших
1492,besitzen::V,besitta,эзэмших
1493,kaufen::V,köpa,худалдан авах
1494,verkaufen::V,sälja,худалдах
1495,bezahlen::V,betala,төлөх
1496,zahlen::V,betala,төлөх
1497,beherrschen::V,behärska,эзэмших
1498,ertragen::V,tåla,тэсэх
1499,ertragen::V,uthärda,тэсэх
