,Concept_ID,udm,sv
828,durch::PRP,пыртӥ,genom
829,durch::PRP,пыртӥ,igenom
830,neben::PRP,бордын,bredvid
831,neben::PRP,бордын,vid sidan av
832,zwischen::PRP,вискын,mellan
833,wegen::PRP,сэрен,på grund av
834,dies::PRN,та,detta
835,das::PRN,со,det
836,alles::PRN,ваньмыз,allt
837,ich::PRN,мон,jag
838,du::PRN,тон,du
839,er::PRN,со,han
840,wir::PRN,ми,vi
841,ihr::PRN,тӥ,ni
842,sie::PRN,соос,de
843,was::FPRN,ма,vad
844,wer::FPRN,кин,vem
845,wo::FADV,кытын,var
846,wohin::FADV,кытчы,vart
847,wie::FADV,кызьы,hur
848,warum::FADV,малы,varför
849,wieviel::FNUM,кӧня,hur mycket
850,eins::NUM,одӥг,en
851,eins::NUM,одӥг,ett
852,zwei::NUM,кык,två
853,drei::NUM,куинь,tre
854,vier::NUM,ньыль,fyra
855,fünf::NUM,вить,fem
856,sechs::NUM,куать,sex
857,sieben::NUM,сизьым,sju
858,acht::NUM,тямыс,åtta
859,neun::NUM,укмыс,nio
860,zehn::NUM,дас,tio
861,elf::NUM,дас одӥг,elva
862,zwölf::NUM,дас кык,tolv
863,zwanzig::NUM,кызь,tjugo
864,dreißig::NUM,куамын,trettio
865,vierzig::NUM,ньыльдон,fyrtio
866,fünfzig::NUM,витьтон,femtio
867,sechzig::NUM,куатьтон,sextio
868,siebzig::NUM,сизьымдон,sjuttio
869,achtzig::NUM,тямыстон,åttio
870,neunzig::NUM,укмыстон,nittio
871,hundert::NUM,сю,hundra
872,tausend::NUM,сюрс,tusen
873,und::CNJ,и,och
874,und::CNJ,но,och
875,oder::CNJ,яке,eller
876,stehen::V,сылыны,stå
877,sitzen::V,пукыны,sitta
878,liegen::V,кылльыны,ligga
879,hängen::V,ошкыса улыны,hänga
880,werden::V,луыны,bli
881,passieren::V,луыны,ske
882,passieren::V,луыны,hända
883,beginnen::V,кутскыны,börja
884,enden::V,бырыны,ända
885,wechseln::V,воштӥськыны,växla
886,aufgehen[Sonne]::V,ӝужаны,gå upp
887,untergehen[Sonne]::V,пуксьыны,gå ned
888,scheinen[Sonne]::V,пиштыны,skina
889,scheinen[Sonne]::V,чиляны,skina
890,donnern::V,гудыръяны,dundra
891,wehen::V,пелляськыны,blåsa
892,strömen::V,киськыны,forsa
893,strömen::V,киськыны,strömma
894,strömen::V,исьтӥськыны,forsa
895,strömen::V,исьтӥськыны,strömma
896,fließen::V,бызьыны,flyta
897,sich drehen::V,берганы,snurra
898,schwanken::V,вошъяськыны,vackla
899,schwingen::V,шонаськыны,svinga
900,fallen::V,усьыны,falla
901,brennen::V,ӝуаны,brinna
902,rauchen::V,ӵындыны,ryka
903,regnen::V,зорыны,regna
904,gefrieren::V,кынмыны,frysa
905,tauen::V,шунаны,töa
906,schmelzen::V,шунаны,smälta
907,trocknen::V,куасьмыны,torka
908,sieden::V,пӧзьыны,koka
909,sieden::V,пӧзьыны,sjuda
910,faulen::V,сисьмыны,ruttna
911,verfaulen::V,сисьмыны,ruttna
912,reißen::V,кеськыны,brista
913,versinken::V,выйыны,sjunka
914,vergehen::V,ортчыны,förgå
915,erscheinen::V,адскыны,synas
916,erscheinen::V,адскыны,visa sig
917,verschwinden::V,бырыны,försvinna
918,sinken::V,усьыны,sjunka
919,abnehmen::V,синыны,avta
920,abnehmen::V,синыны,minskas
921,zunehmen::V,йылыны,tilltaga
922,steigen::V,лӧпкыны,stiga
923,wachsen::V,будыны,växa
924,glänzen::V,чиляны,glimma
925,glänzen::V,пиштыны,glimma
926,funkeln::V,чилекъяны,tindra
927,funkeln::V,чилекъяны,gnistra
928,lärmen::V,уретыны,bråka
929,lärmen::V,уретыны,väsnas
930,lärmen::V,ӵашетыны,bråka
931,lärmen::V,ӵашетыны,väsnas
932,läuten::V,жингыртыны,ringa
933,klingeln::V,жингыртыны,ringa
934,klirren::V,жильккетыны,klirra
935,brausen::V,лекъяськыны,brusa
936,rauschen::V,ӵашетыны,susa
937,klingen::V,кылӥськыны,låta
938,klingen::V,кылӥськыны,klinga
939,bellen::V,утыны,skälla
940,heulen::V,вузыны,yla
941,heulen::V,вузыны,tjuta
942,blasen::V,пельтыны,blåsa
943,pfeifen::V,шуланы,vissla
944,schreien::V,черекъяны,skrika
945,schreien::V,кесяськыны,skrika
946,stöhnen::V,ӝуштыны,stöna
947,zittern::V,дырекъяны,darra
948,zittern::V,дырекъяны,skälva
949,zittern::V,куалекъяны,darra
950,zittern::V,куалекъяны,skälva
951,leben::V,улыны,leva
952,geboren werden::V,вордӥськыны,födas
953,atmen::V,шоканы,andas
954,trinken::V,юыны,dricka
955,essen::V,сиыны,äta
956,schlucken::V,ньылыны,svälja
957,müde werden::V,жадьыны,tröttna
958,einschlafen::V,умме усьыны,somna
959,schlafen::V,кӧлыны,sova
960,aufwachen::V,сайканы,vakna
961,aufstehen::V,султыны,stiga upp
962,sich erholen::V,шутэтскыны,repa sig
963,sich erholen::V,шутэтскыны,hämta sig
964,krank werden::V,висьыны,insjukna
965,krank sein::V,висьыны,vara sjuk
966,schmerzen::V,висьыны,smärta
967,schmerzen::V,висьыны,göra ont
968,husten::V,кызыны,hosta
969,genesen::V,юнматскыны,tillfriskna
970,genesen::V,бурмытскылыны,tillfriskna
971,sterben::V,кулыны,dö
972,umkommen::V,бырыны,omkomma
973,sich bewegen::V,вырыны,röra sig
974,sich rühren::V,вырӟыны,röra på sig
975,sich rühren::V,вырӟылыны,röra på sig
976,sich erheben::V,султыны,resa sig
977,sich setzen::V,пуксьыны,sätta sig
978,hinfallen::V,усьыны,falla omkull
979,laufen::V,мыныны,löpa
980,schreiten::V,вамышъяны,skrida
981,spazierengehen::V,мыныны,promenera
982,spazierengehen::V,ветлыны,promenera
983,eilen::V,дыртыны,ila
984,sich beeilen::V,дыртыны,skynda sig
985,sausen::V,туж ӝог мыныны,susa
986,rennen::V,бызьылыны,löpa
987,rennen::V,бызьылыны,springa
988,springen::V,тэтчаны,hoppa
989,klettern::V,тубаны,klättra
990,schaukeln::V,лэйканы,gunga
991,schaukeln::V,шонаськыны,gunga
992,kriechen::V,нюж ветлыны,kräla
993,schwimmen::V,уяны,simma
994,tauchen::V,зумылыны,dyka
995,rudern::V,полсаны,ro
996,fahren::V,ветлыны,köra
997,fliegen::V,лобаны,flyga
998,gehen::V,мыныны,gå
999,weggehen::V,кошкыны,gå bort
1000,abfahren::V,кошкыны,resa
1001,abfahren::V,кошкыны,avresa
1002,anhalten::V,дугдыны,stanna
1003,hineingehen::V,пырыны,gå in
1004,eintreten::V,пырыны,träda in
1005,kommen::V,вуыны,komma
1006,kommen::V,лыктыны,komma
1007,ankommen::V,вуыны,ankomma
1008,zurückkommen::V,берытскыны,återkomma
1009,bleiben::V,кыльыны,bli
1010,bleiben::V,кыльыны,förbli
1011,warten::V,витьыны,vänta
1012,erwarten::V,витьыны,vänta
1013,erwarten::V,возьманы,vänta
1014,suchen::V,утчаны,leta
1015,finden::V,шедьтыны,finna
1016,versuchen::V,турттыны,försöka
1017,vorbereiten::V,дасяны,förbereda
1018,lieben::V,гажаны,älska
1019,mögen::V,яратыны,tycka om
1020,lachen::V,серекъяны,skratta
1021,rühren::V,сюлме йӧтыны,röra
1022,weinen::V,бӧрдыны,gråta
1023,schimpfen::V,даллашыны,skälla
1024,sich ärgern::V,лекъяськыны,förargas
1025,sich fürchten::V,кышканы,vara rädd
1026,sich fürchten::V,курданы,vara rädd
1027,fürchten::V,курданы,frukta
1028,fürchten::V,кышканы,frukta
1029,fliehen::V,пегӟыны,fly
1030,fliehen::V,пегӟыны,rymma
1031,flüchten::V,пегӟыны,fly
1032,sehen::V,адӟыны,se
1033,anschauen::V,учкыны,se på
1034,anschauen::V,учкыны,betrakta
1035,ansehen::V,учкыны,åse
1036,hören::V,кылыны,höra
1037,zuhören::V,кылзыны,höra på
1038,zuhören::V,кылзыны,lyssna till
1039,probieren::V,веръяны,smaka
1040,probieren::V,веръяны,smaka på
1041,riechen::V,зынъяны,lukta
1042,fühlen::V,шӧдыны,känna
1043,scheinen::V,адскыны,verka
1044,scheinen::V,адскыны,tyckas
1045,zu sehen sein::V,адӟиськыны,synas
1046,zu sehen sein::V,адӟиськыны,kunna ses
1047,vernehmen::V,кылыны,få veta
1048,vernehmen::V,кылыны,förnimma
1049,frieren::V,кынмыны,frysa
1050,tun::V,карыны,göra
1051,können::V,быгатыны,kunna
1052,wollen::V,потыны,vilja
1053,anfangen::V,кутскыны,börja
1054,beenden::V,быдтыны,avsluta
1055,beenden::V,быдэстыны,avsluta
1056,aufhören::V,дугдыны,sluta
1057,aufhören::V,дугдыны,upphöra
1058,gelingen::V,быгатыны,lyckas
1059,gelingen::V,луыны,lyckas
1060,geraten::V,лэсяны,bli
1061,öffnen::V,усьтыны,öppna
1062,schließen::V,пытсаны,låsa
1063,schließen::V,пытсаны,stänga
1064,stellen::V,пуктыны,ställa
1065,setzen::V,пуктыны,sätta
1066,legen::V,поныны,lägga
1067,berühren::V,исаны,beröra
1068,verbinden::V,герӟаны,förbinda
1069,bedecken::V,пытсаны,täcka
1070,bedecken::V,пытсаны,betäcka
1071,aufhängen::V,ошыны,hänga
1072,aufhängen::V,ошыны,hänga upp
1073,anzünden::V,ӝуатыны,tända
1074,anzünden::V,ӝуатыны,antända
1075,anzünden::V,ӝуатыны,tända på
1076,aufheben::V,ӝутыны,lyfta
1077,zurücklassen::V,кельтыны,lämna
1078,zurücklassen::V,кельтыны,efterlämna
1079,verlieren::V,ыштыны,mista
1080,verlieren::V,ыштыны,förlora
1081,fallen lassen::V,уськытыны,tappa
1082,fallen lassen::V,уськытыны,släppa
1083,machen::V,лэсьтыны,göra
1084,herstellen::V,лэсьтыны,tillverka
1085,herstellen::V,лэсьтыны,framställa
1086,bauen::V,пуктыны,bygga
1087,reparieren::V,тупатыны,reparera
1088,verbessern::V,умоятыны,rätta
1089,verbessern::V,умоятыны,förbättra
1090,ändern::V,воштыны,ändra
1091,ändern::V,воштыны,förändra
1092,graben::V,копаны,gräva
1093,beugen::V,губыртыны,böja
1094,biegen::V,куасаны,böja
1095,biegen::V,куасаны,kröka
1096,drehen::V,бергатыны,vrida
1097,wenden::V,берыктыны,vända
1098,umdrehen::V,берыктыны,vrida om
1099,heben::V,ӝутыны,häva
1100,hochheben::V,ӝутъяны,lyfta
1101,ergreifen::V,кутыны,gripa
1102,ergreifen::V,кырмыны,gripa
1103,halten::V,возьыны,hålla
1104,drücken::V,зӥбыны,trycka
1105,drücken::V,пачкатыны,trycka
1106,schieben::V,донганы,skjuta
1107,kratzen::V,вуштыны,riva
1108,kratzen::V,вуштыны,skrapa
1109,lecken::V,нюлыны,slicka
1110,beißen::V,куртчыны,bita
1111,abreißen::V,ишкалтыны,slita_av
1112,abreißen::V,ишкалтыны,riva_av
1113,abschneiden::V,шорыны,skära av
1114,abschneiden::V,вандыны,skära av
1115,binden::V,керттыны,binda
1116,stecken::V,мертчытыны,sticka
1117,brechen::V,тӥяны,bryta
1118,brechen::V,тӥяны,brista
1119,klopfen::V,йыганы,banka
1120,klopfen::V,йыганы,klappa
1121,klopfen::V,шарккетыны,banka
1122,klopfen::V,шарккетыны,klappa
1123,hauen::V,жугыны,hugga
1124,hauen::V,тышканы,hugga
1125,kleben::V,лякыны,klistra
1126,reiben::V,зыраны,gnida
1127,reiben::V,вуштыны,gnida
1128,streichen::V,зыраны,smörja
1129,schleifen::V,шерыны,slipa
1130,schneiden::V,вандыны,skära
1131,schneiden::V,вандыны,klippa
1132,rütteln::V,зуркатыны,skaka
1133,schütteln::V,куалекъятыны,rista
1134,schwenken::V,шонаны,svänga
1135,schütten::V,лэзьыны,hälla
1136,füllen::V,тырмытыны,fylla
1137,einwickeln::V,биньыны,slå in
1138,einwickeln::V,биньыны,veckla in
1139,tragen::V,нуыны,bära
1140,schleppen::V,кыскыны,släpa
1141,ziehen::V,кыскыны,dra
1142,aufbewahren::V,возьыны,förvara
1143,aufbewahren::V,возьыны,ta vara på
1144,werfen::V,куяны,kasta
1145,werfen::V,лэзяны,kasta
1146,fangen::V,кутыны,fånga
1147,packen::V,кутыны,gripa
1148,packen::V,кутыны,gripa tag
1149,packen::V,кырмыны,gripa
1150,packen::V,кырмыны,gripa tag
1151,verstecken::V,ватыны,gömma
1152,teilen::V,люкыны,dela
1153,schicken::V,ыстыны,skicka
1154,bringen::V,вайыны,bringa
1155,hinzufügen::V,ватсаны,tillägga
1156,bekommen::V,басьтыны,få
1157,bekommen::V,басьтыны,erhålla
1158,erhalten::V,басьтыны,få
1159,erhalten::V,басьтыны,erhålla
1160,nehmen::V,кутыны,ta
1161,nehmen::V,кутыны,taga
1162,nehmen::V,басьтыны,ta
1163,nehmen::V,басьтыны,taga
1164,wählen::V,бырйыны,välja
1165,auswählen::V,бырйыны,utvälja
1166,bewahren::V,возьыны,bevara
1167,behindern::V,могӟытыны,hindra
1168,behindern::V,могӟытыны,förhindra
1169,verderben::V,сӧрыны,förstöra
1170,beschädigen::V,урод лэсьтыны,skada
1171,zerbrechen::V,сӧрыны,bryta isär
1172,zerbrechen::V,сӧрыны,bryta sönder
1173,zerreißen::V,кесяны,riva sönder
1174,zerreißen::V,кесяны,slita sönder
1175,zerstören::V,куашкатыны,förstöra
1176,verbrennen::V,сутыны,bränna
1177,verbrennen::V,сутыны,bränna upp
1178,geben::V,сётыны,ge
1179,reichen::V,сётыны,räcka
1180,schenken::V,кузьманы,skänka
1181,versprechen::V,кыл сётыны,lova
1182,wünschen::V,сӥзьыны,önska
1183,loben::V,ушъяны,lova
1184,loben::V,ушъяны,beröma
1185,küssen::V,чупаны,pussa
1186,wiegen::V,веттаны,vagga
1187,wiegen::V,лэйкатыны,vagga
1188,zudecken::V,шобыртыны,täcka
1189,wecken::V,сайкатыны,väcka
1190,zeigen::V,возьматыны,visa
1191,führen::V,нуыны,föra
1192,lehren::V,дышетыны,lära
1193,unterrichten::V,дышетыны,undervisa
1194,aufziehen::V,будэтыны,uppfostra
1195,leiten::V,кивалтыны,leda
1196,antreiben::V,дыртытыны,driva på
1197,lassen::V,-ытыны,få att
1198,einladen::V,ӧтьыны,bjuda
1199,einladen::V,ӧтьыны,inbjuda
1200,vereinigen::V,огазеяны,förena
1201,besuchen::V,адӟыськыны,besöka
1202,treffen::V,пумитаны,möta
1203,treffen::V,пумитаны,träffa
1204,sich versammeln::V,люкаськыны,församla sig
1205,spielen::V,шудыны,leka
1206,spielen::V,шудыны,spela
1207,singen::V,кырӟаны,sjunga
1208,tanzen::V,эктыны,dansa
1209,sich trennen::V,люкиськыны,skiljas
1210,verlassen::V,куштыны,lämna
1211,verlassen::V,куштыны,överge
1212,retten::V,утьыны,rädda
1213,bewachen::V,возьманы,bevaka
1214,schützen::V,утялтыны,skydda
1215,schützen::V,утялтыны,beskydda
1216,verteidigen::V,возьманы,försvara
1217,sich schlagen::V,жугиськыны,slåss
1218,schießen::V,ыбылӥськны,skjuta
1219,siegen::V,вормыны,segra
1220,ärgern::V,вожпоттыны,förarga
1221,schlagen::V,жуккыны,slå
1222,treten::V,лёганы,sparka
1223,stechen::V,бышкалтыны,sticka
1224,stoßen::V,донгыны,stöta
1225,stehlen::V,вораны,stjäla
1226,stehlen::V,лушканы,stjäla
1227,stören::V,люкетыны,störa
1228,belästigen::V,акыльтыны,genera
1229,belästigen::V,акыльтыны,besvära
1230,belästigen::V,вукылмыны,genera
1231,belästigen::V,вукылмыны,besvära
1232,verbergen::V,ватыны,dölja
1233,täuschen::V,алданы,vilseleda
1234,betrügen::V,пӧяны,bedra
1235,töten::V,виыны,döda
1236,wohnen::V,улыны,bo
1237,arbeiten::V,ужаны,arbeta
1238,sammeln::V,бичаны,samla
1239,pflücken::V,ишкыны,plocka
1240,jagen::V,пӧйшураны,jaga
1241,fischen::V,чорыганы,fiska
1242,fassen::V,кутыны,fånga
1243,hüten::V,возьманы,vakta
1244,treiben::V,улляны,driva
1245,anbinden::V,думыны,binda fast
1246,füttern::V,сюдыны,fodra
1247,melken::V,кыскыны,mjölka
1248,hacken::V,кораны,hacka
1249,gießen::V,киськаны,hälla
1250,gießen::V,киськаны,vattna
1251,reifen::V,вуыны,mogna
1252,reifen::V,кисьманы,mogna
1253,zubereiten::V,лесьтыны,tillaga
1254,zubereiten::V,лесьтыны,tillreda
1255,kochen::V,пӧзьтыны,koka
1256,backen::V,пыжыны,baka
1257,braten::V,пыжыны,steka
1258,umrühren::V,сураны,röra om
1259,stricken::V,керттыны,sticka
1260,nähen::V,вурыны,sy
1261,färben::V,буяны,färga
1262,reinigen::V,сузяны,rensa
1263,reinigen::V,сузяны,rengöra
1264,waschen::V,мисьтаськыны,tvätta
1265,abwischen::V,ӵушылыны,torka av
1266,spülen::V,гылъяны,spola
1267,spülen::V,гылъяны,skölja
1268,fegen::V,ӵужыны,feja
1269,kehren::V,ӵужыны,sopa
1270,baden::V,пыласькыны,bada
1271,sich waschen::V,пыласькыны,tvätta sig
1272,ausziehen::V,кыльыны,ta av
1273,anziehen::V,дӥсяны,ta på
1274,sich anziehen::V,дӥсьяськыны,klä på sig
1275,kämmen::V,сынаны,kamma
1276,schmücken::V,чеберъяны,pynta
1277,schmücken::V,чеберъяны,smycka
1278,sagen::V,шуыны,säga
1279,sagen::V,вераны,säga
1280,sprechen::V,вераськыны,tala
1281,reden::V,вераськыны,tala
1282,reden::V,вераськыны,prata
1283,sich unterhalten::V,вераськыны,prata
1284,fragen::V,юаны,fråga
1285,fragen::V,юаны,spörja
1286,bitten::V,курыны,be
1287,erzählen::V,вераны,berätta
1288,erzählen::V,мадьыны,berätta
1289,mitteilen::V,ивортыны,meddela
1290,nennen::V,шуыны,kalla
1291,rufen::V,ӧтьыны,ropa
1292,prahlen::V,ушъяськыны,pråla
1293,prahlen::V,ушъяськыны,skryta
1294,übersetzen::V,берыктыны,tolka
1295,übersetzen::V,берыктыны,översätta
1296,denken::V,малпаны,tänka
1297,glauben::V,оскыны,tro
1298,bemerken::V,адӟыны,uppmärksamma
1299,bemerken::V,адӟыны,lägga märke till
1300,erkennen::V,тодыны,känna igen
1301,begreifen::V,валаны,begripa
1302,verstehen::V,валаны,förstå
1303,lernen::V,дышетскыны,lära sig
1304,wissen::V,тодыны,veta
1305,sich erinnern an::V,тодэ вайыны,minnas
1306,sich erinnern an::V,тодэ вайыны,komma ihåg
1307,vergessen::V,вунэтыны,glömma
1308,messen::V,мертаны,mäta
1309,zählen::V,лыдъяны,räkna
1310,rechnen::V,лыдъяны,räkna
1311,lesen::V,лыдӟыны,läsa
1312,malen::V,суреданы,måla
1313,zeichnen::V,суреданы,teckna
1314,schreiben::V,гожъяны,skriva
1315,besitzen::V,луыны,äga
1316,besitzen::V,луыны,besitta
1317,kaufen::V,басьтыны,köpa
1318,verkaufen::V,вузаны,sälja
1319,bezahlen::V,тырыны,betala
1320,zahlen::V,тырыны,betala
1321,beherrschen::V,кузёяськыны,behärska
1322,ertragen::V,чиданы,tåla
1323,ertragen::V,чиданы,uthärda
