,Concept_ID,nl,it
845,vorher::ADV,van tevoren,prima
846,zuerst::ADV,eerst,prima
847,zuerst::ADV,eerst,dapprima
848,zuerst::ADV,het eerst,prima
849,zuerst::ADV,het eerst,dapprima
850,einmal::ADV,eens,una volta
851,einmal::ADV,eenmaal,una volta
852,manchmal::ADV,soms,talvolta
853,manchmal::ADV,soms,qualche volta
854,oft::ADV,vaak,spesso
855,oft::ADV,dikwijls,spesso
856,immer::ADV,altijd,sempre
857,niemals::ADV,nooit,non mai
858,hier::ADV,hier,qua
859,hierhin::ADV,hierheen,qua
860,von hier::ADV,van hier,ne
861,von hier::ADV,van hier,da qui
862,von hier::ADV,hiervandaan,ne
863,von hier::ADV,hiervandaan,da qui
864,dort::ADV,daar,lì
865,dort::ADV,ginds,lì
866,dorthin::ADV,daarheen,là
867,geradeaus::ADV,rechtuit,diritto
868,geradeaus::ADV,rechtdoor,diritto
869,vorwärts::ADV,vooruit,avanti
870,vorwärts::ADV,voorwaarts,avanti
871,rückwärts::ADV,achteruit,all'indietro
872,rückwärts::ADV,achterwaarts,all'indietro
873,zurück::ADV,terug,di indietro
874,unten::ADV,beneden,giù
875,unten::ADV,beneden,sotto
876,unten::ADV,onderaan,giù
877,unten::ADV,onderaan,sotto
878,hinab::ADV,omlaag,giù
879,hinab::ADV,omlaag,in giù
880,hinab::ADV,naar beneden,giù
881,hinab::ADV,naar beneden,in giù
882,oben::ADV,boven,su
883,oben::ADV,boven,sopra
884,hinauf::ADV,omhoog,in sù
885,hinauf::ADV,omhoog,in alto
886,hinauf::ADV,naar boven,in sù
887,hinauf::ADV,naar boven,in alto
888,überall::ADV,alom,dappertutto
889,überall::ADV,overal,dappertutto
890,nicht::ADV,niet,non
891,ein wenig::ADV,wat,un po'
892,ein wenig::ADV,wat,un poco
893,kaum::ADV,amper,a appena
894,kaum::ADV,nauwelijks,a appena
895,sehr::ADV,erg,molto
896,sehr::ADV,zeer,molto
897,so::ADV,zo,così
898,so::ADV,zo,tanto
899,noch::ADV,nog,ancora
900,nur::ADV,maar,solo
901,nur::ADV,maar,soltanto
902,nur::ADV,alleen,solo
903,nur::ADV,alleen,soltanto
904,schon::ADV,al,già
905,schon::ADV,reeds,già
906,wieder::ADV,weer,di nuovo
907,wieder::ADV,terug,di nuovo
908,vergebens::ADV,vergeefs,invano
909,vergebens::ADV,tevergeefs,invano
910,vor::PRP,voor,davanti a
911,hinter::PRP,achter,dietro
912,unter::PRP,onder,sotto
913,unter::PRP,beneden,sotto
914,durch::PRP,door,per
915,durch::PRP,door,attraverso
916,neben::PRP,naast,a accanto a
917,zwischen::PRP,tussen,fra
918,wegen::PRP,wegens,a causa di
919,wegen::PRP,vanwege,a causa di
920,dies::PRN,dit,ciò
921,dies::PRN,dit,questo
922,das::PRN,dat,ciò
923,das::PRN,dat,quello
924,alles::PRN,alles,tutto
925,ich::PRN,ik,ìo
926,du::PRN,je,tu
927,du::PRN,jij,tu
928,er::PRN,hij,lui
929,er::PRN,hij,egli
930,wir::PRN,we,noi
931,wir::PRN,wij,noi
932,ihr::PRN,jullie,voi
933,sie::PRN,ze,loro
934,sie::PRN,zij,loro
935,was::FPRN,wat,che
936,was::FPRN,wat,che cosa
937,wer::FPRN,wie,chi
938,wo::FADV,waar,dove
939,wohin::FADV,waarheen,dove
940,wie::FADV,hoe,come
941,warum::FADV,waarom,perche
942,wieviel::FNUM,hoeveel,quanto
943,eins::NUM,één,uno
944,zwei::NUM,twee,due
945,drei::NUM,drie,tre
946,vier::NUM,vier,quattro
947,fünf::NUM,vijf,cinque
948,sechs::NUM,zes,sei
949,sieben::NUM,zeven,sette
950,acht::NUM,acht,otto
951,neun::NUM,negen,nove
952,zehn::NUM,tien,dieci
953,elf::NUM,elf,ùndici
954,zwölf::NUM,twaalf,dodici
955,zwanzig::NUM,twintig,venti
956,dreißig::NUM,dertig,trenta
957,vierzig::NUM,veertig,quaranta
958,fünfzig::NUM,vijftig,cinquanta
959,sechzig::NUM,zestig,sessanta
960,siebzig::NUM,zeventig,settanta
961,achtzig::NUM,tachtig,ottanta
962,neunzig::NUM,negentig,novanta
963,hundert::NUM,honderd,cento
964,tausend::NUM,duizend,mille
965,und::CNJ,en,e
966,oder::CNJ,of,o
967,stehen::V,staan,stare in piedi
968,sitzen::V,zitten,sedere
969,sitzen::V,zitten,stare seduto
970,liegen::V,liggen,giacere
971,hängen::V,hangen,pèndere
972,hängen::V,hangen,èssere appeso
973,werden::V,worden,farsi
974,werden::V,worden,diventare
975,passieren::V,gebeuren,succèdere
976,beginnen::V,beginnen,cominciare
977,enden::V,eindigen,finire
978,enden::V,eindigen,terminare
979,wechseln::V,wijzigen,variare
980,wechseln::V,wijzigen,cambiare
981,wechseln::V,veranderen,variare
982,wechseln::V,veranderen,cambiare
983,aufgehen[Sonne]::V,opgaan,sòrgere
984,aufgehen[Sonne]::V,opgaan,spuntare
985,untergehen[Sonne]::V,ondergaan,tramontare
986,scheinen[Sonne]::V,schijnen,splèndere
987,donnern::V,donderen,tonare
988,wehen::V,waaien,soffiare
989,strömen::V,stromen,fluire
990,fließen::V,vloeien,fluire
991,fließen::V,vloeien,scorrere
992,sich drehen::V,draaien,girarsi
993,sich drehen::V,zich draaien,girarsi
994,schwanken::V,wankelen,oscillare
995,schwanken::V,wankelen,barcollare
996,schwingen::V,zwieren,vibrare
997,schwingen::V,zwieren,oscillare
998,fallen::V,vallen,cadere
999,brennen::V,branden,àrdere
1000,brennen::V,branden,bruciare
1001,rauchen::V,roken,fumare
1002,regnen::V,regenen,piòvere
1003,gefrieren::V,bevriezen,gelarsi
1004,gefrieren::V,bevriezen,congelarsi
1005,tauen::V,dooien,sciògliersi
1006,schmelzen::V,smelten,fòndere
1007,schmelzen::V,smelten,sciògliersi
1008,trocknen::V,drogen,asciugarsi
1009,sieden::V,koken,bollire
1010,sieden::V,zieden,bollire
1011,faulen::V,rotten,marcire
1012,verfaulen::V,verrotten,imputridire
1013,reißen::V,scheuren,strapparsi
1014,versinken::V,verzinken,affondare
1015,vergehen::V,vergaan,passare
1016,erscheinen::V,opdagen,apparire
1017,erscheinen::V,opdagen,comparire
1018,erscheinen::V,verschijnen,apparire
1019,erscheinen::V,verschijnen,comparire
1020,verschwinden::V,verdwijnen,sparire
1021,verschwinden::V,verdwijnen,scomparire
1022,sinken::V,zinken,calare
1023,sinken::V,zinken,scendere
1024,abnehmen::V,afnemen,diminuire
1025,abnehmen::V,verminderen,diminuire
1026,zunehmen::V,toenemen,aumentare
1027,steigen::V,stijgen,salire
1028,steigen::V,stijgen,montare
1029,steigen::V,omhooggaan,salire
1030,steigen::V,omhooggaan,montare
1031,wachsen::V,groeien,crescere
1032,glänzen::V,glanzen,splèndere
1033,glänzen::V,schitteren,splèndere
1034,funkeln::V,fonkelen,brillare
1035,funkeln::V,fonkelen,scintillare
1036,lärmen::V,lawaai maken,strepitare
1037,lärmen::V,lawaai maken,fare chiasso
1038,läuten::V,luiden,suonare
1039,klingeln::V,bellen,suonare
1040,klirren::V,rinkelen,tintinnare
1041,brausen::V,bruisen,rombare
1042,brausen::V,bruisen,rumoreggiare
1043,rauschen::V,ruisen,frusciare
1044,klingen::V,klinken,suonare
1045,bellen::V,blaffen,latrare
1046,bellen::V,blaffen,abbaiare
1047,heulen::V,huilen,urlare
1048,heulen::V,huilen,ululare
1049,blasen::V,blazen,soffiare
1050,pfeifen::V,fluiten,fischiare
1051,schreien::V,gillen,gridare
1052,schreien::V,schreeuwen,gridare
1053,stöhnen::V,steunen,gèmere
1054,zittern::V,beven,tremare
1055,zittern::V,sidderen,tremare
1056,leben::V,leven,vìvere
1057,geboren werden::V,geboren worden,nàscere
1058,atmen::V,ademen,respirare
1059,trinken::V,drinken,bere
1060,essen::V,eten,mangiare
1061,schlucken::V,slikken,inghiottire
1062,müde werden::V,moe worden,stancarsi
1063,einschlafen::V,inslapen,addormentarsi
1064,schlafen::V,slapen,dormire
1065,aufwachen::V,ontwaken,svegliarsi
1066,aufwachen::V,wakker worden,svegliarsi
1067,aufstehen::V,opstaan,levarsi
1068,sich erholen::V,zich ontspannen,riposarsi
1069,krank werden::V,ziek worden,ammalarsi
1070,krank sein::V,ziek zijn,èssere malato
1071,schmerzen::V,pijn doen,dolere
1072,husten::V,hoesten,tossire
1073,genesen::V,genezen,guarire
1074,sterben::V,sterven,morire
1075,sterben::V,overlijden,morire
1076,umkommen::V,omkomen,perire
1077,sich bewegen::V,zich bewegen,agitarsi
1078,sich rühren::V,zich verroeren,muòversi
1079,sich erheben::V,oprijzen,alzarsi
1080,sich erheben::V,verrijzen,alzarsi
1081,sich setzen::V,gaan zitten,sedersi
1082,hinfallen::V,vallen,cadere
1083,hinfallen::V,neervallen,cadere
1084,laufen::V,lopen,camminare
1085,laufen::V,lopen,andare a piedi
1086,schreiten::V,stappen,andare
1087,schreiten::V,stappen,procedere
1088,schreiten::V,schrijden,andare
1089,schreiten::V,schrijden,procedere
1090,spazierengehen::V,gaan wandelen,passeggiare
1091,spazierengehen::V,gaan wandelen,andare a passeggio
1092,eilen::V,ijlen,andare in fretta
1093,eilen::V,haasten,andare in fretta
1094,sich beeilen::V,zich haasten,affrettarsi
1095,sausen::V,stuiven,volare
1096,sausen::V,stuiven,correre
1097,rennen::V,rennen,correre
1098,springen::V,springen,saltare
1099,klettern::V,klimmen,arrampicarsi
1100,klettern::V,klauteren,arrampicarsi
1101,schaukeln::V,schommelen,fare l'altalena
1102,kriechen::V,kruipen,strisciare
1103,schwimmen::V,zwemmen,nuotare
1104,tauchen::V,duiken,tuffarsi
1105,tauchen::V,duiken,immèrgersi
1106,rudern::V,roeien,remare
1107,fahren::V,rijden,andare
1108,fahren::V,rijden,viaggiare
1109,fliegen::V,vliegen,volare
1110,gehen::V,gaan,andare
1111,weggehen::V,weggaan,andàrsene
1112,weggehen::V,weggaan,andare via
1113,abfahren::V,vertrekken,partire
1114,anhalten::V,stoppen,fermarsi
1115,anhalten::V,stilhouden,fermarsi
1116,hineingehen::V,ingaan,entrare
1117,hineingehen::V,binnengaan,entrare
1118,eintreten::V,binnenkomen,entrare
1119,kommen::V,komen,venire
1120,ankommen::V,aankomen,arrivare
1121,zurückkommen::V,terugkomen,ritornare
1122,bleiben::V,blijven,restare
1123,bleiben::V,blijven,rimanere
1124,warten::V,wachten,aspettare
1125,erwarten::V,verwachten,attèndere
1126,suchen::V,zoeken,cercare
1127,finden::V,vinden,trovare
1128,versuchen::V,proberen,tentare
1129,versuchen::V,beproeven,tentare
1130,vorbereiten::V,voorbereiden,preparare
1131,lieben::V,houden van,amare
1132,mögen::V,lusten,piacere a
1133,mögen::V,lusten,volere bene a
1134,mögen::V,houden van,piacere a
1135,mögen::V,houden van,volere bene a
1136,lachen::V,lachen,rìdere
1137,rühren::V,roeren,commuòvere
1138,weinen::V,huilen,piàngere
1139,weinen::V,schreien,piàngere
1140,schimpfen::V,kijven,imprecare
1141,schimpfen::V,schelden,imprecare
1142,sich ärgern::V,zich ergeren,stizzirsi
1143,sich ärgern::V,zich ergeren,arrabbiarsi
1144,sich fürchten::V,bang zijn,avere paura
1145,fürchten::V,vrezen,temere
1146,fliehen::V,vluchten,fuggire
1147,flüchten::V,ontsnappen,sfuggire
1148,flüchten::V,ontkomen,sfuggire
1149,sehen::V,zien,vedere
1150,anschauen::V,aankijken,guardare
1151,ansehen::V,aanzien,guardare
1152,ansehen::V,bekijken,guardare
1153,hören::V,horen,udire
1154,hören::V,horen,sentire
1155,zuhören::V,luisteren,ascoltare
1156,probieren::V,proeven,degustare
1157,probieren::V,proeven,assaggiare
1158,riechen::V,ruiken,sentire
1159,fühlen::V,voelen,sentire
1160,scheinen::V,lijken,parere
1161,scheinen::V,lijken,sembrare
1162,zu sehen sein::V,te zien zijn,vedersi
1163,vernehmen::V,vernemen,sentire
1164,vernehmen::V,vernemen,percepire
1165,frieren::V,het koud hebben,aver freddo
1166,tun::V,doen,fare
1167,können::V,kunnen,sapere
1168,wollen::V,willen,volere
1169,anfangen::V,beginnen,iniziare
1170,anfangen::V,beginnen,cominciare
1171,anfangen::V,aanvangen,iniziare
1172,anfangen::V,aanvangen,cominciare
1173,beenden::V,beëindigen,finire
1174,beenden::V,beëindigen,terminare
1175,aufhören::V,ophouden,finire
1176,aufhören::V,ophouden,cessare
1177,gelingen::V,lukken,riuscire
1178,gelingen::V,gelukken,riuscire
1179,geraten::V,uitvallen,stare
1180,öffnen::V,openen,aprire
1181,öffnen::V,opendoen,aprire
1182,schließen::V,sluiten,chiùdere
1183,schließen::V,dichtdoen,chiùdere
1184,stellen::V,stellen,porre
1185,stellen::V,stellen,mettere
1186,stellen::V,plaatsen,porre
1187,stellen::V,plaatsen,mettere
1188,setzen::V,zetten,porre
1189,setzen::V,zetten,mettere
1190,setzen::V,plaatsen,porre
1191,setzen::V,plaatsen,mettere
1192,legen::V,leggen,posare
1193,legen::V,leggen,mettere
1194,berühren::V,aanraken,toccare
1195,verbinden::V,verbinden,unire
1196,verbinden::V,verbinden,congiùngere
1197,bedecken::V,bedekken,coprire
1198,bedecken::V,bedekken,ricoprire
1199,aufhängen::V,ophangen,attaccare
1200,anzünden::V,aansteken,accèndere
1201,anzünden::V,aansteken,incendiare
1202,aufheben::V,oprapen,raccògliere
1203,zurücklassen::V,achterlaten,lasciare
1204,zurücklassen::V,achterlaten,lasciare indietro
1205,verlieren::V,verliezen,pèrdere
1206,fallen lassen::V,laten vallen,lasciare cadere
1207,machen::V,maken,fare
1208,herstellen::V,produceren,produrre
1209,herstellen::V,produceren,fabbricare
1210,herstellen::V,voortbrengen,produrre
1211,herstellen::V,voortbrengen,fabbricare
1212,bauen::V,bouwen,costruire
1213,reparieren::V,repareren,riparare
1214,reparieren::V,herstellen,riparare
1215,verbessern::V,verbeteren,migliorare
1216,ändern::V,wijzigen,mutare
1217,ändern::V,wijzigen,cambiare
1218,ändern::V,veranderen,mutare
1219,ändern::V,veranderen,cambiare
1220,graben::V,graven,scavare
1221,beugen::V,buigen,chinare
1222,beugen::V,buigen,flettere
1223,biegen::V,buigen,tòrcere
1224,drehen::V,draaien,girare
1225,wenden::V,keren,girare
1226,wenden::V,keren,voltare
1227,wenden::V,wenden,girare
1228,wenden::V,wenden,voltare
1229,umdrehen::V,omdraaien,rivoltare
1230,heben::V,heffen,levare
1231,heben::V,optillen,levare
1232,hochheben::V,tillen,levare
1233,hochheben::V,tillen,sollevare
1234,ergreifen::V,pakken,afferrare
1235,ergreifen::V,grijpen,afferrare
1236,halten::V,houden,tenere
1237,drücken::V,drukken,premere
1238,schieben::V,duwen,spìngere
1239,schieben::V,schuiven,spìngere
1240,kratzen::V,krassen,grattare
1241,kratzen::V,krassen,graffiare
1242,lecken::V,likken,leccare
1243,beißen::V,bijten,mòrdere
1244,abreißen::V,afrukken,staccarsi
1245,abreißen::V,afrukken,strapparsi
1246,abreißen::V,afscheuren,staccarsi
1247,abreißen::V,afscheuren,strapparsi
1248,abschneiden::V,afsnijden,tagliare
1249,binden::V,binden,legare
1250,binden::V,binden,bendare
1251,stecken::V,steken,ficcare
1252,brechen::V,breken,rompere
1253,klopfen::V,kloppen,bàttere
1254,hauen::V,houwen,picchiare
1255,kleben::V,plakken,incollare
1256,reiben::V,wrijven,fregare
1257,streichen::V,smeren,spalmare
1258,schleifen::V,slijpen,arrotare
1259,schneiden::V,snijden,tagliare
1260,rütteln::V,schudden,scuòtere
1261,schütteln::V,schudden,agitare
1262,schütteln::V,schudden,scuòtere
1263,schwenken::V,wuiven,agitare
1264,schwenken::V,wuiven,sventolare
1265,schwenken::V,zwaaien,agitare
1266,schwenken::V,zwaaien,sventolare
1267,schütten::V,gieten,versare
1268,schütten::V,storten,versare
1269,füllen::V,vullen,riempire
1270,einwickeln::V,inwikkelen,involtare
1271,tragen::V,dragen,portare
1272,schleppen::V,slepen,trainare
1273,schleppen::V,slepen,trascinare
1274,ziehen::V,trekken,tirare
1275,aufbewahren::V,bewaren,custodire
1276,aufbewahren::V,bewaren,conservare
1277,werfen::V,gooien,gettare
1278,werfen::V,gooien,lanciare
1279,fangen::V,vangen,prèndere
1280,fangen::V,vangen,acchiappare
1281,packen::V,pakken,pigliare
1282,packen::V,pakken,afferrare
1283,packen::V,vastpakken,pigliare
1284,packen::V,vastpakken,afferrare
1285,verstecken::V,verstoppen,nascondere
1286,teilen::V,delen,divìdere
1287,schicken::V,sturen,inviare
1288,bringen::V,brengen,portare
1289,bringen::V,brengen,apportare
1290,hinzufügen::V,toevoegen,aggiùngere
1291,bekommen::V,verkrijgen,ricevere
1292,erhalten::V,krijgen,ricevere
1293,nehmen::V,nemen,prèndere
1294,wählen::V,kiezen,elèggere
1295,wählen::V,kiezen,scegliere
1296,wählen::V,verkiezen,elèggere
1297,wählen::V,verkiezen,scegliere
1298,auswählen::V,uitkiezen,scegliere
1299,bewahren::V,bewaren,conservare
1300,behindern::V,hinderen,impedire
1301,verderben::V,bederven,guastare
1302,beschädigen::V,beschadigen,danneggiare
1303,zerbrechen::V,breken,rompere
1304,zerbrechen::V,breken,spezzare
1305,zerbrechen::V,stukbreken,rompere
1306,zerbrechen::V,stukbreken,spezzare
1307,zerreißen::V,scheuren,stracciare
1308,zerreißen::V,verscheuren,stracciare
1309,zerstören::V,vernielen,distrùggere
1310,verbrennen::V,branden,bruciare
1311,verbrennen::V,verbranden,bruciare
1312,geben::V,geven,dare
1313,reichen::V,reiken,pòrgere
1314,reichen::V,aanreiken,pòrgere
1315,schenken::V,schenken,regalare
1316,versprechen::V,beloven,promettere
1317,wünschen::V,wensen,augurare
1318,loben::V,loven,lodare
1319,loben::V,prijzen,lodare
1320,küssen::V,kussen,baciare
1321,wiegen::V,wiegen,cullare
1322,wiegen::V,wiegen,dondolare
1323,zudecken::V,toedekken,coprire
1324,wecken::V,wekken,svegliare
1325,zeigen::V,tonen,indicare
1326,zeigen::V,wijzen,indicare
1327,führen::V,voeren,guidare
1328,führen::V,voeren,condurre
1329,lehren::V,leren,insegnare
1330,unterrichten::V,onderwijzen,istruire
1331,unterrichten::V,onderwijzen,insegnare
1332,aufziehen::V,grootbrengen,allevare
1333,leiten::V,leiden,avviare
1334,leiten::V,leiden,dirìgere
1335,antreiben::V,aandrijven,incitare
1336,lassen::V,laten,fare
1337,einladen::V,uitnodigen,invitare
1338,vereinigen::V,verenigen,unire
1339,besuchen::V,bezoeken,visitare
1340,besuchen::V,bezoeken,far vìsita a
1341,treffen::V,treffen,incontrare
1342,treffen::V,ontmoeten,incontrare
1343,sich versammeln::V,zich verzamelen,rinunirsi
1344,spielen::V,spelen,giocare
1345,singen::V,zingen,cantare
1346,tanzen::V,dansen,danzare
1347,sich trennen::V,van elkaar gaan,separarsi
1348,verlassen::V,verlaten,lasciare
1349,verlassen::V,verlaten,abbandonare
1350,retten::V,redden,salvare
1351,bewachen::V,bewaken,custodire
1352,schützen::V,beschermen,protèggere
1353,verteidigen::V,verdedigen,difèndere
1354,sich schlagen::V,knokken,bàttersi
1355,schießen::V,schieten,sparare
1356,siegen::V,overwinnen,vìncere
1357,ärgern::V,ergeren,stizzire
1358,schlagen::V,slaan,bàttere
1359,treten::V,trappen,calciare
1360,treten::V,schoppen,calciare
1361,stechen::V,steken,pùngere
1362,stechen::V,prikken,pùngere
1363,stoßen::V,stoten,urtare
1364,stoßen::V,stoten,spìngere
1365,stehlen::V,stelen,rubare
1366,stören::V,storen,disturbare
1367,stören::V,verstoren,disturbare
1368,belästigen::V,lastig vallen,molestare
1369,belästigen::V,lastig vallen,importunare
1370,verbergen::V,verbergen,celare
1371,verbergen::V,verbergen,nascondere
1372,täuschen::V,misleiden,ingannare
1373,betrügen::V,bedriegen,frodare
1374,betrügen::V,bedriegen,truffare
1375,töten::V,doden,uccìdere
1376,wohnen::V,wonen,abitare
1377,arbeiten::V,werken,lavorare
1378,sammeln::V,inzamelen,raccògliere
1379,sammeln::V,inzamelen,collezionare
1380,sammeln::V,verzamelen,raccògliere
1381,sammeln::V,verzamelen,collezionare
1382,pflücken::V,plukken,cògliere
1383,jagen::V,jagen,cacciare
1384,fischen::V,vissen,pescare
1385,fassen::V,vangen,catturare
1386,fassen::V,vangen,acchiappare
1387,hüten::V,hoeden,pascolare
1388,treiben::V,drijven,spìngere
1389,anbinden::V,vastbinden,legare
1390,anbinden::V,vastbinden,attaccare
1391,füttern::V,voeren,dar da mangiare a
1392,melken::V,melken,mùngere
1393,hacken::V,hakken,tritare
1394,hacken::V,hakken,spaccare
1395,gießen::V,gieten,annaffiare
1396,reifen::V,rijpen,maturare
1397,zubereiten::V,klaarmaken,preparare
1398,zubereiten::V,toebereiden,preparare
1399,kochen::V,koken,cuòcere
1400,backen::V,bakken,cuòcere
1401,backen::V,bakken,cuòcere al forno
1402,braten::V,braden,frìggere
1403,braten::V,braden,arrostire
1404,umrühren::V,omroeren,mescolare
1405,stricken::V,breien,llavorare a maglia
1406,nähen::V,naaien,cucire
1407,färben::V,verven,tìngere
1408,färben::V,kleuren,tìngere
1409,reinigen::V,reinigen,pulire
1410,reinigen::V,reinigen,nettare
1411,waschen::V,wassen,lavare
1412,abwischen::V,afvegen,asciugare
1413,spülen::V,spoelen,lavare
1414,spülen::V,spoelen,sciacquare
1415,spülen::V,afwassen,lavare
1416,spülen::V,afwassen,sciacquare
1417,fegen::V,vegen,spazzare
1418,kehren::V,vegen,spazzare
1419,baden::V,baden,bagnarsi
1420,baden::V,baden,fare il bagno
1421,sich waschen::V,zich wassen,lavarsi
1422,ausziehen::V,uittrekken,tògliersi
1423,anziehen::V,aantrekken,mettersi
1424,anziehen::V,aantrekken,indossare
1425,sich anziehen::V,zich aankleden,vestirsi
1426,kämmen::V,kammen,pettinare
1427,schmücken::V,tooien,ornare
1428,schmücken::V,tooien,decorare
1429,sagen::V,zeggen,dire
1430,sprechen::V,spreken,parlare
1431,reden::V,praten,parlare
1432,sich unterhalten::V,zich onderhouden,conversare
1433,fragen::V,vragen,chièdere
1434,fragen::V,vragen,domandare
1435,bitten::V,vragen,pregare
1436,bitten::V,verzoeken,pregare
1437,erzählen::V,vertellen,narrare
1438,erzählen::V,vertellen,raccontare
1439,mitteilen::V,meedelen,comunicare
1440,nennen::V,noemen,nominare
1441,rufen::V,roepen,chiamare
1442,prahlen::V,pralen,vantarsi
1443,übersetzen::V,vertalen,tradurre
1444,denken::V,denken,pensare
1445,glauben::V,geloven,credere
1446,bemerken::V,bemerken,notare
1447,bemerken::V,bemerken,osservare
1448,erkennen::V,herkennen,riconoscere
1449,begreifen::V,begrijpen,capire
1450,begreifen::V,begrijpen,comprèndere
1451,verstehen::V,verstaan,intèndere
1452,verstehen::V,verstaan,comprèndere
1453,lernen::V,leren,imparare
1454,lernen::V,leren,apprèndere
1455,wissen::V,weten,sapere
1456,sich erinnern an::V,zich herinneren aan,ricordare
1457,sich erinnern an::V,zich herinneren aan,ricordarsi di
1458,vergessen::V,vergeten,dimenticare
1459,messen::V,meten,misurare
1460,zählen::V,tellen,contare
1461,rechnen::V,rekenen,contare
1462,rechnen::V,rekenen,calcolare
1463,lesen::V,lezen,lèggere
1464,malen::V,schilderen,dipìngere
1465,zeichnen::V,tekenen,disegnare
1466,schreiben::V,schrijven,scrìvere
1467,besitzen::V,bezitten,possedere
1468,kaufen::V,kopen,comprare
1469,kaufen::V,kopen,acquistare
1470,verkaufen::V,verkopen,vendere
1471,bezahlen::V,betalen,pagare
1472,zahlen::V,betalen,pagare
1473,beherrschen::V,beheersen,dominare
1474,ertragen::V,verdragen,sopportare
