,Concept_ID,se,ru
64,Haar::N,vuoppta,волосы
65,Haar::N,vuokta,волос
66,Haar::N,vuokta,волосы
67,Haar::N,vuop'tâ,волос
68,Haar::N,vuop'tâ,волосы
69,Haar::N,vuõpt,волос
70,Haar::N,vuõpt,волосы
71,Haar::N,вӯппт,волос
72,Haar::N,вӯппт,волосы
73,Schnurrbart::N,bijjie-skaavtjoe,ус
74,Schnurrbart::N,bijjie-skaavtjoe,усы
75,Schnurrbart::N,njunjevuolskávttjá,ус
76,Schnurrbart::N,njunjevuolskávttjá,усы
77,Schnurrbart::N,seamu,ус
78,Schnurrbart::N,seamu,усы
79,Schnurrbart::N,siämu,ус
80,Schnurrbart::N,siämu,усы
81,Schnurrbart::N,ää´bben,ус
82,Schnurrbart::N,ää´bben,усы
83,Schnurrbart::N,о̄а̄бпан,ус
84,Schnurrbart::N,о̄а̄бпан,усы
85,Bart::N,skaavtja,борода
86,Bart::N,skaavtjoe,борода
87,Bart::N,skávttjá,борода
88,Bart::N,seamu,борода
89,Bart::N,siämu,борода
90,Bart::N,seäm,борода
91,Bart::N,ся̄м,борода
92,Kinn::N,gaejpie,подбородок
93,Kinn::N,gájbbe,подбородок
94,Kinn::N,gáibi,подбородок
95,Kinn::N,käibi,подбородок
96,Kinn::N,käi´bb,подбородок
97,Kinn::N,ка̄ййп,подбородок
98,Kiefer[Anatomie]::N,gaejpie,челюсть
99,Kiefer[Anatomie]::N,oalol,челюсть
100,Kiefer[Anatomie]::N,oaloldákte,челюсть
101,Kiefer[Anatomie]::N,gáibi,челюсть
102,Kiefer[Anatomie]::N,uá'lultähti,челюсть
103,Kiefer[Anatomie]::N,vuâl'lõš,челюсть
104,Kiefer[Anatomie]::N,вуаллнешш,челюсть
105,Kehle::N,gealoe,горло
106,Kehle::N,tjåttå,горло
107,Kehle::N,njiello,горло
108,Kehle::N,čotta,горло
109,Kehle::N,čuudâ,горло
110,Kehle::N,čoodd,горло
111,Kehle::N,чонт,горло
112,Kehle::N,кэ̄ҏс,горло
113,Hals::N,tjeapohke,шея
114,Hals::N,tjiebet,шея
115,Hals::N,čeabet,шея
116,Hals::N,čiäppát,шея
117,Hals::N,čeäppat,шея
118,Hals::N,ча̄пэх,шея
119,Genick::N,tjovrese,затылок
120,Genick::N,nisske,затылок
121,Genick::N,niehkki,затылок
122,Genick::N,niski,затылок
123,Genick::N,niek'ki,затылок
124,Genick::N,nji´šǩǩmaadd,затылок
125,Genick::N,нышшькмоант,затылок
126,Kopf::N,åejjie,голова
127,Kopf::N,oajvve,голова
128,Kopf::N,oaivi,голова
129,Kopf::N,uái'vi,голова
130,Kopf::N,vuei´vv,голова
131,Kopf::N,вуэййв,голова
132,Rücken::N,rudtje,спина
133,Rücken::N,hárddo,спина
134,Rücken::N,tjavelk,спина
135,Rücken::N,sealgi,спина
136,Rücken::N,selgi,спина
137,Rücken::N,čielgi,спина
138,Rücken::N,seä´lǧǧ,спина
139,Rücken::N,се̄лльк,спина
140,Bauch::N,tjåejjie,живот
141,Bauch::N,tjoajvve,живот
142,Bauch::N,čoavji,живот
143,Bauch::N,čuáv'ji,живот
144,Bauch::N,čåu´jj,живот
145,Bauch::N,чо̄ввьй,живот
146,Nabel::N,naepie,пупок
147,Nabel::N,náhpe,пупок
148,Nabel::N,náhpi,пупок
149,Nabel::N,nääpi,пупок
150,Nabel::N,nää´pp,пупок
151,Nabel::N,на̄бпь,пупок
152,Busen::N,boenge,женская грудь
153,Busen::N,bållå,женская грудь
154,Busen::N,čižži,женская грудь
155,Busen::N,njamma,женская грудь
156,Busen::N,njižže,женская грудь
157,Busen::N,nje´ǯǯ,женская грудь
158,Busen::N,раннҍт,женская грудь
159,Brust::N,mïelke,грудь
160,Brust::N,radde,грудь
161,Brust::N,mielgga,грудь
162,Brust::N,raddi,грудь
163,Brust::N,radde,грудь
164,Brust::N,râ´dd,грудь
165,Brust::N,раннҍт,грудь
166,Schulter::N,åelkie,плечо
167,Schulter::N,oalgge,плечо
168,Schulter::N,hárdu,плечо
169,Schulter::N,ärdee,плечо
170,Schulter::N,uál'gi,плечо
171,Schulter::N,a´rddi,плечо
172,Schulter::N,vuä´lǧǧ,плечо
173,Schulter::N,вуэллык,плечо
174,Arm::N,gïete,рука
175,Arm::N,giehta,рука
176,Arm::N,giehta,рука
177,Arm::N,kietâ,рука
178,Arm::N,kie'tâkaaṿâ,рука
179,Arm::N,ǩiõtt,рука
180,Arm::N,кӣдт,рука
181,Ellenbogen::N,gernjere,локоть
182,Ellenbogen::N,garŋŋel,локоть
183,Ellenbogen::N,gargŋil,локоть
184,Ellenbogen::N,käŋŋir,локоть
185,Ellenbogen::N,kõõnjâr,локоть
186,Ellenbogen::N,карьнэль,локоть
187,Hand::N,gïete,кисть
188,Hand::N,giehta,кисть
189,Hand::N,giehta,кисть
190,Hand::N,kietâ,кисть
191,Hand::N,ǩiõtt,кисть
192,Hand::N,кӣдт,кисть
193,Handfläche::N,gïeten-låapoe,ладонь
194,Handfläche::N,giehtavuodo,ладонь
195,Handfläche::N,tjårmmåvuodo,ладонь
196,Handfläche::N,giehtaloahpu,ладонь
197,Handfläche::N,kiämád,ладонь
198,Handfläche::N,kuámmir,ладонь
199,Handfläche::N,kuä´m'mer,ладонь
200,Handfläche::N,ǩiõttǩeä´m'men,ладонь
201,Handfläche::N,ко̄а̄ллдэгк,ладонь
202,Handfläche::N,кӣдткоалдэгк,ладонь
203,Finger::N,soerme,палец
204,Finger::N,tjuvdde,палец
205,Finger::N,suorbma,палец
206,Finger::N,čuvde,палец
207,Finger::N,suor'mâ,палец
208,Finger::N,suõrmm,палец
209,Finger::N,це̄ххп,палец
210,Fingernagel::N,gadtse,ноготь
211,Fingernagel::N,guehpere,ноготь
212,Fingernagel::N,gadtsa,ноготь
213,Fingernagel::N,gazza,ноготь
214,Fingernagel::N,kozzâ,ноготь
215,Fingernagel::N,kõʒʒ,ноготь
216,Fingernagel::N,кэ̄ннц,ноготь
217,Nagel[Anatomie]::N,gadtse,ноготь
218,Nagel[Anatomie]::N,guehpere,ноготь
219,Nagel[Anatomie]::N,gadtsa,ноготь
220,Nagel[Anatomie]::N,gazza,ноготь
221,Nagel[Anatomie]::N,kozzâ,ноготь
222,Nagel[Anatomie]::N,kõʒʒ,ноготь
223,Nagel[Anatomie]::N,кэ̄ннц,ноготь
224,Zeh::N,tjiehtjere,палец
225,Zeh::N,juolggetjuvdde,палец
226,Zeh::N,juolgesuorbma,палец
227,Zeh::N,jyel'gisuor'mâ,палец
228,Zeh::N,jue´lǧǧsuõrmm,палец
229,Zeh::N,ю̄лльк-це̄һп,палец
230,Fuß::N,juelkie,ступня
231,Fuß::N,juolgge,ступня
232,Fuß::N,juolgi,ступня
233,Fuß::N,jyel'gi,ступня
234,Fuß::N,jue´lǧǧ,ступня
235,Fuß::N,ла̄бпь,ступня
236,Ferse::N,båetskie,пята
237,Ferse::N,båetskie,пятка
238,Ferse::N,boasske,пята
239,Ferse::N,boasske,пятка
240,Ferse::N,šušmi,пята
241,Ferse::N,šušmi,пятка
242,Ferse::N,šušme,пята
243,Ferse::N,šušme,пятка
244,Ferse::N,jue´lǧǧkädd,пята
245,Ferse::N,jue´lǧǧkädd,пятка
246,Ferse::N,ка̄ннт,пята
247,Ferse::N,ка̄ннт,пятка
248,Knie::N,boelve,колено
249,Knie::N,buolvva,колено
250,Knie::N,čibbi,колено
251,Knie::N,veaŋki,колено
252,Knie::N,iidâ,колено
253,Knie::N,puõlvv,колено
254,Knie::N,пуллв,колено
255,Oberschenkel::N,ruaksja,бедро
256,Oberschenkel::N,tjibbe,бедро
257,Oberschenkel::N,gassaváhkká,бедро
258,Oberschenkel::N,badjeváhkáa,бедро
259,Oberschenkel::N,čuár'bpeeḷi,бедро
260,Oberschenkel::N,če´bb,бедро
261,Oberschenkel::N,чуаррбе̄лль,бедро
262,Bein::N,juelkie,нога
263,Bein::N,juolgge,нога
264,Bein::N,juolgi,нога
265,Bein::N,jyel'gi,нога
266,Bein::N,jue´lǧǧ,нога
267,Bein::N,ю̄лльк,нога
268,Körper::N,kråahpe,тело
269,Körper::N,rumáj,тело
270,Körper::N,rumaš,тело
271,Körper::N,ruumâš,тело
272,Körper::N,rå´pp,тело
273,Körper::N,лышшьк,тело
274,Körper::N,роаӈӈьк,тело
275,Haut::N,njaltja,кожа
276,Haut::N,lijkke,кожа
277,Haut::N,tjuobma,кожа
278,Haut::N,liiki,кожа
279,Haut::N,liške,кожа
280,Haut::N,le´šǩǩ,кожа
281,Haut::N,лышшьк,кожа
282,Blut::N,vïrre,кровь
283,Blut::N,maelie,кровь
284,Blut::N,varra,кровь
285,Blut::N,varra,кровь
286,Blut::N,vorrâ,кровь
287,Blut::N,võrr,кровь
288,Blut::N,вэ̄рр,кровь
289,Ader::N,åerie,вена
290,Ader::N,åerie,сосуд
291,Ader::N,aajroe,вена
292,Ader::N,aajroe,сосуд
293,Ader::N,suodna,вена
294,Ader::N,suodna,сосуд
295,Ader::N,varrasuotna,вена
296,Ader::N,varrasuotna,сосуд
297,Ader::N,suoṇâ,вена
298,Ader::N,suoṇâ,сосуд
299,Ader::N,suõnn,вена
300,Ader::N,suõnn,сосуд
301,Ader::N,сӯнн,вена
302,Ader::N,сӯнн,сосуд
303,Sehne::N,soene,жила
304,Sehne::N,soene,тетива
305,Sehne::N,soene,сухожилие
306,Sehne::N,gåårtenje,жила
307,Sehne::N,gåårtenje,тетива
308,Sehne::N,gåårtenje,сухожилие
309,Sehne::N,suodna,жила
310,Sehne::N,suodna,тетива
311,Sehne::N,suodna,сухожилие
312,Sehne::N,suotna,жила
313,Sehne::N,suotna,тетива
314,Sehne::N,suotna,сухожилие
315,Sehne::N,suoṇâ,жила
316,Sehne::N,suoṇâ,тетива
317,Sehne::N,suoṇâ,сухожилие
318,Sehne::N,suõnn,жила
319,Sehne::N,suõnn,тетива
320,Sehne::N,suõnn,сухожилие
321,Sehne::N,сӯнн,жила
322,Sehne::N,сӯнн,тетива
323,Sehne::N,сӯнн,сухожилие
324,Knochen::N,måara,кость
325,Knochen::N,måaroe,кость
326,Knochen::N,dákte,кость
327,Knochen::N,dákti,кость
328,Knochen::N,tähti,кость
329,Knochen::N,tä´htt,кость
330,Knochen::N,та̄ххт,кость
331,Knochen::N,та̄ффьт,кость
332,Gehirn::N,aajla,мозг
333,Gehirn::N,vuojŋam,мозг
334,Gehirn::N,vuoigŋašat,мозг
335,Gehirn::N,vuoi'ŋâšeh,мозг
336,Gehirn::N,vuo'ivâšneh,мозг
337,Gehirn::N,vuõivâšn,мозг
338,Gehirn::N,вуэййвэшна,мозг
339,Herz::N,vaajmoe,сердце
340,Herz::N,tsåhke,сердце
341,Herz::N,váibmu,сердце
342,Herz::N,váimu,сердце
343,Herz::N,čââ´đ,сердце
344,Herz::N,кӯттҌк,сердце
345,Magen::N,tjåejjie,желудок
346,Magen::N,tjoajvve,желудок
347,Magen::N,čoavji,желудок
348,Magen::N,čuáv'ji,желудок
349,Magen::N,čåu´jj,желудок
350,Magen::N,чо̄ввьй,желудок
351,Leber::N,mueksie,печень
352,Leber::N,librre,печень
353,Leber::N,vuoivvas,печень
354,Leber::N,vuoivâs,печень
355,Leber::N,vuõivâs,печень
356,Leber::N,вуйвас,печень
357,Atem::N,voejngehtasse,дух
358,Atem::N,voejngehtasse,дыхание
359,Atem::N,båssånis,дух
360,Atem::N,båssånis,дыхание
361,Atem::N,vuojŋadahka,дух
362,Atem::N,vuojŋadahka,дыхание
363,Atem::N,vuoiŋŋahat,дух
364,Atem::N,vuoiŋŋahat,дыхание
365,Atem::N,vuo'iŋâstim,дух
366,Atem::N,vuo'iŋâstim,дыхание
367,Atem::N,jiõg'g,дух
368,Atem::N,jiõg'g,дыхание
369,Atem::N,вӯйнас,дух
370,Atem::N,вӯйнас,дыхание
371,Atem::N,вӯййнмушш,дух
372,Atem::N,вӯййнмушш,дыхание
373,Hunger::N,nielkie,голод
374,Hunger::N,nielgge,голод
375,Hunger::N,nealgi,голод
376,Hunger::N,nelgi,голод
377,Hunger::N,neä´lǧǧ,голод
378,Hunger::N,не̄лльк,голод
379,Träne::N,gïknjele,слеза
380,Träne::N,ganjál,слеза
381,Träne::N,ganjal,слеза
382,Träne::N,koonjâl,слеза
383,Träne::N,kõõnjâl,слеза
384,Träne::N,кэ̄нял,слеза
385,Geschmack::N,aelmie,вкус
386,Geschmack::N,muosse,вкус
387,Geschmack::N,smáhkka,вкус
388,Geschmack::N,máhku,вкус
389,Geschmack::N,smáhkka,вкус
390,Geschmack::N,mááhu,вкус
391,Geschmack::N,smakkâ,вкус
392,Geschmack::N,njõõd,вкус
393,Geschmack::N,smääkk,вкус
394,Geschmack::N,ня̄лльк,вкус
395,Geruch::N,haaje,запах
396,Geruch::N,habjja,запах
397,Geruch::N,hádja,запах
398,Geruch::N,opsâ,запах
399,Geruch::N,haajâ,запах
400,Geruch::N,õpss,запах
401,Geruch::N,haajj,запах
402,Geruch::N,апс,запах
403,Geruch::N,лэ̄гк,запах
404,Schlaf::N,nahkerh,сон
405,Schlaf::N,nager,сон
406,Schlaf::N,oados,сон
407,Schlaf::N,nagir,сон
408,Schlaf::N,naṿer,сон
409,Schlaf::N,nââ´er,сон
410,Schlaf::N,нагерь,сон
411,Traum::N,nahkere,сновидение
412,Traum::N,niehko,сновидение
413,Traum::N,niehku,сновидение
414,Traum::N,naṿer,сновидение
415,Traum::N,nââ´er,сновидение
416,Traum::N,нагерь,сновидение
417,Himmel::N,elmie,небо
418,Himmel::N,almme,небо
419,Himmel::N,albmi,небо
420,Himmel::N,alme,небо
421,Himmel::N,â´lmm,небо
422,Himmel::N,алльм,небо
423,Sonne::N,biejjie,солнце
424,Sonne::N,bæjvásj,солнце
425,Sonne::N,beaivváš,солнце
426,Sonne::N,peivi,солнце
427,Sonne::N,piäiváš,солнце
428,Sonne::N,pei´vv,солнце
429,Sonne::N,пе̄ййв,солнце
430,Mond::N,aske,луна
431,Mond::N,mánno,луна
432,Mond::N,mánnu,луна
433,Mond::N,máánu,луна
434,Mond::N,mään,луна
435,Mond::N,ма̄нн,луна
436,Stern::N,daasta,звезда
437,Stern::N,naestie,звезда
438,Stern::N,násste,звезда
439,Stern::N,násti,звезда
440,Stern::N,täsni,звезда
441,Stern::N,tä´snn,звезда
442,Stern::N,та̄ссьт,звезда
443,Luft::N,elmie,воздух
444,Luft::N,ájmmo,воздух
445,Luft::N,áibmu,воздух
446,Luft::N,áimu,воздух
447,Luft::N,šõŋŋ,воздух
448,Luft::N,вӯйнас,воздух
449,Wind::N,bïegke,ветер
450,Wind::N,biegga,ветер
451,Wind::N,biegga,ветер
452,Wind::N,pieg'gâ,ветер
453,Wind::N,piõg'g,ветер
454,Wind::N,пӣӈӈк,ветер
455,Welle::N,baaroe,волна
456,Welle::N,bárro,волна
457,Welle::N,bárru,волна
458,Welle::N,pááṛu,волна
459,Welle::N,päärr,волна
460,Welle::N,нэ̄ммп,волна
461,Wasser::N,tjaetsie,вода
462,Wasser::N,tjáhtje,вода
463,Wasser::N,čáhci,вода
464,Wasser::N,čääci,вода
465,Wasser::N,čää´cc,вода
466,Wasser::N,ча̄дзь,вода
467,Stein::N,gierkie,камень
468,Stein::N,giergge,камень
469,Stein::N,geađgi,камень
470,Stein::N,keđgi,камень
471,Stein::N,ǩeä´dǧǧ,камень
472,Stein::N,ке̄ддҌк,камень
473,Boden::N,betnie,почва
474,Boden::N,ednam,почва
475,Boden::N,bodni,почва
476,Boden::N,vuođđu,почва
477,Boden::N,ponne,почва
478,Boden::N,vuáđ̣u,почва
479,Boden::N,vuâđđ,почва
480,Boden::N,лаввьн,почва
481,Boden::N,е̄ммьне,почва
482,Erde::N,jåarta,земля
483,Erde::N,mueltie,земля
484,Erde::N,ednam,земля
485,Erde::N,mållde,земля
486,Erde::N,eana,земля
487,Erde::N,eennâm,земля
488,Erde::N,mädd,земля
489,Erde::N,jânnam,земля
490,Erde::N,е̄ммьне,земля
491,Staub::N,heblie,пыль
492,Staub::N,tsumhtsie,пыль
493,Staub::N,dubme,пыль
494,Staub::N,dopmu,пыль
495,Staub::N,kovjâ,пыль
496,Staub::N,põõ´l,пыль
497,Staub::N,кэ̄ббьй,пыль
498,Rauch::N,soeve,дым
499,Rauch::N,suovva,дым
500,Rauch::N,suovva,дым
501,Rauch::N,suoṿâ,дым
502,Rauch::N,suõvv,дым
503,Rauch::N,сӯвв,дым
504,Funke::N,naestie,искра
505,Funke::N,tjuonam,искра
506,Funke::N,čuotnan,искра
507,Funke::N,čuođâlm,искра
508,Funke::N,iiskâr,искра
509,Funke::N,čuõzzâm,искра
510,Funke::N,чӯссэм,искра
511,Feuer::N,dålle,огонь
512,Feuer::N,dållå,огонь
513,Feuer::N,dolla,огонь
514,Feuer::N,tullâ,огонь
515,Feuer::N,toll,огонь
516,Feuer::N,то̄лл,огонь
517,Licht::N,tjoevke,свет
518,Licht::N,tjuovgga,свет
519,Licht::N,čuovga,свет
520,Licht::N,čuovggas,свет
521,Licht::N,čuoṿâ,свет
522,Licht::N,toll,свет
523,Licht::N,čuõvv,свет
524,Licht::N,то̄лл,свет
525,Schatten::N,skugkie,тень
526,Schatten::N,soejvene,тень
527,Schatten::N,irkes,тень
528,Schatten::N,sieges,тень
529,Schatten::N,itku,тень
530,Schatten::N,suoivâ,тень
531,Schatten::N,õõtt,тень
532,Schatten::N,ǩeeu´niǩ,тень
533,Schatten::N,кывьнэхь,тень
534,Wetter::N,vïerhtse,погода
535,Wetter::N,dálkke,погода
536,Wetter::N,dálki,погода
537,Wetter::N,šoŋŋâ,погода
538,Wetter::N,šõŋŋ,погода
539,Wetter::N,шэ̄ӈӈ,погода
540,Nebel::N,såavla,туман
541,Nebel::N,mearhka,туман
542,Nebel::N,murkko,туман
543,Nebel::N,mierkká,туман
544,Nebel::N,mierká,туман
545,Nebel::N,miär'kká,туман
546,Nebel::N,oṃo,туман
547,Nebel::N,sue´lnn,туман
548,Nebel::N,цӣгк,туман
549,Nebel::N,сулльн,туман
550,Wolke::N,balve,облако
551,Wolke::N,balvva,облако
552,Wolke::N,balva,облако
553,Wolke::N,polvâ,облако
554,Wolke::N,põlvv,облако
555,Wolke::N,пэллв,облако
556,Regen::N,ebrie,дождь
557,Regen::N,harvve,дождь
558,Regen::N,arvi,дождь
559,Regen::N,arve,дождь
560,Regen::N,â´brr,дождь
561,Regen::N,аббьр,дождь
562,Schnee::N,lopme,снег
563,Schnee::N,moehtege,снег
564,Schnee::N,muohta,снег
565,Schnee::N,muohta,снег
566,Schnee::N,muotâ,снег
567,Schnee::N,muõtt,снег
568,Schnee::N,вэ̄дз,снег
569,Schnee::N,куэллт,снег
570,Eis::N,jïenge,лед
571,Eis::N,jiegŋa,лед
572,Eis::N,jiekŋa,лед
573,Eis::N,jieŋ̣â,лед
574,Eis::N,jiõŋŋ,лед
575,Eis::N,ӣӈӈ,лед
576,Frost::N,baajkoe,мороз
577,Frost::N,tjoasskem,мороз
578,Frost::N,buolaš,мороз
579,Frost::N,puolâš,мороз
580,Frost::N,puõlâš,мороз
581,Frost::N,мӯнь,мороз
582,Kälte::N,jueskie,холод
583,Kälte::N,tjåetskeme,холод
584,Kälte::N,tjoasskem,холод
585,Kälte::N,čoaskin,холод
586,Kälte::N,ko'lmâsvuotâ,холод
587,Kälte::N,ijss,холод
588,Kälte::N,čuä´cǩǩem,холод
589,Kälte::N,tuârggnjõs,холод
590,Kälte::N,кэ̄лмас,холод
591,Hitze::N,baahke,жара
592,Hitze::N,báhkka,жара
593,Hitze::N,báhkka,жара
594,Hitze::N,pakkâ,жара
595,Hitze::N,kuṃe,жара
596,Hitze::N,paašt,жара
597,Hitze::N,жоарр,жара
598,Raureif::N,jyjse,иней
599,Raureif::N,ridne,иней
600,Raureif::N,goarre,иней
601,Raureif::N,ritni,иней
602,Raureif::N,suhči,иней
603,Raureif::N,riṇe,иней
604,Raureif::N,ай,иней
605,Regenbogen::N,aatjan goengere,радуга
606,Regenbogen::N,aatjan joekse,радуга
607,Regenbogen::N,ádjájuoksa,радуга
608,Regenbogen::N,arvedávgi,радуга
609,Regenbogen::N,bajándávgi,радуга
610,Regenbogen::N,äijihtävgi,радуга
611,Regenbogen::N,teârmmazjohss,радуга
612,Regenbogen::N,тӣрмесью̄ккс,радуга
613,Donner::N,raejrie,гром
614,Donner::N,átjek,гром
615,Donner::N,átjárájdde,гром
616,Donner::N,áddjá,гром
617,Donner::N,baján,гром
618,Donner::N,juuṛâ,гром
619,Donner::N,tie´rmes,гром
620,Donner::N,тӣрмесь,гром
621,Donner::N,ча̄ркнэгк,гром
622,Strömung::N,njuvvie,течение
623,Strömung::N,ájggedáhpe,течение
624,Strömung::N,rávdnji,течение
625,Strömung::N,virde,течение
626,Strömung::N,ve´rdd,течение
627,Strömung::N,выррьт,течение
628,Tropfen::N,gåajhkohts,капля
629,Tropfen::N,gåjkudis,капля
630,Tropfen::N,goaikkanas,капля
631,Tropfen::N,čalme,капля
632,Tropfen::N,čâ´lmm,капля
633,Tropfen::N,ча̄лльм,капля
634,Schaum::N,sapte,пена
635,Schaum::N,såpptå,пена
636,Schaum::N,sokta,пена
637,Schaum::N,suptâ,пена
638,Schaum::N,soptt,пена
639,Schaum::N,со̄ппт,пена
640,Schmutz::N,haaskoe,грязь
641,Schmutz::N,duolvva,грязь
642,Schmutz::N,duolva,грязь
643,Schmutz::N,durdi,грязь
644,Schmutz::N,stänži,грязь
645,Schmutz::N,sähss,грязь
646,Schmutz::N,са̄ккьс,грязь
647,Schmutz::N,не̄шшь,грязь
648,See::N,jaevrie,озеро
649,See::N,jávrre,озеро
650,See::N,jávri,озеро
651,See::N,jävri,озеро
652,See::N,jâu´rr,озеро
653,See::N,я̄ввьр,озеро
654,Sumpf::N,pluevie,топь
655,Sumpf::N,áhpe,топь
656,Sumpf::N,sæmssa,топь
657,Sumpf::N,jeaggi,топь
658,Sumpf::N,jeggi,топь
659,Sumpf::N,jeä´ǧ'ǧ,топь
660,Sumpf::N,ла̄ммьп,топь
661,Moor::N,pluevie,болото
662,Moor::N,jiegge,болото
663,Moor::N,suotnju,болото
664,Moor::N,karrii,болото
665,Moor::N,kä´rev,болото
666,Moor::N,veättaǩ,болото
667,Moor::N,ла̄ммьп,болото
668,Wiese::N,ïentje,луг
669,Wiese::N,giedde,луг
670,Wiese::N,gieddi,луг
671,Wiese::N,nijtto,луг
672,Wiese::N,пуэшенҍ,луг
673,Wald::N,skåake,лес
674,Wald::N,skåajje,лес
675,Wald::N,miehtsie,лес
676,Wald::N,vuovdde,лес
677,Wald::N,miehttse,лес
678,Wald::N,vuovdi,лес
679,Wald::N,meahcci,лес
680,Wald::N,mecci,лес
681,Wald::N,vyemi,лес
682,Wald::N,vue´mm,лес
683,Wald::N,meä´c'c,лес
684,Wald::N,ля̄ммт,лес
685,Hügel::N,deava,холм
686,Hügel::N,dievvá,холм
687,Hügel::N,dievvá,холм
688,Hügel::N,čummâ,холм
689,Hügel::N,pä´rcc,холм
690,Hügel::N,teä´rmm,холм
691,Hügel::N,ка̄ннҌт,холм
692,Anhöhe::N,deava,возвышенность
693,Anhöhe::N,jalladahke,возвышенность
694,Anhöhe::N,dievásj,возвышенность
695,Anhöhe::N,aláš,возвышенность
696,Anhöhe::N,luohkká,возвышенность
697,Anhöhe::N,tiävá,возвышенность
698,Anhöhe::N,poorááš,возвышенность
699,Anhöhe::N,ču´lpp,возвышенность
700,Anhöhe::N,škâu´ŋŋ,возвышенность
701,Anhöhe::N,ка̄ннҌт,возвышенность
702,Berg::N,bïerje,гора
703,Berg::N,várre,гора
704,Berg::N,várri,гора
705,Berg::N,vääṛi,гора
706,Berg::N,vää´rr,гора
707,Berg::N,те̄ррьм,гора
708,Gipfel::N,dalvese,вершина
709,Gipfel::N,tjåhkkå,вершина
710,Gipfel::N,čohkka,вершина
711,Gipfel::N,čokke,вершина
712,Gipfel::N,čå´ǩǩ,вершина
713,Gipfel::N,ла̄ддҍв,вершина
714,Höhle::N,beajoe,пещера
715,Höhle::N,rájgge,пещера
716,Höhle::N,sluoggo,пещера
717,Höhle::N,biedju,пещера
718,Höhle::N,kuovđâšm,пещера
719,Höhle::N,skuõrr,пещера
720,Höhle::N,вуэӈӈк,пещера
721,Abhang::N,boelte,склон
722,Abhang::N,brijrie,склон
723,Abhang::N,bállte,склон
724,Abhang::N,vielti,склон
725,Abhang::N,luohkká,склон
726,Abhang::N,viel'tti,склон
727,Abhang::N,vie´ltt,склон
728,Abhang::N,луэххк,склон
729,Quelle::N,aajege,источник
730,Quelle::N,gaaltije,источник
731,Quelle::N,ája,источник
732,Quelle::N,ája,источник
733,Quelle::N,gáldu,источник
734,Quelle::N,aajâ,источник
735,Quelle::N,käldee,источник
736,Quelle::N,lädd,источник
737,Quelle::N,käivv,источник
738,Quelle::N,ка̄ййв,источник
739,Bach::N,johketje,ручей
740,Bach::N,jåhkå,ручей
741,Bach::N,jågåsj,ручей
742,Bach::N,jogaš,ручей
743,Bach::N,aajâ,ручей
744,Bach::N,vuäjj,ручей
745,Bach::N,вуэйй,ручей
746,Fluss::N,johke,река
747,Fluss::N,ædno,река
748,Fluss::N,jåhkå,река
749,Fluss::N,johka,река
750,Fluss::N,juuhâ,река
751,Fluss::N,jokk,река
752,Fluss::N,jeänn,река
753,Fluss::N,ё̄гк,река
754,Ufer::N,beala,берег
755,Ufer::N,gádde,берег
