,Concept_ID,el,pt
752,lieb::A,αγαπητός,querido
753,lustig::A,εύθυμος,alegre
754,lustig::A,χαρούμενος,alegre
755,sanft::A,ήπιος,suave
756,sanft::A,ήπιος,brando
757,hungrig::A,πεινασμένος,faminto
758,krank::A,άρρωστος,doente
759,krank::A,άρρωστος,enfermo
760,nackt::A,γυμνός,nu
761,nackt::A,γυμνός,despido
762,traurig::A,λυπημένος,triste
763,lebendig::A,ζωντανός,vivo
764,gut::A,καλός,bom
765,schlecht::A,κακός,mau
766,schlecht::A,κακός,ruim
767,richtig::A,σωστός,justo
768,richtig::A,σωστός,correcto
769,schlimm::A,άσχημος,mau
770,schlimm::A,άσχημος,grave
771,wahr::A,αληθής,verdadeiro
772,wahr::A,αληθινός,verdadeiro
773,alt::A,παλιός,velho
774,alt::A,παλιός,antigo
775,neu::A,νέος,novo
776,neu::A,καινούργιος,novo
777,ehemalig::A,παλιός,antigo
778,alt[Lebewesen]::A,γέρος,velho
779,jung::A,νέος,jovem
780,arm::A,φτωχός,pobre
781,reich::A,πλούσιος,rico
782,bekannt::A,γνωστός,conhecido
783,berühmt::A,περίφημος,famoso
784,berühmt::A,περίφημος,célebre
785,berühmt::A,ξακουσμένος,famoso
786,berühmt::A,ξακουσμένος,célebre
787,fremd::A,ξένος,alheio
788,fremd::A,ξένος,estranho
789,verschieden::A,διαφορετικός,diverso
790,verschieden::A,διαφορετικός,diferente
791,nah::A,κοντινός,próximo
792,fern::A,μακριά,remoto
793,fern::A,μακριά,distante
794,linker::A,αριστερός,esquerdo
795,rechter::A,δεξιός,direito
796,anderer::A,άλλος,outro
797,erster::A,πρώτος,primeiro
798,zweiter::A,δεύτερος,segundo
799,dritter::A,τρίτος,terceiro
800,letzter::A,τελευταίος,final
801,letzter::A,τελευταίος,último
802,allein::ADV,μόνος,só
803,auf einmal::ADV,εφάπαξ,de vez
804,zusammen::ADV,μαζί,juntos
805,lange::ADV,πολύν καιρό,muito tempo
806,plötzlich::ADV,έξαφνα,de repente
807,sofort::ADV,αμέσως,imediatamente
808,später::ADV,αργότερα,mais tarde
809,jetzt::ADV,τώρα,agora
810,heute::ADV,σήμερα,hoje
811,morgen::ADV,αύριο,amanhã
812,bald::ADV,σε λίγο,logo
813,bald::ADV,σε λίγο,breve
814,bald::ADV,εντός ολίγου,logo
815,bald::ADV,εντός ολίγου,breve
816,dann::ADV,ύστερα,então
817,dann::ADV,ύστερα,depois
818,gestern::ADV,χτες,ontem
819,einst::ADV,ποτέ,antigamente
820,einst::ADV,άλλοτε,antigamente
821,damals::ADV,τότε,então
822,danach::ADV,μετά,logo
823,danach::ADV,μετά,depois
824,danach::ADV,ύστερα,logo
825,danach::ADV,ύστερα,depois
826,vorher::ADV,πριν,antes
827,vorher::ADV,προηγουμένως,antes
828,zuerst::ADV,πρώτα,primeiro
829,einmal::ADV,μία φορά,uma vez
830,manchmal::ADV,κάποτε,às vezes
831,oft::ADV,συχνά,muitas vezes
832,oft::ADV,πολλές φορές,muitas vezes
833,immer::ADV,πάντα,sempre
834,immer::ADV,πάντοτε,sempre
835,niemals::ADV,ποτέ,nunca
836,hier::ADV,εδώ,cá
837,hier::ADV,εδώ,aqui
838,hierhin::ADV,εδώ,para cá
839,von hier::ADV,από δω,daqui
840,dort::ADV,εκεί,lá
841,dort::ADV,εκεί,ali
842,dorthin::ADV,προς τα κει,lá
843,dorthin::ADV,προς τα κει,para lá
844,geradeaus::ADV,κατευθείαν,em frente
845,vorwärts::ADV,εμπρός,avante
846,rückwärts::ADV,πίσω,para trás
847,zurück::ADV,πίσω,atrás
848,unten::ADV,κάτω,debaixo
849,unten::ADV,κάτω,em baixo
850,hinab::ADV,προς τα κάτω,para baixo
851,oben::ADV,πάνω,em cima
852,oben::ADV,επάνω,em cima
853,hinauf::ADV,προς τα πάνω,para cima
854,überall::ADV,παντού,em toda parte
855,nicht::ADV,δεν,não
856,ein wenig::ADV,λιγάκι,um pouco
857,ein wenig::ADV,λιγάκι,um bocado
858,kaum::ADV,μόλις,apenas
859,sehr::ADV,πολύ,muito
860,so::ADV,έτσι,tão
861,so::ADV,έτσι,assim
862,noch::ADV,ακόμα,ainda
863,nur::ADV,μόνο,só
864,nur::ADV,μόνο,apenas
865,nur::ADV,μόνο,somente
866,schon::ADV,ήδη,já
867,schon::ADV,κιόλας,já
868,wieder::ADV,ξανά,outra vez
869,vergebens::ADV,μάταια,em vão
870,vor::PRP,μπροστά σε,diante de
871,vor::PRP,μπροστά από,diante de
872,hinter::PRP,πίσω από ,atrás de
873,unter::PRP,υπό,sob
874,unter::PRP,υπό,debaixo de
875,unter::PRP,κάτω από,sob
876,unter::PRP,κάτω από,debaixo de
877,durch::PRP,διά,por
878,durch::PRP,διά,através de
879,durch::PRP,διά μέσου,por
880,durch::PRP,διά μέσου,através de
881,neben::PRP,δίπλα σε,junto de
882,neben::PRP,δίπλα σε,ao lado de
883,zwischen::PRP,μεταξύ,entre
884,zwischen::PRP,ανάμεσα σε,entre
885,wegen::PRP,για,por
886,wegen::PRP,για,por causa de
887,wegen::PRP,λόγω,por
888,wegen::PRP,λόγω,por causa de
889,dies::PRN,αυτό,isto
890,das::PRN,το,isso
891,das::PRN,το,aquilo
892,alles::PRN,όλα,todo
893,ich::PRN,εγώ,eu
894,du::PRN,σύ,tu
895,du::PRN,εσύ,tu
896,er::PRN,αυτός,ele
897,wir::PRN,εμείς,nós
898,ihr::PRN,εσείς,vós
899,ihr::PRN,εσείς,vocês
900,sie::PRN,αυτοί,eles
901,was::FPRN,τι,quê
902,wer::FPRN,ποιος,quem
903,wo::FADV,πού,onde
904,wohin::FADV,πού,aonde
905,wohin::FADV,πού,para onde
906,wohin::FADV,για πού,aonde
907,wohin::FADV,για πού,para onde
908,wie::FADV,πώς,como
909,warum::FADV,γιατί,porquê
910,warum::FADV,γιατί,por que
911,wieviel::FNUM,πόσος,quanto
912,eins::NUM,ένα,um
913,zwei::NUM,δύο,dois
914,drei::NUM,τρία,três
915,drei::NUM,τρεις,três
916,vier::NUM,τέσσερα,quatro
917,vier::NUM,τέσσερις,quatro
918,fünf::NUM,πέντε,cinco
919,sechs::NUM,έξι,seis
920,sieben::NUM,εφτά,sete
921,acht::NUM,οχτώ,oito
922,neun::NUM,εννιά,nove
923,zehn::NUM,δέκα,dez
924,elf::NUM,έντεκα,onze
925,zwölf::NUM,δώδεκα,doze
926,zwanzig::NUM,είκοσι,vinte
927,dreißig::NUM,τριάντα,trinta
928,vierzig::NUM,σαράντα,quarenta
929,fünfzig::NUM,πενήντα,cinquenta
930,sechzig::NUM,εξήντα,sessenta
931,siebzig::NUM,εβδομήντα,setenta
932,achtzig::NUM,ογδόντα,oitenta
933,neunzig::NUM,ενενήντα,noventa
934,hundert::NUM,εκατό,cem
935,hundert::NUM,εκατό,cento
936,tausend::NUM,χίλιοι,mil
937,und::CNJ,και,e
938,oder::CNJ,ή,ou
939,stehen::V,στέκομαι,estar em pé
940,stehen::V,είμαι όρθιος,estar em pé
941,sitzen::V,κάθομαι,estar sentado
942,liegen::V,είμαι ξαπλωμένος,jazer
943,liegen::V,είμαι ξαπλωμένος,estar deitado
944,hängen::V,κρέμομαι,pender
945,hängen::V,κρέμομαι,estar pendurado
946,werden::V,γίνομαι,tornar-se
947,passieren::V,συμβαίνω,acontecer
948,beginnen::V,αρχίζω,começar
949,enden::V,τελειώνω,acabar
950,enden::V,τελειώνω,terminar
951,wechseln::V,αλλάζω,variar
952,wechseln::V,αλλάζω,alternar
953,aufgehen[Sonne]::V,βγαίνω,nascer
954,aufgehen[Sonne]::V,ανατέλλω,nascer
955,untergehen[Sonne]::V,δύω,pôr-se
956,untergehen[Sonne]::V,βασιλεύω,pôr-se
957,scheinen[Sonne]::V,λάμπω,brilhar
958,donnern::V,βροντώ,trovejar
959,wehen::V,φυσώ,soprar
960,strömen::V,ρέω,correr
961,strömen::V,τρέχω,correr
962,fließen::V,ρέω,fluir
963,sich drehen::V,γυρίζω,girar
964,sich drehen::V,στρέφομαι,girar
965,schwanken::V,ταλαντεύομαι,oscilar
966,schwingen::V,αιωρούμαι,vibrar
967,schwingen::V,ταλαντεύομαι,vibrar
968,fallen::V,πέφτω,cair
969,brennen::V,καίω,arder
970,rauchen::V,καπνίζω,fumegar
971,regnen::V,βρέχω,chover
972,gefrieren::V,παγώνω,gelar
973,gefrieren::V,παγώνω,congelar
974,tauen::V,λειώνω,derreter
975,tauen::V,λειώνω,descongelar
976,schmelzen::V,λειώνω,fundir-se
977,trocknen::V,στεγνώνω,secar
978,sieden::V,βράζω,ferver
979,faulen::V,σαπίζω,estragar-se
980,verfaulen::V,σαπίζω,apodrecer
981,reißen::V,σχίζω,romper-se
982,versinken::V,βουλιάζω,afundar-se
983,versinken::V,βυθίζομαι,afundar-se
984,vergehen::V,περνώ,passar
985,erscheinen::V,εμφανίζομαι,aparecer
986,verschwinden::V,χάνομαι,desaparecer
987,verschwinden::V,εξαφανίζομαι,desaparecer
988,sinken::V,κατεβαίνω,descer
989,abnehmen::V,μειώνομαι ,diminuir
990,abnehmen::V,μειώνομαι ,decrescer
991,zunehmen::V,αυξάνω,crescer
992,zunehmen::V,αυξάνω,aumentar
993,zunehmen::V,μεγαλώνω,crescer
994,zunehmen::V,μεγαλώνω,aumentar
995,steigen::V,ανεβαίνω,subir
996,wachsen::V,μεγαλώνω,crescer
997,glänzen::V,γυαλίζω,brilhar
998,funkeln::V,αστράφτω,cintilar
999,funkeln::V,σπιθοβολώ,cintilar
1000,lärmen::V,θορυβώ,fazer barulho
1001,läuten::V,χτυπώ ,chocalhar
1002,klingeln::V,κουδουνίζω,tocar
1003,klirren::V,κουδουνίζω,tinir
1004,brausen::V,βουΐζω,bramar
1005,rauschen::V,βουΐζω,murmurar
1006,rauschen::V,βουΐζω,rumorejar
1007,klingen::V,ηχώ,soar
1008,bellen::V,γαυγίζω,ladrar
1009,heulen::V,ουρλιάζω,uivar
1010,blasen::V,φυσώ,soprar
1011,pfeifen::V,σφυρίζω,assobiar
1012,schreien::V,κραυγάζω,gritar
1013,stöhnen::V,βογγώ,gemer
1014,zittern::V,τρέμω,tremer
1015,leben::V,ζω,viver
1016,geboren werden::V,γεννιέμαι,nascer
1017,atmen::V,αναπνέω,respirar
1018,trinken::V,πίνω,beber
1019,essen::V,τρώω,comer
1020,schlucken::V,καταπίνω,engolir
1021,müde werden::V,κουράζομαι,cansar-se
1022,einschlafen::V,αποκοιμιέμαι,adormecer
1023,schlafen::V,κοιμάμαι,dormir
1024,aufwachen::V,ξυπνώ,acordar
1025,aufstehen::V,σηκώνομαι,levantar-se
1026,sich erholen::V,ξεκουράζομαι,descansar
1027,krank werden::V,αρρωσταίνω,adoecer
1028,krank werden::V,αρρωσταίνω,ficar doente
1029,krank sein::V,ασθενώ,estar doente
1030,schmerzen::V,πονώ,doer
1031,husten::V,βήχω,tossir
1032,genesen::V,θεραπεύομαι,convalescer
1033,sterben::V,πεθαίνω,morrer
1034,umkommen::V,πεθαίνω,perecer
1035,sich bewegen::V,κουνιέμαι,mover-se
1036,sich rühren::V,σαλεύω,mexer-se
1037,sich erheben::V,επαναστατώ,levantar-se
1038,sich setzen::V,κάθομαι,sentar-se
1039,hinfallen::V,πέφτω κάτω,cair
1040,laufen::V,τρέχω,andar
1041,laufen::V,τρέχω,caminhar
1042,schreiten::V,βαδίζω,andar
1043,schreiten::V,βαδίζω,caminhar
1044,spazierengehen::V,κάνω βόλτα,passear
1045,spazierengehen::V,πηγαίνω περίπατο,passear
1046,eilen::V,σπεύδω,apressar-se
1047,sich beeilen::V,βιάζομαι,apressar-se
1048,sich beeilen::V,βιάζομαι,despachar-se
1049,sausen::V,τρέχω γρήγορα,correr
1050,rennen::V,τρέχω,correr
1051,springen::V,πηδώ,saltar
1052,klettern::V,σκαρφαλώνω,trepar
1053,schaukeln::V,κουνιέμαι,baloiçar
1054,kriechen::V,έρπω,rastejar
1055,kriechen::V,έρπω,arrastar-se
1056,kriechen::V,σέρνομαι,rastejar
1057,kriechen::V,σέρνομαι,arrastar-se
1058,schwimmen::V,κολυμπώ,nadar
1059,tauchen::V,βουτώ,mergulhar
1060,rudern::V,κωπηλατώ,remar
1061,fahren::V,πηγαίνω,ir
1062,fliegen::V,πετώ,voar
1063,gehen::V,βαδίζω,ir
1064,gehen::V,βαδίζω,andar
1065,gehen::V,πηγαίνω,ir
1066,gehen::V,πηγαίνω,andar
1067,weggehen::V,φεύγω,partir
1068,weggehen::V,φεύγω,ir-se embora
1069,abfahren::V,ξεκινώ,sair
1070,abfahren::V,ξεκινώ,partir
1071,abfahren::V,αναχωρώ,sair
1072,abfahren::V,αναχωρώ,partir
1073,anhalten::V,σταματώ,parar
1074,hineingehen::V,μπαίνω,entrar
1075,eintreten::V,μπαίνω,entrar
1076,eintreten::V,εισέρχομαι,entrar
1077,kommen::V,έρχομαι,vir
1078,ankommen::V,φτάνω,chegar
1079,zurückkommen::V,επιστρέφω,voltar
1080,zurückkommen::V,επιστρέφω,regressar
1081,bleiben::V,μένω,ficar
1082,bleiben::V,μένω,permanecer
1083,warten::V,περιμένω,esperar
1084,erwarten::V,αναμένω,esperar
1085,erwarten::V,αναμένω,aguardar
1086,erwarten::V,περιμένω,esperar
1087,erwarten::V,περιμένω,aguardar
1088,suchen::V,ψάχνω,buscar
1089,suchen::V,ψάχνω,procurar
1090,finden::V,βρίσκω,achar
1091,finden::V,βρίσκω,encontrar
1092,versuchen::V,προσπαθώ,tentar
1093,vorbereiten::V,προετοιμάζω,preparar
1094,lieben::V,αγαπώ,amar
1095,lieben::V,αγαπώ,querer
1096,mögen::V,μου αρέσει,gostar de
1097,lachen::V,γελώ,rir
1098,lachen::V,γελώ,rir-se
1099,rühren::V,συγκινώ,comover
1100,weinen::V,κλαίω,chorar
1101,schimpfen::V,βρίζω,ralhar
1102,sich ärgern::V,θυμώνω,zangar-se
1103,sich fürchten::V,φοβάμαι,ter medo de
1104,sich fürchten::V,φοβάμαι,ter receio de
1105,fürchten::V,φοβάμαι,temer
1106,fürchten::V,φοβάμαι,recear
1107,fliehen::V,φεύγω,fugir
1108,flüchten::V,δραπετεύω,refugiar-se
1109,sehen::V,βλέπω,ver
1110,anschauen::V,κοιτάζω,olhar
1111,ansehen::V,βλέπω,mirar
1112,hören::V,ακούω,ouvir
1113,zuhören::V,ακούω,escutar
1114,probieren::V,δοκιμάζω,provar
1115,probieren::V,δοκιμάζω,saborear
1116,riechen::V,μυρίζω,cheirar
1117,riechen::V,οσφραίνομαι,cheirar
1118,fühlen::V,αισθάνομαι,sentir
1119,scheinen::V,φαίνομαι,parecer
1120,zu sehen sein::V,φαίνομαι,estar à vista
1121,vernehmen::V,ακούω,ouvir
1122,vernehmen::V,μαθαίνω,ouvir
1123,frieren::V,κρυώνω,ter frio
1124,tun::V,κάνω,fazer
1125,können::V,ξέρω,saber
1126,können::V,μπορώ,saber
1127,wollen::V,θέλω,querer
1128,anfangen::V,αρχίζω,iniciar
1129,beenden::V,τελειώνω,acabar
1130,beenden::V,τελειώνω,terminar
1131,aufhören::V,παύω,cessar
1132,aufhören::V,παύω,desistir
1133,gelingen::V,πετυχαίνω,sair bem
1134,gelingen::V,πετυχαίνω,dar bom resultado
1135,geraten::V,γίνομαι,sair
1136,geraten::V,γίνομαι,dar resultado
1137,öffnen::V,ανοίγω,abrir
1138,schließen::V,κλείνω,fechar
1139,stellen::V,θέτω,pôr
1140,stellen::V,θέτω,colocar
1141,setzen::V,θέτω,pôr
1142,setzen::V,θέτω,meter
1143,legen::V,θέτω,pôr
1144,legen::V,θέτω,meter
1145,berühren::V,εγγίζω,tocar
1146,verbinden::V,συνδέω,unir
1147,verbinden::V,συνδέω,ligar
1148,bedecken::V,σκεπάζω,cobrir
1149,aufhängen::V,κρεμώ,pendurar
1150,anzünden::V,ανάβω,acender
1151,aufheben::V,σηκώνω,apanhar
1152,aufheben::V,σηκώνω,levantar
1153,zurücklassen::V,εγκαταλείπω,deixar
1154,verlieren::V,χάνω,perder
1155,fallen lassen::V,αφήνω να πέσει,deixar cair
1156,machen::V,κάνω,fazer
1157,machen::V,φτιάχνω,fazer
1158,herstellen::V,κατασκευάζω,produzir
1159,bauen::V,χτίζω,edificar
1160,bauen::V,χτίζω,construir
1161,bauen::V,οικοδομώ,edificar
1162,bauen::V,οικοδομώ,construir
1163,reparieren::V,επισκευάζω,reparar
1164,reparieren::V,επισκευάζω,consertar
1165,reparieren::V,επιδιορθώνω,reparar
1166,reparieren::V,επιδιορθώνω,consertar
1167,verbessern::V,βελτιώνω,melhorar
1168,verbessern::V,καλυτερεύω,melhorar
1169,ändern::V,αλλάζω,mudar
1170,ändern::V,αλλάζω,alterar
1171,graben::V,σκάβω,cavar
1172,beugen::V,λυγίζω,curvar
1173,biegen::V,κάμπτω,vergar
1174,drehen::V,στρέφω,girar
1175,wenden::V,γυρίζω,virar
1176,wenden::V,γυρίζω,voltar
1177,umdrehen::V,γυρίζω,virar
1178,umdrehen::V,γυρίζω,revolver
1179,heben::V,υψώνω,levantar
1180,heben::V,σηκώνω,levantar
1181,hochheben::V,υψώνω,erguer
1182,hochheben::V,υψώνω,levantar
1183,hochheben::V,σηκώνω,erguer
1184,hochheben::V,σηκώνω,levantar
1185,ergreifen::V,πιάνω,apanhar
1186,ergreifen::V,αρπάζω,apanhar
1187,halten::V,βαστώ,segurar
1188,drücken::V,πιέζω,apertar
1189,schieben::V,σπρώχνω,empurrar
1190,kratzen::V,γρατσουνίζω,raspar
1191,lecken::V,γλείφω,lamber
1192,beißen::V,δαγκάνω,morder
1193,abreißen::V,κόβω,arrancar
1194,abreißen::V,σχίζω,arrancar
1195,abschneiden::V,αποκόπτω,talhar
1196,binden::V,δένω,ligar
1197,stecken::V,χώνω,meter
1198,stecken::V,χώνω,enfiar
1199,brechen::V,σπάζω,romper
1200,brechen::V,σπάζω,quebrar
1201,klopfen::V,χτυπώ,bater
1202,klopfen::V,τινάζω,bater
1203,hauen::V,χτυπώ,bater
1204,kleben::V,κολλώ,colar
1205,reiben::V,τρίβω,esfregar
1206,streichen::V,αλείφω,barrar
1207,schleifen::V,ακονίζω,afiar
1208,schneiden::V,κόβω,cortar
1209,rütteln::V,σείω,sacudir
1210,rütteln::V,τινάζω,sacudir
1211,schütteln::V,σείω,abanar
1212,schütteln::V,σείω,sacudir
1213,schütteln::V,κουνώ,abanar
1214,schütteln::V,κουνώ,sacudir
1215,schwenken::V,κουνώ,agitar
1216,schütten::V,χύνω,deitar
1217,füllen::V,γεμίζω,encher
1218,einwickeln::V,τυλίγω,envolver
1219,einwickeln::V,τυλίγω,embrulhar
1220,tragen::V,φέρνω,levar
1221,tragen::V,φέρνω,trazer
1222,schleppen::V,κουβαλώ,arrastar
1223,ziehen::V,τραβώ,puxar
1224,aufbewahren::V,φυλάω,guardar
1225,aufbewahren::V,φυλάω,conservar
1226,werfen::V,ρίχνω,lançar
1227,fangen::V,πιάνω,apanhar
1228,packen::V,τσακώνω,agarrar
1229,verstecken::V,κρύβω,esconder
1230,teilen::V,μερίζω,partir
1231,teilen::V,μερίζω,dividir
1232,schicken::V,στέλνω,enviar
1233,bringen::V,φέρνω,trazer
1234,hinzufügen::V,προσθέτω,acrescentar
1235,bekommen::V,προσκομίζω,obter
1236,erhalten::V,παίρνω,receber
1237,erhalten::V,λαμβάνω,receber
1238,nehmen::V,πιάνω,tomar
1239,nehmen::V,παίρνω,tomar
1240,wählen::V,εκλέγω,eleger
1241,wählen::V,εκλέγω,escolher
1242,auswählen::V,διαλέγω,escolher
1243,auswählen::V,διαλέγω,seleccionar
1244,bewahren::V,διατηρώ,guardar
1245,bewahren::V,διατηρώ,conservar
1246,behindern::V,εμποδίζω,impedir
1247,verderben::V,χαλώ,estragar
1248,verderben::V,χαλώ,corromper
1249,beschädigen::V,ζημιώνω,danificar
1250,zerbrechen::V,σπάζω,romper
1251,zerbrechen::V,σπάζω,quebrar
1252,zerreißen::V,σχίζω,rasgar
1253,zerstören::V,καταστρέφω,destruir
1254,verbrennen::V,καίω,queimar
1255,geben::V,δίνω,dar
1256,reichen::V,δίνω,passar
1257,schenken::V,χαρίζω,oferecer
1258,versprechen::V,υπόσχομαι,prometer
1259,wünschen::V,εύχομαι,desejar
1260,loben::V,επαινώ,louvar
1261,küssen::V,φιλώ,beijar
1262,wiegen::V,κουνώ,embalar
1263,wiegen::V,νανουρίζω,embalar
1264,zudecken::V,σκεπάζω,tapar
1265,zudecken::V,σκεπάζω,cobrir
1266,wecken::V,ξυπνώ,acordar
1267,wecken::V,ξυπνώ,despertar
1268,zeigen::V,δείχνω,mostrar
1269,führen::V,οδηγώ,guiar
1270,führen::V,οδηγώ,conduzir
1271,lehren::V,διδάσκω,ensinar
1272,unterrichten::V,διδάσκω,instruir
1273,aufziehen::V,ανατρέφω,criar
1274,leiten::V,ηγούμαι,dirigir
1275,leiten::V,ηγούμαι,conduzir
1276,leiten::V,διευθύνω,dirigir
1277,leiten::V,διευθύνω,conduzir
1278,antreiben::V,σπρώχνω,impelir
1279,antreiben::V,παρακινώ,impelir
1280,lassen::V,αφήνω,fazer
1281,einladen::V,προσκαλώ,convidar
1282,vereinigen::V,ενώνω,unir
1283,vereinigen::V,ενώνω,reunir
1284,besuchen::V,επισκέπτομαι,ir ver
1285,besuchen::V,επισκέπτομαι,visitar
1286,treffen::V,συναντώ,encontrar
1287,sich versammeln::V,μαζεύομαι,reunir-se
1288,spielen::V,παίζω,jogar
1289,spielen::V,παίζω,brincar
1290,singen::V,τραγουδώ,cantar
1291,tanzen::V,χορεύω,bailar
1292,sich trennen::V,αποχωρίζομαι,apartar-se
1293,verlassen::V,εγκαταλείπω,deixar
1294,verlassen::V,εγκαταλείπω,abandonar
1295,retten::V,σώζω,salvar
1296,bewachen::V,φρουρώ,vigiar
1297,bewachen::V,φρουρώ,guardar
1298,schützen::V,προστατεύω,proteger
1299,verteidigen::V,υπερασπίζω,defender
1300,sich schlagen::V,χτυπιέμαι,brigar
1301,sich schlagen::V,χτυπιέμαι,bater-se
1302,schießen::V,πυροβολώ,disparar
1303,siegen::V,νικώ,vencer
1304,ärgern::V,τσαντίζω,irritar
1305,ärgern::V,τσαντίζω,aborrecer
1306,schlagen::V,χτυπώ,bater
1307,treten::V,κλοτσώ,pisar
1308,stechen::V,τρυπώ,picar
1309,stoßen::V,ωθώ,empurrar
1310,stoßen::V,σπρώχνω,empurrar
1311,stehlen::V,κλέβω,furtar
1312,stören::V,διαταράσσω,perturbar
1313,belästigen::V,ενοχλώ,incomodar
1314,belästigen::V,ενοχλώ,importunar
1315,verbergen::V,κρύβω,ocultar
1316,verbergen::V,κρύβω,esconder
1317,täuschen::V,παραπλανώ,iludir
1318,täuschen::V,παραπλανώ,enganar
1319,betrügen::V,απατώ,burlar
1320,betrügen::V,απατώ,enganar
1321,töten::V,σκοτώνω,matar
1322,töten::V,θανατώνω,matar
1323,wohnen::V,μένω,morar
1324,wohnen::V,κατοικώ,morar
1325,arbeiten::V,δουλεύω,trabalhar
1326,arbeiten::V,εργάζομαι,trabalhar
1327,sammeln::V,μαζεύω,recolher
1328,sammeln::V,μαζεύω,coleccionar
1329,sammeln::V,συλλέγω,recolher
1330,sammeln::V,συλλέγω,coleccionar
1331,pflücken::V,κόβω,colher
1332,jagen::V,κυνηγώ,caçar
1333,fischen::V,ψαρεύω,pescar
1334,fassen::V,πιάνω,apanhar
1335,hüten::V,φυλάγω,guardar
1336,hüten::V,προσέχω,guardar
1337,treiben::V,οδηγώ,conduzir
1338,anbinden::V,δένω,atar
1339,füttern::V,ταΐζω,dar de comer a
1340,melken::V,αρμέγω,ordenhar
1341,hacken::V,κόβω,rachar
1342,gießen::V,ποτίζω,regar
1343,reifen::V,ωριμάζω,amadurecer
1344,zubereiten::V,ετοιμάζω,preparar
1345,kochen::V,βράζω,cozer
1346,backen::V,ψήνω,cozer
1347,braten::V,τηγανίζω,assar
1348,braten::V,τηγανίζω,fritar
1349,umrühren::V,ανακατεύω,remexer
1350,stricken::V,πλέκω,tricotar
1351,stricken::V,πλέκω,fazer malha
1352,nähen::V,ράβω,coser
1353,nähen::V,ράβω,costurar
1354,färben::V,βάφω,tingir
1355,färben::V,βάφω,colorir
1356,färben::V,χρωματίζω,tingir
1357,färben::V,χρωματίζω,colorir
1358,reinigen::V,καθαρίζω,limpar
1359,reinigen::V,καθαρίζω,purificar
1360,waschen::V,πλένω,lavar
1361,abwischen::V,σφουγγίζω,limpar
1362,abwischen::V,σφουγγίζω,esfregar
1363,spülen::V,ξεπλένω,lavar
1364,spülen::V,ξεπλένω,enxaguar
1365,fegen::V,σκουπίζω,varrer
1366,kehren::V,σκουπίζω,varrer
1367,baden::V,κάνω μπάνιο,banhar
1368,baden::V,κάνω μπάνιο,tomar banho
1369,sich waschen::V,πλένομαι,lavar-se
1370,ausziehen::V,βγάζω,despir
1371,anziehen::V,φορώ,vestir
1372,sich anziehen::V,ντύνομαι,vestir-se
1373,kämmen::V,χτενίζω,pentear
1374,schmücken::V,στολίζω,adornar
1375,sagen::V,λέω,dizer
1376,sprechen::V,μιλώ,falar
1377,reden::V,μιλώ,falar
1378,reden::V,κουβεντιάζω,falar
1379,sich unterhalten::V,συνομιλώ,conversar
1380,sich unterhalten::V,κουβεντιάζω,conversar
1381,fragen::V,ρωτώ,perguntar
1382,bitten::V,ζητώ,pedir
1383,bitten::V,παρακαλώ,pedir
1384,erzählen::V,διηγούμαι,contar
1385,mitteilen::V,πληροφορώ,comunicar
1386,mitteilen::V,πληροφορώ,participar
1387,nennen::V,ονομάζω,nomear
1388,nennen::V,ονομάζω,apelidar
1389,rufen::V,φωνάζω,chamar
1390,prahlen::V,καυχιέμαι,gabar-se
1391,prahlen::V,καυχιέμαι,vangloriar-se
1392,übersetzen::V,μεταφράζω,traduzir
1393,denken::V,σκέφτομαι,pensar
1394,glauben::V,πιστεύω,crer
1395,bemerken::V,παρατηρώ,notar
1396,bemerken::V,παρατηρώ,observar
1397,erkennen::V,αναγνωρίζω,reconhecer
1398,begreifen::V,καταλαβαίνω,apreender
1399,begreifen::V,καταλαβαίνω,compreender
1400,verstehen::V,ακούω,entender
1401,verstehen::V,ακούω,compreender
1402,lernen::V,μαθαίνω,aprender
1403,wissen::V,ξέρω,saber
1404,sich erinnern an::V,θυμάμαι,lembrar-se de
1405,sich erinnern an::V,θυμάμαι,recordar-se de
1406,vergessen::V,ξεχνώ,esquecer
1407,messen::V,μετρώ,medir
1408,zählen::V,μετρώ,contar
1409,rechnen::V,λογαριάζω,calcular
1410,lesen::V,διαβάζω,ler
1411,malen::V,ζωγραφίζω,pintar
1412,zeichnen::V,σχεδιάζω,desenhar
1413,schreiben::V,γράφω,escrever
1414,besitzen::V,κατέχω,possuir
1415,kaufen::V,αγοράζω,comprar
1416,verkaufen::V,πουλώ,vender
1417,bezahlen::V,πληρώνω,pagar
1418,zahlen::V,πληρώνω,pagar
1419,beherrschen::V,κυριαρχώ,imperar
1420,ertragen::V,βαστώ,suportar
1421,ertragen::V,αντέχω,suportar
