,Concept_ID,pl,sl
77,Staub::N,pył,práh
78,Staub::N,kurz,práh
79,Rauch::N,dym,dìm
80,Funke::N,iskra,ískra
81,Feuer::N,ogień,ôgenj
82,Licht::N,światło,lúč
83,Schatten::N,cień,sénca
84,Wetter::N,pogoda,vrême
85,Nebel::N,mgła,meglà
86,Wolke::N,obłok,oblák
87,Wolke::N,chmura,oblák
88,Regen::N,deszcz,dèž
89,Schnee::N,śnieg,snég
90,Eis::N,lód,léd
91,Frost::N,mróz,zmrzál
92,Kälte::N,chłód,mràz
93,Hitze::N,gorąco,pripéka
94,Raureif::N,szron,ívje
95,Raureif::N,szron,slána
96,Regenbogen::N,tęcza,mávrica
97,Donner::N,grzmot,gròm
98,Strömung::N,nurt,strúja
99,Tropfen::N,kropla,káplja
100,Schaum::N,piana,péna
101,Schmutz::N,brud,nesnága
102,See::N,jezioro,jézero
103,Sumpf::N,bagno,močvírje
104,Moor::N,bagno,bárje
105,Wiese::N,łąka,trávnik
106,Wald::N,las,lés
107,Wald::N,las,gòzd
108,Hügel::N,pagórek,brég
109,Hügel::N,pagórek,goríca
110,Anhöhe::N,wzgórze,gríč
111,Anhöhe::N,wzgórze,višína
112,Berg::N,góra,gôra
113,Berg::N,góra,planína
114,Gipfel::N,szczyt,vŕh
115,Gipfel::N,wierzchołek,vŕh
116,Höhle::N,pieczara,jáma
117,Höhle::N,pieczara,votlína
118,Abhang::N,stok,pobóčje
119,Abhang::N,zbocze,pobóčje
120,Quelle::N,zdrój,izvír
121,Quelle::N,źródło,izvír
122,Bach::N,potok,pôtok
123,Bach::N,strumień,pôtok
124,Fluss::N,rzeka,réka
125,Ufer::N,brzeg,brég
126,Küste::N,wybrzeże,obála
127,Küste::N,wybrzeże,obréžje
128,Festland::N,ląd,celína
129,Festland::N,ląd,kopnína
130,Meer::N,morze,mórje
131,Bucht::N,zatoka,zalív
132,Insel::N,wyspa,ôtok
133,Blume::N,kwiat,cvetlíca
134,Gras::N,trawa,tráva
135,Wurzel::N,korzeń,korenína
136,Baum::N,drzewo,drevó
137,Stamm::N,pień,dêblo
138,Rinde::N,kora,lúbje
139,Rinde::N,kora,skórja
140,Ast::N,gałąź,véja
141,Zweig::N,gałąź,véja
142,Blatt::N,liść,líst
143,Birke::N,brzoza,bréza
144,Kiefer[Baum]::N,sosna,bòr
145,Weide[Baum]::N,wierzba,vŕba
146,Tanne::N,jodła,hója
147,Horn::N,róg,róg
148,Feder::N,pióro,peró
149,Fell::N,futro,kŕzno
150,Flügel::N,skrzydło,krílo
151,Klaue::N,szpon,párkelj
152,Kralle::N,pazur,krémpelj
153,Schwanz::N,ogon,rèp
154,Ei::N,jajko,jájce
155,Nest::N,gniazdo,gnézdo
156,Bau::N,nora,brlòg
157,Tier::N,zwierzę,živál
158,Herde::N,stado,čréda
159,Herde::N,trzoda,čréda
160,Kuh::N,krowa,kráva
161,Bulle::N,byk,bìk
162,Pferd::N,koń,kònj
163,Schaf::N,owca,ôvca
164,Schwein::N,świnia,svínja
165,Hund::N,pies,pès
166,Katze::N,kot,máčka
167,Katze::N,kotka,máčka
168,Bär::N,niedźwiedż,mêdved
169,Eichhörnchen::N,wiewiórka,véverica
170,Elch::N,łóś,lós
171,Fuchs::N,lis,lisíca
172,Hase::N,zając,zájec
173,Maus::N,mysz,mìš
174,Wolf::N,wilk,vólk
175,Vogel::N,ptak,ptìč
176,Vogel::N,ptak,ptíca
177,Schwarm::N,stado,játa
178,Huhn::N,kura,kokóš
179,Hahn::N,kogut,petêlin
180,Gans::N,gęś,gós
181,Adler::N,orzeł,ôrel
182,Ente::N,kaczka,ráca
183,Eule::N,sowa,sôva
184,Kranich::N,żuraw,žerjàv
185,Krähe::N,wrona,vrána
186,Kuckuck::N,kukułka,kúkavica
187,Schwan::N,łabędż,labód
188,Fisch::N,ryba,ríba
189,Barsch::N,okoń,ostríž
190,Hecht::N,szczupak,ščúka
191,Schlange[Tier]::N,wąż,káča
192,Schlange[Tier]::N,żmija,káča
193,Wurm::N,robak,čr̀v
194,Wurm::N,robak,glísta
195,Spinne::N,pająk,pájek
196,Ameise::N,mrówka,mrávlja
197,Laus::N,wesz,úš
198,Mücke::N,komar,komár
199,Fliege::N,mucha,múha
200,Schmetterling::N,motyl,metúlj
201,Beere::N,jagoda,jágoda
202,Apfel::N,jabłko,jábolko
203,Pilz::N,grzyb,góba
204,Zwiebel::N,cebula,čebúla
205,Saat::N,siew,séme
206,Korn::N,ziarno,zŕno
207,Heu::N,siano,senó
208,Schale::N,łupina,lupína
209,Grube::N,dół,jáma
210,Grube::N,jama,jáma
211,Falle::N,pułapka,pást
212,Schlinge::N,sidła,zánka
213,Schlinge::N,sidła,pêtlja
214,Spur::N,ślad,sléd
215,Asche::N,popiół,pepél
216,Dreck::N,brud,bláto
217,Eisen::N,żelazo,želézo
218,Gold::N,złoto,zlató
219,Silber::N,srebro,srebró
220,Kohle::N,węgiel,ógel
221,Glas::N,szkło,stêklo
222,Lehm::N,glina,ílo
223,Sand::N,piasek,pések
224,Mensch::N,człowiek,člôvek
225,Mann::N,mężczyzna,móž
226,Mann::N,mężczyzna,môški
227,Frau::N,kobieta,gospá
228,Frau::N,kobieta,žénska
229,Kind::N,dziecko,déte
230,Kind::N,dziecko,otròk
231,Junge::N,chłopak,fànt
232,Junge::N,chłopak,déček
233,Junge::N,chłopiec,fànt
234,Junge::N,chłopiec,déček
235,Mädchen::N,dziewczynka,deklè
236,Mädchen::N,dziewczynka,déklica
237,Familie::N,rodzina,družína
238,Großvater::N,dziadek,dèd
239,Großvater::N,dziadek,dédek
240,Großmutter::N,babka,bábica
241,Eltern::N,rodzice,stárši
242,Vater::N,ojciec,ôče
243,Mutter::N,matka,máma
244,Sohn::N,syn,sín
245,Tochter::N,córka,hčí
246,Tochter::N,córka,hčérka
247,Bruder::N,brat,bràt
248,Schwester::N,siostra,sêstra
249,Onkel::N,wuj,újec
250,Onkel::N,wuj,stríc
251,Onkel::N,stryj,újec
252,Onkel::N,stryj,stríc
253,Tante::N,ciotka,têta
254,Tante::N,ciotka,strína
255,Ehemann::N,mąż,móž
256,Ehemann::N,mąż,sopróg
257,Ehefrau::N,żona,žêna
258,Ehefrau::N,żona,sopróga
259,Freude::N,radość,rádost
260,Freude::N,radość,vesêlje
261,Gelächter::N,śmiech,sméh
262,Gelächter::N,śmiech,grohòt
263,Glück::N,szczęście,sréča
264,Kummer::N,zmartwienie,gorjé
265,Wunsch::N,życzenie,žêlja
266,Lust::N,chęć,poželênje
267,Lust::N,ochota,poželênje
268,Geist::N,duch,dúša
269,Gedanke::N,myśl,mísel
270,Gedächtnis::N,pamięć,pámet
271,Verstand::N,rozum,
272,Sinn::N,zmysł,pomèn
273,Sinn::N,zmysł,smísel
274,Grund::N,powód,vzròk
275,Wahrheit::N,prawda,resníca
276,Gespräch::N,rozmowa,pogóvor
277,Märchen::N,bajka,právljica
278,Erzählung::N,opowiadanie,povést
279,Nachricht::N,wiadomość,sporočílo
280,Neuigkeit::N,nowina,novóst
281,Name::N,imię,imé
282,Rätsel::N,zagadka,ugánka
283,Rede::N,mowa,góvor
284,Sprache::N,język,jêzik
285,Stimme::N,głos,glás
286,Wort::N,słowo,beséda
287,Zeichen::N,znak,znák
288,Ruf::N,wołanie,klíc
289,Lärm::N,hałas,hrúp
290,Lärm::N,hałas,trúšč
291,Lärm::N,zgiełk,hrúp
292,Lärm::N,zgiełk,trúšč
293,Laut::N,dźwięk,glás
294,Ton::N,ton,tón
295,Ton::N,dźwięk,tón
296,Lied::N,pieśń,pésem
297,Lied::N,piosenka,pésem
298,Ruhe::N,spokój,pokòj
299,Leute::N,ludzie,ljudjé
300,Volk::N,naród,národ
301,Arbeit::N,praca,délo
302,Arbeit::N,robota,délo
303,Gast::N,gość,gòst
304,Geschenk::N,prezent,darílo
305,Geschenk::N,podarunek,darílo
306,Spiel::N,gra,ígra
307,Spiel::N,zabawa,ígra
308,Gesellschaft::N,towarzystwo,drúžba
309,Hilfe::N,pomoc,pomóč
310,Freund::N,przyjaciel,prijátelj
311,Kamerad::N,kolega,továriš
312,Angelegenheit::N,sprawa,zadéva
313,Anzahl::N,ilość,števílo
314,Art::N,rodzaj,vŕsta
315,Stück::N,kawałek,kós
316,Teil::N,część,dél
317,Hälfte::N,połowa,polovíca
318,Kreis::N,krąg,króg
319,Kreis::N,krąg,kolobár
320,Kreuz::N,krzyż,kríž
321,Linie::N,linia,próga
322,Strich::N,kreska,čŕta
323,Abstand::N,odstęp,preslédek
324,Entfernung::N,odległość,oddáljenost
325,Gegend::N,okolica,kràj
326,Gegend::N,okolica,dežêla
327,Platz::N,miejsce,prôstor
328,Ort::N,miejsce,mésto
329,Seite::N,bok,bòk
330,Seite::N,bok,strán
331,Seite::N,strona,bòk
332,Seite::N,strona,strán
333,Mitte::N,środek,sredína
334,Gegenstand::N,przedmiot,prédmet
335,Sache::N,rzecz,réč
336,Sache::N,rzecz,stvár
337,Rand::N,skraj,kràj
338,Rand::N,krawędź,kràj
339,Kante::N,kant,rób
340,Kante::N,krawędź,rób
341,Ecke::N,róg,vogál
342,Spitze::N,ostrze,óst
343,Ende::N,koniec,kônec
344,Loch::N,dziura,lúknja
345,Winkel::N,kąt,kót
346,Winkel::N,kącik,kót
347,Muster::N,wzór,vzórec
348,Größe::N,rozmiar,veličína
349,Größe::N,wielkość,veličína
350,Länge::N,długość,dolžína
351,Höhe::N,wysokość,vršína
352,Gewicht::N,ciężar,téža
353,Menge::N,ilość,količína
354,Haufen::N,kupa,kùp
355,Haufen::N,kupa,kopíca
356,Reihe::N,rząd,níz
357,Reihe::N,rząd,vŕsta
358,Reihe::N,szereg,níz
359,Reihe::N,szereg,vŕsta
360,Boot::N,łódź,čóln
361,Boot::N,łódka,čóln
362,Ruder::N,wiosło,vêslo
363,Schlitten::N,sanki,saní
364,Ski::N,narta,smučí
365,Lagerfeuer::N,ognisko,táborni ôgenj
366,Last::N,ciężar,tôvor
367,Last::N,brzemię,tôvor
368,Gang::N,chód,hòd
369,Schritt::N,krok,korák
370,Norden::N,północ,séver
371,Süden::N,południe,júg
372,Westen::N,zachód,zapàd
373,Osten::N,wschód,vzhòd
374,Holz::N,drzewo,lés
375,Brett::N,deska,deskà
376,Platte::N,płyta,plôča
377,Stütze::N,podpora,opóra
378,Stütze::N,podpora,zaslómba
379,Stange::N,drąg,gréd
380,Stange::N,żerdź,gréd
381,Stock::N,kij,pálica
382,Stock::N,laska,pálica
383,Stab::N,pręt,pálica
384,Rohr::N,rura,cév
385,Haus::N,dom,híša
386,Heim::N,dom,dóm
387,Ofen::N,piec,péč
388,Fußboden::N,podłoga,pòd
389,Tisch::N,stół,míza
390,Stuhl::N,krzesło,stòl
391,Wiege::N,kołyska,zíbel
392,Bett::N,łóżko,póstelja
393,Bett::N,pościel,póstelja
394,Regal::N,regał,políca
395,Kiste::N,skrzynia,zabòj
396,Fenster::N,okno,ôkno
397,Tür::N,drzwi,vráta
398,Tor::N,brama,velíka vráta
399,Zaun::N,płot,ográja
400,Zaun::N,parkan,ográja
401,Dach::N,dach,stréha
402,Leiter::N,drabina,léstev
403,Besen::N,miotła,mêtla
404,Spaten::N,rydel,lopáta
405,Schaufel::N,łopata,lopáta
406,Gabel::N,widelec,vílice
407,Löffel::N,łyżka,žlíca
408,Messer::N,nóż,nòž
409,Nagel::N,gwóźdź,žebèlj
410,Netz::N,sieć,mréža
411,Haken::N,hak,kljúka
412,Griff::N,chwyt,ročáj
413,Griff::N,chwyt,oprijèm
414,Schloss::N,zamek,ključávnica
415,Bild::N,obraz,slíka
416,Figur::N,figura,figúra
417,Figur::N,figura,postáva
418,Puppe::N,lalka,lútka
419,Beutel::N,torba,môšnja
420,Bündel::N,wiązka,cúla
421,Bündel::N,wiązka,svéženj
422,Tasche::N,torba,tórba
423,Tasche::N,torba,tobôlec
424,Eimer::N,kubeł,vêdro
425,Eimer::N,wiadro,vêdro
426,Deckel::N,przykrywka,pokròv
427,Deckel::N,przykrywka,poklópec
428,Geschirr::N,statki,posóda
429,Geschirr::N,naczynia,posóda
430,Sack::N,worek,vréča
431,Tasse::N,filiżanka,skodélica
432,Topf::N,garnek,lônec
433,Kessel::N,kocioł,kôtel
434,Essen::N,jedzenie,hrána
435,Nahrung::N,pokarm,živílo
436,Nahrung::N,pożywienie,živílo
437,Speise::N,potrawa,jéd
438,Speise::N,jedzenie,jéd
439,Fleisch::N,mięso,mesó
440,Getreide::N,zboże,žíto
441,Brei::N,kasza,káša
442,Brot::N,chleb,krùh
443,Scheibe::N,kromka,réženj
444,Fett::N,tłuszcz,mást
445,Fett::N,tłuszcz,maščôba
446,Butter::N,masło,máslo
447,Öl::N,olej,ólje
448,Salz::N,sól,sól
449,Suppe::N,zupa,júha
450,Honig::N,miód,méd
451,Milch::N,mleko,mléko
452,Tee::N,herbata,čáj
453,Leder::N,skóra,úsnje
454,Wolle::N,wełna,vólna
455,Stoff::N,tkanina,blagó
456,Stoff::N,materiał,blagó
457,Nadel::N,igła,ígla
458,Faden::N,nić,nít
459,Faden::N,nitka,nít
460,Knopf::N,guzik,gúmb
461,Knoten::N,węzeł,vôzel
462,Farbe::N,farba,bárva
463,Kleidung::N,odzież,obléka
464,Hemd::N,koszula,srájca
465,Kragen::N,kołnierz,ovrátnik
466,Ärmel::N,rękaw,rokáv
467,Hose::N,spodnie,hláče
468,Gürtel::N,pasek,pás
469,Mütze::N,czapka,kápa
470,Mütze::N,czapka,čépica
471,Schuh::N,but,čévelj
472,Schuh::N,bucik,čévelj
473,Stiefel::N,but,škórenj
474,Stiefel::N,kozak,škórenj
475,Ring::N,pierścień,pŕstan
476,Band::N,wstęga,trák
477,Kamm::N,grzebień,glavník
478,Spiegel::N,lustro,zrcálo
479,Spiegel::N,lustro,ogledálo
480,Riemen::N,rzemień,jêrmen
481,Schnur::N,sznur,vŕvca
482,Leine::N,smycz,konôpec
483,Decke::N,kołdra,odéja
484,Kissen::N,poduszka,blazína
485,Tuch::N,chustka,pŕt
486,Tuch::N,chustka,rúta
487,Handtuch::N,ręcznik,brisáča
488,Kraft::N,moc,síla
489,Kraft::N,siła,síla
490,Stärke::N,moc,jákost
491,Stärke::N,siła,jákost
492,Gesundheit::N,zdrowie,zdrávje
493,Krankheit::N,choroba,bolézen
494,Schmerz::N,ból,ból
495,Schmerz::N,ból,bolečína
496,Wunde::N,rana,rána
497,Fieber::N,gorączka,vročína
498,Arznei::N,lekarstwo,lék
499,Arznei::N,lekarstwo,zdravílo
500,Brücke::N,most,móst
501,Brunnen::N,studnia,vodnják
502,Weide::N,pastwisko,páša
503,Pfad::N,ścieżka,stezà
504,Weg::N,droga,pót
505,Straße::N,ulica,césta
506,Dorf::N,wieś,vás
507,Stadt::N,miasto,mésto
508,Brief::N,list,písmo
509,Buch::N,książka,knjíga
510,Buchstabe::N,litera,čŕka
511,Zeitung::N,gazeta,čásnik
512,Zeitung::N,dziennik,čásnik
513,Leben::N,życie,življênje
514,Tod::N,śmierć,smŕt
515,Grab::N,grób,gròb
516,Kirche::N,kościół,cérkev
517,Sünde::N,grzech,gréh
518,Gott::N,bóg,bóg
519,Arbeiter::N,robotnik,délavec
520,Chef::N,szef,šéf
521,Meister::N,mistrz,mójster
522,Meister::N,majster,mójster
523,Arzt::N,lekarz,zdravník
524,Lehrer::N,nauczyciel,učítelj
525,Geld::N,pieniądze,denár
526,Geschäft::N,sprawa,kupčíja
527,Geschäft::N,interes,kupčíja
528,Laden::N,sklep,trgovína
529,Preis::N,cena,céna
530,Ware::N,towar,róba
531,Nutzen::N,pożytek,príd
532,Reichtum::N,bogactwo,bogástvo
533,Welt::N,świat,svét
534,Land::N,kraj,dežêla
535,Staat::N,państwo,držáva
536,König::N,król,králj
537,Macht::N,władza,oblást
538,Grenze::N,granica,mêja
539,Krieg::N,wojna,vôjna
540,Feind::N,wróg,sovrážnik
541,Gewalt::N,władza,nasílje
542,Kampf::N,bój,bòj
543,Kampf::N,bój,bórba
544,Kampf::N,walka,bòj
545,Kampf::N,walka,bórba
546,Bogen[Waffe]::N,łuk,lók
547,Pfeil::N,strzała,puščíca
548,Gewehr::N,karabin,púška
549,Fehler::N,błąd,zmóta
550,Lüge::N,kłamstwo,láž
551,Schaden::N,szkoda,okvára
552,Unglück::N,nieszczęście,nesréča
553,Schuld::N,wina,krívda
554,Alter::N,wiek,dôba
555,Schluss::N,koniec,kônec
556,Schluss::N,zakończenie,kônec
557,Zeit::N,czas,čàs
558,Tag::N,dzień,dán
559,Morgen::N,ranek,jútro
560,Morgen::N,poranek,jútro
561,Mittag::N,południe,póldan
562,Abend::N,wieczór,večér
563,Nacht::N,noc,nóč
564,Woche::N,tydzień,téden
565,Monat::N,miesiąc,mésec
566,Jahr::N,rok,léto
567,Frühling::N,wiosna,pomlád
568,Sommer::N,lato,polétje
569,Herbst::N,jesień,jesén
570,Winter::N,zima,zíma
571,Januar::N,styczeń,jánuar
572,Februar::N,luty,fébruar
573,März::N,marzec,márec
574,April::N,kwiecień,apríl
575,Mai::N,maj,máj
576,Juni::N,czerwiec,júnij
577,Juli::N,lipiec,júlij
578,August::N,sierpień,avgúst
579,September::N,wrzesień,septêmber
580,Oktober::N,październik,október
581,November::N,listopad,novêmber
582,Dezember::N,grudzień,decémber
583,Montag::N,poniedziałek,ponedéljek
584,Dienstag::N,wtorek,tôrek
585,Mittwoch::N,środa,sréda
586,Donnerstag::N,czwartek,četŕtek
587,Freitag::N,piątek,pétek
588,Samstag::N,sobota,sobóta
589,Sonntag::N,niedziela,nedélja
590,groß::A,duży,vêlik
591,groß::A,wielki,vêlik
592,klein::A,mały,májhen
593,lang::A,długi,dólg
594,kurz::A,krótki,krátek
595,breit::A,szeroki,širòk
596,schmal::A,wąski,ózek
597,dicht::A,gęsty,góst
598,dick[Gegenstand]::A,gruby,dêbel
599,dünn::A,cienki,tánek
600,fein::A,drobny,drôben
601,fest::A,mocny,tŕden
602,fest::A,twardy,tŕden
603,flach::A,płaski,plán
604,flach::A,płaski,plòsk
605,glatt::A,gładki,gládek
606,hart::A,twardy,tŕd
607,weich::A,miękki,mehák
608,rund::A,okrągły,okrógel
609,spitz::A,spiczasty,šílast
610,scharf::A,ostry,óster
611,stumpf::A,tępy,tóp
612,stumpf::A,tępy,skŕhan
613,schwer::A,ciężki,têžek
614,schön::A,ładny,lép
615,schön::A,ładny,krásen
616,schön::A,piękny,lép
617,schön::A,piękny,krásen
618,heiß::A,gorący,vròč
619,warm::A,ciepły,tôpel
620,kalt::A,zimny,mŕzel
621,kalt::A,zimny,hláden
622,kühl::A,chłodny,hláden
623,frisch::A,świeży,svéž
624,feucht::A,wilgotny,vlážen
625,nass::A,mokry,móker
626,trocken::A,suchy,súh
627,voll::A,pełny,póln
628,leer::A,pusty,prázen
629,leer::A,próżny,prázen
630,offen::A,otwarty,odpŕt
631,geschlossen::A,zamknięty,zapŕt
632,sauber::A,czysty,číst
633,sauber::A,czysty,líčen
634,schmutzig::A,brudny,umázan
635,roh::A,surowy,suròv
636,reif::A,dojrzały,zrèl
637,lecker::A,smaczny,okúsen
638,süß::A,słodki,sládek
639,bitter::A,gorzki,grenák
640,sauer::A,kwaśny,kísel
641,hell::A,jasny,svetèl
642,dunkel::A,ciemny,temèn
643,schwarz::A,czarny,čŕn
644,weiß::A,biały,bél
645,rot::A,czerwony,rdèč
646,gelb::A,żółty,žólt
647,gelb::A,żółty,rumèn
648,blau::A,błękitny,móder
649,blau::A,niebieski,móder
650,grün::A,zielony,zelèn
651,grau::A,szary,sív
652,bunt::A,barwny,písan
653,billig::A,tani,pocéni
654,teuer::A,drogi,drág
655,wertvoll::A,cenny,dragocén
656,blind::A,ślepy,slép
657,taub::A,głuchy,glúh
658,kräftig::A,mocny,močán
659,stark::A,silny,ják
660,schwach::A,słaby,šíbek
661,fett::A,tłusty,dêbel
662,schlank::A,smukły,vítek
663,hübsch::A,ładny,lép
664,böse::A,zły,zèl
665,böse::A,zły,hudôben
666,dumm::A,głupi,glúp
667,dumm::A,głupi,bédast
668,faul::A,leniwy,lén
669,fleißig::A,pilny,marljív
670,geizig::A,skąpy,škŕt
671,klug::A,mądry,pámeten
672,geschickt::A,zręczny,spréten
673,lieb::A,miły,míl
674,lieb::A,miły,ljúb
675,lustig::A,wesoły,vesél
676,sanft::A,łagodny,láhek
677,hungrig::A,głodny,láčen
678,krank::A,chory,bolán
679,nackt::A,nagi,nág
680,traurig::A,smutny,túžen
681,lebendig::A,żywy,žív
682,gut::A,dobry,dóber
683,schlecht::A,zły,malopríden
684,richtig::A,słuszny,pravílen
685,richtig::A,właściwy,pravílen
686,schlimm::A,zły,húd
687,wahr::A,prawdziwy,resníčen
688,alt::A,stary,stàr
689,neu::A,nowy,nòv
690,ehemalig::A,były,nekdánji
691,alt[Lebewesen]::A,stary,stàr
692,jung::A,młody,mlád
693,arm::A,ubogi,ubóg
694,arm::A,ubogi,réven
695,arm::A,biedny,ubóg
696,arm::A,biedny,réven
697,reich::A,bogaty,bogàt
698,bekannt::A,znany,znán
699,berühmt::A,słynny,sláven
700,berühmt::A,słynny,znamenít
701,fremd::A,obcy,túj
702,fremd::A,cudzy,túj
703,verschieden::A,różny,razlíčen
704,nah::A,bliski,blížnji
705,fern::A,daleki,dáleč
706,linker::A,lewy,lévi
707,rechter::A,prawy,désni
708,anderer::A,inny,drúgi
709,erster::A,pierwszy,pŕvi
710,zweiter::A,drugi,drúgi
711,dritter::A,trzeci,trétji
712,letzter::A,ostatni,poslédnji
713,allein::ADV,sam,sám
714,auf einmal::ADV,naraz,obênem
715,zusammen::ADV,razem,skúpaj
716,lange::ADV,długo,dólgo
717,plötzlich::ADV,nagle,náglo
718,plötzlich::ADV,nagle,nenádoma
719,sofort::ADV,natychmiast,prècej
720,später::ADV,później,poznêje
721,jetzt::ADV,teraz,zdàj
722,jetzt::ADV,obecnie,zdàj
723,heute::ADV,dziś,dánes
724,heute::ADV,dzisiaj,dánes
725,morgen::ADV,jutro,jútri
726,bald::ADV,wkrótce,kmálu
727,dann::ADV,potem,nató
728,gestern::ADV,wczoraj,včéraj
729,einst::ADV,kiedyś,nékdaj
730,einst::ADV,niegdyś,nékdaj
731,damals::ADV,wtedy,tedàj
732,damals::ADV,wtedy,takràt
733,damals::ADV,wówczas,tedàj
734,damals::ADV,wówczas,takràt
735,danach::ADV,następnie,potèm
736,vorher::ADV,przedtem,poprèj
737,zuerst::ADV,naprzód,spŕva
738,zuerst::ADV,najpierw,spŕva
739,einmal::ADV,raz,ênkrat
740,manchmal::ADV,czasem,včásih
741,oft::ADV,często,pogósto
742,immer::ADV,zawsze,védno
743,immer::ADV,zawsze,zméraj
744,niemals::ADV,nigdy,nikdàr
745,hier::ADV,tu,tù
746,hier::ADV,tu,túkaj
747,hier::ADV,tutaj,tù
748,hier::ADV,tutaj,túkaj
749,hierhin::ADV,tu,sèmkaj
750,von hier::ADV,stąd,od tú
751,dort::ADV,tam,tàm
752,dorthin::ADV,tam,tjà
753,geradeaus::ADV,prosto,rávno napréj
754,vorwärts::ADV,naprzód,napréj
755,rückwärts::ADV,wstecz,zádaj
756,zurück::ADV,z powrotem,nazáj
757,unten::ADV,u dołu,dôli
758,unten::ADV,u dołu,spôdaj
759,unten::ADV,na dole,dôli
760,unten::ADV,na dole,spôdaj
761,hinab::ADV,na_dół,dôl
762,hinab::ADV,w_dół,dôl
763,oben::ADV,w górze,gôri
764,oben::ADV,w górze,zgôraj
765,oben::ADV,na górze,gôri
766,oben::ADV,na górze,zgôraj
767,hinauf::ADV,w górę,gôr
768,hinauf::ADV,na górę,gôr
769,überall::ADV,wszędzie,povsód
770,nicht::ADV,nie,ne
771,ein wenig::ADV,trochę,málo
772,kaum::ADV,ledwie,kómaj
773,kaum::ADV,prawie nie,kómaj
774,sehr::ADV,bardzo,zeló
775,so::ADV,tak,takó
776,noch::ADV,jeszcze,še
777,nur::ADV,tylko,samó
778,schon::ADV,już,žè
779,wieder::ADV,znów,spét
780,wieder::ADV,znowu,spét
781,vergebens::ADV,na próżno,zamàn
782,vergebens::ADV,na próżno,zastónj
783,vor::PRP,przed,pred
784,hinter::PRP,za,za
785,unter::PRP,pod,pod
786,durch::PRP,przez,skózi
787,neben::PRP,obok,kràj
788,neben::PRP,obok,póleg
789,zwischen::PRP,między,med
790,zwischen::PRP,między,izmed
791,wegen::PRP,z powodu,zarádi
792,dies::PRN,to,tó
793,das::PRN,to,tó
794,alles::PRN,wszystko,vsè
795,ich::PRN,ja,jàz
796,du::PRN,ty,tí
797,er::PRN,on,òn
798,wir::PRN,my,mí
799,ihr::PRN,wy,ví
800,sie::PRN,oni,ôni
801,was::FPRN,co,káj
802,wer::FPRN,kto,kdó
803,wo::FADV,gdzie,kjé
804,wohin::FADV,dokąd,kám
805,wie::FADV,jak,kakó
806,warum::FADV,dlaczego,zakáj
807,wieviel::FNUM,ile,kóliko
808,eins::NUM,jeden,êden
809,zwei::NUM,dwa,dvá
810,drei::NUM,trzy,trí
811,vier::NUM,cztery,štíri
812,fünf::NUM,pięć,pét
