,Concept_ID,vep,cv
734,traurig::A,opalahine,салхуллӑ
735,lebendig::A,eläb,чӗрӗ
736,gut::A,hüvä,аван
737,gut::A,hüvä,лайӑх
738,schlecht::A,huba,япӑх
739,schlecht::A,huba,начар
740,richtig::A,oiged,тӗрӗс
741,schlimm::A,paha,йӗрӗнчӗк
742,wahr::A,todesine,чӑн
743,alt::A,vanh,кивӗ
744,neu::A,uz',ҫӗнӗ
745,ehemalig::A,edeline,пулнӑ
746,alt[Lebewesen]::A,ravaz,ватӑ
747,jung::A,nor',яш
748,jung::A,nor',ҫамрӑк
749,arm::A,gol'l',чухӑн
750,reich::A,elokaz,пуян
751,bekannt::A,tutab,пӗлӗш
752,berühmt::A,tetab,чаплӑ
753,fremd::A,veraz,ют
754,verschieden::A,erazvuitte,расна
755,nah::A,läheline,ҫывӑх
756,nah::A,läheline,ҫывӑхри
757,fern::A,edahaine,инҫе
758,fern::A,edahaine,аякри
759,linker::A,hura,сулахай
760,rechter::A,oiged,сылтӑм
761,anderer::A,toine,урӑх
762,erster::A,ezmäine,пӗрремӗш
763,zweiter::A,toine,иккӗмӗш
764,dritter::A,koumanz',виҫҫӗмӗш
765,letzter::A,jäl'gmäine,юлашки
766,allein::ADV,üksnäze,пӗччен
767,auf einmal::ADV,ühten aigan,кӗмӗрккен
768,zusammen::ADV,ühtes,пӗрле
769,lange::ADV,hätken,вӑрах
770,plötzlich::ADV,äkkid,сасартӑк
771,sofort::ADV,kerdalaz,тӳрех
772,später::ADV,möhemba,кайран
773,jetzt::ADV,nügüd',халь
774,jetzt::ADV,nügüd',халӗ
775,heute::ADV,tämbei,паян
776,morgen::ADV,homen,ыран
777,bald::ADV,pigai,халех
778,bald::ADV,pigai,кӗҫех
779,dann::ADV,sid',унтан
780,gestern::ADV,eglai,ӗнер
781,einst::ADV,ende,пӗррехинче
782,einst::ADV,kerdan,пӗррехинче
783,damals::ADV,siloi,ун чухне
784,damals::ADV,siloi,апла пулсан
785,danach::ADV,sid',унтан
786,vorher::ADV,ende,малтан
787,zuerst::ADV,ezmäi,пирвай
788,einmal::ADV,kerdan,пӗррехинче
789,manchmal::ADV,erašti,хӑш чухне
790,oft::ADV,paksus,тӑтӑш
791,immer::ADV,kaiken,ялан
792,niemals::ADV,ei nikonz,нихӑҫан та
793,hier::ADV,täs,кунта
794,hier::ADV,tägä,кунта
795,hierhin::ADV,tänna,кунта
796,von hier::ADV,täspäi,кунтан
797,von hier::ADV,sid'päi,кунтан
798,dort::ADV,sigä,унта
799,dort::ADV,sigä,ҫавӑнта
800,dorthin::ADV,sinna,унта
801,dorthin::ADV,sinna,ҫавӑнта
802,dorthin::ADV,nakkale,унта
803,dorthin::ADV,nakkale,ҫавӑнта
804,geradeaus::ADV,kohtha,тикӗс
805,vorwärts::ADV,edehe,малалла
806,rückwärts::ADV,sel'gin,хыҫала
807,zurück::ADV,tagaze,каялла
808,unten::ADV,alahan,аялта
809,hinab::ADV,alaz,аялта
810,hinab::ADV,alahaks,аялта
811,oben::ADV,ülähän,ҫӳлте
812,hinauf::ADV,ülez,ҫӳле
813,hinauf::ADV,ülähäks,ҫӳле
814,überall::ADV,kaikjal,таҫта та
815,überall::ADV,kaikjal,пур ҫӗрте те
816,überall::ADV,kaikjal,кирек ӑҫта та
817,nicht::ADV,ei,мар
818,ein wenig::ADV,vähän,пӑртак
819,kaum::ADV,habi,аран
820,sehr::ADV,lujas,питӗ
821,so::ADV,muga,апла
822,so::ADV,ninga,апла
823,noch::ADV,völ,татах
824,nur::ADV,järg,ҫех
825,nur::ADV,vaiše,ҫех
826,schon::ADV,jo,ӗнтӗ
827,wieder::ADV,möst,каллех
828,vergebens::ADV,uhtei,харам
829,vor::PRP,edes,умӗнче
830,hinter::PRP,taga,кайра
831,unter::PRP,al,айне
832,unter::PRP,al,айӗпе
833,unter::PRP,al,айӗнче
834,unter::PRP,al,ҫитеспе
835,durch::PRP,läbi,витӗр
836,durch::PRP,kal't,витӗр
837,neben::PRP,rindal,патӗнче
838,zwischen::PRP,keskes,хушшинче
839,wegen::PRP,tagut,пула
840,wegen::PRP,tagut,пирки
841,dies::PRN,nece,ку
842,dies::PRN,nece,ҫак
843,das::PRN,se,ҫав
844,alles::PRN,kaik,пурте
845,alles::PRN,kaik,йӑлт
846,ich::PRN,minä,эп
847,du::PRN,sinä,эс
848,er::PRN,hän,вӑл
849,wir::PRN,mö,эпир
850,ihr::PRN,tö,эсир
851,sie::PRN,hö,вӗсем
852,was::FPRN,mi,мӗн
853,was::FPRN,mi,мӗскер
854,was::FPRN,mi,мӗн те пулин
855,wer::FPRN,ken,кам
856,wo::FADV,kus,ӑҫта
857,wohin::FADV,kuna,ӑҫта
858,wie::FADV,kut,епле
859,wie::FADV,kut,мӗнле
860,wie::FADV,mit',епле
861,wie::FADV,mit',мӗнле
862,warum::FADV,mikš,ма
863,warum::FADV,mikš,мӗншӗн
864,wieviel::FNUM,äjak,миҫе
865,wieviel::FNUM,kuverz',миҫе
866,eins::NUM,üks',пӗр
867,eins::NUM,üks',пӗрре
868,zwei::NUM,kaks',ик
869,zwei::NUM,kaks',икӗ
870,zwei::NUM,kaks',иккӗ
871,drei::NUM,koume,виҫ
872,drei::NUM,koume,виҫӗ
873,drei::NUM,koume,виҫҫӗ
874,vier::NUM,nel'l',тӑват
875,fünf::NUM,viž,пилӗк
876,fünf::NUM,viž,пиллӗк
877,sechs::NUM,kuz',улт
878,sechs::NUM,kuz',ултӑ
879,sechs::NUM,kuz',улттӑ
880,sieben::NUM,seičeme,ҫич
881,sieben::NUM,seičeme,ҫичӗ
882,sieben::NUM,seičeme,ҫиччӗ
883,acht::NUM,kahesa,сакӑр
884,acht::NUM,kahesa,саккӑр
885,neun::NUM,ühesa,тӑхӑр
886,neun::NUM,ühesa,тӑххӑр
887,zehn::NUM,kümne,вунӑ
888,zehn::NUM,kümne,вуннӑ
889,elf::NUM,üks'toštkümne,вун пӗр
890,zwölf::NUM,kaks'toštkümne,вун ик
891,zwölf::NUM,kaks'toštkümne,вун икӗ
892,zwölf::NUM,kaks'toštkümne,вун иккӗ
893,zwanzig::NUM,kaks'kümne,ҫирӗм
894,dreißig::NUM,koumekümne,вӑтӑр
895,vierzig::NUM,nel'l'kümne,хӗрӗх
896,fünfzig::NUM,vižkümne,аллӑ
897,sechzig::NUM,kuz'kümne,утмӑл
898,siebzig::NUM,seičemekümne,ҫитмӗл
899,achtzig::NUM,kahesakümne,сакӑр вунӑ
900,achtzig::NUM,kahesakümne,сакӑр вуннӑ
901,neunzig::NUM,ühesakümne,тӑхӑр вун
902,neunzig::NUM,ühesakümne,тӑхӑр вунӑ
903,neunzig::NUM,ühesakümne,тӑхӑр вуннӑ
904,hundert::NUM,sada,ҫӗр
905,tausend::NUM,tuha,пин
906,und::CNJ,i,та
907,und::CNJ,da,та
908,oder::CNJ,vai,е
909,stehen::V,seišta,тӑр
910,sitzen::V,ištta,лар
911,liegen::V,venuda,вырт
912,hängen::V,ripta,усӑнса тӑр
913,hängen::V,ripta,ҫакӑнса тӑр
914,werden::V,lindä,пул
915,werden::V,tehtas,пул
916,passieren::V,ozaitas,пул
917,beginnen::V,augotadas,пуҫлан
918,enden::V,loptas,пӗт
919,enden::V,loptas,вӗҫлен
920,wechseln::V,vajehtadas,улшӑн
921,aufgehen[Sonne]::V,nousta,тух
922,untergehen[Sonne]::V,lasktas,анса лар
923,scheinen[Sonne]::V,paštta,пӑх
924,donnern::V,juraita,кӗмсӗртет
925,donnern::V,juraita,авӑт
926,wehen::V,dölta,варкӑш
927,wehen::V,puhuda,варкӑш
928,strömen::V,valadas,тӑкӑн
929,fließen::V,valuda,юх
930,sich drehen::V,punotas,ҫаврӑн
931,schwanken::V,čibuda,чӳхен
932,schwingen::V,čibuda,суллан
933,fallen::V,langeta,кип
934,fallen::V,langeta,тӳр кип
935,fallen::V,langeta,татӑлса ан
936,brennen::V,pallada,ҫун
937,rauchen::V,savustada,мӑкӑрлан
938,rauchen::V,savustada,тӗтӗм кӑлар
939,regnen::V,vihmda,ҫумӑр ҫӑвать
940,gefrieren::V,jäduda,шӑн
941,gefrieren::V,kül'mdä,шӑн
942,tauen::V,sulada,ирӗл
943,schmelzen::V,sulada,ирӗл
944,trocknen::V,kuida,тип
945,trocknen::V,kuivehtuda,тип
946,sieden::V,kehuda,вӗре
947,faulen::V,hapata,ҫӗр
948,faulen::V,traudäs,ҫӗр
949,verfaulen::V,hapata,ҫӗр
950,reißen::V,rebita,ҫурӑл
951,versinken::V,upota,пут
952,vergehen::V,mända,ирт
953,erscheinen::V,ozutadas,курӑн
954,erscheinen::V,ozutadas,курӑнса кай
955,verschwinden::V,hajeta,ҫухал
956,sinken::V,väheta,чак
957,sinken::V,lasktas,чак
958,abnehmen::V,peneta,чак
959,zunehmen::V,ližaduda,пысӑклан
960,steigen::V,nousta,ҫӗклен
961,wachsen::V,kazda,ӳс
962,glänzen::V,loštta,ҫиҫ
963,funkeln::V,hoštta,ялкӑш
964,funkeln::V,hoštta,йӑлтӑртат
965,lärmen::V,robaita,шавла
966,läuten::V,judaita,шӑнкӑравла
967,klingeln::V,kelotada,шӑнкӑравла
968,klirren::V,biraita,калтлат
969,klirren::V,biraita,шӑнкӑлтат
970,brausen::V,bruncta,ахӑр
971,rauschen::V,šobaita,вашӑлтат
972,rauschen::V,šobaita,чашӑлтат
973,klingen::V,heläita,янӑра
974,bellen::V,nutta,вӗр
975,heulen::V,ulaita,ула
976,blasen::V,puhuda,вӗр
977,pfeifen::V,pistta,шӑхӑр
978,pfeifen::V,vihelta,шӑхӑр
979,schreien::V,kirkta,кӑшкӑр
980,schreien::V,kidastada,кӑшкӑр
981,stöhnen::V,ohkta,йынӑш
982,stöhnen::V,voivotada,йынӑш
983,zittern::V,säraita,чӗтре
984,leben::V,eläda,пурӑн
985,geboren werden::V,sünduda,ҫурал
986,atmen::V,henktä,сывла
987,trinken::V,joda,ӗҫ
988,essen::V,söda,ҫи
989,schlucken::V,lainata,ҫӑт
990,müde werden::V,väzuda,ӗшен
991,müde werden::V,šuštuda,ӗшен
992,einschlafen::V,uinota,ыйха пут
993,einschlafen::V,uinota,ҫывӑрса кай
994,schlafen::V,magata,ҫывӑр
995,schlafen::V,nukkuda,ҫывӑр
996,aufwachen::V,heraštuda,вӑран
997,aufstehen::V,nousta,тӑр
998,sich erholen::V,lebaitas,кан
999,krank werden::V,läžegata,чирле
1000,krank sein::V,läžuda,чирле
1001,schmerzen::V,kibištada,сур
1002,schmerzen::V,kibištada,ырат
1003,husten::V,rügda,ӳсӗр
1004,genesen::V,tervehtuda,сывал
1005,genesen::V,tervehtuda,тӳрлен
1006,sterben::V,kolda,вил
1007,umkommen::V,kolda,вил
1008,sich bewegen::V,likkuda,куҫ
1009,sich rühren::V,likahtada,хускал
1010,sich rühren::V,kubahtada,хускал
1011,sich erheben::V,nousta,тӑр
1012,sich setzen::V,išttas,лар
1013,hinfallen::V,langeta,ӳк
1014,laufen::V,kävuda,ут
1015,schreiten::V,astta,ут
1016,schreiten::V,haškta,ут
1017,spazierengehen::V,kävelta,уҫӑлса ҫӳре
1018,spazierengehen::V,kävelta,уткаласа ҫӳре
1019,eilen::V,kiruhtada,васка
1020,eilen::V,kiruhtada,хыпалан
1021,sich beeilen::V,kiruhtada,васка
1022,sich beeilen::V,kiruhtada,хыпалан
1023,sausen::V,fun'urta,ыткӑн
1024,sausen::V,fun'urta,вӗҫтер
1025,rennen::V,joksta,чуп
1026,springen::V,hüptä,сик
1027,klettern::V,libuda,улӑх
1028,schaukeln::V,čibuda,йӳрӗн
1029,kriechen::V,ličtas,шу
1030,kriechen::V,ličtas,упален
1031,schwimmen::V,ujuda,иш
1032,tauchen::V,čukautas,чӑм
1033,rudern::V,souta,авӑс
1034,fahren::V,ajada,пыр
1035,fahren::V,ajelda,пыр
1036,fliegen::V,leta,вӗҫ
1037,gehen::V,mända,кай
1038,gehen::V,kävuda,кай
1039,weggehen::V,päzda,кай
1040,weggehen::V,lähtta,кай
1041,abfahren::V,tönduda,тапран
1042,anhalten::V,seižutadas,чарӑн
1043,hineingehen::V,mända südäimehe,кӗр
1044,eintreten::V,tulda,кӗр
1045,kommen::V,tulda,кил
1046,ankommen::V,tulda,ҫит
1047,zurückkommen::V,pörtas,таврӑн
1048,zurückkommen::V,pörtas,каялла кил
1049,bleiben::V,jäda,юл
1050,warten::V,varastada,кӗт
1051,erwarten::V,varastada,кӗт
1052,suchen::V,ectä,шыра
1053,finden::V,löuta,туп
1054,versuchen::V,ladida,пикен
1055,versuchen::V,rohkaita,пикен
1056,vorbereiten::V,vaumita,хатӗрле
1057,lieben::V,armastada,юрат
1058,mögen::V,navedida,кӑмӑлла
1059,mögen::V,navedida,килӗштер
1060,lachen::V,nagrda,кул
1061,lachen::V,nagrda,ахӑлтат
1062,rühren::V,likutada,ҫулӑх
1063,weinen::V,itkta,йӗр
1064,weinen::V,itkta,макӑр
1065,schimpfen::V,laidas,вӑрҫ
1066,schimpfen::V,laidas,ятлаҫ
1067,schimpfen::V,pačatada,вӑрҫ
1068,schimpfen::V,pačatada,ятлаҫ
1069,sich ärgern::V,rändüda,ҫиллен
1070,sich fürchten::V,varaita,шиклен
1071,fürchten::V,varaita,хӑра
1072,fliehen::V,pageta,тар
1073,flüchten::V,pageta,чупса тар
1074,flüchten::V,joksta,чупса тар
1075,sehen::V,nähta,кур
1076,anschauen::V,kacta,пӑхса ил
1077,ansehen::V,kacta,пӑх
1078,hören::V,kulda,илт
1079,zuhören::V,kundeltas,итле
1080,zuhören::V,kundeltas,тӑнла
1081,probieren::V,mujada,астив
1082,riechen::V,rižada,шӑршла
1083,fühlen::V,mujada,туй
1084,fühlen::V,mujada,сис
1085,scheinen::V,näguda,туйӑн
1086,zu sehen sein::V,näguda,курӑн
1087,vernehmen::V,kulištada,пӑл
1088,frieren::V,kül'mdä,йӳтен
1089,tun::V,tehta,ту
1090,können::V,voida,пултар
1091,können::V,mahtta,пултар
1092,wollen::V,himoita,те
1093,wollen::V,tahtoida,те
1094,anfangen::V,zavottä,пуҫла
1095,anfangen::V,augotada,пуҫла
1096,beenden::V,loptä,пӗтер
1097,aufhören::V,loptas,пӑрах
1098,gelingen::V,lähtta,ӑн
1099,gelingen::V,tehtas,ӑн
1100,geraten::V,tulda,пул
1101,öffnen::V,avaita,уҫ
1102,schließen::V,saubata,хуп
1103,stellen::V,panda,ларт
1104,stellen::V,panda,тӑрат
1105,stellen::V,seižutada,ларт
1106,stellen::V,seižutada,тӑрат
1107,setzen::V,ištutada,ларт
1108,legen::V,panda,хур
1109,berühren::V,koskta,перӗн
1110,berühren::V,käziduda,перӗн
1111,verbinden::V,ühtenzoitta,сып
1112,bedecken::V,katta,вит
1113,bedecken::V,peitta,вит
1114,aufhängen::V,riputada,ҫак
1115,anzünden::V,sütutada,ҫут
1116,aufheben::V,leta,ҫӗкле
1117,zurücklassen::V,jätta,манса хӑвар
1118,verlieren::V,kadotada,ҫӗтер
1119,fallen lassen::V,kirbotada,ӳкер
1120,machen::V,säta,ту
1121,machen::V,tehta,ту
1122,herstellen::V,tehta,ӑстала
1123,bauen::V,leta,ту
1124,bauen::V,sauda,ту
1125,reparieren::V,koheta,юса
1126,verbessern::V,paremboita,лайӑхлат
1127,ändern::V,vajehtada,улӑштар
1128,graben::V,kaida,чав
1129,graben::V,kaida,чакала
1130,graben::V,čongoida,чав
1131,graben::V,čongoida,чакала
1132,beugen::V,koverta,кукӑрт
1133,biegen::V,painda,ав
1134,biegen::V,painda,кукӑрт
1135,drehen::V,punotada,ҫавӑр
1136,wenden::V,käta,ӳпӗнтер
1137,wenden::V,kärauta,ӳпӗнтер
1138,umdrehen::V,käta,ҫавӑр
1139,heben::V,leta,хӑпарт
1140,hochheben::V,libutada,йӑт
1141,ergreifen::V,tabata,тыт
1142,halten::V,pidada,тыт
1143,drücken::V,painda,пус
1144,schieben::V,žigutada,тӗк
1145,schieben::V,žigutada,тӗрт
1146,kratzen::V,künstä,хыр
1147,lecken::V,nolda,ҫула
1148,beißen::V,purda,ҫырт
1149,beißen::V,purda,хып
1150,beißen::V,hambastada,ҫырт
1151,beißen::V,hambastada,хып
1152,abreißen::V,ratketa,тат
1153,abschneiden::V,čapata,кас
1154,abschneiden::V,leikata,кас
1155,binden::V,sidoda,ҫых
1156,stecken::V,čokaita,чик
1157,brechen::V,katkaita,хуҫ
1158,klopfen::V,kolkotada,такка
1159,hauen::V,löda,шакка
1160,kleben::V,klejata,ҫыпӑҫтар
1161,reiben::V,hosta,сӑтӑр
1162,reiben::V,törkita,сӑтӑр
1163,reiben::V,jorotada,сӑтӑр
1164,streichen::V,voita,сӗр
1165,schleifen::V,hijoida,хӑйра
1166,schleifen::V,teravzoitta,хӑйра
1167,schneiden::V,leikata,кас
1168,rütteln::V,heilutada,лӑка
1169,rütteln::V,heilutada,силлентер
1170,schütteln::V,pudištada,лӑка
1171,schütteln::V,pudištada,силлентер
1172,schwenken::V,maihutada,сулла
1173,schütten::V,valada,тултар
1174,füllen::V,täutta,тултар
1175,einwickeln::V,kärdä,чӗрке
1176,tragen::V,kantta,ҫӗкле
1177,tragen::V,kandišta,ҫӗкле
1178,schleppen::V,vedätada,сӗтӗр
1179,ziehen::V,vedada,тӑс
1180,aufbewahren::V,kaita,усра
1181,werfen::V,čuta,пӑрах
1182,werfen::V,tactä,пӑрах
1183,fangen::V,püta,тыт
1184,packen::V,tabata,тыт
1185,verstecken::V,peitta,пытарса хур
1186,teilen::V,jagada,уйӑр
1187,teilen::V,jagada,пайла
1188,schicken::V,oigeta,яр
1189,bringen::V,veda,кӳр
1190,hinzufügen::V,ližata,хуш
1191,bekommen::V,sada,ил
1192,bekommen::V,sada,туян
1193,erhalten::V,sada,ил
1194,erhalten::V,sada,туян
1195,nehmen::V,otta,ил
1196,wählen::V,valita,суйла
1197,auswählen::V,valita,суйла
1198,bewahren::V,kaita,упра
1199,behindern::V,telustada,кансӗрле
1200,behindern::V,telustada,чӑрмантар
1201,verderben::V,travida,пӑс
1202,beschädigen::V,satatada,пӑс
1203,zerbrechen::V,mureta,ват
1204,zerbrechen::V,mureta,ҫӗмӗр
1205,zerreißen::V,rebitada,ҫур
1206,zerstören::V,mureta,иш
1207,verbrennen::V,poltta,ҫунтар
1208,geben::V,antta,пар
1209,reichen::V,antta,пар
1210,schenken::V,lahjoita,парнеле
1211,versprechen::V,toivotada,тума пул
1212,versprechen::V,toivotada,сӑмах пар
1213,wünschen::V,toivotada,сун
1214,loben::V,kitta,ырла
1215,küssen::V,tervehtada,чуп ту
1216,wiegen::V,likutada,сиктер
1217,wiegen::V,likutada,силле
1218,zudecken::V,katta,вит
1219,wecken::V,noustatada,вӑрат
1220,zeigen::V,ozutada,кӑтарт
1221,führen::V,astutada,илсе пыр
1222,führen::V,astutada,ҫавӑтса пыр
1223,lehren::V,opeta,вёрент
1224,unterrichten::V,opeta,вёрент
1225,aufziehen::V,kazvatada,вӗрент
1226,leiten::V,ohjata,тытса пыр
1227,antreiben::V,rigehtoitta,васкат
1228,lassen::V,käskta,пусахла
1229,lassen::V,käskta,хуш
1230,einladen::V,kucta,чӗн
1231,vereinigen::V,ühtenzoitta,пӗрлештер
1232,besuchen::V,rižada,ҫит
1233,besuchen::V,rižada,кӗрсе кур
1234,treffen::V,vastata,тӗл пул
1235,sich versammeln::V,kägeta,пуҫтарӑн
1236,sich versammeln::V,sätas,пуҫтарӑн
1237,spielen::V,väta,выля
1238,singen::V,pajatada,юрла
1239,tanzen::V,kargaita,ташла
1240,sich trennen::V,erigata,уйрӑл
1241,verlassen::V,jätta,хӑвар
1242,retten::V,päzutada,ҫӑл
1243,bewachen::V,varjoita,хуралла
1244,schützen::V,kaita,сыхла
1245,verteidigen::V,kaita,хӳтӗле
1246,sich schlagen::V,torata,ҫапӑҫ
1247,schießen::V,ampta,пер
1248,siegen::V,vägestada,ҫӗн
1249,siegen::V,vägestada,ҫӗнтер
1250,ärgern::V,verdutada,тарӑхтар
1251,ärgern::V,verdutada,ҫиллентер
1252,ärgern::V,rändütada,тарӑхтар
1253,ärgern::V,rändütada,ҫиллентер
1254,schlagen::V,löda,ҫап
1255,schlagen::V,iškta,ҫап
1256,treten::V,peksta,тап
1257,treten::V,topsta,тап
1258,stechen::V,pystiä,чик
1259,stoßen::V,iškta,чыш
1260,stoßen::V,pudištada,чыш
1261,stehlen::V,vargastada,вӑрла
1262,stören::V,keskustada,кансӗрле
1263,belästigen::V,tartuteldas,аптӑрат
1264,belästigen::V,tartuteldas,хупла
1265,verbergen::V,katelda,пытар
1266,täuschen::V,manitada,суй
1267,betrügen::V,manitada,ултала
1268,töten::V,rikta,вӗлер
1269,töten::V,surmita,вӗлер
1270,wohnen::V,eläda,чуна пар
1271,wohnen::V,eläda,парӑнса тӑр
1272,arbeiten::V,rata,ӗҫле
1273,sammeln::V,kogota,пух
1274,pflücken::V,poimda,тат
1275,jagen::V,mecata,сунара ҫӳре
1276,fischen::V,kalatada,пулӑ тыт
1277,fassen::V,tabata,тыт
1278,hüten::V,paimeta,кӗт
1279,treiben::V,ajada,хӑвала
1280,anbinden::V,küttestada,кӑкар
1281,anbinden::V,sidoda,кӑкар
1282,füttern::V,sötta,ҫитер
1283,melken::V,lüpsta,су
1284,hacken::V,sauda,вакла
1285,gießen::V,valada,шӑвар
1286,reifen::V,küpseta,пиҫ
1287,zubereiten::V,vaumištada,пӗҫер
1288,kochen::V,keitta,пӗҫер
1289,backen::V,paštta,пӗҫер
1290,braten::V,žarda,ӑшала
1291,umrühren::V,segoitada,хутӑштар
1292,stricken::V,kudoda,ҫых
1293,nähen::V,ombelta,ҫӗле
1294,färben::V,mujutada,пӗвет
1295,reinigen::V,puhtastada,тасат
1296,waschen::V,pesta,ҫу
1297,abwischen::V,pühktä,шӑл
1298,spülen::V,huhtoida,чӳхе
1299,fegen::V,pühkta,шӑл
1300,kehren::V,uhoita,шӑл
1301,baden::V,kül'ptäs,шыва кӗр
1302,sich waschen::V,pestas,ҫӑвӑн
1303,ausziehen::V,riičta,салан
1304,ausziehen::V,rušta,салан
1305,anziehen::V,panda päle,тӑхӑн
1306,anziehen::V,panda kädehe,тӑхӑн
1307,anziehen::V,panda jaugha,тӑхӑн
1308,sich anziehen::V,sobdas,тӑхӑн
1309,kämmen::V,harjata,тура
1310,schmücken::V,čomitada,илемлет
1311,sagen::V,sanuda,те
1312,sprechen::V,pagišta,кала
1313,reden::V,pagišta,сӑмахла
1314,reden::V,pagišta,калаҫ
1315,sich unterhalten::V,lodaita,пупле
1316,fragen::V,küzuda,ыйт
1317,bitten::V,pakita,ыйт
1318,erzählen::V,sanuda,каласа пар
1319,erzählen::V,starinoita,каласа пар
1320,mitteilen::V,tedotada,пӗлтер
1321,mitteilen::V,tedotada,хыпарла
1322,nennen::V,nimitada,те
1323,nennen::V,nimitada,чӗн
1324,rufen::V,kucta,чӗн
1325,prahlen::V,kittäs,мухтан
1326,prahlen::V,kittäs,вӗҫкӗнлен
1327,übersetzen::V,käta,куҫар
1328,denken::V,meletada,шухӑшла
1329,glauben::V,uskta,ӗнен
1330,bemerken::V,homaita,асӑрха
1331,erkennen::V,tundištada,палла
1332,begreifen::V,tabata,ӑнлан
1333,verstehen::V,el'geta,пӗл
1334,verstehen::V,toimetada,пӗл
1335,lernen::V,opetas,вӗрен
1336,wissen::V,teta,пӗл
1337,wissen::V,teta,ӑнкар
1338,sich erinnern an::V,johtutada,аса ил
1339,vergessen::V,unohtada,ман
1340,vergessen::V,unohtada,манса кай
1341,messen::V,märita,виҫ
1342,zählen::V,lugeda,шутла
1343,rechnen::V,lugeda,шутла
1344,lesen::V,lugeda,вула
1345,malen::V,pirta,ӳкер
1346,zeichnen::V,pirta,ӳкер
1347,schreiben::V,kirjutada,ҫыр
1348,besitzen::V,omištada,тыт
1349,kaufen::V,ostta,ил
1350,kaufen::V,ostta,туян
1351,verkaufen::V,möda,сут
1352,bezahlen::V,maksta,тӳле
1353,zahlen::V,maksta,тӳле
1354,beherrschen::V,valdoita,тыт
1355,ertragen::V,tirpta,тӳс
