,Concept_ID,lt,sah
746,bekannt::A,pažįstamas,билэр
747,berühmt::A,žymus,аатырбыт
748,berühmt::A,garsus,аатырбыт
749,fremd::A,svetimas,атын
750,verschieden::A,įvairus,араас
751,nah::A,artimas,чугас
752,fern::A,tolimas,ыраах
753,linker::A,kairys,хаҥас
754,rechter::A,dešinys,уҥа
755,anderer::A,kitas,атын
756,erster::A,pirmas,маҥнайгы
757,zweiter::A,antras,иккис
758,dritter::A,trečias,үһүс
759,letzter::A,paskutinis,тиһэх
760,allein::ADV,vienas,соҕотох
761,auf einmal::ADV,iš karto,биирдэ
762,zusammen::ADV,kartu,холбуу
763,zusammen::ADV,drauge,холбуу
764,lange::ADV,ilgai,уһуннук
765,plötzlich::ADV,staiga,эмискэ
766,sofort::ADV,tuojau,тута
767,später::ADV,vėliau,хойут
768,später::ADV,paskiau,хойут
769,jetzt::ADV,dabãr,билигин
770,heute::ADV,šiandien,бүгүн
771,morgen::ADV,rytoj,сарсын
772,bald::ADV,greitai,өтөр
773,bald::ADV,netrukus,өтөр
774,dann::ADV,po to,кэнна
775,gestern::ADV,vakar,бэҕэһээ
776,einst::ADV,kadaise,биир төгүл
777,einst::ADV,kadaise,арай биирдэ
778,einst::ADV,kitą kartą,биир төгүл
779,einst::ADV,kitą kartą,арай биирдэ
780,damals::ADV,anuomet,оччоҕо
781,damals::ADV,anuokart,оччоҕо
782,danach::ADV,po to,аары
783,danach::ADV,po to,ол кэнниттэн
784,danach::ADV,paskui,аары
785,danach::ADV,paskui,ол кэнниттэн
786,vorher::ADV,anksčiau,урут
787,zuerst::ADV,pirma,маҥнай
788,zuerst::ADV,iš pradžių̃,маҥнай
789,einmal::ADV,kartą,биирдэ
790,einmal::ADV,vieną kartą,биирдэ
791,manchmal::ADV,kai kada,арыт
792,oft::ADV,dažnai,чаастатык
793,immer::ADV,visada,мэлдьи
794,immer::ADV,visuomet,мэлдьи
795,niemals::ADV,niekada,хаһан да
796,niemals::ADV,niekuomet,хаһан да
797,hier::ADV,čia,маныаха
798,hierhin::ADV,šen,бэттэх
799,hierhin::ADV,čionai,бэттэх
800,von hier::ADV,iš čia,мантан
801,dort::ADV,ten,онно
802,dort::ADV,tenai,онно
803,dorthin::ADV,ten,онно
804,dorthin::ADV,ten link,онно
805,geradeaus::ADV,tiesiai,быһа
806,geradeaus::ADV,tiesiai,быһаччы
807,vorwärts::ADV,pirmyn,инники
808,rückwärts::ADV,atbulai,төттөру
809,zurück::ADV,atgal,төттөрү
810,unten::ADV,žemai,аллара
811,unten::ADV,apačioje,аллара
812,hinab::ADV,žemyn,аллара
813,oben::ADV,viršuj,үөһэ
814,hinauf::ADV,aukštyn,өрө
815,hinauf::ADV,aukštyn,үөһэ
816,hinauf::ADV,į viršų,өрө
817,hinauf::ADV,į viršų,үөһэ
818,überall::ADV,visur,бэйдиэ
819,nicht::ADV,ne,буолбатах
820,ein wenig::ADV,truputį,кыратык
821,kaum::ADV,vos,нэһиилэ
822,sehr::ADV,labai,бэрт
823,sehr::ADV,labai,наһаа
824,sehr::ADV,baisiai,бэрт
825,sehr::ADV,baisiai,наһаа
826,so::ADV,taip,оччо
827,so::ADV,taip,оннук
828,noch::ADV,dar,өссө
829,nur::ADV,tik,эрэ
830,nur::ADV,tik,сыччах
831,nur::ADV,vien,эрэ
832,nur::ADV,vien,сыччах
833,schon::ADV,jau,бэлиэр
834,wieder::ADV,vėl,эмиэ
835,wieder::ADV,iš naujo,эмиэ
836,vergebens::ADV,veltui,таак
837,vergebens::ADV,bergždžiai,таак
838,vor::PRP,prieš,иннигэр
839,hinter::PRP,už,кэлин
840,unter::PRP,po,-ҕа
841,unter::PRP,po,оһох түгэҕэ
842,durch::PRP,pro,курдары
843,durch::PRP,per,курдары
844,neben::PRP,prie,аттыгар
845,neben::PRP,šalia,аттыгар
846,zwischen::PRP,tarp,ыккардынан
847,wegen::PRP,dėl,уҥуортан
848,wegen::PRP,dėlei,уҥуортан
849,dies::PRN,šis,ити
850,dies::PRN,šis,бу
851,dies::PRN,šitas,ити
852,dies::PRN,šitas,бу
853,das::PRN,tat,били
854,alles::PRN,visas,барыта
855,ich::PRN,aš,мин
856,du::PRN,tu,эн
857,er::PRN,jis,кнни
858,wir::PRN,mes,биһиги
859,ihr::PRN,jūs,эһиги
860,sie::PRN,ji,кинилэр
861,sie::PRN,jos,кинилэр
862,was::FPRN,kas,туох
863,wer::FPRN,kas,ким
864,wo::FADV,kur,ханна
865,wohin::FADV,kur,ханна
866,wohin::FADV,kur link,ханна
867,wie::FADV,kaip,хайдах
868,warum::FADV,kod̃ėl,тоҕо
869,warum::FADV,dėl ko,тоҕо
870,wieviel::FNUM,kiek,төһө
871,eins::NUM,vienas,биир
872,zwei::NUM,du,икки
873,drei::NUM,trys,үс
874,vier::NUM,keturi,түөрт
875,fünf::NUM,penki,биэс
876,sechs::NUM,šeši,алта
877,sieben::NUM,septyni,сэттэ
878,acht::NUM,aštuoni,аҕыс
879,neun::NUM,devyni,тоҕус
880,zehn::NUM,dešimt,уон
881,elf::NUM,vienuolika,уон биир
882,zwölf::NUM,dvylika,уон икки
883,zwanzig::NUM,dvidešimt,сүүрбэ
884,dreißig::NUM,trisdešimt,отут
885,vierzig::NUM,keturiasdešimt,түөрт уон
886,fünfzig::NUM,penkiasdešimt,биэс уон
887,sechzig::NUM,šešiasdešimt,алта уон
888,siebzig::NUM,septyniasdešimt,сэттэ уон
889,achtzig::NUM,aštuoniasdešimt,аҕыс уон
890,neunzig::NUM,devyniasdešimt,тоҕус уонус
891,hundert::NUM,šimtas,сүүс
892,tausend::NUM,tūkstantis,тыһыынча
893,und::CNJ,ĩr,да
894,und::CNJ,ĩr,уонна
895,und::CNJ,ĩr,итиэннэ
896,oder::CNJ,ar,эбэтэр
897,oder::CNJ,arba,эбэтэр
898,stehen::V,stovėti,тур
899,sitzen::V,sėdėti,олор
900,liegen::V,gulėti,сыт
901,hängen::V,kyboti,санньылый
902,hängen::V,kabėti,санньылый
903,werden::V,taptis,буол
904,werden::V,darytis,буол
905,passieren::V,atsitikti,буол
906,passieren::V,pasitaikyti,буол
907,beginnen::V,prasid́ėti,саҕалан
908,enden::V,baigtis,бүт
909,wechseln::V,keistis,уларый
910,wechseln::V,pasikeisti,уларый
911,aufgehen[Sonne]::V,tekėti,ой
912,aufgehen[Sonne]::V,patekėti,ой
913,untergehen[Sonne]::V,leistis,киир
914,untergehen[Sonne]::V,nusileisti,киир
915,scheinen[Sonne]::V,šviesti,сырдат
916,donnern::V,griausti,эт
917,donnern::V,griaudėti,эт
918,wehen::V,pūsti,үр
919,strömen::V,lietis,кутулун
920,strömen::V,plūsti,кутулун
921,fließen::V,tekėti,сүүр
922,sich drehen::V,suktis,эргий
923,sich drehen::V,pasisukti,эргий
924,schwanken::V,svyruoti,биэтэҥнээ
925,schwingen::V,suptis,эйэҥнээ
926,fallen::V,pulti,оҕут
927,fallen::V,kristi,оҕут
928,brennen::V,degti,умай
929,rauchen::V,rūkyti,буруолаа
930,regnen::V,lyti,самыырдаа
931,gefrieren::V,užšalti,тоҥ
932,tauen::V,tirpti,ир
933,schmelzen::V,lydytis,уулун
934,trocknen::V,džiūti,куур
935,sieden::V,virti,оргуй
936,faulen::V,pūti,сытый
937,verfaulen::V,švinkti,сытыйан_хаал
938,reißen::V,plyšti,хайыт
939,reißen::V,plyšti,быһытталан
940,reißen::V,trūkti,хайыт
941,reißen::V,trūkti,быһытталан
942,versinken::V,skę̃sti,тимир
943,versinken::V,skę̃sti,батылын
944,versinken::V,grimzti,тимир
945,versinken::V,grimzti,батылын
946,vergehen::V,praeiti,дьай
947,erscheinen::V,pasirodyti,көһүн
948,verschwinden::V,dingti,сүт
949,verschwinden::V,išnykti,сүт
950,verschwinden::V,pranykti,сүт
951,sinken::V,kristi,намтаа
952,abnehmen::V,mažėti,аччаа
953,abnehmen::V,silpnėti,аччаа
954,zunehmen::V,didėti,элбээ
955,zunehmen::V,padaugėti,элбээ
956,steigen::V,kilti,үрдээ
957,wachsen::V,augti,үүн
958,glänzen::V,blizgėti,кылбай
959,funkeln::V,žibėti,күлүмнээ
960,funkeln::V,žibėti,күлүмүрдээ
961,lärmen::V,triukšmauti,тыаһаа
962,läuten::V,skambinti,собуоннаа
963,klingeln::V,skambinti,линкинээ
964,klirren::V,žvangėti,айгырат
965,brausen::V,šniokšti,сирилээ
966,rauschen::V,ošti,суугунаа
967,rauschen::V,šlamėti,суугунаа
968,klingen::V,skardėti,доргуй
969,bellen::V,loti,үр
970,heulen::V,kaukti,улуй
971,heulen::V,staugti,улуй
972,blasen::V,pūsti,үр
973,pfeifen::V,švilpti,иһиир
974,pfeifen::V,švilpauti,иһиир
975,schreien::V,šaukti,кылан
976,schreien::V,šaukti,хаһыытаа
977,stöhnen::V,dejuoti,ынчыктаа
978,stöhnen::V,aimanuoti,ынчыктаа
979,zittern::V,virpėti,титирээ
980,zittern::V,virpėti,дьигиһий
981,leben::V,gyventi,олор
982,geboren werden::V,gimti,төрөө
983,atmen::V,alsuoti,тыын
984,atmen::V,kvėpuoti,тыын
985,trinken::V,gerti,ис
986,essen::V,valgyti,аһаа
987,schlucken::V,praryti,ыйыһын
988,müde werden::V,nuvargti,сылай
989,müde werden::V,privargti,сылай
990,einschlafen::V,užmigti,утуйан хаал
991,schlafen::V,miegoti,утуй
992,schlafen::V,miegoti,утуйа сыт
993,aufwachen::V,pabusti,уһугун
994,aufstehen::V,keltis,тур
995,aufstehen::V,atsikelti,тур
996,sich erholen::V,pailsėti,сынньан
997,sich erholen::V,poilsiauti,сынньан
998,krank werden::V,susirgti,ыарый
999,krank sein::V,sirgti,ыарый
1000,krank sein::V,sirgti,ыарыт
1001,schmerzen::V,sopėti,ыарыт
1002,schmerzen::V,skaudėti,ыарыт
1003,husten::V,kosėti,сөтөлүн
1004,genesen::V,sveikti,көн
1005,genesen::V,taisytis,көн
1006,sterben::V,mirti,өл
1007,sterben::V,numirti,өл
1008,umkommen::V,žūti,өл
1009,umkommen::V,žūti,оҕут
1010,sich bewegen::V,judėti,хамсаа
1011,sich bewegen::V,pasijudinti,хамсаа
1012,sich rühren::V,krutėti,хамсаа
1013,sich erheben::V,pakilti,тур
1014,sich erheben::V,atsikelti,тур
1015,sich setzen::V,sėstis,олор
1016,sich setzen::V,atsisėsti,олор
1017,hinfallen::V,parkristi,оҕут
1018,hinfallen::V,pargriūti,оҕут
1019,laufen::V,eiti,хаам
1020,schreiten::V,žengti,атыллаа
1021,schreiten::V,žingsniuoti,атыллаа
1022,spazierengehen::V,pasivaikščioti,дьаарбай
1023,eilen::V,skubėti,тиэтэй
1024,sich beeilen::V,paskub́ėti,ыксаа
1025,sich beeilen::V,pasiskubinti,ыксаа
1026,sausen::V,dumti,элээр
1027,sausen::V,lėkti,элээр
1028,rennen::V,bėgti,сүүрэкэлээ
1029,springen::V,šokti,ой
1030,springen::V,šokti,ыстан
1031,klettern::V,kopti,ытын
1032,schaukeln::V,supti,эйэҥнээ
1033,schaukeln::V,supti,биэрэҥнээ
1034,schaukeln::V,linguoti,эйэҥнээ
1035,schaukeln::V,linguoti,биэрэҥнээ
1036,kriechen::V,ropoti,сыыл
1037,kriechen::V,šliaužti,сыыл
1038,schwimmen::V,plaukti,уһун
1039,schwimmen::V,plaukti,харбаа
1040,tauchen::V,nerti,умус
1041,rudern::V,irtis,эрт
1042,rudern::V,irkluoti,эрт
1043,fahren::V,važiuoti,айаннаа
1044,fahren::V,važinėti,айаннаа
1045,fliegen::V,lėkti,көт
1046,fliegen::V,skristi,көт
1047,gehen::V,eiti,бар
1048,weggehen::V,išeiti,бар
1049,abfahren::V,išvykti,бар
1050,abfahren::V,išvažiuoti,бар
1051,anhalten::V,sustoti,тохтоо
1052,hineingehen::V,įeiti,киир
1053,eintreten::V,įžengti,киир
1054,kommen::V,ateiti,кэл
1055,ankommen::V,ateiti,кэл
1056,ankommen::V,ateiti,тиий
1057,zurückkommen::V,grį̃žti,төнүн
1058,zurückkommen::V,sugrį̃žti,төнүн
1059,bleiben::V,likti,хаал
1060,bleiben::V,pasilikti,хаал
1061,warten::V,laukti,көһүт
1062,erwarten::V,laukti,күүт
1063,erwarten::V,laukti,көһүт
1064,suchen::V,ieškoti,ирдээ
1065,suchen::V,ieškoti,көрдөө
1066,finden::V,rasti,бул
1067,finden::V,surasti,бул
1068,versuchen::V,mėginti,сорун
1069,vorbereiten::V,rengti,бэлэмнээ
1070,lieben::V,myĺėti,таптаа
1071,mögen::V,ḿėgti,сөбүл
1072,mögen::V,patikti,сөбүл
1073,lachen::V,juoktis,күл
1074,rühren::V,jaudinti,долгут
1075,rühren::V,graudinti,долгут
1076,weinen::V,verkti,ытаа
1077,schimpfen::V,bartis,үөҕүс
1078,sich ärgern::V,pykti,кыыһыр
1079,sich ärgern::V,pykti,кыйахан
1080,sich ärgern::V,apmaudauti,кыыһыр
1081,sich ärgern::V,apmaudauti,кыйахан
1082,sich fürchten::V,bijoti,куттан
1083,sich fürchten::V,bijoti,дьиксин
1084,sich fürchten::V,baimintis,куттан
1085,sich fürchten::V,baimintis,дьиксин
1086,fürchten::V,bijoti,дьиксин
1087,fürchten::V,bijoti,куттан
1088,fürchten::V,baimintis,дьиксин
1089,fürchten::V,baimintis,куттан
1090,fliehen::V,bėgti,күрээ
1091,fliehen::V,sprukti,күрээ
1092,flüchten::V,pabėgti,күрээ
1093,sehen::V,žiūŕėti,көр
1094,anschauen::V,žiūŕėti,көр
1095,ansehen::V,žiūrėti į,көр
1096,ansehen::V,pažiūrėti į,көр
1097,hören::V,girdėti,бил
1098,hören::V,girdėti,иһит
1099,zuhören::V,klausytis,иһит
1100,probieren::V,ragauti,боруобалаан көр
1101,probieren::V,ragauti,амсайан көр
1102,probieren::V,paragauti,боруобалаан көр
1103,probieren::V,paragauti,амсайан көр
1104,riechen::V,uosti,сытырҕаа
1105,riechen::V,užuosti,сытырҕаа
1106,fühlen::V,justi,бил
1107,fühlen::V,jausti,бил
1108,fühlen::V,pajusti,бил
1109,scheinen::V,rodytis,көһүн
1110,scheinen::V,atrodyti,көһүн
1111,zu sehen sein::V,pasirodyti,көһүн
1112,vernehmen::V,išgirsti,иһит
1113,frieren::V,šalti,тоҥ
1114,frieren::V,šalti,үлүй
1115,tun::V,daryti,гын
1116,können::V,galėti,кыай
1117,können::V,pajėgti,кыай
1118,wollen::V,norėti,баҕар
1119,anfangen::V,pradėti,саҕалаа
1120,anfangen::V,prasid́ėti,саҕалаа
1121,beenden::V,baigti,бүтэр
1122,beenden::V,užbaigti,бүтэр
1123,aufhören::V,liautis,уурай
1124,gelingen::V,pavykti,сатан
1125,gelingen::V,pasisekti,сатан
1126,geraten::V,nusisekti,баар буолан биэр
1127,geraten::V,nusisekti,баар буола тус
1128,geraten::V,nusisekti,буолан таҕыс
1129,öffnen::V,atverti,ас
1130,öffnen::V,atidaryti,ас
1131,schließen::V,uždaryti,сап
1132,schließen::V,uždaryti,хатаа
1133,stellen::V,statyti,уур
1134,stellen::V,statyti,туруор
1135,stellen::V,pastatyti,уур
1136,stellen::V,pastatyti,туруор
1137,setzen::V,sodinti,туруор
1138,setzen::V,sodinti,уур
1139,setzen::V,pasodinti,туруор
1140,setzen::V,pasodinti,уур
1141,legen::V,dėti,уур
1142,legen::V,pad́ėti,уур
1143,berühren::V,liesti,тыыт
1144,berühren::V,liesti,таарый
1145,berühren::V,paliesti,тыыт
1146,berühren::V,paliesti,таарый
1147,verbinden::V,jungti,кэлгий
1148,verbinden::V,surišti,кэлгий
1149,bedecken::V,uždengti,бүрүй
1150,aufhängen::V,pakarti,ыйаа
1151,aufhängen::V,pakabinti,ыйаа
1152,anzünden::V,padegti,умат
1153,aufheben::V,pakelti,өрө тарт
1154,zurücklassen::V,palikti,бырах
1155,verlieren::V,pamesti,сүтэр
1156,fallen lassen::V,atsisakyti,түһэр
1157,fallen lassen::V,atsisakyti,мүлчү тут
1158,machen::V,dirbti,оҥор
1159,machen::V,dirbti,оҥоһун
1160,herstellen::V,gaminti,оҥор
1161,bauen::V,statyti,тут
1162,bauen::V,pastatyti,тут
1163,reparieren::V,taisyti,абырахтаа
1164,reparieren::V,remontuoti,абырахтаа
1165,verbessern::V,gerinti,тупсар
1166,verbessern::V,ištaisyti,тупсар
1167,ändern::V,keisti,уларыт
1168,ändern::V,pakeisti,уларыт
1169,graben::V,kasti,хас
1170,beugen::V,lenkti,бокут
1171,beugen::V,lenkti,токурут
1172,beugen::V,lenkti,бүк баттаа
1173,beugen::V,palenkti,бокут
1174,beugen::V,palenkti,токурут
1175,beugen::V,palenkti,бүк баттаа
1176,biegen::V,lenkti,иэх
1177,biegen::V,lenkti,өҕүлүннэр
1178,biegen::V,palenkti,иэх
1179,biegen::V,palenkti,өҕүлүннэр
1180,drehen::V,sukti,эргит
1181,drehen::V,sukti,эргичит
1182,wenden::V,kreipti,эргилин
1183,wenden::V,pakreipti,эргилин
1184,umdrehen::V,sukti,түҥнэр
1185,umdrehen::V,apversti,түҥнэр
1186,heben::V,kelti,көтөх
1187,heben::V,pakelti,көтөх
1188,hochheben::V,pakelti,таһаар
1189,ergreifen::V,čiupti,тут
1190,ergreifen::V,griebti,тут
1191,halten::V,laikyti,тут
1192,halten::V,palaikyti,тут
1193,drücken::V,spausti,ык
1194,schieben::V,stumti,ас
1195,kratzen::V,kasyti,кыһыы
1196,kratzen::V,grandyti,кыһыы
1197,lecken::V,laižyti,салаа
1198,beißen::V,kandžioti,ытыр
1199,abreißen::V,nuplėšti,быһа тарт
1200,abreißen::V,nuplėšti,туура тарт
1201,abschneiden::V,atpjauti,быс
1202,abschneiden::V,atpjauti,быһан ыл
1203,abschneiden::V,atpjauti,быһа баттаа
1204,abschneiden::V,atkirpti,быс
1205,abschneiden::V,atkirpti,быһан ыл
1206,abschneiden::V,atkirpti,быһа баттаа
1207,binden::V,rišti,кэлгий
1208,binden::V,surišti,кэлгий
1209,stecken::V,kišti,батары ас
1210,stecken::V,įkišti,батары ас
1211,brechen::V,lūžti,тоһут
1212,brechen::V,laužyti,тоһут
1213,klopfen::V,belsti,тоҥсуй
1214,klopfen::V,barbenti,тоҥсуй
1215,hauen::V,mušti,оҕус
1216,kleben::V,lipdyti,силимнээ
1217,kleben::V,klijuoti,силимнээ
1218,reiben::V,trinti,аал
1219,reiben::V,tarkuoti,аал
1220,streichen::V,tepti,сыбаа
1221,streichen::V,užtepti,сыбаа
1222,schleifen::V,galą́sti,чочуй
1223,schneiden::V,pjauti,быс
1224,schneiden::V,kirpti,быс
1225,rütteln::V,purtyti,иэҕэҥнэт
1226,schütteln::V,purtyti,сахсый
1227,schwenken::V,mojuoti,дайбаа
1228,schütten::V,pilti,кут
1229,schütten::V,berti,кут
1230,füllen::V,pildyti,толор
1231,füllen::V,pripildyti,толор
1232,einwickeln::V,įvynioti,суулаа
1233,einwickeln::V,suvynioti,суулаа
1234,tragen::V,nešti,ит
1235,tragen::V,nešioti,ит
1236,schleppen::V,vilkti,сос
1237,ziehen::V,tempti,тарт
1238,aufbewahren::V,laikyti,уур
1239,aufbewahren::V,laikyti,харай
1240,werfen::V,mesti,бырах
1241,werfen::V,sviesti,бырах
1242,fangen::V,sugauti,хап
1243,packen::V,čiupti,тут
1244,packen::V,griebti,тут
1245,verstecken::V,slėpti,саһыар
1246,verstecken::V,slapstyti,саһыар
1247,teilen::V,dalyti,үллэр
1248,teilen::V,padalyti,үллэр
1249,schicken::V,sių̃sti,ыыт
1250,schicken::V,pasių̃sti,ыыт
1251,bringen::V,atnešti,аҕал
1252,hinzufügen::V,pridėti,эп
1253,bekommen::V,gauti,ыл
1254,bekommen::V,gauti,булун
1255,erhalten::V,gauti,ыл
1256,nehmen::V,paimti,ыл
1257,wählen::V,rinkti,быыбардаа
1258,wählen::V,išsirinkti,быыбардаа
1259,auswählen::V,išrinkti,тал
1260,bewahren::V,išsaugoti,харай
1261,behindern::V,trukdyti,мэһэйдээ
1262,verderben::V,sugadinti,буорту гын
1263,beschädigen::V,žaloti,алдьат
1264,beschädigen::V,gadinti,алдьат
1265,zerbrechen::V,sukulti,үлтүрүт
1266,zerbrechen::V,sudaužyti,үлтүрүт
1267,zerreißen::V,perplėšti,хайыта тарт
1268,zerreißen::V,suplėšyti,хайыта тарт
1269,zerstören::V,suardyti,алдьат
1270,zerstören::V,sugriauti,алдьат
1271,verbrennen::V,deginti,уоттаа
1272,verbrennen::V,sudeginti,уоттаа
1273,geben::V,duoti,биэр
1274,geben::V,paduoti,биэр
1275,reichen::V,paduoti,аҕал
1276,schenken::V,dovanoti,бэлэхтээ
1277,versprechen::V,žadėti,эрэннэр
1278,versprechen::V,pažadėti,эрэннэр
1279,wünschen::V,norėti,баҕар
1280,wünschen::V,linḱėti,баҕар
1281,loben::V,girti,хайҕаа
1282,loben::V,pagirti,хайҕаа
1283,küssen::V,bučiuoti,уураа
1284,wiegen::V,supti,бигээ
1285,zudecken::V,užkloti,сап
1286,zudecken::V,užkloti,бүрүй
1287,zudecken::V,uždengti,сап
1288,zudecken::V,uždengti,бүрүй
1289,wecken::V,žadinti,уһугуннар
1290,zeigen::V,rodyti,көрдөр
1291,führen::V,vesti,салай
1292,führen::V,vadovauti,салай
1293,lehren::V,mokyti,үөрэт
1294,lehren::V,išmokyti,үөрэт
1295,unterrichten::V,dėstyti,үөрэт
1296,aufziehen::V,išauginti,иит
1297,leiten::V,valdyti,салай
1298,leiten::V,vadovauti,салай
1299,antreiben::V,uiti,кыһай
1300,antreiben::V,raginti,кыһай
1301,antreiben::V,skubinti,кыһай
1302,lassen::V,paliepti,күһэй
1303,einladen::V,kviesti,ыҥыр
1304,einladen::V,pakviesti,ыҥыр
1305,vereinigen::V,sujungti,холбоо
1306,vereinigen::V,sujungti,түм
1307,vereinigen::V,suvienyti,холбоо
1308,vereinigen::V,suvienyti,түм
1309,besuchen::V,lankyti,сырыт
1310,besuchen::V,lankyti,билсэ сырыт
1311,besuchen::V,aplankyti,сырыт
1312,besuchen::V,aplankyti,билсэ сырыт
1313,treffen::V,sutikti,көрүс
1314,treffen::V,pasitikti,көрүс
1315,sich versammeln::V,susirinkti,мүһүн
1316,sich versammeln::V,susirinkti,түмүс
1317,spielen::V,groti,оонньоо
1318,spielen::V,žaisti,оонньоо
1319,singen::V,dainuoti,ыллаа
1320,tanzen::V,šokti,үҥкүүлээ
1321,sich trennen::V,skirtis,араҕыс
1322,sich trennen::V,išsiskirti,араҕыс
1323,verlassen::V,palikti,хааллар
1324,retten::V,gelbėti,өрүһүй
1325,bewachen::V,sergėti,араҥаччылаа
1326,schützen::V,ginti,көмүскээ
1327,schützen::V,apginti,көмүскээ
1328,verteidigen::V,ginti,көмүскээ
1329,verteidigen::V,apginti,көмүскээ
1330,sich schlagen::V,muštis,охсус
1331,schießen::V,šauti,ытыалаа
1332,schießen::V,šaudyti,ытыалаа
1333,siegen::V,nugalėti,хот
1334,siegen::V,nugalėti,кыай
1335,ärgern::V,pykinti,кыыһырт
1336,schlagen::V,mušti,оҕус
1337,schlagen::V,smogti,оҕус
1338,schlagen::V,trenkti,оҕус
1339,treten::V,mygti,тэп
1340,stechen::V,gelti,кэй
1341,stechen::V,smeigti,кэй
1342,stoßen::V,stumti,кэп
1343,stoßen::V,stumti,үтүрүй
1344,stoßen::V,pastumti,кэп
1345,stoßen::V,pastumti,үтүрүй
1346,stehlen::V,vogti,уор
1347,stören::V,trikdyti,мэһэйдээ
1348,belästigen::V,apsunkinti,батар
1349,verbergen::V,slėpti,кистээ
1350,verbergen::V,paslėpti,кистээ
1351,täuschen::V,klaidinti,албыннаа
1352,betrügen::V,apgauti,албыннаа
1353,töten::V,žudyti,өлөр
1354,töten::V,nužudyti,өлөр
1355,wohnen::V,gyventi,олор
1356,arbeiten::V,dirbti,үлэлээ
1357,arbeiten::V,triūsti,үлэлээ
1358,sammeln::V,rinkti,мус
1359,sammeln::V,rinkti,хомуй
1360,pflücken::V,skinti,үргээ
1361,pflücken::V,raškyti,үргээ
1362,jagen::V,medžioti,бултаа
1363,fischen::V,žvejoti,балыктаа
1364,fassen::V,sučiupti,тут
1365,hüten::V,ganyti,манаа
1366,treiben::V,ginti,үүр
1367,anbinden::V,pririšti,баай
1368,füttern::V,šerti,аһат
1369,melken::V,melžti,ыа
1370,hacken::V,kapoti,кэрт
1371,gießen::V,lieti,сиигирт
1372,gießen::V,laistyti,сиигирт
1373,reifen::V,nokti,бус
1374,reifen::V,sirpti,бус
1375,zubereiten::V,ruošti,бэлэмнээ
1376,zubereiten::V,gaminti,бэлэмнээ
1377,kochen::V,virti,буһар
1378,kochen::V,virinti,буһар
1379,backen::V,kepti,буһар
1380,braten::V,kepti,хооруй
1381,braten::V,kepti,ыһаарылаа
1382,braten::V,kepti,соркуойдаа
1383,braten::V,kepinti,хооруй
1384,braten::V,kepinti,ыһаарылаа
1385,braten::V,kepinti,соркуойдаа
1386,umrühren::V,maišyti,былаа
1387,umrühren::V,pamaišyti,былаа
1388,stricken::V,megzti,өр
1389,nähen::V,siūti,иистэн
1390,färben::V,dažyti,кырааскалаа
1391,färben::V,nudažyti,кырааскалаа
1392,reinigen::V,valyti,ыраастаа
1393,reinigen::V,švarinti,ыраастаа
1394,waschen::V,plauti,сууй
1395,waschen::V,mazgoti,сууй
1396,waschen::V,skalbti,сууй
1397,abwischen::V,nušluostyti,сот
1398,spülen::V,plauti,сайҕаа
1399,spülen::V,skalauti,сайҕаа
1400,fegen::V,šluoti,сиппий
1401,kehren::V,šluoti,харбаа
1402,baden::V,maudytis,сөтүөлээ
1403,sich waschen::V,praustis,суун
1404,ausziehen::V,numauti,уһул
1405,ausziehen::V,nuvilkti,уһул
1406,anziehen::V,mauti,кэтэрт
1407,anziehen::V,apsivilkti,кэтэрт
1408,sich anziehen::V,rengtis,таҥын
1409,sich anziehen::V,apsirengti,таҥын
1410,kämmen::V,šukuoti,тараа
1411,schmücken::V,puošti,симээ
1412,schmücken::V,dabinti,симээ
1413,schmücken::V,gražinti,симээ
1414,sagen::V,tarti,диэ
1415,sprechen::V,kalbėti,эт
1416,sprechen::V,kalbėti,саҥар
1417,reden::V,šnekėti,кэпсэт
1418,sich unterhalten::V,kalbėtis,кэпсэт
1419,sich unterhalten::V,šnekučiuotis,кэпсэт
1420,fragen::V,klausti,ыйыт
1421,bitten::V,prašyti,көрдөс
1422,erzählen::V,pasakoti,кэпсээ
1423,erzählen::V,pasakoti,сэһэргээ
1424,mitteilen::V,skelbti,биллэр
1425,mitteilen::V,pranešti,биллэр
1426,nennen::V,vadinti,ааттаа
1427,nennen::V,vardyti,ааттаа
1428,rufen::V,šaukti,ыҥыр
1429,rufen::V,kviesti,ыҥыр
1430,prahlen::V,girtis,чабылан
1431,prahlen::V,girtis,киһиргээ
1432,übersetzen::V,versti,тылбаастаа
1433,übersetzen::V,išversti,тылбаастаа
1434,denken::V,galvoti,санаа
1435,denken::V,galvoti,толкуйдаа
1436,glauben::V,manyti,итэҕэй
1437,glauben::V,tikėti,итэҕэй
1438,bemerken::V,pamatyti,бэлиэтээ
1439,bemerken::V,pastebėti,бэлиэтээ
1440,erkennen::V,pažinti,бил
1441,erkennen::V,atpažinti,бил
1442,begreifen::V,suvokti,өйдөө
1443,verstehen::V,suprasti,өйдөө
1444,lernen::V,mokytis,үөрэн
1445,wissen::V,žinoti,бил
1446,sich erinnern an::V,prisiminti,аҕын
1447,vergessen::V,užmiršti,умун
1448,messen::V,matuoti,кэмнээ
1449,messen::V,matuoti,кээмэйдээ
1450,zählen::V,skaičiuoti,аах
1451,rechnen::V,skaičiuoti,аах
1452,lesen::V,skaityti,аах
1453,malen::V,tapyti,уруһуйдаа
1454,zeichnen::V,piešti,уруһуйдаа
