,Concept_ID,fi,se
2248,Seite::N,kylki,е̄ммьне
2249,Mitte::N,keskus,gaske
2250,Mitte::N,keskus,jarnge
2251,Mitte::N,keskus,gasska
2252,Mitte::N,keskus,guovddaš
2253,Mitte::N,keskus,gaskamuddu
2254,Mitte::N,keskus,koskâ
2255,Mitte::N,keskus,kõskk
2256,Mitte::N,keskus,кэ̄сск
2257,Mitte::N,puoliväli,gaske
2258,Mitte::N,puoliväli,jarnge
2259,Mitte::N,puoliväli,gasska
2260,Mitte::N,puoliväli,guovddaš
2261,Mitte::N,puoliväli,gaskamuddu
2262,Mitte::N,puoliväli,koskâ
2263,Mitte::N,puoliväli,kõskk
2264,Mitte::N,puoliväli,кэ̄сск
2265,Gegenstand::N,kalu,daevere
2266,Gegenstand::N,kalu,oabme
2267,Gegenstand::N,kalu,gávnne
2268,Gegenstand::N,kalu,bierggas
2269,Gegenstand::N,kalu,ettâ
2270,Gegenstand::N,kalu,kápulâh
2271,Gegenstand::N,kalu,käu´nn
2272,Gegenstand::N,kalu,ка̄ввьн
2273,Gegenstand::N,esine,daevere
2274,Gegenstand::N,esine,oabme
2275,Gegenstand::N,esine,gávnne
2276,Gegenstand::N,esine,bierggas
2277,Gegenstand::N,esine,ettâ
2278,Gegenstand::N,esine,kápulâh
2279,Gegenstand::N,esine,käu´nn
2280,Gegenstand::N,esine,ка̄ввьн
2281,Sache::N,asia,aate
2282,Sache::N,asia,saake
2283,Sache::N,asia,ássje
2284,Sache::N,asia,ášši
2285,Sache::N,asia,äšši
2286,Sache::N,asia,ä´šš
2287,Sache::N,asia,ве̄шш
2288,Rand::N,ääri,raedtie
2289,Rand::N,ääri,rabdda
2290,Rand::N,ääri,ravda
2291,Rand::N,ääri,robdâ
2292,Rand::N,ääri,čårr
2293,Rand::N,ääri,ruõbdd
2294,Rand::N,ääri,рӯммт
2295,Rand::N,ääri,ре̄ввьн
2296,Rand::N,syrjä,raedtie
2297,Rand::N,syrjä,rabdda
2298,Rand::N,syrjä,ravda
2299,Rand::N,syrjä,robdâ
2300,Rand::N,syrjä,čårr
2301,Rand::N,syrjä,ruõbdd
2302,Rand::N,syrjä,рӯммт
2303,Rand::N,syrjä,ре̄ввьн
2304,Kante::N,särmä,raedtie
2305,Kante::N,särmä,rabdda
2306,Kante::N,särmä,ravda
2307,Kante::N,särmä,robdâ
2308,Kante::N,särmä,å´rdd
2309,Kante::N,särmä,ruõbdd
2310,Kante::N,särmä,рӯммт
2311,Kante::N,särmä,ре̄ввьн
2312,Ecke::N,nurkka,roene
2313,Ecke::N,nurkka,kråane
2314,Ecke::N,nurkka,náhpo
2315,Ecke::N,nurkka,nusske
2316,Ecke::N,nurkka,nurki
2317,Ecke::N,nurkka,čiehka
2318,Ecke::N,nurkka,čiehâ
2319,Ecke::N,nurkka,čiõkk
2320,Ecke::N,nurkka,suåp'p
2321,Ecke::N,nurkka,уггл
2322,Spitze::N,terä,gietjie
2323,Spitze::N,terä,snjuhtje
2324,Spitze::N,terä,gihttje
2325,Spitze::N,terä,geahči
2326,Spitze::N,terä,picci
2327,Spitze::N,terä,keeči
2328,Spitze::N,terä,ǩie´čč
2329,Spitze::N,terä,кя̄женч
2330,Spitze::N,kärki,gietjie
2331,Spitze::N,kärki,snjuhtje
2332,Spitze::N,kärki,gihttje
2333,Spitze::N,kärki,geahči
2334,Spitze::N,kärki,picci
2335,Spitze::N,kärki,keeči
2336,Spitze::N,kärki,ǩie´čč
2337,Spitze::N,kärki,кя̄женч
2338,Ende::N,pää,gietjie
2339,Ende::N,pää,giehtje
2340,Ende::N,pää,geahči
2341,Ende::N,pää,keeči
2342,Ende::N,pää,puäš'š
2343,Ende::N,pää,ке̄джь
2344,Ende::N,perä,gietjie
2345,Ende::N,perä,giehtje
2346,Ende::N,perä,geahči
2347,Ende::N,perä,keeči
2348,Ende::N,perä,puäš'š
2349,Ende::N,perä,ке̄джь
2350,Loch::N,kolo,raejkie
2351,Loch::N,kolo,rájgge
2352,Loch::N,kolo,ráigi
2353,Loch::N,kolo,räigi
2354,Loch::N,kolo,loikk
2355,Loch::N,kolo,râi´ǧǧ
2356,Loch::N,kolo,ра̄ййк
2357,Loch::N,reikä,raejkie
2358,Loch::N,reikä,rájgge
2359,Loch::N,reikä,ráigi
2360,Loch::N,reikä,räigi
2361,Loch::N,reikä,loikk
2362,Loch::N,reikä,râi´ǧǧ
2363,Loch::N,reikä,ра̄ййк
2364,Winkel::N,kulma,skaavhte
2365,Winkel::N,kulma,tjiehka
2366,Winkel::N,kulma,soahppa
2367,Winkel::N,kulma,čiehka
2368,Winkel::N,kulma,sogge
2369,Winkel::N,kulma,suåp'p
2370,Winkel::N,kulma,уггл
2371,Muster::N,kuvio,goere
2372,Muster::N,kuvio,girjja
2373,Muster::N,kuvio,girjjit
2374,Muster::N,kuvio,kovos
2375,Muster::N,kuvio,кыррьй
2376,Muster::N,kuvio,кырьйнесс
2377,Größe::N,koko,ståaroe
2378,Größe::N,koko,stuorrudahka
2379,Größe::N,koko,stūrrodat
2380,Größe::N,koko,mahtodat
2381,Größe::N,koko,allodat
2382,Größe::N,koko,stuá'ṛudâh
2383,Größe::N,koko,роаӈӈьк
2384,Größe::N,suuruus,ståaroe
2385,Größe::N,suuruus,stuorrudahka
2386,Größe::N,suuruus,stūrrodat
2387,Größe::N,suuruus,mahtodat
2388,Größe::N,suuruus,allodat
2389,Größe::N,suuruus,stuá'ṛudâh
2390,Größe::N,suuruus,роаӈӈьк
2391,Länge::N,pituus,gåhkoe
2392,Länge::N,pituus,guhkkudahka
2393,Länge::N,pituus,guhkkodat
2394,Länge::N,pituus,kukkodâh
2395,Länge::N,pituus,õllâdvuõtt
2396,Länge::N,pituus,куххьквӯдт
2397,Höhe::N,korkeus,jalloe
2398,Höhe::N,korkeus,jalladahke
2399,Höhe::N,korkeus,alludahka
2400,Höhe::N,korkeus,allatvuohta
2401,Höhe::N,korkeus,allodat
2402,Höhe::N,korkeus,aḷodâh
2403,Höhe::N,korkeus,âlladvuõtt
2404,Höhe::N,korkeus,э̄ллвӯдт
2405,Gewicht::N,paino,leavloe
2406,Gewicht::N,paino,dædda
2407,Gewicht::N,paino,låssudahka
2408,Gewicht::N,paino,deaddu
2409,Gewicht::N,paino,tiäd'du
2410,Gewicht::N,paino,teäd'd
2411,Gewicht::N,paino,тя̄ннт
2412,Gewicht::N,paino,вӣссь
2413,Menge::N,määrä,mierie
2414,Menge::N,määrä,ållo
2415,Menge::N,määrä,mearri
2416,Menge::N,määrä,doahkki
2417,Menge::N,määrä,meeṛi
2418,Menge::N,määrä,tukk
2419,Menge::N,määrä,mie´rr
2420,Menge::N,määrä,туххк
2421,Menge::N,määrä,ла̄ннҍт
2422,Haufen::N,kasa,deava
2423,Haufen::N,kasa,håevkie
2424,Haufen::N,kasa,hårre
2425,Haufen::N,kasa,látna
2426,Haufen::N,kasa,laaṇâ
2427,Haufen::N,kasa,laađđ
2428,Haufen::N,kasa,поанн
2429,Reihe::N,rivi,raajroe
2430,Reihe::N,rivi,rájddo
2431,Reihe::N,rivi,gurgadas
2432,Reihe::N,rivi,kuáḷus
2433,Reihe::N,rivi,riâd'd
2434,Reihe::N,rivi,по̄ллт
2435,Boot::N,vene,vïnhtse
2436,Boot::N,vene,vanás
2437,Boot::N,vene,vanntsa
2438,Boot::N,vene,fanas
2439,Boot::N,vene,voonâs
2440,Boot::N,vene,käärbis
2441,Boot::N,vene,võõnâs
2442,Boot::N,vene,вэнс
2443,Ruder::N,airo,aajroe
2444,Ruder::N,airo,ájrro
2445,Ruder::N,airo,áiru
2446,Ruder::N,airo,áiru
2447,Ruder::N,airo,äirr
2448,Ruder::N,airo,а̄ррьй
2449,Schlitten::N,reki,slærra
2450,Schlitten::N,reki,tjïelhke
2451,Schlitten::N,reki,gieris
2452,Schlitten::N,reki,tjielkká
2453,Schlitten::N,reki,gielká
2454,Schlitten::N,reki,kiäl'kká
2455,Schlitten::N,reki,saan
2456,Schlitten::N,reki,ǩeâlkk
2457,Schlitten::N,reki,со̄а̄н
2458,Schlitten::N,kelkka,slærra
2459,Schlitten::N,kelkka,tjïelhke
2460,Schlitten::N,kelkka,gieris
2461,Schlitten::N,kelkka,tjielkká
2462,Schlitten::N,kelkka,gielká
2463,Schlitten::N,kelkka,kiäl'kká
2464,Schlitten::N,kelkka,saan
2465,Schlitten::N,kelkka,ǩeâlkk
2466,Schlitten::N,kelkka,со̄а̄н
2467,Ski::N,suksi,treavka
2468,Ski::N,suksi,sabek
2469,Ski::N,suksi,sabet
2470,Ski::N,suksi,saaveeh
2471,Ski::N,suksi,koolâs
2472,Ski::N,suksi,коаллас
2473,Ski::N,suksi,са̄вехь
2474,Lagerfeuer::N,nuotio,dålle
2475,Lagerfeuer::N,nuotio,sajijdållå
2476,Lagerfeuer::N,nuotio,dolla
2477,Lagerfeuer::N,nuotio,tullâ
2478,Lagerfeuer::N,nuotio,toll
2479,Lagerfeuer::N,nuotio,то̄лл
2480,Last::N,kuorma,maajsoe
2481,Last::N,kuorma,noade
2482,Last::N,kuorma,guorbmi
2483,Last::N,kuorma,kye'rmi
2484,Last::N,kuorma,nue´đđ
2485,Last::N,kuorma,kue´rmm
2486,Last::N,kuorma,нуэдът
2487,Gang::N,kulku,vaedtseme
2488,Gang::N,kulku,mannulahka
2489,Gang::N,kulku,johtu
2490,Gang::N,kulku,jotteem
2491,Gang::N,kulku,joto
2492,Gang::N,kulku,jäl'lmõš
2493,Gang::N,kulku,ёадтмушш
2494,Gang::N,kulku,ёадтҌмушш
2495,Gang::N,käynti,vaedtseme
2496,Gang::N,käynti,mannulahka
2497,Gang::N,käynti,johtu
2498,Gang::N,käynti,jotteem
2499,Gang::N,käynti,joto
2500,Gang::N,käynti,jäl'lmõš
2501,Gang::N,käynti,ёадтмушш
2502,Gang::N,käynti,ёадтҌмушш
2503,Schritt::N,askel,sïlle
2504,Schritt::N,askel,lávkke
2505,Schritt::N,askel,lávki
2506,Schritt::N,askel,lävkki
2507,Schritt::N,askel,läu´ǩǩ
2508,Schritt::N,askel,ла̄ффьк
2509,Norden::N,pohjoinen,noerhte
2510,Norden::N,pohjoinen,nuortta
2511,Norden::N,pohjoinen,davvi
2512,Norden::N,pohjoinen,taṿe
2513,Norden::N,pohjoinen,tâ´vv
2514,Norden::N,pohjoinen,таввял
2515,Süden::N,etelä,åarjel
2516,Süden::N,etelä,oarjje
2517,Süden::N,etelä,lulli
2518,Süden::N,etelä,mäddi
2519,Süden::N,etelä,kesipieg'gâ
2520,Süden::N,etelä,saujj
2521,Süden::N,etelä,со̄а̄ййв
2522,Westen::N,länsi,jillie
2523,Westen::N,länsi,alle
2524,Westen::N,länsi,oarji
2525,Westen::N,länsi,uár'ji
2526,Westen::N,länsi,viõstâr
2527,Westen::N,länsi,вуэрьял
2528,Osten::N,itä,luvlie
2529,Osten::N,itä,lulle
2530,Osten::N,itä,nuorta
2531,Osten::N,itä,nuor'ttâ
2532,Osten::N,itä,nuõrti
2533,Osten::N,itä,нуҏҏьт
2534,Holz::N,puu,moere
2535,Holz::N,puu,muorra
2536,Holz::N,puu,muorra
2537,Holz::N,puu,muoṛâ
2538,Holz::N,puu,muõrr
2539,Holz::N,puu,мӯрр
2540,Brett::N,lauta,fealloe
2541,Brett::N,lauta,fiello
2542,Brett::N,lauta,lávdi
2543,Brett::N,lauta,lyev'di
2544,Brett::N,lauta,lu´vdd
2545,Brett::N,lauta,лаййт
2546,Platte::N,levy,spaagkoe
2547,Platte::N,levy,skierro
2548,Platte::N,levy,skearru
2549,Platte::N,levy,ráptu
2550,Platte::N,levy,ка̄ррьт
2551,Stütze::N,noja,dovtege
2552,Stütze::N,noja,dåarjege
2553,Stütze::N,noja,tsagge
2554,Stütze::N,noja,nihta
2555,Stütze::N,noja,duvdda
2556,Stütze::N,noja,caggi
2557,Stütze::N,noja,cagge
2558,Stütze::N,noja,cõgldõk
2559,Stütze::N,noja,стуэлльп
2560,Stange::N,tanko,staavra
2561,Stange::N,tanko,stággo
2562,Stange::N,tanko,hålggå
2563,Stange::N,tanko,stávrá
2564,Stange::N,tanko,stággu
2565,Stange::N,tanko,čuálgui
2566,Stange::N,tanko,kaŋgg
2567,Stange::N,tanko,кэ̄ллт
2568,Stange::N,tanko,пе̄лльк
2569,Stock::N,keppi,galte
2570,Stock::N,keppi,klåbpoe
2571,Stock::N,keppi,soabbe
2572,Stock::N,keppi,soabbi
2573,Stock::N,keppi,suáb'bi
2574,Stock::N,keppi,suä´b'b
2575,Stock::N,keppi,суэммьп
2576,Stab::N,sauva,klaahka
2577,Stab::N,sauva,soabbe
2578,Stab::N,sauva,soabbi
2579,Stab::N,sauva,suáb'bi
2580,Stab::N,sauva,suä´b'b
2581,Stab::N,sauva,суэммьп
2582,Stab::N,seiväs,klaahka
2583,Stab::N,seiväs,soabbe
2584,Stab::N,seiväs,soabbi
2585,Stab::N,seiväs,suáb'bi
2586,Stab::N,seiväs,suä´b'b
2587,Stab::N,seiväs,суэммьп
2588,Rohr::N,putki,gïrse
2589,Rohr::N,putki,båhttså
2590,Rohr::N,putki,bohcci
2591,Rohr::N,putki,poccee
2592,Rohr::N,putki,puu´lčiǩ
2593,Rohr::N,putki,туррьп
2594,Haus::N,talo,ståapoe
2595,Haus::N,talo,goahte
2596,Haus::N,talo,stohpu
2597,Haus::N,talo,tááḷu
2598,Haus::N,talo,tääll
2599,Haus::N,talo,пэ̄ҏҏт
2600,Heim::N,koti,hïejme
2601,Heim::N,koti,viesso
2602,Heim::N,koti,ruoktu
2603,Heim::N,koti,päikki
2604,Heim::N,koti,päi´ǩǩ
2605,Heim::N,koti,пэ̄ҏҏт
2606,Ofen::N,uuni,vuebnie
2607,Ofen::N,uuni,vuodná
2608,Ofen::N,uuni,vuobnne
2609,Ofen::N,uuni,uvdna
2610,Ofen::N,uuni,uvnâ
2611,Ofen::N,uuni,ǩiiuǥân
2612,Ofen::N,uuni,пе̄ххц
2613,Ofen::N,uuni,кыввкан
2614,Fußboden::N,lattia,guelpie
2615,Fußboden::N,lattia,guolbbe
2616,Fußboden::N,lattia,láhtti
2617,Fußboden::N,lattia,šalde
2618,Fußboden::N,lattia,šâ´ldd
2619,Fußboden::N,lattia,шалльт
2620,Tisch::N,pöytä,buertie
2621,Tisch::N,pöytä,bievdde
2622,Tisch::N,pöytä,beavdi
2623,Tisch::N,pöytä,pevdi
2624,Tisch::N,pöytä,på´rdd
2625,Tisch::N,pöytä,stue´ll
2626,Tisch::N,pöytä,туэлль
2627,Stuhl::N,tuoli,stovle
2628,Stuhl::N,tuoli,ståvllå
2629,Stuhl::N,tuoli,stuollu
2630,Stuhl::N,tuoli,stovli
2631,Stuhl::N,tuoli,stuu´l
2632,Stuhl::N,tuoli,стула
2633,Wiege::N,kehto,gïerhkeme
2634,Wiege::N,kehto,vuoggo
2635,Wiege::N,kehto,geaŧŧu
2636,Wiege::N,kehto,geaktu
2637,Wiege::N,kehto,gietkka
2638,Wiege::N,kehto,kiäh'tu
2639,Wiege::N,kehto,vogga
2640,Wiege::N,kehto,кӣткэм
2641,Bett::N,sänky,seangkoe
2642,Bett::N,sänky,sæŋŋga
2643,Bett::N,sänky,seaŋga
2644,Bett::N,sänky,seŋgâ
2645,Bett::N,sänky,sââ´jj
2646,Bett::N,sänky,вуэдтӭмсайй
2647,Regal::N,hylly,hælla
2648,Regal::N,hylly,hilldo
2649,Regal::N,hylly,hildu
2650,Regal::N,hylly,ildee
2651,Regal::N,hylly,i´lddi
2652,Regal::N,hylly,ылльтэ
2653,Kiste::N,arkku,aeskie
2654,Kiste::N,arkku,kássa
2655,Kiste::N,arkku,kássa
2656,Kiste::N,arkku,árkku
2657,Kiste::N,arkku,ču´ǩǩ
2658,Kiste::N,arkku,чуххьк
2659,Kiste::N,kirstu,aeskie
2660,Kiste::N,kirstu,kássa
2661,Kiste::N,kirstu,kássa
2662,Kiste::N,kirstu,árkku
2663,Kiste::N,kirstu,ču´ǩǩ
2664,Kiste::N,kirstu,чуххьк
2665,Kiste::N,laatikko,aeskie
2666,Kiste::N,laatikko,kássa
2667,Kiste::N,laatikko,kássa
2668,Kiste::N,laatikko,árkku
2669,Kiste::N,laatikko,ču´ǩǩ
2670,Kiste::N,laatikko,чуххьк
2671,Fenster::N,ikkuna,klaase
2672,Fenster::N,ikkuna,vinndek
2673,Fenster::N,ikkuna,láse
2674,Fenster::N,ikkuna,laasâ
2675,Fenster::N,ikkuna,ikkân
2676,Fenster::N,ikkuna,эххкан
2677,Tür::N,ovi,okse
2678,Tür::N,ovi,uksa
2679,Tür::N,ovi,uksa
2680,Tür::N,ovi,uksâ
2681,Tür::N,ovi,uhss
2682,Tür::N,ovi,уккс
2683,Tor::N,portti,okse
2684,Tor::N,portti,pårttå
2685,Tor::N,portti,uksa
2686,Tor::N,portti,poarta
2687,Tor::N,portti,porttâ
2688,Tor::N,portti,uustõk
2689,Tor::N,portti,čuâlluhss
2690,Tor::N,portti,уккс
2691,Zaun::N,aita,haakene
2692,Zaun::N,aita,jerra
2693,Zaun::N,aita,gárdde
2694,Zaun::N,aita,áidi
2695,Zaun::N,aita,äiđi
2696,Zaun::N,aita,äidd
2697,Zaun::N,aita,čuâll
2698,Zaun::N,aita,а̄ййт
2699,Dach::N,katto,rehpie
2700,Dach::N,katto,dæhkko
2701,Dach::N,katto,gáhttu
2702,Dach::N,katto,káttu
2703,Dach::N,katto,laakk
2704,Dach::N,katto,пэ̄ҏҏтэ̄ля
2705,Dach::N,katto,кры̄ша
2706,Leiter::N,tikkaat,raajtere
2707,Leiter::N,tikkaat,tjajmos
2708,Leiter::N,tikkaat,boagos
2709,Leiter::N,tikkaat,ráidalas
2710,Leiter::N,tikkaat,raidlâs
2711,Leiter::N,tikkaat,лествец
2712,Leiter::N,tikapuut,raajtere
2713,Leiter::N,tikapuut,tjajmos
2714,Leiter::N,tikapuut,boagos
2715,Leiter::N,tikapuut,ráidalas
2716,Leiter::N,tikapuut,raidlâs
2717,Leiter::N,tikapuut,лествец
2718,Besen::N,luuta,saehpie
2719,Besen::N,luuta,gaerpene
2720,Besen::N,luuta,njáman
2721,Besen::N,luuta,luvdá
2722,Besen::N,luuta,luvdá
2723,Besen::N,luuta,västt
2724,Besen::N,luuta,ва̄сст
2725,Spaten::N,lapio,gåajvoe
2726,Spaten::N,lapio,spádá
2727,Spaten::N,lapio,goajvvo
2728,Spaten::N,lapio,goaivu
2729,Spaten::N,lapio,kuái'vu
2730,Spaten::N,lapio,kuäivv
2731,Spaten::N,lapio,куаййв
2732,Schaufel::N,lapio,gåajvoe
2733,Schaufel::N,lapio,gåjvun
2734,Schaufel::N,lapio,goajvvo
2735,Schaufel::N,lapio,goaivu
2736,Schaufel::N,lapio,kuái'vu
2737,Schaufel::N,lapio,kuäivv
2738,Schaufel::N,lapio,куаййв
2739,Gabel::N,haarukka,tjåagka
2740,Gabel::N,haarukka,gáffil
2741,Gabel::N,haarukka,káffal
2742,Gabel::N,haarukka,kaahvâl
2743,Gabel::N,haarukka,velkk
2744,Gabel::N,haarukka,а̄лльс
2745,Löffel::N,lusikka,buste
2746,Löffel::N,lusikka,bassti
2747,Löffel::N,lusikka,baste
2748,Löffel::N,lusikka,pastem
2749,Löffel::N,lusikka,pâ´sttem
2750,Löffel::N,lusikka,пасьтэмь
2751,Messer::N,veitsi,nejpie
2752,Messer::N,veitsi,nijbbe
2753,Messer::N,veitsi,niibi
2754,Messer::N,veitsi,nijbe
2755,Messer::N,veitsi,nei´bb
2756,Messer::N,veitsi,ныййп
2757,Nagel::N,naula,spæjhkere
2758,Nagel::N,naula,spiger
2759,Nagel::N,naula,návlle
2760,Nagel::N,naula,spiikkár
2761,Nagel::N,naula,spijkkár
2762,Nagel::N,naula,näu´ll
2763,Nagel::N,naula,на̄ввьл
2764,Netz::N,verkko,viermie
2765,Netz::N,verkko,viermme
2766,Netz::N,verkko,næhtta
2767,Netz::N,verkko,fierbmi
2768,Netz::N,verkko,viermi
2769,Netz::N,verkko,säi´mm
2770,Netz::N,verkko,нӯжхьт
2771,Haken::N,haka,kruehkie
2772,Haken::N,haka,ruohkke
2773,Haken::N,haka,vagge
2774,Haken::N,haka,roahkki
2775,Haken::N,haka,faggi
2776,Haken::N,haka,kuák'ki
2777,Haken::N,haka,kuä´ǩ'ǩ
2778,Haken::N,haka,ва̄ӈӈк
2779,Haken::N,haka,куэххьк
2780,Haken::N,koukku,kruehkie
2781,Haken::N,koukku,ruohkke
2782,Haken::N,koukku,vagge
2783,Haken::N,koukku,roahkki
2784,Haken::N,koukku,faggi
2785,Haken::N,koukku,kuák'ki
2786,Haken::N,koukku,kuä´ǩ'ǩ
2787,Haken::N,koukku,ва̄ӈӈк
2788,Haken::N,koukku,куэххьк
2789,Griff::N,ripa,rehpie
2790,Griff::N,ripa,taatje
2791,Griff::N,ripa,gavlla
2792,Griff::N,ripa,guottáldahka
2793,Griff::N,ripa,geavja
2794,Griff::N,ripa,novdâ
2795,Griff::N,ripa,nõđđ
2796,Griff::N,ripa,kå´ǧǧ
2797,Griff::N,ripa,нэ̄дт
2798,Griff::N,kahva,rehpie
2799,Griff::N,kahva,taatje
2800,Griff::N,kahva,gavlla
2801,Griff::N,kahva,guottáldahka
2802,Griff::N,kahva,geavja
2803,Griff::N,kahva,novdâ
2804,Griff::N,kahva,nõđđ
2805,Griff::N,kahva,kå´ǧǧ
2806,Griff::N,kahva,нэ̄дт
2807,Schloss::N,lukko,laesie
2808,Schloss::N,lukko,lássa
2809,Schloss::N,lukko,lohkka
2810,Schloss::N,lukko,lukkâ
2811,Schloss::N,lukko,lokk
2812,Schloss::N,lukko,ло̄ххк
2813,Bild::N,kuva,guvvie
2814,Bild::N,kuva,gåvvå
2815,Bild::N,kuva,govva
2816,Bild::N,kuva,koṿe
2817,Bild::N,kuva,kartt
2818,Bild::N,kuva,картина
2819,Figur::N,kuvio,guvvie
2820,Figur::N,kuvio,gåvos
2821,Figur::N,kuvio,figuvrra
2822,Figur::N,kuvio,figuvra
2823,Figur::N,kuvio,kovos
2824,Figur::N,kuvio,kuâŋas
2825,Puppe::N,nukke,dåahka
2826,Puppe::N,nukke,dåhkko
2827,Puppe::N,nukke,doahkko
2828,Puppe::N,nukke,dohkká
2829,Puppe::N,nukke,duhkká
2830,Puppe::N,nukke,kuuhlaž
2831,Puppe::N,nukke,кукла
2832,Beutel::N,pussi,voessetje
2833,Beutel::N,pussi,påvsså
2834,Beutel::N,pussi,seahkaš
2835,Beutel::N,pussi,bursa
2836,Beutel::N,pussi,guhkkár
2837,Beutel::N,pussi,čooṿâs
2838,Beutel::N,pussi,siâk'k
2839,Beutel::N,pussi,kå´ššel
2840,Beutel::N,pussi,ве̄ҏҏц
2841,Bündel::N,nippu,paantje
2842,Bündel::N,nippu,buduk
2843,Bündel::N,nippu,gurppe
2844,Bündel::N,nippu,gihppu
2845,Bündel::N,nippu,kiäs'tu
2846,Bündel::N,nippu,šnâpp
2847,Bündel::N,nippu,пуччк
2848,Bündel::N,kimppu,paantje
2849,Bündel::N,kimppu,buduk
2850,Bündel::N,kimppu,gurppe
2851,Bündel::N,kimppu,gihppu
2852,Bündel::N,kimppu,kiäs'tu
2853,Bündel::N,kimppu,šnâpp
2854,Bündel::N,kimppu,пуччк
2855,Tasche::N,laukku,veaskoe
2856,Tasche::N,laukku,væssko
2857,Tasche::N,laukku,lávkka
2858,Tasche::N,laukku,lávka
2859,Tasche::N,laukku,seahkka
2860,Tasche::N,laukku,lavkkâ
2861,Tasche::N,laukku,laukk
2862,Tasche::N,laukku,суӎӎьк
2863,Tasche::N,laukku,ло̄а̄ффк
2864,Eimer::N,sanko,bæhtoe
2865,Eimer::N,sanko,skiello
2866,Eimer::N,sanko,skállu
2867,Eimer::N,sanko,eebir
2868,Eimer::N,sanko,skääll
2869,Eimer::N,sanko,е̄мьперь
2870,Eimer::N,ämpäri,bæhtoe
2871,Eimer::N,ämpäri,skiello
2872,Eimer::N,ämpäri,skállu
2873,Eimer::N,ämpäri,eebir
2874,Eimer::N,ämpäri,skääll
2875,Eimer::N,ämpäri,е̄мьперь
2876,Deckel::N,kansi,luehkie
2877,Deckel::N,kansi,låhkke
2878,Deckel::N,kansi,lohkki
2879,Deckel::N,kansi,lokke
2880,Deckel::N,kansi,lå´ǩǩ
2881,Deckel::N,kansi,ко̄а̄ххтнэсс
2882,Geschirr::N,astia,lihtie
2883,Geschirr::N,astia,lihte
2884,Geschirr::N,astia,lihtit
2885,Geschirr::N,astia,litte
2886,Geschirr::N,astia,kärldõk
2887,Geschirr::N,astia,ка̄ррь
2888,Sack::N,säkki,voesse
2889,Sack::N,säkki,vuossa
2890,Sack::N,säkki,seahkka
2891,Sack::N,säkki,sekkâ
2892,Sack::N,säkki,siâk'k
2893,Sack::N,säkki,ве̄ҏҏц
2894,Tasse::N,kuppi,guksie
2895,Tasse::N,kuppi,gåhppå
2896,Tasse::N,kuppi,gohppu
2897,Tasse::N,kuppi,pollo
2898,Tasse::N,kuppi,kopp
2899,Tasse::N,kuppi,на̄ххьп
2900,Topf::N,pata,baetie
2901,Topf::N,pata,krovhte
2902,Topf::N,pata,rujtta
2903,Topf::N,pata,giebbme
2904,Topf::N,pata,báhti
2905,Topf::N,pata,gievdni
2906,Topf::N,pata,pääti
2907,Topf::N,pata,kruâitt
2908,Topf::N,pata,кӣммьн
2909,Kessel::N,kattila,giebnie
2910,Kessel::N,kattila,skallo
2911,Kessel::N,kattila,giebbme
2912,Kessel::N,kattila,gieđbmi
2913,Kessel::N,kattila,kiem'ni
2914,Kessel::N,kattila,ǩie´mnn
2915,Kessel::N,kattila,кӣммьн
2916,Essen::N,syönti,åesie
2917,Essen::N,syönti,beapmoe
2918,Essen::N,syönti,biebbmo
2919,Essen::N,syönti,borramuš
2920,Essen::N,syönti,purrâmâš
2921,Essen::N,syönti,porrmõš
2922,Essen::N,syönti,по̄ррмушш
2923,Nahrung::N,ruoka,beapmoe
2924,Nahrung::N,ruoka,biebbmo
2925,Nahrung::N,ruoka,biebmu
2926,Nahrung::N,ruoka,purrâmâš
2927,Nahrung::N,ruoka,porrmõš
2928,Nahrung::N,ruoka,по̄ррмушш
2929,Nahrung::N,ravinto,beapmoe
2930,Nahrung::N,ravinto,biebbmo
2931,Nahrung::N,ravinto,biebmu
2932,Nahrung::N,ravinto,purrâmâš
2933,Nahrung::N,ravinto,porrmõš
2934,Nahrung::N,ravinto,по̄ррмушш
2935,Speise::N,ruoka,beapmoe
2936,Speise::N,ruoka,biebbmo
2937,Speise::N,ruoka,biebmu
2938,Speise::N,ruoka,määlis
2939,Speise::N,ruoka,aasâs
2940,Speise::N,ruoka,porrmõš
2941,Speise::N,ruoka,по̄ррмушш
2942,Fleisch::N,liha,bearkoe
2943,Fleisch::N,liha,oadtje
2944,Fleisch::N,liha,bierggo
2945,Fleisch::N,liha,biergu
2946,Fleisch::N,liha,uáž'ži
2947,Fleisch::N,liha,vuä´ǯ'ǯ
2948,Fleisch::N,liha,вуэннч
2949,Getreide::N,vilja,gernie
2950,Getreide::N,vilja,gårnne
2951,Getreide::N,vilja,gordni
2952,Getreide::N,vilja,valje
2953,Getreide::N,vilja,ле̄ййп
2954,Brei::N,puuro,kraavhtse
2955,Brei::N,puuro,ráktsa
2956,Brei::N,puuro,buvru
2957,Brei::N,puuro,suoḥâd
2958,Brei::N,puuro,hutt
2959,Brei::N,puuro,уххт
2960,Brot::N,leipä,gaahkoe
2961,Brot::N,leipä,lájbbe
2962,Brot::N,leipä,stummpa
2963,Brot::N,leipä,láibi
2964,Brot::N,leipä,gáhkku
2965,Brot::N,leipä,leibi
2966,Brot::N,leipä,lei´bb
2967,Brot::N,leipä,ле̄ййп
