,Concept_ID,tr,az
812,fern::A,uzak,uzaq
813,linker::A,sol,sol
814,rechter::A,sağ,sağ
815,anderer::A,diğer,başqa
816,erster::A,ilk,birinci
817,erster::A,birinci,birinci
818,zweiter::A,ikinci,ikinci
819,dritter::A,üçüncü,üçüncü
820,letzter::A,son,sonuncu
821,letzter::A,son,axırıncı
822,letzter::A,sonuncu,sonuncu
823,letzter::A,sonuncu,axırıncı
824,allein::ADV,yalnız,tək
825,allein::ADV,yalnız,yalqız
826,allein::ADV,tek başına,tək
827,allein::ADV,tek başına,yalqız
828,auf einmal::ADV,birden,birdən
829,zusammen::ADV,beraber,birlikdə
830,zusammen::ADV,birlikte,birlikdə
831,lange::ADV,çok,uzun
832,lange::ADV,uzun,uzun
833,plötzlich::ADV,ansızın,qəfildən
834,plötzlich::ADV,birdenbire,qəfildən
835,sofort::ADV,hemen,həmən
836,sofort::ADV,hemen,dərhal
837,sofort::ADV,derhal,həmən
838,sofort::ADV,derhal,dərhal
839,später::ADV,daha sonra,sonra
840,jetzt::ADV,şimdi,indi
841,heute::ADV,bugün,bugün
842,morgen::ADV,yarın,sabah
843,bald::ADV,yakında,yaxında
844,bald::ADV,yakında,tezliklə
845,dann::ADV,sonra,onda
846,gestern::ADV,dün,dünən
847,einst::ADV,eskiden,əvvəllər
848,damals::ADV,o zamanlar,o vaxt
849,danach::ADV,sonradan,sonra
850,danach::ADV,ondan sonra,sonra
851,vorher::ADV,önce,qabaqcadan
852,vorher::ADV,önceden,qabaqcadan
853,zuerst::ADV,ilk önce,əvvəl
854,einmal::ADV,bir defa,bir dəfə
855,manchmal::ADV,bazan,hərdənbir
856,oft::ADV,sık sık,tez-tez
857,oft::ADV,sık sık,çox vaxt
858,oft::ADV,çok defa,tez-tez
859,oft::ADV,çok defa,çox vaxt
860,immer::ADV,daima,daimi
861,immer::ADV,daima,həmişə
862,immer::ADV,her zaman,daimi
863,immer::ADV,her zaman,həmişə
864,niemals::ADV,asla değil,əsla
865,niemals::ADV,asla değil,heç bir zaman
866,niemals::ADV,hiçbir zaman,əsla
867,niemals::ADV,hiçbir zaman,heç bir zaman
868,hier::ADV,burada,bura
869,hier::ADV,burada,burada
870,hierhin::ADV,buraya,buraya
871,von hier::ADV,buradan,buradan
872,dort::ADV,orada,ora
873,dort::ADV,orada,orada
874,dort::ADV,şurada,ora
875,dort::ADV,şurada,orada
876,dorthin::ADV,oraya,oraya
877,dorthin::ADV,şuraya,oraya
878,geradeaus::ADV,doğru,düz
879,vorwärts::ADV,ileri,irəli
880,rückwärts::ADV,geri,geri
881,zurück::ADV,geriye,geriyə
882,unten::ADV,aşağıda,aşağıda
883,hinab::ADV,aşağıya,aşağı
884,oben::ADV,yukarıda,yuxarıda
885,hinauf::ADV,yukarı,yuxarı
886,hinauf::ADV,yukarıya,yuxarı
887,überall::ADV,her yerde,hər yerdə
888,nicht::ADV,-mi-,-ma-
889,nicht::ADV,değil,-ma-
890,ein wenig::ADV,biraz,bir az
891,kaum::ADV,dar,güclə
892,kaum::ADV,hemen hemen değil,güclə
893,sehr::ADV,pek,çox
894,sehr::ADV,gayet,çox
895,so::ADV,öyle,belə
896,so::ADV,böyle,belə
897,noch::ADV,hâlâ,hələ
898,noch::ADV,henüz,hələ
899,nur::ADV,ancak,yalnız
900,nur::ADV,yalnız,yalnız
901,schon::ADV,çoktan,artıq
902,wieder::ADV,tekrar,yenə
903,wieder::ADV,yeniden,yenə
904,vergebens::ADV,boşuna,boş yerə
905,vor::PRP,önünde,önündə
906,hinter::PRP,arkasında,arxasında
907,unter::PRP,altında,altında
908,durch::PRP,sayesinde,içindən
909,durch::PRP,ortasından,içindən
910,neben::PRP,yanında,yanında
911,zwischen::PRP,arasında,arasında
912,wegen::PRP,dolayı,üçün
913,wegen::PRP,dolayı,ötəri
914,dies::PRN,bu,bu
915,das::PRN,o,o
916,das::PRN,şu,o
917,alles::PRN,hepsi,hər şey
918,alles::PRN,her şey,hər şey
919,ich::PRN,ben,mən
920,du::PRN,sen,sən
921,er::PRN,o,o
922,wir::PRN,biz,biz
923,ihr::PRN,siz,siz
924,sie::PRN,onlar,onlar
925,was::FPRN,ne,nə
926,wer::FPRN,kim,kim
927,wo::FADV,nerede,harada
928,wohin::FADV,nereye,haraya
929,wie::FADV,nasıl,necə
930,warum::FADV,neden,niyə
931,warum::FADV,neden,nə üçün
932,wieviel::FNUM,kaç,neçə
933,wieviel::FNUM,kaç,nə qədər
934,wieviel::FNUM,ne kadar,neçə
935,wieviel::FNUM,ne kadar,nə qədər
936,eins::NUM,bir,bir
937,zwei::NUM,iki,iki
938,drei::NUM,üç,üç
939,vier::NUM,dört,dörd
940,fünf::NUM,beş,beş
941,sechs::NUM,altı,altı
942,sieben::NUM,yedi,yeddi
943,acht::NUM,sekiz,səkkiz
944,neun::NUM,dokuz,doqquz
945,zehn::NUM,on,on
946,elf::NUM,on bir,on bir
947,zwölf::NUM,on iki,on iki
948,zwanzig::NUM,yirmi,iyirmi
949,dreißig::NUM,otuz,otuz
950,vierzig::NUM,kırk,qırx
951,fünfzig::NUM,elli,əlli
952,sechzig::NUM,altmış,altmış
953,siebzig::NUM,yetmiş,yetmiş
954,achtzig::NUM,seksen,səksən
955,neunzig::NUM,doksan,doxsan
956,hundert::NUM,yüz,yüz
957,tausend::NUM,bin,min
958,und::CNJ,ve,və
959,und::CNJ,ile,və
960,oder::CNJ,ya,ya
961,oder::CNJ,yahut,ya
962,stehen::V,durmak,durmaq
963,sitzen::V,oturmak,oturmaq
964,liegen::V,yatmak,uzanmaq
965,hängen::V,asılı olmak,asılmaq
966,werden::V,olmak,olmaq
967,werden::V,olunmak,olmaq
968,passieren::V,olmak,olmaq
969,passieren::V,olmak,baş vermək
970,beginnen::V,başlamak,başlamaq
971,enden::V,bitmek,bitmək
972,enden::V,sona ermek,bitmək
973,wechseln::V,değişmek,dəyişmək
974,aufgehen[Sonne]::V,doğmak,doğmaq
975,untergehen[Sonne]::V,batmak,batmaq
976,scheinen[Sonne]::V,parlamak,parlamaq
977,donnern::V,gök gürlemek,guruldamaq
978,wehen::V,esmek,əsmək
979,strömen::V,akmak,axmaq
980,fließen::V,akmak,axmaq
981,sich drehen::V,dönmek,dönmək
982,schwanken::V,sallanmak,yellənmək
983,schwingen::V,titremek,yellənmək
984,fallen::V,düşmek,düşmek
985,brennen::V,yanmak,yanmaq
986,rauchen::V,tütmek,tüstüləmək
987,regnen::V,yağmak,yağmaq
988,gefrieren::V,donmak,donmaq
989,tauen::V,erimek,ərimək
990,schmelzen::V,erimek,ərimək
991,trocknen::V,kurumak,qurumaq
992,sieden::V,kaynamak,qaynamaq
993,faulen::V,çürümek,çürümək
994,verfaulen::V,çürümek,çürümək
995,reißen::V,yırtılmak,yırtılmaq
996,versinken::V,batmak,batmaq
997,vergehen::V,geçmek,ötmək
998,erscheinen::V,görünmek,görünmək
999,verschwinden::V,kaybolmak,yox olmaq
1000,sinken::V,inmek,enmək
1001,abnehmen::V,azalmak,azalmaq
1002,zunehmen::V,artmak,artmaq
1003,zunehmen::V,çoğalmak,artmaq
1004,steigen::V,artmak,yüksəlmək
1005,steigen::V,yükselmek,yüksəlmək
1006,wachsen::V,büyümek,böyümək
1007,wachsen::V,gelişmek,böyümək
1008,glänzen::V,parlamak,parlamaq
1009,funkeln::V,parıldamak,parıldamaq
1010,lärmen::V,gürültü yapmak,səs-küy etmək
1011,läuten::V,çalmak,çalmaq
1012,klingeln::V,zil çalmak,zəng etmək
1013,klirren::V,şakırdamak,cingildəmək
1014,klirren::V,zangırdamak,cingildəmək
1015,brausen::V,köpürmek,gurlamaq
1016,brausen::V,kükremek,gurlamaq
1017,rauschen::V,fışırdamak,xışıldamaq
1018,klingen::V,tınlamak,səslənmək
1019,bellen::V,havlamak,hürmək
1020,heulen::V,ulumak,ulamaq
1021,blasen::V,üflemek,üfləmək
1022,pfeifen::V,düdük çalmak,fit vermek
1023,schreien::V,bağırmak,bağırmaq
1024,schreien::V,bağırmak,qışqırmaq
1025,schreien::V,haykırmak,bağırmaq
1026,schreien::V,haykırmak,qışqırmaq
1027,stöhnen::V,inlemek,inləmək
1028,zittern::V,titremek,titrəmək
1029,leben::V,yaşamak,yaşamaq
1030,leben::V,hayatta olmak,yaşamaq
1031,geboren werden::V,doğmak,doğmaq
1032,atmen::V,solunmak,nəfəs almaq
1033,atmen::V,nefes almak,nəfəs almaq
1034,trinken::V,içmek,içmek
1035,essen::V,yemek,yemək
1036,schlucken::V,yutmak,udmaq
1037,müde werden::V,yorulmak,yorulmaq
1038,einschlafen::V,uykuya dalmak,yuxuya getmək
1039,schlafen::V,uyumak,uyumaq
1040,aufwachen::V,uyanmak,oyanmaq
1041,aufstehen::V,kalkmak,yuxudan durmaq
1042,aufstehen::V,yataktan kalkmak,yuxudan durmaq
1043,sich erholen::V,dinlenmek,dincəlmək
1044,krank werden::V,hastalanmak,xəstə olmaq
1045,krank sein::V,hasta olmak,azarlanmaq
1046,krank sein::V,hasta olmak,xəstələnmək
1047,schmerzen::V,ağrımak,ağrimaq
1048,husten::V,öksürmek,öksürmək
1049,genesen::V,şifa bulmak,sağalmaq
1050,sterben::V,ölmek,ölmək
1051,sterben::V,ölmek,vəfat etmək
1052,sterben::V,vefat etmek,ölmək
1053,sterben::V,vefat etmek,vəfat etmək
1054,umkommen::V,ölmek,həlak olmaq
1055,sich bewegen::V,hareket etmek,hərəkət etmək
1056,sich rühren::V,kımıldanmak,tərpənmək
1057,sich erheben::V,kalkmak,qalxmaq
1058,sich erheben::V,ayağa kalkmak,qalxmaq
1059,sich setzen::V,oturmak,oturmaq
1060,hinfallen::V,yere düşmek,yıxılmaq
1061,laufen::V,yürümek,yerimək
1062,schreiten::V,yürümek,addım atmaq
1063,schreiten::V,adım atmak,addım atmaq
1064,spazierengehen::V,gezmek,gəzmək
1065,spazierengehen::V,dolaşmak,gəzmək
1066,eilen::V,seğirtmek,atılmaq
1067,sich beeilen::V,acele etmek,tələsmək
1068,sausen::V,hızla gitmek,çırpmaq
1069,rennen::V,koşmak,qaçmaq
1070,springen::V,atlamak,sıçramaq
1071,springen::V,sıçramak,sıçramaq
1072,klettern::V,tırmanmak,dırmanmaq
1073,schaukeln::V,sallanmak,sallanmaq
1074,kriechen::V,sürünmek,sürünmək
1075,schwimmen::V,yüzmek,üzmek
1076,tauchen::V,dalmak,dalmaq
1077,rudern::V,kürek çekmek,avarlamaq
1078,fahren::V,gitmek,sürmək
1079,fliegen::V,uçmak,uçmaq
1080,gehen::V,gitmek,getmək
1081,weggehen::V,gitmek,getmək
1082,abfahren::V,kalkmak,yola düşmək
1083,anhalten::V,durmak,saxlamaq
1084,hineingehen::V,içeri girmek,girmək
1085,eintreten::V,girmek,girmək
1086,eintreten::V,girmek,daxil olmaq
1087,kommen::V,gelmek,gəlmək
1088,ankommen::V,varmak,gəlib çatmaq
1089,zurückkommen::V,dönmek,qayıtmaq
1090,bleiben::V,kalmak,qalmaq
1091,warten::V,beklemek,gözləmək
1092,erwarten::V,beklemek,bəkləmək
1093,suchen::V,aramak,aramaq
1094,suchen::V,aramak,axtarmaq
1095,finden::V,bulmak,tapmaq
1096,versuchen::V,denemek,çalışmaq
1097,vorbereiten::V,hazırlamak,hazırlamaq
1098,lieben::V,sevmek,sevmək
1099,mögen::V,beğenmek,xoşlamaq
1100,lachen::V,gülmek,gülmək
1101,rühren::V,dokunmak,həyəcanlandırmaq
1102,rühren::V,duygulandırmak,həyəcanlandırmaq
1103,weinen::V,ağlamak,ağlamaq
1104,schimpfen::V,küfretmek,küfr etmək
1105,sich ärgern::V,kızmak,acıqlanmaq
1106,sich fürchten::V,korkmak,qorxmaq
1107,fürchten::V,korkmak,qorxmaq
1108,fliehen::V,kaçmak,qaçmaq
1109,flüchten::V,kaçmak,qaçmaq
1110,sehen::V,görmek,görmək
1111,anschauen::V,seyretmek,baxmaq
1112,ansehen::V,bakmak,baxmaq
1113,hören::V,duymak,duymaq
1114,hören::V,duymak,eşitmək
1115,hören::V,işitmek,duymaq
1116,hören::V,işitmek,eşitmək
1117,zuhören::V,dinlemek,dinləmək
1118,probieren::V,denemek,dadına baxmaq
1119,probieren::V,tadına bakmak,dadına baxmaq
1120,riechen::V,kokusunu almak,qoxlamaq
1121,fühlen::V,duymak,duymaq
1122,fühlen::V,hissetmek,duymaq
1123,scheinen::V,görünmek,görünmək
1124,zu sehen sein::V,görünmek,görünmək
1125,vernehmen::V,haber almak,eşitmək
1126,frieren::V,üşümek,üşümək
1127,tun::V,etmek,etmək
1128,tun::V,yapmak,etmək
1129,können::V,bilmek,bilmək
1130,können::V,bilmek,bacarmaq
1131,wollen::V,istemek,istəmək
1132,anfangen::V,başlamak,başlamaq
1133,beenden::V,bitirmek,bitirmək
1134,aufhören::V,bitmek,bitmək
1135,aufhören::V,bitmek,qurtarmaq
1136,gelingen::V,başarmak,müvəffəq olmaq
1137,geraten::V,düşmek,düşmək
1138,öffnen::V,açmak,açmaq
1139,schließen::V,kapamak,qapamaq
1140,stellen::V,koymak,qoymaq
1141,setzen::V,koymak,oturtmaq
1142,setzen::V,oturtmak,oturtmaq
1143,legen::V,koymak,qoymaq
1144,legen::V,yatırmak,qoymaq
1145,berühren::V,dokunmak,toxunmaq
1146,verbinden::V,bağlamak,bağlamaq
1147,verbinden::V,birleştirmek,bağlamaq
1148,bedecken::V,örtmek,örtmək
1149,bedecken::V,kaplamak,örtmək
1150,aufhängen::V,asmak,asmaq
1151,anzünden::V,yakmak,yandırmaq
1152,anzünden::V,ateşlemek,yandırmaq
1153,aufheben::V,kaldırmak,qaldırmaq
1154,zurücklassen::V,geride bırakmak,buraxmaq
1155,verlieren::V,yitirmek,itirmək
1156,verlieren::V,kaybetmek,itirmək
1157,fallen lassen::V,düşürmek,düşürmək
1158,machen::V,yapmak,etmək
1159,herstellen::V,yapmak,istehsal etmək
1160,herstellen::V,imal etmek,istehsal etmək
1161,bauen::V,kurmak,tikmək
1162,bauen::V,inşa etmek,tikmək
1163,reparieren::V,onarmak,təmir etmək
1164,reparieren::V,tamir etmek,təmir etmək
1165,verbessern::V,düzeltmek,düzəltmək
1166,ändern::V,değiştirmek,dəyişdirmək
1167,graben::V,kazmak,qazımaq
1168,beugen::V,eğmek,əymək
1169,biegen::V,bükmek,bükmək
1170,drehen::V,çevirmek,döndərmək
1171,drehen::V,döndürmek,döndərmək
1172,wenden::V,çevirmek,çevirmək
1173,umdrehen::V,çevirmek,çevirmək
1174,heben::V,kaldırmak,qaldırmaq
1175,hochheben::V,yukarı kaldırmak,qaldırmaq
1176,ergreifen::V,tutmak,tutmaq
1177,ergreifen::V,yakalamak,tutmaq
1178,halten::V,tutmak,saxlamaq
1179,drücken::V,sıkmak,sıxmaq
1180,schieben::V,itmek,sürmək
1181,schieben::V,sürmek,sürmək
1182,kratzen::V,kaşımak,qaşımaq
1183,lecken::V,yalamak,yalamaq
1184,beißen::V,ısırmak,dişləmək
1185,abreißen::V,koparmak,qoparmaq
1186,abschneiden::V,keserek ayırmak,ayırmaq
1187,binden::V,bağlamak,bağlamaq
1188,stecken::V,sokmak,soxmaq
1189,brechen::V,kırmak,qırmaq
1190,klopfen::V,çalmak,sındırmaq
1191,hauen::V,vurmak,vurmaq
1192,kleben::V,yapıştırmak,apışdırmaq
1193,reiben::V,ovmak,ovmaq
1194,reiben::V,sürtmek,ovmaq
1195,streichen::V,sürmek,sürtmək
1196,schleifen::V,bilemek,bülövləmək
1197,schneiden::V,kesmek,kəsmək
1198,rütteln::V,sallamak,sirkələmək
1199,schütteln::V,sarsmak,çalxalamaq
1200,schütteln::V,çalkamak,çalxalamaq
1201,schwenken::V,sallamak,yelləmək
1202,schütten::V,dökmek,tökmək
1203,schütten::V,akıtmak,tökmək
1204,füllen::V,doldurmak,doldurmaq
1205,einwickeln::V,sarmak,sarımaq
1206,tragen::V,taşımak,daşımaq
1207,schleppen::V,sürüklemek,sürükləmək
1208,ziehen::V,çekmek,çəkmək
1209,aufbewahren::V,saklamak,gizlətmək
1210,werfen::V,atmak,atmaq
1211,fangen::V,tutmak,tutmaq
1212,fangen::V,yakalamak,tutmaq
1213,packen::V,tutmak,yaxalamaq
1214,packen::V,yakalamak,yaxalamaq
1215,verstecken::V,saklamak,gizlətmək
1216,teilen::V,bölmek,bölmək
1217,teilen::V,ayırmak,bölmək
1218,schicken::V,yollamak,yollamaq
1219,schicken::V,yollamak,göndərmək
1220,schicken::V,göndermek,yollamaq
1221,schicken::V,göndermek,göndərmək
1222,bringen::V,getirmek,gətirmək
1223,hinzufügen::V,katmak,əlavə etmək
1224,hinzufügen::V,eklemek,əlavə etmək
1225,bekommen::V,almak,almaq
1226,bekommen::V,almak,əldə etmək
1227,bekommen::V,eline geçmek,almaq
1228,bekommen::V,eline geçmek,əldə etmək
1229,erhalten::V,almak,almaq
1230,nehmen::V,almak,almaq
1231,wählen::V,seçmek,seçmək
1232,auswählen::V,seçmek,arımaq
1233,auswählen::V,ayırmak,arımaq
1234,bewahren::V,korumak,qorumaq
1235,behindern::V,engellemek,mane olmaq
1236,verderben::V,bozmak,pozmaq
1237,beschädigen::V,zedelemek,zədələmək
1238,beschädigen::V,ziyan vermek,zədələmək
1239,zerbrechen::V,kırmak,qırmaq
1240,zerbrechen::V,kırmak,sındırmaq
1241,zerreißen::V,yırtmak,yırtmaq
1242,zerstören::V,yıkmak,dağıtmaq
1243,zerstören::V,tahrip etmek,dağıtmaq
1244,verbrennen::V,yakmak,yandırmaq
1245,geben::V,vermek,vermək
1246,reichen::V,uzatmak,uzatmaq
1247,schenken::V,hediye etmek,vermək
1248,versprechen::V,vaat etmek,vəd vermək
1249,wünschen::V,kutlamak,arzulamaq
1250,loben::V,övmek,tərifləmək
1251,küssen::V,öpmek,öpmək
1252,wiegen::V,sallamak,tərpətmək
1253,zudecken::V,örtmek,örtmək
1254,wecken::V,uyandırmak,oyatmaq
1255,zeigen::V,göstermek,göstərmək
1256,führen::V,gezdirmek,rəhbərlik etmək
1257,führen::V,yol göstermek,rəhbərlik etmək
1258,lehren::V,okutmak,öyrətmək
1259,lehren::V,öğretmek,öyrətmək
1260,unterrichten::V,öğretmek,öyrətmək
1261,unterrichten::V,öğretmek,dərs vermək
1262,aufziehen::V,yetiştirmek,tərbiyə etmək
1263,leiten::V,yönetmek,idarə etmək
1264,leiten::V,idare etmek,idarə etmək
1265,antreiben::V,teşvik etmek,bizləmək
1266,lassen::V,-tırmak,-tırmaq
1267,einladen::V,davet etmek,dəvət etmək
1268,vereinigen::V,birleştirmek,birləşdirmək
1269,besuchen::V,uğramak,baş çəkmək
1270,besuchen::V,uğramak,ziyarət etmək
1271,besuchen::V,ziyaret etmek,baş çəkmək
1272,besuchen::V,ziyaret etmek,ziyarət etmək
1273,besuchen::V,görmeye gitmek,baş çəkmək
1274,besuchen::V,görmeye gitmek,ziyarət etmək
1275,treffen::V,rastlamak,rastlaşmaq
1276,treffen::V,rastlamak,rast gəlmək
1277,treffen::V,isabet etmek,rastlaşmaq
1278,treffen::V,isabet etmek,rast gəlmək
1279,sich versammeln::V,toplanmak,toplanmaq
1280,spielen::V,oynamak,oynamaq
1281,singen::V,söylemek,oxumaq
1282,singen::V,şarkı söylemek,oxumaq
1283,tanzen::V,oynamak,oynamaq
1284,tanzen::V,oynamak,rəqs etmək
1285,tanzen::V,dans etmek,oynamaq
1286,tanzen::V,dans etmek,rəqs etmək
1287,sich trennen::V,ayrılmak,ayrılmaq
1288,verlassen::V,bırakmak,tərk etmək
1289,verlassen::V,terk etmek,tərk etmək
1290,retten::V,kurtarmak,xilas etmək
1291,bewachen::V,gözetmek,gözətmək
1292,schützen::V,korumak,qorumaq
1293,verteidigen::V,savunmak,qorumaq
1294,sich schlagen::V,dövüşmek,döyüşmək
1295,schießen::V,ateş etmek,atmaq
1296,schießen::V,ateş etmek,atəş açmaq
1297,siegen::V,yenmek,yenmək
1298,ärgern::V,kızdırmak,acışdırmaq
1299,schlagen::V,dövmek,döymək
1300,treten::V,tepmek,təpmək
1301,stechen::V,sokmak,soxmaq
1302,stechen::V,batırmak,soxmaq
1303,stoßen::V,itmek,itələmək
1304,stehlen::V,çalmak,çalmaq
1305,stehlen::V,çalmak,oğurlamaq
1306,stören::V,bozmak,pozmaq
1307,stören::V,etkilemek,pozmaq
1308,belästigen::V,rahatsız etmek,narahat etmək
1309,verbergen::V,saklamak,gizləmək
1310,täuschen::V,aldatmak,aldatmaq
1311,betrügen::V,aldatmak,aldatmaq
1312,betrügen::V,dolandırmak,aldatmaq
1313,töten::V,öldürmek,öldürmək
1314,wohnen::V,oturmak,yaşamaq
1315,arbeiten::V,çalışmak,işləmək
1316,arbeiten::V,çalışmak,çalışmaq
1317,sammeln::V,toplamak,yığmaq
1318,sammeln::V,toplamak,toplamaq
1319,pflücken::V,koparmak,qoparmaq
1320,jagen::V,avlanmak,ovlamaq
1321,fischen::V,balık tutmak,balıq tutmaq
1322,fassen::V,tutmak,tutmaq
1323,fassen::V,yakalamak,tutmaq
1324,hüten::V,otlatmak,güdmək
1325,treiben::V,gütmek,haylamaq
1326,anbinden::V,bağlamak,bağlamaq
1327,füttern::V,beslemek,bəsləmək
1328,melken::V,sağmak,sağmaq
1329,hacken::V,yarmak,yarmaq
1330,gießen::V,sulamak,sulamaq
1331,reifen::V,olgunlaşmak,dəymək
1332,zubereiten::V,hazırlamak,bişirmək
1333,kochen::V,pişirmek,qaynatmaq
1334,kochen::V,kaynatmak,qaynatmaq
1335,backen::V,pişirmek,bişirmək
1336,backen::V,fırında pişirmek,bişirmək
1337,braten::V,kızartmak,qızartmaq
1338,umrühren::V,karıştırmak,qarışdırmaq
1339,stricken::V,örmek,hörmək
1340,nähen::V,dikmek,tikmək
1341,färben::V,boyamak,boyamaq
1342,reinigen::V,temizlemek,təmizləmək
1343,waschen::V,yıkamak,yumaq
1344,abwischen::V,silmek,silmək
1345,spülen::V,çalkamak,çalxamaq
1346,fegen::V,süpürmek,süpürmək
1347,kehren::V,süpürmek,süpürmək
1348,baden::V,yıkanmak,çimmək
1349,baden::V,banyo yapmak,çimmək
1350,sich waschen::V,yıkanmak,yuyunmaq
1351,ausziehen::V,çıkarmak,soyunmaq
1352,anziehen::V,giymek,geymək
1353,sich anziehen::V,giyinmek,geyinmək
1354,kämmen::V,taramak,daramaq
1355,schmücken::V,süslemek,bəzəmək
1356,sagen::V,demek,demək
1357,sagen::V,demek,söymek
1358,sagen::V,söylemek,demək
1359,sagen::V,söylemek,söymek
1360,sprechen::V,konuşmak,danışmaq
1361,reden::V,konuşmak,danışmaq
1362,sich unterhalten::V,sohbet etmek,söhbət etmək
1363,fragen::V,sormak,soruşmaq
1364,bitten::V,dilemek,diləmək
1365,bitten::V,dilemek,xahiş etmək
1366,bitten::V,rica etmek,diləmək
1367,bitten::V,rica etmek,xahiş etmək
1368,erzählen::V,bahsetmek,bəhs etmək
1369,erzählen::V,hikâye etmek,bəhs etmək
1370,mitteilen::V,bildirmek,bildirmək
1371,nennen::V,adlandırmak,adlandırmaq
1372,rufen::V,çağırmak,çağırmaq
1373,prahlen::V,övünmek,öyünmək
1374,übersetzen::V,çevirmek,tərcümə etmək
1375,übersetzen::V,tercüme etmek,tərcümə etmək
1376,denken::V,düşünmek,düşünmək
1377,denken::V,düşünmek,fikirləşmək
1378,glauben::V,inanmak,inanmaq
1379,glauben::V,zannetmek,inanmaq
1380,bemerken::V,farkına varmak,qeyd etmək
1381,erkennen::V,tanımak,tanımaq
1382,begreifen::V,anlamak,anlamaq
1383,begreifen::V,kavramak,anlamaq
1384,verstehen::V,duymak,duymaq
1385,verstehen::V,anlamak,duymaq
1386,lernen::V,öğrenmek,öyrənmək
1387,wissen::V,bilmek,bilmək
1388,sich erinnern an::V,hatırlamak,xatırlamaq
1389,vergessen::V,unutmak,unutmaq
1390,messen::V,ölçmek,ölçmək
1391,zählen::V,saymak,saymaq
1392,rechnen::V,hesap etmek,hesablamaq
1393,lesen::V,okumak,oxumaq
1394,malen::V,resmini yapmak,şəkil çəkmək
1395,zeichnen::V,çizmek,cızmaq
1396,schreiben::V,yazmak,yazmaq
1397,besitzen::V,haiz olmak,yiyələnmək
1398,besitzen::V,haiz olmak,malik olmaq
1399,besitzen::V,sahip olmak,yiyələnmək
1400,besitzen::V,sahip olmak,malik olmaq
1401,kaufen::V,almak,satın almaq
1402,verkaufen::V,satmak,satmaq
1403,bezahlen::V,ödemek,ödəmək
1404,zahlen::V,ödemek,ödəmək
1405,beherrschen::V,hâkim olmak,idarə etmək
1406,ertragen::V,dayanmak,dözmək
1407,ertragen::V,katlanmak,dözmək
