,Concept_ID,mn,myv
791,richtig::A,зүйтэй,виде
792,schlimm::A,муухай,берянь
793,wahr::A,үнэн,алкуксонь
794,wahr::A,жинхэнэ,алкуксонь
795,alt::A,хуучин,ташто
796,neu::A,шинэ,од
797,ehemalig::A,агсан,икелень
798,ehemalig::A,байсан,икелень
799,alt[Lebewesen]::A,өвгөн,сыре
800,alt[Lebewesen]::A,хижээл,сыре
801,jung::A,залуу,од
802,arm::A,ядуу,кажов
803,reich::A,баян,сюпав
804,reich::A,баялаг,сюпав
805,bekannt::A,танил,содавикс
806,berühmt::A,цуутай,содавикс
807,berühmt::A,алдартай,содавикс
808,fremd::A,харь,лия
809,fremd::A,харь,асодавикс
810,fremd::A,гадаад,лия
811,fremd::A,гадаад,асодавикс
812,verschieden::A,ондоо,эрьва
813,verschieden::A,янз янзын,эрьва
814,nah::A,ойрын,а васолонь
815,nah::A,дөтийн,а васолонь
816,fern::A,холын,умонь
817,fern::A,холын,кезэрень
818,linker::A,буруу,керш
819,rechter::A,баруун,вить
820,anderer::A,өөр,лия
821,anderer::A,нөгөө,лия
822,erster::A,нэгдэх,васень
823,erster::A,нэгдэх,васенце
824,erster::A,нэгдүгээр,васень
825,erster::A,нэгдүгээр,васенце
826,zweiter::A,хоёрдугаар,омбоце
827,dritter::A,гуравдугаар,колмоце
828,letzter::A,сүүлийн,меельце
829,allein::ADV,ганцаараа,башка
830,allein::ADV,ганцаараа,ськамонзо
831,auf einmal::ADV,нэгмөсөн,вейсэ
832,zusammen::ADV,цуг,вейс
833,zusammen::ADV,цуг,вейсэ
834,zusammen::ADV,хамт,вейс
835,zusammen::ADV,хамт,вейсэ
836,lange::ADV,удаан,кувать
837,plötzlich::ADV,гэнэт,апак учо
838,sofort::ADV,дороо,курок
839,sofort::ADV,дороо,нейке
840,später::ADV,дараа,мейле
841,jetzt::ADV,өнөө,ней
842,heute::ADV,өнөө,течи
843,heute::ADV,өнөөдөр,течи
844,morgen::ADV,маргааш,ванды
845,morgen::ADV,маргаадар,ванды
846,bald::ADV,түргэн,курок
847,bald::ADV,удахгүй,курок
848,dann::ADV,хожим,мейле
849,dann::ADV,хожим,седе мейле
850,dann::ADV,тэгээд,мейле
851,dann::ADV,тэгээд,седе мейле
852,gestern::ADV,өчигдөр,исяк
853,einst::ADV,нэг,весть
854,einst::ADV,нэг,зярдо-бути
855,damals::ADV,тэгэхэд,сестэ
856,danach::ADV,тэгээд,мейле
857,danach::ADV,тэгээд,седе мейле
858,danach::ADV,дараа нь,мейле
859,danach::ADV,дараа нь,седе мейле
860,vorher::ADV,урьд,васняяк
861,zuerst::ADV,анх,васня
862,zuerst::ADV,эхлээд,васня
863,einmal::ADV,нэг удаа,весть
864,manchmal::ADV,хааяа,лиясто
865,manchmal::ADV,заримдаа,лиясто
866,oft::ADV,олонтоо,сеетьстэ
867,immer::ADV,байнга,свал
868,niemals::ADV,хэзээ ч,а зярдояк
869,niemals::ADV,хэдийд ч,а зярдояк
870,hier::ADV,энд,тесэ
871,hierhin::ADV,нааш,тей
872,von hier::ADV,эндээс,тестэ
873,dort::ADV,тэнд,тосо
874,dorthin::ADV,тийш,тов
875,geradeaus::ADV,шулуун,витьстэ
876,vorwärts::ADV,урагшаа,икелев
877,rückwärts::ADV,буцаан,мекев
878,rückwärts::ADV,сөөргөө,мекев
879,zurück::ADV,буцаж,мекев
880,zurück::ADV,гэдрэг,мекев
881,unten::ADV,дор,ало
882,hinab::ADV,уруу,алов
883,oben::ADV,дээр,вере
884,hinauf::ADV,өөд,верев
885,hinauf::ADV,дээш,верев
886,überall::ADV,хааяагүй,эрьва косо
887,überall::ADV,энд тэндгүй,эрьва косо
888,nicht::ADV,эс,а
889,nicht::ADV,-гүй,а
890,ein wenig::ADV,жаахан,аламошка
891,kaum::ADV,арай,ансяк
892,kaum::ADV,арай гэж,ансяк
893,sehr::ADV,тун,пек
894,sehr::ADV,тун,вельть
895,so::ADV,тэгж,истя
896,so::ADV,ингээд,истя
897,noch::ADV,дахин,таго
898,noch::ADV,дахиад,таго
899,nur::ADV,зөвхөн,ансяк
900,nur::ADV,гагцхүү,ансяк
901,schon::ADV,нэгэнт,уш
902,wieder::ADV,дахин,таго
903,wieder::ADV,дахиад,таго
904,vergebens::ADV,хий,стяко
905,vor::PRP,өмнө,икеле
906,hinter::PRP,ард,вельде
907,unter::PRP,доор,ало
908,durch::PRP,дундуур,пачк
909,neben::PRP,хажууд,вакссо
910,zwischen::PRP,завсар,ютксо
911,zwischen::PRP,хооронд,ютксо
912,wegen::PRP,төлөө,кис
913,wegen::PRP,төлөө,коряс
914,wegen::PRP,төлөө,кувалт
915,wegen::PRP,дээрээс,кис
916,wegen::PRP,дээрээс,коряс
917,wegen::PRP,дээрээс,кувалт
918,dies::PRN,энэ,те
919,das::PRN,тэр,те
920,das::PRN,тэр,тона
921,alles::PRN,цөм,весе
922,alles::PRN,цөм,весемесь
923,alles::PRN,бүгд,весе
924,alles::PRN,бүгд,весемесь
925,ich::PRN,би,мон
926,du::PRN,чи,тон
927,er::PRN,тэр,сон
928,er::PRN,тэр хүн,сон
929,wir::PRN,бид,минь
930,ihr::PRN,та нар,тынь
931,sie::PRN,тэд,сынь
932,was::FPRN,юу,мезе
933,wer::FPRN,хэн,ки
934,wo::FADV,хаа,косо
935,wo::FADV,хаана,косо
936,wohin::FADV,хааш,ков
937,wohin::FADV,хааш,козо
938,wohin::FADV,хаана,ков
939,wohin::FADV,хаана,козо
940,wie::FADV,яаж,кода
941,wie::FADV,хэрхэн,кода
942,warum::FADV,юунд,мекс
943,warum::FADV,яагаад,мекс
944,wieviel::FNUM,хэдий,зяро
945,wieviel::FNUM,хэд,зяро
946,eins::NUM,нэг,вейке
947,zwei::NUM,хоёр,кавто
948,drei::NUM,гурав,колмо
949,vier::NUM,дөрөв,ниле
950,fünf::NUM,тав,вете
951,sechs::NUM,зургаа,кото
952,sieben::NUM,долоо,сисем
953,acht::NUM,найм,кавксо
954,neun::NUM,ес,вейксэ
955,zehn::NUM,арав,кемень
956,elf::NUM,арван нэг,кевейкее
957,zwölf::NUM,арван хоёр,кемгавтово
958,zwanzig::NUM,хорь,комсь
959,dreißig::NUM,гуч,колоньгемень
960,vierzig::NUM,дөч,ниленьгемень
961,fünfzig::NUM,тавь,ведьгемень
962,sechzig::NUM,жар,кодгемень
963,siebzig::NUM,дал,сизьгемень
964,achtzig::NUM,ная,кавксоньгемень
965,neunzig::NUM,ер,вейксэньгемень
966,hundert::NUM,зуу,сядо
967,tausend::NUM,мянга,тыща
968,und::CNJ,ч,ды
969,und::CNJ,болон,ды
970,oder::CNJ,буюу,или
971,stehen::V,зогсох,аштемс стядо
972,sitzen::V,суух,аштемс озадо
973,liegen::V,хэвтэх,мадезь аштемс
974,hängen::V,өлгөөтэй байх,нурьгемс
975,hängen::V,дүүжлээтэй байх,нурьгемс
976,werden::V,болох,арамс
977,passieren::V,тохиох,лисэмс
978,beginnen::V,эхлэх,ушодомс
979,enden::V,дүүрэх,лоткамс
980,wechseln::V,хувирах,полавтнемс
981,aufgehen[Sonne]::V,мандах,лисемс
982,aufgehen[Sonne]::V,мандах,стямс
983,untergehen[Sonne]::V,жаргах,валгомс
984,scheinen[Sonne]::V,гэрэлтэх,валдомтомс
985,donnern::V,дуугарах,цярномс
986,donnern::V,дуугарах,галдордомс
987,wehen::V,салхилах,пувамс
988,wehen::V,хөөрөгдөх,пувамс
989,strömen::V,гүйх,чудемс
990,strömen::V,урсах,чудемс
991,fließen::V,урсах,чудемс
992,sich drehen::V,эргэлдэх,велямс
993,schwanken::V,хэлбэлзэх,лыкамс
994,schwanken::V,хэлбэлзэх,якамс
995,schwingen::V,ганхах,нурсемс
996,schwingen::V,ганхах,лыкамс
997,schwingen::V,хэлбэлзэх,нурсемс
998,schwingen::V,хэлбэлзэх,лыкамс
999,fallen::V,унах,прамс
1000,fallen::V,унах,сяворемс
1001,brennen::V,шатах,паломс
1002,rauchen::V,баагих,качадомс
1003,regnen::V,бороо орно,пиземс
1004,gefrieren::V,хөлдөх,кельмемс
1005,tauen::V,хайлах,соламс
1006,schmelzen::V,уярах,соламс
1007,trocknen::V,хатах,коськемс
1008,sieden::V,буцлах,лакамс
1009,sieden::V,буцлах,пиксемс
1010,sieden::V,даргилах,лакамс
1011,sieden::V,даргилах,пиксемс
1012,faulen::V,үжрэх,наксадомс
1013,faulen::V,өмхийрөх,наксадомс
1014,verfaulen::V,бээх,наксадомс
1015,verfaulen::V,өгрөх,наксадомс
1016,reißen::V,цуурах,сезневемс
1017,versinken::V,живэх,ваямс
1018,vergehen::V,нөгчих,ютамс
1019,vergehen::V,өнгөрөх,ютамс
1020,erscheinen::V,гарах,лисемс
1021,erscheinen::V,бултайх,лисемс
1022,verschwinden::V,далд орох,ёмамс
1023,verschwinden::V,алга болох,ёмамс
1024,sinken::V,татрах,явамс
1025,sinken::V,доошлох,явамс
1026,abnehmen::V,багасах,киремемс
1027,abnehmen::V,хорогдох,киремемс
1028,zunehmen::V,ихсэх,ламолгадомс
1029,zunehmen::V,ихсэх,раштамс
1030,steigen::V,нэмэгдэх,куземс
1031,steigen::V,нэмэгдэх,кепсевемс
1032,wachsen::V,өсөх,касомс
1033,wachsen::V,ургах,касомс
1034,glänzen::V,гилгэнэх,цитнемс
1035,glänzen::V,гилбэгнэх,цитнемс
1036,funkeln::V,гялжах,пиндолдомс
1037,funkeln::V,гялжах,цивтёрдомс
1038,funkeln::V,гялалзах,пиндолдомс
1039,funkeln::V,гялалзах,цивтёрдомс
1040,lärmen::V,шуугих,шалномс
1041,läuten::V,цохих,гайгезевемс
1042,klingeln::V,хонхдох,чавомс баягас
1043,klingeln::V,дуугарах,чавомс баягас
1044,klirren::V,хангир жингэр хийх,калдордомс
1045,klirren::V,хангир жингэр хийх,кальцяемс
1046,brausen::V,бургилах,лакамс
1047,rauschen::V,сэржигнэх,лажномс
1048,klingen::V,хангинах,гайгемс
1049,bellen::V,хуцах,онгомс
1050,heulen::V,улих,урномс
1051,blasen::V,үлзэх,пувамс
1052,pfeifen::V,исгэрэх,вешкемс
1053,schreien::V,хашгирах,пижнемс
1054,stöhnen::V,ёолох,кувсемс
1055,stöhnen::V,гэнгэнэх,кувсемс
1056,zittern::V,дагжих,тарномс
1057,leben::V,амьдрах,эрямс
1058,geboren werden::V,төрөх,чачомс
1059,atmen::V,амьсгалах,лексемс
1060,trinken::V,уух,симемс
1061,essen::V,идэх,ярсамс
1062,schlucken::V,залгих,нилемс
1063,schlucken::V,залгих,порнемс
1064,müde werden::V,ядрах,сиземс
1065,einschlafen::V,унтчих,матедевемс
1066,schlafen::V,унтах,удомс
1067,aufwachen::V,сэрэх,сыргоземс
1068,aufstehen::V,босох,стямс
1069,sich erholen::V,амрах,оймсемс
1070,krank werden::V,өвдөж эхлэх,сэредезевемс
1071,krank sein::V,өвдөх,сэредемс
1072,schmerzen::V,өвдөх,сэредемс
1073,schmerzen::V,шархирах,сэредемс
1074,husten::V,ханиах,козомс
1075,genesen::V,засрах,пичкамс
1076,sterben::V,үхэх,куломс
1077,sterben::V,нас барах,куломс
1078,umkommen::V,үхэх,чавовомс
1079,umkommen::V,үхэх,ёмамс
1080,sich bewegen::V,хөдлөх,шаштомс
1081,sich rühren::V,хөдлөх,сыргамс
1082,sich erheben::V,босох,куземс
1083,sich setzen::V,суух,озамс
1084,hinfallen::V,ойчих,прамс
1085,hinfallen::V,ойчих,сяворемс
1086,laufen::V,явган явах,якамс
1087,schreiten::V,алхах,эскелямс
1088,schreiten::V,алхах,молемс
1089,spazierengehen::V,зугаалах,якамс
1090,eilen::V,хурдлах,эрзкалемс
1091,eilen::V,хурдлах,капшамс
1092,sich beeilen::V,яарах,капшамс
1093,sich beeilen::V,шамдах,капшамс
1094,sausen::V,давхих,ливтямс
1095,rennen::V,гүйх,чийнемс
1096,rennen::V,гүйх,ардтнемс
1097,springen::V,харайх,кирнявтнемс
1098,springen::V,дэвхрэх,кирнявтнемс
1099,klettern::V,авирах,куземс
1100,schaukeln::V,ганхалзах,нурямс
1101,kriechen::V,мөлхөх,ёзмолдомс
1102,schwimmen::V,сэлэх,уемс
1103,tauchen::V,шунгах,чопавтомс
1104,tauchen::V,шунгах,чопавтнемс
1105,rudern::V,сэлүүрдэх,миледемс
1106,fahren::V,явах,ардомс
1107,fliegen::V,нисэх,ливтямс
1108,gehen::V,явах,туемс
1109,gehen::V,явах,молемс
1110,weggehen::V,явах,туемс
1111,abfahren::V,одох,туемс
1112,abfahren::V,хөдлөх,туемс
1113,anhalten::V,зогсох,лоткамс
1114,hineingehen::V,орох,совамс
1115,eintreten::V,орох,совамс
1116,eintreten::V,орох,эскельдямс
1117,kommen::V,ирэх,самс
1118,ankommen::V,хүрэх,самс
1119,ankommen::V,хүрэх,пачкодемс
1120,zurückkommen::V,харих,велявтомс
1121,zurückkommen::V,буцаж ирэх,велявтомс
1122,bleiben::V,үлдэх,кадовомс
1123,warten::V,хүлээх,учомс
1124,erwarten::V,хүлээх,учомс
1125,suchen::V,эрэх,вешнемс
1126,suchen::V,бэдрэх,вешнемс
1127,finden::V,олох,муемс
1128,versuchen::V,оролдох,варштамс
1129,vorbereiten::V,бэлтгэх,анокстамс
1130,lieben::V,янаглах,вечкемс
1131,mögen::V,таалах,вечкемс
1132,lachen::V,инээх,пейдемс
1133,rühren::V,сэтгэл уяруулах,токамс седейс
1134,weinen::V,уйлах,авардемс
1135,schimpfen::V,хараах,сёвномс
1136,sich ärgern::V,уурлах,кежиявтнемс
1137,sich fürchten::V,айх,пелемс
1138,fürchten::V,айх,пелемс
1139,fliehen::V,зугтах,оргодемс
1140,fliehen::V,гүйж очих,оргодемс
1141,flüchten::V,оргох,ворьгодемс
1142,flüchten::V,оргох,чадомс
1143,sehen::V,үзэх,неемс
1144,anschauen::V,харах,ваномс
1145,ansehen::V,харах,ваномс
1146,hören::V,дуулах,марямс
1147,zuhören::V,чагнах,кунсоломс
1148,probieren::V,амсаж үзэх,варшамс
1149,riechen::V,үнэрлэх,никсемс
1150,fühlen::V,мэдрэх,марямс
1151,scheinen::V,шиг үзэгдэх,марявомс
1152,zu sehen sein::V,үзэгдэх,неявомс
1153,zu sehen sein::V,харагдах,неявомс
1154,vernehmen::V,дуулах,марямс
1155,frieren::V,даарах,кельмемс
1156,tun::V,хийх,теемс
1157,tun::V,үйлдэх,теемс
1158,können::V,болох,маштомс
1159,wollen::V,хүсэх,бажамс
1160,anfangen::V,эхлэх,кармамс
1161,beenden::V,дуусгах,прядомс
1162,aufhören::V,болих,лоткамс
1163,aufhören::V,зогсох,лоткамс
1164,gelingen::V,бүтэх,удаламс
1165,geraten::V,илрэх,лисемс
1166,öffnen::V,нээх,панжомс
1167,öffnen::V,тайлах,панжомс
1168,schließen::V,хаах,пекстамс
1169,schließen::V,хаах,сёлгомс
1170,schließen::V,хаах,конямс
1171,stellen::V,тавих,аравтомс
1172,stellen::V,босгох,аравтомс
1173,setzen::V,суулгах,ойсевтемс
1174,setzen::V,суулгах,озавтнемс
1175,legen::V,хийх,путомс
1176,legen::V,тавих,путомс
1177,berühren::V,шүргэх,токамс
1178,verbinden::V,залгах,содомс
1179,bedecken::V,бүрэх,вельтямс
1180,aufhängen::V,өлгөх,понгавтомс
1181,aufhängen::V,дүүжлэх,понгавтомс
1182,anzünden::V,асаах,кирвастемс
1183,anzünden::V,ноцоох,кирвастемс
1184,aufheben::V,өргөх,кепедемс
1185,zurücklassen::V,орхих,кадомс
1186,zurücklassen::V,үлдээх,кадомс
1187,verlieren::V,гээх,ёмавтомс
1188,fallen lassen::V,унагах,правтомс
1189,machen::V,хийх,теемс
1190,machen::V,гаргах,теемс
1191,herstellen::V,бүтээх,анокстамс
1192,bauen::V,барих,путомс
1193,reparieren::V,засах,витемс
1194,reparieren::V,сэлбэх,витемс
1195,verbessern::V,засах,паролгавтомс
1196,verbessern::V,засах,вадрялгавтомс
1197,verbessern::V,сайжруулах,паролгавтомс
1198,verbessern::V,сайжруулах,вадрялгавтомс
1199,ändern::V,өөрчлөх,полавтомс
1200,graben::V,малтах,чувомс
1201,graben::V,малтах,таргамс
1202,beugen::V,бөгтийлгөх,мендемс
1203,biegen::V,матах,комавтомс
1204,biegen::V,муруйлгах,комавтомс
1205,drehen::V,эргүүлэх,чаравтомс
1206,drehen::V,эргүүлэх,велявтнемс
1207,wenden::V,эргүүлэх,велявтомс
1208,umdrehen::V,хөрвүүлэх,велявтомс
1209,heben::V,өргөх,кепедемс
1210,hochheben::V,өргөх,кепедемс
1211,ergreifen::V,атгах,кундамс
1212,halten::V,барих,кирдемс
1213,drücken::V,дарах,нуемс
1214,schieben::V,түлхэх,шаштомс
1215,kratzen::V,хусах,ангордамс
1216,kratzen::V,маажих,ангордамс
1217,lecken::V,долоох,нолсемс
1218,beißen::V,зуух,сускомс
1219,beißen::V,хазах,сускомс
1220,abreißen::V,таслах,сеземс
1221,abschneiden::V,тайрах,печкемс
1222,binden::V,боох,кодамс
1223,binden::V,боох,сюлмамс
1224,binden::V,хүлэх,кодамс
1225,binden::V,хүлэх,сюлмамс
1226,stecken::V,шаах,сялгомс
1227,stecken::V,шигтгэх,сялгомс
1228,brechen::V,хугалах,синдемс
1229,brechen::V,хугалах,калавтомс
1230,klopfen::V,цохих,калтаямс
1231,klopfen::V,тогших,калтаямс
1232,hauen::V,дэлдэх,чавомс
1233,kleben::V,наах,педявтнемс
1234,reiben::V,нухах,ёзамс
1235,reiben::V,нидчих,ёзамс
1236,streichen::V,нялах,вадемс
1237,streichen::V,түрхэх,вадемс
1238,schleifen::V,билүүдэх,човамс
1239,schleifen::V,гуранздах,човамс
1240,schneiden::V,огтлох,керямс
1241,rütteln::V,холхнулах,чукамс
1242,rütteln::V,холхнулах,лыкавтомс
1243,schütteln::V,сэгсрэх,чукамс
1244,schwenken::V,дэвэх,яхолемс
1245,schwenken::V,даллах,яхолемс
1246,schütten::V,цутгах,каямс
1247,schütten::V,аягалах,каямс
1248,füllen::V,дүүргэх,пештямс
1249,einwickeln::V,боох,тапарямс
1250,einwickeln::V,ороох,тапарямс
1251,tragen::V,авчрах,кандомс
1252,schleppen::V,чирэх,ускомс
1253,ziehen::V,татах,ускомс
1254,aufbewahren::V,хадгалах,ванстомс
1255,werfen::V,хаях,ёртомс
1256,werfen::V,шидэх,ёртомс
1257,fangen::V,барих,кундамс
1258,packen::V,шүүрэх,кундамс
1259,verstecken::V,нуух,кекшемс
1260,teilen::V,хуваах,явомс
1261,schicken::V,илгээх,кучомс
1262,schicken::V,явуулах,кучомс
1263,bringen::V,авчрах,кандомс
1264,bringen::V,аваачих,кандомс
1265,hinzufügen::V,нэмэх,путомс
1266,hinzufügen::V,нэмэх,максомс
1267,bekommen::V,хүлээн авах,саемс
1268,erhalten::V,хүлээн авах,саемс
1269,nehmen::V,авах,саемс
1270,wählen::V,сонгох,кочкамс
1271,auswählen::V,шилэх,кочкамс
1272,bewahren::V,гамнах,ванстомс
1273,behindern::V,саад хийх,кирдемс
1274,behindern::V,тотгор болох,кирдемс
1275,verderben::V,эвдэх,коламс
1276,beschädigen::V,гэмтээх,теемс зыян
1277,zerbrechen::V,хагалах,коламс
1278,zerbrechen::V,хага цохих,коламс
1279,zerreißen::V,урах,сеземс
1280,zerstören::V,эвдэх,калавтомс
1281,zerstören::V,сүйтгэх,калавтомс
1282,verbrennen::V,шатаах,пултамс
1283,geben::V,өгөх,максомс
1284,reichen::V,өгөх,максомс
1285,reichen::V,дамжуулах,максомс
1286,schenken::V,бэлэглэх,каземс
1287,versprechen::V,амлах,алтамс
1288,wünschen::V,ерөөх,арсемс
1289,loben::V,магтах,шнамс
1290,loben::V,сайшаах,шнамс
1291,küssen::V,озох,палсемс
1292,küssen::V,үнсэх,палсемс
1293,wiegen::V,бүүвэйлэх,нурсемс
1294,zudecken::V,хучих,тавадомс
1295,zudecken::V,хучих,вельтямс
1296,zudecken::V,бүтээх,тавадомс
1297,zudecken::V,бүтээх,вельтямс
1298,wecken::V,сэрээх,стявтомс
1299,zeigen::V,үзүүлэх,невтемс
1300,führen::V,хөтлөх,ветямс
1301,lehren::V,заах,тонавтомс
1302,unterrichten::V,сургах,тонавтомс
1303,aufziehen::V,өсгөх,трямс
1304,aufziehen::V,өсгөх,кастомс
1305,aufziehen::V,хүмүүжүүлэх,трямс
1306,aufziehen::V,хүмүүжүүлэх,кастомс
1307,leiten::V,удирдах,ветямс
1308,leiten::V,удирдах,азоркстамс
1309,antreiben::V,шамдуулах,ветямс
1310,lassen::V,-уулах,кармавтомс
1311,einladen::V,залах,тердемс
1312,vereinigen::V,нэгтгэх,вейсэндямс
1313,vereinigen::V,нэгтгэх,вейс путомс
1314,vereinigen::V,нэгтгэх,вейс пурнамс
1315,vereinigen::V,хамтруулах,вейсэндямс
1316,vereinigen::V,хамтруулах,вейс путомс
1317,vereinigen::V,хамтруулах,вейс пурнамс
1318,besuchen::V,зочлох,варштамс
1319,treffen::V,учрах,вастомс
1320,treffen::V,дайралдах,вастомс
1321,sich versammeln::V,хуралдах,промокшномс
1322,spielen::V,наадах,налксемс
1323,singen::V,дуулах,морамс
1324,tanzen::V,бүжиглэх,киштемс
1325,sich trennen::V,салах,явомс
1326,verlassen::V,хаях,кадомс
1327,retten::V,гэтэлгэх,идемс
1328,bewachen::V,сахих,ванстомс
1329,schützen::V,хамгаалах,аштемс
1330,verteidigen::V,хамгаалах,ваномс
1331,sich schlagen::V,зодолдох,тюремс
1332,schießen::V,харвах,ледемс
1333,schießen::V,буу буудах,ледемс
1334,siegen::V,ялах,изнямс
1335,ärgern::V,уурлуулах,кежейгавтомс
1336,ärgern::V,уур хүргэх,кежейгавтомс
1337,schlagen::V,цохих,токамс
1338,treten::V,өшиглөх,тапамс
1339,stechen::V,хатгах,пупамс
1340,stoßen::V,ёврох,тулкадемс
1341,stoßen::V,нудрах,тулкадемс
1342,stehlen::V,хулгайлах,саламс
1343,stören::V,саад болох,пирямс ки
1344,belästigen::V,зовоох,а максомс
1345,belästigen::V,зовоох,а кадомс оймамо
1346,belästigen::V,амраахгүй байх,а максомс
1347,belästigen::V,амраахгүй байх,а кадомс оймамо
1348,verbergen::V,нуух,сёпомс
1349,verbergen::V,нуух,кекшемс
1350,verbergen::V,далдлах,сёпомс
1351,verbergen::V,далдлах,кекшемс
1352,täuschen::V,мэхлэх,манямс
1353,betrügen::V,хуурах,манчемс
1354,töten::V,алах,чавномс
1355,töten::V,алах,маштнемс
1356,wohnen::V,суух,эрямс
1357,wohnen::V,амьдрах,эрямс
1358,arbeiten::V,ажиллах,важодемс
1359,arbeiten::V,хөдөлмөрлөх,важодемс
1360,sammeln::V,түүх,пурнамс
1361,sammeln::V,хураах,пурнамс
1362,pflücken::V,түүх,ноцковтнемс
1363,jagen::V,агнах,кундамс
1364,jagen::V,гөрөөлөх,кундамс
1365,fischen::V,загасчлах,калонь кундамс
1366,fischen::V,загас барих,калонь кундамс
1367,fassen::V,барих,кундамс
1368,hüten::V,маллах,ваномс
1369,hüten::V,хариулах,ваномс
1370,treiben::V,туух,панемс
1371,anbinden::V,уях,сюлмамс
1372,füttern::V,тэжээх,андомс
1373,melken::V,саах,потявтомс
1374,hacken::V,цавчих,лазномс
1375,gießen::V,услах,валомс
1376,reifen::V,боловсрох,кенеремс
1377,zubereiten::V,бэлдэх,анокстамс
1378,kochen::V,чанах,пидемс
1379,backen::V,жигнэх,пидемс
1380,braten::V,шарах,пуштамс
1381,braten::V,хайрах,пуштамс
1382,umrühren::V,хутгах,човорямс
1383,stricken::V,нэхэх,кодамс
1384,stricken::V,сүлжих,кодамс
1385,nähen::V,оёх,стамс
1386,färben::V,будах,артомс
1387,reinigen::V,арилгах,урядамс
1388,reinigen::V,цэвэрлэх,урядамс
1389,waschen::V,угаах,муськемс
1390,abwischen::V,арчих,нардамс
1391,spülen::V,зайлах,ёрвалдомс
1392,fegen::V,хамах,тенсемс
1393,fegen::V,шүүрдэх,тенсемс
1394,kehren::V,шүүрдэх,тенсемс
1395,kehren::V,туужуудах,тенсемс
1396,baden::V,усанд орох,экшелямс
1397,sich waschen::V,биеэ угаах,шлямс
1398,ausziehen::V,тайлах,кайсевтемс
1399,anziehen::V,өмсөх,оршамс
1400,sich anziehen::V,хувцаслах,оршамс
1401,kämmen::V,самнах,судрямс
1402,schmücken::V,гоёх,мазылгавтомс
1403,schmücken::V,гоёх,наряжамс
1404,schmücken::V,чимэх,мазылгавтомс
1405,schmücken::V,чимэх,наряжамс
1406,sagen::V,гэх,меремс
1407,sagen::V,хэлэх,меремс
1408,sprechen::V,ярих,кортамс
1409,sprechen::V,өгүүлэх,кортамс
1410,reden::V,хэлэх,кортамс
1411,reden::V,хөөрөлдөх,кортамс
1412,sich unterhalten::V,ярилцах,кортнемс
1413,fragen::V,асуух,кевкстемс
1414,bitten::V,гуйх,вешемс
1415,erzählen::V,өгүүлэх,ёвтнемс
1416,mitteilen::V,дуулгах,ёвтамс
1417,mitteilen::V,мэдээлэх,ёвтамс
1418,nennen::V,нэрлэх,лемдемс
1419,nennen::V,нэрлэх,путомс лем
1420,rufen::V,дуудах,тердемс
1421,rufen::V,дуудах,серьгедемс
1422,prahlen::V,бардах,шнамс пря
1423,prahlen::V,сайрхах,шнамс пря
1424,übersetzen::V,орчуулах,ютавтомс
1425,denken::V,санах,арсемс
1426,glauben::V,итгэх,кемемс
1427,bemerken::V,ажих,неемс
1428,bemerken::V,ажиглах,неемс
1429,erkennen::V,таних,содамс
1430,begreifen::V,ойлгох,пачкодемс
1431,verstehen::V,мэдэж авах,чарькодемс
1432,lernen::V,сурах,тонавтнемс
1433,wissen::V,мэдэх,содамс
1434,sich erinnern an::V,дурсах,ледстямс
1435,vergessen::V,мартах,стувтомс
1436,messen::V,хэмжих,онкстнемс
1437,zählen::V,тоолох,ловомс
1438,rechnen::V,тооцоох,ловомс
1439,lesen::V,унших,ловномс
1440,malen::V,зурах,рисовамс
1441,zeichnen::V,дүрслэн бичих,рисовамс
1442,schreiben::V,бичих,сёрмадомс
1443,besitzen::V,эзэмших,улемс
1444,besitzen::V,эзэмших,улемс азорокс
1445,kaufen::V,худалдан авах,рамамс
1446,verkaufen::V,худалдах,миемс
1447,bezahlen::V,төлөх,пандомс
1448,zahlen::V,төлөх,пандомс
1449,beherrschen::V,эзэмших,азоркстамс
1450,ertragen::V,тэсэх,кирдемс
