,Concept_ID,hi,ca
187,Hügel::N,पहाड़,pujol
188,Anhöhe::N,टीला,turó
189,Anhöhe::N,पहाड़ी,turó
190,Berg::N,पहाड़,muntanya
191,Gipfel::N,शिखर,cim
192,Höhle::N,गुहा,cova
193,Höhle::N,गुफ़ा,cova
194,Abhang::N,ढाल,coster
195,Abhang::N,ढलान,coster
196,Quelle::N,चश्मा,font
197,Bach::N,सोता,riera
198,Bach::N,नदिका,riera
199,Fluss::N,नदी,riu
200,Fluss::N,सरिता,riu
201,Ufer::N,तट,riba
202,Ufer::N,किनारा,riba
203,Küste::N,समुद्र-तट,costa
204,Festland::N,महाद्वीप,terra ferma
205,Meer::N,सागर,mar
206,Meer::N,समुद्र,mar
207,Bucht::N,खाड़ी,cala
208,Bucht::N,खाड़ी,badia
209,Insel::N,टापू,illa
210,Insel::N,द्वीप,illa
211,Blume::N,फूल,flor
212,Blume::N,पुष्प,flor
213,Gras::N,घास,herba
214,Wurzel::N,मूल,rel
215,Wurzel::N,मूल,arrel
216,Baum::N,पेड़,arbre
217,Baum::N,वृक्ष,arbre
218,Stamm::N,धड़,tronc
219,Rinde::N,छाल,escorça
220,Rinde::N,वल्कल,escorça
221,Ast::N,डाल,branca
222,Ast::N,शाखा,branca
223,Zweig::N,टहनी,ram
224,Blatt::N,पत्र,fulla
225,Blatt::N,पत्ता,fulla
226,Birke::N,भूर्ज,bedoll
227,Kiefer[Baum]::N,पाइन-वृक्ष,pi
228,Weide[Baum]::N,बेंत,salze
229,Tanne::N,फ़र,avet
230,Horn::N,सींग,corn
231,Horn::N,सींग,banya
232,Horn::N,विषाण,corn
233,Horn::N,विषाण,banya
234,Feder::N,पर,ploma
235,Feder::N,पंख,ploma
236,Fell::N,खाल,pell
237,Fell::N,पशु-चर्म,pell
238,Flügel::N,पंख,ala
239,Flügel::N,डैना,ala
240,Klaue::N,पंजा,urpa
241,Kralle::N,पंजा,grapa
242,Kralle::N,नाख़ून,grapa
243,Schwanz::N,पूँछ,cua
244,Ei::N,अंडा,ou
245,Nest::N,नीड़,niu
246,Nest::N,घोंसला,niu
247,Bau::N,बिल,cau
248,Bau::N,माँद,cau
249,Tier::N,पशु,animāl
250,Tier::N,जानवर,animāl
251,Herde::N,गल्ला,ramat
252,Kuh::N,गौ,vaca
253,Kuh::N,गाय,vaca
254,Bulle::N,साँड़,toro
255,Pferd::N,अश्व,cavāll
256,Pferd::N,घोड़ा,cavāll
257,Schaf::N,भेड़,be
258,Schaf::N,भेड़,ovella
259,Schwein::N,शूकर,bacó
260,Hund::N,श्वान,ca
261,Hund::N,श्वान,gos
262,Hund::N,कुत्ता,ca
263,Hund::N,कुत्ता,gos
264,Katze::N,बिल्ली,gat
265,Bär::N,रीछ,ós
266,Bär::N,भालू,ós
267,Eichhörnchen::N,गिलहरी,esquirol
268,Elch::N,एल्क,ant
269,Fuchs::N,लोमड़ी,guilla
270,Hase::N,खरहा,llebre
271,Hase::N,ख़रगोश,llebre
272,Maus::N,मूष,ratolí
273,Maus::N,चूहा,ratolí
274,Wolf::N,वृक,llop
275,Wolf::N,भेड़िया,llop
276,Vogel::N,पक्षी,au
277,Vogel::N,पक्षी,ocēll
278,Vogel::N,चिड़िया,au
279,Vogel::N,चिड़िया,ocēll
280,Schwarm::N,झुंड,bandada
281,Huhn::N,मुर्ग़ी,gallina
282,Hahn::N,मुर्ग़ा,gall
283,Gans::N,हंस,oca
284,Gans::N,हंसिनी,oca
285,Adler::N,उक़ाब,àguila
286,Ente::N,बतख़,ànec
287,Ente::N,बत्तक,ànec
288,Eule::N,उल्लू,òliba
289,Eule::N,उल्लू,mussol
290,Kranich::N,सारस,grua
291,Kranich::N,क्रौंंच,grua
292,Krähe::N,काक,cornella
293,Kuckuck::N,कोयल,cucut
294,Kuckuck::N,कोकिल,cucut
295,Schwan::N,हंस,cigne
296,Schwan::N,मराल,cigne
297,Fisch::N,मछली,peix
298,Fisch::N,मत्स्य,peix
299,Barsch::N,पर्च,perca
300,Hecht::N,पाइक,lluç
301,Schlange[Tier]::N,सर्प,serp
302,Wurm::N,कृमि,cuc
303,Wurm::N,कीड़ा,cuc
304,Spinne::N,लूता,aranya
305,Spinne::N,मकड़ी,aranya
306,Ameise::N,चींटी,formiga
307,Laus::N,जूँ,poll
308,Mücke::N,डाँस,mosquit
309,Fliege::N,मक्खी,mosca
310,Fliege::N,मक्षिका,mosca
311,Schmetterling::N,तितली,papallona
312,Beere::N,बेरी,baia
313,Apfel::N,सेब,poma
314,Pilz::N,खुंबी,bolet
315,Zwiebel::N,प्याज़,ceba
316,Saat::N,बीज,sembra
317,Korn::N,दाना,gra
318,Heu::N,मूखी घास,fenc
319,Schale::N,बकला,closca
320,Schale::N,छिलका,closca
321,Grube::N,गड्ढा,sot
322,Grube::N,गड्ढा,clot
323,Falle::N,जाल,trampa
324,Falle::N,फँदा,trampa
325,Schlinge::N,फँदा,baga
326,Spur::N,सुराग़,traça
327,Spur::N,पद-चिह्न,traça
328,Asche::N,राख,cendra
329,Dreck::N,मैल,llot
330,Dreck::N,गंदगी,llot
331,Eisen::N,लोहा,ferro
332,Gold::N,सोना,or
333,Gold::N,स्वर्ण,or
334,Silber::N,रजत,plata
335,Silber::N,चाँदी,plata
336,Kohle::N,कोयला,carbó
337,Glas::N,काँच,vidre
338,Lehm::N,चिकनी मिट्टी,fang
339,Lehm::N,चिकनी मिट्टी,argila
340,Sand::N,रेत,arena
341,Sand::N,बालू,arena
342,Mensch::N,मानव,humà
343,Mensch::N,मानव,persona
344,Mensch::N,इनसान,humà
345,Mensch::N,इनसान,persona
346,Mensch::N,मनुष्य,humà
347,Mensch::N,मनुष्य,persona
348,Mann::N,आदमी,home
349,Mann::N,पुरुष,home
350,Frau::N,औरत,dona
351,Frau::N,महिला,dona
352,Frau::N,स्त्री,dona
353,Kind::N,बाल,nen
354,Kind::N,बच्चा,nen
355,Junge::N,लड़का,noi
356,Mädchen::N,लड़की,noia
357,Mädchen::N,कुमारी,noia
358,Familie::N,परिवार,família
359,Großvater::N,दादा,avi
360,Großmutter::N,नानी,àvia
361,Eltern::N,माँ-बाप,pares
362,Eltern::N,माता-पिता,pares
363,Vater::N,बाप,pare
364,Vater::N,पिता,pare
365,Mutter::N,माँ,mare
366,Mutter::N,माता,mare
367,Sohn::N,बेटा,fill
368,Sohn::N,पुत्र,fill
369,Tochter::N,बेटी,filla
370,Tochter::N,पुत्री,filla
371,Bruder::N,भाई,germà
372,Bruder::N,भ्राता,germà
373,Schwester::N,बहन,germana
374,Schwester::N,भगिनी,germana
375,Onkel::N,ताऊ,oncle
376,Onkel::N,काका,oncle
377,Tante::N,बूआ,tia
378,Tante::N,फूफी,tia
379,Tante::N,ख़ाला,tia
380,Ehemann::N,पति,espòs
381,Ehemann::N,शौहर,espòs
382,Ehefrau::N,बीवी,muller
383,Freude::N,आनंद,goig
384,Freude::N,आनंद,alegria
385,Freude::N,प्रसन्नता,goig
386,Freude::N,प्रसन्नता,alegria
387,Gelächter::N,हँसी,riallada
388,Gelächter::N,क़हक़हा,riallada
389,Glück::N,आनंद,felicitat
390,Glück::N,ख़ुशी,felicitat
391,Kummer::N,शोक,pena
392,Kummer::N,दुःख,pena
393,Wunsch::N,इच्छा,desig
394,Wunsch::N,अभिलाषा,desig
395,Lust::N,चाह,ganes
396,Lust::N,कामना,ganes
397,Geist::N,जान,ment
398,Geist::N,जान,esperit
399,Geist::N,प्राण,ment
400,Geist::N,प्राण,esperit
401,Gedanke::N,विचार,pensament
402,Gedächtnis::N,याददाश्त,memòria
403,Gedächtnis::N,स्मरण-शक्ति,memòria
404,Verstand::N,समझ,raó
405,Verstand::N,समझ,seny
406,Verstand::N,अक़्ल,raó
407,Verstand::N,अक़्ल,seny
408,Verstand::N,बुद्धि,raó
409,Verstand::N,बुद्धि,seny
410,Sinn::N,अर्थ,solta
411,Sinn::N,अर्थ,sentit
412,Grund::N,वजह,raó
413,Grund::N,वजह,causa
414,Grund::N,कारण,raó
415,Grund::N,कारण,causa
416,Wahrheit::N,सत्य,veritāt
417,Wahrheit::N,सच्चाई,veritāt
418,Gespräch::N,चर्चा,conversa
419,Gespräch::N,वार्ता,conversa
420,Gespräch::N,बात-चीत,conversa
421,Märchen::N,क़िस्सा,conte
422,Erzählung::N,कथा,narració
423,Erzählung::N,कहानी,narració
424,Nachricht::N,सूचना,missatge
425,Nachricht::N,समाचार,missatge
426,Neuigkeit::N,ख़बर,novetat
427,Neuigkeit::N,समाचार,novetat
428,Name::N,नाम,nom
429,Rätsel::N,पहेली,endevinalla
430,Rede::N,वचन,discurs
431,Rede::N,भाषण,discurs
432,Sprache::N,भाषा,llēngua
433,Sprache::N,ज़बान,llēngua
434,Stimme::N,स्वर,veu
435,Stimme::N,आवाज़,veu
436,Wort::N,शब्द,mot
437,Wort::N,शब्द,paraula
438,Wort::N,लफ़्ज़,mot
439,Wort::N,लफ़्ज़,paraula
440,Zeichen::N,निशान,signe
441,Zeichen::N,निशान,senyal
442,Ruf::N,पुकार,crida
443,Ruf::N,आह्वान,crida
444,Lärm::N,शोर,sorōll
445,Lärm::N,हुल्लड़,sorōll
446,Laut::N,स्वर,so
447,Laut::N,ध्वनि,so
448,Ton::N,सुर,to
449,Ton::N,स्वर,to
450,Lied::N,गीत,cançó
451,Ruhe::N,आराम,calma
452,Ruhe::N,आराम,silenci
453,Ruhe::N,ख़ामोशी,calma
454,Ruhe::N,ख़ामोशी,silenci
455,Leute::N,लोग,gent
456,Volk::N,क़ौम,poble
457,Volk::N,प्रजा,poble
458,Arbeit::N,काम,labor
459,Arbeit::N,काम,treball
460,Gast::N,अतिथि,hoste
461,Gast::N,मेहमान,hoste
462,Geschenk::N,उपहार,regal
463,Geschenk::N,उपहार,obsequi
464,Geschenk::N,तोहफ़ा,regal
465,Geschenk::N,तोहफ़ा,obsequi
466,Spiel::N,खेल,joc
467,Spiel::N,क्रीड़ा,joc
468,Gesellschaft::N,साथ,companyia
469,Hilfe::N,मदद,ajut
470,Hilfe::N,सहायता,ajut
471,Freund::N,मित्र,amīc
472,Kamerad::N,साथी,company
473,Kamerad::N,साथी,camarada
474,Kamerad::N,कामरेड,company
475,Kamerad::N,कामरेड,camarada
476,Angelegenheit::N,बात,afer
477,Angelegenheit::N,बात,assumpte
478,Angelegenheit::N,मामला,afer
479,Angelegenheit::N,मामला,assumpte
480,Anzahl::N,तादाद,nombre
481,Anzahl::N,तादाद,quantitat
482,Anzahl::N,संख्या,nombre
483,Anzahl::N,संख्या,quantitat
484,Art::N,तरह,tipus
485,Art::N,तरह,classe
486,Art::N,क़िस्म,tipus
487,Art::N,क़िस्म,classe
488,Stück::N,फाँक,peça
489,Stück::N,टुकड़ा,peça
490,Teil::N,भाग,part
491,Teil::N,हिस्सा,part
492,Hälfte::N,अर्धभाग,meitat
493,Kreis::N,चक्कर,cercle
494,Kreuz::N,सलीब,creu
495,Kreuz::N,क्रूस,creu
496,Linie::N,लाइन,línia
497,Strich::N,लकीर,traç
498,Strich::N,लकीर,ratlla
499,Abstand::N,अंतर,distància
500,Abstand::N,फ़ासला,distància
501,Entfernung::N,दूरी,distància
502,Entfernung::N,फ़ासला,distància
503,Gegend::N,इलाक़ा,regió
504,Gegend::N,इलाक़ा,contrada
505,Platz::N,जगह,cabuda
506,Platz::N,स्थान,cabuda
507,Ort::N,स्थल,lloc
508,Ort::N,स्थान,lloc
509,Seite::N,ओर,banda
510,Seite::N,ओर,costāt
511,Seite::N,तरफ़,banda
512,Seite::N,तरफ़,costāt
513,Mitte::N,बीच,mig
514,Mitte::N,बीच,centre
515,Mitte::N,मध्य,mig
516,Mitte::N,मध्य,centre
517,Gegenstand::N,चीज़,objecte
518,Gegenstand::N,पदार्थ,objecte
519,Sache::N,चीज़,cosa
520,Sache::N,वस्तु,cosa
521,Rand::N,छोर,vora
522,Rand::N,छोर,marge
523,Rand::N,उपांत,vora
524,Rand::N,उपांत,marge
525,Kante::N,कोर,caire
526,Kante::N,कोर,cantell
527,Kante::N,किनारा,caire
528,Kante::N,किनारा,cantell
529,Ecke::N,कोना,cantonada
530,Ecke::N,नुक्कड़,cantonada
531,Spitze::N,नोक,punta
532,Ende::N,छोर,cap
533,Ende::N,सिरा,cap
534,Loch::N,छेद,forāt
535,Loch::N,सूराख़,forāt
536,Winkel::N,कोण,racó
537,Winkel::N,कोना,racó
538,Muster::N,नमूना,dibuix
539,Muster::N,नमूना,disseny
540,Muster::N,डिज़ाइन,dibuix
541,Muster::N,डिज़ाइन,disseny
542,Größe::N,परिमाण,grandària
543,Größe::N,विस्तार,grandària
544,Länge::N,लंबाई,longitud
545,Höhe::N,ऊँचाई,altura
546,Höhe::N,ऊँचाई,altitud
547,Höhe::N,उच्चता,altura
548,Höhe::N,उच्चता,altitud
549,Gewicht::N,भार,pes
550,Gewicht::N,वज़न,pes
551,Menge::N,मात्रा,quantitat
552,Haufen::N,ढेर,pila
553,Haufen::N,अंबार,pila
554,Reihe::N,क़तार,fila
555,Reihe::N,पंक्ति,fila
556,Boot::N,नाव,bot
557,Boot::N,नाव,barca
558,Boot::N,नौका,bot
559,Boot::N,नौका,barca
560,Ruder::N,चप्पू,rem
561,Schlitten::N,बर्फ़-गाड़ी,trineu
562,Ski::N,स्की,esquí
563,Lagerfeuer::N,अलाव,foc de campament
564,Lagerfeuer::N,कैंप-फ़ायर,foc de campament
565,Last::N,भार,càrrega
566,Gang::N,चाल,marxa
567,Schritt::N,डग,pas
568,Schritt::N,क़दम,pas
569,Norden::N,उत्तर,nord
570,Süden::N,दक्खिन,sud
571,Westen::N,पश्चिम,oest
572,Westen::N,पश्चिम,occident
573,Osten::N,पूरब,est
574,Osten::N,पूरब,orient
575,Holz::N,काठ,fusta
576,Holz::N,काष्ठ,fusta
577,Brett::N,पटरा,taula
578,Brett::N,तख़्ता,taula
579,Platte::N,फलक,placa
580,Platte::N,तख़्ता,placa
581,Stütze::N,टेक,suport
582,Stütze::N,थूनी,suport
583,Stange::N,छड़,vara
584,Stange::N,बाँस,vara
585,Stock::N,लाठी,pal
586,Stab::N,लग्गा,bastó
587,Rohr::N,नल,tub
588,Haus::N,घर,casa
589,Haus::N,मकान,casa
590,Heim::N,घर,llar
591,Heim::N,गृह,llar
592,Ofen::N,चूल्हा,estufa
593,Fußboden::N,फ़र्श,terra
594,Tisch::N,मेज़,taula
595,Stuhl::N,कुरसी,cadira
596,Wiege::N,पालना,bressol
597,Wiege::N,हिंडोला,bressol
598,Bett::N,खाट,llit
599,Bett::N,पलंग,llit
600,Regal::N,शेल्फ़,prestatgeria
601,Kiste::N,पेटी,caixa
602,Kiste::N,डिब्बा,caixa
603,Fenster::N,खिड़की,finestra
604,Tür::N,द्वार,porta
605,Tür::N,दरवाज़ा,porta
606,Tor::N,फाटक,portal
607,Zaun::N,बाड़ा,tanca
608,Dach::N,छत,teulada
609,Dach::N,छप्पर,teulada
610,Leiter::N,सीढ़ी,escala
611,Leiter::N,सीढ़ी,escala de mà
612,Besen::N,झाड़ू,escombra
613,Besen::N,बुहारी,escombra
614,Spaten::N,कुदाल,pala
615,Schaufel::N,बेलचा,pala
616,Schaufel::N,फावड़ा,pala
617,Gabel::N,काँटा,forquilla
618,Löffel::N,चम्मच,cullera
619,Messer::N,छुरा,coltell
620,Messer::N,चाक़ू,coltell
621,Nagel::N,कील,clau
622,Nagel::N,मेख़,clau
623,Netz::N,जाल,filat
624,Haken::N,अंकुश,ganxo
625,Griff::N,मूठ,puny
626,Griff::N,मूठ,mànec
627,Griff::N,हत्था,puny
628,Griff::N,हत्था,mànec
629,Schloss::N,ताला,pany
630,Bild::N,चित्र,imatge
631,Figur::N,मूर्ति,figura
632,Puppe::N,पुतली,nina
633,Puppe::N,गुड़िया,nina
634,Beutel::N,झोला,bossa
635,Bündel::N,पुलिंदा,feix
636,Bündel::N,पुलिंदा,paquet
637,Tasche::N,बेग,bossa
638,Tasche::N,बस्ता,bossa
639,Eimer::N,बाल्टी,galleda
640,Deckel::N,ढक्कन,tapa
641,Deckel::N,ढक्कन,tapadora
642,Geschirr::N,बरतन-भाँड़े,vaixella
643,Sack::N,बोरा,sac
644,Sack::N,बोरा,saca
645,Tasse::N,प्याला,tassa
646,Topf::N,देग़चा,pot
647,Topf::N,देग़चा,olla
648,Kessel::N,देग़,caldera
649,Kessel::N,बटलोई,caldera
650,Essen::N,खाना,àpat
651,Essen::N,खाना,menjada
652,Nahrung::N,भोजन,aliment
653,Speise::N,खाना,plat
654,Speise::N,व्यंजन,plat
655,Fleisch::N,मांस,carn
656,Fleisch::N,गोश्त,carn
657,Getreide::N,अनाज,cereals
658,Brei::N,भरता,puré
659,Brei::N,दलिया,puré
660,Brot::N,रोटी,pa
661,Scheibe::N,कतला,tall
662,Scheibe::N,कतला,llesca
663,Fett::N,वसा,greix
664,Fett::N,चरबी,greix
665,Butter::N,मक्खन,mantega
666,Öl::N,तेल,oli
667,Salz::N,नमक,sal
668,Suppe::N,सूप,sopa
669,Suppe::N,शोरबा,sopa
670,Honig::N,शहद,mel
671,Milch::N,दूध,llet
672,Tee::N,चाय,te
673,Leder::N,चमड़ा,cuir
674,Wolle::N,ऊन,llana
675,Stoff::N,कपड़ा,tela
676,Nadel::N,सूई,agulla
677,Faden::N,डोरा,fil
678,Knopf::N,बटन,botó
679,Knopf::N,घुंडी,botó
680,Knoten::N,गाँठ,nus
681,Knoten::N,गुत्थी,nus
682,Farbe::N,रंग,pintura
683,Farbe::N,वर्ण,pintura
684,Kleidung::N,पहनावा,roba
685,Kleidung::N,पहनावा,vestits
686,Hemd::N,कुरता,camisa
687,Hemd::N,क़मीज़,camisa
688,Kragen::N,गरदनी,coll
689,Kragen::N,गरेबान,coll
690,Ärmel::N,आस्तीन,màniga
691,Hose::N,पैंट,pantalōns
692,Hose::N,पतलून,pantalōns
693,Gürtel::N,पेटी,cinturó
694,Gürtel::N,मेखला,cinturó
695,Mütze::N,टोपी,gorra
696,Schuh::N,जूता,sabata
697,Stiefel::N,बूट,bota
698,Ring::N,अँगूठी,anell
699,Band::N,पट्टी,veta
700,Band::N,पट्टी,cinta
701,Kamm::N,कंघी,pinta
702,Spiegel::N,आईना,mirāll
703,Spiegel::N,दर्पण,mirāll
704,Riemen::N,तसमा,corretja
705,Riemen::N,पट्टा,corretja
706,Schnur::N,डोरी,corda
707,Schnur::N,सुतली,corda
708,Leine::N,रस्सी,corretja
709,Decke::N,रज़ाई,manta
710,Decke::N,रज़ाई,flassada
711,Kissen::N,तकिया,coixí
712,Kissen::N,गाद्दा,coixí
713,Tuch::N,रूमाल,mocador
714,Tuch::N,वस्त्र,mocador
715,Handtuch::N,अँगोछा,tovallola
716,Kraft::N,ज़ोर,força
717,Kraft::N,शक्ति,força
718,Stärke::N,बल,vigor
719,Stärke::N,ताक़त,vigor
720,Gesundheit::N,स्वास्थ्य,salut
721,Gesundheit::N,तंदुरुस्ती,salut
722,Krankheit::N,रोग,malaltia
723,Krankheit::N,बीमारी,malaltia
724,Schmerz::N,दर्द,dolor
725,Schmerz::N,पीड़ा,dolor
726,Wunde::N,घाव,ferida
727,Wunde::N,ज़ख़्म,ferida
728,Fieber::N,ज्वर,febre
729,Fieber::N,बुख़ार,febre
730,Arznei::N,दवा,medicament
731,Arznei::N,औषाधि,medicament
732,Brücke::N,पुल,pont
733,Brücke::N,सेतु,pont
734,Brunnen::N,कुआँ,pou
735,Weide::N,चरागाह,pastura
736,Pfad::N,पथ,senda
737,Pfad::N,पथ,sender
738,Pfad::N,पगडंडी,senda
739,Pfad::N,पगडंडी,sender
740,Weg::N,मार्ग,camí
741,Straße::N,राह,carretera
742,Straße::N,रास्ता,carretera
743,Dorf::N,गाँव,poble
744,Dorf::N,ग्राम,poble
745,Stadt::N,शहर,ciutāt
746,Brief::N,ख़त,carta
747,Brief::N,पत्र,carta
748,Brief::N,चिट्ठी,carta
749,Buch::N,किताब,llibre
750,Buch::N,पुस्तक,llibre
751,Buchstabe::N,अक्षर,lletra
752,Zeitung::N,अख़बार,diāri
753,Zeitung::N,समाचार-पत्र,diāri
754,Leben::N,जीवन,vida
755,Leben::N,ज़िंदगी,vida
756,Tod::N,मौत,mort
757,Tod::N,मृत्यु,mort
758,Grab::N,क़ब्र,tomba
759,Kirche::N,चर्च,església
760,Kirche::N,गिरजा,església
761,Sünde::N,पाप,pecat
762,Sünde::N,गुनाह,pecat
763,Gott::N,देव,déu
764,Gott::N,ईश्वर,déu
765,Arbeiter::N,मज़दूर,obrer
766,Chef::N,अध्यक्ष,cap
767,Meister::N,शिल्पज्ञ,mestre
768,Arzt::N,वैद्य,metge
769,Arzt::N,डॉक्टर,metge
770,Arzt::N,चिकित्सक,metge
771,Lehrer::N,शिक्षक,mestre
772,Lehrer::N,अध्यापक,mestre
773,Geld::N,धन,dinērs
774,Geld::N,पैसा,dinērs
775,Geschäft::N,सौदा,negoci
776,Geschäft::N,व्यापार,negoci
777,Laden::N,दुकान,tenda
778,Laden::N,दुकान,botiga
779,Preis::N,दाम,preu
780,Preis::N,मूल्य,preu
781,Ware::N,माल,mercaderia
782,Ware::N,पण्य,mercaderia
