,Concept_ID,se,fi
261,Ferse::N,šušmi,kantapää
262,Ferse::N,šušme,kantapää
263,Ferse::N,jue´lǧǧkädd,kantapää
264,Ferse::N,ка̄ннт,kantapää
265,Knie::N,boelve,polvi
266,Knie::N,buolvva,polvi
267,Knie::N,čibbi,polvi
268,Knie::N,veaŋki,polvi
269,Knie::N,iidâ,polvi
270,Knie::N,puõlvv,polvi
271,Knie::N,пуллв,polvi
272,Oberschenkel::N,ruaksja,reisi
273,Oberschenkel::N,tjibbe,reisi
274,Oberschenkel::N,gassaváhkká,reisi
275,Oberschenkel::N,badjeváhkáa,reisi
276,Oberschenkel::N,čuár'bpeeḷi,reisi
277,Oberschenkel::N,če´bb,reisi
278,Oberschenkel::N,чуаррбе̄лль,reisi
279,Bein::N,juelkie,jalka
280,Bein::N,juolgge,jalka
281,Bein::N,juolgi,jalka
282,Bein::N,jyel'gi,jalka
283,Bein::N,jue´lǧǧ,jalka
284,Bein::N,ю̄лльк,jalka
285,Körper::N,kråahpe,keho
286,Körper::N,kråahpe,ruumis
287,Körper::N,rumáj,keho
288,Körper::N,rumáj,ruumis
289,Körper::N,rumaš,keho
290,Körper::N,rumaš,ruumis
291,Körper::N,ruumâš,keho
292,Körper::N,ruumâš,ruumis
293,Körper::N,rå´pp,keho
294,Körper::N,rå´pp,ruumis
295,Körper::N,лышшьк,keho
296,Körper::N,лышшьк,ruumis
297,Körper::N,роаӈӈьк,keho
298,Körper::N,роаӈӈьк,ruumis
299,Haut::N,njaltja,iho
300,Haut::N,lijkke,iho
301,Haut::N,tjuobma,iho
302,Haut::N,liiki,iho
303,Haut::N,liške,iho
304,Haut::N,le´šǩǩ,iho
305,Haut::N,лышшьк,iho
306,Blut::N,vïrre,veri
307,Blut::N,maelie,veri
308,Blut::N,varra,veri
309,Blut::N,varra,veri
310,Blut::N,vorrâ,veri
311,Blut::N,võrr,veri
312,Blut::N,вэ̄рр,veri
313,Ader::N,åerie,suoni
314,Ader::N,aajroe,suoni
315,Ader::N,suodna,suoni
316,Ader::N,varrasuotna,suoni
317,Ader::N,suoṇâ,suoni
318,Ader::N,suõnn,suoni
319,Ader::N,сӯнн,suoni
320,Sehne::N,soene,jänne
321,Sehne::N,gåårtenje,jänne
322,Sehne::N,suodna,jänne
323,Sehne::N,suotna,jänne
324,Sehne::N,suoṇâ,jänne
325,Sehne::N,suõnn,jänne
326,Sehne::N,сӯнн,jänne
327,Knochen::N,måara,luu
328,Knochen::N,måaroe,luu
329,Knochen::N,dákte,luu
330,Knochen::N,dákti,luu
331,Knochen::N,tähti,luu
332,Knochen::N,tä´htt,luu
333,Knochen::N,та̄ххт,luu
334,Knochen::N,та̄ффьт,luu
335,Gehirn::N,aajla,aivot
336,Gehirn::N,vuojŋam,aivot
337,Gehirn::N,vuoigŋašat,aivot
338,Gehirn::N,vuoi'ŋâšeh,aivot
339,Gehirn::N,vuo'ivâšneh,aivot
340,Gehirn::N,vuõivâšn,aivot
341,Gehirn::N,вуэййвэшна,aivot
342,Herz::N,vaajmoe,sydän
343,Herz::N,tsåhke,sydän
344,Herz::N,váibmu,sydän
345,Herz::N,váimu,sydän
346,Herz::N,čââ´đ,sydän
347,Herz::N,кӯттҌк,sydän
348,Magen::N,tjåejjie,maha
349,Magen::N,tjåejjie,vatsa
350,Magen::N,tjoajvve,maha
351,Magen::N,tjoajvve,vatsa
352,Magen::N,čoavji,maha
353,Magen::N,čoavji,vatsa
354,Magen::N,čuáv'ji,maha
355,Magen::N,čuáv'ji,vatsa
356,Magen::N,čåu´jj,maha
357,Magen::N,čåu´jj,vatsa
358,Magen::N,чо̄ввьй,maha
359,Magen::N,чо̄ввьй,vatsa
360,Leber::N,mueksie,maksa
361,Leber::N,librre,maksa
362,Leber::N,vuoivvas,maksa
363,Leber::N,vuoivâs,maksa
364,Leber::N,vuõivâs,maksa
365,Leber::N,вуйвас,maksa
366,Atem::N,voejngehtasse,henki
367,Atem::N,voejngehtasse,hengitys
368,Atem::N,båssånis,henki
369,Atem::N,båssånis,hengitys
370,Atem::N,vuojŋadahka,henki
371,Atem::N,vuojŋadahka,hengitys
372,Atem::N,vuoiŋŋahat,henki
373,Atem::N,vuoiŋŋahat,hengitys
374,Atem::N,vuo'iŋâstim,henki
375,Atem::N,vuo'iŋâstim,hengitys
376,Atem::N,jiõg'g,henki
377,Atem::N,jiõg'g,hengitys
378,Atem::N,вӯйнас,henki
379,Atem::N,вӯйнас,hengitys
380,Atem::N,вӯййнмушш,henki
381,Atem::N,вӯййнмушш,hengitys
382,Hunger::N,nielkie,nälkä
383,Hunger::N,nielgge,nälkä
384,Hunger::N,nealgi,nälkä
385,Hunger::N,nelgi,nälkä
386,Hunger::N,neä´lǧǧ,nälkä
387,Hunger::N,не̄лльк,nälkä
388,Träne::N,gïknjele,kyynel
389,Träne::N,ganjál,kyynel
390,Träne::N,ganjal,kyynel
391,Träne::N,koonjâl,kyynel
392,Träne::N,kõõnjâl,kyynel
393,Träne::N,кэ̄нял,kyynel
394,Geschmack::N,aelmie,maku
395,Geschmack::N,muosse,maku
396,Geschmack::N,smáhkka,maku
397,Geschmack::N,máhku,maku
398,Geschmack::N,smáhkka,maku
399,Geschmack::N,mááhu,maku
400,Geschmack::N,smakkâ,maku
401,Geschmack::N,njõõd,maku
402,Geschmack::N,smääkk,maku
403,Geschmack::N,ня̄лльк,maku
404,Geruch::N,haaje,haju
405,Geruch::N,habjja,haju
406,Geruch::N,hádja,haju
407,Geruch::N,opsâ,haju
408,Geruch::N,haajâ,haju
409,Geruch::N,õpss,haju
410,Geruch::N,haajj,haju
411,Geruch::N,апс,haju
412,Geruch::N,лэ̄гк,haju
413,Schlaf::N,nahkerh,uni
414,Schlaf::N,nager,uni
415,Schlaf::N,oados,uni
416,Schlaf::N,nagir,uni
417,Schlaf::N,naṿer,uni
418,Schlaf::N,nââ´er,uni
419,Schlaf::N,нагерь,uni
420,Traum::N,nahkere,uni
421,Traum::N,niehko,uni
422,Traum::N,niehku,uni
423,Traum::N,naṿer,uni
424,Traum::N,nââ´er,uni
425,Traum::N,нагерь,uni
426,Himmel::N,elmie,taivas
427,Himmel::N,almme,taivas
428,Himmel::N,albmi,taivas
429,Himmel::N,alme,taivas
430,Himmel::N,â´lmm,taivas
431,Himmel::N,алльм,taivas
432,Sonne::N,biejjie,aurinko
433,Sonne::N,bæjvásj,aurinko
434,Sonne::N,beaivváš,aurinko
435,Sonne::N,peivi,aurinko
436,Sonne::N,piäiváš,aurinko
437,Sonne::N,pei´vv,aurinko
438,Sonne::N,пе̄ййв,aurinko
439,Mond::N,aske,kuu
440,Mond::N,mánno,kuu
441,Mond::N,mánnu,kuu
442,Mond::N,máánu,kuu
443,Mond::N,mään,kuu
444,Mond::N,ма̄нн,kuu
445,Stern::N,daasta,tähti
446,Stern::N,naestie,tähti
447,Stern::N,násste,tähti
448,Stern::N,násti,tähti
449,Stern::N,täsni,tähti
450,Stern::N,tä´snn,tähti
451,Stern::N,та̄ссьт,tähti
452,Luft::N,elmie,ilma
453,Luft::N,ájmmo,ilma
454,Luft::N,áibmu,ilma
455,Luft::N,áimu,ilma
456,Luft::N,šõŋŋ,ilma
457,Luft::N,вӯйнас,ilma
458,Wind::N,bïegke,tuuli
459,Wind::N,biegga,tuuli
460,Wind::N,biegga,tuuli
461,Wind::N,pieg'gâ,tuuli
462,Wind::N,piõg'g,tuuli
463,Wind::N,пӣӈӈк,tuuli
464,Welle::N,baaroe,aalto
465,Welle::N,bárro,aalto
466,Welle::N,bárru,aalto
467,Welle::N,pááṛu,aalto
468,Welle::N,päärr,aalto
469,Welle::N,нэ̄ммп,aalto
470,Wasser::N,tjaetsie,vesi
471,Wasser::N,tjáhtje,vesi
472,Wasser::N,čáhci,vesi
473,Wasser::N,čääci,vesi
474,Wasser::N,čää´cc,vesi
475,Wasser::N,ча̄дзь,vesi
476,Stein::N,gierkie,kivi
477,Stein::N,giergge,kivi
478,Stein::N,geađgi,kivi
479,Stein::N,keđgi,kivi
480,Stein::N,ǩeä´dǧǧ,kivi
481,Stein::N,ке̄ддҌк,kivi
482,Boden::N,betnie,maa
483,Boden::N,betnie,maaperä
484,Boden::N,ednam,maa
485,Boden::N,ednam,maaperä
486,Boden::N,bodni,maa
487,Boden::N,bodni,maaperä
488,Boden::N,vuođđu,maa
489,Boden::N,vuođđu,maaperä
490,Boden::N,ponne,maa
491,Boden::N,ponne,maaperä
492,Boden::N,vuáđ̣u,maa
493,Boden::N,vuáđ̣u,maaperä
494,Boden::N,vuâđđ,maa
495,Boden::N,vuâđđ,maaperä
496,Boden::N,лаввьн,maa
497,Boden::N,лаввьн,maaperä
498,Boden::N,е̄ммьне,maa
499,Boden::N,е̄ммьне,maaperä
500,Erde::N,jåarta,maa
501,Erde::N,mueltie,maa
502,Erde::N,ednam,maa
503,Erde::N,mållde,maa
504,Erde::N,eana,maa
505,Erde::N,eennâm,maa
506,Erde::N,mädd,maa
507,Erde::N,jânnam,maa
508,Erde::N,е̄ммьне,maa
509,Staub::N,heblie,pöly
510,Staub::N,tsumhtsie,pöly
511,Staub::N,dubme,pöly
512,Staub::N,dopmu,pöly
513,Staub::N,kovjâ,pöly
514,Staub::N,põõ´l,pöly
515,Staub::N,кэ̄ббьй,pöly
516,Rauch::N,soeve,savu
517,Rauch::N,suovva,savu
518,Rauch::N,suovva,savu
519,Rauch::N,suoṿâ,savu
520,Rauch::N,suõvv,savu
521,Rauch::N,сӯвв,savu
522,Funke::N,naestie,kipinä
523,Funke::N,tjuonam,kipinä
524,Funke::N,čuotnan,kipinä
525,Funke::N,čuođâlm,kipinä
526,Funke::N,iiskâr,kipinä
527,Funke::N,čuõzzâm,kipinä
528,Funke::N,чӯссэм,kipinä
529,Feuer::N,dålle,tuli
530,Feuer::N,dållå,tuli
531,Feuer::N,dolla,tuli
532,Feuer::N,tullâ,tuli
533,Feuer::N,toll,tuli
534,Feuer::N,то̄лл,tuli
535,Licht::N,tjoevke,valo
536,Licht::N,tjuovgga,valo
537,Licht::N,čuovga,valo
538,Licht::N,čuovggas,valo
539,Licht::N,čuoṿâ,valo
540,Licht::N,toll,valo
541,Licht::N,čuõvv,valo
542,Licht::N,то̄лл,valo
543,Schatten::N,skugkie,varjo
544,Schatten::N,soejvene,varjo
545,Schatten::N,irkes,varjo
546,Schatten::N,sieges,varjo
547,Schatten::N,itku,varjo
548,Schatten::N,suoivâ,varjo
549,Schatten::N,õõtt,varjo
550,Schatten::N,ǩeeu´niǩ,varjo
551,Schatten::N,кывьнэхь,varjo
552,Wetter::N,vïerhtse,sää
553,Wetter::N,dálkke,sää
554,Wetter::N,dálki,sää
555,Wetter::N,šoŋŋâ,sää
556,Wetter::N,šõŋŋ,sää
557,Wetter::N,шэ̄ӈӈ,sää
558,Nebel::N,såavla,sumu
559,Nebel::N,mearhka,sumu
560,Nebel::N,murkko,sumu
561,Nebel::N,mierkká,sumu
562,Nebel::N,mierká,sumu
563,Nebel::N,miär'kká,sumu
564,Nebel::N,oṃo,sumu
565,Nebel::N,sue´lnn,sumu
566,Nebel::N,цӣгк,sumu
567,Nebel::N,сулльн,sumu
568,Wolke::N,balve,pilvi
569,Wolke::N,balvva,pilvi
570,Wolke::N,balva,pilvi
571,Wolke::N,polvâ,pilvi
572,Wolke::N,põlvv,pilvi
573,Wolke::N,пэллв,pilvi
574,Regen::N,ebrie,sade
575,Regen::N,harvve,sade
576,Regen::N,arvi,sade
577,Regen::N,arve,sade
578,Regen::N,â´brr,sade
579,Regen::N,аббьр,sade
580,Schnee::N,lopme,lumi
581,Schnee::N,moehtege,lumi
582,Schnee::N,muohta,lumi
583,Schnee::N,muohta,lumi
584,Schnee::N,muotâ,lumi
585,Schnee::N,muõtt,lumi
586,Schnee::N,вэ̄дз,lumi
587,Schnee::N,куэллт,lumi
588,Eis::N,jïenge,jää
589,Eis::N,jiegŋa,jää
590,Eis::N,jiekŋa,jää
591,Eis::N,jieŋ̣â,jää
592,Eis::N,jiõŋŋ,jää
593,Eis::N,ӣӈӈ,jää
594,Frost::N,baajkoe,halla
595,Frost::N,baajkoe,pakkanen
596,Frost::N,tjoasskem,halla
597,Frost::N,tjoasskem,pakkanen
598,Frost::N,buolaš,halla
599,Frost::N,buolaš,pakkanen
600,Frost::N,puolâš,halla
601,Frost::N,puolâš,pakkanen
602,Frost::N,puõlâš,halla
603,Frost::N,puõlâš,pakkanen
604,Frost::N,мӯнь,halla
605,Frost::N,мӯнь,pakkanen
606,Kälte::N,jueskie,vilu
607,Kälte::N,jueskie,kylmyys
608,Kälte::N,tjåetskeme,vilu
609,Kälte::N,tjåetskeme,kylmyys
610,Kälte::N,tjoasskem,vilu
611,Kälte::N,tjoasskem,kylmyys
612,Kälte::N,čoaskin,vilu
613,Kälte::N,čoaskin,kylmyys
614,Kälte::N,ko'lmâsvuotâ,vilu
615,Kälte::N,ko'lmâsvuotâ,kylmyys
616,Kälte::N,ijss,vilu
617,Kälte::N,ijss,kylmyys
618,Kälte::N,čuä´cǩǩem,vilu
619,Kälte::N,čuä´cǩǩem,kylmyys
620,Kälte::N,tuârggnjõs,vilu
621,Kälte::N,tuârggnjõs,kylmyys
622,Kälte::N,кэ̄лмас,vilu
623,Kälte::N,кэ̄лмас,kylmyys
624,Hitze::N,baahke,helle
625,Hitze::N,baahke,kuumuus
626,Hitze::N,báhkka,helle
627,Hitze::N,báhkka,kuumuus
628,Hitze::N,báhkka,helle
629,Hitze::N,báhkka,kuumuus
630,Hitze::N,pakkâ,helle
631,Hitze::N,pakkâ,kuumuus
632,Hitze::N,kuṃe,helle
633,Hitze::N,kuṃe,kuumuus
634,Hitze::N,paašt,helle
635,Hitze::N,paašt,kuumuus
636,Hitze::N,жоарр,helle
637,Hitze::N,жоарр,kuumuus
638,Raureif::N,jyjse,huurre
639,Raureif::N,ridne,huurre
640,Raureif::N,goarre,huurre
641,Raureif::N,ritni,huurre
642,Raureif::N,suhči,huurre
643,Raureif::N,riṇe,huurre
644,Raureif::N,ай,huurre
645,Regenbogen::N,aatjan goengere,sateenkaari
646,Regenbogen::N,aatjan joekse,sateenkaari
647,Regenbogen::N,ádjájuoksa,sateenkaari
648,Regenbogen::N,arvedávgi,sateenkaari
649,Regenbogen::N,bajándávgi,sateenkaari
650,Regenbogen::N,äijihtävgi,sateenkaari
651,Regenbogen::N,teârmmazjohss,sateenkaari
652,Regenbogen::N,тӣрмесью̄ккс,sateenkaari
653,Donner::N,raejrie,jyrinä
654,Donner::N,átjek,jyrinä
655,Donner::N,átjárájdde,jyrinä
656,Donner::N,áddjá,jyrinä
657,Donner::N,baján,jyrinä
658,Donner::N,juuṛâ,jyrinä
659,Donner::N,tie´rmes,jyrinä
660,Donner::N,тӣрмесь,jyrinä
661,Donner::N,ча̄ркнэгк,jyrinä
662,Strömung::N,njuvvie,virtaus
663,Strömung::N,ájggedáhpe,virtaus
664,Strömung::N,rávdnji,virtaus
665,Strömung::N,virde,virtaus
666,Strömung::N,ve´rdd,virtaus
667,Strömung::N,выррьт,virtaus
668,Tropfen::N,gåajhkohts,tippa
669,Tropfen::N,gåajhkohts,pisara
670,Tropfen::N,gåjkudis,tippa
671,Tropfen::N,gåjkudis,pisara
672,Tropfen::N,goaikkanas,tippa
673,Tropfen::N,goaikkanas,pisara
674,Tropfen::N,čalme,tippa
675,Tropfen::N,čalme,pisara
676,Tropfen::N,čâ´lmm,tippa
677,Tropfen::N,čâ´lmm,pisara
678,Tropfen::N,ча̄лльм,tippa
679,Tropfen::N,ча̄лльм,pisara
680,Schaum::N,sapte,vaahto
681,Schaum::N,såpptå,vaahto
682,Schaum::N,sokta,vaahto
683,Schaum::N,suptâ,vaahto
684,Schaum::N,soptt,vaahto
685,Schaum::N,со̄ппт,vaahto
686,Schmutz::N,haaskoe,loka
687,Schmutz::N,duolvva,loka
688,Schmutz::N,duolva,loka
689,Schmutz::N,durdi,loka
690,Schmutz::N,stänži,loka
691,Schmutz::N,sähss,loka
692,Schmutz::N,са̄ккьс,loka
693,Schmutz::N,не̄шшь,loka
694,See::N,jaevrie,järvi
695,See::N,jávrre,järvi
696,See::N,jávri,järvi
697,See::N,jävri,järvi
698,See::N,jâu´rr,järvi
699,See::N,я̄ввьр,järvi
700,Sumpf::N,pluevie,suo
701,Sumpf::N,áhpe,suo
702,Sumpf::N,sæmssa,suo
703,Sumpf::N,jeaggi,suo
704,Sumpf::N,jeggi,suo
705,Sumpf::N,jeä´ǧ'ǧ,suo
706,Sumpf::N,ла̄ммьп,suo
707,Moor::N,pluevie,räme
708,Moor::N,jiegge,räme
709,Moor::N,suotnju,räme
710,Moor::N,karrii,räme
711,Moor::N,kä´rev,räme
712,Moor::N,veättaǩ,räme
713,Moor::N,ла̄ммьп,räme
714,Wiese::N,ïentje,niitty
715,Wiese::N,giedde,niitty
716,Wiese::N,gieddi,niitty
717,Wiese::N,nijtto,niitty
718,Wiese::N,пуэшенҍ,niitty
719,Wald::N,skåake,metsä
720,Wald::N,skåajje,metsä
721,Wald::N,miehtsie,metsä
722,Wald::N,vuovdde,metsä
723,Wald::N,miehttse,metsä
724,Wald::N,vuovdi,metsä
725,Wald::N,meahcci,metsä
726,Wald::N,mecci,metsä
727,Wald::N,vyemi,metsä
728,Wald::N,vue´mm,metsä
729,Wald::N,meä´c'c,metsä
730,Wald::N,ля̄ммт,metsä
731,Hügel::N,deava,mäki
732,Hügel::N,deava,kumpu
733,Hügel::N,deava,kukkula
734,Hügel::N,dievvá,mäki
