,Concept_ID,ady,is
134,Blatt::N,тхьап,blað
135,Birke::N,пчэн,birki
136,Kiefer[Baum]::N,сэснэй,fura
137,Weide[Baum]::N,пце́л,víðir
138,Tanne::N,ель,greni
139,Horn::N,бжъэ,horn
140,Feder::N,къамӏы́й,fjöður
141,Fell::N,шъо,skinn
142,Flügel::N,тамэ́,vængur
143,Klaue::N,лъэбжъа́н,kló
144,Kralle::N,лъакъо,kló
145,Schwanz::N,кӏэ,rófa
146,Schwanz::N,кӏэ,skott
147,Ei::N,кӏэнкӏэ́,egg
148,Nest::N,набгъо́,hreiður
149,Bau::N,гъу,greni
150,Bau::N,гъу,bæli
151,Bau::N,бы,greni
152,Bau::N,бы,bæli
153,Tier::N,псэу́шъхь,dýr
154,Herde::N,ӏэхъогъу,hjörð
155,Kuh::N,чэмы́,kýr
156,Bulle::N,цу,boli
157,Pferd::N,шы,hestur
158,Schaf::N,мэлы́,kind
159,Schwein::N,къо,svín
160,Hund::N,бьэ,hundur
161,Katze::N,чэты́у,köttur
162,Bär::N,мышъэ́,björn
163,Eichhörnchen::N,цызэ́,íkorni
164,Elch::N,лось,elgur
165,Fuchs::N,баджэ́,refur
166,Hase::N,тхьакӏумкӏы́хь,héri
167,Maus::N,цыгъо́,mús
168,Wolf::N,тыгъу́жъ,úlfur
169,Vogel::N,бзы́у,fugl
170,Schwarm::N,отэр,sægur
171,Huhn::N,чэты́,hæna
172,Hahn::N,атакъэ́,hani
173,Gans::N,къа́з,gæs
174,Ente::N,псычэ́т,önd
175,Eule::N,тыгъурыгъу,uggla
176,Kranich::N,къэрэ́у,trana
177,Krähe::N,къолэ́жъ,kráka
178,Kuckuck::N,куку́у,gaukur
179,Fisch::N,пцэжъы́й,fiskur
180,Barsch::N,тхыкъэц,aborri
181,Hecht::N,лэнд,gedda
182,Schlange[Tier]::N,блэ́,naðra
183,Wurm::N,хьамлыу,ormur
184,Spinne::N,бэдж,kónguló
185,Ameise::N,къамзэ́гу,maur
186,Laus::N,цӏэ,lús
187,Mücke::N,аргъо́й,mý
188,Mücke::N,аргъо́й,mýfluga
189,Fliege::N,бадзэ́,fluga
190,Schmetterling::N,хьампӏыра́шъу,fiðrildi
191,Beere::N,маткӏо,ber
192,Apfel::N,мыӏэры́с,epli
193,Pilz::N,хьаӏу,sveppur
194,Zwiebel::N,бжьыны́,laukur
195,Saat::N,чылапхъ,fræ
196,Saat::N,чылапхъ,útsæði
197,Korn::N,цэ,korn
198,Heu::N,мэкъу,hey
199,Schale::N,кӏы́шъу,hýði
200,Grube::N,машэ́,gryfja
201,Falle::N,зэраубытырэ́ ӏэмэпсы́м,gildra
202,Schlinge::N,бзыуубыт,snara
203,Spur::N,ужы,spor
204,Spur::N,лъэуж,spor
205,Asche::N,яжьэ́,aska
206,Dreck::N,псынжъы,óþverri
207,Eisen::N,гыучӏы́,járn
208,Eisen::N,къэнджа́л,járn
209,Gold::N,дышъэ́,gull
210,Silber::N,тыжьы́н,silfur
211,Kohle::N,шӏомыкӏ,kol
212,Glas::N,апч,gler
213,Lehm::N,етӏагъо́,leir
214,Sand::N,пшахъо,sandur
215,Mensch::N,цӏыфы́,maður
216,Mensch::N,цӏыфы́,manneskja
217,Mann::N,хъулъфы́гъ,maður
218,Mann::N,хъулъфы́гъ,karlmaður
219,Frau::N,бӏылъфыгъэ́,kona
220,Kind::N,кӏэлэцӏы́кӏу,barn
221,Kind::N,кӏэлэцӏы́кӏу,krakki
222,Junge::N,кӏэлэцӏы́кӏу,drengur
223,Mädchen::N,пшъэшъэжъый,stelpa
224,Familie::N,быны́,fjölskylda
225,Familie::N,уна́гъу,fjölskylda
226,Großvater::N,тэтэ́жъ,afi
227,Großmutter::N,нэнэ́жъ,amma
228,Eltern::N,ны-тыхэ́р,foreldrar
229,Vater::N,ты,faðir
230,Mutter::N,ны,móðir
231,Sohn::N,къо,sonur
232,Tochter::N,пхъу,dóttir
233,Bruder::N,шы,bróðir
234,Schwester::N,шы́пхъу,systir
235,Onkel::N,янэ́ш,föðurbróðir
236,Tante::N,атэшыпхъу,frænka
237,Tante::N,атэшыпхъу,móðursystir
238,Ehemann::N,лӏы,eiginmaður
239,Ehefrau::N,шъу́з,eiginkona
240,Freude::N,гушӏуа́гъу,gleði
241,Gelächter::N,щхыныр,hlátur
242,Glück::N,насы́п,gæfa
243,Kummer::N,тхьамыкӏагъу,sorg
244,Wunsch::N,шӏонгъоны́гъ,ósk
245,Lust::N,шӏонгъоны́гъ,fýsn
246,Lust::N,шӏонгъоны́гъ,löngun
247,Geist::N,гу,andi
248,Gedanke::N,гупшыс,hugsun
249,Gedächtnis::N,память,minni
250,Verstand::N,акъы́л,vit
251,Sinn::N,мэхьанэ,merking
252,Grund::N,ушъхьагъу,ástæða
253,Wahrheit::N,шъыпкъэ́,sannleikur
254,Gespräch::N,гущыӏ,samtal
255,Märchen::N,пшысэ,ævintýri
256,Erzählung::N,къэба́р,saga
257,Nachricht::N,къэба́р,frétt
258,Neuigkeit::N,къэбарыкӏ,frétt
259,Name::N,цӏэ,nafn
260,Rätsel::N,коджэхь-къоджэшх,gáta
261,Rede::N,гущыӏ,ræða
262,Sprache::N,бзэ,mál
263,Sprache::N,бзэ,tungumál
264,Stimme::N,макъэ́,rödd
265,Wort::N,гущыӏ,orð
266,Zeichen::N,тамы́гъ,tákn
267,Zeichen::N,тамы́гъ,merki
268,Ruf::N,джэ макъ,kall
269,Lärm::N,макъэ,hávaði
270,Laut::N,макъэ,hljóð
271,Lied::N,орэ́д,ljóð
272,Lied::N,орэ́д,söngur
273,Ruhe::N,самбырыныгъ,ró
274,Ruhe::N,самбырыныгъ,kyrrð
275,Leute::N,цӏыфхэ́р,fólk
276,Volk::N,цӏыф лъэпкъ,þjóð
277,Arbeit::N,ӏофшӏакӏэ́н,vinna
278,Gast::N,хьакӏэ́,gestur
279,Geschenk::N,шӏухьафтын,gjöf
280,Spiel::N,еоны́р,leikur
281,Spiel::N,джэгуны́р,leikur
282,Spiel::N,къегъэӏоны́р,leikur
283,Gesellschaft::N,обществ,selskapur
284,Hilfe::N,ӏэпыӏэгъу,hjálp
285,Freund::N,ныбджэгъу,vinur
286,Kamerad::N,ныбджэгъу,félagi
287,Angelegenheit::N,ӏофы́,mál
288,Angelegenheit::N,ӏофы́,málefni
289,Anzahl::N,пчъагъэ́,tala
290,Anzahl::N,пчъагъэ́,fjöldi
291,Art::N,изэрэщы́т,tegund
292,Art::N,лъэпкъ,tegund
293,Stück::N,такъы́р,biti
294,Stück::N,такъы́р,stykki
295,Teil::N,щыщ,hluti
296,Teil::N,щыщ,partur
297,Teil::N,ӏахь,hluti
298,Teil::N,ӏахь,partur
299,Hälfte::N,ныкъо́,helmingur
300,Kreis::N,хъура́й,hringur
301,Kreuz::N,къащ,kross
302,Kreuz::N,къащ,krossmark
303,Linie::N,хъахъ,lína
304,Linie::N,итхъа́гъ,lína
305,Strich::N,хъахъ,strik
306,Strich::N,итхъагъ,strik
307,Abstand::N,азыфагу,millibil
308,Entfernung::N,чӏыгууанэ,fjarlægð
309,Gegend::N,чӏыпӏэ́,hérað
310,Platz::N,азыфагу,pláss
311,Ort::N,чӏыпӏэ́,staður
312,Seite::N,лъэны́къу,hlið
313,Mitte::N,гузэ́гу,miðja
314,Gegenstand::N,пкъыгъо,hlutur
315,Rand::N,цакӏэ́,brún
316,Kante::N,цэгэналъ,rönd
317,Ecke::N,къогъу,horn
318,Spitze::N,пакӏэ,oddur
319,Ende::N,кӏэ,endi
320,Loch::N,гъуа́н,gat
321,Loch::N,гъуа́н,hola
322,Winkel::N,къогъу,skot
323,Winkel::N,къогъу,krókur
324,Muster::N,тхыпхъэ,munstur
325,Größe::N,иина́гъ,stærð
326,Länge::N,икӏыхьа́гъ,lengd
327,Höhe::N,лъэгагъ,hæð
328,Gewicht::N,онтэгъугъэ́,vigt
329,Gewicht::N,онтэгъугъэ́,þyngd
330,Menge::N,пчъагъэ́,magn
331,Haufen::N,ӏат,hrúga
332,Haufen::N,ӏат,haugur
333,Reihe::N,саты́р,röð
334,Boot::N,къуашъо́,bátur
335,Ruder::N,къошъобэ́щ,ár
336,Ski::N,лыжэхэр,skíði
337,Lagerfeuer::N,пхъэмашӏу,varðeldur
338,Gang::N,кӏоныр,ganga
339,Schritt::N,лъэубэ́къу,skref
340,Norden::N,темы́р,norður
341,Süden::N,къыблэ́,suður
342,Westen::N,тыгъэкъохьа́пӏ,vestur
343,Osten::N,тыгьэкъокӏы́пӏ,austur
344,Holz::N,чъыгы́,viður
345,Brett::N,пхъэ́мбгъу,fjöl
346,Platte::N,упсыхьагъ,flötur
347,Stütze::N,кӏэгъэкъон,stoð
348,Stange::N,къорэ́гъ,stöng
349,Stock::N,бэщ,prik
350,Stock::N,бэщ,stafur
351,Stab::N,бэщ кӏы́хь,prik
352,Stab::N,бэщ кӏы́хь,stafur
353,Rohr::N,онджэкъ,rör
354,Rohr::N,онджэкъ,pípa
355,Haus::N,унэ́,hús
356,Heim::N,унэ́,heimili
357,Ofen::N,гъэжъэн,ofn
358,Fußboden::N,джэхашъу,gólf
359,Tisch::N,стол,borð
360,Stuhl::N,пхъэнтӏэ́кӏу,stóll
361,Wiege::N,кушъэ́,vagga
362,Bett::N,пӏэкӏо́р,rúm
363,Bett::N,пӏэкӏо́р,hvíla
364,Regal::N,мэкӏай,hilla
365,Kiste::N,ящык,kassi
366,Fenster::N,шъхьаныгъу́пчъ,gluggi
367,Tür::N,пчъэ,dyr
368,Tür::N,пчъэ,hurð
369,Tor::N,къэла́пчъ,hlið
370,Zaun::N,шӏыхьагъэ́,girðing
371,Zaun::N,шӏыхьагъэ́,limgarður
372,Dach::N,шъхьэ́,þak
373,Leiter::N,лъэо́й,stigi
374,Leiter::N,дэкӏояпӏэ́,stigi
375,Besen::N,пхъэнкӏы́пхъ,sópur
376,Spaten::N,къазгъы́р,spaði
377,Schaufel::N,хэӏалъ,skófla
378,Gabel::N,цацэ,gaffall
379,Löffel::N,джэмы́шх,skeið
380,Messer::N,шъэжъы́й,hnífur
381,Nagel::N,гъучӏыӏу́н,nögl
382,Netz::N,хъытыу,net
383,Haken::N,хьажтӏаркъу,krókur
384,Griff::N,къопс,tak
385,Schloss::N,ӏункӏы́бз,lás
386,Bild::N,сурэ́т,mynd
387,Puppe::N,нысхъа́п,brúða
388,Beutel::N,дзыо́,poki
389,Beutel::N,дзыо́,baggi
390,Tasche::N,ӏэлъмэ́къ,veski
391,Eimer::N,щалъ,fata
392,Deckel::N,шъхьэ,lok
393,Geschirr::N,хьакъу-шыкъу,leirtau
394,Sack::N,дзыо́,sekkur
395,Tasse::N,чашк,bolli
396,Topf::N,кастрюль,pottur
397,Kessel::N,шыуа́н,ketill
398,Essen::N,шхэн,matur
399,Nahrung::N,шхэн,fæða
400,Speise::N,шхыныгъу,réttur
401,Speise::N,шхыныгъу,matarréttur
402,Fleisch::N,лы,kjöt
403,Getreide::N,лэжьыгъацэ́,korn
404,Brei::N,пӏастэ́,grautur
405,Brot::N,хьалыгъу,brauð
406,Scheibe::N,такъы́р,sneið
407,Fett::N,дагъэ́,fita
408,Butter::N,тхъу,smjör
409,Öl::N,тхъу,olía
410,Salz::N,щыгъу,salt
411,Suppe::N,хьантхъупс,súpa
412,Honig::N,шъоу́,hunang
413,Milch::N,щэ,mjólk
414,Tee::N,щай,te
415,Leder::N,кӏы́шъу,skinn
416,Wolle::N,цы,ull
417,Stoff::N,шэкӏы,dúkur
418,Nadel::N,бгъэ́хаӏу,nál
419,Faden::N,ӏуда́н,þráður
420,Knopf::N,занкӏэу,tala
421,Knopf::N,занкӏэу,hnappur
422,Knoten::N,зэкъодзапӏэ,hnútur
423,Farbe::N,краск,málning
424,Kleidung::N,щыгъы́ны,búningur
425,Kleidung::N,щыгъы́ны,klæðnaður
426,Hemd::N,джан,skyrta
427,Kragen::N,пшъапӏ,kragi
428,Kragen::N,пшъапӏ,flibbi
429,Ärmel::N,гъуап,ermi
430,Hose::N,гъончэ́дж,buxur
431,Gürtel::N,бгыры́пх,belti
432,Mütze::N,паӏо́,húfa
433,Stiefel::N,щазым,stígvél
434,Ring::N,ӏэлъы́н,hringur
435,Band::N,лент,band
436,Kamm::N,мажь,greiða
437,Spiegel::N,гъундж,spegill
438,Riemen::N,бгыры́пх,ól
439,Riemen::N,бгыры́пх,reim
440,Schnur::N,кӏапсэ́,snúra
441,Leine::N,шъокӏапс,band
442,Decke::N,чыхӏэн,teppi
443,Kissen::N,шъхьант,koddi
444,Tuch::N,шъхьэтехъу,klútur
445,Handtuch::N,ӏаплъэкӏ,þurrka
446,Handtuch::N,ӏаплъэкӏ,handklæði
447,Kraft::N,къары́у,afl
448,Kraft::N,къары́у,kraftur
449,Kraft::N,кӏуачӏэ́,afl
450,Kraft::N,кӏуачӏэ́,kraftur
451,Stärke::N,кӏуачӏэ́,styrkur
452,Gesundheit::N,псауныгъ,heilsa
453,Gesundheit::N,псауныгъ,heilbrigði
454,Krankheit::N,узы,sjúkdómur
455,Schmerz::N,узы,sársauki
456,Wunde::N,уӏагъэ́,sár
457,Fieber::N,техьа́гъу,hitasótt
458,Fieber::N,жъоку,hitasótt
459,Arznei::N,ӏэзэ́гъу,lyf
460,Brücke::N,лъэмы́д ж,brú
461,Brunnen::N,псынэ́,brunnur
462,Weide::N,хъупӏэ́,hagi
463,Pfad::N,лъагъу,stígur
464,Weg::N,гъо́гу,vegur
465,Straße::N,гъо́гу,gata
466,Straße::N,гъо́гу,stræti
467,Dorf::N,къуа́дж,þorp
468,Stadt::N,къалэ́,borg
469,Brief::N,тхэн,bréf
470,Brief::N,письмэ,bréf
471,Buch::N,тхы́лъ,bók
472,Buchstabe::N,хьары́ф,bókstafur
473,Zeitung::N,газет,dagblað
474,Leben::N,гъашӏэ́,líf
475,Tod::N,аджал,dauði
476,Grab::N,бэны́,gröf
477,Kirche::N,чылы́с,kirkja
478,Sünde::N,гунахь,synd
479,Gott::N,тхьэ,guð
480,Arbeiter::N,рабоч,verkamaður
481,Chef::N,гъэр,yfirmaður
482,Meister::N,ӏэпыӏа́с,meistari
483,Lehrer::N,кӏэлэегъа́дж,kennari
484,Geld::N,ахъщ,peningar
485,Geschäft::N,ӏофшӏэн,viðskipti
486,Laden::N,туча́н,búð
487,Laden::N,туча́н,verslun
488,Preis::N,уасэ́,verð
489,Ware::N,хьап-щып,vara
490,Nutzen::N,чар,gagn
491,Nutzen::N,федэ́,gagn
492,Reichtum::N,байныгъ,auður
493,Welt::N,дуна́й,veröld
494,Land::N,хэгъэ́́гу,land
495,Staat::N,къэралыгъу,ríki
496,König::N,пачъы́хь,konungur
497,Macht::N,шынэгъакзэ́,vald
498,Grenze::N,гъуна́пкъ,landamæri
499,Krieg::N,зао́,stríð
500,Feind::N,пы́и,fjandmaður
501,Gewalt::N,егъэзыгъэныгъ,ofbeldi
502,Kampf::N,бэнэныгъ,bardagi
503,Bogen[Waffe]::N,щабз,bogi
504,Pfeil::N,щэбза́щ,ör
505,Gewehr::N,шхонч,byssa
506,Fehler::N,хэукъоныгъ,villa
507,Lüge::N,пцӏы,lygi
508,Schaden::N,зэра́р,skemmd
509,Unglück::N,тхьамыкӏагъу,óhamingja
510,Schuld::N,мысагъэ́,sök
511,Alter::N,ныбжь,aldur
512,Schluss::N,кӏэ,lok
513,Schluss::N,кӏэ,endir
514,Zeit::N,уахътэ́,tími
515,Tag::N,мафэ́,dagur
516,Morgen::N,пчэды́жь,morgunn
517,Mittag::N,щэджагьу́,hádegi
518,Abend::N,пчыхьэ́,kvöld
519,Nacht::N,чэщы́,nótt
520,Woche::N,тхьамафэ́,vika
521,Monat::N,мазэ́,mánuður
522,Jahr::N,илъэ́с,ár
523,Frühling::N,гъатхэ́,vor
524,Sommer::N,гъэмафэ́,sumar
525,Herbst::N,бжыхьэ́,haust
526,Winter::N,кӏыма́ф,vetur
527,Januar::N,январь,janúar
528,Februar::N,февраль,február
529,März::N,март,mars
530,April::N,апрель,apríl
531,Mai::N,май,maí
532,Juni::N,июнь,júní
533,Juli::N,июль,júlí
534,August::N,август,ágúst
535,September::N,сентябрь,september
536,Oktober::N,октябрь,október
537,November::N,ноябрь,nóvember
538,Dezember::N,декабрь,desember
539,Montag::N,блыпэ́,mánudagur
540,Dienstag::N,гъубдж,þriðjudagur
541,Mittwoch::N,бэрэскэжъый,miðvikudagur
542,Donnerstag::N,мэфэ́ку,fimmtudagur
543,Freitag::N,бэрэскэшху,föstudagur
544,Samstag::N,шэмбэ́т,laugardagur
545,Sonntag::N,тхьаума́ф,sunnudagur
546,groß::A,ины́,stór
547,klein::A,цӏы́кӏу,lítill
548,lang::A,кӏыхьэ́,langur
549,kurz::A,кӏэкӏы́,stuttur
550,breit::A,шъуамбгъо́,breiður
551,schmal::A,бгъузэ́,mjór
552,dicht::A,ӏужъу́,þéttur
553,dick[Gegenstand]::A,ӏужъу́,þykkur
554,dünn::A,пӏуакӏэ́,þunnur
555,fein::A,пӏуакӏэ́,fíngerður
556,fest::A,пытэ́,fastur
557,flach::A,тешъо́,flatur
558,glatt::A,зэны́бжь,háll
559,glatt::A,зэны́бжь,sléttur
560,hart::A,пытэ́,harður
561,weich::A,шъабэ́,mjúkur
562,rund::A,хъура́й,kringlóttur
563,spitz::A,папцӏэ́,oddhvass
564,scharf::A,чан,beittur
565,stumpf::A,цако́,bitlaus
566,schwer::A,онтэ́гъу,þungur
567,schön::A,дахэ́,fagur
568,schön::A,дахэ́,fallegur
569,heiß::A,жъо́ркъ,heitur
570,warm::A,фабэ́у,hlýr
571,warm::A,фабэ́у,heitur
572,kalt::A,чъыӏэ́,kaldur
573,kühl::A,чъыӏэтагъ,svalur
574,frisch::A,чъыӏэтагъ,frískur
575,feucht::A,шынагъэ зиӏэ,rakur
576,feucht::A,шынагъэ зиӏэ,þvalur
577,feucht::A,шынэгъакӏэ зиӏэ,rakur
578,feucht::A,шынэгъакӏэ зиӏэ,þvalur
579,nass::A,цӏынэ́,votur
580,nass::A,цӏынэ́,blautur
581,trocken::A,гъушъ,þurr
582,trocken::A,чъэпхъыгъ,þurr
583,voll::A,из,fullur
584,voll::A,изыбз,fullur
585,leer::A,нэкӏы́,tómur
586,offen::A,зэдэхыгъэ,opinn
587,geschlossen::A,зэфэшӏыгъ,lokaður
588,sauber::A,къабзэ́,þrifinn
589,schmutzig::A,шӏо́и,óhreinn
590,schmutzig::A,шӏо́и,sóðalegur
591,roh::A,мыжъо́,hrár
592,reif::A,чъэпхъыгъ,þroskaður
593,lecker::A,го́хьы,ljúffengur
594,süß::A,ӏэшӏу,sætur
595,bitter::A,дыджы́,beiskur
596,sauer::A,хафэ́,súr
597,hell::A,нэфын,bjartur
598,dunkel::A,мэзэхэ,dimmur
599,schwarz::A,шӏуцӏэ,svartur
600,weiß::A,фыжьы́,hvítur
601,rot::A,плъыжьы́,rauður
602,gelb::A,гъожьы́,gulur
603,blau::A,шхъуантӏэ,blár
604,grün::A,шхъуантӏэ,grænn
605,grau::A,шхъо,grár
606,bunt::A,къолэны,marglitur
607,billig::A,пыут,ódýr
608,teuer::A,сикӏа́с,dýr
609,teuer::A,силъа́пӏ,dýr
610,wertvoll::A,пкӏэ зиӏ,verðmætur
611,wertvoll::A,уасэ́ зыфа́шӏ,verðmætur
612,blind::A,нэшъу́,blindur
613,taub::A,дэгу,heyrnarlaus
614,kräftig::A,лъэ́ш,öflugur
615,stark::A,лъэ́ш,sterkur
616,schwach::A,хъыбэй,veill
617,fett::A,пщэры́,feitur
618,schlank::A,ищыгъэ,grannur
619,schlank::A,ищыгъэ,spengilegur
620,hübsch::A,дахэ́,snotur
621,hübsch::A,дахэ́,laglegur
622,böse::A,ябгэ,illur
623,böse::A,ябгэ,vondur
624,dumm::A,делэ,heimskur
625,faul::A,шъхьахы́нэ,latur
626,fleißig::A,егугъурэ,iðinn
627,geizig::A,тхьацэ,nískur
628,klug::A,акъылышӏу́,hygginn
629,geschickt::A,ӏэпэӏэсэ́,fimur
630,geschickt::A,ӏэпэӏэсэ́,laginn
631,geschickt::A,шо́у шӏыгъэ́,fimur
632,geschickt::A,шо́у шӏыгъэ́,laginn
633,lieb::A,псэм фэд,kær
634,lieb::A,псэм фэд,ljúfur
635,lustig::A,чэф,kátur
636,sanft::A,ӏушъа́б,blíður
637,hungrig::A,гъаблэ́,soltinn
638,hungrig::A,гъаблэ́,hungraður
639,krank::A,сыма́дж,sjúkur
640,nackt::A,пцӏанэ́,nakinn
641,traurig::A,нэшхъэй,dapur
642,traurig::A,нэшхъэй,hryggur
643,gut::A,дэгъу́,góður
644,schlecht::A,дэи,slæmur
645,schlecht::A,дэи,lélegur
646,richtig::A,тэрэз,réttur
647,schlimm::A,щынэгъо,slæmur
648,wahr::A,шъыпкъэ́,sannur
649,alt::A,жъы,gamall
650,neu::A,кӏэ,nýr
651,ehemalig::A,-щтыгъэ,fyrrverandi
652,ehemalig::A,-гъэ,fyrrverandi
653,alt[Lebewesen]::A,жъы,gamall
654,jung::A,ныбжьыкӏэ́,ungur
655,arm::A,тхьамы́кӏ,vesall
656,arm::A,тхьамы́кӏ,fátækur
657,reich::A,бай,ríkur
658,reich::A,бай,auðugur
659,bekannt::A,нэӏуа́с,kunnugur
660,berühmt::A,цӏэры́ӏу,frægur
661,fremd::A,хымэ,framandi
662,fremd::A,хымэ,ókunnugur
663,verschieden::A,зэфэшъхьафы,ýmis
664,nah::A,благъэ́,nálægur
665,fern::A,чыжьэ,fjarri
666,fern::A,чыжьэ,fjarlægur
667,linker::A,сэмэ́гу,vinstri
668,rechter::A,джабгъу,hægri
669,anderer::A,нэмы́кӏ,annar
670,erster::A,апэр,fyrsti
671,zweiter::A,я́тӏонэр,annar
672,dritter::A,ящэнэр,þriðji
673,letzter::A,аужыр,síðasti
674,allein::ADV,зы,einn
675,allein::ADV,зы,aleinn
676,auf einmal::ADV,ардэдэм,allt í einu
677,auf einmal::ADV,асыхьатым,allt í einu
678,zusammen::ADV,зэгъусэхэ́у,saman
679,lange::ADV,бэрэ́,lengi
680,plötzlich::ADV,зэкӏэм,skyndilega
681,sofort::ADV,ардэдэм,strax
682,sofort::ADV,ардэдэм,þegar í stað
683,sofort::ADV,асыхьатым,strax
684,sofort::ADV,асыхьатым,þegar í stað
685,später::ADV,нэужым,seinna
686,jetzt::ADV,джы,nú
