,Concept_ID,tt,mrj
752,sofort::ADV,хәзер,тӹшӓкок
753,später::ADV,соңрак,вара
754,jetzt::ADV,хәзер,
755,heute::ADV,бүген,тагачы
756,morgen::ADV,иртәгә,иргод
757,morgen::ADV,иртәгә,иргодым
758,bald::ADV,тиздән,чӹнь
759,bald::ADV,тиздән,вӓшке
760,bald::ADV,тиздән,выртышты
761,dann::ADV,аннары,пакыла
762,gestern::ADV,кичә,тенгечӹ
763,einst::ADV,берчак,икӓнӓ
764,damals::ADV,ул вакытта,тӹнӓм
765,damals::ADV,ул чакта,тӹнӓм
766,danach::ADV,да,пакыла
767,vorher::ADV,элек,перви
768,zuerst::ADV,башта,андак
769,einmal::ADV,бер,гӓнӓк
770,einmal::ADV,бер,гӓнӓ
771,einmal::ADV,бер мәртәбә,гӓнӓк
772,einmal::ADV,бер мәртәбә,гӓнӓ
773,manchmal::ADV,кайчакта,кынамжы
774,oft::ADV,еш,чӹчкӹдӹн
775,immer::ADV,һәркайчан,со
776,immer::ADV,һәркайчан,соок
777,niemals::ADV,hичбер вакыт,нинам
778,niemals::ADV,hичбер вакыт,нигынам
779,niemals::ADV,hичбер вакыт,нигынамат
780,hier::ADV,монда,тиштӹ
781,hier::ADV,биредә,тиштӹ
782,hierhin::ADV,монда,тишкӹ
783,von hier::ADV,моннан,тишец
784,von hier::ADV,моннан,тишецӹн
785,dort::ADV,анда,тӹштӹ
786,dorthin::ADV,тегеләй,тӹшкӹ
787,dorthin::ADV,тегеләй,тӹшкӹлӓ
788,geradeaus::ADV,турыдан-туры,вик
789,geradeaus::ADV,турыдан-туры,тура
790,vorwärts::ADV,алга,анзыкы
791,rückwärts::ADV,кире,мӹнгеш
792,zurück::ADV,кире,мӹнгеш
793,unten::ADV,түбәндә,ӱлнӹ
794,unten::ADV,түбәндә,лӹвӓлнӹ
795,hinab::ADV,аска,ӱлӹкӹ
796,hinab::ADV,аска,лӹвӓкӹ
797,oben::ADV,өстә,вӹлнӹ
798,oben::ADV,югарыда,вӹлнӹ
799,hinauf::ADV,өскә,кӱшкӹлӓ
800,hinauf::ADV,өскә,кӱш
801,überall::ADV,hәркайда,йӹлт
802,überall::ADV,hәркайда,цилӓ вӓре
803,nicht::ADV,түгел,уке
804,ein wenig::ADV,бераз,изиш
805,ein wenig::ADV,бераз,иклаштык
806,kaum::ADV,көчкә,цылик
807,kaum::ADV,көчкә,чучок-чучок
808,sehr::ADV,бик,чоте
809,so::ADV,алай,тенге
810,so::ADV,алай,тенгелӓ
811,noch::ADV,янә,мол
812,noch::ADV,янә,моло
813,noch::ADV,тагын,мол
814,noch::ADV,тагын,моло
815,nur::ADV,фәкать,веле
816,schon::ADV,инде,уже
817,schon::ADV,инде,ӹнде
818,wieder::ADV,янә,уэш
819,wieder::ADV,тагын,уэш
820,vergebens::ADV,юкка,зря
821,vergebens::ADV,юкка,ӹзрӓ
822,vergebens::ADV,юкка,ӹзӹрӓ
823,vor::PRP,алдыннан,анзыц
824,vor::PRP,алдыннан,анзыцын
825,hinter::PRP,арттан,шайылан
826,hinter::PRP,арттан,шайылный
827,unter::PRP,астында,лӹвӓкӹ
828,durch::PRP,аша,вашт
829,neben::PRP,тирәсендә,сага
830,zwischen::PRP,арасында,лош
831,zwischen::PRP,арасында,лошкы
832,wegen::PRP,сәбәпле,мычыц
833,dies::PRN,бу,тидӹ
834,dies::PRN,бу,ти
835,das::PRN,ул,тидӹ
836,das::PRN,ул,ти
837,alles::PRN,һәммә,цилӓ
838,ich::PRN,мин,мый
839,du::PRN,син,тӹнь
840,er::PRN,ул,тӹдӹ
841,wir::PRN,без,мӓ
842,ihr::PRN,сез,вӓ
843,sie::PRN,ул,нӹнӹ
844,was::FPRN,ни,ма
845,was::FPRN,нәрсә,ма
846,wer::FPRN,кем,кӱ
847,wo::FADV,кайда,кышан
848,wo::FADV,кайда,кыштакен
849,wohin::FADV,кая,кышкы
850,wie::FADV,ничек,кыце
851,warum::FADV,нигә,малын
852,wieviel::FNUM,ничә,кынар
853,wieviel::FNUM,ничә,кынары
854,wieviel::FNUM,ничә,кынаркы
855,eins::NUM,бер,иктӹ
856,eins::NUM,бер,иктӹт
857,zwei::NUM,ике,кок
858,zwei::NUM,ике,кокты
859,drei::NUM,өч,кым
860,drei::NUM,өч,кымыт
861,vier::NUM,дүрт,нӹл
862,fünf::NUM,биш,вӹц
863,sechs::NUM,алты,куд
864,sechs::NUM,алты,кудытмозн
865,sieben::NUM,җиде,шӹм
866,sieben::NUM,җиде,шӹмӹт
867,acht::NUM,сигез,кӓндӓкш
868,acht::NUM,сигез,кӓндӓкшӹ
869,neun::NUM,тугыз,ӹндекшшӱдӹ
870,zehn::NUM,ун,лу
871,elf::NUM,унбер,луатик
872,elf::NUM,унбер,луатиктӹ
873,zwölf::NUM,унике,луаткок
874,zwölf::NUM,унике,луаткокты
875,zwanzig::NUM,егерме,коклы
876,dreißig::NUM,утыз,кымлы
877,vierzig::NUM,кырык,нӹллӹ
878,fünfzig::NUM,илле,вӹцлӹ
879,sechzig::NUM,алтмыш,кудлу
880,siebzig::NUM,җитмеш,шӹмлу
881,achtzig::NUM,сиксән,кӓндӓкшлу
882,neunzig::NUM,туксан,ӹндекшлу
883,hundert::NUM,йөз,шӱдӹ
884,tausend::NUM,мең,тӹжем
885,und::CNJ,вә,дöн
886,oder::CNJ,яки,льывы
887,oder::CNJ,яисә,льывы
888,stehen::V,тору,шалшаг
889,sitzen::V,утыру,шӹнзӓш
890,liegen::V,яту,киӓш
891,hängen::V,эленү,кечӓш
892,werden::V,булу,шагалаш
893,passieren::V,булу,ӹштӓ́лтӓш
894,beginnen::V,башлану,тӹнгӓлӓлтӓш
895,enden::V,бетү,пӹтӓш
896,wechseln::V,үзгәртү,весемӓш
897,wechseln::V,үзгәртү,весемӓлтӓш
898,aufgehen[Sonne]::V,чыгу,авараш
899,untergehen[Sonne]::V,бату,шӹ́нзӓш
900,scheinen[Sonne]::V,яктырту,сотемдӓрӓш
901,donnern::V,күкрәү,хӹдӹртӓш
902,wehen::V,исү,ӹфӹлӓш
903,strömen::V,агу,йогащ
904,fließen::V,агу,йогащ
905,sich drehen::V,бөтерелү,пöрдӓш
906,schwanken::V,икеләнү,лыпшалташ
907,schwingen::V,тирбәлү,кӓчӓйӓш
908,fallen::V,егылу,кенвазаш
909,fallen::V,егылу,шынгалташ
910,brennen::V,яну,йылаш
911,rauchen::V,төтәү,шыпшаш
912,rauchen::V,төтенләү,шыпшаш
913,regnen::V,яву,юраш
914,gefrieren::V,кату,гӓш
915,gefrieren::V,кату,кӹлмаш
916,tauen::V,эрү,шылаш
917,tauen::V,эретү,шылаш
918,schmelzen::V,эрү,шӹрӓнӓш
919,schmelzen::V,эретү,шӹрӓнӓш
920,trocknen::V,кибү,кошкаш
921,sieden::V,ургылу,шолаш
922,faulen::V,черү,шӱӓш
923,verfaulen::V,черү,йӓнгӓрӓлтӓш
924,reißen::V,өзелү,кышкедӓлтӓш
925,versinken::V,бату,ва́лаш
926,vergehen::V,авышу,эртӓш
927,erscheinen::V,пәйда булу,каяш
928,verschwinden::V,югалу,ямаш
929,verschwinden::V,юк булу,ямаш
930,sinken::V,кимү,пычаш
931,sinken::V,кайту,пычаш
932,abnehmen::V,азаю,чӹдемӓш
933,abnehmen::V,азаю,кöтӹргӓш
934,zunehmen::V,арту,когоэмӓш
935,zunehmen::V,күбәю,когоэмӓш
936,zunehmen::V,ишәю,когоэмӓш
937,steigen::V,үсү,лӱлта́лташ
938,wachsen::V,үсү,кушкаш
939,glänzen::V,ялкылдау,йӹлгӹжӓш
940,funkeln::V,ялтырау,валгалташ
941,lärmen::V,шаулау,юкланаш
942,läuten::V,шалтырату,цоргаш
943,klingeln::V,шалтырату,цоргаш
944,klirren::V,чылтырау,цонгырталгаш
945,brausen::V,давыллау,ышдымыла́наш
946,brausen::V,дулау,ышдымыла́наш
947,rauschen::V,кыштырдау,шу́жгаш
948,klingen::V,ишетелү,йо́нгаш
949,bellen::V,өрү,опташ
950,heulen::V,улау,урмыжаш
951,blasen::V,өрү,ӹфӹлӓш
952,pfeifen::V,сызгырту,ши́шкаш
953,schreien::V,кычкыру,уташ
954,schreien::V,кычкыру,саслаш
955,schreien::V,кычкыру,варгынзаш
956,stöhnen::V,ыңгырашу,ӹнгӹрӓш
957,zittern::V,калтырау,цӹтӹрӓш
958,zittern::V,калтырану,цӹтӹрӓш
959,leben::V,яшәү,ӹлӓш
960,leben::V,гомер итү,ӹлӓш
961,geboren werden::V,туу,шачаш
962,atmen::V,сулау,шӱлӓш
963,trinken::V,эчү,йӱӓш
964,essen::V,ашау,качкаш
965,schlucken::V,йоту,нелӓш
966,müde werden::V,ялыгу,янгылаш
967,müde werden::V,йөгенү,янгылаш
968,einschlafen::V,йокыга китү,амален кеӓш
969,schlafen::V,йоклау,амалаш
970,aufwachen::V,уяну,понгыжалташ
971,aufstehen::V,тору,кӹньӹл шагалаш
972,sich erholen::V,ял алу,кӓнаш
973,sich erholen::V,истирахәт итү,кӓнаш
974,krank werden::V,чирләү,церлӓнен вазаш
975,krank sein::V,чирләү,церлӓнӓш
976,krank sein::V,чирләү,ясланаш
977,krank sein::V,чирләү,ясыланаш
978,schmerzen::V,авырту,каршташ
979,husten::V,ютәлләү,кахыраш
980,genesen::V,савыгу,паремӓш
981,genesen::V,савыгу,тöрлӓнӓш
982,genesen::V,сәламәтләнү,паремӓш
983,genesen::V,сәламәтләнү,тöрлӓнӓш
984,sterben::V,үлү,вазын колаш
985,sterben::V,дөнья кую,вазын колаш
986,sterben::V,вафат булу,вазын колаш
987,umkommen::V,үлү,пӹтӓш
988,sich bewegen::V,йөрү,кашташ
989,sich rühren::V,кыймылдау,тӓрвӓнӓш
990,sich erheben::V,басу,кӹньӹлӓш
991,sich setzen::V,утыру,шӹнзӓш
992,hinfallen::V,егылу,кенвазаш
993,hinfallen::V,егылу,шынгалташ
994,laufen::V,җәяүләү,кашташ
995,schreiten::V,атлау,ашкедӓш
996,spazierengehen::V,йөрү,мадын кашташ
997,spazierengehen::V,йөргенү,мадын кашташ
998,eilen::V,ашыгу,вӓшкӓш
999,sich beeilen::V,ашыгу,вӓшкӓш
1000,sich beeilen::V,ашыгу,талашаш
1001,sich beeilen::V,кызулау,вӓшкӓш
1002,sich beeilen::V,кызулау,талашаш
1003,sausen::V,җилдерү,хойхаланаш
1004,sausen::V,җилдерү,хояш
1005,rennen::V,йөгерү,кыргыжаш
1006,springen::V,сикерү,тӹршештӓш
1007,klettern::V,үрмәләү,ку́заш
1008,schaukeln::V,атыну,лыпшалташ
1009,kriechen::V,шуышу,авалянаш
1010,kriechen::V,шуышу,ньыжиклӓш
1011,kriechen::V,үрмәләү,авалянаш
1012,kriechen::V,үрмәләү,ньыжиклӓш
1013,schwimmen::V,йөзү,илӓш
1014,tauchen::V,чуму,цымаш
1015,rudern::V,ишү,шуалташ
1016,fahren::V,бару,кеӓш
1017,fliegen::V,очу,чонгештӓш
1018,gehen::V,йөрү,кеӓш
1019,weggehen::V,китү,кеӓш
1020,abfahren::V,кузгалу,кеӓш
1021,anhalten::V,тукталу,цӓрнӓш
1022,hineingehen::V,инү,пыраш
1023,eintreten::V,инү,пыраш
1024,kommen::V,килү,толаш
1025,ankommen::V,бару,шоаш
1026,zurückkommen::V,кире кайту,пöртӹлӓш
1027,bleiben::V,калу,кодаш
1028,warten::V,көтү,вычаш
1029,erwarten::V,көтү,вычаш
1030,suchen::V,эзләү,кӹчӓлӓш
1031,finden::V,табу,моаш
1032,versuchen::V,маташу,путаяш
1033,versuchen::V,маташу,цацаш
1034,vorbereiten::V,хәзерләү,поспейӹктӓш
1035,lieben::V,сөю,яраташ
1036,lieben::V,ярату,яраташ
1037,mögen::V,өнәү,яраташ
1038,lachen::V,көлү,ваштылаш
1039,rühren::V,дулкынландыру,тӓрвӓтӓш
1040,weinen::V,елау,мӓгӹрӓш
1041,schimpfen::V,сүгү,свырседӓлӓш
1042,schimpfen::V,сүгенү,свырседӓлӓш
1043,sich ärgern::V,ачулану,шӹдешкӓш
1044,sich fürchten::V,курку,лӱдӓш
1045,fürchten::V,калтырау,лӱдӓш
1046,fürchten::V,калтырану,лӱдӓш
1047,fliehen::V,арка бирү,кыргыжаш
1048,flüchten::V,качу,кыргыж шӹлӓш
1049,sehen::V,күрү,ужаш
1050,anschauen::V,карау,анжалаш
1051,ansehen::V,карау,анжаш
1052,ansehen::V,күзәтү,анжаш
1053,hören::V,ишетү,колаш
1054,zuhören::V,тыңлау,колышташ
1055,probieren::V,тату,тотештӓш
1056,probieren::V,тату,подыл анжаш
1057,riechen::V,иснәү,ӱпшӹнзӓш
1058,fühlen::V,тою,шижӓш
1059,fühlen::V,сизү,шижӓш
1060,scheinen::V,күренү,каяш
1061,zu sehen sein::V,күренү,каяш
1062,vernehmen::V,ишетү,колын колташ
1063,frieren::V,өшү,кӹлмаш
1064,frieren::V,өшү,тӹнгӹргӓш
1065,frieren::V,күшегү,кӹлмаш
1066,frieren::V,күшегү,тӹнгӹргӓш
1067,tun::V,итү,ӹштӓш
1068,können::V,алу,кердӓш
1069,wollen::V,теләү,жалаяш
1070,anfangen::V,керешү,тӹнгӓлӓш
1071,beenden::V,бетерү,пӹтӓрӓш
1072,beenden::V,тәмамлау,пӹтӓрӓш
1073,aufhören::V,бетү,цӓрнӓш
1074,gelingen::V,уңу,цӓш лиӓш
1075,geraten::V,сабышу,лиӓш
1076,öffnen::V,ачу,пачаш
1077,schließen::V,ябу,чӱчӓш
1078,stellen::V,кую,шӹндӓш
1079,setzen::V,утырту,шӹндӓш
1080,legen::V,яткыру,опташ
1081,legen::V,яткыру,пиштӓш
1082,berühren::V,тию,тӹкӓлӓш
1083,verbinden::V,ялгау,пидӓш
1084,bedecken::V,өрту,леведӓш
1085,bedecken::V,каплау,леведӓш
1086,bedecken::V,томалау,леведӓш
1087,aufhängen::V,асу,сӓкӓш
1088,anzünden::V,кабызу,чӱктӓш
1089,aufheben::V,күтәрү,кузыкташ
1090,zurücklassen::V,калдыру,кодаш
1091,verlieren::V,югалту,ямдаш
1092,fallen lassen::V,төшерү,кенвацтараш
1093,machen::V,ясау,ӹштӓш
1094,machen::V,эшләү,ӹштӓш
1095,herstellen::V,ясау,йӓмдӹлӓш
1096,bauen::V,кору,ӹштӓш
1097,reparieren::V,төзәтү,чиняш
1098,reparieren::V,төзәтү,алалаш
1099,verbessern::V,яхшырту,яжоэмден шӹндӓш
1100,ändern::V,үзгәртү,вашталташ
1101,graben::V,казу,капаяш
1102,beugen::V,ию,лывырташ
1103,beugen::V,ию,каклярташ
1104,biegen::V,бөгү,лывырташ
1105,drehen::V,бору,сӓрӓш
1106,drehen::V,бору,сӓрӹкӓлӓш
1107,drehen::V,бөтерү,сӓрӓш
1108,drehen::V,бөтерү,сӓрӹкӓлӓш
1109,wenden::V,бору,сӓрӓлӓш
1110,umdrehen::V,түнтәрү,сӓрӓлӓш
1111,heben::V,күтәрү,лӱктӓш
1112,hochheben::V,күтәрү,кузыкташ
1113,ergreifen::V,эләктерү,хватяш
1114,halten::V,тоту,кычаш
1115,drücken::V,кысу,темдӓш
1116,schieben::V,кузгату,шӹкӓш
1117,kratzen::V,тырнау,нӹжӓш
1118,lecken::V,ялау,нылаш
1119,beißen::V,тешләү,пыралаш
1120,abreißen::V,өзү,кӹрӓш
1121,abreißen::V,өзү,кышкед нӓлӓш
1122,abschneiden::V,кыю,шулаш
1123,abschneiden::V,кыю,лаштыклаш
1124,abschneiden::V,кисү,шулаш
1125,abschneiden::V,кисү,лаштыклаш
1126,binden::V,бәйләү,пидӓш
1127,stecken::V,төртү,шыралаш
1128,stecken::V,тыгу,шыралаш
1129,brechen::V,сындыру,тодылаш
1130,brechen::V,сындыру,пыдырташ
1131,klopfen::V,шаку,рушткаш
1132,klopfen::V,шакылдау,рушткаш
1133,hauen::V,кыйнау,шелӹштӓш
1134,kleben::V,ябыштыру,клейӓш
1135,reiben::V,ышку,нӹжӓш
1136,streichen::V,ягу,шӹрӓш
1137,schleifen::V,кайрау,шымаш
1138,schneiden::V,кисү,пӹчкӓш
1139,rütteln::V,селкетү,мыльгыкташ
1140,schütteln::V,селкетү,цӹтӹртӓш
1141,schütteln::V,селкетү,мыльгыкташ
1142,schwenken::V,болгау,машыяш
1143,schütten::V,кою,опталаш
1144,füllen::V,тутыру,темӓш
1145,einwickeln::V,төрү,пӹтӹрӓ́лӓш
1146,tragen::V,ташу,намалаш
1147,schleppen::V,сөйрәү,шӹдӹрӓш
1148,schleppen::V,өстерәү,шӹдӹрӓш
1149,ziehen::V,тарту,шыпшаш
1150,aufbewahren::V,саклау,перегӓш
1151,werfen::V,ыргыту,кӹшкӓш
1152,fangen::V,тоту,кычаш
1153,packen::V,эләктерү,хватяш
1154,verstecken::V,яшерү,шӹлтӓш
1155,teilen::V,бүлү,пайылаш
1156,schicken::V,җибәрү,колташ
1157,bringen::V,китерү,кандаш
1158,hinzufügen::V,өстәү,
1159,bekommen::V,алу,лыкташ
1160,erhalten::V,алу,получаяш
1161,nehmen::V,алу,налаш
1162,wählen::V,сайлау,айыраш
1163,auswählen::V,сайлау,айыраш
1164,bewahren::V,саклау,перегӓш
1165,behindern::V,комачаулау,мешӓйӓш
1166,verderben::V,бозу,портяш
1167,beschädigen::V,бозу,шушырташ
1168,zerbrechen::V,вату,пыдырташ
1169,zerreißen::V,өзү,кӹрӓш
1170,zerreißen::V,ерту,кӹрӓш
1171,zerstören::V,җимерү,шӓлӓтӓш
1172,verbrennen::V,яндыру,йылаташ
1173,verbrennen::V,яндыру,йылалташ
1174,verbrennen::V,көйдерү,йылаташ
1175,verbrennen::V,көйдерү,йылалташ
1176,geben::V,бирү,пуаш
1177,reichen::V,тапшыру,пуаш
1178,schenken::V,бүләкләү,подараш
1179,versprechen::V,вәгъдә бирү,сöрӓш
1180,wünschen::V,котлау,жалаяш
1181,loben::V,мактау,хваляш
1182,küssen::V,үбү,шышшалаш
1183,wiegen::V,тирбәтү,лӱнгӓлтӓш
1184,zudecken::V,ябу,пиштӓш
1185,zudecken::V,бөркәү,пиштӓш
1186,wecken::V,уяту,понгыжалтараш
1187,zeigen::V,күрсәтү,анжыкташ
1188,führen::V,йөртү,видӓш
1189,lehren::V,өйрәтү,тымдаш
1190,unterrichten::V,укыту,тымдаш
1191,aufziehen::V,асрау,кушташ
1192,leiten::V,җитәкләү,видӓш
1193,leiten::V,җитәкләү,вуйлаташ
1194,leiten::V,җитәкләү,вуйлалташ
1195,antreiben::V,куалау,талаштараш
1196,antreiben::V,әйдәләү,талаштараш
1197,antreiben::V,ашыктыру,талаштараш
1198,lassen::V,мәҗбүр итү,-ыкт
1199,einladen::V,чакыру,ӱжӓш
1200,vereinigen::V,берләштерү,иктештӓш
1201,besuchen::V,керешү,толаш
1202,treffen::V,очрату,вӓшлиӓш
1203,treffen::V,очрату,вӓшлиӓлтӓш
1204,sich versammeln::V,җыелышу,цымыргаш
1205,spielen::V,уйнау,мадаш
1206,singen::V,җырлау,мыраш
1207,tanzen::V,бию,кушташ
1208,sich trennen::V,аерылу,айырлаш
1209,sich trennen::V,ташлашу,айырлаш
1210,verlassen::V,ташлау,шуаш
1211,verlassen::V,калдыру,шуаш
1212,retten::V,коткару,ытараш
1213,bewachen::V,каравыллау,оролаш
1214,schützen::V,ышыклау,перегӓш
1215,verteidigen::V,яклау,перегӓш
1216,verteidigen::V,саклау,перегӓш
1217,sich schlagen::V,сугышу,шидӓлӓш
1218,sich schlagen::V,сугышу,шиэдӓлӓш
1219,schießen::V,ату,лӱӓш
1220,siegen::V,җиңү,сӹнгӓш
1221,ärgern::V,ачуландыру,шӹдештӓрӓш
1222,schlagen::V,ору,пӓрен колташ
1223,schlagen::V,ору,хӹрӹктен колташ
1224,schlagen::V,бәрү,пӓрен колташ
1225,schlagen::V,бәрү,хӹрӹктен колташ
1226,schlagen::V,тукмау,пӓрен колташ
1227,schlagen::V,тукмау,хӹрӹктен колташ
1228,treten::V,тибү,чымаш
1229,stechen::V,кадау,пышкылаш
1230,stoßen::V,этү,шыркедӓш
1231,stehlen::V,урлау,шолышт толаш
1232,stören::V,комачаулау,ӓрештӹлӓш
1233,belästigen::V,борчу,кӓньӹсӹрлӓндӓрӓш
1234,belästigen::V,борчу,шытырланыкташ
1235,belästigen::V,билмазалау,кӓньӹсӹрлӓндӓрӓш
1236,belästigen::V,билмазалау,шытырланыкташ
1237,verbergen::V,яшерү,шӹлтӓш
1238,täuschen::V,алдату,алталаш
1239,täuschen::V,алдату,аталаш
1240,betrügen::V,хәрәмләшү,мошеньӹчӓйӓш
1241,töten::V,үтерү,пуштын шуаш
1242,wohnen::V,яшәү,ӹлӓш
1243,arbeiten::V,эшләү,пӓшӓлӓш
1244,arbeiten::V,эшләү,ровотаяш
1245,sammeln::V,туплау,погаш
1246,pflücken::V,өзү,кӹрӓш
1247,jagen::V,аулау,охотничӓйӓш
1248,fischen::V,балык тоту,кол кычаш
1249,fassen::V,тоту,кычаш
1250,hüten::V,көтү,кӹтӓш
1251,treiben::V,куалау,шуруяш
1252,anbinden::V,бәйләү,ялшташ
1253,anbinden::V,бәйләү,ялышташ
1254,füttern::V,туйдыру,пукшаш
1255,melken::V,саву,шыпшылаш
1256,hacken::V,чабу,роаш
1257,gießen::V,сугару,шӓвӓш
1258,reifen::V,җитешү,кӱӓш
1259,reifen::V,җитешү,поспейӓш
1260,zubereiten::V,пешеренү,йӓмдӹлӓш
1261,kochen::V,пешерү,шолташ
1262,kochen::V,кайнату,шолташ
1263,backen::V,пешерү,кӱктӓш
1264,braten::V,куыру,жӓрӓш
1265,braten::V,кыздыру,жӓрӓш
1266,umrühren::V,бутау,намалаш
1267,umrühren::V,болгату,намалаш
1268,stricken::V,бәйләү,пидӓш
1269,nähen::V,тегү,ыргаш
1270,färben::V,ману,пидӓш
1271,reinigen::V,чистарту,чиӓлтӓш
1272,waschen::V,юу,мышкаш
1273,abwischen::V,сөртү,ӹштӓш
1274,spülen::V,чайкау,шӱӓлтӓш
1275,fegen::V,себерү,ӹштӓш
1276,kehren::V,себерү,ӹштӓш
1277,baden::V,коену,нӱштӹлӓш
1278,sich waschen::V,юыну,мышкылташ
1279,ausziehen::V,чишенү,кыдашаш
1280,anziehen::V,кию,чиӓш
1281,sich anziehen::V,киенү,чиӓш
1282,kämmen::V,тарау,шерӓш
1283,schmücken::V,бизәү,цеверемдӓш
1284,schmücken::V,бизәкләү,цеверемдӓш
1285,sagen::V,дию,манаш
1286,sagen::V,дию,келесӓш
1287,sagen::V,әйтү,манаш
1288,sagen::V,әйтү,келесӓш
1289,sprechen::V,сөйләү,манаш
1290,sprechen::V,сөйләшү,манаш
1291,reden::V,сөйләү,шайышташ
1292,sich unterhalten::V,сөйләшү,хытыраш
1293,sich unterhalten::V,сөйләшү,хытыргаш
1294,fragen::V,сорау,ядаш
1295,fragen::V,сорашу,ядаш
1296,bitten::V,үтенү,ядаш
1297,erzählen::V,сөйләү,келесӓш
1298,mitteilen::V,белдерү,попаш
1299,mitteilen::V,белдерү,увертӓш
1300,mitteilen::V,белдерү,увертӓрӓш
1301,nennen::V,дию,лӹмдӓш
1302,rufen::V,дәшү,ӱжӓш
1303,prahlen::V,мактану,хайзаш
1304,prahlen::V,мактану,шаргаланаш
1305,prahlen::V,шапырыну,хайзаш
1306,prahlen::V,шапырыну,шаргаланаш
1307,übersetzen::V,күчерү,вашташ
1308,denken::V,уйлау,машанаш
1309,glauben::V,инану,ӹнянӓш
1310,bemerken::V,искәрү,цаклаш
1311,erkennen::V,тану,пӓлӓш
1312,begreifen::V,аңлау,ынгылаш
1313,begreifen::V,төшенү,ынгылаш
1314,verstehen::V,аңлау,ынгылаш
1315,verstehen::V,төшенү,ынгылаш
1316,lernen::V,уку,тыменяш
1317,lernen::V,өйрәнү,тыменяш
1318,wissen::V,белү,пӓлӓш
1319,sich erinnern an::V,хәтерләү,ышештӓрӓш
1320,vergessen::V,оныту,монден кодаш
1321,messen::V,үлчәү,висӓш
1322,zählen::V,санау,шотаяш
1323,rechnen::V,исәпләү,шотаяш
1324,lesen::V,уку,лыдаш
1325,malen::V,рәсем ясау,рисуяш
1326,malen::V,сурәт ясау,рисуяш
1327,malen::V,сурәтләү,рисуяш
1328,zeichnen::V,язу-сызу,ыдырка́лаш
1329,zeichnen::V,сурәт ясау,ыдырка́лаш
1330,schreiben::V,язу,вазаш
1331,besitzen::V,биләү,кы́чаш
1332,kaufen::V,алу,нӓлӓш
1333,verkaufen::V,сату,выжалаш
1334,bezahlen::V,түләү,тӱлӓш
1335,zahlen::V,түләү,тӱлӓш
1336,beherrschen::V,ия булу,кы́чаш
1337,ertragen::V,чыдау,цӹтӓш
