,Concept_ID,ce,ro
805,hinab::ADV,охьа,de vale
806,oben::ADV,лакхахь,sus
807,oben::ADV,лакхахь,deasupra
808,hinauf::ADV,хьала,în sus
809,überall::ADV,массанхьа,peste tot
810,überall::ADV,массанхьа,pretutindeni
811,nicht::ADV,ца,nu
812,ein wenig::ADV,кӏеззиг,puțin
813,kaum::ADV,халла,cu greu
814,kaum::ADV,халла,cu anevoie
815,sehr::ADV,вуно,mult
816,sehr::ADV,вуно,foarte
817,noch::ADV,кхин,încă
818,nur::ADV,бен ...ца,doar
819,schon::ADV,хӏинцале,și
820,schon::ADV,хӏинцале,deja
821,wieder::ADV,юха а,iar
822,wieder::ADV,юха а,iarăși
823,vergebens::ADV,эрна,în zadar
824,vor::PRP,хьалха,înainte de
825,hinter::PRP,тӏехьа,după
826,hinter::PRP,тӏехьа,în spatele
827,unter::PRP,кIелахь,sub
828,durch::PRP,чекх,prin
829,neben::PRP,юххе,lângă
830,neben::PRP,юххе,alături de
831,zwischen::PRP,юккъехь,între
832,zwischen::PRP,юккъехь,dintre
833,wegen::PRP,дуьхьа,pentru
834,dies::PRN,и,acesta
835,dies::PRN,иза,acesta
836,das::PRN,и,asta
837,das::PRN,иза,asta
838,alles::PRN,дерриг,tot
839,ich::PRN,cо,eu
840,du::PRN,хьо,tu
841,er::PRN,и,el
842,er::PRN,и,dânsul
843,er::PRN,иза,el
844,er::PRN,иза,dânsul
845,wir::PRN,тхо,noi
846,wir::PRN,вай,noi
847,ihr::PRN,шу,voi
848,sie::PRN,уьш,ei
849,sie::PRN,уьш,dânșii
850,was::FPRN,хӏун,ce
851,wer::FPRN,мила,cine
852,wo::FADV,мичaхь,unde
853,wohin::FADV,мича,încotro
854,wie::FADV,муха,cum
855,warum::FADV,хӏунда,de ce
856,warum::FADV,хӏунда,pentru ce
857,wieviel::FNUM,мел,cât
858,wieviel::FNUM,маса,cât
859,eins::NUM,цхьаъ,unu
860,zwei::NUM,шиъ,doi
861,drei::NUM,кхоъ,trei
862,vier::NUM,диъ,patru
863,fünf::NUM,пхиъ,cinci
864,sechs::NUM,ялх,șase
865,sieben::NUM,ворхӏ,șapte
866,acht::NUM,бархӏ,opt
867,neun::NUM,исс,nouă
868,zehn::NUM,итт,zece
869,elf::NUM,цхьайтта,unsprezece
870,zwölf::NUM,шийтта,douăsprezece
871,zwanzig::NUM,ткъа,douăzeci
872,dreißig::NUM,ткъе итт,treizeci
873,vierzig::NUM,шовзткъа,patruzeci
874,fünfzig::NUM,шовзткъе итт,cincizeci
875,sechzig::NUM,кхузткъа,șaizeci
876,siebzig::NUM,кхузткъе итт,șaptezeci
877,achtzig::NUM,дезткъа,optzeci
878,neunzig::NUM,дезткъе итт,nouăzeci
879,hundert::NUM,бӏе,sută
880,tausend::NUM,эзар,mie
881,und::CNJ,a,și
882,oder::CNJ,я,ori
883,stehen::V,латта,sta
884,sitzen::V,хиъна ӏан,ședea
885,liegen::V,ӏилла,zăcea
886,liegen::V,ӏилла,fi culcat
887,hängen::V,кхаза,atârna
888,werden::V,хила,deveni
889,werden::V,хила,se face
890,passieren::V,хила,se întâmpla
891,beginnen::V,доло,începe
892,enden::V,дӏадерза,se sfârși
893,enden::V,дӏадерза,se termina
894,wechseln::V,хийца,se schimba
895,aufgehen[Sonne]::V,кхета,răsări
896,untergehen[Sonne]::V,чубуза,apune
897,scheinen[Sonne]::V,серло яла,străluci
898,donnern::V,къекъа,tuna
899,wehen::V,хьекха,bate
900,strömen::V,эха,curge în șiroaie
901,fließen::V,охьаэха,curge
902,sich drehen::V,хьийза,se învârti
903,schwanken::V,леста,se clătina
904,schwingen::V,лесто,vibra
905,schwingen::V,лесто,flutura
906,fallen::V,охьакхета,cădea
907,brennen::V,дага,arde
908,rauchen::V,оза,fuma
909,regnen::V,догlа догlу,ploua
910,gefrieren::V,гӏоро,îngheța
911,tauen::V,даша,se dezgheța
912,schmelzen::V,лала,se topi
913,trocknen::V,дакъо,se usca
914,sieden::V,кхехка,fierbe
915,sieden::V,кхехка,clocoti
916,faulen::V,дахкадала,se împuți
917,verfaulen::V,дахкадала,putrezi
918,reißen::V,хеда,se rupe
919,reißen::V,хеда,se sfâșia
920,versinken::V,хичудаха,se scufunda
921,vergehen::V,дlаэха,trece
922,vergehen::V,дlаэха,se scurge
923,erscheinen::V,схьадала,apărea
924,erscheinen::V,ӏоттадала,apărea
925,verschwinden::V,къайладала,dispărea
926,sinken::V,лахдала,cădea
927,sinken::V,лахдала,coborî
928,zunehmen::V,лакхадала,spori
929,zunehmen::V,лакхадала,crește
930,zunehmen::V,лакхадала,augmenta
931,steigen::V,хьаладала,urca
932,wachsen::V,кхиа,crește
933,glänzen::V,лепа,luci
934,glänzen::V,лепа,străluci
935,funkeln::V,къега,scânteia
936,lärmen::V,гӏовгӏаян,face larmă
937,läuten::V,детта,suna
938,klingeln::V,дека,suna
939,klirren::V,дека,zăngăni
940,brausen::V,хьаьдда даха,vui
941,rauschen::V,леста,vâjâi
942,klingen::V,дека,suna
943,bellen::V,лета,lătra
944,heulen::V,угӏа,urla
945,blasen::V,хӏуп баха,sufla
946,pfeifen::V,шок етта,fluiera
947,schreien::V,мохь бетта,țipa
948,stöhnen::V,узарш дан,geme
949,zittern::V,дега,tremura
950,leben::V,даха,trăi
951,geboren werden::V,хила,se naște
952,atmen::V,садеӏа,respira
953,trinken::V,мала,bea
954,essen::V,кхалла,mânca
955,schlucken::V,къурдбан,înghiți
956,müde werden::V,кӏаддала,se obosi
957,einschlafen::V,наб кхета,adormi
958,schlafen::V,вижа,dormi
959,schlafen::V,наб ян,dormi
960,schlafen::V,дижина хила,dormi
961,aufwachen::V,самадала,se deștepta
962,aufstehen::V,гӏатта,fi se scula
963,sich erholen::V,садаӏа,se relaxa
964,sich erholen::V,садаӏа,se destinde
965,krank werden::V,цомгуш хила,se îmbolnăvi
966,krank sein::V,цомгуш хила,zăcea
967,krank sein::V,цомгуш хила,fi bolnav
968,schmerzen::V,лаза,durea
969,schmerzen::V,ӏийжа,durea
970,husten::V,йовхарш етта,tuși
971,genesen::V,тадала,se însănătoși
972,sterben::V,дала,muri
973,umkommen::V,хӏаллакхила,pieri
974,sich bewegen::V,лела,se mișca
975,sich rühren::V,меттахъхьен,se mișca
976,sich erheben::V,хьалагlатта,se ridica
977,sich setzen::V,хаа,lua loc
978,sich setzen::V,хаа,se așeza
979,hinfallen::V,дожа,cădea jos
980,hinfallen::V,охьакхета,cădea jos
981,laufen::V,вада,merge
982,laufen::V,вада,merge pe jos
983,laufen::V,хьада,merge
984,laufen::V,хьада,merge pe jos
985,schreiten::V,болар дан,păși
986,schreiten::V,ког баккха,păși
987,spazierengehen::V,доладала,se plimba
988,eilen::V,сихдала,fi se grăbi
989,sich beeilen::V,сихдала,se grăbi
990,rennen::V,дада,fugi
991,rennen::V,дада,alerga
992,springen::V,ирхкхийсадала,sări
993,klettern::V,тӏедийла,urca
994,klettern::V,тӏедийла,se cățăra
995,schaukeln::V,техко,legăna
996,kriechen::V,такха,se târî
997,schwimmen::V,некадан,înota
998,tauchen::V,чулелха,se scufunda
999,rudern::V,дига лело,vâsli
1000,rudern::V,дига лело,lopăta
1001,rudern::V,кема лело,vâsli
1002,rudern::V,кема лело,lopăta
1003,fahren::V,хахка,merge
1004,fliegen::V,тӏемадала,zbura
1005,gehen::V,лeла,merge
1006,weggehen::V,дӏадаха,se duce
1007,abfahren::V,дӏадаха,pleca
1008,anhalten::V,саца,se opri
1009,hineingehen::V,чудала,intra
1010,eintreten::V,чудала,intra
1011,kommen::V,кхача,veni
1012,kommen::V,дӏакхача,veni
1013,kommen::V,схьакхача,veni
1014,ankommen::V,кхача,sosi
1015,ankommen::V,кхача,ajunge
1016,ankommen::V,схьакхача,sosi
1017,ankommen::V,схьакхача,ajunge
1018,zurückkommen::V,юхада,se întoarce
1019,bleiben::V,диса,rămâne
1020,warten::V,хьежа,aștepta
1021,warten::V,cобар дан,aștepta
1022,erwarten::V,хьоьжуш ӏан,aștepta
1023,suchen::V,леха,căuta
1024,finden::V,каро,găsi
1025,versuchen::V,дан хьажа,încerca
1026,vorbereiten::V,кечъян,pregăti
1027,lieben::V,деза,iubi
1028,mögen::V,безамхила,plăcea a
1029,lachen::V,дела,râde
1030,rühren::V,хьедан,mișca
1031,rühren::V,хьедан,înduioșa
1032,weinen::V,делха,plânge
1033,schimpfen::V,чехо,înjura
1034,sich ärgern::V,оьгӏазъэха,se supăra
1035,sich fürchten::V,кхера,se teme
1036,sich fürchten::V,кхера,fi teamă a
1037,fürchten::V,кхера,se teme de
1038,fliehen::V,дӏадада,fugi
1039,flüchten::V,дӏадада,evada
1040,sehen::V,ган,vedea
1041,anschauen::V,хьажа,privi
1042,anschauen::V,хьежа,privi
1043,ansehen::V,хьовса,privi
1044,hören::V,хаза,auzi
1045,zuhören::V,ладогӏа,asculta
1046,probieren::V,хьажа,gusta
1047,riechen::V,хьожа яха,mirosi
1048,fühlen::V,хаадала,simți
1049,fühlen::V,хаадала,resimți
1050,scheinen::V,мотта,părea
1051,zu sehen sein::V,гуш хила,se vedea
1052,vernehmen::V,бартхатта,auzi
1053,frieren::V,гӏоро,fi frig
1054,tun::V,дан,face
1055,können::V,дадала,ști
1056,können::V,дадала,putea
1057,wollen::V,тӏергӏа,dori
1058,anfangen::V,доло,începe
1059,beenden::V,довла,sfârși
1060,beenden::V,довла,termina
1061,aufhören::V,саца,înceta
1062,gelingen::V,кадала,reuși
1063,gelingen::V,кадала,izbuti
1064,geraten::V,хила,reuși
1065,öffnen::V,дӏаделла,deschide
1066,öffnen::V,схьаделла,deschide
1067,schließen::V,къовла,închide
1068,schließen::V,дӏачӏагӏа,închide
1069,stellen::V,хlотто,pune
1070,stellen::V,хlотто,așeza
1071,setzen::V,дийгӏа,pune
1072,setzen::V,дийгӏа,așeza
1073,legen::V,охьадилла,pune
1074,berühren::V,хьедан,atinge
1075,verbinden::V,вовшахтаса,lega
1076,bedecken::V,тилла,acoperi
1077,bedecken::V,тӏетаса,acoperi
1078,aufhängen::V,хьалаолла,atârna
1079,aufhängen::V,хьалаолла,spânzura
1080,anzünden::V,лато,aprinde
1081,aufheben::V,айа,ridica
1082,aufheben::V,айа,lua de jos
1083,zurücklassen::V,дита,lăsa
1084,zurücklassen::V,дита,lăsa în urmă
1085,verlieren::V,дайа,pierde
1086,fallen lassen::V,охьадожо,scăpa
1087,fallen lassen::V,охьадожо,arunca
1088,machen::V,дан,face
1089,herstellen::V,дан,fabrica
1090,herstellen::V,дан,confecționa
1091,bauen::V,гӏишлоян,clădi
1092,bauen::V,гӏишлоян,construi
1093,reparieren::V,тадан,repara
1094,verbessern::V,нисдан,ameliora
1095,verbessern::V,нисдан,îmbunătăți
1096,ändern::V,хийца,schimba
1097,ändern::V,хийца,modifica
1098,graben::V,ахка,săpa
1099,beugen::V,сатто,curba
1100,biegen::V,сатто,îndoi
1101,biegen::V,сатто,încovoia
1102,drehen::V,хьовзо,învârti
1103,umdrehen::V,хьовзo,învârti
1104,umdrehen::V,хьовзo,întoarce
1105,heben::V,айа,ridica
1106,heben::V,хьалаайа,ridica
1107,hochheben::V,хьалаайа,ridica
1108,ergreifen::V,дӏалаца,lua
1109,ergreifen::V,дӏалаца,apuca
1110,halten::V,латто,ține
1111,drücken::V,тӏетаӏо,apăsa
1112,drücken::V,тӏетаӏо,strânge
1113,schieben::V,татта,împinge
1114,kratzen::V,мӏараш тийса,zgâria
1115,lecken::V,мотт хьекха,linge
1116,beißen::V,катoха,mușca
1117,abreißen::V,схьадаккха,rupe
1118,abreißen::V,схьадаккха,smulge
1119,abschneiden::V,кхада,scurta
1120,binden::V,дӏадехка,lega
1121,binden::V,вовшахтаса,lega
1122,stecken::V,чудахийта,pune
1123,brechen::V,кагдан,rupe
1124,brechen::V,кагдан,frânge
1125,klopfen::V,детта,ciocăni
1126,hauen::V,етта,lovi
1127,kleben::V,тӏелато,lipi
1128,reiben::V,хьекхо,freca
1129,reiben::V,хьекхо,fricționa
1130,streichen::V,тlехьакха,unge
1131,schleifen::V,ирдан,ascuți
1132,schneiden::V,ларга,tăia
1133,rütteln::V,лесто,zgâlțâi
1134,schütteln::V,лесто,scutura
1135,schwenken::V,лесто,agita
1136,schütten::V,дотта,vărsa
1137,füllen::V,дуза,umple
1138,einwickeln::V,хьарчо,înveli
1139,einwickeln::V,хьарчо,înfășura
1140,tragen::V,дахьа,căra
1141,schleppen::V,ийзо,târî
1142,ziehen::V,озо,trage
1143,aufbewahren::V,ӏалашдан,păstra
1144,aufbewahren::V,ӏалашдан,conserva
1145,werfen::V,кхосса,arunca
1146,fangen::V,леца,prinde
1147,packen::V,леца,apuca
1148,verstecken::V,къайладаккха,ascunde
1149,teilen::V,декъа,împărți
1150,schicken::V,дӏадахьийта,trimite
1151,bringen::V,дан,aduce
1152,hinzufügen::V,тӏетоха,adăuga
1153,bekommen::V,даккха,obține
1154,bekommen::V,даккха,dobândi
1155,erhalten::V,даккха,primi
1156,erhalten::V,даккха,căpăta
1157,nehmen::V,схьаэца,lua
1158,wählen::V,харжа,opta
1159,wählen::V,харжа,alege
1160,auswählen::V,харжа,selecta
1161,bewahren::V,lалашдан,păstra
1162,behindern::V,новкъарло ян,stingheri
1163,verderben::V,талхо,strica
1164,beschädigen::V,дохо,strica
1165,zerbrechen::V,дохо,rupe
1166,zerbrechen::V,дохо,frânge
1167,zerbrechen::V,кагдан,rupe
1168,zerbrechen::V,кагдан,frânge
1169,zerreißen::V,хадо,rupe
1170,zerreißen::V,хадо,sfâșia
1171,zerstören::V,дохо,distruge
1172,zerstören::V,кагдан,distruge
1173,verbrennen::V,даго,arde
1174,verbrennen::V,даго,incendia
1175,geben::V,яла,da
1176,reichen::V,дӏадала,întinde
1177,reichen::V,дӏакховдо,întinde
1178,schenken::V,совгӏат дан,dărui
1179,versprechen::V,ваӏда дан,făgădui
1180,wünschen::V,лаа,ura
1181,loben::V,хасто,lăuda
1182,küssen::V,оба яккха,săruta
1183,wiegen::V,тахка,legăna
1184,zudecken::V,тӏетаса,acoperi
1185,wecken::V,самадаккха,trezi
1186,wecken::V,самадаккха,deștepta
1187,zeigen::V,гайта,arăta
1188,führen::V,дига,călăuzi
1189,lehren::V,ӏамо,preda
1190,lehren::V,ӏамо,învăța
1191,unterrichten::V,хьеха,învăța
1192,unterrichten::V,хьеха,instrui
1193,aufziehen::V,кхио,crește
1194,leiten::V,урхалла дан,duce
1195,leiten::V,урхалла дан,conduce
1196,antreiben::V,сихдан,împinge
1197,antreiben::V,сихдан,încuraja
1198,lassen::V,-йта,pune pe să
1199,einladen::V,кхайкха,invita
1200,vereinigen::V,цхьаьнатоха,uni
1201,vereinigen::V,цхьаьнатоха,întruni
1202,besuchen::V,хьажахIотта,vizita
1203,besuchen::V,хьажахIотта,face o vizită
1204,treffen::V,дуьхьалкхета,întâlni
1205,sich versammeln::V,гулдан,se aduna
1206,spielen::V,ловза,se juca
1207,singen::V,лакха,cânta
1208,tanzen::V,хелхадала,dansa
1209,sich trennen::V,къаста,se separa
1210,sich trennen::V,къаста,se despărți
1211,verlassen::V,дита,părăsi
1212,verlassen::V,дита,abandona
1213,retten::V,кӏелхьардаккха,salva
1214,bewachen::V,ха дан,păzi
1215,schützen::V,лардан,ocroti
1216,schützen::V,лардан,proteja
1217,verteidigen::V,лардан,apăra
1218,sich schlagen::V,етта,se bate
1219,schießen::V,детта,trage
1220,siegen::V,тола,birui
1221,siegen::V,тола,învinge
1222,ärgern::V,оьгӏаздахийта,supăra
1223,schlagen::V,тоха,lovi
1224,treten::V,мийра тоха,călca
1225,stechen::V,ӏотта,înțepa
1226,stechen::V,ӏотта,împunge
1227,stechen::V,къовзо,înțepa
1228,stechen::V,къовзо,împunge
1229,stoßen::V,татта,împinge
1230,stehlen::V,лачкъо,fura
1231,stören::V,новкъарло ян,deranja
1232,belästigen::V,сагатдан,importuna
1233,verbergen::V,къайладаккха,ascunde
1234,täuschen::V,ӏexo,amăgi
1235,betrügen::V,ледан,înșela
1236,töten::V,ден,omorî
1237,wohnen::V,даха,sta
1238,wohnen::V,даха,locui
1239,arbeiten::V,къахьега,lucra
1240,sammeln::V,гулдан,aduna
1241,sammeln::V,гулдан,colecționa
1242,pflücken::V,даха,culege
1243,jagen::V,талла,vâna
1244,fischen::V,чӏерий леца,pescui
1245,fassen::V,лаца,prinde
1246,fassen::V,схьалаца,prinde
1247,hüten::V,лардан,paște
1248,treiben::V,лахка,mână
1249,anbinden::V,дӏадехка,lega
1250,füttern::V,хӏума яла,da de mâncare
1251,melken::V,оза,mulge
1252,gießen::V,хи тоха,uda
1253,reifen::V,хьекъа,pârgui
1254,zubereiten::V,кечъян,găti
1255,zubereiten::V,кхача бан,găti
1256,kochen::V,кхача бан,găti
1257,backen::V,датта,coace
1258,braten::V,кхарза,coace
1259,umrühren::V,кего,mesteca
1260,nähen::V,тега,coase
1261,färben::V,басардан,vopsi
1262,färben::V,басардан,colora
1263,reinigen::V,цӏандан,curăți
1264,waschen::V,йила,spăla
1265,waschen::V,йитта,spăla
1266,waschen::V,дӏадайа,spăla
1267,abwischen::V,дӏадайа,șterge
1268,spülen::V,хи кхарза,clăti
1269,fegen::V,нуй хьакха,mătura
1270,kehren::V,нуй хьакха,mătura
1271,baden::V,лийча,se scălda
1272,sich waschen::V,юьхь йила,se spăla
1273,ausziehen::V,духар дӏадаккха,și scoate
1274,sich anziehen::V,духа,se îmbrăca
1275,kämmen::V,ехк хьакха,pieptăna
1276,schmücken::V,хаздан,împodobi
1277,sagen::V,ала,zice
1278,sagen::V,ала,spune
1279,sprechen::V,баха,vorbi
1280,sprechen::V,мотт бийца,vorbi
1281,reden::V,къамел дан,vorbi
1282,reden::V,къамел дан,discuta
1283,sich unterhalten::V,къамел дан,conversa
1284,sich unterhalten::V,къамел дан,sta de vorbă
1285,fragen::V,хатта,întreba
1286,bitten::V,деха,ruga
1287,erzählen::V,дийца,spune
1288,erzählen::V,дийца,povesti
1289,mitteilen::V,хаам бан,comunica
1290,mitteilen::V,хаам бан,înștiința
1291,nennen::V,цӏе яккха,numi
1292,nennen::V,цӏе яккха,chema
1293,rufen::V,кхайкха,chema
1294,prahlen::V,куралла ян,se făli
1295,prahlen::V,дозалла дан,se făli
1296,übersetzen::V,гоч дан,traduce
1297,denken::V,ойла ян,gândi
1298,glauben::V,теша,crede
1299,bemerken::V,ган,observa
1300,erkennen::V,довза,cunoaște
1301,erkennen::V,довза,recunoaște
1302,begreifen::V,кхета,pricepe
1303,begreifen::V,кхета,înțelege
1304,verstehen::V,кхета,înțelege
1305,lernen::V,деша,învăța
1306,wissen::V,хаа,ști
1307,sich erinnern an::V,дагадан,a-și aminti de
1308,vergessen::V,дицдала,uita
1309,messen::V,дуста,măsura
1310,zählen::V,дагардан,număra
1311,rechnen::V,лара,calcula
1312,lesen::V,еша,citi
1313,malen::V,сурт дилла,picta
1314,zeichnen::V,сурт дилла,desena
1315,schreiben::V,яздан,scrie
1316,besitzen::V,доладан,avea
1317,besitzen::V,доладан,poseda
1318,kaufen::V,эца,cumpăra
1319,verkaufen::V,дохка,vinde
1320,bezahlen::V,мах бала,plăti
1321,bezahlen::V,мах бала,achita
1322,zahlen::V,мах бала,plăti
1323,beherrschen::V,собаре хила,stăpâni
1324,ertragen::V,лан,răbda
1325,ertragen::V,лан,suporta
1326,ertragen::V,сатоха,răbda
1327,ertragen::V,сатоха,suporta
1328,ertragen::V,садетта,răbda
1329,ertragen::V,садетта,suporta
1330,Schwarm::N,,cârd
1331,Schlinge::N,,laț
1332,Art::N,,fel
1333,Art::N,,specie
1334,Entfernung::N,,distanță
1335,Entfernung::N,,depărtare
1336,Griff::N,,mâner
1337,Figur::N,,chip
1338,Figur::N,,figură
1339,Bogen[Waffe]::N,,arc
1340,so::ADV,,așa
1341,so::ADV,,atât
1342,abnehmen::V,,scădea
1343,abnehmen::V,,descrește
1344,sausen::V,,țâșni
1345,wenden::V,,întoarce
1346,hacken::V,,toca
1347,hacken::V,,sparge
1348,stricken::V,,împleti
1349,anziehen::V,,îmbrăca
