,Concept_ID,kk,ps
772,sauer::A,қышқыл,تريو
773,hell::A,жарық,روڼ
774,hell::A,жарық,روښان
775,hell::A,жарқын,روڼ
776,hell::A,жарқын,روښان
777,dunkel::A,қараңғы,تیاره
778,schwarz::A,қара,تور
779,weiß::A,ақ,سپين
780,rot::A,қызыл,سور
781,gelb::A,сары,زېړ
782,blau::A,көк,شین
783,blau::A,көк,اسماني رنګه
784,grün::A,жасыл,زرغون
785,grau::A,бозамық,خړ
786,bunt::A,алабажак,رنګارنګ
787,billig::A,арзан,ارزان
788,teuer::A,бағалы,ګران
789,wertvoll::A,құнды,قیمتي
790,wertvoll::A,қымбат,قیمتي
791,blind::A,көзсіз,ړوند
792,blind::A,көр,ړوند
793,blind::A,көр_соқыр,ړوند
794,taub::A,керең,کوڼ
795,taub::A,саңырау,کوڼ
796,kräftig::A,қуатты,قوی
797,kräftig::A,қарымды,قوی
798,stark::A,білекті,قوی
799,stark::A,білекті,تکړه
800,schwach::A,әлсіз,ضعیف
801,schwach::A,әлсіз,کمزوری
802,schwach::A,күшсіз,ضعیف
803,schwach::A,күшсіз,کمزوری
804,schwach::A,қайратсыз,ضعیف
805,schwach::A,қайратсыз,کمزوری
806,fett::A,семіз,چاغ
807,schlank::A,ашаң,خوش اندام
808,hübsch::A,ажарлы,ښکلی
809,hübsch::A,ажарлы,ښایسته
810,hübsch::A,шырайлы,ښکلی
811,hübsch::A,шырайлы,ښایسته
812,böse::A,өш,شریر
813,böse::A,өш,قهرناک
814,böse::A,сұм,شریر
815,böse::A,сұм,قهرناک
816,böse::A,жауыз,شریر
817,böse::A,жауыз,قهرناک
818,dumm::A,көкми,احمق
819,dumm::A,ақымақ,احمق
820,dumm::A,миы жоқ,احمق
821,faul::A,жалқау,لټ
822,faul::A,жалқау,تنبل
823,faul::A,еріншек,لټ
824,faul::A,еріншек,تنبل
825,fleißig::A,ұқыпты,زحمت کښ
826,geizig::A,сараң,بخیل
827,klug::A,жетік,عاقل
828,klug::A,жетік,هوښیار
829,klug::A,ақылды,عاقل
830,klug::A,ақылды,هوښیار
831,geschickt::A,шебер,ماهر
832,lieb::A,абзал,عزیز
833,lieb::A,абзал,محبوب
834,lieb::A,айналайын,عزیز
835,lieb::A,айналайын,محبوب
836,lustig::A,көңілді,خوشحال
837,sanft::A,жуас,پوست
838,sanft::A,жуас,ملایم
839,hungrig::A,аш,وږی
840,krank::A,кеселді,مريض
841,krank::A,кеселді,ناروغ
842,nackt::A,жалаңаш,لوڅ
843,traurig::A,қапа,غمجن
844,lebendig::A,тірі,ژوندی
845,lebendig::A,жанды,ژوندی
846,gut::A,жақсы,ښه
847,schlecht::A,жаман,بد
848,schlecht::A,жаман,خراب
849,richtig::A,дұрыс,سم
850,richtig::A,дұрыс,صحیح
851,schlimm::A,жаман,بد
852,schlimm::A,жаман,مخوف
853,wahr::A,нағыз,واقعي
854,alt::A,ескі,زوړ
855,neu::A,жаңа,نوی
856,ehemalig::A,өткен,پخوانی
857,ehemalig::A,бұрынғы,پخوانی
858,alt[Lebewesen]::A,кексе,زوړ
859,jung::A,науша,ځوان
860,arm::A,кедей,غریب
861,arm::A,кедей,بې وزله
862,arm::A,дәулетсіз,غریب
863,arm::A,дәулетсіз,بې وزله
864,reich::A,малды,شتمن
865,reich::A,малды,دولتمند
866,bekannt::A,таныс,اشنا
867,bekannt::A,көзтаныс,اشنا
868,berühmt::A,атақты,مشهور
869,fremd::A,бөтен,پردی
870,fremd::A,бөтен,بېګانه
871,verschieden::A,түрлі,مختلف
872,nah::A,жуық,نژدې
873,nah::A,етене,نژدې
874,fern::A,алыс,لیری
875,fern::A,алыстағы,لیری
876,linker::A,сол,چپ
877,linker::A,сол,کیڼ
878,linker::A,солшыл,چپ
879,linker::A,солшыл,کیڼ
880,rechter::A,оң,ښی
881,anderer::A,өзге,بل
882,anderer::A,былайғы,بل
883,erster::A,алғашқы,لومړی
884,zweiter::A,екінші,دوهم
885,dritter::A,үшінші,درېم
886,letzter::A,артқы,آخرنی
887,letzter::A,артқы,وروستی
888,letzter::A,кейінгі,آخرنی
889,letzter::A,кейінгі,وروستی
890,allein::ADV,серіксіз,یوازې
891,auf einmal::ADV,бірден,په یوه وخت کی
892,zusammen::ADV,бірлесіп,یو ځای
893,lange::ADV,ұзақ,ډېر وخت
894,lange::ADV,ұзақ,ډېره موده
895,plötzlich::ADV,кенет,ناببره
896,plötzlich::ADV,кенет,یوناڅاپه
897,sofort::ADV,әне-міне дегенше,فوراً
898,sofort::ADV,әне-міне дегенше,سمدلاسه
899,später::ADV,артынан,وروسته
900,jetzt::ADV,енді,اوس
901,jetzt::ADV,қазір,اوس
902,heute::ADV,бүгін,نن
903,morgen::ADV,ертең,سبا
904,bald::ADV,тез,ژر
905,dann::ADV,онан соң,پس
906,dann::ADV,онан соң,وروسته
907,dann::ADV,сонан соң,پس
908,dann::ADV,сонан соң,وروسته
909,gestern::ADV,кеше,پرون
910,einst::ADV,бірде,پخوا
911,einst::ADV,бір кезде,پخوا
912,damals::ADV,анада,هغه وخت
913,danach::ADV,онан соң,بیا
914,danach::ADV,сонан соң,بیا
915,vorher::ADV,бұрын,دمخه
916,zuerst::ADV,әуелі,لومړی
917,zuerst::ADV,алдымен,لومړی
918,einmal::ADV,бір жолы,یو ځل
919,manchmal::ADV,кейде,ګاهی ګاهی
920,oft::ADV,ылғи,ډېر ځله
921,immer::ADV,өнебойы,تل
922,immer::ADV,өнебойы,همېشه
923,niemals::ADV,ешуақытта,هیڅکله نه
924,hier::ADV,бұнда,دلته
925,hier::ADV,осында,دلته
926,hierhin::ADV,бермен,دلته
927,hierhin::ADV,бермен,دې ځای ته
928,von hier::ADV,бер жақтан,د دې ځای نه
929,dort::ADV,анда,هلته
930,dorthin::ADV,әрі,هلته
931,dorthin::ADV,әрі,هغه ځای ته
932,geradeaus::ADV,тура,مخامخ
933,vorwärts::ADV,ілгері,مخ پهٔ وړاندې
934,rückwärts::ADV,артқа,بېرته
935,zurück::ADV,кейін қарай,بېرته
936,unten::ADV,төменде,لاندي
937,hinab::ADV,астына,ښکته
938,hinab::ADV,төмен,ښکته
939,oben::ADV,жоғарыда,پورته
940,hinauf::ADV,өрге,پاس
941,überall::ADV,әрқайда,هره خوا
942,nicht::ADV,емес,نه
943,ein wenig::ADV,азырақ,یو څه
944,ein wenig::ADV,аздаған,یو څه
945,ein wenig::ADV,азғантай,یو څه
946,kaum::ADV,зорға,ایله
947,sehr::ADV,орасан,ډېر
948,sehr::ADV,орасан,زيات
949,so::ADV,бұлай,داسې
950,so::ADV,бұлай,دومره
951,so::ADV,былайша,داسې
952,so::ADV,былайша,دومره
953,noch::ADV,әлі,نور
954,nur::ADV,ғана,تش
955,nur::ADV,ғана,صرف
956,schon::ADV,түге,دمخه
957,wieder::ADV,жаңа,بیا
958,wieder::ADV,қайта,بیا
959,wieder::ADV,жаңадан,بیا
960,vergebens::ADV,бекер,عبث
961,vor::PRP,алды,دمخه
962,hinter::PRP,артынан,شاته
963,unter::PRP,түп,لاندي
964,unter::PRP,маңында,لاندي
965,durch::PRP,арқылы,د مینځ نه
966,neben::PRP,іргеде,نژدې
967,neben::PRP,жанында,نژدې
968,zwischen::PRP,арада,ترمینځ
969,wegen::PRP,үшін,د ... له لاسه
970,dies::PRN,бұ,دا
971,dies::PRN,осы,دا
972,das::PRN,сол,دا
973,alles::PRN,дүйім,هرڅهٔ
974,alles::PRN,күллі,هرڅهٔ
975,ich::PRN,мен,زه
976,du::PRN,сен,ته
977,er::PRN,ол,دی
978,wir::PRN,біз,مونږ
979,ihr::PRN,сіз,تاسې
980,sie::PRN,олар,هغوی
981,was::FPRN,не,څهٔ
982,wer::FPRN,кім,چا
983,wer::FPRN,кім,څوک
984,wo::FADV,кәні,چيری
985,wo::FADV,кәні,چېرته
986,wo::FADV,қайда,چيری
987,wo::FADV,қайда,چېرته
988,wohin::FADV,қайда,چېرته
989,wie::FADV,калай,څنګه
990,warum::FADV,неғып,ولې
991,wieviel::FNUM,неше,څو
992,wieviel::FNUM,неше,څومره
993,wieviel::FNUM,қанша,څو
994,wieviel::FNUM,қанша,څومره
995,eins::NUM,бір,یو
996,zwei::NUM,екі,دوه
997,drei::NUM,үш,درې
998,vier::NUM,төрт,څلور
999,fünf::NUM,бес,پنځه
1000,sechs::NUM,алты,شپږ
1001,sieben::NUM,жеті,اوه
1002,acht::NUM,сегіз,اته
1003,neun::NUM,тоғыз,نهه
1004,zehn::NUM,он,لس
1005,elf::NUM,он бір,یوولس
1006,zwölf::NUM,он екі,دولس
1007,zwanzig::NUM,жиырма,شل
1008,dreißig::NUM,отыз,دېرش
1009,vierzig::NUM,қырық,څلوېښت
1010,fünfzig::NUM,елу,پنځوس
1011,sechzig::NUM,алпыс,شپېته
1012,siebzig::NUM,жетпіс,اویا
1013,achtzig::NUM,сексен,اتیا
1014,neunzig::NUM,тоқсан,نوي
1015,hundert::NUM,жүз,سل
1016,tausend::NUM,мың,زر
1017,und::CNJ,та,او
1018,oder::CNJ,әлде,ېا
1019,oder::CNJ,немесе,ېا
1020,stehen::V,тұру,درېدل
1021,sitzen::V,отыру,کښېنستل
1022,liegen::V,жату,ملاستل
1023,hängen::V,ілу,ځړېدل
1024,werden::V,болу,کېدل
1025,werden::V,түрегелу,کېدل
1026,passieren::V,болу,پېښېدل
1027,beginnen::V,басталу,شروع کېدل
1028,enden::V,ада болу,خلاصدل
1029,enden::V,ада болу,تمامېدل
1030,wechseln::V,құбылу,تغییر موندل
1031,wechseln::V,өзгеру,تغییر موندل
1032,aufgehen[Sonne]::V,шығу,ختل
1033,untergehen[Sonne]::V,батыру,لوېدل
1034,untergehen[Sonne]::V,батыру,پرېوتل
1035,scheinen[Sonne]::V,жылтырау,رڼا کول
1036,donnern::V,күркіреу,تنېدل
1037,donnern::V,күркіреу,غړمبېدل
1038,wehen::V,огып тур,چلېدل
1039,strömen::V,сорғалау,بهېدل
1040,fließen::V,ағу,بهېدل
1041,fließen::V,ағу,تویېدل
1042,sich drehen::V,айналу,ګرځېدل
1043,sich drehen::V,айналу,چورلېدل
1044,schwanken::V,толықсу,زنګېدل
1045,schwingen::V,тербелу,زنګېدل
1046,fallen::V,құлау,ولېدل
1047,fallen::V,жығылу,ولېدل
1048,fallen::V,төмендеу,ولېدل
1049,brennen::V,жану,سوځېدل
1050,rauchen::V,түтету,لوګی کول
1051,regnen::V,жауу,باران اورېدل
1052,gefrieren::V,мұздай қату,کنګل نيول
1053,gefrieren::V,мұз боп қату,کنګل نيول
1054,tauen::V,жібу,وېلې کېدل
1055,schmelzen::V,еру,وېلې کېدل
1056,trocknen::V,курау,وچېدل
1057,sieden::V,қайнау,اېشېدل
1058,faulen::V,иістену,خرابېدل
1059,verfaulen::V,шіру,ورستېدل
1060,reißen::V,жыртылу,شلېدل
1061,versinken::V,малтығу,ډوېېدل
1062,vergehen::V,өту,تېرېدل
1063,erscheinen::V,көріну,ښکارېدل
1064,erscheinen::V,көрініп қалу,ښکارېدل
1065,verschwinden::V,ғайып_болу,ورکېدل
1066,sinken::V,ылдилау,ښکته کېدل
1067,sinken::V,төмендеу,ښکته کېدل
1068,abnehmen::V,кемітілу,کمېدل
1069,zunehmen::V,көбею,زیاتېدل
1070,steigen::V,қобу,جګېدل
1071,steigen::V,қобу,پورته کېدل
1072,steigen::V,көтерілу,جګېدل
1073,steigen::V,көтерілу,پورته کېدل
1074,steigen::V,жоғарылау,جګېدل
1075,steigen::V,жоғарылау,پورته کېدل
1076,wachsen::V,өсу,وده کول
1077,glänzen::V,жалтырау,ځلېدل
1078,funkeln::V,жарқырау,پړکېدل
1079,funkeln::V,нұрлану,پړکېدل
1080,funkeln::V,жылтылдау,پړکېدل
1081,lärmen::V,шулау,غال و غول کول
1082,lärmen::V,шуылдау,غال و غول کول
1083,läuten::V,қоңыраулату,زنګ وهل
1084,klingeln::V,дыңғырлау,زنګ وهل
1085,klirren::V,дыңылдату,کړنګېدل
1086,brausen::V,тасу,تلاطم کول
1087,rauschen::V,сусылдау,شڼهار کول
1088,rauschen::V,сыбдырлау,شڼهار کول
1089,klingen::V,дыбыс шығару,آواز کول
1090,bellen::V,үру,غپېدل
1091,heulen::V,ұлу,انګلل
1092,blasen::V,үру,پو کول
1093,pfeifen::V,ысқыру,شپېلک وهل
1094,schreien::V,шыңғыру,ناره کول
1095,schreien::V,айғайлау,ناره کول
1096,schreien::V,байбайлау,ناره کول
1097,schreien::V,бажалақтау,ناره کول
1098,stöhnen::V,ыңырсу,زګېروی کول
1099,stöhnen::V,ыңкылдау,زګېروی کول
1100,zittern::V,қалш,لړزېدل
1101,zittern::V,қалшылдату,لړزېدل
1102,leben::V,жасау,ژوند کول
1103,leben::V,күнелту,ژوند کول
1104,leben::V,күн көру,ژوند کول
1105,leben::V,тіршілік ету,ژوند کول
1106,geboren werden::V,туу,زېږېدل
1107,atmen::V,дем алу,ساه کښل
1108,atmen::V,дем алу,تنفس کول
1109,atmen::V,ауа жұту,ساه کښل
1110,atmen::V,ауа жұту,تنفس کول
1111,trinken::V,ішу,څښل
1112,trinken::V,ұрттау,څښل
1113,essen::V,жеу,خوړل
1114,essen::V,тамақтану,خوړل
1115,schlucken::V,жұту,غړپول
1116,müde werden::V,болдыру,ستړی کېدل
1117,einschlafen::V,үйыктап калу,ویده کېدل
1118,schlafen::V,ұйықтау,خوب کول
1119,aufwachen::V,ояну,ویښېدل
1120,aufstehen::V,ояну,پاڅېدل
1121,sich erholen::V,тынығу,استراحت کول
1122,krank werden::V,кеселдену,رنځورېدل
1123,krank werden::V,сырқаттану,رنځورېدل
1124,krank werden::V,ауырып қалу,رنځورېدل
1125,krank werden::V,ауыра бастау,رنځورېدل
1126,krank werden::V,кеселге ұшырау,رنځورېدل
1127,krank werden::V,сырқаттанып қалу,رنځورېدل
1128,krank sein::V,ауыру,ناجوړېدل
1129,krank sein::V,сырқаттану,ناجوړېدل
1130,schmerzen::V,ауырады,خوږېدل
1131,schmerzen::V,ауырады,درد کول
1132,husten::V,жөтелу,ټوخېدل
1133,genesen::V,айығу,رغېدل
1134,sterben::V,өлу,مړل
1135,sterben::V,қайтыс,مړل
1136,sterben::V,жантапсыру,مړل
1137,umkommen::V,өлу,تلفېدل
1138,umkommen::V,қаза табу,تلفېدل
1139,sich bewegen::V,жылжу,چلېدل
1140,sich bewegen::V,жылжу,حرکت کول
1141,sich rühren::V,қыбырлау,ښورېدل
1142,sich erheben::V,тұру,درېدل
1143,sich setzen::V,отыру,کښېنستل
1144,hinfallen::V,жығылу,لوېدل
1145,laufen::V,жояу жүру,منډې وهل
1146,schreiten::V,кадамдау,قدم ایښودل
1147,spazierengehen::V,қыдыру,چکر وهل
1148,eilen::V,асығу,بېړه کول
1149,eilen::V,жеделдену,بېړه کول
1150,eilen::V,жедепдеу,بېړه کول
1151,sich beeilen::V,асығу,عجله کول
1152,sich beeilen::V,жеделдену,عجله کول
1153,sausen::V,заулау,ځغستل
1154,rennen::V,жүгіру,زغلېدل
1155,springen::V,секіру,ټوپ وهل
1156,klettern::V,өрмелеп шығу,ختل
1157,schaukeln::V,тербелу,زنګېدل
1158,kriechen::V,еңбектеу,خاپوړی وهل
1159,schwimmen::V,жүзу,لامبو وهل
1160,schwimmen::V,малту,لامبو وهل
1161,schwimmen::V,қалықтау,لامبو وهل
1162,tauchen::V,сүңгу,غوټه وهل
1163,rudern::V,есу,پارو وهل
1164,fahren::V,бару,تلل
1165,fliegen::V,ұшу,الوتل
1166,gehen::V,бару,تلل
1167,weggehen::V,кету,بهر وتل
1168,abfahren::V,жөнелу,تلل
1169,anhalten::V,тоқтау,ودرېدل
1170,hineingehen::V,кіру,داخلېدل
1171,eintreten::V,ену,ننوتل
1172,kommen::V,жету,راتلل
1173,ankommen::V,келу,رسېدل
1174,zurückkommen::V,қайту,بېرته راتلل
1175,bleiben::V,қалу,پاتې کېدل
1176,warten::V,тосу,انتظار وېستل
1177,erwarten::V,күту,انتظار کول
1178,suchen::V,іздеу,لټول
1179,finden::V,табу,میندل
1180,finden::V,табу,پیدا کول
1181,versuchen::V,талпыну,هڅه کول
1182,vorbereiten::V,әзірлеу,چمتوکول
1183,lieben::V,сүю,مینه لرل
1184,mögen::V,жарату,خوښول
1185,mögen::V,жарату,علاقه لرل
1186,mögen::V,жақсы_көру,خوښول
1187,mögen::V,жақсы_көру,علاقه لرل
1188,lachen::V,күлу,خندېدل
1189,lachen::V,күлісу,خندېدل
1190,rühren::V,көңілін бұзу,اغېزه کول
1191,weinen::V,жылау,ژړل
1192,schimpfen::V,ақырып-бақыру,ښکنځا کول
1193,sich ärgern::V,ашулану,قهر راتلل
1194,sich fürchten::V,сескену,ډارېدل
1195,fürchten::V,қауіптену,ډارېدل
1196,fürchten::V,сақсыну,ډارېدل
1197,fliehen::V,қашу,تښتېدل
1198,fliehen::V,қашып кету,تښتېدل
1199,flüchten::V,қашу,تښتېدل
1200,flüchten::V,қашып кету,تښتېدل
1201,sehen::V,көру,لیدل
1202,anschauen::V,назар салу,کتل
1203,ansehen::V,тамашалау,ننداره کول
1204,hören::V,есту,اورېدل
1205,zuhören::V,тыңдау,غوږ نیول
1206,zuhören::V,құлақ қою,غوږ نیول
1207,probieren::V,тату,څکه کول
1208,probieren::V,тату,چاشنی کول
1209,probieren::V,дәм тату,څکه کول
1210,probieren::V,дәм тату,چاشنی کول
1211,riechen::V,иіскеу,بويول
1212,fühlen::V,сезу,حسول
1213,fühlen::V,сезіну,حسول
1214,scheinen::V,болып көріну,ښکارېدل
1215,zu sehen sein::V,көріну,ښکارېدل
1216,vernehmen::V,есту,خبرېدل
1217,vernehmen::V,есітіп қалу,خبرېدل
1218,frieren::V,тоңу,ساړه کېتل
1219,frieren::V,жаурау,ساړه کېتل
1220,tun::V,ету,کول
1221,tun::V,істеу,کول
1222,können::V,білу,کولای شول
1223,können::V,білу,د لاسه کېدل
1224,wollen::V,қалау,غوښتل
1225,anfangen::V,бастау,شروع کول
1226,beenden::V,бітіру,ختمول
1227,beenden::V,бітіру,پای ته رسول
1228,beenden::V,адақтау,ختمول
1229,beenden::V,адақтау,پای ته رسول
1230,beenden::V,тамамдау,ختمول
1231,beenden::V,тамамдау,پای ته رسول
1232,beenden::V,аяқтап шығу,ختمول
1233,beenden::V,аяқтап шығу,پای ته رسول
1234,aufhören::V,доғару,بس کول
1235,gelingen::V,жолы түсу,موفق کېدل
1236,gelingen::V,жолы түсу,بریالی کېدل
1237,geraten::V,калу,کېدل
1238,öffnen::V,ашу,خلاصول
1239,öffnen::V,ашу,پرانیستل
1240,öffnen::V,ашып қою,خلاصول
1241,öffnen::V,ашып қою,پرانیستل
1242,schließen::V,жабу,تړل
1243,stellen::V,қою,ایښودل
1244,stellen::V,қойдыру,ایښودل
1245,setzen::V,отырғызу,کښېنول
1246,legen::V,салу,ایښودل
1247,legen::V,калау,ایښودل
1248,berühren::V,тию,لاس وهل
1249,verbinden::V,байлап алу,تړل
1250,verbinden::V,сабақтастыру,تړل
1251,bedecken::V,бүркеу,پوښول
1252,aufhängen::V,ілу,ځوړندول
1253,aufhängen::V,асып қою,ځوړندول
1254,anzünden::V,тұтату,بلول
1255,aufheben::V,көтеру,پورته کول
1256,zurücklassen::V,қалдыру,پرېښودل
1257,verlieren::V,жоғалту,ورکول
1258,fallen lassen::V,құлатып алу,له لاسه لوېدل
1259,fallen lassen::V,қолдан түсіріп алу,له لاسه لوېدل
1260,machen::V,ету,کول
1261,machen::V,жасау,کول
1262,machen::V,жасап шығару,کول
1263,herstellen::V,жасап шығару,جوړول
1264,herstellen::V,жасап шығару,توليدول
1265,bauen::V,тұрғызу,جوړول
1266,reparieren::V,оңдау,ترمیمول
1267,verbessern::V,дұрыстау,اصلاح کول
1268,ändern::V,өзгерту,تغیر ورکول
1269,graben::V,үңгу,کيندل
1270,beugen::V,буғу,ټیټول
1271,biegen::V,ию,کږول
1272,biegen::V,майыстыру,کږول
1273,drehen::V,айналдыру,ګرځول
1274,wenden::V,екінші жағын айналдыру,اړول
1275,umdrehen::V,бұру,اړول
1276,heben::V,көтеру,جګول
1277,heben::V,көтеру,پورته کول
1278,hochheben::V,жоғарылату,جګول
1279,hochheben::V,көтеру,جګول
1280,ergreifen::V,бас_салу,نیول
1281,ergreifen::V,шап_беріп_ұстап_алу,نیول
1282,ergreifen::V,шап_беру,نیول
1283,ergreifen::V,шап_ете_түсу,نیول
1284,halten::V,тұту,نیول
1285,halten::V,ұстау,نیول
1286,drücken::V,басу,کښېکښل
1287,schieben::V,итеру,پوری وهل
1288,kratzen::V,қыру,ګرول
1289,lecken::V,жалау,څټل
1290,beißen::V,қабу,چیچل
1291,beißen::V,тістеу,چیچل
1292,beißen::V,қауып алу,چیچل
1293,abreißen::V,үзу,شکول
1294,abschneiden::V,қырқу,پرېکول
1295,binden::V,байланыстыру,تړل
1296,binden::V,байлап_алу,تړل
1297,binden::V,байластыру,تړل
1298,binden::V,байлау,تړل
1299,binden::V,буу,تړل
1300,binden::V,матау,تړل
1301,binden::V,сабақтастыру,تړل
1302,binden::V,ұштастыру,تړل
1303,stecken::V,сұғу,ټومبل
1304,brechen::V,сындыру,ماتول
1305,klopfen::V,қағу,ټکول
1306,hauen::V,соғу,ټکول
1307,kleben::V,желімдеу,نښلول
1308,kleben::V,желімдеу,سرېښول
1309,reiben::V,үйкеу,مږل
1310,streichen::V,сүйкеу,مښل
1311,schleifen::V,егеу,تېره کول
1312,schleifen::V,қайрау,تېره کول
1313,schleifen::V,егеулеу,تېره کول
1314,schneiden::V,кесу,غوڅول
1315,schneiden::V,кесу,پرېکول
1316,rütteln::V,қозғау,خوڅول
1317,rütteln::V,жұлмалау,خوڅول
1318,schütteln::V,дірілдету,ښورول
1319,schütteln::V,селкілдету,ښورول
1320,schwenken::V,бұлғау,خوڅول
1321,schwenken::V,сермеу,خوڅول
1322,schütten::V,құю,اچول
1323,schütten::V,құю,تویول
1324,füllen::V,толтыру,ډکول
1325,einwickeln::V,орау,پېچل
1326,einwickeln::V,орау,نغښتل
1327,tragen::V,алып жүру,وړل
1328,schleppen::V,тарту,وړل
1329,ziehen::V,тарту,کښل
1330,aufbewahren::V,сақтау,ساتل
1331,werfen::V,лақтыру,اچول
1332,werfen::V,лақтыру,غورځول
1333,fangen::V,қармау,نیول
1334,fangen::V,қармау,ګیرول
1335,fangen::V,қағып алу,نیول
1336,fangen::V,қағып алу,ګیرول
1337,packen::V,шап беру,نیول
1338,packen::V,шап ете түсу,نیول
1339,packen::V,шап беріп ұстап алу,نیول
1340,verstecken::V,тығу,پټول
1341,verstecken::V,жасыру,پټول
1342,teilen::V,бөлу,وېشل
1343,teilen::V,бөлу,تقسیمول
1344,schicken::V,жіберу,لېږل
1345,schicken::V,жіберу,استول
1346,bringen::V,әкелу,راوړل
1347,bringen::V,алып келу,راوړل
1348,hinzufügen::V,қосу,زیاتول
1349,hinzufügen::V,үстеу,زیاتول
1350,bekommen::V,алу,حاصلول
1351,erhalten::V,алмақ,اخیستل
1352,nehmen::V,алу,نیول
1353,nehmen::V,алу,اخيستل
1354,nehmen::V,алмақ,نیول
1355,nehmen::V,алмақ,اخيستل
1356,wählen::V,таңдау,خوښول
1357,auswählen::V,екшеу,چنده کول
1358,auswählen::V,саралау,چنده کول
1359,auswählen::V,сұрыптау,چنده کول
1360,auswählen::V,сайлап алу,چنده کول
1361,bewahren::V,сақтау,ساتل
1362,behindern::V,оралғы болу,مانع کېدل
1363,behindern::V,оралғы болу,ممانعت کول
1364,verderben::V,бүлдіру,خرابېدل
1365,beschädigen::V,бұзу,ورانول
1366,zerbrechen::V,уату,ماتول
1367,zerreißen::V,жырту,څیرې کول
1368,zerstören::V,қирату,ړنګول
1369,zerstören::V,қирату,ورانول
1370,zerstören::V,талқандау,ړنګول
1371,zerstören::V,талқандау,ورانول
1372,verbrennen::V,өртеу,سوځول
1373,verbrennen::V,жандыру,سوځول
1374,verbrennen::V,өртеп жіберу,سوځول
1375,verbrennen::V,жандырып жіберу,سوځول
1376,geben::V,беру,ورکول
1377,reichen::V,беру,ورکول
1378,schenken::V,тарту,بښل
1379,versprechen::V,уәде беру,لوز کول
1380,wünschen::V,тілеу,غوښتل
1381,loben::V,мақтау,ستایل
1382,loben::V,мақтау,تمجید کول
1383,loben::V,дәріптеу,ستایل
1384,loben::V,дәріптеу,تمجید کول
1385,küssen::V,сүю,ښکلول
1386,wiegen::V,тербеу,زنګول
1387,zudecken::V,бүркеу,پوښول
1388,wecken::V,ояту,ويښول
1389,zeigen::V,көрсету,ښودل
1390,führen::V,ерту,بیول
1391,führen::V,жетектеу,بیول
1392,lehren::V,оқыту,درس ورکول
1393,lehren::V,оқыту,تعلیم ورکول
1394,unterrichten::V,оқыту,درس ورکول
1395,aufziehen::V,бағу,روزل
1396,leiten::V,басқару,رهبری کول
1397,leiten::V,басқару,لارښوونه کول
1398,leiten::V,жетекшілік ету,رهبری کول
1399,leiten::V,жетекшілік ету,لارښوونه کول
1400,antreiben::V,асықтыру,چټک کول
1401,lassen::V,-ткізу,اړکول
1402,lassen::V,мәжбүр ету,اړکول
1403,einladen::V,шақыру,بلل
1404,vereinigen::V,біріктіру,متحد کول
1405,vereinigen::V,біріктіру,یوځای کول
1406,vereinigen::V,біріктіріп қою,متحد کول
1407,vereinigen::V,біріктіріп қою,یوځای کول
1408,besuchen::V,кіріп шығу,کتنه کول
1409,besuchen::V,барып шығу,کتنه کول
1410,treffen::V,кездесу,ليدل
1411,treffen::V,кездесу,تلقی کول
1412,sich versammeln::V,топталу,راغونډېدل
1413,spielen::V,ойнау,لوبه کول
1414,singen::V,сайрау,سندرې وېل
1415,tanzen::V,билеу,ګډېدل
1416,sich trennen::V,айрылысу,بېلېدل
1417,verlassen::V,тастау,ترک کول
1418,retten::V,құтқару,نجات ورکول
1419,bewachen::V,күзету,ساتل
1420,bewachen::V,күзету,حفاظت کول
1421,schützen::V,жақтау,ژغورل
1422,schützen::V,жақтасу,ژغورل
1423,verteidigen::V,қорғау,دفاع کول
1424,sich schlagen::V,алысу,جنګېدل
1425,schießen::V,ату,ویشتل
1426,siegen::V,жеңу,غالبېدل
1427,ärgern::V,ашуландыру,خپه کول
1428,schlagen::V,ұру,وهل
1429,treten::V,тебу,په لغته وهل
1430,stechen::V,шаншу,ټومبل
1431,stoßen::V,түрту,ټېل وهل
1432,stoßen::V,түрту,پوری وهل
1433,stehlen::V,ұрлау,تښتول
1434,stehlen::V,ұрлау,غلا کول
1435,stören::V,кесірлен,ماتول
1436,belästigen::V,мазасын алу,ځورول
1437,belästigen::V,мазасын алу,تکلیف ورکول
1438,verbergen::V,сездірмеу,پټول
1439,täuschen::V,жалған айту,تېرایستل
1440,täuschen::V,жалған айту,خطا ایستل
1441,betrügen::V,алдау,غولول
1442,betrügen::V,алдап кету,غولول
1443,betrügen::V,ақымақ қылу,غولول
1444,töten::V,құрту,وژل
1445,töten::V,құрту,مړ کول
1446,töten::V,өлтіру,وژل
1447,töten::V,өлтіру,مړ کول
1448,wohnen::V,мекендеу,اوسېدل
1449,wohnen::V,өмір сүру,اوسېدل
1450,arbeiten::V,істеу,کار کول
1451,arbeiten::V,еңбектену,کار کول
1452,sammeln::V,жыю,راټولول
1453,sammeln::V,жыю,راغونډول
1454,pflücken::V,жұлу,شکول
1455,jagen::V,аулау,ښکار کول
1456,fischen::V,балык_аулау,کب نيول
1457,fassen::V,ұстау,نیول
1458,fassen::V,ұстау,ګیرول
1459,hüten::V,жаю,پوول
1460,hüten::V,бағу,پوول
1461,treiben::V,айдау,بیول
1462,anbinden::V,байлау,تړل
1463,füttern::V,ас ішкізу,خوراک ورکول
1464,füttern::V,азықтандыру,خوراک ورکول
