,Concept_ID,hu,pt
853,zuerst::ADV,először,primeiro
854,einmal::ADV,egyszer,uma vez
855,manchmal::ADV,néha,às vezes
856,manchmal::ADV,olykor,às vezes
857,oft::ADV,sokszor,muitas vezes
858,immer::ADV,mindig,sempre
859,niemals::ADV,sohasem,nunca
860,hier::ADV,itt,cá
861,hier::ADV,itt,aqui
862,hierhin::ADV,erre,para cá
863,von hier::ADV,innen,daqui
864,dort::ADV,ott,lá
865,dort::ADV,ott,ali
866,dorthin::ADV,oda,lá
867,dorthin::ADV,oda,para lá
868,geradeaus::ADV,egyenesen,em frente
869,vorwärts::ADV,előre,avante
870,rückwärts::ADV,hátrafelé,para trás
871,zurück::ADV,hátra,atrás
872,zurück::ADV,vissza,atrás
873,unten::ADV,alul,debaixo
874,unten::ADV,alul,em baixo
875,hinab::ADV,le,para baixo
876,hinab::ADV,lefelé,para baixo
877,oben::ADV,fenn,em cima
878,oben::ADV,felül,em cima
879,hinauf::ADV,fel,para cima
880,hinauf::ADV,felfelé,para cima
881,überall::ADV,mindenütt,em toda parte
882,nicht::ADV,nem,não
883,ein wenig::ADV,egy kicsit,um pouco
884,ein wenig::ADV,egy kicsit,um bocado
885,kaum::ADV,alig,apenas
886,sehr::ADV,nagyon,muito
887,so::ADV,úgy,tão
888,so::ADV,úgy,assim
889,noch::ADV,még,ainda
890,nur::ADV,csak,só
891,nur::ADV,csak,apenas
892,nur::ADV,csak,somente
893,nur::ADV,csupán,só
894,nur::ADV,csupán,apenas
895,nur::ADV,csupán,somente
896,schon::ADV,már,já
897,wieder::ADV,ismét,outra vez
898,wieder::ADV,megint,outra vez
899,vergebens::ADV,hiába,em vão
900,vor::PRP,előtt,diante de
901,hinter::PRP,mögött,atrás de
902,unter::PRP,alatt,sob
903,unter::PRP,alatt,debaixo de
904,durch::PRP,át,por
905,durch::PRP,át,através de
906,durch::PRP,keresztül,por
907,durch::PRP,keresztül,através de
908,neben::PRP,mellett,junto de
909,neben::PRP,mellett,ao lado de
910,zwischen::PRP,között,entre
911,wegen::PRP,miatt,por
912,wegen::PRP,miatt,por causa de
913,wegen::PRP,végett,por
914,wegen::PRP,végett,por causa de
915,dies::PRN,ez,isto
916,das::PRN,az,isso
917,das::PRN,az,aquilo
918,alles::PRN,minden,todo
919,ich::PRN,én,eu
920,du::PRN,te,tu
921,er::PRN,ő,ele
922,wir::PRN,mi,nós
923,ihr::PRN,ti,vós
924,ihr::PRN,ti,vocês
925,sie::PRN,ők,eles
926,was::FPRN,mi,quê
927,wer::FPRN,ki,quem
928,wo::FADV,hol,onde
929,wohin::FADV,hova,aonde
930,wohin::FADV,hova,para onde
931,wie::FADV,hogy,como
932,wie::FADV,hogyan,como
933,warum::FADV,miért,porquê
934,warum::FADV,miért,por que
935,wieviel::FNUM,hány,quanto
936,wieviel::FNUM,mennyi,quanto
937,eins::NUM,egy,um
938,zwei::NUM,kettő,dois
939,drei::NUM,három,três
940,vier::NUM,négy,quatro
941,fünf::NUM,öt,cinco
942,sechs::NUM,hat,seis
943,sieben::NUM,hét,sete
944,acht::NUM,nyolc,oito
945,neun::NUM,kilenc,nove
946,zehn::NUM,tíz,dez
947,elf::NUM,tizenegy,onze
948,zwölf::NUM,tizenkettő,doze
949,zwanzig::NUM,húsz,vinte
950,dreißig::NUM,harminc,trinta
951,vierzig::NUM,negyven,quarenta
952,fünfzig::NUM,ötven,cinquenta
953,sechzig::NUM,hatvan,sessenta
954,siebzig::NUM,hetven,setenta
955,achtzig::NUM,nyolcvan,oitenta
956,neunzig::NUM,kilencven,noventa
957,hundert::NUM,száz,cem
958,hundert::NUM,száz,cento
959,tausend::NUM,ezer,mil
960,und::CNJ,és,e
961,und::CNJ,meg,e
962,oder::CNJ,vagy,ou
963,stehen::V,áll,estar em pé
964,sitzen::V,ül,estar sentado
965,liegen::V,fekszik,jazer
966,liegen::V,fekszik,estar deitado
967,hängen::V,függ,pender
968,hängen::V,függ,estar pendurado
969,werden::V,lesz,tornar-se
970,passieren::V,történik,acontecer
971,beginnen::V,kezdődik,começar
972,enden::V,végződik,acabar
973,enden::V,végződik,terminar
974,enden::V,befejeződik,acabar
975,enden::V,befejeződik,terminar
976,wechseln::V,változik,variar
977,wechseln::V,változik,alternar
978,aufgehen[Sonne]::V,kel,nascer
979,untergehen[Sonne]::V,lemegy,pôr-se
980,scheinen[Sonne]::V,süt,brilhar
981,donnern::V,dörög,trovejar
982,wehen::V,fúj,soprar
983,strömen::V,áramlik,correr
984,fließen::V,folyik,fluir
985,sich drehen::V,forog,girar
986,schwanken::V,inog,oscilar
987,schwanken::V,ingadozik,oscilar
988,schwingen::V,leng,vibrar
989,fallen::V,esik,cair
990,brennen::V,ég,arder
991,rauchen::V,füstöl,fumegar
992,regnen::V,esik,chover
993,gefrieren::V,megfagy,gelar
994,gefrieren::V,megfagy,congelar
995,tauen::V,olvad,derreter
996,tauen::V,olvad,descongelar
997,schmelzen::V,olvad,fundir-se
998,schmelzen::V,elolvad,fundir-se
999,trocknen::V,szárad,secar
1000,sieden::V,forr,ferver
1001,faulen::V,rothad,estragar-se
1002,verfaulen::V,elrothad,apodrecer
1003,verfaulen::V,megrothad,apodrecer
1004,reißen::V,szakad,romper-se
1005,versinken::V,süllyed,afundar-se
1006,versinken::V,elsüllyed,afundar-se
1007,vergehen::V,múlik,passar
1008,vergehen::V,elmúlik,passar
1009,erscheinen::V,feltűnik,aparecer
1010,erscheinen::V,megjelenik,aparecer
1011,verschwinden::V,letűnik,desaparecer
1012,sinken::V,süllyed,descer
1013,abnehmen::V,apad,diminuir
1014,abnehmen::V,apad,decrescer
1015,abnehmen::V,csökken,diminuir
1016,abnehmen::V,csökken,decrescer
1017,zunehmen::V,növekszik,crescer
1018,zunehmen::V,növekszik,aumentar
1019,zunehmen::V,gyarapszik,crescer
1020,zunehmen::V,gyarapszik,aumentar
1021,steigen::V,emelkedik,subir
1022,wachsen::V,nő,crescer
1023,wachsen::V,terem,crescer
1024,wachsen::V,növekszik,crescer
1025,glänzen::V,ragyog,brilhar
1026,glänzen::V,fénylik,brilhar
1027,funkeln::V,csillog,cintilar
1028,funkeln::V,tündöklik,cintilar
1029,lärmen::V,lármázik,fazer barulho
1030,läuten::V,cseng,chocalhar
1031,klingeln::V,csenget,tocar
1032,klirren::V,csörömpöl,tinir
1033,brausen::V,zúg,bramar
1034,brausen::V,morajlik,bramar
1035,rauschen::V,zúg,murmurar
1036,rauschen::V,zúg,rumorejar
1037,klingen::V,hangzik,soar
1038,bellen::V,ugat,ladrar
1039,heulen::V,bőg,uivar
1040,heulen::V,üvölt,uivar
1041,blasen::V,fúj,soprar
1042,pfeifen::V,fütyül,assobiar
1043,schreien::V,kiált,gritar
1044,schreien::V,kiabál,gritar
1045,stöhnen::V,nyög,gemer
1046,zittern::V,remeg,tremer
1047,zittern::V,reszket,tremer
1048,leben::V,él,viver
1049,geboren werden::V,születik,nascer
1050,atmen::V,lélegzik,respirar
1051,trinken::V,iszik,beber
1052,essen::V,eszik,comer
1053,schlucken::V,nyel,engolir
1054,müde werden::V,elfárad,cansar-se
1055,müde werden::V,kifárad,cansar-se
1056,einschlafen::V,elalszik,adormecer
1057,schlafen::V,alszik,dormir
1058,aufwachen::V,felébred,acordar
1059,aufstehen::V,felkel,levantar-se
1060,sich erholen::V,pihen,descansar
1061,krank werden::V,megbetegedik,adoecer
1062,krank werden::V,megbetegedik,ficar doente
1063,krank werden::V,belebetegszik,adoecer
1064,krank werden::V,belebetegszik,ficar doente
1065,krank sein::V,betegeskedik,estar doente
1066,schmerzen::V,fáj,doer
1067,husten::V,köhög,tossir
1068,genesen::V,meggyógyul,convalescer
1069,sterben::V,hal,morrer
1070,umkommen::V,elpusztul,perecer
1071,sich bewegen::V,mozog,mover-se
1072,sich rühren::V,mozdul,mexer-se
1073,sich erheben::V,feláll,levantar-se
1074,sich erheben::V,felemelkedik,levantar-se
1075,sich setzen::V,ül,sentar-se
1076,sich setzen::V,leül,sentar-se
1077,hinfallen::V,bukik,cair
1078,hinfallen::V,elesik,cair
1079,laufen::V,jár,andar
1080,laufen::V,jár,caminhar
1081,schreiten::V,lép,andar
1082,schreiten::V,lép,caminhar
1083,spazierengehen::V,sétál,passear
1084,eilen::V,siet,apressar-se
1085,sich beeilen::V,siet,apressar-se
1086,sich beeilen::V,siet,despachar-se
1087,sausen::V,robog,correr
1088,rennen::V,fut,correr
1089,rennen::V,szalad,correr
1090,springen::V,ugrik,saltar
1091,klettern::V,kúszik,trepar
1092,schaukeln::V,hintázik,baloiçar
1093,kriechen::V,kúszik,rastejar
1094,kriechen::V,kúszik,arrastar-se
1095,schwimmen::V,úszik,nadar
1096,tauchen::V,merül,mergulhar
1097,rudern::V,evez,remar
1098,fahren::V,jár,ir
1099,fahren::V,megy,ir
1100,fahren::V,utazik,ir
1101,fliegen::V,száll,voar
1102,gehen::V,megy,ir
1103,gehen::V,megy,andar
1104,weggehen::V,elmegy,partir
1105,weggehen::V,elmegy,ir-se embora
1106,abfahren::V,indul,sair
1107,abfahren::V,indul,partir
1108,anhalten::V,megáll,parar
1109,hineingehen::V,bemegy,entrar
1110,eintreten::V,belép,entrar
1111,kommen::V,jön,vir
1112,ankommen::V,érkezik,chegar
1113,ankommen::V,megérkezik,chegar
1114,zurückkommen::V,visszajön,voltar
1115,zurückkommen::V,visszajön,regressar
1116,bleiben::V,marad,ficar
1117,bleiben::V,marad,permanecer
1118,bleiben::V,megmarad,ficar
1119,bleiben::V,megmarad,permanecer
1120,warten::V,vár,esperar
1121,warten::V,várakozik,esperar
1122,erwarten::V,vár,esperar
1123,erwarten::V,vár,aguardar
1124,erwarten::V,megvár,esperar
1125,erwarten::V,megvár,aguardar
1126,suchen::V,kutat,buscar
1127,suchen::V,kutat,procurar
1128,finden::V,talál,achar
1129,finden::V,talál,encontrar
1130,versuchen::V,megpróbál,tentar
1131,versuchen::V,megkísérel,tentar
1132,vorbereiten::V,előkészít,preparar
1133,lieben::V,szeret,amar
1134,lieben::V,szeret,querer
1135,mögen::V,szeret,gostar de
1136,lachen::V,nevet,rir
1137,lachen::V,nevet,rir-se
1138,rühren::V,mozdít,comover
1139,weinen::V,sír,chorar
1140,schimpfen::V,szid,ralhar
1141,schimpfen::V,szitkozódik,ralhar
1142,sich ärgern::V,mérgelődik,zangar-se
1143,sich ärgern::V,bosszankodik,zangar-se
1144,sich fürchten::V,fél,ter medo de
1145,sich fürchten::V,fél,ter receio de
1146,sich fürchten::V,retteg,ter medo de
1147,sich fürchten::V,retteg,ter receio de
1148,fürchten::V,fél,temer
1149,fürchten::V,fél,recear
1150,fliehen::V,menekül,fugir
1151,flüchten::V,elmenekül,refugiar-se
1152,sehen::V,néz,ver
1153,anschauen::V,megnéz,olhar
1154,ansehen::V,néz,mirar
1155,ansehen::V,ránéz,mirar
1156,ansehen::V,megnéz,mirar
1157,hören::V,hall,ouvir
1158,zuhören::V,hallgat,escutar
1159,zuhören::V,meghallgat,escutar
1160,probieren::V,kóstol,provar
1161,probieren::V,kóstol,saborear
1162,probieren::V,megkóstol,provar
1163,probieren::V,megkóstol,saborear
1164,riechen::V,szagol,cheirar
1165,fühlen::V,érez,sentir
1166,scheinen::V,tűnik,parecer
1167,scheinen::V,látszik,parecer
1168,zu sehen sein::V,mutatkozik,estar à vista
1169,vernehmen::V,hall,ouvir
1170,frieren::V,fázik,ter frio
1171,tun::V,csinál,fazer
1172,tun::V,cselekszik,fazer
1173,können::V,tud,saber
1174,wollen::V,akar,querer
1175,anfangen::V,kezd,iniciar
1176,beenden::V,befejez,acabar
1177,beenden::V,befejez,terminar
1178,aufhören::V,megszűnik,cessar
1179,aufhören::V,megszűnik,desistir
1180,gelingen::V,sikerül,sair bem
1181,gelingen::V,sikerül,dar bom resultado
1182,geraten::V,kerül,sair
1183,geraten::V,kerül,dar resultado
1184,geraten::V,jut,sair
1185,geraten::V,jut,dar resultado
1186,öffnen::V,nyit,abrir
1187,öffnen::V,kinyit,abrir
1188,schließen::V,csuk,fechar
1189,schließen::V,becsuk,fechar
1190,stellen::V,állít,pôr
1191,stellen::V,állít,colocar
1192,stellen::V,helyez,pôr
1193,stellen::V,helyez,colocar
1194,setzen::V,ültet,pôr
1195,setzen::V,ültet,meter
1196,setzen::V,helyez,pôr
1197,setzen::V,helyez,meter
1198,legen::V,tesz,pôr
1199,legen::V,tesz,meter
1200,legen::V,fektet,pôr
1201,legen::V,fektet,meter
1202,berühren::V,érint,tocar
1203,verbinden::V,beköt,unir
1204,verbinden::V,beköt,ligar
1205,verbinden::V,összeköt,unir
1206,verbinden::V,összeköt,ligar
1207,bedecken::V,betakar,cobrir
1208,bedecken::V,beborít,cobrir
1209,aufhängen::V,felakaszt,pendurar
1210,anzünden::V,gyújt,acender
1211,anzünden::V,meggyújt,acender
1212,aufheben::V,felemel,apanhar
1213,aufheben::V,felemel,levantar
1214,zurücklassen::V,hátrahagy,deixar
1215,verlieren::V,veszít,perder
1216,verlieren::V,elveszít,perder
1217,fallen lassen::V,elejt,deixar cair
1218,machen::V,tesz,fazer
1219,machen::V,csinál,fazer
1220,herstellen::V,gyárt,produzir
1221,herstellen::V,előállít,produzir
1222,bauen::V,épít,edificar
1223,bauen::V,épít,construir
1224,reparieren::V,javít,reparar
1225,reparieren::V,javít,consertar
1226,reparieren::V,kijavít,reparar
1227,reparieren::V,kijavít,consertar
1228,reparieren::V,megjavít,reparar
1229,reparieren::V,megjavít,consertar
1230,verbessern::V,megjavít,melhorar
1231,ändern::V,változtat,mudar
1232,ändern::V,változtat,alterar
1233,ändern::V,megváltoztat,mudar
1234,ändern::V,megváltoztat,alterar
1235,graben::V,ás,cavar
1236,beugen::V,meghajt,curvar
1237,biegen::V,hajlít,vergar
1238,drehen::V,forgat,girar
1239,wenden::V,fordít,virar
1240,wenden::V,fordít,voltar
1241,wenden::V,megfordít,virar
1242,wenden::V,megfordít,voltar
1243,umdrehen::V,megfordít,virar
1244,umdrehen::V,megfordít,revolver
1245,umdrehen::V,megforgat,virar
1246,umdrehen::V,megforgat,revolver
1247,heben::V,emel,levantar
1248,hochheben::V,felemel,erguer
1249,hochheben::V,felemel,levantar
1250,ergreifen::V,megfog,apanhar
1251,halten::V,tart,segurar
1252,drücken::V,nyom,apertar
1253,drücken::V,megnyom,apertar
1254,schieben::V,tol,empurrar
1255,kratzen::V,vakar,raspar
1256,lecken::V,nyal,lamber
1257,beißen::V,harap,morder
1258,abreißen::V,letép,arrancar
1259,abschneiden::V,levág,talhar
1260,binden::V,köt,ligar
1261,binden::V,kötöz,ligar
1262,stecken::V,dug,meter
1263,stecken::V,dug,enfiar
1264,brechen::V,tör,romper
1265,brechen::V,tör,quebrar
1266,brechen::V,eltör,romper
1267,brechen::V,eltör,quebrar
1268,klopfen::V,kopogtat,bater
1269,hauen::V,vág,bater
1270,hauen::V,levág,bater
1271,kleben::V,tapaszt,colar
1272,reiben::V,dörzsöl,esfregar
1273,reiben::V,súrol,esfregar
1274,streichen::V,simít,barrar
1275,schleifen::V,fen,afiar
1276,schleifen::V,csiszol,afiar
1277,schleifen::V,köszörül,afiar
1278,schneiden::V,vág,cortar
1279,schneiden::V,szel,cortar
1280,schneiden::V,metsz,cortar
1281,rütteln::V,ráz,sacudir
1282,schütteln::V,ráz,abanar
1283,schütteln::V,ráz,sacudir
1284,schütteln::V,megráz,abanar
1285,schütteln::V,megráz,sacudir
1286,schwenken::V,lóbál,agitar
1287,schwenken::V,lobogtat,agitar
1288,schütten::V,önt,deitar
1289,füllen::V,tölt,encher
1290,füllen::V,megtölt,encher
1291,einwickeln::V,becsavar,envolver
1292,einwickeln::V,becsavar,embrulhar
1293,tragen::V,hord,levar
1294,tragen::V,hord,trazer
1295,schleppen::V,vonszol,arrastar
1296,ziehen::V,húz,puxar
1297,aufbewahren::V,megőriz,guardar
1298,aufbewahren::V,megőriz,conservar
1299,werfen::V,dob,lançar
1300,werfen::V,hajít,lançar
1301,fangen::V,fog,apanhar
1302,packen::V,megragad,agarrar
1303,verstecken::V,eldug,esconder
1304,verstecken::V,elrejt,esconder
1305,teilen::V,oszt,partir
1306,teilen::V,oszt,dividir
1307,teilen::V,megoszt,partir
1308,teilen::V,megoszt,dividir
1309,schicken::V,küld,enviar
1310,bringen::V,hoz,trazer
1311,bringen::V,visz,trazer
1312,hinzufügen::V,hozzáad,acrescentar
1313,bekommen::V,kap,obter
1314,bekommen::V,megkap,obter
1315,erhalten::V,kap,receber
1316,erhalten::V,megkap,receber
1317,nehmen::V,vesz,tomar
1318,wählen::V,választ,eleger
1319,wählen::V,választ,escolher
1320,auswählen::V,kiválaszt,escolher
1321,auswählen::V,kiválaszt,seleccionar
1322,bewahren::V,megtart,guardar
1323,bewahren::V,megtart,conservar
1324,behindern::V,akadályoz,impedir
1325,behindern::V,gátol,impedir
1326,verderben::V,elront,estragar
1327,verderben::V,elront,corromper
1328,beschädigen::V,rongál,danificar
1329,zerbrechen::V,eltör,romper
1330,zerbrechen::V,eltör,quebrar
1331,zerbrechen::V,széttör,romper
1332,zerbrechen::V,széttör,quebrar
1333,zerbrechen::V,kettétör,romper
1334,zerbrechen::V,kettétör,quebrar
1335,zerreißen::V,eltép,rasgar
1336,zerreißen::V,széttép,rasgar
1337,zerstören::V,elpusztít,destruir
1338,verbrennen::V,éget,queimar
1339,verbrennen::V,eléget,queimar
1340,geben::V,ad,dar
1341,reichen::V,nyújt,passar
1342,schenken::V,ajándékoz,oferecer
1343,versprechen::V,ígér,prometer
1344,wünschen::V,kíván,desejar
1345,loben::V,dicsér,louvar
1346,küssen::V,csókol,beijar
1347,wiegen::V,ringat,embalar
1348,zudecken::V,betakar,tapar
1349,zudecken::V,betakar,cobrir
1350,wecken::V,kelt,acordar
1351,wecken::V,kelt,despertar
1352,wecken::V,ébreszt,acordar
1353,wecken::V,ébreszt,despertar
1354,zeigen::V,mutat,mostrar
1355,führen::V,visz,guiar
1356,führen::V,visz,conduzir
1357,führen::V,vezet,guiar
1358,führen::V,vezet,conduzir
1359,lehren::V,tanít,ensinar
1360,unterrichten::V,tanít,instruir
1361,aufziehen::V,felnevel,criar
1362,leiten::V,vezet,dirigir
1363,leiten::V,vezet,conduzir
1364,leiten::V,vezérel,dirigir
1365,leiten::V,vezérel,conduzir
1366,antreiben::V,hajt,impelir
1367,lassen::V,-tat,fazer
1368,lassen::V,-at,fazer
1369,einladen::V,meghív,convidar
1370,vereinigen::V,egyesít,unir
1371,vereinigen::V,egyesít,reunir
1372,besuchen::V,látogat,ir ver
1373,besuchen::V,látogat,visitar
1374,treffen::V,talál,encontrar
1375,sich versammeln::V,gyülekezik,reunir-se
1376,sich versammeln::V,összegyűlik,reunir-se
1377,spielen::V,játszik,jogar
1378,spielen::V,játszik,brincar
1379,singen::V,énekel,cantar
1380,tanzen::V,táncol,bailar
1381,sich trennen::V,elválik,apartar-se
1382,verlassen::V,elhagy,deixar
1383,verlassen::V,elhagy,abandonar
1384,retten::V,ment,salvar
1385,bewachen::V,őriz,vigiar
1386,bewachen::V,őriz,guardar
1387,schützen::V,óv,proteger
1388,schützen::V,véd,proteger
1389,verteidigen::V,véd,defender
1390,sich schlagen::V,verekszik,brigar
1391,sich schlagen::V,verekszik,bater-se
1392,schießen::V,lő,disparar
1393,siegen::V,győz,vencer
1394,ärgern::V,bosszant,irritar
1395,ärgern::V,bosszant,aborrecer
1396,schlagen::V,üt,bater
1397,schlagen::V,ver,bater
1398,treten::V,rúg,pisar
1399,stechen::V,döf,picar
1400,stechen::V,szúr,picar
1401,stoßen::V,lök,empurrar
1402,stehlen::V,lop,furtar
1403,stören::V,zavar,perturbar
1404,belästigen::V,zaklat,incomodar
1405,belästigen::V,zaklat,importunar
1406,verbergen::V,rejt,ocultar
1407,verbergen::V,rejt,esconder
1408,verbergen::V,elrejt,ocultar
1409,verbergen::V,elrejt,esconder
1410,täuschen::V,megtéveszt,iludir
1411,täuschen::V,megtéveszt,enganar
1412,betrügen::V,csal,burlar
1413,betrügen::V,csal,enganar
1414,töten::V,öl,matar
1415,wohnen::V,lakik,morar
1416,arbeiten::V,dolgozik,trabalhar
1417,sammeln::V,szed,recolher
1418,sammeln::V,szed,coleccionar
1419,sammeln::V,gyűjt,recolher
1420,sammeln::V,gyűjt,coleccionar
1421,pflücken::V,szed,colher
1422,jagen::V,vadászik,caçar
1423,fischen::V,halászik,pescar
1424,fassen::V,fog,apanhar
1425,hüten::V,őriz,guardar
1426,hüten::V,legeltet,guardar
1427,treiben::V,hajt,conduzir
1428,anbinden::V,köt,atar
1429,füttern::V,etet,dar de comer a
1430,melken::V,fej,ordenhar
1431,hacken::V,vág,rachar
1432,gießen::V,öntöz,regar
1433,reifen::V,érik,amadurecer
1434,zubereiten::V,elkészít,preparar
1435,kochen::V,főz,cozer
1436,backen::V,süt,cozer
1437,braten::V,süt,assar
1438,braten::V,süt,fritar
1439,umrühren::V,megkever,remexer
1440,stricken::V,köt,tricotar
1441,stricken::V,köt,fazer malha
1442,nähen::V,varr,coser
1443,nähen::V,varr,costurar
1444,färben::V,fest,tingir
1445,färben::V,fest,colorir
1446,reinigen::V,tisztít,limpar
1447,reinigen::V,tisztít,purificar
1448,waschen::V,mos,lavar
1449,abwischen::V,letöröl,limpar
1450,abwischen::V,letöröl,esfregar
1451,spülen::V,mosogat,lavar
1452,spülen::V,mosogat,enxaguar
1453,fegen::V,söpör,varrer
1454,kehren::V,söpör,varrer
1455,baden::V,fürdik,banhar
1456,baden::V,fürdik,tomar banho
1457,sich waschen::V,mosdik,lavar-se
1458,sich waschen::V,mosakszik,lavar-se
1459,ausziehen::V,levesz,despir
1460,anziehen::V,felölt,vestir
1461,anziehen::V,felvesz,vestir
1462,sich anziehen::V,öltözik,vestir-se
1463,sich anziehen::V,felöltözik,vestir-se
1464,kämmen::V,fésül,pentear
1465,schmücken::V,díszít,adornar
1466,sagen::V,mond,dizer
1467,sprechen::V,beszél,falar
1468,reden::V,beszél,falar
1469,sich unterhalten::V,beszélget,conversar
1470,fragen::V,kérdez,perguntar
1471,bitten::V,kér,pedir
1472,erzählen::V,mesél,contar
1473,erzählen::V,elbeszél,contar
1474,mitteilen::V,közöl,comunicar
1475,mitteilen::V,közöl,participar
1476,nennen::V,hív,nomear
1477,nennen::V,hív,apelidar
1478,nennen::V,nevez,nomear
1479,nennen::V,nevez,apelidar
1480,rufen::V,hív,chamar
1481,prahlen::V,dicsekszik,gabar-se
1482,prahlen::V,dicsekszik,vangloriar-se
1483,übersetzen::V,fordít,traduzir
1484,denken::V,gondol,pensar
1485,glauben::V,hisz,crer
1486,bemerken::V,észrevesz,notar
1487,bemerken::V,észrevesz,observar
1488,erkennen::V,ráismer,reconhecer
1489,erkennen::V,felismer,reconhecer
1490,begreifen::V,felfog,apreender
1491,begreifen::V,felfog,compreender
1492,verstehen::V,ért,entender
1493,verstehen::V,ért,compreender
1494,verstehen::V,megért,entender
1495,verstehen::V,megért,compreender
1496,lernen::V,tanul,aprender
1497,lernen::V,megtanul,aprender
1498,wissen::V,tud,saber
1499,sich erinnern an::V,emlékszik,lembrar-se de
1500,sich erinnern an::V,emlékszik,recordar-se de
1501,vergessen::V,felejt,esquecer
1502,vergessen::V,elfelejt,esquecer
1503,messen::V,mér,medir
1504,messen::V,megmér,medir
1505,zählen::V,számol,contar
1506,zählen::V,megszámol,contar
1507,rechnen::V,számít,calcular
1508,lesen::V,olvas,ler
1509,malen::V,fest,pintar
1510,zeichnen::V,rajzol,desenhar
1511,schreiben::V,ír,escrever
1512,besitzen::V,birtokol,possuir
1513,kaufen::V,vesz,comprar
1514,kaufen::V,megvesz,comprar
1515,verkaufen::V,elad,vender
1516,bezahlen::V,fizet,pagar
1517,bezahlen::V,kifizet,pagar
1518,zahlen::V,fizet,pagar
1519,zahlen::V,megfizet,pagar
1520,beherrschen::V,ural,imperar
1521,ertragen::V,elbír,suportar
1522,ertragen::V,elvisel,suportar
