,Concept_ID,ca,tr
845,hier::ADV,aquí,burada
846,hierhin::ADV,per aquí,buraya
847,von hier::ADV,des d'aquí,buradan
848,dort::ADV,allí,orada
849,dort::ADV,allí,şurada
850,dorthin::ADV,hi,oraya
851,dorthin::ADV,hi,şuraya
852,geradeaus::ADV,tot dret,doğru
853,vorwärts::ADV,endavānt,ileri
854,rückwärts::ADV,endarrera,geri
855,zurück::ADV,darrere,geriye
856,unten::ADV,a baix,aşağıda
857,hinab::ADV,cap avall,aşağıya
858,oben::ADV,dalt,yukarıda
859,hinauf::ADV,cap amunt,yukarı
860,hinauf::ADV,cap amunt,yukarıya
861,überall::ADV,pertot,her yerde
862,überall::ADV,per tot arreu,her yerde
863,nicht::ADV,no,-mi-
864,nicht::ADV,no,değil
865,ein wenig::ADV,una mica,biraz
866,kaum::ADV,a penes,dar
867,kaum::ADV,a penes,hemen hemen değil
868,sehr::ADV,molt,pek
869,sehr::ADV,molt,gayet
870,so::ADV,així,öyle
871,so::ADV,així,böyle
872,noch::ADV,encara,hâlâ
873,noch::ADV,encara,henüz
874,nur::ADV,només,ancak
875,nur::ADV,només,yalnız
876,schon::ADV,ja,çoktan
877,wieder::ADV,de nou,tekrar
878,wieder::ADV,de nou,yeniden
879,vergebens::ADV,en va,boşuna
880,vor::PRP,davānt,önünde
881,vor::PRP,enfront de,önünde
882,hinter::PRP,darrera,arkasında
883,unter::PRP,sota,altında
884,durch::PRP,per,sayesinde
885,durch::PRP,per,ortasından
886,neben::PRP,al costāt de,yanında
887,zwischen::PRP,entre,arasında
888,wegen::PRP,a causa de,dolayı
889,dies::PRN,aquest,bu
890,das::PRN,això,o
891,das::PRN,això,şu
892,alles::PRN,tot,hepsi
893,alles::PRN,tot,her şey
894,ich::PRN,jo,ben
895,du::PRN,tu,sen
896,er::PRN,ell,o
897,wir::PRN,nosaltres,biz
898,ihr::PRN,vosaltres,siz
899,sie::PRN,ells,onlar
900,sie::PRN,elles,onlar
901,was::FPRN,què,ne
902,wer::FPRN,qui,kim
903,wo::FADV,on,nerede
904,wohin::FADV,cap a on,nereye
905,wie::FADV,com,nasıl
906,warum::FADV,per què,neden
907,wieviel::FNUM,quant,kaç
908,wieviel::FNUM,quant,ne kadar
909,eins::NUM,u,bir
910,zwei::NUM,dos,iki
911,drei::NUM,tres,üç
912,vier::NUM,quatre,dört
913,fünf::NUM,cinc,beş
914,sechs::NUM,sis,altı
915,sieben::NUM,set,yedi
916,acht::NUM,vuit,sekiz
917,neun::NUM,nou,dokuz
918,zehn::NUM,deu,on
919,elf::NUM,onze,on bir
920,zwölf::NUM,dotze,on iki
921,zwanzig::NUM,vint,yirmi
922,dreißig::NUM,trenta,otuz
923,vierzig::NUM,quaranta,kırk
924,fünfzig::NUM,cinquanta,elli
925,sechzig::NUM,seixanta,altmış
926,siebzig::NUM,setanta,yetmiş
927,achtzig::NUM,vuitanta,seksen
928,neunzig::NUM,noranta,doksan
929,hundert::NUM,cent,yüz
930,tausend::NUM,mil,bin
931,und::CNJ,i,ve
932,und::CNJ,i,ile
933,oder::CNJ,o,ya
934,oder::CNJ,o,yahut
935,stehen::V,estar de peu,durmak
936,sitzen::V,seure,oturmak
937,liegen::V,jeure,yatmak
938,hängen::V,penjar,asılı olmak
939,werden::V,fer-se,olmak
940,werden::V,fer-se,olunmak
941,werden::V,posar-se,olmak
942,werden::V,posar-se,olunmak
943,passieren::V,succeir,olmak
944,beginnen::V,iniciar-se,başlamak
945,enden::V,acabar-se,bitmek
946,enden::V,acabar-se,sona ermek
947,enden::V,terminar-se,bitmek
948,enden::V,terminar-se,sona ermek
949,wechseln::V,canviar,değişmek
950,aufgehen[Sonne]::V,sortir,doğmak
951,untergehen[Sonne]::V,posar-se,batmak
952,scheinen[Sonne]::V,brillar,parlamak
953,donnern::V,tronar,gök gürlemek
954,wehen::V,bufar,esmek
955,strömen::V,afluir,akmak
956,fließen::V,fluir,akmak
957,sich drehen::V,girar,dönmek
958,schwanken::V,vacil·lar,sallanmak
959,schwingen::V,oscil·lar,titremek
960,fallen::V,caure,düşmek
961,fallen::V,tombar,düşmek
962,brennen::V,cremar,yanmak
963,rauchen::V,fumejar,tütmek
964,regnen::V,ploure,yağmak
965,gefrieren::V,gelar-se,donmak
966,tauen::V,fondre's,erimek
967,schmelzen::V,fondre's,erimek
968,trocknen::V,assecar-se,kurumak
969,sieden::V,bullir,kaynamak
970,faulen::V,podrir-se,çürümek
971,verfaulen::V,podrir-se,çürümek
972,reißen::V,trencar-se,yırtılmak
973,versinken::V,enfonsar-se,batmak
974,vergehen::V,passar,geçmek
975,erscheinen::V,aparèixer,görünmek
976,verschwinden::V,desaparèixer,kaybolmak
977,sinken::V,baixar,inmek
978,sinken::V,descendir,inmek
979,abnehmen::V,decréixer,azalmak
980,zunehmen::V,augmentar,artmak
981,zunehmen::V,augmentar,çoğalmak
982,steigen::V,pujar,artmak
983,steigen::V,pujar,yükselmek
984,wachsen::V,créixer,büyümek
985,wachsen::V,créixer,gelişmek
986,glänzen::V,brillar,parlamak
987,glänzen::V,resplendir,parlamak
988,funkeln::V,espurnejar,parıldamak
989,lärmen::V,fer soroll,gürültü yapmak
990,läuten::V,sonar,çalmak
991,klingeln::V,trucar,zil çalmak
992,klirren::V,dringar,şakırdamak
993,klirren::V,dringar,zangırdamak
994,brausen::V,rugir,köpürmek
995,brausen::V,rugir,kükremek
996,rauschen::V,murmurar,fışırdamak
997,klingen::V,sonar,tınlamak
998,bellen::V,lladrar,havlamak
999,heulen::V,udolar,ulumak
1000,blasen::V,bufar,üflemek
1001,pfeifen::V,xiular,düdük çalmak
1002,schreien::V,cridar,bağırmak
1003,schreien::V,cridar,haykırmak
1004,stöhnen::V,gemegar,inlemek
1005,zittern::V,tremolar,titremek
1006,leben::V,vīure,yaşamak
1007,leben::V,vīure,hayatta olmak
1008,geboren werden::V,néixer,doğmak
1009,atmen::V,respirar,solunmak
1010,atmen::V,respirar,nefes almak
1011,trinken::V,beure,içmek
1012,essen::V,menjar,yemek
1013,schlucken::V,empassar-se,yutmak
1014,müde werden::V,cansar-se,yorulmak
1015,einschlafen::V,adormir-se,uykuya dalmak
1016,schlafen::V,dormir,uyumak
1017,aufwachen::V,despertar-se,uyanmak
1018,aufstehen::V,llevar-se,kalkmak
1019,aufstehen::V,llevar-se,yataktan kalkmak
1020,sich erholen::V,descansar,dinlenmek
1021,krank werden::V,posar-se malalt,hastalanmak
1022,krank sein::V,estar malalt,hasta olmak
1023,schmerzen::V,doldre,ağrımak
1024,husten::V,tossir,öksürmek
1025,genesen::V,recuperar-se,şifa bulmak
1026,sterben::V,morir,ölmek
1027,sterben::V,morir,vefat etmek
1028,umkommen::V,perir,ölmek
1029,sich bewegen::V,moure's,hareket etmek
1030,sich rühren::V,moure's,kımıldanmak
1031,sich erheben::V,aixecar-se,kalkmak
1032,sich erheben::V,aixecar-se,ayağa kalkmak
1033,sich setzen::V,asseure's,oturmak
1034,hinfallen::V,caure's,yere düşmek
1035,laufen::V,caminar,yürümek
1036,schreiten::V,procedir,yürümek
1037,schreiten::V,procedir,adım atmak
1038,spazierengehen::V,passejar,gezmek
1039,spazierengehen::V,passejar,dolaşmak
1040,eilen::V,anar corrent,seğirtmek
1041,sich beeilen::V,afanyar-se,acele etmek
1042,sausen::V,córrer,hızla gitmek
1043,rennen::V,córrer,koşmak
1044,springen::V,saltar,atlamak
1045,springen::V,saltar,sıçramak
1046,klettern::V,escalar,tırmanmak
1047,schaukeln::V,gronxar-se,sallanmak
1048,schaukeln::V,balancejar-se,sallanmak
1049,kriechen::V,reptar,sürünmek
1050,kriechen::V,arrossegar-se,sürünmek
1051,schwimmen::V,nadar,yüzmek
1052,tauchen::V,bussejar,dalmak
1053,tauchen::V,submergir-se,dalmak
1054,rudern::V,remar,kürek çekmek
1055,fahren::V,anar,gitmek
1056,fliegen::V,volar,uçmak
1057,gehen::V,caminar,gitmek
1058,weggehen::V,anar-se'n,gitmek
1059,abfahren::V,partir,kalkmak
1060,anhalten::V,aturar-se,durmak
1061,hineingehen::V,entrar,içeri girmek
1062,eintreten::V,entrar,girmek
1063,kommen::V,venir,gelmek
1064,ankommen::V,arribar,varmak
1065,zurückkommen::V,tornar,dönmek
1066,bleiben::V,quedar-se,kalmak
1067,warten::V,esperar,beklemek
1068,erwarten::V,esperar,beklemek
1069,suchen::V,buscar,aramak
1070,finden::V,trobar,bulmak
1071,versuchen::V,intentar,denemek
1072,vorbereiten::V,preparar,hazırlamak
1073,lieben::V,estimar,sevmek
1074,mögen::V,agradar a,beğenmek
1075,lachen::V,riure,gülmek
1076,rühren::V,commoure,dokunmak
1077,rühren::V,commoure,duygulandırmak
1078,rühren::V,emocionar,dokunmak
1079,rühren::V,emocionar,duygulandırmak
1080,weinen::V,plorar,ağlamak
1081,schimpfen::V,renyar,küfretmek
1082,sich ärgern::V,enfadar-se,kızmak
1083,sich fürchten::V,tenir por,korkmak
1084,fürchten::V,témer,korkmak
1085,fliehen::V,fugir,kaçmak
1086,flüchten::V,refugiar-se,kaçmak
1087,sehen::V,veure,görmek
1088,anschauen::V,mirar,seyretmek
1089,ansehen::V,mirar,bakmak
1090,hören::V,oir,duymak
1091,hören::V,oir,işitmek
1092,zuhören::V,escoltar,dinlemek
1093,probieren::V,provar,denemek
1094,probieren::V,provar,tadına bakmak
1095,riechen::V,olorar,kokusunu almak
1096,fühlen::V,sentīr,duymak
1097,fühlen::V,sentīr,hissetmek
1098,scheinen::V,semblar,görünmek
1099,zu sehen sein::V,poder-se veure,görünmek
1100,vernehmen::V,percebre,haber almak
1101,frieren::V,tenir fred,üşümek
1102,tun::V,fer,etmek
1103,tun::V,fer,yapmak
1104,können::V,poder,bilmek
1105,wollen::V,voler,istemek
1106,anfangen::V,iniciar,başlamak
1107,beenden::V,acabar,bitirmek
1108,aufhören::V,deixar,bitmek
1109,gelingen::V,sortir bé,başarmak
1110,geraten::V,sortir,düşmek
1111,öffnen::V,obrir,açmak
1112,schließen::V,tancar,kapamak
1113,stellen::V,posar,koymak
1114,stellen::V,col·locar,koymak
1115,setzen::V,assentar,koymak
1116,setzen::V,assentar,oturtmak
1117,legen::V,posar,koymak
1118,legen::V,posar,yatırmak
1119,berühren::V,tocar,dokunmak
1120,verbinden::V,unir,bağlamak
1121,verbinden::V,unir,birleştirmek
1122,verbinden::V,connectar,bağlamak
1123,verbinden::V,connectar,birleştirmek
1124,bedecken::V,tapar,örtmek
1125,bedecken::V,tapar,kaplamak
1126,bedecken::V,cobrir,örtmek
1127,bedecken::V,cobrir,kaplamak
1128,aufhängen::V,penjar,asmak
1129,anzünden::V,encendre,yakmak
1130,anzünden::V,encendre,ateşlemek
1131,aufheben::V,aixecar,kaldırmak
1132,zurücklassen::V,deixar,geride bırakmak
1133,verlieren::V,pērdre,yitirmek
1134,verlieren::V,pērdre,kaybetmek
1135,fallen lassen::V,deixar caure,düşürmek
1136,machen::V,fer,yapmak
1137,herstellen::V,producir,yapmak
1138,herstellen::V,producir,imal etmek
1139,bauen::V,construir,kurmak
1140,bauen::V,construir,inşa etmek
1141,reparieren::V,reparar,onarmak
1142,reparieren::V,reparar,tamir etmek
1143,verbessern::V,millorar,düzeltmek
1144,ändern::V,canviar,değiştirmek
1145,graben::V,cavar,kazmak
1146,beugen::V,doblegar,eğmek
1147,biegen::V,corbar,bükmek
1148,biegen::V,arquejar,bükmek
1149,drehen::V,girar,çevirmek
1150,drehen::V,girar,döndürmek
1151,wenden::V,girar,çevirmek
1152,umdrehen::V,voltar,çevirmek
1153,heben::V,pujar,kaldırmak
1154,heben::V,aixecar,kaldırmak
1155,hochheben::V,aixecar,yukarı kaldırmak
1156,ergreifen::V,agafar,tutmak
1157,ergreifen::V,agafar,yakalamak
1158,halten::V,mantenir,tutmak
1159,drücken::V,prémer,sıkmak
1160,drücken::V,estrènyer,sıkmak
1161,schieben::V,empènyer,itmek
1162,schieben::V,empènyer,sürmek
1163,kratzen::V,raspar,kaşımak
1164,lecken::V,llepar,yalamak
1165,beißen::V,mossegar,ısırmak
1166,abreißen::V,arrencar,koparmak
1167,abschneiden::V,tallar,keserek ayırmak
1168,binden::V,lligar,bağlamak
1169,stecken::V,ficar,sokmak
1170,brechen::V,trencar,kırmak
1171,klopfen::V,trucar,çalmak
1172,hauen::V,picar,vurmak
1173,hauen::V,colpejar,vurmak
1174,kleben::V,enganxar,yapıştırmak
1175,reiben::V,fregar,ovmak
1176,reiben::V,fregar,sürtmek
1177,streichen::V,untar,sürmek
1178,schleifen::V,afilar,bilemek
1179,schleifen::V,esmolar,bilemek
1180,schneiden::V,tallar,kesmek
1181,rütteln::V,sacsejar,sallamak
1182,schütteln::V,agitar,sarsmak
1183,schütteln::V,agitar,çalkamak
1184,schütteln::V,sacsejar,sarsmak
1185,schütteln::V,sacsejar,çalkamak
1186,schwenken::V,agitar,sallamak
1187,schütten::V,abocar,dökmek
1188,schütten::V,abocar,akıtmak
1189,füllen::V,omplir,doldurmak
1190,einwickeln::V,embolicar,sarmak
1191,tragen::V,dur,taşımak
1192,tragen::V,portar,taşımak
1193,schleppen::V,arrossegar,sürüklemek
1194,ziehen::V,tirar,çekmek
1195,ziehen::V,estirar,çekmek
1196,aufbewahren::V,conservar,saklamak
1197,werfen::V,llançar,atmak
1198,fangen::V,agafar,tutmak
1199,fangen::V,agafar,yakalamak
1200,fangen::V,atrapar,tutmak
1201,fangen::V,atrapar,yakalamak
1202,packen::V,engrapar,tutmak
1203,packen::V,engrapar,yakalamak
1204,verstecken::V,amagar,saklamak
1205,teilen::V,dividir,bölmek
1206,teilen::V,dividir,ayırmak
1207,schicken::V,enviar,yollamak
1208,schicken::V,enviar,göndermek
1209,bringen::V,portar,getirmek
1210,hinzufügen::V,afegir,katmak
1211,hinzufügen::V,afegir,eklemek
1212,bekommen::V,obtenir,almak
1213,bekommen::V,obtenir,eline geçmek
1214,erhalten::V,rebre,almak
1215,nehmen::V,prendre,almak
1216,wählen::V,triar,seçmek
1217,wählen::V,elegir,seçmek
1218,auswählen::V,escollir,seçmek
1219,auswählen::V,escollir,ayırmak
1220,auswählen::V,seleccionar,seçmek
1221,auswählen::V,seleccionar,ayırmak
1222,bewahren::V,conservar,korumak
1223,behindern::V,impedir,engellemek
1224,behindern::V,obstaculitzar,engellemek
1225,verderben::V,espatllar,bozmak
1226,beschädigen::V,danyar,zedelemek
1227,beschädigen::V,danyar,ziyan vermek
1228,beschädigen::V,destrossar,zedelemek
1229,beschädigen::V,destrossar,ziyan vermek
1230,zerbrechen::V,trencar,kırmak
1231,zerreißen::V,estripar,yırtmak
1232,zerstören::V,destruir,yıkmak
1233,zerstören::V,destruir,tahrip etmek
1234,verbrennen::V,cremar,yakmak
1235,geben::V,donar,vermek
1236,reichen::V,passar,uzatmak
1237,schenken::V,regalar,hediye etmek
1238,versprechen::V,prometre,vaat etmek
1239,wünschen::V,desitjar,kutlamak
1240,loben::V,elogiar,övmek
1241,küssen::V,fer un petó a,öpmek
1242,wiegen::V,bressolar,sallamak
1243,zudecken::V,tapar,örtmek
1244,zudecken::V,cobrir,örtmek
1245,wecken::V,despertar,uyandırmak
1246,zeigen::V,mostrar,göstermek
1247,zeigen::V,ensenyar,göstermek
1248,führen::V,guiar,gezdirmek
1249,führen::V,guiar,yol göstermek
1250,führen::V,conduir,gezdirmek
1251,führen::V,conduir,yol göstermek
1252,lehren::V,ensenyar,okutmak
1253,lehren::V,ensenyar,öğretmek
1254,unterrichten::V,ensenyar,öğretmek
1255,aufziehen::V,criar,yetiştirmek
1256,leiten::V,dirigir,yönetmek
1257,leiten::V,dirigir,idare etmek
1258,antreiben::V,impel·lir,teşvik etmek
1259,lassen::V,fer,-tırmak
1260,einladen::V,invitar,davet etmek
1261,einladen::V,convidar,davet etmek
1262,vereinigen::V,unir,birleştirmek
1263,besuchen::V,visitar,uğramak
1264,besuchen::V,visitar,ziyaret etmek
1265,besuchen::V,visitar,görmeye gitmek
1266,besuchen::V,anar a veure,uğramak
1267,besuchen::V,anar a veure,ziyaret etmek
1268,besuchen::V,anar a veure,görmeye gitmek
1269,treffen::V,trobar,rastlamak
1270,treffen::V,trobar,isabet etmek
1271,sich versammeln::V,reunir-se,toplanmak
1272,spielen::V,jugar,oynamak
1273,singen::V,cantār,söylemek
1274,singen::V,cantār,şarkı söylemek
1275,tanzen::V,ballar,oynamak
1276,tanzen::V,ballar,dans etmek
1277,sich trennen::V,separar-se,ayrılmak
1278,verlassen::V,deixar,bırakmak
1279,verlassen::V,deixar,terk etmek
1280,verlassen::V,abandonar,bırakmak
1281,verlassen::V,abandonar,terk etmek
1282,retten::V,salvar,kurtarmak
1283,bewachen::V,vigilar,gözetmek
1284,schützen::V,protegir,korumak
1285,verteidigen::V,defensar,savunmak
1286,sich schlagen::V,barallar-se,dövüşmek
1287,schießen::V,tirar,ateş etmek
1288,schießen::V,disparar,ateş etmek
1289,siegen::V,vèncer,yenmek
1290,ärgern::V,enfadar,kızdırmak
1291,schlagen::V,pegar,dövmek
1292,schlagen::V,colpejar,dövmek
1293,treten::V,donar un cop de peu a,tepmek
1294,stechen::V,punxar,sokmak
1295,stechen::V,punxar,batırmak
1296,stechen::V,apunyalar,sokmak
1297,stechen::V,apunyalar,batırmak
1298,stoßen::V,empènyer,itmek
1299,stehlen::V,robar,çalmak
1300,stören::V,molestar,bozmak
1301,stören::V,molestar,etkilemek
1302,belästigen::V,importunar,rahatsız etmek
1303,verbergen::V,amagar,saklamak
1304,verbergen::V,ocultar,saklamak
1305,täuschen::V,enganyar,aldatmak
1306,betrügen::V,estafar,aldatmak
1307,betrügen::V,estafar,dolandırmak
1308,töten::V,matar,öldürmek
1309,wohnen::V,vīure,oturmak
1310,wohnen::V,habitar,oturmak
1311,arbeiten::V,treballar,çalışmak
1312,sammeln::V,col·leccionar,toplamak
1313,pflücken::V,collir,koparmak
1314,jagen::V,caçar,avlanmak
1315,fischen::V,pescar,balık tutmak
1316,fassen::V,atrapar,tutmak
1317,fassen::V,atrapar,yakalamak
1318,hüten::V,pasturar,otlatmak
1319,treiben::V,arriar,gütmek
1320,anbinden::V,lligar,bağlamak
1321,füttern::V,donar menjar a,beslemek
1322,melken::V,munyir,sağmak
1323,hacken::V,picar,yarmak
1324,hacken::V,tallar,yarmak
1325,gießen::V,regar,sulamak
1326,reifen::V,madurar,olgunlaşmak
1327,zubereiten::V,preparar,hazırlamak
1328,kochen::V,coure,pişirmek
1329,kochen::V,coure,kaynatmak
1330,backen::V,coure al forn,pişirmek
1331,backen::V,coure al forn,fırında pişirmek
1332,braten::V,rostir,kızartmak
1333,umrühren::V,remenar,karıştırmak
1334,stricken::V,tricotar,örmek
1335,stricken::V,fer punt de mitja,örmek
1336,nähen::V,cosir,dikmek
1337,färben::V,tenyir,boyamak
1338,reinigen::V,netejar,temizlemek
1339,waschen::V,rentār,yıkamak
1340,abwischen::V,eixugar,silmek
1341,spülen::V,esbandir,çalkamak
1342,fegen::V,escombrar,süpürmek
1343,kehren::V,escombrar,süpürmek
1344,baden::V,banyar-se,yıkanmak
1345,baden::V,banyar-se,banyo yapmak
1346,sich waschen::V,rentār-se,yıkanmak
1347,ausziehen::V,treure's,çıkarmak
1348,anziehen::V,posar-se,giymek
1349,sich anziehen::V,vestir-se,giyinmek
1350,kämmen::V,pentinar,taramak
1351,schmücken::V,adornar,süslemek
1352,sagen::V,dir,demek
1353,sagen::V,dir,söylemek
1354,sprechen::V,parlar,konuşmak
1355,reden::V,parlar,konuşmak
1356,sich unterhalten::V,conversar,sohbet etmek
1357,fragen::V,preguntar,sormak
1358,bitten::V,demanar,dilemek
1359,bitten::V,demanar,rica etmek
1360,erzählen::V,contar,bahsetmek
1361,erzählen::V,contar,hikâye etmek
1362,erzählen::V,explicar,bahsetmek
1363,erzählen::V,explicar,hikâye etmek
1364,mitteilen::V,comunicar,bildirmek
1365,nennen::V,nomenar,adlandırmak
1366,rufen::V,cridar,çağırmak
1367,prahlen::V,lloar-se,övünmek
1368,prahlen::V,jactar-se,övünmek
1369,übersetzen::V,traduir,çevirmek
1370,übersetzen::V,traduir,tercüme etmek
1371,denken::V,pensar,düşünmek
1372,glauben::V,creure,inanmak
1373,glauben::V,creure,zannetmek
1374,bemerken::V,notar,farkına varmak
1375,erkennen::V,reconèixer,tanımak
1376,begreifen::V,comprendre,anlamak
1377,begreifen::V,comprendre,kavramak
1378,verstehen::V,entendre,duymak
1379,verstehen::V,entendre,anlamak
1380,lernen::V,aprendre,öğrenmek
1381,wissen::V,saber,bilmek
1382,sich erinnern an::V,recordar,hatırlamak
1383,vergessen::V,oblidar,unutmak
1384,messen::V,mesurar,ölçmek
1385,zählen::V,comptar,saymak
1386,rechnen::V,calcular,hesap etmek
1387,lesen::V,llegir,okumak
1388,malen::V,pintar,resmini yapmak
1389,zeichnen::V,dibuixar,çizmek
1390,schreiben::V,escrīure,yazmak
1391,besitzen::V,posseir,haiz olmak
1392,besitzen::V,posseir,sahip olmak
1393,kaufen::V,comprar,almak
1394,verkaufen::V,vendre,satmak
1395,bezahlen::V,pagar,ödemek
1396,zahlen::V,pagar per,ödemek
1397,beherrschen::V,dominar,hâkim olmak
1398,ertragen::V,aguantar,dayanmak
1399,ertragen::V,aguantar,katlanmak
