,Concept_ID,os,te
651,fleißig::A,æнæзивæг,శ్రద్దగల
652,fleißig::A,æнувыд,శ్రద్దగల
653,geizig::A,чъынды,పిసినారియైన
654,geizig::A,æлгъин,పిసినారియైన
655,geizig::A,мæрддзæст,పిసినారియైన
656,klug::A,зондджын,తెలివిగల
657,geschickt::A,хӕрзарӕхст,నిపుణతగల
658,lieb::A,уарзон,ప్రియమైన
659,lustig::A,хъӕлдзӕг,ఉల్లాసము గల
660,sanft::A,мынчын,సాధువైన
661,hungrig::A,ӕххормаг,ఆకలిగొనిన
662,krank::A,нӕфӕразгӕ,వ్యాధిగల
663,nackt::A,бӕгънӕг,దిగంబరమైన
664,traurig::A,ӕрхӕндӕг,విచారముగల
665,lebendig::A,цардӕгас,ప్రాణముతో నున్న
666,gut::A,хорз,మంచి
667,schlecht::A,цауд,చెడ్డ
668,richtig::A,раст,సరియైన
669,schlimm::A,ӕвзӕр,అసహ్యమైన
670,wahr::A,ӕцӕг,నిజమైన
671,alt::A,зӕронд,ముసలి
672,neu::A,ног,క్రొత్త
673,ehemalig::A,раздӕры,పూర్వపు
674,alt[Lebewesen]::A,ацӕргӕ,ముసలి
675,jung::A,ӕрыгон,పసి
676,arm::A,мӕгуыр,బీద
677,reich::A,хъӕздыг,ధనవంతుడైన
678,bekannt::A,зонгӕ,తెలిసిన
679,berühmt::A,номдзыд,ప్రపిద్దికెక్కివ
680,fremd::A,æцæгæлон,అన్యమైన
681,verschieden::A,æндæр æмæ æндæр,భేదమైన
682,verschieden::A,алы,భేదమైన
683,verschieden::A,алыхуызон,భేదమైన
684,nah::A,хӕстӕг,దగ్గఱనున్న
685,fern::A,дард,దూరమందున్న
686,fern::A,дӕрддаг,దూరమందున్న
687,linker::A,галиу,ఎడమప్రక్కగ
688,rechter::A,рахиз,కుడి
689,anderer::A,иннӕ,వేఱ్తెన
690,anderer::A,ӕндӕр,వేఱ్తెన
691,erster::A,фыццаг,మొదటి
692,erster::A,фыццӕгӕм,మొదటి
693,zweiter::A,дыккаг,రెండన
694,zweiter::A,дыккæгæм,రెండన
695,dritter::A,æртыккаг,మూడో
696,dritter::A,æртыккæгæм,మూడో
697,letzter::A,фӕстаг,కడపటి
698,allein::ADV,иунæг,ఒంటిగా
699,auf einmal::ADV,уайтагъд,హరాత్తుగ
700,auf einmal::ADV,æвиппайды,హరాత్తుగ
701,auf einmal::ADV,æваст,హరాత్తుగ
702,zusammen::ADV,иумӕ,కలిసి
703,lange::ADV,бирæ рæстæг,బహుకాలము
704,plötzlich::ADV,æвиппайды,హరాత్తుగ
705,plötzlich::ADV,æваст,హరాత్తుగ
706,sofort::ADV,уыцы сахат,తక్షణము
707,sofort::ADV,уайтагъд,తక్షణము
708,später::ADV,фæстæдæр,ఇటీవలి
709,jetzt::ADV,ныр,ఇప్పుడు
710,heute::ADV,абон,నేడు
711,morgen::ADV,райсом,ఱేపు
712,bald::ADV,тагъд,శీఘ్రముగ
713,bald::ADV,рæхджы,శీఘ్రముగ
714,dann::ADV,стæй,అప్పుడు
715,gestern::ADV,знон,నిన్నటి దినము
716,einst::ADV,кӕддӕр,పూర్వమొకప్పుడు
717,damals::ADV,уæд,అప్పుడు
718,danach::ADV,стæй,అప్పుడు
719,danach::ADV,уый фæстæ,అప్పుడు
720,vorher::ADV,раздæр,ఎదుట
721,zuerst::ADV,фыццаг,మొదటిలో
722,einmal::ADV,иу хатт,ఒకసారి
723,manchmal::ADV,хатт,అప్పటప్పటికి
724,oft::ADV,арæх,తఱచుగా
725,immer::ADV,ӕдзух,ఎల్లప్పుడు
726,niemals::ADV,никуы,ఎప్పుడునులేదు
727,niemals::ADV,никæд,ఎప్పుడునులేదు
728,hier::ADV,ам,ఇక్కడ
729,hierhin::ADV,ардӕм,ఇక్కడకు
730,von hier::ADV,ардыгæй,ఇక్కడనుండి
731,dort::ADV,уым,అక్కడ
732,dorthin::ADV,уырдӕм,అక్కడికి
733,geradeaus::ADV,æргом,సూటిగా
734,vorwärts::ADV,размӕ,ముందుకు
735,rückwärts::ADV,фӕстӕмӕ,వెనుకకు
736,zurück::ADV,фӕстӕмӕ,వెనుకభాగము
737,unten::ADV,дæлæ,క్రింద
738,unten::ADV,дæлейы,క్రింద
739,unten::ADV,бынæй,క్రింద
740,hinab::ADV,дӕлӕмӕ,కిందికి
741,hinab::ADV,уырдыгмӕ,కిందికి
742,oben::ADV,уӕле,మీద
743,hinauf::ADV,уӕлӕмӕ,పైకి
744,überall::ADV,алыран,అంతటా
745,überall::ADV,алкæм,అంతటా
746,überall::ADV,кæмдæриддæр,అంతటా
747,nicht::ADV,нӕ,కాదు
748,ein wenig::ADV,чысыл,కొంచెము
749,kaum::ADV,цъус,చాలిచాలక
750,sehr::ADV,тынг,చాల
751,sehr::ADV,иттӕг,చాల
752,so::ADV,афтӕ,ఆలాగున
753,noch::ADV,ма,ఇప్పటికిని
754,nur::ADV,канд,మాత్రము
755,nur::ADV,ӕрмӕст,మాత్రము
756,schon::ADV,нырид,ఇదివఱకే
757,wieder::ADV,ногӕй,తిరిగి
758,vergebens::ADV,дзæгъæлы,నిష్ఫలముగా
759,vergebens::ADV,уæгъды,నిష్ఫలముగా
760,vergebens::ADV,æнæхъуаджы,నిష్ఫలముగా
761,vor::PRP,разы,ముందు
762,hinter::PRP,фӕстӕ,వెనుక
763,unter::PRP,бын,క్రింద
764,durch::PRP,æхсæнты,ద్వారా
765,neben::PRP,цур,దగ్గెర
766,zwischen::PRP,астӕу,మధ్య
767,wegen::PRP,тыххай,కారణంగా
768,dies::PRN,ай,ఇది
769,das::PRN,уый,అది
770,alles::PRN,алцы,సకలము
771,alles::PRN,æппæтдæр,సకలము
772,alles::PRN,иууылдӕр,సకలము
773,ich::PRN,æз,నేను
774,du::PRN,ды,నీవు
775,er::PRN,уый,అతడు
776,wir::PRN,мах,మనము
777,ihr::PRN,сымах,మీరు
778,sie::PRN,уыдон,వారు
779,was::FPRN,цы,ఏమి
780,wer::FPRN,чи,ఎవడు
781,wo::FADV,кӕм,ఎక్కడ
782,wohin::FADV,кӕдӕм,ఎందుకు
783,wie::FADV,куыд,ఎట్టు
784,warum::FADV,цӕмӕн,ఏల
785,wieviel::FNUM,цал,ఎంత
786,eins::NUM,иу,ఒకటి
787,zwei::NUM,дыууӕ,రెండు
788,drei::NUM,ӕртӕ,మూడు
789,vier::NUM,цыппар,నాలుగు
790,fünf::NUM,фондз,అయిదు
791,sechs::NUM,ӕхсӕз,ఆఱు
792,sieben::NUM,авд,ఏరు
793,acht::NUM,аст,ఎనిమదు
794,neun::NUM,фараст,తొమ్మిది
795,zehn::NUM,дӕс,పది
796,elf::NUM,иуæндæс,పదునొకొండు
797,zwölf::NUM,дыууадæс,పండ్రండు
798,zwanzig::NUM,дыууын,ఇరుపది
799,dreißig::NUM,æртын,ముప్పది
800,dreißig::NUM,дæсæмæссæдз,ముప్పది
801,vierzig::NUM,цыппор,నలువది
802,vierzig::NUM,цыппур,నలువది
803,vierzig::NUM,дыууиссæдзы,నలువది
804,fünfzig::NUM,фӕндзай,ఏబది
805,sechzig::NUM,æхсай,అరుపది
806,sechzig::NUM,æртиссæдзы,అరుపది
807,siebzig::NUM,æвдай,డెబ్బది
808,siebzig::NUM,дæс æмæ æртиссæдзы,డెబ్బది
809,achtzig::NUM,цыппарыссæдзы,ఎనుబది
810,achtzig::NUM,æстай,ఎనుబది
811,neunzig::NUM,нæуæдз,తొంబది
812,neunzig::NUM,дæс æмæ цыппарыссæдзы,తొంబది
813,hundert::NUM,сӕдӕ,నూఱు
814,tausend::NUM,мин,వేయి
815,und::CNJ,ӕмӕ,మఱియు
816,oder::CNJ,кӕнӕ,లేక
817,stehen::V,лӕууын,నిలుచు
818,sitzen::V,бадын,కూర్చుండు
819,liegen::V,хуыссын,పండుకొనుట
820,hängen::V,ауыгъд уын,వ్రేలాడదీయు
821,werden::V,суӕвын,అగు
822,passieren::V,æрцæуын,సంభవించు
823,beginnen::V,райдайын,ఆరంభించు
824,enden::V,фæуын,తీరుట
825,wechseln::V,ивын,మార్చు
826,aufgehen[Sonne]::V,скæсын,ఉదయించు
827,untergehen[Sonne]::V, аныгуылын,అస్తమించు
828,scheinen[Sonne]::V,рухс кӕнын,ప్రకాశించు
829,donnern::V,нæрын,ఉరుముట
830,wehen::V,дымын,దురద్పప్టము
831,strömen::V,кӕлын,పారుట
832,fließen::V,цæуын,ప్రవహించు
833,fließen::V,уайын,ప్రవహించు
834,fließen::V,кæлын,ప్రవహించు
835,sich drehen::V,зилын,తిరుగు
836,schwanken::V,æнкъуысын,ఆడించుట
837,schwingen::V,æнкъуысын,ఊగుట
838,schwingen::V,змæлын,ఊగుట
839,fallen::V,хауын,పడు
840,brennen::V,судзын,కాలుట
841,rauchen::V,фæздæг кæнын,పొగసుట
842,regnen::V,уарын,కురిపించుట
843,gefrieren::V,сӕлын,గడ్డకట్టు
844,tauen::V,стайын,కరగు
845,schmelzen::V,тайын,కరగు
846,trocknen::V,хус кæнын,యెండుట
847,sieden::V,фыцын,ఉడుకు
848,faulen::V,ӕмбийын,క్రుళ్లు
849,verfaulen::V,бамбийын,క్షిణించు
850,reißen::V,скъуийын,చించు
851,versinken::V,дӕлдон_кӕнын,మునుగు
852,vergehen::V,аивгъуийын,సంభవించు
853,erscheinen::V,разынын,కనబడు
854,verschwinden::V,фæтары уын,అదృశ్యమగు
855,verschwinden::V,фæдæлдзæх уын,అదృశ్యమగు
856,verschwinden::V,фесæфын,అదృశ్యమగు
857,verschwinden::V,æрбайсæфын,అదృశ్యమగు
858,sinken::V,дæлæмæ æрхауын,ముణుగుట
859,abnehmen::V,фæкъаддæр уын,తగ్గు
860,abnehmen::V,фæцух уын,తగ్గు
861,zunehmen::V,фæфылдæр уын,పెరుగుట
862,zunehmen::V,сбирæ уын,పెరుగుట
863,zunehmen::V,сахадын,పెరుగుట
864,steigen::V,сыстын,లేచు
865,wachsen::V,рӕзын,పెరుగు
866,glänzen::V,ӕрттивын,ప్రకాశించు
867,funkeln::V,тыбар-тыбур_кӕнын,ప్రకాశించు
868,lärmen::V,хъæлæба кæнын,అరుచుట
869,läuten::V,цæгъдын,మేళవించుట
870,klingeln::V,цæгъдын,వాయించుట
871,klirren::V,дзыгъал-мыгъул кæнын,ఘంటానాదము
872,klirren::V,дзæгъ-дзæгъ кæнын,ఘంటానాదము
873,brausen::V,абухын,గర్జించు
874,klingen::V,зæлын,ధ్వనించుట
875,klingen::V,азæлын,ధ్వనించుట
876,klingen::V,хъуысын,ధ్వనించుట
877,bellen::V,рæйын,అఱచు
878,heulen::V,ниуын,కూయు
879,blasen::V,фу кӕнын,దురద్పప్టము
880,pfeifen::V,æхситт кæнын,ఈలవేయు
881,pfeifen::V,къуыззитт кæнын,ఈలవేయు
882,schreien::V,хъӕр кӕнын,అఱచు
883,stöhnen::V,хъæрзын,మూలుగు
884,stöhnen::V,дзыназын,మూలుగు
885,zittern::V,ризын,వణకు
886,leben::V,цӕрын,జీవించుట
887,geboren werden::V,райгуырын,పుట్టుట
888,atmen::V,улӕфын,ఉపిరి తీయు
889,trinken::V,нуазын,త్రాగు
890,essen::V,хӕрын,తిను
891,schlucken::V,ныхъуырын,మ్రింగు
892,müde werden::V,бафæллайын,అలయు
893,müde werden::V,бафæлмæцын,అలయు
894,müde werden::V,сфæлмæцын,అలయు
895,einschlafen::V,бафынæй уын,నిద్రించు
896,schlafen::V,хуыссын,నిద్రురించు
897,schlafen::V,фынӕй кӕнын,నిద్రురించు
898,aufwachen::V,райхъал уын,మేలుకొను
899,aufstehen::V,стын,లేచు
900,sich erholen::V,фæллад уадзын,నడ్డి వాల్చు
901,sich erholen::V,улæфын,నడ్డి వాల్చు
902,krank werden::V,фӕрынчын уын,జబ్బుపడు
903,krank sein::V,сӕйын,జబ్బు చేయు
904,schmerzen::V,риссын,నొచ్చుట
905,husten::V,хуыфын,దగ్గుట
906,genesen::V,сдзæбæх уын,కుదురుట
907,genesen::V,рандидзын,కుదురుట
908,genesen::V,сæндидзын,కుదురుట
909,sterben::V,мӕлын,మరణించు
910,umkommen::V,фесæфын,నశించు
911,umkommen::V,байсæфын,నశించు
912,umkommen::V,бабын уын,నశించు
913,umkommen::V,мард фæуын,నశించు
914,sich bewegen::V,тæлфын,కదలు
915,sich bewegen::V,цæуын,కదలు
916,sich rühren::V,змӕлын,కదలు
917,sich erheben::V,стын,లేచు
918,sich setzen::V,сбадын,కూర్చుణ్డు
919,hinfallen::V,ӕрхауын,దొర్లు
920,laufen::V,цӕуын,నడచు
921,laufen::V,рацу-бацу_кӕнын,నడచు
922,schreiten::V,къахдзæф кæнын,అడుగుపెట్టుట
923,schreiten::V,санчъех кæнын,అడుగుపెట్టుట
924,schreiten::V,цæуын,అడుగుపెట్టుట
925,spazierengehen::V,озер кæнын,పచారు చేయు
926,spazierengehen::V,тезгъо кæнын,పచారు చేయు
927,eilen::V,тагъд кæнын,తొందరపడు
928,eilen::V,тындзын,తొందరపడు
929,sich beeilen::V,тагъд кæнын,త్వరపెట్టు
930,sich beeilen::V,тындзын,త్వరపెట్టు
931,sausen::V,уайын,విసరికొట్టు
932,sausen::V,тæхын,విసరికొట్టు
933,rennen::V,згъорын,పరుగెత్తు
934,springen::V,гæпп кæнын,దుముకు
935,springen::V,сæррæтт кæнын,దుముకు
936,springen::V,лиуырын,దుముకు
937,klettern::V,хилын,ఎక్కు
938,schaukeln::V,хецъро кæнын,ఉయ్యాల ఊగు 
939,schaukeln::V,херыйыл бадын,ఉయ్యాల ఊగు 
940,kriechen::V,бырын,ప్రాకు
941,schwimmen::V,ленк кӕнын,ఈదు
942,tauchen::V,ныгъуылын,మునుగు
943,rudern::V,бæлæгъ тæрын,తెడ్లతోఁగడపు
944,rudern::V,чема тæрын,తెడ్లతోఁగడపు
945,fahren::V,цӕуын,నడపు
946,fliegen::V,тӕхын,ఎగురు
947,gehen::V,цӕуын,పోవు
948,weggehen::V,ацӕуын,బయలుదేరు
949,abfahren::V,араст уын,విడిచిపోవు
950,anhalten::V,æрлæууын,నిలుపు
951,hineingehen::V,мидæмæ цæуын,ప్రవేశించు
952,eintreten::V,бацӕуын,ప్రవేశించు
953,kommen::V,æрцæуын,వచ్చు
954,ankommen::V,æрцæуын,వచ్చి చేరు
955,zurückkommen::V,раздæхын,తిరిగీవచ్చుట
956,zurückkommen::V,фæстæмæ_раздæхын,తిరిగీవచ్చుట
957,zurückkommen::V,æрбаздæхын,తిరిగీవచ్చుట
958,zurückkommen::V,аздæхын,తిరిగీవచ్చుట
959,bleiben::V,лӕууын,ఉండు
960,warten::V,ӕнхъӕлмӕ кӕсын,కనిపెట్టు
961,erwarten::V,ӕнхъӕлмӕ кӕсын,నిరిక్షించు
962,suchen::V,агурын,వెదకు
963,finden::V,ссарын,కనుగొను
964,versuchen::V,фӕлварын,ప్రయత్నించు
965,vorbereiten::V,бацаттæ кæнын,తయారుచేయు
966,vorbereiten::V,æрæввонг кæнын,తయారుచేయు
967,lieben::V,уарзын,ప్రేమించు
968,mögen::V,зæрдæмæ цæуын,ఇష్టపడు
969,lachen::V,худын,నవ్వు
970,rühren::V,зæрдæ суынгæг кæнын,గుండె తాకు
971,weinen::V,кӕуын,వీడ్చు
972,schimpfen::V,æлгъитын,గొణుగు
973,sich ärgern::V,мæсты кæнын,అలుగు
974,sich fürchten::V,тæрсын,భయపడు
975,fürchten::V,тæрсын,భయపడు
976,fliehen::V,лидзын,పాఱిపోపు
977,flüchten::V,алидзын,తప్పించుకొను
978,sehen::V,уынын,చూచు
979,anschauen::V,акӕсын,చూచు
980,ansehen::V,кӕсын,కాచియుండు
981,hören::V,хъусын,విను
982,zuhören::V,хъусын,విను
983,probieren::V,уынын,చవిచూచుట
984,probieren::V,аходын,చవిచూచుట
985,riechen::V,смудын,వాసనచూచు
986,fühlen::V,ӕнкъарын,స్పర్శించుట
987,scheinen::V,зынын,కనబడు
988,zu sehen sein::V,зынын,చూవు
989,vernehmen::V,фехъусын,విను
990,frieren::V,сийын,చలికి వడకు
991,tun::V,кӕнын,చేయు
992,können::V,фӕразын,గల
993,wollen::V,фӕндын,కోరు
994,anfangen::V,райдайын,ఆరంభించు
995,beenden::V,фӕуын,ముగించు
996,aufhören::V,банцайын,నిలుపు
997,aufhören::V,фенцайын,నిలుపు
998,gelingen::V,бантысын,గెలుపాందు
999,geraten::V,разынын,వెలువడు
1000,öffnen::V,гом кӕнын,తెఱచు
1001,schließen::V,ӕхгӕнын,మూయు
1002,stellen::V,ӕвӕрын,ఉంచు
1003,setzen::V,сбадын кӕнын,ఉంచు
1004,legen::V,ӕрӕвӕрын,పెట్టు
1005,berühren::V,агайын,తాకు
1006,verbinden::V,бӕттын,చేర్చుట
1007,bedecken::V,ӕмбӕрзын,మూయు
1008,aufhängen::V,ауындзын,వ్రేలాడదీయు
1009,anzünden::V,ссудзын,వెలిగించు
1010,aufheben::V,сисын,సేకరించు
1011,zurücklassen::V,ныууадзын,విడుచు
1012,verlieren::V,фесафын,పోగొట్టుకొను
1013,fallen lassen::V,ӕрӕппарын,జాఱవిడుచు
1014,fallen lassen::V,къухтӕй феуӕгъд кӕнын,జాఱవిడుచు
1015,machen::V,саразын,చేయు
1016,herstellen::V,сцæттæ кæнын,ఉత్పత్తిచేయు
1017,herstellen::V,саразын,ఉత్పత్తిచేయు
1018,bauen::V,амайын,నిర్మించు
1019,reparieren::V,æмпъузын,సరిచేయు
1020,reparieren::V,цалцæг кæнын,సరిచేయు
1021,verbessern::V,фæхуыздæр кæнын,వృద్ధి చేయు
1022,ändern::V,аивын,మార్చు
1023,graben::V,къахын,త్రవ్వు
1024,beugen::V,æркъæдз кæнын,వంచు
1025,beugen::V,æртасын кæнын,వంచు
1026,biegen::V,тасын кӕнын,వంచు
1027,drehen::V,здухын,నూలువడుకు
1028,wenden::V,афæлдахын,త్రిప్పు
1029,wenden::V,рафæлдахын,త్రిప్పు
1030,umdrehen::V,афæлдахын,త్రిప్పు
1031,heben::V,сдарын,ఎత్తు
1032,heben::V,схæцын,ఎత్తు
1033,hochheben::V,уæлæмæ хæцын,ఎత్తు
1034,ergreifen::V,фӕлӕбурын,వశపఱచుకొను
1035,halten::V,дарын,ఉంచు
1036,drücken::V,æлхъивын,అణచు
1037,drücken::V,хæцын,అణచు
1038,schieben::V,схойын,నొక్కు
1039,kratzen::V,хафын,గోకు
1040,lecken::V,сдæрын,నాకు
1041,beißen::V,хæцын,కఱచు
1042,abreißen::V,ратонын,తెగతెంచు
1043,abschneiden::V,ралыг кӕнын,తెగకొట్టు
1044,binden::V,бабӕттын,కట్టు
1045,stecken::V,ныссадзын,తగులుకొనివుండుట
1046,brechen::V,асæттын,పగులగొట్టు
1047,brechen::V,басæттын,పగులగొట్టు
1048,brechen::V,ныссæттын,పగులగొట్టు
1049,klopfen::V,хойын,కొట్టు
1050,klopfen::V,гуыпп-гуыпп кæнын,కొట్టు
1051,klopfen::V,къуырцц-къуырцц кæнын,కొట్టు
1052,hauen::V,цӕвын,కొట్టు
1053,hauen::V,нӕмын,కొట్టు
1054,kleben::V,ныхасын,అంటుకొను
1055,kleben::V,æндадзын,అంటుకొను
1056,reiben::V,сӕрфын,రాచు
1057,reiben::V,хафын,రాచు
1058,streichen::V,байсæрдын,వ్యాపింపజేయు
1059,streichen::V,сахорын,వ్యాపింపజేయు
1060,schleifen::V,ссын,రాచు
1061,schleifen::V,цыргъ кӕнын,రాచు
1062,schneiden::V,кӕрдын,కోయు
1063,rütteln::V,æнкъусын,కుదిలించుట
1064,schütteln::V,уигъын,కదల్చు
1065,schwenken::V,тилын,ఊచుట
1066,schwenken::V,уигъын,ఊచుట
1067,schütten::V,ныккӕнын,పోయు
1068,füllen::V,байдзаг кæнын,నింపు
1069,einwickeln::V,батухын,చుట్టు
1070,tragen::V,хӕссын,మోయు
1071,schleppen::V,ласын,ఈడ్చు
1072,ziehen::V,ласын,ఈడ్చు
1073,aufbewahren::V,æвæрын,కాపాడు
1074,werfen::V,зыввытт кӕнын,విసరు
1075,fangen::V,ӕрцахсын,పట్టుకొను
1076,packen::V,рацахсын,పట్టుకొను
1077,verstecken::V,æмбæхсын,దాచు
1078,verstecken::V,нымæхсын,దాచు
1079,teilen::V,уарын,భాగించు
1080,schicken::V,ӕрвитын,పంపు
1081,bringen::V,æрхæссын,తెచ్చు
1082,bringen::V,æрбахæссын,తెచ్చు
1083,hinzufügen::V,ӕфтауын,చేర్చు
1084,bekommen::V,ссарын,సంపాదించు
1085,bekommen::V,сфæрæз кæнын,సంపాదించు
1086,bekommen::V,самал кæнын,సంపాదించు
1087,erhalten::V,райсын,పుచ్చుకొను
1088,nehmen::V,райсын,తీసికొను
1089,wählen::V,равзарын,ఇష్టపడు
1090,auswählen::V,авзарын,ఏరుకొను
1091,bewahren::V,бавæрын,భద్రపఱుచు
1092,bewahren::V,нывæрын,భద్రపఱుచు
1093,behindern::V,цæлхдур æвæрын,అడ్డగించుట
1094,behindern::V,ныхдур æвæрын,అడ్డగించుట
1095,behindern::V,къуылымпы кæнын,అడ్డగించుట
1096,behindern::V,хъыг дарын,అడ్డగించుట
1097,verderben::V,фесафын,చెఱచు
1098,beschädigen::V,халын,చెరుపుట
1099,zerbrechen::V,асӕттын,పగులగొట్టు
1100,zerreißen::V,аскъуынын,చించు
1101,zerstören::V,фехалын,వాశనము చేయు
1102,verbrennen::V,басудзын,కాల్చు
1103,geben::V,дӕттын,ఇచ్చు
1104,reichen::V,адæттын,అందుకొనుట
1105,schenken::V,лæвар кæнын,అర్పించు
1106,versprechen::V,дзырд раттын,వాగ్దత్తము చేయు
1107,versprechen::V,зӕрдӕ бавӕрын,వాగ్దత్తము చేయు
1108,wünschen::V,зæрдæ зæгъы,కోరు
1109,loben::V,раппӕлын,స్తుతించు
1110,küssen::V,пъа кæнын,ముద్దుపెట్టుకొను
1111,küssen::V,ба кæнын,ముద్దుపెట్టుకొను
1112,wiegen::V,узын,ఊచుట
1113,zudecken::V,бамбӕрзын,మూయు
1114,wecken::V,райхъал кӕнын,నిద్రపలేపుట
1115,zeigen::V,амонын,చూవు
1116,führen::V,кӕнын,దారిచూపు
1117,führen::V,фæкæнын,దారిచూపు
1118,lehren::V,ахуыр кæнын,బోధించు
1119,unterrichten::V,ахуыр кæнын,నేర్పు
1120,aufziehen::V,хъомыл кӕнын,పెంచు
1121,leiten::V,разамынд дӕттын,తీసుకపోవుట
1122,antreiben::V,тагъд кæнын,ప్రేరేపించు
1123,antreiben::V,рог кæнын,ప్రేరేపించు
1124,lassen::V,кæнын,అనుమతించు
1125,einladen::V,ӕрхонын,ఆహ్వానించు
1126,einladen::V,ӕрбахонын,ఆహ్వానించు
1127,vereinigen::V,баиу кӕнын,కూడుట
1128,besuchen::V,абæрæг кæнын,పోయి చూచు
1129,besuchen::V,бабæрæг кæнын,పోయి చూచు
1130,besuchen::V,бауайын,పోయి చూచు
1131,treffen::V,фембæлын,కలియు
1132,sich versammeln::V,æрæмбырд уын,కూర్చు
1133,spielen::V,хъазын,ఆట లాడు
1134,singen::V,зарын,పాడు
1135,tanzen::V,кафын,నృత్యముచేయు
1136,sich trennen::V,фæйнæрдæм фæцæуын айхæлын,ఎడబాయుట
1137,verlassen::V,ныууадзын,విడుచు
1138,retten::V,фервӕзын кӕнын,తప్పించుట
1139,bewachen::V,хъахъхъӕнын,కాపాడు
1140,schützen::V,хъахъхъӕнын,రక్షించు
1141,verteidigen::V,бахизын,రక్షించు
1142,sich schlagen::V,хыл кæнын,జగడమాడు
1143,schießen::V,ӕхсын,కాల్చు
1144,siegen::V,басӕттын,గెలుచు
1145,siegen::V,фӕуӕлахиз уӕвын,గెలుచు
1146,ärgern::V,мӕсты кӕнын,పీడించుట
1147,schlagen::V,ныццæвын,కొట్టు
1148,stechen::V,фæрæхойын,కుట్టు
1149,stoßen::V,риуыгъын,గెంటు
1150,stehlen::V,давын,దొంగిలించు
1151,stören::V,хъыгдарын,కలతపఱచు
1152,belästigen::V,хъыгдарын,పీడించు
1153,verbergen::V,бамбӕхсын,దాచు
1154,verbergen::V,басусӕг кӕнын,దాచు
1155,täuschen::V,фӕливын,మోసము చేయు
1156,täuschen::V,асайын,మోసము చేయు
1157,betrügen::V,асайын,మోసపుచ్చు
1158,töten::V,амарын,చంపు
1159,wohnen::V,цӕрын,నివసించు
1160,arbeiten::V,кусын,పనిచేయు
1161,sammeln::V,æртонын,ప్రోగుచేయు
1162,pflücken::V,тонын,యేరుట
1163,jagen::V,цуан кæнын,వేటాడు
1164,fischen::V,кæсаг ахсын æнгуырæй,వెదకు
1165,fischen::V,æнгуыр дарын,వెదకు
1166,fassen::V,ӕрцахсын,పట్టుకొమ
1167,hüten::V,хизын,మందచేరుట
1168,treiben::V,скъӕрын,నడపు
1169,anbinden::V,бабæттын,కట్టు
1170,anbinden::V,æрбæттын,కట్టు
1171,füttern::V,холлаг дæттын,భోజనము పెట్టు
1172,füttern::V,холлаг æвæрын,భోజనము పెట్టు
1173,füttern::V,дарын,భోజనము పెట్టు
1174,melken::V,дуцын,పాలు పితుకు
1175,hacken::V,кæрдын,నఱకు
1176,hacken::V,лыгтæ кæнын,నఱకు
1177,gießen::V,бакалын,నీళ్ళుకట్టుట
1178,reifen::V,срæгъæд уын,పండుట
1179,reifen::V,сцæттæ уын,పండుట
1180,zubereiten::V,сцӕттӕ кӕнын,వండు
1181,kochen::V,фыцын,వండు
1182,backen::V,фыцын,రొట్టెకాల్చు
1183,braten::V,цурын,వేపు
1184,umrühren::V,ахæццæ кæнын,కదులుట
1185,umrühren::V,азмæнтын,కదులుట
1186,umrühren::V,астауын,కదులుట
1187,stricken::V,кæнын,అల్లు
1188,stricken::V,бийын,అల్లు
1189,nähen::V,хуыйын,కుట్టు
1190,färben::V,ахорын,రంగు వేయు
1191,reinigen::V,ссыгъдæг кæнын,శుభ్రము చేయు
1192,reinigen::V,ныссыгъдæг кæнын,శుభ్రము చేయు
1193,reinigen::V,ныссæрфын,శుభ్రము చేయు
1194,waschen::V,ӕхсын,కడుగు
1195,abwischen::V,сӕрфын,తుడుచు
1196,spülen::V,æнхъæвзын,నీటిలో జడించు
1197,fegen::V,мӕрзын,ఊడ్చు
1198,kehren::V,мӕрзын,ఊడ్చు
1199,baden::V,хи найын,స్నానము చేయు
1200,sich waschen::V,хи æхсын,కడుగు
1201,ausziehen::V,ласын,విప్పు
1202,anziehen::V,скæнын,ధరించు
1203,sich anziehen::V,дзаума скæнын,బట్టలు వేసుకొను
1204,sich anziehen::V,дзаума скæнын,తొడుగుకొను
1205,sich anziehen::V,дарæс скæнын,బట్టలు వేసుకొను
1206,sich anziehen::V,дарæс скæнын,తొడుగుకొను
1207,kämmen::V,ныффасын,దువ్వుట
1208,kämmen::V,æрфасын,దువ్వుట
1209,schmücken::V,фӕлындын,అలంకరించు
1210,sagen::V,зæгъын,చెప్పు
1211,sprechen::V,дзурын,చెప్పు
1212,reden::V,ныхас кӕнын,మాటలాడు
1213,sich unterhalten::V,ныхас кæнын,ముచ్చటలాడు
1214,fragen::V,фӕрсын,ప్రశ్నించు
1215,bitten::V,курын,కోరు
1216,erzählen::V,радзурын,చెప్పు
1217,erzählen::V,ратаурæгъ кæнын,చెప్పు
1218,mitteilen::V,фехъусын кæнын,తెలియజేయు
1219,nennen::V,хонын,పేరు వెట్టు
1220,rufen::V,сидын,పిలుచు
1221,prahlen::V,ӕппӕлын,జల్లి
1222,übersetzen::V,ратæлмац кæнын,తర్జుమాచేయు
1223,denken::V,ӕнхъӕлын,ఆలోచించు
1224,denken::V,хъуыды кӕнын,ఆలోచించు
1225,glauben::V,уырнын,నమ్ము
1226,bemerken::V,фенын,గుర్తించు
1227,erkennen::V,базонын,గుర్తించు
