,Concept_ID,ga,hy
755,hübsch::A,dathúil,գրավիչ
756,hübsch::A,dathúil,սիրունիկ
757,böse::A,olc,չար
758,dumm::A,dúr,հիմար
759,dumm::A,amaideach,հիմար
760,faul::A,falsa,ծույլ
761,faul::A,leisciúil,ծույլ
762,fleißig::A,dícheallach,ջանասեր
763,fleißig::A,dícheallach,փութաջան
764,geizig::A,barainneach,ագահ
765,geizig::A,barainneach,կծծի
766,geizig::A,sprionlaithe,ագահ
767,geizig::A,sprionlaithe,կծծի
768,klug::A,cliste,խելոք
769,klug::A,cliste,ընդունակ
770,geschickt::A,oilte,ճարտար
771,geschickt::A,ealaíonta,ճարտար
772,lieb::A,dil,սիրելի
773,lieb::A,dílis,սիրելի
774,lustig::A,aerach,զվարթ
775,lustig::A,meidhreach,զվարթ
776,sanft::A,bog,հեզ
777,sanft::A,séimh,հեզ
778,hungrig::A,ocrach,քաղցած
779,krank::A,tinn,հիվանդ
780,krank::A,breoite,հիվանդ
781,nackt::A,nocht,մերկ
782,traurig::A,brónach,տխուր
783,lebendig::A,beo,կենդանի
784,gut::A,maith,լավ
785,schlecht::A,dona,վատ
786,schlecht::A,droch-,վատ
787,richtig::A,ceart,ձիշտ
788,schlimm::A,gránna,լղրճուկ
789,schlimm::A,tubaisteach,լղրճուկ
790,wahr::A,fíor,ճիշտ
791,wahr::A,fíor,իրական
792,alt::A,sean,հին
793,neu::A,úr,նոր
794,neu::A,nua,նոր
795,ehemalig::A,iar-,նախկին
796,ehemalig::A,sean-,նախկին
797,alt[Lebewesen]::A,sean,ծեր
798,alt[Lebewesen]::A,sean,պառավ
799,alt[Lebewesen]::A,aosta,ծեր
800,alt[Lebewesen]::A,aosta,պառավ
801,jung::A,óg,մատաղ
802,arm::A,bocht,աղքատ
803,reich::A,saibhir,հարուստ
804,reich::A,rachmasach,հարուստ
805,bekannt::A,atá eolas air,ծանոթ
806,berühmt::A,cailiúil,հայտնի
807,berühmt::A,cailiúil,հռչակավոր
808,berühmt::A,clúiteach,հայտնի
809,berühmt::A,clúiteach,հռչակավոր
810,fremd::A,coimhthíoch,օտար
811,verschieden::A,éagsúil,տարբեր
812,verschieden::A,difriúil,տարբեր
813,nah::A,gar,մոտ
814,nah::A,gar,մերձ
815,nah::A,deas,մոտ
816,nah::A,deas,մերձ
817,fern::A,i bhfad uainn,հեռավոր
818,fern::A,i bhfad i gcéin,հեռավոր
819,linker::A,clé,ձախ
820,rechter::A,deas,աջ
821,anderer::A,eile,այլ
822,anderer::A,eile,ուրիշ
823,erster::A,céad,առաջին
824,zweiter::A,dóú,երկրորդ
825,zweiter::A,dara,երկրորդ
826,dritter::A,tríú,երրորդ
827,dritter::A,treas,երրորդ
828,letzter::A,déanach,վերջին
829,letzter::A,deireanach,վերջին
830,allein::ADV,i d'aonar,միայնակ
831,auf einmal::ADV,ag an am céanna,միասնաբար
832,zusammen::ADV,le chéile,միասին
833,zusammen::ADV,le chéile,իրար հետ
834,zusammen::ADV,in eineacht,միասին
835,zusammen::ADV,in eineacht,իրար հետ
836,lange::ADV,fada,երկար ժամանակ
837,plötzlich::ADV,go tobann,հանկարծ
838,plötzlich::ADV,i dtobainne,հանկարծ
839,sofort::ADV,ar an toirt,իսկույն
840,sofort::ADV,ar an bpointe,իսկույն
841,später::ADV,níos déanaí,ավելի ուշ
842,später::ADV,níos déanaí,հետո
843,jetzt::ADV,anois,այժմ
844,heute::ADV,inniu,այսօր
845,morgen::ADV,amárach,վաղը
846,bald::ADV,go luath,շուտով
847,bald::ADV,gan mhoill,շուտով
848,dann::ADV,ansin,ապա
849,dann::ADV,ansin,հետո
850,gestern::ADV,inné,երեկ
851,einst::ADV,tráth,հին ատեն
852,einst::ADV,uair amháin,հին ատեն
853,damals::ADV,ag an am,ատէնին
854,damals::ADV,an t-am sin,ատէնին
855,danach::ADV,ina dhiaidh sin,ապա
856,danach::ADV,ina dhiaidh sin,այն ժամանակ
857,vorher::ADV,cheana,առաջ
858,vorher::ADV,roimhe sin,առաջ
859,zuerst::ADV,ar dtús,նախ
860,einmal::ADV,uair amháin,մի անգամ
861,manchmal::ADV,uaireanta,երբեմն
862,oft::ADV,minic,հաճախ
863,immer::ADV,i gcónaí,միշտ
864,niemals::ADV,riamh,երբեք
865,hier::ADV,anseo,այստեղ
866,hierhin::ADV,anseo,այստեղ
867,von hier::ADV,an áit seo,այդտեղից
868,dort::ADV,ann,այնտեղ
869,dort::ADV,ansin,այնտեղ
870,dorthin::ADV,ann,այնտեղ
871,dorthin::ADV,ansin,այնտեղ
872,geradeaus::ADV,ar aghaidh,ուղիղ
873,rückwärts::ADV,siar,դեպի ետ
874,zurück::ADV,ar ais,ետ
875,unten::ADV,thíos,ներքեւում
876,hinab::ADV,síos,ներքեւ
877,oben::ADV,thuas,վերեւում
878,hinauf::ADV,suas,վերեւ
879,überall::ADV,i ngach áit,ամենուր
880,überall::ADV,ar fud na háite,ամենուր
881,nicht::ADV,ní,չէ
882,nicht::ADV,cha,չէ
883,ein wenig::ADV,beagán,մի քիչ
884,kaum::ADV,ar éigean,հազիվ
885,sehr::ADV,an-,շատ
886,so::ADV,chomh,այդպես
887,so::ADV,mar sin,այդպես
888,noch::ADV,fós,դեռ
889,noch::ADV,go fóill,դեռ
890,nur::ADV,amháin,միայն
891,nur::ADV,níl ach,միայն
892,schon::ADV,cheana,արդեն
893,schon::ADV,cheana féin,արդեն
894,wieder::ADV,arís,նորից
895,wieder::ADV,arís,դարձյալ
896,wieder::ADV,athuair,նորից
897,wieder::ADV,athuair,դարձյալ
898,vergebens::ADV,amú,իզուր
899,vergebens::ADV,in aisce,իզուր
900,vor::PRP,ar thosach,դիմացը
901,hinter::PRP,laistiar de,ետեւը
902,hinter::PRP,taobh thiar de,ետեւը
903,unter::PRP,faoi,տակ
904,durch::PRP,trí,միջով
905,neben::PRP,taobh le,քովը
906,neben::PRP,in aice le,քովը
907,zwischen::PRP,idir,միջեւ
908,wegen::PRP,de bharr,պատճառով
909,wegen::PRP,de bharr,շնորհից
910,wegen::PRP,mar gheall ar,պատճառով
911,wegen::PRP,mar gheall ar,շնորհից
912,dies::PRN,seo,սա
913,dies::PRN,seo,այս
914,das::PRN,sin,դա
915,das::PRN,sin,այդ
916,alles::PRN,gach rud,ամեն ինչ
917,ich::PRN,mé,ես
918,ich::PRN,mise,ես
919,du::PRN,tú,դու
920,du::PRN,tusa,դու
921,er::PRN,sé,նա
922,er::PRN,seisean,նա
923,wir::PRN,sinn,մենք
924,ihr::PRN,sibh,դուք
925,ihr::PRN,sibhse,դուք
926,sie::PRN,siad,նրանք
927,sie::PRN,siadsan,նրանք
928,was::FPRN,cad,ինչ
929,was::FPRN,céard,ինչ
930,wer::FPRN,cé,ով
931,wo::FADV,cá,ուր
932,wo::FADV,cá,որտեղ
933,wo::FADV,cén áit,ուր
934,wo::FADV,cén áit,որտեղ
935,wohin::FADV,cá,դեպի ուր
936,wohin::FADV,cén áit,դեպի ուր
937,wie::FADV,conas,ինչպես
938,wie::FADV,cén chaoi,ինչպես
939,warum::FADV,cén fáth,ինչու
940,warum::FADV,cad chuige,ինչու
941,wieviel::FNUM,cá mhéad,որչափ
942,eins::NUM,aon,մեկ
943,zwei::NUM,dhá,երկու
944,drei::NUM,trí,երեք
945,vier::NUM,ceathair,չորս
946,fünf::NUM,cúig,հինգ
947,sechs::NUM,sé,վեց
948,sieben::NUM,seacht,յոթ
949,acht::NUM,ocht,ութ
950,neun::NUM,naoi,ինը
951,zehn::NUM,deich,տասը
952,elf::NUM,aon déag,տասնմեկ
953,zwölf::NUM,dó dhéag,տասներկու
954,zwanzig::NUM,fiche,քսան
955,dreißig::NUM,tríocha,երեսուն
956,vierzig::NUM,daichead,քառասուն
957,vierzig::NUM,ceathracha,քառասուն
958,fünfzig::NUM,caoga,հիսուն
959,sechzig::NUM,seasca,վաթսուն
960,siebzig::NUM,seachtó,յոթանասուն
961,achtzig::NUM,ochtó,ութսուն
962,neunzig::NUM,nócha,իննսուն
963,hundert::NUM,céad,հարյուր
964,tausend::NUM,míle,հազար
965,und::CNJ,agus,ու
966,oder::CNJ,nó,կամ
967,stehen::V,seas,կանգնել
968,sitzen::V,suigh,նստել
969,liegen::V,luigh,ստել
970,hängen::V,tá crochta,կախվել
971,werden::V,éirigh,դառնալ
972,passieren::V,tarlaigh,պատահել
973,beginnen::V,tosaigh,սկսվել
974,enden::V,críochnaigh,վերջանալ
975,wechseln::V,athraigh,փոխվել
976,aufgehen[Sonne]::V,éirigh,բարձրանալ
977,aufgehen[Sonne]::V,éirigh,ելնել 
978,untergehen[Sonne]::V,fuin,մտնել
979,untergehen[Sonne]::V,téigh faoi,մտնել
980,scheinen[Sonne]::V,taitin,շողալ
981,scheinen[Sonne]::V,taitin,փայլել
982,scheinen[Sonne]::V,soilsigh,շողալ
983,scheinen[Sonne]::V,soilsigh,փայլել
984,donnern::V,tá toirneach ann,որոտալ
985,wehen::V,séid,փչել
986,strömen::V,sil,հոսել
987,fließen::V,rith,հոսել
988,fließen::V,snigh,հոսել
989,sich drehen::V,cas,պտտվել
990,sich drehen::V,imrothlaigh,պտտվել
991,schwanken::V,luasc,տատանվել
992,schwingen::V,luasc,ճոճվել
993,fallen::V,tit,ընկնել
994,brennen::V,dóigh,այրվել
995,rauchen::V,plúch toite,ծխել
996,regnen::V,báistigh,անձրեւ գալ
997,regnen::V,tá ag cur báistí,անձրեւ գալ
998,gefrieren::V,sioc,սառչել
999,gefrieren::V,reoigh,սառչել
1000,tauen::V,leáigh,լկիլ
1001,tauen::V,coscair,լկիլ
1002,schmelzen::V,leáigh,հալիլ
1003,trocknen::V,triomaigh,չորանալ
1004,sieden::V,fiuch,եռալ
1005,sieden::V,beirigh,եռալ
1006,faulen::V,lobh,փտել
1007,faulen::V,dreoigh,փտել
1008,verfaulen::V,lobh,նեխել
1009,verfaulen::V,feoigh,նեխել
1010,reißen::V,bris,պատռվել
1011,reißen::V,bris,ճղվել
1012,versinken::V,téigh síos,սուզվել
1013,vergehen::V,téigh thart,անցնել 
1014,erscheinen::V,tar,հայտնվել
1015,erscheinen::V,tar,երեւալ
1016,verschwinden::V,imigh,անհետանալ
1017,sinken::V,tit,ընկնել
1018,sinken::V,ísligh,ընկնել
1019,abnehmen::V,maolaigh,փոքրանալ
1020,abnehmen::V,laghdaigh,փոքրանալ
1021,zunehmen::V,méadaigh,մեծանալ
1022,steigen::V,éirigh,բարձրանալ
1023,wachsen::V,fás,աճել
1024,glänzen::V,lonraigh,նշուլել
1025,glänzen::V,lonraigh,փայլիլ
1026,funkeln::V,drithligh,փայլատակել
1027,lärmen::V,tóg callán,աղմուկ հանել
1028,läuten::V,buail,զնգալ
1029,klingeln::V,buail,զնգալ
1030,klirren::V,cling,զնգզնգալ
1031,brausen::V,búir,մոլեգնել
1032,rauschen::V,tá ag siosarnach,սոսափել
1033,klingen::V,tá glór ag,հնչել
1034,bellen::V,amhastraigh,հաչել
1035,heulen::V,glam,ոռնալ 
1036,blasen::V,séid,փչել 
1037,pfeifen::V,lig fead,սուլել
1038,schreien::V,béic,գոռալ 
1039,schreien::V,glaoigh,գոռալ 
1040,stöhnen::V,lig cnead,տնքալ
1041,zittern::V,crith,դողալ
1042,zittern::V,creathnaigh,դողալ
1043,leben::V,mair,ապրել
1044,geboren werden::V,rugadh,ծնվել
1045,atmen::V,análaigh,շնչել
1046,trinken::V,ól,խմել
1047,essen::V,ith,ուտել
1048,schlucken::V,slog,կլանել
1049,schlucken::V,slog,կուլ տալ
1050,müde werden::V,tuirsigh,հոգնել
1051,einschlafen::V,tit ina chodladh,քուն մտնել
1052,schlafen::V,codail,քնել
1053,aufwachen::V,múscail,արթննալ
1054,aufstehen::V,éirigh,ելլել
1055,sich erholen::V,lig scíth,հանգստանալ
1056,krank werden::V,éirigh tinn,հիւանդանալ
1057,krank sein::V,tá tinn,հիվանդ լինել
1058,schmerzen::V,tá pian i,ցավել
1059,husten::V,déan casacht,հազալ
1060,genesen::V,téarnaigh,ապաքինվել
1061,sterben::V,éag,մեռնել
1062,sterben::V,éag,վախճանվել
1063,sterben::V,faigh bás,մեռնել
1064,sterben::V,faigh bás,վախճանվել
1065,umkommen::V,caill,կործանվել
1066,sich bewegen::V,bog,ընթանալ
1067,sich bewegen::V,gluais,ընթանալ
1068,sich rühren::V,corraigh,շարժվել
1069,sich erheben::V,seas suas,կանգնել
1070,sich erheben::V,seas suas,վեր կենալ
1071,sich setzen::V,suigh,նստել
1072,hinfallen::V,tit,ընկնել
1073,laufen::V,siúil,քայլել
1074,schreiten::V,siúil,ճեմել
1075,spazierengehen::V,téigh ag spaisteoireacht,շրջագայել
1076,eilen::V,deifrigh,շտապել
1077,eilen::V,brostaigh,շտապել
1078,sich beeilen::V,deifrigh,շտապել 
1079,sich beeilen::V,déan deifir,շտապել 
1080,sausen::V,luathaigh,սլանալ
1081,rennen::V,rith,վազել
1082,springen::V,léim,ցատկել
1083,klettern::V,dreap,մագլցել
1084,schaukeln::V,téigh ar an maide corrach,ճոճվել
1085,schaukeln::V,téigh ar an maide corrach,օրորվել
1086,kriechen::V,snámh,սողալ
1087,schwimmen::V,snámh,լողալ
1088,tauchen::V,tum,սուզվել
1089,rudern::V,iomair,թիավարել
1090,rudern::V,rámhaigh,թիավարել
1091,fahren::V,tiomáin,ընթանալ
1092,fliegen::V,eitil,թռչել
1093,gehen::V,téigh,գնալ
1094,weggehen::V,imigh,հեռանալ
1095,abfahren::V,imigh,ճանապարհվել
1096,anhalten::V,stad,կանգնել
1097,hineingehen::V,téigh isteach,մտնել
1098,eintreten::V,téigh isteach,մտնել
1099,kommen::V,tar,գալ
1100,ankommen::V,tar,ժամանել
1101,zurückkommen::V,fill,վերադառնալ
1102,bleiben::V,fan,մնալ
1103,warten::V,fan,սպասել
1104,erwarten::V,tá ag súil le,սպասել
1105,erwarten::V,tá ag dréim le,սպասել
1106,suchen::V,lorg,որոնել
1107,finden::V,faigh,գտնել
1108,finden::V,aimsigh,գտնել
1109,versuchen::V,triail,փորձել
1110,vorbereiten::V,réitigh,պատրաստել
1111,lieben::V,gráigh,սիրել
1112,mögen::V,taitin le,հավանել
1113,mögen::V,taitin le,սիրել
1114,mögen::V,is maith le,հավանել
1115,mögen::V,is maith le,սիրել
1116,lachen::V,gáir,ծիծաղել
1117,rühren::V,téigh i bhfeidhm ar,հուզել
1118,weinen::V,goil,լալ
1119,weinen::V,caoin,լալ
1120,schimpfen::V,tá ag clamhsán,տրտնջալ
1121,schimpfen::V,tá ag clamhsán,քրթմնջել
1122,sich ärgern::V,tá corraithe,զայրանալ
1123,sich fürchten::V,tá eagla ar,վախնալ
1124,fürchten::V,tá eagla ar,վախենալ
1125,fliehen::V,teith,փախչել
1126,flüchten::V,éalaigh,փախչել
1127,sehen::V,feic,տեսնել
1128,anschauen::V,dearc,դիտել
1129,anschauen::V,féach ar,դիտել
1130,ansehen::V,breathnaigh,նայել
1131,hören::V,cluin,լսել
1132,zuhören::V,éist,ունկնդրել
1133,probieren::V,bliais,համը տեսել
1134,riechen::V,bolaigh,հոտ առնել
1135,fühlen::V,braith,զգալ
1136,fühlen::V,mothaigh,զգալ
1137,scheinen::V,tá an chuma ar,երեւալ
1138,zu sehen sein::V,tá le feiceáil,երեւալ
1139,vernehmen::V,clois,իմանալ 
1140,frieren::V,tá fuar,մրսել
1141,tun::V,déan,անել
1142,können::V,féad,կարողանալ
1143,können::V,is féidir le,կարողանալ
1144,wollen::V,tá ag iarraidh,ուզել
1145,wollen::V,tá ag iarraidh,ցանկանալ
1146,anfangen::V,tosaigh,սկսել
1147,anfangen::V,cuir tús le,սկսել
1148,beenden::V,críochnaigh,վերջացնել
1149,beenden::V,cuir deireadh le,վերջացնել
1150,aufhören::V,stad,դադարել
1151,gelingen::V,éirigh le,հաջողվել
1152,gelingen::V,éirigh le,գլուխ գալ
1153,geraten::V,tá deireadh ar,ստացվել
1154,öffnen::V,oscail,բաց անել
1155,schließen::V,dún,փակել 
1156,schließen::V,iaigh,փակել 
1157,stellen::V,cuir,դնել
1158,setzen::V,cuir,նստեցնել
1159,setzen::V,socraigh,նստեցնել
1160,legen::V,cuir,դնել
1161,berühren::V,teagmhaigh le,դիպչել
1162,berühren::V,teagmhaigh le,շոշափել
1163,verbinden::V,ceangail,շաղկապել
1164,bedecken::V,clúdaigh,ծածկել
1165,bedecken::V,cumhdaigh,ծածկել
1166,aufhängen::V,croch,կախել
1167,anzünden::V,las,վառել
1168,anzünden::V,adhain,վառել
1169,aufheben::V,tóg,վերցնել
1170,aufheben::V,ardaigh,վերցնել
1171,zurücklassen::V,fág,թողնել
1172,verlieren::V,caill,կորցնել
1173,fallen lassen::V,lig uait,գցել
1174,fallen lassen::V,caith uait,գցել
1175,machen::V,déan,անել
1176,machen::V,réitigh,անել
1177,herstellen::V,táirg,արտադրել
1178,bauen::V,tóg,կառուցել
1179,reparieren::V,deisigh,նորոգել
1180,verbessern::V,feabhsaigh,բարելավել
1181,ändern::V,athraigh,փոխել
1182,graben::V,tochail,փորել
1183,beugen::V,crom,ծռել
1184,biegen::V,lúb,թեքել
1185,drehen::V,cas,ոլորել
1186,wenden::V,tiontaigh,պտտել
1187,umdrehen::V,iompaigh,շրջել
1188,umdrehen::V,tiontaigh,շրջել
1189,heben::V,ardaigh,բարձրացնել
1190,hochheben::V,tóg,բարձրացնել
1191,ergreifen::V,beir ar,վարակվել
1192,halten::V,coimeád,բռնել
1193,halten::V,coinnigh,բռնել
1194,drücken::V,brúigh,ճնշել
1195,schieben::V,brúigh,հրել
1196,kratzen::V,scríob,քերել
1197,lecken::V,ligh,լիզել
1198,lecken::V,leadhb,լիզել
1199,beißen::V,bain greim as,կծել
1200,abreißen::V,stróic,պոկել
1201,abreißen::V,tarraing,պոկել
1202,abschneiden::V,scoith,կտրել 
1203,binden::V,ceangail,կապել
1204,stecken::V,sáigh,խրել
1205,brechen::V,bris,կոտրել 
1206,klopfen::V,cnag,թակել
1207,hauen::V,buail,ծեծել
1208,kleben::V,gliúáil,կպցնել
1209,reiben::V,cuimil,շփել
1210,streichen::V,leath,վրան քսել
1211,schleifen::V,líomh,սրել 
1212,schneiden::V,gearr,կտրել
1213,rütteln::V,croith,ցնցել
1214,schütteln::V,croith,թափահարել
1215,schwenken::V,luasc,ճոճել
1216,schütten::V,doirt,լցնել
1217,füllen::V,líon,լիքը լցնել
1218,einwickeln::V,cuach,փաթաթել
1219,einwickeln::V,clúdaigh,փաթաթել
1220,tragen::V,iompair,կրել
1221,tragen::V,iompair,տանել
1222,schleppen::V,tarraing,քաշել
1223,ziehen::V,tarraing,ձգել
1224,ziehen::V,tarraing,քաշել
1225,aufbewahren::V,coinnigh,պահել 
1226,werfen::V,caith,նետել
1227,fangen::V,ceap,
1228,packen::V,beir ar,հափշտակել
1229,verstecken::V,folaigh,ծածկել
1230,verstecken::V,cuir i bhfolach,ծածկել
1231,teilen::V,roinn,բաժանել
1232,schicken::V,seol,ուղարկել
1233,bringen::V,beir,բերել
1234,bringen::V,tabhair,բերել
1235,hinzufügen::V,cuir le,ավելացնել
1236,bekommen::V,faigh,հայթայթել
1237,erhalten::V,faigh,ստանալ
1238,nehmen::V,tóg,վերցնել
1239,nehmen::V,glac,վերցնել
1240,wählen::V,pioc,ընտրել
1241,wählen::V,roghnaigh,ընտրել
1242,auswählen::V,roghnaigh,գերադասել
1243,bewahren::V,caomhnaigh,պահպանել
1244,behindern::V,cuir bac ar,խոչընդոտել
1245,verderben::V,mill,փչացնել
1246,beschädigen::V,loit,վնասել
1247,beschädigen::V,déan damáiste do,վնասել
1248,zerbrechen::V,bris,ջարդել
1249,zerbrechen::V,bris,կոտրել
1250,zerreißen::V,stiall,պատռել
1251,zerstören::V,mill,քանդել
1252,zerstören::V,scrios,քանդել
1253,verbrennen::V,las,այրել
1254,verbrennen::V,dóigh,այրել
1255,geben::V,tabhair,տալ
1256,reichen::V,sín,հանձնել
1257,reichen::V,cuir,հանձնել
1258,schenken::V,bronn,նվիրել
1259,schenken::V,tabhair,նվիրել
1260,versprechen::V,geall,խոստանալ
1261,wünschen::V,guigh,մաղթել
1262,loben::V,mol,գովել
1263,küssen::V,póg,համբուրել
1264,wiegen::V,bog,օրորել
1265,wiegen::V,luasc,օրորել
1266,zudecken::V,clúdaigh,վրան գցել
1267,wecken::V,dúisigh,զարթնեցնել
1268,zeigen::V,taispeáin,ցույց տալ
1269,führen::V,treoraigh,ուղեկցել
1270,lehren::V,múin,սովորեցնել
1271,lehren::V,teagasc,սովորեցնել
1272,unterrichten::V,múin,ավանդել
1273,unterrichten::V,teagasc,ավանդել
1274,aufziehen::V,tóg,դաստիարակել
1275,leiten::V,tá i gceannas ar,ղեկավարել
1276,leiten::V,tá i gceannas ar,կառավարել
1277,antreiben::V,gríosaigh,շտապեցնել
1278,lassen::V,cuir ag,ստիպել
1279,einladen::V,cuir cuireadh ar,հրավիրել
1280,vereinigen::V,aontaigh,միացնել
1281,besuchen::V,tabhair cuairt ar,այցելել
1282,treffen::V,cas ar,հանդիպել
1283,treffen::V,buail le,հանդիպել
1284,sich versammeln::V,bailigh,հավաքվել
1285,sich versammeln::V,cruinnigh,հավաքվել
1286,spielen::V,imir,խաղալ
1287,spielen::V,tá ag spraoi,խաղալ
1288,singen::V,can,երգել
1289,tanzen::V,rinc,պարել
1290,tanzen::V,damhsaigh,պարել
1291,sich trennen::V,scar,ցրվել
1292,verlassen::V,fág,լքել
1293,retten::V,tarrtháil,փրկել
1294,bewachen::V,cosain,պահել
1295,bewachen::V,gardáil,պահել
1296,schützen::V,cosain,պաշտպանել
1297,verteidigen::V,cosain,պաշտպանել
1298,sich schlagen::V,tá ag bruíon,կռվել
1299,schießen::V,caith,կրակել
1300,schießen::V,scaoil,կրակել
1301,siegen::V,bain,հաղթել
1302,siegen::V,buaigh,հաղթել
1303,ärgern::V,cuir isteach ar,ձանձրացնել
1304,schlagen::V,buail,խփել
1305,treten::V,ciceáil,քացի տալ
1306,stechen::V,sáigh,խայթել
1307,stoßen::V,brúigh,մղել
1308,stoßen::V,soncáil,մղել
1309,stehlen::V,goid,գողանալ
1310,stören::V,cuir isteach ar,խանգարել
1311,belästigen::V,cuir as do,անհանգստացնել
1312,verbergen::V,ceil,թաքցնել
1313,täuschen::V,cuir dallamullóg ar,խաբել
1314,betrügen::V,déan calaois ar,խաբել
1315,töten::V,maraigh,սպանել 
1316,wohnen::V,cuir faoi,բնակվել
1317,wohnen::V,tá ina chónaí,բնակվել
1318,arbeiten::V,oibrigh,աշխատել
1319,sammeln::V,bailigh,հավաքել
1320,sammeln::V,cruinnigh,հավաքել
1321,pflücken::V,pioc,քաղել
1322,jagen::V,seilg,որս անել
1323,fischen::V,iasc,ձուկ բռնել
1324,fassen::V,beir ar,բռնել
1325,hüten::V,aoirigh,արածեցնել
1326,treiben::V,seol,հովուել
1327,treiben::V,tiomáin,հովուել
1328,anbinden::V,ceangail,չուանել
1329,füttern::V,cothaigh,կերակրել
1330,füttern::V,beathaigh,կերակրել
1331,melken::V,bligh,կթել
1332,melken::V,crúigh,կթել
1333,hacken::V,gearr,կոտորել
1334,gießen::V,uiscigh,ջրել
1335,reifen::V,aibigh,հասունանալ 
1336,zubereiten::V,cócaráil,պատրաստել
1337,kochen::V,bruith,եփել
1338,kochen::V,beirigh,եփել
1339,backen::V,bácáil,թխել
1340,braten::V,róst,տապակել
1341,braten::V,frioch,տապակել
1342,umrühren::V,measc,խառնել
1343,stricken::V,cniotáil,գործել
1344,nähen::V,fuaigh,կարել
1345,färben::V,dathaigh,ներկել
1346,reinigen::V,glan,մաքրել
1347,waschen::V,nigh,լվանալ
1348,abwischen::V,glan,սրբել
1349,spülen::V,sruthlaigh,ողողել
1350,spülen::V,sruthlaigh,պարզաջրել
1351,fegen::V,scuab,ավլել
1352,kehren::V,scuab,ավլել
1353,baden::V,folc,լողանալ
1354,sich waschen::V,nigh é féin,լվացվել
1355,ausziehen::V,bain de,հանել
1356,anziehen::V,cuir ar,հագնել
1357,sich anziehen::V,gléas é féin,հագնվել
1358,kämmen::V,cíor,սանրել
1359,schmücken::V,maisigh,զարդարել
1360,sagen::V,abair,ասել
1361,sprechen::V,labhair,խոսել
1362,reden::V,caintigh,զրուցել
1363,sich unterhalten::V,caintigh,խոսակցել
1364,sich unterhalten::V,tá ag comhrá,խոսակցել
1365,fragen::V,fiafraigh,հարցնել
1366,fragen::V,cuir ceist,հարցնել
1367,bitten::V,iarr,խնդրել
1368,erzählen::V,inis,պատմել
1369,erzählen::V,eachtraigh,պատմել
1370,mitteilen::V,aithris,հաղորդել
1371,mitteilen::V,cuir in iúl,հաղորդել
1372,nennen::V,ainmnigh,անվանել
1373,rufen::V,glaoigh,կանչել
1374,prahlen::V,maígh,պարծենալ
1375,übersetzen::V,aistrigh,թարգմանել
1376,denken::V,síl,մտածել
1377,denken::V,ceap,մտածել
1378,glauben::V,creid,հավատալ
1379,bemerken::V,tabhair faoi deara,նկատել
1380,erkennen::V,aithin,ճանաչել
1381,begreifen::V,tuig,հասկանալ
1382,verstehen::V,tuig,ըմբռնել
1383,lernen::V,foghlaim,սովորել
1384,wissen::V,tá a fhios ag,իմանալ
1385,sich erinnern an::V,cuimhnigh ar,հիշել
1386,sich erinnern an::V,cuimhnigh ar,մտաբերել
1387,sich erinnern an::V,is cuimhne ar,հիշել
1388,sich erinnern an::V,is cuimhne ar,մտաբերել
1389,vergessen::V,dearmad,մոռանալ
1390,messen::V,tomhais,չափել
1391,zählen::V,cuntais,թվել
1392,zählen::V,cuntais,հաշվել
1393,rechnen::V,ríomh,հաշվել
1394,rechnen::V,ríomh,հաշվարկել
1395,rechnen::V,áirigh,հաշվել
1396,rechnen::V,áirigh,հաշվարկել
1397,lesen::V,léigh,կարդալ
1398,malen::V,péinteáil,նկարել
1399,zeichnen::V,línigh,գծել
1400,zeichnen::V,tarraing,գծել
1401,schreiben::V,scríobh,գրել
1402,besitzen::V,is le,ունենալ
1403,besitzen::V,is le,տեր լինել
1404,kaufen::V,ceannaigh,գնել
1405,verkaufen::V,díol,վաճառել
1406,bezahlen::V,íoc as,վճարել
1407,zahlen::V,íoc,վճարել
1408,beherrschen::V,rialaigh,ղեկավարել
1409,ertragen::V,seas,դիմանալ
1410,ertragen::V,fulaing,դիմանալ
1411,ertragen::V,foighnigh,դիմանալ
1412,Ader::N,,երակ
1413,vorwärts::ADV,,առաջ
