,Concept_ID,ro,ady
700,gelb::A,galben,гъожьы́
701,blau::A,albastru,шхъуантӏэ
702,grün::A,verde,шхъуантӏэ
703,grau::A,gri,шхъо
704,grau::A,cenușiu,шхъо
705,bunt::A,colorat,къолэны
706,billig::A,ieftin,пыут
707,teuer::A,scump,сикӏа́с
708,teuer::A,scump,силъа́пӏ
709,wertvoll::A,prețios,пкӏэ зиӏ
710,wertvoll::A,prețios,уасэ́ зыфа́шӏ
711,blind::A,orb,нэшъу́
712,taub::A,surd,дэгу
713,kräftig::A,tare,лъэ́ш
714,kräftig::A,forte,лъэ́ш
715,kräftig::A,robust,лъэ́ш
716,stark::A,viguros,лъэ́ш
717,stark::A,puternic,лъэ́ш
718,schwach::A,slab,хъыбэй
719,schwach::A,debil,хъыбэй
720,fett::A,gras,пщэры́
721,schlank::A,zvelt,ищыгъэ
722,hübsch::A,drăguț,дахэ́
723,böse::A,rău,ябгэ
724,böse::A,răutăcios,ябгэ
725,dumm::A,nerod,делэ
726,dumm::A,tâmpit,делэ
727,faul::A,leneș,шъхьахы́нэ
728,fleißig::A,harnic,егугъурэ
729,fleißig::A,sârguincios,егугъурэ
730,geizig::A,calic,тхьацэ
731,geizig::A,zgârcit,тхьацэ
732,klug::A,isteț,акъылышӏу́
733,klug::A,deștept,акъылышӏу́
734,geschickt::A,dibaci,ӏэпэӏэсэ́
735,geschickt::A,dibaci,шо́у шӏыгъэ́
736,lieb::A,drag,псэм фэд
737,lieb::A,iubit,псэм фэд
738,lustig::A,vesel,чэф
739,sanft::A,blând,ӏушъа́б
740,sanft::A,blajin,ӏушъа́б
741,hungrig::A,flămând,гъаблэ́
742,krank::A,bolnav,сыма́дж
743,nackt::A,gol,пцӏанэ́
744,traurig::A,trist,нэшхъэй
745,traurig::A,mâhnit,нэшхъэй
746,lebendig::A,viu,
747,gut::A,bun,дэгъу́
748,schlecht::A,rău,дэи
749,schlecht::A,prost,дэи
750,richtig::A,drept,тэрэз
751,richtig::A,corect,тэрэз
752,schlimm::A,rău,щынэгъо
753,wahr::A,adevărat,шъыпкъэ́
754,alt::A,uzat,жъы
755,alt::A,vechi,жъы
756,neu::A,nou,кӏэ
757,ehemalig::A,fost,-щтыгъэ
758,ehemalig::A,fost,-гъэ
759,ehemalig::A,anterior,-щтыгъэ
760,ehemalig::A,anterior,-гъэ
761,alt[Lebewesen]::A,bătrîn,жъы
762,jung::A,tânăr,ныбжьыкӏэ́
763,arm::A,sărac,тхьамы́кӏ
764,arm::A,sărman,тхьамы́кӏ
765,reich::A,avut,бай
766,reich::A,bogat,бай
767,bekannt::A,cunoscut,нэӏуа́с
768,berühmt::A,renumit,цӏэры́ӏу
769,fremd::A,străin,хымэ
770,verschieden::A,diferit,зэфэшъхьафы
771,verschieden::A,deosebit,зэфэшъхьафы
772,nah::A,apropiat,благъэ́
773,fern::A,departe,чыжьэ
774,linker::A,stâng,сэмэ́гу
775,rechter::A,drept,джабгъу
776,anderer::A,alt,нэмы́кӏ
777,erster::A,prim,апэр
778,zweiter::A,al doilea,я́тӏонэр
779,dritter::A,treilea,ящэнэр
780,letzter::A,final,аужыр
781,allein::ADV,singur,зы
782,auf einmal::ADV,dintrodată,ардэдэм
783,auf einmal::ADV,dintrodată,асыхьатым
784,zusammen::ADV,împreună,зэгъусэхэ́у
785,lange::ADV,îndelung,бэрэ́
786,lange::ADV,mult timp,бэрэ́
787,plötzlich::ADV,deodată,зэкӏэм
788,plötzlich::ADV,pe neașteptate,зэкӏэм
789,sofort::ADV,imediat,ардэдэм
790,sofort::ADV,imediat,асыхьатым
791,sofort::ADV,numaidecît,ардэдэм
792,sofort::ADV,numaidecît,асыхьатым
793,später::ADV,mai apoi,нэужым
794,später::ADV,mai târziu,нэужым
795,jetzt::ADV,acum,джы
796,heute::ADV,azi,непэ́
797,heute::ADV,astăzi,непэ́
798,morgen::ADV,mâine,неу́щы
799,bald::ADV,curând,псынкӏэу
800,dann::ADV,apoi,нэужым
801,gestern::ADV,ieri,тыгъуа́с
802,einst::ADV,odată,зэгорэ́м
803,einst::ADV,odinioară,зэгорэ́м
804,damals::ADV,atunci,армэ
805,damals::ADV,atunci,ащыгъум
806,damals::ADV,pe atunci,армэ
807,damals::ADV,pe atunci,ащыгъум
808,danach::ADV,după aceasta,нэужым
809,vorher::ADV,mai întâi,нахьыпэм
810,vorher::ADV,în prealabil,нахьыпэм
811,zuerst::ADV,întâi,
812,zuerst::ADV,în primul rând,
813,einmal::ADV,odată,зэ
814,manchmal::ADV,uneori,
815,manchmal::ADV,câteodată,
816,oft::ADV,des,бэрэ
817,oft::ADV,deseori,бэрэ
818,immer::ADV,mereu,ренэ́у
819,immer::ADV,întotdeauna,ренэ́у
820,niemals::ADV,niciodată,
821,hier::ADV,aci,
822,hier::ADV,aici,
823,hierhin::ADV,încoace,
824,von hier::ADV,de aici,
825,dort::ADV,acolo,модэ
826,dorthin::ADV,dincolo,модэ́
827,geradeaus::ADV,drept înainte,занкӏэу
828,vorwärts::ADV,înainte,ыпэкӏэ
829,rückwärts::ADV,îndărăt,ыужыкӏэ́
830,zurück::ADV,înapoi,ыужыкӏэ́
831,unten::ADV,jos,ычӏэкӏэ́
832,unten::ADV,dedesubt,ычӏэкӏэ́
833,hinab::ADV,în jos,ычӏэгъы́
834,hinab::ADV,în jos,ычӏэкӏэ́
835,hinab::ADV,de vale,ычӏэгъы́
836,hinab::ADV,de vale,ычӏэкӏэ́
837,oben::ADV,sus,ышъхьагъы
838,oben::ADV,deasupra,ышъхьагъы
839,hinauf::ADV,în sus,ышъхьагъыкӏэ
840,überall::ADV,peste tot,тыди́
841,überall::ADV,peste tot,тыдэкӏи́
842,überall::ADV,pretutindeni,тыди́
843,überall::ADV,pretutindeni,тыдэкӏи́
844,nicht::ADV,nu,-п
845,nicht::ADV,nu,мы-
846,ein wenig::ADV,puțin,тӏэкӏу
847,kaum::ADV,cu greu,къоды́й
848,kaum::ADV,cu anevoie,къоды́й
849,sehr::ADV,mult,дэд
850,sehr::ADV,foarte,дэд
851,so::ADV,așa,ащ фэд
852,so::ADV,așa,мыщ фэд
853,so::ADV,așa,джащ фэд
854,so::ADV,atât,ащ фэд
855,so::ADV,atât,мыщ фэд
856,so::ADV,atât,джащ фэд
857,noch::ADV,încă,джыри
858,nur::ADV,doar,ныӏэ́п
859,schon::ADV,și,
860,schon::ADV,deja,
861,wieder::ADV,iar,джыри
862,wieder::ADV,iarăși,джыри
863,vergebens::ADV,în zadar,пкӏэнчъэ́у
864,vor::PRP,înainte de,пашъхьэ́
865,hinter::PRP,după,кӏы́б
866,hinter::PRP,în spatele,кӏы́б
867,unter::PRP,sub,чӏэ-
868,durch::PRP,prin,пхыры-
869,neben::PRP,lângă,дэжь
870,neben::PRP,alături de,дэжь
871,zwischen::PRP,între,азыфа́гу
872,zwischen::PRP,dintre,азыфа́гу
873,wegen::PRP,pentru,къы-
874,dies::PRN,acesta,ар
875,das::PRN,asta,а
876,das::PRN,asta,мо
877,alles::PRN,tot,зэкӏэ́
878,ich::PRN,eu,сэ
879,du::PRN,tu,о
880,er::PRN,el,ар
881,er::PRN,dânsul,ар
882,wir::PRN,noi,тэ
883,ihr::PRN,voi,шъо
884,sie::PRN,ei,ахэр
885,sie::PRN,dânșii,ахэр
886,was::FPRN,ce,сыд
887,wer::FPRN,cine,хэт
888,wo::FADV,unde,тыдэ́
889,wohin::FADV,încotro,тыдэ́
890,wie::FADV,cum,сыдэущтэ́у
891,warum::FADV,de ce,сыд пае́
892,warum::FADV,pentru ce,сыд пае́
893,wieviel::FNUM,cât,тхьапш
894,wieviel::FNUM,cât,сыд фэди́з
895,eins::NUM,unu,зы
896,zwei::NUM,doi,тӏу
897,drei::NUM,trei,щы
898,vier::NUM,patru,плӏы
899,fünf::NUM,cinci,тфы
900,sechs::NUM,șase,хы
901,sieben::NUM,șapte,блы
902,acht::NUM,opt,и
903,neun::NUM,nouă,бгъу
904,zehn::NUM,zece,пшӏы
905,elf::NUM,unsprezece,пшӏыкӏузы́
906,zwölf::NUM,douăsprezece,пшӏыкӏутӏу
907,zwanzig::NUM,douăzeci,тӏокӏы́
908,dreißig::NUM,treizeci,щэкӏы
909,vierzig::NUM,patruzeci,тӏокӏи́тӏу
910,fünfzig::NUM,cincizeci,шъэны́ыкъу
911,sechzig::NUM,șaizeci,тӏокӏи́щ
912,siebzig::NUM,șaptezeci,тӏокӏищырэ́ пшӏырэ́
913,achtzig::NUM,optzeci,тӏокӏи́пӏ
914,neunzig::NUM,nouăzeci,тӏокӏиилӏырэ́ пшӏырэ́
915,hundert::NUM,sută,шъэ
916,tausend::NUM,mie,мин
917,und::CNJ,și,ыкӏи
918,oder::CNJ,ori,е
919,stehen::V,sta,ущытын
920,stehen::V,sta,умыхъыен
921,sitzen::V,ședea,уисын
922,sitzen::V,ședea,утесын
923,liegen::V,zăcea,телъы́н
924,liegen::V,fi culcat,телъы́н
925,hängen::V,atârna,къыщылэлын
926,hängen::V,atârna,къыщылэлын щыгъын быхъур
927,werden::V,deveni,хъун
928,werden::V,se face,хъун
929,passieren::V,se întâmpla,къэхъун
930,beginnen::V,începe,къежьэн
931,beginnen::V,începe,къыублэн
932,enden::V,se sfârși,ухы́н
933,enden::V,se termina,ухы́н
934,wechseln::V,se schimba,зэхъожьы́н
935,aufgehen[Sonne]::V,răsări,къыкъокӏы́н
936,untergehen[Sonne]::V,apune,къохьан
937,scheinen[Sonne]::V,străluci,къепсыи
938,donnern::V,tuna,гъогъон
939,wehen::V,bate,епщэ́н
940,strömen::V,curge în șiroaie,чъэн
941,fließen::V,curge,чъэн
942,sich drehen::V,se învârti,зыгъэчэрэгъу́н
943,schwanken::V,se clătina,хъые́н
944,schwingen::V,vibra,зыгъэхъые́н
945,schwingen::V,flutura,зыгъэхъые́н
946,fallen::V,cădea,къефэхы́н
947,brennen::V,arde,стын
948,rauchen::V,fuma,ӏугъо къикӏын
949,regnen::V,ploua,къещхы́н
950,gefrieren::V,îngheța,дыкъын
951,tauen::V,se dezgheța,жъун
952,schmelzen::V,se topi,ткӏун
953,trocknen::V,se usca,гъушъы́н
954,trocknen::V,se usca,чъэпхъу́н
955,sieden::V,fierbe,жъон
956,sieden::V,clocoti,жъон
957,faulen::V,se împuți,шъун
958,verfaulen::V,putrezi,шъун
959,reißen::V,se rupe,зэӏэтхъы́н
960,reißen::V,se sfâșia,зэӏэтхъы́н
961,versinken::V,se scufunda,чӏихьан
962,vergehen::V,trece,блэкӏы́н
963,vergehen::V,se scurge,блэкӏы́н
964,erscheinen::V,apărea,къэлъэгъон
965,verschwinden::V,dispărea,кӏодыжьы́н
966,sinken::V,cădea,
967,sinken::V,coborî,
968,abnehmen::V,scădea,къыкӏичын
969,abnehmen::V,descrește,къыкӏичын
970,zunehmen::V,spori,хэхъо́н
971,zunehmen::V,crește,хэхъо́н
972,zunehmen::V,augmenta,хэхъо́н
973,steigen::V,urca,къежьэн
974,wachsen::V,crește,хэхъо́н
975,wachsen::V,crește,къэкӏы́н
976,glänzen::V,luci,цӏыу́н
977,glänzen::V,străluci,цӏыу́н
978,funkeln::V,scânteia,жъыу́н
979,lärmen::V,face larmă,бырсыры́н
980,läuten::V,suna,теон
981,klingeln::V,suna,теон
982,klirren::V,zăngăni,
983,brausen::V,vui,шъуин
984,rauschen::V,vâjâi,макъэ гъэӏун
985,klingen::V,suna,къыхэӏукӏын
986,bellen::V,lătra,хьакъу́н
987,heulen::V,urla,быун
988,blasen::V,sufla,епщэ́н
989,pfeifen::V,fluiera,шъуин
990,schreien::V,țipa,куо́н
991,schreien::V,țipa,кӏыи́н
992,stöhnen::V,geme,щэӏун
993,zittern::V,tremura,кӏэзэзын
994,leben::V,trăi,псэу́н
995,geboren werden::V,se naște,къэхъун
996,atmen::V,respira,жьы къэщэ́н
997,trinken::V,bea,ешъо́н
998,essen::V,mânca,шхын
999,schlucken::V,înghiți,бдырыин
1000,müde werden::V,se obosi,пшъын
1001,einschlafen::V,adormi,хэчъыен
1002,schlafen::V,dormi,чъые́н
1003,aufwachen::V,se deștepta,къэущы́н
1004,aufstehen::V,fi se scula,уцу́н
1005,sich erholen::V,se relaxa,зыгъэпсэфын
1006,sich erholen::V,se destinde,зыгъэпсэфын
1007,krank werden::V,se îmbolnăvi,сымаджэ́ хъун
1008,krank sein::V,zăcea,сымэджэ́н
1009,krank sein::V,fi bolnav,сымэджэ́н
1010,schmerzen::V,durea,сымэджэ́н
1011,husten::V,tuși,пскэ́н
1012,genesen::V,se însănătoși,хъужьын
1013,sterben::V,muri,лӏэн
1014,umkommen::V,pieri,хэкӏодэн
1015,sich bewegen::V,se mișca,хъые́н
1016,sich rühren::V,se mișca,хъые́н
1017,sich erheben::V,se ridica,къэтэджын
1018,sich setzen::V,lua loc,тӏысы́н
1019,sich setzen::V,se așeza,тӏысы́н
1020,hinfallen::V,cădea jos,ебэджы́н
1021,laufen::V,merge,кӏон
1022,laufen::V,merge pe jos,кӏон
1023,schreiten::V,păși,кӏон
1024,spazierengehen::V,se plimba,къэкӏухьэн
1025,eilen::V,fi se grăbi,гузэжъон
1026,sich beeilen::V,se grăbi,гуӏэ́н
1027,sausen::V,țâșni,псынкӏэ́у чъэн
1028,rennen::V,fugi,чъэн
1029,rennen::V,alerga,чъэн
1030,springen::V,sări,пкӏэн
1031,klettern::V,urca,дэцохъоен
1032,klettern::V,se cățăra,дэцохъоен
1033,schaukeln::V,legăna,уешӏэн
1034,kriechen::V,se târî,цохъо́н
1035,schwimmen::V,înota,есы́н
1036,tauchen::V,se scufunda,зычӏэгъэо́н
1037,rudern::V,vâsli,къошъо бэщкӏэ фын
1038,rudern::V,lopăta,къошъо бэщкӏэ фын
1039,fahren::V,merge,кӏон
1040,fliegen::V,zbura,быбы́н
1041,gehen::V,merge,кӏон
1042,weggehen::V,se duce,ӏукӏын
1043,abfahren::V,pleca,ежьэн
1044,anhalten::V,se opri,къэуцу́н
1045,hineingehen::V,intra,ихьан
1046,eintreten::V,intra,чӏэхьан
1047,kommen::V,veni,къэкӏо́н
1048,ankommen::V,sosi,къэсы́н
1049,ankommen::V,ajunge,къэсы́н
1050,zurückkommen::V,se întoarce,гъэзэжьын
1051,bleiben::V,rămâne,къэнэ́н
1052,warten::V,aștepta,пэплъэ́н
1053,erwarten::V,aștepta,ежэн
1054,suchen::V,căuta,лъыхъу́н
1055,finden::V,găsi,къэгъоты́н
1056,finden::V,găsi,къыхэгъэщы́н
1057,versuchen::V,încerca,пылъы́н
1058,vorbereiten::V,pregăti,гъэхьазыры́н
1059,lieben::V,iubi,шӏу плъэгъу́н
1060,mögen::V,plăcea a,шӏу плъэгъу́н
1061,lachen::V,râde,щхын
1062,rühren::V,mișca,гур гъэузын
1063,rühren::V,înduioșa,гур гъэузын
1064,weinen::V,plânge,гъын
1065,schimpfen::V,înjura,хъонэн
1066,sich ärgern::V,se supăra,губжы́н
1067,sich fürchten::V,se teme,щынэ́н
1068,sich fürchten::V,fi teamă a,щынэ́н
1069,fürchten::V,se teme de,щынэ́н
1070,fliehen::V,fugi,
1071,flüchten::V,evada,
1072,sehen::V,vedea,льэгъу́н
1073,anschauen::V,privi,плъэн
1074,anschauen::V,privi,еплъы́н
1075,ansehen::V,privi,плъэн
1076,hören::V,auzi,зэхэхын
1077,zuhören::V,asculta,дэӏо́н
1078,probieren::V,gusta,хэӏэн
1079,riechen::V,mirosi,пэмэ́н
1080,fühlen::V,simți,зэхэпшӏэн
1081,fühlen::V,resimți,зэхэпшӏэн
1082,scheinen::V,părea,уащыхъу́н
1083,scheinen::V,părea,уашӏошӏы́н
1084,zu sehen sein::V,se vedea,зэрэлъэгъу́н
1085,vernehmen::V,auzi,зэхэхын
1086,frieren::V,fi frig,дыкъын
1087,frieren::V,fi frig,пӏыкӏэн
1088,frieren::V,fi frig,чъыӏэ́ лӏэн
1089,tun::V,face,шӏын
1090,können::V,ști,лъэкӏы́н
1091,können::V,putea,лъэкӏы́н
1092,wollen::V,dori,фэе́н
1093,anfangen::V,începe,ублэн
1094,beenden::V,sfârși,ухы́н
1095,beenden::V,termina,ухы́н
1096,aufhören::V,înceta,щыгъэтын
1097,gelingen::V,reuși,хъун
1098,gelingen::V,izbuti,хъун
1099,geraten::V,reuși,
1100,öffnen::V,deschide,ӏухы́н
1101,schließen::V,închide,игъэсэн
1102,stellen::V,pune,бгъэуцун
1103,stellen::V,așeza,бгъэуцун
1104,setzen::V,pune,гъэтӏысы́н
1105,setzen::V,așeza,гъэтӏысы́н
1106,legen::V,pune,хэлъхьа́н
1107,berühren::V,atinge,эӏэн
1108,berühren::V,atinge,нэсын
1109,verbinden::V,lega,зэхэпхэ́н
1110,verbinden::V,lega,пхын
1111,bedecken::V,acoperi,техъо́н
1112,aufhängen::V,atârna,пылъэ́н
1113,aufhängen::V,spânzura,пылъэ́н
1114,anzünden::V,aprinde,хэгъэнэ́н
1115,aufheben::V,ridica,
1116,aufheben::V,lua de jos,
1117,zurücklassen::V,lăsa,къэгъэнэ́н
1118,zurücklassen::V,lăsa în urmă,къэгъэнэ́н
1119,verlieren::V,pierde,чӏэ́нэн
1120,verlieren::V,pierde,шӏокӏоды́н
1121,fallen lassen::V,scăpa,чӏэунэн
1122,fallen lassen::V,scăpa,пӏэпызын
1123,fallen lassen::V,arunca,чӏэунэн
1124,fallen lassen::V,arunca,пӏэпызын
1125,machen::V,face,шӏын
1126,herstellen::V,fabrica,шӏы́н
1127,herstellen::V,confecționa,шӏы́н
1128,bauen::V,clădi,шӏы́н
1129,bauen::V,construi,шӏы́н
1130,reparieren::V,repara,дыжьы́н
1131,verbessern::V,ameliora,нахьышӏу пшӏын
1132,verbessern::V,ameliora,нахь дэгъу пшӏын
1133,verbessern::V,îmbunătăți,нахьышӏу пшӏын
1134,verbessern::V,îmbunătăți,нахь дэгъу пшӏын
1135,ändern::V,schimba,зэблэхъу́н
1136,ändern::V,modifica,зэблэхъу́н
1137,graben::V,săpa,тӏын
1138,beugen::V,curba,
1139,biegen::V,îndoi,уфэн
1140,biegen::V,încovoia,уфэн
1141,drehen::V,învârti,гъэчэрегъу́
1142,wenden::V,întoarce,пӏонтӏэн
1143,wenden::V,întoarce,бгъэзэн
1144,wenden::V,întoarce,уӏубын
1145,umdrehen::V,învârti,
1146,umdrehen::V,întoarce,
1147,heben::V,ridica,ӏэты́н
1148,hochheben::V,ridica,ӏэты́н
1149,ergreifen::V,lua,къэубыты́н
1150,ergreifen::V,apuca,къэубыты́н
1151,halten::V,ține,ӏыгъы́н
1152,drücken::V,apăsa,тэӏункӏэн
1153,drücken::V,strânge,тэӏункӏэн
1154,schieben::V,împinge,уеӏункӏын
1155,schieben::V,împinge,уетӏыргун
1156,kratzen::V,zgâria,цӏэнтхъун
1157,lecken::V,linge,бзэи́н
1158,beißen::V,mușca,ецэкъэ́н
1159,abreißen::V,rupe,къичын
1160,abreißen::V,rupe,пытхъын
1161,abreißen::V,smulge,къичын
1162,abreißen::V,smulge,пытхъын
1163,abschneiden::V,scurta,пыупкӏын
1164,abschneiden::V,scurta,гобзыкӏын
1165,binden::V,lega,епхын
1166,stecken::V,pune,хэсэн
1167,brechen::V,rupe,зэпыпкӏын
1168,brechen::V,frânge,зэпыпкӏын
1169,klopfen::V,ciocăni,теон
1170,hauen::V,lovi,теон
1171,kleben::V,lipi,щхэн
1172,reiben::V,freca,пӏотын
1173,reiben::V,fricționa,пӏотын
1174,streichen::V,unge,щыфэн
1175,schleifen::V,ascuți,гъэчаны́н
1176,schleifen::V,ascuți,кӏэлыкӏы́н
1177,schneiden::V,tăia,бзын
1178,rütteln::V,zgâlțâi,гъэсысын
1179,schütteln::V,scutura,гъэсысын
1180,schwenken::V,agita,ӏэ шӏын
1181,schütten::V,vărsa,икӏэ́н
1182,füllen::V,umple,из шӏын
1183,einwickeln::V,înveli,кӏоцӏыщыхьа́н
1184,einwickeln::V,înfășura,кӏоцӏыщыхьа́н
1185,tragen::V,căra,хьын
1186,schleppen::V,târî,пхьын
1187,schleppen::V,târî,плъэшъун
1188,ziehen::V,trage,пкъудыин
1189,ziehen::V,trage,пщэн
1190,ziehen::V,trage,плъэшъун
1191,aufbewahren::V,păstra,пӏыгъын
1192,aufbewahren::V,păstra,уухъумэн
1193,aufbewahren::V,conserva,пӏыгъын
1194,aufbewahren::V,conserva,уухъумэн
1195,werfen::V,arunca,дзын
1196,fangen::V,prinde,къэубыты́н
1197,packen::V,apuca,къэубыты́н
1198,verstecken::V,ascunde,бгъэбылъын
1199,teilen::V,împărți,гощы́н
1200,schicken::V,trimite,гъахьы́н
1201,bringen::V,aduce,къэхьы́н
1202,hinzufügen::V,adăuga,хэгъэхъо́н
1203,bekommen::V,obține,
1204,bekommen::V,dobândi,
1205,erhalten::V,primi,
1206,erhalten::V,căpăta,
1207,nehmen::V,lua,къытехы́н
1208,wählen::V,opta,къыхэхы́н
1209,wählen::V,alege,къыхэхы́н
1210,auswählen::V,selecta,къыхэхы́н
1211,bewahren::V,păstra,къэухъумэн
1212,behindern::V,stingheri,пэрыохъу хъун
1213,verderben::V,strica,къутэн
1214,beschädigen::V,strica,къутэн
1215,zerbrechen::V,rupe,къутэн
1216,zerbrechen::V,frânge,къутэн
1217,zerreißen::V,rupe,зэӏэтхъы́н
1218,zerreißen::V,sfâșia,зэӏэтхъы́н
1219,zerstören::V,distruge,къутэ́н
1220,verbrennen::V,arde,гъэсты́н
1221,verbrennen::V,incendia,гъэсты́н
1222,geben::V,da,еты́н
1223,reichen::V,întinde,еты́н
1224,schenken::V,dărui,еты́н
1225,versprechen::V,făgădui,гъэгугъэ́н
1226,wünschen::V,ura,шӏоигъо́н
1227,loben::V,lăuda,щытхъун
1228,küssen::V,săruta,ебэу́н
1229,wiegen::V,legăna,гъэхъыен
1230,zudecken::V,acoperi,техъо́н
1231,wecken::V,trezi,къэгъэущы́н
1232,wecken::V,deștepta,къэгъэущы́н
1233,zeigen::V,arăta,гъэлъэгъо́н
1234,führen::V,călăuzi,щэн
1235,lehren::V,preda,егъэджэ́н
1236,lehren::V,preda,егъэшӏэн
1237,lehren::V,învăța,егъэджэ́н
1238,lehren::V,învăța,егъэшӏэн
1239,unterrichten::V,învăța,егъэджэ́н
1240,unterrichten::V,instrui,егъэджэ́н
1241,aufziehen::V,crește,пӏун
1242,leiten::V,duce,гъэзекӏон
1243,leiten::V,conduce,гъэзекӏон
1244,antreiben::V,împinge,къепфылӏэн
1245,antreiben::V,încuraja,къепфылӏэн
1246,lassen::V,pune pe să,еты́н
1247,einladen::V,invita,къегъэблэгъэн
1248,vereinigen::V,uni,зэгогъэхьан
1249,vereinigen::V,întruni,зэгогъэхьан
1250,besuchen::V,vizita,щыӏэ́н
1251,besuchen::V,face o vizită,щыӏэ́н
1252,treffen::V,întâlni,ӏукӏэ́н
1253,treffen::V,întâlni,пэгъокӏы́н
1254,sich versammeln::V,se aduna,зэхэхьан
1255,spielen::V,se juca,джэгу́н
1256,singen::V,cânta,орэ́д къэӏо́н
1257,tanzen::V,dansa,къэшъо́н
1258,sich trennen::V,se separa,зэгокӏыжьы́ных
1259,sich trennen::V,se despărți,зэгокӏыжьы́ных
1260,verlassen::V,părăsi,бгынэн
1261,verlassen::V,părăsi,хэкӏыжьын
1262,verlassen::V,abandona,бгынэн
1263,verlassen::V,abandona,хэкӏыжьын
1264,retten::V,salva,къыхэпхыжьын
1265,retten::V,salva,къэбгъэнэжьын
1266,bewachen::V,păzi,къэгъэгъунэн
1267,schützen::V,ocroti,ухъумэ́н
1268,schützen::V,proteja,ухъумэ́н
1269,verteidigen::V,apăra,къэухъумэн
1270,sich schlagen::V,se bate,эзэон
1271,schießen::V,trage,он
1272,siegen::V,birui,текӏо́н
1273,siegen::V,învinge,текӏо́н
1274,ärgern::V,supăra,бгъэгубжын
1275,schlagen::V,lovi,ео́н
1276,treten::V,călca,
1277,stechen::V,înțepa,хэӏун
1278,stechen::V,împunge,хэӏун
1279,stoßen::V,împinge,тӏыро́н
1280,stoßen::V,împinge,уеӏункӏын
1281,stehlen::V,fura,тыгъу́н
1282,stören::V,deranja,бгъэгумэкӏын
1283,belästigen::V,importuna,бгъэгумэкӏын
1284,verbergen::V,ascunde,ушъэфын
1285,täuschen::V,amăgi,гъэпцӏэ́н
1286,betrügen::V,înșela,гъэпцӏэ́н
1287,töten::V,omorî,уикӏын
1288,wohnen::V,sta,дэсын
1289,wohnen::V,locui,дэсын
1290,arbeiten::V,lucra,лэжьэ́н
1291,sammeln::V,aduna,угъои́н
1292,sammeln::V,colecționa,угъои́н
1293,pflücken::V,culege,къыпычы́н
1294,jagen::V,vâna,шэкӏон
1295,jagen::V,vâna,ешэкӏон
1296,fischen::V,pescui,пцэжъые уешэн
1297,fassen::V,prinde,къэубыты́н
1298,hüten::V,paște,хэхъо́н
1299,treiben::V,mână,пфын
1300,anbinden::V,lega,епхын
1301,füttern::V,da de mâncare,гъэшхэ́н
1302,melken::V,mulge,щын
1303,hacken::V,toca,упкӏэтэн
1304,hacken::V,sparge,упкӏэтэн
1305,gießen::V,uda,тепкӏэн
1306,reifen::V,pârgui,игъо хъун
1307,zubereiten::V,găti,бгъэхьазырын
1308,kochen::V,găti,шӏы́н
1309,backen::V,coace,гъэжъэ́н
1310,braten::V,coace,гъэжъэ́н
1311,umrühren::V,mesteca,зэхэгъэкӏухьан
1312,stricken::V,împleti,хъын
1313,nähen::V,coase,дэн
1314,färben::V,vopsi,бгъэлэн
1315,färben::V,colora,бгъэлэн
1316,reinigen::V,curăți,укъэбзы́н
1317,waschen::V,spăla,бгыкӏын
1318,abwischen::V,șterge,лъэкӏы́н
1319,spülen::V,clăti,дэгъэчъыхьан
1320,fegen::V,mătura,пхъэнкӏы́н
1321,kehren::V,mătura,пхъэнкӏы́н
1322,baden::V,se scălda,зыгъэпскӏын
1323,sich waschen::V,se spăla,зытхьакӏы́н
1324,ausziehen::V,și scoate,къытехы́н
1325,anziehen::V,îmbrăca,щылъэ́н
1326,sich anziehen::V,se îmbrăca,зыфэпэн
1327,kämmen::V,pieptăna,жьын
1328,schmücken::V,împodobi,гъэдэхэ́н
1329,sagen::V,zice,къэӏон
1330,sagen::V,spune,къэӏон
1331,sprechen::V,vorbi,псэлъэ́н
1332,reden::V,vorbi,гущыӏэ́н
1333,reden::V,discuta,гущыӏэ́н
1334,sich unterhalten::V,conversa,зэдэгущыӏэн
1335,sich unterhalten::V,sta de vorbă,зэдэгущыӏэн
1336,fragen::V,întreba,упчӏэ́н
1337,bitten::V,ruga,лъэӏо́н
1338,erzählen::V,spune,къэпӏотэ́н
1339,erzählen::V,povesti,къэпӏотэ́н
1340,mitteilen::V,comunica,макъэ егъэӏун
1341,mitteilen::V,înștiința,макъэ егъэӏун
1342,nennen::V,numi,цӏэ фэусы́н
1343,nennen::V,chema,цӏэ фэусы́н
1344,rufen::V,chema,джэн
1345,prahlen::V,se făli,узыщытхъужьы́н
1346,übersetzen::V,traduce,бгъэкӏотэн
1347,denken::V,gândi,егупшысэ́н
1348,glauben::V,crede,уивыхъэ́ телъы́н
1349,bemerken::V,observa,гу лъыптэ́н
1350,erkennen::V,cunoaște,зэхэпхын
1351,erkennen::V,cunoaște,зэбгъэшӏэн
1352,erkennen::V,recunoaște,зэхэпхын
1353,erkennen::V,recunoaște,зэбгъэшӏэн
1354,begreifen::V,pricepe,гурыӏо́н
1355,begreifen::V,înțelege,гурыӏо́н
1356,verstehen::V,înțelege,зэхэхын
1357,lernen::V,învăța,еджэ́н
1358,wissen::V,ști,шӏэн
1359,sich erinnern an::V,a-și aminti de,къэшӏэжьын
1360,vergessen::V,uita,пщыгъупшэжьы́н
1361,messen::V,măsura,шын
1362,zählen::V,număra,плъытэ́н
