,Concept_ID,kl,kk
724,hell::A,qaamavoq,жарық
725,hell::A,qaamavoq,жарқын
726,dunkel::A,qernerpoq,қараңғы
727,schwarz::A,qernerpoq,қара
728,weiß::A,qaqorpoq,ақ
729,rot::A,aappaluppoq,қызыл
730,gelb::A,sungaarpoq,сары
731,blau::A,tungujorpoq,көк
732,grün::A,qorsooqqippoq,жасыл
733,grau::A,qaserpoq,бозамық
734,billig::A,akikippoq,арзан
735,wertvoll::A,erlinnarpoq,құнды
736,wertvoll::A,erlinnarpoq,қымбат
737,blind::A,tappiippoq,көзсіз
738,blind::A,tappiippoq,көр
739,blind::A,tappiippoq,көр_соқыр
740,blind::A,isigisaqanngilaq,көзсіз
741,blind::A,isigisaqanngilaq,көр
742,blind::A,isigisaqanngilaq,көр_соқыр
743,taub::A,tusilarpoq,керең
744,taub::A,tusilarpoq,саңырау
745,kräftig::A,pissaq,қуатты
746,kräftig::A,pissaq,қарымды
747,kräftig::A,pissarsuaq,қуатты
748,kräftig::A,pissarsuaq,қарымды
749,stark::A,sanngivoq,білекті
750,schwach::A,nakuippoq,әлсіз
751,schwach::A,nakuippoq,күшсіз
752,schwach::A,nakuippoq,қайратсыз
753,fett::A,pualavoq,семіз
754,schlank::A,tuappoq,ашаң
755,hübsch::A,aatsialaq,ажарлы
756,hübsch::A,aatsialaq,шырайлы
757,böse::A,ajorpoq,өш
758,böse::A,ajorpoq,сұм
759,böse::A,ajorpoq,жауыз
760,dumm::A,taqajak,көкми
761,dumm::A,taqajak,ақымақ
762,dumm::A,taqajak,миы жоқ
763,dumm::A,sikkilluppoq,көкми
764,dumm::A,sikkilluppoq,ақымақ
765,dumm::A,sikkilluppoq,миы жоқ
766,dumm::A,qaatusimasaqanngilaq,көкми
767,dumm::A,qaatusimasaqanngilaq,ақымақ
768,dumm::A,qaatusimasaqanngilaq,миы жоқ
769,faul::A,eqiasuppoq,жалқау
770,faul::A,eqiasuppoq,еріншек
771,faul::A,eqiattortuvoq,жалқау
772,faul::A,eqiattortuvoq,еріншек
773,fleißig::A,eqiasuippoq,ұқыпты
774,geizig::A,iasilaarpoq,сараң
775,geizig::A,tukkuippoq,сараң
776,klug::A,mallak,жетік
777,klug::A,mallak,ақылды
778,klug::A,ittanneq,жетік
779,klug::A,ittanneq,ақылды
780,klug::A,kutaappoq,жетік
781,klug::A,kutaappoq,ақылды
782,klug::A,kuttaappoq,жетік
783,klug::A,kuttaappoq,ақылды
784,klug::A,qarasagippoq,жетік
785,klug::A,qarasagippoq,ақылды
786,lieb::A,akisooq,абзал
787,lieb::A,akisooq,айналайын
788,lustig::A,piikulavoq,көңілді
789,sanft::A,isumagippoq,жуас
790,hungrig::A,kaappoq,аш
791,hungrig::A,perlilerpoq,аш
792,krank::A,napparsimavoq,кеселді
793,traurig::A,aliasuppoq,қапа
794,lebendig::A,uumavoq,тірі
795,lebendig::A,uumavoq,жанды
796,gut::A,ajunngilaq,жақсы
797,schlecht::A,sualuppoq,жаман
798,richtig::A,iluarpoq,дұрыс
799,schlimm::A,amiilaarnarpoq,жаман
800,wahr::A,ilumoorpoq,нағыз
801,alt::A,pisoqaq,ескі
802,neu::A,nutaavoq,жаңа
803,alt[Lebewesen]::A,utoqqaq,кексе
804,jung::A,inuusuppoq,науша
805,jung::A,kingulliarsuk,науша
806,arm::A,piillasoq,кедей
807,arm::A,piillasoq,дәулетсіз
808,arm::A,piitsuuvoq,кедей
809,arm::A,piitsuuvoq,дәулетсіз
810,reich::A,pisuuvoq,малды
811,berühmt::A,tusaamasaq,атақты
812,fremd::A,ajasoornarpoq,бөтен
813,verschieden::A,allatut,түрлі
814,verschieden::A,tamalaat,түрлі
815,nah::A,qanippoq,жуық
816,nah::A,qanippoq,етене
817,fern::A,ungasippoq,алыс
818,fern::A,ungasippoq,алыстағы
819,linker::A,saamerleq,сол
820,linker::A,saamerleq,солшыл
821,rechter::A,innarluissut,оң
822,erster::A,siulleq,алғашқы
823,zweiter::A,qataatsup tullia,екінші
824,dritter::A,pingajorarterut,үшінші
825,letzter::A,kingulleq,артқы
826,letzter::A,kingulleq,кейінгі
827,allein::ADV,kisimiippoq,серіксіз
828,auf einmal::ADV,tassanngaannaq,бірден
829,zusammen::ADV,attaasa,бірлесіп
830,zusammen::ADV,attarmik,бірлесіп
831,lange::ADV,akuni,ұзақ
832,plötzlich::ADV,tassanngaannaq,кенет
833,sofort::ADV,erniinnaq,әне-міне дегенше
834,später::ADV,kingorna,артынан
835,jetzt::ADV,maanna,енді
836,jetzt::ADV,maanna,қазір
837,jetzt::ADV,massakkut,енді
838,jetzt::ADV,massakkut,қазір
839,heute::ADV,ullumi,бүгін
840,morgen::ADV,aqagu,ертең
841,bald::ADV,erniinnaq,тез
842,dann::ADV,taava,онан соң
843,dann::ADV,taava,сонан соң
844,gestern::ADV,ippassaq,кеше
845,einst::ADV,ataatsimik,бірде
846,einst::ADV,ataatsimik,бір кезде
847,einst::ADV,ilaanni,бірде
848,einst::ADV,ilaanni,бір кезде
849,damals::ADV,taamani,анада
850,damals::ADV,taamanikkut,анада
851,damals::ADV,taassumuunakkut,анада
852,danach::ADV,taava,онан соң
853,danach::ADV,taava,сонан соң
854,vorher::ADV,siornagut,бұрын
855,einmal::ADV,ilaanni,бір жолы
856,einmal::ADV,ataatsimik,бір жолы
857,manchmal::ADV,qaqutigu,кейде
858,manchmal::ADV,qaqutigut,кейде
859,oft::ADV,akulikitsumik,ылғи
860,immer::ADV,tamatigut,өнебойы
861,hier::ADV,maani,бұнда
862,hier::ADV,maani,осында
863,hierhin::ADV,maani,бермен
864,dorthin::ADV,ikuuna,әрі
865,geradeaus::ADV,narlumut,тура
866,vorwärts::ADV,pilangavoc,ілгері
867,rückwärts::ADV,kingumut,артқа
868,rückwärts::ADV,tunumut or tunummut,артқа
869,zurück::ADV,kingumut,кейін қарай
870,zurück::ADV,tunumut or tunummut,кейін қарай
871,unten::ADV,kana,төменде
872,hinab::ADV,qiviu,астына
873,hinab::ADV,qiviu,төмен
874,überall::ADV,tamaginni,әрқайда
875,überall::ADV,tamani tamaani,әрқайда
876,kaum::ADV,qaqutigorsuaq,зорға
877,sehr::ADV,assut,орасан
878,noch::ADV,qeratavoq,әлі
879,schon::ADV,taava-una,түге
880,wieder::ADV,kingumut,жаңа
881,wieder::ADV,kingumut,қайта
882,wieder::ADV,kingumut,жаңадан
883,vergebens::ADV,angiluk,бекер
884,dies::PRN,manna,бұ
885,dies::PRN,manna,осы
886,dies::PRN,matuma,бұ
887,dies::PRN,matuma,осы
888,das::PRN,ua,сол
889,ich::PRN,uanga,мен
890,du::PRN,illit,сен
891,er::PRN,una,ол
892,wir::PRN,uagut,біз
893,ihr::PRN,ilissi,сіз
894,sie::PRN,uku,олар
895,was::FPRN,aat?,не
896,wer::FPRN,kikkut,кім
897,wo::FADV,sumi,кәні
898,wo::FADV,sumi,қайда
899,wohin::FADV,sumut,қайда
900,wie::FADV,qanoq,калай
901,warum::FADV,sooq,неғып
902,wieviel::FNUM,qassit,неше
903,wieviel::FNUM,qassit,қанша
904,wieviel::FNUM,qanoq atsigisumik?,неше
905,wieviel::FNUM,qanoq atsigisumik?,қанша
906,eins::NUM,ataaseq,бір
907,zwei::NUM,marluk,екі
908,drei::NUM,pingasut,үш
909,vier::NUM,sisamat,төрт
910,vier::NUM,qajuusat,төрт
911,fünf::NUM,tallimat,бес
912,sechs::NUM,arfineq,алты
913,sechs::NUM,arfinillit,алты
914,sieben::NUM,arfineq-marluk,жеті
915,acht::NUM,arfineq pingasut,сегіз
916,neun::NUM,qulingiluat,тоғыз
917,neun::NUM,arfineq sisamat,тоғыз
918,zehn::NUM,qulit,он
919,elf::NUM,aqqaneq,он бір
920,zwölf::NUM,aqqaneq-marluk,он екі
921,zwanzig::NUM,tyve,жиырма
922,dreißig::NUM,tredive,отыз
923,dreißig::NUM,pingasunik qulillit,отыз
924,vierzig::NUM,fyrre,қырық
925,fünfzig::NUM,halvtreds,елу
926,fünfzig::NUM,tallimanik qulillit,елу
927,sechzig::NUM,tres,алпыс
928,siebzig::NUM,halvfjerds,жетпіс
929,achtzig::NUM,firs,сексен
930,neunzig::NUM,halvfems,тоқсан
931,hundert::NUM,et hundrede,жүз
932,tausend::NUM,et tusinde,мың
933,und::CNJ,aamma,та
934,oder::CNJ,imalluunnit,әлде
935,oder::CNJ,imalluunnit,немесе
936,stehen::V,sikingavoq,тұру
937,sitzen::V,ingippoq,отыру
938,liegen::V,nalavoq,жату
939,liegen::V,aqupivoq,жату
940,hängen::V,nivinngarpaa,ілу
941,werden::V,pinngorpoq,болу
942,werden::V,pinngorpoq,түрегелу
943,passieren::V,pivoq,болу
944,beginnen::V,aallarnerpaa,басталу
945,enden::V,naggaserpaa,ада болу
946,wechseln::V,immikkut ilivoq,құбылу
947,wechseln::V,immikkut ilivoq,өзгеру
948,untergehen[Sonne]::V,ilioqqaasoq,батыру
949,scheinen[Sonne]::V,qinnorpoq,жылтырау
950,scheinen[Sonne]::V,qinngorpoq,жылтырау
951,donnern::V,kalleq,күркіреу
952,wehen::V,timmivoq,огып тур
953,sich drehen::V,ipippaa,айналу
954,schwanken::V,aalavoq,толықсу
955,schwingen::V,issakajaat or issakatsiaarut,тербелу
956,fallen::V,quasivaa,құлау
957,fallen::V,quasivaa,жығылу
958,fallen::V,quasivaa,төмендеу
959,brennen::V,seerpoq,жану
960,brennen::V,uuppaa,жану
961,rauchen::V,pujoorpoq,түтету
962,regnen::V,siallerpoq,жауу
963,gefrieren::V,qiulerpoq,мұздай қату
964,gefrieren::V,qiulerpoq,мұз боп қату
965,tauen::V,aappoq,жібу
966,schmelzen::V,aappoq,еру
967,schmelzen::V,aatsippaa,еру
968,trocknen::V,panerserpaa,курау
969,sieden::V,qalappoq,қайнау
970,reißen::V,qulli,жыртылу
971,reißen::V,alittorpaa,жыртылу
972,reißen::V,kimillanneq,жыртылу
973,versinken::V,kivivaa,малтығу
974,versinken::V,apparpoq,малтығу
975,vergehen::V,qaangerpaa,өту
976,vergehen::V,sarsuppoq,өту
977,erscheinen::V,takutippoq,көріну
978,erscheinen::V,takutippoq,көрініп қалу
979,sinken::V,kivivaa,ылдилау
980,sinken::V,kivivaa,төмендеу
981,sinken::V,apparpoq,ылдилау
982,sinken::V,apparpoq,төмендеу
983,abnehmen::V,ikillipput,кемітілу
984,zunehmen::V,allisippaa,көбею
985,steigen::V,allisippaa,қобу
986,steigen::V,allisippaa,көтерілу
987,steigen::V,allisippaa,жоғарылау
988,wachsen::V,allivoq,өсу
989,glänzen::V,qinngorpoq,жалтырау
990,glänzen::V,qinnorpoq,жалтырау
991,funkeln::V,uisorilavoq,жарқырау
992,funkeln::V,uisorilavoq,нұрлану
993,funkeln::V,uisorilavoq,жылтылдау
994,läuten::V,avilualaarpoq,қоңыраулату
995,klingeln::V,aviluarpoq,дыңғырлау
996,klingeln::V,aviluarpaluppoq,дыңғырлау
997,brausen::V,ittuk,тасу
998,brausen::V,ittuppoq,тасу
999,brausen::V,ittuppaluppoq,тасу
1000,bellen::V,qiluppoq,үру
1001,heulen::V,maarpoq,ұлу
1002,heulen::V,maalavoq,ұлу
1003,heulen::V,miaggoorpoq,ұлу
1004,blasen::V,aporneq,үру
1005,pfeifen::V,siggartartitsivoq,ысқыру
1006,pfeifen::V,siorsulavoq,ысқыру
1007,schreien::V,suaarpoq,шыңғыру
1008,schreien::V,suaarpoq,айғайлау
1009,schreien::V,suaarpoq,байбайлау
1010,schreien::V,suaarpoq,бажалақтау
1011,stöhnen::V,nipiliorpoq,ыңырсу
1012,stöhnen::V,nipiliorpoq,ыңкылдау
1013,stöhnen::V,nipilliorpoq,ыңырсу
1014,stöhnen::V,nipilliorpoq,ыңкылдау
1015,zittern::V,qarsulivik,қалш
1016,zittern::V,qarsulivik,қалшылдату
1017,leben::V,inuuvoq,жасау
1018,leben::V,inuuvoq,күнелту
1019,leben::V,inuuvoq,күн көру
1020,leben::V,inuuvoq,тіршілік ету
1021,geboren werden::V,inuuvoq,туу
1022,geboren werden::V,inunngorpoq,туу
1023,atmen::V,anersaarpoq,дем алу
1024,atmen::V,anersaarpoq,ауа жұту
1025,trinken::V,imerpoq,ішу
1026,trinken::V,imerpoq,ұрттау
1027,essen::V,tamorpoq,жеу
1028,essen::V,tamorpoq,тамақтану
1029,schlucken::V,tuluarnaq,жұту
1030,einschlafen::V,sinippoq,үйыктап калу
1031,schlafen::V,sinik,ұйықтау
1032,aufwachen::V,iterpoq,ояну
1033,aufwachen::V,eqqumavoq,ояну
1034,aufstehen::V,makippoq,ояну
1035,sich erholen::V,qasuerserpoq,тынығу
1036,schmerzen::V,anneraa,ауырады
1037,schmerzen::V,annernarpoq,ауырады
1038,husten::V,quersorpoq,жөтелу
1039,genesen::V,ajunngissivoq,айығу
1040,genesen::V,ilisimmarpoq,айығу
1041,genesen::V,ilorrippoq,айығу
1042,sterben::V,toquvoq,өлу
1043,sterben::V,toquvoq,қайтыс
1044,sterben::V,toquvoq,жантапсыру
1045,sich bewegen::V,ingerlavoq,жылжу
1046,sich setzen::V,ingippoq,отыру
1047,laufen::V,arpappoq,жояу жүру
1048,schreiten::V,ingerlavoq,кадамдау
1049,spazierengehen::V,utertakajaarpoq,қыдыру
1050,spazierengehen::V,utertakattajaarpoq,қыдыру
1051,eilen::V,qaa qaa,асығу
1052,eilen::V,qaa qaa,жеделдену
1053,eilen::V,qaa qaa,жедепдеу
1054,eilen::V,qiilasaarpoq,асығу
1055,eilen::V,qiilasaarpoq,жеделдену
1056,eilen::V,qiilasaarpoq,жедепдеу
1057,eilen::V,ingerlasaarpaa,асығу
1058,eilen::V,ingerlasaarpaa,жеделдену
1059,eilen::V,ingerlasaarpaa,жедепдеу
1060,sich beeilen::V,tuaviorpoq,асығу
1061,sich beeilen::V,tuaviorpoq,жеделдену
1062,sausen::V,uiguut,заулау
1063,rennen::V,igivoq,жүгіру
1064,springen::V,upernassaq,секіру
1065,klettern::V,pilaakkeerpoq,өрмелеп шығу
1066,schaukeln::V,aalavoq,тербелу
1067,schwimmen::V,naluppoq,жүзу
1068,schwimmen::V,naluppoq,малту
1069,schwimmen::V,naluppoq,қалықтау
1070,tauchen::V,allorpoq,сүңгу
1071,rudern::V,ipuppaa,есу
1072,fahren::V,qimusserpoq,бару
1073,fliegen::V,timmivoq,ұшу
1074,weggehen::V,piiarpoq,кету
1075,anhalten::V,unitsippaa,тоқтау
1076,hineingehen::V,timaappaa,кіру
1077,eintreten::V,allattorpaa,ену
1078,kommen::V,qaa-,жету
1079,kommen::V,pivaa,жету
1080,ankommen::V,tikippoq,келу
1081,zurückkommen::V,angerlarpoq,қайту
1082,bleiben::V,uninngavoq,қалу
1083,warten::V,paavoq,тосу
1084,warten::V,utaqqivoq,тосу
1085,suchen::V,nivivaa,іздеу
1086,finden::V,nanivaa,табу
1087,versuchen::V,uuppaa,талпыну
1088,versuchen::V,ussersarpaa,талпыну
1089,vorbereiten::V,piareersarpaa,әзірлеу
1090,lieben::V,asavaa,сүю
1091,mögen::V,akaaraa,жарату
1092,mögen::V,akaaraa,жақсы_көру
1093,rühren::V,qeerlerpaa,көңілін бұзу
1094,weinen::V,qiavoq,жылау
1095,schimpfen::V,qatimaarpoq,ақырып-бақыру
1096,sich ärgern::V,ugguutigaa,ашулану
1097,sich fürchten::V,eqqanaarpoq,сескену
1098,fürchten::V,ersigaa,қауіптену
1099,fürchten::V,ersigaa,сақсыну
1100,fliehen::V,qimaavoq,қашу
1101,fliehen::V,qimaavoq,қашып кету
1102,flüchten::V,allikarfigaa,қашу
1103,flüchten::V,allikarfigaa,қашып кету
1104,sehen::V,isigaa,көру
1105,ansehen::V,alaatsinaappaa,тамашалау
1106,hören::V,tusarpaa,есту
1107,zuhören::V,naalappoq,тыңдау
1108,zuhören::V,naalappoq,құлақ қою
1109,riechen::V,tipippoq,иіскеу
1110,fühlen::V,misigaa,сезу
1111,fühlen::V,misigaa,сезіну
1112,scheinen::V,takutippoq,болып көріну
1113,frieren::V,qiiavoq,тоңу
1114,frieren::V,qiiavoq,жаурау
1115,tun::V,iliorpoq,ету
1116,tun::V,iliorpoq,істеу
1117,wollen::V,piumavaa,қалау
1118,anfangen::V,pilerpoq,бастау
1119,beenden::V,naggaserpaa,бітіру
1120,beenden::V,naggaserpaa,адақтау
1121,beenden::V,naggaserpaa,тамамдау
1122,beenden::V,naggaserpaa,аяқтап шығу
1123,aufhören::V,naammatsippaa,доғару
1124,öffnen::V,ammarpaa,ашу
1125,öffnen::V,ammarpaa,ашып қою
1126,schließen::V,matuaa,жабу
1127,stellen::V,ilivaa,қою
1128,stellen::V,ilivaa,қойдыру
1129,stellen::V,iliorarpai,қою
1130,stellen::V,iliorarpai,қойдыру
1131,stellen::V,ilioqqarpai,қою
1132,stellen::V,ilioqqarpai,қойдыру
1133,setzen::V,iliorarpai,отырғызу
1134,setzen::V,ilioqqarpai,отырғызу
1135,legen::V,ilivaa,салу
1136,legen::V,ilivaa,калау
1137,berühren::V,attorpaa,тию
1138,verbinden::V,taperserpaa,байлап алу
1139,verbinden::V,taperserpaa,сабақтастыру
1140,bedecken::V,iikkerpaa,бүркеу
1141,bedecken::V,iikkersorpaa,бүркеу
1142,aufhängen::V,inivaa,ілу
1143,aufhängen::V,inivaa,асып қою
1144,aufhängen::V,iniorarpai,ілу
1145,aufhängen::V,iniorarpai,асып қою
1146,anzünden::V,saggaavoq,тұтату
1147,aufheben::V,allisippaa,көтеру
1148,zurücklassen::V,aallarpoq,қалдыру
1149,verlieren::V,annaavaa,жоғалту
1150,fallen lassen::V,nakkaavaa,құлатып алу
1151,fallen lassen::V,nakkaavaa,қолдан түсіріп алу
1152,machen::V,iliorpoq,ету
1153,machen::V,iliorpoq,жасау
1154,machen::V,iliorpoq,жасап шығару
1155,herstellen::V,anillatsippaa,жасап шығару
1156,bauen::V,marrarterpaa,тұрғызу
1157,reparieren::V,iluarsaappaa,оңдау
1158,verbessern::V,naqqippaa,дұрыстау
1159,graben::V,assappaa,үңгу
1160,beugen::V,qappappoq,буғу
1161,biegen::V,qappappoq,ию
1162,biegen::V,qappappoq,майыстыру
1163,wenden::V,assappaa,екінші жағын айналдыру
1164,wenden::V,assakarpoq,екінші жағын айналдыру
1165,umdrehen::V,assakartippaa,бұру
1166,heben::V,kivippaa,көтеру
1167,hochheben::V,kissumiarpaa,жоғарылату
1168,hochheben::V,kissumiarpaa,көтеру
1169,ergreifen::V,isaappaa,бас_салу
1170,ergreifen::V,isaappaa,шап_беріп_ұстап_алу
1171,ergreifen::V,isaappaa,шап_беру
1172,ergreifen::V,isaappaa,шап_ете_түсу
1173,ergreifen::V,isaguppaa,бас_салу
1174,ergreifen::V,isaguppaa,шап_беріп_ұстап_алу
1175,ergreifen::V,isaguppaa,шап_беру
1176,ergreifen::V,isaguppaa,шап_ете_түсу
1177,halten::V,minarpaa,тұту
1178,halten::V,minarpaa,ұстау
1179,drücken::V,naqittaat,басу
1180,kratzen::V,qitsuppaa,қыру
1181,lecken::V,aluppaa,жалау
1182,beißen::V,kiivaa,қабу
1183,beißen::V,kiivaa,тістеу
1184,beißen::V,kiivaa,қауып алу
1185,abreißen::V,aqqarpaa,үзу
1186,abreißen::V,isaterpaa,үзу
1187,abschneiden::V,kipivaa,қырқу
1188,binden::V,kakkersarpaa,байланыстыру
1189,binden::V,kakkersarpaa,байлап_алу
1190,binden::V,kakkersarpaa,байластыру
1191,binden::V,kakkersarpaa,байлау
1192,binden::V,kakkersarpaa,буу
1193,binden::V,kakkersarpaa,матау
1194,binden::V,kakkersarpaa,сабақтастыру
1195,binden::V,kakkersarpaa,ұштастыру
1196,stecken::V,kussunneq,сұғу
1197,brechen::V,nallorpaa,сындыру
1198,klopfen::V,pattappaa,қағу
1199,hauen::V,aqivaa,соғу
1200,kleben::V,qaappoq,желімдеу
1201,reiben::V,tagiarpaa,үйкеу
1202,reiben::V,tangiarpaa,үйкеу
1203,streichen::V,erlerpoq,сүйкеу
1204,schleifen::V,sequppaa,егеу
1205,schleifen::V,sequppaa,қайрау
1206,schleifen::V,sequppaa,егеулеу
1207,schneiden::V,uullivoq,кесу
1208,schütteln::V,aalavoq,дірілдету
1209,schütteln::V,aalavoq,селкілдету
1210,schwenken::V,issarpoq,бұлғау
1211,schwenken::V,issarpoq,сермеу
1212,füllen::V,immerpaa,толтыру
1213,einwickeln::V,immoqquserpaa,орау
1214,tragen::V,maqippaa,алып жүру
1215,tragen::V,assartorpoq,алып жүру
1216,schleppen::V,assartorpoq,тарту
1217,ziehen::V,kalippaa,тарту
1218,ziehen::V,kalissarpoq,тарту
1219,aufbewahren::V,toqqorpaa,сақтау
1220,werfen::V,kuivaa,лақтыру
1221,fangen::V,anguaa,қармау
1222,fangen::V,anguaa,қағып алу
1223,verstecken::V,anngigaa,тығу
1224,verstecken::V,anngigaa,жасыру
1225,teilen::V,agguut,бөлу
1226,teilen::V,agguusersorpaa,бөлу
1227,schicken::V,nassiuppaa,жіберу
1228,bringen::V,aggiuppaa,әкелу
1229,bringen::V,aggiuppaa,алып келу
1230,bringen::V,nassataraa,әкелу
1231,bringen::V,nassataraa,алып келу
1232,bekommen::V,tiguaa,алу
1233,erhalten::V,tiguaa,алмақ
1234,nehmen::V,pivoq,алу
1235,nehmen::V,pivoq,алмақ
1236,nehmen::V,tiguaa,алу
1237,nehmen::V,tiguaa,алмақ
1238,bewahren::V,sukkunik simerserpaa,сақтау
1239,verderben::V,asiutippaa,бүлдіру
1240,verderben::V,piuneerunnerit,бүлдіру
1241,zerbrechen::V,ukuvoq,уату
1242,zerreißen::V,tisavaa,жырту
1243,zerreißen::V,alittorpaa,жырту
1244,zerstören::V,aserorpaa,қирату
1245,zerstören::V,aserorpaa,талқандау
1246,verbrennen::V,seerpoq,өртеу
1247,verbrennen::V,seerpoq,жандыру
1248,verbrennen::V,seerpoq,өртеп жіберу
1249,verbrennen::V,seerpoq,жандырып жіберу
1250,geben::V,pivoq,беру
1251,versprechen::V,neriorsorpaa,уәде беру
1252,wünschen::V,kissaat,тілеу
1253,loben::V,nersorpaa,мақтау
1254,loben::V,nersorpaa,дәріптеу
1255,loben::V,nersornaat,мақтау
1256,loben::V,nersornaat,дәріптеу
1257,küssen::V,kunippaa,сүю
1258,küssen::V,kunissorpaa,сүю
1259,zudecken::V,majorpaa,бүркеу
1260,wecken::V,itersarpaa,ояту
1261,zeigen::V,tikkuuppaa,көрсету
1262,führen::V,tasissiuppaa,ерту
1263,führen::V,tasissiuppaa,жетектеу
1264,führen::V,ilitsersorpaa,ерту
1265,führen::V,ilitsersorpaa,жетектеу
1266,führen::V,tasissersuuppaa,ерту
1267,führen::V,tasissersuuppaa,жетектеу
1268,lehren::V,ilinniartippaa,оқыту
1269,unterrichten::V,ajoqerpaa,оқыту
1270,unterrichten::V,ajoqersorpaa,оқыту
1271,unterrichten::V,ilinniartitsivoq,оқыту
1272,aufziehen::V,inororsarpaa,бағу
1273,leiten::V,iluatsippaa,басқару
1274,leiten::V,iluatsippaa,жетекшілік ету
1275,antreiben::V,ikusimmippaa,асықтыру
1276,einladen::V,qaaqquaa,шақыру
1277,einladen::V,qaasarpaa,шақыру
1278,vereinigen::V,taperserpaa,біріктіру
1279,vereinigen::V,taperserpaa,біріктіріп қою
1280,besuchen::V,tikeraarpaa,кіріп шығу
1281,besuchen::V,tikeraarpaa,барып шығу
1282,treffen::V,aporappaa,кездесу
1283,sich versammeln::V,majorpoq,топталу
1284,spielen::V,pinnguarpoq,ойнау
1285,singen::V,erinarsorpoq,сайрау
1286,tanzen::V,qitippoq,билеу
1287,sich trennen::V,immikkoortippaa,айрылысу
1288,retten::V,annaappaa,құтқару
1289,schützen::V,eriagaa,жақтау
1290,schützen::V,eriagaa,жақтасу
1291,schützen::V,pineqartaalivaa,жақтау
1292,schützen::V,pineqartaalivaa,жақтасу
1293,schießen::V,aallaavaa,ату
1294,schießen::V,piseriuppaa,ату
1295,ärgern::V,ninngassarpaa,ашуландыру
1296,ärgern::V,ninngassaarpaa,ашуландыру
1297,schlagen::V,unatarpaa,ұру
1298,treten::V,tukerpoq,тебу
1299,stechen::V,iguppaa,шаншу
1300,stechen::V,qasilippoq,шаншу
1301,stoßen::V,ikuserpaa,түрту
1302,stoßen::V,ikusimmippaa,түрту
1303,stehlen::V,tillippaa,ұрлау
1304,stören::V,akornuserpaa,кесірлен
1305,verbergen::V,anngigaa,сездірмеу
1306,betrügen::V,peqquserluttuliorfigaa,алдау
1307,betrügen::V,peqquserluttuliorfigaa,алдап кету
1308,betrügen::V,peqquserluttuliorfigaa,ақымақ қылу
1309,töten::V,maappaa,құрту
1310,töten::V,maappaa,өлтіру
1311,töten::V,toquppaa,құрту
1312,töten::V,toquppaa,өлтіру
1313,wohnen::V,najugaqarpoq,мекендеу
1314,wohnen::V,najugaqarpoq,өмір сүру
1315,arbeiten::V,sulivoq,істеу
1316,arbeiten::V,sulivoq,еңбектену
1317,sammeln::V,katersorpai,жыю
1318,jagen::V,piniarpoq,аулау
1319,fischen::V,aalisarpoq,балык_аулау
1320,anbinden::V,qilerut,байлау
1321,anbinden::V,qilersorpaa,байлау
1322,anbinden::V,ungerlatserpaa,байлау
1323,füttern::V,nerlerpaa,ас ішкізу
1324,füttern::V,nerlerpaa,азықтандыру
1325,füttern::V,nerlerpaa,қоректендіру
1326,gießen::V,imerterpaa,суару
1327,kochen::V,igavoq,асу
1328,braten::V,siappaa,қуыру
1329,umrühren::V,qeerlerpaa,былғалау
1330,umrühren::V,qeerlerpaa,сапырылыстыру
1331,färben::V,misuppaa,бояу
1332,färben::V,misuppaa,сырлау
1333,reinigen::V,sanniarpaa,аршу
1334,reinigen::V,sanniarpaa,тазалау
1335,waschen::V,asappaa,жуу
1336,abwischen::V,saligarpaa,сүрту
1337,abwischen::V,saligartorpaa,сүрту
1338,fegen::V,sanngiarpaa,сыпыру
1339,baden::V,uffarpoq,шомылу
1340,sich waschen::V,uffarpoq,жуыну
1341,ausziehen::V,annoraajarpaa,шешу
1342,anziehen::V,ativaa,кигізу
1343,anziehen::V,atitippaa,кигізу
1344,sich anziehen::V,atisalersorpoq,киіну
1345,sagen::V,oqarpoq,деу
1346,sagen::V,oqarpoq,айту
1347,sprechen::V,oqaluttarpoq,деу
1348,sprechen::V,oqaluttarpoq,айту
1349,reden::V,oqaluppoq,сөйлеу
1350,reden::V,oqaluppoq,сөйлесу
1351,reden::V,oqaluppoq,тіл қатысу
1352,fragen::V,aperaa,сұрау
1353,bitten::V,aperaa,өтіну
1354,bitten::V,aperaa,жалыну
1355,bitten::V,qinnuigaa,өтіну
1356,bitten::V,qinnuigaa,жалыну
1357,erzählen::V,oqaluttuaraa,айту
1358,mitteilen::V,oqalualaarpoq,білдіру
1359,rufen::V,qaaqquaa,шақыру
1360,prahlen::V,oqqartuvoq,бөсу
1361,prahlen::V,oqallortuvoq,бөсу
1362,übersetzen::V,ikaarpoq,аудару
1363,übersetzen::V,nutserpaa,аудару
1364,denken::V,isumaqarpoq,ойлау
1365,glauben::V,upperaa,нану
1366,glauben::V,upperaa,илану
1367,glauben::V,isumaqarpoq,нану
1368,glauben::V,isumaqarpoq,илану
1369,erkennen::V,ilisaraa,тану
1370,verstehen::V,paasivaa,пайым
1371,verstehen::V,paasivaa,түсіну
1372,lernen::V,ilinniarpoq,оқу
1373,wissen::V,nalunngilaa,хабардар болу
1374,sich erinnern an::V,eqqaavaa,еске түсіру
1375,vergessen::V,puiorpaa,ұмыту
1376,messen::V,ussersarpaa,өлшеу
1377,zählen::V,kisitsivoq,санау
1378,rechnen::V,kisitsivoq,санап шығару
1379,rechnen::V,kisitsivoq,санап шығу
1380,rechnen::V,kisitsivoq,санау
