,Concept_ID,en,is
62,Schlaf::N,sleep,svefn
63,Traum::N,dream,draumur
64,Himmel::N,sky,himinn
65,Sonne::N,sun,sól
66,Mond::N,moon,tungl
67,Stern::N,star,stjarna
68,Luft::N,air,loft
69,Wind::N,wind,vindur
70,Welle::N,wave,alda
71,Welle::N,wave,bylgja
72,Wasser::N,water,vatn
73,Stein::N,stone,steinn
74,Boden::N,soil,botn
75,Boden::N,ground,botn
76,Erde::N,earth,jörð
77,Staub::N,dust,ryk
78,Staub::N,dust,duft
79,Rauch::N,smoke,reykur
80,Funke::N,spark,neisti
81,Feuer::N,fire,eldur
82,Licht::N,light,ljós
83,Schatten::N,shadow,skuggi
84,Wetter::N,weather,veður
85,Nebel::N,fog,þoka
86,Wolke::N,cloud,ský
87,Regen::N,rain,regn
88,Schnee::N,snow,snjór
89,Eis::N,ice,ís
90,Frost::N,frost,frost
91,Kälte::N,chill,kuldi
92,Hitze::N,heat,hiti
93,Raureif::N,hoarfrost,hrím
94,Regenbogen::N,rainbow,regnbogi
95,Donner::N,thunder,þruma
96,Strömung::N,current,straumur
97,Tropfen::N,drop,dropi
98,Schaum::N,foam,froða
99,Schmutz::N,dirt,óhreinindi
100,See::N,lake,stöðuvatn
101,Sumpf::N,swamp,fen
102,Moor::N,moor,mýri
103,Wiese::N,meadow,engi
104,Wald::N,forest,skógur
105,Hügel::N,hill,hæð
106,Hügel::N,hill,hóll
107,Anhöhe::N,elevation,hæð
108,Anhöhe::N,elevation,hóll
109,Berg::N,mountain,fell
110,Berg::N,mountain,fjall
111,Gipfel::N,summit,tindur
112,Höhle::N,cave,hellir
113,Abhang::N,slope,hlíð
114,Abhang::N,slope,brekka
115,Quelle::N,source,lind
116,Quelle::N,source,uppspretta
117,Bach::N,brook,lækur
118,Fluss::N,river,á
119,Fluss::N,river,fljót
120,Ufer::N,shore,árbakki
121,Ufer::N,shore,sjávarbakki
122,Küste::N,coast,strönd
123,Festland::N,land,meginland
124,Meer::N,sea,haf
125,Meer::N,sea,sjór
126,Bucht::N,cove,vík
127,Insel::N,island,eyja
128,Blume::N,flower,blóm
129,Gras::N,grass,gras
130,Wurzel::N,root,rót
131,Baum::N,tree,tré
132,Stamm::N,trunk,stofn
133,Rinde::N,bark,börkur
134,Ast::N,limb,grein
135,Zweig::N,branch,angi
136,Zweig::N,branch,kvistur
137,Blatt::N,leaf,blað
138,Birke::N,birch,birki
139,Kiefer[Baum]::N,pine,fura
140,Weide[Baum]::N,willow,víðir
141,Tanne::N,fir,greni
142,Horn::N,horn,horn
143,Feder::N,feather,fjöður
144,Fell::N,fur,skinn
145,Flügel::N,wing,vængur
146,Klaue::N,claw,kló
147,Kralle::N,claw,kló
148,Schwanz::N,tail,rófa
149,Schwanz::N,tail,skott
150,Ei::N,egg,egg
151,Nest::N,nest,hreiður
152,Bau::N,lair,greni
153,Bau::N,lair,bæli
154,Tier::N,animal,dýr
155,Herde::N,flock,hjörð
156,Kuh::N,cow,kýr
157,Bulle::N,bull,boli
158,Pferd::N,horse,hestur
159,Schaf::N,sheep,kind
160,Schwein::N,pig,svín
161,Hund::N,dog,hundur
162,Katze::N,cat,köttur
163,Bär::N,bear,björn
164,Eichhörnchen::N,squirrel,íkorni
165,Elch::N,elk,elgur
166,Fuchs::N,fox,refur
167,Hase::N,hare,héri
168,Maus::N,mouse,mús
169,Wolf::N,wolf,úlfur
170,Vogel::N,bird,fugl
171,Schwarm::N,swarm,sægur
172,Huhn::N,chicken,hæna
173,Hahn::N,cock,hani
174,Gans::N,goose,gæs
175,Adler::N,eagle,örn
176,Ente::N,duck,önd
177,Eule::N,owl,uggla
178,Kranich::N,crane,trana
179,Krähe::N,crow,kráka
180,Kuckuck::N,cuckoo,gaukur
181,Schwan::N,swan,svanur
182,Fisch::N,fish,fiskur
183,Barsch::N,perch,aborri
184,Hecht::N,pike,gedda
185,Schlange[Tier]::N,snake,naðra
186,Wurm::N,worm,ormur
187,Spinne::N,spider,kónguló
188,Ameise::N,ant,maur
189,Laus::N,louse,lús
190,Mücke::N,midge,mý
191,Mücke::N,midge,mýfluga
192,Fliege::N,fly,fluga
193,Schmetterling::N,butterfly,fiðrildi
194,Beere::N,berry,ber
195,Apfel::N,apple,epli
196,Pilz::N,mushroom,sveppur
197,Zwiebel::N,onion,laukur
198,Saat::N,seed,fræ
199,Saat::N,seed,útsæði
200,Korn::N,grain,korn
201,Heu::N,hay,hey
202,Schale::N,husk,hýði
203,Grube::N,pit,gryfja
204,Falle::N,trap,gildra
205,Schlinge::N,noose,snara
206,Spur::N,track,spor
207,Asche::N,ashes,aska
208,Dreck::N,filth,óþverri
209,Eisen::N,iron,járn
210,Gold::N,gold,gull
211,Silber::N,silver,silfur
212,Kohle::N,coal,kol
213,Glas::N,glass,gler
214,Lehm::N,clay,leir
215,Sand::N,sand,sandur
216,Mensch::N,human,maður
217,Mensch::N,human,manneskja
218,Mann::N,man,maður
219,Mann::N,man,karlmaður
220,Frau::N,woman,kona
221,Kind::N,child,barn
222,Kind::N,child,krakki
223,Junge::N,boy,drengur
224,Mädchen::N,girl,stelpa
225,Familie::N,family,fjölskylda
226,Großvater::N,grandfather,afi
227,Großmutter::N,grandmother,amma
228,Eltern::N,parents,foreldrar
229,Vater::N,father,faðir
230,Mutter::N,mother,móðir
231,Sohn::N,son,sonur
232,Tochter::N,daughter,dóttir
233,Bruder::N,brother,bróðir
234,Schwester::N,sister,systir
235,Onkel::N,uncle,föðurbróðir
236,Tante::N,aunt,frænka
237,Tante::N,aunt,móðursystir
238,Ehemann::N,husband,eiginmaður
239,Ehefrau::N,wife,eiginkona
240,Freude::N,joy,gleði
241,Gelächter::N,laughter,hlátur
242,Glück::N,happiness,gæfa
243,Kummer::N,grief,sorg
244,Wunsch::N,wish,ósk
245,Lust::N,desire,fýsn
246,Lust::N,desire,löngun
247,Geist::N,spirit,andi
248,Gedanke::N,thought,hugsun
249,Gedächtnis::N,memory,minni
250,Verstand::N,mind,vit
251,Sinn::N,meaning,merking
252,Grund::N,reason,ástæða
253,Wahrheit::N,truth,sannleikur
254,Gespräch::N,talk,samtal
255,Märchen::N,fairy tale,ævintýri
256,Erzählung::N,story,saga
257,Nachricht::N,message,frétt
258,Neuigkeit::N,news,frétt
259,Name::N,name,nafn
260,Rätsel::N,puzzle,gáta
261,Rede::N,speech,ræða
262,Sprache::N,language,mál
263,Sprache::N,language,tungumál
264,Stimme::N,voice,rödd
265,Wort::N,word,orð
266,Zeichen::N,sign,tákn
267,Zeichen::N,sign,merki
268,Ruf::N,call,kall
269,Lärm::N,noise,hávaði
270,Laut::N,sound,hljóð
271,Ton::N,tone,tónn
272,Lied::N,song,ljóð
273,Lied::N,song,söngur
274,Ruhe::N,calm,ró
275,Ruhe::N,calm,kyrrð
276,Leute::N,people,fólk
277,Volk::N,nation,þjóð
278,Arbeit::N,work,vinna
279,Gast::N,guest,gestur
280,Geschenk::N,gift,gjöf
281,Spiel::N,game,leikur
282,Gesellschaft::N,company,selskapur
283,Hilfe::N,help,hjálp
284,Freund::N,friend,vinur
285,Kamerad::N,companion,félagi
286,Angelegenheit::N,matter,mál
287,Angelegenheit::N,matter,málefni
288,Anzahl::N,count,tala
289,Anzahl::N,count,fjöldi
290,Art::N,sort,tegund
291,Stück::N,piece,biti
292,Stück::N,piece,stykki
293,Teil::N,part,hluti
294,Teil::N,part,partur
295,Hälfte::N,half,helmingur
296,Kreis::N,circle,hringur
297,Kreuz::N,cross,kross
298,Kreuz::N,cross,krossmark
299,Linie::N,line,lína
300,Strich::N,stroke,strik
301,Abstand::N,gap,millibil
302,Entfernung::N,distance,fjarlægð
303,Gegend::N,area,hérað
304,Platz::N,space,pláss
305,Ort::N,place,staður
306,Seite::N,side,hlið
307,Mitte::N,middle,miðja
308,Gegenstand::N,item,hlutur
309,Sache::N,thing,mál
310,Rand::N,fringe,brún
311,Kante::N,edge,rönd
312,Ecke::N,corner,horn
313,Spitze::N,tip,oddur
314,Ende::N,end,endi
315,Loch::N,hole,gat
316,Loch::N,hole,hola
317,Winkel::N,angle,skot
318,Winkel::N,angle,krókur
319,Muster::N,pattern,munstur
320,Größe::N,size,stærð
321,Länge::N,length,lengd
322,Höhe::N,height,hæð
323,Gewicht::N,weight,vigt
324,Gewicht::N,weight,þyngd
325,Menge::N,amount,magn
326,Haufen::N,heap,hrúga
327,Haufen::N,heap,haugur
328,Reihe::N,row,röð
329,Boot::N,boat,bátur
330,Ruder::N,oar,ár
331,Schlitten::N,sleigh,sleði
332,Ski::N,ski,skíði
333,Lagerfeuer::N,campfire,varðeldur
334,Last::N,load,byrði
335,Last::N,load,farmur
336,Gang::N,walk,ganga
337,Schritt::N,step,skref
338,Norden::N,north,norður
339,Süden::N,south,suður
340,Westen::N,west,vestur
341,Osten::N,east,austur
342,Holz::N,wood,viður
343,Brett::N,board,fjöl
344,Platte::N,slab,flötur
345,Stütze::N,bracket,stoð
346,Stange::N,pole,stöng
347,Stock::N,stick,prik
348,Stock::N,stick,stafur
349,Stab::N,staff,prik
350,Stab::N,staff,stafur
351,Rohr::N,pipe,rör
352,Rohr::N,pipe,pípa
353,Haus::N,house,hús
354,Heim::N,home,heimili
355,Ofen::N,stove,ofn
356,Fußboden::N,floor,gólf
357,Tisch::N,table,borð
358,Stuhl::N,chair,stóll
359,Wiege::N,cradle,vagga
360,Bett::N,bed,rúm
361,Bett::N,bed,hvíla
362,Regal::N,shelf,hilla
363,Kiste::N,box,kassi
364,Fenster::N,window,gluggi
365,Tür::N,door,dyr
366,Tür::N,door,hurð
367,Tor::N,gate,hlið
368,Zaun::N,fence,girðing
369,Zaun::N,fence,limgarður
370,Dach::N,roof,þak
371,Leiter::N,ladder,stigi
372,Besen::N,broom,sópur
373,Spaten::N,spade,spaði
374,Schaufel::N,shovel,skófla
375,Gabel::N,fork,gaffall
376,Löffel::N,spoon,skeið
377,Messer::N,knife,hnífur
378,Nagel::N,nail,nögl
379,Netz::N,net,net
380,Haken::N,hook,krókur
381,Griff::N,handle,tak
382,Schloss::N,lock,lás
383,Bild::N,picture,mynd
384,Figur::N,figure,stytta
385,Puppe::N,doll,brúða
386,Beutel::N,pouch,poki
387,Beutel::N,pouch,baggi
388,Bündel::N,bundle,böggull
389,Tasche::N,bag,veski
390,Eimer::N,bucket,fata
391,Deckel::N,cover,lok
392,Geschirr::N,dishes,leirtau
393,Sack::N,sack,sekkur
394,Tasse::N,cup,bolli
395,Topf::N,pot,pottur
396,Kessel::N,kettle,ketill
397,Essen::N,meal,matur
398,Nahrung::N,food,fæða
399,Speise::N,dish,réttur
400,Speise::N,dish,matarréttur
401,Fleisch::N,meat,kjöt
402,Getreide::N,corn,korn
403,Brei::N,mush,grautur
404,Brot::N,bread,brauð
405,Scheibe::N,slice,sneið
406,Fett::N,fat,fita
407,Butter::N,butter,smjör
408,Öl::N,oil,olía
409,Salz::N,salt,salt
410,Suppe::N,soup,súpa
411,Honig::N,honey,hunang
412,Milch::N,milk,mjólk
413,Tee::N,tea,te
414,Leder::N,leather,skinn
415,Wolle::N,wool,ull
416,Stoff::N,cloth,dúkur
417,Nadel::N,needle,nál
418,Faden::N,thread,þráður
419,Knopf::N,button,tala
420,Knopf::N,button,hnappur
421,Knoten::N,knot,hnútur
422,Farbe::N,paint,málning
423,Kleidung::N,clothes,búningur
424,Kleidung::N,clothes,klæðnaður
425,Hemd::N,shirt,skyrta
426,Kragen::N,collar,kragi
427,Kragen::N,collar,flibbi
428,Ärmel::N,sleeve,ermi
429,Hose::N,trousers,buxur
430,Gürtel::N,belt,belti
431,Mütze::N,cap,húfa
432,Schuh::N,shoe,skór
433,Stiefel::N,boot,stígvél
434,Ring::N,ring,hringur
435,Band::N,ribbon,band
436,Kamm::N,comb,greiða
437,Spiegel::N,mirror,spegill
438,Riemen::N,strap,ól
439,Riemen::N,strap,reim
440,Schnur::N,string,snúra
441,Leine::N,leash,band
442,Decke::N,blanket,teppi
443,Kissen::N,pillow,koddi
444,Tuch::N,scarf,klútur
445,Handtuch::N,towel,þurrka
446,Handtuch::N,towel,handklæði
447,Kraft::N,force,afl
448,Kraft::N,force,kraftur
449,Stärke::N,strength,styrkur
450,Gesundheit::N,health,heilsa
451,Gesundheit::N,health,heilbrigði
452,Krankheit::N,illness,sjúkdómur
453,Schmerz::N,pain,sársauki
454,Wunde::N,wound,sár
455,Fieber::N,fever,hitasótt
456,Arznei::N,medicine,lyf
457,Brücke::N,bridge,brú
458,Brunnen::N,well,brunnur
459,Weide::N,pasture,hagi
460,Pfad::N,path,stígur
461,Weg::N,way,vegur
462,Straße::N,road,gata
463,Straße::N,road,stræti
464,Dorf::N,village,þorp
465,Stadt::N,town,borg
466,Brief::N,letter,bréf
467,Buch::N,book,bók
468,Buchstabe::N,character,bókstafur
469,Zeitung::N,newspaper,dagblað
470,Leben::N,life,líf
471,Tod::N,death,dauði
472,Grab::N,grave,gröf
473,Kirche::N,church,kirkja
474,Sünde::N,sin,synd
475,Gott::N,god,guð
476,Arbeiter::N,worker,verkamaður
477,Chef::N,boss,yfirmaður
478,Meister::N,master,meistari
479,Arzt::N,doctor,læknir
480,Lehrer::N,teacher,kennari
481,Geld::N,money,peningar
482,Geschäft::N,business,viðskipti
483,Laden::N,shop,búð
484,Laden::N,shop,verslun
485,Preis::N,price,verð
486,Ware::N,ware,vara
487,Nutzen::N,profit,gagn
488,Reichtum::N,wealth,auður
489,Welt::N,world,veröld
490,Land::N,country,land
491,Staat::N,state,ríki
492,König::N,king,konungur
493,Macht::N,power,vald
494,Grenze::N,border,landamæri
495,Krieg::N,war,stríð
496,Feind::N,enemy,fjandmaður
497,Gewalt::N,violence,ofbeldi
498,Kampf::N,fight,bardagi
499,Bogen[Waffe]::N,bow,bogi
500,Pfeil::N,arrow,ör
501,Gewehr::N,gun,byssa
502,Fehler::N,mistake,villa
503,Lüge::N,lie,lygi
504,Schaden::N,damage,skemmd
505,Unglück::N,misfortune,óhamingja
506,Schuld::N,fault,sök
507,Alter::N,age,aldur
508,Schluss::N,conclusion,lok
509,Schluss::N,conclusion,endir
510,Zeit::N,time,tími
511,Tag::N,day,dagur
512,Morgen::N,morning,morgunn
513,Mittag::N,noon,hádegi
514,Abend::N,evening,kvöld
515,Nacht::N,night,nótt
516,Woche::N,week,vika
517,Monat::N,month,mánuður
518,Jahr::N,year,ár
519,Frühling::N,spring,vor
520,Sommer::N,summer,sumar
521,Herbst::N,autumn,haust
522,Winter::N,winter,vetur
523,Januar::N,January,janúar
524,Februar::N,February,február
525,März::N,March,mars
526,April::N,April,apríl
527,Mai::N,May,maí
528,Juni::N,June,júní
529,Juli::N,July,júlí
530,August::N,August,ágúst
531,September::N,September,september
532,Oktober::N,October,október
533,November::N,November,nóvember
534,Dezember::N,December,desember
535,Montag::N,Monday,mánudagur
536,Dienstag::N,Tuesday,þriðjudagur
537,Mittwoch::N,Wednesday,miðvikudagur
538,Donnerstag::N,Thursday,fimmtudagur
539,Freitag::N,Friday,föstudagur
540,Samstag::N,Saturday,laugardagur
541,Sonntag::N,Sunday,sunnudagur
542,groß::A,big,stór
543,klein::A,little,lítill
544,lang::A,long,langur
545,kurz::A,short,stuttur
546,breit::A,wide,breiður
547,schmal::A,narrow,mjór
548,dicht::A,dense,þéttur
549,dick[Gegenstand]::A,thick,þykkur
550,dünn::A,thin,þunnur
551,fein::A,delicate,fíngerður
552,fest::A,firm,fastur
553,flach::A,flat,flatur
554,glatt::A,smooth,háll
555,glatt::A,smooth,sléttur
556,hart::A,hard,harður
557,weich::A,soft,mjúkur
558,rund::A,round,kringlóttur
559,spitz::A,pointed,oddhvass
560,scharf::A,sharp,beittur
561,stumpf::A,blunt,bitlaus
562,schwer::A,heavy,þungur
563,schön::A,beautiful,fagur
564,schön::A,beautiful,fallegur
565,heiß::A,hot,heitur
566,warm::A,warm,hlýr
567,warm::A,warm,heitur
568,kalt::A,cold,kaldur
569,kühl::A,cool,svalur
570,frisch::A,fresh,frískur
571,feucht::A,damp,rakur
572,feucht::A,damp,þvalur
573,nass::A,wet,votur
574,nass::A,wet,blautur
575,trocken::A,dry,þurr
576,voll::A,full,fullur
577,leer::A,empty,tómur
578,offen::A,open,opinn
579,geschlossen::A,closed,lokaður
580,sauber::A,clean,þrifinn
581,schmutzig::A,dirty,óhreinn
582,schmutzig::A,dirty,sóðalegur
583,roh::A,raw,hrár
584,reif::A,ripe,þroskaður
585,lecker::A,delicious,ljúffengur
586,süß::A,sweet,sætur
587,bitter::A,bitter,beiskur
588,sauer::A,sour,súr
589,hell::A,bright,bjartur
590,dunkel::A,dark,dimmur
591,schwarz::A,black,svartur
592,weiß::A,white,hvítur
593,rot::A,red,rauður
594,gelb::A,yellow,gulur
595,blau::A,blue,blár
596,grün::A,green,grænn
597,grau::A,grey,grár
598,bunt::A,colourful,marglitur
599,bunt::A,colorful,marglitur
600,billig::A,cheap,ódýr
601,teuer::A,dear,dýr
602,wertvoll::A,precious,verðmætur
603,blind::A,blind,blindur
604,taub::A,deaf,heyrnarlaus
605,kräftig::A,powerful,öflugur
606,stark::A,strong,sterkur
607,schwach::A,weak,veill
608,fett::A,fat,feitur
609,schlank::A,slim,grannur
610,schlank::A,slim,spengilegur
611,hübsch::A,pretty,snotur
612,hübsch::A,pretty,laglegur
613,böse::A,evil,illur
614,böse::A,evil,vondur
615,dumm::A,stupid,heimskur
616,faul::A,lazy,latur
617,fleißig::A,diligent,iðinn
618,geizig::A,stingy,nískur
619,klug::A,clever,hygginn
620,geschickt::A,skilful,fimur
621,geschickt::A,skilful,laginn
622,geschickt::A,skillful,fimur
623,geschickt::A,skillful,laginn
624,lieb::A,dear,kær
625,lieb::A,dear,ljúfur
626,lustig::A,merry,kátur
627,sanft::A,gentle,blíður
628,hungrig::A,hungry,soltinn
629,hungrig::A,hungry,hungraður
630,krank::A,sick,sjúkur
631,nackt::A,naked,nakinn
632,traurig::A,sad,dapur
633,traurig::A,sad,hryggur
634,lebendig::A,living,lifandi
635,gut::A,good,góður
636,schlecht::A,bad,slæmur
637,schlecht::A,bad,lélegur
638,richtig::A,correct,réttur
639,schlimm::A,nasty,slæmur
640,wahr::A,true,sannur
641,alt::A,old,gamall
642,neu::A,new,nýr
643,ehemalig::A,former,fyrrverandi
644,alt[Lebewesen]::A,aged,gamall
645,jung::A,young,ungur
646,arm::A,poor,vesall
647,arm::A,poor,fátækur
648,reich::A,rich,ríkur
649,reich::A,rich,auðugur
650,bekannt::A,familiar,kunnugur
651,berühmt::A,famous,frægur
652,fremd::A,foreign,framandi
653,fremd::A,foreign,ókunnugur
654,verschieden::A,different,ýmis
655,nah::A,near,nálægur
656,fern::A,far,fjarri
657,fern::A,far,fjarlægur
658,linker::A,left,vinstri
659,rechter::A,right,hægri
660,anderer::A,other,annar
661,erster::A,first,fyrsti
662,zweiter::A,second,annar
663,dritter::A,third,þriðji
664,letzter::A,last,síðasti
665,allein::ADV,alone,einn
666,allein::ADV,alone,aleinn
667,auf einmal::ADV,at once,allt í einu
668,zusammen::ADV,together,saman
669,lange::ADV,long,lengi
670,plötzlich::ADV,suddenly,skyndilega
671,sofort::ADV,instantly,strax
672,sofort::ADV,instantly,þegar í stað
673,später::ADV,later,seinna
674,jetzt::ADV,now,nú
675,jetzt::ADV,now,núna
676,heute::ADV,today,í dag
677,morgen::ADV,tomorrow,á morgun
678,bald::ADV,soon,brátt
679,bald::ADV,soon,bráðum
680,dann::ADV,then,svo
681,dann::ADV,then,síðan
682,gestern::ADV,yesterday,í gær
683,einst::ADV,once,forðum
684,damals::ADV,at that time,þá
685,damals::ADV,at that time,á þeim tímum
686,danach::ADV,afterwards,á eftir því
687,vorher::ADV,before,áður
688,zuerst::ADV,at first,fyrst
689,einmal::ADV,once,einu sinni
690,manchmal::ADV,sometimes,stundum
691,oft::ADV,often,oft
692,immer::ADV,always,alltaf
693,immer::ADV,always,sífellt
694,niemals::ADV,never,aldrei
695,hier::ADV,here,hér
696,hierhin::ADV,hither,hingað
697,hierhin::ADV,to here,hingað
698,hierhin::ADV,here,hingað
699,von hier::ADV,hence,héðan
700,dort::ADV,there,þar
701,dort::ADV,there,þarna
702,dorthin::ADV,thither,þangað
703,dorthin::ADV,there,þangað
704,dorthin::ADV,to there,þangað
705,geradeaus::ADV,ahead,beint áfram
706,vorwärts::ADV,forward,áfram
707,rückwärts::ADV,backward,aftur á bak
708,zurück::ADV,back,aftur
709,zurück::ADV,back,til baka
710,unten::ADV,below,niðri
711,unten::ADV,below,fyrir neðan
712,hinab::ADV,down,niður
713,hinab::ADV,down,niður eftir
714,oben::ADV,above,uppi
715,hinauf::ADV,up,upp
716,hinauf::ADV,up,upp eftir
717,überall::ADV,everywhere,alls staðar
718,nicht::ADV,not,ekki
719,ein wenig::ADV,a little,dálítið
720,kaum::ADV,hardly,varla
721,kaum::ADV,hardly,tæplega
722,sehr::ADV,very,mjög
723,so::ADV,so,svo
724,so::ADV,so,þannig
725,noch::ADV,still,enn
726,noch::ADV,still,ennþá
727,nur::ADV,only,bara
728,nur::ADV,only,aðeins
729,schon::ADV,already,nú þegar
730,wieder::ADV,again,aftur
731,wieder::ADV,again,að nýju
732,vergebens::ADV,in vain,árangurslaust
733,vor::PRP,in front of,fyrir
734,hinter::PRP,behind,bak við
735,hinter::PRP,behind,aftur fyrir
736,unter::PRP,under,undir
737,durch::PRP,through,gegnum
738,neben::PRP,next to,hjá
739,neben::PRP,next to,við hliðina á
740,zwischen::PRP,between,milli
741,zwischen::PRP,between,á milli
742,wegen::PRP,because of,vegna
743,dies::PRN,this,þetta
744,das::PRN,that,það
745,alles::PRN,everything,allt
746,ich::PRN,I,ég
747,du::PRN,you,þú
748,du::PRN,thou,þú
749,er::PRN,he,hann
750,wir::PRN,we,við
751,ihr::PRN,you,þið
752,sie::PRN,they,þær
753,sie::PRN,they,þeir
754,was::FPRN,what,hvað
755,wer::FPRN,who,hver
756,wo::FADV,where,hvar
757,wohin::FADV,where ... to,hvert
758,wohin::FADV,where to,hvert
759,wohin::FADV,where,hvert
760,wie::FADV,how,hvernig
761,warum::FADV,why,hvers vegna
762,wieviel::FNUM,how much,hve mikill
763,eins::NUM,one,einn
764,zwei::NUM,two,tveir
765,drei::NUM,three,þrír
766,vier::NUM,four,fjórir
767,fünf::NUM,five,fimm
768,sechs::NUM,six,sex
769,sieben::NUM,seven,sjö
770,acht::NUM,eight,átta
771,neun::NUM,nine,níu
772,zehn::NUM,ten,tíu
773,elf::NUM,eleven,ellefu
774,zwölf::NUM,twelve,tólf
775,zwanzig::NUM,twenty,tuttugu
776,dreißig::NUM,thirty,þrjátíu
777,vierzig::NUM,forty,fjörutíu
778,fünfzig::NUM,fifty,fimmtíu
779,sechzig::NUM,sixty,sextíu
780,siebzig::NUM,seventy,sjötíu
781,achtzig::NUM,eighty,áttatíu
782,neunzig::NUM,ninety,níutíu
783,hundert::NUM,a hundred,hundrað
784,tausend::NUM,a thousand,þúsund
785,und::CNJ,and,og
786,oder::CNJ,or,eða
787,stehen::V,stand,standa
788,sitzen::V,sit,sitja
789,liegen::V,lie,liggja
790,hängen::V,hang,hanga
791,werden::V,become,verða
792,passieren::V,happen,gerast
793,beginnen::V,begin,byrja
794,enden::V,end,enda
795,enden::V,end,lykta
796,wechseln::V,change,skipta
797,aufgehen[Sonne]::V,rise,koma upp
798,untergehen[Sonne]::V,set,ganga til viðar
799,scheinen[Sonne]::V,shine,skína
800,donnern::V,thunder,þruma
801,wehen::V,blow,blása
802,strömen::V,stream,streyma
803,fließen::V,flow,fljóta
804,sich drehen::V,revolve,snúast
805,schwanken::V,sway,riða
806,schwanken::V,sway,rugga
807,schwingen::V,swing,sveiflast
808,fallen::V,fall,falla
809,brennen::V,burn,brenna
810,rauchen::V,smoke,reykja
811,regnen::V,rain,rigna
812,gefrieren::V,freeze,frjósa
813,tauen::V,thaw,þiðna
814,schmelzen::V,melt,bráðna
815,trocknen::V,dry,þorna
816,sieden::V,boil,sjóða
817,faulen::V,rot,rotna
818,verfaulen::V,decay,rotna
819,reißen::V,snap,rifna
820,versinken::V,sink,sökkva
821,vergehen::V,pass,líða
822,erscheinen::V,appear,birtast
823,verschwinden::V,disappear,hverfa
824,sinken::V,drop,síga
825,abnehmen::V,decrease,lækka
826,abnehmen::V,decrease,minnka
827,zunehmen::V,increase,aukast
828,steigen::V,rise,stíga
829,wachsen::V,grow,vaxa
830,glänzen::V,shine,glóa
831,glänzen::V,shine,glampa
832,funkeln::V,sparkle,leiftra
833,lärmen::V,be noisy,hafa hátt
834,läuten::V,chime,hringja
835,klingeln::V,ring,hringja
836,klirren::V,tinkle,glamra
837,klirren::V,tinkle,skrölta
838,brausen::V,roar,ólga
839,rauschen::V,rustle,suða
840,klingen::V,sound,hljóma
841,bellen::V,bark,gelta
842,heulen::V,howl,væla
843,heulen::V,howl,ýlfra
844,blasen::V,blow,blása
845,pfeifen::V,whistle,blístra
846,schreien::V,shout,æpa
847,stöhnen::V,groan,stynja
848,zittern::V,tremble,titra
849,zittern::V,tremble,skjálfa
850,leben::V,be alive,lifa
851,geboren werden::V,be born,fæðast
852,atmen::V,breathe,anda
853,atmen::V,breathe,draga andann
854,trinken::V,drink,drekka
855,essen::V,eat,borða
856,schlucken::V,swallow,kingja
857,müde werden::V,get tired,þreytast
858,einschlafen::V,fall asleep,sofna
859,schlafen::V,sleep,sofa
860,aufwachen::V,wake up,vakna
861,aufstehen::V,get up,fara á fætur
862,sich erholen::V,relax,hvíla sig
863,krank werden::V,fall ill,veikjast
864,krank werden::V,fall ill,verða veikur
865,krank sein::V,be ill,vera veikur
866,schmerzen::V,ache,kenna til
867,husten::V,cough,hósta
868,genesen::V,recover,batna
