,Concept_ID,te,lv
694,Norden::N,ఉత్తరదిక్కు,войвыв
695,Norden::N,ఉత్తరదిక్కు,ziemeļi
696,Süden::N,దక్షిణము,лунвыв
697,Süden::N,దక్షిణము,dienvidi
698,Westen::N,పడమర,рытыв
699,Westen::N,పడమర,rietumi
700,Osten::N,తూర్పు,асыв
701,Osten::N,తూర్పు,austrumi
702,Holz::N,కొయ్య,пу
703,Holz::N,కొయ్య,koks
704,Holz::N,కొయ్య,koksne
705,Brett::N,పలక,пӧв
706,Brett::N,పలక,dēlis
707,Platte::N,పలక,плита
708,Platte::N,పలక,plate
709,Platte::N,పలక,plāksne
710,Stütze::N,వాల్సేడ్లు,пыкӧд
711,Stütze::N,వాల్సేడ్లు,мыджӧд
712,Stütze::N,వాల్సేడ్లు,balsts
713,Stütze::N,వాల్సేడ్లు,atspaids
714,Stange::N,స్తంభము,потш
715,Stange::N,స్తంభము,maikste
716,Stock::N,కఱ్ఱ,бедь
717,Stock::N,కఱ్ఱ,boze
718,Stock::N,కఱ్ఱ,spieķis
719,Stab::N,కఱ్ఱ,зир
720,Stab::N,కఱ్ఱ,zizlis
721,Rohr::N,గొట్టము,труба
722,Rohr::N,గొట్టము,caurule
723,Haus::N,ఇల్లు,керка
724,Haus::N,ఇల్లు,māja
725,Heim::N,స్వగృహము,горт
726,Heim::N,స్వగృహము,mājas
727,Ofen::N,పొయ్యి,пач
728,Ofen::N,పొయ్యి,krāsns
729,Fußboden::N,నేల,джодж
730,Fußboden::N,నేల,grīda
731,Tisch::N,మేజా,пызан
732,Tisch::N,మేజా,galds
733,Stuhl::N,కుర్చీ,улӧс
734,Stuhl::N,కుర్చీ,krēsls
735,Wiege::N,ఉయ్యాల,зыбка
736,Wiege::N,ఉయ్యాల,šūpulis
737,Bett::N,పడక,вольпась
738,Bett::N,పడక,gulta
739,Bett::N,మంచం,вольпась
740,Bett::N,మంచం,gulta
741,Regal::N,అటక,джадж
742,Regal::N,అటక,plaukts
743,Kiste::N,వెట్టె,куд
744,Kiste::N,వెట్టె,ящик
745,Kiste::N,వెట్టె,kaste
746,Kiste::N,వెట్టె,šķirsts
747,Fenster::N,కిటికి,ӧшинь
748,Fenster::N,కిటికి,logs
749,Tür::N,ద్వారము,ӧдзӧс
750,Tür::N,ద్వారము,durvis
751,Tor::N,ద్వారము,дзиръя
752,Tor::N,ద్వారము,vārti
753,Zaun::N,కంచె,потшӧс
754,Zaun::N,కంచె,žogs
755,Dach::N,ఇంటివైకప్పు,вевт
756,Dach::N,ఇంటివైకప్పు,jumts
757,Leiter::N,నిచ్చెన,пос
758,Leiter::N,నిచ్చెన,kāpnes
759,Leiter::N,నిచ్చెన,redeles
760,Besen::N,చీపురుకట్ట,рос
761,Besen::N,చీపురుకట్ట,slota
762,Spaten::N,పాఱ,зыр
763,Spaten::N,పాఱ,lāpsta
764,Schaufel::N,పాఱ,тэльӧб
765,Schaufel::N,పాఱ,liekšķere
766,Gabel::N,ముండ్లగరిటె,вилки
767,Gabel::N,ముండ్లగరిటె,dakšiņa
768,Löffel::N,గరిటె,пань
769,Löffel::N,గరిటె,karote
770,Messer::N,కత్తి,пурт
771,Messer::N,కత్తి,nazis
772,Nagel::N,మేకు,тув
773,Nagel::N,మేకు,кӧрт тув
774,Nagel::N,మేకు,nagla
775,Netz::N,వల,тыв
776,Netz::N,వల,tīkls
777,Haken::N,కొక్కెము,крук
778,Haken::N,కొక్కెము,āķis
779,Haken::N,కొక్కెము,kāsis
780,Haken::N,కొక్కెము,krampis
781,Griff::N,పిడి,нуд
782,Griff::N,పిడి,kāts
783,Griff::N,పిడి,rokturis
784,Schloss::N,తాళము,томан
785,Schloss::N,తాళము,aizslēgs
786,Bild::N,చిత్రము,серпас
787,Bild::N,చిత్రము,glezna
788,Figur::N,రూపము,пертас
789,Figur::N,రూపము,вежньӧг
790,Figur::N,రూపము,figūra
791,Puppe::N,బొమ్మ,акань
792,Puppe::N,బొమ్మ,lelle
793,Beutel::N,సంచి,мешӧк
794,Beutel::N,సంచి,kule
795,Beutel::N,సంచి,maisiņš
796,Bündel::N,మూట,кӧртӧд
797,Bündel::N,మూట,sainis
798,Tasche::N,సంచి,сумка
799,Tasche::N,సంచి,soma
800,Eimer::N,చేద,ведра
801,Eimer::N,చేద,spainis
802,Deckel::N,మూత,пӧдан
803,Deckel::N,మూత,тупкӧд
804,Deckel::N,మూత,vāks
805,Geschirr::N,వంటకాలు,дозмук
806,Geschirr::N,వంటకాలు,тасьті-пань
807,Geschirr::N,వంటకాలు,trauki
808,Sack::N,గోనెసంచి,мешӧк
809,Sack::N,గోనెసంచి,maiss
810,Tasse::N,గిన్నె,бекар
811,Tasse::N,గిన్నె,тасьті
812,Tasse::N,గిన్నె,tase
813,Topf::N,కుండ,гырнич
814,Topf::N,కుండ,pods
815,Kessel::N,నీరుకాచుపాత్ర,пӧрт
816,Kessel::N,నీరుకాచుపాత్ర,katls
817,Essen::N,ఆహారము,сёйӧм
818,Essen::N,ఆహారము,ēdiens
819,Nahrung::N,ఆహారము,сёян
820,Nahrung::N,ఆహారము,barība
821,Speise::N,ఆహారము,сёян
822,Speise::N,ఆహారము,сёянтор
823,Speise::N,ఆహారము,ēdiens
824,Fleisch::N,మాంసము,яй
825,Fleisch::N,మాంసము,gaļa
826,Getreide::N,ధాన్యము,нянь
827,Getreide::N,ధాన్యము,labība
828,Brei::N,గుజ్జు,рок
829,Brei::N,గుజ్జు,putra
830,Brei::N,గుజ్జు,biezenis
831,Brot::N,రొట్టె,нянь
832,Brot::N,రొట్టె,maize
833,Scheibe::N,బద్ద,шӧрӧм
834,Scheibe::N,బద్ద,чӧлан
835,Scheibe::N,బద్ద,šķēle
836,Scheibe::N,బద్ద,rieciens
837,Fett::N,క్రొవ్వు,гос
838,Fett::N,క్రొవ్వు,тшог
839,Fett::N,క్రొవ్వు,tauki
840,Butter::N,వెన్న,вый
841,Butter::N,వెన్న,sviests
842,Öl::N,నూనె,вый
843,Öl::N,నూనె,eļļa
844,Salz::N,ఉప్పు,сов
845,Salz::N,ఉప్పు,sāls
846,Suppe::N,చారు,шыд
847,Suppe::N,చారు,zupa
848,Honig::N,తెనె,ма
849,Honig::N,తెనె,medus
850,Milch::N,పాలు,йӧв
851,Milch::N,పాలు,piens
852,Tee::N,తేనీరు,чай
853,Tee::N,తేనీరు,tēja
854,Leder::N,బాగుచేసివతోలు,ку
855,Leder::N,బాగుచేసివతోలు,āda
856,Wolle::N,ఉన్ని,вурун
857,Wolle::N,ఉన్ని,vilna
858,Stoff::N,బట్ట,дӧра
859,Stoff::N,బట్ట,drāna
860,Stoff::N,బట్ట,audums
861,Nadel::N,సూది,ем
862,Nadel::N,సూది,adata
863,Faden::N,దారము,сунис
864,Faden::N,దారము,diegs
865,Faden::N,దారము,pavediens
866,Knopf::N,బొత్తాము,кизь
867,Knopf::N,బొత్తాము,poga
868,Knoten::N,ముడి,гӧрӧд
869,Knoten::N,ముడి,mezgls
870,Farbe::N,రంగు,краска
871,Farbe::N,రంగు,вап
872,Farbe::N,రంగు,krāsa
873,Kleidung::N,బట్టలు,паськӧм
874,Kleidung::N,బట్టలు,tērps
875,Kleidung::N,బట్టలు,drēbes
876,Hemd::N,చొక్కాయ,дӧрӧм
877,Hemd::N,చొక్కాయ,krekls
878,Kragen::N,మాల,воротник
879,Kragen::N,మాల,apkakle
880,Ärmel::N,చొక్కాయచెయ్యి,сос
881,Ärmel::N,చొక్కాయచెయ్యి,piedurkne
882,Hose::N,ఇజారు,гач
883,Hose::N,ఇజారు,bikses
884,Gürtel::N,పటకా,вӧнь
885,Gürtel::N,పటకా,josta
886,Mütze::N,టోపి,шапка
887,Mütze::N,టోపి,cepure
888,Schuh::N,పాదరక్ష,башмак
889,Schuh::N,పాదరక్ష,ботинки
890,Schuh::N,పాదరక్ష,kurpe
891,Stiefel::N,బూటు,сапӧг
892,Stiefel::N,బూటు,zābaks
893,Ring::N,ఉంగరము,кытш
894,Ring::N,ఉంగరము,gredzens
895,Band::N,నాడా,лента
896,Band::N,నాడా,вундас
897,Band::N,నాడా,lente
898,Kamm::N,దువ్వెన,сынан
899,Kamm::N,దువ్వెన,ķemme
900,Spiegel::N,అద్దము,рӧмпӧштан
901,Spiegel::N,అద్దము,spogulis
902,Riemen::N,వాడా,тасма
903,Riemen::N,వాడా,siksna
904,Schnur::N,దారము,гез
905,Schnur::N,దారము,aukla
906,Leine::N,వారు,юргез
907,Leine::N,వారు,saite
908,Decke::N,కంబళి,эшкын
909,Decke::N,కంబళి,шебрас
910,Decke::N,కంబళి,sega
911,Kissen::N,తలగడ,юрлӧс
912,Kissen::N,తలగడ,spilvens
913,Tuch::N,బట్ట,чышъян
914,Tuch::N,బట్ట,vadmala
915,Handtuch::N,తువాలు,ки чышкӧд
916,Handtuch::N,తువాలు,кизьчышъян
917,Handtuch::N,తువాలు,dvielis
918,Kraft::N,బలము,этш
919,Kraft::N,బలము,эбӧс
920,Kraft::N,బలము,spēks
921,Stärke::N,శక్తి,ёнлун
922,Stärke::N,శక్తి,чорыдлун
923,Stärke::N,శక్తి,stiprums
924,Gesundheit::N,ఆరోగ్యము,дзоньвидзалун
925,Gesundheit::N,ఆరోగ్యము,veselība
926,Krankheit::N,రోగము,висьӧм
927,Krankheit::N,రోగము,slimība
928,Schmerz::N,నొప్పి,висьӧм
929,Schmerz::N,నొప్పి,sāpes
930,Wunde::N,గాయము,дой
931,Wunde::N,గాయము,brūce
932,Wunde::N,గాయము,jēlums
933,Fieber::N,జ్వరము,жар
934,Fieber::N,జ్వరము,drudzis
935,Fieber::N,జ్వరము,karstums
936,Arznei::N,మందు,лекарство
937,Arznei::N,మందు,зелля
938,Arznei::N,మందు,zāles
939,Arznei::N,మందు,medikaments
940,Brücke::N,వంతెన,пос
941,Brücke::N,వంతెన,tilts
942,Brunnen::N,బావి,юкмӧс
943,Brunnen::N,బావి,aka
944,Brunnen::N,కూపము,юкмӧс
945,Brunnen::N,కూపము,aka
946,Brunnen::N,నుయ్యి,юкмӧс
947,Brunnen::N,నుయ్యి,aka
948,Weide::N,పచ్చికబయలు,пӧскӧтина
949,Weide::N,పచ్చికబయలు,ganības
950,Pfad::N,కాలిత్రోవ,туй
951,Pfad::N,కాలిత్రోవ,кыснан
952,Pfad::N,కాలిత్రోవ,taka
953,Weg::N,మార్గము,туй
954,Weg::N,మార్గము,ceļš
955,Straße::N,బాట,туй
956,Straße::N,బాట,iela
957,Dorf::N,గ్రామము,сикт
958,Dorf::N,గ్రామము,ciems
959,Stadt::N,పట్టణము,кар
960,Stadt::N,పట్టణము,pilsēta
961,Brief::N,జాబు,письмӧ
962,Brief::N,జాబు,vēstule
963,Buch::N,పుస్తకము,небӧг
964,Buch::N,పుస్తకము,grāmata
965,Buchstabe::N,అక్షరము,шыпас
966,Buchstabe::N,అక్షరము,burts
967,Zeitung::N,వార్తాపత్రిక,газет
968,Zeitung::N,వార్తాపత్రిక,avīze
969,Zeitung::N,వార్తాపత్రిక,laikraksts
970,Leben::N,ప్రాణము,лов
971,Leben::N,ప్రాణము,олӧм
972,Leben::N,ప్రాణము,dzīve
973,Tod::N,మరణము,кулӧм
974,Tod::N,మరణము,nāve
975,Grab::N,సమాధి,гу
976,Grab::N,సమాధి,kaps
977,Kirche::N,క్రెస్తవులగుడి,вичко
978,Kirche::N,క్రెస్తవులగుడి,baznīca
979,Sünde::N,పాపము,мыж
980,Sünde::N,పాపము,grēks
981,Gott::N,దేవుడు,ен
982,Gott::N,దేవుడు,dievs
983,Arbeiter::N,పనిపాటుచేశేవాడు,уджалысь
984,Arbeiter::N,పనిపాటుచేశేవాడు,strādnieks
985,Chef::N,యజమానుడు,юралысь
986,Chef::N,యజమానుడు,веськӧдлысь
987,Chef::N,యజమానుడు,šefs
988,Chef::N,యజమానుడు,vadītajs
989,Chef::N,యజమానుడు,priekšnieks
990,Meister::N,కళాకారుడు,вӧчысь
991,Meister::N,కళాకారుడు,meistars
992,Arzt::N,వైద్యుడు,врач
993,Arzt::N,వైద్యుడు,бурдӧдысь
994,Arzt::N,వైద్యుడు,ārsts
995,Lehrer::N,ఉపాధ్యాయుడు,велӧдысь
996,Lehrer::N,ఉపాధ్యాయుడు,skolotājs
997,Geld::N,ద్రవ్యము,сьӧм
998,Geld::N,ద్రవ్యము,nauda
999,Geschäft::N,వ్యాపారము,удж
1000,Geschäft::N,వ్యాపారము,bizness
1001,Geschäft::N,వ్యాపారము,darījums
1002,Laden::N,అంగడి,вузасянін
1003,Laden::N,అంగడి,bode
1004,Laden::N,అంగడి,veikals
1005,Preis::N,వెల,дон
1006,Preis::N,వెల,cena
1007,Ware::N,సరకులు,тӧвар
1008,Ware::N,సరకులు,prece
1009,Nutzen::N,ప్రయోజనము,воӧм
1010,Nutzen::N,ప్రయోజనము,выгӧда
1011,Nutzen::N,ప్రయోజనము,labums
1012,Reichtum::N,ధనము,озырлун
1013,Reichtum::N,ధనము,bagātība
1014,Welt::N,ప్రపంచము,енкӧла
1015,Welt::N,ప్రపంచము,pasaule
1016,Land::N,దేశము,му
1017,Land::N,దేశము,zeme
1018,Staat::N,రాజ్యము,канму
1019,Staat::N,రాజ్యము,государство
1020,Staat::N,రాజ్యము,valsts
1021,König::N,రాజు,кан
1022,König::N,రాజు,ķēniņš
1023,König::N,రాజు,karalis
1024,Macht::N,అధికారము,каналӧм
1025,Macht::N,అధికారము,vara
1026,Grenze::N,సరిహద్దు,су
1027,Grenze::N,సరిహద్దు,суйӧр
1028,Grenze::N,సరిహద్దు,robeža
1029,Krieg::N,యుద్ధము,ожман
1030,Krieg::N,యుద్ధము,karš
1031,Feind::N,శత్రువు,враг
1032,Feind::N,శత్రువు,вӧрӧг
1033,Feind::N,శత్రువు,ienaidnieks
1034,Gewalt::N,దౌర్జన్యము,мырдöналöм
1035,Gewalt::N,దౌర్జన్యము,vara
1036,Gewalt::N,దౌర్జన్యము,vardarbība
1037,Kampf::N,పోట్లాట,вермасьӧм
1038,Kampf::N,పోట్లాట,cīņa
1039,Bogen[Waffe]::N,విల్లు,ньӧввуж
1040,Bogen[Waffe]::N,విల్లు,loks
1041,Pfeil::N,బాణము,ньӧв
1042,Pfeil::N,బాణము,bulta
1043,Gewehr::N,తుపాకి,пишшаль
1044,Gewehr::N,తుపాకి,šautene
1045,Fehler::N,తప్ప,сорсьӧм
1046,Fehler::N,తప్ప,дзугсьӧм
1047,Fehler::N,తప్ప,kļūda
1048,Lüge::N,అసత్యము,пӧръясьӧм
1049,Lüge::N,అసత్యము,ылӧдлӧм
1050,Lüge::N,అసత్యము,meli
1051,Schaden::N,నష్టము,лёк
1052,Schaden::N,నష్టము,изъян
1053,Schaden::N,నష్టము,пакӧсьт
1054,Schaden::N,నష్టము,bojājums
1055,Schaden::N,నష్టము,kaitējums
1056,Unglück::N,దురదృష్టము,шог
1057,Unglück::N,దురదృష్టము,kļūme
1058,Unglück::N,దురదృష్టము,klizma
1059,Unglück::N,దురదృష్టము,nelaime
1060,Schuld::N,తప్పు,мыж
1061,Schuld::N,తప్పు,vaina
1062,Alter::N,వయస్సు,арлыд
1063,Alter::N,వయస్సు,vecums
1064,Schluss::N,ముగింపు,пом
1065,Schluss::N,ముగింపు,beigas
1066,Zeit::N,కాలము,кад
1067,Zeit::N,కాలము,laiks
1068,Tag::N,దినము,лун
1069,Tag::N,దినము,diena
1070,Morgen::N,ఉదయము,асыв
1071,Morgen::N,ఉదయము,rīts
1072,Mittag::N,మధ్యాహ్నము,лун шӧр
1073,Mittag::N,మధ్యాహ్నము,pusdiena
1074,Abend::N,సాయంకాలము,рыт
1075,Abend::N,సాయంకాలము,vakars
1076,Nacht::N,రత్రి,вой
1077,Nacht::N,రత్రి,nakts
1078,Woche::N,వారము,вежон
1079,Woche::N,వారము,nedēļa
1080,Monat::N,నెల,тӧлысь
1081,Monat::N,నెల,mēnesis
1082,Jahr::N,సంవత్సరము,во
1083,Jahr::N,సంవత్సరము,gads
1084,Frühling::N,వసంతకాలము,тулыс
1085,Frühling::N,వసంతకాలము,pavasaris
1086,Sommer::N,వేసవికాము,гожӧм
1087,Sommer::N,వేసవికాము,vasara
1088,Herbst::N,ఆకురాలుకాలము,ар
1089,Herbst::N,ఆకురాలుకాలము,rudens
1090,Winter::N,శీతకాలము,тӧв
1091,Winter::N,శీతకాలము,ziema
1092,Januar::N,జనవరి,тӧв шӧр
1093,Januar::N,జనవరి,janvāris
1094,Februar::N,ఫిబ్రవరి,урасьӧм
1095,Februar::N,ఫిబ్రవరి,februāris
1096,März::N,మార్చి,рака
1097,März::N,మార్చి,marts
1098,April::N,ఏప్రిలు,кос му
1099,April::N,ఏప్రిలు,aprīlis
1100,Mai::N,మే,ода-кора
1101,Mai::N,మే,maijs
1102,Juni::N,జూన్,лӧддза-номъя
1103,Juni::N,జూన్,jūnijs
1104,Juli::N,జూలై,сора
1105,Juli::N,జూలై,jūlijs
1106,August::N,ఆగస్టు,моз
1107,August::N,ఆగస్టు,augusts
1108,September::N,సెప్ఠెంబరు,кӧч
1109,September::N,సెప్ఠెంబరు,septembris
1110,Oktober::N,అక్టోబరు,йирым
1111,Oktober::N,అక్టోబరు,oktobris
1112,November::N,నవంబరు,вӧльгым
1113,November::N,నవంబరు,novembris
1114,Dezember::N,డిసెంబర్,ӧшым
1115,Dezember::N,డిసెంబర్,decembris
1116,Montag::N,సోమవారము,выльлун
1117,Montag::N,సోమవారము,pirmdiena
1118,Dienstag::N,మంగళవారము,воторник
1119,Dienstag::N,మంగళవారము,otrdiena
1120,Mittwoch::N,బుధవారము,середа
1121,Mittwoch::N,బుధవారము,trešdiena
1122,Donnerstag::N,గురువారము,четверг
1123,Donnerstag::N,గురువారము,ceturtdiena
1124,Freitag::N,శుక్రవారము,пекнича
1125,Freitag::N,శుక్రవారము,piektdiena
1126,Samstag::N,శనివారము,субӧта
1127,Samstag::N,శనివారము,sestdiena
1128,Sonntag::N,ఆదివారము,вӧскресенньӧ
1129,Sonntag::N,ఆదివారము,svētdiena
1130,groß::A,గొప్పైన,ыджыд
1131,groß::A,గొప్పైన,dižs
1132,groß::A,గొప్పైన,liels
1133,klein::A,చిన్న,ичӧт
1134,klein::A,చిన్న,mazs
1135,lang::A,పొడుగాటి,кузь
1136,lang::A,పొడుగాటి,garš
1137,kurz::A,పొట్టి,дженьыд
1138,kurz::A,పొట్టి,īss
1139,breit::A,వెడల్పైన,ота
1140,breit::A,వెడల్పైన,паськыд
1141,breit::A,వెడల్పైన,plats
1142,schmal::A,ఇఱుకైన,оттӧм
1143,schmal::A,ఇఱుకైన,tievs
1144,dicht::A,దట్టమైన,сук
1145,dicht::A,దట్టమైన,blīvs
1146,dick[Gegenstand]::A,దట్టమైన,кыз
1147,dick[Gegenstand]::A,దట్టమైన,biezs
1148,dünn::A,పలుచని,вӧсни
1149,dünn::A,పలుచని,вӧсньыд
1150,dünn::A,పలుచని,plāns
1151,fein::A,నాజాకైన,посни
1152,fein::A,నాజాకైన,smalks
1153,fest::A,దృడమైవ,зумыд
1154,fest::A,దృడమైవ,tvirts
1155,fest::A,దృడమైవ,noturīgs
1156,flach::A,చదువైన,плавкӧс
1157,flach::A,చదువైన,тшӧтшкӧс
1158,flach::A,చదువైన,lēzens
1159,flach::A,చదువైన,līdzens
1160,glatt::A,నున్నని,вольк
1161,glatt::A,నున్నని,мольыд
1162,glatt::A,నున్నని,gluds
1163,glatt::A,నున్నని,slidens
1164,hart::A,కఠినమైన,зумыд
1165,hart::A,కఠినమైన,ciets
1166,weich::A,మృదువైన,небыд
1167,weich::A,మృదువైన,mīksts
1168,rund::A,గుండ్రని,гӧгрӧс
1169,rund::A,గుండ్రని,apaļš
1170,spitz::A,మొనగల,ёсь йыла
1171,spitz::A,మొనగల,smails
1172,scharf::A,పదనైన,ёсь
1173,scharf::A,పదనైన,ass
1174,stumpf::A,వాడిలేని,ныж
1175,stumpf::A,వాడిలేని,truls
1176,stumpf::A,వాడిలేని,strups
1177,schwer::A,బరువ్తెన,сьӧкыд
1178,schwer::A,బరువ్తెన,smags
1179,schön::A,సుందరమైన,мича
1180,schön::A,సుందరమైన,лӧсьыд
1181,schön::A,సుందరమైన,daiļš
1182,schön::A,సుందరమైన,skaists
1183,heiß::A,వేడియైన,пӧсь
1184,heiß::A,వేడియైన,karsts
1185,warm::A,వెచ్చని,шоныд
1186,warm::A,వెచ్చని,silts
1187,kalt::A,చల్లని,кӧдзыд
1188,kalt::A,చల్లని,salts
1189,kalt::A,చల్లని,auksts
1190,kühl::A,చల్లని,юзыд
1191,kühl::A,చల్లని,ыркыд
1192,kühl::A,చల్లని,vēss
1193,kühl::A,చల్లని,dzestrs
1194,frisch::A,తాజాయైన,выль
1195,frisch::A,తాజాయైన,svaigs
1196,feucht::A,చెమ్మగానున్న,уль
1197,feucht::A,చెమ్మగానున్న,mitrs
1198,feucht::A,చెమ్మగానున్న,drēgns
1199,nass::A,తడిగామన్న,ва
1200,nass::A,తడిగామన్న,slapjš
1201,trocken::A,ఎండిన,кос
1202,trocken::A,ఎండిన,sauss
1203,voll::A,నిండు,кыз
1204,voll::A,నిండు,pilns
1205,leer::A,శూన్యమైన,куш
1206,leer::A,శూన్యమైన,тыртӧм
1207,leer::A,శూన్యమైన,tukšs
1208,offen::A,తెఱచియున్న,восьса
1209,offen::A,తెఱచియున్న,vaļējs
1210,offen::A,తెఱచియున్న,atvērts
1211,geschlossen::A,మూసిన,пӧдса
1212,geschlossen::A,మూసిన,slēgts
1213,sauber::A,పరిశుద్ధమైన,сӧстӧм
1214,sauber::A,పరిశుద్ధమైన,tīrs
1215,sauber::A,పరిశుద్ధమైన,spodrs
1216,schmutzig::A,ముఱికియైన,няйт
1217,schmutzig::A,ముఱికియైన,netīrs
1218,schmutzig::A,ముఱికియైన,dubļains
1219,roh::A,పచ్చి,уль
1220,roh::A,పచ్చి,jēls
1221,reif::A,పండివ,кисьмӧм
1222,reif::A,పండివ,gatavs
1223,reif::A,పండివ,nobriedis
1224,lecker::A,రుచి గల,чӧскыд
1225,lecker::A,రుచి గల,gards
1226,lecker::A,రుచి గల,garšīgs
1227,süß::A,తియ్యని,юмов
1228,süß::A,తియ్యని,чӧскыд
1229,süß::A,తియ్యని,salds
1230,bitter::A,చేదైన,курыд
1231,bitter::A,చేదైన,sūrs
1232,bitter::A,చేదైన,rūgts
1233,sauer::A,పుల్లని,шома
1234,sauer::A,పుల్లని,skābs
1235,hell::A,కాంతిగల,югыд
1236,hell::A,కాంతిగల,gaišs
1237,dunkel::A,చీకటియైన,пемыд
1238,dunkel::A,చీకటియైన,tumšs
1239,schwarz::A,నల్లని,сьӧд
1240,schwarz::A,నల్లని,melns
1241,weiß::A,తెలుపు,еджыд
1242,weiß::A,తెలుపు,balts
1243,rot::A,ఎఱ్ఱని,гӧрд
1244,rot::A,ఎఱ్ఱని,sarkans
1245,gelb::A,పసుపు పచ్చ,виж
1246,gelb::A,పసుపు పచ్చ,dzeltens
1247,blau::A,నీలవర్ణము,лӧз
1248,blau::A,నీలవర్ణము,zils
1249,grün::A,ఆకుపచ్చని,веж
1250,grün::A,ఆకుపచ్చని,турунвиж
1251,grün::A,ఆకుపచ్చని,zaļš
1252,grau::A,నెరిసిన,руд
1253,grau::A,నెరిసిన,pelēks
1254,bunt::A,రంగేలీ,сера
1255,bunt::A,రంగేలీ,raibs
1256,bunt::A,రంగేలీ,krāsains
1257,billig::A,చౌకయైన,донтӧг
1258,billig::A,చౌకయైన,lēts
1259,teuer::A,వెలపొడుగైన,дона
1260,teuer::A,వెలపొడుగైన,dārgs
1261,wertvoll::A,విలుప్తెన,дона
1262,wertvoll::A,విలుప్తెన,vērtīgs
1263,blind::A,గ్రుడ్డి,синтӧм
1264,blind::A,గ్రుడ్డి,akls
1265,taub::A,చెవిటి,пельтӧм
1266,taub::A,చెవిటి,kurls
1267,kräftig::A,శక్తి గల,вынйӧра
1268,kräftig::A,శక్తి గల,spēcīgs
1269,stark::A,బలమైన,ён
1270,stark::A,బలమైన,вына
1271,stark::A,బలమైన,stiprs
1272,schwach::A,బలహీనమైన,жеб
1273,schwach::A,బలహీనమైన,vājš
1274,fett::A,క్రొవ్విన,госа
1275,fett::A,క్రొవ్విన,brangs
1276,schlank::A,సన్నని,веськыд
1277,schlank::A,సన్నని,slaids
1278,hübsch::A,సాగప్తెన,мича
1279,hübsch::A,సాగప్తెన,лӧсьыд
1280,hübsch::A,సాగప్తెన,glīts
1281,böse::A,చెడ్డ,лёк
1282,böse::A,చెడ్డ,ļauns
1283,böse::A,చెడ్డ,negants
1284,dumm::A,తెలివిలేని,йӧй
1285,dumm::A,తెలివిలేని,вежӧртӧм
1286,dumm::A,తెలివిలేని,stulbs
1287,dumm::A,తెలివిలేని,muļķīgs
1288,faul::A,సోమరియైన,дыш
1289,faul::A,సోమరియైన,slinks
1290,fleißig::A,శ్రద్దగల,зільысь
1291,fleißig::A,శ్రద్దగల,čakls
1292,fleißig::A,శ్రద్దగల,cītīgs
1293,geizig::A,పిసినారియైన,топыд
1294,geizig::A,పిసినారియైన,skops
1295,geizig::A,పిసినారియైన,sīksts
1296,klug::A,తెలివిగల,юра
1297,klug::A,తెలివిగల,вежӧра
1298,klug::A,తెలివిగల,gudrs
1299,geschickt::A,నిపుణతగల,кипода
1300,geschickt::A,నిపుణతగల,кужысь
1301,geschickt::A,నిపుణతగల,manīgs
1302,lieb::A,ప్రియమైన,муса
1303,lieb::A,ప్రియమైన,мича
1304,lieb::A,ప్రియమైన,лӧсьыд
1305,lieb::A,ప్రియమైన,mīļš
1306,lustig::A,ఉల్లాసము గల,кыпыд
1307,lustig::A,ఉల్లాసము గల,jautrs
1308,sanft::A,సాధువైన,мелі
1309,sanft::A,సాధువైన,liegs
1310,hungrig::A,ఆకలిగొనిన,тшыг
1311,hungrig::A,ఆకలిగొనిన,izsalcis
1312,krank::A,వ్యాధిగల,висьысь
1313,krank::A,వ్యాధిగల,slims
1314,nackt::A,దిగంబరమైన,пасьтӧм
1315,nackt::A,దిగంబరమైన,pliks
1316,traurig::A,విచారముగల,гажтӧм
1317,traurig::A,విచారముగల,bēdīgs
1318,traurig::A,విచారముగల,skumīgs
1319,lebendig::A,ప్రాణముతో నున్న,ловъя
1320,lebendig::A,ప్రాణముతో నున్న,dzīvs
1321,gut::A,మంచి,бур
1322,gut::A,మంచి,labs
1323,schlecht::A,చెడ్డ,лёк
1324,schlecht::A,చెడ్డ,омӧль
1325,schlecht::A,చెడ్డ,slikts
1326,richtig::A,సరియైన,инӧд
1327,richtig::A,సరియైన,riktīgs
1328,schlimm::A,అసహ్యమైన,омӧль
1329,schlimm::A,అసహ్యమైన,туйтӧм
1330,schlimm::A,అసహ్యమైన,nelāgs
1331,schlimm::A,అసహ్యమైన,nejauks
1332,wahr::A,నిజమైన,абу ылӧг
1333,wahr::A,నిజమైన,īsts
1334,wahr::A,నిజమైన,patiess
1335,alt::A,ముసలి,важ
1336,alt::A,ముసలి,sens
1337,alt::A,ముసలి,vęcs
1338,neu::A,క్రొత్త,выль
1339,neu::A,క్రొత్త,jauns
1340,ehemalig::A,పూర్వపు,вӧвлӧм
1341,ehemalig::A,పూర్వపు,bijušais
1342,alt[Lebewesen]::A,ముసలి,пӧрысь
1343,alt[Lebewesen]::A,ముసలి,vecs
1344,jung::A,పసి,том
1345,jung::A,పసి,jauns
1346,arm::A,బీద,гӧль
1347,arm::A,బీద,nabags
1348,reich::A,ధనవంతుడైన,озыр
1349,reich::A,ధనవంతుడైన,bagāts
1350,bekannt::A,తెలిసిన,тӧдса
1351,bekannt::A,తెలిసిన,zināms
1352,bekannt::A,తెలిసిన,pazīstams
1353,berühmt::A,ప్రపిద్దికెక్కివ,нималан
