,Concept_ID,ar,udm
784,unten::ADV,تحت,улын
785,unten::ADV,في الأسفل,улын
786,hinab::ADV,إلى تحت,улэ
787,oben::ADV,فوق,вылын
788,oben::ADV,فوق,вылӥын
789,oben::ADV,في الأعلى,вылын
790,oben::ADV,في الأعلى,вылӥын
791,hinauf::ADV,إلى فوق,вылэ
792,hinauf::ADV,إلى فوق,вылӥе
793,hinauf::ADV,إلى فوق,выллань
794,hinauf::ADV,إلى الأعلى,вылэ
795,hinauf::ADV,إلى الأعلى,вылӥе
796,hinauf::ADV,إلى الأعلى,выллань
797,überall::ADV,في كل مكان,котькытын
798,überall::ADV,في كل مكان,пасьтана
799,nicht::ADV,لا,уз
800,nicht::ADV,لم,уз
801,ein wenig::ADV,قليلا,ичи
802,ein wenig::ADV,قليلا,ӧжыт
803,ein wenig::ADV,قليلا,огшап
804,kaum::ADV,كاد لا,муртса
805,sehr::ADV,جدا,туж
806,sehr::ADV,جدا,лекос
807,sehr::ADV,كثيرا,туж
808,sehr::ADV,كثيرا,лекос
809,so::ADV,كذا,озьы
810,so::ADV,كذا,тазьы
811,so::ADV,كذلك,озьы
812,so::ADV,كذلك,тазьы
813,noch::ADV,ما زال,на
814,nur::ADV,فقط,гинэ
815,schon::ADV,قد,ни
816,schon::ADV,قد,ини
817,wieder::ADV,من جديد,нош
818,wieder::ADV,من جديد,кайта
819,wieder::ADV,مرة أخرى,нош
820,wieder::ADV,مرة أخرى,кайта
821,vergebens::ADV,عبثا,юнме
822,vor::PRP,أمام,азьын
823,hinter::PRP,خلف,берын
824,hinter::PRP,خلف,бӧрсьы
825,hinter::PRP,وراء,берын
826,hinter::PRP,وراء,бӧрсьы
827,unter::PRP,تحت,улын
828,durch::PRP,عبر,пыр
829,durch::PRP,عبر,пыртӥ
830,durch::PRP,خلال,пыр
831,durch::PRP,خلال,пыртӥ
832,neben::PRP,جنب,бордын
833,neben::PRP,بجانب,бордын
834,zwischen::PRP,بين,вискын
835,wegen::PRP,بسبب,сэрен
836,dies::PRN,هذا,та
837,das::PRN,ذلك,со
838,alles::PRN,الكل,ваньмыз
839,ich::PRN,أنا,мон
840,du::PRN,أنت,тон
841,er::PRN,هو,со
842,wir::PRN,نحن,ми
843,ihr::PRN,أنتم,тӥ
844,ihr::PRN,أنتن,тӥ
845,sie::PRN,هم,соос
846,sie::PRN,هن,соос
847,was::FPRN,ما,ма
848,wer::FPRN,من,кин
849,wo::FADV,أين,кытын
850,wohin::FADV,إلى أين,кытчы
851,wie::FADV,كيف,кызьы
852,warum::FADV,لماذا,малы
853,wieviel::FNUM,كم,кӧня
854,eins::NUM,واحد,одӥг
855,zwei::NUM,اثنين,кык
856,drei::NUM,ثلاثة,куинь
857,vier::NUM,أربعة,ньыль
858,fünf::NUM,خمسة,вить
859,sechs::NUM,ستة,куать
860,sieben::NUM,سبعة,сизьым
861,acht::NUM,ثمانية,тямыс
862,neun::NUM,تسعة,укмыс
863,zehn::NUM,عشرة,дас
864,elf::NUM,أحد عشر,дас одӥг
865,zwölf::NUM,اثنا عشر,дас кык
866,zwanzig::NUM,عشرون,кызь
867,dreißig::NUM,ثلاثون,куамын
868,vierzig::NUM,أربعون,ньыльдон
869,fünfzig::NUM,خمسون,витьтон
870,sechzig::NUM,ستون,куатьтон
871,siebzig::NUM,سبعون,сизьымдон
872,achtzig::NUM,ثمانون,тямыстон
873,neunzig::NUM,تسعون,укмыстон
874,hundert::NUM,مئة,сю
875,tausend::NUM,ألف,сюрс
876,und::CNJ,و,и
877,und::CNJ,و,но
878,oder::CNJ,أو,яке
879,stehen::V,وقف,сылыны
880,sitzen::V,جلس,пукыны
881,liegen::V,رقد,кылльыны
882,hängen::V,تعلق,ошкыса улыны
883,werden::V,صار,луыны
884,werden::V,أصبح,луыны
885,passieren::V,حدث,луыны
886,beginnen::V,ابتدأ,кутскыны
887,enden::V,انتهى,бырыны
888,wechseln::V,تغير,воштӥськыны
889,aufgehen[Sonne]::V,شرق,ӝужаны
890,untergehen[Sonne]::V,غرب,пуксьыны
891,scheinen[Sonne]::V,أضاء,пиштыны
892,scheinen[Sonne]::V,أضاء,чиляны
893,donnern::V,رعد,гудыръяны
894,wehen::V,هب,пелляськыны
895,strömen::V,جرى,киськыны
896,strömen::V,جرى,исьтӥськыны
897,fließen::V,سال,бызьыны
898,sich drehen::V,دار,берганы
899,schwanken::V,ترنح,вошъяськыны
900,schwingen::V,ترجح,шонаськыны
901,fallen::V,سقط,усьыны
902,brennen::V,احترق,ӝуаны
903,rauchen::V,دخن,ӵындыны
904,regnen::V,أمطر,зорыны
905,gefrieren::V,تجمد,кынмыны
906,tauen::V,ذاب,шунаны
907,schmelzen::V,ذاب,шунаны
908,trocknen::V,نشف,куасьмыны
909,sieden::V,غلى,пӧзьыны
910,faulen::V,فسد,сисьмыны
911,verfaulen::V,تعفن,сисьмыны
912,reißen::V,انقطع,кеськыны
913,versinken::V,غرق,выйыны
914,vergehen::V,مضى,ортчыны
915,erscheinen::V,لاح,адскыны
916,erscheinen::V,ظهر,адскыны
917,verschwinden::V,غاب,бырыны
918,sinken::V,هبط,усьыны
919,abnehmen::V,نقص,синыны
920,zunehmen::V,ازداد,йылыны
921,steigen::V,صعد,лӧпкыны
922,steigen::V,ارتفع,лӧпкыны
923,wachsen::V,نما,будыны
924,wachsen::V,نبت,будыны
925,glänzen::V,لمع,чиляны
926,glänzen::V,لمع,пиштыны
927,funkeln::V,تلألأ,чилекъяны
928,lärmen::V,ضج,уретыны
929,lärmen::V,ضج,ӵашетыны
930,lärmen::V,صخب,уретыны
931,lärmen::V,صخب,ӵашетыны
932,läuten::V,قرع,жингыртыны
933,klingeln::V,دق,жингыртыны
934,klirren::V,قعقع,жильккетыны
935,brausen::V,عج,лекъяськыны
936,rauschen::V,حف,ӵашетыны
937,klingen::V,رن,кылӥськыны
938,bellen::V,نبح,утыны
939,heulen::V,عوى,вузыны
940,blasen::V,نفخ,пельтыны
941,pfeifen::V,صفر,шуланы
942,schreien::V,صرخ,черекъяны
943,schreien::V,صرخ,кесяськыны
944,stöhnen::V,أن,ӝуштыны
945,zittern::V,ارتعش,дырекъяны
946,zittern::V,ارتعش,куалекъяны
947,leben::V,عاش,улыны
948,geboren werden::V,ولد,вордӥськыны
949,atmen::V,تنفس,шоканы
950,trinken::V,شرب,юыны
951,essen::V,أكل,сиыны
952,schlucken::V,جرع,ньылыны
953,müde werden::V,تعب,жадьыны
954,einschlafen::V,نام,умме усьыны
955,schlafen::V,نام,кӧлыны
956,aufwachen::V,استيقظ,сайканы
957,aufstehen::V,قام,султыны
958,sich erholen::V,استجم,шутэтскыны
959,krank werden::V,مرض,висьыны
960,krank sein::V,مرض,висьыны
961,schmerzen::V,آلم,висьыны
962,husten::V,كح,кызыны
963,husten::V,سعل,кызыны
964,genesen::V,نقه,юнматскыны
965,genesen::V,نقه,бурмытскылыны
966,sterben::V,مات,кулыны
967,umkommen::V,هلك,бырыны
968,sich bewegen::V,تحرك,вырыны
969,sich rühren::V,تحرك,вырӟыны
970,sich rühren::V,تحرك,вырӟылыны
971,sich erheben::V,قام,султыны
972,sich setzen::V,جلس,пуксьыны
973,hinfallen::V,وقع,усьыны
974,laufen::V,مشى,мыныны
975,schreiten::V,خطا,вамышъяны
976,spazierengehen::V,تنزه,мыныны
977,spazierengehen::V,تنزه,ветлыны
978,eilen::V,عجل,дыртыны
979,sich beeilen::V,استعجل,дыртыны
980,sausen::V,أسرع,туж ӝог мыныны
981,rennen::V,عدا,бызьылыны
982,rennen::V,ركض,бызьылыны
983,springen::V,قفز,тэтчаны
984,klettern::V,تسلق,тубаны
985,schaukeln::V,تأرجح,лэйканы
986,schaukeln::V,تأرجح,шонаськыны
987,kriechen::V,دب,нюж ветлыны
988,kriechen::V,زحف,нюж ветлыны
989,schwimmen::V,سبح,уяны
990,tauchen::V,غطس,зумылыны
991,rudern::V,جذف,полсаны
992,fahren::V,ركب,ветлыны
993,fahren::V,سافر,ветлыны
994,fliegen::V,طار,лобаны
995,gehen::V,سار,мыныны
996,gehen::V,ذهب,мыныны
997,weggehen::V,ذهب,кошкыны
998,weggehen::V,انصرف,кошкыны
999,abfahren::V,رحل,кошкыны
1000,anhalten::V,توقف,дугдыны
1001,hineingehen::V,دخل,пырыны
1002,eintreten::V,دخل,пырыны
1003,kommen::V,أتى,вуыны
1004,kommen::V,أتى,лыктыны
1005,kommen::V,جاء,вуыны
1006,kommen::V,جاء,лыктыны
1007,ankommen::V,وصل,вуыны
1008,zurückkommen::V,عاد,берытскыны
1009,zurückkommen::V,رجع,берытскыны
1010,bleiben::V,مكث,кыльыны
1011,warten::V,انتظر,витьыны
1012,erwarten::V,ترقب,витьыны
1013,erwarten::V,ترقب,возьманы
1014,erwarten::V,انتظر,витьыны
1015,erwarten::V,انتظر,возьманы
1016,suchen::V,بحث,утчаны
1017,finden::V,وجد,шедьтыны
1018,versuchen::V,حاول,турттыны
1019,vorbereiten::V,أعد,дасяны
1020,vorbereiten::V,حضر,дасяны
1021,lieben::V,أحب,гажаны
1022,mögen::V,أحب,яратыны
1023,lachen::V,ضحك,серекъяны
1024,rühren::V,أثر,сюлме йӧтыны
1025,weinen::V,بكى,бӧрдыны
1026,schimpfen::V,سب,даллашыны
1027,schimpfen::V,شتم,даллашыны
1028,sich ärgern::V,زعل,лекъяськыны
1029,sich fürchten::V,هاب,кышканы
1030,sich fürchten::V,هاب,курданы
1031,fürchten::V,خاف,курданы
1032,fürchten::V,خاف,кышканы
1033,fürchten::V,خشي,курданы
1034,fürchten::V,خشي,кышканы
1035,fliehen::V,هرب,пегӟыны
1036,flüchten::V,فر,пегӟыны
1037,sehen::V,رأى,адӟыны
1038,anschauen::V,نظر,учкыны
1039,ansehen::V,نظر,учкыны
1040,hören::V,سمع,кылыны
1041,zuhören::V,أصغى,кылзыны
1042,probieren::V,ذاق,веръяны
1043,riechen::V,شم,зынъяны
1044,riechen::V,استنشق,зынъяны
1045,fühlen::V,شعر,шӧдыны
1046,scheinen::V,ظهر,адскыны
1047,zu sehen sein::V,ظهر,адӟиськыны
1048,vernehmen::V,سمع,кылыны
1049,frieren::V,بردان,кынмыны
1050,tun::V,فعل,карыны
1051,können::V,قدر,быгатыны
1052,können::V,استطاع,быгатыны
1053,wollen::V,شاء,потыны
1054,wollen::V,أراد,потыны
1055,anfangen::V,بدأ,кутскыны
1056,beenden::V,أنهى,быдтыны
1057,beenden::V,أنهى,быдэстыны
1058,aufhören::V,توقف,дугдыны
1059,aufhören::V,انقطع,дугдыны
1060,gelingen::V,نجح,быгатыны
1061,gelingen::V,نجح,луыны
1062,geraten::V,طلع,лэсяны
1063,öffnen::V,فتح,усьтыны
1064,schließen::V,أغلق,пытсаны
1065,stellen::V,وضع,пуктыны
1066,stellen::V,أقام,пуктыны
1067,setzen::V,أجلس,пуктыны
1068,legen::V,وضع,поныны
1069,berühren::V,مس,исаны
1070,berühren::V,لمس,исаны
1071,verbinden::V,ربط,герӟаны
1072,verbinden::V,وصل,герӟаны
1073,bedecken::V,غطى,пытсаны
1074,aufhängen::V,علق,ошыны
1075,anzünden::V,أوقد,ӝуатыны
1076,aufheben::V,لقط,ӝутыны
1077,zurücklassen::V,ترك,кельтыны
1078,verlieren::V,فقد,ыштыны
1079,fallen lassen::V,أسقط,уськытыны
1080,machen::V,فعل,лэсьтыны
1081,herstellen::V,صنع,лэсьтыны
1082,herstellen::V,أنتج,лэсьтыны
1083,bauen::V,بنى,пуктыны
1084,bauen::V,شيد,пуктыны
1085,reparieren::V,صلح,тупатыны
1086,verbessern::V,صحح,умоятыны
1087,ändern::V,غير,воштыны
1088,graben::V,حفر,копаны
1089,beugen::V,ثنى,губыртыны
1090,beugen::V,أحنى,губыртыны
1091,biegen::V,لوى,куасаны
1092,drehen::V,أدار,бергатыны
1093,drehen::V,دور,бергатыны
1094,wenden::V,قلب,берыктыны
1095,umdrehen::V,قلب,берыктыны
1096,heben::V,رفع,ӝутыны
1097,hochheben::V,رفع,ӝутъяны
1098,ergreifen::V,مسك,кутыны
1099,ergreifen::V,مسك,кырмыны
1100,halten::V,مسك,возьыны
1101,drücken::V,ضغط,зӥбыны
1102,drücken::V,ضغط,пачкатыны
1103,schieben::V,حرك,донганы
1104,kratzen::V,خدش,вуштыны
1105,lecken::V,لعق,нюлыны
1106,beißen::V,عض,куртчыны
1107,abreißen::V,قلع,ишкалтыны
1108,abschneiden::V,قطع,шорыны
1109,abschneiden::V,قطع,вандыны
1110,binden::V,ربط,керттыны
1111,stecken::V,دس,мертчытыны
1112,brechen::V,كسر,тӥяны
1113,klopfen::V,طرق,йыганы
1114,klopfen::V,طرق,шарккетыны
1115,hauen::V,ضرب,жугыны
1116,hauen::V,ضرب,тышканы
1117,kleben::V,ألصق,лякыны
1118,reiben::V,حك,зыраны
1119,reiben::V,حك,вуштыны
1120,streichen::V,نشر,зыраны
1121,schleifen::V,سن,шерыны
1122,schneiden::V,قطع,вандыны
1123,rütteln::V,رج,зуркатыны
1124,schütteln::V,هز,куалекъятыны
1125,schwenken::V,لوح,шонаны
1126,schütten::V,صب,лэзьыны
1127,füllen::V,ملأ,тырмытыны
1128,einwickeln::V,لف,биньыны
1129,tragen::V,حمل,нуыны
1130,schleppen::V,سحب,кыскыны
1131,ziehen::V,سحب,кыскыны
1132,aufbewahren::V,حفظ,возьыны
1133,werfen::V,رمى,куяны
1134,werfen::V,رمى,лэзяны
1135,werfen::V,ألقى,куяны
1136,werfen::V,ألقى,лэзяны
1137,fangen::V,التقط,кутыны
1138,packen::V,مسك,кутыны
1139,packen::V,مسك,кырмыны
1140,verstecken::V,خبأ,ватыны
1141,teilen::V,قسم,люкыны
1142,schicken::V,بعث,ыстыны
1143,schicken::V,أرسل,ыстыны
1144,bringen::V,جلب,вайыны
1145,hinzufügen::V,أضاف,ватсаны
1146,bekommen::V,حصل,басьтыны
1147,erhalten::V,استلم,басьтыны
1148,nehmen::V,أخذ,кутыны
1149,nehmen::V,أخذ,басьтыны
1150,wählen::V,اختار,бырйыны
1151,auswählen::V,انتقى,бырйыны
1152,bewahren::V,حافظ,возьыны
1153,behindern::V,عاق,могӟытыны
1154,verderben::V,أفسد,сӧрыны
1155,beschädigen::V,أضر,урод лэсьтыны
1156,zerbrechen::V,كسر,сӧрыны
1157,zerreißen::V,مزق,кесяны
1158,zerstören::V,دمر,куашкатыны
1159,verbrennen::V,حرق,сутыны
1160,geben::V,أعطى,сётыны
1161,reichen::V,ناول,сётыны
1162,schenken::V,وهب,кузьманы
1163,versprechen::V,وعد,кыл сётыны
1164,wünschen::V,تمنى,сӥзьыны
1165,loben::V,مدح,ушъяны
1166,küssen::V,قبل,чупаны
1167,wiegen::V,هدهد,веттаны
1168,wiegen::V,هدهد,лэйкатыны
1169,zudecken::V,غطى,шобыртыны
1170,wecken::V,أيقظ,сайкатыны
1171,zeigen::V,أرى,возьматыны
1172,führen::V,دل,нуыны
1173,lehren::V,علم,дышетыны
1174,unterrichten::V,علم,дышетыны
1175,aufziehen::V,ربى,будэтыны
1176,leiten::V,دل,кивалтыны
1177,leiten::V,أدار,кивалтыны
1178,antreiben::V,حث,дыртытыны
1179,lassen::V,حدا,-ытыны
1180,einladen::V,دعا,ӧтьыны
1181,vereinigen::V,وحد,огазеяны
1182,besuchen::V,زار,адӟыськыны
1183,treffen::V,قابل,пумитаны
1184,sich versammeln::V,اجتمع,люкаськыны
1185,spielen::V,لعب,шудыны
1186,singen::V,غنى,кырӟаны
1187,tanzen::V,رقص,эктыны
1188,sich trennen::V,افترق,люкиськыны
1189,verlassen::V,ترك,куштыны
1190,retten::V,نجى,утьыны
1191,retten::V,أنقذ,утьыны
1192,bewachen::V,حرس,возьманы
1193,schützen::V,حمى,утялтыны
1194,verteidigen::V,دافع,возьманы
1195,sich schlagen::V,تضارب,жугиськыны
1196,schießen::V,أطلق,ыбылӥськны
1197,siegen::V,انتصر,вормыны
1198,ärgern::V,أزعل,вожпоттыны
1199,schlagen::V,ضرب,жуккыны
1200,treten::V,رفس,лёганы
1201,stechen::V,شك,бышкалтыны
1202,stoßen::V,دفع,донгыны
1203,stehlen::V,سرق,вораны
1204,stehlen::V,سرق,лушканы
1205,stören::V,ضايق,люкетыны
1206,belästigen::V,أزعج,акыльтыны
1207,belästigen::V,أزعج,вукылмыны
1208,verbergen::V,كتم,ватыны
1209,täuschen::V,خدع,алданы
1210,betrügen::V,غش,пӧяны
1211,töten::V,قتل,виыны
1212,wohnen::V,سكن,улыны
1213,arbeiten::V,عمل,ужаны
1214,arbeiten::V,اشتغل,ужаны
1215,sammeln::V,جمع,бичаны
1216,pflücken::V,جنى,ишкыны
1217,pflücken::V,قطف,ишкыны
1218,jagen::V,صاد,пӧйшураны
1219,fischen::V,اصطاد,чорыганы
1220,fassen::V,قبض,кутыны
1221,hüten::V,رعى,возьманы
1222,treiben::V,ساق,улляны
1223,anbinden::V,ربط,думыны
1224,füttern::V,علف,сюдыны
1225,melken::V,حلب,кыскыны
1226,hacken::V,فرم,кораны
1227,gießen::V,سقى,киськаны
1228,reifen::V,نضج,вуыны
1229,reifen::V,نضج,кисьманы
1230,zubereiten::V,حضر,лесьтыны
1231,kochen::V,طبخ,пӧзьтыны
1232,backen::V,خبز,пыжыны
1233,braten::V,قلى,пыжыны
1234,braten::V,حمر,пыжыны
1235,umrühren::V,قلب,сураны
1236,stricken::V,حاك,керттыны
1237,nähen::V,خاط,вурыны
1238,färben::V,صبغ,буяны
1239,färben::V,لون,буяны
1240,reinigen::V,نظف,сузяны
1241,waschen::V,غسل,мисьтаськыны
1242,abwischen::V,مسح,ӵушылыны
1243,spülen::V,شطف,гылъяны
1244,fegen::V,كنس,ӵужыны
1245,kehren::V,كنس,ӵужыны
1246,baden::V,استحم,пыласькыны
1247,sich waschen::V,اغتسل,пыласькыны
1248,ausziehen::V,خلع,кыльыны
1249,anziehen::V,لبس,дӥсяны
1250,sich anziehen::V,اكتسى,дӥсьяськыны
1251,kämmen::V,مشط,сынаны
1252,schmücken::V,زين,чеберъяны
1253,sagen::V,قال,шуыны
1254,sagen::V,قال,вераны
1255,sprechen::V,تكلم,вераськыны
1256,reden::V,تكلم,вераськыны
1257,sich unterhalten::V,تحادث,вераськыны
1258,fragen::V,سأل,юаны
1259,bitten::V,رجا,курыны
1260,erzählen::V,حكي,вераны
1261,erzählen::V,حكي,мадьыны
1262,mitteilen::V,بلغ,ивортыны
1263,nennen::V,سمى,шуыны
1264,rufen::V,نادى,ӧтьыны
1265,prahlen::V,فشر,ушъяськыны
1266,prahlen::V,تفاخر,ушъяськыны
1267,übersetzen::V,ترجم,берыктыны
1268,denken::V,فكر,малпаны
1269,glauben::V,اعتقد,оскыны
1270,bemerken::V,لاحظ,адӟыны
1271,erkennen::V,عرف,тодыны
1272,begreifen::V,فهم,валаны
1273,begreifen::V,أدرك,валаны
1274,verstehen::V,فهم,валаны
1275,lernen::V,درس,дышетскыны
1276,wissen::V,علم,тодыны
1277,sich erinnern an::V,تذكر,тодэ вайыны
1278,vergessen::V,نسي,вунэтыны
1279,messen::V,قاس,мертаны
1280,zählen::V,عد,лыдъяны
1281,zählen::V,أحصى,лыдъяны
1282,rechnen::V,حسب,лыдъяны
1283,lesen::V,قرأ,лыдӟыны
1284,malen::V,صور,суреданы
1285,zeichnen::V,رسم,суреданы
1286,schreiben::V,كتب,гожъяны
1287,besitzen::V,حاز,луыны
1288,besitzen::V,ملك,луыны
1289,kaufen::V,اشترى,басьтыны
1290,verkaufen::V,باع,вузаны
1291,bezahlen::V,دفع,тырыны
1292,zahlen::V,سدد,тырыны
1293,beherrschen::V,حكم,кузёяськыны
1294,ertragen::V,أطاق,чиданы
1295,ertragen::V,تحمل,чиданы
