,Concept_ID,udm,fr
826,danach::ADV,собере,ensuite
827,vorher::ADV,азьло,auparavant
828,vorher::ADV,азьвыл,auparavant
829,zuerst::ADV,азьло,d'abord
830,zuerst::ADV,азьло,premièrement
831,einmal::ADV,огпол,une fois
832,manchmal::ADV,куддыръя,parfois
833,manchmal::ADV,куддыръя,quelquefois
834,oft::ADV,ӵем,souvent
835,immer::ADV,пыр,toujours
836,immer::ADV,котьку,toujours
837,niemals::ADV,уз ноку,ne ... jamais
838,hier::ADV,татын,ici
839,hierhin::ADV,татчы,par ici
840,von hier::ADV,татысь,d'ici
841,dort::ADV,отӥ,là
842,dort::ADV,отӥ,là-bas
843,dort::ADV,отын,là
844,dort::ADV,отын,là-bas
845,dorthin::ADV,отчы,y
846,dorthin::ADV,отчы,par là
847,geradeaus::ADV,меӵак,tout droit
848,vorwärts::ADV,азьлань,en avant
849,rückwärts::ADV,берлань,en arrière
850,zurück::ADV,берен,de retour
851,zurück::ADV,берлань,de retour
852,unten::ADV,улын,en bas
853,unten::ADV,улын,au-dessous
854,hinab::ADV,улэ,en bas
855,hinab::ADV,улэ,vers le bas
856,oben::ADV,вылын,dessus
857,oben::ADV,вылын,en haut
858,oben::ADV,вылӥын,dessus
859,oben::ADV,вылӥын,en haut
860,hinauf::ADV,вылэ,en haut
861,hinauf::ADV,вылэ,vers le haut
862,hinauf::ADV,вылӥе,en haut
863,hinauf::ADV,вылӥе,vers le haut
864,hinauf::ADV,выллань,en haut
865,hinauf::ADV,выллань,vers le haut
866,überall::ADV,котькытын,partout
867,überall::ADV,пасьтана,partout
868,nicht::ADV,уз,ne ... pas
869,ein wenig::ADV,ичи,un peu
870,ein wenig::ADV,ӧжыт,un peu
871,ein wenig::ADV,огшап,un peu
872,kaum::ADV,муртса,à peine
873,sehr::ADV,туж,très
874,sehr::ADV,лекос,très
875,so::ADV,озьы,si
876,so::ADV,озьы,ainsi
877,so::ADV,тазьы,si
878,so::ADV,тазьы,ainsi
879,noch::ADV,на,encore
880,nur::ADV,гинэ,seulement
881,nur::ADV,гинэ,ne ... que
882,schon::ADV,ни,déjà
883,schon::ADV,ини,déjà
884,wieder::ADV,нош,de nouveau
885,wieder::ADV,кайта,de nouveau
886,vergebens::ADV,юнме,en vain
887,vor::PRP,азьын,devant
888,hinter::PRP,берын,derrière
889,hinter::PRP,бӧрсьы,derrière
890,unter::PRP,улын,sous
891,unter::PRP,улын,au-dessous de
892,durch::PRP,пыр,par
893,durch::PRP,пыр,à travers
894,durch::PRP,пыртӥ,par
895,durch::PRP,пыртӥ,à travers
896,neben::PRP,бордын,à côté de
897,zwischen::PRP,вискын,entre
898,wegen::PRP,сэрен,à cause de
899,dies::PRN,та,ceci
900,das::PRN,со,ce
901,das::PRN,со,cela
902,alles::PRN,ваньмыз,tout
903,ich::PRN,мон,je
904,ich::PRN,мон,moi
905,du::PRN,тон,tu
906,du::PRN,тон,toi
907,er::PRN,со,il
908,er::PRN,со,lui
909,wir::PRN,ми,nous
910,ihr::PRN,тӥ,vous
911,sie::PRN,соос,ils
912,sie::PRN,соос,elles
913,was::FPRN,ма,que
914,was::FPRN,ма,quoi
915,wer::FPRN,кин,qui
916,wo::FADV,кытын,où
917,wohin::FADV,кытчы,où
918,wie::FADV,кызьы,comment
919,warum::FADV,малы,pourquoi
920,wieviel::FNUM,кӧня,combien
921,eins::NUM,одӥг,un
922,zwei::NUM,кык,deux
923,drei::NUM,куинь,trois
924,vier::NUM,ньыль,quatre
925,fünf::NUM,вить,cinq
926,sechs::NUM,куать,six
927,sieben::NUM,сизьым,sept
928,acht::NUM,тямыс,huit
929,neun::NUM,укмыс,neuf
930,zehn::NUM,дас,dix
931,elf::NUM,дас одӥг,onze
932,zwölf::NUM,дас кык,douze
933,zwanzig::NUM,кызь,vingt
934,dreißig::NUM,куамын,trente
935,vierzig::NUM,ньыльдон,quarante
936,fünfzig::NUM,витьтон,cinquante
937,sechzig::NUM,куатьтон,soixante
938,siebzig::NUM,сизьымдон,soixante-dix
939,achtzig::NUM,тямыстон,quatre-vingt
940,neunzig::NUM,укмыстон,quatre-vingt-dix
941,hundert::NUM,сю,cent
942,tausend::NUM,сюрс,mille
943,und::CNJ,и,et
944,und::CNJ,но,et
945,oder::CNJ,яке,ou
946,stehen::V,сылыны,être debout
947,sitzen::V,пукыны,être assis
948,liegen::V,кылльыны,être couché
949,hängen::V,ошкыса улыны,pendre
950,werden::V,луыны,devenir
951,passieren::V,луыны,se passer
952,beginnen::V,кутскыны,commencer
953,enden::V,бырыны,finir
954,enden::V,бырыны,se terminer
955,wechseln::V,воштӥськыны,changer
956,wechseln::V,воштӥськыны,alterner
957,aufgehen[Sonne]::V,ӝужаны,se lever
958,untergehen[Sonne]::V,пуксьыны,se coucher
959,scheinen[Sonne]::V,пиштыны,briller
960,scheinen[Sonne]::V,чиляны,briller
961,donnern::V,гудыръяны,tonner
962,wehen::V,пелляськыны,souffler
963,strömen::V,киськыны,affluer
964,strömen::V,исьтӥськыны,affluer
965,fließen::V,бызьыны,couler
966,sich drehen::V,берганы,tourner
967,schwanken::V,вошъяськыны,osciller
968,schwanken::V,вошъяськыны,chanceler
969,schwingen::V,шонаськыны,vibrer
970,schwingen::V,шонаськыны,osciller
971,fallen::V,усьыны,tomber
972,brennen::V,ӝуаны,brûler
973,brennen::V,ӝуаны,flamber
974,rauchen::V,ӵындыны,fumer
975,regnen::V,зорыны,pleuvoir
976,gefrieren::V,кынмыны,geler
977,tauen::V,шунаны,dégeler
978,schmelzen::V,шунаны,fondre
979,trocknen::V,куасьмыны,sécher
980,sieden::V,пӧзьыны,bouillir
981,faulen::V,сисьмыны,pourrir
982,faulen::V,сисьмыны,se putréfier
983,verfaulen::V,сисьмыны,pourrir
984,reißen::V,кеськыны,rompre
985,reißen::V,кеськыны,se déchirer
986,versinken::V,выйыны,s'enfoncer
987,vergehen::V,ортчыны,passer
988,erscheinen::V,адскыны,apparaître
989,verschwinden::V,бырыны,disparaître
990,sinken::V,усьыны,descendre
991,sinken::V,усьыны,s'abaisser
992,abnehmen::V,синыны,diminuer
993,zunehmen::V,йылыны,augmenter
994,steigen::V,лӧпкыны,monter
995,wachsen::V,будыны,croître
996,glänzen::V,чиляны,briller
997,glänzen::V,пиштыны,briller
998,funkeln::V,чилекъяны,étinceler
999,lärmen::V,уретыны,faire du bruit
1000,lärmen::V,ӵашетыны,faire du bruit
1001,läuten::V,жингыртыны,sonner
1002,klingeln::V,жингыртыны,sonner
1003,klirren::V,жильккетыны,cliqueter
1004,brausen::V,лекъяськыны,mugir
1005,rauschen::V,ӵашетыны,bruire
1006,klingen::V,кылӥськыны,sonner
1007,bellen::V,утыны,aboyer
1008,heulen::V,вузыны,hurler
1009,blasen::V,пельтыны,souffler
1010,pfeifen::V,шуланы,siffler
1011,schreien::V,черекъяны,crier
1012,schreien::V,кесяськыны,crier
1013,stöhnen::V,ӝуштыны,gémir
1014,zittern::V,дырекъяны,trembler
1015,zittern::V,куалекъяны,trembler
1016,leben::V,улыны,vivre
1017,geboren werden::V,вордӥськыны,naître
1018,atmen::V,шоканы,respirer
1019,trinken::V,юыны,boire
1020,essen::V,сиыны,manger
1021,schlucken::V,ньылыны,avaler
1022,müde werden::V,жадьыны,se lasser
1023,müde werden::V,жадьыны,se fatiguer
1024,einschlafen::V,умме усьыны,s'endormir
1025,schlafen::V,кӧлыны,dormir
1026,aufwachen::V,сайканы,se réveiller
1027,aufstehen::V,султыны,se lever
1028,sich erholen::V,шутэтскыны,se reposer
1029,sich erholen::V,шутэтскыны,se détendre
1030,krank werden::V,висьыны,tomber malade
1031,krank sein::V,висьыны,être malade
1032,schmerzen::V,висьыны,faire mal
1033,husten::V,кызыны,tousser
1034,genesen::V,юнматскыны,guérir
1035,genesen::V,юнматскыны,se remettre
1036,genesen::V,бурмытскылыны,guérir
1037,genesen::V,бурмытскылыны,se remettre
1038,sterben::V,кулыны,mourir
1039,umkommen::V,бырыны,périr
1040,sich bewegen::V,вырыны,bouger
1041,sich rühren::V,вырӟыны,broncher
1042,sich rühren::V,вырӟылыны,broncher
1043,sich erheben::V,султыны,se lever
1044,sich setzen::V,пуксьыны,s'asseoir
1045,hinfallen::V,усьыны,tomber
1046,laufen::V,мыныны,marcher
1047,laufen::V,мыныны,aller à pied
1048,schreiten::V,вамышъяны,marcher
1049,spazierengehen::V,мыныны,se promener
1050,spazierengehen::V,ветлыны,se promener
1051,eilen::V,дыртыны,courir
1052,sich beeilen::V,дыртыны,se hâter
1053,sich beeilen::V,дыртыны,se dépêcher
1054,sausen::V,туж ӝог мыныны,filer
1055,rennen::V,бызьылыны,courir
1056,springen::V,тэтчаны,sauter
1057,klettern::V,тубаны,grimper
1058,schaukeln::V,лэйканы,se balancer
1059,schaukeln::V,шонаськыны,se balancer
1060,kriechen::V,нюж ветлыны,ramper
1061,schwimmen::V,уяны,nager
1062,tauchen::V,зумылыны,plonger
1063,rudern::V,полсаны,ramer
1064,fahren::V,ветлыны,aller
1065,fahren::V,ветлыны,rouler
1066,fliegen::V,лобаны,voler
1067,gehen::V,мыныны,aller
1068,weggehen::V,кошкыны,s'en aller
1069,abfahren::V,кошкыны,partir
1070,anhalten::V,дугдыны,s'arrêter
1071,hineingehen::V,пырыны,entrer
1072,eintreten::V,пырыны,entrer
1073,kommen::V,вуыны,venir
1074,kommen::V,лыктыны,venir
1075,ankommen::V,вуыны,arriver
1076,zurückkommen::V,берытскыны,revenir
1077,bleiben::V,кыльыны,rester
1078,bleiben::V,кыльыны,demeurer
1079,warten::V,витьыны,attendre
1080,erwarten::V,витьыны,attendre
1081,erwarten::V,возьманы,attendre
1082,suchen::V,утчаны,chercher
1083,finden::V,шедьтыны,trouver
1084,versuchen::V,турттыны,essayer
1085,vorbereiten::V,дасяны,préparer
1086,lieben::V,гажаны,aimer
1087,mögen::V,яратыны,aimer
1088,mögen::V,яратыны,vouloir
1089,lachen::V,серекъяны,rire
1090,rühren::V,сюлме йӧтыны,toucher
1091,rühren::V,сюлме йӧтыны,attendrir
1092,weinen::V,бӧрдыны,pleurer
1093,schimpfen::V,даллашыны,gronder
1094,sich ärgern::V,лекъяськыны,se fâcher
1095,sich fürchten::V,кышканы,avoir peur
1096,sich fürchten::V,курданы,avoir peur
1097,fürchten::V,курданы,craindre
1098,fürchten::V,курданы,avoir peur de
1099,fürchten::V,кышканы,craindre
1100,fürchten::V,кышканы,avoir peur de
1101,fliehen::V,пегӟыны,fuir
1102,flüchten::V,пегӟыны,s'enfuir
1103,sehen::V,адӟыны,voir
1104,anschauen::V,учкыны,regarder
1105,ansehen::V,учкыны,regarder
1106,hören::V,кылыны,entendre
1107,zuhören::V,кылзыны,écouter
1108,probieren::V,веръяны,goûter
1109,riechen::V,зынъяны,sentir
1110,fühlen::V,шӧдыны,sentir
1111,scheinen::V,адскыны,sembler
1112,scheinen::V,адскыны,paraître
1113,zu sehen sein::V,адӟиськыны,se voir
1114,zu sehen sein::V,адӟиськыны,être visible
1115,vernehmen::V,кылыны,entendre
1116,vernehmen::V,кылыны,percevoir
1117,frieren::V,кынмыны,avoir froid
1118,tun::V,карыны,faire
1119,können::V,быгатыны,savoir
1120,können::V,быгатыны,pouvoir
1121,wollen::V,потыны,vouloir
1122,anfangen::V,кутскыны,commencer
1123,beenden::V,быдтыны,finir
1124,beenden::V,быдтыны,terminer
1125,beenden::V,быдэстыны,finir
1126,beenden::V,быдэстыны,terminer
1127,aufhören::V,дугдыны,cesser
1128,aufhören::V,дугдыны,arrêter
1129,gelingen::V,быгатыны,réussir
1130,gelingen::V,луыны,réussir
1131,geraten::V,лэсяны,réussir
1132,öffnen::V,усьтыны,ouvrir
1133,schließen::V,пытсаны,fermer
1134,stellen::V,пуктыны,poser
1135,stellen::V,пуктыны,mettre
1136,setzen::V,пуктыны,placer
1137,legen::V,поныны,placer
1138,berühren::V,исаны,toucher
1139,verbinden::V,герӟаны,lier
1140,bedecken::V,пытсаны,couvrir
1141,aufhängen::V,ошыны,accrocher
1142,anzünden::V,ӝуатыны,allumer
1143,aufheben::V,ӝутыны,ramasser
1144,zurücklassen::V,кельтыны,laisser
1145,verlieren::V,ыштыны,perdre
1146,fallen lassen::V,уськытыны,lâcher
1147,fallen lassen::V,уськытыны,laisser tomber
1148,machen::V,лэсьтыны,faire
1149,herstellen::V,лэсьтыны,produire
1150,herstellen::V,лэсьтыны,fabriquer
1151,bauen::V,пуктыны,bâtir
1152,bauen::V,пуктыны,construire
1153,reparieren::V,тупатыны,réparer
1154,verbessern::V,умоятыны,améliorer
1155,ändern::V,воштыны,changer
1156,ändern::V,воштыны,modifier
1157,graben::V,копаны,creuser
1158,beugen::V,губыртыны,plier
1159,beugen::V,губыртыны,ployer
1160,biegen::V,куасаны,courber
1161,drehen::V,бергатыны,tordre
1162,drehen::V,бергатыны,tourner
1163,wenden::V,берыктыны,retourner
1164,umdrehen::V,берыктыны,tourner
1165,heben::V,ӝутыны,soulever
1166,hochheben::V,ӝутъяны,lever
1167,ergreifen::V,кутыны,saisir
1168,ergreifen::V,кутыны,prendre
1169,ergreifen::V,кырмыны,saisir
1170,ergreifen::V,кырмыны,prendre
1171,halten::V,возьыны,tenir
1172,drücken::V,зӥбыны,presser
1173,drücken::V,пачкатыны,presser
1174,schieben::V,донганы,pousser
1175,kratzen::V,вуштыны,gratter
1176,kratzen::V,вуштыны,égratigner
1177,lecken::V,нюлыны,lécher
1178,beißen::V,куртчыны,mordre
1179,abreißen::V,ишкалтыны,arracher
1180,abschneiden::V,шорыны,couper
1181,abschneiden::V,вандыны,couper
1182,binden::V,керттыны,lier
1183,binden::V,керттыны,attacher
1184,stecken::V,мертчытыны,enfoncer
1185,brechen::V,тӥяны,rompre
1186,klopfen::V,йыганы,frapper
1187,klopfen::V,шарккетыны,frapper
1188,hauen::V,жугыны,frapper
1189,hauen::V,тышканы,frapper
1190,kleben::V,лякыны,coller
1191,reiben::V,зыраны,frotter
1192,reiben::V,вуштыны,frotter
1193,streichen::V,зыраны,empâter
1194,schleifen::V,шерыны,affiler
1195,schleifen::V,шерыны,aiguiser
1196,schneiden::V,вандыны,couper
1197,schneiden::V,вандыны,trancher
1198,rütteln::V,зуркатыны,cahoter
1199,schütteln::V,куалекъятыны,secouer
1200,schwenken::V,шонаны,agiter
1201,schütten::V,лэзьыны,verser
1202,füllen::V,тырмытыны,remplir
1203,einwickeln::V,биньыны,envelopper
1204,tragen::V,нуыны,porter
1205,schleppen::V,кыскыны,traîner
1206,ziehen::V,кыскыны,tirer
1207,aufbewahren::V,возьыны,garder
1208,aufbewahren::V,возьыны,conserver
1209,werfen::V,куяны,jeter
1210,werfen::V,куяны,lancer
1211,werfen::V,лэзяны,jeter
1212,werfen::V,лэзяны,lancer
1213,fangen::V,кутыны,attraper
1214,packen::V,кутыны,agripper
1215,packen::V,кырмыны,agripper
1216,verstecken::V,ватыны,cacher
1217,teilen::V,люкыны,diviser
1218,schicken::V,ыстыны,envoyer
1219,bringen::V,вайыны,apporter
1220,hinzufügen::V,ватсаны,ajouter
1221,bekommen::V,басьтыны,obtenir
1222,erhalten::V,басьтыны,recevoir
1223,nehmen::V,кутыны,prendre
1224,nehmen::V,басьтыны,prendre
1225,wählen::V,бырйыны,choisir
1226,auswählen::V,бырйыны,choisir
1227,auswählen::V,бырйыны,sélectionner
1228,bewahren::V,возьыны,préserver
1229,behindern::V,могӟытыны,gêner
1230,verderben::V,сӧрыны,gâter
1231,verderben::V,сӧрыны,corrompre
1232,beschädigen::V,урод лэсьтыны,endommager
1233,zerbrechen::V,сӧрыны,casser
1234,zerreißen::V,кесяны,déchirer
1235,zerstören::V,куашкатыны,détruire
1236,verbrennen::V,сутыны,brûler
1237,geben::V,сётыны,donner
1238,reichen::V,сётыны,tendre
1239,schenken::V,кузьманы,offrir
1240,versprechen::V,кыл сётыны,promettre
1241,wünschen::V,сӥзьыны,souhaiter
1242,loben::V,ушъяны,louer
1243,küssen::V,чупаны,embrasser
1244,wiegen::V,веттаны,bercer
1245,wiegen::V,лэйкатыны,bercer
1246,zudecken::V,шобыртыны,couvrir
1247,wecken::V,сайкатыны,éveiller
1248,wecken::V,сайкатыны,réveiller
1249,zeigen::V,возьматыны,montrer
1250,zeigen::V,возьматыны,faire voir
1251,führen::V,нуыны,guider
1252,lehren::V,дышетыны,apprendre
1253,unterrichten::V,дышетыны,instruire
1254,aufziehen::V,будэтыны,élever
1255,leiten::V,кивалтыны,diriger
1256,leiten::V,кивалтыны,conduire
1257,antreiben::V,дыртытыны,pousser
1258,lassen::V,-ытыны,faire
1259,einladen::V,ӧтьыны,inviter
1260,vereinigen::V,огазеяны,unir
1261,vereinigen::V,огазеяны,réunir
1262,besuchen::V,адӟыськыны,visiter
1263,besuchen::V,адӟыськыны,aller voir
1264,treffen::V,пумитаны,rencontrer
1265,sich versammeln::V,люкаськыны,s'assembler
1266,spielen::V,шудыны,jouer
1267,singen::V,кырӟаны,chanter
1268,tanzen::V,эктыны,danser
1269,sich trennen::V,люкиськыны,se séparer
1270,verlassen::V,куштыны,quitter
1271,retten::V,утьыны,sauver
1272,bewachen::V,возьманы,garder
1273,schützen::V,утялтыны,protéger
1274,verteidigen::V,возьманы,défendre
1275,sich schlagen::V,жугиськыны,se taper
1276,schießen::V,ыбылӥськны,tirer
1277,siegen::V,вормыны,vaincre
1278,ärgern::V,вожпоттыны,agacer
1279,schlagen::V,жуккыны,battre
1280,schlagen::V,жуккыны,frapper
1281,treten::V,лёганы,botter
1282,treten::V,лёганы,donner un coup de pied à
1283,stechen::V,бышкалтыны,piquer
1284,stoßen::V,донгыны,heurter
1285,stehlen::V,вораны,voler
1286,stehlen::V,лушканы,voler
1287,stören::V,люкетыны,gêner
1288,stören::V,люкетыны,déranger
1289,belästigen::V,акыльтыны,molester
1290,belästigen::V,акыльтыны,importuner
1291,belästigen::V,вукылмыны,molester
1292,belästigen::V,вукылмыны,importuner
1293,verbergen::V,ватыны,cacher
1294,verbergen::V,ватыны,dissimuler
1295,täuschen::V,алданы,abuser
1296,täuschen::V,алданы,tromper
1297,betrügen::V,пӧяны,duper
1298,betrügen::V,пӧяны,frauder
1299,töten::V,виыны,tuer
1300,wohnen::V,улыны,habiter
1301,wohnen::V,улыны,demeurer
1302,arbeiten::V,ужаны,travailler
1303,sammeln::V,бичаны,collectionner
1304,pflücken::V,ишкыны,cueillir
1305,jagen::V,пӧйшураны,chasser
1306,fischen::V,чорыганы,pêcher
1307,fassen::V,кутыны,capturer
1308,hüten::V,возьманы,garder
1309,treiben::V,улляны,mener
1310,anbinden::V,думыны,attacher
1311,füttern::V,сюдыны,faire manger
1312,melken::V,кыскыны,traire
1313,hacken::V,кораны,fendre
1314,gießen::V,киськаны,arroser
1315,reifen::V,вуыны,mûrir
1316,reifen::V,кисьманы,mûrir
1317,zubereiten::V,лесьтыны,préparer
1318,kochen::V,пӧзьтыны,cuire
1319,backen::V,пыжыны,cuire
1320,braten::V,пыжыны,rôtir
1321,umrühren::V,сураны,remuer
1322,stricken::V,керттыны,tricoter
1323,nähen::V,вурыны,coudre
1324,färben::V,буяны,teindre
1325,reinigen::V,сузяны,nettoyer
1326,waschen::V,мисьтаськыны,laver
1327,abwischen::V,ӵушылыны,essuyer
1328,spülen::V,гылъяны,rincer
1329,fegen::V,ӵужыны,balayer
1330,kehren::V,ӵужыны,balayer
1331,baden::V,пыласькыны,se baigner
1332,sich waschen::V,пыласькыны,se laver
1333,ausziehen::V,кыльыны,ôter
1334,ausziehen::V,кыльыны,enlever
1335,anziehen::V,дӥсяны,mettre
1336,sich anziehen::V,дӥсьяськыны,s'habiller
1337,kämmen::V,сынаны,peigner
1338,schmücken::V,чеберъяны,orner
1339,schmücken::V,чеберъяны,décorer
1340,sagen::V,шуыны,dire
1341,sagen::V,вераны,dire
1342,sprechen::V,вераськыны,parler
1343,reden::V,вераськыны,parler
1344,sich unterhalten::V,вераськыны,bavarder
1345,sich unterhalten::V,вераськыны,s'entretenir
1346,fragen::V,юаны,demander
1347,bitten::V,курыны,prier
1348,erzählen::V,вераны,raconter
1349,erzählen::V,мадьыны,raconter
1350,mitteilen::V,ивортыны,communiquer
1351,nennen::V,шуыны,nommer
1352,nennen::V,шуыны,appeler
1353,rufen::V,ӧтьыны,appeler
1354,prahlen::V,ушъяськыны,se vanter
1355,übersetzen::V,берыктыны,traduire
1356,denken::V,малпаны,penser
1357,glauben::V,оскыны,croire
1358,bemerken::V,адӟыны,remarquer
1359,bemerken::V,адӟыны,apercevoir
1360,erkennen::V,тодыны,reconnaître
1361,begreifen::V,валаны,concevoir
1362,verstehen::V,валаны,entendre
1363,verstehen::V,валаны,comprendre
1364,lernen::V,дышетскыны,apprendre
1365,wissen::V,тодыны,savoir
1366,sich erinnern an::V,тодэ вайыны,se souvenir de
1367,vergessen::V,вунэтыны,oublier
1368,messen::V,мертаны,mesurer
1369,zählen::V,лыдъяны,compter
1370,rechnen::V,лыдъяны,calculer
1371,lesen::V,лыдӟыны,lire
1372,malen::V,суреданы,peindre
1373,zeichnen::V,суреданы,dessiner
1374,schreiben::V,гожъяны,écrire
1375,besitzen::V,луыны,posséder
1376,kaufen::V,басьтыны,acheter
1377,verkaufen::V,вузаны,vendre
1378,bezahlen::V,тырыны,payer
1379,zahlen::V,тырыны,payer
1380,beherrschen::V,кузёяськыны,dominer
1381,beherrschen::V,кузёяськыны,maîtriser
1382,ertragen::V,чиданы,tolérer
1383,ertragen::V,чиданы,supporter
