,Concept_ID,is,cv
731,klug::A,hygginn,ӑслӑ
732,geschickt::A,fimur,ӑста
733,geschickt::A,laginn,ӑста
734,lieb::A,kær,савнӑ
735,lieb::A,ljúfur,савнӑ
736,lustig::A,kátur,хаваслӑ
737,sanft::A,blíður,ачаш
738,hungrig::A,soltinn,выҫӑ
739,hungrig::A,hungraður,выҫӑ
740,krank::A,sjúkur,чирлӗ
741,nackt::A,nakinn,ҫара
742,traurig::A,dapur,салхуллӑ
743,traurig::A,hryggur,салхуллӑ
744,lebendig::A,lifandi,чӗрӗ
745,gut::A,góður,аван
746,gut::A,góður,лайӑх
747,schlecht::A,slæmur,япӑх
748,schlecht::A,slæmur,начар
749,schlecht::A,lélegur,япӑх
750,schlecht::A,lélegur,начар
751,richtig::A,réttur,тӗрӗс
752,schlimm::A,slæmur,йӗрӗнчӗк
753,wahr::A,sannur,чӑн
754,alt::A,gamall,кивӗ
755,neu::A,nýr,ҫӗнӗ
756,ehemalig::A,fyrrverandi,пулнӑ
757,alt[Lebewesen]::A,gamall,ватӑ
758,jung::A,ungur,яш
759,jung::A,ungur,ҫамрӑк
760,arm::A,vesall,чухӑн
761,arm::A,fátækur,чухӑн
762,reich::A,ríkur,пуян
763,reich::A,auðugur,пуян
764,bekannt::A,kunnugur,пӗлӗш
765,berühmt::A,frægur,чаплӑ
766,fremd::A,framandi,ют
767,fremd::A,ókunnugur,ют
768,verschieden::A,ýmis,расна
769,nah::A,nálægur,ҫывӑх
770,nah::A,nálægur,ҫывӑхри
771,fern::A,fjarri,инҫе
772,fern::A,fjarri,аякри
773,fern::A,fjarlægur,инҫе
774,fern::A,fjarlægur,аякри
775,linker::A,vinstri,сулахай
776,rechter::A,hægri,сылтӑм
777,anderer::A,annar,урӑх
778,erster::A,fyrsti,пӗрремӗш
779,zweiter::A,annar,иккӗмӗш
780,dritter::A,þriðji,виҫҫӗмӗш
781,letzter::A,síðasti,юлашки
782,allein::ADV,einn,пӗччен
783,allein::ADV,aleinn,пӗччен
784,auf einmal::ADV,allt í einu,кӗмӗрккен
785,zusammen::ADV,saman,пӗрле
786,lange::ADV,lengi,вӑрах
787,plötzlich::ADV,skyndilega,сасартӑк
788,sofort::ADV,strax,тӳрех
789,sofort::ADV,þegar í stað,тӳрех
790,später::ADV,seinna,кайран
791,jetzt::ADV,nú,халь
792,jetzt::ADV,nú,халӗ
793,jetzt::ADV,núna,халь
794,jetzt::ADV,núna,халӗ
795,heute::ADV,í dag,паян
796,morgen::ADV,á morgun,ыран
797,bald::ADV,brátt,халех
798,bald::ADV,brátt,кӗҫех
799,bald::ADV,bráðum,халех
800,bald::ADV,bráðum,кӗҫех
801,dann::ADV,svo,унтан
802,dann::ADV,síðan,унтан
803,gestern::ADV,í gær,ӗнер
804,einst::ADV,forðum,пӗррехинче
805,damals::ADV,þá,ун чухне
806,damals::ADV,þá,апла пулсан
807,damals::ADV,á þeim tímum,ун чухне
808,damals::ADV,á þeim tímum,апла пулсан
809,danach::ADV,á eftir því,унтан
810,vorher::ADV,áður,малтан
811,zuerst::ADV,fyrst,пирвай
812,einmal::ADV,einu sinni,пӗррехинче
813,manchmal::ADV,stundum,хӑш чухне
814,oft::ADV,oft,тӑтӑш
815,immer::ADV,alltaf,ялан
816,immer::ADV,sífellt,ялан
817,niemals::ADV,aldrei,нихӑҫан та
818,hier::ADV,hér,кунта
819,hierhin::ADV,hingað,кунта
820,von hier::ADV,héðan,кунтан
821,dort::ADV,þar,унта
822,dort::ADV,þar,ҫавӑнта
823,dort::ADV,þarna,унта
824,dort::ADV,þarna,ҫавӑнта
825,dorthin::ADV,þangað,унта
826,dorthin::ADV,þangað,ҫавӑнта
827,geradeaus::ADV,beint áfram,тикӗс
828,vorwärts::ADV,áfram,малалла
829,rückwärts::ADV,aftur á bak,хыҫала
830,zurück::ADV,aftur,каялла
831,zurück::ADV,til baka,каялла
832,unten::ADV,niðri,аялта
833,unten::ADV,fyrir neðan,аялта
834,hinab::ADV,niður,аялта
835,hinab::ADV,niður eftir,аялта
836,oben::ADV,uppi,ҫӳлте
837,hinauf::ADV,upp,ҫӳле
838,hinauf::ADV,upp eftir,ҫӳле
839,überall::ADV,alls staðar,таҫта та
840,überall::ADV,alls staðar,пур ҫӗрте те
841,überall::ADV,alls staðar,кирек ӑҫта та
842,nicht::ADV,ekki,мар
843,ein wenig::ADV,dálítið,пӑртак
844,kaum::ADV,varla,аран
845,kaum::ADV,tæplega,аран
846,sehr::ADV,mjög,питӗ
847,so::ADV,svo,апла
848,so::ADV,þannig,апла
849,noch::ADV,enn,татах
850,noch::ADV,ennþá,татах
851,nur::ADV,bara,ҫех
852,nur::ADV,aðeins,ҫех
853,schon::ADV,nú þegar,ӗнтӗ
854,wieder::ADV,aftur,каллех
855,wieder::ADV,að nýju,каллех
856,vergebens::ADV,árangurslaust,харам
857,vor::PRP,fyrir,умӗнче
858,hinter::PRP,bak við,кайра
859,hinter::PRP,aftur fyrir,кайра
860,unter::PRP,undir,айне
861,unter::PRP,undir,айӗпе
862,unter::PRP,undir,айӗнче
863,unter::PRP,undir,ҫитеспе
864,durch::PRP,gegnum,витӗр
865,neben::PRP,hjá,патӗнче
866,neben::PRP,við hliðina á,патӗнче
867,zwischen::PRP,milli,хушшинче
868,zwischen::PRP,á milli,хушшинче
869,wegen::PRP,vegna,пула
870,wegen::PRP,vegna,пирки
871,dies::PRN,þetta,ку
872,dies::PRN,þetta,ҫак
873,das::PRN,það,ҫав
874,alles::PRN,allt,пурте
875,alles::PRN,allt,йӑлт
876,ich::PRN,ég,эп
877,du::PRN,þú,эс
878,er::PRN,hann,вӑл
879,wir::PRN,við,эпир
880,ihr::PRN,þið,эсир
881,sie::PRN,þær,вӗсем
882,sie::PRN,þeir,вӗсем
883,was::FPRN,hvað,мӗн
884,was::FPRN,hvað,мӗскер
885,was::FPRN,hvað,мӗн те пулин
886,wer::FPRN,hver,кам
887,wo::FADV,hvar,ӑҫта
888,wohin::FADV,hvert,ӑҫта
889,wie::FADV,hvernig,епле
890,wie::FADV,hvernig,мӗнле
891,warum::FADV,hvers vegna,ма
892,warum::FADV,hvers vegna,мӗншӗн
893,wieviel::FNUM,hve mikill,миҫе
894,eins::NUM,einn,пӗр
895,eins::NUM,einn,пӗрре
896,zwei::NUM,tveir,ик
897,zwei::NUM,tveir,икӗ
898,zwei::NUM,tveir,иккӗ
899,drei::NUM,þrír,виҫ
900,drei::NUM,þrír,виҫӗ
901,drei::NUM,þrír,виҫҫӗ
902,vier::NUM,fjórir,тӑват
903,fünf::NUM,fimm,пилӗк
904,fünf::NUM,fimm,пиллӗк
905,sechs::NUM,sex,улт
906,sechs::NUM,sex,ултӑ
907,sechs::NUM,sex,улттӑ
908,sieben::NUM,sjö,ҫич
909,sieben::NUM,sjö,ҫичӗ
910,sieben::NUM,sjö,ҫиччӗ
911,acht::NUM,átta,сакӑр
912,acht::NUM,átta,саккӑр
913,neun::NUM,níu,тӑхӑр
914,neun::NUM,níu,тӑххӑр
915,zehn::NUM,tíu,вунӑ
916,zehn::NUM,tíu,вуннӑ
917,elf::NUM,ellefu,вун пӗр
918,zwölf::NUM,tólf,вун ик
919,zwölf::NUM,tólf,вун икӗ
920,zwölf::NUM,tólf,вун иккӗ
921,zwanzig::NUM,tuttugu,ҫирӗм
922,dreißig::NUM,þrjátíu,вӑтӑр
923,vierzig::NUM,fjörutíu,хӗрӗх
924,fünfzig::NUM,fimmtíu,аллӑ
925,sechzig::NUM,sextíu,утмӑл
926,siebzig::NUM,sjötíu,ҫитмӗл
927,achtzig::NUM,áttatíu,сакӑр вунӑ
928,achtzig::NUM,áttatíu,сакӑр вуннӑ
929,neunzig::NUM,níutíu,тӑхӑр вун
930,neunzig::NUM,níutíu,тӑхӑр вунӑ
931,neunzig::NUM,níutíu,тӑхӑр вуннӑ
932,hundert::NUM,hundrað,ҫӗр
933,tausend::NUM,þúsund,пин
934,und::CNJ,og,та
935,oder::CNJ,eða,е
936,stehen::V,standa,тӑр
937,sitzen::V,sitja,лар
938,liegen::V,liggja,вырт
939,hängen::V,hanga,усӑнса тӑр
940,hängen::V,hanga,ҫакӑнса тӑр
941,werden::V,verða,пул
942,passieren::V,gerast,пул
943,beginnen::V,byrja,пуҫлан
944,enden::V,enda,пӗт
945,enden::V,enda,вӗҫлен
946,enden::V,lykta,пӗт
947,enden::V,lykta,вӗҫлен
948,wechseln::V,skipta,улшӑн
949,aufgehen[Sonne]::V,koma upp,тух
950,untergehen[Sonne]::V,ganga til viðar,анса лар
951,scheinen[Sonne]::V,skína,пӑх
952,donnern::V,þruma,кӗмсӗртет
953,donnern::V,þruma,авӑт
954,wehen::V,blása,варкӑш
955,strömen::V,streyma,тӑкӑн
956,fließen::V,fljóta,юх
957,sich drehen::V,snúast,ҫаврӑн
958,schwanken::V,riða,чӳхен
959,schwanken::V,rugga,чӳхен
960,schwingen::V,sveiflast,суллан
961,fallen::V,falla,кип
962,fallen::V,falla,тӳр кип
963,fallen::V,falla,татӑлса ан
964,brennen::V,brenna,ҫун
965,rauchen::V,reykja,мӑкӑрлан
966,rauchen::V,reykja,тӗтӗм кӑлар
967,regnen::V,rigna,ҫумӑр ҫӑвать
968,gefrieren::V,frjósa,шӑн
969,tauen::V,þiðna,ирӗл
970,schmelzen::V,bráðna,ирӗл
971,trocknen::V,þorna,тип
972,sieden::V,sjóða,вӗре
973,faulen::V,rotna,ҫӗр
974,verfaulen::V,rotna,ҫӗр
975,reißen::V,rifna,ҫурӑл
976,versinken::V,sökkva,пут
977,vergehen::V,líða,ирт
978,erscheinen::V,birtast,курӑн
979,erscheinen::V,birtast,курӑнса кай
980,verschwinden::V,hverfa,ҫухал
981,sinken::V,síga,чак
982,abnehmen::V,lækka,чак
983,abnehmen::V,minnka,чак
984,zunehmen::V,aukast,пысӑклан
985,steigen::V,stíga,ҫӗклен
986,wachsen::V,vaxa,ӳс
987,glänzen::V,glóa,ҫиҫ
988,glänzen::V,glampa,ҫиҫ
989,funkeln::V,leiftra,ялкӑш
990,funkeln::V,leiftra,йӑлтӑртат
991,lärmen::V,hafa hátt,шавла
992,läuten::V,hringja,шӑнкӑравла
993,klingeln::V,hringja,шӑнкӑравла
994,klirren::V,glamra,калтлат
995,klirren::V,glamra,шӑнкӑлтат
996,klirren::V,skrölta,калтлат
997,klirren::V,skrölta,шӑнкӑлтат
998,brausen::V,ólga,ахӑр
999,rauschen::V,suða,вашӑлтат
1000,rauschen::V,suða,чашӑлтат
1001,klingen::V,hljóma,янӑра
1002,bellen::V,gelta,вӗр
1003,heulen::V,væla,ула
1004,heulen::V,ýlfra,ула
1005,blasen::V,blása,вӗр
1006,pfeifen::V,blístra,шӑхӑр
1007,schreien::V,æpa,кӑшкӑр
1008,stöhnen::V,stynja,йынӑш
1009,zittern::V,titra,чӗтре
1010,zittern::V,skjálfa,чӗтре
1011,leben::V,lifa,пурӑн
1012,geboren werden::V,fæðast,ҫурал
1013,atmen::V,anda,сывла
1014,atmen::V,draga andann,сывла
1015,trinken::V,drekka,ӗҫ
1016,essen::V,borða,ҫи
1017,schlucken::V,kingja,ҫӑт
1018,müde werden::V,þreytast,ӗшен
1019,einschlafen::V,sofna,ыйха пут
1020,einschlafen::V,sofna,ҫывӑрса кай
1021,schlafen::V,sofa,ҫывӑр
1022,aufwachen::V,vakna,вӑран
1023,aufstehen::V,fara á fætur,тӑр
1024,sich erholen::V,hvíla sig,кан
1025,krank werden::V,veikjast,чирле
1026,krank werden::V,verða veikur,чирле
1027,krank sein::V,vera veikur,чирле
1028,schmerzen::V,kenna til,сур
1029,schmerzen::V,kenna til,ырат
1030,husten::V,hósta,ӳсӗр
1031,genesen::V,batna,сывал
1032,genesen::V,batna,тӳрлен
1033,genesen::V,frískast,сывал
1034,genesen::V,frískast,тӳрлен
1035,sterben::V,deyja,вил
1036,umkommen::V,farast,вил
1037,sich bewegen::V,bifast,куҫ
1038,sich rühren::V,hreyfast,хускал
1039,sich erheben::V,standa upp,тӑр
1040,sich setzen::V,setjast,лар
1041,hinfallen::V,detta,ӳк
1042,laufen::V,labba,ут
1043,schreiten::V,ganga,ут
1044,spazierengehen::V,ganga sér til skemmtunar,уҫӑлса ҫӳре
1045,spazierengehen::V,ganga sér til skemmtunar,уткаласа ҫӳре
1046,eilen::V,fara hratt,васка
1047,eilen::V,fara hratt,хыпалан
1048,sich beeilen::V,flýta sér,васка
1049,sich beeilen::V,flýta sér,хыпалан
1050,sausen::V,þjóta,ыткӑн
1051,sausen::V,þjóta,вӗҫтер
1052,rennen::V,hlaupa,чуп
1053,springen::V,stökkva,сик
1054,klettern::V,klifra,улӑх
1055,schaukeln::V,róla,йӳрӗн
1056,schaukeln::V,rugga,йӳрӗн
1057,kriechen::V,skríða,шу
1058,kriechen::V,skríða,упален
1059,schwimmen::V,synda,иш
1060,tauchen::V,kafa,чӑм
1061,rudern::V,róa,авӑс
1062,fahren::V,aka,пыр
1063,fahren::V,fara,пыр
1064,fliegen::V,fljúga,вӗҫ
1065,gehen::V,fara,кай
1066,gehen::V,ganga,кай
1067,weggehen::V,fara burt,кай
1068,weggehen::V,ganga burt,кай
1069,abfahren::V,aka burt,тапран
1070,anhalten::V,stöðva,чарӑн
1071,hineingehen::V,ganga inn,кӗр
1072,eintreten::V,koma inn,кӗр
1073,eintreten::V,ganga inn,кӗр
1074,kommen::V,koma,кил
1075,ankommen::V,koma til,ҫит
1076,zurückkommen::V,koma til baka,таврӑн
1077,zurückkommen::V,koma til baka,каялла кил
1078,bleiben::V,haldast,юл
1079,bleiben::V,vera kyrr,юл
1080,warten::V,bíða,кӗт
1081,erwarten::V,búast við,кӗт
1082,erwarten::V,eiga von á,кӗт
1083,suchen::V,leita,шыра
1084,finden::V,finna,туп
1085,versuchen::V,reyna,пикен
1086,vorbereiten::V,undirbúa,хатӗрле
1087,lieben::V,elska,юрат
1088,mögen::V,þykja gott,кӑмӑлла
1089,mögen::V,þykja gott,килӗштер
1090,mögen::V,falla í geð,кӑмӑлла
1091,mögen::V,falla í geð,килӗштер
1092,lachen::V,hlæja,кул
1093,lachen::V,hlæja,ахӑлтат
1094,rühren::V,snerta,ҫулӑх
1095,weinen::V,gráta,йӗр
1096,weinen::V,gráta,макӑр
1097,schimpfen::V,skammast,вӑрҫ
1098,schimpfen::V,skammast,ятлаҫ
1099,sich ärgern::V,sárna,ҫиллен
1100,sich ärgern::V,gremjast,ҫиллен
1101,sich fürchten::V,óttast,шиклен
1102,fürchten::V,óttast,хӑра
1103,fliehen::V,flýja,тар
1104,flüchten::V,strjúka,чупса тар
1105,sehen::V,sjá,кур
1106,anschauen::V,horfa á,пӑхса ил
1107,ansehen::V,líta á,пӑх
1108,hören::V,heyra,илт
1109,zuhören::V,hlusta,итле
1110,zuhören::V,hlusta,тӑнла
1111,probieren::V,smakka,астив
1112,riechen::V,þefa,шӑршла
1113,fühlen::V,finna til,туй
1114,fühlen::V,finna til,сис
1115,scheinen::V,virðast,туйӑн
1116,zu sehen sein::V,vera að sjá,курӑн
1117,vernehmen::V,heyra,пӑл
1118,vernehmen::V,greina,пӑл
1119,frieren::V,frjósa,йӳтен
1120,tun::V,gera,ту
1121,können::V,geta,пултар
1122,wollen::V,ætla,те
1123,wollen::V,vilja,те
1124,anfangen::V,hefja,пуҫла
1125,beenden::V,enda,пӗтер
1126,beenden::V,ljúka,пӗтер
1127,aufhören::V,lykta,пӑрах
1128,gelingen::V,heppnast,ӑн
1129,geraten::V,lukkast,пул
1130,öffnen::V,opna,уҫ
1131,schließen::V,loka,хуп
1132,stellen::V,láta,ларт
1133,stellen::V,láta,тӑрат
1134,stellen::V,setja,ларт
1135,stellen::V,setja,тӑрат
1136,setzen::V,láta,ларт
1137,setzen::V,setja,ларт
1138,legen::V,láta,хур
1139,legen::V,leggja,хур
1140,berühren::V,koma við,перӗн
1141,verbinden::V,sameina,сып
1142,bedecken::V,hylja,вит
1143,aufhängen::V,hengja,ҫак
1144,aufhängen::V,hengja upp,ҫак
1145,anzünden::V,kveikja í,ҫут
1146,aufheben::V,taka upp,ҫӗкле
1147,aufheben::V,lyfta upp,ҫӗкле
1148,zurücklassen::V,skilja eftir,манса хӑвар
1149,verlieren::V,týna,ҫӗтер
1150,verlieren::V,glata,ҫӗтер
1151,fallen lassen::V,missa,ӳкер
1152,machen::V,búa til,ту
1153,herstellen::V,framleiða,ӑстала
1154,bauen::V,smíða,ту
1155,bauen::V,byggja,ту
1156,reparieren::V,gera við,юса
1157,verbessern::V,bæta,лайӑхлат
1158,ändern::V,breyta,улӑштар
1159,graben::V,grafa,чав
1160,graben::V,grafa,чакала
1161,beugen::V,beygja,кукӑрт
1162,biegen::V,sveigja,ав
1163,biegen::V,sveigja,кукӑрт
1164,drehen::V,snúa,ҫавӑр
1165,wenden::V,snúa,ӳпӗнтер
1166,wenden::V,venda,ӳпӗнтер
1167,umdrehen::V,venda,ҫавӑр
1168,umdrehen::V,snúa við,ҫавӑр
1169,heben::V,hefja,хӑпарт
1170,hochheben::V,lyfta upp,йӑт
1171,ergreifen::V,grípa,тыт
1172,halten::V,rúma,тыт
1173,halten::V,halda,тыт
1174,drücken::V,þjá,пус
1175,drücken::V,þrýsta,пус
1176,schieben::V,ýta,тӗк
1177,schieben::V,ýta,тӗрт
1178,kratzen::V,klóra,хыр
1179,lecken::V,sleikja,ҫула
1180,beißen::V,bíta,ҫырт
1181,beißen::V,bíta,хып
1182,abreißen::V,rífa af,тат
1183,abreißen::V,rífa frá,тат
1184,abschneiden::V,skera af,кас
1185,abschneiden::V,klippa af,кас
1186,binden::V,binda,ҫых
1187,stecken::V,stinga,чик
1188,brechen::V,brjóta,хуҫ
1189,klopfen::V,berja,такка
1190,klopfen::V,klappa,такка
1191,hauen::V,berja,шакка
1192,hauen::V,höggva,шакка
1193,kleben::V,líma,ҫыпӑҫтар
1194,reiben::V,núa,сӑтӑр
1195,streichen::V,smyrja,сӗр
1196,schleifen::V,slípa,хӑйра
1197,schneiden::V,skera,кас
1198,schneiden::V,klippa,кас
1199,rütteln::V,skaka,лӑка
1200,rütteln::V,skaka,силлентер
1201,schütteln::V,hrista,лӑка
1202,schütteln::V,hrista,силлентер
1203,schwenken::V,sveifla,сулла
1204,schütten::V,hella,тултар
1205,füllen::V,fylla,тултар
1206,einwickeln::V,vefja inn í,чӗрке
1207,tragen::V,bera,ҫӗкле
1208,schleppen::V,draga,сӗтӗр
1209,ziehen::V,toga,тӑс
1210,ziehen::V,draga,тӑс
1211,aufbewahren::V,geyma,усра
1212,werfen::V,kasta,пӑрах
1213,fangen::V,grípa,тыт
1214,packen::V,þrífa í,тыт
1215,verstecken::V,fela,пытарса хур
1216,teilen::V,deila,уйӑр
1217,teilen::V,deila,пайла
1218,schicken::V,senda,яр
1219,bringen::V,færa,кӳр
1220,bringen::V,flytja,кӳр
1221,hinzufügen::V,bæta við,хуш
1222,bekommen::V,hljóta,ил
1223,bekommen::V,hljóta,туян
1224,bekommen::V,ná,ил
1225,bekommen::V,ná,туян
1226,erhalten::V,fá,ил
1227,erhalten::V,fá,туян
1228,nehmen::V,taka,ил
1229,wählen::V,velja,суйла
1230,auswählen::V,velja úr,суйла
1231,bewahren::V,gæta,упра
1232,bewahren::V,vernda,упра
1233,behindern::V,varna,кансӗрле
1234,behindern::V,varna,чӑрмантар
1235,verderben::V,spilla,пӑс
1236,beschädigen::V,skemma,пӑс
1237,zerbrechen::V,brjóta,ват
1238,zerbrechen::V,brjóta,ҫӗмӗр
1239,zerreißen::V,rífa,ҫур
1240,zerreißen::V,rífa sundur,ҫур
1241,zerstören::V,rífa niður,иш
1242,verbrennen::V,brenna,ҫунтар
1243,geben::V,gefa,пар
1244,reichen::V,rétta,пар
1245,schenken::V,gefa,парнеле
1246,versprechen::V,lofa,тума пул
1247,versprechen::V,lofa,сӑмах пар
1248,versprechen::V,heita,тума пул
1249,versprechen::V,heita,сӑмах пар
1250,wünschen::V,óska,сун
1251,loben::V,lofa,ырла
1252,loben::V,hrósa,ырла
1253,küssen::V,kyssa,чуп ту
1254,wiegen::V,rugga,сиктер
1255,wiegen::V,rugga,силле
1256,zudecken::V,þekja,вит
1257,zudecken::V,breiða yfir,вит
1258,wecken::V,vekja,вӑрат
1259,zeigen::V,sýna,кӑтарт
1260,führen::V,leiða,илсе пыр
1261,führen::V,leiða,ҫавӑтса пыр
1262,lehren::V,kenna,вёрент
1263,unterrichten::V,fræða,вёрент
1264,aufziehen::V,ala upp,вӗрент
1265,leiten::V,stjórna,тытса пыр
1266,antreiben::V,hvetja,васкат
1267,lassen::V,láta,пусахла
1268,lassen::V,láta,хуш
1269,einladen::V,bjóða heim,чӗн
1270,vereinigen::V,sameina,пӗрлештер
1271,besuchen::V,heimsækja,ҫит
1272,besuchen::V,heimsækja,кӗрсе кур
1273,treffen::V,hitta,тӗл пул
1274,sich versammeln::V,safnast saman,пуҫтарӑн
1275,spielen::V,leika sér,выля
1276,singen::V,syngja,юрла
1277,tanzen::V,dansa,ташла
1278,sich trennen::V,skiljast,уйрӑл
1279,verlassen::V,yfirgefa,хӑвар
1280,retten::V,bjarga,ҫӑл
1281,bewachen::V,gæta,хуралла
1282,bewachen::V,hafa vörð á,хуралла
1283,schützen::V,vernda,сыхла
1284,verteidigen::V,verja,хӳтӗле
1285,sich schlagen::V,slást,ҫапӑҫ
1286,sich schlagen::V,berjast,ҫапӑҫ
1287,schießen::V,skjóta,пер
1288,siegen::V,sigra,ҫӗн
1289,siegen::V,sigra,ҫӗнтер
1290,ärgern::V,ergja,тарӑхтар
1291,ärgern::V,ergja,ҫиллентер
1292,ärgern::V,skaprauna,тарӑхтар
1293,ärgern::V,skaprauna,ҫиллентер
1294,schlagen::V,slá,ҫап
1295,schlagen::V,lemja,ҫап
1296,treten::V,sparka,тап
1297,stechen::V,stinga,чик
1298,stoßen::V,hrinda,чыш
1299,stehlen::V,stela,вӑрла
1300,stören::V,trufla,кансӗрле
1301,belästigen::V,ónáða,аптӑрат
1302,belästigen::V,ónáða,хупла
1303,verbergen::V,leyna,пытар
1304,täuschen::V,gabba,суй
1305,täuschen::V,blekkja,суй
1306,betrügen::V,svíkja,ултала
1307,betrügen::V,blekkja,ултала
1308,töten::V,drepa,вӗлер
1309,wohnen::V,búa,чуна пар
1310,wohnen::V,búa,парӑнса тӑр
1311,arbeiten::V,vinna,ӗҫле
1312,sammeln::V,safna,пух
1313,pflücken::V,tína,тат
1314,pflücken::V,reyta,тат
1315,jagen::V,veiða,сунара ҫӳре
1316,fischen::V,fiska,пулӑ тыт
1317,fassen::V,veiða,тыт
1318,hüten::V,gæta,кӗт
1319,hüten::V,vakta,кӗт
1320,treiben::V,reka,хӑвала
1321,anbinden::V,binda við,кӑкар
1322,anbinden::V,binda fast,кӑкар
1323,füttern::V,fóðra,ҫитер
1324,melken::V,mjólka,су
1325,hacken::V,höggva,вакла
1326,gießen::V,hella,шӑвар
1327,reifen::V,þroskast,пиҫ
1328,zubereiten::V,elda,пӗҫер
1329,zubereiten::V,tilbúa,пӗҫер
1330,kochen::V,sjóða,пӗҫер
1331,backen::V,baka,пӗҫер
1332,braten::V,steikja,ӑшала
1333,umrühren::V,hræra í,хутӑштар
1334,stricken::V,prjóna,ҫых
1335,nähen::V,sauma,ҫӗле
1336,färben::V,lita,пӗвет
1337,reinigen::V,hreinsa,тасат
1338,waschen::V,þvo,ҫу
1339,abwischen::V,þerra,шӑл
1340,spülen::V,skola,чӳхе
1341,spülen::V,þvo upp,чӳхе
1342,fegen::V,sópa,шӑл
1343,fegen::V,hreinsa,шӑл
1344,kehren::V,sópa,шӑл
1345,baden::V,baða sig,шыва кӗр
1346,sich waschen::V,þvo sér,ҫӑвӑн
1347,ausziehen::V,fara úr,салан
1348,anziehen::V,fara í,тӑхӑн
1349,sich anziehen::V,klæðast,тӑхӑн
1350,kämmen::V,greiða,тура
1351,schmücken::V,prýða,илемлет
1352,schmücken::V,skreyta,илемлет
1353,sagen::V,segja,те
1354,sprechen::V,tala,кала
1355,reden::V,ræða,сӑмахла
1356,reden::V,ræða,калаҫ
1357,sich unterhalten::V,spjalla,пупле
1358,sich unterhalten::V,ræðast við,пупле
1359,fragen::V,spyrja,ыйт
1360,bitten::V,biðja,ыйт
1361,erzählen::V,segja frá,каласа пар
1362,mitteilen::V,tilkynna,пӗлтер
1363,mitteilen::V,tilkynna,хыпарла
1364,nennen::V,nefna,те
1365,nennen::V,nefna,чӗн
1366,rufen::V,kalla,чӗн
1367,prahlen::V,gorta,мухтан
1368,prahlen::V,gorta,вӗҫкӗнлен
1369,übersetzen::V,þýða,куҫар
1370,denken::V,hugsa,шухӑшла
1371,glauben::V,trúa,ӗнен
1372,bemerken::V,taka eftir,асӑрха
1373,erkennen::V,þekkja,палла
1374,begreifen::V,skilja,ӑнлан
1375,verstehen::V,skilja,пӗл
1376,lernen::V,læra,вӗрен
1377,wissen::V,vita,пӗл
1378,wissen::V,vita,ӑнкар
1379,sich erinnern an::V,minnast,аса ил
1380,vergessen::V,gleyma,ман
1381,vergessen::V,gleyma,манса кай
1382,messen::V,mæla,виҫ
1383,zählen::V,telja,шутла
1384,rechnen::V,reikna,шутла
1385,lesen::V,lesa,вула
1386,malen::V,mála,ӳкер
1387,zeichnen::V,teikna,ӳкер
1388,schreiben::V,skrifa,ҫыр
1389,besitzen::V,hafa,тыт
1390,kaufen::V,kaupa,ил
1391,kaufen::V,kaupa,туян
1392,verkaufen::V,selja,сут
1393,bezahlen::V,borga,тӳле
1394,zahlen::V,borga,тӳле
1395,beherrschen::V,hafa á valdi sínu,тыт
1396,ertragen::V,þola,тӳс
