,Concept_ID,se,sah
88,Kiefer[Anatomie]::N,oaloldákte,сыҥаах
89,Kiefer[Anatomie]::N,gáibi,сыҥаах
90,Kiefer[Anatomie]::N,uá'lultähti,сыҥаах
91,Kiefer[Anatomie]::N,vuâl'lõš,сыҥаах
92,Kiefer[Anatomie]::N,вуаллнешш,сыҥаах
93,Kehle::N,gealoe,тамах
94,Kehle::N,gealoe,күөмэй
95,Kehle::N,tjåttå,тамах
96,Kehle::N,tjåttå,күөмэй
97,Kehle::N,njiello,тамах
98,Kehle::N,njiello,күөмэй
99,Kehle::N,čotta,тамах
100,Kehle::N,čotta,күөмэй
101,Kehle::N,čuudâ,тамах
102,Kehle::N,čuudâ,күөмэй
103,Kehle::N,čoodd,тамах
104,Kehle::N,čoodd,күөмэй
105,Kehle::N,чонт,тамах
106,Kehle::N,чонт,күөмэй
107,Kehle::N,кэ̄ҏс,тамах
108,Kehle::N,кэ̄ҏс,күөмэй
109,Hals::N,tjeapohke,моой
110,Hals::N,tjiebet,моой
111,Hals::N,čeabet,моой
112,Hals::N,čiäppát,моой
113,Hals::N,čeäppat,моой
114,Hals::N,ча̄пэх,моой
115,Genick::N,tjovrese,кэтэх
116,Genick::N,nisske,кэтэх
117,Genick::N,niehkki,кэтэх
118,Genick::N,niski,кэтэх
119,Genick::N,niek'ki,кэтэх
120,Genick::N,nji´šǩǩmaadd,кэтэх
121,Genick::N,нышшькмоант,кэтэх
122,Kopf::N,åejjie,бас
123,Kopf::N,oajvve,бас
124,Kopf::N,oaivi,бас
125,Kopf::N,uái'vi,бас
126,Kopf::N,vuei´vv,бас
127,Kopf::N,вуэййв,бас
128,Rücken::N,rudtje,көҕүс
129,Rücken::N,hárddo,көҕүс
130,Rücken::N,tjavelk,көҕүс
131,Rücken::N,sealgi,көҕүс
132,Rücken::N,selgi,көҕүс
133,Rücken::N,čielgi,көҕүс
134,Rücken::N,seä´lǧǧ,көҕүс
135,Rücken::N,се̄лльк,көҕүс
136,Bauch::N,tjåejjie,ис
137,Bauch::N,tjoajvve,ис
138,Bauch::N,čoavji,ис
139,Bauch::N,čuáv'ji,ис
140,Bauch::N,čåu´jj,ис
141,Bauch::N,чо̄ввьй,ис
142,Nabel::N,naepie,киин
143,Nabel::N,náhpe,киин
144,Nabel::N,náhpi,киин
145,Nabel::N,nääpi,киин
146,Nabel::N,nää´pp,киин
147,Nabel::N,на̄бпь,киин
148,Busen::N,boenge,эмиий
149,Busen::N,bållå,эмиий
150,Busen::N,čižži,эмиий
151,Busen::N,njamma,эмиий
152,Busen::N,njižže,эмиий
153,Busen::N,nje´ǯǯ,эмиий
154,Busen::N,раннҍт,эмиий
155,Brust::N,mïelke,түөс
156,Brust::N,radde,түөс
157,Brust::N,mielgga,түөс
158,Brust::N,raddi,түөс
159,Brust::N,radde,түөс
160,Brust::N,râ´dd,түөс
161,Brust::N,раннҍт,түөс
162,Schulter::N,åelkie,сарын
163,Schulter::N,oalgge,сарын
164,Schulter::N,hárdu,сарын
165,Schulter::N,ärdee,сарын
166,Schulter::N,uál'gi,сарын
167,Schulter::N,a´rddi,сарын
168,Schulter::N,vuä´lǧǧ,сарын
169,Schulter::N,вуэллык,сарын
170,Arm::N,gïete,илии
171,Arm::N,giehta,илии
172,Arm::N,giehta,илии
173,Arm::N,kietâ,илии
174,Arm::N,kie'tâkaaṿâ,илии
175,Arm::N,ǩiõtt,илии
176,Arm::N,кӣдт,илии
177,Ellenbogen::N,gernjere,тоҕонох
178,Ellenbogen::N,garŋŋel,тоҕонох
179,Ellenbogen::N,gargŋil,тоҕонох
180,Ellenbogen::N,käŋŋir,тоҕонох
181,Ellenbogen::N,kõõnjâr,тоҕонох
182,Ellenbogen::N,карьнэль,тоҕонох
183,Hand::N,gïete,илии
184,Hand::N,giehta,илии
185,Hand::N,giehta,илии
186,Hand::N,kietâ,илии
187,Hand::N,ǩiõtt,илии
188,Hand::N,кӣдт,илии
189,Handfläche::N,gïeten-låapoe,ытыс
190,Handfläche::N,giehtavuodo,ытыс
191,Handfläche::N,tjårmmåvuodo,ытыс
192,Handfläche::N,giehtaloahpu,ытыс
193,Handfläche::N,kiämád,ытыс
194,Handfläche::N,kuámmir,ытыс
195,Handfläche::N,kuä´m'mer,ытыс
196,Handfläche::N,ǩiõttǩeä´m'men,ытыс
197,Handfläche::N,ко̄а̄ллдэгк,ытыс
198,Handfläche::N,кӣдткоалдэгк,ытыс
199,Finger::N,soerme,тарбах
200,Finger::N,tjuvdde,тарбах
201,Finger::N,suorbma,тарбах
202,Finger::N,čuvde,тарбах
203,Finger::N,suor'mâ,тарбах
204,Finger::N,suõrmm,тарбах
205,Finger::N,це̄ххп,тарбах
206,Fingernagel::N,gadtse,тыҥырах
207,Fingernagel::N,guehpere,тыҥырах
208,Fingernagel::N,gadtsa,тыҥырах
209,Fingernagel::N,gazza,тыҥырах
210,Fingernagel::N,kozzâ,тыҥырах
211,Fingernagel::N,kõʒʒ,тыҥырах
212,Fingernagel::N,кэ̄ннц,тыҥырах
213,Nagel[Anatomie]::N,gadtse,тыҥырах
214,Nagel[Anatomie]::N,guehpere,тыҥырах
215,Nagel[Anatomie]::N,gadtsa,тыҥырах
216,Nagel[Anatomie]::N,gazza,тыҥырах
217,Nagel[Anatomie]::N,kozzâ,тыҥырах
218,Nagel[Anatomie]::N,kõʒʒ,тыҥырах
219,Nagel[Anatomie]::N,кэ̄ннц,тыҥырах
220,Zeh::N,tjiehtjere,тарбах
221,Zeh::N,juolggetjuvdde,тарбах
222,Zeh::N,juolgesuorbma,тарбах
223,Zeh::N,jyel'gisuor'mâ,тарбах
224,Zeh::N,jue´lǧǧsuõrmm,тарбах
225,Zeh::N,ю̄лльк-це̄һп,тарбах
226,Fuß::N,juelkie,уллуҥах
227,Fuß::N,juolgge,уллуҥах
228,Fuß::N,juolgi,уллуҥах
229,Fuß::N,jyel'gi,уллуҥах
230,Fuß::N,jue´lǧǧ,уллуҥах
231,Fuß::N,ла̄бпь,уллуҥах
232,Ferse::N,båetskie,тилэх
233,Ferse::N,boasske,тилэх
234,Ferse::N,šušmi,тилэх
235,Ferse::N,šušme,тилэх
236,Ferse::N,jue´lǧǧkädd,тилэх
237,Ferse::N,ка̄ннт,тилэх
238,Knie::N,boelve,тобук
239,Knie::N,boelve,дьилбэк
240,Knie::N,buolvva,тобук
241,Knie::N,buolvva,дьилбэк
242,Knie::N,čibbi,тобук
243,Knie::N,čibbi,дьилбэк
244,Knie::N,veaŋki,тобук
245,Knie::N,veaŋki,дьилбэк
246,Knie::N,iidâ,тобук
247,Knie::N,iidâ,дьилбэк
248,Knie::N,puõlvv,тобук
249,Knie::N,puõlvv,дьилбэк
250,Knie::N,пуллв,тобук
251,Knie::N,пуллв,дьилбэк
252,Oberschenkel::N,ruaksja,уллук
253,Oberschenkel::N,ruaksja,өттүк
254,Oberschenkel::N,tjibbe,уллук
255,Oberschenkel::N,tjibbe,өттүк
256,Oberschenkel::N,gassaváhkká,уллук
257,Oberschenkel::N,gassaváhkká,өттүк
258,Oberschenkel::N,badjeváhkáa,уллук
259,Oberschenkel::N,badjeváhkáa,өттүк
260,Oberschenkel::N,čuár'bpeeḷi,уллук
261,Oberschenkel::N,čuár'bpeeḷi,өттүк
262,Oberschenkel::N,če´bb,уллук
263,Oberschenkel::N,če´bb,өттүк
264,Oberschenkel::N,чуаррбе̄лль,уллук
265,Oberschenkel::N,чуаррбе̄лль,өттүк
266,Bein::N,juelkie,атах
267,Bein::N,juolgge,атах
268,Bein::N,juolgi,атах
269,Bein::N,jyel'gi,атах
270,Bein::N,jue´lǧǧ,атах
271,Bein::N,ю̄лльк,атах
272,Körper::N,kråahpe,бэйэ
273,Körper::N,rumáj,бэйэ
274,Körper::N,rumaš,бэйэ
275,Körper::N,ruumâš,бэйэ
276,Körper::N,rå´pp,бэйэ
277,Körper::N,лышшьк,бэйэ
278,Körper::N,роаӈӈьк,бэйэ
279,Haut::N,njaltja,тирии
280,Haut::N,lijkke,тирии
281,Haut::N,tjuobma,тирии
282,Haut::N,liiki,тирии
283,Haut::N,liške,тирии
284,Haut::N,le´šǩǩ,тирии
285,Haut::N,лышшьк,тирии
286,Blut::N,vïrre,хаан
287,Blut::N,maelie,хаан
288,Blut::N,varra,хаан
289,Blut::N,varra,хаан
290,Blut::N,vorrâ,хаан
291,Blut::N,võrr,хаан
292,Blut::N,вэ̄рр,хаан
293,Ader::N,åerie,вена
294,Ader::N,åerie,күөх_тымыр
295,Ader::N,aajroe,вена
296,Ader::N,aajroe,күөх_тымыр
297,Ader::N,suodna,вена
298,Ader::N,suodna,күөх_тымыр
299,Ader::N,varrasuotna,вена
300,Ader::N,varrasuotna,күөх_тымыр
301,Ader::N,suoṇâ,вена
302,Ader::N,suoṇâ,күөх_тымыр
303,Ader::N,suõnn,вена
304,Ader::N,suõnn,күөх_тымыр
305,Ader::N,сӯнн,вена
306,Ader::N,сӯнн,күөх_тымыр
307,Sehne::N,soene,иҥиир
308,Sehne::N,gåårtenje,иҥиир
309,Sehne::N,suodna,иҥиир
310,Sehne::N,suotna,иҥиир
311,Sehne::N,suoṇâ,иҥиир
312,Sehne::N,suõnn,иҥиир
313,Sehne::N,сӯнн,иҥиир
314,Knochen::N,måara,уҥуох
315,Knochen::N,måara,уҥгуох
316,Knochen::N,måaroe,уҥуох
317,Knochen::N,måaroe,уҥгуох
318,Knochen::N,dákte,уҥуох
319,Knochen::N,dákte,уҥгуох
320,Knochen::N,dákti,уҥуох
321,Knochen::N,dákti,уҥгуох
322,Knochen::N,tähti,уҥуох
323,Knochen::N,tähti,уҥгуох
324,Knochen::N,tä´htt,уҥуох
325,Knochen::N,tä´htt,уҥгуох
326,Knochen::N,та̄ххт,уҥуох
327,Knochen::N,та̄ххт,уҥгуох
328,Knochen::N,та̄ффьт,уҥуох
329,Knochen::N,та̄ффьт,уҥгуох
330,Gehirn::N,aajla,мэйии
331,Gehirn::N,vuojŋam,мэйии
332,Gehirn::N,vuoigŋašat,мэйии
333,Gehirn::N,vuoi'ŋâšeh,мэйии
334,Gehirn::N,vuo'ivâšneh,мэйии
335,Gehirn::N,vuõivâšn,мэйии
336,Gehirn::N,вуэййвэшна,мэйии
337,Herz::N,vaajmoe,сүрэх
338,Herz::N,tsåhke,сүрэх
339,Herz::N,váibmu,сүрэх
340,Herz::N,váimu,сүрэх
341,Herz::N,čââ´đ,сүрэх
342,Herz::N,кӯттҌк,сүрэх
343,Magen::N,tjåejjie,куртах
344,Magen::N,tjoajvve,куртах
345,Magen::N,čoavji,куртах
346,Magen::N,čuáv'ji,куртах
347,Magen::N,čåu´jj,куртах
348,Magen::N,чо̄ввьй,куртах
349,Leber::N,mueksie,быар
350,Leber::N,librre,быар
351,Leber::N,vuoivvas,быар
352,Leber::N,vuoivâs,быар
353,Leber::N,vuõivâs,быар
354,Leber::N,вуйвас,быар
355,Atem::N,voejngehtasse,тыын
356,Atem::N,båssånis,тыын
357,Atem::N,vuojŋadahka,тыын
358,Atem::N,vuoiŋŋahat,тыын
359,Atem::N,vuo'iŋâstim,тыын
360,Atem::N,jiõg'g,тыын
361,Atem::N,вӯйнас,тыын
362,Atem::N,вӯййнмушш,тыын
363,Hunger::N,nielkie,аас
364,Hunger::N,nielgge,аас
365,Hunger::N,nealgi,аас
366,Hunger::N,nelgi,аас
367,Hunger::N,neä´lǧǧ,аас
368,Hunger::N,не̄лльк,аас
369,Träne::N,gïknjele,харах уута
370,Träne::N,ganjál,харах уута
371,Träne::N,ganjal,харах уута
372,Träne::N,koonjâl,харах уута
373,Träne::N,kõõnjâl,харах уута
374,Träne::N,кэ̄нял,харах уута
375,Geschmack::N,aelmie,амтан
376,Geschmack::N,muosse,амтан
377,Geschmack::N,smáhkka,амтан
378,Geschmack::N,máhku,амтан
379,Geschmack::N,smáhkka,амтан
380,Geschmack::N,mááhu,амтан
381,Geschmack::N,smakkâ,амтан
382,Geschmack::N,njõõd,амтан
383,Geschmack::N,smääkk,амтан
384,Geschmack::N,ня̄лльк,амтан
385,Geruch::N,haaje,сыт
386,Geruch::N,habjja,сыт
387,Geruch::N,hádja,сыт
388,Geruch::N,opsâ,сыт
389,Geruch::N,haajâ,сыт
390,Geruch::N,õpss,сыт
391,Geruch::N,haajj,сыт
392,Geruch::N,апс,сыт
393,Geruch::N,лэ̄гк,сыт
394,Schlaf::N,nahkerh,утуйуу
395,Schlaf::N,nager,утуйуу
396,Schlaf::N,oados,утуйуу
397,Schlaf::N,nagir,утуйуу
398,Schlaf::N,naṿer,утуйуу
399,Schlaf::N,nââ´er,утуйуу
400,Schlaf::N,нагерь,утуйуу
401,Traum::N,nahkere,түүл
402,Traum::N,niehko,түүл
403,Traum::N,niehku,түүл
404,Traum::N,naṿer,түүл
405,Traum::N,nââ´er,түүл
406,Traum::N,нагерь,түүл
407,Himmel::N,elmie,халлаан
408,Himmel::N,almme,халлаан
409,Himmel::N,albmi,халлаан
410,Himmel::N,alme,халлаан
411,Himmel::N,â´lmm,халлаан
412,Himmel::N,алльм,халлаан
413,Sonne::N,biejjie,күн
414,Sonne::N,bæjvásj,күн
415,Sonne::N,beaivváš,күн
416,Sonne::N,peivi,күн
417,Sonne::N,piäiváš,күн
418,Sonne::N,pei´vv,күн
419,Sonne::N,пе̄ййв,күн
420,Mond::N,aske,ый
421,Mond::N,mánno,ый
422,Mond::N,mánnu,ый
423,Mond::N,máánu,ый
424,Mond::N,mään,ый
425,Mond::N,ма̄нн,ый
426,Stern::N,daasta,сулус
427,Stern::N,naestie,сулус
428,Stern::N,násste,сулус
429,Stern::N,násti,сулус
430,Stern::N,täsni,сулус
431,Stern::N,tä´snn,сулус
432,Stern::N,та̄ссьт,сулус
433,Luft::N,elmie,салгын
434,Luft::N,ájmmo,салгын
435,Luft::N,áibmu,салгын
436,Luft::N,áimu,салгын
437,Luft::N,šõŋŋ,салгын
438,Luft::N,вӯйнас,салгын
439,Wind::N,bïegke,тыал
440,Wind::N,biegga,тыал
441,Wind::N,biegga,тыал
442,Wind::N,pieg'gâ,тыал
443,Wind::N,piõg'g,тыал
444,Wind::N,пӣӈӈк,тыал
445,Welle::N,baaroe,долгун
446,Welle::N,baaroe,балхаан
447,Welle::N,bárro,долгун
448,Welle::N,bárro,балхаан
449,Welle::N,bárru,долгун
450,Welle::N,bárru,балхаан
451,Welle::N,pááṛu,долгун
452,Welle::N,pááṛu,балхаан
453,Welle::N,päärr,долгун
454,Welle::N,päärr,балхаан
455,Welle::N,нэ̄ммп,долгун
456,Welle::N,нэ̄ммп,балхаан
457,Wasser::N,tjaetsie,уу
458,Wasser::N,tjáhtje,уу
459,Wasser::N,čáhci,уу
460,Wasser::N,čääci,уу
461,Wasser::N,čää´cc,уу
462,Wasser::N,ча̄дзь,уу
463,Stein::N,gierkie,таас
464,Stein::N,giergge,таас
465,Stein::N,geađgi,таас
466,Stein::N,keđgi,таас
467,Stein::N,ǩeä´dǧǧ,таас
468,Stein::N,ке̄ддҌк,таас
469,Boden::N,betnie,сир
470,Boden::N,ednam,сир
471,Boden::N,bodni,сир
472,Boden::N,vuođđu,сир
473,Boden::N,ponne,сир
474,Boden::N,vuáđ̣u,сир
475,Boden::N,vuâđđ,сир
476,Boden::N,лаввьн,сир
477,Boden::N,е̄ммьне,сир
478,Erde::N,jåarta,буор
479,Erde::N,mueltie,буор
480,Erde::N,ednam,буор
481,Erde::N,mållde,буор
482,Erde::N,eana,буор
483,Erde::N,eennâm,буор
484,Erde::N,mädd,буор
485,Erde::N,jânnam,буор
486,Erde::N,е̄ммьне,буор
487,Staub::N,heblie,быыл
488,Staub::N,tsumhtsie,быыл
489,Staub::N,dubme,быыл
490,Staub::N,dopmu,быыл
491,Staub::N,kovjâ,быыл
492,Staub::N,põõ´l,быыл
493,Staub::N,кэ̄ббьй,быыл
494,Rauch::N,soeve,буруо
495,Rauch::N,suovva,буруо
496,Rauch::N,suovva,буруо
497,Rauch::N,suoṿâ,буруо
498,Rauch::N,suõvv,буруо
499,Rauch::N,сӯвв,буруо
500,Funke::N,naestie,кыым
501,Funke::N,tjuonam,кыым
502,Funke::N,čuotnan,кыым
503,Funke::N,čuođâlm,кыым
504,Funke::N,iiskâr,кыым
505,Funke::N,čuõzzâm,кыым
506,Funke::N,чӯссэм,кыым
507,Feuer::N,dålle,уот
508,Feuer::N,dållå,уот
509,Feuer::N,dolla,уот
510,Feuer::N,tullâ,уот
511,Feuer::N,toll,уот
512,Feuer::N,то̄лл,уот
513,Licht::N,tjoevke,уот
514,Licht::N,tjuovgga,уот
515,Licht::N,čuovga,уот
516,Licht::N,čuovggas,уот
517,Licht::N,čuoṿâ,уот
518,Licht::N,toll,уот
519,Licht::N,čuõvv,уот
520,Licht::N,то̄лл,уот
521,Schatten::N,skugkie,күлүк
522,Schatten::N,soejvene,күлүк
523,Schatten::N,irkes,күлүк
524,Schatten::N,sieges,күлүк
525,Schatten::N,itku,күлүк
526,Schatten::N,suoivâ,күлүк
527,Schatten::N,õõtt,күлүк
528,Schatten::N,ǩeeu´niǩ,күлүк
529,Schatten::N,кывьнэхь,күлүк
530,Wetter::N,vïerhtse,күн-дьыл
531,Wetter::N,dálkke,күн-дьыл
532,Wetter::N,dálki,күн-дьыл
533,Wetter::N,šoŋŋâ,күн-дьыл
534,Wetter::N,šõŋŋ,күн-дьыл
535,Wetter::N,шэ̄ӈӈ,күн-дьыл
536,Nebel::N,såavla,туман
537,Nebel::N,mearhka,туман
538,Nebel::N,murkko,туман
539,Nebel::N,mierkká,туман
540,Nebel::N,mierká,туман
541,Nebel::N,miär'kká,туман
542,Nebel::N,oṃo,туман
543,Nebel::N,sue´lnn,туман
544,Nebel::N,цӣгк,туман
545,Nebel::N,сулльн,туман
546,Wolke::N,balve,былыт
547,Wolke::N,balvva,былыт
548,Wolke::N,balva,былыт
549,Wolke::N,polvâ,былыт
550,Wolke::N,põlvv,былыт
551,Wolke::N,пэллв,былыт
552,Regen::N,ebrie,самыыр
553,Regen::N,harvve,самыыр
554,Regen::N,arvi,самыыр
555,Regen::N,arve,самыыр
556,Regen::N,â´brr,самыыр
557,Regen::N,аббьр,самыыр
558,Schnee::N,lopme,хаар
559,Schnee::N,moehtege,хаар
560,Schnee::N,muohta,хаар
561,Schnee::N,muohta,хаар
562,Schnee::N,muotâ,хаар
563,Schnee::N,muõtt,хаар
564,Schnee::N,вэ̄дз,хаар
565,Schnee::N,куэллт,хаар
566,Eis::N,jïenge,муус
567,Eis::N,jiegŋa,муус
568,Eis::N,jiekŋa,муус
569,Eis::N,jieŋ̣â,муус
570,Eis::N,jiõŋŋ,муус
571,Eis::N,ӣӈӈ,муус
572,Frost::N,baajkoe,тымныы
573,Frost::N,tjoasskem,тымныы
574,Frost::N,buolaš,тымныы
575,Frost::N,puolâš,тымныы
576,Frost::N,puõlâš,тымныы
577,Frost::N,мӯнь,тымныы
578,Kälte::N,jueskie,тымныы
579,Kälte::N,tjåetskeme,тымныы
580,Kälte::N,tjoasskem,тымныы
581,Kälte::N,čoaskin,тымныы
582,Kälte::N,ko'lmâsvuotâ,тымныы
583,Kälte::N,ijss,тымныы
584,Kälte::N,čuä´cǩǩem,тымныы
585,Kälte::N,tuârggnjõs,тымныы
586,Kälte::N,кэ̄лмас,тымныы
587,Hitze::N,baahke,куйаас
588,Hitze::N,báhkka,куйаас
589,Hitze::N,báhkka,куйаас
590,Hitze::N,pakkâ,куйаас
591,Hitze::N,kuṃe,куйаас
592,Hitze::N,paašt,куйаас
593,Hitze::N,жоарр,куйаас
594,Raureif::N,jyjse,кырыа
595,Raureif::N,ridne,кырыа
596,Raureif::N,goarre,кырыа
597,Raureif::N,ritni,кырыа
598,Raureif::N,suhči,кырыа
599,Raureif::N,riṇe,кырыа
600,Raureif::N,ай,кырыа
601,Regenbogen::N,aatjan goengere,кустук
602,Regenbogen::N,aatjan joekse,кустук
603,Regenbogen::N,ádjájuoksa,кустук
604,Regenbogen::N,arvedávgi,кустук
605,Regenbogen::N,bajándávgi,кустук
606,Regenbogen::N,äijihtävgi,кустук
607,Regenbogen::N,teârmmazjohss,кустук
608,Regenbogen::N,тӣрмесью̄ккс,кустук
609,Donner::N,raejrie,этиҥ
610,Donner::N,átjek,этиҥ
611,Donner::N,átjárájdde,этиҥ
612,Donner::N,áddjá,этиҥ
613,Donner::N,baján,этиҥ
614,Donner::N,juuṛâ,этиҥ
615,Donner::N,tie´rmes,этиҥ
616,Donner::N,тӣрмесь,этиҥ
617,Donner::N,ча̄ркнэгк,этиҥ
618,Strömung::N,njuvvie,сүүрүк
619,Strömung::N,ájggedáhpe,сүүрүк
620,Strömung::N,rávdnji,сүүрүк
621,Strömung::N,virde,сүүрүк
622,Strömung::N,ve´rdd,сүүрүк
623,Strömung::N,выррьт,сүүрүк
624,Tropfen::N,gåajhkohts,таммах
625,Tropfen::N,gåajhkohts,хааппыла
626,Tropfen::N,gåjkudis,таммах
627,Tropfen::N,gåjkudis,хааппыла
628,Tropfen::N,goaikkanas,таммах
629,Tropfen::N,goaikkanas,хааппыла
630,Tropfen::N,čalme,таммах
631,Tropfen::N,čalme,хааппыла
632,Tropfen::N,čâ´lmm,таммах
633,Tropfen::N,čâ´lmm,хааппыла
634,Tropfen::N,ча̄лльм,таммах
635,Tropfen::N,ча̄лльм,хааппыла
636,Schaum::N,sapte,күүгэн
637,Schaum::N,såpptå,күүгэн
638,Schaum::N,sokta,күүгэн
639,Schaum::N,suptâ,күүгэн
640,Schaum::N,soptt,күүгэн
641,Schaum::N,со̄ппт,күүгэн
642,Schmutz::N,haaskoe,кир
643,Schmutz::N,duolvva,кир
644,Schmutz::N,duolva,кир
645,Schmutz::N,durdi,кир
646,Schmutz::N,stänži,кир
647,Schmutz::N,sähss,кир
648,Schmutz::N,са̄ккьс,кир
649,Schmutz::N,не̄шшь,кир
650,See::N,jaevrie,күөл
651,See::N,jávrre,күөл
652,See::N,jávri,күөл
653,See::N,jävri,күөл
654,See::N,jâu´rr,күөл
655,See::N,я̄ввьр,күөл
656,Sumpf::N,pluevie,бадараан
657,Sumpf::N,áhpe,бадараан
658,Sumpf::N,sæmssa,бадараан
659,Sumpf::N,jeaggi,бадараан
660,Sumpf::N,jeggi,бадараан
661,Sumpf::N,jeä´ǧ'ǧ,бадараан
662,Sumpf::N,ла̄ммьп,бадараан
663,Moor::N,pluevie,дьэбэрэ
664,Moor::N,jiegge,дьэбэрэ
665,Moor::N,suotnju,дьэбэрэ
666,Moor::N,karrii,дьэбэрэ
667,Moor::N,kä´rev,дьэбэрэ
668,Moor::N,veättaǩ,дьэбэрэ
669,Moor::N,ла̄ммьп,дьэбэрэ
670,Wiese::N,ïentje,ходуһа
671,Wiese::N,giedde,ходуһа
672,Wiese::N,gieddi,ходуһа
673,Wiese::N,nijtto,ходуһа
674,Wiese::N,пуэшенҍ,ходуһа
675,Wald::N,skåake,ойуур
676,Wald::N,skåajje,ойуур
677,Wald::N,miehtsie,ойуур
678,Wald::N,vuovdde,ойуур
679,Wald::N,miehttse,ойуур
680,Wald::N,vuovdi,ойуур
681,Wald::N,meahcci,ойуур
682,Wald::N,mecci,ойуур
683,Wald::N,vyemi,ойуур
684,Wald::N,vue´mm,ойуур
685,Wald::N,meä´c'c,ойуур
686,Wald::N,ля̄ммт,ойуур
687,Hügel::N,deava,булгунньах
688,Hügel::N,dievvá,булгунньах
689,Hügel::N,dievvá,булгунньах
690,Hügel::N,čummâ,булгунньах
691,Hügel::N,pä´rcc,булгунньах
692,Hügel::N,teä´rmm,булгунньах
693,Hügel::N,ка̄ннҌт,булгунньах
694,Anhöhe::N,deava,үрдэл
695,Anhöhe::N,jalladahke,үрдэл
696,Anhöhe::N,dievásj,үрдэл
697,Anhöhe::N,aláš,үрдэл
698,Anhöhe::N,luohkká,үрдэл
699,Anhöhe::N,tiävá,үрдэл
700,Anhöhe::N,poorááš,үрдэл
701,Anhöhe::N,ču´lpp,үрдэл
702,Anhöhe::N,škâu´ŋŋ,үрдэл
703,Anhöhe::N,ка̄ннҌт,үрдэл
704,Berg::N,bïerje,хайа
705,Berg::N,várre,хайа
706,Berg::N,várri,хайа
707,Berg::N,vääṛi,хайа
