,Concept_ID,lt,tt
791,gestern::ADV,vakar,кичә
792,einst::ADV,kadaise,берчак
793,einst::ADV,kitą kartą,берчак
794,damals::ADV,anuomet,ул вакытта
795,damals::ADV,anuomet,ул чакта
796,damals::ADV,anuokart,ул вакытта
797,damals::ADV,anuokart,ул чакта
798,danach::ADV,po to,да
799,danach::ADV,paskui,да
800,vorher::ADV,anksčiau,элек
801,zuerst::ADV,pirma,башта
802,zuerst::ADV,iš pradžių̃,башта
803,einmal::ADV,kartą,бер
804,einmal::ADV,kartą,бер мәртәбә
805,einmal::ADV,vieną kartą,бер
806,einmal::ADV,vieną kartą,бер мәртәбә
807,manchmal::ADV,kai kada,кайчакта
808,oft::ADV,dažnai,еш
809,immer::ADV,visada,һәркайчан
810,immer::ADV,visuomet,һәркайчан
811,niemals::ADV,niekada,hичбер вакыт
812,niemals::ADV,niekuomet,hичбер вакыт
813,hier::ADV,čia,монда
814,hier::ADV,čia,биредә
815,hierhin::ADV,šen,монда
816,hierhin::ADV,čionai,монда
817,von hier::ADV,iš čia,моннан
818,dort::ADV,ten,анда
819,dort::ADV,tenai,анда
820,dorthin::ADV,ten,тегеләй
821,dorthin::ADV,ten link,тегеләй
822,geradeaus::ADV,tiesiai,турыдан-туры
823,vorwärts::ADV,pirmyn,алга
824,rückwärts::ADV,atbulai,кире
825,zurück::ADV,atgal,кире
826,unten::ADV,žemai,түбәндә
827,unten::ADV,apačioje,түбәндә
828,hinab::ADV,žemyn,аска
829,oben::ADV,viršuj,өстә
830,oben::ADV,viršuj,югарыда
831,hinauf::ADV,aukštyn,өскә
832,hinauf::ADV,į viršų,өскә
833,überall::ADV,visur,hәркайда
834,nicht::ADV,ne,түгел
835,ein wenig::ADV,truputį,бераз
836,kaum::ADV,vos,көчкә
837,sehr::ADV,labai,бик
838,sehr::ADV,baisiai,бик
839,so::ADV,taip,алай
840,noch::ADV,dar,янә
841,noch::ADV,dar,тагын
842,nur::ADV,tik,фәкать
843,nur::ADV,vien,фәкать
844,schon::ADV,jau,инде
845,wieder::ADV,vėl,янә
846,wieder::ADV,vėl,тагын
847,wieder::ADV,iš naujo,янә
848,wieder::ADV,iš naujo,тагын
849,vergebens::ADV,veltui,юкка
850,vergebens::ADV,bergždžiai,юкка
851,vor::PRP,prieš,алдыннан
852,hinter::PRP,už,арттан
853,unter::PRP,po,астында
854,durch::PRP,pro,аша
855,durch::PRP,per,аша
856,neben::PRP,prie,тирәсендә
857,neben::PRP,šalia,тирәсендә
858,zwischen::PRP,tarp,арасында
859,wegen::PRP,dėl,сәбәпле
860,wegen::PRP,dėlei,сәбәпле
861,dies::PRN,šis,бу
862,dies::PRN,šitas,бу
863,das::PRN,tat,ул
864,alles::PRN,visas,һәммә
865,ich::PRN,aš,мин
866,du::PRN,tu,син
867,er::PRN,jis,ул
868,wir::PRN,mes,без
869,ihr::PRN,jūs,сез
870,sie::PRN,ji,ул
871,sie::PRN,jos,ул
872,was::FPRN,kas,ни
873,was::FPRN,kas,нәрсә
874,wer::FPRN,kas,кем
875,wo::FADV,kur,кайда
876,wohin::FADV,kur,кая
877,wohin::FADV,kur link,кая
878,wie::FADV,kaip,ничек
879,warum::FADV,kod̃ėl,нигә
880,warum::FADV,dėl ko,нигә
881,wieviel::FNUM,kiek,ничә
882,eins::NUM,vienas,бер
883,zwei::NUM,du,ике
884,drei::NUM,trys,өч
885,vier::NUM,keturi,дүрт
886,fünf::NUM,penki,биш
887,sechs::NUM,šeši,алты
888,sieben::NUM,septyni,җиде
889,acht::NUM,aštuoni,сигез
890,neun::NUM,devyni,тугыз
891,zehn::NUM,dešimt,ун
892,elf::NUM,vienuolika,унбер
893,zwölf::NUM,dvylika,унике
894,zwanzig::NUM,dvidešimt,егерме
895,dreißig::NUM,trisdešimt,утыз
896,vierzig::NUM,keturiasdešimt,кырык
897,fünfzig::NUM,penkiasdešimt,илле
898,sechzig::NUM,šešiasdešimt,алтмыш
899,siebzig::NUM,septyniasdešimt,җитмеш
900,achtzig::NUM,aštuoniasdešimt,сиксән
901,neunzig::NUM,devyniasdešimt,туксан
902,hundert::NUM,šimtas,йөз
903,tausend::NUM,tūkstantis,мең
904,und::CNJ,ĩr,вә
905,oder::CNJ,ar,яки
906,oder::CNJ,ar,яисә
907,oder::CNJ,arba,яки
908,oder::CNJ,arba,яисә
909,stehen::V,stovėti,тору
910,sitzen::V,sėdėti,утыру
911,liegen::V,gulėti,яту
912,hängen::V,kyboti,эленү
913,hängen::V,kabėti,эленү
914,werden::V,taptis,булу
915,werden::V,darytis,булу
916,passieren::V,atsitikti,булу
917,passieren::V,pasitaikyti,булу
918,beginnen::V,prasid́ėti,башлану
919,enden::V,baigtis,бетү
920,wechseln::V,keistis,үзгәртү
921,wechseln::V,pasikeisti,үзгәртү
922,aufgehen[Sonne]::V,tekėti,чыгу
923,aufgehen[Sonne]::V,patekėti,чыгу
924,untergehen[Sonne]::V,leistis,бату
925,untergehen[Sonne]::V,nusileisti,бату
926,scheinen[Sonne]::V,šviesti,яктырту
927,donnern::V,griausti,күкрәү
928,donnern::V,griaudėti,күкрәү
929,wehen::V,pūsti,исү
930,strömen::V,lietis,агу
931,strömen::V,plūsti,агу
932,fließen::V,tekėti,агу
933,sich drehen::V,suktis,бөтерелү
934,sich drehen::V,pasisukti,бөтерелү
935,schwanken::V,svyruoti,икеләнү
936,schwingen::V,suptis,тирбәлү
937,fallen::V,pulti,егылу
938,fallen::V,kristi,егылу
939,brennen::V,degti,яну
940,rauchen::V,rūkyti,төтәү
941,rauchen::V,rūkyti,төтенләү
942,regnen::V,lyti,яву
943,gefrieren::V,užšalti,кату
944,tauen::V,tirpti,эрү
945,tauen::V,tirpti,эретү
946,schmelzen::V,lydytis,эрү
947,schmelzen::V,lydytis,эретү
948,trocknen::V,džiūti,кибү
949,sieden::V,virti,ургылу
950,faulen::V,pūti,черү
951,verfaulen::V,švinkti,черү
952,reißen::V,plyšti,өзелү
953,reißen::V,trūkti,өзелү
954,versinken::V,skę̃sti,бату
955,versinken::V,grimzti,бату
956,vergehen::V,praeiti,авышу
957,erscheinen::V,pasirodyti,пәйда булу
958,verschwinden::V,dingti,югалу
959,verschwinden::V,dingti,юк булу
960,verschwinden::V,išnykti,югалу
961,verschwinden::V,išnykti,юк булу
962,verschwinden::V,pranykti,югалу
963,verschwinden::V,pranykti,юк булу
964,sinken::V,kristi,кимү
965,sinken::V,kristi,кайту
966,abnehmen::V,mažėti,азаю
967,abnehmen::V,silpnėti,азаю
968,zunehmen::V,didėti,арту
969,zunehmen::V,didėti,күбәю
970,zunehmen::V,didėti,ишәю
971,zunehmen::V,padaugėti,арту
972,zunehmen::V,padaugėti,күбәю
973,zunehmen::V,padaugėti,ишәю
974,steigen::V,kilti,үсү
975,wachsen::V,augti,үсү
976,glänzen::V,blizgėti,ялкылдау
977,funkeln::V,žibėti,ялтырау
978,lärmen::V,triukšmauti,шаулау
979,läuten::V,skambinti,шалтырату
980,klingeln::V,skambinti,шалтырату
981,klirren::V,žvangėti,чылтырау
982,brausen::V,šniokšti,давыллау
983,brausen::V,šniokšti,дулау
984,rauschen::V,ošti,кыштырдау
985,rauschen::V,šlamėti,кыштырдау
986,klingen::V,skardėti,ишетелү
987,bellen::V,loti,өрү
988,heulen::V,kaukti,улау
989,heulen::V,staugti,улау
990,blasen::V,pūsti,өрү
991,pfeifen::V,švilpti,сызгырту
992,pfeifen::V,švilpauti,сызгырту
993,schreien::V,šaukti,кычкыру
994,stöhnen::V,dejuoti,ыңгырашу
995,stöhnen::V,aimanuoti,ыңгырашу
996,zittern::V,virpėti,калтырау
997,zittern::V,virpėti,калтырану
998,leben::V,gyventi,яшәү
999,leben::V,gyventi,гомер итү
1000,geboren werden::V,gimti,туу
1001,atmen::V,alsuoti,сулау
1002,atmen::V,kvėpuoti,сулау
1003,trinken::V,gerti,эчү
1004,essen::V,valgyti,ашау
1005,schlucken::V,praryti,йоту
1006,müde werden::V,nuvargti,ялыгу
1007,müde werden::V,nuvargti,йөгенү
1008,müde werden::V,privargti,ялыгу
1009,müde werden::V,privargti,йөгенү
1010,einschlafen::V,užmigti,йокыга китү
1011,schlafen::V,miegoti,йоклау
1012,aufwachen::V,pabusti,уяну
1013,aufstehen::V,keltis,тору
1014,aufstehen::V,atsikelti,тору
1015,sich erholen::V,pailsėti,ял алу
1016,sich erholen::V,pailsėti,истирахәт итү
1017,sich erholen::V,poilsiauti,ял алу
1018,sich erholen::V,poilsiauti,истирахәт итү
1019,krank werden::V,susirgti,чирләү
1020,krank sein::V,sirgti,чирләү
1021,schmerzen::V,sopėti,авырту
1022,schmerzen::V,skaudėti,авырту
1023,husten::V,kosėti,ютәлләү
1024,genesen::V,sveikti,савыгу
1025,genesen::V,sveikti,сәламәтләнү
1026,genesen::V,taisytis,савыгу
1027,genesen::V,taisytis,сәламәтләнү
1028,sterben::V,mirti,үлү
1029,sterben::V,mirti,дөнья кую
1030,sterben::V,mirti,вафат булу
1031,sterben::V,numirti,үлү
1032,sterben::V,numirti,дөнья кую
1033,sterben::V,numirti,вафат булу
1034,umkommen::V,žūti,үлү
1035,sich bewegen::V,judėti,йөрү
1036,sich bewegen::V,pasijudinti,йөрү
1037,sich rühren::V,krutėti,кыймылдау
1038,sich erheben::V,pakilti,басу
1039,sich erheben::V,atsikelti,басу
1040,sich setzen::V,sėstis,утыру
1041,sich setzen::V,atsisėsti,утыру
1042,hinfallen::V,parkristi,егылу
1043,hinfallen::V,pargriūti,егылу
1044,laufen::V,eiti,җәяүләү
1045,schreiten::V,žengti,атлау
1046,schreiten::V,žingsniuoti,атлау
1047,spazierengehen::V,pasivaikščioti,йөрү
1048,spazierengehen::V,pasivaikščioti,йөргенү
1049,eilen::V,skubėti,ашыгу
1050,sich beeilen::V,paskub́ėti,ашыгу
1051,sich beeilen::V,paskub́ėti,кызулау
1052,sich beeilen::V,pasiskubinti,ашыгу
1053,sich beeilen::V,pasiskubinti,кызулау
1054,sausen::V,dumti,җилдерү
1055,sausen::V,lėkti,җилдерү
1056,rennen::V,bėgti,йөгерү
1057,springen::V,šokti,сикерү
1058,klettern::V,kopti,үрмәләү
1059,schaukeln::V,supti,атыну
1060,schaukeln::V,linguoti,атыну
1061,kriechen::V,ropoti,шуышу
1062,kriechen::V,ropoti,үрмәләү
1063,kriechen::V,šliaužti,шуышу
1064,kriechen::V,šliaužti,үрмәләү
1065,schwimmen::V,plaukti,йөзү
1066,tauchen::V,nerti,чуму
1067,rudern::V,irtis,ишү
1068,rudern::V,irkluoti,ишү
1069,fahren::V,važiuoti,бару
1070,fahren::V,važinėti,бару
1071,fliegen::V,lėkti,очу
1072,fliegen::V,skristi,очу
1073,gehen::V,eiti,йөрү
1074,weggehen::V,išeiti,китү
1075,abfahren::V,išvykti,кузгалу
1076,abfahren::V,išvažiuoti,кузгалу
1077,anhalten::V,sustoti,тукталу
1078,hineingehen::V,įeiti,инү
1079,eintreten::V,įžengti,инү
1080,kommen::V,ateiti,килү
1081,ankommen::V,ateiti,бару
1082,zurückkommen::V,grį̃žti,кире кайту
1083,zurückkommen::V,sugrį̃žti,кире кайту
1084,bleiben::V,likti,калу
1085,bleiben::V,pasilikti,калу
1086,warten::V,laukti,көтү
1087,erwarten::V,laukti,көтү
1088,suchen::V,ieškoti,эзләү
1089,finden::V,rasti,табу
1090,finden::V,surasti,табу
1091,versuchen::V,mėginti,маташу
1092,vorbereiten::V,rengti,хәзерләү
1093,lieben::V,myĺėti,сөю
1094,lieben::V,myĺėti,ярату
1095,mögen::V,ḿėgti,өнәү
1096,mögen::V,patikti,өнәү
1097,lachen::V,juoktis,көлү
1098,rühren::V,jaudinti,дулкынландыру
1099,rühren::V,graudinti,дулкынландыру
1100,weinen::V,verkti,елау
1101,schimpfen::V,bartis,сүгү
1102,schimpfen::V,bartis,сүгенү
1103,sich ärgern::V,pykti,ачулану
1104,sich ärgern::V,apmaudauti,ачулану
1105,sich fürchten::V,bijoti,курку
1106,sich fürchten::V,baimintis,курку
1107,fürchten::V,bijoti,калтырау
1108,fürchten::V,bijoti,калтырану
1109,fürchten::V,baimintis,калтырау
1110,fürchten::V,baimintis,калтырану
1111,fliehen::V,bėgti,арка бирү
1112,fliehen::V,sprukti,арка бирү
1113,flüchten::V,pabėgti,качу
1114,sehen::V,žiūŕėti,күрү
1115,anschauen::V,žiūŕėti,карау
1116,ansehen::V,žiūrėti į,карау
1117,ansehen::V,žiūrėti į,күзәтү
1118,ansehen::V,pažiūrėti į,карау
1119,ansehen::V,pažiūrėti į,күзәтү
1120,hören::V,girdėti,ишетү
1121,zuhören::V,klausytis,тыңлау
1122,probieren::V,ragauti,тату
1123,probieren::V,paragauti,тату
1124,riechen::V,uosti,иснәү
1125,riechen::V,užuosti,иснәү
1126,fühlen::V,justi,тою
1127,fühlen::V,justi,сизү
1128,fühlen::V,jausti,тою
1129,fühlen::V,jausti,сизү
1130,fühlen::V,pajusti,тою
1131,fühlen::V,pajusti,сизү
1132,scheinen::V,rodytis,күренү
1133,scheinen::V,atrodyti,күренү
1134,zu sehen sein::V,pasirodyti,күренү
1135,vernehmen::V,išgirsti,ишетү
1136,frieren::V,šalti,өшү
1137,frieren::V,šalti,күшегү
1138,tun::V,daryti,итү
1139,können::V,galėti,алу
1140,können::V,pajėgti,алу
1141,wollen::V,norėti,теләү
1142,anfangen::V,pradėti,керешү
1143,anfangen::V,prasid́ėti,керешү
1144,beenden::V,baigti,бетерү
1145,beenden::V,baigti,тәмамлау
1146,beenden::V,užbaigti,бетерү
1147,beenden::V,užbaigti,тәмамлау
1148,aufhören::V,liautis,бетү
1149,gelingen::V,pavykti,уңу
1150,gelingen::V,pasisekti,уңу
1151,geraten::V,nusisekti,сабышу
1152,öffnen::V,atverti,ачу
1153,öffnen::V,atidaryti,ачу
1154,schließen::V,uždaryti,ябу
1155,stellen::V,statyti,кую
1156,stellen::V,pastatyti,кую
1157,setzen::V,sodinti,утырту
1158,setzen::V,pasodinti,утырту
1159,legen::V,dėti,яткыру
1160,legen::V,pad́ėti,яткыру
1161,berühren::V,liesti,тию
1162,berühren::V,paliesti,тию
1163,verbinden::V,jungti,ялгау
1164,verbinden::V,surišti,ялгау
1165,bedecken::V,uždengti,өрту
1166,bedecken::V,uždengti,каплау
1167,bedecken::V,uždengti,томалау
1168,aufhängen::V,pakarti,асу
1169,aufhängen::V,pakabinti,асу
1170,anzünden::V,padegti,кабызу
1171,aufheben::V,pakelti,күтәрү
1172,zurücklassen::V,palikti,калдыру
1173,verlieren::V,pamesti,югалту
1174,fallen lassen::V,atsisakyti,төшерү
1175,machen::V,dirbti,ясау
1176,machen::V,dirbti,эшләү
1177,herstellen::V,gaminti,ясау
1178,bauen::V,statyti,кору
1179,bauen::V,pastatyti,кору
1180,reparieren::V,taisyti,төзәтү
1181,reparieren::V,remontuoti,төзәтү
1182,verbessern::V,gerinti,яхшырту
1183,verbessern::V,ištaisyti,яхшырту
1184,ändern::V,keisti,үзгәртү
1185,ändern::V,pakeisti,үзгәртү
1186,graben::V,kasti,казу
1187,beugen::V,lenkti,ию
1188,beugen::V,palenkti,ию
1189,biegen::V,lenkti,бөгү
1190,biegen::V,palenkti,бөгү
1191,drehen::V,sukti,бору
1192,drehen::V,sukti,бөтерү
1193,wenden::V,kreipti,бору
1194,wenden::V,pakreipti,бору
1195,umdrehen::V,sukti,түнтәрү
1196,umdrehen::V,apversti,түнтәрү
1197,heben::V,kelti,күтәрү
1198,heben::V,pakelti,күтәрү
1199,hochheben::V,pakelti,күтәрү
1200,ergreifen::V,čiupti,эләктерү
1201,ergreifen::V,griebti,эләктерү
1202,halten::V,laikyti,тоту
1203,halten::V,palaikyti,тоту
1204,drücken::V,spausti,кысу
1205,schieben::V,stumti,кузгату
1206,kratzen::V,kasyti,тырнау
1207,kratzen::V,grandyti,тырнау
1208,lecken::V,laižyti,ялау
1209,beißen::V,kandžioti,тешләү
1210,abreißen::V,nuplėšti,өзү
1211,abschneiden::V,atpjauti,кыю
1212,abschneiden::V,atpjauti,кисү
1213,abschneiden::V,atkirpti,кыю
1214,abschneiden::V,atkirpti,кисү
1215,binden::V,rišti,бәйләү
1216,binden::V,surišti,бәйләү
1217,stecken::V,kišti,төртү
1218,stecken::V,kišti,тыгу
1219,stecken::V,įkišti,төртү
1220,stecken::V,įkišti,тыгу
1221,brechen::V,lūžti,сындыру
1222,brechen::V,laužyti,сындыру
1223,klopfen::V,belsti,шаку
1224,klopfen::V,belsti,шакылдау
1225,klopfen::V,barbenti,шаку
1226,klopfen::V,barbenti,шакылдау
1227,hauen::V,mušti,кыйнау
1228,kleben::V,lipdyti,ябыштыру
1229,kleben::V,klijuoti,ябыштыру
1230,reiben::V,trinti,ышку
1231,reiben::V,tarkuoti,ышку
1232,streichen::V,tepti,ягу
1233,streichen::V,užtepti,ягу
1234,schleifen::V,galą́sti,кайрау
1235,schneiden::V,pjauti,кисү
1236,schneiden::V,kirpti,кисү
1237,rütteln::V,purtyti,селкетү
1238,schütteln::V,purtyti,селкетү
1239,schwenken::V,mojuoti,болгау
1240,schütten::V,pilti,кою
1241,schütten::V,berti,кою
1242,füllen::V,pildyti,тутыру
1243,füllen::V,pripildyti,тутыру
1244,einwickeln::V,įvynioti,төрү
1245,einwickeln::V,suvynioti,төрү
1246,tragen::V,nešti,ташу
1247,tragen::V,nešioti,ташу
1248,schleppen::V,vilkti,сөйрәү
1249,schleppen::V,vilkti,өстерәү
1250,ziehen::V,tempti,тарту
1251,aufbewahren::V,laikyti,саклау
1252,werfen::V,mesti,ыргыту
1253,werfen::V,sviesti,ыргыту
1254,fangen::V,sugauti,тоту
1255,packen::V,čiupti,эләктерү
1256,packen::V,griebti,эләктерү
1257,verstecken::V,slėpti,яшерү
1258,verstecken::V,slapstyti,яшерү
1259,teilen::V,dalyti,бүлү
1260,teilen::V,padalyti,бүлү
1261,schicken::V,sių̃sti,җибәрү
1262,schicken::V,pasių̃sti,җибәрү
1263,bringen::V,atnešti,китерү
1264,hinzufügen::V,pridėti,өстәү
1265,bekommen::V,gauti,алу
1266,erhalten::V,gauti,алу
1267,nehmen::V,paimti,алу
1268,wählen::V,rinkti,сайлау
1269,wählen::V,išsirinkti,сайлау
1270,auswählen::V,išrinkti,сайлау
1271,bewahren::V,išsaugoti,саклау
1272,behindern::V,trukdyti,комачаулау
1273,verderben::V,sugadinti,бозу
1274,beschädigen::V,žaloti,бозу
1275,beschädigen::V,gadinti,бозу
1276,zerbrechen::V,sukulti,вату
1277,zerbrechen::V,sudaužyti,вату
1278,zerreißen::V,perplėšti,өзү
1279,zerreißen::V,perplėšti,ерту
1280,zerreißen::V,suplėšyti,өзү
1281,zerreißen::V,suplėšyti,ерту
1282,zerstören::V,suardyti,җимерү
1283,zerstören::V,sugriauti,җимерү
1284,verbrennen::V,deginti,яндыру
1285,verbrennen::V,deginti,көйдерү
1286,verbrennen::V,sudeginti,яндыру
1287,verbrennen::V,sudeginti,көйдерү
1288,geben::V,duoti,бирү
1289,geben::V,paduoti,бирү
1290,reichen::V,paduoti,тапшыру
1291,schenken::V,dovanoti,бүләкләү
1292,versprechen::V,žadėti,вәгъдә бирү
1293,versprechen::V,pažadėti,вәгъдә бирү
1294,wünschen::V,norėti,котлау
1295,wünschen::V,linḱėti,котлау
1296,loben::V,girti,мактау
1297,loben::V,pagirti,мактау
1298,küssen::V,bučiuoti,үбү
1299,wiegen::V,supti,тирбәтү
1300,zudecken::V,užkloti,ябу
1301,zudecken::V,užkloti,бөркәү
1302,zudecken::V,uždengti,ябу
1303,zudecken::V,uždengti,бөркәү
1304,wecken::V,žadinti,уяту
1305,zeigen::V,rodyti,күрсәтү
1306,führen::V,vesti,йөртү
1307,führen::V,vadovauti,йөртү
1308,lehren::V,mokyti,өйрәтү
1309,lehren::V,išmokyti,өйрәтү
1310,unterrichten::V,dėstyti,укыту
1311,aufziehen::V,išauginti,асрау
1312,leiten::V,valdyti,җитәкләү
1313,leiten::V,vadovauti,җитәкләү
1314,antreiben::V,uiti,куалау
1315,antreiben::V,uiti,әйдәләү
1316,antreiben::V,uiti,ашыктыру
1317,antreiben::V,raginti,куалау
1318,antreiben::V,raginti,әйдәләү
1319,antreiben::V,raginti,ашыктыру
1320,antreiben::V,skubinti,куалау
1321,antreiben::V,skubinti,әйдәләү
1322,antreiben::V,skubinti,ашыктыру
1323,lassen::V,paliepti,мәҗбүр итү
1324,einladen::V,kviesti,чакыру
1325,einladen::V,pakviesti,чакыру
1326,vereinigen::V,sujungti,берләштерү
1327,vereinigen::V,suvienyti,берләштерү
1328,besuchen::V,lankyti,керешү
1329,besuchen::V,aplankyti,керешү
1330,treffen::V,sutikti,очрату
1331,treffen::V,pasitikti,очрату
1332,sich versammeln::V,susirinkti,җыелышу
1333,spielen::V,groti,уйнау
1334,spielen::V,žaisti,уйнау
1335,singen::V,dainuoti,җырлау
1336,tanzen::V,šokti,бию
1337,sich trennen::V,skirtis,аерылу
1338,sich trennen::V,skirtis,ташлашу
1339,sich trennen::V,išsiskirti,аерылу
1340,sich trennen::V,išsiskirti,ташлашу
1341,verlassen::V,palikti,ташлау
1342,verlassen::V,palikti,калдыру
1343,retten::V,gelbėti,коткару
1344,bewachen::V,sergėti,каравыллау
1345,schützen::V,ginti,ышыклау
1346,schützen::V,apginti,ышыклау
1347,verteidigen::V,ginti,яклау
1348,verteidigen::V,ginti,саклау
1349,verteidigen::V,apginti,яклау
1350,verteidigen::V,apginti,саклау
1351,sich schlagen::V,muštis,сугышу
1352,schießen::V,šauti,ату
1353,schießen::V,šaudyti,ату
1354,siegen::V,nugalėti,җиңү
1355,ärgern::V,pykinti,ачуландыру
1356,schlagen::V,mušti,ору
1357,schlagen::V,mušti,бәрү
1358,schlagen::V,mušti,тукмау
1359,schlagen::V,smogti,ору
1360,schlagen::V,smogti,бәрү
1361,schlagen::V,smogti,тукмау
1362,schlagen::V,trenkti,ору
1363,schlagen::V,trenkti,бәрү
1364,schlagen::V,trenkti,тукмау
1365,treten::V,mygti,тибү
1366,stechen::V,gelti,кадау
1367,stechen::V,smeigti,кадау
1368,stoßen::V,stumti,этү
1369,stoßen::V,pastumti,этү
1370,stehlen::V,vogti,урлау
1371,stören::V,trikdyti,комачаулау
1372,belästigen::V,apsunkinti,борчу
1373,belästigen::V,apsunkinti,билмазалау
1374,verbergen::V,slėpti,яшерү
1375,verbergen::V,paslėpti,яшерү
1376,täuschen::V,klaidinti,алдату
1377,betrügen::V,apgauti,хәрәмләшү
1378,töten::V,žudyti,үтерү
1379,töten::V,nužudyti,үтерү
1380,wohnen::V,gyventi,яшәү
1381,arbeiten::V,dirbti,эшләү
1382,arbeiten::V,triūsti,эшләү
1383,sammeln::V,rinkti,туплау
1384,pflücken::V,skinti,өзү
1385,pflücken::V,raškyti,өзү
1386,jagen::V,medžioti,аулау
1387,fischen::V,žvejoti,балык тоту
1388,fassen::V,sučiupti,тоту
1389,hüten::V,ganyti,көтү
1390,treiben::V,ginti,куалау
1391,anbinden::V,pririšti,бәйләү
1392,füttern::V,šerti,туйдыру
1393,melken::V,melžti,саву
1394,hacken::V,kapoti,чабу
1395,gießen::V,lieti,сугару
1396,gießen::V,laistyti,сугару
1397,reifen::V,nokti,җитешү
1398,reifen::V,sirpti,җитешү
1399,zubereiten::V,ruošti,пешеренү
1400,zubereiten::V,gaminti,пешеренү
1401,kochen::V,virti,пешерү
1402,kochen::V,virti,кайнату
1403,kochen::V,virinti,пешерү
1404,kochen::V,virinti,кайнату
1405,backen::V,kepti,пешерү
1406,braten::V,kepti,куыру
1407,braten::V,kepti,кыздыру
1408,braten::V,kepinti,куыру
1409,braten::V,kepinti,кыздыру
1410,umrühren::V,maišyti,бутау
1411,umrühren::V,maišyti,болгату
1412,umrühren::V,pamaišyti,бутау
1413,umrühren::V,pamaišyti,болгату
1414,stricken::V,megzti,бәйләү
1415,nähen::V,siūti,тегү
1416,färben::V,dažyti,ману
1417,färben::V,nudažyti,ману
1418,reinigen::V,valyti,чистарту
1419,reinigen::V,švarinti,чистарту
1420,waschen::V,plauti,юу
1421,waschen::V,mazgoti,юу
1422,waschen::V,skalbti,юу
1423,abwischen::V,nušluostyti,сөртү
1424,spülen::V,plauti,чайкау
1425,spülen::V,skalauti,чайкау
1426,fegen::V,šluoti,себерү
1427,kehren::V,šluoti,себерү
1428,baden::V,maudytis,коену
1429,sich waschen::V,praustis,юыну
1430,ausziehen::V,numauti,чишенү
1431,ausziehen::V,nuvilkti,чишенү
1432,anziehen::V,mauti,кию
1433,anziehen::V,apsivilkti,кию
1434,sich anziehen::V,rengtis,киенү
1435,sich anziehen::V,apsirengti,киенү
1436,kämmen::V,šukuoti,тарау
1437,schmücken::V,puošti,бизәү
1438,schmücken::V,puošti,бизәкләү
1439,schmücken::V,dabinti,бизәү
1440,schmücken::V,dabinti,бизәкләү
1441,schmücken::V,gražinti,бизәү
1442,schmücken::V,gražinti,бизәкләү
1443,sagen::V,tarti,дию
1444,sagen::V,tarti,әйтү
1445,sprechen::V,kalbėti,сөйләү
1446,sprechen::V,kalbėti,сөйләшү
1447,reden::V,šnekėti,сөйләү
1448,sich unterhalten::V,kalbėtis,сөйләшү
1449,sich unterhalten::V,šnekučiuotis,сөйләшү
1450,fragen::V,klausti,сорау
1451,fragen::V,klausti,сорашу
1452,bitten::V,prašyti,үтенү
1453,erzählen::V,pasakoti,сөйләү
1454,mitteilen::V,skelbti,белдерү
1455,mitteilen::V,pranešti,белдерү
1456,nennen::V,vadinti,дию
1457,nennen::V,vardyti,дию
1458,rufen::V,šaukti,дәшү
1459,rufen::V,kviesti,дәшү
1460,prahlen::V,girtis,мактану
1461,prahlen::V,girtis,шапырыну
1462,übersetzen::V,versti,күчерү
1463,übersetzen::V,išversti,күчерү
1464,denken::V,galvoti,уйлау
1465,glauben::V,manyti,инану
1466,glauben::V,tikėti,инану
1467,bemerken::V,pamatyti,искәрү
1468,bemerken::V,pastebėti,искәрү
1469,erkennen::V,pažinti,тану
1470,erkennen::V,atpažinti,тану
1471,begreifen::V,suvokti,аңлау
1472,begreifen::V,suvokti,төшенү
1473,verstehen::V,suprasti,аңлау
1474,verstehen::V,suprasti,төшенү
1475,lernen::V,mokytis,уку
1476,lernen::V,mokytis,өйрәнү
1477,wissen::V,žinoti,белү
1478,sich erinnern an::V,prisiminti,хәтерләү
1479,vergessen::V,užmiršti,оныту
1480,messen::V,matuoti,үлчәү
1481,zählen::V,skaičiuoti,санау
1482,rechnen::V,skaičiuoti,исәпләү
1483,lesen::V,skaityti,уку
1484,malen::V,tapyti,рәсем ясау
1485,malen::V,tapyti,сурәт ясау
1486,malen::V,tapyti,сурәтләү
1487,zeichnen::V,piešti,язу-сызу
1488,zeichnen::V,piešti,сурәт ясау
1489,zeichnen::V,žymėti,язу-сызу
1490,zeichnen::V,žymėti,сурәт ясау
1491,zeichnen::V,braižyti,язу-сызу
1492,zeichnen::V,braižyti,сурәт ясау
1493,schreiben::V,rašyti,язу
1494,besitzen::V,turėti,биләү
1495,kaufen::V,pirkti,алу
1496,verkaufen::V,parduoti,сату
1497,bezahlen::V,apmokėti,түләү
1498,zahlen::V,mokėti,түләү
1499,beherrschen::V,valdyti,ия булу
1500,ertragen::V,kę̃sti,чыдау
1501,ertragen::V,pakelti,чыдау
1502,ertragen::V,iškę̃sti,чыдау
