,Concept_ID,mhr,sk
744,wahr::A,чы́нле,pravdivý
745,wahr::A,настоя́щий,pravý
746,wahr::A,настоя́щий,pravdivý
747,alt::A,то́што,starý
748,neu::A,у,nový
749,ehemalig::A,о́нчычсо,bývalý
750,ehemalig::A,онда́кысе,bývalý
751,alt[Lebewesen]::A,шо́нто,starý
752,jung::A,са́мырык,mladý
753,arm::A,нужна́,chudobný
754,reich::A,поя́н,bohatý
755,bekannt::A,па́лыме,známy
756,berühmt::A,лӱ́млӧ,slávny
757,berühmt::A,лӱ́млӧ,povestný
758,fremd::A,йот,cudzí
759,verschieden::A,тӱ́рлӧ,rôzny
760,verschieden::A,тӱ́рлӧ,rozličný
761,nah::A,ли́шыл,blízky
762,fern::A,тора́,ďaleký
763,fern::A,мӱ́ндыр,ďaleký
764,linker::A,шола́,ľavý
765,rechter::A,пурла́,pravý
766,anderer::A,вес,iný
767,anderer::A,вес,druhý
768,anderer::A,мо́ло,iný
769,anderer::A,мо́ло,druhý
770,erster::A,и́кымше,prvý
771,zweiter::A,ко́кымшо,druhý
772,dritter::A,ку́мшо,tretí
773,letzter::A,пыта́ртыш,ostatný
774,letzter::A,пыта́ртыш,posledný
775,allein::ADV,шкет,sám
776,auf einmal::ADV,икана́ште,zároveň
777,zusammen::ADV,пырля́,spolu
778,zusammen::ADV,пырля́,spoločne
779,lange::ADV,кужу́н,dlho
780,plötzlich::ADV,кенета́,náhle
781,sofort::ADV,кызыта́к,hneď
782,sofort::ADV,кызыта́к,ihneď
783,später::ADV,варара́к,neskoršie
784,jetzt::ADV,ы́нде,teraz
785,jetzt::ADV,кы́зыт,teraz
786,heute::ADV,та́че,dnes
787,morgen::ADV,эрла́,zajtra
788,bald::ADV,вашке́,skoro
789,dann::ADV,вара́,nato
790,dann::ADV,вара́,potom
791,gestern::ADV,теҥге́че,včera
792,einst::ADV,икана́,kedysi
793,einst::ADV,икана́,niekedy
794,damals::ADV,туна́м,vtedy
795,danach::ADV,вара́,potom
796,danach::ADV,вара́,podľa toho
797,vorher::ADV,о́нчыч,napred
798,vorher::ADV,о́нчыч,predtým
799,zuerst::ADV,онда́к,najprv
800,einmal::ADV,икана́,raz
801,einmal::ADV,икана́,jedenkrát
802,manchmal::ADV,ка́шын,občas
803,manchmal::ADV,ка́шын,niekedy
804,manchmal::ADV,кокла́н,občas
805,manchmal::ADV,кокла́н,niekedy
806,oft::ADV,чӱ́чкыдын,často
807,immer::ADV,эре́,vždy
808,immer::ADV,эре́,ustavične
809,immer::ADV,ту́тыш,vždy
810,immer::ADV,ту́тыш,ustavične
811,niemals::ADV,ок нигуна́м,nikdy
812,hier::ADV,ты́ште,tu
813,hierhin::ADV,ты́шке,sem
814,hierhin::ADV,ты́шке,tade
815,hierhin::ADV,тыш,sem
816,hierhin::ADV,тыш,tade
817,von hier::ADV,тыше́ч,odtiaľto
818,von hier::ADV,тыве́ч,odtiaľto
819,dort::ADV,ту́што,tam
820,dorthin::ADV,туш,ta
821,dorthin::ADV,туш,tam
822,dorthin::ADV,ту́шко,ta
823,dorthin::ADV,ту́шко,tam
824,geradeaus::ADV,вик,rovno
825,geradeaus::ADV,вик,priamo
826,vorwärts::ADV,о́нчыко,napred
827,rückwärts::ADV,шеҥге́к,nazad
828,zurück::ADV,мӧҥге́ш,späť
829,zurück::ADV,мӧҥге́ш,naspäť
830,unten::ADV,ӱ́лнӧ,dolu
831,unten::ADV,ӱ́лнӧ,naspodku
832,unten::ADV,йыма́лне,dolu
833,unten::ADV,йыма́лне,naspodku
834,hinab::ADV,йыма́к,dolu
835,oben::ADV,кӱ́шнӧ,hore
836,oben::ADV,кӱ́шнӧ,navrchu
837,oben::ADV,ӱмба́лне,hore
838,oben::ADV,ӱмба́лне,navrchu
839,hinauf::ADV,кӱ́ш,hore
840,hinauf::ADV,кӱ́ш,navrch
841,hinauf::ADV,кӱ́шкӧ,hore
842,hinauf::ADV,кӱ́шкӧ,navrch
843,überall::ADV,чыла́ вере́,všade
844,nicht::ADV,ок,nie
845,nicht::ADV,о́геш,nie
846,ein wenig::ADV,изи́ш,trocha
847,kaum::ADV,пыкше́,ledva
848,sehr::ADV,чот,veľmi
849,so::ADV,тыге́,tak
850,so::ADV,тыге́,takto
851,noch::ADV,а́ле,ešte
852,nur::ADV,гына́,len
853,schon::ADV,ы́нде,už
854,wieder::ADV,ада́к,zasa
855,vergebens::ADV,ара́м,márne
856,vergebens::ADV,ара́м,nadarmo
857,vor::PRP,о́нчыч,pred
858,hinter::PRP,шеҥге́лне,za
859,unter::PRP,йыма́лне,pod
860,durch::PRP,вошт,cez
861,neben::PRP,вокте́н,pri
862,neben::PRP,вокте́н,vedľa
863,zwischen::PRP,кокла́ште,medzi
864,wegen::PRP,верч,pre
865,wegen::PRP,верч,kvôli
866,dies::PRN,ти́де,to
867,dies::PRN,ти́де,táto
868,das::PRN,са́де,to
869,alles::PRN,чыла́,všetko
870,ich::PRN,мый,ja
871,du::PRN,тый,ty
872,er::PRN,ту́до,on
873,wir::PRN,ме,my
874,ihr::PRN,те,vy
875,sie::PRN,ну́но,oni
876,was::FPRN,мо,čo
877,wer::FPRN,кӧ,kto
878,wo::FADV,куша́н,kde
879,wohin::FADV,куш,kam
880,wohin::FADV,ку́шко,kam
881,wie::FADV,кузе́,ako
882,warum::FADV,мо,prečo
883,warum::FADV,мола́н,prečo
884,wieviel::FNUM,куна́р,koľko
885,eins::NUM,ик,jeden
886,zwei::NUM,ко́кыт,dva
887,drei::NUM,кум,tri
888,vier::NUM,ныл,štyri
889,fünf::NUM,вич,päť
890,sechs::NUM,куд,šesť
891,sieben::NUM,шым,sedem
892,acht::NUM,канда́ш,osem
893,neun::NUM,инде́ш,deväť
894,zehn::NUM,лу,desať
895,elf::NUM,лати́к,jedenásť
896,zwölf::NUM,латко́к,dvanásť
897,zwanzig::NUM,ко́ло,dvadsať
898,dreißig::NUM,ку́мло,tridsať
899,vierzig::NUM,ны́лле,štyridsať
900,fünfzig::NUM,ви́тле,päťdesiat
901,sechzig::NUM,ку́дло,šesťdesiat
902,siebzig::NUM,шы́мле,sedemdesiat
903,achtzig::NUM,канда́шле,osemdesiat
904,neunzig::NUM,инде́шле,deväťdesiat
905,hundert::NUM,шӱ́дӧ,sto
906,tausend::NUM,тӱже́м,tisíc
907,und::CNJ,да,i
908,und::CNJ,ден,i
909,oder::CNJ,я,alebo
910,oder::CNJ,а́ле,alebo
911,stehen::V,шога́ш,stáť
912,sitzen::V,шинча́ш,sedieť
913,liegen::V,кия́ш,ležať
914,hängen::V,кеча́ш,visieť
915,werden::V,лия́ш,stať sa
916,passieren::V,лия́ш,stať sa
917,beginnen::V,тӱҥгала́ш,začať sa
918,enden::V,пыта́ш,končiť sa
919,wechseln::V,вашталта́ш,meniť sa
920,aufgehen[Sonne]::V,лекта́ш,vychádzať
921,untergehen[Sonne]::V,шинча́ш,zapadnúť
922,scheinen[Sonne]::V,волгалта́ш,svietiť
923,donnern::V,кӱдырта́ш,hrmieť
924,donnern::V,сургалта́ш,hrmieť
925,wehen::V,пуа́ш,viať
926,strömen::V,шийалтара́ш,prúdiť
927,fließen::V,йога́ш,tiecť
928,sich drehen::V,пӧрда́ш,točiť sa
929,sich drehen::V,пӧрда́ш,krútiť sa
930,schwanken::V,лӱҥга́ш,kolísať
931,schwanken::V,лӱҥга́ш,klátiť sa
932,schwanken::V,тайныла́ш,kolísať
933,schwanken::V,тайныла́ш,klátiť sa
934,schwingen::V,рӱпшалта́ш,kývať sa
935,schwingen::V,рӱпшалта́ш,chvieť sa
936,fallen::V,воза́ш,padať
937,fallen::V,йӧрла́ш,padať
938,brennen::V,йӱла́ш,páliť
939,brennen::V,йӱла́ш,horieť
940,rauchen::V,шикша́ш,dymiť sa
941,regnen::V,йӱра́ш,pršať
942,gefrieren::V,кылма́ш,zamrznút
943,gefrieren::V,ияҥа́ш,zamrznút
944,tauen::V,шула́ш,taviť sa
945,schmelzen::V,лева́ш,taviť sa
946,trocknen::V,кошка́ш,schnúť
947,sieden::V,шола́ш,vrieť
948,faulen::V,шӱя́ш,hniť
949,verfaulen::V,шӱйы́н шуа́ш,zhniť
950,reißen::V,кӱрла́ш,pretrhnúť sa
951,versinken::V,пуре́н кая́ш,zapadnúť
952,versinken::V,пуре́н кая́ш,potopiť sa
953,vergehen::V,эрте́н кая́ш,plynúť
954,erscheinen::V,толы́н лекта́ш,objaviť sa
955,verschwinden::V,йома́ш,zmiznúť
956,sinken::V,пуча́ш,klesať
957,abnehmen::V,пуча́ш,ubúdať
958,zunehmen::V,шукема́ш,pribúdať
959,steigen::V,нӧлталта́ш,stúpať
960,wachsen::V,кушка́ш,rásť
961,glänzen::V,йылгыжа́ш,jagať sa
962,glänzen::V,йылгыжа́ш,lesknúť sa
963,funkeln::V,чолга́ш,iskriť sa
964,lärmen::V,рӱшка́ш,lomoziť
965,läuten::V,мура́ш,cengať
966,klingeln::V,йыҥгырта́ш,zvoniť
967,klirren::V,чылдыртата́ш,rinčať
968,brausen::V,лӱшка́ш,hučať
969,rauschen::V,лыжга́ш,šumieť
970,klingen::V,йоҥга́ш,znieť
971,klingen::V,йоҥга́ш,zvoniť
972,bellen::V,опта́ш,štekať
973,bellen::V,опта́ш,brechať
974,heulen::V,урмыжа́ш,vyť
975,blasen::V,пуала́ш,duť
976,blasen::V,пуала́ш,fúkať
977,pfeifen::V,шӱ́шкаш,pískať
978,pfeifen::V,шӱ́шкаш,hvízdať
979,schreien::V,кычкыра́ш,kričať
980,stöhnen::V,йыҥыса́ш,stenať
981,zittern::V,чытыра́ш,triasť sa
982,leben::V,ила́ш,žiť
983,geboren werden::V,шоча́ш,narodiť sa
984,atmen::V,шӱла́ш,dýchať
985,trinken::V,йӱа́ш,piť
986,essen::V,кочка́ш,jesť
987,schlucken::V,нела́ш,zhltnuť
988,müde werden::V,ноя́ш,unaviť sa
989,einschlafen::V,мале́н колта́ш,usnúť
990,einschlafen::V,мале́н колта́ш,zaspať
991,schlafen::V,мала́ш,spať
992,aufwachen::V,помыжалта́ш,zobudiť sa
993,aufstehen::V,кынела́ш,vstať
994,sich erholen::V,кана́ш,zotavovať sa
995,sich erholen::V,кана́ш,oddýchovať si
996,krank werden::V,черлане́н воза́ш,ochorieť
997,krank sein::V,черлане́н кия́ш,chorieť
998,krank sein::V,черлане́н кия́ш,byť chorý
999,schmerzen::V,коршта́ш,bolieť
1000,husten::V,кокыра́ш,kašľať
1001,genesen::V,тӱрла́ш,uzdraviť sa
1002,genesen::V,тазаҥа́ш,uzdraviť sa
1003,sterben::V,кола́ш,umrieť
1004,sterben::V,кола́ш,zomrieť
1005,umkommen::V,вуй йома́ш,zahynúť
1006,sich bewegen::V,кошта́ш,pohybovať sa
1007,sich rühren::V,тарвана́ш,hnúť sa
1008,sich erheben::V,кынела́ш,zdvihnúť sa
1009,sich setzen::V,шинча́ш,sadnúť si
1010,hinfallen::V,йӧрла́ш,spadnúť
1011,laufen::V,кошта́ш,bežať
1012,schreiten::V,ошкыла́ш,kráčať
1013,spazierengehen::V,гуля́яш,prechádzať sa
1014,eilen::V,вашка́ш,súriť
1015,sich beeilen::V,вашкешта́ш,ponáhľať sa
1016,sausen::V,юлтка́ш,hučať
1017,rennen::V,куржтала́ш,bežať
1018,springen::V,тӧршта́ш,skákať
1019,klettern::V,кӱза́ш,liezť
1020,schaukeln::V,лӱҥгалта́ш,húpať
1021,schaukeln::V,лӱҥгалта́ш,hojdať
1022,kriechen::V,нушка́ш,liezť
1023,kriechen::V,нушка́ш,plaziť sa
1024,schwimmen::V,ия́ш,plávať
1025,tauchen::V,шуҥгалта́ш,ponoriť sa
1026,rudern::V,удыра́ш,veslovať
1027,fahren::V,кудала́ш,ísť
1028,fahren::V,кудала́ш,jazdiť
1029,fliegen::V,чоҥешта́ш,letieť
1030,gehen::V,кая́ш,ísť
1031,weggehen::V,кораҥа́ш,odísť
1032,weggehen::V,кораҥа́ш,odchádzať
1033,abfahren::V,лекта́ш,odcestovať
1034,anhalten::V,чарна́ш,zadržať sa
1035,anhalten::V,чарна́ш,zastaviť sa
1036,hineingehen::V,пура́ш,vchádzať
1037,eintreten::V,пура́ш,vojsť
1038,eintreten::V,пура́ш,vstúpiť
1039,kommen::V,тола́ш,prísť
1040,ankommen::V,шуа́ш,prísť
1041,ankommen::V,шуа́ш,doraziť
1042,zurückkommen::V,пӧртыла́ш,vrátiť sa
1043,bleiben::V,кода́ш,ostať
1044,bleiben::V,кода́ш,zostať
1045,warten::V,вуча́ш,čakať
1046,erwarten::V,вуча́ш,očakávať
1047,suchen::V,кычала́ш,hľadať
1048,finden::V,муа́ш,nájsť
1049,versuchen::V,толаша́ш,skúsiť
1050,versuchen::V,толаша́ш,pokúsiť sa
1051,vorbereiten::V,ямдыла́ш,pripraviť
1052,lieben::V,йӧрата́ш,ľúbiť
1053,lieben::V,йӧрата́ш,milovať
1054,mögen::V,йӧрата́ш,mať rád
1055,lachen::V,воштыла́ш,smiať sa
1056,rühren::V,ку́мыл тарвата́ш,dojať
1057,weinen::V,шорта́ш,plakať
1058,schimpfen::V,каргаша́ш,nadávať
1059,sich ärgern::V,сыра́ш,hnevať sa
1060,sich ärgern::V,сыра́ш,zlostiť sa
1061,sich fürchten::V,лӱда́ш,báť sa
1062,fürchten::V,лӱда́ш,báť sa
1063,fliehen::V,куржа́ш,utekať
1064,flüchten::V,куржа́ш,utiecť
1065,sehen::V,ужа́ш,vidieť
1066,anschauen::V,онча́ш,pozrieť sa na
1067,ansehen::V,эскера́ш,pozrieť
1068,hören::V,кола́ш,počúvať
1069,zuhören::V,колышта́ш,počúvať
1070,probieren::V,тамла́ш,ochutnať
1071,riechen::V,ӱпшынча́ш,ňuchať
1072,fühlen::V,шижа́ш,cítiť
1073,fühlen::V,шижа́ш,pociťovať
1074,scheinen::V,чуча́ш,zdať sa
1075,zu sehen sein::V,коя́ш,byť vidieť
1076,vernehmen::V,кола́ш,počuť
1077,frieren::V,кылма́ш,mrznúť
1078,frieren::V,кылма́ш,oziabať
1079,tun::V,ышта́ш,robiť
1080,können::V,мошта́ш,môcť
1081,wollen::V,тӱна́ш,chcieť
1082,anfangen::V,тӱҥала́ш,začať
1083,beenden::V,пытара́ш,skončiť
1084,aufhören::V,чарна́ш,prestať
1085,gelingen::V,сай лекта́ш,podariť sa
1086,geraten::V,лекта́ш,dariť sa
1087,öffnen::V,поча́ш,otvoriť
1088,schließen::V,петыра́ш,zavrieť
1089,stellen::V,шында́ш,postaviť
1090,setzen::V,шында́ш,posadiť
1091,legen::V,опта́ш,klásť
1092,legen::V,опта́ш,položiť
1093,legen::V,пышта́ш,klásť
1094,legen::V,пышта́ш,položiť
1095,berühren::V,тӱка́ш,dotykať sa
1096,verbinden::V,пида́ш,spojiť
1097,bedecken::V,леведа́ш,pokryť
1098,aufhängen::V,сака́ш,zavesiť
1099,anzünden::V,чӱкта́ш,zapáliť
1100,aufheben::V,нӧлтала́ш,zdvihnúť
1101,zurücklassen::V,кода́ш,zanechať
1102,verlieren::V,йомдара́ш,stratiť
1103,fallen lassen::V,воза́ш,pustiť
1104,machen::V,ышта́ш,robiť
1105,herstellen::V,ямдыла́ш,vyrobiť
1106,bauen::V,чоҥа́ш,stavať
1107,bauen::V,чоҥа́ш,budovať
1108,reparieren::V,ачала́ш,opraviť
1109,verbessern::V,саемда́ш,zlepšiť
1110,ändern::V,весемда́ш,zmeniť
1111,ändern::V,весемда́ш,preinačiť
1112,graben::V,кӱнча́ш,ryť
1113,graben::V,кӱнча́ш,kopať
1114,beugen::V,пӱгырта́ш,ohnúť
1115,biegen::V,лывырта́ш,ohnúť
1116,drehen::V,пӱтыра́ш,točiť
1117,drehen::V,пӱтыра́ш,krútiť
1118,wenden::V,ирала́ш,obrátiť
1119,wenden::V,ирала́ш,prevrátiť
1120,umdrehen::V,савырала́ш,otočiť
1121,umdrehen::V,савырала́ш,obrátiť
1122,heben::V,нӧлта́ш,dvíhať
1123,heben::V,нӧлта́ш,povzniesť
1124,hochheben::V,нӧлта́ш,zdvihnúť
1125,ergreifen::V,руалта́ш,uchopiť sa
1126,halten::V,куча́ш,držať
1127,drücken::V,иша́ш,tisnúť
1128,drücken::V,темда́ш,tisnúť
1129,schieben::V,шӱкала́ш,posunovať
1130,kratzen::V,удыра́ш,škrabať
1131,lecken::V,нула́ш,lízať
1132,beißen::V,пура́ш,kúsať
1133,abreißen::V,кӱрла́ш,odtrhnúť
1134,abschneiden::V,пӱчка́ш,odrezať
1135,abschneiden::V,пӱчка́ш,odkrojiť
1136,binden::V,кылда́ш,zaviazať
1137,binden::V,кылда́ш,priviazať
1138,stecken::V,шуралта́ш,strčiť
1139,brechen::V,тодышта́ш,zlomiť
1140,klopfen::V,кыра́ш,tĺcť
1141,klopfen::V,кыра́ш,klopať
1142,hauen::V,тӱя́ш,nabiť
1143,kleben::V,клеитла́ш,lepiť
1144,kleben::V,клеитла́ш,nalepiť
1145,reiben::V,йыга́ш,trieť
1146,reiben::V,туржала́ш,trieť
1147,streichen::V,шӱра́ш,namazať
1148,schleifen::V,шума́ш,ostríť
1149,schleifen::V,яна́ш,ostríť
1150,schneiden::V,пӱчка́ш,rezať
1151,schneiden::V,пӱчка́ш,strihať
1152,rütteln::V,рӱза́ш,triasť
1153,rütteln::V,рӱза́ш,lomcovať
1154,schütteln::V,почка́ш,triasť
1155,schütteln::V,почка́ш,potriasť
1156,schwenken::V,рӱза́ш,mávať
1157,schütten::V,опта́ш,sypať
1158,füllen::V,тема́ш,plniť
1159,einwickeln::V,вӱдыла́ш,zabaliť
1160,tragen::V,нумала́ш,niesť
1161,schleppen::V,шӱдыра́ш,vliecť
1162,ziehen::V,шупша́ш,ťahať
1163,aufbewahren::V,арала́ш,uložiť
1164,aufbewahren::V,арала́ш,uschovať
1165,werfen::V,шуа́ш,hodiť
1166,werfen::V,шуа́ш,vrhnúť
1167,werfen::V,кышка́ш,hodiť
1168,werfen::V,кышка́ш,vrhnúť
1169,fangen::V,куча́ш,chytať
1170,packen::V,руалта́ш,baliť
1171,packen::V,руалта́ш,chytiť
1172,verstecken::V,тоя́ш,skryť
1173,verstecken::V,тоя́ш,schovať
1174,teilen::V,пӧла́ш,podeliť
1175,teilen::V,пӧла́ш,rozdeliť
1176,schicken::V,колта́ш,posielať
1177,bringen::V,конда́ш,priniesť
1178,hinzufügen::V,ешара́ш,pripojiť
1179,bekommen::V,нала́ш,dostať
1180,erhalten::V,нала́ш,prijať
1181,nehmen::V,нала́ш,vziať
1182,wählen::V,сайла́ш,voliť
1183,auswählen::V,таҥгла́ш,vybrať
1184,auswählen::V,таҥгла́ш,vyvoliť
1185,bewahren::V,сакла́ш,zachovať
1186,behindern::V,чаракла́ш,zavadzať
1187,behindern::V,чаракла́ш,byť v ceste
1188,verderben::V,пужа́ш,skaziť
1189,beschädigen::V,пужа́ш,ublížiť
1190,beschädigen::V,пужа́ш,poškodiť
1191,zerbrechen::V,пудырта́ш,rozbiť
1192,zerbrechen::V,пудырта́ш,prelomiť
1193,zerreißen::V,кӱрла́ш,pretrhnúť
1194,zerstören::V,шалата́ш,zničiť
1195,verbrennen::V,йӱлата́ш,spáliť
1196,geben::V,пуа́ш,dať
1197,reichen::V,пуа́ш,podať
1198,schenken::V,пӧлекла́ш,darovať
1199,versprechen::V,сӧра́ш,sľúbiť
1200,wünschen::V,тылана́ш,želať
1201,loben::V,мокта́ш,chváliť
1202,küssen::V,шупшала́ш,bozkať
1203,wiegen::V,рӱпша́ш,kolísať
1204,zudecken::V,леведа́ш,prikryť
1205,wecken::V,помыжалтара́ш,zobudiť
1206,zeigen::V,ончыкта́ш,ukázať
1207,führen::V,вӱда́ш,viesť
1208,lehren::V,туныкта́ш,učiť
1209,unterrichten::V,туныкта́ш,vyučovať
1210,aufziehen::V,орышта́ш,vychovať
1211,leiten::V,вӱда́ш,viesť
1212,leiten::V,вуйлата́ш,viesť
1213,antreiben::V,поктыла́ш,popudiť
1214,lassen::V,-та́ш,dať
1215,einladen::V,ӱжа́ш,pozvať
1216,einladen::V,ӱжа́ш,povolať
1217,vereinigen::V,иктешла́ш,spojiť
1218,vereinigen::V,иктешла́ш,zjednotiť
1219,besuchen::V,то́лын кая́ш,navštíviť
1220,treffen::V,вашлия́ш,stretnúť
1221,sich versammeln::V,погына́ш,zhromaždiť sa
1222,sich versammeln::V,чумырга́ш,zhromaždiť sa
1223,spielen::V,мода́ш,hrať
1224,singen::V,мура́ш,spievať
1225,tanzen::V,кушта́ш,tancovať
1226,sich trennen::V,ойырла́ш,rozísť sa
1227,verlassen::V,кудалта́ш,opustiť
1228,retten::V,утара́ш,zachrániť
1229,bewachen::V,орола́ш,strážiť
1230,schützen::V,арала́ш,chrániť
1231,verteidigen::V,арала́ш,brániť
1232,sich schlagen::V,кредала́ш,biť sa
1233,schießen::V,лӱя́ш,streliť
1234,schießen::V,лӱя́ш,strieľať
1235,siegen::V,сеҥа́ш,zvíťaziť
1236,ärgern::V,сырыкта́ш,hnevať
1237,ärgern::V,сырыкта́ш,zlostiť
1238,schlagen::V,пера́ш,biť
1239,schlagen::V,пера́ш,udrieť
1240,treten::V,тошка́ш,kopnúť
1241,stechen::V,кера́ш,bodnúť
1242,stechen::V,кера́ш,pichnúť
1243,stoßen::V,шӱкала́ш,udrieť
1244,stehlen::V,шолышта́ш,kradnúť
1245,stören::V,мешая́ш,vyrušiť
1246,belästigen::V,толаштара́ш,obťažovať
1247,verbergen::V,шылта́ш,skryť
1248,täuschen::V,ондала́ш,sklamať
1249,betrügen::V,ондала́ш,klamať
1250,betrügen::V,ондала́ш,podvádzať
1251,töten::V,пушта́ш,zabiť
1252,töten::V,пушта́ш,usmrtiť
1253,wohnen::V,ила́ш,bývať
1254,arbeiten::V,пашалана́ш,pracovať
1255,arbeiten::V,паша́м ышта́ш,pracovať
1256,sammeln::V,пога́ш,zbierať
1257,pflücken::V,кӱра́ш,trhať
1258,pflücken::V,кӱра́ш,oberať
1259,jagen::V,сонарла́ш,poľovať
1260,fischen::V,кол куча́ш,loviť ryby
1261,fischen::V,кол куча́ш,chytať ryby
1262,fassen::V,куча́ш,uloviť
1263,hüten::V,кӱта́ш,pásť
1264,treiben::V,покта́ш,hnať
1265,anbinden::V,йолышта́ш,priviazať
1266,füttern::V,пукша́ш,kŕmiť
1267,melken::V,лӱшта́ш,dojiť
1268,hacken::V,руа́ш,seknúť
1269,gießen::V,шава́ш,polievať
1270,reifen::V,кӱа́ш,dozrieť
1271,zubereiten::V,ямдыла́ш,pripraviť
1272,kochen::V,шолта́ш,variť
1273,backen::V,кӱкташ,piecť
1274,backen::V,кӱкташ,smažiť
1275,braten::V,пуштыла́ш,piecť
1276,braten::V,пуштыла́ш,pražiť
1277,braten::V,жаритла́ш,piecť
1278,braten::V,жаритла́ш,pražiť
1279,umrühren::V,луга́ш,pomiešať
1280,stricken::V,пида́ш,pliesť
1281,nähen::V,урга́ш,šiť
1282,färben::V,чиялта́ш,zafarbiť
1283,reinigen::V,эрыкта́ш,čistiť
1284,waschen::V,мушка́ш,myť
1285,abwischen::V,ӱшта́ш,utrieť
1286,spülen::V,шӱалта́ш,vyplachovať
1287,fegen::V,ӱшта́ш,zametať
1288,kehren::V,ӱшта́ш,zametať
1289,baden::V,йӱштыла́ш,kúpať sa
1290,sich waschen::V,мушкылта́ш,umývať sa
1291,ausziehen::V,кудаша́ш,zobliecť
1292,anziehen::V,чия́ш,obliecť
1293,sich anziehen::V,чия́ш,obliecť sa
1294,kämmen::V,шера́ш,česať
1295,schmücken::V,тӱзата́ш,ozdobiť
1296,schmücken::V,чеверта́ш,ozdobiť
1297,sagen::V,ойла́ш,povedať
1298,sagen::V,каласа́ш,povedať
1299,sprechen::V,кутыра́ш,hovoriť
1300,reden::V,мутлана́ш,rozprávať
1301,sich unterhalten::V,кутыра́ш,rozprávať sa
1302,fragen::V,йода́ш,spýtať sa
1303,bitten::V,йода́ш,prosiť
1304,erzählen::V,ойла́ш,rozprávať
1305,mitteilen::V,увертара́ш,oznámiť
1306,nennen::V,лӱмда́ш,nazvať
1307,nennen::V,лӱмда́ш,menovať
1308,rufen::V,ӱжа́ш,volať
1309,rufen::V,ӱжа́ш,zavolať
1310,prahlen::V,моктана́ш,vystatovať sa
1311,übersetzen::V,кусара́ш,preložiť
1312,denken::V,шона́ш,myslieť
1313,glauben::V,ӱшана́ш,veriť
1314,bemerken::V,шижа́ш,podotknuť
1315,bemerken::V,шижа́ш,spozorovať
1316,erkennen::V,пала́ш,poznať
1317,begreifen::V,ыҥла́ш,pochopiť
1318,begreifen::V,ыҥла́ш,porozumieť
1319,verstehen::V,умыла́ш,rozumieť
1320,lernen::V,тунема́ш,učiť sa
1321,wissen::V,шинча́ш,vedieť
1322,sich erinnern an::V,шарна́ш,pamätať si na
1323,vergessen::V,монда́ш,zabudnuť
1324,messen::V,виса́ш,merať
1325,zählen::V,шотла́ш,počítať
1326,rechnen::V,шотла́ш,rátať
1327,rechnen::V,шотла́ш,počítať
1328,lesen::V,луда́ш,čítať
1329,malen::V,сӱретла́ш,maľovať
1330,zeichnen::V,сӱретла́ш,kresliť
1331,schreiben::V,воза́ш,písať
1332,besitzen::V,лия́ш,mať
1333,besitzen::V,лия́ш,vlastniť
1334,kaufen::V,нала́ш,kúpiť
1335,verkaufen::V,ужала́ш,predať
1336,bezahlen::V,тӱла́ш,zaplatiť
1337,zahlen::V,тӱла́ш,platiť
1338,beherrschen::V,куча́ш,ovládať
1339,ertragen::V,турка́ш,znášať
1340,ertragen::V,турка́ш,vydržať
