,Concept_ID,lt,kk
771,süß::A,saldus,тәтті
772,bitter::A,kartus,ащы
773,sauer::A,gižus,қышқыл
774,sauer::A,rūgštus,қышқыл
775,hell::A,šviesus,жарық
776,hell::A,šviesus,жарқын
777,hell::A,skaistus,жарық
778,hell::A,skaistus,жарқын
779,dunkel::A,tamsus,қараңғы
780,schwarz::A,juodas,қара
781,weiß::A,baltas,ақ
782,rot::A,raudonas,қызыл
783,gelb::A,geltonas,сары
784,blau::A,mėlynas,көк
785,grün::A,žalias,жасыл
786,grau::A,pilkas,бозамық
787,bunt::A,margas,алабажак
788,bunt::A,spalvotas,алабажак
789,billig::A,pigus,арзан
790,teuer::A,brangus,бағалы
791,wertvoll::A,vertingas,құнды
792,wertvoll::A,vertingas,қымбат
793,blind::A,aklas,көзсіз
794,blind::A,aklas,көр
795,blind::A,aklas,көр_соқыр
796,taub::A,kurčias,керең
797,taub::A,kurčias,саңырау
798,kräftig::A,stiprus,қуатты
799,kräftig::A,stiprus,қарымды
800,stark::A,stiprus,білекті
801,schwach::A,silpnas,әлсіз
802,schwach::A,silpnas,күшсіз
803,schwach::A,silpnas,қайратсыз
804,fett::A,riebus,семіз
805,schlank::A,laibas,ашаң
806,schlank::A,lieknas,ашаң
807,hübsch::A,gražus,ажарлы
808,hübsch::A,gražus,шырайлы
809,böse::A,blogas,өш
810,böse::A,blogas,сұм
811,böse::A,blogas,жауыз
812,dumm::A,paikas,көкми
813,dumm::A,paikas,ақымақ
814,dumm::A,paikas,миы жоқ
815,dumm::A,kvailas,көкми
816,dumm::A,kvailas,ақымақ
817,dumm::A,kvailas,миы жоқ
818,faul::A,tingus,жалқау
819,faul::A,tingus,еріншек
820,fleißig::A,stropus,ұқыпты
821,fleißig::A,kruopštus,ұқыпты
822,geizig::A,šykštus,сараң
823,klug::A,sumanus,жетік
824,klug::A,sumanus,ақылды
825,klug::A,protingas,жетік
826,klug::A,protingas,ақылды
827,geschickt::A,apsukrus,шебер
828,lieb::A,mielas,абзал
829,lieb::A,mielas,айналайын
830,lustig::A,smagus,көңілді
831,lustig::A,linksmas,көңілді
832,sanft::A,švelnus,жуас
833,sanft::A,minkštas,жуас
834,hungrig::A,alkanas,аш
835,krank::A,ligotas,кеселді
836,krank::A,sergantis,кеселді
837,nackt::A,nuogas,жалаңаш
838,traurig::A,liūdnas,қапа
839,lebendig::A,gyvas,тірі
840,lebendig::A,gyvas,жанды
841,gut::A,geras,жақсы
842,schlecht::A,blogas,жаман
843,schlecht::A,prastas,жаман
844,richtig::A,tikras,дұрыс
845,richtig::A,teisingas,дұрыс
846,schlimm::A,blogas,жаман
847,schlimm::A,prastas,жаман
848,wahr::A,tikras,нағыз
849,alt::A,senas,ескі
850,neu::A,naujas,жаңа
851,ehemalig::A,buvęs,өткен
852,ehemalig::A,buvęs,бұрынғы
853,alt[Lebewesen]::A,pagyvenęs,кексе
854,jung::A,jaunas,науша
855,arm::A,neturtingas,кедей
856,arm::A,neturtingas,дәулетсіз
857,reich::A,turtingas,малды
858,bekannt::A,žinomas,таныс
859,bekannt::A,žinomas,көзтаныс
860,bekannt::A,pažįstamas,таныс
861,bekannt::A,pažįstamas,көзтаныс
862,berühmt::A,žymus,атақты
863,berühmt::A,garsus,атақты
864,fremd::A,svetimas,бөтен
865,verschieden::A,įvairus,түрлі
866,nah::A,artimas,жуық
867,nah::A,artimas,етене
868,fern::A,tolimas,алыс
869,fern::A,tolimas,алыстағы
870,linker::A,kairys,сол
871,linker::A,kairys,солшыл
872,rechter::A,dešinys,оң
873,anderer::A,kitas,өзге
874,anderer::A,kitas,былайғы
875,erster::A,pirmas,алғашқы
876,zweiter::A,antras,екінші
877,dritter::A,trečias,үшінші
878,letzter::A,paskutinis,артқы
879,letzter::A,paskutinis,кейінгі
880,allein::ADV,vienas,серіксіз
881,auf einmal::ADV,iš karto,бірден
882,zusammen::ADV,kartu,бірлесіп
883,zusammen::ADV,drauge,бірлесіп
884,lange::ADV,ilgai,ұзақ
885,plötzlich::ADV,staiga,кенет
886,sofort::ADV,tuojau,әне-міне дегенше
887,später::ADV,vėliau,артынан
888,später::ADV,paskiau,артынан
889,jetzt::ADV,dabãr,енді
890,jetzt::ADV,dabãr,қазір
891,heute::ADV,šiandien,бүгін
892,morgen::ADV,rytoj,ертең
893,bald::ADV,greitai,тез
894,bald::ADV,netrukus,тез
895,dann::ADV,po to,онан соң
896,dann::ADV,po to,сонан соң
897,gestern::ADV,vakar,кеше
898,einst::ADV,kadaise,бірде
899,einst::ADV,kadaise,бір кезде
900,einst::ADV,kitą kartą,бірде
901,einst::ADV,kitą kartą,бір кезде
902,damals::ADV,anuomet,анада
903,damals::ADV,anuokart,анада
904,danach::ADV,po to,онан соң
905,danach::ADV,po to,сонан соң
906,danach::ADV,paskui,онан соң
907,danach::ADV,paskui,сонан соң
908,vorher::ADV,anksčiau,бұрын
909,zuerst::ADV,pirma,әуелі
910,zuerst::ADV,pirma,алдымен
911,zuerst::ADV,iš pradžių̃,әуелі
912,zuerst::ADV,iš pradžių̃,алдымен
913,einmal::ADV,kartą,бір жолы
914,einmal::ADV,vieną kartą,бір жолы
915,manchmal::ADV,kai kada,кейде
916,oft::ADV,dažnai,ылғи
917,immer::ADV,visada,өнебойы
918,immer::ADV,visuomet,өнебойы
919,niemals::ADV,niekada,ешуақытта
920,niemals::ADV,niekuomet,ешуақытта
921,hier::ADV,čia,бұнда
922,hier::ADV,čia,осында
923,hierhin::ADV,šen,бермен
924,hierhin::ADV,čionai,бермен
925,von hier::ADV,iš čia,бер жақтан
926,dort::ADV,ten,анда
927,dort::ADV,tenai,анда
928,dorthin::ADV,ten,әрі
929,dorthin::ADV,ten link,әрі
930,geradeaus::ADV,tiesiai,тура
931,vorwärts::ADV,pirmyn,ілгері
932,rückwärts::ADV,atbulai,артқа
933,zurück::ADV,atgal,кейін қарай
934,unten::ADV,žemai,төменде
935,unten::ADV,apačioje,төменде
936,hinab::ADV,žemyn,астына
937,hinab::ADV,žemyn,төмен
938,oben::ADV,viršuj,жоғарыда
939,hinauf::ADV,aukštyn,өрге
940,hinauf::ADV,į viršų,өрге
941,überall::ADV,visur,әрқайда
942,nicht::ADV,ne,емес
943,ein wenig::ADV,truputį,азырақ
944,ein wenig::ADV,truputį,аздаған
945,ein wenig::ADV,truputį,азғантай
946,kaum::ADV,vos,зорға
947,sehr::ADV,labai,орасан
948,sehr::ADV,baisiai,орасан
949,so::ADV,taip,бұлай
950,so::ADV,taip,былайша
951,noch::ADV,dar,әлі
952,nur::ADV,tik,ғана
953,nur::ADV,vien,ғана
954,schon::ADV,jau,түге
955,wieder::ADV,vėl,жаңа
956,wieder::ADV,vėl,қайта
957,wieder::ADV,vėl,жаңадан
958,wieder::ADV,iš naujo,жаңа
959,wieder::ADV,iš naujo,қайта
960,wieder::ADV,iš naujo,жаңадан
961,vergebens::ADV,veltui,бекер
962,vergebens::ADV,bergždžiai,бекер
963,vor::PRP,prieš,алды
964,hinter::PRP,už,артынан
965,unter::PRP,po,түп
966,unter::PRP,po,маңында
967,durch::PRP,pro,арқылы
968,durch::PRP,per,арқылы
969,neben::PRP,prie,іргеде
970,neben::PRP,prie,жанында
971,neben::PRP,šalia,іргеде
972,neben::PRP,šalia,жанында
973,zwischen::PRP,tarp,арада
974,wegen::PRP,dėl,үшін
975,wegen::PRP,dėlei,үшін
976,dies::PRN,šis,бұ
977,dies::PRN,šis,осы
978,dies::PRN,šitas,бұ
979,dies::PRN,šitas,осы
980,das::PRN,tat,сол
981,alles::PRN,visas,дүйім
982,alles::PRN,visas,күллі
983,ich::PRN,aš,мен
984,du::PRN,tu,сен
985,er::PRN,jis,ол
986,wir::PRN,mes,біз
987,ihr::PRN,jūs,сіз
988,sie::PRN,ji,олар
989,sie::PRN,jos,олар
990,was::FPRN,kas,не
991,wer::FPRN,kas,кім
992,wo::FADV,kur,кәні
993,wo::FADV,kur,қайда
994,wohin::FADV,kur,қайда
995,wohin::FADV,kur link,қайда
996,wie::FADV,kaip,калай
997,warum::FADV,kod̃ėl,неғып
998,warum::FADV,dėl ko,неғып
999,wieviel::FNUM,kiek,неше
1000,wieviel::FNUM,kiek,қанша
1001,eins::NUM,vienas,бір
1002,zwei::NUM,du,екі
1003,drei::NUM,trys,үш
1004,vier::NUM,keturi,төрт
1005,fünf::NUM,penki,бес
1006,sechs::NUM,šeši,алты
1007,sieben::NUM,septyni,жеті
1008,acht::NUM,aštuoni,сегіз
1009,neun::NUM,devyni,тоғыз
1010,zehn::NUM,dešimt,он
1011,elf::NUM,vienuolika,он бір
1012,zwölf::NUM,dvylika,он екі
1013,zwanzig::NUM,dvidešimt,жиырма
1014,dreißig::NUM,trisdešimt,отыз
1015,vierzig::NUM,keturiasdešimt,қырық
1016,fünfzig::NUM,penkiasdešimt,елу
1017,sechzig::NUM,šešiasdešimt,алпыс
1018,siebzig::NUM,septyniasdešimt,жетпіс
1019,achtzig::NUM,aštuoniasdešimt,сексен
1020,neunzig::NUM,devyniasdešimt,тоқсан
1021,hundert::NUM,šimtas,жүз
1022,tausend::NUM,tūkstantis,мың
1023,und::CNJ,ĩr,та
1024,oder::CNJ,ar,әлде
1025,oder::CNJ,ar,немесе
1026,oder::CNJ,arba,әлде
1027,oder::CNJ,arba,немесе
1028,stehen::V,stovėti,тұру
1029,sitzen::V,sėdėti,отыру
1030,liegen::V,gulėti,жату
1031,hängen::V,kyboti,ілу
1032,hängen::V,kabėti,ілу
1033,werden::V,taptis,болу
1034,werden::V,taptis,түрегелу
1035,werden::V,darytis,болу
1036,werden::V,darytis,түрегелу
1037,passieren::V,atsitikti,болу
1038,passieren::V,pasitaikyti,болу
1039,beginnen::V,prasid́ėti,басталу
1040,enden::V,baigtis,ада болу
1041,wechseln::V,keistis,құбылу
1042,wechseln::V,keistis,өзгеру
1043,wechseln::V,pasikeisti,құбылу
1044,wechseln::V,pasikeisti,өзгеру
1045,aufgehen[Sonne]::V,tekėti,шығу
1046,aufgehen[Sonne]::V,patekėti,шығу
1047,untergehen[Sonne]::V,leistis,батыру
1048,untergehen[Sonne]::V,nusileisti,батыру
1049,scheinen[Sonne]::V,šviesti,жылтырау
1050,donnern::V,griausti,күркіреу
1051,donnern::V,griaudėti,күркіреу
1052,wehen::V,pūsti,огып тур
1053,strömen::V,lietis,сорғалау
1054,strömen::V,plūsti,сорғалау
1055,fließen::V,tekėti,ағу
1056,sich drehen::V,suktis,айналу
1057,sich drehen::V,pasisukti,айналу
1058,schwanken::V,svyruoti,толықсу
1059,schwingen::V,suptis,тербелу
1060,fallen::V,pulti,құлау
1061,fallen::V,pulti,жығылу
1062,fallen::V,pulti,төмендеу
1063,fallen::V,kristi,құлау
1064,fallen::V,kristi,жығылу
1065,fallen::V,kristi,төмендеу
1066,brennen::V,degti,жану
1067,rauchen::V,rūkyti,түтету
1068,regnen::V,lyti,жауу
1069,gefrieren::V,užšalti,мұздай қату
1070,gefrieren::V,užšalti,мұз боп қату
1071,tauen::V,tirpti,жібу
1072,schmelzen::V,lydytis,еру
1073,trocknen::V,džiūti,курау
1074,sieden::V,virti,қайнау
1075,faulen::V,pūti,иістену
1076,verfaulen::V,švinkti,шіру
1077,reißen::V,plyšti,жыртылу
1078,reißen::V,trūkti,жыртылу
1079,versinken::V,skę̃sti,малтығу
1080,versinken::V,grimzti,малтығу
1081,vergehen::V,praeiti,өту
1082,erscheinen::V,pasirodyti,көріну
1083,erscheinen::V,pasirodyti,көрініп қалу
1084,verschwinden::V,dingti,ғайып_болу
1085,verschwinden::V,išnykti,ғайып_болу
1086,verschwinden::V,pranykti,ғайып_болу
1087,sinken::V,kristi,ылдилау
1088,sinken::V,kristi,төмендеу
1089,abnehmen::V,mažėti,кемітілу
1090,abnehmen::V,silpnėti,кемітілу
1091,zunehmen::V,didėti,көбею
1092,zunehmen::V,padaugėti,көбею
1093,steigen::V,kilti,қобу
1094,steigen::V,kilti,көтерілу
1095,steigen::V,kilti,жоғарылау
1096,wachsen::V,augti,өсу
1097,glänzen::V,blizgėti,жалтырау
1098,funkeln::V,žibėti,жарқырау
1099,funkeln::V,žibėti,нұрлану
1100,funkeln::V,žibėti,жылтылдау
1101,lärmen::V,triukšmauti,шулау
1102,lärmen::V,triukšmauti,шуылдау
1103,läuten::V,skambinti,қоңыраулату
1104,klingeln::V,skambinti,дыңғырлау
1105,klirren::V,žvangėti,дыңылдату
1106,brausen::V,šniokšti,тасу
1107,rauschen::V,ošti,сусылдау
1108,rauschen::V,ošti,сыбдырлау
1109,rauschen::V,šlamėti,сусылдау
1110,rauschen::V,šlamėti,сыбдырлау
1111,klingen::V,skardėti,дыбыс шығару
1112,bellen::V,loti,үру
1113,heulen::V,kaukti,ұлу
1114,heulen::V,staugti,ұлу
1115,blasen::V,pūsti,үру
1116,pfeifen::V,švilpti,ысқыру
1117,pfeifen::V,švilpauti,ысқыру
1118,schreien::V,šaukti,шыңғыру
1119,schreien::V,šaukti,айғайлау
1120,schreien::V,šaukti,байбайлау
1121,schreien::V,šaukti,бажалақтау
1122,stöhnen::V,dejuoti,ыңырсу
1123,stöhnen::V,dejuoti,ыңкылдау
1124,stöhnen::V,aimanuoti,ыңырсу
1125,stöhnen::V,aimanuoti,ыңкылдау
1126,zittern::V,virpėti,қалш
1127,zittern::V,virpėti,қалшылдату
1128,leben::V,gyventi,жасау
1129,leben::V,gyventi,күнелту
1130,leben::V,gyventi,күн көру
1131,leben::V,gyventi,тіршілік ету
1132,geboren werden::V,gimti,туу
1133,atmen::V,alsuoti,дем алу
1134,atmen::V,alsuoti,ауа жұту
1135,atmen::V,kvėpuoti,дем алу
1136,atmen::V,kvėpuoti,ауа жұту
1137,trinken::V,gerti,ішу
1138,trinken::V,gerti,ұрттау
1139,essen::V,valgyti,жеу
1140,essen::V,valgyti,тамақтану
1141,schlucken::V,praryti,жұту
1142,müde werden::V,nuvargti,болдыру
1143,müde werden::V,privargti,болдыру
1144,einschlafen::V,užmigti,үйыктап калу
1145,schlafen::V,miegoti,ұйықтау
1146,aufwachen::V,pabusti,ояну
1147,aufstehen::V,keltis,ояну
1148,aufstehen::V,atsikelti,ояну
1149,sich erholen::V,pailsėti,тынығу
1150,sich erholen::V,poilsiauti,тынығу
1151,krank werden::V,susirgti,кеселдену
1152,krank werden::V,susirgti,сырқаттану
1153,krank werden::V,susirgti,ауырып қалу
1154,krank werden::V,susirgti,ауыра бастау
1155,krank werden::V,susirgti,кеселге ұшырау
1156,krank werden::V,susirgti,сырқаттанып қалу
1157,krank sein::V,sirgti,ауыру
1158,krank sein::V,sirgti,сырқаттану
1159,schmerzen::V,sopėti,ауырады
1160,schmerzen::V,skaudėti,ауырады
1161,husten::V,kosėti,жөтелу
1162,genesen::V,sveikti,айығу
1163,genesen::V,taisytis,айығу
1164,sterben::V,mirti,өлу
1165,sterben::V,mirti,қайтыс
1166,sterben::V,mirti,жантапсыру
1167,sterben::V,numirti,өлу
1168,sterben::V,numirti,қайтыс
1169,sterben::V,numirti,жантапсыру
1170,umkommen::V,žūti,өлу
1171,umkommen::V,žūti,қаза табу
1172,sich bewegen::V,judėti,жылжу
1173,sich bewegen::V,pasijudinti,жылжу
1174,sich rühren::V,krutėti,қыбырлау
1175,sich erheben::V,pakilti,тұру
1176,sich erheben::V,atsikelti,тұру
1177,sich setzen::V,sėstis,отыру
1178,sich setzen::V,atsisėsti,отыру
1179,hinfallen::V,parkristi,жығылу
1180,hinfallen::V,pargriūti,жығылу
1181,laufen::V,eiti,жояу жүру
1182,schreiten::V,žengti,кадамдау
1183,schreiten::V,žingsniuoti,кадамдау
1184,spazierengehen::V,pasivaikščioti,қыдыру
1185,eilen::V,skubėti,асығу
1186,eilen::V,skubėti,жеделдену
1187,eilen::V,skubėti,жедепдеу
1188,sich beeilen::V,paskub́ėti,асығу
1189,sich beeilen::V,paskub́ėti,жеделдену
1190,sich beeilen::V,pasiskubinti,асығу
1191,sich beeilen::V,pasiskubinti,жеделдену
1192,sausen::V,dumti,заулау
1193,sausen::V,lėkti,заулау
1194,rennen::V,bėgti,жүгіру
1195,springen::V,šokti,секіру
1196,klettern::V,kopti,өрмелеп шығу
1197,schaukeln::V,supti,тербелу
1198,schaukeln::V,linguoti,тербелу
1199,kriechen::V,ropoti,еңбектеу
1200,kriechen::V,šliaužti,еңбектеу
1201,schwimmen::V,plaukti,жүзу
1202,schwimmen::V,plaukti,малту
1203,schwimmen::V,plaukti,қалықтау
1204,tauchen::V,nerti,сүңгу
1205,rudern::V,irtis,есу
1206,rudern::V,irkluoti,есу
1207,fahren::V,važiuoti,бару
1208,fahren::V,važinėti,бару
1209,fliegen::V,lėkti,ұшу
1210,fliegen::V,skristi,ұшу
1211,gehen::V,eiti,бару
1212,weggehen::V,išeiti,кету
1213,abfahren::V,išvykti,жөнелу
1214,abfahren::V,išvažiuoti,жөнелу
1215,anhalten::V,sustoti,тоқтау
1216,hineingehen::V,įeiti,кіру
1217,eintreten::V,įžengti,ену
1218,kommen::V,ateiti,жету
1219,ankommen::V,ateiti,келу
1220,zurückkommen::V,grį̃žti,қайту
1221,zurückkommen::V,sugrį̃žti,қайту
1222,bleiben::V,likti,қалу
1223,bleiben::V,pasilikti,қалу
1224,warten::V,laukti,тосу
1225,erwarten::V,laukti,күту
1226,suchen::V,ieškoti,іздеу
1227,finden::V,rasti,табу
1228,finden::V,surasti,табу
1229,versuchen::V,mėginti,талпыну
1230,vorbereiten::V,rengti,әзірлеу
1231,lieben::V,myĺėti,сүю
1232,mögen::V,ḿėgti,жарату
1233,mögen::V,ḿėgti,жақсы_көру
1234,mögen::V,patikti,жарату
1235,mögen::V,patikti,жақсы_көру
1236,lachen::V,juoktis,күлу
1237,lachen::V,juoktis,күлісу
1238,rühren::V,jaudinti,көңілін бұзу
1239,rühren::V,graudinti,көңілін бұзу
1240,weinen::V,verkti,жылау
1241,schimpfen::V,bartis,ақырып-бақыру
1242,sich ärgern::V,pykti,ашулану
1243,sich ärgern::V,apmaudauti,ашулану
1244,sich fürchten::V,bijoti,сескену
1245,sich fürchten::V,baimintis,сескену
1246,fürchten::V,bijoti,қауіптену
1247,fürchten::V,bijoti,сақсыну
1248,fürchten::V,baimintis,қауіптену
1249,fürchten::V,baimintis,сақсыну
1250,fliehen::V,bėgti,қашу
1251,fliehen::V,bėgti,қашып кету
1252,fliehen::V,sprukti,қашу
1253,fliehen::V,sprukti,қашып кету
1254,flüchten::V,pabėgti,қашу
1255,flüchten::V,pabėgti,қашып кету
1256,sehen::V,žiūŕėti,көру
1257,anschauen::V,žiūŕėti,назар салу
1258,ansehen::V,žiūrėti į,тамашалау
1259,ansehen::V,pažiūrėti į,тамашалау
1260,hören::V,girdėti,есту
1261,zuhören::V,klausytis,тыңдау
1262,zuhören::V,klausytis,құлақ қою
1263,probieren::V,ragauti,тату
1264,probieren::V,ragauti,дәм тату
1265,probieren::V,paragauti,тату
1266,probieren::V,paragauti,дәм тату
1267,riechen::V,uosti,иіскеу
1268,riechen::V,užuosti,иіскеу
1269,fühlen::V,justi,сезу
1270,fühlen::V,justi,сезіну
1271,fühlen::V,jausti,сезу
1272,fühlen::V,jausti,сезіну
1273,fühlen::V,pajusti,сезу
1274,fühlen::V,pajusti,сезіну
1275,scheinen::V,rodytis,болып көріну
1276,scheinen::V,atrodyti,болып көріну
1277,zu sehen sein::V,pasirodyti,көріну
1278,vernehmen::V,išgirsti,есту
1279,vernehmen::V,išgirsti,есітіп қалу
1280,frieren::V,šalti,тоңу
1281,frieren::V,šalti,жаурау
1282,tun::V,daryti,ету
1283,tun::V,daryti,істеу
1284,können::V,galėti,білу
1285,können::V,pajėgti,білу
1286,wollen::V,norėti,қалау
1287,anfangen::V,pradėti,бастау
1288,anfangen::V,prasid́ėti,бастау
1289,beenden::V,baigti,бітіру
1290,beenden::V,baigti,адақтау
1291,beenden::V,baigti,тамамдау
1292,beenden::V,baigti,аяқтап шығу
1293,beenden::V,užbaigti,бітіру
1294,beenden::V,užbaigti,адақтау
1295,beenden::V,užbaigti,тамамдау
1296,beenden::V,užbaigti,аяқтап шығу
1297,aufhören::V,liautis,доғару
1298,gelingen::V,pavykti,жолы түсу
1299,gelingen::V,pasisekti,жолы түсу
1300,geraten::V,nusisekti,калу
1301,öffnen::V,atverti,ашу
1302,öffnen::V,atverti,ашып қою
1303,öffnen::V,atidaryti,ашу
1304,öffnen::V,atidaryti,ашып қою
1305,schließen::V,uždaryti,жабу
1306,stellen::V,statyti,қою
1307,stellen::V,statyti,қойдыру
1308,stellen::V,pastatyti,қою
1309,stellen::V,pastatyti,қойдыру
1310,setzen::V,sodinti,отырғызу
1311,setzen::V,pasodinti,отырғызу
1312,legen::V,dėti,салу
1313,legen::V,dėti,калау
1314,legen::V,pad́ėti,салу
1315,legen::V,pad́ėti,калау
1316,berühren::V,liesti,тию
1317,berühren::V,paliesti,тию
1318,verbinden::V,jungti,байлап алу
1319,verbinden::V,jungti,сабақтастыру
1320,verbinden::V,surišti,байлап алу
1321,verbinden::V,surišti,сабақтастыру
1322,bedecken::V,uždengti,бүркеу
1323,aufhängen::V,pakarti,ілу
1324,aufhängen::V,pakarti,асып қою
1325,aufhängen::V,pakabinti,ілу
1326,aufhängen::V,pakabinti,асып қою
1327,anzünden::V,padegti,тұтату
1328,aufheben::V,pakelti,көтеру
1329,zurücklassen::V,palikti,қалдыру
1330,verlieren::V,pamesti,жоғалту
1331,fallen lassen::V,atsisakyti,құлатып алу
1332,fallen lassen::V,atsisakyti,қолдан түсіріп алу
1333,machen::V,dirbti,ету
1334,machen::V,dirbti,жасау
1335,machen::V,dirbti,жасап шығару
1336,herstellen::V,gaminti,жасап шығару
1337,bauen::V,statyti,тұрғызу
1338,bauen::V,pastatyti,тұрғызу
1339,reparieren::V,taisyti,оңдау
1340,reparieren::V,remontuoti,оңдау
1341,verbessern::V,gerinti,дұрыстау
1342,verbessern::V,ištaisyti,дұрыстау
1343,ändern::V,keisti,өзгерту
1344,ändern::V,pakeisti,өзгерту
1345,graben::V,kasti,үңгу
1346,beugen::V,lenkti,буғу
1347,beugen::V,palenkti,буғу
1348,biegen::V,lenkti,ию
1349,biegen::V,lenkti,майыстыру
1350,biegen::V,palenkti,ию
1351,biegen::V,palenkti,майыстыру
1352,drehen::V,sukti,айналдыру
1353,wenden::V,kreipti,екінші жағын айналдыру
1354,wenden::V,pakreipti,екінші жағын айналдыру
1355,umdrehen::V,sukti,бұру
1356,umdrehen::V,apversti,бұру
1357,heben::V,kelti,көтеру
1358,heben::V,pakelti,көтеру
1359,hochheben::V,pakelti,жоғарылату
1360,hochheben::V,pakelti,көтеру
1361,ergreifen::V,čiupti,бас_салу
1362,ergreifen::V,čiupti,шап_беріп_ұстап_алу
1363,ergreifen::V,čiupti,шап_беру
1364,ergreifen::V,čiupti,шап_ете_түсу
1365,ergreifen::V,griebti,бас_салу
1366,ergreifen::V,griebti,шап_беріп_ұстап_алу
1367,ergreifen::V,griebti,шап_беру
1368,ergreifen::V,griebti,шап_ете_түсу
1369,halten::V,laikyti,тұту
1370,halten::V,laikyti,ұстау
1371,halten::V,palaikyti,тұту
1372,halten::V,palaikyti,ұстау
1373,drücken::V,spausti,басу
1374,schieben::V,stumti,итеру
1375,kratzen::V,kasyti,қыру
1376,kratzen::V,grandyti,қыру
1377,lecken::V,laižyti,жалау
1378,beißen::V,kandžioti,қабу
1379,beißen::V,kandžioti,тістеу
1380,beißen::V,kandžioti,қауып алу
1381,abreißen::V,nuplėšti,үзу
1382,abschneiden::V,atpjauti,қырқу
1383,abschneiden::V,atkirpti,қырқу
1384,binden::V,rišti,байланыстыру
1385,binden::V,rišti,байлап_алу
1386,binden::V,rišti,байластыру
1387,binden::V,rišti,байлау
1388,binden::V,rišti,буу
1389,binden::V,rišti,матау
1390,binden::V,rišti,сабақтастыру
1391,binden::V,rišti,ұштастыру
1392,binden::V,surišti,байланыстыру
1393,binden::V,surišti,байлап_алу
1394,binden::V,surišti,байластыру
1395,binden::V,surišti,байлау
1396,binden::V,surišti,буу
1397,binden::V,surišti,матау
1398,binden::V,surišti,сабақтастыру
1399,binden::V,surišti,ұштастыру
1400,stecken::V,kišti,сұғу
1401,stecken::V,įkišti,сұғу
1402,brechen::V,lūžti,сындыру
1403,brechen::V,laužyti,сындыру
1404,klopfen::V,belsti,қағу
1405,klopfen::V,barbenti,қағу
1406,hauen::V,mušti,соғу
1407,kleben::V,lipdyti,желімдеу
1408,kleben::V,klijuoti,желімдеу
1409,reiben::V,trinti,үйкеу
1410,reiben::V,tarkuoti,үйкеу
1411,streichen::V,tepti,сүйкеу
1412,streichen::V,užtepti,сүйкеу
1413,schleifen::V,galą́sti,егеу
1414,schleifen::V,galą́sti,қайрау
1415,schleifen::V,galą́sti,егеулеу
1416,schneiden::V,pjauti,кесу
1417,schneiden::V,kirpti,кесу
1418,rütteln::V,purtyti,қозғау
1419,rütteln::V,purtyti,жұлмалау
1420,schütteln::V,purtyti,дірілдету
1421,schütteln::V,purtyti,селкілдету
1422,schwenken::V,mojuoti,бұлғау
1423,schwenken::V,mojuoti,сермеу
1424,schütten::V,pilti,құю
1425,schütten::V,berti,құю
1426,füllen::V,pildyti,толтыру
1427,füllen::V,pripildyti,толтыру
1428,einwickeln::V,įvynioti,орау
1429,einwickeln::V,suvynioti,орау
1430,tragen::V,nešti,алып жүру
1431,tragen::V,nešioti,алып жүру
1432,schleppen::V,vilkti,тарту
1433,ziehen::V,tempti,тарту
1434,aufbewahren::V,laikyti,сақтау
1435,werfen::V,mesti,лақтыру
1436,werfen::V,sviesti,лақтыру
1437,fangen::V,sugauti,қармау
1438,fangen::V,sugauti,қағып алу
1439,packen::V,čiupti,шап беру
1440,packen::V,čiupti,шап ете түсу
1441,packen::V,čiupti,шап беріп ұстап алу
1442,packen::V,griebti,шап беру
1443,packen::V,griebti,шап ете түсу
1444,packen::V,griebti,шап беріп ұстап алу
1445,verstecken::V,slėpti,тығу
1446,verstecken::V,slėpti,жасыру
1447,verstecken::V,slapstyti,тығу
1448,verstecken::V,slapstyti,жасыру
1449,teilen::V,dalyti,бөлу
1450,teilen::V,padalyti,бөлу
1451,schicken::V,sių̃sti,жіберу
1452,schicken::V,pasių̃sti,жіберу
1453,bringen::V,atnešti,әкелу
1454,bringen::V,atnešti,алып келу
1455,hinzufügen::V,pridėti,қосу
1456,hinzufügen::V,pridėti,үстеу
1457,bekommen::V,gauti,алу
1458,erhalten::V,gauti,алмақ
1459,nehmen::V,paimti,алу
1460,nehmen::V,paimti,алмақ
1461,wählen::V,rinkti,таңдау
1462,wählen::V,išsirinkti,таңдау
1463,auswählen::V,išrinkti,екшеу
1464,auswählen::V,išrinkti,саралау
1465,auswählen::V,išrinkti,сұрыптау
1466,auswählen::V,išrinkti,сайлап алу
1467,bewahren::V,išsaugoti,сақтау
1468,behindern::V,trukdyti,оралғы болу
1469,verderben::V,sugadinti,бүлдіру
1470,beschädigen::V,žaloti,бұзу
1471,beschädigen::V,gadinti,бұзу
1472,zerbrechen::V,sukulti,уату
1473,zerbrechen::V,sudaužyti,уату
1474,zerreißen::V,perplėšti,жырту
1475,zerreißen::V,suplėšyti,жырту
1476,zerstören::V,suardyti,қирату
1477,zerstören::V,suardyti,талқандау
1478,zerstören::V,sugriauti,қирату
1479,zerstören::V,sugriauti,талқандау
1480,verbrennen::V,deginti,өртеу
1481,verbrennen::V,deginti,жандыру
1482,verbrennen::V,deginti,өртеп жіберу
1483,verbrennen::V,deginti,жандырып жіберу
1484,verbrennen::V,sudeginti,өртеу
1485,verbrennen::V,sudeginti,жандыру
1486,verbrennen::V,sudeginti,өртеп жіберу
1487,verbrennen::V,sudeginti,жандырып жіберу
1488,geben::V,duoti,беру
1489,geben::V,paduoti,беру
