,Concept_ID,lbe,ta
633,nah::A,гъансса,பக்கத்தில் உள்ள
634,fern::A,архсса,தொலை தூரத்தில்
635,linker::A,кияхсса,மீந்திருக்கும்
636,linker::A,кюччахсса,மீந்திருக்கும்
637,rechter::A,урчӏахсса,வலதுபக்கம்
638,anderer::A,цамур,மற்ற
639,erster::A,цалчинмур,முதனமையான
640,erster::A,цалчиннсса,முதனமையான
641,zweiter::A,кӏилчиимур,இரண்டாவது
642,dritter::A,шамулчинмур,மூன்றாவது
643,letzter::A,махъва-махъмур,கடைசி
644,allein::ADV,ялгъузну,தனியாக
645,zusammen::ADV,цачӏу,சேர்ந்து
646,zusammen::ADV,архӏал,சேர்ந்து
647,lange::ADV,батӏи къабуклай,அதிக நோம்
648,lange::ADV,хъунмасса хӏаллай,அதிக நோம்
649,plötzlich::ADV,цакуну,தடீரென்று
650,sofort::ADV,мугьлат бакъа,உடனடியாக
651,später::ADV,махъ,பிறகு
652,jetzt::ADV,утти,இப்பொழது
653,jetzt::ADV,цӏана,இப்பொழது
654,heute::ADV,хӏакьину,இன்று
655,morgen::ADV,гьуит,நாளைக்கு
656,morgen::ADV,гьунттий,நாளைக்கு
657,dann::ADV,яла,அப்பொழுது
658,gestern::ADV,лахьхьу,நேற்று
659,damals::ADV,та чӏумал,அப்பொழுது
660,danach::ADV,яла,பிற்பாடு
661,vorher::ADV,хьхьнчӏ,முன்பாக
662,vorher::ADV,хьхьичӏва,முன்பாக
663,zuerst::ADV,бакӏрай,முதலில்
664,zuerst::ADV,цӏу бутӏуй,முதலில்
665,einmal::ADV,цал,ஒரே முறை
666,manchmal::ADV,ваксса-таксса,சில நேரங்களில்
667,oft::ADV,чӏявуну,அடிக்கடி
668,immer::ADV,мудан,எப்பொழுதும்
669,immer::ADV,даиман,எப்பொழுதும்
670,niemals::ADV,тачӏав,ஒருபோதும் இல்லை
671,hier::ADV,шикку,இங்கே
672,hierhin::ADV,шиккун,இவ்விடத்திற்கு
673,von hier::ADV,шичча,இனி
674,dort::ADV,гикку,அங்கே
675,dorthin::ADV,тиккун,அவ்விடத்திற்கு
676,geradeaus::ADV,тӏайланм,முன்னாலிருக்கும்
677,vorwärts::ADV,хьхьичӏунмай,முன்புறமாக
678,rückwärts::ADV,махъа-хьхьичӏунмай,பின்னோக்கி
679,zurück::ADV,махъунмай,பின்பக்கம்
680,unten::ADV,лув,கீழாக
681,hinab::ADV,бакӏ-ялавай,கீழ் நோக்கி
682,hinab::ADV,бакӏъялавай,கீழ் நோக்கி
683,oben::ADV,ялув,மேலே
684,hinauf::ADV,лавай,மேலே
685,überall::ADV,гьариий,எல்லா இடத்திலும்
686,überall::ADV,хьу-хьуний,எல்லா இடத்திலும்
687,überall::ADV,гьарца кӏанай,எல்லா இடத்திலும்
688,nicht::ADV,къа-,இல்லை
689,ein wenig::ADV,чанни,கொஞ்சம்
690,ein wenig::ADV,ца чансса,கொஞ்சம்
691,kaum::ADV,дахьа,அரிதாக
692,sehr::ADV,оьну,மிக்க
693,sehr::ADV,гужну,மிக்க
694,sehr::ADV,хъинну,மிக்க
695,so::ADV,укукн,மிகவும்
696,noch::ADV,гьала,இப்பொழுதும்
697,noch::ADV,уттигу,இப்பொழுதும்
698,noch::ADV,цакьинва,இப்பொழுதும்
699,noch::ADV,ттигу-шилагу,இப்பொழுதும்
700,nur::ADV,анжагь,மட்டும்
701,wieder::ADV,цӏуницӏа,மறுபடியும்
702,vergebens::ADV,аьдада,வீண்
703,vergebens::ADV,нахӏакь,வீண்
704,vor::PRP,хьхьичӏ,முன்
705,hinter::PRP,махъ,பின்பக்கம்
706,unter::PRP,лув,கீழே
707,durch::PRP,-х,ஊடே
708,neben::PRP,чӏарав,அடுத்து
709,zwischen::PRP,дянив,இடையில்
710,wegen::PRP,цӏаний,ஏனெனில்
711,dies::PRN,ва,இது
712,das::PRN,та,அது
713,das::PRN,кӏа,அது
714,das::PRN,га,அது
715,alles::PRN,щала,ஒவ்வொன்றும்
716,ich::PRN,на,நான்
717,du::PRN,ина,நீ
718,er::PRN,му,அவன்
719,wir::PRN,жу,நாம்
720,wir::PRN,жу,நாங்கள்
721,ihr::PRN,зу,நீங்கள்
722,was::FPRN,ци,என்ன
723,wer::FPRN,цу,யார்
724,wo::FADV,чув,எங்கே
725,wohin::FADV,чун,எதற்கு
726,wie::FADV,цукун,எப்படி
727,warum::FADV,цан,ஏன்
728,wieviel::FNUM,циксса,எவ்வளவு
729,eins::NUM,ца,ஒன்று
730,zwei::NUM,кӏива,இரண்டு
731,drei::NUM,шамма,மூன்று
732,vier::NUM,мукьа,நான்கு
733,vier::NUM,мукьва,நான்கு
734,fünf::NUM,ххюва,ஐந்து
735,sechs::NUM,ряхва,ஆறு
736,sieben::NUM,арула,ஏழு
737,acht::NUM,мяйва,எட்டு
738,neun::NUM,урчӏва,ஒன்பது
739,zehn::NUM,ацӏва,பத்து
740,elf::NUM,ацӏния цава,பதினொன்று
741,zwölf::NUM,ацӏиия кӏива,பன்னிரண்டு
742,zwanzig::NUM,кьува,இருபது
743,dreißig::NUM,зувира,முப்பது
744,vierzig::NUM,мукьцӏала,நாற்பது
745,fünfzig::NUM,ххюцӏала,ஐமபது
746,sechzig::NUM,ряхцӏала,அறுபது
747,achtzig::NUM,мяйцӏала,எண்பது
748,neunzig::NUM,урчӏцӏала,தொன்னூறு
749,hundert::NUM,ттурш,நூறு
750,hundert::NUM,ттуршва,நூறு
751,tausend::NUM,азарва,ஆயிரம்
752,und::CNJ,-гу,மற்றும்
753,oder::CNJ,я,அல்லது
754,oder::CNJ,ягу,அல்லது
755,stehen::V,ацӏан,நில்
756,sitzen::V,щяивкӏун икӏан,உட்கார்
757,liegen::V,утту нвхьуну икӏан,படு
758,hängen::V,зурчӏай тӏун,தொங்கச் செய்
759,werden::V,хьун,ஆகு
760,passieren::V,хьун,நிகழ்
761,beginnen::V,дайдишин,ஆரம்பி
762,beginnen::V,дайдирхьуну дикӏан,ஆரம்பி
763,enden::V,къуртал дан,முடி
764,wechseln::V,даххана хьун,மாற்று
765,wechseln::V,даххана дуллан,மாற்று
766,aufgehen[Sonne]::V,буклай бур,உயர எழு
767,untergehen[Sonne]::V,лаглай бур,பொறுத்து
768,scheinen[Sonne]::V,битан,பிரகாசி
769,scheinen[Sonne]::V,чани буллан,பிரகாசி
770,donnern::V,тӏий бур,இடி
771,wehen::V,бишлай бур,வீசு
772,strömen::V,экьинан,பாயதல்
773,fließen::V,экьинан,நீரோட்டம் போக்கில் போ
774,sich drehen::V,гьанан,சுழல்
775,schwanken::V,хъюлчу тӏун,தள்ளாடு
776,schwanken::V,хӏуркку тӏун,தள்ளாடு
777,schwingen::V,хъюлчай тӏун,ஆடு
778,schwingen::V,хъюлчу тӏун,ஆடு
779,fallen::V,багьлан,விழு
780,brennen::V,ччучлан,எரி
781,rauchen::V,пуркӏу тӏун,பகை பிடி
782,regnen::V,лачӏун,மழை பெய்
783,regnen::V,лачIлай дур,மழை பெய்
784,gefrieren::V,микӏ лачӏун,உறைந்துவிடு
785,tauen::V,баслан,உருகு
786,schmelzen::V,баслан,உருகு
787,trocknen::V,кьакьан,உலர்த்து
788,sieden::V,щаран,கொதிக்க வை
789,faulen::V,аьллан,அழுகச் செய்
790,verfaulen::V,аьллан,அழுகச் செய்
791,verfaulen::V,аьян,அழுகச் செய்
792,reißen::V,ххя дукан,திடீரென அறு
793,versinken::V,оькьлан,மூழ்கு
794,versinken::V,оькьан,மூழ்கு
795,vergehen::V,лялиян,கடந்துசெல்
796,erscheinen::V,буккан,தோன்றச்
797,erscheinen::V,загьир хьун,தோன்றச்
798,verschwinden::V,бат хьун,மறைந்து போ
799,verschwinden::V,акъа хьун,மறைந்து போ
800,sinken::V,чахь учин,பதைவுறு
801,abnehmen::V,чан хьун,குறை
802,abnehmen::V,ссуссукьу хьун,குறை
803,zunehmen::V,гьарза хьун,உயர்த்து
804,steigen::V,гьаз хьун,உயர எழு
805,wachsen::V,ххяххан,வளர்
806,glänzen::V,цӏай буккан,மிளிர்
807,funkeln::V,цӏай-цӏай тӏун,பிரகாசி
808,lärmen::V,чӏу буллан,கொம்பு
809,lärmen::V,аьлагъужа буллан,கொம்பு
810,läuten::V,занг ришлан,மணியொலியிசை
811,läuten::V,занг дуллан,மணியொலியிசை
812,klingeln::V,занг ришлан,மணி அடி
813,klingeln::V,занг дуллан,மணி அடி
814,brausen::V,никъащилан,இரைதல்
815,rauschen::V,щурщур тӏун,சலசலப்பு
816,klingen::V,чӏу буклан,சிலம்புதல்
817,bellen::V,хӏап тӏун,குரை
818,blasen::V,уф тӏун,ஊது
819,pfeifen::V,щютӏа тӏун,சீழ்க்கை எழப்பு
820,schreien::V,чӏу бан,கூச்சலிடு
821,stöhnen::V,угь-къак тӏун,வேதனை
822,zittern::V,зурзу чин,நடுங்கு
823,zittern::V,зурзу тӏун,நடுங்கு
824,leben::V,ялапар хъанан,உயிருடனிரு
825,geboren werden::V,ан,பிற
826,atmen::V,ссихӏ ласлан,சுவாசி
827,atmen::V,ссихӏ бигьлан,சுவாசி
828,trinken::V,хӏачӏан,குடி
829,trinken::V,хӏачӏлан,குடி
830,essen::V,канан,சாப்பிடு
831,schlucken::V,кьюлтӏа тӏун,முழுங்கு
832,müde werden::V,аьхчӏин,கையயர்தல்
833,einschlafen::V,шанан икӏан,தூங்க
834,schlafen::V,шанан,தூங்கு
835,aufwachen::V,чантӏ учин,எழுப்பு
836,aufstehen::V,бизан,எழுந்திரு
837,sich erholen::V,бигьалаган,இளைப்பாறு
838,krank werden::V,къашай хьун,விழுதல்
839,krank sein::V,къашай хъанан,நருக்கலாயிருக்க
840,krank sein::V,къашавай икӏан,நருக்கலாயிருக்க
841,schmerzen::V,цӏун,நோவுறு
842,husten::V,хъугьу чин,இருமு
843,husten::V,хъугьу тӏун,இருமு
844,genesen::V,хъин хьун,குணம் அடை
845,genesen::V,сагъ лаган,குணம் அடை
846,sterben::V,ивчӏан,மரணமடை
847,umkommen::V,лиллан,நசி
848,umkommen::V,литӏлан,நசி
849,umkommen::V,ажал биян,நசி
850,umkommen::V,личӏи хьун,நசி
851,umkommen::V,иакьлу хьун,நசி
852,umkommen::V,ахир жан хъанан,நசி
853,umkommen::V,рухӏирачӏа икӏан,நசி
854,sich bewegen::V,сукку хьун,நகர்த்து
855,sich rühren::V,сукку хьун,அசை
856,sich erheben::V,бизан,எழுந்து நில்
857,sich setzen::V,щяикӏан,உட்கார்
858,sich setzen::V,щябикӏан,உட்கார்
859,hinfallen::V,багьан,விழு
860,laufen::V,занан,நட
861,schreiten::V,ша ласлан,கவடுவைத்தல்
862,spazierengehen::V,сайр буллан,உலவு
863,eilen::V,анавар буккан,விரைந்து
864,sich beeilen::V,анавар буккан,அவசரப்படுத்து
865,sausen::V,никъа щилан,விரைந்து செல்
866,sausen::V,никъа щун,விரைந்து செல்
867,rennen::V,лечлан,ஓடு
868,springen::V,тӏанкӏ дан,குதி
869,klettern::V,лахълан,ஏறு
870,schaukeln::V,гьайжак бигьлан,தள்ளாடு
871,kriechen::V,ххярк тӏун,மெதுவாக நடந்து செல்
872,schwimmen::V,гьузун,நீந்து
873,tauchen::V,лултту уккан,மூழ்கி நீச்சலடி
874,rudern::V,бяхлан,துடுப்புப் போடு
875,rudern::V,батӏлан,துடுப்புப் போடு
876,rudern::V,ххялаххи дуклан,துடுப்புப் போடு
877,fahren::V,гьан,ஓட்டு
878,fliegen::V,лехлан,பற
879,gehen::V,нан,போ
880,weggehen::V,ялагьан,விலகிச் செல்
881,abfahren::V,гьан,புறப்பட்டுச் செல்
882,anhalten::V,бацӏан,நின்றுவிடு
883,hineingehen::V,буххан,மறையச் செய்
884,eintreten::V,буххан,நுழை
885,kommen::V,учӏан,வா
886,ankommen::V,биян,வநது சேர்
887,ankommen::V,бучӏан,வநது சேர்
888,zurückkommen::V,зана хъун,திரும்பி வா
889,zurückkommen::V,зана бикӏан,திரும்பி வா
890,bleiben::V,личӏан,இரு
891,warten::V,ялугьлан,தாமதி
892,erwarten::V,ялугьлан,எதிர்நோக்கு
893,suchen::V,луглан,தேடு
894,finden::V,лякъин,கண்டுபிடி
895,versuchen::V,ххал буллан,முயற்சி செய்
896,vorbereiten::V,хӏадур бан,ஆயத்தம் செய்
897,lieben::V,эшкьи хьуиу бикӏан,அன்பு செலுத்து
898,mögen::V,ххиран бикӏан,விரும்பு
899,lachen::V,хъян,சிரி
900,weinen::V,аьтӏун,அழு
901,schimpfen::V,дяъван,சாபமிடு
902,schimpfen::V,ссугайи агьан,சாபமிடு
903,sich ärgern::V,ссибизлан,கோப்பபடு
904,sich fürchten::V,ингъауслан,பயப்படு
905,fürchten::V,хӏучӏ тӏун,பயப்படுத்து
906,fliehen::V,ака бан,ஓடு
907,flüchten::V,лихъан,தப்பிவிடு
908,sehen::V,чӏалан,பார்
909,anschauen::V,урган,கூர்ந்து கவனி
910,ansehen::V,буруглан,கவனி
911,hören::V,баллан,கேள்
912,zuhören::V,вичӏи дихьлан,சுவைத்துப் பார்
913,probieren::V,тӏин ххал буллан,ருசி
914,riechen::V,ссунтӏа тӏун,முகர்ந்து பார்
915,fühlen::V,дакӏнил буслан,தொட்டுணர்
916,scheinen::V,ххан,காணப்படு
917,scheinen::V,бизан,காணப்படு
918,scheinen::V,ххан бикӏлай бикӏан,காணப்படு
919,vernehmen::V,баян,கேள்
920,frieren::V,лигьулул хъанан,குதுகுதுகு
921,tun::V,бан,செய்
922,können::V,хьун,இயல்வது
923,anfangen::V,дайдишин,தொடங்கு
924,beenden::V,къуртал бан,முடி
925,aufhören::V,кьабагьан,நிறுத்து
926,gelingen::V,бюхъан,வெற்றி
927,öffnen::V,тӏитӏин,திற
928,schließen::V,лакьин,மூடு
929,stellen::V,дацӏан дан,வை
930,stellen::V,бишин,வை
931,setzen::V,щяитан,வை
932,legen::V,бишин,பரப்பி வை
933,berühren::V,ка щун,பதி
934,verbinden::V,бахӏин,சேர்
935,verbinden::V,дахӏин,சேர்
936,bedecken::V,ялтту бущин,உறைபோடு
937,bedecken::V,ялтту бакьин,உறைபோடு
938,aufhängen::V,лахъан,தொங்கவிடு
939,anzünden::V,лахъан,எரியூட்டு
940,aufheben::V,гьаз бан,பொறுக்கி எடு
941,zurücklassen::V,кьаитан,விட்டுச் செல்
942,zurücklassen::V,битан,விட்டுச் செல்
943,verlieren::V,дакъа дан,இழ
944,fallen lassen::V,рутан,அளவில் குறைவு
945,machen::V,дан,தயார்செய்
946,herstellen::V,яраг ишла бувиу бан,உற்பத்தி செய்
947,bauen::V,дан,கட்டு
948,reparieren::V,дакьин дан,பழுது பார்
949,verbessern::V,ххуй дан,மேம்படுத்து
950,ändern::V,баххана бан,மாற்றி அமை
951,graben::V,дуклан,குழி வெட்டு
952,beugen::V,лахӏан бан,வனை
953,beugen::V,кьус бикӏан,வனை
954,biegen::V,баччин,வனை
955,biegen::V,лахӏан бан,வனை
956,drehen::V,гьанан,சுழல்
957,wenden::V,кӏура баен бан,குடைகவிழு
958,umdrehen::V,кӏура баен бан,சுற்றும் முற்றும் பார்
959,heben::V,гьаз бан,தூக்கு
960,hochheben::V,гьаз бан,தூக்கு
961,ergreifen::V,хъап дан,பறி
962,ergreifen::V,хъап увиу угьан,பறி
963,halten::V,бугьлан,பிடித்துக் கொள்
964,drücken::V,кьюч бигьлан,அழுத்து
965,schieben::V,щун,தள்ளு
966,lecken::V,ланцӏа тӏун,நக்கு
967,beißen::V,хъапа тӏун,கடி
968,beißen::V,кьацӏа тӏун,கடி
969,abreißen::V,буцан,கிழி
970,abschneiden::V,бухъан,வெட்டி எடு
971,abschneiden::V,кьукьин,வெட்டி எடு
972,binden::V,бахӏин,கட்டு
973,binden::V,дахӏин,கட்டு
974,brechen::V,гъагъан,உடை
975,klopfen::V,кьутӏа тӏун,தட்டு
976,hauen::V,рищун,அடி
977,kleben::V,лачӏун буллан,ஒட்டு
978,reiben::V,ссуку буллан,தேய்
979,streichen::V,дугъан,பரவச்செய்
980,streichen::V,аьгъу дан,பரவச்செய்
981,schneiden::V,духълан,துண்டாக்கு
982,schneiden::V,кьукьлан,துண்டாக்கு
983,schütteln::V,хъюлчу буллан,குலுக்கு
984,schwenken::V,палцӏ дуллан,ஊஞ்சலாடு
985,schütten::V,рутӏин,ஊற்று
986,füllen::V,буцӏин бан,நிரப்பு
987,einwickeln::V,кай-кай бан,சுற்று
988,tragen::V,ларсун занан,எடுத்துச் செல்
989,tragen::V,ларсун ачин,எடுத்துச் செல்
990,schleppen::V,ххилан,இழுத்துச் செல்
991,aufbewahren::V,ядан,வைத்துக் கொள்
992,aufbewahren::V,ядуллан,வைத்துக் கொள்
993,werfen::V,личин,வீசி எறி
994,fangen::V,бугьан,பிடி
995,fangen::V,бугьлан,பிடி
996,verstecken::V,ладитан,மறை
997,verstecken::V,кьюлтӏ дан,மறை
998,verstecken::V,дахьлаган дан,மறை
999,teilen::V,бачӏин,பாகங்களாகப் பிரி
1000,teilen::V,бутӏа бан,பாகங்களாகப் பிரி
1001,schicken::V,тӏайла буккан,அனுப்பு
1002,bringen::V,диян дан,கொண்டு வா
1003,hinzufügen::V,ххи бан,சேர்
1004,bekommen::V,ласун,பெறு
1005,erhalten::V,ласун,பெறு
1006,nehmen::V,ласун,எடு
1007,wählen::V,бувчӏин,தேர்ந்தெடு
1008,auswählen::V,бувчӏин,தேர்ல்தெடு
1009,auswählen::V,язи бугьан,தேர்ல்தெடு
1010,bewahren::V,ядан,கெடாது பேணு
1011,behindern::V,дайщишруду дуллан,தடங்கல் செய்
1012,verderben::V,зия дан,நாசமாக்கு
1013,beschädigen::V,зарал буллан,சேதப்படுத்து
1014,zerbrechen::V,гьагъан,உடை
1015,zerbrechen::V,гьагъан бан,உடை
1016,zerreißen::V,ххяхха дуккан,கிழி
1017,zerstören::V,лекьан дан,அழி
1018,verbrennen::V,ччуччин,எரியூட்டு
1019,geben::V,дулун,கொடு
1020,reichen::V,дулун,வழங்கு
1021,schenken::V,пишкаш дан,மொயத்தல்
1022,schenken::V,багъишла дан,மொயத்தல்
1023,schenken::V,ихӏсандалун дуллун,மொயத்தல்
1024,versprechen::V,банна чин,உறுதியளி
1025,loben::V,цӏа дан,புகழ்ச்சி கூறு
1026,küssen::V,ппай тӏун,முத்தமிடு
1027,wiegen::V,гьуркку тӏун,ஆட்டுத்தல்
1028,wiegen::V,гьуркку буллан,ஆட்டுத்தல்
1029,wiegen::V,гьуркку бан,ஆட்டுத்தல்
1030,wecken::V,чантӏ учин ан,எழுப்பு
1031,zeigen::V,ккаккан бан,காட்டு
1032,führen::V,буцин,வழிகாட்டி
1033,lehren::V,лахьхьин бан,சொல்லிக் கொடு
1034,lehren::V,лахьхьин буллан,சொல்லிக் கொடு
1035,unterrichten::V,дарс дишаван,அறிவுரை கூறு
1036,aufziehen::V,хъуна ан,வளர்
1037,aufziehen::V,тарбия ан,வளர்
1038,leiten::V,каялувшиву дан,அழைத்துச் செல்
1039,einladen::V,хъамалу оьвчин,அழை
1040,vereinigen::V,ца бан,ஒன்றாகச் சேர்
1041,besuchen::V,ялун уххан,வருகை புரி
1042,treffen::V,хьуна бакьин,சந்தி
1043,sich versammeln::V,батӏин,தொகுப்பு
1044,spielen::V,тӏуркӏу тӏун,விளையாடு
1045,singen::V,балай тӏун,பாடு
1046,tanzen::V,къавтӏун,நடனமாடு
1047,sich trennen::V,ппив хьун,தனிப்படடுத்து
1048,verlassen::V,увккун гьан,கைவிடு
1049,retten::V,ххассал бан,காப்பாற்று
1050,bewachen::V,къарал бан,காவல் செய்
1051,schützen::V,ябан,பாதுகாப்பு செய்
1052,verteidigen::V,буруччин,எதிர்த்து நில்
1053,sich schlagen::V,биян,பூசலிடு
1054,schießen::V,битлан,சுட்டுக் கொல்
1055,siegen::V,ххув хьун,வெற்றி பெறு
1056,siegen::V,ххувшаву ласун,வெற்றி பெறு
1057,ärgern::V,ссибизан уллан,எரிச்சலூட்டு
1058,schlagen::V,рищун,அடி
1059,stechen::V,кьутӏин,கொட்டு
1060,stoßen::V,щун,நெருக்கு
1061,stehlen::V,дацин,திருடு
1062,stören::V,кьючин,தொல்லைகொடு
1063,belästigen::V,бизар уллан,தொல்லை கொடு
1064,verbergen::V,лабитан,மறை
1065,verbergen::V,кӏучӏ бан,மறை
1066,täuschen::V,хъяврин ан,ஏமாற்று
1067,betrügen::V,аьикьин ан,ஏமாற்று
1068,töten::V,ивчӏан,கொல்
1069,wohnen::V,оьрму бутлан,தங்கியிரு
1070,arbeiten::V,зун,வேலை செய்
1071,sammeln::V,ттихӏин,ஒன்றுசேர்
1072,sammeln::V,вив дишин,ஒன்றுசேர்
1073,pflücken::V,риттун,கொய்து எடு
1074,jagen::V,авли занан,வேட்டையாடு
1075,fischen::V,чавахъру бугьлан,மீன் பிடி
1076,fassen::V,бугьан,பிடி
1077,hüten::V,урттуйн бакьлан,காவல் செய்
1078,treiben::V,дачин дуллан,ஓட்டு
1079,treiben::V,лихъан буллан,ஓட்டு
1080,anbinden::V,бахӏин,கட்டு
1081,füttern::V,канаки буллан,உணவளி
1082,melken::V,ттизин,பால் கற
1083,hacken::V,мюрш буллан,வெட்டி எடு
1084,hacken::V,мюрш бан,வெட்டி எடு
1085,gießen::V,щин дишин,நீர்ப் பாய்ச்சு
1086,reifen::V,диян,பழு
1087,zubereiten::V,хӏадур дан,சமையல் செய்
1088,zubereiten::V,хӏадур бан,சமையல் செய்
1089,kochen::V,шашан,வேகவை
1090,kochen::V,шашан дуллан,வேகவை
1091,backen::V,бишлан,வெப்பத்தில் வாட்டு
1092,backen::V,шахьлан,வெப்பத்தில் வாட்டு
1093,braten::V,цӏарайх дуллан,பொரியச் செய்
1094,umrühren::V,хӏала бан,கலக்கு
1095,stricken::V,щащлан,பின்னியிழை
1096,stricken::V,щащан,பின்னியிழை
1097,nähen::V,дуруххан,தையல் வேலை செய்
1098,färben::V,ранг щун,வண்ணம் பெறச் செய்
1099,reinigen::V,марцӏ бан,சுத்தம் செய்
1100,waschen::V,шюшин,கழுவு
1101,abwischen::V,лишин,துடை
1102,spülen::V,вилаган,அலசு
1103,fegen::V,башин,பெறுக்கு
1104,kehren::V,бахьлан,பெறுக்கு
1105,baden::V,щинавун учӏлан,குளி
1106,sich waschen::V,диссун,கழுவு
1107,sich waschen::V,лажин диссун,கழுவு
1108,sich waschen::V,лажин дислан,கழுவு
1109,sich waschen::V,биссун,கழுவு
1110,sich waschen::V,чурх бислан,கழுவு
1111,ausziehen::V,ликкан,கழற்று
1112,anziehen::V,лаххан,புனைதல்
1113,sich anziehen::V,янна лаххан,உடுத்துதல்
1114,kämmen::V,ттарал дуккан,தலை வாரிக் கொள்
1115,schmücken::V,чӏюлу бан,அழகுபடுத்து
1116,sagen::V,учин,சொல்
1117,sprechen::V,гъалгъа тӏун,பேசு
1118,reden::V,гъалгъа тӏун,பெசு
1119,sich unterhalten::V,гъалгъа тӏун,இயல்பாக பேசிக்கொண்டிரு
1120,fragen::V,цӏуххин,கேள்
1121,bitten::V,тавакъю буллан,வேண்டு
1122,erzählen::V,хавар бусан,சொல்
1123,mitteilen::V,баян бан,சொல்
1124,mitteilen::V,хавар бан,சொல்
1125,nennen::V,цӏа дизан,பெயரிடுதல்
1126,rufen::V,оьвтӏун,கூச்சலிடு
1127,prahlen::V,цӏа дуллан,தற்பெருமை பேசு
1128,übersetzen::V,таржума бан,மொழிபெயர்ப்பு செய்
1129,denken::V,пикри буллан,யோசி
1130,glauben::V,вих хьун,நம்பு
1131,bemerken::V,хӏисав хъун,கவனி
1132,erkennen::V,увчӏин,அடையாளம் கண்டுகொள்
1133,begreifen::V,бувчӏин,பற்றிக்கொள்
1134,lernen::V,лахьлан,கற்றுக்கொள்
1135,lernen::V,лахьхьин,கற்றுக்கொள்
1136,wissen::V,кӏулну бикӏан,தெரிந்திரு
1137,wissen::V,хавар бикӏан,தெரிந்திரு
1138,sich erinnern an::V,дакӏнин бутан,நினைவு கூர்
1139,vergessen::V,хъама битан,மற
1140,messen::V,дуцин дуллан,அளவிடு
1141,messen::V,дуцин дан,அளவிடு
1142,zählen::V,дуккин,எண்ணு
1143,rechnen::V,хӏисав дан,கணக்கிடு
1144,lesen::V,ккалан,படி
1145,malen::V,сурат дуллан,வண்ணச்சித்திரம்
1146,zeichnen::V,сурат дуллан,வரை
1147,schreiben::V,чичин,எழுது
1148,schreiben::V,чичлан,எழுது
1149,besitzen::V,дуну икӏан,உடைமையாகக் கொண்டிரு
1150,besitzen::V,дуну дикӏан,உடைமையாகக் கொண்டிரு
1151,besitzen::V,заллуну икӏан,உடைமையாகக் கொண்டிரு
1152,kaufen::V,машан ласун,வாங்கு
1153,verkaufen::V,баххан,விற்பனை செய்
1154,bezahlen::V,арцу дулун,இறுத்தல்
1155,bezahlen::V,багьа булун,இறுத்தல்
1156,zahlen::V,арцу дулун,பணம் செலுத்து
1157,zahlen::V,багьа булун,பணம் செலுத்து
1158,beherrschen::V,дуну икӏан,ஆட்சிசெய்
1159,beherrschen::V,заллуну икӏан,ஆட்சிசெய்
1160,ertragen::V,бухӏан,தாங்கு
1161,Leber::N,,கல்லீரல்
1162,Moor::N,,முட்புதற்காடு
1163,Anhöhe::N,,பதுக்கை
1164,Bucht::N,,சிறுகுடா
1165,Barsch::N,,பேர்ச்
1166,Hecht::N,,கோலாச்சி மீன்
1167,Laus::N,,பேன்
1168,Ruf::N,,அழைப்பு
1169,Platz::N,,வெற்றிடம்
1170,Kante::N,,விளிம்பு
1171,Größe::N,,அளவு
1172,Menge::N,,தொகை
1173,Figur::N,,எண்ணிக்கை
1174,Tasche::N,,பை
1175,Öl::N,,எண்ணெய்
1176,Schuh::N,,காலணி
1177,Leine::N,,தோல்வார்
1178,König::N,,அரசன்
1179,fein::A,,மெல்லிய
1180,auf einmal::ADV,,தடீரென்று
1181,bald::ADV,,சீக்கிரம்
1182,einst::ADV,,ஒரே முறை
1183,schon::ADV,,ஏற்கனவே
1184,sie::PRN,,அவர்கள்
1185,siebzig::NUM,,எழுபது
1186,klirren::V,,கிலுங்கு
1187,heulen::V,,ஊளையிடு
1188,rühren::V,,இதயத்தைத் தொடு
1189,zu sehen sein::V,,தோன்றுதல்
1190,wollen::V,,விரும்பு
1191,geraten::V,,ஏற்படுத்து
1192,kratzen::V,,கீறு
1193,stecken::V,,பதிய வை
1194,schleifen::V,,அரை
1195,rütteln::V,,மெல்ல தள்ளு
1196,ziehen::V,,இழு
1197,packen::V,,பிடித்துக்கொள்
1198,wünschen::V,,ஆசைப்படு
1199,zudecken::V,,உறைபோடு
1200,antreiben::V,,தூண்டு
1201,lassen::V,,விடு
1202,treten::V,,உதை
1203,verstehen::V,,புரிந்து கொள்
