,Concept_ID,lv,cy
68,Hand::N,plauksta,llaw
69,Handfläche::N,ки пыдӧс,palf
70,Handfläche::N,delna,palf
71,Handfläche::N,plauksta,palf
72,Finger::N,чунь,bys
73,Finger::N,pirksts,bys
74,Fingernagel::N,гыж,ewin
75,Fingernagel::N,nags,ewin
76,Nagel[Anatomie]::N,гыж,ewin
77,Nagel[Anatomie]::N,nags,ewin
78,Zeh::N,кок чунь,bys troed
79,Zeh::N,pirksts,bys troed
80,Fuß::N,кок,troed
81,Fuß::N,kāja,troed
82,Ferse::N,кокбӧр,sawdl
83,Ferse::N,papēdis,sawdl
84,Knie::N,пидзӧс,glin
85,Knie::N,celis,glin
86,Oberschenkel::N,лядьвей,clun
87,Oberschenkel::N,бек,clun
88,Oberschenkel::N,ciska,clun
89,Oberschenkel::N,augšstilbs,clun
90,Bein::N,кок,coes
91,Bein::N,kāja,coes
92,Körper::N,туша,corff
93,Körper::N,вывтыр,corff
94,Körper::N,miesa,corff
95,Körper::N,ķermenis,corff
96,Haut::N,ку,croen
97,Haut::N,āda,croen
98,Blut::N,вир,gwaed
99,Blut::N,asins,gwaed
100,Ader::N,сӧн,gwythïen
101,Ader::N,asinsvads,gwythïen
102,Sehne::N,вез,gewyn
103,Sehne::N,dzīsla,gewyn
104,Knochen::N,лы,asgwrn
105,Knochen::N,kauls,asgwrn
106,Gehirn::N,вем,ymennydd
107,Gehirn::N,smadzenes,ymennydd
108,Herz::N,сьӧлӧм,calon
109,Herz::N,sirds,calon
110,Magen::N,кынӧм,cylla
111,Magen::N,кынӧм,stumog
112,Magen::N,kuņģis,cylla
113,Magen::N,kuņģis,stumog
114,Leber::N,мус,iau
115,Leber::N,aknas,iau
116,Atem::N,лов,anadl
117,Atem::N,elpa,anadl
118,Hunger::N,тшыг,newyn
119,Hunger::N,bads,newyn
120,Hunger::N,izsalkums,newyn
121,Träne::N,синва,deigryn
122,Träne::N,asara,deigryn
123,Geschmack::N,кӧр,cyflas
124,Geschmack::N,чӧсмӧс,cyflas
125,Geschmack::N,garša,cyflas
126,Geruch::N,зын,aroglau
127,Geruch::N,дук,aroglau
128,Geruch::N,smaka,aroglau
129,Schlaf::N,узьӧм,cwsg
130,Schlaf::N,miegs,cwsg
131,Traum::N,вӧт,breuddwyd
132,Traum::N,вӧтасьӧм,breuddwyd
133,Traum::N,sapnis,breuddwyd
134,Himmel::N,енэж,awyr
135,Himmel::N,debess,awyr
136,Sonne::N,шонді,haul
137,Sonne::N,saule,haul
138,Mond::N,тӧлысь,lleuad
139,Mond::N,mēness,lleuad
140,Stern::N,кодзув,seren
141,Stern::N,zvaigzne,seren
142,Luft::N,сынӧд,awyr
143,Luft::N,gaiss,awyr
144,Wind::N,тӧв,gwynt
145,Wind::N,vējš,gwynt
146,Welle::N,гы,ton
147,Welle::N,vilnis,ton
148,Wasser::N,ва,dŵr
149,Wasser::N,ūdens,dŵr
150,Stein::N,из,carreg
151,Stein::N,akmens,carreg
152,Boden::N,му,llawr
153,Boden::N,augsne,llawr
154,Erde::N,му,pridd
155,Erde::N,му-ва,pridd
156,Erde::N,zeme,pridd
157,Staub::N,бус,llwch
158,Staub::N,putekļi,llwch
159,Rauch::N,тшын,mwg
160,Rauch::N,dūmi,mwg
161,Funke::N,кинь,gwreichioni
162,Funke::N,би кинь,gwreichioni
163,Funke::N,dzirkstele,gwreichioni
164,Feuer::N,би,tân
165,Feuer::N,uguns,tân
166,Licht::N,югӧр,golau
167,Licht::N,gaisma,golau
168,Schatten::N,вуджӧр,cysgod
169,Schatten::N,ēna,cysgod
170,Wetter::N,поводдя,tywydd
171,Wetter::N,laiks,tywydd
172,Nebel::N,ру,niwl
173,Nebel::N,онь,niwl
174,Nebel::N,migla,niwl
175,Wolke::N,кымӧр,cwmwl
176,Wolke::N,mākonis,cwmwl
177,Regen::N,зэр,glaw
178,Regen::N,lietus,glaw
179,Schnee::N,лым,ôd
180,Schnee::N,лым,eira
181,Schnee::N,sniegs,ôd
182,Schnee::N,sniegs,eira
183,Eis::N,йи,iâ
184,Eis::N,ledus,iâ
185,Frost::N,кӧдзыд,rhew
186,Frost::N,sals,rhew
187,Kälte::N,кӧдзыд,oerni
188,Kälte::N,кӧдзыд,annwyd
189,Kälte::N,saltums,oerni
190,Kälte::N,saltums,annwyd
191,Kälte::N,aukstums,oerni
192,Kälte::N,aukstums,annwyd
193,Hitze::N,пӧсь,gwres
194,Hitze::N,гожӧд,gwres
195,Hitze::N,karstums,gwres
196,Raureif::N,пуж,barrug
197,Raureif::N,гыӧр,barrug
198,Raureif::N,sarma,barrug
199,Regenbogen::N,ӧшкамӧшка,enfys
200,Regenbogen::N,varavīksne,enfys
201,Donner::N,гым,tyrfau
202,Donner::N,pērkons,tyrfau
203,Strömung::N,ва ныр,cerrynt
204,Strömung::N,визувтӧм,cerrynt
205,Strömung::N,straume,cerrynt
206,Strömung::N,strāvojums,cerrynt
207,Tropfen::N,войт,dafn
208,Tropfen::N,войт,diferyn
209,Tropfen::N,lāse,dafn
210,Tropfen::N,lāse,diferyn
211,Schaum::N,быг,ewyn
212,Schaum::N,быгзьӧм,ewyn
213,Schaum::N,putas,ewyn
214,Schmutz::N,няйт,baw
215,Schmutz::N,няйт,budreddi
216,Schmutz::N,dubļi,baw
217,Schmutz::N,dubļi,budreddi
218,See::N,ты,llyn
219,See::N,ezers,llyn
220,Sumpf::N,гыбад,cors
221,Sumpf::N,кад,cors
222,Sumpf::N,dumbrājs,cors
223,Sumpf::N,staignājs,cors
224,Moor::N,нюр,rhos
225,Moor::N,purvs,rhos
226,Moor::N,muklājs,rhos
227,Wiese::N,видз,dôl
228,Wiese::N,pļava,dôl
229,Wald::N,вӧр,coedwig
230,Wald::N,mežs,coedwig
231,Hügel::N,дзиб,bryn
232,Hügel::N,мыльк,bryn
233,Hügel::N,нӧрыс,bryn
234,Hügel::N,paugurs,bryn
235,Anhöhe::N,мыльк,bryn
236,Anhöhe::N,нӧрыс,bryn
237,Anhöhe::N,paugurs,bryn
238,Berg::N,чой,mynydd
239,Berg::N,керӧс,mynydd
240,Berg::N,kalns,mynydd
241,Gipfel::N,чук,copa
242,Gipfel::N,virsotne,copa
243,Höhle::N,рудӧг,ogof
244,Höhle::N,ala,ogof
245,Abhang::N,ньывк,llethr
246,Abhang::N,бокша,llethr
247,Abhang::N,nogāze,llethr
248,Quelle::N,ӧшмӧс,tarddiad
249,Quelle::N,ӧшмӧс,ffynhonnell
250,Quelle::N,avots,tarddiad
251,Quelle::N,avots,ffynhonnell
252,Bach::N,шор,nant
253,Bach::N,шор,afonig
254,Bach::N,шор,cornant
255,Bach::N,urga,nant
256,Bach::N,urga,afonig
257,Bach::N,urga,cornant
258,Bach::N,strauts,nant
259,Bach::N,strauts,afonig
260,Bach::N,strauts,cornant
261,Fluss::N,ю,afon
262,Fluss::N,upe,afon
263,Ufer::N,вадор,glan
264,Ufer::N,krasts,glan
265,Küste::N,вадор,traeth
266,Küste::N,вадор,arfordir
267,Küste::N,piekraste,traeth
268,Küste::N,piekraste,arfordir
269,Festland::N,му,tir
270,Festland::N,sauszeme,tir
271,Meer::N,саридз,môr
272,Meer::N,jūra,môr
273,Bucht::N,куръя,bae
274,Bucht::N,līcis,bae
275,Insel::N,ді,ynys
276,Insel::N,sala,ynys
277,Blume::N,дзоридз,blodyn
278,Blume::N,puķe,blodyn
279,Blume::N,zieds,blodyn
280,Gras::N,турун,glaswellt
281,Gras::N,zāle,glaswellt
282,Wurzel::N,вуж,gwreiddyn
283,Wurzel::N,sakne,gwreiddyn
284,Baum::N,пу,coeden
285,Baum::N,koks,coeden
286,Stamm::N,пучер,colfen
287,Stamm::N,пучер,boncyff
288,Stamm::N,stumbrs,colfen
289,Stamm::N,stumbrs,boncyff
290,Rinde::N,кырсь,rhisgl
291,Rinde::N,miza,rhisgl
292,Ast::N,ув,cangen
293,Ast::N,zars,cangen
294,Zweig::N,вож,cainc
295,Zweig::N,вож,cangen
296,Zweig::N,nozare,cainc
297,Zweig::N,nozare,cangen
298,Blatt::N,кор,deilen
299,Blatt::N,lapa,deilen
300,Birke::N,кыдз,bedwen
301,Birke::N,bērzs,bedwen
302,Kiefer[Baum]::N,пожӧм,pinwydden
303,Kiefer[Baum]::N,priede,pinwydden
304,Weide[Baum]::N,бадь,helygen
305,Weide[Baum]::N,kārkls,helygen
306,Tanne::N,коз,ffynidwydden
307,Tanne::N,egle,ffynidwydden
308,Horn::N,сюр,corn
309,Horn::N,rags,corn
310,Feder::N,гӧн,plufyn
311,Feder::N,тывборд,plufyn
312,Feder::N,spalva,plufyn
313,Fell::N,ку,ffwr
314,Fell::N,āda,ffwr
315,Flügel::N,борд,adain
316,Flügel::N,spārns,adain
317,Klaue::N,гыж,crafanc
318,Klaue::N,nags,crafanc
319,Kralle::N,гыж,ewin
320,Kralle::N,nags,ewin
321,Schwanz::N,бӧж,cwt
322,Schwanz::N,бӧж,cynffon
323,Schwanz::N,ļipa,cwt
324,Schwanz::N,ļipa,cynffon
325,Ei::N,кольк,wy
326,Ei::N,ola,wy
327,Nest::N,поз,nyth
328,Nest::N,ligzda,nyth
329,Bau::N,горс,ffau
330,Bau::N,пырмӧс,ffau
331,Bau::N,гу,ffau
332,Bau::N,ala,ffau
333,Tier::N,пемӧс,anifail
334,Tier::N,dzīvnieks,anifail
335,Herde::N,стада,praidd
336,Herde::N,стада,diadell
337,Herde::N,кельӧб,praidd
338,Herde::N,кельӧб,diadell
339,Herde::N,ganāmpulks,praidd
340,Herde::N,ganāmpulks,diadell
341,Kuh::N,мӧс,buwch
342,Kuh::N,govs,buwch
343,Bulle::N,ӧш,tarw
344,Bulle::N,bullis,tarw
345,Pferd::N,вӧв,ceffyl
346,Pferd::N,zirgs,ceffyl
347,Schaf::N,ыж,dafad
348,Schaf::N,aita,dafad
349,Schwein::N,порсь,mochyn
350,Schwein::N,cūka,mochyn
351,Hund::N,пон,ci
352,Hund::N,suns,ci
353,Katze::N,кань,cath
354,Katze::N,kaķis,cath
355,Bär::N,ош,arth
356,Bär::N,lācis,arth
357,Eichhörnchen::N,ур,gwiwer
358,Eichhörnchen::N,vāvere,gwiwer
359,Elch::N,йӧра,elc
360,Elch::N,alnis,elc
361,Fuchs::N,руч,cadno
362,Fuchs::N,lapsa,cadno
363,Hase::N,кӧч,ysgyfarnog
364,Hase::N,zaķis,ysgyfarnog
365,Maus::N,шыр,llygoden
366,Maus::N,pele,llygoden
367,Wolf::N,кӧин,blaidd
368,Wolf::N,vilks,blaidd
369,Vogel::N,кай,aderyn
370,Vogel::N,лэбач,aderyn
371,Vogel::N,putns,aderyn
372,Schwarm::N,чукӧр,haid
373,Schwarm::N,spiets,haid
374,Huhn::N,курӧг,cyw
375,Huhn::N,vista,cyw
376,Hahn::N,петук,ceiliog
377,Hahn::N,gailis,ceiliog
378,Gans::N,дзодзӧг,gŵydd
379,Gans::N,zoss,gŵydd
380,Adler::N,кутш,eryr
381,Adler::N,ērglis,eryr
382,Ente::N,утка,hwyad
383,Ente::N,pīle,hwyad
384,Eule::N,сюзь,tylluan
385,Eule::N,pūce,tylluan
386,Kranich::N,тури,garan
387,Kranich::N,тури,crychydd
388,Kranich::N,dzērve,garan
389,Kranich::N,dzērve,crychydd
390,Krähe::N,рака,brân
391,Krähe::N,vārna,brân
392,Kuckuck::N,кӧк,cog
393,Kuckuck::N,кӧк,cwcw
394,Kuckuck::N,dzeguze,cog
395,Kuckuck::N,dzeguze,cwcw
396,Schwan::N,юсь,alarch
397,Schwan::N,gulbis,alarch
398,Fisch::N,чери,pysgod
399,Fisch::N,zivs,pysgod
400,Barsch::N,ёкыш,draenog
401,Barsch::N,asaris,draenog
402,Hecht::N,сир,penhwyad
403,Hecht::N,līdaka,penhwyad
404,Schlange[Tier]::N,кый,neidr
405,Schlange[Tier]::N,čūska,neidr
406,Wurm::N,номыр,abwydyn
407,Wurm::N,номыр,pryf genwair
408,Wurm::N,tārps,abwydyn
409,Wurm::N,tārps,pryf genwair
410,Spinne::N,черань,cor
411,Spinne::N,черань,pryf copyn
412,Spinne::N,zirneklis,cor
413,Spinne::N,zirneklis,pryf copyn
414,Ameise::N,кодзувкот,morgrugyn
415,Ameise::N,skudra,morgrugyn
416,Laus::N,той,lleuen
417,Laus::N,uts,lleuen
418,Mücke::N,ном,gwybedyn
419,Mücke::N,ods,gwybedyn
420,Fliege::N,гут,cleren
421,Fliege::N,muša,cleren
422,Schmetterling::N,бобув,glöyn byw
423,Schmetterling::N,бобув,iâr fach yr haf
424,Schmetterling::N,tauriņš,glöyn byw
425,Schmetterling::N,tauriņš,iâr fach yr haf
426,Beere::N,тусь,aeronen
427,Beere::N,вотӧс,aeronen
428,Beere::N,oga,aeronen
429,Apfel::N,яблӧг,afal
430,Apfel::N,ābols,afal
431,Pilz::N,тшак,madarch
432,Pilz::N,sēne,madarch
433,Zwiebel::N,луккок,nionyn
434,Zwiebel::N,луккок,winwnsyn
435,Zwiebel::N,йӧнгыль,nionyn
436,Zwiebel::N,йӧнгыль,winwnsyn
437,Zwiebel::N,sīpols,nionyn
438,Zwiebel::N,sīpols,winwnsyn
439,Saat::N,тусь,had
440,Saat::N,кӧйдыс,had
441,Saat::N,sēkla,had
442,Korn::N,тусь,grawn
443,Korn::N,grauds,grawn
444,Heu::N,турун,gwair
445,Heu::N,siens,gwair
446,Schale::N,кор,croen
447,Schale::N,кор,plisgyn
448,Schale::N,čaula,croen
449,Schale::N,čaula,plisgyn
450,Schale::N,čaumala,croen
451,Schale::N,čaumala,plisgyn
452,Grube::N,гу,pwll
453,Grube::N,гу,pydew
454,Grube::N,bedre,pwll
455,Grube::N,bedre,pydew
456,Falle::N,лэч,magl
457,Falle::N,slazds,magl
458,Falle::N,lamatas,magl
459,Schlinge::N,лэч,cwlwm rhedeg
460,Schlinge::N,cilpa,cwlwm rhedeg
461,Spur::N,туй,ôl
462,Spur::N,pēda,ôl
463,Asche::N,пӧм,lludw
464,Asche::N,pelni,lludw
465,Dreck::N,няйт,baw
466,Dreck::N,няйт,budreddi
467,Dreck::N,dubļi,baw
468,Dreck::N,dubļi,budreddi
469,Eisen::N,кӧрт,haearn
470,Eisen::N,dzelzs,haearn
471,Gold::N,зарни,aur
472,Gold::N,zelts,aur
473,Silber::N,эзысь,arian
474,Silber::N,sudrabs,arian
475,Kohle::N,шом,glo
476,Kohle::N,ogle,glo
477,Glas::N,стеклӧ,gwydr
478,Glas::N,stikls,gwydr
479,Lehm::N,сёй,clai
480,Lehm::N,māls,clai
481,Sand::N,лыа,tywod
482,Sand::N,smiltis,tywod
483,Mensch::N,морт,dyn
484,Mensch::N,cilvēks,dyn
485,Mann::N,аймӧрт,dyn
486,Mann::N,мужичӧй,dyn
487,Mann::N,vīrietis,dyn
488,Frau::N,ань,merch
489,Frau::N,ань,gwraig
490,Frau::N,нывбаба,merch
491,Frau::N,нывбаба,gwraig
492,Frau::N,sieviete,merch
493,Frau::N,sieviete,gwraig
494,Kind::N,кага,plentyn
495,Kind::N,bērns,plentyn
496,Junge::N,пи,hogyn
497,Junge::N,пи,bachgen
498,Junge::N,zēns,hogyn
499,Junge::N,zēns,bachgen
500,Junge::N,puika,hogyn
501,Junge::N,puika,bachgen
502,Junge::N,puisis,hogyn
503,Junge::N,puisis,bachgen
504,Mädchen::N,ныв,merch
505,Mädchen::N,ныв,geneth
506,Mädchen::N,meiča,merch
507,Mädchen::N,meiča,geneth
508,Mädchen::N,skuķis,merch
509,Mädchen::N,skuķis,geneth
510,Mädchen::N,meitene,merch
511,Mädchen::N,meitene,geneth
512,Familie::N,семья,teulu
513,Familie::N,семья,tylwyth
514,Familie::N,ģimene,teulu
515,Familie::N,ģimene,tylwyth
516,Großvater::N,пӧль,taid
517,Großvater::N,пӧль,tad-cu
518,Großvater::N,vecaistēvs,taid
519,Großvater::N,vecaistēvs,tad-cu
520,Großmutter::N,баб,nain
521,Großmutter::N,баб,mam-gu
522,Großmutter::N,vecāmāte,nain
523,Großmutter::N,vecāmāte,mam-gu
524,Eltern::N,ай-мам,rhieni
525,Eltern::N,бать-мам,rhieni
526,Eltern::N,vecāki,rhieni
527,Vater::N,бать,tad
528,Vater::N,ай,tad
529,Vater::N,tēvs,tad
530,Mutter::N,мам,mam
531,Mutter::N,māte,mam
532,Sohn::N,пи,mab
533,Sohn::N,dēls,mab
534,Tochter::N,ныв,merch
535,Tochter::N,meita,merch
536,Bruder::N,вок,brawd
537,Bruder::N,brālis,brawd
538,Schwester::N,чой,chwaer
539,Schwester::N,māsa,chwaer
540,Onkel::N,дядь,ewythr
541,Onkel::N,tēvocis,ewythr
542,Tante::N,тьӧт,modryb
543,Tante::N,tante,modryb
544,Ehemann::N,верӧс,gŵr
545,Ehemann::N,vīrs,gŵr
546,Ehefrau::N,гӧтыр,gwraig
547,Ehefrau::N,sieva,gwraig
548,Freude::N,радлун,gorfoledd
549,Freude::N,prieks,gorfoledd
550,Gelächter::N,серам,chwerthin
551,Gelächter::N,smiekli,chwerthin
552,Glück::N,шуд,hapusrwydd
553,Glück::N,laime,hapusrwydd
554,Kummer::N,шог,galar
555,Kummer::N,bēdas,galar
556,Kummer::N,raizes,galar
557,Wunsch::N,кӧсйӧм,dymuniad
558,Wunsch::N,vēlme,dymuniad
559,Wunsch::N,vēlējums,dymuniad
560,Lust::N,кыскӧм,chwant
561,Lust::N,радейтӧм,chwant
562,Lust::N,kāre,chwant
563,Geist::N,лов,ysbryd
564,Geist::N,gars,ysbryd
565,Gedanke::N,мӧвп,meddwl
566,Gedanke::N,doma,meddwl
567,Gedächtnis::N,паметь,cof
568,Gedächtnis::N,atmiņa,cof
569,Verstand::N,вежӧр,meddwl
570,Verstand::N,prāts,meddwl
571,Sinn::N,мог,ystyr
572,Sinn::N,вежӧртас,ystyr
573,Sinn::N,nozīme,ystyr
574,Grund::N,помка,achos
575,Grund::N,помка,rheswm
576,Grund::N,pamats,achos
577,Grund::N,pamats,rheswm
578,Grund::N,iemesls,achos
579,Grund::N,iemesls,rheswm
580,Wahrheit::N,збыль,gwir
581,Wahrheit::N,збыль,gwirionedd
582,Wahrheit::N,збыльтор,gwir
583,Wahrheit::N,збыльтор,gwirionedd
584,Wahrheit::N,taisnība,gwir
585,Wahrheit::N,taisnība,gwirionedd
586,Wahrheit::N,patiesība,gwir
587,Wahrheit::N,patiesība,gwirionedd
588,Gespräch::N,сёрни,sgwrs
589,Gespräch::N,saruna,sgwrs
590,Märchen::N,мойд,chwedl werin
591,Märchen::N,pasaka,chwedl werin
592,Erzählung::N,висьт,stori
593,Erzählung::N,stāsts,stori
594,Erzählung::N,nostāsts,stori
595,Nachricht::N,юӧртӧм,neges
596,Nachricht::N,ziņa,neges
597,Neuigkeit::N,выльтор,newydd
598,Neuigkeit::N,jaunums,newydd
599,Name::N,ним,enw
600,Name::N,vārds,enw
601,Rätsel::N,нӧдкыв,pos
602,Rätsel::N,mīkla,pos
603,Rede::N,сёрни,araith
604,Rede::N,runa,araith
605,Sprache::N,кыв,iaith
606,Sprache::N,valoda,iaith
607,Stimme::N,гӧлӧс,llais
608,Stimme::N,вом шы,llais
609,Stimme::N,balss,llais
610,Wort::N,кыв,gair
611,Wort::N,vārds,gair
612,Zeichen::N,пас,arwydd
613,Zeichen::N,zīme,arwydd
614,Ruf::N,чукӧстчӧм,galwad
615,Ruf::N,корӧм,galwad
616,Ruf::N,sauciens,galwad
617,Lärm::N,шы,trwst
618,Lärm::N,зык,trwst
619,Lärm::N,зычитӧм,trwst
620,Lärm::N,troksnis,trwst
621,Laut::N,шы,sain
622,Laut::N,skaņa,sain
623,Ton::N,шы,tôn
624,Ton::N,tonis,tôn
625,Lied::N,сьылан,cân
626,Lied::N,сьыланкыв,cân
627,Lied::N,dziesma,cân
628,Ruhe::N,чӧв,tawelwch
629,Ruhe::N,miers,tawelwch
630,Leute::N,йӧз,pobl
631,Leute::N,войтыр,pobl
632,Leute::N,ļaudis,pobl
633,Leute::N,cilvēki,pobl
634,Volk::N,йӧз,pobl
635,Volk::N,войтыр,pobl
636,Volk::N,tauta,pobl
637,Arbeit::N,удж,gwaith
638,Arbeit::N,darbs,gwaith
639,Gast::N,гӧсть,gwestai
640,Gast::N,viešņa,gwestai
641,Gast::N,ciemiņš,gwestai
642,Geschenk::N,козин,rhodd
643,Geschenk::N,козин,anrheg
644,Geschenk::N,dāvana,rhodd
645,Geschenk::N,dāvana,anrheg
646,Spiel::N,ворсан,chwarae
647,Spiel::N,rotaļa,chwarae
648,Gesellschaft::N,котыр,cwmni
649,Gesellschaft::N,biedrība,cwmni
650,Gesellschaft::N,kompānija,cwmni
651,Hilfe::N,отсӧг,cymorth
652,Hilfe::N,palīdzība,cymorth
653,Freund::N,ёрт,cyfaill
654,Freund::N,draugs,cyfaill
655,Kamerad::N,ёрт,cydymaith
656,Kamerad::N,biedrs,cydymaith
657,Angelegenheit::N,мог,pwnc
658,Angelegenheit::N,делӧ,pwnc
659,Angelegenheit::N,darīšana,pwnc
660,Anzahl::N,лыд,cyfrif
661,Anzahl::N,тшӧт,cyfrif
662,Anzahl::N,skaits,cyfrif
663,Anzahl::N,daudzums,cyfrif
664,Art::N,сикас,bath
665,Art::N,suga,bath
666,Art::N,šķira,bath
667,Stück::N,тор,darn
668,Stück::N,gabals,darn
669,Teil::N,юкӧн,rhan
670,Teil::N,daļa,rhan
671,Hälfte::N,пӧв,hanner
672,Hälfte::N,джын,hanner
673,Hälfte::N,puse,hanner
674,Kreis::N,кытш,cylch
675,Kreis::N,aplis,cylch
676,Kreis::N,riņķis,cylch
677,Kreuz::N,перна,croes
678,Kreuz::N,крест,croes
679,Kreuz::N,krusts,croes
680,Linie::N,визь,llinell
681,Linie::N,līnija,llinell
682,Strich::N,визь,strôc
683,Strich::N,визь,trawiad
684,Strich::N,svītra,strôc
685,Strich::N,svītra,trawiad
686,Abstand::N,кост,bwlch
687,Abstand::N,кост,pellter
688,Abstand::N,коласт,bwlch
689,Abstand::N,коласт,pellter
690,Abstand::N,atstarpe,bwlch
691,Abstand::N,atstarpe,pellter
692,Entfernung::N,ылна,pellter
693,Entfernung::N,attālums,pellter
694,Entfernung::N,atstatums,pellter
695,Gegend::N,му-ва,cylch
696,Gegend::N,apvidus,cylch
697,Gegend::N,apgabals,cylch
698,Platz::N,ылдӧс,lle
699,Platz::N,йир,lle
700,Platz::N,гӧгӧртас,lle
701,Platz::N,vieta,lle
702,Ort::N,ин,lle
703,Ort::N,места,lle
704,Ort::N,vieta,lle
705,Seite::N,бок,ochr
706,Seite::N,ӧтарладор,ochr
707,Seite::N,sāns,ochr
708,Mitte::N,шӧр,canol
709,Mitte::N,vidus,canol
710,Gegenstand::N,кӧлуй,eitem
711,Gegenstand::N,priekšmets,eitem
712,Sache::N,добра,peth
713,Sache::N,lieta,peth
714,Rand::N,дор,cwr
715,Rand::N,дор,ymyl
716,Rand::N,mala,cwr
717,Rand::N,mala,ymyl
718,Rand::N,apmale,cwr
719,Rand::N,apmale,ymyl
720,Kante::N,дор,min
721,Kante::N,дор,ymyl
722,Kante::N,šķautne,min
723,Kante::N,šķautne,ymyl
724,Ecke::N,пельӧс,cornel
725,Ecke::N,kakts,cornel
726,Ecke::N,stūris,cornel
727,Spitze::N,йыв,blaen
728,Spitze::N,smaile,blaen
729,Spitze::N,galotne,blaen
730,Ende::N,пом,pen
731,Ende::N,gals,pen
732,Ende::N,uzgalis,pen
733,Loch::N,розь,twll
734,Loch::N,caurums,twll
735,Winkel::N,пельӧс,congl
736,Winkel::N,leņķis,congl
737,Muster::N,сер,patrwm
738,Muster::N,piemērs,patrwm
739,Größe::N,ыджда,maint
740,Größe::N,ыджда,maintioli
741,Größe::N,lielums,maint
742,Größe::N,lielums,maintioli
743,Länge::N,кузьта,hyd
744,Länge::N,garums,hyd
745,Höhe::N,джуджда,uchder
746,Höhe::N,augstums,uchder
747,Gewicht::N,сьӧкта,pwysau
748,Gewicht::N,сьӧкталун,pwysau
749,Gewicht::N,svars,pwysau
750,Gewicht::N,smagums,pwysau
751,Menge::N,лун,swm
752,Menge::N,лун,maint
753,Menge::N,числӧ,swm
754,Menge::N,числӧ,maint
755,Menge::N,masa,swm
756,Menge::N,masa,maint
757,Menge::N,daudzums,swm
758,Menge::N,daudzums,maint
759,Haufen::N,чукӧр,pentwr
760,Haufen::N,čupa,pentwr
761,Haufen::N,grēda,pentwr
762,Haufen::N,kaudze,pentwr
763,Reihe::N,рад,rhes
764,Reihe::N,rinda,rhes
765,Reihe::N,virkne,rhes
766,Boot::N,пыж,cwch
767,Boot::N,laiva,cwch
768,Ruder::N,пелыс,rhwyf
769,Ruder::N,ӧпаснӧй,rhwyf
770,Ruder::N,airis,rhwyf
771,Ruder::N,irklis,rhwyf
772,Schlitten::N,дадь,sled
773,Schlitten::N,дадь,car llusg
774,Schlitten::N,ragavas,sled
775,Schlitten::N,ragavas,car llusg
776,Ski::N,лызь,sgi
777,Ski::N,slēpe,sgi
778,Lagerfeuer::N,бипур,coelcerth
779,Lagerfeuer::N,ugunskurs,coelcerth
780,Last::N,сьӧкыдтор,llwyth
781,Last::N,krava,llwyth
782,Gang::N,мунӧм,tro
783,Gang::N,ветлӧм,tro
784,Gang::N,eja,tro
785,Gang::N,gājums,tro
786,Schritt::N,воськов,cam
787,Schritt::N,воськовтӧм,cam
788,Schritt::N,solis,cam
