,Concept_ID,lbe,cs
749,manchmal::ADV,ваксса-таксса,někdy
750,oft::ADV,чӏявуну,často
751,immer::ADV,мудан,vždy
752,immer::ADV,мудан,stále
753,immer::ADV,даиман,vždy
754,immer::ADV,даиман,stále
755,niemals::ADV,тачӏав,nikdy
756,hier::ADV,шикку,zde
757,hier::ADV,шикку,tady
758,hierhin::ADV,шиккун,sem
759,von hier::ADV,шичча,odtud
760,dort::ADV,гикку,tam
761,dorthin::ADV,тиккун,tam
762,geradeaus::ADV,тӏайланм,rovně
763,vorwärts::ADV,хьхьичӏунмай,kupředu
764,rückwärts::ADV,махъа-хьхьичӏунмай,zpět
765,zurück::ADV,махъунмай,zpět
766,zurück::ADV,махъунмай,nazpět
767,unten::ADV,лув,dole
768,hinab::ADV,бакӏ-ялавай,dolů
769,hinab::ADV,бакӏъялавай,dolů
770,oben::ADV,ялув,nahoře
771,oben::ADV,ялув,navrchu
772,hinauf::ADV,лавай,nahoru
773,überall::ADV,гьариий,všude
774,überall::ADV,хьу-хьуний,všude
775,überall::ADV,гьарца кӏанай,všude
776,nicht::ADV,къа-,ne
777,ein wenig::ADV,чанни,trochu
778,ein wenig::ADV,ца чансса,trochu
779,kaum::ADV,дахьа,sotva
780,sehr::ADV,оьну,velmi
781,sehr::ADV,оьну,velice
782,sehr::ADV,гужну,velmi
783,sehr::ADV,гужну,velice
784,sehr::ADV,хъинну,velmi
785,sehr::ADV,хъинну,velice
786,so::ADV,укукн,tak
787,so::ADV,укукн,takto
788,noch::ADV,гьала,ještě
789,noch::ADV,уттигу,ještě
790,noch::ADV,цакьинва,ještě
791,noch::ADV,ттигу-шилагу,ještě
792,nur::ADV,анжагь,jen
793,nur::ADV,анжагь,jenom
794,wieder::ADV,цӏуницӏа,zase
795,vergebens::ADV,аьдада,marně
796,vergebens::ADV,нахӏакь,marně
797,vor::PRP,хьхьичӏ,před
798,hinter::PRP,махъ,za
799,unter::PRP,лув,pod
800,durch::PRP,-х,skrz
801,neben::PRP,чӏарав,vedle
802,zwischen::PRP,дянив,mezi
803,wegen::PRP,цӏаний,pro
804,dies::PRN,ва,toto
805,dies::PRN,ва,tohle
806,das::PRN,та,to
807,das::PRN,кӏа,to
808,das::PRN,га,to
809,alles::PRN,щала,všechno
810,ich::PRN,на,já
811,du::PRN,ина,ty
812,er::PRN,му,on
813,wir::PRN,жу,my
814,ihr::PRN,зу,vy
815,was::FPRN,ци,co
816,wer::FPRN,цу,kdo
817,wo::FADV,чув,kde
818,wohin::FADV,чун,kam
819,wie::FADV,цукун,jak
820,warum::FADV,цан,proč
821,wieviel::FNUM,циксса,kolik
822,eins::NUM,ца,jeden
823,zwei::NUM,кӏива,dva
824,drei::NUM,шамма,tři
825,vier::NUM,мукьа,čtyři
826,vier::NUM,мукьва,čtyři
827,fünf::NUM,ххюва,pět
828,sechs::NUM,ряхва,šest
829,sieben::NUM,арула,sedm
830,acht::NUM,мяйва,osm
831,neun::NUM,урчӏва,devět
832,zehn::NUM,ацӏва,deset
833,elf::NUM,ацӏния цава,jedenáct
834,zwölf::NUM,ацӏиия кӏива,dvanáct
835,zwanzig::NUM,кьува,dvacet
836,dreißig::NUM,зувира,třicet
837,vierzig::NUM,мукьцӏала,čtyřicet
838,fünfzig::NUM,ххюцӏала,padesát
839,sechzig::NUM,ряхцӏала,šedesát
840,achtzig::NUM,мяйцӏала,osmdesát
841,neunzig::NUM,урчӏцӏала,devadesát
842,hundert::NUM,ттурш,sto
843,hundert::NUM,ттуршва,sto
844,tausend::NUM,азарва,tisíc
845,und::CNJ,-гу,a
846,oder::CNJ,я,nebo
847,oder::CNJ,ягу,nebo
848,stehen::V,ацӏан,stát
849,sitzen::V,щяивкӏун икӏан,sedět
850,liegen::V,утту нвхьуну икӏан,ležet
851,hängen::V,зурчӏай тӏун,viset
852,werden::V,хьун,stát se
853,passieren::V,хьун,stát se
854,beginnen::V,дайдишин,počít
855,beginnen::V,дайдирхьуну дикӏан,počít
856,enden::V,къуртал дан,končit
857,enden::V,къуртал дан,skončit
858,wechseln::V,даххана хьун,měnit se
859,wechseln::V,даххана дуллан,měnit se
860,aufgehen[Sonne]::V,буклай бур,vyjít
861,untergehen[Sonne]::V,лаглай бур,zapadnout
862,scheinen[Sonne]::V,битан,svítit
863,scheinen[Sonne]::V,чани буллан,svítit
864,donnern::V,тӏий бур,hřmět
865,wehen::V,бишлай бур,vát
866,wehen::V,бишлай бур,vanout
867,strömen::V,экьинан,proudit
868,fließen::V,экьинан,téct
869,sich drehen::V,гьанан,točit se
870,schwanken::V,хъюлчу тӏун,kolísat
871,schwanken::V,хъюлчу тӏун,houpat se
872,schwanken::V,хӏуркку тӏун,kolísat
873,schwanken::V,хӏуркку тӏун,houpat se
874,schwingen::V,хъюлчай тӏун,kývat se
875,schwingen::V,хъюлчу тӏун,kývat se
876,fallen::V,багьлан,padat
877,brennen::V,ччучлан,hořet
878,rauchen::V,пуркӏу тӏун,kouřit
879,regnen::V,лачӏун,pršet
880,regnen::V,лачIлай дур,pršet
881,gefrieren::V,микӏ лачӏун,zamrznout
882,tauen::V,баслан,tát
883,schmelzen::V,баслан,tavit
884,trocknen::V,кьакьан,schnout
885,sieden::V,щаран,vřít
886,faulen::V,аьллан,hnít
887,verfaulen::V,аьллан,shnít
888,verfaulen::V,аьян,shnít
889,reißen::V,ххя дукан,roztrhat se
890,versinken::V,оькьлан,topit se
891,versinken::V,оькьлан,ponořit se
892,versinken::V,оькьан,topit se
893,versinken::V,оькьан,ponořit se
894,vergehen::V,лялиян,plynout
895,erscheinen::V,буккан,objevit se
896,erscheinen::V,загьир хьун,objevit se
897,verschwinden::V,бат хьун,zmizet
898,verschwinden::V,акъа хьун,zmizet
899,sinken::V,чахь учин,klesat
900,abnehmen::V,чан хьун,ubýt
901,abnehmen::V,ссуссукьу хьун,ubýt
902,zunehmen::V,гьарза хьун,přibýt
903,steigen::V,гьаз хьун,stoupat
904,wachsen::V,ххяххан,růst
905,glänzen::V,цӏай буккан,lesknout se
906,funkeln::V,цӏай-цӏай тӏун,jiskřit se
907,lärmen::V,чӏу буллан,dělat hluk
908,lärmen::V,аьлагъужа буллан,dělat hluk
909,läuten::V,занг ришлан,zvonit
910,läuten::V,занг дуллан,zvonit
911,klingeln::V,занг ришлан,zvonit
912,klingeln::V,занг дуллан,zvonit
913,brausen::V,никъащилан,hučet
914,rauschen::V,щурщур тӏун,šumět
915,klingen::V,чӏу буклан,znít
916,bellen::V,хӏап тӏун,štěkat
917,blasen::V,уф тӏун,foukat
918,pfeifen::V,щютӏа тӏун,pískat
919,schreien::V,чӏу бан,křičet
920,stöhnen::V,угь-къак тӏун,sténat
921,zittern::V,зурзу чин,třást se
922,zittern::V,зурзу тӏун,třást se
923,leben::V,ялапар хъанан,žít
924,geboren werden::V,ан,rodit se
925,atmen::V,ссихӏ ласлан,dýchat
926,atmen::V,ссихӏ бигьлан,dýchat
927,trinken::V,хӏачӏан,pít
928,trinken::V,хӏачӏлан,pít
929,essen::V,канан,jíst
930,schlucken::V,кьюлтӏа тӏун,polykat
931,müde werden::V,аьхчӏин,unavit se
932,einschlafen::V,шанан икӏан,usnout
933,schlafen::V,шанан,spát
934,aufwachen::V,чантӏ учин,probudit se
935,aufstehen::V,бизан,vstát
936,sich erholen::V,бигьалаган,zotavovat se
937,krank werden::V,къашай хьун,onemocnět
938,krank sein::V,къашай хъанан,být nemocný
939,krank sein::V,къашавай икӏан,být nemocný
940,schmerzen::V,цӏун,bolet
941,husten::V,хъугьу чин,kašlat
942,husten::V,хъугьу тӏун,kašlat
943,genesen::V,хъин хьун,uzdravit se
944,genesen::V,сагъ лаган,uzdravit se
945,sterben::V,ивчӏан,umřít
946,umkommen::V,лиллан,zahynout
947,umkommen::V,литӏлан,zahynout
948,umkommen::V,ажал биян,zahynout
949,umkommen::V,личӏи хьун,zahynout
950,umkommen::V,иакьлу хьун,zahynout
951,umkommen::V,ахир жан хъанан,zahynout
952,umkommen::V,рухӏирачӏа икӏан,zahynout
953,sich bewegen::V,сукку хьун,pohnout se
954,sich rühren::V,сукку хьун,hnout se
955,sich erheben::V,бизан,zdvihnout se
956,sich setzen::V,щяикӏан,posadit se
957,sich setzen::V,щябикӏан,posadit se
958,hinfallen::V,багьан,upadnout
959,laufen::V,занан,běžet
960,schreiten::V,ша ласлан,kráčet
961,spazierengehen::V,сайр буллан,procházet se
962,eilen::V,анавар буккан,spěchat
963,sich beeilen::V,анавар буккан,pospíšit si
964,sausen::V,никъа щилан,fičet
965,sausen::V,никъа щун,fičet
966,rennen::V,лечлан,pádit
967,springen::V,тӏанкӏ дан,skákat
968,klettern::V,лахълан,lézt
969,klettern::V,лахълан,šplhat
970,schaukeln::V,гьайжак бигьлан,houpat
971,kriechen::V,ххярк тӏун,lézt
972,kriechen::V,ххярк тӏун,plazit se
973,schwimmen::V,гьузун,plavat
974,tauchen::V,лултту уккан,nořit se
975,rudern::V,бяхлан,veslovat
976,rudern::V,батӏлан,veslovat
977,rudern::V,ххялаххи дуклан,veslovat
978,fahren::V,гьан,jet
979,fahren::V,гьан,jezdit
980,fliegen::V,лехлан,létat
981,gehen::V,нан,jít
982,weggehen::V,ялагьан,odejít
983,abfahren::V,гьан,odjet
984,anhalten::V,бацӏан,zastavit se
985,hineingehen::V,буххан,vcházet se
986,eintreten::V,буххан,vstoupit
987,kommen::V,учӏан,přijít
988,ankommen::V,биян,dojít
989,ankommen::V,бучӏан,dojít
990,zurückkommen::V,зана хъун,vrátit se
991,zurückkommen::V,зана бикӏан,vrátit se
992,bleiben::V,личӏан,zůstat
993,warten::V,ялугьлан,čekat
994,erwarten::V,ялугьлан,čekat na
995,suchen::V,луглан,hledat
996,finden::V,лякъин,najít
997,versuchen::V,ххал буллан,zkoušet
998,vorbereiten::V,хӏадур бан,připravit
999,lieben::V,эшкьи хьуиу бикӏан,milovat
1000,mögen::V,ххиран бикӏан,mít rád
1001,lachen::V,хъян,smát se
1002,weinen::V,аьтӏун,plakat
1003,schimpfen::V,дяъван,nadávat
1004,schimpfen::V,ссугайи агьан,nadávat
1005,sich ärgern::V,ссибизлан,pohoršit se
1006,sich fürchten::V,ингъауслан,bát se
1007,fürchten::V,хӏучӏ тӏун,bát se
1008,fliehen::V,ака бан,utéct
1009,flüchten::V,лихъан,prchnout
1010,sehen::V,чӏалан,vidět
1011,anschauen::V,урган,podívat se na
1012,ansehen::V,буруглан,sledovat
1013,hören::V,баллан,slyšet
1014,zuhören::V,вичӏи дихьлан,poslouchat
1015,probieren::V,тӏин ххал буллан,ochutnávat
1016,riechen::V,ссунтӏа тӏун,cítit
1017,fühlen::V,дакӏнил буслан,cítit
1018,scheinen::V,ххан,zdát se
1019,scheinen::V,бизан,zdát se
1020,scheinen::V,ххан бикӏлай бикӏан,zdát se
1021,vernehmen::V,баян,uslyšet
1022,frieren::V,лигьулул хъанан,mrznout
1023,tun::V,бан,dělat
1024,können::V,хьун,moct
1025,anfangen::V,дайдишин,začít
1026,beenden::V,къуртал бан,ukončit
1027,aufhören::V,кьабагьан,přestat
1028,gelingen::V,бюхъан,podařit se
1029,öffnen::V,тӏитӏин,otevřít
1030,schließen::V,лакьин,zavřít
1031,stellen::V,дацӏан дан,postavit
1032,stellen::V,бишин,postavit
1033,setzen::V,щяитан,posadit
1034,legen::V,бишин,klást
1035,legen::V,бишин,položit
1036,berühren::V,ка щун,dotýkat se
1037,verbinden::V,бахӏин,spojit
1038,verbinden::V,дахӏин,spojit
1039,bedecken::V,ялтту бущин,pokrýt
1040,bedecken::V,ялтту бакьин,pokrýt
1041,aufhängen::V,лахъан,oběsit
1042,aufhängen::V,лахъан,pověsit
1043,anzünden::V,лахъан,zapálit
1044,anzünden::V,лахъан,podpálit
1045,aufheben::V,гьаз бан,zvednout
1046,aufheben::V,гьаз бан,zdvihnout
1047,zurücklassen::V,кьаитан,zanechat
1048,zurücklassen::V,битан,zanechat
1049,verlieren::V,дакъа дан,ztratit
1050,fallen lassen::V,рутан,upustit
1051,machen::V,дан,udělat
1052,herstellen::V,яраг ишла бувиу бан,vyrobit
1053,bauen::V,дан,stavět
1054,bauen::V,дан,budovat
1055,reparieren::V,дакьин дан,opravit
1056,verbessern::V,ххуй дан,zlepšit
1057,ändern::V,баххана бан,změnit
1058,graben::V,дуклан,rýt
1059,graben::V,дуклан,kopat
1060,beugen::V,лахӏан бан,ohnout
1061,beugen::V,кьус бикӏан,ohnout
1062,biegen::V,баччин,ohnout
1063,biegen::V,лахӏан бан,ohnout
1064,drehen::V,гьанан,točit
1065,wenden::V,кӏура баен бан,obrátit
1066,umdrehen::V,кӏура баен бан,obrátit
1067,heben::V,гьаз бан,zdvihnout
1068,hochheben::V,гьаз бан,zvednout
1069,ergreifen::V,хъап дан,chopit se
1070,ergreifen::V,хъап увиу угьан,chopit se
1071,halten::V,бугьлан,držet
1072,drücken::V,кьюч бигьлан,stisknout
1073,schieben::V,щун,posouvat
1074,lecken::V,ланцӏа тӏун,lízat
1075,beißen::V,хъапа тӏун,kousat
1076,beißen::V,кьацӏа тӏун,kousat
1077,abreißen::V,буцан,utrhat
1078,abreißen::V,буцан,odtrhat
1079,abschneiden::V,бухъан,uřezat
1080,abschneiden::V,бухъан,ukrojit
1081,abschneiden::V,кьукьин,uřezat
1082,abschneiden::V,кьукьин,ukrojit
1083,binden::V,бахӏин,přivázat
1084,binden::V,дахӏин,přivázat
1085,brechen::V,гъагъан,lomit
1086,klopfen::V,кьутӏа тӏун,ťukat
1087,klopfen::V,кьутӏа тӏун,klepat
1088,hauen::V,рищун,bít
1089,kleben::V,лачӏун буллан,lepit
1090,reiben::V,ссуку буллан,třít
1091,streichen::V,дугъан,mazat
1092,streichen::V,аьгъу дан,mazat
1093,schneiden::V,духълан,řezat
1094,schneiden::V,духълан,střihat
1095,schneiden::V,кьукьлан,řezat
1096,schneiden::V,кьукьлан,střihat
1097,schütteln::V,хъюлчу буллан,třást
1098,schütteln::V,хъюлчу буллан,zatřást
1099,schwenken::V,палцӏ дуллан,mávat
1100,schütten::V,рутӏин,nasypat
1101,füllen::V,буцӏин бан,naplnit
1102,einwickeln::V,кай-кай бан,zavinout
1103,tragen::V,ларсун занан,nést
1104,tragen::V,ларсун ачин,nést
1105,schleppen::V,ххилан,vléct
1106,aufbewahren::V,ядан,schovat
1107,aufbewahren::V,ядуллан,schovat
1108,werfen::V,личин,házet
1109,fangen::V,бугьан,chytat
1110,fangen::V,бугьлан,chytat
1111,verstecken::V,ладитан,schovat
1112,verstecken::V,кьюлтӏ дан,schovat
1113,verstecken::V,дахьлаган дан,schovat
1114,teilen::V,бачӏин,rozdělit
1115,teilen::V,бутӏа бан,rozdělit
1116,schicken::V,тӏайла буккан,posílat
1117,bringen::V,диян дан,přinést
1118,hinzufügen::V,ххи бан,připojit
1119,bekommen::V,ласун,dostat
1120,erhalten::V,ласун,uchovat
1121,nehmen::V,ласун,vzít
1122,wählen::V,бувчӏин,zvolit
1123,auswählen::V,бувчӏин,vybrat
1124,auswählen::V,язи бугьан,vybrat
1125,bewahren::V,ядан,uchránit
1126,behindern::V,дайщишруду дуллан,překážet
1127,verderben::V,зия дан,zkazit
1128,beschädigen::V,зарал буллан,porušit
1129,beschädigen::V,зарал буллан,poškodit
1130,zerbrechen::V,гьагъан,rozlámat
1131,zerbrechen::V,гьагъан бан,rozlámat
1132,zerreißen::V,ххяхха дуккан,roztrhnout
1133,zerstören::V,лекьан дан,zničit
1134,verbrennen::V,ччуччин,spálit
1135,geben::V,дулун,dát
1136,reichen::V,дулун,podat
1137,schenken::V,пишкаш дан,darovat
1138,schenken::V,багъишла дан,darovat
1139,schenken::V,ихӏсандалун дуллун,darovat
1140,versprechen::V,банна чин,slíbit
1141,loben::V,цӏа дан,chválit
1142,küssen::V,ппай тӏун,líbat
1143,wiegen::V,гьуркку тӏун,chovat
1144,wiegen::V,гьуркку тӏун,kolébat
1145,wiegen::V,гьуркку буллан,chovat
1146,wiegen::V,гьуркку буллан,kolébat
1147,wiegen::V,гьуркку бан,chovat
1148,wiegen::V,гьуркку бан,kolébat
1149,wecken::V,чантӏ учин ан,vzbudit
1150,zeigen::V,ккаккан бан,ukázat
1151,führen::V,буцин,vést
1152,lehren::V,лахьхьин бан,učit
1153,lehren::V,лахьхьин буллан,učit
1154,unterrichten::V,дарс дишаван,vyučovat
1155,aufziehen::V,хъуна ан,vychovat
1156,aufziehen::V,тарбия ан,vychovat
1157,leiten::V,каялувшиву дан,vodit
1158,einladen::V,хъамалу оьвчин,pozvat
1159,vereinigen::V,ца бан,spojit
1160,besuchen::V,ялун уххан,návštívit
1161,treffen::V,хьуна бакьин,potkat
1162,sich versammeln::V,батӏин,shromáždit se
1163,spielen::V,тӏуркӏу тӏун,hrát
1164,singen::V,балай тӏун,zpívat
1165,tanzen::V,къавтӏун,tančit
1166,sich trennen::V,ппив хьун,rozejít se
1167,verlassen::V,увккун гьан,opustit
1168,retten::V,ххассал бан,zachránit
1169,bewachen::V,къарал бан,hlídat
1170,schützen::V,ябан,chránit
1171,verteidigen::V,буруччин,obhájit
1172,sich schlagen::V,биян,bít se
1173,schießen::V,битлан,střílet
1174,siegen::V,ххув хьун,zvítězit
1175,siegen::V,ххувшаву ласун,zvítězit
1176,ärgern::V,ссибизан уллан,zlobit
1177,ärgern::V,ссибизан уллан,pohoršit
1178,schlagen::V,рищун,udeřit
1179,schlagen::V,рищун,praštit
1180,stechen::V,кьутӏин,bodnout
1181,stechen::V,кьутӏин,píchnout
1182,stoßen::V,щун,strčit
1183,stehlen::V,дацин,ukrást
1184,stören::V,кьючин,vyrušit
1185,belästigen::V,бизар уллан,obtěžovat
1186,verbergen::V,лабитан,skrýt
1187,verbergen::V,кӏучӏ бан,skrýt
1188,täuschen::V,хъяврин ан,klamat
1189,betrügen::V,аьикьин ан,podvést
1190,töten::V,ивчӏан,zabít
1191,wohnen::V,оьрму бутлан,bydlit
1192,arbeiten::V,зун,pracovat
1193,sammeln::V,ттихӏин,sebrat
1194,sammeln::V,вив дишин,sebrat
1195,pflücken::V,риттун,česat
1196,jagen::V,авли занан,uhonit
1197,fischen::V,чавахъру бугьлан,chytat ryby
1198,fassen::V,бугьан,ulovit
1199,hüten::V,урттуйн бакьлан,pást
1200,treiben::V,дачин дуллан,hnát
1201,treiben::V,лихъан буллан,hnát
1202,anbinden::V,бахӏин,přivázat
1203,füttern::V,канаки буллан,krmit
1204,melken::V,ттизин,dojit
1205,hacken::V,мюрш буллан,seknout
1206,hacken::V,мюрш бан,seknout
1207,gießen::V,щин дишин,zalít
1208,reifen::V,диян,uzrát
1209,zubereiten::V,хӏадур дан,připravit
1210,zubereiten::V,хӏадур бан,připravit
1211,kochen::V,шашан,vařit
1212,kochen::V,шашан дуллан,vařit
1213,backen::V,бишлан,péct
1214,backen::V,шахьлан,péct
1215,braten::V,цӏарайх дуллан,smažit
1216,umrühren::V,хӏала бан,zamíchat
1217,stricken::V,щащлан,plést
1218,stricken::V,щащан,plést
1219,nähen::V,дуруххан,šít
1220,färben::V,ранг щун,nabarvit
1221,reinigen::V,марцӏ бан,očistit
1222,waschen::V,шюшин,mýt
1223,abwischen::V,лишин,utřít
1224,spülen::V,вилаган,spláchnout
1225,fegen::V,башин,zamést
1226,kehren::V,бахьлан,mést
1227,baden::V,щинавун учӏлан,koupat se
1228,sich waschen::V,диссун,mýt se
1229,sich waschen::V,лажин диссун,mýt se
1230,sich waschen::V,лажин дислан,mýt se
1231,sich waschen::V,биссун,mýt se
1232,sich waschen::V,чурх бислан,mýt se
1233,ausziehen::V,ликкан,svléct
1234,anziehen::V,лаххан,obléct
1235,sich anziehen::V,янна лаххан,oblékat se
1236,kämmen::V,ттарал дуккан,učesat
1237,schmücken::V,чӏюлу бан,ozdobit
1238,sagen::V,учин,říct
1239,sprechen::V,гъалгъа тӏун,mluvit
1240,reden::V,гъалгъа тӏун,hovořit
1241,sich unterhalten::V,гъалгъа тӏун,povídat se
1242,fragen::V,цӏуххин,zeptat se
1243,bitten::V,тавакъю буллан,prosit
1244,erzählen::V,хавар бусан,povídat
1245,mitteilen::V,баян бан,sdělit
1246,mitteilen::V,баян бан,oznámit
1247,mitteilen::V,хавар бан,sdělit
1248,mitteilen::V,хавар бан,oznámit
1249,nennen::V,цӏа дизан,nazvat
1250,rufen::V,оьвтӏун,volat
1251,rufen::V,оьвтӏун,zavolat
1252,prahlen::V,цӏа дуллан,chlubit se
1253,übersetzen::V,таржума бан,přeložit
1254,denken::V,пикри буллан,myslit
1255,glauben::V,вих хьун,věřit
1256,bemerken::V,хӏисав хъун,zpozorovat
1257,erkennen::V,увчӏин,poznat
1258,begreifen::V,бувчӏин,pochopit
1259,lernen::V,лахьлан,učit se
1260,lernen::V,лахьхьин,učit se
1261,wissen::V,кӏулну бикӏан,vědět
1262,wissen::V,хавар бикӏан,vědět
1263,sich erinnern an::V,дакӏнин бутан,vzpomínat si na
1264,vergessen::V,хъама битан,zapomínat
1265,messen::V,дуцин дуллан,měřit
1266,messen::V,дуцин дан,měřit
1267,zählen::V,дуккин,spočítat
1268,rechnen::V,хӏисав дан,počítat
1269,lesen::V,ккалан,číst
1270,malen::V,сурат дуллан,malovat
1271,zeichnen::V,сурат дуллан,rýsovat
1272,schreiben::V,чичин,psát
1273,schreiben::V,чичлан,psát
1274,besitzen::V,дуну икӏан,mít
1275,besitzen::V,дуну икӏан,vlastnit
1276,besitzen::V,дуну дикӏан,mít
1277,besitzen::V,дуну дикӏан,vlastnit
1278,besitzen::V,заллуну икӏан,mít
1279,besitzen::V,заллуну икӏан,vlastnit
1280,kaufen::V,машан ласун,koupit
1281,verkaufen::V,баххан,prodat
1282,bezahlen::V,арцу дулун,zaplatit
1283,bezahlen::V,багьа булун,zaplatit
1284,zahlen::V,арцу дулун,platit
1285,zahlen::V,багьа булун,platit
1286,beherrschen::V,дуну икӏан,ovládat
1287,beherrschen::V,заллуну икӏан,ovládat
1288,ertragen::V,бухӏан,snést
1289,Leber::N,,játra
1290,Moor::N,,bažina
1291,Moor::N,,slatina
1292,Anhöhe::N,,pahorek
1293,Bucht::N,,záliv
1294,Bucht::N,,zátoka
1295,Barsch::N,,okoun
1296,Hecht::N,,štika
1297,Laus::N,,veš
1298,Ruf::N,,zavolání
1299,Platz::N,,prostor
1300,Kante::N,,hrana
1301,Größe::N,,velikost
1302,Menge::N,,množství
1303,Figur::N,,figura
1304,Tasche::N,,taška
1305,Tasche::N,,brašna
1306,Öl::N,,olej
1307,Schuh::N,,bota
1308,Leine::N,,vodítko
1309,König::N,,král
1310,fein::A,,jemný
1311,auf einmal::ADV,,najednou
1312,bald::ADV,,brzo
1313,einst::ADV,,kdysi
1314,schon::ADV,,už
1315,schon::ADV,,již
1316,sie::PRN,,oni
1317,siebzig::NUM,,sedmdesát
1318,klirren::V,,řinčet
1319,heulen::V,,výt
1320,rühren::V,,dojmout
1321,zu sehen sein::V,,moci být viděn
1322,wollen::V,,chtít
1323,geraten::V,,dařit se
1324,kratzen::V,,škrábat
1325,stecken::V,,strčit
1326,schleifen::V,,brousit
1327,rütteln::V,,třást
1328,rütteln::V,,otřást
1329,ziehen::V,,tahat
1330,ziehen::V,,táhnout
1331,packen::V,,uchvátit
1332,wünschen::V,,přát
1333,zudecken::V,,přikrýt
1334,zudecken::V,,přiklopit
1335,antreiben::V,,nutit
1336,lassen::V,,dát
1337,treten::V,,kopnout
1338,verstehen::V,,porozumět
