,Concept_ID,kn,hy
535,Samstag::N,ಶನಿವಾರ,շաբաթ
536,Sonntag::N,ಭಾನುವಾರ,կիրակի
537,groß::A,ದೊಡ್ಡ,մեծ
538,groß::A,ದೊಡ್ಡ,խոշոր
539,klein::A,ಪುಟ್ಟ,պստիկ
540,klein::A,ಪುಟ್ಟ,փոքրիկ
541,lang::A,ದೀರ್ಘ,երկար
542,kurz::A,ಚಕ್ಕ,կարճ
543,breit::A,ಅಗಲವಾದ,լայն
544,schmal::A,ಇಕ್ಕಟ್ಟಾದ,նեղ
545,dicht::A,ದಟ್ಟ,խիտ
546,dick[Gegenstand]::A,ದಟ್ಟ,հաստ
547,dünn::A,ತೆಳು,բարակ
548,fein::A,ಕೋಮಲ,նուրբ
549,fest::A,ಘನ,ամուր
550,fest::A,ಘನ,պինդ
551,flach::A,ಚಪ್ಪಟೆ,տափակ
552,glatt::A,ನಯ,հարթ
553,hart::A,ಗಟ್ಟಿ,կարծր
554,weich::A,ಮೃದುವಾದ,մեղմ
555,weich::A,ಮೃದುವಾದ,փափուկ
556,rund::A,ವರ್ತುಳ,կլոր
557,spitz::A,ಮೊನಚಾದ,սրածայր
558,scharf::A,ತೀಕ್ಷ್ಣ,սուր
559,stumpf::A,ಮೊಂಡು,գուլ
560,schwer::A,ಭಾರಿ,ծանր
561,schön::A,ಸುಂದರ,սիրուն
562,schön::A,ಸುಂದರ,գեղեցիկ
563,heiß::A,ಬಿಸಿ,թեժ
564,warm::A,ಬಿಸಿ,տաք
565,warm::A,ಬಿಸಿ,ջերմ
566,kalt::A,ತಣ್ಣನೆಯ,ցուրտ
567,kühl::A,ತಂಪಾದ,զով
568,frisch::A,ನಿರ್ಮಲ,թարմ
569,feucht::A,ಒದ್ದೆಯಾದ,ղոնավ
570,nass::A,ಒದ್ದೆಯಾದ,թաց
571,trocken::A,ಶುಷ್ಕ,ցամաք
572,voll::A,ತುಂಬಿದ,լի
573,voll::A,ತುಂಬಿದ,լիքը
574,leer::A,ಖಾಲಿ,դատարկ
575,offen::A,ಮುಚ್ಚಲ್ಲದ,բաց
576,geschlossen::A,ಮುಚ್ಚಿದ,գոց
577,sauber::A,ಶುದ್ಧ,մաքուր
578,schmutzig::A,ಅಶುದ್ಧ,կեղտոտ
579,roh::A,ಹಸಿ,հում
580,reif::A,ಹಣ್ಣಾದ,հասած
581,reif::A,ಹಣ್ಣಾದ,հասուն
582,lecker::A,ಗುಚಿಕರ,համեղ
583,süß::A,ಸಿಹಿ,անուշ
584,bitter::A,ಕಹಿ,կծու
585,sauer::A,ಹುಳಿಯಾದ,թթու
586,sauer::A,ಹುಳಿಯಾದ,թթված
587,hell::A,ಹೊಳೆಯುವ,պայծառ
588,hell::A,ಹೊಳೆಯುವ,խելամիտ
589,dunkel::A,ಮಬ್ಬಾದ,մութ
590,schwarz::A,ಕಪ್ಪು,սեւ
591,weiß::A,ಬಿಳಿಯ,սպիտակ
592,rot::A,ಕೆಂಪು,կարմիր
593,gelb::A,ಹಳದಯ,դեղին
594,blau::A,ನೀಲ,կապույտ
595,grün::A,ಕಾಯಾದ,կանաչ
596,grau::A,ಬೂದುಬಣ್ಣದ,գորշ
597,bunt::A,ವರ್ಣರಂಜಿತ,գոյնզգոյն
598,billig::A,ಅಗ್ಗ,էժան
599,teuer::A,ದುಬಾರಿಯಾದ,թանկ
600,wertvoll::A,ಅಮೂಲ್ಯ,թանկարժեք
601,blind::A,ಅಂಧ,կույր
602,taub::A,ಕಿವುಡಾದ,խուլ
603,kräftig::A,ಪ್ರಬಲ,հզոր
604,stark::A,ಶಕ್ತಿವಂತ,ուժեղ
605,schwach::A,ದುರ್ಬಲ,տկար
606,schwach::A,ದುರ್ಬಲ,թույլ
607,fett::A,ಕೊಬ್ಬಿದ,գեր
608,schlank::A,ತೆಳ್ಳಗಿನ,նիհար
609,hübsch::A,ಅಂದವಾದ,գրավիչ
610,hübsch::A,ಅಂದವಾದ,սիրունիկ
611,böse::A,ಕೆಟ್ಟ,չար
612,dumm::A,ಮಂದ,հիմար
613,faul::A,ಆಲಸ,ծույլ
614,fleißig::A,ಕಡಗುವ,ջանասեր
615,fleißig::A,ಕಡಗುವ,փութաջան
616,geizig::A,ಜುಗ್ಗ,ագահ
617,geizig::A,ಜುಗ್ಗ,կծծի
618,klug::A,ಚತುರ,խելոք
619,klug::A,ಚತುರ,ընդունակ
620,geschickt::A,ದಕ್ಷ,ճարտար
621,lieb::A,ಪ್ರಿಯ,սիրելի
622,lustig::A,ಖುಷಿಯಾದ,զվարթ
623,sanft::A,ಸೌಮ್ಯ,հեզ
624,hungrig::A,ಹಸಿದ,քաղցած
625,krank::A,ಅಸ್ವಸ್ಥ,հիվանդ
626,nackt::A,ನಗ್ನ,մերկ
627,traurig::A,ದುಃಖಿತ,տխուր
628,lebendig::A,ಜೀವಂತ,կենդանի
629,gut::A,ಒಳ್ಳೆಯ,լավ
630,schlecht::A,ದುಷ್ಟ,վատ
631,richtig::A,ಸರಿ,ձիշտ
632,schlimm::A,ಅಸಹ್ಯ,լղրճուկ
633,wahr::A,ನಿಜ,ճիշտ
634,wahr::A,ನಿಜ,իրական
635,alt::A,ಮುದಿ,հին
636,neu::A,ಹೊಸ,նոր
637,ehemalig::A,ಮಾಜೀ,նախկին
638,alt[Lebewesen]::A,ವೃದ್ಧ,ծեր
639,alt[Lebewesen]::A,ವೃದ್ಧ,պառավ
640,jung::A,ಎಳ,մատաղ
641,arm::A,ಬಡ,աղքատ
642,reich::A,ಶ್ರೀಮಂತ,հարուստ
643,bekannt::A,ಅಪ್ತ,ծանոթ
644,berühmt::A,ಪ್ರಸಿದ್ಧ,հայտնի
645,berühmt::A,ಪ್ರಸಿದ್ಧ,հռչակավոր
646,fremd::A,ಪರಕೀಯ,օտար
647,verschieden::A,ಬೇರೆ,տարբեր
648,nah::A,ಹತ್ತಿರವಾದ,մոտ
649,nah::A,ಹತ್ತಿರವಾದ,մերձ
650,fern::A,ದೂರದ,հեռավոր
651,linker::A,ಎಡ,ձախ
652,rechter::A,ಬಲ,աջ
653,anderer::A,ಇತರ,այլ
654,anderer::A,ಇತರ,ուրիշ
655,erster::A,ಪ್ರಥಮ,առաջին
656,zweiter::A,ದ್ವಿತೀಯ,երկրորդ
657,dritter::A,ಮೂರನೆಯಜಗತ್ತು,երրորդ
658,letzter::A,ಅಂತ್ಯ,վերջին
659,allein::ADV,ಒಬ್ಬನೇ,միայնակ
660,auf einmal::ADV,ಒಡನೆ,միասնաբար
661,zusammen::ADV,ಒಟ್ಟಿಗೆ,միասին
662,zusammen::ADV,ಒಟ್ಟಿಗೆ,իրար հետ
663,lange::ADV,ದೀರ್ಘ,երկար ժամանակ
664,plötzlich::ADV,ಅನಾಮತ್ತು,հանկարծ
665,sofort::ADV,ಜಾಗ್ರತೆ,իսկույն
666,später::ADV,ತರುವಾಯ,ավելի ուշ
667,später::ADV,ತರುವಾಯ,հետո
668,jetzt::ADV,ಈಗ,այժմ
669,heute::ADV,ಇಂದು,այսօր
670,morgen::ADV,ನಾಳೆ,վաղը
671,bald::ADV,ಬೇಗ,շուտով
672,dann::ADV,ಆಗ,ապա
673,dann::ADV,ಆಗ,հետո
674,gestern::ADV,ನಿನ್ನೆ,երեկ
675,einst::ADV,ಪೂರ್ವದಲ್ಲಿ,հին ատեն
676,damals::ADV,ಆಗ,ատէնին
677,danach::ADV,ಆಮೇಲೆ,ապա
678,danach::ADV,ಆಮೇಲೆ,այն ժամանակ
679,vorher::ADV,ಮುಂಚೆ,առաջ
680,zuerst::ADV,ಮೊದಲಿಗೆ,նախ
681,einmal::ADV,ಒಮ್ಮೆ,մի անգամ
682,manchmal::ADV,ಆಗಾಗ,երբեմն
683,oft::ADV,ಅನೇಕಸಲ,հաճախ
684,immer::ADV,ಯಾವಾಗಲೂ,միշտ
685,niemals::ADV,ಯಾವಾಗಲೂ ಇಲ್ಲ,երբեք
686,hier::ADV,ಇಲ್ಲಿ,այստեղ
687,hierhin::ADV,ಇತ್ತ,այստեղ
688,von hier::ADV,ಇಲ್ಲಿಂದ,այդտեղից
689,dort::ADV,ಅಲ್ಲಿ,այնտեղ
690,dorthin::ADV,ಅಲ್ಲಿಗೆ,այնտեղ
691,geradeaus::ADV,ಸೀದಾ,ուղիղ
692,vorwärts::ADV,ಮುನ್ನೆಡೆವ,առաջ
693,rückwärts::ADV,ಹಿಂದುಗಡೆಗೆ,դեպի ետ
694,zurück::ADV,ಹಿಂದಕ್ಕೆ,ետ
695,unten::ADV,ಕೆಳಗೆ,ներքեւում
696,hinab::ADV,ಕೆಳಕ್ಕೆ,ներքեւ
697,oben::ADV,ಮೇಲೆ,վերեւում
698,hinauf::ADV,ಮೇಲಕ್ಕೆ,վերեւ
699,überall::ADV,ಎಲ್ಲಸ್ಥಳಗಳು,ամենուր
700,nicht::ADV,ಇಲ್ಲ,չէ
701,nicht::ADV,ಅಲ್ಲ,չէ
702,ein wenig::ADV,ತುಸು,մի քիչ
703,kaum::ADV,ಕಠಿನವಾಗಿ,հազիվ
704,sehr::ADV,ಬಹು,շատ
705,so::ADV,ಅಷ್ಟು,այդպես
706,noch::ADV,ಇನ್ನು,դեռ
707,nur::ADV,ಕೇವಲ,միայն
708,schon::ADV,ಆಗಲೇ,արդեն
709,wieder::ADV,ಪುನಃ,նորից
710,wieder::ADV,ಪುನಃ,դարձյալ
711,vergebens::ADV,ನಿಷ್ಫಲವಾಗಿ,իզուր
712,vor::PRP,ಮುಂದೆ,դիմացը
713,hinter::PRP,ಹಿಂದ,ետեւը
714,unter::PRP,ಕೆಳ,տակ
715,durch::PRP,ನೇರವಾಗಿ,միջով
716,neben::PRP,ಅಧರ ಬಲಿಕ,քովը
717,zwischen::PRP,ನಡುವೆ,միջեւ
718,wegen::PRP,ಅಧಕ್ಕಗಿ,պատճառով
719,wegen::PRP,ಅಧಕ್ಕಗಿ,շնորհից
720,dies::PRN,ಈ,սա
721,dies::PRN,ಈ,այս
722,das::PRN,ಅದು,դա
723,das::PRN,ಅದು,այդ
724,alles::PRN,ಎಲ್ಲ,ամեն ինչ
725,ich::PRN,ನಾನು,ես
726,du::PRN,ನೀನು,դու
727,er::PRN,ಅವನು,նա
728,er::PRN,ಇವನು,նա
729,wir::PRN,ನಾವು,մենք
730,ihr::PRN,ನೀವು,դուք
731,sie::PRN,ಅವರು,նրանք
732,was::FPRN,ಏನು,ինչ
733,wer::FPRN,ಯಾರಿಗೆ,ով
734,wo::FADV,ಎಲ್ಲಿ,ուր
735,wo::FADV,ಎಲ್ಲಿ,որտեղ
736,wohin::FADV,ಎಲ್ಲಿಗೆ,դեպի ուր
737,wie::FADV,ಹೇಗೆ,ինչպես
738,warum::FADV,ಏಕೆ,ինչու
739,wieviel::FNUM,ಎಷ್ಟು,որչափ
740,eins::NUM,ಒಂದು,մեկ
741,zwei::NUM,ಎರಡು,երկու
742,drei::NUM,ಮೂರು,երեք
743,vier::NUM,ನಾಲ್ಕು,չորս
744,fünf::NUM,ಅಯ್ದು,հինգ
745,sechs::NUM,ಆರು,վեց
746,sieben::NUM,ಏಳು,յոթ
747,acht::NUM,ಎಂಟು,ութ
748,neun::NUM,ಒಂಭಬತ್ತು,ինը
749,zehn::NUM,ಹತ್ತು,տասը
750,elf::NUM,ಹನ್ನೊಂದು,տասնմեկ
751,zwölf::NUM,ಹನ್ನೆರಡು,տասներկու
752,zwanzig::NUM,ಇಪ್ಪತ್ತು,քսան
753,dreißig::NUM,ಮೂವತ್ತು,երեսուն
754,vierzig::NUM,ನಲವತ್ತು,քառասուն
755,fünfzig::NUM,ಐವತ್ತು,հիսուն
756,sechzig::NUM,ಅರುವತ್ತು,վաթսուն
757,siebzig::NUM,ಎಪ್ಪತ್ತು,յոթանասուն
758,achtzig::NUM,ಎಂಬತ್ತು,ութսուն
759,neunzig::NUM,ತೊಂಬತ್ತು,իննսուն
760,hundert::NUM,ನೂರು,հարյուր
761,tausend::NUM,ಸಾವಿರ,հազար
762,und::CNJ,ಮತ್ತು,ու
763,oder::CNJ,ಅಥವಾ,կամ
764,stehen::V,ನಿಲ್ಲು,կանգնել
765,sitzen::V,ಕುಳ್ಳಿರು,նստել
766,liegen::V,ಮಲಗಿಕೊ,ստել
767,hängen::V,ಇಳಿಯಬಿಡು,կախվել
768,werden::V,ಆಗು,դառնալ
769,passieren::V,ಆಗು,պատահել
770,beginnen::V,ಆರಂಭಿಸು,սկսվել
771,enden::V,ಕೊನೆಗಾಣು,վերջանալ
772,wechseln::V,ಮಾರ್ಪಡಿಸು,փոխվել
773,aufgehen[Sonne]::V,ಮೂಡು,բարձրանալ
774,aufgehen[Sonne]::V,ಮೂಡು,ելնել 
775,untergehen[Sonne]::V,ಮುಳುಗು,մտնել
776,scheinen[Sonne]::V,ಹೊಳೆ,շողալ
777,scheinen[Sonne]::V,ಹೊಳೆ,փայլել
778,donnern::V,ಗುಡುಗಾಗು,որոտալ
779,wehen::V,ತೀಡು,փչել
780,strömen::V,ಹರಿ,հոսել
781,fließen::V,ಹರಿ,հոսել
782,sich drehen::V,ಸುತ್ತು,պտտվել
783,schwanken::V,ಓಲಾಡು,տատանվել
784,schwingen::V,ತೂಗು,ճոճվել
785,fallen::V,ಉದುರು,ընկնել
786,brennen::V,ಉರಿ,այրվել
787,rauchen::V,ಹೊಗೆಬಿಡು,ծխել
788,regnen::V,ಸುರಿ,անձրեւ գալ
789,gefrieren::V,ಹೆಪ್ಪುಗಟ್ಟು,սառչել
790,tauen::V,ಬೆಚ್ಚಗಾಗು,լկիլ
791,schmelzen::V,ಕರಗು,հալիլ
792,trocknen::V,ಒಣಗು,չորանալ
793,sieden::V,ಕುದಿ,եռալ
794,faulen::V,ಕೊಳೆ,փտել
795,verfaulen::V,ನಶಿಸು,նեխել
796,reißen::V,ಒಡೆ,պատռվել
797,reißen::V,ಒಡೆ,ճղվել
798,versinken::V,ಮುಳುಗು,սուզվել
799,vergehen::V,ಸಾಗು,անցնել 
800,erscheinen::V,ತೋರು,հայտնվել
801,erscheinen::V,ತೋರು,երեւալ
802,verschwinden::V,ಮಾಯವಾಗು,անհետանալ
803,sinken::V,ಕುಸಿ,ընկնել
804,abnehmen::V,ತಗ್ಗು,փոքրանալ
805,zunehmen::V,ಬೆಳೆ,մեծանալ
806,steigen::V,ಉಬ್ಬು,բարձրանալ
807,wachsen::V,ಬೆಳೆ,աճել
808,glänzen::V,ಮಿರುಗು,նշուլել
809,glänzen::V,ಮಿರುಗು,փայլիլ
810,funkeln::V,ಮಿನುಗು,փայլատակել
811,lärmen::V,ಶಬ್ದ ಮಾಡಲು,աղմուկ հանել
812,läuten::V,ಬಾರಿಸು,զնգալ
813,klingeln::V,ಅನುರಣಿಸು,զնգալ
814,klirren::V,ಕಿಣಿಕಿಣಿಸು,զնգզնգալ
815,brausen::V,ಅಬ್ಬರಿಸು,մոլեգնել
816,rauschen::V,ಮರ್ಮರಗುಟ್ಟಿಸು,սոսափել
817,klingen::V,ಉಸಿರು,հնչել
818,bellen::V,ಬಗುಳು,հաչել
819,heulen::V,ಅರಚು,ոռնալ 
820,blasen::V,ಗಾಳಿ ಊದು,փչել 
821,pfeifen::V,ಸಿಳ್ಳೆಯೂದು,սուլել
822,schreien::V,ಕರೆ,գոռալ 
823,stöhnen::V,ನರಳು,տնքալ
824,zittern::V,ನಡುಗು,դողալ
825,leben::V,ಇರು,ապրել
826,geboren werden::V,ಉಂಟಾಗು,ծնվել
827,atmen::V,ಉಸಿರು,շնչել
828,trinken::V,ಕುಡಿ,խմել
829,essen::V,ತಿನ್ನು,ուտել
830,schlucken::V,ನುಂಗು,կլանել
831,schlucken::V,ನುಂಗು,կուլ տալ
832,müde werden::V,ಬಳಲು,հոգնել
833,einschlafen::V,ನಿದ್ಧೆಹೋಗು,քուն մտնել
834,schlafen::V,ನಿದ್ರಿಸು,քնել
835,aufwachen::V,ಏಳು,արթննալ
836,aufstehen::V,ಏಳು,ելլել
837,sich erholen::V,ಸುಧಾರಿಸು,հանգստանալ
838,krank werden::V,ಬೇನೆಬೀಳು,հիւանդանալ
839,krank sein::V,ಕೆಟ್ಟ ಎಂದು,հիվանդ լինել
840,schmerzen::V,ಕಚ್ಚು,ցավել
841,husten::V,ಕೆಮ್ಮು,հազալ
842,genesen::V,ಮತ್ತೆಹೊದಿಸು,ապաքինվել
843,sterben::V,ಮೃತಪಡು,մեռնել
844,sterben::V,ಮೃತಪಡು,վախճանվել
845,umkommen::V,ಹಾಳಾಗು,կործանվել
846,sich bewegen::V,ಚಲಿಸು,ընթանալ
847,sich rühren::V,ಕದಲು,շարժվել
848,sich erheben::V,ಏಳು,կանգնել
849,sich erheben::V,ಏಳು,վեր կենալ
850,sich setzen::V,ಕೂರು,նստել
851,hinfallen::V,ಬೀಳು,ընկնել
852,laufen::V,ನಡೆ,քայլել
853,schreiten::V,ಮೆಲ್ಲಗೆ ನಡೆ,ճեմել
854,spazierengehen::V,ವಿಹರಿಸು,շրջագայել
855,eilen::V,ಮುನ್ನುಗ್ಗು,շտապել
856,sich beeilen::V,ಆತುರಪಡು,շտապել 
857,sausen::V,ಒಗೆ,սլանալ
858,rennen::V,ಓಡು,վազել
859,springen::V,ಜಿಗಿ,ցատկել
860,klettern::V,ಏರು,մագլցել
861,schaukeln::V,ತೂಗು,ճոճվել
862,schaukeln::V,ತೂಗು,օրորվել
863,kriechen::V,ತೆವಳು,սողալ
864,schwimmen::V,ಈಜು,լողալ
865,tauchen::V,ಕೆಳಗಿಳಿ,սուզվել
866,rudern::V,ಸಾಗಿಸು,թիավարել
867,fahren::V,ನಡೆಸು,ընթանալ
868,fliegen::V,ಹಾರು,թռչել
869,gehen::V,ಹೋಗು,գնալ
870,weggehen::V,ಹೊರಡು,հեռանալ
871,abfahren::V,ತೆರಳು,ճանապարհվել
872,anhalten::V,ನಿಲ್ಲು,կանգնել
873,hineingehen::V,ಒಳಹೊಗು,մտնել
874,eintreten::V,ಒಳಹೊಗು,մտնել
875,kommen::V,ಬರು,գալ
876,ankommen::V,ಬರು,ժամանել
877,zurückkommen::V,ಹಿಂದಿರುಗು,վերադառնալ
878,bleiben::V,ಇರು,մնալ
879,warten::V,ಇರು,սպասել
880,erwarten::V,ನಿರೀಕ್ಷಿಸು,սպասել
881,suchen::V,ಹುಡುಕು,որոնել
882,finden::V,ಕಂಡುಕೊ,գտնել
883,versuchen::V,ಪ್ರಯತ್ನಿಸು,փորձել
884,vorbereiten::V,ಸಿದ್ಧವಾಗು,պատրաստել
885,lieben::V,ಪ್ರೀತಿಸು,սիրել
886,mögen::V,ಇಷ್ಟಪಡು,հավանել
887,mögen::V,ಇಷ್ಟಪಡು,սիրել
888,lachen::V,ನಗು,ծիծաղել
889,rühren::V,ಹೃದಯ ಸ್ಪರ್ಶಕ್ಕೆ,հուզել
890,weinen::V,ಅಳು,լալ
891,schimpfen::V,ಗೊಣಗು,տրտնջալ
892,schimpfen::V,ಗೊಣಗು,քրթմնջել
893,sich ärgern::V,ಗಣಗಾಡು,զայրանալ
894,sich fürchten::V,ನಡುಗು,վախնալ
895,fürchten::V,ಹೆದರು,վախենալ
896,fliehen::V,ಓಡಿಹೋಗು,փախչել
897,flüchten::V,ಪಾರಾಗು,փախչել
898,sehen::V,ಕಾಣು,տեսնել
899,anschauen::V,ನೋಡು,դիտել
900,ansehen::V,ನಿರೀಕ್ಷಿಸು,նայել
901,hören::V,ಕೇಳು,լսել
902,zuhören::V,ಆಲಿಸು,ունկնդրել
903,probieren::V,ರುಚಿ ನೋಡು,համը տեսել
904,riechen::V,ಮೂಸು,հոտ առնել
905,fühlen::V,ಸ್ಪರ್ಯಿಸಿತಿಳಿ,զգալ
906,scheinen::V,ತೋರು,երեւալ
907,zu sehen sein::V,ಕಾಣಿಸು,երեւալ
908,vernehmen::V,ಕೇಳು,իմանալ 
909,frieren::V,ಚಳಿಯಿಂದ ಸೆಡೆದುಕೊ,մրսել
910,tun::V,ಮಾಡು,անել
911,können::V,ಮಾಡಬಲ್ಲ,կարողանալ
912,wollen::V,ಬಯಸು,ուզել
913,wollen::V,ಬಯಸು,ցանկանալ
914,anfangen::V,ಪ್ರಾರಂಭಿಸು,սկսել
915,beenden::V,ನಿಲ್ಲಿಸು,վերջացնել
916,aufhören::V,ಮುಗಿಸು,դադարել
917,gelingen::V,ಯಶಸ್ವಿಯಾಗು,հաջողվել
918,gelingen::V,ಯಶಸ್ವಿಯಾಗು,գլուխ գալ
919,geraten::V,ಉತ್ಪತ್ತಿಮಾಡು,ստացվել
920,öffnen::V,ತೆರೆ,բաց անել
921,schließen::V,ಮುಚ್ಚು,փակել 
922,stellen::V,ಇಕ್ಕು,դնել
923,setzen::V,ಇಡು,նստեցնել
924,legen::V,ಇಡು,դնել
925,berühren::V,ತಾಕು,դիպչել
926,berühren::V,ತಾಕು,շոշափել
927,verbinden::V,ಕೂಡಿಸು,շաղկապել
928,bedecken::V,ಮುಚ್ಚು,ծածկել
929,aufhängen::V,ತೂಗುಹಾಕು,կախել
930,anzünden::V,ಹತ್ತಿಸು,վառել
931,aufheben::V,ಆಯಿ,վերցնել
932,zurücklassen::V,ಬಿಡು,թողնել
933,verlieren::V,ಕಳೆ,կորցնել
934,fallen lassen::V,ಬೀಳಿಸು,գցել
935,machen::V,ಮಾಡು,անել
936,herstellen::V,ತಯಾರಿಸು,արտադրել
937,bauen::V,ಕಟ್ಟು,կառուցել
938,reparieren::V,ಸರಿಪಡಿಸು,նորոգել
939,verbessern::V,ತಿದ್ದು,բարելավել
940,ändern::V,ಬದಲಾಯಿಸು,փոխել
941,graben::V,ಅಗೆ,փորել
942,beugen::V,ಬಗ್ಗಿಸು,ծռել
943,biegen::V,ಬಗ್ಗಿಸು,թեքել
944,drehen::V,ತಿರುಗು,ոլորել
945,wenden::V,ತಿರುಗು,պտտել
946,umdrehen::V,ತಿರುಗಿಸು,շրջել
947,heben::V,ಎತ್ತು,բարձրացնել
948,hochheben::V,ಎತ್ತು,բարձրացնել
949,ergreifen::V,ಆಕ್ರಮಿಸು,վարակվել
950,halten::V,ಹಿಡಿ,բռնել
951,drücken::V,ಒತ್ತು,ճնշել
952,schieben::V,ನೂಕು,հրել
953,kratzen::V,ತರಚಿಕೊಳ್ಳು,քերել
954,lecken::V,ನೆಕ್ಕು,լիզել
955,beißen::V,ಕಚ್ಚು,կծել
956,abreißen::V,ಹರಿ,պոկել
957,abschneiden::V,ಕತ್ತರಿಸು,կտրել 
958,binden::V,ಕಟ್ಟು,կապել
959,stecken::V,ಸಿಕ್ಕಿಸು,խրել
960,brechen::V,ಮುರಿ,կոտրել 
961,klopfen::V,ತಟ್ಟು,թակել
962,hauen::V,ಹೊಡೆ,ծեծել
963,kleben::V,ಅಂಟಿಸು,կպցնել
964,reiben::V,ಉಜ್ಜು,շփել
965,streichen::V,ಹರಡು,վրան քսել
966,schleifen::V,ಮಸೆ,սրել 
967,schneiden::V,ಕತ್ತರಿಸು,կտրել
968,rütteln::V,ಕುಲುಕಿಸು,ցնցել
969,schütteln::V,ಅಲುಗಿಸು,թափահարել
970,schwenken::V,ತೂಗಾಡು,ճոճել
971,schütten::V,ಎರೆ,լցնել
972,füllen::V,ತುಂಬಿಸು,լիքը լցնել
973,einwickeln::V,ಹೊದಿಸು,փաթաթել
974,tragen::V,ಹೊರು,կրել
975,tragen::V,ಹೊರು,տանել
976,schleppen::V,ಜಗ್ಗು,քաշել
977,ziehen::V,ಎಳೆ,ձգել
978,ziehen::V,ಎಳೆ,քաշել
979,aufbewahren::V,ಇಟ್ಟುಕೊ,պահել 
980,werfen::V,ಎಸೆ,նետել
981,fangen::V,ಹಿಡಿ,
982,packen::V,ಸೆಳೆ,հափշտակել
983,verstecken::V,ಮುಚ್ಚಿಡು,ծածկել
984,teilen::V,ವಿಭಜಿಸು,բաժանել
985,schicken::V,ಕಳುಹಿಸು,ուղարկել
986,bringen::V,ತರು,բերել
987,hinzufügen::V,ಕೂಡಿಸು,ավելացնել
988,bekommen::V,ಸಂಪಾದಿಸು,հայթայթել
989,erhalten::V,ಪಡೆ,ստանալ
990,nehmen::V,ಹಿಡಿ,վերցնել
991,wählen::V,ಆರಿಸು,ընտրել
992,auswählen::V,ಆಯಿ,գերադասել
993,bewahren::V,ರಕ್ಷಿಸಿಡು,պահպանել
994,behindern::V,ಅಡ್ಡಿಮಾಡು,խոչընդոտել
995,verderben::V,ಕೆಡಿಸು,փչացնել
996,beschädigen::V,ಹಾಳುಮಾಡು,վնասել
997,zerbrechen::V,ಮುರಿ,ջարդել
998,zerbrechen::V,ಮುರಿ,կոտրել
999,zerreißen::V,ಸೀಳು,պատռել
1000,zerstören::V,ಅಳಿಸು,քանդել
1001,verbrennen::V,ಸುಡು,այրել
1002,geben::V,ಕೊಡು,տալ
1003,reichen::V,ಕೊಡು,հանձնել
1004,schenken::V,ಅರ್ಪಿಸು,նվիրել
1005,versprechen::V,ವಾಗ್ದಾನಮಾಡು,խոստանալ
1006,wünschen::V,ಬಯಸು,մաղթել
1007,loben::V,ಹೊಗಳು,գովել
1008,küssen::V,ಚುಂಬಿಸು,համբուրել
1009,wiegen::V,ತೂಗು,օրորել
1010,zudecken::V,ಹಾಸು,վրան գցել
1011,wecken::V,ಎಬ್ಬಿಸು,զարթնեցնել
1012,zeigen::V,ತೋರಿಸು,ցույց տալ
1013,führen::V,ದಾರಿತೋರಿಸು,ուղեկցել
1014,lehren::V,ಕಲಿಸು,սովորեցնել
1015,unterrichten::V,ಬೋಧಿಸು,ավանդել
1016,aufziehen::V,ಸಲಹು,դաստիարակել
1017,leiten::V,ಮುಂದಾಳಾಗಿರು ,ղեկավարել
1018,leiten::V,ಮುಂದಾಳಾಗಿರು ,կառավարել
1019,antreiben::V,ಓಡಿಸು,շտապեցնել
1020,lassen::V,ಮಾಡಲುಬಿಡು,ստիպել
1021,einladen::V,ಆಹ್ವಾನಿಸು,հրավիրել
1022,vereinigen::V,ಒಂದಾಗು,միացնել
1023,besuchen::V,ಭೇಟಿಯಾಗು,այցելել
1024,treffen::V,ಸಂಧಿಸು,հանդիպել
1025,sich versammeln::V,ನೆರೆ,հավաքվել
1026,spielen::V,ಆಡು,խաղալ
1027,singen::V,ಹಾಡು,երգել
1028,tanzen::V,ಕುಣಿ,պարել
1029,sich trennen::V,ಪ್ರತ್ಯೇಮಾಡು,ցրվել
1030,verlassen::V,ಕಳೆ,լքել
1031,retten::V,ರಕ್ಷಿಸು,փրկել
1032,bewachen::V,ಕಾಪಾಡು,պահել
1033,schützen::V,ಸಂರಕ್ಷಿಸು,պաշտպանել
1034,verteidigen::V,ಕಾಪಿಡು,պաշտպանել
1035,sich schlagen::V,ಕಿತ್ತಾಟ,կռվել
1036,schießen::V,ಎಸೆ,կրակել
1037,siegen::V,ಗೆಲ್ಲು,հաղթել
1038,ärgern::V,ರೇಗಿಸು,ձանձրացնել
1039,schlagen::V,ಹೊಡೆ,խփել
1040,treten::V,ಒದೆ,քացի տալ
1041,stechen::V,ಚುಚ್ಚು,խայթել
1042,stoßen::V,ತಳ್ಳು,մղել
1043,stehlen::V,ಕದಿ,գողանալ
1044,stören::V,ಕತಕು,խանգարել
1045,belästigen::V,ತೊಂದರೆ,անհանգստացնել
1046,verbergen::V,ಮರೆಮಾಜು,թաքցնել
1047,täuschen::V,ಠಕ್ಕಿಸು,խաբել
1048,betrügen::V,ವಂಚಿಸು,խաբել
1049,töten::V,ಕೊಲ್ಲು,սպանել 
1050,wohnen::V,ವಾಸಿಸು,բնակվել
1051,arbeiten::V,ಕೆಲಸ ಮಾಡು,աշխատել
1052,sammeln::V,ಸಂಚಯಿಸು,հավաքել
1053,pflücken::V,ಬಿಡಿಸು,քաղել
