,Concept_ID,kn,la
573,grau::A,ಬೂದುಬಣ್ಣದ,canus
574,bunt::A,ವರ್ಣರಂಜಿತ,varius
575,billig::A,ಅಗ್ಗ,vilis
576,teuer::A,ದುಬಾರಿಯಾದ,carus
577,wertvoll::A,ಅಮೂಲ್ಯ,pretiosus
578,blind::A,ಅಂಧ,caecus
579,taub::A,ಕಿವುಡಾದ,surdus
580,kräftig::A,ಪ್ರಬಲ,robustus
581,stark::A,ಶಕ್ತಿವಂತ,firmus
582,stark::A,ಶಕ್ತಿವಂತ,validus
583,schwach::A,ದುರ್ಬಲ,debilis
584,schwach::A,ದುರ್ಬಲ,infirmus
585,fett::A,ಕೊಬ್ಬಿದ,crassus
586,schlank::A,ತೆಳ್ಳಗಿನ,procerus
587,hübsch::A,ಅಂದವಾದ,pulcher
588,böse::A,ಕೆಟ್ಟ,improbus
589,dumm::A,ಮಂದ,stultus
590,dumm::A,ಮಂದ,stupidus
591,faul::A,ಆಲಸ,piger
592,fleißig::A,ಕಡಗುವ,sedulus
593,geizig::A,ಜುಗ್ಗ,avarus
594,klug::A,ಚತುರ,prudens
595,geschickt::A,ದಕ್ಷ,sollers
596,lieb::A,ಪ್ರಿಯ,carus
597,lustig::A,ಖುಷಿಯಾದ,iocosus
598,sanft::A,ಸೌಮ್ಯ,clemens
599,hungrig::A,ಹಸಿದ,impastus
600,krank::A,ಅಸ್ವಸ್ಥ,aeger
601,nackt::A,ನಗ್ನ,nudus
602,traurig::A,ದುಃಖಿತ,maestus
603,lebendig::A,ಜೀವಂತ,vivus
604,gut::A,ಒಳ್ಳೆಯ,bonus
605,schlecht::A,ದುಷ್ಟ,malus
606,richtig::A,ಸರಿ,rectus
607,schlimm::A,ಅಸಹ್ಯ,malus
608,wahr::A,ನಿಜ,verus
609,alt::A,ಮುದಿ,antiquus
610,neu::A,ಹೊಸ,novus
611,ehemalig::A,ಮಾಜೀ,pristinus
612,alt[Lebewesen]::A,ವೃದ್ಧ,vetus
613,jung::A,ಎಳ,iuvenis
614,arm::A,ಬಡ,pauper
615,reich::A,ಶ್ರೀಮಂತ,dives
616,bekannt::A,ಅಪ್ತ,notus
617,berühmt::A,ಪ್ರಸಿದ್ಧ,celeber
618,berühmt::A,ಪ್ರಸಿದ್ಧ,illustris
619,fremd::A,ಪರಕೀಯ,peregrinus
620,verschieden::A,ಬೇರೆ,varius
621,nah::A,ಹತ್ತಿರವಾದ,propinquus
622,fern::A,ದೂರದ,longinquus
623,linker::A,ಎಡ,sinister
624,rechter::A,ಬಲ,dexter
625,anderer::A,ಇತರ,alius
626,erster::A,ಪ್ರಥಮ,primus
627,zweiter::A,ದ್ವಿತೀಯ,secundus
628,dritter::A,ಮೂರನೆಯಜಗತ್ತು,tertius
629,letzter::A,ಅಂತ್ಯ,ultimus
630,allein::ADV,ಒಬ್ಬನೇ,solum
631,auf einmal::ADV,ಒಡನೆ,simul
632,zusammen::ADV,ಒಟ್ಟಿಗೆ,una
633,lange::ADV,ದೀರ್ಘ,diu
634,plötzlich::ADV,ಅನಾಮತ್ತು,subito
635,plötzlich::ADV,ಅನಾಮತ್ತು,repente
636,sofort::ADV,ಜಾಗ್ರತೆ,statim
637,später::ADV,ತರುವಾಯ,postea
638,jetzt::ADV,ಈಗ,nunc
639,heute::ADV,ಇಂದು,hodie
640,morgen::ADV,ನಾಳೆ,cras
641,bald::ADV,ಬೇಗ,mox
642,dann::ADV,ಆಗ,deinde
643,gestern::ADV,ನಿನ್ನೆ,heri
644,einst::ADV,ಪೂರ್ವದಲ್ಲಿ,olim
645,damals::ADV,ಆಗ,tum
646,danach::ADV,ಆಮೇಲೆ,postea
647,vorher::ADV,ಮುಂಚೆ,antea
648,zuerst::ADV,ಮೊದಲಿಗೆ,primo
649,einmal::ADV,ಒಮ್ಮೆ,semel
650,manchmal::ADV,ಆಗಾಗ,interdum
651,oft::ADV,ಅನೇಕಸಲ,saepe
652,immer::ADV,ಯಾವಾಗಲೂ,semper
653,niemals::ADV,ಯಾವಾಗಲೂ ಇಲ್ಲ,numquam
654,hier::ADV,ಇಲ್ಲಿ,hic
655,hierhin::ADV,ಇತ್ತ,huc
656,von hier::ADV,ಇಲ್ಲಿಂದ,hinc
657,dort::ADV,ಅಲ್ಲಿ,ibi
658,dorthin::ADV,ಅಲ್ಲಿಗೆ,eo
659,geradeaus::ADV,ಸೀದಾ,recte
660,vorwärts::ADV,ಮುನ್ನೆಡೆವ,porro
661,rückwärts::ADV,ಹಿಂದುಗಡೆಗೆ,retro
662,zurück::ADV,ಹಿಂದಕ್ಕೆ,retro
663,unten::ADV,ಕೆಳಗೆ,infra
664,hinab::ADV,ಕೆಳಕ್ಕೆ,pessum
665,oben::ADV,ಮೇಲೆ,supra
666,hinauf::ADV,ಮೇಲಕ್ಕೆ,sursum
667,überall::ADV,ಎಲ್ಲಸ್ಥಳಗಳು,ubique
668,nicht::ADV,ಇಲ್ಲ,non
669,nicht::ADV,ಅಲ್ಲ,non
670,ein wenig::ADV,ತುಸು,paulum
671,kaum::ADV,ಕಠಿನವಾಗಿ,vix
672,kaum::ADV,ಕಠಿನವಾಗಿ,aegre
673,sehr::ADV,ಬಹು,valde
674,sehr::ADV,ಬಹು,magnopere
675,so::ADV,ಅಷ್ಟು,ita
676,noch::ADV,ಇನ್ನು,etiam
677,nur::ADV,ಕೇವಲ,solum
678,nur::ADV,ಕೇವಲ,tantum
679,schon::ADV,ಆಗಲೇ,iam
680,wieder::ADV,ಪುನಃ,rursus
681,vergebens::ADV,ನಿಷ್ಫಲವಾಗಿ,frustra
682,vor::PRP,ಮುಂದೆ,ante
683,hinter::PRP,ಹಿಂದ,post
684,unter::PRP,ಕೆಳ,sub
685,durch::PRP,ನೇರವಾಗಿ,per
686,neben::PRP,ಅಧರ ಬಲಿಕ,iuxta
687,zwischen::PRP,ನಡುವೆ,inter
688,wegen::PRP,ಅಧಕ್ಕಗಿ,propter
689,dies::PRN,ಈ,hoc
690,das::PRN,ಅದು,id
691,alles::PRN,ಎಲ್ಲ,omnia
692,ich::PRN,ನಾನು,ego
693,du::PRN,ನೀನು,tu
694,er::PRN,ಅವನು,is
695,er::PRN,ಅವನು,ille
696,er::PRN,ಇವನು,is
697,er::PRN,ಇವನು,ille
698,wir::PRN,ನಾವು,nos
699,ihr::PRN,ನೀವು,vos
700,sie::PRN,ಅವರು,ii
701,sie::PRN,ಅವರು,illi
702,was::FPRN,ಏನು,quid
703,wer::FPRN,ಯಾರಿಗೆ,quis
704,wo::FADV,ಎಲ್ಲಿ,ubi
705,wohin::FADV,ಎಲ್ಲಿಗೆ,quo
706,wie::FADV,ಹೇಗೆ,quomodo
707,warum::FADV,ಏಕೆ,cur
708,wieviel::FNUM,ಎಷ್ಟು,quantum
709,eins::NUM,ಒಂದು,unus
710,zwei::NUM,ಎರಡು,duo
711,drei::NUM,ಮೂರು,tres
712,vier::NUM,ನಾಲ್ಕು,quattuor
713,fünf::NUM,ಅಯ್ದು,quinque
714,sechs::NUM,ಆರು,sex
715,sieben::NUM,ಏಳು,septem
716,acht::NUM,ಎಂಟು,octo
717,neun::NUM,ಒಂಭಬತ್ತು,novem
718,zehn::NUM,ಹತ್ತು,decem
719,elf::NUM,ಹನ್ನೊಂದು,undecim
720,zwölf::NUM,ಹನ್ನೆರಡು,duodecim
721,zwanzig::NUM,ಇಪ್ಪತ್ತು,viginti
722,dreißig::NUM,ಮೂವತ್ತು,triginta
723,vierzig::NUM,ನಲವತ್ತು,quadraginta
724,fünfzig::NUM,ಐವತ್ತು,quinquaginta
725,sechzig::NUM,ಅರುವತ್ತು,sexaginta
726,siebzig::NUM,ಎಪ್ಪತ್ತು,septuaginta
727,achtzig::NUM,ಎಂಬತ್ತು,octoginta
728,neunzig::NUM,ತೊಂಬತ್ತು,nonaginta
729,hundert::NUM,ನೂರು,centum
730,tausend::NUM,ಸಾವಿರ,mille
731,und::CNJ,ಮತ್ತು,et
732,und::CNJ,ಮತ್ತು,-que
733,oder::CNJ,ಅಥವಾ,vel
734,stehen::V,ನಿಲ್ಲು,stare
735,sitzen::V,ಕುಳ್ಳಿರು,sedere
736,liegen::V,ಮಲಗಿಕೊ,iacere
737,hängen::V,ಇಳಿಯಬಿಡು,pendere
738,werden::V,ಆಗು,fieri
739,passieren::V,ಆಗು,accidere
740,beginnen::V,ಆರಂಭಿಸು,incipere
741,enden::V,ಕೊನೆಗಾಣು,finem habere
742,wechseln::V,ಮಾರ್ಪಡಿಸು,mutari
743,aufgehen[Sonne]::V,ಮೂಡು,oriri
744,untergehen[Sonne]::V,ಮುಳುಗು,occidere
745,scheinen[Sonne]::V,ಹೊಳೆ,lucere
746,donnern::V,ಗುಡುಗಾಗು,tonare
747,wehen::V,ತೀಡು,flare
748,strömen::V,ಹರಿ,fluere
749,fließen::V,ಹರಿ,manare
750,sich drehen::V,ಸುತ್ತು,torqueri
751,schwanken::V,ಓಲಾಡು,vacillare
752,schwingen::V,ತೂಗು,vibrare
753,fallen::V,ಉದುರು,cadere
754,brennen::V,ಉರಿ,ardere
755,rauchen::V,ಹೊಗೆಬಿಡು,fumare
756,regnen::V,ಸುರಿ,pluere
757,gefrieren::V,ಹೆಪ್ಪುಗಟ್ಟು,congelari
758,tauen::V,ಬೆಚ್ಚಗಾಗು,rorare
759,schmelzen::V,ಕರಗು,liquescere
760,trocknen::V,ಒಣಗು,arescere
761,sieden::V,ಕುದಿ,fervere
762,faulen::V,ಕೊಳೆ,putescere
763,verfaulen::V,ನಶಿಸು,putescere
764,reißen::V,ಒಡೆ,scindi
765,versinken::V,ಮುಳುಗು,mergi
766,vergehen::V,ಸಾಗು,praeterire
767,erscheinen::V,ತೋರು,apparere
768,verschwinden::V,ಮಾಯವಾಗು,discedere
769,sinken::V,ಕುಸಿ,labi
770,abnehmen::V,ತಗ್ಗು,deminui
771,zunehmen::V,ಬೆಳೆ,augeri
772,steigen::V,ಉಬ್ಬು,augescere
773,wachsen::V,ಬೆಳೆ,crescere
774,glänzen::V,ಮಿರುಗು,splendere
775,funkeln::V,ಮಿನುಗು,micare
776,lärmen::V,ಶಬ್ದ ಮಾಡಲು,strepere
777,läuten::V,ಬಾರಿಸು,sonare
778,klingeln::V,ಅನುರಣಿಸು,tinnire
779,klirren::V,ಕಿಣಿಕಿಣಿಸು,crepare
780,brausen::V,ಅಬ್ಬರಿಸು,saevire
781,rauschen::V,ಮರ್ಮರಗುಟ್ಟಿಸು,crepare
782,klingen::V,ಉಸಿರು,sonare
783,bellen::V,ಬಗುಳು,latrare
784,heulen::V,ಅರಚು,ululare
785,blasen::V,ಗಾಳಿ ಊದು,flare
786,pfeifen::V,ಸಿಳ್ಳೆಯೂದು,sibilare
787,schreien::V,ಕರೆ,clamare
788,stöhnen::V,ನರಳು,gemere
789,zittern::V,ನಡುಗು,tremere
790,zittern::V,ನಡುಗು,trepidare
791,leben::V,ಇರು,vivere
792,geboren werden::V,ಉಂಟಾಗು,nasci
793,atmen::V,ಉಸಿರು,spirare
794,trinken::V,ಕುಡಿ,bibere
795,essen::V,ತಿನ್ನು,edere
796,schlucken::V,ನುಂಗು,devorare
797,müde werden::V,ಬಳಲು,fatigari
798,einschlafen::V,ನಿದ್ಧೆಹೋಗು,obdormiscere
799,schlafen::V,ನಿದ್ರಿಸು,dormire
800,aufwachen::V,ಏಳು,expergisci
801,aufstehen::V,ಏಳು,exsurgere
802,sich erholen::V,ಸುಧಾರಿಸು,se reficere
803,krank werden::V,ಬೇನೆಬೀಳು,aegrescere
804,krank sein::V,ಕೆಟ್ಟ ಎಂದು,aegrotare
805,schmerzen::V,ಕಚ್ಚು,dolere
806,husten::V,ಕೆಮ್ಮು,tussire
807,genesen::V,ಮತ್ತೆಹೊದಿಸು,convalescere
808,sterben::V,ಮೃತಪಡು,mori
809,umkommen::V,ಹಾಳಾಗು,perire
810,sich bewegen::V,ಚಲಿಸು,se movere
811,sich rühren::V,ಕದಲು,micare
812,sich erheben::V,ಏಳು,surgere
813,sich setzen::V,ಕೂರು,considere
814,hinfallen::V,ಬೀಳು,cadere
815,laufen::V,ನಡೆ,vadere
816,schreiten::V,ಮೆಲ್ಲಗೆ ನಡೆ,gradi
817,spazierengehen::V,ವಿಹರಿಸು,ambulare
818,eilen::V,ಮುನ್ನುಗ್ಗು,properare
819,sich beeilen::V,ಆತುರಪಡು,festinare
820,sausen::V,ಒಗೆ,currere
821,rennen::V,ಓಡು,currere
822,springen::V,ಜಿಗಿ,salire
823,klettern::V,ಏರು,niti
824,schaukeln::V,ತೂಗು,oscillare
825,kriechen::V,ತೆವಳು,repere
826,kriechen::V,ತೆವಳು,serpere
827,schwimmen::V,ಈಜು,nare
828,schwimmen::V,ಈಜು,natare
829,tauchen::V,ಕೆಳಗಿಳಿ,mergere
830,rudern::V,ಸಾಗಿಸು,remigare
831,fahren::V,ನಡೆಸು,vehi
832,fliegen::V,ಹಾರು,volare
833,gehen::V,ಹೋಗು,ire
834,gehen::V,ಹೋಗು,vadere
835,weggehen::V,ಹೊರಡು,abire
836,weggehen::V,ಹೊರಡು,discedere
837,abfahren::V,ತೆರಳು,proficisci
838,anhalten::V,ನಿಲ್ಲು,consistere
839,hineingehen::V,ಒಳಹೊಗು,inire
840,hineingehen::V,ಒಳಹೊಗು,ingredi
841,eintreten::V,ಒಳಹೊಗು,intrare
842,kommen::V,ಬರು,venire
843,ankommen::V,ಬರು,advenire
844,zurückkommen::V,ಹಿಂದಿರುಗು,revenire
845,bleiben::V,ಇರು,manere
846,warten::V,ಇರು,opperiri
847,erwarten::V,ನಿರೀಕ್ಷಿಸು,opperiri
848,erwarten::V,ನಿರೀಕ್ಷಿಸು,expectare
849,suchen::V,ಹುಡುಕು,quaerere
850,finden::V,ಕಂಡುಕೊ,reperire
851,versuchen::V,ಪ್ರಯತ್ನಿಸು,conari
852,versuchen::V,ಪ್ರಯತ್ನಿಸು,temptare
853,vorbereiten::V,ಸಿದ್ಧವಾಗು,parare
854,lieben::V,ಪ್ರೀತಿಸು,amare
855,mögen::V,ಇಷ್ಟಪಡು,amare
856,lachen::V,ನಗು,ridere
857,rühren::V,ಹೃದಯ ಸ್ಪರ್ಶಕ್ಕೆ,commovere
858,weinen::V,ಅಳು,flere
859,schimpfen::V,ಗೊಣಗು,increpare
860,sich ärgern::V,ಗಣಗಾಡು,indignari
861,sich fürchten::V,ನಡುಗು,vereri
862,fürchten::V,ಹೆದರು,timere
863,fliehen::V,ಓಡಿಹೋಗು,fugere
864,flüchten::V,ಪಾರಾಗು,effugere
865,sehen::V,ಕಾಣು,videre
866,anschauen::V,ನೋಡು,aspectare
867,ansehen::V,ನಿರೀಕ್ಷಿಸು,spectare
868,hören::V,ಕೇಳು,audire
869,zuhören::V,ಆಲಿಸು,auscultare
870,probieren::V,ರುಚಿ ನೋಡು,gustare
871,riechen::V,ಮೂಸು,olfacere
872,fühlen::V,ಸ್ಪರ್ಯಿಸಿತಿಳಿ,sentire
873,scheinen::V,ತೋರು,videri
874,zu sehen sein::V,ಕಾಣಿಸು,conspici
875,vernehmen::V,ಕೇಳು,comperire
876,frieren::V,ಚಳಿಯಿಂದ ಸೆಡೆದುಕೊ,algere
877,tun::V,ಮಾಡು,facere
878,können::V,ಮಾಡಬಲ್ಲ,posse
879,wollen::V,ಬಯಸು,velle
880,anfangen::V,ಪ್ರಾರಂಭಿಸು,incipere
881,beenden::V,ನಿಲ್ಲಿಸು,finire
882,aufhören::V,ಮುಗಿಸು,desistere
883,gelingen::V,ಯಶಸ್ವಿಯಾಗು,contingere
884,geraten::V,ಉತ್ಪತ್ತಿಮಾಡು,evenire
885,öffnen::V,ತೆರೆ,aperire
886,schließen::V,ಮುಚ್ಚು,claudere
887,stellen::V,ಇಕ್ಕು,sistere
888,setzen::V,ಇಡು,ponere
889,legen::V,ಇಡು,ponere
890,berühren::V,ತಾಕು,tangere
891,verbinden::V,ಕೂಡಿಸು,iungere
892,bedecken::V,ಮುಚ್ಚು,tegere
893,bedecken::V,ಮುಚ್ಚು,operire
894,aufhängen::V,ತೂಗುಹಾಕು,suspendere
895,anzünden::V,ಹತ್ತಿಸು,accendere
896,anzünden::V,ಹತ್ತಿಸು,inflammare
897,aufheben::V,ಆಯಿ,tollere
898,zurücklassen::V,ಬಿಡು,relinquere
899,verlieren::V,ಕಳೆ,perdere
900,verlieren::V,ಕಳೆ,amittere
901,fallen lassen::V,ಬೀಳಿಸು,dimittere
902,machen::V,ಮಾಡು,facere
903,herstellen::V,ತಯಾರಿಸು,fabricare
904,bauen::V,ಕಟ್ಟು,construere
905,reparieren::V,ಸರಿಪಡಿಸು,reparare
906,verbessern::V,ತಿದ್ದು,emendare
907,ändern::V,ಬದಲಾಯಿಸು,mutare
908,graben::V,ಅಗೆ,fodere
909,beugen::V,ಬಗ್ಗಿಸು,flectere
910,biegen::V,ಬಗ್ಗಿಸು,curvare
911,drehen::V,ತಿರುಗು,torquere
912,wenden::V,ತಿರುಗು,vertere
913,umdrehen::V,ತಿರುಗಿಸು,convertere
914,heben::V,ಎತ್ತು,tollere
915,hochheben::V,ಎತ್ತು,levare
916,ergreifen::V,ಆಕ್ರಮಿಸು,capessere
917,halten::V,ಹಿಡಿ,tenere
918,drücken::V,ಒತ್ತು,premere
919,schieben::V,ನೂಕು,promovere
920,kratzen::V,ತರಚಿಕೊಳ್ಳು,radere
921,lecken::V,ನೆಕ್ಕು,lambere
922,beißen::V,ಕಚ್ಚು,mordere
923,abreißen::V,ಹರಿ,avellere
924,abschneiden::V,ಕತ್ತರಿಸು,desecare
925,binden::V,ಕಟ್ಟು,ligare
926,stecken::V,ಸಿಕ್ಕಿಸು,inserere
927,brechen::V,ಮುರಿ,rumpere
928,klopfen::V,ತಟ್ಟು,pultare
929,hauen::V,ಹೊಡೆ,ferire
930,kleben::V,ಅಂಟಿಸು,agglutinare
931,reiben::V,ಉಜ್ಜು,terere
932,streichen::V,ಹರಡು,oblinere
933,schleifen::V,ಮಸೆ,acuere
934,schneiden::V,ಕತ್ತರಿಸು,secare
935,rütteln::V,ಕುಲುಕಿಸು,quassare
936,schütteln::V,ಅಲುಗಿಸು,quatere
937,schwenken::V,ತೂಗಾಡು,ventilare
938,schütten::V,ಎರೆ,fundere
939,füllen::V,ತುಂಬಿಸು,complere
940,einwickeln::V,ಹೊದಿಸು,involvere
941,tragen::V,ಹೊರು,ferre
942,tragen::V,ಹೊರು,portare
943,schleppen::V,ಜಗ್ಗು,pertrahere
944,ziehen::V,ಎಳೆ,trahere
945,aufbewahren::V,ಇಟ್ಟುಕೊ,asservare
946,werfen::V,ಎಸೆ,iacere
947,fangen::V,ಹಿಡಿ,capere
948,packen::V,ಸೆಳೆ,capessere
949,verstecken::V,ಮುಚ್ಚಿಡು,abdere
950,teilen::V,ವಿಭಜಿಸು,partiri
951,teilen::V,ವಿಭಜಿಸು,dividere
952,schicken::V,ಕಳುಹಿಸು,mittere
953,bringen::V,ತರು,apportare
954,hinzufügen::V,ಕೂಡಿಸು,addere
955,bekommen::V,ಸಂಪಾದಿಸು,adipisci
956,erhalten::V,ಪಡೆ,accipere
957,nehmen::V,ಹಿಡಿ,sumere
958,wählen::V,ಆರಿಸು,eligere
959,auswählen::V,ಆಯಿ,deligere
960,bewahren::V,ರಕ್ಷಿಸಿಡು,conservare
961,behindern::V,ಅಡ್ಡಿಮಾಡು,impedire
962,verderben::V,ಕೆಡಿಸು,corrumpere
963,beschädigen::V,ಹಾಳುಮಾಡು,laedere
964,zerbrechen::V,ಮುರಿ,rumpere
965,zerbrechen::V,ಮುರಿ,frangere
966,zerreißen::V,ಸೀಳು,discindere
967,zerstören::V,ಅಳಿಸು,delere
968,verbrennen::V,ಸುಡು,urere
969,verbrennen::V,ಸುಡು,cremare
970,geben::V,ಕೊಡು,dare
971,reichen::V,ಕೊಡು,praebere
972,schenken::V,ಅರ್ಪಿಸು,donare
973,schenken::V,ಅರ್ಪಿಸು,largiri
974,versprechen::V,ವಾಗ್ದಾನಮಾಡು,polliceri
975,versprechen::V,ವಾಗ್ದಾನಮಾಡು,promittere
976,wünschen::V,ಬಯಸು,
977,loben::V,ಹೊಗಳು,laudare
978,küssen::V,ಚುಂಬಿಸು,osculari
979,wiegen::V,ತೂಗು,
980,zudecken::V,ಹಾಸು,tegere
981,wecken::V,ಎಬ್ಬಿಸು,excitare
982,zeigen::V,ತೋರಿಸು,monstrare
983,führen::V,ದಾರಿತೋರಿಸು,ducere
984,lehren::V,ಕಲಿಸು,docere
985,unterrichten::V,ಬೋಧಿಸು,instituere
986,aufziehen::V,ಸಲಹು,nutrire
987,leiten::V,ಮುಂದಾಳಾಗಿರು ,ducere
988,antreiben::V,ಓಡಿಸು,incitare
989,lassen::V,ಮಾಡಲುಬಿಡು,iubere
990,einladen::V,ಆಹ್ವಾನಿಸು,invitare
991,vereinigen::V,ಒಂದಾಗು,coniungere
992,besuchen::V,ಭೇಟಿಯಾಗು,visere
993,treffen::V,ಸಂಧಿಸು,convenire
994,sich versammeln::V,ನೆರೆ,convenire
995,spielen::V,ಆಡು,ludere
996,singen::V,ಹಾಡು,cantare
997,tanzen::V,ಕುಣಿ,saltare
998,sich trennen::V,ಪ್ರತ್ಯೇಮಾಡು,digredi
999,sich trennen::V,ಪ್ರತ್ಯೇಮಾಡು,discedere
1000,verlassen::V,ಕಳೆ,deserere
1001,verlassen::V,ಕಳೆ,relinquere
1002,retten::V,ರಕ್ಷಿಸು,servare
1003,bewachen::V,ಕಾಪಾಡು,custodire
1004,schützen::V,ಸಂರಕ್ಷಿಸು,tueri
1005,schützen::V,ಸಂರಕ್ಷಿಸು,tutari
1006,verteidigen::V,ಕಾಪಿಡು,defendere
1007,sich schlagen::V,ಕಿತ್ತಾಟ,luctari
1008,schießen::V,ಎಸೆ,iaculari
1009,siegen::V,ಗೆಲ್ಲು,vincere
1010,ärgern::V,ರೇಗಿಸು,irritare
1011,schlagen::V,ಹೊಡೆ,ferire
1012,treten::V,ಒದೆ,calcare
1013,stechen::V,ಚುಚ್ಚು,pungere
1014,stoßen::V,ತಳ್ಳು,tundere
1015,stehlen::V,ಕದಿ,furari
1016,stören::V,ಕತಕು,turbare
1017,belästigen::V,ತೊಂದರೆ,obtundere
1018,verbergen::V,ಮರೆಮಾಜು,celare
1019,verbergen::V,ಮರೆಮಾಜು,occultare
1020,täuschen::V,ಠಕ್ಕಿಸು,fallere
1021,betrügen::V,ವಂಚಿಸು,fraudare
1022,töten::V,ಕೊಲ್ಲು,necare
1023,töten::V,ಕೊಲ್ಲು,caedere
1024,wohnen::V,ವಾಸಿಸು,habitare
1025,arbeiten::V,ಕೆಲಸ ಮಾಡು,laborare
1026,sammeln::V,ಸಂಚಯಿಸು,colligere
1027,pflücken::V,ಬಿಡಿಸು,carpere
1028,jagen::V,ಬೇಟೆಯಾಡು,venari
1029,fischen::V,ಮೀನು ಹಿಡಿ,piscari
1030,fassen::V,ಹಿಡಿ,capere
1031,hüten::V,ಗುಂಪುಸೇರಿಸು,custodire
1032,treiben::V,ದಬ್ಬು,agere
1033,anbinden::V,ಬಿಗಿ,alligare
1034,füttern::V,ಮೇಯಿಸು,nutrire
1035,melken::V,ಹಾಲು ಕರೆ,mulgere
1036,hacken::V,ತುಂಡರಿಸು,findere
1037,gießen::V,ನೀರುಹಾಕು,rigare
1038,reifen::V,ಕಳಿ,maturescere
1039,zubereiten::V,ಅಡಿಗೆಮಾಡು,apparare
1040,kochen::V,ಅಡು,coquere
1041,backen::V,ಬೇಯಿಸು,coquere
1042,braten::V,ಕರಿ,torrere
1043,umrühren::V,ಕಲಕು,commovere
1044,stricken::V,ಹೆಣೆ,texere
1045,nähen::V,ಹೊಲಿ,suere
1046,färben::V,ಬಣ್ಣ ಹತ್ತು,tingere
1047,reinigen::V,ಸ್ವಚ್ಛಮಾಡು,purgare
1048,waschen::V,ತೊಳೆ,lavare
1049,abwischen::V,ಒರಸು,abstergere
1050,spülen::V,ಗಲಬರಿಸು,perluere
1051,fegen::V,ಗುಡಿಸು,verrere
1052,kehren::V,ಗುಡಿಸು,purgare
1053,baden::V,ಸ್ನಾನಮಾಡು,lavari
1054,sich waschen::V,ತೊಳೆ,lavari
1055,ausziehen::V,ಬಿಚ್ಚು,exuere
1056,anziehen::V,ಹಾಕು,induere
1057,sich anziehen::V,ಹಾಕು,vestiri
1058,kämmen::V,ಬಾಚು,pectere
1059,schmücken::V,ಅಲಂಕರಿಸು,ornare
1060,schmücken::V,ಅಲಂಕರಿಸು,decorare
1061,sagen::V,ಹೇಳು,dicere
1062,sprechen::V,ನುಡಿ,fari
1063,reden::V,ನುಡಿ,loqui
1064,sich unterhalten::V,ಹರಟೆ ಹೊಡಿ,colloqui
1065,sich unterhalten::V,ಹರಟೆ ಹೊಡಿ,disputare
1066,fragen::V,ವಿಚಾರಿಸು,rogare
1067,fragen::V,ವಿಚಾರಿಸು,quaerere
1068,bitten::V,ಬೇಡು,orare
1069,bitten::V,ಬೇಡು,rogare
1070,erzählen::V,ಹೇಳು,narrare
1071,mitteilen::V,ತಿಳಿಸು,communicare
1072,nennen::V,ಹೆಸರಿಡು,appellare
1073,rufen::V,ಕರೆ,vocare
1074,prahlen::V,ಜಂಬ ಕೊಚ್ಚು,gloriari
1075,übersetzen::V,ಭಾಷಾಂತರಿಸು,vertere
1076,denken::V,ಯೋಚಿಸು,cogitare
1077,glauben::V,ನಂಬು,credere
1078,bemerken::V,ಗಮನಿಸು,animadvertere
1079,erkennen::V,ಗುರುತುಹಿಡಿ,cognoscere
1080,begreifen::V,ಗ್ರಹಿಸು,comprehendere
1081,verstehen::V,ಅರ್ಥಮಾಡಿಕೊ,intellegere
1082,lernen::V,ಕಲಿ,discere
1083,wissen::V,ಅರಿ,scire
1084,sich erinnern an::V,ಜ್ಞಾಪಕವಿಟ್ಟುಕೊ,meminisse
1085,vergessen::V,ಮರೆತುವಿಡು,oblivisci
1086,messen::V,ಅಳೆ,metiri
1087,zählen::V,ಗಣಿಸು,numerare
1088,rechnen::V,ಲೆಕ್ಕ ಹಾಕು,reri
1089,rechnen::V,ಲೆಕ್ಕ ಹಾಕು,calculare
1090,lesen::V,ಓದು,legere
1091,malen::V,ಬಿಡಿಸು,pingere
1092,zeichnen::V,ಬಿಡಿಸು,scribere
1093,schreiben::V,ಬರೆ,scribere
1094,besitzen::V,ಒಡೆಯನಾಗಿರು,possidere
1095,kaufen::V,ಕೊಳ್ಳು,emere
1096,verkaufen::V,ಕೊಡು,vendere
1097,bezahlen::V,ಬೆಲೆತೆರು,pendere
1098,zahlen::V,ಹಣವನ್ನುಕೊಡು,solvere
1099,beherrschen::V,ಅಧಿಕಾರ ನಡೆಸು,regere
1100,beherrschen::V,ಅಧಿಕಾರ ನಡೆಸು,imperare
1101,ertragen::V,ಸಹಿಸು,tolerare
1102,ertragen::V,ಸಹಿಸು,sustinere
