,Concept_ID,hy,ka
679,billig::A,էժան,იაფი
680,teuer::A,թանկ,ძვირი
681,wertvoll::A,թանկարժեք,ღირსიანი
682,blind::A,կույր,ბრმა
683,taub::A,խուլ,ყრუ
684,kräftig::A,հզոր,ძალავანი
685,stark::A,ուժեղ,ძლიერი
686,stark::A,ուժեղ,ღონიერი
687,schwach::A,տկար,სუსტი
688,schwach::A,թույլ,სუსტი
689,fett::A,գեր,სქელი
690,schlank::A,նիհար,გამხდარი
691,hübsch::A,գրավիչ,ეშხიანი
692,hübsch::A,գրավիչ,მშვენიერი
693,hübsch::A,սիրունիկ,ეშხიანი
694,hübsch::A,սիրունիկ,მშვენიერი
695,böse::A,չար,ავი
696,böse::A,չար,ბოროტი
697,dumm::A,հիմար,ბოთე
698,dumm::A,հիմար,სულელი
699,faul::A,ծույլ,ზანტი
700,faul::A,ծույլ,ზარმაცი
701,fleißig::A,ջանասեր,ბეჯითი
702,fleißig::A,ջանասեր,მუყაითი
703,fleißig::A,փութաջան,ბეჯითი
704,fleißig::A,փութաջան,მუყაითი
705,geizig::A,ագահ,ძუნწი
706,geizig::A,կծծի,ძუნწი
707,klug::A,խելոք,ჭკვიანი
708,klug::A,ընդունակ,ჭკვიანი
709,geschickt::A,ճարտար,მარჯვე
710,geschickt::A,ճարտար,გაწაფული
711,lieb::A,սիրելի,სატრფიალო
712,lustig::A,զվարթ,მხიარული
713,sanft::A,հեզ,ალერსიანი
714,sanft::A,հեզ,გრძნობიერი
715,hungrig::A,քաղցած,მშიერი
716,krank::A,հիվանդ,სნეული
717,krank::A,հիվանդ,ავადმყოფი
718,nackt::A,մերկ,ტიტველი
719,traurig::A,տխուր,მწუხარე
720,traurig::A,տխուր,სევდიანი
721,lebendig::A,կենդանի,ცოცხალი
722,gut::A,լավ,კარგი
723,schlecht::A,վատ,უხეირო
724,richtig::A,ձիշտ,ნამდვილი
725,schlimm::A,լղրճուկ,ცუდი
726,wahr::A,ճիշտ,სწორი
727,wahr::A,ճիշտ,ჭეშმარიტი
728,wahr::A,իրական,სწორი
729,wahr::A,իրական,ჭეშმარიტი
730,alt::A,հին,ძველი
731,neu::A,նոր,ახალი
732,ehemalig::A,նախկին,ყოფილი
733,alt[Lebewesen]::A,ծեր,ბებერი
734,alt[Lebewesen]::A,պառավ,ბებერი
735,jung::A,մատաղ,ნორჩი
736,jung::A,մատաղ,ახალგაზრდა
737,arm::A,աղքատ,ღარიბი
738,reich::A,հարուստ,მდიდარი
739,bekannt::A,ծանոթ,ცნობილი
740,berühmt::A,հայտնի,გამოჩენილი
741,berühmt::A,հռչակավոր,გამოჩენილი
742,fremd::A,օտար,უცხო
743,fremd::A,օտար,გარეშე
744,verschieden::A,տարբեր,სხვაგვარი
745,nah::A,մոտ,ახლო
746,nah::A,մերձ,ახლო
747,fern::A,հեռավոր,შორი
748,fern::A,հեռավոր,შორეული
749,linker::A,ձախ,მარცხენა
750,rechter::A,աջ,მარჯვენა
751,anderer::A,այլ,სხვა
752,anderer::A,ուրիշ,სხვა
753,erster::A,առաջին,პირველი
754,zweiter::A,երկրորդ,მეორე
755,dritter::A,երրորդ,მესამე
756,letzter::A,վերջին,ბოლო
757,letzter::A,վերջին,უკანასკნელი
758,allein::ADV,միայնակ,მარტო
759,auf einmal::ADV,միասնաբար,ერთდროულად
760,zusammen::ADV,միասին,ერთად
761,zusammen::ADV,իրար հետ,ერთად
762,lange::ADV,երկար ժամանակ,დიდხანს
763,plötzlich::ADV,հանկարծ,მოულოდნელად
764,sofort::ADV,իսկույն,ახლავე
765,später::ADV,ավելի ուշ,მოგვიანებით
766,später::ADV,հետո,მოგვიანებით
767,jetzt::ADV,այժմ,ახლა
768,heute::ADV,այսօր,დღეს
769,morgen::ADV,վաղը,ხვალ
770,bald::ADV,շուտով,მალე
771,dann::ADV,ապա,მერე
772,dann::ADV,հետո,მერე
773,gestern::ADV,երեկ,გუშინ
774,einst::ADV,հին ատեն,ოდესღაც
775,damals::ADV,ատէնին,მაშინ
776,danach::ADV,ապա,მერმე
777,danach::ADV,ապա,შემდეგ
778,danach::ADV,այն ժամանակ,მერმე
779,danach::ADV,այն ժամանակ,შემდეგ
780,vorher::ADV,առաջ,ადრე
781,vorher::ADV,առաջ,წინათ
782,zuerst::ADV,նախ,ჯერ
783,einmal::ADV,մի անգամ,ერთხელ
784,manchmal::ADV,երբեմն,ხან
785,manchmal::ADV,երբեմն,ზოგჯერ
786,oft::ADV,հաճախ,ხშირად
787,immer::ADV,միշտ,მუდამ
788,immer::ADV,միշտ,ყოველთვის
789,niemals::ADV,երբեք,არასდროს
790,hier::ADV,այստեղ,აქ
791,hierhin::ADV,այստեղ,აქეთ
792,von hier::ADV,այդտեղից,აქედან
793,dort::ADV,այնտեղ,იქ
794,dorthin::ADV,այնտեղ,იქით
795,geradeaus::ADV,ուղիղ,პირდაპირ
796,vorwärts::ADV,առաջ,წინ
797,rückwärts::ADV,դեպի ետ,უკან
798,zurück::ADV,ետ,უკანვე
799,unten::ADV,ներքեւում,დაბლა
800,unten::ADV,ներքեւում,ქვევით
801,hinab::ADV,ներքեւ,ძირს
802,oben::ADV,վերեւում,ზემოთ
803,hinauf::ADV,վերեւ,ზევით
804,überall::ADV,ամենուր,ყველგან
805,nicht::ADV,չէ,არ
806,ein wenig::ADV,մի քիչ,ცოტა
807,kaum::ADV,հազիվ,ძლივს
808,sehr::ADV,շատ,მეტად
809,sehr::ADV,շատ,ძალიან
810,so::ADV,այդպես,ისე
811,noch::ADV,դեռ,ჯერ
812,nur::ADV,միայն,მხოლოდ
813,schon::ADV,արդեն,უკვე
814,wieder::ADV,նորից,ისევ
815,wieder::ADV,նորից,კიდევ
816,wieder::ADV,դարձյալ,ისევ
817,wieder::ADV,դարձյալ,კიდევ
818,vergebens::ADV,իզուր,ამაოდ
819,vergebens::ADV,իզուր,ტყუილად
820,vor::PRP,դիմացը,წინ
821,hinter::PRP,ետեւը,უკან
822,hinter::PRP,ետեւը,მიღმა
823,unter::PRP,տակ,ქვეშ
824,unter::PRP,տակ,ქვევით
825,durch::PRP,միջով,გავლით
826,neben::PRP,քովը,გვერდით
827,zwischen::PRP,միջեւ,შუა
828,zwischen::PRP,միջեւ,შორის
829,wegen::PRP,պատճառով,გამო
830,wegen::PRP,պատճառով,შედეგად
831,wegen::PRP,շնորհից,გამო
832,wegen::PRP,շնորհից,შედეგად
833,dies::PRN,սա,ეს
834,dies::PRN,այս,ეს
835,das::PRN,դա,ეგ
836,das::PRN,այդ,ეგ
837,alles::PRN,ամեն ինչ,ყველაფერი
838,ich::PRN,ես,მე
839,du::PRN,դու,შენ
840,er::PRN,նա,ის
841,er::PRN,նա,იგი
842,wir::PRN,մենք,ჩვენ
843,ihr::PRN,դուք,თქვენ
844,sie::PRN,նրանք,ისინი
845,was::FPRN,ինչ,რა
846,wer::FPRN,ով,ვინ
847,wo::FADV,ուր,სად
848,wo::FADV,որտեղ,სად
849,wohin::FADV,դեպի ուր,საით
850,wie::FADV,ինչպես,როგორ
851,warum::FADV,ինչու,რაზე
852,warum::FADV,ինչու,რატომ
853,wieviel::FNUM,որչափ,რამდენი
854,eins::NUM,մեկ,ერთი
855,zwei::NUM,երկու,ორი
856,drei::NUM,երեք,სამი
857,vier::NUM,չորս,ოთხი
858,fünf::NUM,հինգ,ხუთი
859,sechs::NUM,վեց,ექვსი
860,sieben::NUM,յոթ,შვიდი
861,acht::NUM,ութ,რვა
862,neun::NUM,ինը,ცხრა
863,zehn::NUM,տասը,ათი
864,elf::NUM,տասնմեկ,თერთმეტი
865,zwölf::NUM,տասներկու,თორმეტი
866,zwanzig::NUM,քսան,ოცი
867,dreißig::NUM,երեսուն,ოცდაათი
868,vierzig::NUM,քառասուն,ორმოცი
869,fünfzig::NUM,հիսուն,ორმოცდაათი
870,sechzig::NUM,վաթսուն,სამოცი
871,siebzig::NUM,յոթանասուն,სამოცდაათი
872,achtzig::NUM,ութսուն,ოთხმოცი
873,neunzig::NUM,իննսուն,ოთხმოცდაათი
874,hundert::NUM,հարյուր,ასი
875,tausend::NUM,հազար,ათასი
876,und::CNJ,ու,და
877,oder::CNJ,կամ,ან
878,stehen::V,կանգնել,დგას
879,sitzen::V,նստել,ზის
880,liegen::V,ստել,აწევს
881,hängen::V,կախվել,კიდია
882,werden::V,դառնալ,გახდება
883,passieren::V,պատահել,მოხდება
884,beginnen::V,սկսվել,იწყება
885,enden::V,վերջանալ,გათავდება
886,wechseln::V,փոխվել,იცვლება
887,aufgehen[Sonne]::V,բարձրանալ,ამოდის
888,aufgehen[Sonne]::V,ելնել ,ამოდის
889,untergehen[Sonne]::V,մտնել,ჩადის
890,scheinen[Sonne]::V,շողալ,ანათებს
891,scheinen[Sonne]::V,փայլել,ანათებს
892,donnern::V,որոտալ,ქუხს
893,wehen::V,փչել,ქრის
894,wehen::V,փչել,დაუბერავს
895,strömen::V,հոսել,იღვრება
896,fließen::V,հոսել,დის
897,fließen::V,հոսել,მიედინება
898,sich drehen::V,պտտվել,ტრიალებს
899,schwanken::V,տատանվել,ირხევა
900,schwingen::V,ճոճվել,ირხევა
901,fallen::V,ընկնել,დავარდება
902,brennen::V,այրվել,იწვის
903,rauchen::V,ծխել,ბოლავს
904,rauchen::V,ծխել,აბოლებს
905,regnen::V,անձրեւ գալ,წვიმს
906,gefrieren::V,սառչել,იყინება
907,tauen::V,լկիլ,დნება
908,schmelzen::V,հալիլ,დნება
909,trocknen::V,չորանալ,გაშრება
910,sieden::V,եռալ,დუღს
911,faulen::V,փտել,ლპება
912,verfaulen::V,նեխել,ლპება
913,reißen::V,պատռվել,დაიხევა
914,reißen::V,ճղվել,დაიხევა
915,versinken::V,սուզվել,ეფლობა
916,versinken::V,սուզվել,ჩაიძირება
917,vergehen::V,անցնել ,გადის
918,erscheinen::V,հայտնվել,გამოჩნდება
919,erscheinen::V,երեւալ,გამოჩნდება
920,verschwinden::V,անհետանալ,გააქრება
921,verschwinden::V,անհետանալ,დაიკარგება
922,sinken::V,ընկնել,დაიწევს
923,abnehmen::V,փոքրանալ,შემცირდება
924,zunehmen::V,մեծանալ,გასუქდება
925,steigen::V,բարձրանալ,მოიმატებს
926,wachsen::V,աճել,იზრდება
927,wachsen::V,աճել,მრავლდება
928,glänzen::V,նշուլել,ბრწყინავს
929,glänzen::V,փայլիլ,ბრწყინავს
930,funkeln::V,փայլատակել,კაშკაშებს
931,lärmen::V,աղմուկ հանել,ხმაურობს
932,läuten::V,զնգալ,დარეკავს
933,klingeln::V,զնգալ,დარეკავს
934,klirren::V,զնգզնգալ,დააწკარუნებს
935,brausen::V,մոլեգնել,ბობოქრობს
936,rauschen::V,սոսափել,შრიალებს
937,klingen::V,հնչել,ხმას გამოსცემს
938,bellen::V,հաչել,უყეფს
939,heulen::V,ոռնալ ,ღმუის
940,blasen::V,փչել ,დაუბერავს
941,pfeifen::V,սուլել,უსტვენს
942,schreien::V,գոռալ ,ყვირის
943,stöhnen::V,տնքալ,კვნესის
944,zittern::V,դողալ,აძაგძაგებს
945,leben::V,ապրել,ცოცხლობს
946,geboren werden::V,ծնվել,იშვება
947,geboren werden::V,ծնվել,იბადება
948,atmen::V,շնչել,სუნთქავს
949,trinken::V,խմել,სვამს
950,trinken::V,խմել,დალევს
951,essen::V,ուտել,შეჭამს
952,schlucken::V,կլանել,ყლაპავს
953,schlucken::V,կուլ տալ,ყლაპავს
954,müde werden::V,հոգնել,დაიქანცება
955,einschlafen::V,քուն մտնել,დაიძინებს
956,schlafen::V,քնել,სძინავს
957,aufwachen::V,արթննալ,გაიღვიძებს
958,aufstehen::V,ելլել,ადგება
959,sich erholen::V,հանգստանալ,დაისვენებს
960,krank werden::V,հիւանդանալ,ავად გახდება
961,krank sein::V,հիվանդ լինել,ავადმყოფობს
962,schmerzen::V,ցավել,სტკივა
963,husten::V,հազալ,ახველებს
964,genesen::V,ապաքինվել,მორჩება
965,sterben::V,մեռնել,კვდება
966,sterben::V,վախճանվել,კვდება
967,umkommen::V,կործանվել,დაიღუპება
968,sich bewegen::V,ընթանալ,იძვრის
969,sich bewegen::V,ընթանալ,მოძრაობს
970,sich rühren::V,շարժվել,გაინძრევა
971,sich erheben::V,կանգնել,ადგება
972,sich erheben::V,վեր կենալ,ადგება
973,sich setzen::V,նստել,დაჯდება
974,hinfallen::V,ընկնել,დაეცემა
975,laufen::V,քայլել,დადის
976,schreiten::V,ճեմել,აბიჯებს
977,spazierengehen::V,շրջագայել,დასეირნობს
978,eilen::V,շտապել,მიიჩქარის
979,sich beeilen::V,շտապել ,აჩქარდება
980,sausen::V,սլանալ,მიქრის
981,rennen::V,վազել,დარბის
982,springen::V,ցատկել,ხტის
983,klettern::V,մագլցել,ძვრება
984,schaukeln::V,ճոճվել,ქანაობს
985,schaukeln::V,օրորվել,ქანაობს
986,kriechen::V,սողալ,დაბობღავს
987,schwimmen::V,լողալ,ცურავს
988,tauchen::V,սուզվել,ჩაიძირება
989,rudern::V,թիավարել,ნიჩაბს უსვამს
990,fahren::V,ընթանալ,დადის
991,fahren::V,ընթանալ,მგზავრობს
992,fliegen::V,թռչել,იფრენს
993,fliegen::V,թռչել,გაფრინდება
994,gehen::V,գնալ,მიდის
995,weggehen::V,հեռանալ,წამოდის
996,abfahren::V,ճանապարհվել,მიემგზავრება
997,anhalten::V,կանգնել,ჩერდება
998,hineingehen::V,մտնել,შედის
999,eintreten::V,մտնել,შედის
1000,kommen::V,գալ,მოდის
1001,ankommen::V,ժամանել,ჩადის
1002,zurückkommen::V,վերադառնալ,დაბრუნდება
1003,bleiben::V,մնալ,დარჩება
1004,warten::V,սպասել,ელოდება
1005,erwarten::V,սպասել,ელის
1006,erwarten::V,սպասել,დაიცდის
1007,suchen::V,որոնել,ეძებს
1008,suchen::V,որոնել,მოძებნის
1009,finden::V,գտնել,მიაგნებს
1010,finden::V,գտնել,გამოძებნის
1011,versuchen::V,փորձել,ცდის
1012,versuchen::V,փորձել,ცდილობს
1013,vorbereiten::V,պատրաստել,მოამზადებს
1014,lieben::V,սիրել,უყვარს
1015,mögen::V,հավանել,ეტრფის
1016,mögen::V,սիրել,ეტრფის
1017,lachen::V,ծիծաղել,იცინის
1018,rühren::V,հուզել,გულს აუჩუყებს
1019,weinen::V,լալ,ტირის
1020,schimpfen::V,տրտնջալ,შეიგინება
1021,schimpfen::V,քրթմնջել,შეიგინება
1022,sich ärgern::V,զայրանալ,გაბრაზობს
1023,sich fürchten::V,վախնալ,შიშობს
1024,fürchten::V,վախենալ,ფრთხილობს
1025,fliehen::V,փախչել,გაიქცევა
1026,flüchten::V,փախչել,გაიქცევა
1027,sehen::V,տեսնել,ხედავს
1028,anschauen::V,դիտել,ნახავს
1029,ansehen::V,նայել,უყურებს
1030,hören::V,լսել,ისმენს
1031,zuhören::V,ունկնդրել,მოისმენს
1032,probieren::V,համը տեսել,გასინჯავს
1033,riechen::V,հոտ առնել,ყნოსავს
1034,fühlen::V,զգալ,გრძნობს
1035,scheinen::V,երեւալ,ეჩვენება
1036,zu sehen sein::V,երեւալ,მოჩანს
1037,vernehmen::V,իմանալ ,გაიგებს
1038,frieren::V,մրսել,იყინება
1039,tun::V,անել,აკეთებს
1040,können::V,կարողանալ,შეიძლება
1041,wollen::V,ուզել,უნდა
1042,wollen::V,ցանկանալ,უნდა
1043,anfangen::V,սկսել,დაიწყებს
1044,beenden::V,վերջացնել,ამთავრებს
1045,aufhören::V,դադարել,შეწყვეტს
1046,gelingen::V,հաջողվել,მოახერხებს
1047,gelingen::V,գլուխ գալ,მოახერხებს
1048,geraten::V,ստացվել,გამოდის
1049,öffnen::V,բաց անել,გახსნის
1050,schließen::V,փակել ,ხურავს
1051,schließen::V,փակել ,დაკეტავს
1052,stellen::V,դնել,დადგამს
1053,setzen::V,նստեցնել,დასვამს
1054,legen::V,դնել,დადებს
1055,berühren::V,դիպչել,შეახებს
1056,berühren::V,դիպչել,მიაკარებს
1057,berühren::V,շոշափել,შეახებს
1058,berühren::V,շոշափել,მიაკარებს
1059,verbinden::V,շաղկապել,შეაერთებს
1060,bedecken::V,ծածկել,გადააფარებს
1061,aufhängen::V,կախել,დაკიდებს
1062,anzünden::V,վառել,დაანთებს
1063,anzünden::V,վառել,მოუკიდებს
1064,aufheben::V,վերցնել,აიღებს
1065,aufheben::V,վերցնել,აიყვანს
1066,zurücklassen::V,թողնել,დატოვებს
1067,verlieren::V,կորցնել,დაკარგავს
1068,fallen lassen::V,գցել,გაუვარდება
1069,machen::V,անել,გააკეთებს
1070,machen::V,անել,გამოიწვევს
1071,herstellen::V,արտադրել,დაამზადებს
1072,bauen::V,կառուցել,ააშენებს
1073,reparieren::V,նորոգել,შეაკეთებს
1074,reparieren::V,նորոգել,გაარემონტებს
1075,verbessern::V,բարելավել,გამოაკეთებს
1076,verbessern::V,բարելավել,გააუმჯობესებს
1077,ändern::V,փոխել,შეცვლის
1078,graben::V,փորել,თხრის
1079,beugen::V,ծռել,ხრის
1080,biegen::V,թեքել,გაღუნავს
1081,drehen::V,ոլորել,ატრიალებს
1082,wenden::V,պտտել,მოაბრუნებს
1083,umdrehen::V,շրջել,შეატრიალებს
1084,heben::V,բարձրացնել,ასწევს
1085,hochheben::V,բարձրացնել,აიყვანს
1086,ergreifen::V,վարակվել,სტაცებს
1087,halten::V,բռնել,უჭირავს
1088,drücken::V,ճնշել,დააწვება
1089,schieben::V,հրել,მისწევს
1090,kratzen::V,քերել,მოფხანს
1091,lecken::V,լիզել,ლოკავს
1092,beißen::V,կծել,უკბენს
1093,abreißen::V,պոկել,გლეჯს
1094,abreißen::V,պոկել,მოწყვეტს
1095,abschneiden::V,կտրել ,გაჭრის
1096,binden::V,կապել,შეკრავს
1097,binden::V,կապել,გადააბამს
1098,stecken::V,խրել,ჩაასობს
1099,brechen::V,կոտրել ,მოიტეხს
1100,klopfen::V,թակել,აკაკუნებს
1101,hauen::V,ծեծել,ლეწავს
1102,kleben::V,կպցնել,წებავს
1103,kleben::V,կպցնել,დააწებებს
1104,reiben::V,շփել,დაზელს
1105,streichen::V,վրան քսել,უსვამს
1106,schleifen::V,սրել ,ლესავს
1107,schneiden::V,կտրել,გაჭრის
1108,rütteln::V,ցնցել,არხევს
1109,schütteln::V,թափահարել,არყევს
1110,schütteln::V,թափահարել,ანძრევს
1111,schwenken::V,ճոճել,აქნევს
1112,schütten::V,լցնել,ღვრის
1113,schütten::V,լցնել,დააქცევს
1114,füllen::V,լիքը լցնել,გაავსებს
1115,einwickeln::V,փաթաթել,შეახვევს
1116,tragen::V,կրել,მიიტანს
1117,tragen::V,տանել,მიიტანს
1118,schleppen::V,քաշել,მიათრევს
1119,ziehen::V,ձգել,წევს
1120,ziehen::V,ձգել,ათრევს
1121,ziehen::V,քաշել,წევს
1122,ziehen::V,քաշել,ათრევს
1123,aufbewahren::V,պահել ,შეინახავს
1124,werfen::V,նետել,ისვრის
1125,packen::V,հափշտակել,სტაცებს
1126,verstecken::V,ծածկել,მალავს
1127,teilen::V,բաժանել,დაყოფს
1128,schicken::V,ուղարկել,გაგზავნის
1129,bringen::V,բերել,მოიტანს
1130,hinzufügen::V,ավելացնել,დაამატებს
1131,bekommen::V,հայթայթել,ამოიღებს
1132,erhalten::V,ստանալ,იღებს
1133,nehmen::V,վերցնել,აიღებს
1134,wählen::V,ընտրել,გადაარჩევს
1135,auswählen::V,գերադասել,ამოარჩევს
1136,bewahren::V,պահպանել,ინარჩუნებს
1137,behindern::V,խոչընդոտել,აბრკოლებს
1138,behindern::V,խոչընդոտել,გააძნელებს
1139,verderben::V,փչացնել,გააფუჭებს
1140,beschädigen::V,վնասել,დააზიანებს
1141,zerbrechen::V,ջարդել,დაამტვრევს
1142,zerbrechen::V,կոտրել,დაამტვრევს
1143,zerreißen::V,պատռել,გახევს
1144,zerstören::V,քանդել,მოსპობს
1145,zerstören::V,քանդել,დაანგრევს
1146,verbrennen::V,այրել,დაწვავს
1147,geben::V,տալ,აძლევს
1148,reichen::V,հանձնել,მიაწოდებს
1149,schenken::V,նվիրել,აჩუქებს
1150,versprechen::V,խոստանալ,აღუთქვამს
1151,wünschen::V,մաղթել,უსურვებს
1152,loben::V,գովել,აქებს
1153,loben::V,գովել,ამკობს
1154,küssen::V,համբուրել,აკოცებს
1155,wiegen::V,օրորել,არხევს
1156,zudecken::V,վրան գցել,გადახურავს
1157,wecken::V,զարթնեցնել,გააღვიძებს
1158,zeigen::V,ցույց տալ,დაანახვებს
1159,führen::V,ուղեկցել,მიჰყავს
1160,lehren::V,սովորեցնել,ასწავლის
1161,unterrichten::V,ավանդել,ასწავლის
1162,aufziehen::V,դաստիարակել,აღზრდის
1163,leiten::V,ղեկավարել,აწარმოებს
1164,leiten::V,ղեկավարել,ხელმძღვანელობს
1165,leiten::V,կառավարել,აწარმოებს
1166,leiten::V,կառավարել,ხელმძღვანელობს
1167,antreiben::V,շտապեցնել,დააჩქარებს
1168,lassen::V,ստիպել,ა--ინებს
1169,einladen::V,հրավիրել,მოიპატიჟებს
1170,vereinigen::V,միացնել,შეაერთებს
1171,besuchen::V,այցելել,სანახავად მიდის
1172,treffen::V,հանդիպել,შეხვდება
1173,sich versammeln::V,հավաքվել,შეიკრიბება
1174,spielen::V,խաղալ,ეთამაშება
1175,singen::V,երգել,მღერის
1176,tanzen::V,պարել,ცეკვავს
1177,sich trennen::V,ցրվել,მოშორდება
1178,verlassen::V,լքել,მიატოვებს
1179,retten::V,փրկել,იხსნის
1180,retten::V,փրկել,გადაარჩენს
1181,bewachen::V,պահել,დარაჯობს
1182,bewachen::V,պահել,უთვალთვალებს
1183,schützen::V,պաշտպանել,დაიფარავს
1184,verteidigen::V,պաշտպանել,დაიცავს
1185,sich schlagen::V,կռվել,იჩხუბებს
1186,schießen::V,կրակել,ისვრის
1187,siegen::V,հաղթել,გაიმარჯვებს
1188,ärgern::V,ձանձրացնել,აჯავრებს
1189,schlagen::V,խփել,ცემს
1190,treten::V,քացի տալ,პანღურს ამოჰკრავს
1191,stechen::V,խայթել,სჩხვლეტს
1192,stoßen::V,մղել,დაეჯახება
1193,stehlen::V,գողանալ,ქურდობს
1194,stehlen::V,գողանալ,მოიპარავს
1195,stören::V,խանգարել,შეაწუხებს
1196,belästigen::V,անհանգստացնել,მობეზრდება
1197,verbergen::V,թաքցնել,დამალავს
1198,täuschen::V,խաբել,შეცდებს
1199,betrügen::V,խաբել,მოატყუებს
1200,töten::V,սպանել ,მოკლავს
1201,wohnen::V,բնակվել,ცხოვრობს
1202,wohnen::V,բնակվել,ბინადრობს
1203,arbeiten::V,աշխատել,მუშაობს
1204,sammeln::V,հավաքել,შეკრებს
1205,pflücken::V,քաղել,კრეფს
1206,jagen::V,որս անել,ნადირობს
1207,fischen::V,ձուկ բռնել,თევზაობს
1208,fassen::V,բռնել,დააჭერს
1209,hüten::V,արածեցնել,მწყემსავს
1210,treiben::V,հովուել,მიერეკება
1211,anbinden::V,չուանել,მიაბამს
1212,füttern::V,կերակրել,აჭმევს
1213,melken::V,կթել,წველის
1214,hacken::V,կոտորել,კეპავს
1215,gießen::V,ջրել,რწყავს
1216,reifen::V,հասունանալ ,მწიფდება
1217,zubereiten::V,պատրաստել,მოამზადებს
1218,kochen::V,եփել,მოხარშავს
1219,backen::V,թխել,გამოაცხობს
1220,braten::V,տապակել,შეწვავს
1221,umrühren::V,խառնել,შეურევს
1222,umrühren::V,խառնել,გათქვეფს
1223,stricken::V,գործել,ქსოვს
1224,nähen::V,կարել,გაკერავს
1225,färben::V,ներկել,შეღებავს
1226,reinigen::V,մաքրել,გაწმენდს
1227,reinigen::V,մաքրել,გასუფთავებს
1228,waschen::V,լվանալ,გარეცხავს
1229,abwischen::V,սրբել,წაშლის
1230,spülen::V,ողողել,გაავლებს
1231,spülen::V,պարզաջրել,გაავლებს
1232,fegen::V,ավլել,დაბლანდავს
1233,kehren::V,ավլել,დაგვის
1234,baden::V,լողանալ,ბანაობს
1235,sich waschen::V,լվացվել,იბანება
1236,ausziehen::V,հանել,გაიხდის
1237,anziehen::V,հագնել,ჩაიცვამს
1238,sich anziehen::V,հագնվել,ჩაიცვამს
1239,kämmen::V,սանրել,დავარცხნის
1240,schmücken::V,զարդարել,მორთავს
1241,sagen::V,ասել,იტყვის
1242,sprechen::V,խոսել,ლაპარაკობს
1243,reden::V,զրուցել,საუბრობს
1244,sich unterhalten::V,խոսակցել,ბაასობს
1245,sich unterhalten::V,խոսակցել,მუსაიფობს
1246,fragen::V,հարցնել,ჰკითხავს
1247,bitten::V,խնդրել,სთხოვს
1248,erzählen::V,պատմել,მოუთხრობს
1249,mitteilen::V,հաղորդել,აუწყებს
1250,mitteilen::V,հաղորդել,აცნობებს
1251,nennen::V,անվանել,უწოდებს
1252,rufen::V,կանչել,დაუძახებს
1253,prahlen::V,պարծենալ,ტრაბახობს
1254,übersetzen::V,թարգմանել,გადათარგმნის
1255,denken::V,մտածել,ფიქრობს
1256,denken::V,մտածել,აზროვნებს
1257,glauben::V,հավատալ,სჯერა
1258,bemerken::V,նկատել,შენიშვნავს
1259,erkennen::V,ճանաչել,გამოიცნობს
1260,begreifen::V,հասկանալ,გაიგებს
1261,verstehen::V,ըմբռնել,გაიგონებს
1262,lernen::V,սովորել,ისწავლის
1263,wissen::V,իմանալ,ეცოდინება
1264,sich erinnern an::V,հիշել,მოიგონებს
1265,sich erinnern an::V,հիշել,გაიხსენებს
1266,sich erinnern an::V,մտաբերել,მოიგონებს
1267,sich erinnern an::V,մտաբերել,გაიხსენებს
1268,vergessen::V,մոռանալ,ივიწყებს
1269,messen::V,չափել,ზომავს
1270,zählen::V,թվել,ითვლის
1271,zählen::V,հաշվել,ითვლის
1272,rechnen::V,հաշվել,გაიანგარიშებს
1273,rechnen::V,հաշվարկել,გაიანგარიშებს
1274,lesen::V,կարդալ,კითხულობს
1275,malen::V,նկարել,ხატავს
1276,zeichnen::V,գծել,ხაზავს
1277,schreiben::V,գրել,დაწერს
1278,besitzen::V,ունենալ,ექნება
1279,besitzen::V,տեր լինել,ექნება
1280,kaufen::V,գնել,ყიდულობს
1281,verkaufen::V,վաճառել,გაყიდის
1282,bezahlen::V,վճարել,გადაიხდის
1283,zahlen::V,վճարել,გადაიხდის
1284,beherrschen::V,ղեկավարել,ფლობს
1285,ertragen::V,դիմանալ,მოითმენს
1286,Horn::N,,რქა
1287,fangen::V,,დაიჭერს
