,Concept_ID,cy,kl
741,kräftig::A,nerthol,pissaq
742,kräftig::A,nerthol,pissarsuaq
743,kräftig::A,grymus,pissaq
744,kräftig::A,grymus,pissarsuaq
745,stark::A,cryf,sanngivoq
746,stark::A,cadarn,sanngivoq
747,schwach::A,gwan,nakuippoq
748,fett::A,tew,pualavoq
749,schlank::A,main,tuappoq
750,hübsch::A,tlws,aatsialaq
751,böse::A,drwg,ajorpoq
752,dumm::A,twp,taqajak
753,dumm::A,twp,sikkilluppoq
754,dumm::A,twp,qaatusimasaqanngilaq
755,faul::A,diog,eqiasuppoq
756,faul::A,diog,eqiattortuvoq
757,fleißig::A,dyfal,eqiasuippoq
758,geizig::A,crintach,iasilaarpoq
759,geizig::A,crintach,tukkuippoq
760,geizig::A,cybyddlyd,iasilaarpoq
761,geizig::A,cybyddlyd,tukkuippoq
762,klug::A,deallus,mallak
763,klug::A,deallus,ittanneq
764,klug::A,deallus,kutaappoq
765,klug::A,deallus,kuttaappoq
766,klug::A,deallus,qarasagippoq
767,geschickt::A,medrus,
768,geschickt::A,deheuig,
769,lieb::A,hoff,akisooq
770,lieb::A,annwyl,akisooq
771,lustig::A,llon,piikulavoq
772,sanft::A,mwyn,isumagippoq
773,hungrig::A,newynog,kaappoq
774,hungrig::A,newynog,perlilerpoq
775,krank::A,sâl,napparsimavoq
776,krank::A,gwael,napparsimavoq
777,nackt::A,noeth,
778,traurig::A,trist,aliasuppoq
779,lebendig::A,yn fyw,uumavoq
780,gut::A,da,ajunngilaq
781,schlecht::A,drwg,sualuppoq
782,schlecht::A,gwael,sualuppoq
783,richtig::A,cywir,iluarpoq
784,schlimm::A,enbyd,amiilaarnarpoq
785,wahr::A,gwir,ilumoorpoq
786,alt::A,hen,pisoqaq
787,neu::A,newydd,nutaavoq
788,ehemalig::A,blaenorol,
789,alt[Lebewesen]::A,oedrannus,utoqqaq
790,jung::A,ifanc,inuusuppoq
791,jung::A,ifanc,kingulliarsuk
792,arm::A,tlawd,piillasoq
793,arm::A,tlawd,piitsuuvoq
794,reich::A,cyfoethog,pisuuvoq
795,bekannt::A,cynefin,
796,bekannt::A,cyfarwydd,
797,berühmt::A,enwog,tusaamasaq
798,fremd::A,estron,ajasoornarpoq
799,verschieden::A,gwahanol,allatut
800,verschieden::A,gwahanol,tamalaat
801,nah::A,agos,qanippoq
802,fern::A,pell,ungasippoq
803,linker::A,aswy,saamerleq
804,linker::A,chwith,saamerleq
805,rechter::A,de,innarluissut
806,rechter::A,deau,innarluissut
807,anderer::A,arall,
808,erster::A,cyntaf,siulleq
809,zweiter::A,ail,qataatsup tullia
810,dritter::A,trydydd,pingajorarterut
811,letzter::A,olaf,kingulleq
812,allein::ADV,unig,kisimiippoq
813,allein::ADV,ar ei ben ei hun,kisimiippoq
814,auf einmal::ADV,ar yr un pryd,tassanngaannaq
815,zusammen::ADV,ynghyd,attaasa
816,zusammen::ADV,ynghyd,attarmik
817,zusammen::ADV,gyda'i gilydd,attaasa
818,zusammen::ADV,gyda'i gilydd,attarmik
819,lange::ADV,amser hir,akuni
820,plötzlich::ADV,yn sydyn,tassanngaannaq
821,sofort::ADV,ar unwaith,erniinnaq
822,später::ADV,yn ddiweddarach,kingorna
823,jetzt::ADV,yn awr,maanna
824,jetzt::ADV,yn awr,massakkut
825,heute::ADV,heddiw,ullumi
826,morgen::ADV,yfory,aqagu
827,bald::ADV,yn fuan,erniinnaq
828,bald::ADV,gyda hyn,erniinnaq
829,dann::ADV,yna,taava
830,dann::ADV,y pryd hwnnw,taava
831,gestern::ADV,ddoe,ippassaq
832,einst::ADV,gynt,ataatsimik
833,einst::ADV,gynt,ilaanni
834,damals::ADV,ar y pryd,taamani
835,damals::ADV,ar y pryd,taamanikkut
836,damals::ADV,ar y pryd,taassumuunakkut
837,damals::ADV,bryd hynny,taamani
838,damals::ADV,bryd hynny,taamanikkut
839,damals::ADV,bryd hynny,taassumuunakkut
840,danach::ADV,wedyn,taava
841,vorher::ADV,o'r blaen,siornagut
842,zuerst::ADV,yn gyntaf,
843,einmal::ADV,unwaith,ilaanni
844,einmal::ADV,unwaith,ataatsimik
845,manchmal::ADV,weithiau,qaqutigu
846,manchmal::ADV,weithiau,qaqutigut
847,manchmal::ADV,ar brydiau,qaqutigu
848,manchmal::ADV,ar brydiau,qaqutigut
849,oft::ADV,yn aml,akulikitsumik
850,oft::ADV,yn fynych,akulikitsumik
851,immer::ADV,bob amser,tamatigut
852,niemals::ADV,ni ... byth,
853,niemals::ADV,ni ... erioed,
854,hier::ADV,yma,maani
855,hierhin::ADV,hyd yma,maani
856,von hier::ADV,oddi yma,
857,dort::ADV,acw,
858,dorthin::ADV,tuag yno,ikuuna
859,geradeaus::ADV,syth ymlaen,narlumut
860,vorwärts::ADV,ymlaen,pilangavoc
861,rückwärts::ADV,yn ôl,kingumut
862,rückwärts::ADV,yn ôl,tunumut or tunummut
863,zurück::ADV,yn ôl,kingumut
864,zurück::ADV,yn ôl,tunumut or tunummut
865,unten::ADV,isod,kana
866,unten::ADV,oddi tanodd,kana
867,hinab::ADV,i lawr,qiviu
868,hinab::ADV,i waered,qiviu
869,oben::ADV,fry,
870,hinauf::ADV,i fyny,
871,hinauf::ADV,i'r lan,
872,überall::ADV,ym mhobman,tamaginni
873,überall::ADV,ym mhobman,tamani tamaani
874,nicht::ADV,ni,
875,nicht::ADV,nid,
876,ein wenig::ADV,tipyn,
877,ein wenig::ADV,ychydig,
878,kaum::ADV,prin,qaqutigorsuaq
879,sehr::ADV,iawn,assut
880,so::ADV,fel,
881,so::ADV,felly,
882,noch::ADV,eto,qeratavoq
883,nur::ADV,yn unig,
884,schon::ADV,eisoes,taava-una
885,schon::ADV,yn barod,taava-una
886,wieder::ADV,drachefn,kingumut
887,vergebens::ADV,yn ofer,angiluk
888,vor::PRP,o flaen,
889,hinter::PRP,ar ôl,
890,unter::PRP,islaw,
891,durch::PRP,trwy,
892,neben::PRP,ar bwys,
893,zwischen::PRP,rhwng,
894,zwischen::PRP,cydrhwng,
895,wegen::PRP,o achos,
896,wegen::PRP,oherwydd,
897,dies::PRN,hyn,manna
898,dies::PRN,hyn,matuma
899,das::PRN,hynny,ua
900,alles::PRN,popeth,
901,ich::PRN,fi,uanga
902,du::PRN,ti,illit
903,er::PRN,fe,una
904,wir::PRN,ni,uagut
905,ihr::PRN,chi,ilissi
906,sie::PRN,hwy,uku
907,was::FPRN,pa beth,aat?
908,wer::FPRN,pwy,kikkut
909,wo::FADV,ble,sumi
910,wo::FADV,ym mha le,sumi
911,wohin::FADV,i ble,sumut
912,wohin::FADV,i ba le,sumut
913,wie::FADV,sut,qanoq
914,warum::FADV,pam,sooq
915,wieviel::FNUM,faint,qassit
916,wieviel::FNUM,faint,qanoq atsigisumik?
917,eins::NUM,un,ataaseq
918,zwei::NUM,dau,marluk
919,drei::NUM,tri,pingasut
920,vier::NUM,pedwar,sisamat
921,vier::NUM,pedwar,qajuusat
922,fünf::NUM,pump,tallimat
923,sechs::NUM,chwech,arfineq
924,sechs::NUM,chwech,arfinillit
925,sieben::NUM,saith,arfineq-marluk
926,acht::NUM,wyth,arfineq pingasut
927,neun::NUM,naw,qulingiluat
928,neun::NUM,naw,arfineq sisamat
929,zehn::NUM,deg,qulit
930,elf::NUM,un ar ddeg,aqqaneq
931,zwölf::NUM,deuddeg,aqqaneq-marluk
932,zwölf::NUM,un deg dau,aqqaneq-marluk
933,zwanzig::NUM,ugain,tyve
934,dreißig::NUM,tri deg,tredive
935,dreißig::NUM,tri deg,pingasunik qulillit
936,dreißig::NUM,deg ar hugain,tredive
937,dreißig::NUM,deg ar hugain,pingasunik qulillit
938,vierzig::NUM,deugain,fyrre
939,fünfzig::NUM,hanner cant,halvtreds
940,fünfzig::NUM,hanner cant,tallimanik qulillit
941,sechzig::NUM,chwe deg,tres
942,siebzig::NUM,saith deg,halvfjerds
943,siebzig::NUM,deg a thrigain,halvfjerds
944,achtzig::NUM,wyth deg,firs
945,achtzig::NUM,pedar ugain,firs
946,neunzig::NUM,naw deg,halvfems
947,neunzig::NUM,deg a phedwar ugain,halvfems
948,hundert::NUM,cant,et hundrede
949,tausend::NUM,mil,et tusinde
950,und::CNJ,a,aamma
951,oder::CNJ,neu,imalluunnit
952,stehen::V,sefyll,sikingavoq
953,sitzen::V,eistedd,ingippoq
954,liegen::V,gorwedd,nalavoq
955,liegen::V,gorwedd,aqupivoq
956,hängen::V,hongian,nivinngarpaa
957,werden::V,dod yn,pinngorpoq
958,werden::V,mynd yn,pinngorpoq
959,passieren::V,digwydd,pivoq
960,beginnen::V,cychwyn,aallarnerpaa
961,enden::V,gorffen,naggaserpaa
962,wechseln::V,newid,immikkut ilivoq
963,aufgehen[Sonne]::V,codi,
964,untergehen[Sonne]::V,machlud,ilioqqaasoq
965,scheinen[Sonne]::V,tywynnu,qinnorpoq
966,scheinen[Sonne]::V,tywynnu,qinngorpoq
967,donnern::V,taranu,kalleq
968,wehen::V,chwythu,timmivoq
969,strömen::V,ffrydio,
970,fließen::V,llifo,
971,sich drehen::V,troi,ipippaa
972,sich drehen::V,cylchdroi,ipippaa
973,schwanken::V,siglo,aalavoq
974,schwingen::V,siglo,issakajaat or issakatsiaarut
975,fallen::V,cwympo,quasivaa
976,brennen::V,llosgi,seerpoq
977,brennen::V,llosgi,uuppaa
978,rauchen::V,mygu,pujoorpoq
979,regnen::V,glawio,siallerpoq
980,gefrieren::V,rhewi,qiulerpoq
981,tauen::V,toddi,aappoq
982,tauen::V,meirioli,aappoq
983,schmelzen::V,toddi,aappoq
984,schmelzen::V,toddi,aatsippaa
985,trocknen::V,sychu,panerserpaa
986,sieden::V,berwi,qalappoq
987,faulen::V,pydru,
988,faulen::V,braenu,
989,verfaulen::V,pydru,
990,verfaulen::V,dadfeilio,
991,reißen::V,clecian,qulli
992,reißen::V,clecian,alittorpaa
993,reißen::V,clecian,kimillanneq
994,reißen::V,torri'n glats,qulli
995,reißen::V,torri'n glats,alittorpaa
996,reißen::V,torri'n glats,kimillanneq
997,versinken::V,suddo,kivivaa
998,versinken::V,suddo,apparpoq
999,vergehen::V,myned heibio,qaangerpaa
1000,vergehen::V,myned heibio,sarsuppoq
1001,vergehen::V,pasio,qaangerpaa
1002,vergehen::V,pasio,sarsuppoq
1003,erscheinen::V,ymddangos,takutippoq
1004,verschwinden::V,diflannu,
1005,sinken::V,syrthio,kivivaa
1006,sinken::V,syrthio,apparpoq
1007,abnehmen::V,lleihau,ikillipput
1008,zunehmen::V,cynyddu,allisippaa
1009,steigen::V,codi,allisippaa
1010,wachsen::V,tyfu,allivoq
1011,glänzen::V,disgleirio,qinngorpoq
1012,glänzen::V,disgleirio,qinnorpoq
1013,funkeln::V,pefrio,uisorilavoq
1014,lärmen::V,cadw sŵn,
1015,lärmen::V,gwneud twrw,
1016,läuten::V,canu,avilualaarpoq
1017,klingeln::V,canu,aviluarpoq
1018,klingeln::V,canu,aviluarpaluppoq
1019,klingeln::V,seinio,aviluarpoq
1020,klingeln::V,seinio,aviluarpaluppoq
1021,klirren::V,tincian,
1022,brausen::V,rhuo,ittuk
1023,brausen::V,rhuo,ittuppoq
1024,brausen::V,rhuo,ittuppaluppoq
1025,rauschen::V,siffrwd,
1026,rauschen::V,chwithrwd,
1027,klingen::V,seinio,
1028,bellen::V,cyfarth,qiluppoq
1029,heulen::V,udo,maarpoq
1030,heulen::V,udo,maalavoq
1031,heulen::V,udo,miaggoorpoq
1032,heulen::V,oernadu,maarpoq
1033,heulen::V,oernadu,maalavoq
1034,heulen::V,oernadu,miaggoorpoq
1035,blasen::V,chwythu,aporneq
1036,pfeifen::V,chwibanu,siggartartitsivoq
1037,pfeifen::V,chwibanu,siorsulavoq
1038,schreien::V,gweiddi,suaarpoq
1039,schreien::V,bloeddio,suaarpoq
1040,stöhnen::V,griddfan,nipiliorpoq
1041,stöhnen::V,griddfan,nipilliorpoq
1042,zittern::V,crynu,qarsulivik
1043,leben::V,byw,inuuvoq
1044,geboren werden::V,cael eich geni,inuuvoq
1045,geboren werden::V,cael eich geni,inunngorpoq
1046,atmen::V,anadlu,anersaarpoq
1047,trinken::V,yfed,imerpoq
1048,essen::V,bwyta,tamorpoq
1049,schlucken::V,llyncu,tuluarnaq
1050,müde werden::V,blino,
1051,einschlafen::V,mynd i gysgu,sinippoq
1052,einschlafen::V,syrthio i gysgu,sinippoq
1053,schlafen::V,huno,sinik
1054,schlafen::V,cysgu,sinik
1055,aufwachen::V,dihuno,iterpoq
1056,aufwachen::V,dihuno,eqqumavoq
1057,aufstehen::V,codi,makippoq
1058,sich erholen::V,ymlacio,qasuerserpoq
1059,sich erholen::V,dadflino,qasuerserpoq
1060,krank werden::V,mynd yn sâl,
1061,krank werden::V,mynd yn wael,
1062,krank sein::V,gwaelu,
1063,schmerzen::V,brifo,anneraa
1064,schmerzen::V,brifo,annernarpoq
1065,husten::V,pesychu,quersorpoq
1066,genesen::V,gwella,ajunngissivoq
1067,genesen::V,gwella,ilisimmarpoq
1068,genesen::V,gwella,ilorrippoq
1069,genesen::V,cael yn ôl,ajunngissivoq
1070,genesen::V,cael yn ôl,ilisimmarpoq
1071,genesen::V,cael yn ôl,ilorrippoq
1072,sterben::V,marw,toquvoq
1073,umkommen::V,trengi,
1074,sich bewegen::V,symud,ingerlavoq
1075,sich rühren::V,syflyd,
1076,sich erheben::V,codi,
1077,sich setzen::V,eistedd,ingippoq
1078,hinfallen::V,cwympo,
1079,laufen::V,cerdded,arpappoq
1080,schreiten::V,camu,ingerlavoq
1081,spazierengehen::V,mynd am dro,utertakajaarpoq
1082,spazierengehen::V,mynd am dro,utertakattajaarpoq
1083,eilen::V,rhuthro,qaa qaa
1084,eilen::V,rhuthro,qiilasaarpoq
1085,eilen::V,rhuthro,ingerlasaarpaa
1086,sich beeilen::V,brysio,tuaviorpoq
1087,sausen::V,rhuthro,uiguut
1088,rennen::V,rhedeg,igivoq
1089,springen::V,llamu,upernassaq
1090,springen::V,neidio,upernassaq
1091,klettern::V,dringo,pilaakkeerpoq
1092,schaukeln::V,siglo,aalavoq
1093,kriechen::V,cropian,
1094,schwimmen::V,nofio,naluppoq
1095,tauchen::V,plymio,allorpoq
1096,tauchen::V,ymsuddo,allorpoq
1097,rudern::V,rhwyfo,ipuppaa
1098,fahren::V,gyrru,qimusserpoq
1099,fahren::V,dreifio,qimusserpoq
1100,fliegen::V,hedfan,timmivoq
1101,gehen::V,mynd,
1102,weggehen::V,mynd,piiarpoq
1103,weggehen::V,ymadael,piiarpoq
1104,abfahren::V,ymadael,
1105,anhalten::V,stopio,unitsippaa
1106,hineingehen::V,mynd i mewn,timaappaa
1107,eintreten::V,mynd i,allattorpaa
1108,kommen::V,dod,qaa-
1109,kommen::V,dod,pivaa
1110,ankommen::V,cyrraedd,tikippoq
1111,zurückkommen::V,dychwelyd,angerlarpoq
1112,bleiben::V,aros,uninngavoq
1113,bleiben::V,sefyll,uninngavoq
1114,warten::V,aros,paavoq
1115,warten::V,aros,utaqqivoq
1116,warten::V,disgwyl,paavoq
1117,warten::V,disgwyl,utaqqivoq
1118,erwarten::V,disgwyl,
1119,suchen::V,chwilio am,nivivaa
1120,finden::V,darganfod,nanivaa
1121,versuchen::V,profi,uuppaa
1122,versuchen::V,profi,ussersarpaa
1123,versuchen::V,ceisio,uuppaa
1124,versuchen::V,ceisio,ussersarpaa
1125,vorbereiten::V,paratoi,piareersarpaa
1126,lieben::V,caru,asavaa
1127,mögen::V,hoffi,akaaraa
1128,lachen::V,chwerthin,
1129,rühren::V,cynhyrfu,qeerlerpaa
1130,weinen::V,wylo,qiavoq
1131,weinen::V,llefain,qiavoq
1132,schimpfen::V,grwgnach,qatimaarpoq
1133,sich ärgern::V,gofidio,ugguutigaa
1134,sich fürchten::V,ofni,eqqanaarpoq
1135,fürchten::V,arswydo,ersigaa
1136,fliehen::V,ffoi,qimaavoq
1137,flüchten::V,dianc,allikarfigaa
1138,sehen::V,gweld,isigaa
1139,anschauen::V,syllu,
1140,anschauen::V,edrych,
1141,ansehen::V,gwylio,alaatsinaappaa
1142,hören::V,clywed,tusarpaa
1143,zuhören::V,gwrando,naalappoq
1144,probieren::V,profi,
1145,riechen::V,arogli,tipippoq
1146,fühlen::V,teimlo,misigaa
1147,fühlen::V,clywed,misigaa
1148,scheinen::V,ymddangos,takutippoq
1149,zu sehen sein::V,dod i'r golwg,
1150,vernehmen::V,clywed sôn am,
1151,frieren::V,bod yn oer,qiiavoq
1152,tun::V,gwneud,iliorpoq
1153,können::V,gallu,
1154,wollen::V,bod mewn angen,piumavaa
1155,anfangen::V,dechrau,pilerpoq
1156,beenden::V,darfod,naggaserpaa
1157,beenden::V,gorffen,naggaserpaa
1158,aufhören::V,peidio,naammatsippaa
1159,gelingen::V,llwyddo,
1160,geraten::V,diweddu,
1161,öffnen::V,agor,ammarpaa
1162,schließen::V,cau,matuaa
1163,stellen::V,gosod,ilivaa
1164,stellen::V,gosod,iliorarpai
1165,stellen::V,gosod,ilioqqarpai
1166,setzen::V,gosod,iliorarpai
1167,setzen::V,gosod,ilioqqarpai
1168,legen::V,gosod,ilivaa
1169,berühren::V,cyffwrdd,attorpaa
1170,verbinden::V,cysylltu,taperserpaa
1171,bedecken::V,gorchuddio,iikkerpaa
1172,bedecken::V,gorchuddio,iikkersorpaa
1173,aufhängen::V,crogi,inivaa
1174,aufhängen::V,crogi,iniorarpai
1175,aufhängen::V,hongian,inivaa
1176,aufhängen::V,hongian,iniorarpai
1177,anzünden::V,cynnau,saggaavoq
1178,aufheben::V,codi,allisippaa
1179,zurücklassen::V,gadael,aallarpoq
1180,verlieren::V,colli,annaavaa
1181,fallen lassen::V,gollwng,nakkaavaa
1182,machen::V,gwneud,iliorpoq
1183,herstellen::V,cynhyrchu,anillatsippaa
1184,bauen::V,adeiladu,marrarterpaa
1185,reparieren::V,trwsio,iluarsaappaa
1186,reparieren::V,atgyweirio,iluarsaappaa
1187,verbessern::V,diwygio,naqqippaa
1188,ändern::V,altro,
1189,graben::V,palu,assappaa
1190,graben::V,cloddio,assappaa
1191,beugen::V,plygu,qappappoq
1192,biegen::V,plygu,qappappoq
1193,drehen::V,troelli,
1194,wenden::V,troi,assappaa
1195,wenden::V,troi,assakarpoq
1196,umdrehen::V,troi,assakartippaa
1197,heben::V,codi,kivippaa
1198,hochheben::V,dyrchafu,kissumiarpaa
1199,ergreifen::V,gafael,isaappaa
1200,ergreifen::V,gafael,isaguppaa
1201,halten::V,dal,minarpaa
1202,drücken::V,pwyso,naqittaat
1203,drücken::V,gwasgu,naqittaat
1204,schieben::V,gwthio,
1205,kratzen::V,crafu,qitsuppaa
1206,lecken::V,llyfu,aluppaa
1207,beißen::V,cnoi,kiivaa
1208,beißen::V,brathu,kiivaa
1209,abreißen::V,tynnu ymaith,aqqarpaa
1210,abreißen::V,tynnu ymaith,isaterpaa
1211,abschneiden::V,torri,kipivaa
1212,binden::V,clymu,kakkersarpaa
1213,stecken::V,plannu,kussunneq
1214,brechen::V,torri,nallorpaa
1215,klopfen::V,taro,pattappaa
1216,hauen::V,taro,aqivaa
1217,kleben::V,gludio,qaappoq
1218,reiben::V,rhwbio,tagiarpaa
1219,reiben::V,rhwbio,tangiarpaa
1220,streichen::V,taenu,erlerpoq
1221,schleifen::V,hogi,sequppaa
1222,schneiden::V,torri,uullivoq
1223,rütteln::V,ysgytio,
1224,schütteln::V,siglo,aalavoq
1225,schütteln::V,ysgwyd,aalavoq
1226,schwenken::V,siglo,issarpoq
1227,schütten::V,tywallt,
1228,füllen::V,llenwi,immerpaa
1229,einwickeln::V,lapio,immoqquserpaa
1230,tragen::V,cludo,maqippaa
1231,tragen::V,cludo,assartorpoq
1232,schleppen::V,llusgo,assartorpoq
1233,ziehen::V,tynnu,kalippaa
1234,ziehen::V,tynnu,kalissarpoq
1235,aufbewahren::V,cadw,toqqorpaa
1236,werfen::V,taflu,kuivaa
1237,fangen::V,dal,anguaa
1238,packen::V,cipio,
1239,packen::V,crafangu,
1240,verstecken::V,celu,anngigaa
1241,verstecken::V,cuddio,anngigaa
1242,teilen::V,rhannu,agguut
1243,teilen::V,rhannu,agguusersorpaa
1244,schicken::V,anfon,nassiuppaa
1245,bringen::V,dod â,aggiuppaa
1246,bringen::V,dod â,nassataraa
1247,hinzufügen::V,chwanegu,
1248,bekommen::V,cael,tiguaa
1249,erhalten::V,derbyn,tiguaa
1250,nehmen::V,cymryd,pivoq
1251,nehmen::V,cymryd,tiguaa
1252,wählen::V,dewis,
1253,auswählen::V,dethol,
1254,bewahren::V,cadw,sukkunik simerserpaa
1255,behindern::V,atal,
1256,behindern::V,rhwystro,
1257,verderben::V,difetha,asiutippaa
1258,verderben::V,difetha,piuneerunnerit
1259,beschädigen::V,niweidio,
1260,zerbrechen::V,torri,ukuvoq
1261,zerreißen::V,rhwygo,tisavaa
1262,zerreißen::V,rhwygo,alittorpaa
1263,zerstören::V,dinistrio,aserorpaa
1264,verbrennen::V,llosgi,seerpoq
1265,geben::V,rhoi,pivoq
1266,reichen::V,estyn,
1267,schenken::V,rhoddi,
1268,versprechen::V,addo,neriorsorpaa
1269,wünschen::V,dymuno,kissaat
1270,loben::V,canmol,nersorpaa
1271,loben::V,canmol,nersornaat
1272,küssen::V,cusanu,kunippaa
1273,küssen::V,cusanu,kunissorpaa
1274,wiegen::V,siglo,
1275,zudecken::V,gorchuddio,majorpaa
1276,wecken::V,deffro,itersarpaa
1277,zeigen::V,dangos,tikkuuppaa
1278,führen::V,arwain,tasissiuppaa
1279,führen::V,arwain,ilitsersorpaa
1280,führen::V,arwain,tasissersuuppaa
1281,lehren::V,dysgu,ilinniartippaa
1282,unterrichten::V,hyfforddi,ajoqerpaa
1283,unterrichten::V,hyfforddi,ajoqersorpaa
1284,unterrichten::V,hyfforddi,ilinniartitsivoq
1285,aufziehen::V,dod i fyny,inororsarpaa
1286,leiten::V,arwain,iluatsippaa
1287,antreiben::V,annog,ikusimmippaa
1288,lassen::V,gadael,
1289,einladen::V,gwahodd,qaaqquaa
1290,einladen::V,gwahodd,qaasarpaa
1291,vereinigen::V,uno,taperserpaa
1292,vereinigen::V,cyfuno,taperserpaa
1293,besuchen::V,ymweld â,tikeraarpaa
1294,treffen::V,cwrdd,aporappaa
1295,treffen::V,cyfarfod,aporappaa
1296,sich versammeln::V,casglu,majorpoq
1297,sich versammeln::V,cynnull,majorpoq
1298,spielen::V,chwarae,pinnguarpoq
1299,singen::V,canu,erinarsorpoq
1300,tanzen::V,dawnsio,qitippoq
1301,sich trennen::V,ymwahanu,immikkoortippaa
1302,verlassen::V,gadael,
1303,retten::V,achub,annaappaa
1304,bewachen::V,gwarchod,
1305,schützen::V,noddi,eriagaa
1306,schützen::V,noddi,pineqartaalivaa
1307,verteidigen::V,amddiffyn,
1308,sich schlagen::V,ffraeo,
1309,sich schlagen::V,terfysgu,
1310,schießen::V,saethu,aallaavaa
1311,schießen::V,saethu,piseriuppaa
1312,siegen::V,ennill,
1313,ärgern::V,cythruddo,ninngassarpaa
1314,ärgern::V,cythruddo,ninngassaarpaa
1315,schlagen::V,curo,unatarpaa
1316,treten::V,cicio,tukerpoq
1317,stechen::V,pigo,iguppaa
1318,stechen::V,pigo,qasilippoq
1319,stoßen::V,gwthio,ikuserpaa
1320,stoßen::V,gwthio,ikusimmippaa
1321,stehlen::V,dwyn,tillippaa
1322,stehlen::V,lladrata,tillippaa
1323,stören::V,aflonyddu,akornuserpaa
1324,belästigen::V,trafferthu,
1325,verbergen::V,cuddio,anngigaa
1326,täuschen::V,twyllo,
1327,betrügen::V,hocedu,peqquserluttuliorfigaa
1328,töten::V,lladd,maappaa
1329,töten::V,lladd,toquppaa
1330,wohnen::V,byw,najugaqarpoq
1331,arbeiten::V,gweithio,sulivoq
1332,sammeln::V,casglu,katersorpai
1333,pflücken::V,casglu,
1334,jagen::V,hela,piniarpoq
1335,fischen::V,pysgota,aalisarpoq
1336,fassen::V,dal,
1337,hüten::V,bugeilio,
1338,treiben::V,gyrru,
1339,anbinden::V,clymu,qilerut
1340,anbinden::V,clymu,qilersorpaa
1341,anbinden::V,clymu,ungerlatserpaa
1342,füttern::V,porthi,nerlerpaa
1343,melken::V,godro,
1344,hacken::V,torri,
1345,gießen::V,dyfrhau,imerterpaa
1346,reifen::V,aeddfedu,
1347,zubereiten::V,coginio,
1348,kochen::V,berwi,igavoq
1349,backen::V,pobi,
1350,backen::V,crasu,
1351,braten::V,ffrio,siappaa
1352,umrühren::V,cyffroi,qeerlerpaa
1353,stricken::V,gwau,
1354,nähen::V,gwnïo,
1355,färben::V,lliwio,misuppaa
1356,reinigen::V,glanhau,sanniarpaa
1357,waschen::V,golchi,asappaa
1358,abwischen::V,sychu,saligarpaa
1359,abwischen::V,sychu,saligartorpaa
1360,spülen::V,streulio,
1361,fegen::V,ysgubo,sanngiarpaa
1362,kehren::V,ysgubo,
1363,baden::V,cael bath,uffarpoq
1364,sich waschen::V,ymolchi,uffarpoq
1365,ausziehen::V,tynnu,annoraajarpaa
1366,anziehen::V,gwisgo,ativaa
1367,anziehen::V,gwisgo,atitippaa
1368,sich anziehen::V,ymwisgo,atisalersorpoq
1369,kämmen::V,cribo,
1370,schmücken::V,harddu,
1371,schmücken::V,addurno,
1372,sagen::V,dweud,oqarpoq
1373,sprechen::V,llefaru,oqaluttarpoq
1374,reden::V,siarad,oqaluppoq
1375,sich unterhalten::V,sgwrsio,
1376,fragen::V,gofyn,aperaa
1377,bitten::V,gofyn am,aperaa
1378,bitten::V,gofyn am,qinnuigaa
1379,erzählen::V,dweud,oqaluttuaraa
1380,mitteilen::V,cyfleu,oqalualaarpoq
1381,nennen::V,enwi,
1382,rufen::V,galw,qaaqquaa
1383,prahlen::V,brolio,oqqartuvoq
1384,prahlen::V,brolio,oqallortuvoq
1385,prahlen::V,ymffrostio,oqqartuvoq
1386,prahlen::V,ymffrostio,oqallortuvoq
1387,übersetzen::V,cyfieithu,ikaarpoq
1388,übersetzen::V,cyfieithu,nutserpaa
1389,denken::V,meddwl,isumaqarpoq
1390,glauben::V,credu,upperaa
1391,glauben::V,credu,isumaqarpoq
1392,glauben::V,coelio,upperaa
1393,glauben::V,coelio,isumaqarpoq
1394,bemerken::V,sylwi,
1395,erkennen::V,adnabod,ilisaraa
1396,begreifen::V,amgyffred,
1397,verstehen::V,deall,paasivaa
1398,lernen::V,dysgu,ilinniarpoq
1399,wissen::V,gwybod,nalunngilaa
1400,sich erinnern an::V,cofio,eqqaavaa
1401,vergessen::V,anghofio,puiorpaa
1402,messen::V,mesur,ussersarpaa
1403,zählen::V,cyfrif,kisitsivoq
1404,rechnen::V,cyfrifo,kisitsivoq
1405,lesen::V,darllen,atuarpoq
1406,malen::V,peintio,qalipappaa
1407,zeichnen::V,tynnu,
1408,schreiben::V,ysgrifennu,allappoq
1409,besitzen::V,meddu,
1410,kaufen::V,prynu,pisiaraa
1411,verkaufen::V,gwerthu,akigaa
1412,bezahlen::V,talu am,akilerpaa
1413,zahlen::V,talu,
1414,beherrschen::V,rheoli,inappaa
1415,beherrschen::V,llywodraethu,inappaa
1416,ertragen::V,dioddef,ernertaaraa
