,Concept_ID,is,ba
766,unten::ADV,niðri,түбәндә
767,unten::ADV,fyrir neðan,түбәндә
768,hinab::ADV,niður,түбәнгә
769,hinab::ADV,niður eftir,түбәнгә
770,oben::ADV,uppi,юғарыла
771,hinauf::ADV,upp,юғарыға
772,hinauf::ADV,upp eftir,юғарыға
773,überall::ADV,alls staðar,бөтә урында
774,nicht::ADV,ekki,тугел
775,ein wenig::ADV,dálítið,аҙ
776,kaum::ADV,varla,көскә
777,kaum::ADV,varla,саҡ-саҡ
778,kaum::ADV,tæplega,көскә
779,kaum::ADV,tæplega,саҡ-саҡ
780,sehr::ADV,mjög,ифат
781,so::ADV,svo,шулай
782,so::ADV,þannig,шулай
783,noch::ADV,enn,йәнә
784,noch::ADV,ennþá,йәнә
785,nur::ADV,bara,бары
786,nur::ADV,aðeins,бары
787,schon::ADV,nú þegar,инде
788,wieder::ADV,aftur,тағы
789,wieder::ADV,að nýju,тағы
790,vergebens::ADV,árangurslaust,бушҡа
791,vor::PRP,fyrir,алдында
792,hinter::PRP,bak við,артында
793,hinter::PRP,aftur fyrir,артында
794,unter::PRP,undir,аҫтында
795,durch::PRP,gegnum,үтә
796,neben::PRP,hjá,эргәһендә
797,neben::PRP,við hliðina á,эргәһендә
798,zwischen::PRP,milli,араһында
799,zwischen::PRP,á milli,араһында
800,wegen::PRP,vegna,өсөн
801,wegen::PRP,vegna,сәбәпле
802,dies::PRN,þetta,был
803,dies::PRN,þetta,ошо
804,das::PRN,það,ул
805,alles::PRN,allt,бөтә
806,ich::PRN,ég,мин
807,du::PRN,þú,һин
808,er::PRN,hann,ул
809,wir::PRN,við,беҙ
810,ihr::PRN,þið,һеҙ
811,sie::PRN,þær,улар
812,sie::PRN,þeir,улар
813,was::FPRN,hvað,ә
814,was::FPRN,hvað,ни
815,was::FPRN,hvað,нәмә
816,wer::FPRN,hver,ҡем
817,wo::FADV,hvar,ҡайҙа
818,wohin::FADV,hvert,ҡайҙа
819,wie::FADV,hvernig,инидәй
820,warum::FADV,hvers vegna,ин өсөн
821,wieviel::FNUM,hve mikill,күпме
822,eins::NUM,einn,бер
823,zwei::NUM,tveir,ике
824,zwei::NUM,tveir,икәү
825,drei::NUM,þrír,өс
826,vier::NUM,fjórir,дүрт
827,fünf::NUM,fimm,биш
828,sechs::NUM,sex,алты
829,sieben::NUM,sjö,ете
830,acht::NUM,átta,һигеҙ
831,neun::NUM,níu,туғыҙ
832,zehn::NUM,tíu,ун
833,elf::NUM,ellefu,ун бер
834,zwölf::NUM,tólf,ун ике
835,zwanzig::NUM,tuttugu,егерме
836,dreißig::NUM,þrjátíu,утыҙ
837,vierzig::NUM,fjörutíu,ҡырҡ
838,fünfzig::NUM,fimmtíu,илле
839,sechzig::NUM,sextíu,алтмыш
840,siebzig::NUM,sjötíu,етмеш
841,achtzig::NUM,áttatíu,һикһән
842,neunzig::NUM,níutíu,туҡһан
843,hundert::NUM,hundrað,йөҙ
844,tausend::NUM,þúsund,мең
845,und::CNJ,og,да
846,oder::CNJ,eða,йәки
847,stehen::V,standa,тороу
848,sitzen::V,sitja,ултырыу
849,liegen::V,liggja,ятыу
850,hängen::V,hanga,аҫылынып тороу
851,werden::V,verða,булыу
852,passieren::V,gerast,булыу
853,beginnen::V,byrja,башлау
854,enden::V,enda,бөтөү
855,enden::V,enda,тамамланыү
856,enden::V,lykta,бөтөү
857,enden::V,lykta,тамамланыү
858,wechseln::V,skipta,үҙгәреү
859,aufgehen[Sonne]::V,koma upp,ҡалҡыу
860,untergehen[Sonne]::V,ganga til viðar,байыу
861,scheinen[Sonne]::V,skína,яҡтыртып тороу
862,donnern::V,þruma,күкрәү
863,wehen::V,blása,иҫеү
864,strömen::V,streyma,ташыу
865,fließen::V,fljóta,ағыу
866,sich drehen::V,snúast,әйләнеү
867,schwanken::V,riða,тирбәлеү
868,schwanken::V,rugga,тирбәлеү
869,schwingen::V,sveiflast,бәүетеү
870,fallen::V,falla,йығылыу
871,brennen::V,brenna,яныу
872,rauchen::V,reykja,төтәү
873,regnen::V,rigna,ямғыр яуа
874,gefrieren::V,frjósa,туңыү
875,tauen::V,þiðna,иреү
876,schmelzen::V,bráðna,иреү
877,trocknen::V,þorna,кибеү
878,sieden::V,sjóða,ҡайнау
879,faulen::V,rotna,сереу
880,verfaulen::V,rotna,сереу
881,reißen::V,rifna,өҙөү
882,reißen::V,rifna,йыртылыу
883,versinken::V,sökkva,батыу
884,vergehen::V,líða,үтеү
885,erscheinen::V,birtast,килеп сығыу
886,verschwinden::V,hverfa,юғалыу
887,sinken::V,síga,түбәнәйеү
888,abnehmen::V,lækka,кәметеү
889,abnehmen::V,minnka,кәметеү
890,zunehmen::V,aukast,артыу
891,steigen::V,stíga,күтәрелеү
892,wachsen::V,vaxa,үҫеү
893,glänzen::V,glóa,ялтырау
894,glänzen::V,glampa,ялтырау
895,funkeln::V,leiftra,баҙлау
896,lärmen::V,hafa hátt,шаулау
897,läuten::V,hringja,ҡағыу
898,klingeln::V,hringja,ҡағыу
899,klingeln::V,hringja,шылтыратыу
900,klirren::V,glamra,шылтыратыу
901,klirren::V,skrölta,шылтыратыу
902,brausen::V,ólga,ҡотороноу
903,rauschen::V,suða,шыптырлау
904,klingen::V,hljóma,яңғырау
905,bellen::V,gelta,өрөү
906,heulen::V,væla,олоу
907,heulen::V,ýlfra,олоу
908,blasen::V,blása,өрөү
909,pfeifen::V,blístra,һызғырып ебәреү
910,schreien::V,æpa,ҡысҡырыу
911,stöhnen::V,stynja,уңғырашыу
912,zittern::V,titra,ҡалтырау
913,zittern::V,skjálfa,ҡалтырау
914,leben::V,lifa,йәшәү
915,geboren werden::V,fæðast,тыуыу
916,atmen::V,anda,тын алыү
917,atmen::V,draga andann,тын алыү
918,trinken::V,drekka,эсеү
919,essen::V,borða,ашау
920,schlucken::V,kingja,йотоу
921,müde werden::V,þreytast,арыу
922,einschlafen::V,sofna,йоҡлап китеү
923,schlafen::V,sofa,йоҡлау
924,aufwachen::V,vakna,уяныу
925,aufstehen::V,fara á fætur,тороу
926,sich erholen::V,hvíla sig,ял итеү
927,krank werden::V,veikjast,сирләү
928,krank werden::V,verða veikur,сирләү
929,krank sein::V,vera veikur,сирләү
930,schmerzen::V,kenna til,ауыртыу
931,husten::V,hósta,йүтәлләү
932,genesen::V,batna,һауығыу
933,genesen::V,frískast,һауығыу
934,sterben::V,deyja,үлеү
935,umkommen::V,farast,һәләк булыу
936,sich bewegen::V,bifast,хәрәкәт итеү
937,sich rühren::V,hreyfast,ҡуҙғалыу
938,sich erheben::V,standa upp,тороу
939,sich setzen::V,setjast,ултырыу
940,hinfallen::V,detta,ҡолау
941,laufen::V,labba,йөрөү
942,schreiten::V,ganga,атлау
943,spazierengehen::V,ganga sér til skemmtunar,ял итеп йороү
944,eilen::V,fara hratt,ашығыу
945,eilen::V,fara hratt,ҡабаланыу
946,sich beeilen::V,flýta sér,ашығыу
947,sich beeilen::V,flýta sér,ҡабаланыу
948,sausen::V,þjóta,елеү
949,rennen::V,hlaupa,йүгеп йөрөү
950,springen::V,stökkva,һикереү
951,klettern::V,klifra,үрмәләү
952,klettern::V,klifra,үрмәләп менеү
953,schaukeln::V,róla,сайҡалыу
954,schaukeln::V,rugga,сайҡалыу
955,kriechen::V,skríða,шыуышыу
956,schwimmen::V,synda,йоҙөү
957,tauchen::V,kafa,сумыу
958,rudern::V,róa,ишеү
959,fahren::V,aka,йөрөү
960,fahren::V,fara,йөрөү
961,fliegen::V,fljúga,осоу
962,gehen::V,fara,барыу
963,gehen::V,ganga,барыу
964,weggehen::V,fara burt,китеү
965,weggehen::V,ganga burt,китеү
966,abfahren::V,aka burt,сығыу
967,anhalten::V,stöðva,тукталыу
968,hineingehen::V,ganga inn,инеү
969,eintreten::V,koma inn,инеү
970,eintreten::V,ganga inn,инеү
971,kommen::V,koma,килеү
972,ankommen::V,koma til,килеү
973,zurückkommen::V,koma til baka,ҡайтыу
974,bleiben::V,haldast,ҡалыу
975,bleiben::V,vera kyrr,ҡалыу
976,warten::V,bíða,көтөп тороу
977,erwarten::V,búast við,көтөү
978,erwarten::V,eiga von á,көтөү
979,suchen::V,leita,эҙләү
980,finden::V,finna,табыу
981,versuchen::V,reyna,тырышып ҡарау
982,vorbereiten::V,undirbúa,әҙерләү
983,lieben::V,elska,яратыу
984,mögen::V,þykja gott,һөйөү
985,mögen::V,þykja gott,яратыу
986,mögen::V,falla í geð,һөйөү
987,mögen::V,falla í geð,яратыу
988,lachen::V,hlæja,көлөү
989,rühren::V,snerta,ҡағылыу
990,weinen::V,gráta,илау
991,schimpfen::V,skammast,һүгенеү
992,schimpfen::V,skammast,тиргәнеү
993,schimpfen::V,skammast,һуҡраныу
994,sich ärgern::V,sárna,асыуланыу
995,sich ärgern::V,gremjast,асыуланыу
996,sich fürchten::V,óttast,ҡурҡыу
997,fürchten::V,óttast,ҡурҡыу
998,fliehen::V,flýja,ҡасыу
999,flüchten::V,strjúka,ҡасыу
1000,sehen::V,sjá,күреү
1001,anschauen::V,horfa á,ҡарау
1002,ansehen::V,líta á,ҡарау
1003,ansehen::V,líta á,тикшереү
1004,hören::V,heyra,ишетеү
1005,zuhören::V,hlusta,тыңлау
1006,probieren::V,smakka,татыу
1007,riechen::V,þefa,еҫкәү
1008,fühlen::V,finna til,тойоу
1009,scheinen::V,virðast,кеүек күренеү
1010,scheinen::V,virðast,тойолоу
1011,zu sehen sein::V,vera að sjá,күренеү
1012,vernehmen::V,heyra,ишетеү
1013,vernehmen::V,greina,ишетеү
1014,frieren::V,frjósa,туңыү
1015,tun::V,gera,яһау
1016,tun::V,gera,әшләү
1017,können::V,geta,алыу
1018,können::V,geta,мөмкин булыу
1019,wollen::V,ætla,теләү
1020,wollen::V,vilja,теләү
1021,anfangen::V,hefja,башлау
1022,beenden::V,enda,бөтөрөү
1023,beenden::V,enda,тамамлау
1024,beenden::V,ljúka,бөтөрөү
1025,beenden::V,ljúka,тамамлау
1026,aufhören::V,lykta,туктау
1027,gelingen::V,heppnast,уңышлы булыу
1028,geraten::V,lukkast,булып сығыу
1029,öffnen::V,opna,асыу
1030,schließen::V,loka,йомоу
1031,stellen::V,láta,ҡуйыу
1032,stellen::V,setja,ҡуйыу
1033,setzen::V,láta,урынлаштырыу
1034,setzen::V,setja,урынлаштырыу
1035,legen::V,láta,һалыу
1036,legen::V,leggja,һалыу
1037,berühren::V,koma við,тейеү
1038,berühren::V,koma við,ҡағылыу
1039,verbinden::V,sameina,ҡушыу
1040,verbinden::V,sameina,бәйләү
1041,bedecken::V,hylja,ҡаплау
1042,aufhängen::V,hengja,элеү
1043,aufhängen::V,hengja upp,элеү
1044,anzünden::V,kveikja í,тоҡандырыу
1045,aufheben::V,taka upp,мендереү
1046,aufheben::V,lyfta upp,мендереү
1047,zurücklassen::V,skilja eftir,ҡалдырыу
1048,verlieren::V,týna,юғалтыу
1049,verlieren::V,glata,юғалтыу
1050,fallen lassen::V,missa,төшөрөп ебәреү
1051,machen::V,búa til,яһау
1052,machen::V,búa til,эшләү
1053,herstellen::V,framleiða,эшләп сығарыу
1054,bauen::V,smíða,төҙөү
1055,bauen::V,byggja,төҙөү
1056,reparieren::V,gera við,төҙәтеү
1057,verbessern::V,bæta,яҡшыртыу
1058,ändern::V,breyta,үҙгәртеү
1059,graben::V,grafa,ҡаҙыу
1060,beugen::V,beygja,бөгөү
1061,biegen::V,sveigja,бөгөү
1062,drehen::V,snúa,өйрөлтөү
1063,drehen::V,snúa,әйләндереү
1064,wenden::V,snúa,әйләндереү
1065,wenden::V,venda,әйләндереү
1066,umdrehen::V,venda,түңкәреү
1067,umdrehen::V,snúa við,түңкәреү
1068,heben::V,hefja,күтәреү
1069,heben::V,hefja,мендереү
1070,hochheben::V,lyfta upp,күтәреү
1071,ergreifen::V,grípa,тотоп алыу
1072,halten::V,rúma,тотоу
1073,halten::V,halda,тотоу
1074,drücken::V,þjá,ҡыҫыу
1075,drücken::V,þrýsta,ҡыҫыу
1076,schieben::V,ýta,этеү
1077,schieben::V,ýta,төртөү
1078,kratzen::V,klóra,ҡырыу
1079,lecken::V,sleikja,ялау
1080,beißen::V,bíta,тешләү
1081,abreißen::V,rífa af,өҙөү
1082,abreißen::V,rífa frá,өҙөү
1083,abschneiden::V,skera af,ҡырҡыу
1084,abschneiden::V,klippa af,ҡырҡыу
1085,binden::V,binda,бәйләү
1086,stecken::V,stinga,ҡаҙау
1087,brechen::V,brjóta,боҙоу
1088,klopfen::V,berja,шаҡылдау
1089,klopfen::V,klappa,шаҡылдау
1090,hauen::V,berja,туҡмау
1091,hauen::V,höggva,туҡмау
1092,kleben::V,líma,йәбештереү
1093,reiben::V,núa,ыуыу
1094,reiben::V,núa,ышҡыу
1095,streichen::V,smyrja,яғыу
1096,schleifen::V,slípa,үткерләү
1097,schneiden::V,skera,ҡырҡыу
1098,schneiden::V,klippa,ҡырҡыу
1099,rütteln::V,skaka,һелкетеү
1100,schütteln::V,hrista,һелкетеү
1101,schwenken::V,sveifla,болғау
1102,schütten::V,hella,ҡойоу
1103,füllen::V,fylla,тултырыу
1104,einwickeln::V,vefja inn í,төрөү
1105,tragen::V,bera,алып барыу
1106,schleppen::V,draga,һөйрәү
1107,ziehen::V,toga,тартыу
1108,ziehen::V,draga,тартыу
1109,aufbewahren::V,geyma,һаҡлау
1110,werfen::V,kasta,ырғытыу
1111,fangen::V,grípa,тотоу
1112,packen::V,þrífa í,етеү
1113,packen::V,þrífa í,тотоп алыу
1114,verstecken::V,fela,йәшереү
1115,teilen::V,deila,бүлеү
1116,schicken::V,senda,ебәреү
1117,bringen::V,færa,килтереү
1118,bringen::V,flytja,килтереү
1119,hinzufügen::V,bæta við,өтәү
1120,bekommen::V,hljóta,алыу
1121,bekommen::V,ná,алыу
1122,erhalten::V,fá,алыу
1123,nehmen::V,taka,алыу
1124,wählen::V,velja,һайлаү
1125,auswählen::V,velja úr,һайлап алыу
1126,bewahren::V,gæta,һаҡлау
1127,bewahren::V,vernda,һаҡлау
1128,behindern::V,varna,тотҡарлыҡ яһау
1129,verderben::V,spilla,боҙоу
1130,beschädigen::V,skemma,боҙоу
1131,zerbrechen::V,brjóta,ҡыйратыу
1132,zerreißen::V,rífa,йыртыу
1133,zerreißen::V,rífa sundur,йыртыу
1134,zerstören::V,rífa niður,емереү
1135,verbrennen::V,brenna,үртәү
1136,geben::V,gefa,биреү
1137,reichen::V,rétta,биреү
1138,schenken::V,gefa,бүләк итеү
1139,versprechen::V,lofa,вәғәҙә биреү
1140,versprechen::V,heita,вәғәҙә биреү
1141,wünschen::V,óska,теләу
1142,loben::V,lofa,маҡтау
1143,loben::V,hrósa,маҡтау
1144,küssen::V,kyssa,үбеү
1145,wiegen::V,rugga,бәүетеү
1146,wiegen::V,rugga,тирбәтеү
1147,zudecken::V,þekja,ҡаплау
1148,zudecken::V,breiða yfir,ҡаплау
1149,wecken::V,vekja,уятыу
1150,zeigen::V,sýna,күрһәтеү
1151,führen::V,leiða,етәкләү
1152,lehren::V,kenna,уҡытыу
1153,lehren::V,kenna,өйрәтеү
1154,unterrichten::V,fræða,уҡытыу
1155,aufziehen::V,ala upp,тәрбиәле
1156,leiten::V,stjórna,етәкләү
1157,leiten::V,stjórna,етәкселек итеү
1158,antreiben::V,hvetja,ашыҡтырыу
1159,lassen::V,láta,мәжбүр итеү
1160,einladen::V,bjóða heim,саҡырыу
1161,vereinigen::V,sameina,берләштереү
1162,besuchen::V,heimsækja,килеп сығыу
1163,treffen::V,hitta,тойоү
1164,treffen::V,hitta,осратыу
1165,treffen::V,hitta,ҡаршылау
1166,sich versammeln::V,safnast saman,йыйылыу
1167,spielen::V,leika sér,тартыу
1168,singen::V,syngja,йырлау
1169,tanzen::V,dansa,бейеү
1170,sich trennen::V,skiljast,айырылышыу
1171,verlassen::V,yfirgefa,ташлау
1172,verlassen::V,yfirgefa,ташлап китеү
1173,retten::V,bjarga,ҡотҡарыу
1174,bewachen::V,gæta,һаҡлау
1175,bewachen::V,hafa vörð á,һаҡлау
1176,schützen::V,vernda,һаҡлау
1177,verteidigen::V,verja,яҡлау
1178,sich schlagen::V,slást,һуғышыу
1179,sich schlagen::V,berjast,һуғышыу
1180,schießen::V,skjóta,атыу
1181,siegen::V,sigra,еңеү
1182,ärgern::V,ergja,асыуландырыу
1183,ärgern::V,skaprauna,асыуландырыу
1184,schlagen::V,slá,бәреү
1185,schlagen::V,slá,туҡмау
1186,schlagen::V,lemja,бәреү
1187,schlagen::V,lemja,туҡмау
1188,treten::V,sparka,тибеү
1189,treten::V,sparka,типкеләү
1190,stechen::V,stinga,сәнсеү
1191,stoßen::V,hrinda,этеү
1192,stoßen::V,hrinda,төртөү
1193,stehlen::V,stela,урлау
1194,stören::V,trufla,ҡамасаулау
1195,belästigen::V,ónáða,бимазалау
1196,belästigen::V,ónáða,ҡамасаулау
1197,verbergen::V,leyna,йәшереү
1198,täuschen::V,gabba,ултыртыу
1199,täuschen::V,blekkja,ултыртыу
1200,betrügen::V,svíkja,алдау
1201,betrügen::V,blekkja,алдау
1202,töten::V,drepa,үлтереү
1203,wohnen::V,búa,йәшәү
1204,arbeiten::V,vinna,эшләү
1205,sammeln::V,safna,йыйыу
1206,pflücken::V,tína,өҙөү
1207,pflücken::V,reyta,өҙөү
1208,jagen::V,veiða,аулау
1209,fischen::V,fiska,аулау
1210,fassen::V,veiða,тотоу
1211,hüten::V,gæta,көтөү
1212,hüten::V,vakta,көтөү
1213,treiben::V,reka,ҡыуыу
1214,anbinden::V,binda við,бәйләү
1215,anbinden::V,binda fast,бәйләү
1216,füttern::V,fóðra,ашатыу
1217,melken::V,mjólka,һауыү
1218,hacken::V,höggva,турау
1219,hacken::V,höggva,тапау
1220,gießen::V,hella,ҡойоу
1221,reifen::V,þroskast,өлғөрөү
1222,zubereiten::V,elda,бешереү
1223,zubereiten::V,tilbúa,бешереү
1224,kochen::V,sjóða,бешереү
1225,backen::V,baka,бешереү
1226,braten::V,steikja,ҡурыу
1227,umrühren::V,hræra í,ҡатнаштырыу
1228,stricken::V,prjóna,бәйләү
1229,nähen::V,sauma,тегеү
1230,färben::V,lita,буяу
1231,reinigen::V,hreinsa,таҙартыу
1232,waschen::V,þvo,йыуыу
1233,abwischen::V,þerra,һөртөү
1234,spülen::V,skola,сайҡау
1235,spülen::V,þvo upp,сайҡау
1236,fegen::V,sópa,һепереү
1237,fegen::V,hreinsa,һепереү
1238,kehren::V,sópa,һепереү
1239,baden::V,baða sig,һыу инеү
1240,sich waschen::V,þvo sér,йыуыныу
1241,ausziehen::V,fara úr,сисеү
1242,anziehen::V,fara í,кейеү
1243,sich anziehen::V,klæðast,кейенеү
1244,kämmen::V,greiða,тарау
1245,schmücken::V,prýða,биҙәү
1246,schmücken::V,skreyta,биҙәү
1247,sagen::V,segja,әйтеү
1248,sprechen::V,tala,әйтеү
1249,sprechen::V,tala,һөйләшеү
1250,reden::V,ræða,һөйләшеү
1251,sich unterhalten::V,spjalla,әңгәмәләшеү
1252,sich unterhalten::V,ræðast við,әңгәмәләшеү
1253,fragen::V,spyrja,һорау
1254,bitten::V,biðja,үтенеү
1255,erzählen::V,segja frá,һөйләү
1256,mitteilen::V,tilkynna,әйтеү
1257,nennen::V,nefna,атау
1258,nennen::V,nefna,исемләү
1259,rufen::V,kalla,саҡырыу
1260,prahlen::V,gorta,маҡтаныу
1261,prahlen::V,gorta,шапырыныу
1262,übersetzen::V,þýða,тәржемә итеү
1263,denken::V,hugsa,уйлау
1264,glauben::V,trúa,ышаныу
1265,bemerken::V,taka eftir,күреү
1266,erkennen::V,þekkja,таныу
1267,begreifen::V,skilja,аңлау
1268,verstehen::V,skilja,аңлау
1269,lernen::V,læra,өйрәнеү
1270,wissen::V,vita,белеү
1271,sich erinnern an::V,minnast,хәтергә алыу
1272,vergessen::V,gleyma,онотоу
1273,messen::V,mæla,үлсәү
1274,zählen::V,telja,һанау
1275,rechnen::V,reikna,һанау
1276,lesen::V,lesa,уҡыу
1277,malen::V,mála,һүрәт яһау
1278,malen::V,mála,рәсем төшөрөү
1279,zeichnen::V,teikna,һүрәт яһау
1280,zeichnen::V,teikna,рәсем төшөрөү
1281,schreiben::V,skrifa,яҙыу
1282,besitzen::V,hafa,биләү
1283,kaufen::V,kaupa,һатып алыу
1284,verkaufen::V,selja,һатыу
1285,bezahlen::V,borga,түләү
1286,zahlen::V,borga,түләү
1287,beherrschen::V,hafa á valdi sínu,биләү
1288,ertragen::V,þola,түҙеү
