,Concept_ID,ro,tt
832,erster::A,prim,беренче
833,zweiter::A,al doilea,икенче
834,dritter::A,treilea,өченче
835,letzter::A,final,ахыргы
836,allein::ADV,singur,ялгыз
837,auf einmal::ADV,dintrodată,бердән
838,zusammen::ADV,împreună,бергә
839,lange::ADV,îndelung,озак
840,lange::ADV,mult timp,озак
841,plötzlich::ADV,deodată,искәрмәстән
842,plötzlich::ADV,pe neașteptate,искәрмәстән
843,sofort::ADV,imediat,хәзер
844,sofort::ADV,numaidecît,хәзер
845,später::ADV,mai apoi,соңрак
846,später::ADV,mai târziu,соңрак
847,jetzt::ADV,acum,хәзер
848,heute::ADV,azi,бүген
849,heute::ADV,astăzi,бүген
850,morgen::ADV,mâine,иртәгә
851,bald::ADV,curând,тиздән
852,dann::ADV,apoi,аннары
853,gestern::ADV,ieri,кичә
854,einst::ADV,odată,берчак
855,einst::ADV,odinioară,берчак
856,damals::ADV,atunci,ул вакытта
857,damals::ADV,atunci,ул чакта
858,damals::ADV,pe atunci,ул вакытта
859,damals::ADV,pe atunci,ул чакта
860,danach::ADV,după aceasta,да
861,vorher::ADV,mai întâi,элек
862,vorher::ADV,în prealabil,элек
863,zuerst::ADV,întâi,башта
864,zuerst::ADV,în primul rând,башта
865,einmal::ADV,odată,бер
866,einmal::ADV,odată,бер мәртәбә
867,manchmal::ADV,uneori,кайчакта
868,manchmal::ADV,câteodată,кайчакта
869,oft::ADV,des,еш
870,oft::ADV,deseori,еш
871,immer::ADV,mereu,һәркайчан
872,immer::ADV,întotdeauna,һәркайчан
873,niemals::ADV,niciodată,hичбер вакыт
874,hier::ADV,aci,монда
875,hier::ADV,aci,биредә
876,hier::ADV,aici,монда
877,hier::ADV,aici,биредә
878,hierhin::ADV,încoace,монда
879,von hier::ADV,de aici,моннан
880,dort::ADV,acolo,анда
881,dorthin::ADV,dincolo,тегеләй
882,geradeaus::ADV,drept înainte,турыдан-туры
883,vorwärts::ADV,înainte,алга
884,rückwärts::ADV,îndărăt,кире
885,zurück::ADV,înapoi,кире
886,unten::ADV,jos,түбәндә
887,unten::ADV,dedesubt,түбәндә
888,hinab::ADV,în jos,аска
889,hinab::ADV,de vale,аска
890,oben::ADV,sus,өстә
891,oben::ADV,sus,югарыда
892,oben::ADV,deasupra,өстә
893,oben::ADV,deasupra,югарыда
894,hinauf::ADV,în sus,өскә
895,überall::ADV,peste tot,hәркайда
896,überall::ADV,pretutindeni,hәркайда
897,nicht::ADV,nu,түгел
898,ein wenig::ADV,puțin,бераз
899,kaum::ADV,cu greu,көчкә
900,kaum::ADV,cu anevoie,көчкә
901,sehr::ADV,mult,бик
902,sehr::ADV,foarte,бик
903,so::ADV,așa,алай
904,so::ADV,atât,алай
905,noch::ADV,încă,янә
906,noch::ADV,încă,тагын
907,nur::ADV,doar,фәкать
908,schon::ADV,și,инде
909,schon::ADV,deja,инде
910,wieder::ADV,iar,янә
911,wieder::ADV,iar,тагын
912,wieder::ADV,iarăși,янә
913,wieder::ADV,iarăși,тагын
914,vergebens::ADV,în zadar,юкка
915,vor::PRP,înainte de,алдыннан
916,hinter::PRP,după,арттан
917,hinter::PRP,în spatele,арттан
918,unter::PRP,sub,астында
919,durch::PRP,prin,аша
920,neben::PRP,lângă,тирәсендә
921,neben::PRP,alături de,тирәсендә
922,zwischen::PRP,între,арасында
923,zwischen::PRP,dintre,арасында
924,wegen::PRP,pentru,сәбәпле
925,dies::PRN,acesta,бу
926,das::PRN,asta,ул
927,alles::PRN,tot,һәммә
928,ich::PRN,eu,мин
929,du::PRN,tu,син
930,er::PRN,el,ул
931,er::PRN,dânsul,ул
932,wir::PRN,noi,без
933,ihr::PRN,voi,сез
934,sie::PRN,ei,ул
935,sie::PRN,dânșii,ул
936,was::FPRN,ce,ни
937,was::FPRN,ce,нәрсә
938,wer::FPRN,cine,кем
939,wo::FADV,unde,кайда
940,wohin::FADV,încotro,кая
941,wie::FADV,cum,ничек
942,warum::FADV,de ce,нигә
943,warum::FADV,pentru ce,нигә
944,wieviel::FNUM,cât,ничә
945,eins::NUM,unu,бер
946,zwei::NUM,doi,ике
947,drei::NUM,trei,өч
948,vier::NUM,patru,дүрт
949,fünf::NUM,cinci,биш
950,sechs::NUM,șase,алты
951,sieben::NUM,șapte,җиде
952,acht::NUM,opt,сигез
953,neun::NUM,nouă,тугыз
954,zehn::NUM,zece,ун
955,elf::NUM,unsprezece,унбер
956,zwölf::NUM,douăsprezece,унике
957,zwanzig::NUM,douăzeci,егерме
958,dreißig::NUM,treizeci,утыз
959,vierzig::NUM,patruzeci,кырык
960,fünfzig::NUM,cincizeci,илле
961,sechzig::NUM,șaizeci,алтмыш
962,siebzig::NUM,șaptezeci,җитмеш
963,achtzig::NUM,optzeci,сиксән
964,neunzig::NUM,nouăzeci,туксан
965,hundert::NUM,sută,йөз
966,tausend::NUM,mie,мең
967,und::CNJ,și,вә
968,oder::CNJ,ori,яки
969,oder::CNJ,ori,яисә
970,stehen::V,sta,тору
971,sitzen::V,ședea,утыру
972,liegen::V,zăcea,яту
973,liegen::V,fi culcat,яту
974,hängen::V,atârna,эленү
975,werden::V,deveni,булу
976,werden::V,se face,булу
977,passieren::V,se întâmpla,булу
978,beginnen::V,începe,башлану
979,enden::V,se sfârși,бетү
980,enden::V,se termina,бетү
981,wechseln::V,se schimba,үзгәртү
982,aufgehen[Sonne]::V,răsări,чыгу
983,untergehen[Sonne]::V,apune,бату
984,scheinen[Sonne]::V,străluci,яктырту
985,donnern::V,tuna,күкрәү
986,wehen::V,bate,исү
987,strömen::V,curge în șiroaie,агу
988,fließen::V,curge,агу
989,sich drehen::V,se învârti,бөтерелү
990,schwanken::V,se clătina,икеләнү
991,schwingen::V,vibra,тирбәлү
992,schwingen::V,flutura,тирбәлү
993,fallen::V,cădea,егылу
994,brennen::V,arde,яну
995,rauchen::V,fuma,төтәү
996,rauchen::V,fuma,төтенләү
997,regnen::V,ploua,яву
998,gefrieren::V,îngheța,кату
999,tauen::V,se dezgheța,эрү
1000,tauen::V,se dezgheța,эретү
1001,schmelzen::V,se topi,эрү
1002,schmelzen::V,se topi,эретү
1003,trocknen::V,se usca,кибү
1004,sieden::V,fierbe,ургылу
1005,sieden::V,clocoti,ургылу
1006,faulen::V,se împuți,черү
1007,verfaulen::V,putrezi,черү
1008,reißen::V,se rupe,өзелү
1009,reißen::V,se sfâșia,өзелү
1010,versinken::V,se scufunda,бату
1011,vergehen::V,trece,авышу
1012,vergehen::V,se scurge,авышу
1013,erscheinen::V,apărea,пәйда булу
1014,verschwinden::V,dispărea,югалу
1015,verschwinden::V,dispărea,юк булу
1016,sinken::V,cădea,кимү
1017,sinken::V,cădea,кайту
1018,sinken::V,coborî,кимү
1019,sinken::V,coborî,кайту
1020,abnehmen::V,scădea,азаю
1021,abnehmen::V,descrește,азаю
1022,zunehmen::V,spori,арту
1023,zunehmen::V,spori,күбәю
1024,zunehmen::V,spori,ишәю
1025,zunehmen::V,crește,арту
1026,zunehmen::V,crește,күбәю
1027,zunehmen::V,crește,ишәю
1028,zunehmen::V,augmenta,арту
1029,zunehmen::V,augmenta,күбәю
1030,zunehmen::V,augmenta,ишәю
1031,steigen::V,urca,үсү
1032,wachsen::V,crește,үсү
1033,glänzen::V,luci,ялкылдау
1034,glänzen::V,străluci,ялкылдау
1035,funkeln::V,scânteia,ялтырау
1036,lärmen::V,face larmă,шаулау
1037,läuten::V,suna,шалтырату
1038,klingeln::V,suna,шалтырату
1039,klirren::V,zăngăni,чылтырау
1040,brausen::V,vui,давыллау
1041,brausen::V,vui,дулау
1042,rauschen::V,vâjâi,кыштырдау
1043,klingen::V,suna,ишетелү
1044,bellen::V,lătra,өрү
1045,heulen::V,urla,улау
1046,blasen::V,sufla,өрү
1047,pfeifen::V,fluiera,сызгырту
1048,schreien::V,țipa,кычкыру
1049,stöhnen::V,geme,ыңгырашу
1050,zittern::V,tremura,калтырау
1051,zittern::V,tremura,калтырану
1052,leben::V,trăi,яшәү
1053,leben::V,trăi,гомер итү
1054,geboren werden::V,se naște,туу
1055,atmen::V,respira,сулау
1056,trinken::V,bea,эчү
1057,essen::V,mânca,ашау
1058,schlucken::V,înghiți,йоту
1059,müde werden::V,se obosi,ялыгу
1060,müde werden::V,se obosi,йөгенү
1061,einschlafen::V,adormi,йокыга китү
1062,schlafen::V,dormi,йоклау
1063,aufwachen::V,se deștepta,уяну
1064,aufstehen::V,fi se scula,тору
1065,sich erholen::V,se relaxa,ял алу
1066,sich erholen::V,se relaxa,истирахәт итү
1067,sich erholen::V,se destinde,ял алу
1068,sich erholen::V,se destinde,истирахәт итү
1069,krank werden::V,se îmbolnăvi,чирләү
1070,krank sein::V,zăcea,чирләү
1071,krank sein::V,fi bolnav,чирләү
1072,schmerzen::V,durea,авырту
1073,husten::V,tuși,ютәлләү
1074,genesen::V,se însănătoși,савыгу
1075,genesen::V,se însănătoși,сәламәтләнү
1076,sterben::V,muri,үлү
1077,sterben::V,muri,дөнья кую
1078,sterben::V,muri,вафат булу
1079,umkommen::V,pieri,үлү
1080,sich bewegen::V,se mișca,йөрү
1081,sich rühren::V,se mișca,кыймылдау
1082,sich erheben::V,se ridica,басу
1083,sich setzen::V,lua loc,утыру
1084,sich setzen::V,se așeza,утыру
1085,hinfallen::V,cădea jos,егылу
1086,laufen::V,merge,җәяүләү
1087,laufen::V,merge pe jos,җәяүләү
1088,schreiten::V,păși,атлау
1089,spazierengehen::V,se plimba,йөрү
1090,spazierengehen::V,se plimba,йөргенү
1091,eilen::V,fi se grăbi,ашыгу
1092,sich beeilen::V,se grăbi,ашыгу
1093,sich beeilen::V,se grăbi,кызулау
1094,sausen::V,țâșni,җилдерү
1095,rennen::V,fugi,йөгерү
1096,rennen::V,alerga,йөгерү
1097,springen::V,sări,сикерү
1098,klettern::V,urca,үрмәләү
1099,klettern::V,se cățăra,үрмәләү
1100,schaukeln::V,legăna,атыну
1101,kriechen::V,se târî,шуышу
1102,kriechen::V,se târî,үрмәләү
1103,schwimmen::V,înota,йөзү
1104,tauchen::V,se scufunda,чуму
1105,rudern::V,vâsli,ишү
1106,rudern::V,lopăta,ишү
1107,fahren::V,merge,бару
1108,fliegen::V,zbura,очу
1109,gehen::V,merge,йөрү
1110,weggehen::V,se duce,китү
1111,abfahren::V,pleca,кузгалу
1112,anhalten::V,se opri,тукталу
1113,hineingehen::V,intra,инү
1114,eintreten::V,intra,инү
1115,kommen::V,veni,килү
1116,ankommen::V,sosi,бару
1117,ankommen::V,ajunge,бару
1118,zurückkommen::V,se întoarce,кире кайту
1119,bleiben::V,rămâne,калу
1120,warten::V,aștepta,көтү
1121,erwarten::V,aștepta,көтү
1122,suchen::V,căuta,эзләү
1123,finden::V,găsi,табу
1124,versuchen::V,încerca,маташу
1125,vorbereiten::V,pregăti,хәзерләү
1126,lieben::V,iubi,сөю
1127,lieben::V,iubi,ярату
1128,mögen::V,plăcea a,өнәү
1129,lachen::V,râde,көлү
1130,rühren::V,mișca,дулкынландыру
1131,rühren::V,înduioșa,дулкынландыру
1132,weinen::V,plânge,елау
1133,schimpfen::V,înjura,сүгү
1134,schimpfen::V,înjura,сүгенү
1135,sich ärgern::V,se supăra,ачулану
1136,sich fürchten::V,se teme,курку
1137,sich fürchten::V,fi teamă a,курку
1138,fürchten::V,se teme de,калтырау
1139,fürchten::V,se teme de,калтырану
1140,fliehen::V,fugi,арка бирү
1141,flüchten::V,evada,качу
1142,sehen::V,vedea,күрү
1143,anschauen::V,privi,карау
1144,ansehen::V,privi,карау
1145,ansehen::V,privi,күзәтү
1146,hören::V,auzi,ишетү
1147,zuhören::V,asculta,тыңлау
1148,probieren::V,gusta,тату
1149,riechen::V,mirosi,иснәү
1150,fühlen::V,simți,тою
1151,fühlen::V,simți,сизү
1152,fühlen::V,resimți,тою
1153,fühlen::V,resimți,сизү
1154,scheinen::V,părea,күренү
1155,zu sehen sein::V,se vedea,күренү
1156,vernehmen::V,auzi,ишетү
1157,frieren::V,fi frig,өшү
1158,frieren::V,fi frig,күшегү
1159,tun::V,face,итү
1160,können::V,ști,алу
1161,können::V,putea,алу
1162,wollen::V,dori,теләү
1163,anfangen::V,începe,керешү
1164,beenden::V,sfârși,бетерү
1165,beenden::V,sfârși,тәмамлау
1166,beenden::V,termina,бетерү
1167,beenden::V,termina,тәмамлау
1168,aufhören::V,înceta,бетү
1169,gelingen::V,reuși,уңу
1170,gelingen::V,izbuti,уңу
1171,geraten::V,reuși,сабышу
1172,öffnen::V,deschide,ачу
1173,schließen::V,închide,ябу
1174,stellen::V,pune,кую
1175,stellen::V,așeza,кую
1176,setzen::V,pune,утырту
1177,setzen::V,așeza,утырту
1178,legen::V,pune,яткыру
1179,berühren::V,atinge,тию
1180,verbinden::V,lega,ялгау
1181,bedecken::V,acoperi,өрту
1182,bedecken::V,acoperi,каплау
1183,bedecken::V,acoperi,томалау
1184,aufhängen::V,atârna,асу
1185,aufhängen::V,spânzura,асу
1186,anzünden::V,aprinde,кабызу
1187,aufheben::V,ridica,күтәрү
1188,aufheben::V,lua de jos,күтәрү
1189,zurücklassen::V,lăsa,калдыру
1190,zurücklassen::V,lăsa în urmă,калдыру
1191,verlieren::V,pierde,югалту
1192,fallen lassen::V,scăpa,төшерү
1193,fallen lassen::V,arunca,төшерү
1194,machen::V,face,ясау
1195,machen::V,face,эшләү
1196,herstellen::V,fabrica,ясау
1197,herstellen::V,confecționa,ясау
1198,bauen::V,clădi,кору
1199,bauen::V,construi,кору
1200,reparieren::V,repara,төзәтү
1201,verbessern::V,ameliora,яхшырту
1202,verbessern::V,îmbunătăți,яхшырту
1203,ändern::V,schimba,үзгәртү
1204,ändern::V,modifica,үзгәртү
1205,graben::V,săpa,казу
1206,beugen::V,curba,ию
1207,biegen::V,îndoi,бөгү
1208,biegen::V,încovoia,бөгү
1209,drehen::V,învârti,бору
1210,drehen::V,învârti,бөтерү
1211,wenden::V,întoarce,бору
1212,umdrehen::V,învârti,түнтәрү
1213,umdrehen::V,întoarce,түнтәрү
1214,heben::V,ridica,күтәрү
1215,hochheben::V,ridica,күтәрү
1216,ergreifen::V,lua,эләктерү
1217,ergreifen::V,apuca,эләктерү
1218,halten::V,ține,тоту
1219,drücken::V,apăsa,кысу
1220,drücken::V,strânge,кысу
1221,schieben::V,împinge,кузгату
1222,kratzen::V,zgâria,тырнау
1223,lecken::V,linge,ялау
1224,beißen::V,mușca,тешләү
1225,abreißen::V,rupe,өзү
1226,abreißen::V,smulge,өзү
1227,abschneiden::V,scurta,кыю
1228,abschneiden::V,scurta,кисү
1229,binden::V,lega,бәйләү
1230,stecken::V,pune,төртү
1231,stecken::V,pune,тыгу
1232,brechen::V,rupe,сындыру
1233,brechen::V,frânge,сындыру
1234,klopfen::V,ciocăni,шаку
1235,klopfen::V,ciocăni,шакылдау
1236,hauen::V,lovi,кыйнау
1237,kleben::V,lipi,ябыштыру
1238,reiben::V,freca,ышку
1239,reiben::V,fricționa,ышку
1240,streichen::V,unge,ягу
1241,schleifen::V,ascuți,кайрау
1242,schneiden::V,tăia,кисү
1243,rütteln::V,zgâlțâi,селкетү
1244,schütteln::V,scutura,селкетү
1245,schwenken::V,agita,болгау
1246,schütten::V,vărsa,кою
1247,füllen::V,umple,тутыру
1248,einwickeln::V,înveli,төрү
1249,einwickeln::V,înfășura,төрү
1250,tragen::V,căra,ташу
1251,schleppen::V,târî,сөйрәү
1252,schleppen::V,târî,өстерәү
1253,ziehen::V,trage,тарту
1254,aufbewahren::V,păstra,саклау
1255,aufbewahren::V,conserva,саклау
1256,werfen::V,arunca,ыргыту
1257,fangen::V,prinde,тоту
1258,packen::V,apuca,эләктерү
1259,verstecken::V,ascunde,яшерү
1260,teilen::V,împărți,бүлү
1261,schicken::V,trimite,җибәрү
1262,bringen::V,aduce,китерү
1263,hinzufügen::V,adăuga,өстәү
1264,bekommen::V,obține,алу
1265,bekommen::V,dobândi,алу
1266,erhalten::V,primi,алу
1267,erhalten::V,căpăta,алу
1268,nehmen::V,lua,алу
1269,wählen::V,opta,сайлау
1270,wählen::V,alege,сайлау
1271,auswählen::V,selecta,сайлау
1272,bewahren::V,păstra,саклау
1273,behindern::V,stingheri,комачаулау
1274,verderben::V,strica,бозу
1275,beschädigen::V,strica,бозу
1276,zerbrechen::V,rupe,вату
1277,zerbrechen::V,frânge,вату
1278,zerreißen::V,rupe,өзү
1279,zerreißen::V,rupe,ерту
1280,zerreißen::V,sfâșia,өзү
1281,zerreißen::V,sfâșia,ерту
1282,zerstören::V,distruge,җимерү
1283,verbrennen::V,arde,яндыру
1284,verbrennen::V,arde,көйдерү
1285,verbrennen::V,incendia,яндыру
1286,verbrennen::V,incendia,көйдерү
1287,geben::V,da,бирү
1288,reichen::V,întinde,тапшыру
1289,schenken::V,dărui,бүләкләү
1290,versprechen::V,făgădui,вәгъдә бирү
1291,wünschen::V,ura,котлау
1292,loben::V,lăuda,мактау
1293,küssen::V,săruta,үбү
1294,wiegen::V,legăna,тирбәтү
1295,zudecken::V,acoperi,ябу
1296,zudecken::V,acoperi,бөркәү
1297,wecken::V,trezi,уяту
1298,wecken::V,deștepta,уяту
1299,zeigen::V,arăta,күрсәтү
1300,führen::V,călăuzi,йөртү
1301,lehren::V,preda,өйрәтү
1302,lehren::V,învăța,өйрәтү
1303,unterrichten::V,învăța,укыту
1304,unterrichten::V,instrui,укыту
1305,aufziehen::V,crește,асрау
1306,leiten::V,duce,җитәкләү
1307,leiten::V,conduce,җитәкләү
1308,antreiben::V,împinge,куалау
1309,antreiben::V,împinge,әйдәләү
1310,antreiben::V,împinge,ашыктыру
1311,antreiben::V,încuraja,куалау
1312,antreiben::V,încuraja,әйдәләү
1313,antreiben::V,încuraja,ашыктыру
1314,lassen::V,pune pe să,мәҗбүр итү
1315,einladen::V,invita,чакыру
1316,vereinigen::V,uni,берләштерү
1317,vereinigen::V,întruni,берләштерү
1318,besuchen::V,vizita,керешү
1319,besuchen::V,face o vizită,керешү
1320,treffen::V,întâlni,очрату
1321,sich versammeln::V,se aduna,җыелышу
1322,spielen::V,se juca,уйнау
1323,singen::V,cânta,җырлау
1324,tanzen::V,dansa,бию
1325,sich trennen::V,se separa,аерылу
1326,sich trennen::V,se separa,ташлашу
1327,sich trennen::V,se despărți,аерылу
1328,sich trennen::V,se despărți,ташлашу
1329,verlassen::V,părăsi,ташлау
1330,verlassen::V,părăsi,калдыру
1331,verlassen::V,abandona,ташлау
1332,verlassen::V,abandona,калдыру
1333,retten::V,salva,коткару
1334,bewachen::V,păzi,каравыллау
1335,schützen::V,ocroti,ышыклау
1336,schützen::V,proteja,ышыклау
1337,verteidigen::V,apăra,яклау
1338,verteidigen::V,apăra,саклау
1339,sich schlagen::V,se bate,сугышу
1340,schießen::V,trage,ату
1341,siegen::V,birui,җиңү
1342,siegen::V,învinge,җиңү
1343,ärgern::V,supăra,ачуландыру
1344,schlagen::V,lovi,ору
1345,schlagen::V,lovi,бәрү
1346,schlagen::V,lovi,тукмау
1347,treten::V,călca,тибү
1348,stechen::V,înțepa,кадау
1349,stechen::V,împunge,кадау
1350,stoßen::V,împinge,этү
1351,stehlen::V,fura,урлау
1352,stören::V,deranja,комачаулау
1353,belästigen::V,importuna,борчу
1354,belästigen::V,importuna,билмазалау
1355,verbergen::V,ascunde,яшерү
1356,täuschen::V,amăgi,алдату
1357,betrügen::V,înșela,хәрәмләшү
1358,töten::V,omorî,үтерү
1359,wohnen::V,sta,яшәү
1360,wohnen::V,locui,яшәү
1361,arbeiten::V,lucra,эшләү
1362,sammeln::V,aduna,туплау
1363,sammeln::V,colecționa,туплау
1364,pflücken::V,culege,өзү
1365,jagen::V,vâna,аулау
1366,fischen::V,pescui,балык тоту
1367,fassen::V,prinde,тоту
1368,hüten::V,paște,көтү
1369,treiben::V,mână,куалау
1370,anbinden::V,lega,бәйләү
1371,füttern::V,da de mâncare,туйдыру
1372,melken::V,mulge,саву
1373,hacken::V,toca,чабу
1374,hacken::V,sparge,чабу
1375,gießen::V,uda,сугару
1376,reifen::V,pârgui,җитешү
1377,zubereiten::V,găti,пешеренү
1378,kochen::V,găti,пешерү
1379,kochen::V,găti,кайнату
1380,backen::V,coace,пешерү
1381,braten::V,coace,куыру
1382,braten::V,coace,кыздыру
1383,umrühren::V,mesteca,бутау
1384,umrühren::V,mesteca,болгату
1385,stricken::V,împleti,бәйләү
1386,nähen::V,coase,тегү
1387,färben::V,vopsi,ману
1388,färben::V,colora,ману
1389,reinigen::V,curăți,чистарту
1390,waschen::V,spăla,юу
1391,abwischen::V,șterge,сөртү
1392,spülen::V,clăti,чайкау
1393,fegen::V,mătura,себерү
1394,kehren::V,mătura,себерү
1395,baden::V,se scălda,коену
1396,sich waschen::V,se spăla,юыну
1397,ausziehen::V,și scoate,чишенү
1398,anziehen::V,îmbrăca,кию
1399,sich anziehen::V,se îmbrăca,киенү
1400,kämmen::V,pieptăna,тарау
1401,schmücken::V,împodobi,бизәү
1402,schmücken::V,împodobi,бизәкләү
1403,sagen::V,zice,дию
1404,sagen::V,zice,әйтү
1405,sagen::V,spune,дию
1406,sagen::V,spune,әйтү
1407,sprechen::V,vorbi,сөйләү
1408,sprechen::V,vorbi,сөйләшү
1409,reden::V,vorbi,сөйләү
1410,reden::V,discuta,сөйләү
1411,sich unterhalten::V,conversa,сөйләшү
1412,sich unterhalten::V,sta de vorbă,сөйләшү
1413,fragen::V,întreba,сорау
1414,fragen::V,întreba,сорашу
1415,bitten::V,ruga,үтенү
1416,erzählen::V,spune,сөйләү
1417,erzählen::V,povesti,сөйләү
1418,mitteilen::V,comunica,белдерү
1419,mitteilen::V,înștiința,белдерү
1420,nennen::V,numi,дию
1421,nennen::V,chema,дию
1422,rufen::V,chema,дәшү
1423,prahlen::V,se făli,мактану
1424,prahlen::V,se făli,шапырыну
1425,übersetzen::V,traduce,күчерү
1426,denken::V,gândi,уйлау
1427,glauben::V,crede,инану
1428,bemerken::V,observa,искәрү
1429,erkennen::V,cunoaște,тану
1430,erkennen::V,recunoaște,тану
1431,begreifen::V,pricepe,аңлау
1432,begreifen::V,pricepe,төшенү
1433,begreifen::V,înțelege,аңлау
1434,begreifen::V,înțelege,төшенү
1435,verstehen::V,înțelege,аңлау
1436,verstehen::V,înțelege,төшенү
1437,lernen::V,învăța,уку
1438,lernen::V,învăța,өйрәнү
1439,wissen::V,ști,белү
1440,sich erinnern an::V,a-și aminti de,хәтерләү
1441,vergessen::V,uita,оныту
1442,messen::V,măsura,үлчәү
1443,zählen::V,număra,санау
1444,rechnen::V,calcula,исәпләү
1445,lesen::V,citi,уку
1446,malen::V,picta,рәсем ясау
1447,malen::V,picta,сурәт ясау
1448,malen::V,picta,сурәтләү
1449,zeichnen::V,desena,язу-сызу
1450,zeichnen::V,desena,сурәт ясау
1451,schreiben::V,scrie,язу
1452,besitzen::V,avea,биләү
1453,besitzen::V,poseda,биләү
1454,kaufen::V,cumpăra,алу
1455,verkaufen::V,vinde,сату
1456,bezahlen::V,plăti,түләү
1457,bezahlen::V,achita,түләү
1458,zahlen::V,plăti,түләү
1459,beherrschen::V,stăpâni,ия булу
1460,ertragen::V,răbda,чыдау
1461,ertragen::V,suporta,чыдау
