,Concept_ID,hu,lbe
765,dritter::A,harmadik,шамулчинмур
766,letzter::A,utolsó,махъва-махъмур
767,allein::ADV,egyedül,ялгъузну
768,auf einmal::ADV,egyszerre,
769,zusammen::ADV,együtt,цачӏу
770,zusammen::ADV,együtt,архӏал
771,zusammen::ADV,összesen,цачӏу
772,zusammen::ADV,összesen,архӏал
773,lange::ADV,sokáig,батӏи къабуклай
774,lange::ADV,sokáig,хъунмасса хӏаллай
775,lange::ADV,hosszan,батӏи къабуклай
776,lange::ADV,hosszan,хъунмасса хӏаллай
777,plötzlich::ADV,hirtelen,цакуну
778,plötzlich::ADV,egyszerre,цакуну
779,sofort::ADV,rögtön,мугьлат бакъа
780,sofort::ADV,tüstént,мугьлат бакъа
781,später::ADV,későn,махъ
782,jetzt::ADV,most,утти
783,jetzt::ADV,most,цӏана
784,heute::ADV,ma,хӏакьину
785,morgen::ADV,holnap,гьуит
786,morgen::ADV,holnap,гьунттий
787,bald::ADV,majd,
788,bald::ADV,nemsokára,
789,dann::ADV,akkor,яла
790,gestern::ADV,tegnap,лахьхьу
791,einst::ADV,hajdan,
792,damals::ADV,akkor,та чӏумал
793,damals::ADV,akkoriban,та чӏумал
794,danach::ADV,azután,яла
795,vorher::ADV,előbb,хьхьнчӏ
796,vorher::ADV,előbb,хьхьичӏва
797,zuerst::ADV,először,бакӏрай
798,zuerst::ADV,először,цӏу бутӏуй
799,einmal::ADV,egyszer,цал
800,manchmal::ADV,néha,ваксса-таксса
801,manchmal::ADV,olykor,ваксса-таксса
802,oft::ADV,sokszor,чӏявуну
803,immer::ADV,mindig,мудан
804,immer::ADV,mindig,даиман
805,niemals::ADV,sohasem,тачӏав
806,hier::ADV,itt,шикку
807,hierhin::ADV,erre,шиккун
808,von hier::ADV,innen,шичча
809,dort::ADV,ott,гикку
810,dorthin::ADV,oda,тиккун
811,geradeaus::ADV,egyenesen,тӏайланм
812,vorwärts::ADV,előre,хьхьичӏунмай
813,rückwärts::ADV,hátrafelé,махъа-хьхьичӏунмай
814,zurück::ADV,hátra,махъунмай
815,zurück::ADV,vissza,махъунмай
816,unten::ADV,alul,лув
817,hinab::ADV,le,бакӏ-ялавай
818,hinab::ADV,le,бакӏъялавай
819,hinab::ADV,lefelé,бакӏ-ялавай
820,hinab::ADV,lefelé,бакӏъялавай
821,oben::ADV,fenn,ялув
822,oben::ADV,felül,ялув
823,hinauf::ADV,fel,лавай
824,hinauf::ADV,felfelé,лавай
825,überall::ADV,mindenütt,гьариий
826,überall::ADV,mindenütt,хьу-хьуний
827,überall::ADV,mindenütt,гьарца кӏанай
828,nicht::ADV,nem,къа-
829,ein wenig::ADV,egy kicsit,чанни
830,ein wenig::ADV,egy kicsit,ца чансса
831,kaum::ADV,alig,дахьа
832,sehr::ADV,nagyon,оьну
833,sehr::ADV,nagyon,гужну
834,sehr::ADV,nagyon,хъинну
835,so::ADV,úgy,укукн
836,noch::ADV,még,гьала
837,noch::ADV,még,уттигу
838,noch::ADV,még,цакьинва
839,noch::ADV,még,ттигу-шилагу
840,nur::ADV,csak,анжагь
841,nur::ADV,csupán,анжагь
842,schon::ADV,már,
843,wieder::ADV,ismét,цӏуницӏа
844,wieder::ADV,megint,цӏуницӏа
845,vergebens::ADV,hiába,аьдада
846,vergebens::ADV,hiába,нахӏакь
847,vor::PRP,előtt,хьхьичӏ
848,hinter::PRP,mögött,махъ
849,unter::PRP,alatt,лув
850,durch::PRP,át,-х
851,durch::PRP,keresztül,-х
852,neben::PRP,mellett,чӏарав
853,zwischen::PRP,között,дянив
854,wegen::PRP,miatt,цӏаний
855,wegen::PRP,végett,цӏаний
856,dies::PRN,ez,ва
857,das::PRN,az,та
858,das::PRN,az,кӏа
859,das::PRN,az,га
860,alles::PRN,minden,щала
861,ich::PRN,én,на
862,du::PRN,te,ина
863,er::PRN,ő,му
864,wir::PRN,mi,жу
865,ihr::PRN,ti,зу
866,sie::PRN,ők,
867,was::FPRN,mi,ци
868,wer::FPRN,ki,цу
869,wo::FADV,hol,чув
870,wohin::FADV,hova,чун
871,wie::FADV,hogy,цукун
872,wie::FADV,hogyan,цукун
873,warum::FADV,miért,цан
874,wieviel::FNUM,hány,циксса
875,wieviel::FNUM,mennyi,циксса
876,eins::NUM,egy,ца
877,zwei::NUM,kettő,кӏива
878,drei::NUM,három,шамма
879,vier::NUM,négy,мукьа
880,vier::NUM,négy,мукьва
881,fünf::NUM,öt,ххюва
882,sechs::NUM,hat,ряхва
883,sieben::NUM,hét,арула
884,acht::NUM,nyolc,мяйва
885,neun::NUM,kilenc,урчӏва
886,zehn::NUM,tíz,ацӏва
887,elf::NUM,tizenegy,ацӏния цава
888,zwölf::NUM,tizenkettő,ацӏиия кӏива
889,zwanzig::NUM,húsz,кьува
890,dreißig::NUM,harminc,зувира
891,vierzig::NUM,negyven,мукьцӏала
892,fünfzig::NUM,ötven,ххюцӏала
893,sechzig::NUM,hatvan,ряхцӏала
894,siebzig::NUM,hetven,
895,achtzig::NUM,nyolcvan,мяйцӏала
896,neunzig::NUM,kilencven,урчӏцӏала
897,hundert::NUM,száz,ттурш
898,hundert::NUM,száz,ттуршва
899,tausend::NUM,ezer,азарва
900,und::CNJ,és,-гу
901,und::CNJ,meg,-гу
902,oder::CNJ,vagy,я
903,oder::CNJ,vagy,ягу
904,stehen::V,áll,ацӏан
905,sitzen::V,ül,щяивкӏун икӏан
906,liegen::V,fekszik,утту нвхьуну икӏан
907,hängen::V,függ,зурчӏай тӏун
908,werden::V,lesz,хьун
909,passieren::V,történik,хьун
910,beginnen::V,kezdődik,дайдишин
911,beginnen::V,kezdődik,дайдирхьуну дикӏан
912,enden::V,végződik,къуртал дан
913,enden::V,befejeződik,къуртал дан
914,wechseln::V,változik,даххана хьун
915,wechseln::V,változik,даххана дуллан
916,aufgehen[Sonne]::V,kel,буклай бур
917,untergehen[Sonne]::V,lemegy,лаглай бур
918,scheinen[Sonne]::V,süt,битан
919,scheinen[Sonne]::V,süt,чани буллан
920,donnern::V,dörög,тӏий бур
921,wehen::V,fúj,бишлай бур
922,strömen::V,áramlik,экьинан
923,fließen::V,folyik,экьинан
924,sich drehen::V,forog,гьанан
925,schwanken::V,inog,хъюлчу тӏун
926,schwanken::V,inog,хӏуркку тӏун
927,schwanken::V,ingadozik,хъюлчу тӏун
928,schwanken::V,ingadozik,хӏуркку тӏун
929,schwingen::V,leng,хъюлчай тӏун
930,schwingen::V,leng,хъюлчу тӏун
931,fallen::V,esik,багьлан
932,brennen::V,ég,ччучлан
933,rauchen::V,füstöl,пуркӏу тӏун
934,regnen::V,esik,лачӏун
935,regnen::V,esik,лачIлай дур
936,gefrieren::V,megfagy,микӏ лачӏун
937,tauen::V,olvad,баслан
938,schmelzen::V,olvad,баслан
939,schmelzen::V,elolvad,баслан
940,trocknen::V,szárad,кьакьан
941,sieden::V,forr,щаран
942,faulen::V,rothad,аьллан
943,verfaulen::V,elrothad,аьллан
944,verfaulen::V,elrothad,аьян
945,verfaulen::V,megrothad,аьллан
946,verfaulen::V,megrothad,аьян
947,reißen::V,szakad,ххя дукан
948,versinken::V,süllyed,оькьлан
949,versinken::V,süllyed,оькьан
950,versinken::V,elsüllyed,оькьлан
951,versinken::V,elsüllyed,оькьан
952,vergehen::V,múlik,лялиян
953,vergehen::V,elmúlik,лялиян
954,erscheinen::V,feltűnik,буккан
955,erscheinen::V,feltűnik,загьир хьун
956,erscheinen::V,megjelenik,буккан
957,erscheinen::V,megjelenik,загьир хьун
958,verschwinden::V,letűnik,бат хьун
959,verschwinden::V,letűnik,акъа хьун
960,sinken::V,süllyed,чахь учин
961,abnehmen::V,apad,чан хьун
962,abnehmen::V,apad,ссуссукьу хьун
963,abnehmen::V,csökken,чан хьун
964,abnehmen::V,csökken,ссуссукьу хьун
965,zunehmen::V,növekszik,гьарза хьун
966,zunehmen::V,gyarapszik,гьарза хьун
967,steigen::V,emelkedik,гьаз хьун
968,wachsen::V,nő,ххяххан
969,wachsen::V,terem,ххяххан
970,wachsen::V,növekszik,ххяххан
971,glänzen::V,ragyog,цӏай буккан
972,glänzen::V,fénylik,цӏай буккан
973,funkeln::V,csillog,цӏай-цӏай тӏун
974,funkeln::V,tündöklik,цӏай-цӏай тӏун
975,lärmen::V,lármázik,чӏу буллан
976,lärmen::V,lármázik,аьлагъужа буллан
977,läuten::V,cseng,занг ришлан
978,läuten::V,cseng,занг дуллан
979,klingeln::V,csenget,занг ришлан
980,klingeln::V,csenget,занг дуллан
981,klirren::V,csörömpöl,
982,brausen::V,zúg,никъащилан
983,brausen::V,morajlik,никъащилан
984,rauschen::V,zúg,щурщур тӏун
985,klingen::V,hangzik,чӏу буклан
986,bellen::V,ugat,хӏап тӏун
987,heulen::V,bőg,
988,heulen::V,üvölt,
989,blasen::V,fúj,уф тӏун
990,pfeifen::V,fütyül,щютӏа тӏун
991,schreien::V,kiált,чӏу бан
992,schreien::V,kiabál,чӏу бан
993,stöhnen::V,nyög,угь-къак тӏун
994,zittern::V,remeg,зурзу чин
995,zittern::V,remeg,зурзу тӏун
996,zittern::V,reszket,зурзу чин
997,zittern::V,reszket,зурзу тӏун
998,leben::V,él,ялапар хъанан
999,geboren werden::V,születik,ан
1000,atmen::V,lélegzik,ссихӏ ласлан
1001,atmen::V,lélegzik,ссихӏ бигьлан
1002,trinken::V,iszik,хӏачӏан
1003,trinken::V,iszik,хӏачӏлан
1004,essen::V,eszik,канан
1005,schlucken::V,nyel,кьюлтӏа тӏун
1006,müde werden::V,elfárad,аьхчӏин
1007,müde werden::V,kifárad,аьхчӏин
1008,einschlafen::V,elalszik,шанан икӏан
1009,schlafen::V,alszik,шанан
1010,aufwachen::V,felébred,чантӏ учин
1011,aufstehen::V,felkel,бизан
1012,sich erholen::V,pihen,бигьалаган
1013,krank werden::V,megbetegedik,къашай хьун
1014,krank werden::V,belebetegszik,къашай хьун
1015,krank sein::V,betegeskedik,къашай хъанан
1016,krank sein::V,betegeskedik,къашавай икӏан
1017,schmerzen::V,fáj,цӏун
1018,husten::V,köhög,хъугьу чин
1019,husten::V,köhög,хъугьу тӏун
1020,genesen::V,meggyógyul,хъин хьун
1021,genesen::V,meggyógyul,сагъ лаган
1022,sterben::V,hal,ивчӏан
1023,umkommen::V,elpusztul,лиллан
1024,umkommen::V,elpusztul,литӏлан
1025,umkommen::V,elpusztul,ажал биян
1026,umkommen::V,elpusztul,личӏи хьун
1027,umkommen::V,elpusztul,иакьлу хьун
1028,umkommen::V,elpusztul,ахир жан хъанан
1029,umkommen::V,elpusztul,рухӏирачӏа икӏан
1030,sich bewegen::V,mozog,сукку хьун
1031,sich rühren::V,mozdul,сукку хьун
1032,sich erheben::V,feláll,бизан
1033,sich erheben::V,felemelkedik,бизан
1034,sich setzen::V,ül,щяикӏан
1035,sich setzen::V,ül,щябикӏан
1036,sich setzen::V,leül,щяикӏан
1037,sich setzen::V,leül,щябикӏан
1038,hinfallen::V,bukik,багьан
1039,hinfallen::V,elesik,багьан
1040,laufen::V,jár,занан
1041,schreiten::V,lép,ша ласлан
1042,spazierengehen::V,sétál,сайр буллан
1043,eilen::V,siet,анавар буккан
1044,sich beeilen::V,siet,анавар буккан
1045,sausen::V,robog,никъа щилан
1046,sausen::V,robog,никъа щун
1047,rennen::V,fut,лечлан
1048,rennen::V,szalad,лечлан
1049,springen::V,ugrik,тӏанкӏ дан
1050,klettern::V,kúszik,лахълан
1051,schaukeln::V,hintázik,гьайжак бигьлан
1052,kriechen::V,kúszik,ххярк тӏун
1053,schwimmen::V,úszik,гьузун
1054,tauchen::V,merül,лултту уккан
1055,rudern::V,evez,бяхлан
1056,rudern::V,evez,батӏлан
1057,rudern::V,evez,ххялаххи дуклан
1058,fahren::V,jár,гьан
1059,fahren::V,megy,гьан
1060,fahren::V,utazik,гьан
1061,fliegen::V,száll,лехлан
1062,gehen::V,megy,нан
1063,weggehen::V,elmegy,ялагьан
1064,abfahren::V,indul,гьан
1065,anhalten::V,megáll,бацӏан
1066,hineingehen::V,bemegy,буххан
1067,eintreten::V,belép,буххан
1068,kommen::V,jön,учӏан
1069,ankommen::V,érkezik,биян
1070,ankommen::V,érkezik,бучӏан
1071,ankommen::V,megérkezik,биян
1072,ankommen::V,megérkezik,бучӏан
1073,zurückkommen::V,visszajön,зана хъун
1074,zurückkommen::V,visszajön,зана бикӏан
1075,bleiben::V,marad,личӏан
1076,bleiben::V,megmarad,личӏан
1077,warten::V,vár,ялугьлан
1078,warten::V,várakozik,ялугьлан
1079,erwarten::V,vár,ялугьлан
1080,erwarten::V,megvár,ялугьлан
1081,suchen::V,kutat,луглан
1082,finden::V,talál,лякъин
1083,versuchen::V,megpróbál,ххал буллан
1084,versuchen::V,megkísérel,ххал буллан
1085,vorbereiten::V,előkészít,хӏадур бан
1086,lieben::V,szeret,эшкьи хьуиу бикӏан
1087,mögen::V,szeret,ххиран бикӏан
1088,lachen::V,nevet,хъян
1089,rühren::V,mozdít,
1090,weinen::V,sír,аьтӏун
1091,schimpfen::V,szid,дяъван
1092,schimpfen::V,szid,ссугайи агьан
1093,schimpfen::V,szitkozódik,дяъван
1094,schimpfen::V,szitkozódik,ссугайи агьан
1095,sich ärgern::V,mérgelődik,ссибизлан
1096,sich ärgern::V,bosszankodik,ссибизлан
1097,sich fürchten::V,fél,ингъауслан
1098,sich fürchten::V,retteg,ингъауслан
1099,fürchten::V,fél,хӏучӏ тӏун
1100,fliehen::V,menekül,ака бан
1101,flüchten::V,elmenekül,лихъан
1102,sehen::V,néz,чӏалан
1103,anschauen::V,megnéz,урган
1104,ansehen::V,néz,буруглан
1105,ansehen::V,ránéz,буруглан
1106,ansehen::V,megnéz,буруглан
1107,hören::V,hall,баллан
1108,zuhören::V,hallgat,вичӏи дихьлан
1109,zuhören::V,meghallgat,вичӏи дихьлан
1110,probieren::V,kóstol,тӏин ххал буллан
1111,probieren::V,megkóstol,тӏин ххал буллан
1112,riechen::V,szagol,ссунтӏа тӏун
1113,fühlen::V,érez,дакӏнил буслан
1114,scheinen::V,tűnik,ххан
1115,scheinen::V,tűnik,бизан
1116,scheinen::V,tűnik,ххан бикӏлай бикӏан
1117,scheinen::V,látszik,ххан
1118,scheinen::V,látszik,бизан
1119,scheinen::V,látszik,ххан бикӏлай бикӏан
1120,zu sehen sein::V,mutatkozik,
1121,vernehmen::V,hall,баян
1122,frieren::V,fázik,лигьулул хъанан
1123,tun::V,csinál,бан
1124,tun::V,cselekszik,бан
1125,können::V,tud,хьун
1126,wollen::V,akar,
1127,anfangen::V,kezd,дайдишин
1128,beenden::V,befejez,къуртал бан
1129,aufhören::V,megszűnik,кьабагьан
1130,gelingen::V,sikerül,бюхъан
1131,geraten::V,kerül,
1132,geraten::V,jut,
1133,öffnen::V,nyit,тӏитӏин
1134,öffnen::V,kinyit,тӏитӏин
1135,schließen::V,csuk,лакьин
1136,schließen::V,becsuk,лакьин
1137,stellen::V,állít,дацӏан дан
1138,stellen::V,állít,бишин
1139,stellen::V,helyez,дацӏан дан
1140,stellen::V,helyez,бишин
1141,setzen::V,ültet,щяитан
1142,setzen::V,helyez,щяитан
1143,legen::V,tesz,бишин
1144,legen::V,fektet,бишин
1145,berühren::V,érint,ка щун
1146,verbinden::V,beköt,бахӏин
1147,verbinden::V,beköt,дахӏин
1148,verbinden::V,összeköt,бахӏин
1149,verbinden::V,összeköt,дахӏин
1150,bedecken::V,betakar,ялтту бущин
1151,bedecken::V,betakar,ялтту бакьин
1152,bedecken::V,beborít,ялтту бущин
1153,bedecken::V,beborít,ялтту бакьин
1154,aufhängen::V,felakaszt,лахъан
1155,anzünden::V,gyújt,лахъан
1156,anzünden::V,meggyújt,лахъан
1157,aufheben::V,felemel,гьаз бан
1158,zurücklassen::V,hátrahagy,кьаитан
1159,zurücklassen::V,hátrahagy,битан
1160,verlieren::V,veszít,дакъа дан
1161,verlieren::V,elveszít,дакъа дан
1162,fallen lassen::V,elejt,рутан
1163,machen::V,tesz,дан
1164,machen::V,csinál,дан
1165,herstellen::V,gyárt,яраг ишла бувиу бан
1166,herstellen::V,előállít,яраг ишла бувиу бан
1167,bauen::V,épít,дан
1168,reparieren::V,javít,дакьин дан
1169,reparieren::V,kijavít,дакьин дан
1170,reparieren::V,megjavít,дакьин дан
1171,verbessern::V,megjavít,ххуй дан
1172,ändern::V,változtat,баххана бан
1173,ändern::V,megváltoztat,баххана бан
1174,graben::V,ás,дуклан
1175,beugen::V,meghajt,лахӏан бан
1176,beugen::V,meghajt,кьус бикӏан
1177,biegen::V,hajlít,баччин
1178,biegen::V,hajlít,лахӏан бан
1179,drehen::V,forgat,гьанан
1180,wenden::V,fordít,кӏура баен бан
1181,wenden::V,megfordít,кӏура баен бан
1182,umdrehen::V,megfordít,кӏура баен бан
1183,umdrehen::V,megforgat,кӏура баен бан
1184,heben::V,emel,гьаз бан
1185,hochheben::V,felemel,гьаз бан
1186,ergreifen::V,megfog,хъап дан
1187,ergreifen::V,megfog,хъап увиу угьан
1188,halten::V,tart,бугьлан
1189,drücken::V,nyom,кьюч бигьлан
1190,drücken::V,megnyom,кьюч бигьлан
1191,schieben::V,tol,щун
1192,kratzen::V,vakar,
1193,lecken::V,nyal,ланцӏа тӏун
1194,beißen::V,harap,хъапа тӏун
1195,beißen::V,harap,кьацӏа тӏун
1196,abreißen::V,letép,буцан
1197,abschneiden::V,levág,бухъан
1198,abschneiden::V,levág,кьукьин
1199,binden::V,köt,бахӏин
1200,binden::V,köt,дахӏин
1201,binden::V,kötöz,бахӏин
1202,binden::V,kötöz,дахӏин
1203,stecken::V,dug,
1204,brechen::V,tör,гъагъан
1205,brechen::V,eltör,гъагъан
1206,klopfen::V,kopogtat,кьутӏа тӏун
1207,hauen::V,vág,рищун
1208,hauen::V,levág,рищун
1209,kleben::V,tapaszt,лачӏун буллан
1210,reiben::V,dörzsöl,ссуку буллан
1211,reiben::V,súrol,ссуку буллан
1212,streichen::V,simít,дугъан
1213,streichen::V,simít,аьгъу дан
1214,schleifen::V,fen,
1215,schleifen::V,csiszol,
1216,schleifen::V,köszörül,
1217,schneiden::V,vág,духълан
1218,schneiden::V,vág,кьукьлан
1219,schneiden::V,szel,духълан
1220,schneiden::V,szel,кьукьлан
1221,schneiden::V,metsz,духълан
1222,schneiden::V,metsz,кьукьлан
1223,rütteln::V,ráz,
1224,schütteln::V,ráz,хъюлчу буллан
1225,schütteln::V,megráz,хъюлчу буллан
1226,schwenken::V,lóbál,палцӏ дуллан
1227,schwenken::V,lobogtat,палцӏ дуллан
1228,schütten::V,önt,рутӏин
1229,füllen::V,tölt,буцӏин бан
1230,füllen::V,megtölt,буцӏин бан
1231,einwickeln::V,becsavar,кай-кай бан
1232,tragen::V,hord,ларсун занан
1233,tragen::V,hord,ларсун ачин
1234,schleppen::V,vonszol,ххилан
1235,ziehen::V,húz,
1236,aufbewahren::V,megőriz,ядан
1237,aufbewahren::V,megőriz,ядуллан
1238,werfen::V,dob,личин
1239,werfen::V,hajít,личин
1240,fangen::V,fog,бугьан
1241,fangen::V,fog,бугьлан
1242,packen::V,megragad,
1243,verstecken::V,eldug,ладитан
1244,verstecken::V,eldug,кьюлтӏ дан
1245,verstecken::V,eldug,дахьлаган дан
1246,verstecken::V,elrejt,ладитан
1247,verstecken::V,elrejt,кьюлтӏ дан
1248,verstecken::V,elrejt,дахьлаган дан
1249,teilen::V,oszt,бачӏин
1250,teilen::V,oszt,бутӏа бан
1251,teilen::V,megoszt,бачӏин
1252,teilen::V,megoszt,бутӏа бан
1253,schicken::V,küld,тӏайла буккан
1254,bringen::V,hoz,диян дан
1255,bringen::V,visz,диян дан
1256,hinzufügen::V,hozzáad,ххи бан
1257,bekommen::V,kap,ласун
1258,bekommen::V,megkap,ласун
1259,erhalten::V,kap,ласун
1260,erhalten::V,megkap,ласун
1261,nehmen::V,vesz,ласун
1262,wählen::V,választ,бувчӏин
1263,auswählen::V,kiválaszt,бувчӏин
1264,auswählen::V,kiválaszt,язи бугьан
1265,bewahren::V,megtart,ядан
1266,behindern::V,akadályoz,дайщишруду дуллан
1267,behindern::V,gátol,дайщишруду дуллан
1268,verderben::V,elront,зия дан
1269,beschädigen::V,rongál,зарал буллан
1270,zerbrechen::V,eltör,гьагъан
1271,zerbrechen::V,eltör,гьагъан бан
1272,zerbrechen::V,széttör,гьагъан
1273,zerbrechen::V,széttör,гьагъан бан
1274,zerbrechen::V,kettétör,гьагъан
1275,zerbrechen::V,kettétör,гьагъан бан
1276,zerreißen::V,eltép,ххяхха дуккан
1277,zerreißen::V,széttép,ххяхха дуккан
1278,zerstören::V,elpusztít,лекьан дан
1279,verbrennen::V,éget,ччуччин
1280,verbrennen::V,eléget,ччуччин
1281,geben::V,ad,дулун
1282,reichen::V,nyújt,дулун
1283,schenken::V,ajándékoz,пишкаш дан
1284,schenken::V,ajándékoz,багъишла дан
1285,schenken::V,ajándékoz,ихӏсандалун дуллун
1286,versprechen::V,ígér,банна чин
1287,wünschen::V,kíván,
1288,loben::V,dicsér,цӏа дан
1289,küssen::V,csókol,ппай тӏун
1290,wiegen::V,ringat,гьуркку тӏун
1291,wiegen::V,ringat,гьуркку буллан
1292,wiegen::V,ringat,гьуркку бан
1293,zudecken::V,betakar,
1294,wecken::V,kelt,чантӏ учин ан
1295,wecken::V,ébreszt,чантӏ учин ан
1296,zeigen::V,mutat,ккаккан бан
1297,führen::V,visz,буцин
1298,führen::V,vezet,буцин
1299,lehren::V,tanít,лахьхьин бан
1300,lehren::V,tanít,лахьхьин буллан
1301,unterrichten::V,tanít,дарс дишаван
1302,aufziehen::V,felnevel,хъуна ан
1303,aufziehen::V,felnevel,тарбия ан
1304,leiten::V,vezet,каялувшиву дан
1305,leiten::V,vezérel,каялувшиву дан
1306,antreiben::V,hajt,
1307,lassen::V,-tat,
1308,lassen::V,-at,
1309,einladen::V,meghív,хъамалу оьвчин
1310,vereinigen::V,egyesít,ца бан
1311,besuchen::V,látogat,ялун уххан
1312,treffen::V,talál,хьуна бакьин
1313,sich versammeln::V,gyülekezik,батӏин
1314,sich versammeln::V,összegyűlik,батӏин
1315,spielen::V,játszik,тӏуркӏу тӏун
1316,singen::V,énekel,балай тӏун
1317,tanzen::V,táncol,къавтӏун
1318,sich trennen::V,elválik,ппив хьун
1319,verlassen::V,elhagy,увккун гьан
1320,retten::V,ment,ххассал бан
1321,bewachen::V,őriz,къарал бан
1322,schützen::V,óv,ябан
1323,schützen::V,véd,ябан
1324,verteidigen::V,véd,буруччин
1325,sich schlagen::V,verekszik,биян
1326,schießen::V,lő,битлан
1327,siegen::V,győz,ххув хьун
1328,siegen::V,győz,ххувшаву ласун
1329,ärgern::V,bosszant,ссибизан уллан
1330,schlagen::V,üt,рищун
1331,schlagen::V,ver,рищун
1332,treten::V,rúg,
1333,stechen::V,döf,кьутӏин
1334,stechen::V,szúr,кьутӏин
1335,stoßen::V,lök,щун
1336,stehlen::V,lop,дацин
1337,stören::V,zavar,кьючин
1338,belästigen::V,zaklat,бизар уллан
1339,verbergen::V,rejt,лабитан
1340,verbergen::V,rejt,кӏучӏ бан
1341,verbergen::V,elrejt,лабитан
1342,verbergen::V,elrejt,кӏучӏ бан
1343,täuschen::V,megtéveszt,хъяврин ан
1344,betrügen::V,csal,аьикьин ан
1345,töten::V,öl,ивчӏан
1346,wohnen::V,lakik,оьрму бутлан
1347,arbeiten::V,dolgozik,зун
1348,sammeln::V,szed,ттихӏин
1349,sammeln::V,szed,вив дишин
1350,sammeln::V,gyűjt,ттихӏин
1351,sammeln::V,gyűjt,вив дишин
1352,pflücken::V,szed,риттун
1353,jagen::V,vadászik,авли занан
1354,fischen::V,halászik,чавахъру бугьлан
1355,fassen::V,fog,бугьан
1356,hüten::V,őriz,урттуйн бакьлан
1357,hüten::V,legeltet,урттуйн бакьлан
1358,treiben::V,hajt,дачин дуллан
1359,treiben::V,hajt,лихъан буллан
1360,anbinden::V,köt,бахӏин
1361,füttern::V,etet,канаки буллан
1362,melken::V,fej,ттизин
1363,hacken::V,vág,мюрш буллан
1364,hacken::V,vág,мюрш бан
1365,gießen::V,öntöz,щин дишин
1366,reifen::V,érik,диян
1367,zubereiten::V,elkészít,хӏадур дан
1368,zubereiten::V,elkészít,хӏадур бан
1369,kochen::V,főz,шашан
1370,kochen::V,főz,шашан дуллан
1371,backen::V,süt,бишлан
1372,backen::V,süt,шахьлан
1373,braten::V,süt,цӏарайх дуллан
1374,umrühren::V,megkever,хӏала бан
1375,stricken::V,köt,щащлан
1376,stricken::V,köt,щащан
1377,nähen::V,varr,дуруххан
1378,färben::V,fest,ранг щун
1379,reinigen::V,tisztít,марцӏ бан
1380,waschen::V,mos,шюшин
1381,abwischen::V,letöröl,лишин
1382,spülen::V,mosogat,вилаган
1383,fegen::V,söpör,башин
1384,kehren::V,söpör,бахьлан
1385,baden::V,fürdik,щинавун учӏлан
1386,sich waschen::V,mosdik,диссун
1387,sich waschen::V,mosdik,лажин диссун
1388,sich waschen::V,mosdik,лажин дислан
1389,sich waschen::V,mosdik,биссун
1390,sich waschen::V,mosdik,чурх бислан
1391,sich waschen::V,mosakszik,диссун
1392,sich waschen::V,mosakszik,лажин диссун
1393,sich waschen::V,mosakszik,лажин дислан
1394,sich waschen::V,mosakszik,биссун
1395,sich waschen::V,mosakszik,чурх бислан
1396,ausziehen::V,levesz,ликкан
1397,anziehen::V,felölt,лаххан
1398,anziehen::V,felvesz,лаххан
1399,sich anziehen::V,öltözik,янна лаххан
1400,sich anziehen::V,felöltözik,янна лаххан
1401,kämmen::V,fésül,ттарал дуккан
1402,schmücken::V,díszít,чӏюлу бан
1403,sagen::V,mond,учин
1404,sprechen::V,beszél,гъалгъа тӏун
1405,reden::V,beszél,гъалгъа тӏун
1406,sich unterhalten::V,beszélget,гъалгъа тӏун
1407,fragen::V,kérdez,цӏуххин
1408,bitten::V,kér,тавакъю буллан
1409,erzählen::V,mesél,хавар бусан
1410,erzählen::V,elbeszél,хавар бусан
1411,mitteilen::V,közöl,баян бан
1412,mitteilen::V,közöl,хавар бан
1413,nennen::V,hív,цӏа дизан
1414,nennen::V,nevez,цӏа дизан
1415,rufen::V,hív,оьвтӏун
1416,prahlen::V,dicsekszik,цӏа дуллан
1417,übersetzen::V,fordít,таржума бан
1418,denken::V,gondol,пикри буллан
1419,glauben::V,hisz,вих хьун
1420,bemerken::V,észrevesz,хӏисав хъун
1421,erkennen::V,ráismer,увчӏин
1422,erkennen::V,felismer,увчӏин
1423,begreifen::V,felfog,бувчӏин
1424,verstehen::V,ért,
1425,verstehen::V,megért,
1426,lernen::V,tanul,лахьлан
1427,lernen::V,tanul,лахьхьин
1428,lernen::V,megtanul,лахьлан
1429,lernen::V,megtanul,лахьхьин
1430,wissen::V,tud,кӏулну бикӏан
1431,wissen::V,tud,хавар бикӏан
1432,sich erinnern an::V,emlékszik,дакӏнин бутан
1433,vergessen::V,felejt,хъама битан
1434,vergessen::V,elfelejt,хъама битан
1435,messen::V,mér,дуцин дуллан
1436,messen::V,mér,дуцин дан
1437,messen::V,megmér,дуцин дуллан
1438,messen::V,megmér,дуцин дан
1439,zählen::V,számol,дуккин
1440,zählen::V,megszámol,дуккин
1441,rechnen::V,számít,хӏисав дан
1442,lesen::V,olvas,ккалан
1443,malen::V,fest,сурат дуллан
1444,zeichnen::V,rajzol,сурат дуллан
1445,schreiben::V,ír,чичин
1446,schreiben::V,ír,чичлан
1447,besitzen::V,birtokol,дуну икӏан
1448,besitzen::V,birtokol,дуну дикӏан
1449,besitzen::V,birtokol,заллуну икӏан
1450,kaufen::V,vesz,машан ласун
1451,kaufen::V,megvesz,машан ласун
1452,verkaufen::V,elad,баххан
1453,bezahlen::V,fizet,арцу дулун
