,Concept_ID,fa,be
803,hinab::ADV,به پایین,уніз
804,oben::ADV,بالا,угары
805,oben::ADV,بالا,наверсе
806,hinauf::ADV,به بالا,угару
807,überall::ADV,همه‌جا,усюды
808,nicht::ADV,نه,не
809,ein wenig::ADV,کمی,трошкі
810,kaum::ADV,به سختی,ледзьве
811,sehr::ADV,خیلی,вельмі
812,sehr::ADV,بسیار,вельмі
813,so::ADV,چنین,так
814,so::ADV,اینطور,так
815,noch::ADV,هنوز,яшчэ
816,nur::ADV,فقط,толькі
817,nur::ADV,تنها,толькі
818,schon::ADV,قبلاً,ужо
819,schon::ADV,به این زودی,ужо
820,wieder::ADV,باز,зноў
821,wieder::ADV,دوباره,зноў
822,vergebens::ADV,بیهوده,дарма
823,vergebens::ADV,بیهوده,дарэмна
824,vor::PRP,در جلوی,перад
825,hinter::PRP,پشت,за
826,hinter::PRP,پشت,ззаду
827,unter::PRP,تحت,пад
828,durch::PRP,از وسط,праз
829,durch::PRP,از ميان,праз
830,neben::PRP,کنار,каля
831,neben::PRP,پهلوی,каля
832,zwischen::PRP,بین,між
833,zwischen::PRP,بین,паміж
834,zwischen::PRP,میان,між
835,zwischen::PRP,میان,паміж
836,wegen::PRP,برای,з-за
837,wegen::PRP,بخاطر,з-за
838,dies::PRN,این,гэта
839,das::PRN,آن,тое
840,alles::PRN,تمام,усё
841,alles::PRN,همه‌چیر,усё
842,ich::PRN,من,я
843,du::PRN,تو,ты
844,er::PRN,او,ён
845,wir::PRN,ما,мы
846,ihr::PRN,شما,вы
847,sie::PRN,آنها,яны
848,was::FPRN,چه,што
849,wer::FPRN,کی,хто
850,wo::FADV,کجا,дзе
851,wohin::FADV,بکجا,куды
852,wie::FADV,چطور,як
853,wie::FADV,چگونه,як
854,warum::FADV,چرا,чаму
855,warum::FADV,برای چه,чаму
856,wieviel::FNUM,چند,колькі
857,wieviel::FNUM,چقدر,колькі
858,eins::NUM,یک,адзін
859,zwei::NUM,دو,два
860,drei::NUM,سه,тры
861,vier::NUM,چهار,чатыры
862,fünf::NUM,پنج,пяць
863,sechs::NUM,شش,шесць
864,sieben::NUM,هفت,сем
865,acht::NUM,هشت,восем
866,neun::NUM,نه,дзевяць
867,zehn::NUM,ده,дзесяць
868,elf::NUM,یازده,адзінаццаць
869,zwölf::NUM,دوازده,дванаццаць
870,zwanzig::NUM,بیست,дваццаць
871,dreißig::NUM,سی,трыццаць
872,vierzig::NUM,چهل,сорак
873,fünfzig::NUM,پنجاه,пядзесят
874,sechzig::NUM,شصت,шесдзесят
875,siebzig::NUM,هفتاد,семдзесят
876,achtzig::NUM,هشتاد,восемдзесят
877,neunzig::NUM,نود,дзевяноста
878,hundert::NUM,صد,сто
879,tausend::NUM,هزار,тысяча
880,und::CNJ,و,і
881,und::CNJ,و,ды
882,oder::CNJ,یا,або
883,stehen::V,ایستادن,стаяць
884,sitzen::V,نشستن,сядзець
885,liegen::V,خوابیدن,ляжаць
886,liegen::V,دراز کشیدن,ляжаць
887,hängen::V,آویزان بودن,вісець
888,werden::V,شدن,стаць
889,werden::V,شدن,зрабіцца
890,passieren::V,گذشتن,трапіцца
891,passieren::V,اتفاق افتادن,трапіцца
892,beginnen::V,شروع شدن,пачацца
893,enden::V,تمام شدن,кончыцца
894,wechseln::V,عوض شدن,мяняцца
895,aufgehen[Sonne]::V,برآمدن,узысці
896,aufgehen[Sonne]::V,طلوع کردن,узысці
897,untergehen[Sonne]::V,غروب کردن,зайсці
898,scheinen[Sonne]::V,تابیدن,свяціць
899,donnern::V,رعد زدن,грымець
900,wehen::V,دمیدن,дзьмуць
901,strömen::V,روان شدن,ліцца
902,fließen::V,روان شدن,цячы
903,sich drehen::V,چرخیدن,круціцца
904,sich drehen::V,چرخیدن,варочацца
905,schwanken::V,خم و راست شدن,хістацца
906,schwingen::V,تاب خوردن,гайдацца
907,schwingen::V,تاب خوردن,калыхацца
908,schwingen::V,نوسان کردن,гайдацца
909,schwingen::V,نوسان کردن,калыхацца
910,fallen::V,افتادن,падаць
911,fallen::V,سقوط کردن,падаць
912,brennen::V,سوزاندن,гарэць
913,rauchen::V,دود کردن,дымець
914,regnen::V,باران آمدن,дажджыць
915,gefrieren::V,یخ بستن,замерзнуць
916,tauen::V,آب شدن,раставаць
917,schmelzen::V,آب شدن,плавіцца
918,trocknen::V,خشک شدن,сохнуць
919,sieden::V,جوشیدن,кіпець
920,faulen::V,فاسد شدن,гнісці
921,verfaulen::V,پوسیدن,згнісці
922,reißen::V,پاره شدن,ірвацца
923,versinken::V,غرق شدن,тануць
924,vergehen::V,گذشتن,праходзіць
925,erscheinen::V,ظاهر شدن,зʼявіцца
926,verschwinden::V,گم شدن,знікнуць
927,verschwinden::V,از بین رفتن,знікнуць
928,sinken::V,پایین آمدن,спадаць
929,abnehmen::V,کم شدن,паменшыцца
930,zunehmen::V,زیاد شدن,павялічвацца
931,steigen::V,بالا رفتن,паднімацца
932,wachsen::V,قد کشیدن,расці
933,glänzen::V,برق زدن,блішчаць
934,funkeln::V,جرقه زدن,бліскаць
935,lärmen::V,شلوغ کردن,шумець
936,läuten::V,زنگ زدن,званіць
937,klingeln::V,زنگ زدن,званіць
938,klirren::V,جرنگ جرنگ صدا کردن,бразгаць
939,brausen::V,طوفانی بودن,бушаваць
940,rauschen::V,خش‌خش کردن,шастаць
941,klingen::V,صدا دادن,гучаць
942,bellen::V,عوعو کردن,брахаць
943,heulen::V,زوزه کشیدن,выць
944,blasen::V,فوت کردن,дзьмухнуць
945,pfeifen::V,سوت زدن,свістаць
946,schreien::V,فریاد زدن,крычаць
947,stöhnen::V,نالیدن,стагнаць
948,zittern::V,لرزیدن,дрыжаць
949,leben::V,زیستن,жыць
950,leben::V,زندگی کردن,жыць
951,geboren werden::V,متولد شدن,нарадзіцца
952,atmen::V,تنفس کردن,дыхаць
953,trinken::V,نوشیدن,піць
954,essen::V,خوردن,есці
955,schlucken::V,بلعیدن,глытаць
956,schlucken::V,قورت دادن,глытаць
957,müde werden::V,خسته شدن,стаміцца
958,einschlafen::V,خواب رفتن,заснуць
959,schlafen::V,خوابیدن,спаць
960,aufwachen::V,از خواب بیدار شدن,рассыпацца
961,aufstehen::V,بیدار شدن,устаць
962,sich erholen::V,استراحت کردن,адпачываць
963,krank werden::V,مریض شدن,захварэць
964,krank sein::V,بیمار بودن,хварэць
965,schmerzen::V,درد کردن,балець
966,husten::V,سرفه کردن,кашляць
967,genesen::V,بهبود یافتن,паправіцца
968,genesen::V,بهبود یافتن,паздаравець
969,sterben::V,مردن,памерці
970,umkommen::V,کشته شدن,загінуць
971,sich bewegen::V,حرکت کردن,рухацца
972,sich rühren::V,تکان خوردن,варушыцца
973,sich erheben::V,برخواستن,устаць
974,sich setzen::V,نشستن,сесці
975,hinfallen::V,زمین خوردن,упасці
976,laufen::V,پیاده رفتن,хадзіць
977,schreiten::V,قدم زدن,шагаць
978,schreiten::V,قدم زدن,крочыць
979,spazierengehen::V,گردش رفتن,гуляць
980,eilen::V,شتاب کردن,спяшацца
981,sich beeilen::V,عجله کردن,спяшацца
982,sausen::V,صفیر کشیدن,імчацца
983,rennen::V,دویدن,бегаць
984,springen::V,پریدن,скакаць
985,klettern::V,بالا رفتن,лазіць
986,schaukeln::V,تاب خوردن,гайдацца
987,kriechen::V,خزیدن,поўзаць
988,schwimmen::V,شنا کردن,плаваць
989,tauchen::V,غواصی کردن,ныраць
990,rudern::V,پارو زدن,веславаць
991,fahren::V,سواره رفتن,ехаць
992,fliegen::V,پریدن,лятаць
993,gehen::V,رفتن,ісці
994,weggehen::V,رفتن,пайсці
995,abfahren::V,حرکت کردن,адʼяжджаць
996,anhalten::V,ایست کردن,спыніцца
997,anhalten::V,ایست کردن,затрымацца
998,hineingehen::V,داخل شدن,уваходзіць
999,eintreten::V,وارد شدن,увайсці
1000,kommen::V,آمدن,прыйсці
1001,ankommen::V,رسیدن,прыбыць
1002,zurückkommen::V,برگشتن,вярнуцца
1003,bleiben::V,ماندن,застацца
1004,warten::V,منتظر بودن,чакаць
1005,erwarten::V,انتظار داشتن,чакаць
1006,suchen::V,جستجو کردن,шукаць
1007,finden::V,یافتن,знайсці
1008,finden::V,پیدا کردن,знайсці
1009,versuchen::V,سعی کردن,прабаваць
1010,versuchen::V,کوشش کردن,прабаваць
1011,vorbereiten::V,آماده کردن,падрыхтаваць
1012,lieben::V,عاشق بودن,кахаць
1013,mögen::V,میل داشتن,любіць
1014,mögen::V,دوست داشتن,любіць
1015,lachen::V,خندیدن,смяяцца
1016,rühren::V,به رقت آوردن,расчуліць
1017,weinen::V,گریه کردن,плакаць
1018,schimpfen::V,فحاشی کردن,лаяцца
1019,sich ärgern::V,ناراحت شدن,сердаваць
1020,sich fürchten::V,واهمه کردن,баяцца
1021,fürchten::V,ترسیدن,баяцца
1022,fliehen::V,گریختن,уцякаць
1023,flüchten::V,فرار کردن,уцячы
1024,sehen::V,دیدن,бачыць
1025,anschauen::V,نگاه کردن,паглядзець
1026,ansehen::V,تماشا کردن,глядзець
1027,hören::V,شنیدن,чуць
1028,zuhören::V,گوش دادن,слухаць
1029,probieren::V,چشیدن,каштаваць
1030,riechen::V,بوییدن,нюхаць
1031,riechen::V,بو کردن,нюхаць
1032,fühlen::V,احساس کردن,адчуваць
1033,scheinen::V,بنظر آمدن,здавацца
1034,zu sehen sein::V,دیده شدن,віднецца
1035,vernehmen::V,شنیدن,пачуць
1036,frieren::V,سرد بودن,мёрзнуць
1037,tun::V,کردن,рабіць
1038,können::V,توانستن,умець
1039,wollen::V,خواستن,хацець
1040,anfangen::V,شروع کردن,пачаць
1041,beenden::V,تمام کردن,закончыць
1042,beenden::V,پایان دادن,закончыць
1043,aufhören::V,دست کشیدن,перастаць
1044,gelingen::V,موفق شدن,удацца
1045,geraten::V,نتیجه دادن,аказацца
1046,öffnen::V,گشودن,адчыніць
1047,öffnen::V,باز کردن,адчыніць
1048,schließen::V,بستن,зачыніць
1049,schließen::V,قفل کردن,зачыніць
1050,stellen::V,گذاردن,паставіць
1051,setzen::V,نشاندن,пасадзіць
1052,legen::V,گذاشتن,класці
1053,berühren::V,دست زدن,чапаць
1054,berühren::V,لمس کردن,чапаць
1055,verbinden::V,وصل کردن,звязаць
1056,bedecken::V,پوشاندن,накрыць
1057,aufhängen::V,آویختن,павесіць
1058,anzünden::V,سوزاندن,запаліць
1059,aufheben::V,برداشتن,падняць
1060,aufheben::V,بلند کردن,падняць
1061,zurücklassen::V,گذاشتن,пакінуць
1062,verlieren::V,گم کردن,згубіць
1063,fallen lassen::V,انداختن,упусціць
1064,machen::V,کردن,зрабіць
1065,machen::V,ساختن,зрабіць
1066,herstellen::V,ساختن,вырабіць
1067,herstellen::V,تولید کردن,вырабіць
1068,bauen::V,ساختن,будаваць
1069,bauen::V,بنا کردن,будаваць
1070,reparieren::V,درست کردن,правіць
1071,reparieren::V,تعمیر کردن,правіць
1072,verbessern::V,بهتر کردن,палепшыць
1073,ändern::V,تغییر دادن,змяніць
1074,graben::V,کندن,капаць
1075,graben::V,گود کردن,капаць
1076,beugen::V,کج کردن,сагнуць
1077,biegen::V,خم کردن,пагнуць
1078,drehen::V,چرخاندن,вярцець
1079,wenden::V,برگرداندن,павярнуць
1080,umdrehen::V,برگرداندن,перавярнуць
1081,heben::V,برداشتن,падымаць
1082,hochheben::V,برآوردن,падняць
1083,hochheben::V,بلند کردن,падняць
1084,ergreifen::V,گرفتن,схапіць
1085,ergreifen::V,گرفتن,схваціць
1086,halten::V,نگاه داشتن,трымаць
1087,drücken::V,فشار دادن,націскаць
1088,drücken::V,فشار آوردن,націскаць
1089,schieben::V,هل دادن,пхаць
1090,schieben::V,هل دادن,штурхаць
1091,kratzen::V,خاریدن,скрэбці
1092,lecken::V,لیسیدن,лізаць
1093,beißen::V,گاز زدن,кусаць
1094,abreißen::V,پاره کردن,адарваць
1095,abschneiden::V,بریدن,адрэзаць
1096,abschneiden::V,قطع کردن,адрэзаць
1097,binden::V,بستن,вязаць
1098,stecken::V,فرو کردن,уваткнуць
1099,brechen::V,شکستن,зламаць
1100,klopfen::V,کوبیدن,стукаць
1101,hauen::V,زدن,біць
1102,kleben::V,چسباندن,клеіць
1103,reiben::V,مالش دادن,церці
1104,streichen::V,مالیدن,намазаць
1105,schleifen::V,تیز کردن,тачыць
1106,schneiden::V,چیدن,рэзаць
1107,schneiden::V,بریدن,рэзаць
1108,rütteln::V,لرزاندن,хістаць
1109,rütteln::V,تکان دادن,хістаць
1110,schütteln::V,تکان دادن,трэсці
1111,schwenken::V,تاب دادن,махаць
1112,schütten::V,ریختن,наліць
1113,füllen::V,پر کردن,напоўніць
1114,einwickeln::V,پیچیدن,загарнуць
1115,tragen::V,بردن,несці
1116,tragen::V,حمل کردن,несці
1117,schleppen::V,کشیدن,цягнуць
1118,ziehen::V,کشیدن,цягнуць
1119,aufbewahren::V,نگهداری کردن,захоўваць
1120,werfen::V,انداختن,кідаць
1121,werfen::V,پرتاب کردن,кідаць
1122,fangen::V,گرفتن,лавіць
1123,packen::V,گرفتن,схапіць
1124,packen::V,گرفتن,схваціць
1125,verstecken::V,قایم کردن,схаваць
1126,verstecken::V,پنهان کردن,схаваць
1127,teilen::V,قسمت کردن,раздзяліць
1128,teilen::V,تقسیم کردن,раздзяліць
1129,schicken::V,فرستادن,пасылаць
1130,schicken::V,ارسال کردن,пасылаць
1131,bringen::V,آوردن,прынесці
1132,hinzufügen::V,افزودن,дабавіць
1133,hinzufügen::V,اضافه کردن,дабавіць
1134,bekommen::V,گرفتن,дастаць
1135,erhalten::V,دریافت کردن,атрымаць
1136,nehmen::V,گرفتن,ўзяць
1137,nehmen::V,برداشتن,ўзяць
1138,wählen::V,انتخاب کردن,выбраць
1139,auswählen::V,برگزیدن,адабраць
1140,bewahren::V,حفظ کردن,захаваць
1141,bewahren::V,حفاظت کردن,захаваць
1142,behindern::V,مانع بودن,перашкаджаць
1143,verderben::V,از بین بردن,сапсаваць
1144,beschädigen::V,صدمه زدن,пашкодзіць
1145,zerbrechen::V,شکستن,разбіць
1146,zerreißen::V,دریدن,разадраць
1147,zerreißen::V,پاره کردن,разадраць
1148,zerstören::V,خراب کردن,разбурыць
1149,zerstören::V,ویران کردن,разбурыць
1150,verbrennen::V,سوزاندن,спаліць
1151,geben::V,دادن,даць
1152,reichen::V,دادن,перадаць
1153,schenken::V,هدیه دادن,дарыць
1154,versprechen::V,قول دادن,абяцаць
1155,versprechen::V,وعده دادن,абяцаць
1156,wünschen::V,آرزو کردن,жадаць
1157,loben::V,ستایش کردن,хваліць
1158,küssen::V,بوسیدن,цалаваць
1159,wiegen::V,نوسان کردن,гушкаць
1160,wiegen::V,نوسان کردن,калыхаць
1161,zudecken::V,پوشاندن,накрыць
1162,wecken::V,بیدار کردن,пабудзіць
1163,zeigen::V,نشان دادن,паказаць
1164,führen::V,رهنمائی کردن,весці
1165,lehren::V,آموختن,вучыць
1166,lehren::V,یاد دادن,вучыць
1167,unterrichten::V,درس دادن,выкладаць
1168,unterrichten::V,تدریس کردن,выкладаць
1169,aufziehen::V,تربیت کردن,выхаваць
1170,leiten::V,اداره کردن,кіраваць
1171,antreiben::V,عجله دادن,падганяць
1172,lassen::V,وادار کردن,прымусіць
1173,einladen::V,دعوت کردن,запрасіць
1174,einladen::V,مهمان کردن,запрасіць
1175,vereinigen::V,یکی کردن,абʼяднаць
1176,vereinigen::V,متحد کردن,абʼяднаць
1177,besuchen::V,دیدار کردن,наведаць
1178,treffen::V,ملاقات کردن,сустрэць
1179,sich versammeln::V,جمع شدن,сабрацца
1180,spielen::V,بازی کردن,гуляць
1181,singen::V,آواز خواندن,пець
1182,singen::V,آواز خواندن,спяваць
1183,tanzen::V,رقصیدن,танцаваць
1184,sich trennen::V,جدا شدن,расстацца
1185,verlassen::V,ترک کردن,пакінуць
1186,retten::V,نجات دادن,выратаваць
1187,bewachen::V,حراست کردن,ахоўваць
1188,schützen::V,حفظ کردن,уберагаць
1189,verteidigen::V,دفاع کردن,абараніць
1190,sich schlagen::V,کتک‌کاری کردن,біцца
1191,sich schlagen::V,کتک‌کاری کردن,драцца
1192,schießen::V,تیر زدن,страляць
1193,siegen::V,پیروز شدن,перамагчы
1194,ärgern::V,ناراحت کردن,злаваць
1195,schlagen::V,زدن,ударыць
1196,schlagen::V,کوبیدن,ударыць
1197,treten::V,لگد زدن,штурхаць
1198,stechen::V,چاقو زدن,укалоць
1199,stoßen::V,هل دادن,папхнуць
1200,stehlen::V,دزدیدن,украсці
1201,stören::V,مزاحم شدن,перашкодзіць
1202,belästigen::V,زحمت دادن,дакучаць
1203,verbergen::V,پنهان کردن,скрыць
1204,verbergen::V,پنهان کردن,схаваць
1205,täuschen::V,گول زدن,падмануць
1206,täuschen::V,فریب دادن,падмануць
1207,betrügen::V,گول زدن,змахляваць
1208,betrügen::V,فریب دادن,змахляваць
1209,töten::V,کشتن,забіць
1210,wohnen::V,منزل داشتن,жыць
1211,wohnen::V,سکونت داشتن,жыць
1212,arbeiten::V,کار کردن,працаваць
1213,sammeln::V,جمع کردن,сабраць
1214,pflücken::V,چیدن,зрываць
1215,jagen::V,شکار کردن,паляваць
1216,fischen::V,صید کردن,рыбачыць
1217,fischen::V,ماهی‌گیری کردن,рыбачыць
1218,fassen::V,گرفتن,злавіць
1219,hüten::V,چراندن,пасвіць
1220,hüten::V,مراقبت کردن,пасвіць
1221,treiben::V,راندن,гнаць
1222,anbinden::V,متصل کردن,прывязаць
1223,füttern::V,غذا دادن,карміць
1224,melken::V,دوشیدن,даіць
1225,hacken::V,خرد کردن,сячы
1226,gießen::V,ریختن,паліць
1227,reifen::V,رسیدن,паспець
1228,zubereiten::V,طبخ کردن,зварыць
1229,zubereiten::V,طبخ کردن,згатаваць
1230,zubereiten::V,آماده کردن,зварыць
1231,zubereiten::V,آماده کردن,згатаваць
1232,kochen::V,پختن,варыць
1233,kochen::V,آشپزی کردن,варыць
1234,backen::V,پختن,пячы
1235,braten::V,سرخ کردن,смажыць
1236,umrühren::V,هم زدن,перамяшаць
1237,stricken::V,بافتن,вязаць
1238,nähen::V,دوختن,шыць
1239,färben::V,رنگ زدن,пафарбаваць
1240,reinigen::V,پاک کردن,ачысціць
1241,reinigen::V,تمیز کردن,ачысціць
1242,waschen::V,شستن,мыць
1243,abwischen::V,زدودن,выцерці
1244,spülen::V,شستن,паласкаць
1245,fegen::V,جارو کردن,падмятаць
1246,kehren::V,جارو کردن,месці
1247,baden::V,شنا کردن,купацца
1248,baden::V,حمام کردن,купацца
1249,sich waschen::V,شستشو کردن,мыцца
1250,ausziehen::V,درآوردن,зняць
1251,anziehen::V,پوشیدن,надзець
1252,sich anziehen::V,لباس پوشیدن,адзецца
1253,kämmen::V,شانه زدن,прычасаць
1254,schmücken::V,زینت دادن,аздобіць
1255,sagen::V,گفتن,сказаць
1256,sprechen::V,حرف زدن,гаварыць
1257,sprechen::V,صحبت کردن,гаварыць
1258,reden::V,حرف زدن,размаўляць
1259,reden::V,صحبت کردن,размаўляць
1260,sich unterhalten::V,گپ زدن,гутарыць
1261,fragen::V,پرسیدن,спытаць
1262,fragen::V,سؤال کردن,спытаць
1263,bitten::V,خواهش کردن,прасіць
1264,bitten::V,درخواست کردن,прасіць
1265,erzählen::V,نقل کردن,расказаць
1266,erzählen::V,حکایت کردن,расказаць
1267,mitteilen::V,خبر دادن,паведаміць
1268,nennen::V,نامیدن,назваць
1269,rufen::V,صدا کردن,зваць
1270,prahlen::V,پز آمدن,хваліцца
1271,übersetzen::V,ترجمه کردن,перакласці
1272,denken::V,فکر کردن,думаць
1273,glauben::V,باور کردن,верыць
1274,glauben::V,عقیده داشتن,верыць
1275,bemerken::V,متوجه شدن,заўважыць
1276,erkennen::V,شناختن,пазнаць
1277,erkennen::V,تشخیص دادن,пазнаць
1278,begreifen::V,فهمیدن,спасцігнуць
1279,begreifen::V,درک کردن,спасцігнуць
1280,verstehen::V,فهمیدن,пачуць
1281,lernen::V,آموختن,вучыцца
1282,lernen::V,یاد گرفتن,вучыцца
1283,wissen::V,دانستن,знаць
1284,sich erinnern an::V,به یاد آوردن,памятаць
1285,vergessen::V,فراموش کردن,забыць
1286,messen::V,اندازه گرفتن,мераць
1287,zählen::V,شمردن,лічыць
1288,rechnen::V,حساب کردن,лічыць
1289,lesen::V,خواندن,чытаць
1290,malen::V,نقاشی کردن,маляваць
1291,zeichnen::V,کشیدن,рысаваць
1292,zeichnen::V,رسم کردن,рысаваць
1293,schreiben::V,نوشتن,пісаць
1294,besitzen::V,داشتن,мець
1295,kaufen::V,خریدن,купіць
1296,kaufen::V,خرید کردن,купіць
1297,verkaufen::V,فروختن,прадаць
1298,bezahlen::V,پرداختن,заплаціць
1299,zahlen::V,پرداخت کردن,плаціць
1300,beherrschen::V,مسلط بودن,уладаць
1301,beherrschen::V,مسلط بودن,валодаць
1302,ertragen::V,تحمل کردن,выцерпець
