,Concept_ID,ady,lez
672,dorthin::ADV,модэ́,аниз
673,geradeaus::ADV,занкӏэу,дуьз
674,vorwärts::ADV,ыпэкӏэ,вилик
675,vorwärts::ADV,ыпэкӏэ,виликди
676,rückwärts::ADV,ыужыкӏэ́,кьулухъ
677,zurück::ADV,ыужыкӏэ́,
678,unten::ADV,ычӏэкӏэ́,агъада
679,hinab::ADV,ычӏэгъы́,агъуз
680,hinab::ADV,ычӏэкӏэ́,агъуз
681,oben::ADV,ышъхьагъы,винел
682,hinauf::ADV,ышъхьагъыкӏэ,виниз
683,überall::ADV,тыди́,вирина
684,überall::ADV,тыдэкӏи́,вирина
685,nicht::ADV,-п,ваъ
686,nicht::ADV,мы-,ваъ
687,ein wenig::ADV,тӏэкӏу,са тӏимил
688,kaum::ADV,къоды́й,жизви
689,sehr::ADV,дэд,лап
690,so::ADV,ащ фэд,икӏ
691,so::ADV,мыщ фэд,икӏ
692,so::ADV,джащ фэд,икӏ
693,noch::ADV,джыри,гьеле
694,nur::ADV,ныӏэ́п,анжах
695,wieder::ADV,джыри,
696,vergebens::ADV,пкӏэнчъэ́у,нагьакь
697,vergebens::ADV,пкӏэнчъэ́у,нагьакьа
698,vor::PRP,пашъхьэ́,вилик
699,hinter::PRP,кӏы́б,кьулухъ
700,unter::PRP,чӏэ-,кӏаник
701,durch::PRP,пхыры-,арадай
702,durch::PRP,пхыры-,-кай хкатна
703,neben::PRP,дэжь,патав
704,neben::PRP,дэжь,мукьув
705,zwischen::PRP,азыфа́гу,ара
706,zwischen::PRP,азыфа́гу,арада
707,wegen::PRP,къы-,гъиляй
708,dies::PRN,ар,и
709,dies::PRN,ар,им
710,das::PRN,а,а
711,das::PRN,а,ам
712,das::PRN,мо,а
713,das::PRN,мо,ам
714,alles::PRN,зэкӏэ́,вири
715,alles::PRN,зэкӏэ́,михьиз
716,ich::PRN,сэ,за
717,ich::PRN,сэ,зун
718,du::PRN,о,вун
719,er::PRN,ар,ам
720,er::PRN,ар,гьа
721,wir::PRN,тэ,чун
722,ihr::PRN,шъо,куьн
723,sie::PRN,ахэр,абур
724,was::FPRN,сыд,вуч
725,wer::FPRN,хэт,вуж
726,wo::FADV,тыдэ́,гьина
727,wohin::FADV,тыдэ́,гьиниз
728,wie::FADV,сыдэущтэ́у,гьикӏ
729,warum::FADV,сыд пае́,вучиз
730,wieviel::FNUM,тхьапш,шумуд
731,wieviel::FNUM,сыд фэди́з,шумуд
732,eins::NUM,зы,са
733,zwei::NUM,тӏу,кьвед
734,drei::NUM,щы,пуд
735,vier::NUM,плӏы,кьуд
736,fünf::NUM,тфы,вад
737,sechs::NUM,хы,ругуд
738,sieben::NUM,блы,ирид
739,acht::NUM,и,муьжуьд
740,neun::NUM,бгъу,кӏуьд
741,zehn::NUM,пшӏы,цӏуд
742,elf::NUM,пшӏыкӏузы́,цӏусад
743,zwölf::NUM,пшӏыкӏутӏу,цӏикьвед
744,zwanzig::NUM,тӏокӏы́,къад
745,dreißig::NUM,щэкӏы,къанницӏуд
746,vierzig::NUM,тӏокӏи́тӏу,яхцӏур
747,fünfzig::NUM,шъэны́ыкъу,яхцӏурни цӏуд
748,sechzig::NUM,тӏокӏи́щ,пудкъад
749,siebzig::NUM,тӏокӏищырэ́ пшӏырэ́,пудкъанни цӏуд
750,achtzig::NUM,тӏокӏи́пӏ,кьудкъад
751,neunzig::NUM,тӏокӏиилӏырэ́ пшӏырэ́,кьудкъанни цӏуд
752,hundert::NUM,шъэ,виш
753,tausend::NUM,мин,агъзур
754,und::CNJ,ыкӏи,ва
755,oder::CNJ,е,я
756,stehen::V,ущытын,акъвазун
757,stehen::V,умыхъыен,акъвазун
758,sitzen::V,уисын,ацукьун
759,sitzen::V,утесын,ацукьун
760,liegen::V,телъы́н,къаткун
761,hängen::V,къыщылэлын,куьрс хьун
762,hängen::V,къыщылэлын щыгъын быхъур,куьрс хьун
763,werden::V,хъун,хьун
764,passieren::V,къэхъун,хьун
765,beginnen::V,къежьэн,башламиш хьун
766,beginnen::V,къыублэн,башламиш хьун
767,enden::V,ухы́н,куьтягь хьун
768,wechseln::V,зэхъожьы́н,дегиш хьун
769,aufgehen[Sonne]::V,къыкъокӏы́н,экъечӏун
770,untergehen[Sonne]::V,къохьан,акӏун
771,scheinen[Sonne]::V,къепсыи,ишигь гун
772,donnern::V,гъогъон,къукърумар авун
773,wehen::V,епщэ́н,
774,strömen::V,чъэн,авахьун
775,fließen::V,чъэн,авахьун
776,sich drehen::V,зыгъэчэрэгъу́н,элкъуьн
777,schwanken::V,хъые́н,юзун
778,schwingen::V,зыгъэхъые́н,галтад хьун
779,fallen::V,къефэхы́н,аватун
780,brennen::V,стын,кун
781,brennen::V,стын,ккун
782,rauchen::V,ӏугъо къикӏын,
783,regnen::V,къещхы́н,къун
784,gefrieren::V,дыкъын,муркӏади кьун
785,tauen::V,жъун,цӏурун
786,schmelzen::V,ткӏун,цӏурун
787,trocknen::V,гъушъы́н,кьурун
788,trocknen::V,чъэпхъу́н,кьурун
789,sieden::V,жъон,ругун
790,faulen::V,шъун,кутӏун
791,verfaulen::V,шъун,чуьруьтмиш хьун
792,verfaulen::V,шъун,кутӏун
793,reißen::V,зэӏэтхъы́н,атӏун
794,reißen::V,зэӏэтхъы́н,къазунун
795,versinken::V,чӏихьан,батмиш хьун
796,vergehen::V,блэкӏы́н,алатун
797,erscheinen::V,къэлъэгъон,майдандиз акъатун
798,verschwinden::V,кӏодыжьы́н,квахьун
799,abnehmen::V,къыкӏичын,тӏимил хьун
800,abnehmen::V,къыкӏичын,гъвечӏи хьун
801,zunehmen::V,хэхъо́н,артух хьун
802,steigen::V,къежьэн,хкаж хьун
803,wachsen::V,хэхъо́н,экъечӏун
804,wachsen::V,къэкӏы́н,экъечӏун
805,glänzen::V,цӏыу́н,цӏарцӏар гун
806,funkeln::V,жъыу́н,нур гун
807,lärmen::V,бырсыры́н,ван авун
808,läuten::V,теон,зенг ягъун
809,klingeln::V,теон,зенг ягъун
810,brausen::V,шъуин,къати хьун
811,rauschen::V,макъэ гъэӏун,вишриш авун
812,klingen::V,къыхэӏукӏын,ван авун
813,bellen::V,хьакъу́н,элуькьун
814,heulen::V,быун,къув ягъун
815,blasen::V,епщэ́н,уф гун
816,pfeifen::V,шъуин,уьфт ягъун
817,schreien::V,куо́н,гьараюн
818,schreien::V,кӏыи́н,гьараюн
819,stöhnen::V,щэӏун,суза авун
820,zittern::V,кӏэзэзын,зурзун
821,leben::V,псэу́н,яшамиш хьун
822,geboren werden::V,къэхъун,хьун
823,atmen::V,жьы къэщэ́н,нефес чӏугун
824,trinken::V,ешъо́н,хъун
825,essen::V,шхын,тӏуьн
826,schlucken::V,бдырыин,туькьуьнун
827,müde werden::V,пшъын,галатун
828,müde werden::V,пшъын,юргъун хьун
829,einschlafen::V,хэчъыен,ксун
830,schlafen::V,чъые́н,ксун
831,aufwachen::V,къэущы́н,ахварай аватун
832,aufstehen::V,уцу́н,къарагъун
833,sich erholen::V,зыгъэпсэфын,ял ягъун
834,krank werden::V,сымаджэ́ хъун,кефсуз хьун
835,krank sein::V,сымэджэ́н,тӏа хьун
836,schmerzen::V,сымэджэ́н,тӏа хьун
837,husten::V,пскэ́н,уьгьуь ягъун
838,genesen::V,хъужьын,сагъ хъхьун
839,sterben::V,лӏэн,кьин
840,umkommen::V,хэкӏодэн,терг хьун
841,sich bewegen::V,хъые́н,юзун
842,sich rühren::V,хъые́н,юзун
843,sich erheben::V,къэтэджын,къарагъун
844,sich setzen::V,тӏысы́н,ацукьун
845,hinfallen::V,ебэджы́н,алукьун
846,laufen::V,кӏон,къекъуьн
847,schreiten::V,кӏон,ккамар къачун
848,spazierengehen::V,къэкӏухьэн,сейр авун
849,eilen::V,гузэжъон,тади авун
850,sich beeilen::V,гуӏэ́н,гьерекатун
851,sausen::V,псынкӏэ́у чъэн,чкурун
852,rennen::V,чъэн,катун
853,rennen::V,чъэн,зверун
854,springen::V,пкӏэн,хкадарун
855,klettern::V,дэцохъоен,акьахун
856,schaukeln::V,уешӏэн,
857,kriechen::V,цохъо́н,капаралди фин
858,schwimmen::V,есы́н,сирнав авун
859,tauchen::V,зычӏэгъэо́н,кьилихъди циз вегьин
860,rudern::V,къошъо бэщкӏэ фын,кьусуйралди лодка гьалун
861,rudern::V,къошъо бэщкӏэ фын,цуьруьгъуьлдалди кӏватӏун
862,fahren::V,кӏон,фин
863,fliegen::V,быбы́н,лув гун
864,fliegen::V,быбы́н,цавай фин
865,gehen::V,кӏон,фин
866,weggehen::V,ӏукӏын,хъфин
867,abfahren::V,ежьэн,фин
868,abfahren::V,ежьэн,рекье гьатун
869,anhalten::V,къэуцу́н,акъвазун
870,hineingehen::V,ихьан,гьахьун
871,eintreten::V,чӏэхьан,гьахьун
872,kommen::V,къэкӏо́н,атун
873,ankommen::V,къэсы́н,атун
874,zurückkommen::V,гъэзэжьын,хтун
875,bleiben::V,къэнэ́н,амукьун
876,warten::V,пэплъэ́н,гуьзлемишун
877,erwarten::V,ежэн,вил алаз акъвазун
878,suchen::V,лъыхъу́н,къекъуьн
879,finden::V,къэгъоты́н,жугъун
880,finden::V,къыхэгъэщы́н,жугъун
881,versuchen::V,пылъы́н,алахъун
882,vorbereiten::V,гъэхьазыры́н,гьазурун
883,lieben::V,шӏу плъэгъу́н,кӏан хьун
884,mögen::V,шӏу плъэгъу́н,рикӏ ацукьун
885,lachen::V,щхын,хъуьруьн
886,rühren::V,гур гъэузын,
887,weinen::V,гъын,шехьун
888,schimpfen::V,хъонэн,сеперар гун
889,schimpfen::V,хъонэн,экъуьгъунар авун
890,sich ärgern::V,губжы́н,хъел акатун
891,sich fürchten::V,щынэ́н,кичӏе хьун
892,fürchten::V,щынэ́н,къурхутмиш хьун
893,sehen::V,льэгъу́н,акун
894,anschauen::V,плъэн,вил вегьин
895,anschauen::V,еплъы́н,вил вегьин
896,ansehen::V,плъэн,килигун
897,hören::V,зэхэхын,ван хьун
898,zuhören::V,дэӏо́н,яб гун
899,probieren::V,хэӏэн,дад акун
900,riechen::V,пэмэ́н,ни чӏугун
901,fühlen::V,зэхэпшӏэн,гьисс авун
902,scheinen::V,уащыхъу́н,
903,scheinen::V,уашӏошӏы́н,
904,zu sehen sein::V,зэрэлъэгъу́н,
905,vernehmen::V,зэхэхын,
906,frieren::V,дыкъын,кьун
907,frieren::V,дыкъын,мекьи хьун
908,frieren::V,пӏыкӏэн,кьун
909,frieren::V,пӏыкӏэн,мекьи хьун
910,frieren::V,чъыӏэ́ лӏэн,кьун
911,frieren::V,чъыӏэ́ лӏэн,мекьи хьун
912,tun::V,шӏын,авун
913,können::V,лъэкӏы́н,хьун
914,können::V,лъэкӏы́н,акъакьун
915,wollen::V,фэе́н,кӏан хьун
916,anfangen::V,ублэн,башламишун
917,beenden::V,ухы́н,куьтягьун
918,aufhören::V,щыгъэтын,акъвазун
919,gelingen::V,хъун,арадал атун
920,öffnen::V,ӏухы́н,ахъаюн
921,schließen::V,игъэсэн,акьалун
922,stellen::V,бгъэуцун,эцигун
923,setzen::V,гъэтӏысы́н,ацукьарун
924,legen::V,хэлъхьа́н,эцигун
925,berühren::V,эӏэн,хкӏурун
926,berühren::V,нэсын,хкӏурун
927,verbinden::V,зэхэпхэ́н,гилигун
928,verbinden::V,пхын,гилигун
929,bedecken::V,техъо́н,кӏевун
930,aufhängen::V,пылъэ́н,куьрсарун
931,anzünden::V,хэгъэнэ́н,куькӏуьрун
932,zurücklassen::V,къэгъэнэ́н,тун
933,verlieren::V,чӏэ́нэн,квадарун
934,verlieren::V,шӏокӏоды́н,квадарун
935,fallen lassen::V,чӏэунэн,авадрун
936,fallen lassen::V,пӏэпызын,авадрун
937,machen::V,шӏын,авун
938,machen::V,шӏын,кар авун
939,herstellen::V,шӏы́н,расун
940,bauen::V,шӏы́н,туькӏуьрун
941,reparieren::V,дыжьы́н,расун
942,verbessern::V,нахьышӏу пшӏын,хъсанрун
943,verbessern::V,нахь дэгъу пшӏын,хъсанрун
944,ändern::V,зэблэхъу́н,табдил авун
945,graben::V,тӏын,эгъуьнун
946,biegen::V,уфэн,патахъарун
947,drehen::V,гъэчэрегъу́,алчударун
948,wenden::V,пӏонтӏэн,
949,wenden::V,бгъэзэн,
950,wenden::V,уӏубын,
951,heben::V,ӏэты́н,хкажун
952,hochheben::V,ӏэты́н,хкажун
953,ergreifen::V,къэубыты́н,агалчна кьун
954,halten::V,ӏыгъы́н,кьун
955,drücken::V,тэӏункӏэн,чуькьуьн
956,schieben::V,уеӏункӏын,хуртӏ гун
957,schieben::V,уетӏыргун,хуртӏ гун
958,kratzen::V,цӏэнтхъун,къадгъунун
959,lecken::V,бзэи́н,мез гун
960,beißen::V,ецэкъэ́н,кӏасун
961,abreißen::V,къичын,галудун
962,abreißen::V,пытхъын,галудун
963,abschneiden::V,пыупкӏын,атӏун
964,abschneiden::V,гобзыкӏын,атӏун
965,binden::V,епхын,
966,stecken::V,хэсэн,сухун
967,brechen::V,зэпыпкӏын,хун
968,brechen::V,зэпыпкӏын,кукӏварун
969,klopfen::V,теон,тахъ-тахъ авун
970,hauen::V,теон,ягъун
971,kleben::V,щхэн,алкӏурун
972,kleben::V,щхэн,кукӏурун
973,reiben::V,пӏотын,тӏушунун
974,streichen::V,щыфэн,алтадун
975,schleifen::V,гъэчаны́н,кӏвенкӏв авун
976,schleifen::V,кӏэлыкӏы́н,кӏвенкӏв авун
977,schneiden::V,бзын,атӏун
978,rütteln::V,гъэсысын,къарсурун
979,schütteln::V,гъэсысын,къарсурун
980,schwenken::V,ӏэ шӏын,элягъун
981,schwenken::V,ӏэ шӏын,галтадун
982,schütten::V,икӏэ́н,цун
983,füllen::V,из шӏын,ацӏурун
984,einwickeln::V,кӏоцӏыщыхьа́н,кутун
985,einwickeln::V,кӏоцӏыщыхьа́н,элкъуьрун
986,tragen::V,хьын,тухун
987,schleppen::V,пхьын,галчӏурун
988,schleppen::V,плъэшъун,галчӏурун
989,ziehen::V,пкъудыин,ялун
990,ziehen::V,пкъудыин,чӏугун
991,ziehen::V,пщэн,ялун
992,ziehen::V,пщэн,чӏугун
993,ziehen::V,плъэшъун,ялун
994,ziehen::V,плъэшъун,чӏугун
995,aufbewahren::V,пӏыгъын,хуьн
996,aufbewahren::V,уухъумэн,хуьн
997,werfen::V,дзын,гадрун
998,fangen::V,къэубыты́н,кьун
999,packen::V,къэубыты́н,кьун
1000,verstecken::V,бгъэбылъын,кӏевун
1001,teilen::V,гощы́н,паюн
1002,schicken::V,гъахьы́н,ракъурун
1003,bringen::V,къэхьы́н,гъун
1004,hinzufügen::V,хэгъэхъо́н,алава авун
1005,nehmen::V,къытехы́н,къачун
1006,wählen::V,къыхэхы́н,хкягъун
1007,auswählen::V,къыхэхы́н,хкягъун
1008,bewahren::V,къэухъумэн,хуьн
1009,behindern::V,пэрыохъу хъун,манийвал авун
1010,verderben::V,къутэн,чӏурун
1011,beschädigen::V,къутэн,нукьсанвал гун
1012,zerbrechen::V,къутэн,хун
1013,zerreißen::V,зэӏэтхъы́н,къазунун
1014,zerstören::V,къутэ́н,чӏурун
1015,zerstören::V,къутэ́н,барбатӏун
1016,verbrennen::V,гъэсты́н,ккун
1017,geben::V,еты́н,гун
1018,reichen::V,еты́н,вугун
1019,reichen::V,еты́н,гун
1020,schenken::V,еты́н,пишкеш авун
1021,versprechen::V,гъэгугъэ́н,гаф гун
1022,wünschen::V,шӏоигъо́н,дуьа авун
1023,loben::V,щытхъун,тариф авун
1024,küssen::V,ебэу́н,темен гун
1025,wiegen::V,гъэхъыен,эчӏягъун
1026,zudecken::V,техъо́н,гьалдун
1027,wecken::V,къэгъэущы́н,ахварай авудун
1028,zeigen::V,гъэлъэгъо́н,къалурун
1029,führen::V,щэн,тухун
1030,lehren::V,егъэджэ́н,кӏелиз тун
1031,lehren::V,егъэшӏэн,кӏелиз тун
1032,unterrichten::V,егъэджэ́н,тарс гун
1033,aufziehen::V,пӏун,тербия гун
1034,aufziehen::V,пӏун,тербияламишун
1035,leiten::V,гъэзекӏон,идара авун
1036,antreiben::V,къепфылӏэн,тади кутун
1037,lassen::V,еты́н,
1038,einladen::V,къегъэблэгъэн,теклиф авун
1039,vereinigen::V,зэгогъэхьан,сад авун
1040,besuchen::V,щыӏэ́н,кьилив атун
1041,treffen::V,ӏукӏэ́н,гьалтун
1042,treffen::V,пэгъокӏы́н,гьалтун
1043,sich versammeln::V,зэхэхьан,алтӏушун
1044,spielen::V,джэгу́н,къугъун
1045,singen::V,орэ́д къэӏо́н,лугьун
1046,singen::V,орэ́д къэӏо́н,мани лугьун
1047,tanzen::V,къэшъо́н,кьуьл авун
1048,sich trennen::V,зэгокӏыжьы́ных,къакъатун
1049,verlassen::V,бгынэн,гъил къачун
1050,verlassen::V,хэкӏыжьын,гъил къачун
1051,retten::V,къыхэпхыжьын,къутармишун
1052,retten::V,къэбгъэнэжьын,къутармишун
1053,bewachen::V,къэгъэгъунэн,хуьн
1054,schützen::V,ухъумэ́н,хуьн
1055,verteidigen::V,къэухъумэн,хуьн
1056,sich schlagen::V,эзэон,кукӏун
1057,schießen::V,он,акъатун
1058,siegen::V,текӏо́н,гъалиб хьун
1059,ärgern::V,бгъэгубжын,хъел гъун
1060,ärgern::V,бгъэгубжын,хъел кутун
1061,schlagen::V,ео́н,ягъун
1062,schlagen::V,ео́н,галукьарун
1063,stechen::V,хэӏун,акьадарун
1064,stoßen::V,тӏыро́н,эцягъун
1065,stoßen::V,уеӏункӏын,эцягъун
1066,stehlen::V,тыгъу́н,чуьнуьхун
1067,stören::V,бгъэгумэкӏын,хкуьрун
1068,belästigen::V,бгъэгумэкӏын,хкуьрун
1069,belästigen::V,бгъэгумэкӏын,азият гун
1070,verbergen::V,ушъэфын,далдаламишун
1071,täuschen::V,гъэпцӏэ́н,алцурарун
1072,täuschen::V,гъэпцӏэ́н,алцуррун
1073,betrügen::V,гъэпцӏэ́н,алцурарун
1074,betrügen::V,гъэпцӏэ́н,гьарамзадавал авун
1075,töten::V,уикӏын,яна кьин
1076,wohnen::V,дэсын,дуланмиш хьун
1077,arbeiten::V,лэжьэ́н,кӏвалахун
1078,arbeiten::V,лэжьэ́н,кӏвалах авун
1079,sammeln::V,угъои́н,кӏватӏун
1080,pflücken::V,къыпычы́н,атӏун
1081,jagen::V,шэкӏон,гъуьрч авун
1082,jagen::V,ешэкӏон,гъуьрч авун
1083,fischen::V,пцэжъые уешэн,гъетер кьун
1084,fassen::V,къэубыты́н,кьун
1085,hüten::V,хэхъо́н,чӏура хуьн
1086,treiben::V,пфын,гьалун
1087,anbinden::V,епхын,акалун
1088,füttern::V,гъэшхэ́н,ем гун
1089,melken::V,щын,ацун
1090,hacken::V,упкӏэтэн,куьткуьнун
1091,gießen::V,тепкӏэн,яд гун
1092,reifen::V,игъо хъун,чурун
1093,reifen::V,игъо хъун,агакьун
1094,zubereiten::V,бгъэхьазырын,гьазурун
1095,kochen::V,шӏы́н,ругун
1096,backen::V,гъэжъэ́н,чурун
1097,braten::V,гъэжъэ́н,чурун
1098,umrühren::V,зэхэгъэкӏухьан,какадарун
1099,stricken::V,хъын,хурун
1100,nähen::V,дэн,цун
1101,färben::V,бгъэлэн,шир ягъун
1102,reinigen::V,укъэбзы́н,михьун
1103,waschen::V,бгыкӏын,чуьхуьн
1104,abwischen::V,лъэкӏы́н,гуьцӏун
1105,spülen::V,дэгъэчъыхьан,экъуьрун
1106,fegen::V,пхъэнкӏы́н,шуткун
1107,kehren::V,пхъэнкӏы́н,кул алтадун
1108,baden::V,зыгъэпскӏын,эхъуьн
1109,sich waschen::V,зытхьакӏы́н,жендек чуьхуьн
1110,ausziehen::V,къытехы́н,хутӏунун
1111,ausziehen::V,къытехы́н,галудун
1112,anziehen::V,щылъэ́н,алукӏун
1113,sich anziehen::V,зыфэпэн,алукӏун
1114,sich anziehen::V,зыфэпэн,парталар алукӏун
1115,kämmen::V,жьын,эвягъун
1116,schmücken::V,гъэдэхэ́н,безетмишун
1117,schmücken::V,гъэдэхэ́н,гуьрчегарун
1118,sagen::V,къэӏон,лугьун
1119,sprechen::V,псэлъэ́н,рахун
1120,reden::V,гущыӏэ́н,рахун
1121,sich unterhalten::V,зэдэгущыӏэн,ихтилат авун
1122,fragen::V,упчӏэ́н,жузун
1123,bitten::V,лъэӏо́н,тӏалабун
1124,erzählen::V,къэпӏотэ́н,ахъаюн
1125,mitteilen::V,макъэ егъэӏун,хабар гун
1126,nennen::V,цӏэ фэусы́н,тӏвар гун
1127,rufen::V,джэн,эверун
1128,prahlen::V,узыщытхъужьы́н,яцӏу гафар авун
1129,übersetzen::V,бгъэкӏотэн,таржума авун
1130,übersetzen::V,бгъэкӏотэн,гафладун
1131,denken::V,егупшысэ́н,фикир авун
1132,glauben::V,уивыхъэ́ телъы́н,агъун
1133,bemerken::V,гу лъыптэ́н,фикир гун
1134,erkennen::V,зэхэпхын,
1135,erkennen::V,зэбгъэшӏэн,
1136,begreifen::V,гурыӏо́н,гъавурда акьун
1137,verstehen::V,зэхэхын,
1138,lernen::V,еджэ́н,кӏелун
1139,wissen::V,шӏэн,чир хьун
1140,wissen::V,шӏэн,чирхьун
1141,sich erinnern an::V,къэшӏэжьын,рикӏел хуьн
1142,vergessen::V,пщыгъупшэжьы́н,рикӏелай фин
1143,vergessen::V,пщыгъупшэжьы́н,рикӏелай алатун
1144,messen::V,шын,алцумун
1145,zählen::V,плъытэ́н,гьисабун
1146,rechnen::V,плъытэ́н,гьисабун
1147,rechnen::V,угугъэ́н,гьисабун
1148,lesen::V,еджэ́н,кӏелун
1149,malen::V,шӏын,кхьин
1150,malen::V,шӏын,шикилар чӏугун
1151,zeichnen::V,шӏын,чӏугун
1152,schreiben::V,тхын,кхьин
1153,besitzen::V,иӏэн,иеси хьун
1154,kaufen::V,щэфы́н,къачун
1155,kaufen::V,щэфы́н,маса къачун
1156,verkaufen::V,щэн,гун
1157,verkaufen::V,щэн,маса гун
1158,bezahlen::V,птын,къимет гун
1159,bezahlen::V,птын,эвезда авун
1160,bezahlen::V,птын,гьакъи агакьрун
1161,bezahlen::V,лъыптын,къимет гун
1162,bezahlen::V,лъыптын,эвезда авун
1163,bezahlen::V,лъыптын,гьакъи агакьрун
1164,bezahlen::V,птыжьы́н,къимет гун
1165,bezahlen::V,птыжьы́н,эвезда авун
1166,bezahlen::V,птыжьы́н,гьакъи агакьрун
1167,zahlen::V,птын,къимет гун
1168,zahlen::V,птын,эвезда авун
1169,zahlen::V,птын,гьакъи агакьрун
1170,zahlen::V,лъыптын,къимет гун
1171,zahlen::V,лъыптын,эвезда авун
1172,zahlen::V,лъыптын,гьакъи агакьрун
1173,beherrschen::V,иунаеу иӏэн,иеси хьун
1174,ertragen::V,щэчы́н,таб гун
1175,Schnurrbart::N,,спел
1176,Schnurrbart::N,,спелар
1177,Nabel::N,,пицӏ
1178,Wetter::N,,гьава
1179,Frost::N,,аяз
1180,Raureif::N,,къирав
1181,Adler::N,,лекь
1182,Schwan::N,,къугь
1183,Ton::N,,ван-сес
1184,Sache::N,,шей
1185,Sache::N,,затӏ
1186,Schlitten::N,,гъелерар
1187,Last::N,,заланвал
1188,Figur::N,,фигура
1189,Bündel::N,,галгам
1190,Schuh::N,,ботинка
1191,Arzt::N,,доктор
1192,lebendig::A,,ччан алай
1193,zuerst::ADV,,сифте
1194,manchmal::ADV,,гагь-гагь
1195,niemals::ADV,,са чӏавузни
1196,niemals::ADV,,са вахтундани
1197,hier::ADV,,ина
1198,hierhin::ADV,,иниз
1199,von hier::ADV,,инай
1200,schon::ADV,,хъувуна
1201,schon::ADV,,мадни дардиз
1202,schon::ADV,,мадни гуьтӏуьз
1203,schon::ADV,,мадни гуьтӏуь я
1204,sinken::V,,элекьун
1205,klirren::V,,зигринг авун
1206,fliehen::V,,катун
1207,flüchten::V,,катун
1208,geraten::V,,акъатун
1209,aufheben::V,,хкажун
1210,beugen::V,,акӏажарун
1211,beugen::V,,кангур авун
1212,umdrehen::V,,элкъуьрун
1213,bekommen::V,,къачун
1214,bekommen::V,,жугъурун
1215,erhalten::V,,къачун
1216,treten::V,,кьуьл къекъягъун
1217,treten::V,,кьуьл эцягъун
