,Concept_ID,bg,is
77,Welle::N,вълна,bylgja
78,Wasser::N,вода,vatn
79,Stein::N,камък,steinn
80,Boden::N,земя,botn
81,Boden::N,почва,botn
82,Erde::N,земя,jörð
83,Erde::N,почва,jörð
84,Staub::N,прах,ryk
85,Staub::N,прах,duft
86,Rauch::N,дим,reykur
87,Rauch::N,пушек,reykur
88,Funke::N,искра,neisti
89,Feuer::N,огън,eldur
90,Licht::N,светлина,ljós
91,Schatten::N,сянка,skuggi
92,Wetter::N,време,veður
93,Nebel::N,мъгла,þoka
94,Wolke::N,облак,ský
95,Regen::N,дъжд,regn
96,Schnee::N,сняг,snjór
97,Eis::N,лед,ís
98,Frost::N,мраз,frost
99,Kälte::N,студ,kuldi
100,Hitze::N,жега,hiti
101,Hitze::N,горещина,hiti
102,Raureif::N,скреж,hrím
103,Raureif::N,слана,hrím
104,Regenbogen::N,дъга,regnbogi
105,Donner::N,гръм,þruma
106,Strömung::N,течение,straumur
107,Tropfen::N,капка,dropi
108,Schaum::N,пяна,froða
109,Schmutz::N,кал,óhreinindi
110,Schmutz::N,мръсотия,óhreinindi
111,See::N,езеро,stöðuvatn
112,Sumpf::N,блато,fen
113,Moor::N,мочурище,mýri
114,Wiese::N,ливада,engi
115,Wald::N,гора,skógur
116,Hügel::N,рид,hæð
117,Hügel::N,рид,hóll
118,Hügel::N,хълм,hæð
119,Hügel::N,хълм,hóll
120,Anhöhe::N,могила,hæð
121,Anhöhe::N,могила,hóll
122,Anhöhe::N,възвишение,hæð
123,Anhöhe::N,възвишение,hóll
124,Berg::N,планина,fell
125,Berg::N,планина,fjall
126,Gipfel::N,връх,tindur
127,Höhle::N,пещера,hellir
128,Abhang::N,склон,hlíð
129,Abhang::N,склон,brekka
130,Abhang::N,стръмнина,hlíð
131,Abhang::N,стръмнина,brekka
132,Quelle::N,извор,lind
133,Quelle::N,извор,uppspretta
134,Bach::N,поток,lækur
135,Fluss::N,река,á
136,Fluss::N,река,fljót
137,Ufer::N,бряг,árbakki
138,Ufer::N,бряг,sjávarbakki
139,Küste::N,бряг,strönd
140,Küste::N,крайбрежие,strönd
141,Festland::N,суша,meginland
142,Meer::N,море,haf
143,Meer::N,море,sjór
144,Bucht::N,залив,vík
145,Insel::N,остров,eyja
146,Blume::N,цвете,blóm
147,Gras::N,трева,gras
148,Wurzel::N,корен,rót
149,Baum::N,дърво,tré
150,Stamm::N,стъбло,stofn
151,Rinde::N,кора,börkur
152,Ast::N,клон,grein
153,Zweig::N,клон,angi
154,Zweig::N,клон,kvistur
155,Blatt::N,лист,blað
156,Birke::N,бреза,birki
157,Kiefer[Baum]::N,бор,fura
158,Weide[Baum]::N,върба,víðir
159,Tanne::N,ела,greni
160,Horn::N,рог,horn
161,Feder::N,перо,fjöður
162,Fell::N,кожа,skinn
163,Flügel::N,крило,vængur
164,Klaue::N,нокът,kló
165,Kralle::N,нокът,kló
166,Schwanz::N,опашка,rófa
167,Schwanz::N,опашка,skott
168,Ei::N,яйце,egg
169,Nest::N,гнездо,hreiður
170,Bau::N,дупка,greni
171,Bau::N,дупка,bæli
172,Tier::N,животно,dýr
173,Herde::N,стадо,hjörð
174,Kuh::N,крава,kýr
175,Bulle::N,бик,boli
176,Pferd::N,кон,hestur
177,Schaf::N,овца,kind
178,Schwein::N,свиня,svín
179,Hund::N,куче,hundur
180,Katze::N,котка,köttur
181,Bär::N,мечка,björn
182,Eichhörnchen::N,катерица,íkorni
183,Elch::N,лос,elgur
184,Fuchs::N,лисица,refur
185,Hase::N,заек,héri
186,Maus::N,мишка,mús
187,Wolf::N,вълк,úlfur
188,Vogel::N,птица,fugl
189,Schwarm::N,рой,sægur
190,Schwarm::N,рояк,sægur
191,Huhn::N,кокошка,hæna
192,Hahn::N,петел,hani
193,Gans::N,гъска,gæs
194,Adler::N,орел,örn
195,Ente::N,патица,önd
196,Eule::N,сова,uggla
197,Kranich::N,жерав,trana
198,Krähe::N,врана,kráka
199,Kuckuck::N,кукувица,gaukur
200,Schwan::N,лебед,svanur
201,Fisch::N,риба,fiskur
202,Barsch::N,костур,aborri
203,Hecht::N,щука,gedda
204,Schlange[Tier]::N,змия,naðra
205,Wurm::N,червей,ormur
206,Spinne::N,паяк,kónguló
207,Ameise::N,мравка,maur
208,Laus::N,въшка,lús
209,Mücke::N,комар,mý
210,Mücke::N,комар,mýfluga
211,Fliege::N,муха,fluga
212,Schmetterling::N,пеперуда,fiðrildi
213,Beere::N,плод,ber
214,Apfel::N,ябълка,epli
215,Pilz::N,гъба,sveppur
216,Zwiebel::N,лук,laukur
217,Zwiebel::N,кромид,laukur
218,Saat::N,семе,fræ
219,Saat::N,семе,útsæði
220,Korn::N,зърно,korn
221,Heu::N,сено,hey
222,Schale::N,кора,hýði
223,Grube::N,яма,gryfja
224,Grube::N,дупка,gryfja
225,Falle::N,примка,gildra
226,Schlinge::N,клуп,snara
227,Spur::N,диря,spor
228,Spur::N,следа,spor
229,Asche::N,пепел,aska
230,Dreck::N,кал,óþverri
231,Eisen::N,желязо,járn
232,Gold::N,злато,gull
233,Silber::N,сребро,silfur
234,Kohle::N,въглища,kol
235,Glas::N,стъкло,gler
236,Lehm::N,глина,leir
237,Sand::N,пясък,sandur
238,Mensch::N,човек,maður
239,Mensch::N,човек,manneskja
240,Mann::N,мъж,maður
241,Mann::N,мъж,karlmaður
242,Frau::N,жена,kona
243,Kind::N,дете,barn
244,Kind::N,дете,krakki
245,Junge::N,момче,drengur
246,Mädchen::N,момиче,stelpa
247,Familie::N,фамилия,fjölskylda
248,Familie::N,семейство,fjölskylda
249,Großvater::N,дядо,afi
250,Großmutter::N,баба,amma
251,Eltern::N,родители,foreldrar
252,Vater::N,баща,faðir
253,Mutter::N,майка,móðir
254,Sohn::N,син,sonur
255,Tochter::N,дъщеря,dóttir
256,Bruder::N,брат,bróðir
257,Schwester::N,сестра,systir
258,Onkel::N,чичо,föðurbróðir
259,Onkel::N,вуйчо,föðurbróðir
260,Tante::N,леля,frænka
261,Tante::N,леля,móðursystir
262,Ehemann::N,съпруг,eiginmaður
263,Ehefrau::N,съпруга,eiginkona
264,Freude::N,радост,gleði
265,Gelächter::N,смях,hlátur
266,Glück::N,щастие,gæfa
267,Kummer::N,тъга,sorg
268,Wunsch::N,желание,ósk
269,Lust::N,желание,fýsn
270,Lust::N,желание,löngun
271,Geist::N,дух,andi
272,Gedanke::N,мисъл,hugsun
273,Gedächtnis::N,памет,minni
274,Verstand::N,ум,vit
275,Verstand::N,разум,vit
276,Sinn::N,смисъл,merking
277,Grund::N,причина,ástæða
278,Wahrheit::N,правда,sannleikur
279,Gespräch::N,разговор,samtal
280,Märchen::N,приказка,ævintýri
281,Erzählung::N,разказ,saga
282,Nachricht::N,вест,frétt
283,Nachricht::N,известие,frétt
284,Neuigkeit::N,новина,frétt
285,Name::N,име,nafn
286,Rätsel::N,гатанка,gáta
287,Rede::N,реч,ræða
288,Rede::N,слово,ræða
289,Sprache::N,език,mál
290,Sprache::N,език,tungumál
291,Stimme::N,глас,rödd
292,Wort::N,дума,orð
293,Zeichen::N,знак,tákn
294,Zeichen::N,знак,merki
295,Ruf::N,зов,kall
296,Lärm::N,шум,hávaði
297,Lärm::N,глъчка,hávaði
298,Laut::N,звук,hljóð
299,Ton::N,тон,tónn
300,Lied::N,песен,ljóð
301,Lied::N,песен,söngur
302,Ruhe::N,тишина,ró
303,Ruhe::N,тишина,kyrrð
304,Ruhe::N,спокойствие,ró
305,Ruhe::N,спокойствие,kyrrð
306,Leute::N,хора,fólk
307,Volk::N,народ,þjóð
308,Arbeit::N,труд,vinna
309,Arbeit::N,работа,vinna
310,Gast::N,гост,gestur
311,Geschenk::N,дар,gjöf
312,Geschenk::N,подарък,gjöf
313,Spiel::N,игра,leikur
314,Gesellschaft::N,общество,selskapur
315,Hilfe::N,помощ,hjálp
316,Freund::N,приятел,vinur
317,Kamerad::N,другар,félagi
318,Angelegenheit::N,работа,mál
319,Angelegenheit::N,работа,málefni
320,Anzahl::N,брой,tala
321,Anzahl::N,брой,fjöldi
322,Anzahl::N,количество,tala
323,Anzahl::N,количество,fjöldi
324,Art::N,вид,tegund
325,Stück::N,къс,biti
326,Stück::N,къс,stykki
327,Stück::N,парче,biti
328,Stück::N,парче,stykki
329,Teil::N,дял,hluti
330,Teil::N,дял,partur
331,Teil::N,част,hluti
332,Teil::N,част,partur
333,Hälfte::N,половина,helmingur
334,Kreis::N,кръг,hringur
335,Kreuz::N,кръст,kross
336,Kreuz::N,кръст,krossmark
337,Linie::N,черта,lína
338,Strich::N,щрих,strik
339,Strich::N,черта,strik
340,Abstand::N,дистанция,millibil
341,Abstand::N,разстояние,millibil
342,Entfernung::N,разстояние,fjarlægð
343,Gegend::N,местност,hérað
344,Platz::N,място,pláss
345,Ort::N,място,staður
346,Seite::N,страна,hlið
347,Mitte::N,среда,miðja
348,Gegenstand::N,предмет,hlutur
349,Sache::N,вещ,mál
350,Rand::N,ръб,brún
351,Kante::N,ръб,rönd
352,Kante::N,кант,rönd
353,Ecke::N,ъгъл,horn
354,Spitze::N,връх,oddur
355,Spitze::N,острие,oddur
356,Ende::N,край,endi
357,Loch::N,дупка,gat
358,Loch::N,дупка,hola
359,Winkel::N,кът,skot
360,Winkel::N,кът,krókur
361,Winkel::N,ъгъл,skot
362,Winkel::N,ъгъл,krókur
363,Muster::N,десен,munstur
364,Muster::N,образец,munstur
365,Größe::N,големина,stærð
366,Länge::N,дължина,lengd
367,Höhe::N,висота,hæð
368,Höhe::N,височина,hæð
369,Gewicht::N,тегло,vigt
370,Gewicht::N,тегло,þyngd
371,Gewicht::N,тежест,vigt
372,Gewicht::N,тежест,þyngd
373,Menge::N,количество,magn
374,Haufen::N,куп,hrúga
375,Haufen::N,куп,haugur
376,Haufen::N,грамада,hrúga
377,Haufen::N,грамада,haugur
378,Reihe::N,ред,röð
379,Reihe::N,редица,röð
380,Boot::N,лодка,bátur
381,Ruder::N,весло,ár
382,Ruder::N,гребло,ár
383,Schlitten::N,шейна,sleði
384,Ski::N,ски,skíði
385,Lagerfeuer::N,огнище,varðeldur
386,Last::N,товар,byrði
387,Last::N,товар,farmur
388,Gang::N,ход,ganga
389,Gang::N,вървеж,ganga
390,Schritt::N,стъпка,skref
391,Norden::N,север,norður
392,Süden::N,юг,suður
393,Westen::N,запад,vestur
394,Osten::N,изток,austur
395,Holz::N,дърво,viður
396,Brett::N,дъска,fjöl
397,Stange::N,прът,stöng
398,Stange::N,върлина,stöng
399,Stock::N,прът,prik
400,Stock::N,прът,stafur
401,Stock::N,тояга,prik
402,Stock::N,тояга,stafur
403,Stab::N,прът,prik
404,Stab::N,прът,stafur
405,Rohr::N,цев,rör
406,Rohr::N,цев,pípa
407,Rohr::N,тръба,rör
408,Rohr::N,тръба,pípa
409,Haus::N,къща,hús
410,Heim::N,дом,heimili
411,Ofen::N,печка,ofn
412,Fußboden::N,под,gólf
413,Tisch::N,маса,borð
414,Stuhl::N,стол,stóll
415,Wiege::N,люлка,vagga
416,Bett::N,легло,rúm
417,Bett::N,легло,hvíla
418,Bett::N,креват,rúm
419,Bett::N,креват,hvíla
420,Regal::N,рафт,hilla
421,Regal::N,етажерка,hilla
422,Kiste::N,кутия,kassi
423,Kiste::N,сандък,kassi
424,Fenster::N,прозорец,gluggi
425,Tür::N,врата,dyr
426,Tür::N,врата,hurð
427,Tor::N,врата,hlið
428,Zaun::N,ограда,girðing
429,Zaun::N,ограда,limgarður
430,Dach::N,покрив,þak
431,Leiter::N,стълба,stigi
432,Besen::N,метла,sópur
433,Spaten::N,лопата,spaði
434,Schaufel::N,лопата,skófla
435,Gabel::N,вилица,gaffall
436,Löffel::N,лъжица,skeið
437,Messer::N,нож,hnífur
438,Nagel::N,гвоздей,nögl
439,Netz::N,мрежа,net
440,Haken::N,кука,krókur
441,Haken::N,закачалка,krókur
442,Griff::N,ръчка,tak
443,Griff::N,дръжка,tak
444,Schloss::N,брава,lás
445,Schloss::N,ключалка,lás
446,Bild::N,картина,mynd
447,Figur::N,фигура,stytta
448,Puppe::N,кукла,brúða
449,Beutel::N,кесия,poki
450,Beutel::N,кесия,baggi
451,Bündel::N,връзка,böggull
452,Tasche::N,чанта,veski
453,Eimer::N,кофа,fata
454,Deckel::N,капак,lok
455,Deckel::N,похлупак,lok
456,Geschirr::N,съдове,leirtau
457,Sack::N,чувал,sekkur
458,Tasse::N,чаша,bolli
459,Topf::N,гърне,pottur
460,Topf::N,тенджера,pottur
461,Kessel::N,котел,ketill
462,Essen::N,ядене,matur
463,Nahrung::N,храна,fæða
464,Speise::N,ястие,réttur
465,Speise::N,ястие,matarréttur
466,Fleisch::N,месо,kjöt
467,Getreide::N,зърнено храни,korn
468,Brei::N,каша,grautur
469,Brot::N,хляб,brauð
470,Scheibe::N,резен,sneið
471,Fett::N,мазнина,fita
472,Butter::N,масло,smjör
473,Öl::N,олио,olía
474,Öl::N,оливия,olía
475,Salz::N,сол,salt
476,Suppe::N,супа,súpa
477,Honig::N,мед,hunang
478,Milch::N,мляко,mjólk
479,Tee::N,чай,te
480,Leder::N,кожа,skinn
481,Wolle::N,вълна,ull
482,Stoff::N,плат,dúkur
483,Stoff::N,материал,dúkur
484,Nadel::N,игла,nál
485,Faden::N,конец,þráður
486,Knopf::N,копче,tala
487,Knopf::N,копче,hnappur
488,Knoten::N,възел,hnútur
489,Farbe::N,боя,málning
490,Kleidung::N,дрехи,búningur
491,Kleidung::N,дрехи,klæðnaður
492,Kleidung::N,облекло,búningur
493,Kleidung::N,облекло,klæðnaður
494,Hemd::N,риза,skyrta
495,Kragen::N,яка,kragi
496,Kragen::N,яка,flibbi
497,Ärmel::N,ръкав,ermi
498,Hose::N,панталони,buxur
499,Gürtel::N,пояс,belti
500,Gürtel::N,колан,belti
501,Mütze::N,каскет,húfa
502,Mütze::N,фуражка,húfa
503,Schuh::N,обувка,skór
504,Stiefel::N,ботуш,stígvél
505,Ring::N,пръстен,hringur
506,Band::N,лента,band
507,Band::N,връзка,band
508,Kamm::N,гребен,greiða
509,Spiegel::N,огледало,spegill
510,Riemen::N,каиш,ól
511,Riemen::N,каиш,reim
512,Riemen::N,ремък,ól
513,Riemen::N,ремък,reim
514,Schnur::N,връв,snúra
515,Leine::N,връв,band
516,Leine::N,въже,band
517,Decke::N,покривка,teppi
518,Kissen::N,възглавница,koddi
519,Tuch::N,сукно,klútur
520,Handtuch::N,пешкир,þurrka
521,Handtuch::N,пешкир,handklæði
522,Handtuch::N,кърпа за лице,þurrka
523,Handtuch::N,кърпа за лице,handklæði
524,Kraft::N,мощ,afl
525,Kraft::N,мощ,kraftur
526,Kraft::N,сила,afl
527,Kraft::N,сила,kraftur
528,Stärke::N,сила,styrkur
529,Gesundheit::N,здраве,heilsa
530,Gesundheit::N,здраве,heilbrigði
531,Krankheit::N,болест,sjúkdómur
532,Schmerz::N,болка,sársauki
533,Wunde::N,рана,sár
534,Fieber::N,треска,hitasótt
535,Fieber::N,температура,hitasótt
536,Arznei::N,лек,lyf
537,Arznei::N,лекарство,lyf
538,Brücke::N,мост,brú
539,Brunnen::N,чешма,brunnur
540,Brunnen::N,кладенец,brunnur
541,Weide::N,паша,hagi
542,Weide::N,пасище,hagi
543,Pfad::N,пътека,stígur
544,Weg::N,път,vegur
545,Straße::N,шосе,gata
546,Straße::N,шосе,stræti
547,Dorf::N,село,þorp
548,Stadt::N,град,borg
549,Brief::N,писмо,bréf
550,Buch::N,книга,bók
551,Buchstabe::N,буква,bókstafur
552,Zeitung::N,вестник,dagblað
553,Leben::N,живот,líf
554,Tod::N,смърт,dauði
555,Grab::N,гроб,gröf
556,Kirche::N,църква,kirkja
557,Sünde::N,грях,synd
558,Gott::N,бог,guð
559,Arbeiter::N,работник,verkamaður
560,Chef::N,шеф,yfirmaður
561,Chef::N,началник,yfirmaður
562,Meister::N,майстор,meistari
563,Arzt::N,лекар,læknir
564,Lehrer::N,учител,kennari
565,Geld::N,пари,peningar
566,Geschäft::N,сделка,viðskipti
567,Laden::N,дюкян,búð
568,Laden::N,дюкян,verslun
569,Laden::N,магазин,búð
570,Laden::N,магазин,verslun
571,Preis::N,цена,verð
572,Ware::N,стока,vara
573,Nutzen::N,полза,gagn
574,Nutzen::N,облага,gagn
575,Reichtum::N,богатство,auður
576,Welt::N,свят,veröld
577,Land::N,страна,land
578,Staat::N,щат,ríki
579,Staat::N,държава,ríki
580,König::N,крал,konungur
581,Macht::N,мощ,vald
582,Macht::N,власт,vald
583,Grenze::N,граница,landamæri
584,Krieg::N,война,stríð
585,Feind::N,враг,fjandmaður
586,Feind::N,неприятел,fjandmaður
587,Gewalt::N,сила,ofbeldi
588,Gewalt::N,насилие,ofbeldi
589,Kampf::N,борба,bardagi
590,Kampf::N,сражение,bardagi
591,Bogen[Waffe]::N,лък,bogi
592,Pfeil::N,стрела,ör
593,Gewehr::N,пушка,byssa
594,Fehler::N,грешка,villa
595,Lüge::N,лъжа,lygi
596,Schaden::N,повреда,skemmd
597,Unglück::N,нещастие,óhamingja
598,Schuld::N,вина,sök
599,Alter::N,възраст,aldur
600,Schluss::N,край,lok
601,Schluss::N,край,endir
602,Zeit::N,време,tími
603,Tag::N,ден,dagur
604,Morgen::N,утро,morgunn
605,Morgen::N,сутрин,morgunn
606,Mittag::N,обед,hádegi
607,Mittag::N,пладне,hádegi
608,Abend::N,вечер,kvöld
609,Nacht::N,нощ,nótt
610,Woche::N,седмица,vika
611,Monat::N,месец,mánuður
612,Jahr::N,година,ár
613,Frühling::N,пролет,vor
614,Sommer::N,лято,sumar
615,Herbst::N,есен,haust
616,Winter::N,зима,vetur
617,Januar::N,януари,janúar
618,Februar::N,февруари,február
619,März::N,март,mars
620,April::N,април,apríl
621,Mai::N,май,maí
622,Juni::N,юни,júní
623,Juli::N,юли,júlí
624,August::N,август,ágúst
625,September::N,септември,september
626,Oktober::N,октомври,október
627,November::N,ноември,nóvember
628,Dezember::N,декември,desember
629,Montag::N,понеделник,mánudagur
630,Dienstag::N,вторник,þriðjudagur
631,Mittwoch::N,сряда,miðvikudagur
632,Donnerstag::N,четвъртък,fimmtudagur
633,Freitag::N,петък,föstudagur
634,Samstag::N,събота,laugardagur
635,Sonntag::N,неделя,sunnudagur
636,groß::A,едър,stór
637,groß::A,голям,stór
638,klein::A,малък,lítill
639,klein::A,дребен,lítill
640,lang::A,дълъг,langur
641,kurz::A,къс,stuttur
642,breit::A,широк,breiður
643,schmal::A,тесен,mjór
644,dicht::A,гъст,þéttur
645,dick[Gegenstand]::A,дебел,þykkur
646,dünn::A,тънък,þunnur
647,fein::A,фин,fíngerður
648,fein::A,тънък,fíngerður
649,fest::A,твърд,fastur
650,fest::A,плътен,fastur
651,flach::A,равен,flatur
652,flach::A,плосък,flatur
653,glatt::A,гладък,háll
654,glatt::A,гладък,sléttur
655,hart::A,твърд,harður
656,hart::A,корав,harður
657,weich::A,мек,mjúkur
658,rund::A,кръгъл,kringlóttur
659,spitz::A,островръх,oddhvass
660,scharf::A,остър,beittur
661,stumpf::A,тъп,bitlaus
662,schwer::A,тежък,þungur
663,schön::A,хубав,fagur
664,schön::A,хубав,fallegur
665,schön::A,красив,fagur
666,schön::A,красив,fallegur
667,heiß::A,жарък,heitur
668,warm::A,топъл,hlýr
669,warm::A,топъл,heitur
670,kalt::A,студен,kaldur
671,kühl::A,хладен,svalur
672,frisch::A,свеж,frískur
673,feucht::A,влажен,rakur
674,feucht::A,влажен,þvalur
675,nass::A,мокър,votur
676,nass::A,мокър,blautur
677,trocken::A,сух,þurr
678,voll::A,пълен,fullur
679,leer::A,празен,tómur
680,offen::A,откровен,opinn
681,geschlossen::A,закрит,lokaður
682,geschlossen::A,затворен,lokaður
683,sauber::A,чист,þrifinn
684,schmutzig::A,мръсен,óhreinn
685,schmutzig::A,мръсен,sóðalegur
686,roh::A,суров,hrár
687,reif::A,зрял,þroskaður
688,lecker::A,вкусен,ljúffengur
689,süß::A,сладък,sætur
690,bitter::A,горчив,beiskur
691,sauer::A,кисел,súr
692,hell::A,ясен,bjartur
693,hell::A,светъл,bjartur
694,dunkel::A,тъмен,dimmur
695,schwarz::A,черен,svartur
696,weiß::A,бял,hvítur
697,rot::A,червен,rauður
698,gelb::A,жълт,gulur
699,blau::A,син,blár
700,grün::A,зелен,grænn
701,grau::A,сив,grár
702,bunt::A,шарен,marglitur
703,bunt::A,пъстър,marglitur
704,billig::A,евтин,ódýr
705,teuer::A,скъп,dýr
706,wertvoll::A,ценен,verðmætur
707,blind::A,сляп,blindur
708,taub::A,глух,heyrnarlaus
709,kräftig::A,силен,öflugur
710,stark::A,здрав,sterkur
711,stark::A,силен,sterkur
712,schwach::A,слаб,veill
713,fett::A,тлъст,feitur
714,schlank::A,тънък,grannur
715,schlank::A,тънък,spengilegur
716,schlank::A,строен,grannur
717,schlank::A,строен,spengilegur
718,hübsch::A,хубав,snotur
719,hübsch::A,хубав,laglegur
720,böse::A,зъл,illur
721,böse::A,зъл,vondur
722,dumm::A,глупав,heimskur
723,faul::A,ленив,latur
724,faul::A,мързелив,latur
725,fleißig::A,прилежен,iðinn
726,geizig::A,скъпернически,nískur
727,klug::A,умен,hygginn
728,klug::A,разумен,hygginn
729,geschickt::A,умел,fimur
730,geschickt::A,умел,laginn
731,geschickt::A,сръчен,fimur
732,geschickt::A,сръчен,laginn
733,lieb::A,мил,kær
734,lieb::A,мил,ljúfur
735,lieb::A,драг,kær
736,lieb::A,драг,ljúfur
737,lustig::A,весел,kátur
738,sanft::A,нежен,blíður
739,sanft::A,кротък,blíður
740,hungrig::A,гладен,soltinn
741,hungrig::A,гладен,hungraður
742,krank::A,болен,sjúkur
743,nackt::A,гол,nakinn
744,traurig::A,тъжен,dapur
745,traurig::A,тъжен,hryggur
746,traurig::A,печален,dapur
747,traurig::A,печален,hryggur
748,lebendig::A,жив,lifandi
749,gut::A,добър,góður
750,schlecht::A,лош,slæmur
751,schlecht::A,лош,lélegur
752,richtig::A,правилен,réttur
753,schlimm::A,лош,slæmur
754,wahr::A,верен,sannur
755,wahr::A,истински,sannur
756,alt::A,стар,gamall
757,alt::A,древен,gamall
758,neu::A,нов,nýr
759,ehemalig::A,бивш,fyrrverandi
760,alt[Lebewesen]::A,стар,gamall
761,jung::A,млад,ungur
762,arm::A,беден,vesall
763,arm::A,беден,fátækur
764,reich::A,богат,ríkur
765,reich::A,богат,auðugur
766,bekannt::A,познат,kunnugur
767,bekannt::A,известен,kunnugur
768,berühmt::A,почут,frægur
769,berühmt::A,известен,frægur
770,fremd::A,чужд,framandi
771,fremd::A,чужд,ókunnugur
772,verschieden::A,разен,ýmis
773,verschieden::A,различен,ýmis
774,nah::A,близък,nálægur
775,fern::A,далечен,fjarri
776,fern::A,далечен,fjarlægur
777,linker::A,ляв,vinstri
778,rechter::A,прав,hægri
779,anderer::A,друг,annar
780,erster::A,пръв,fyrsti
781,erster::A,първи,fyrsti
782,zweiter::A,втори,annar
783,dritter::A,трети,þriðji
784,letzter::A,последен,síðasti
785,allein::ADV,само,einn
786,allein::ADV,само,aleinn
787,auf einmal::ADV,същевременно,allt í einu
788,zusammen::ADV,заедно,saman
789,lange::ADV,дълго,lengi
790,plötzlich::ADV,изведнъж,skyndilega
791,sofort::ADV,веднага,strax
792,sofort::ADV,веднага,þegar í stað
793,später::ADV,по-късно,seinna
794,jetzt::ADV,сега,nú
795,jetzt::ADV,сега,núna
796,heute::ADV,днес,í dag
797,morgen::ADV,утре,á morgun
798,bald::ADV,скоро,brátt
799,bald::ADV,скоро,bráðum
800,dann::ADV,после,svo
801,dann::ADV,после,síðan
802,dann::ADV,тогава,svo
803,dann::ADV,тогава,síðan
804,gestern::ADV,вчера,í gær
805,einst::ADV,някога,forðum
806,damals::ADV,тогава,þá
807,damals::ADV,тогава,á þeim tímum
808,danach::ADV,после,á eftir því
809,danach::ADV,след това,á eftir því
810,vorher::ADV,преди,áður
811,vorher::ADV,преди това,áður
812,zuerst::ADV,най-напред,fyrst
813,einmal::ADV,веднъж,einu sinni
814,einmal::ADV,един път,einu sinni
815,manchmal::ADV,понякога,stundum
816,oft::ADV,често,oft
817,immer::ADV,винаги,alltaf
818,immer::ADV,винаги,sífellt
819,niemals::ADV,никога,aldrei
820,hier::ADV,тук,hér
821,hier::ADV,тука,hér
822,hierhin::ADV,насам,hingað
823,von hier::ADV,оттук,héðan
824,von hier::ADV,оттука,héðan
825,dort::ADV,там,þar
826,dort::ADV,там,þarna
827,dorthin::ADV,натам,þangað
828,dorthin::ADV,нататък,þangað
829,geradeaus::ADV,направо,beint áfram
830,vorwärts::ADV,напред,áfram
831,rückwärts::ADV,назад,aftur á bak
832,zurück::ADV,обратно,aftur
833,zurück::ADV,обратно,til baka
834,unten::ADV,долу,niðri
835,unten::ADV,долу,fyrir neðan
836,hinab::ADV,надолу,niður
837,hinab::ADV,надолу,niður eftir
838,oben::ADV,горе,uppi
839,hinauf::ADV,нагоре,upp
840,hinauf::ADV,нагоре,upp eftir
841,überall::ADV,навсякъде,alls staðar
842,nicht::ADV,не,ekki
843,ein wenig::ADV,малко,dálítið
844,kaum::ADV,едва,varla
845,kaum::ADV,едва,tæplega
