,Concept_ID,mn,ce
773,heute::ADV,өнөөдөр,тахана
774,morgen::ADV,маргааш,кхана
775,morgen::ADV,маргаадар,кхана
776,bald::ADV,түргэн,кеста
777,bald::ADV,удахгүй,кеста
778,dann::ADV,хожим,тӏаккха
779,dann::ADV,тэгээд,тӏаккха
780,gestern::ADV,өчигдөр,селхана
781,einst::ADV,нэг,цкъа
782,damals::ADV,тэгэхэд,хӏетахьь
783,danach::ADV,тэгээд,тӏаккха
784,danach::ADV,дараа нь,тӏаккха
785,vorher::ADV,урьд,хьалхa
786,zuerst::ADV,анх,хьалха
787,zuerst::ADV,эхлээд,хьалха
788,einmal::ADV,нэг удаа,цкъа
789,manchmal::ADV,хааяа,цкъаццкъа
790,manchmal::ADV,заримдаа,цкъаццкъа
791,oft::ADV,олонтоо,кест-кеста
792,immer::ADV,байнга,даим
793,niemals::ADV,хэзээ ч,цкъа а
794,niemals::ADV,хэдийд ч,цкъа а
795,hier::ADV,энд,кхузахь
796,hierhin::ADV,нааш,кхуза
797,von hier::ADV,эндээс,кхузара
798,dort::ADV,тэнд,цигахь
799,dorthin::ADV,тийш,цига
800,geradeaus::ADV,шулуун,нийса дӏа
801,vorwärts::ADV,урагшаа,хьалха
802,rückwärts::ADV,буцаан,юха
803,rückwärts::ADV,сөөргөө,юха
804,zurück::ADV,буцаж,юха
805,zurück::ADV,гэдрэг,юха
806,unten::ADV,дор,лахахь
807,hinab::ADV,уруу,охьа
808,oben::ADV,дээр,лакхахь
809,hinauf::ADV,өөд,хьала
810,hinauf::ADV,дээш,хьала
811,überall::ADV,хааяагүй,массанхьа
812,überall::ADV,энд тэндгүй,массанхьа
813,nicht::ADV,эс,ца
814,nicht::ADV,-гүй,ца
815,ein wenig::ADV,жаахан,кӏеззиг
816,kaum::ADV,арай,халла
817,kaum::ADV,арай гэж,халла
818,sehr::ADV,тун,вуно
819,so::ADV,тэгж,
820,so::ADV,ингээд,
821,noch::ADV,дахин,кхин
822,noch::ADV,дахиад,кхин
823,nur::ADV,зөвхөн,бен ...ца
824,nur::ADV,гагцхүү,бен ...ца
825,schon::ADV,нэгэнт,хӏинцале
826,wieder::ADV,дахин,юха а
827,wieder::ADV,дахиад,юха а
828,vergebens::ADV,хий,эрна
829,vor::PRP,өмнө,хьалха
830,hinter::PRP,ард,тӏехьа
831,unter::PRP,доор,кIелахь
832,durch::PRP,дундуур,чекх
833,neben::PRP,хажууд,юххе
834,zwischen::PRP,завсар,юккъехь
835,zwischen::PRP,хооронд,юккъехь
836,wegen::PRP,төлөө,дуьхьа
837,wegen::PRP,дээрээс,дуьхьа
838,dies::PRN,энэ,и
839,dies::PRN,энэ,иза
840,das::PRN,тэр,и
841,das::PRN,тэр,иза
842,alles::PRN,цөм,дерриг
843,alles::PRN,бүгд,дерриг
844,ich::PRN,би,cо
845,du::PRN,чи,хьо
846,er::PRN,тэр,и
847,er::PRN,тэр,иза
848,er::PRN,тэр хүн,и
849,er::PRN,тэр хүн,иза
850,wir::PRN,бид,тхо
851,wir::PRN,бид,вай
852,ihr::PRN,та нар,шу
853,sie::PRN,тэд,уьш
854,was::FPRN,юу,хӏун
855,wer::FPRN,хэн,мила
856,wo::FADV,хаа,мичaхь
857,wo::FADV,хаана,мичaхь
858,wohin::FADV,хааш,мича
859,wohin::FADV,хаана,мича
860,wie::FADV,яаж,муха
861,wie::FADV,хэрхэн,муха
862,warum::FADV,юунд,хӏунда
863,warum::FADV,яагаад,хӏунда
864,wieviel::FNUM,хэдий,мел
865,wieviel::FNUM,хэдий,маса
866,wieviel::FNUM,хэд,мел
867,wieviel::FNUM,хэд,маса
868,eins::NUM,нэг,цхьаъ
869,zwei::NUM,хоёр,шиъ
870,drei::NUM,гурав,кхоъ
871,vier::NUM,дөрөв,диъ
872,fünf::NUM,тав,пхиъ
873,sechs::NUM,зургаа,ялх
874,sieben::NUM,долоо,ворхӏ
875,acht::NUM,найм,бархӏ
876,neun::NUM,ес,исс
877,zehn::NUM,арав,итт
878,elf::NUM,арван нэг,цхьайтта
879,zwölf::NUM,арван хоёр,шийтта
880,zwanzig::NUM,хорь,ткъа
881,dreißig::NUM,гуч,ткъе итт
882,vierzig::NUM,дөч,шовзткъа
883,fünfzig::NUM,тавь,шовзткъе итт
884,sechzig::NUM,жар,кхузткъа
885,siebzig::NUM,дал,кхузткъе итт
886,achtzig::NUM,ная,дезткъа
887,neunzig::NUM,ер,дезткъе итт
888,hundert::NUM,зуу,бӏе
889,tausend::NUM,мянга,эзар
890,und::CNJ,ч,a
891,und::CNJ,болон,a
892,oder::CNJ,буюу,я
893,stehen::V,зогсох,латта
894,sitzen::V,суух,хиъна ӏан
895,liegen::V,хэвтэх,ӏилла
896,hängen::V,өлгөөтэй байх,кхаза
897,hängen::V,дүүжлээтэй байх,кхаза
898,werden::V,болох,хила
899,passieren::V,тохиох,хила
900,beginnen::V,эхлэх,доло
901,enden::V,дүүрэх,дӏадерза
902,wechseln::V,хувирах,хийца
903,aufgehen[Sonne]::V,мандах,кхета
904,untergehen[Sonne]::V,жаргах,чубуза
905,scheinen[Sonne]::V,гэрэлтэх,серло яла
906,donnern::V,дуугарах,къекъа
907,wehen::V,салхилах,хьекха
908,wehen::V,хөөрөгдөх,хьекха
909,strömen::V,гүйх,эха
910,strömen::V,урсах,эха
911,fließen::V,урсах,охьаэха
912,sich drehen::V,эргэлдэх,хьийза
913,schwanken::V,хэлбэлзэх,леста
914,schwingen::V,ганхах,лесто
915,schwingen::V,хэлбэлзэх,лесто
916,fallen::V,унах,охьакхета
917,brennen::V,шатах,дага
918,rauchen::V,баагих,оза
919,regnen::V,бороо орно,догlа догlу
920,gefrieren::V,хөлдөх,гӏоро
921,tauen::V,хайлах,даша
922,schmelzen::V,уярах,лала
923,trocknen::V,хатах,дакъо
924,sieden::V,буцлах,кхехка
925,sieden::V,даргилах,кхехка
926,faulen::V,үжрэх,дахкадала
927,faulen::V,өмхийрөх,дахкадала
928,verfaulen::V,бээх,дахкадала
929,verfaulen::V,өгрөх,дахкадала
930,reißen::V,цуурах,хеда
931,versinken::V,живэх,хичудаха
932,vergehen::V,нөгчих,дlаэха
933,vergehen::V,өнгөрөх,дlаэха
934,erscheinen::V,гарах,схьадала
935,erscheinen::V,гарах,ӏоттадала
936,erscheinen::V,бултайх,схьадала
937,erscheinen::V,бултайх,ӏоттадала
938,verschwinden::V,далд орох,къайладала
939,verschwinden::V,алга болох,къайладала
940,sinken::V,татрах,лахдала
941,sinken::V,доошлох,лахдала
942,abnehmen::V,багасах,
943,abnehmen::V,хорогдох,
944,zunehmen::V,ихсэх,лакхадала
945,steigen::V,нэмэгдэх,хьаладала
946,wachsen::V,өсөх,кхиа
947,wachsen::V,ургах,кхиа
948,glänzen::V,гилгэнэх,лепа
949,glänzen::V,гилбэгнэх,лепа
950,funkeln::V,гялжах,къега
951,funkeln::V,гялалзах,къега
952,lärmen::V,шуугих,гӏовгӏаян
953,läuten::V,цохих,детта
954,klingeln::V,хонхдох,дека
955,klingeln::V,дуугарах,дека
956,klirren::V,хангир жингэр хийх,дека
957,brausen::V,бургилах,хьаьдда даха
958,rauschen::V,сэржигнэх,леста
959,klingen::V,хангинах,дека
960,bellen::V,хуцах,лета
961,heulen::V,улих,угӏа
962,blasen::V,үлзэх,хӏуп баха
963,pfeifen::V,исгэрэх,шок етта
964,schreien::V,хашгирах,мохь бетта
965,stöhnen::V,ёолох,узарш дан
966,stöhnen::V,гэнгэнэх,узарш дан
967,zittern::V,дагжих,дега
968,leben::V,амьдрах,даха
969,geboren werden::V,төрөх,хила
970,atmen::V,амьсгалах,садеӏа
971,trinken::V,уух,мала
972,essen::V,идэх,кхалла
973,schlucken::V,залгих,къурдбан
974,müde werden::V,ядрах,кӏаддала
975,einschlafen::V,унтчих,наб кхета
976,schlafen::V,унтах,вижа
977,schlafen::V,унтах,наб ян
978,schlafen::V,унтах,дижина хила
979,aufwachen::V,сэрэх,самадала
980,aufstehen::V,босох,гӏатта
981,sich erholen::V,амрах,садаӏа
982,krank werden::V,өвдөж эхлэх,цомгуш хила
983,krank sein::V,өвдөх,цомгуш хила
984,schmerzen::V,өвдөх,лаза
985,schmerzen::V,өвдөх,ӏийжа
986,schmerzen::V,шархирах,лаза
987,schmerzen::V,шархирах,ӏийжа
988,husten::V,ханиах,йовхарш етта
989,genesen::V,засрах,тадала
990,sterben::V,үхэх,дала
991,sterben::V,нас барах,дала
992,umkommen::V,үхэх,хӏаллакхила
993,sich bewegen::V,хөдлөх,лела
994,sich rühren::V,хөдлөх,меттахъхьен
995,sich erheben::V,босох,хьалагlатта
996,sich setzen::V,суух,хаа
997,hinfallen::V,ойчих,дожа
998,hinfallen::V,ойчих,охьакхета
999,laufen::V,явган явах,вада
1000,laufen::V,явган явах,хьада
1001,schreiten::V,алхах,болар дан
1002,schreiten::V,алхах,ког баккха
1003,spazierengehen::V,зугаалах,доладала
1004,eilen::V,хурдлах,сихдала
1005,sich beeilen::V,яарах,сихдала
1006,sich beeilen::V,шамдах,сихдала
1007,sausen::V,давхих,
1008,rennen::V,гүйх,дада
1009,springen::V,харайх,ирхкхийсадала
1010,springen::V,дэвхрэх,ирхкхийсадала
1011,klettern::V,авирах,тӏедийла
1012,schaukeln::V,ганхалзах,техко
1013,kriechen::V,мөлхөх,такха
1014,schwimmen::V,сэлэх,некадан
1015,tauchen::V,шунгах,чулелха
1016,rudern::V,сэлүүрдэх,дига лело
1017,rudern::V,сэлүүрдэх,кема лело
1018,fahren::V,явах,хахка
1019,fliegen::V,нисэх,тӏемадала
1020,gehen::V,явах,лeла
1021,weggehen::V,явах,дӏадаха
1022,abfahren::V,одох,дӏадаха
1023,abfahren::V,хөдлөх,дӏадаха
1024,anhalten::V,зогсох,саца
1025,hineingehen::V,орох,чудала
1026,eintreten::V,орох,чудала
1027,kommen::V,ирэх,кхача
1028,kommen::V,ирэх,дӏакхача
1029,kommen::V,ирэх,схьакхача
1030,ankommen::V,хүрэх,кхача
1031,ankommen::V,хүрэх,схьакхача
1032,zurückkommen::V,харих,юхада
1033,zurückkommen::V,буцаж ирэх,юхада
1034,bleiben::V,үлдэх,диса
1035,warten::V,хүлээх,хьежа
1036,warten::V,хүлээх,cобар дан
1037,erwarten::V,хүлээх,хьоьжуш ӏан
1038,suchen::V,эрэх,леха
1039,suchen::V,бэдрэх,леха
1040,finden::V,олох,каро
1041,versuchen::V,оролдох,дан хьажа
1042,vorbereiten::V,бэлтгэх,кечъян
1043,lieben::V,янаглах,деза
1044,mögen::V,таалах,безамхила
1045,lachen::V,инээх,дела
1046,rühren::V,сэтгэл уяруулах,хьедан
1047,weinen::V,уйлах,делха
1048,schimpfen::V,хараах,чехо
1049,sich ärgern::V,уурлах,оьгӏазъэха
1050,sich fürchten::V,айх,кхера
1051,fürchten::V,айх,кхера
1052,fliehen::V,зугтах,дӏадада
1053,fliehen::V,гүйж очих,дӏадада
1054,flüchten::V,оргох,дӏадада
1055,sehen::V,үзэх,ган
1056,anschauen::V,харах,хьажа
1057,anschauen::V,харах,хьежа
1058,ansehen::V,харах,хьовса
1059,hören::V,дуулах,хаза
1060,zuhören::V,чагнах,ладогӏа
1061,probieren::V,амсаж үзэх,хьажа
1062,riechen::V,үнэрлэх,хьожа яха
1063,fühlen::V,мэдрэх,хаадала
1064,scheinen::V,шиг үзэгдэх,мотта
1065,zu sehen sein::V,үзэгдэх,гуш хила
1066,zu sehen sein::V,харагдах,гуш хила
1067,vernehmen::V,дуулах,бартхатта
1068,frieren::V,даарах,гӏоро
1069,tun::V,хийх,дан
1070,tun::V,үйлдэх,дан
1071,können::V,болох,дадала
1072,wollen::V,хүсэх,тӏергӏа
1073,anfangen::V,эхлэх,доло
1074,beenden::V,дуусгах,довла
1075,aufhören::V,болих,саца
1076,aufhören::V,зогсох,саца
1077,gelingen::V,бүтэх,кадала
1078,geraten::V,илрэх,хила
1079,öffnen::V,нээх,дӏаделла
1080,öffnen::V,нээх,схьаделла
1081,öffnen::V,тайлах,дӏаделла
1082,öffnen::V,тайлах,схьаделла
1083,schließen::V,хаах,къовла
1084,schließen::V,хаах,дӏачӏагӏа
1085,stellen::V,тавих,хlотто
1086,stellen::V,босгох,хlотто
1087,setzen::V,суулгах,дийгӏа
1088,legen::V,хийх,охьадилла
1089,legen::V,тавих,охьадилла
1090,berühren::V,шүргэх,хьедан
1091,verbinden::V,залгах,вовшахтаса
1092,bedecken::V,бүрэх,тилла
1093,bedecken::V,бүрэх,тӏетаса
1094,aufhängen::V,өлгөх,хьалаолла
1095,aufhängen::V,дүүжлэх,хьалаолла
1096,anzünden::V,асаах,лато
1097,anzünden::V,ноцоох,лато
1098,aufheben::V,өргөх,айа
1099,zurücklassen::V,орхих,дита
1100,zurücklassen::V,үлдээх,дита
1101,verlieren::V,гээх,дайа
1102,fallen lassen::V,унагах,охьадожо
1103,machen::V,хийх,дан
1104,machen::V,гаргах,дан
1105,herstellen::V,бүтээх,дан
1106,bauen::V,барих,гӏишлоян
1107,reparieren::V,засах,тадан
1108,reparieren::V,сэлбэх,тадан
1109,verbessern::V,засах,нисдан
1110,verbessern::V,сайжруулах,нисдан
1111,ändern::V,өөрчлөх,хийца
1112,graben::V,малтах,ахка
1113,beugen::V,бөгтийлгөх,сатто
1114,biegen::V,матах,сатто
1115,biegen::V,муруйлгах,сатто
1116,drehen::V,эргүүлэх,хьовзо
1117,wenden::V,эргүүлэх,
1118,umdrehen::V,хөрвүүлэх,хьовзo
1119,heben::V,өргөх,айа
1120,heben::V,өргөх,хьалаайа
1121,hochheben::V,өргөх,хьалаайа
1122,ergreifen::V,атгах,дӏалаца
1123,halten::V,барих,латто
1124,drücken::V,дарах,тӏетаӏо
1125,schieben::V,түлхэх,татта
1126,kratzen::V,хусах,мӏараш тийса
1127,kratzen::V,маажих,мӏараш тийса
1128,lecken::V,долоох,мотт хьекха
1129,beißen::V,зуух,катoха
1130,beißen::V,хазах,катoха
1131,abreißen::V,таслах,схьадаккха
1132,abschneiden::V,тайрах,кхада
1133,binden::V,боох,дӏадехка
1134,binden::V,боох,вовшахтаса
1135,binden::V,хүлэх,дӏадехка
1136,binden::V,хүлэх,вовшахтаса
1137,stecken::V,шаах,чудахийта
1138,stecken::V,шигтгэх,чудахийта
1139,brechen::V,хугалах,кагдан
1140,klopfen::V,цохих,детта
1141,klopfen::V,тогших,детта
1142,hauen::V,дэлдэх,етта
1143,kleben::V,наах,тӏелато
1144,reiben::V,нухах,хьекхо
1145,reiben::V,нидчих,хьекхо
1146,streichen::V,нялах,тlехьакха
1147,streichen::V,түрхэх,тlехьакха
1148,schleifen::V,билүүдэх,ирдан
1149,schleifen::V,гуранздах,ирдан
1150,schneiden::V,огтлох,ларга
1151,rütteln::V,холхнулах,лесто
1152,schütteln::V,сэгсрэх,лесто
1153,schwenken::V,дэвэх,лесто
1154,schwenken::V,даллах,лесто
1155,schütten::V,цутгах,дотта
1156,schütten::V,аягалах,дотта
1157,füllen::V,дүүргэх,дуза
1158,einwickeln::V,боох,хьарчо
1159,einwickeln::V,ороох,хьарчо
1160,tragen::V,авчрах,дахьа
1161,schleppen::V,чирэх,ийзо
1162,ziehen::V,татах,озо
1163,aufbewahren::V,хадгалах,ӏалашдан
1164,werfen::V,хаях,кхосса
1165,werfen::V,шидэх,кхосса
1166,fangen::V,барих,леца
1167,packen::V,шүүрэх,леца
1168,verstecken::V,нуух,къайладаккха
1169,teilen::V,хуваах,декъа
1170,schicken::V,илгээх,дӏадахьийта
1171,schicken::V,явуулах,дӏадахьийта
1172,bringen::V,авчрах,дан
1173,bringen::V,аваачих,дан
1174,hinzufügen::V,нэмэх,тӏетоха
1175,bekommen::V,хүлээн авах,даккха
1176,erhalten::V,хүлээн авах,даккха
1177,nehmen::V,авах,схьаэца
1178,wählen::V,сонгох,харжа
1179,auswählen::V,шилэх,харжа
1180,bewahren::V,гамнах,lалашдан
1181,behindern::V,саад хийх,новкъарло ян
1182,behindern::V,тотгор болох,новкъарло ян
1183,verderben::V,эвдэх,талхо
1184,beschädigen::V,гэмтээх,дохо
1185,zerbrechen::V,хагалах,дохо
1186,zerbrechen::V,хагалах,кагдан
1187,zerbrechen::V,хага цохих,дохо
1188,zerbrechen::V,хага цохих,кагдан
1189,zerreißen::V,урах,хадо
1190,zerstören::V,эвдэх,дохо
1191,zerstören::V,эвдэх,кагдан
1192,zerstören::V,сүйтгэх,дохо
1193,zerstören::V,сүйтгэх,кагдан
1194,verbrennen::V,шатаах,даго
1195,geben::V,өгөх,яла
1196,reichen::V,өгөх,дӏадала
1197,reichen::V,өгөх,дӏакховдо
1198,reichen::V,дамжуулах,дӏадала
1199,reichen::V,дамжуулах,дӏакховдо
1200,schenken::V,бэлэглэх,совгӏат дан
1201,versprechen::V,амлах,ваӏда дан
1202,wünschen::V,ерөөх,лаа
1203,loben::V,магтах,хасто
1204,loben::V,сайшаах,хасто
1205,küssen::V,озох,оба яккха
1206,küssen::V,үнсэх,оба яккха
1207,wiegen::V,бүүвэйлэх,тахка
1208,zudecken::V,хучих,тӏетаса
1209,zudecken::V,бүтээх,тӏетаса
1210,wecken::V,сэрээх,самадаккха
1211,zeigen::V,үзүүлэх,гайта
1212,führen::V,хөтлөх,дига
1213,lehren::V,заах,ӏамо
1214,unterrichten::V,сургах,хьеха
1215,aufziehen::V,өсгөх,кхио
1216,aufziehen::V,хүмүүжүүлэх,кхио
1217,leiten::V,удирдах,урхалла дан
1218,antreiben::V,шамдуулах,сихдан
1219,lassen::V,-уулах,-йта
1220,einladen::V,залах,кхайкха
1221,vereinigen::V,нэгтгэх,цхьаьнатоха
1222,vereinigen::V,хамтруулах,цхьаьнатоха
1223,besuchen::V,зочлох,хьажахIотта
1224,treffen::V,учрах,дуьхьалкхета
1225,treffen::V,дайралдах,дуьхьалкхета
1226,sich versammeln::V,хуралдах,гулдан
1227,spielen::V,наадах,ловза
1228,singen::V,дуулах,лакха
1229,tanzen::V,бүжиглэх,хелхадала
1230,sich trennen::V,салах,къаста
1231,verlassen::V,хаях,дита
1232,retten::V,гэтэлгэх,кӏелхьардаккха
1233,bewachen::V,сахих,ха дан
1234,schützen::V,хамгаалах,лардан
1235,verteidigen::V,хамгаалах,лардан
1236,sich schlagen::V,зодолдох,етта
1237,schießen::V,харвах,детта
1238,schießen::V,буу буудах,детта
1239,siegen::V,ялах,тола
1240,ärgern::V,уурлуулах,оьгӏаздахийта
1241,ärgern::V,уур хүргэх,оьгӏаздахийта
1242,schlagen::V,цохих,тоха
1243,treten::V,өшиглөх,мийра тоха
1244,stechen::V,хатгах,ӏотта
1245,stechen::V,хатгах,къовзо
1246,stoßen::V,ёврох,татта
1247,stoßen::V,нудрах,татта
1248,stehlen::V,хулгайлах,лачкъо
1249,stören::V,саад болох,новкъарло ян
1250,belästigen::V,зовоох,сагатдан
1251,belästigen::V,амраахгүй байх,сагатдан
1252,verbergen::V,нуух,къайладаккха
1253,verbergen::V,далдлах,къайладаккха
1254,täuschen::V,мэхлэх,ӏexo
1255,betrügen::V,хуурах,ледан
1256,töten::V,алах,ден
1257,wohnen::V,суух,даха
1258,wohnen::V,амьдрах,даха
1259,arbeiten::V,ажиллах,къахьега
1260,arbeiten::V,хөдөлмөрлөх,къахьега
1261,sammeln::V,түүх,гулдан
1262,sammeln::V,хураах,гулдан
1263,pflücken::V,түүх,даха
1264,jagen::V,агнах,талла
1265,jagen::V,гөрөөлөх,талла
1266,fischen::V,загасчлах,чӏерий леца
1267,fischen::V,загас барих,чӏерий леца
1268,fassen::V,барих,лаца
1269,fassen::V,барих,схьалаца
1270,hüten::V,маллах,лардан
1271,hüten::V,хариулах,лардан
1272,treiben::V,туух,лахка
1273,anbinden::V,уях,дӏадехка
1274,füttern::V,тэжээх,хӏума яла
1275,melken::V,саах,оза
1276,hacken::V,цавчих,
1277,gießen::V,услах,хи тоха
1278,reifen::V,боловсрох,хьекъа
1279,zubereiten::V,бэлдэх,кечъян
1280,zubereiten::V,бэлдэх,кхача бан
1281,kochen::V,чанах,кхача бан
1282,backen::V,жигнэх,датта
1283,braten::V,шарах,кхарза
1284,braten::V,хайрах,кхарза
1285,umrühren::V,хутгах,кего
1286,stricken::V,нэхэх,
1287,stricken::V,сүлжих,
1288,nähen::V,оёх,тега
1289,färben::V,будах,басардан
1290,reinigen::V,арилгах,цӏандан
1291,reinigen::V,цэвэрлэх,цӏандан
1292,waschen::V,угаах,йила
1293,waschen::V,угаах,йитта
1294,waschen::V,угаах,дӏадайа
1295,abwischen::V,арчих,дӏадайа
1296,spülen::V,зайлах,хи кхарза
1297,fegen::V,хамах,нуй хьакха
1298,fegen::V,шүүрдэх,нуй хьакха
1299,kehren::V,шүүрдэх,нуй хьакха
1300,kehren::V,туужуудах,нуй хьакха
1301,baden::V,усанд орох,лийча
1302,sich waschen::V,биеэ угаах,юьхь йила
1303,ausziehen::V,тайлах,духар дӏадаккха
1304,anziehen::V,өмсөх,
1305,sich anziehen::V,хувцаслах,духа
1306,kämmen::V,самнах,ехк хьакха
1307,schmücken::V,гоёх,хаздан
1308,schmücken::V,чимэх,хаздан
1309,sagen::V,гэх,ала
1310,sagen::V,хэлэх,ала
1311,sprechen::V,ярих,баха
1312,sprechen::V,ярих,мотт бийца
1313,sprechen::V,өгүүлэх,баха
1314,sprechen::V,өгүүлэх,мотт бийца
1315,reden::V,хэлэх,къамел дан
1316,reden::V,хөөрөлдөх,къамел дан
1317,sich unterhalten::V,ярилцах,къамел дан
1318,fragen::V,асуух,хатта
1319,bitten::V,гуйх,деха
1320,erzählen::V,өгүүлэх,дийца
1321,mitteilen::V,дуулгах,хаам бан
1322,mitteilen::V,мэдээлэх,хаам бан
1323,nennen::V,нэрлэх,цӏе яккха
1324,rufen::V,дуудах,кхайкха
1325,prahlen::V,бардах,куралла ян
1326,prahlen::V,бардах,дозалла дан
1327,prahlen::V,сайрхах,куралла ян
1328,prahlen::V,сайрхах,дозалла дан
1329,übersetzen::V,орчуулах,гоч дан
1330,denken::V,санах,ойла ян
1331,glauben::V,итгэх,теша
1332,bemerken::V,ажих,ган
1333,bemerken::V,ажиглах,ган
1334,erkennen::V,таних,довза
1335,begreifen::V,ойлгох,кхета
1336,verstehen::V,мэдэж авах,кхета
1337,lernen::V,сурах,деша
1338,wissen::V,мэдэх,хаа
1339,sich erinnern an::V,дурсах,дагадан
1340,vergessen::V,мартах,дицдала
1341,messen::V,хэмжих,дуста
1342,zählen::V,тоолох,дагардан
1343,rechnen::V,тооцоох,лара
1344,lesen::V,унших,еша
1345,malen::V,зурах,сурт дилла
1346,zeichnen::V,дүрслэн бичих,сурт дилла
1347,schreiben::V,бичих,яздан
1348,besitzen::V,эзэмших,доладан
1349,kaufen::V,худалдан авах,эца
1350,verkaufen::V,худалдах,дохка
1351,bezahlen::V,төлөх,мах бала
1352,zahlen::V,төлөх,мах бала
1353,beherrschen::V,эзэмших,собаре хила
1354,ertragen::V,тэсэх,лан
1355,ertragen::V,тэсэх,сатоха
1356,ertragen::V,тэсэх,садетта
