,Concept_ID,sl,myv
811,warum::FADV,zakáj,мекс
812,wieviel::FNUM,kóliko,зяро
813,eins::NUM,êden,вейке
814,zwei::NUM,dvá,кавто
815,drei::NUM,trí,колмо
816,vier::NUM,štíri,ниле
817,fünf::NUM,pét,вете
818,sechs::NUM,šést,кото
819,sieben::NUM,sédem,сисем
820,acht::NUM,ósem,кавксо
821,neun::NUM,devét,вейксэ
822,zehn::NUM,desét,кемень
823,elf::NUM,enájst,кевейкее
824,zwölf::NUM,dvánajst,кемгавтово
825,zwanzig::NUM,dvájset,комсь
826,dreißig::NUM,trídeset,колоньгемень
827,vierzig::NUM,štírideset,ниленьгемень
828,fünfzig::NUM,pétdeset,ведьгемень
829,sechzig::NUM,šéstdeset,кодгемень
830,siebzig::NUM,sédemdeset,сизьгемень
831,achtzig::NUM,ósemdeset,кавксоньгемень
832,neunzig::NUM,devétdeset,вейксэньгемень
833,hundert::NUM,stó,сядо
834,tausend::NUM,tísoč,тыща
835,und::CNJ,in,ды
836,oder::CNJ,áli,или
837,stehen::V,státi,аштемс стядо
838,sitzen::V,sedéti,аштемс озадо
839,liegen::V,ležáti,мадезь аштемс
840,hängen::V,viséti,нурьгемс
841,werden::V,postáti,арамс
842,passieren::V,zgodíti se,лисэмс
843,beginnen::V,začéti se,ушодомс
844,enden::V,končáti se,лоткамс
845,wechseln::V,ménjati se,полавтнемс
846,aufgehen[Sonne]::V,vzíti,лисемс
847,aufgehen[Sonne]::V,vzíti,стямс
848,untergehen[Sonne]::V,zaíti,валгомс
849,scheinen[Sonne]::V,sijáti,валдомтомс
850,donnern::V,grméti,цярномс
851,donnern::V,grméti,галдордомс
852,wehen::V,píhati,пувамс
853,strömen::V,líti,чудемс
854,fließen::V,têči,чудемс
855,sich drehen::V,vrtéti se,велямс
856,schwanken::V,kolébati,лыкамс
857,schwanken::V,kolébati,якамс
858,schwingen::V,níhati,нурсемс
859,schwingen::V,níhati,лыкамс
860,fallen::V,pádati,прамс
861,fallen::V,pádati,сяворемс
862,brennen::V,goréti,паломс
863,rauchen::V,kadíti se,качадомс
864,regnen::V,deževáti,пиземс
865,gefrieren::V,zmŕzniti,кельмемс
866,tauen::V,tájati,соламс
867,schmelzen::V,kopnéti,соламс
868,trocknen::V,sušíti se,коськемс
869,sieden::V,kipéti,лакамс
870,sieden::V,kipéti,пиксемс
871,faulen::V,gníti,наксадомс
872,verfaulen::V,zgníti,наксадомс
873,reißen::V,tŕgati se,сезневемс
874,versinken::V,pogrézniti se,ваямс
875,vergehen::V,miníti,ютамс
876,erscheinen::V,pojáviti se,лисемс
877,verschwinden::V,izgíniti,ёмамс
878,sinken::V,péšati,явамс
879,abnehmen::V,pojémati,киремемс
880,zunehmen::V,véčati se,ламолгадомс
881,zunehmen::V,véčati se,раштамс
882,zunehmen::V,množíti se,ламолгадомс
883,zunehmen::V,množíti se,раштамс
884,steigen::V,dvígati se,куземс
885,steigen::V,dvígati se,кепсевемс
886,wachsen::V,rásti,касомс
887,glänzen::V,sijáti,цитнемс
888,funkeln::V,ískriti se,пиндолдомс
889,funkeln::V,ískriti se,цивтёрдомс
890,lärmen::V,ropotáti,шалномс
891,lärmen::V,razgrájati,шалномс
892,läuten::V,zvoníti,гайгезевемс
893,klingeln::V,zvončkljáti,чавомс баягас
894,klirren::V,žvenketáti,калдордомс
895,klirren::V,žvenketáti,кальцяемс
896,brausen::V,šuméti,лакамс
897,rauschen::V,šuštéti,лажномс
898,rauschen::V,šelestéti,лажномс
899,klingen::V,zvenéti,гайгемс
900,bellen::V,lájati,онгомс
901,heulen::V,zavíjati,урномс
902,blasen::V,píhniti,пувамс
903,pfeifen::V,pískati,вешкемс
904,pfeifen::V,žvížgati,вешкемс
905,schreien::V,kričáti,пижнемс
906,stöhnen::V,stókati,кувсемс
907,zittern::V,drgetáti,тарномс
908,leben::V,živéti,эрямс
909,geboren werden::V,rodíti se,чачомс
910,atmen::V,díhati,лексемс
911,trinken::V,píti,симемс
912,essen::V,jésti,ярсамс
913,schlucken::V,požírati,нилемс
914,schlucken::V,požírati,порнемс
915,müde werden::V,péšati,сиземс
916,müde werden::V,utrúditi se,сиземс
917,einschlafen::V,zaspáti,матедевемс
918,schlafen::V,spáti,удомс
919,aufwachen::V,zbudíti se,сыргоземс
920,aufstehen::V,vstáti,стямс
921,sich erholen::V,oddahníti se,оймсемс
922,krank werden::V,oboléti,сэредезевемс
923,krank sein::V,bíti bolán,сэредемс
924,schmerzen::V,boléti,сэредемс
925,husten::V,kášljati,козомс
926,genesen::V,okrévati,пичкамс
927,sterben::V,umréti,куломс
928,umkommen::V,pogíniti,чавовомс
929,umkommen::V,pogíniti,ёмамс
930,sich bewegen::V,zganíti se,шаштомс
931,sich rühren::V,premakníti se,сыргамс
932,sich erheben::V,vstájati,куземс
933,sich erheben::V,vzdígniti se,куземс
934,sich setzen::V,sésti,озамс
935,hinfallen::V,pásti dôl,прамс
936,hinfallen::V,pásti dôl,сяворемс
937,laufen::V,hodíti,якамс
938,schreiten::V,stópati,эскелямс
939,schreiten::V,stópati,молемс
940,spazierengehen::V,na sprehòd íti,якамс
941,eilen::V,drvéti,эрзкалемс
942,eilen::V,drvéti,капшамс
943,sich beeilen::V,hitéti,капшамс
944,sausen::V,dírkati,ливтямс
945,rennen::V,dírjati,чийнемс
946,rennen::V,dírjati,ардтнемс
947,springen::V,skákati,кирнявтнемс
948,klettern::V,plézati,куземс
949,schaukeln::V,kolébati,нурямс
950,kriechen::V,pláziti se,ёзмолдомс
951,schwimmen::V,plávati,уемс
952,tauchen::V,potápljati se,чопавтомс
953,tauchen::V,potápljati se,чопавтнемс
954,rudern::V,vesláti,миледемс
955,fahren::V,vozíti se,ардомс
956,fahren::V,peljáti se,ардомс
957,fliegen::V,létati,ливтямс
958,gehen::V,íti,туемс
959,gehen::V,íti,молемс
960,weggehen::V,odíti,туемс
961,abfahren::V,odpeljáti se,туемс
962,anhalten::V,ustáviti se,лоткамс
963,hineingehen::V,íti nóter,совамс
964,eintreten::V,vstopíti,совамс
965,eintreten::V,vstopíti,эскельдямс
966,kommen::V,príti,самс
967,ankommen::V,prispéti,самс
968,ankommen::V,prispéti,пачкодемс
969,ankommen::V,prihájati,самс
970,ankommen::V,prihájati,пачкодемс
971,zurückkommen::V,vrníti se,велявтомс
972,bleiben::V,ostáti,кадовомс
973,warten::V,čákati,учомс
974,erwarten::V,pričakováti,учомс
975,suchen::V,iskáti,вешнемс
976,finden::V,nájti,муемс
977,versuchen::V,poskúšati,варштамс
978,vorbereiten::V,pripráviti,анокстамс
979,lieben::V,ljubíti,вечкемс
980,mögen::V,márati,вечкемс
981,lachen::V,smejáti se,пейдемс
982,rühren::V,ganíti,токамс седейс
983,weinen::V,jókati,авардемс
984,weinen::V,plákati,авардемс
985,schimpfen::V,psováti,сёвномс
986,schimpfen::V,zmérjati,сёвномс
987,sich ärgern::V,jezíti se,кежиявтнемс
988,sich fürchten::V,báti se,пелемс
989,fürchten::V,báti se,пелемс
990,fliehen::V,bežáti,оргодемс
991,flüchten::V,pobégniti,ворьгодемс
992,flüchten::V,pobégniti,чадомс
993,sehen::V,vídeti,неемс
994,anschauen::V,oglédati,ваномс
995,ansehen::V,glédati,ваномс
996,hören::V,slíšati,марямс
997,zuhören::V,poslúšati,кунсоломс
998,probieren::V,poskúšati,варшамс
999,riechen::V,dúhati,никсемс
1000,fühlen::V,čutíti,марямс
1001,scheinen::V,zdéti se,марявомс
1002,zu sehen sein::V,vídeti se,неявомс
1003,vernehmen::V,čúti,марямс
1004,frieren::V,zébsti,кельмемс
1005,tun::V,délati,теемс
1006,können::V,môči,маштомс
1007,wollen::V,hotéti,бажамс
1008,anfangen::V,začéti,кармамс
1009,beenden::V,dokončáti,прядомс
1010,aufhören::V,prenéhati,лоткамс
1011,gelingen::V,uspéti,удаламс
1012,gelingen::V,posréčiti se,удаламс
1013,geraten::V,obnêsti se,лисемс
1014,öffnen::V,odpréti,панжомс
1015,schließen::V,zapréti,пекстамс
1016,schließen::V,zapréti,сёлгомс
1017,schließen::V,zapréti,конямс
1018,stellen::V,postáviti,аравтомс
1019,setzen::V,posadíti,ойсевтемс
1020,setzen::V,posadíti,озавтнемс
1021,legen::V,položíti,путомс
1022,berühren::V,dotíkati se,токамс
1023,verbinden::V,obvézati,содомс
1024,bedecken::V,pokríti,вельтямс
1025,aufhängen::V,obésiti,понгавтомс
1026,anzünden::V,zažgáti,кирвастемс
1027,aufheben::V,vzdígniti,кепедемс
1028,zurücklassen::V,zapustíti,кадомс
1029,verlieren::V,izgubíti,ёмавтомс
1030,fallen lassen::V,navréči,правтомс
1031,machen::V,naredíti,теемс
1032,machen::V,napráviti,теемс
1033,herstellen::V,izdélati,анокстамс
1034,bauen::V,gradíti,путомс
1035,reparieren::V,popráviti,витемс
1036,verbessern::V,izbóljšati,паролгавтомс
1037,verbessern::V,izbóljšati,вадрялгавтомс
1038,ändern::V,spremeníti,полавтомс
1039,graben::V,kopáti,чувомс
1040,graben::V,kopáti,таргамс
1041,graben::V,grêbsti,чувомс
1042,graben::V,grêbsti,таргамс
1043,beugen::V,upogníti,мендемс
1044,biegen::V,zavíjati,комавтомс
1045,drehen::V,vrtéti,чаравтомс
1046,drehen::V,vrtéti,велявтнемс
1047,wenden::V,obrníti,велявтомс
1048,umdrehen::V,zasúkati,велявтомс
1049,heben::V,dvígati,кепедемс
1050,hochheben::V,privzdígniti,кепедемс
1051,ergreifen::V,zgrábiti,кундамс
1052,halten::V,držáti,кирдемс
1053,drücken::V,tiščáti,нуемс
1054,schieben::V,ríniti,шаштомс
1055,kratzen::V,práskati,ангордамс
1056,lecken::V,lízati,нолсемс
1057,beißen::V,grísti,сускомс
1058,abreißen::V,odtŕgati,сеземс
1059,abschneiden::V,odrézati,печкемс
1060,binden::V,vézati,кодамс
1061,binden::V,vézati,сюлмамс
1062,stecken::V,vtakníti,сялгомс
1063,brechen::V,lomíti,синдемс
1064,brechen::V,lomíti,калавтомс
1065,klopfen::V,tólči,калтаямс
1066,hauen::V,séči,чавомс
1067,kleben::V,lépiti,педявтнемс
1068,reiben::V,tréti,ёзамс
1069,reiben::V,dŕgniti,ёзамс
1070,streichen::V,namázati,вадемс
1071,schleifen::V,brúsiti,човамс
1072,schneiden::V,rézati,керямс
1073,rütteln::V,strésti,чукамс
1074,rütteln::V,strésti,лыкавтомс
1075,schütteln::V,majáti,чукамс
1076,schwenken::V,obrníti,яхолемс
1077,schütten::V,sípati,каямс
1078,füllen::V,napolníti,пештямс
1079,einwickeln::V,zavíti,тапарямс
1080,tragen::V,nêsti,кандомс
1081,schleppen::V,vláčiti,ускомс
1082,ziehen::V,vléči,ускомс
1083,aufbewahren::V,shranjeváti,ванстомс
1084,werfen::V,lúčati,ёртомс
1085,fangen::V,ujéti,кундамс
1086,packen::V,prijéti,кундамс
1087,verstecken::V,skríti,кекшемс
1088,teilen::V,razdelíti,явомс
1089,schicken::V,pošíljati,кучомс
1090,bringen::V,prinêsti,кандомс
1091,hinzufügen::V,pristáviti,путомс
1092,hinzufügen::V,pristáviti,максомс
1093,bekommen::V,dobíti,саемс
1094,erhalten::V,prejéti,саемс
1095,nehmen::V,vzéti,саемс
1096,wählen::V,izbírati,кочкамс
1097,auswählen::V,izbráti,кочкамс
1098,bewahren::V,ohraníti,ванстомс
1099,behindern::V,ovírati,кирдемс
1100,verderben::V,pokváriti,коламс
1101,beschädigen::V,poškodováti,теемс зыян
1102,zerbrechen::V,razlomíti,коламс
1103,zerreißen::V,raztŕgati,сеземс
1104,zerstören::V,razrúšiti,калавтомс
1105,verbrennen::V,sežgáti,пултамс
1106,geben::V,dáti,максомс
1107,reichen::V,séči,максомс
1108,reichen::V,molíti,максомс
1109,schenken::V,podáriti,каземс
1110,versprechen::V,obljubíti,алтамс
1111,wünschen::V,vóščiti,арсемс
1112,loben::V,hváliti,шнамс
1113,küssen::V,poljubováti,палсемс
1114,wiegen::V,zíbati,нурсемс
1115,zudecken::V,pokríti,тавадомс
1116,zudecken::V,pokríti,вельтямс
1117,wecken::V,zbudíti,стявтомс
1118,zeigen::V,pokázati,невтемс
1119,führen::V,vêsti,ветямс
1120,lehren::V,učíti,тонавтомс
1121,unterrichten::V,poučeváti,тонавтомс
1122,aufziehen::V,vzgojíti,трямс
1123,aufziehen::V,vzgojíti,кастомс
1124,leiten::V,uprávljati,ветямс
1125,leiten::V,uprávljati,азоркстамс
1126,antreiben::V,goníti,ветямс
1127,lassen::V,povzročíti,кармавтомс
1128,einladen::V,povábiti,тердемс
1129,vereinigen::V,zdrúžiti,вейсэндямс
1130,vereinigen::V,zdrúžiti,вейс путомс
1131,vereinigen::V,zdrúžiti,вейс пурнамс
1132,besuchen::V,obiskáti,варштамс
1133,treffen::V,pogodíti,вастомс
1134,sich versammeln::V,zbráti se,промокшномс
1135,spielen::V,igráti se,налксемс
1136,singen::V,péti,морамс
1137,tanzen::V,plésati,киштемс
1138,sich trennen::V,ločíti se,явомс
1139,verlassen::V,zapustíti,кадомс
1140,retten::V,réšiti,идемс
1141,bewachen::V,strážiti,ванстомс
1142,schützen::V,sčítiti,аштемс
1143,verteidigen::V,braníti,ваномс
1144,sich schlagen::V,têpsti se,тюремс
1145,schießen::V,stréljati,ледемс
1146,siegen::V,zmágati,изнямс
1147,ärgern::V,jezíti,кежейгавтомс
1148,ärgern::V,razbúriti,кежейгавтомс
1149,schlagen::V,têpsti,токамс
1150,schlagen::V,udáriti,токамс
1151,treten::V,teptáti,тапамс
1152,stechen::V,ubôsti,пупамс
1153,stoßen::V,peháti,тулкадемс
1154,stoßen::V,drégniti,тулкадемс
1155,stehlen::V,ukrásti,саламс
1156,stehlen::V,pokrásti,саламс
1157,stören::V,motíti,пирямс ки
1158,belästigen::V,nadlegováti,а максомс
1159,belästigen::V,nadlegováti,а кадомс оймамо
1160,verbergen::V,skríti,сёпомс
1161,verbergen::V,skríti,кекшемс
1162,täuschen::V,slepíti,манямс
1163,betrügen::V,várati,манчемс
1164,betrügen::V,ogoljufáti,манчемс
1165,töten::V,ubíti,чавномс
1166,töten::V,ubíti,маштнемс
1167,wohnen::V,prebívati,эрямс
1168,arbeiten::V,délati,важодемс
1169,sammeln::V,zbráti,пурнамс
1170,pflücken::V,obráti,ноцковтнемс
1171,jagen::V,lovíti,кундамс
1172,fischen::V,ribáriti,калонь кундамс
1173,fassen::V,zajéti,кундамс
1174,hüten::V,pásti,ваномс
1175,treiben::V,pogánjati,панемс
1176,anbinden::V,privézati,сюлмамс
1177,füttern::V,kŕmiti,андомс
1178,melken::V,mólsti,потявтомс
1179,hacken::V,sékati,лазномс
1180,gießen::V,ulíti,валомс
1181,reifen::V,zoréti,кенеремс
1182,zubereiten::V,pripráviti,анокстамс
1183,kochen::V,kúhati,пидемс
1184,backen::V,cvréti,пидемс
1185,braten::V,pêči,пуштамс
1186,umrühren::V,preméšati,човорямс
1187,stricken::V,plêsti,кодамс
1188,nähen::V,šívati,стамс
1189,färben::V,bárvati,артомс
1190,reinigen::V,očístiti,урядамс
1191,waschen::V,opráti,муськемс
1192,abwischen::V,obrísati,нардамс
1193,spülen::V,splakováti,ёрвалдомс
1194,fegen::V,pométati,тенсемс
1195,kehren::V,mésti,тенсемс
1196,baden::V,kópati se,экшелямс
1197,sich waschen::V,umíti se,шлямс
1198,ausziehen::V,izvléči,кайсевтемс
1199,anziehen::V,obléči,оршамс
1200,sich anziehen::V,obléči se,оршамс
1201,kämmen::V,česáti,судрямс
1202,schmücken::V,okrasíti,мазылгавтомс
1203,schmücken::V,okrasíti,наряжамс
1204,sagen::V,dejáti,меремс
1205,sprechen::V,govoríti,кортамс
1206,reden::V,rêči,кортамс
1207,sich unterhalten::V,razgovárjati se,кортнемс
1208,fragen::V,vprášati,кевкстемс
1209,bitten::V,prosíti,вешемс
1210,erzählen::V,práviti,ёвтнемс
1211,mitteilen::V,naznániti,ёвтамс
1212,nennen::V,imenováti,лемдемс
1213,nennen::V,imenováti,путомс лем
1214,rufen::V,klícati,тердемс
1215,rufen::V,klícati,серьгедемс
1216,prahlen::V,baháti se,шнамс пря
1217,übersetzen::V,prevêsti,ютавтомс
1218,denken::V,mísliti,арсемс
1219,glauben::V,verjéti,кемемс
1220,bemerken::V,opáziti,неемс
1221,erkennen::V,spoznáti,содамс
1222,begreifen::V,pôjmiti,пачкодемс
1223,verstehen::V,razuméti,чарькодемс
1224,lernen::V,učíti se,тонавтнемс
1225,wissen::V,znáti,содамс
1226,wissen::V,védeti,содамс
1227,sich erinnern an::V,spómniti se,ледстямс
1228,vergessen::V,pozábiti,стувтомс
1229,messen::V,mériti,онкстнемс
1230,zählen::V,štéti,ловомс
1231,rechnen::V,račúnati,ловомс
1232,lesen::V,bráti,ловномс
1233,lesen::V,čítati,ловномс
1234,malen::V,slíkati,рисовамс
1235,zeichnen::V,rísati,рисовамс
1236,schreiben::V,písati,сёрмадомс
1237,besitzen::V,iméti,улемс
1238,besitzen::V,iméti,улемс азорокс
1239,kaufen::V,kupíti,рамамс
1240,verkaufen::V,prodáti,миемс
1241,bezahlen::V,pláčati,пандомс
1242,zahlen::V,plačeváti,пандомс
1243,beherrschen::V,obvládati,азоркстамс
1244,ertragen::V,prenêsti,кирдемс
1245,Verstand::N,,прев
