,Concept_ID,ru,ru
491,Nacht::N,ночь,ночь
492,Woche::N,неделя,неделя
493,Monat::N,месяц,месяц
494,Jahr::N,год,год
495,Frühling::N,весна,весна
496,Sommer::N,лето,лето
497,Herbst::N,осень,осень
498,Winter::N,зима,зима
499,Januar::N,январь,январь
500,Februar::N,февраль,февраль
501,März::N,март,март
502,April::N,апрель,апрель
503,Mai::N,май,май
504,Juni::N,июнь,июнь
505,Juli::N,июль,июль
506,August::N,август,август
507,September::N,сентябрь,сентябрь
508,Oktober::N,октябрь,октябрь
509,November::N,ноябрь,ноябрь
510,Dezember::N,декабрь,декабрь
511,Montag::N,понедельник,понедельник
512,Dienstag::N,вторник,вторник
513,Mittwoch::N,среда,среда
514,Donnerstag::N,четверг,четверг
515,Freitag::N,пятница,пятница
516,Samstag::N,суббота,суббота
517,Sonntag::N,воскресенье,воскресенье
518,groß::A,большой,большой
519,klein::A,маленький,маленький
520,lang::A,длинный,длинный
521,kurz::A,короткий,короткий
522,breit::A,широкий,широкий
523,schmal::A,узкий,узкий
524,dicht::A,густой,густой
525,dick[Gegenstand]::A,толстый,толстый
526,dünn::A,тонкий,тонкий
527,fein::A,тонкий,тонкий
528,fest::A,крепкий,крепкий
529,flach::A,плоский,плоский
530,glatt::A,гладкий,гладкий
531,hart::A,твердый,твердый
532,weich::A,мягкий,мягкий
533,rund::A,круглый,круглый
534,spitz::A,остроконечный,остроконечный
535,scharf::A,острый,острый
536,stumpf::A,тупой,тупой
537,schwer::A,тяжелый,тяжелый
538,schön::A,красивый,красивый
539,heiß::A,жаркий,жаркий
540,warm::A,теплый,теплый
541,kalt::A,холодный,холодный
542,kühl::A,прохладный,прохладный
543,frisch::A,свежий,свежий
544,feucht::A,влажный,влажный
545,nass::A,мокрый,мокрый
546,trocken::A,сухой,сухой
547,voll::A,полный,полный
548,voll::A,полный,наполненный
549,voll::A,наполненный,полный
550,voll::A,наполненный,наполненный
551,leer::A,пустой,пустой
552,offen::A,открытый,открытый
553,geschlossen::A,закрытый,закрытый
554,sauber::A,чистый,чистый
555,schmutzig::A,грязный,грязный
556,roh::A,сырой,сырой
557,reif::A,зрелый,зрелый
558,lecker::A,вкусный,вкусный
559,süß::A,сладкий,сладкий
560,bitter::A,горький,горький
561,sauer::A,кислый,кислый
562,hell::A,светлый,светлый
563,dunkel::A,темный,темный
564,schwarz::A,черный,черный
565,weiß::A,белый,белый
566,rot::A,красный,красный
567,gelb::A,желтый,желтый
568,blau::A,синий,синий
569,grün::A,зеленый,зеленый
570,grau::A,серый,серый
571,bunt::A,пестрый,пестрый
572,billig::A,дешевый,дешевый
573,teuer::A,дорогой,дорогой
574,wertvoll::A,ценный,ценный
575,blind::A,слепой,слепой
576,taub::A,глухой,глухой
577,kräftig::A,могучий,могучий
578,stark::A,сильный,сильный
579,schwach::A,слабый,слабый
580,fett::A,жирный,жирный
581,schlank::A,стройный,стройный
582,hübsch::A,прелестный,прелестный
583,böse::A,злой,злой
584,dumm::A,глупый,глупый
585,faul::A,ленивый,ленивый
586,fleißig::A,прилежный,прилежный
587,geizig::A,жадный,жадный
588,klug::A,умный,умный
589,geschickt::A,искусный,искусный
590,lieb::A,милый,милый
591,lustig::A,веселый,веселый
592,sanft::A,нежный,нежный
593,hungrig::A,голодный,голодный
594,krank::A,больной,больной
595,nackt::A,голый,голый
596,traurig::A,грустный,грустный
597,lebendig::A,живой,живой
598,gut::A,хороший,хороший
599,schlecht::A,плохой,плохой
600,richtig::A,правильный,правильный
601,schlimm::A,отвратительный,отвратительный
602,schlimm::A,отвратительный,мерзкий
603,schlimm::A,мерзкий,отвратительный
604,schlimm::A,мерзкий,мерзкий
605,wahr::A,настоящий,настоящий
606,alt::A,старый,старый
607,neu::A,новый,новый
608,ehemalig::A,бывший,бывший
609,alt[Lebewesen]::A,пожилой,пожилой
610,jung::A,молодой,молодой
611,arm::A,бедный,бедный
612,reich::A,богатый,богатый
613,bekannt::A,знакомый,знакомый
614,berühmt::A,знаменитый,знаменитый
615,fremd::A,чужой,чужой
616,verschieden::A,разный,разный
617,nah::A,близкий,близкий
618,fern::A,далекий,далекий
619,linker::A,левый,левый
620,rechter::A,правый,правый
621,anderer::A,другой,другой
622,erster::A,первый,первый
623,zweiter::A,второй,второй
624,dritter::A,третий,третий
625,letzter::A,последний,последний
626,allein::ADV,один,один
627,auf einmal::ADV,сразу,сразу
628,zusammen::ADV,вместе,вместе
629,lange::ADV,долго,долго
630,plötzlich::ADV,вдруг,вдруг
631,sofort::ADV,тотчас,тотчас
632,später::ADV,позже,позже
633,jetzt::ADV,сейчас,сейчас
634,heute::ADV,сегодня,сегодня
635,morgen::ADV,завтра,завтра
636,bald::ADV,скоро,скоро
637,dann::ADV,потом,потом
638,gestern::ADV,вчера,вчера
639,einst::ADV,однажды,однажды
640,damals::ADV,тогда,тогда
641,danach::ADV,затем,затем
642,vorher::ADV,раньше,раньше
643,zuerst::ADV,сперва,сперва
644,einmal::ADV,раз,раз
645,manchmal::ADV,иногда,иногда
646,oft::ADV,часто,часто
647,immer::ADV,всегда,всегда
648,niemals::ADV,никогда,никогда
649,hier::ADV,здесь,здесь
650,hierhin::ADV,сюда,сюда
651,von hier::ADV,отсюда,отсюда
652,dort::ADV,там,там
653,dorthin::ADV,туда,туда
654,geradeaus::ADV,прямо,прямо
655,vorwärts::ADV,вперед,вперед
656,rückwärts::ADV,назад,назад
657,zurück::ADV,обратно,обратно
658,unten::ADV,внизу,внизу
659,hinab::ADV,вниз,вниз
660,oben::ADV,наверху,наверху
661,hinauf::ADV,вверх,вверх
662,überall::ADV,везде,везде
663,nicht::ADV,не,не
664,ein wenig::ADV,немного,немного
665,kaum::ADV,едва,едва
666,sehr::ADV,очень,очень
667,so::ADV,так,так
668,noch::ADV,еще,еще
669,nur::ADV,только,только
670,schon::ADV,уже,уже
671,wieder::ADV,опять,опять
672,vergebens::ADV,напрасно,напрасно
673,vor::PRP,перед,перед
674,hinter::PRP,за,за
675,hinter::PRP,за,позади
676,hinter::PRP,позади,за
677,hinter::PRP,позади,позади
678,unter::PRP,под,под
679,durch::PRP,сквозь,сквозь
680,neben::PRP,возле,возле
681,zwischen::PRP,между,между
682,wegen::PRP,из-за,из-за
683,dies::PRN,это,это
684,das::PRN,то,то
685,alles::PRN,все,все
686,ich::PRN,я,я
687,du::PRN,ты,ты
688,er::PRN,он,он
689,wir::PRN,мы,мы
690,ihr::PRN,вы,вы
691,sie::PRN,они,они
692,was::FPRN,что,что
693,wer::FPRN,кто,кто
694,wo::FADV,где,где
695,wohin::FADV,куда,куда
696,wie::FADV,как,как
697,warum::FADV,почему,почему
698,wieviel::FNUM,сколько,сколько
699,eins::NUM,один,один
700,zwei::NUM,два,два
701,drei::NUM,три,три
702,vier::NUM,четыре,четыре
703,fünf::NUM,пять,пять
704,sechs::NUM,шесть,шесть
705,sieben::NUM,семь,семь
706,acht::NUM,восемь,восемь
707,neun::NUM,девять,девять
708,zehn::NUM,десять,десять
709,elf::NUM,одиннадцать,одиннадцать
710,zwölf::NUM,двенадцать,двенадцать
711,zwanzig::NUM,двадцать,двадцать
712,dreißig::NUM,тридцать,тридцать
713,vierzig::NUM,сорок,сорок
714,fünfzig::NUM,пятьдесят,пятьдесят
715,sechzig::NUM,шестьдесят,шестьдесят
716,siebzig::NUM,семьдесят,семьдесят
717,achtzig::NUM,восемьдесят,восемьдесят
718,neunzig::NUM,девяносто,девяносто
719,hundert::NUM,сто,сто
720,tausend::NUM,тысяча,тысяча
721,und::CNJ,и,и
722,oder::CNJ,или,или
723,oder::CNJ,или,либо
724,oder::CNJ,либо,или
725,oder::CNJ,либо,либо
726,stehen::V,стоять,стоять
727,sitzen::V,сидеть,сидеть
728,liegen::V,лежать,лежать
729,hängen::V,висеть,висеть
730,werden::V,стать,стать
731,passieren::V,случиться,случиться
732,beginnen::V,начаться,начаться
733,enden::V,кончиться,кончиться
734,wechseln::V,меняться,меняться
735,aufgehen[Sonne]::V,взойти,взойти
736,untergehen[Sonne]::V,зайти,зайти
737,scheinen[Sonne]::V,светить,светить
738,donnern::V,греметь,греметь
739,wehen::V,дуть,дуть
740,strömen::V,литься,литься
741,fließen::V,течь,течь
742,sich drehen::V,вращаться,вращаться
743,schwanken::V,колебаться,колебаться
744,schwingen::V,качаться,качаться
745,fallen::V,падать,падать
746,brennen::V,гореть,гореть
747,rauchen::V,дымить,дымить
748,regnen::V,дождить,дождить
749,gefrieren::V,замерзнуть,замерзнуть
750,tauen::V,таять,таять
751,schmelzen::V,плавиться,плавиться
752,trocknen::V,сохнуть,сохнуть
753,sieden::V,кипеть,кипеть
754,faulen::V,гнить,гнить
755,verfaulen::V,сгнить,сгнить
756,reißen::V,рваться,рваться
757,versinken::V,тонуть,тонуть
758,vergehen::V,проходить,проходить
759,erscheinen::V,появиться,появиться
760,verschwinden::V,исчезнуть,исчезнуть
761,sinken::V,спадать,спадать
762,abnehmen::V,уменьшиться,уменьшиться
763,zunehmen::V,увеличиваться,увеличиваться
764,steigen::V,подниматься,подниматься
765,wachsen::V,расти,расти
766,glänzen::V,блестеть,блестеть
767,funkeln::V,сверкать,сверкать
768,lärmen::V,шуметь,шуметь
769,läuten::V,звонить,звонить
770,klingeln::V,звонить,звонить
771,klirren::V,звякать,звякать
772,brausen::V,бушевать,бушевать
773,rauschen::V,шелестеть,шелестеть
774,klingen::V,звучать,звучать
775,bellen::V,лаять,лаять
776,heulen::V,выть,выть
777,blasen::V,дунуть,дунуть
778,pfeifen::V,свистеть,свистеть
779,schreien::V,кричать,кричать
780,stöhnen::V,стонать,стонать
781,zittern::V,дрожать,дрожать
782,leben::V,жить,жить
783,geboren werden::V,родиться,родиться
784,atmen::V,дышать,дышать
785,trinken::V,пить,пить
786,essen::V,есть,есть
787,essen::V,есть,кушать
788,essen::V,кушать,есть
789,essen::V,кушать,кушать
790,schlucken::V,глотать,глотать
791,müde werden::V,устать,устать
792,einschlafen::V,заснуть,заснуть
793,schlafen::V,спать,спать
794,aufwachen::V,проснуться,проснуться
795,aufstehen::V,встать,встать
796,sich erholen::V,отдыхать,отдыхать
797,krank werden::V,заболеть,заболеть
798,krank sein::V,болеть,болеть
799,schmerzen::V,болеть,болеть
800,husten::V,кашлять,кашлять
801,genesen::V,поправиться,поправиться
802,sterben::V,умереть,умереть
803,umkommen::V,погибнуть,погибнуть
804,sich bewegen::V,двигаться,двигаться
805,sich rühren::V,шевельнуться,шевельнуться
806,sich erheben::V,встать,встать
807,sich setzen::V,сесть,сесть
808,hinfallen::V,упасть,упасть
809,laufen::V,ходить,ходить
810,schreiten::V,шагать,шагать
811,spazierengehen::V,гулять,гулять
812,eilen::V,спешить,спешить
813,sich beeilen::V,торопиться,торопиться
814,sausen::V,мчаться,мчаться
815,rennen::V,бегать,бегать
816,springen::V,прыгать,прыгать
817,klettern::V,лазать,лазать
818,schaukeln::V,раскачиваться,раскачиваться
819,kriechen::V,ползать,ползать
820,schwimmen::V,плавать,плавать
821,tauchen::V,нырять,нырять
822,rudern::V,грести,грести
823,fahren::V,ехать,ехать
824,fliegen::V,летать,летать
825,gehen::V,идти,идти
826,weggehen::V,уйти,уйти
827,abfahren::V,отправиться,отправиться
828,anhalten::V,остановиться,остановиться
829,hineingehen::V,входить,входить
830,eintreten::V,войти,войти
831,kommen::V,прийти,прийти
832,ankommen::V,прибыть,прибыть
833,zurückkommen::V,возвратиться,возвратиться
834,bleiben::V,остаться,остаться
835,warten::V,ждать,ждать
836,erwarten::V,ожидать,ожидать
837,suchen::V,искать,искать
838,finden::V,найти,найти
839,versuchen::V,пытаться,пытаться
840,vorbereiten::V,подготовить,подготовить
841,lieben::V,любить,любить
842,mögen::V,любить,любить
843,lachen::V,смеяться,смеяться
844,rühren::V,растрогать,растрогать
845,weinen::V,плакать,плакать
846,schimpfen::V,ругаться,ругаться
847,sich ärgern::V,сердиться,сердиться
848,sich fürchten::V,бояться,бояться
849,fürchten::V,бояться,бояться
850,fliehen::V,убегать,убегать
851,flüchten::V,убежать,убежать
852,sehen::V,видеть,видеть
