,Concept_ID,kn,pt
579,Donnerstag::N,ಗುರುವಾರ,quinta-feira
580,Freitag::N,ಶುಕ್ರವಾರ,sexta-feira
581,Samstag::N,ಶನಿವಾರ,sábado
582,Sonntag::N,ಭಾನುವಾರ,domingo
583,groß::A,ದೊಡ್ಡ,grande
584,klein::A,ಪುಟ್ಟ,pequeno
585,lang::A,ದೀರ್ಘ,comprido
586,kurz::A,ಚಕ್ಕ,curto
587,breit::A,ಅಗಲವಾದ,largo
588,schmal::A,ಇಕ್ಕಟ್ಟಾದ,estreito
589,dicht::A,ದಟ್ಟ,denso
590,dick[Gegenstand]::A,ದಟ್ಟ,grosso
591,dünn::A,ತೆಳು,delgado
592,fein::A,ಕೋಮಲ,fino
593,fein::A,ಕೋಮಲ,subtil
594,fest::A,ಘನ,firme
595,fest::A,ಘನ,sólido
596,flach::A,ಚಪ್ಪಟೆ,plano
597,glatt::A,ನಯ,liso
598,hart::A,ಗಟ್ಟಿ,duro
599,weich::A,ಮೃದುವಾದ,mole
600,rund::A,ವರ್ತುಳ,redondo
601,spitz::A,ಮೊನಚಾದ,agudo
602,scharf::A,ತೀಕ್ಷ್ಣ,afiado
603,stumpf::A,ಮೊಂಡು,rombo
604,schwer::A,ಭಾರಿ,pesado
605,schön::A,ಸುಂದರ,belo
606,schön::A,ಸುಂದರ,bonito
607,heiß::A,ಬಿಸಿ,quente
608,warm::A,ಬಿಸಿ,quente
609,kalt::A,ತಣ್ಣನೆಯ,frio
610,kühl::A,ತಂಪಾದ,fresco
611,frisch::A,ನಿರ್ಮಲ,fresco
612,feucht::A,ಒದ್ದೆಯಾದ,húmido
613,nass::A,ಒದ್ದೆಯಾದ,molhado
614,trocken::A,ಶುಷ್ಕ,seco
615,voll::A,ತುಂಬಿದ,cheio
616,leer::A,ಖಾಲಿ,vazio
617,offen::A,ಮುಚ್ಚಲ್ಲದ,aberto
618,geschlossen::A,ಮುಚ್ಚಿದ,fechado
619,sauber::A,ಶುದ್ಧ,limpo
620,schmutzig::A,ಅಶುದ್ಧ,sujo
621,roh::A,ಹಸಿ,cru
622,reif::A,ಹಣ್ಣಾದ,maduro
623,lecker::A,ಗುಚಿಕರ,delicioso
624,süß::A,ಸಿಹಿ,doce
625,bitter::A,ಕಹಿ,amargo
626,sauer::A,ಹುಳಿಯಾದ,azedo
627,hell::A,ಹೊಳೆಯುವ,claro
628,dunkel::A,ಮಬ್ಬಾದ,escuro
629,dunkel::A,ಮಬ್ಬಾದ,sombrio
630,schwarz::A,ಕಪ್ಪು,preto
631,weiß::A,ಬಿಳಿಯ,branco
632,rot::A,ಕೆಂಪು,vermelho
633,gelb::A,ಹಳದಯ,amarelo
634,blau::A,ನೀಲ,azul
635,grün::A,ಕಾಯಾದ,verde
636,grau::A,ಬೂದುಬಣ್ಣದ,cinzento
637,bunt::A,ವರ್ಣರಂಜಿತ,colorido
638,billig::A,ಅಗ್ಗ,barato
639,teuer::A,ದುಬಾರಿಯಾದ,caro
640,wertvoll::A,ಅಮೂಲ್ಯ,valioso
641,wertvoll::A,ಅಮೂಲ್ಯ,precioso
642,blind::A,ಅಂಧ,cego
643,taub::A,ಕಿವುಡಾದ,surdo
644,kräftig::A,ಪ್ರಬಲ,forte
645,kräftig::A,ಪ್ರಬಲ,poderoso
646,stark::A,ಶಕ್ತಿವಂತ,forte
647,stark::A,ಶಕ್ತಿವಂತ,robusto
648,schwach::A,ದುರ್ಬಲ,débil
649,fett::A,ಕೊಬ್ಬಿದ,gordo
650,schlank::A,ತೆಳ್ಳಗಿನ,esbelto
651,hübsch::A,ಅಂದವಾದ,giro
652,hübsch::A,ಅಂದವಾದ,bonito
653,böse::A,ಕೆಟ್ಟ,mau
654,dumm::A,ಮಂದ,parvo
655,dumm::A,ಮಂದ,estúpido
656,faul::A,ಆಲಸ,preguiçoso
657,fleißig::A,ಕಡಗುವ,aplicado
658,fleißig::A,ಕಡಗುವ,diligente
659,geizig::A,ಜುಗ್ಗ,avarento
660,klug::A,ಚತುರ,prudente
661,klug::A,ಚತುರ,inteligente
662,geschickt::A,ದಕ್ಷ,hábil
663,lieb::A,ಪ್ರಿಯ,caro
664,lieb::A,ಪ್ರಿಯ,querido
665,lustig::A,ಖುಷಿಯಾದ,alegre
666,sanft::A,ಸೌಮ್ಯ,suave
667,sanft::A,ಸೌಮ್ಯ,brando
668,hungrig::A,ಹಸಿದ,faminto
669,krank::A,ಅಸ್ವಸ್ಥ,doente
670,krank::A,ಅಸ್ವಸ್ಥ,enfermo
671,nackt::A,ನಗ್ನ,nu
672,nackt::A,ನಗ್ನ,despido
673,traurig::A,ದುಃಖಿತ,triste
674,lebendig::A,ಜೀವಂತ,vivo
675,gut::A,ಒಳ್ಳೆಯ,bom
676,schlecht::A,ದುಷ್ಟ,mau
677,schlecht::A,ದುಷ್ಟ,ruim
678,richtig::A,ಸರಿ,justo
679,richtig::A,ಸರಿ,correcto
680,schlimm::A,ಅಸಹ್ಯ,mau
681,schlimm::A,ಅಸಹ್ಯ,grave
682,wahr::A,ನಿಜ,verdadeiro
683,alt::A,ಮುದಿ,velho
684,alt::A,ಮುದಿ,antigo
685,neu::A,ಹೊಸ,novo
686,ehemalig::A,ಮಾಜೀ,antigo
687,alt[Lebewesen]::A,ವೃದ್ಧ,velho
688,jung::A,ಎಳ,jovem
689,arm::A,ಬಡ,pobre
690,reich::A,ಶ್ರೀಮಂತ,rico
691,bekannt::A,ಅಪ್ತ,conhecido
692,berühmt::A,ಪ್ರಸಿದ್ಧ,famoso
693,berühmt::A,ಪ್ರಸಿದ್ಧ,célebre
694,fremd::A,ಪರಕೀಯ,alheio
695,fremd::A,ಪರಕೀಯ,estranho
696,verschieden::A,ಬೇರೆ,diverso
697,verschieden::A,ಬೇರೆ,diferente
698,nah::A,ಹತ್ತಿರವಾದ,próximo
699,fern::A,ದೂರದ,remoto
700,fern::A,ದೂರದ,distante
701,linker::A,ಎಡ,esquerdo
702,rechter::A,ಬಲ,direito
703,anderer::A,ಇತರ,outro
704,erster::A,ಪ್ರಥಮ,primeiro
705,zweiter::A,ದ್ವಿತೀಯ,segundo
706,dritter::A,ಮೂರನೆಯಜಗತ್ತು,terceiro
707,letzter::A,ಅಂತ್ಯ,final
708,letzter::A,ಅಂತ್ಯ,último
709,allein::ADV,ಒಬ್ಬನೇ,só
710,auf einmal::ADV,ಒಡನೆ,de vez
711,zusammen::ADV,ಒಟ್ಟಿಗೆ,juntos
712,lange::ADV,ದೀರ್ಘ,muito tempo
713,plötzlich::ADV,ಅನಾಮತ್ತು,de repente
714,sofort::ADV,ಜಾಗ್ರತೆ,imediatamente
715,später::ADV,ತರುವಾಯ,mais tarde
716,jetzt::ADV,ಈಗ,agora
717,heute::ADV,ಇಂದು,hoje
718,morgen::ADV,ನಾಳೆ,amanhã
719,bald::ADV,ಬೇಗ,logo
720,bald::ADV,ಬೇಗ,breve
721,dann::ADV,ಆಗ,então
722,dann::ADV,ಆಗ,depois
723,gestern::ADV,ನಿನ್ನೆ,ontem
724,einst::ADV,ಪೂರ್ವದಲ್ಲಿ,antigamente
725,damals::ADV,ಆಗ,então
726,danach::ADV,ಆಮೇಲೆ,logo
727,danach::ADV,ಆಮೇಲೆ,depois
728,vorher::ADV,ಮುಂಚೆ,antes
729,zuerst::ADV,ಮೊದಲಿಗೆ,primeiro
730,einmal::ADV,ಒಮ್ಮೆ,uma vez
731,manchmal::ADV,ಆಗಾಗ,às vezes
732,oft::ADV,ಅನೇಕಸಲ,muitas vezes
733,immer::ADV,ಯಾವಾಗಲೂ,sempre
734,niemals::ADV,ಯಾವಾಗಲೂ ಇಲ್ಲ,nunca
735,hier::ADV,ಇಲ್ಲಿ,cá
736,hier::ADV,ಇಲ್ಲಿ,aqui
737,hierhin::ADV,ಇತ್ತ,para cá
738,von hier::ADV,ಇಲ್ಲಿಂದ,daqui
739,dort::ADV,ಅಲ್ಲಿ,lá
740,dort::ADV,ಅಲ್ಲಿ,ali
741,dorthin::ADV,ಅಲ್ಲಿಗೆ,lá
742,dorthin::ADV,ಅಲ್ಲಿಗೆ,para lá
743,geradeaus::ADV,ಸೀದಾ,em frente
744,vorwärts::ADV,ಮುನ್ನೆಡೆವ,avante
745,rückwärts::ADV,ಹಿಂದುಗಡೆಗೆ,para trás
746,zurück::ADV,ಹಿಂದಕ್ಕೆ,atrás
747,unten::ADV,ಕೆಳಗೆ,debaixo
748,unten::ADV,ಕೆಳಗೆ,em baixo
749,hinab::ADV,ಕೆಳಕ್ಕೆ,para baixo
750,oben::ADV,ಮೇಲೆ,em cima
751,hinauf::ADV,ಮೇಲಕ್ಕೆ,para cima
752,überall::ADV,ಎಲ್ಲಸ್ಥಳಗಳು,em toda parte
753,nicht::ADV,ಇಲ್ಲ,não
754,nicht::ADV,ಅಲ್ಲ,não
755,ein wenig::ADV,ತುಸು,um pouco
756,ein wenig::ADV,ತುಸು,um bocado
757,kaum::ADV,ಕಠಿನವಾಗಿ,apenas
758,sehr::ADV,ಬಹು,muito
759,so::ADV,ಅಷ್ಟು,tão
760,so::ADV,ಅಷ್ಟು,assim
761,noch::ADV,ಇನ್ನು,ainda
762,nur::ADV,ಕೇವಲ,só
763,nur::ADV,ಕೇವಲ,apenas
764,nur::ADV,ಕೇವಲ,somente
765,schon::ADV,ಆಗಲೇ,já
766,wieder::ADV,ಪುನಃ,outra vez
767,vergebens::ADV,ನಿಷ್ಫಲವಾಗಿ,em vão
768,vor::PRP,ಮುಂದೆ,diante de
769,hinter::PRP,ಹಿಂದ,atrás de
770,unter::PRP,ಕೆಳ,sob
771,unter::PRP,ಕೆಳ,debaixo de
772,durch::PRP,ನೇರವಾಗಿ,por
773,durch::PRP,ನೇರವಾಗಿ,através de
774,neben::PRP,ಅಧರ ಬಲಿಕ,junto de
775,neben::PRP,ಅಧರ ಬಲಿಕ,ao lado de
776,zwischen::PRP,ನಡುವೆ,entre
777,wegen::PRP,ಅಧಕ್ಕಗಿ,por
778,wegen::PRP,ಅಧಕ್ಕಗಿ,por causa de
779,dies::PRN,ಈ,isto
780,das::PRN,ಅದು,isso
781,das::PRN,ಅದು,aquilo
782,alles::PRN,ಎಲ್ಲ,todo
783,ich::PRN,ನಾನು,eu
784,du::PRN,ನೀನು,tu
785,er::PRN,ಅವನು,ele
786,er::PRN,ಇವನು,ele
787,wir::PRN,ನಾವು,nós
788,ihr::PRN,ನೀವು,vós
789,ihr::PRN,ನೀವು,vocês
790,sie::PRN,ಅವರು,eles
791,was::FPRN,ಏನು,quê
792,wer::FPRN,ಯಾರಿಗೆ,quem
793,wo::FADV,ಎಲ್ಲಿ,onde
794,wohin::FADV,ಎಲ್ಲಿಗೆ,aonde
795,wohin::FADV,ಎಲ್ಲಿಗೆ,para onde
796,wie::FADV,ಹೇಗೆ,como
797,warum::FADV,ಏಕೆ,porquê
798,warum::FADV,ಏಕೆ,por que
799,wieviel::FNUM,ಎಷ್ಟು,quanto
800,eins::NUM,ಒಂದು,um
801,zwei::NUM,ಎರಡು,dois
802,drei::NUM,ಮೂರು,três
803,vier::NUM,ನಾಲ್ಕು,quatro
804,fünf::NUM,ಅಯ್ದು,cinco
805,sechs::NUM,ಆರು,seis
806,sieben::NUM,ಏಳು,sete
807,acht::NUM,ಎಂಟು,oito
808,neun::NUM,ಒಂಭಬತ್ತು,nove
809,zehn::NUM,ಹತ್ತು,dez
810,elf::NUM,ಹನ್ನೊಂದು,onze
811,zwölf::NUM,ಹನ್ನೆರಡು,doze
812,zwanzig::NUM,ಇಪ್ಪತ್ತು,vinte
813,dreißig::NUM,ಮೂವತ್ತು,trinta
814,vierzig::NUM,ನಲವತ್ತು,quarenta
815,fünfzig::NUM,ಐವತ್ತು,cinquenta
816,sechzig::NUM,ಅರುವತ್ತು,sessenta
817,siebzig::NUM,ಎಪ್ಪತ್ತು,setenta
818,achtzig::NUM,ಎಂಬತ್ತು,oitenta
819,neunzig::NUM,ತೊಂಬತ್ತು,noventa
820,hundert::NUM,ನೂರು,cem
821,hundert::NUM,ನೂರು,cento
822,tausend::NUM,ಸಾವಿರ,mil
823,und::CNJ,ಮತ್ತು,e
824,oder::CNJ,ಅಥವಾ,ou
825,stehen::V,ನಿಲ್ಲು,estar em pé
826,sitzen::V,ಕುಳ್ಳಿರು,estar sentado
827,liegen::V,ಮಲಗಿಕೊ,jazer
828,liegen::V,ಮಲಗಿಕೊ,estar deitado
829,hängen::V,ಇಳಿಯಬಿಡು,pender
830,hängen::V,ಇಳಿಯಬಿಡು,estar pendurado
831,werden::V,ಆಗು,tornar-se
832,passieren::V,ಆಗು,acontecer
833,beginnen::V,ಆರಂಭಿಸು,começar
834,enden::V,ಕೊನೆಗಾಣು,acabar
835,enden::V,ಕೊನೆಗಾಣು,terminar
836,wechseln::V,ಮಾರ್ಪಡಿಸು,variar
837,wechseln::V,ಮಾರ್ಪಡಿಸು,alternar
838,aufgehen[Sonne]::V,ಮೂಡು,nascer
839,untergehen[Sonne]::V,ಮುಳುಗು,pôr-se
840,scheinen[Sonne]::V,ಹೊಳೆ,brilhar
841,donnern::V,ಗುಡುಗಾಗು,trovejar
842,wehen::V,ತೀಡು,soprar
843,strömen::V,ಹರಿ,correr
844,fließen::V,ಹರಿ,fluir
845,sich drehen::V,ಸುತ್ತು,girar
846,schwanken::V,ಓಲಾಡು,oscilar
847,schwingen::V,ತೂಗು,vibrar
848,fallen::V,ಉದುರು,cair
849,brennen::V,ಉರಿ,arder
850,rauchen::V,ಹೊಗೆಬಿಡು,fumegar
851,regnen::V,ಸುರಿ,chover
852,gefrieren::V,ಹೆಪ್ಪುಗಟ್ಟು,gelar
853,gefrieren::V,ಹೆಪ್ಪುಗಟ್ಟು,congelar
854,tauen::V,ಬೆಚ್ಚಗಾಗು,derreter
855,tauen::V,ಬೆಚ್ಚಗಾಗು,descongelar
856,schmelzen::V,ಕರಗು,fundir-se
857,trocknen::V,ಒಣಗು,secar
858,sieden::V,ಕುದಿ,ferver
859,faulen::V,ಕೊಳೆ,estragar-se
860,verfaulen::V,ನಶಿಸು,apodrecer
861,reißen::V,ಒಡೆ,romper-se
862,versinken::V,ಮುಳುಗು,afundar-se
863,vergehen::V,ಸಾಗು,passar
864,erscheinen::V,ತೋರು,aparecer
865,verschwinden::V,ಮಾಯವಾಗು,desaparecer
866,sinken::V,ಕುಸಿ,descer
867,abnehmen::V,ತಗ್ಗು,diminuir
868,abnehmen::V,ತಗ್ಗು,decrescer
869,zunehmen::V,ಬೆಳೆ,crescer
870,zunehmen::V,ಬೆಳೆ,aumentar
871,steigen::V,ಉಬ್ಬು,subir
872,wachsen::V,ಬೆಳೆ,crescer
873,glänzen::V,ಮಿರುಗು,brilhar
874,funkeln::V,ಮಿನುಗು,cintilar
875,lärmen::V,ಶಬ್ದ ಮಾಡಲು,fazer barulho
876,läuten::V,ಬಾರಿಸು,chocalhar
877,klingeln::V,ಅನುರಣಿಸು,tocar
878,klirren::V,ಕಿಣಿಕಿಣಿಸು,tinir
879,brausen::V,ಅಬ್ಬರಿಸು,bramar
880,rauschen::V,ಮರ್ಮರಗುಟ್ಟಿಸು,murmurar
881,rauschen::V,ಮರ್ಮರಗುಟ್ಟಿಸು,rumorejar
882,klingen::V,ಉಸಿರು,soar
883,bellen::V,ಬಗುಳು,ladrar
884,heulen::V,ಅರಚು,uivar
885,blasen::V,ಗಾಳಿ ಊದು,soprar
886,pfeifen::V,ಸಿಳ್ಳೆಯೂದು,assobiar
887,schreien::V,ಕರೆ,gritar
888,stöhnen::V,ನರಳು,gemer
889,zittern::V,ನಡುಗು,tremer
890,leben::V,ಇರು,viver
891,geboren werden::V,ಉಂಟಾಗು,nascer
892,atmen::V,ಉಸಿರು,respirar
893,trinken::V,ಕುಡಿ,beber
894,essen::V,ತಿನ್ನು,comer
895,schlucken::V,ನುಂಗು,engolir
896,müde werden::V,ಬಳಲು,cansar-se
897,einschlafen::V,ನಿದ್ಧೆಹೋಗು,adormecer
898,schlafen::V,ನಿದ್ರಿಸು,dormir
899,aufwachen::V,ಏಳು,acordar
900,aufstehen::V,ಏಳು,levantar-se
901,sich erholen::V,ಸುಧಾರಿಸು,descansar
902,krank werden::V,ಬೇನೆಬೀಳು,adoecer
903,krank werden::V,ಬೇನೆಬೀಳು,ficar doente
904,krank sein::V,ಕೆಟ್ಟ ಎಂದು,estar doente
905,schmerzen::V,ಕಚ್ಚು,doer
906,husten::V,ಕೆಮ್ಮು,tossir
907,genesen::V,ಮತ್ತೆಹೊದಿಸು,convalescer
908,sterben::V,ಮೃತಪಡು,morrer
909,umkommen::V,ಹಾಳಾಗು,perecer
910,sich bewegen::V,ಚಲಿಸು,mover-se
911,sich rühren::V,ಕದಲು,mexer-se
912,sich erheben::V,ಏಳು,levantar-se
913,sich setzen::V,ಕೂರು,sentar-se
914,hinfallen::V,ಬೀಳು,cair
915,laufen::V,ನಡೆ,andar
916,laufen::V,ನಡೆ,caminhar
917,schreiten::V,ಮೆಲ್ಲಗೆ ನಡೆ,andar
918,schreiten::V,ಮೆಲ್ಲಗೆ ನಡೆ,caminhar
919,spazierengehen::V,ವಿಹರಿಸು,passear
920,eilen::V,ಮುನ್ನುಗ್ಗು,apressar-se
921,sich beeilen::V,ಆತುರಪಡು,apressar-se
922,sich beeilen::V,ಆತುರಪಡು,despachar-se
923,sausen::V,ಒಗೆ,correr
924,rennen::V,ಓಡು,correr
925,springen::V,ಜಿಗಿ,saltar
926,klettern::V,ಏರು,trepar
927,schaukeln::V,ತೂಗು,baloiçar
928,kriechen::V,ತೆವಳು,rastejar
929,kriechen::V,ತೆವಳು,arrastar-se
930,schwimmen::V,ಈಜು,nadar
931,tauchen::V,ಕೆಳಗಿಳಿ,mergulhar
932,rudern::V,ಸಾಗಿಸು,remar
933,fahren::V,ನಡೆಸು,ir
934,fliegen::V,ಹಾರು,voar
935,gehen::V,ಹೋಗು,ir
936,gehen::V,ಹೋಗು,andar
937,weggehen::V,ಹೊರಡು,partir
938,weggehen::V,ಹೊರಡು,ir-se embora
939,abfahren::V,ತೆರಳು,sair
940,abfahren::V,ತೆರಳು,partir
941,anhalten::V,ನಿಲ್ಲು,parar
942,hineingehen::V,ಒಳಹೊಗು,entrar
943,eintreten::V,ಒಳಹೊಗು,entrar
944,kommen::V,ಬರು,vir
945,ankommen::V,ಬರು,chegar
946,zurückkommen::V,ಹಿಂದಿರುಗು,voltar
947,zurückkommen::V,ಹಿಂದಿರುಗು,regressar
948,bleiben::V,ಇರು,ficar
949,bleiben::V,ಇರು,permanecer
950,warten::V,ಇರು,esperar
951,erwarten::V,ನಿರೀಕ್ಷಿಸು,esperar
952,erwarten::V,ನಿರೀಕ್ಷಿಸು,aguardar
953,suchen::V,ಹುಡುಕು,buscar
954,suchen::V,ಹುಡುಕು,procurar
955,finden::V,ಕಂಡುಕೊ,achar
956,finden::V,ಕಂಡುಕೊ,encontrar
957,versuchen::V,ಪ್ರಯತ್ನಿಸು,tentar
958,vorbereiten::V,ಸಿದ್ಧವಾಗು,preparar
959,lieben::V,ಪ್ರೀತಿಸು,amar
960,lieben::V,ಪ್ರೀತಿಸು,querer
961,mögen::V,ಇಷ್ಟಪಡು,gostar de
962,lachen::V,ನಗು,rir
963,lachen::V,ನಗು,rir-se
964,rühren::V,ಹೃದಯ ಸ್ಪರ್ಶಕ್ಕೆ,comover
965,weinen::V,ಅಳು,chorar
966,schimpfen::V,ಗೊಣಗು,ralhar
967,sich ärgern::V,ಗಣಗಾಡು,zangar-se
968,sich fürchten::V,ನಡುಗು,ter medo de
969,sich fürchten::V,ನಡುಗು,ter receio de
970,fürchten::V,ಹೆದರು,temer
971,fürchten::V,ಹೆದರು,recear
972,fliehen::V,ಓಡಿಹೋಗು,fugir
973,flüchten::V,ಪಾರಾಗು,refugiar-se
974,sehen::V,ಕಾಣು,ver
975,anschauen::V,ನೋಡು,olhar
976,ansehen::V,ನಿರೀಕ್ಷಿಸು,mirar
977,hören::V,ಕೇಳು,ouvir
978,zuhören::V,ಆಲಿಸು,escutar
979,probieren::V,ರುಚಿ ನೋಡು,provar
980,probieren::V,ರುಚಿ ನೋಡು,saborear
981,riechen::V,ಮೂಸು,cheirar
982,fühlen::V,ಸ್ಪರ್ಯಿಸಿತಿಳಿ,sentir
983,scheinen::V,ತೋರು,parecer
984,zu sehen sein::V,ಕಾಣಿಸು,estar à vista
985,vernehmen::V,ಕೇಳು,ouvir
986,frieren::V,ಚಳಿಯಿಂದ ಸೆಡೆದುಕೊ,ter frio
987,tun::V,ಮಾಡು,fazer
988,können::V,ಮಾಡಬಲ್ಲ,saber
989,wollen::V,ಬಯಸು,querer
990,anfangen::V,ಪ್ರಾರಂಭಿಸು,iniciar
991,beenden::V,ನಿಲ್ಲಿಸು,acabar
992,beenden::V,ನಿಲ್ಲಿಸು,terminar
993,aufhören::V,ಮುಗಿಸು,cessar
994,aufhören::V,ಮುಗಿಸು,desistir
995,gelingen::V,ಯಶಸ್ವಿಯಾಗು,sair bem
996,gelingen::V,ಯಶಸ್ವಿಯಾಗು,dar bom resultado
997,geraten::V,ಉತ್ಪತ್ತಿಮಾಡು,sair
998,geraten::V,ಉತ್ಪತ್ತಿಮಾಡು,dar resultado
999,öffnen::V,ತೆರೆ,abrir
1000,schließen::V,ಮುಚ್ಚು,fechar
1001,stellen::V,ಇಕ್ಕು,pôr
1002,stellen::V,ಇಕ್ಕು,colocar
1003,setzen::V,ಇಡು,pôr
1004,setzen::V,ಇಡು,meter
1005,legen::V,ಇಡು,pôr
1006,legen::V,ಇಡು,meter
1007,berühren::V,ತಾಕು,tocar
1008,verbinden::V,ಕೂಡಿಸು,unir
1009,verbinden::V,ಕೂಡಿಸು,ligar
1010,bedecken::V,ಮುಚ್ಚು,cobrir
1011,aufhängen::V,ತೂಗುಹಾಕು,pendurar
1012,anzünden::V,ಹತ್ತಿಸು,acender
1013,aufheben::V,ಆಯಿ,apanhar
1014,aufheben::V,ಆಯಿ,levantar
1015,zurücklassen::V,ಬಿಡು,deixar
1016,verlieren::V,ಕಳೆ,perder
1017,fallen lassen::V,ಬೀಳಿಸು,deixar cair
1018,machen::V,ಮಾಡು,fazer
1019,herstellen::V,ತಯಾರಿಸು,produzir
1020,bauen::V,ಕಟ್ಟು,edificar
1021,bauen::V,ಕಟ್ಟು,construir
1022,reparieren::V,ಸರಿಪಡಿಸು,reparar
1023,reparieren::V,ಸರಿಪಡಿಸು,consertar
1024,verbessern::V,ತಿದ್ದು,melhorar
1025,ändern::V,ಬದಲಾಯಿಸು,mudar
1026,ändern::V,ಬದಲಾಯಿಸು,alterar
1027,graben::V,ಅಗೆ,cavar
1028,beugen::V,ಬಗ್ಗಿಸು,curvar
1029,biegen::V,ಬಗ್ಗಿಸು,vergar
1030,drehen::V,ತಿರುಗು,girar
1031,wenden::V,ತಿರುಗು,virar
1032,wenden::V,ತಿರುಗು,voltar
1033,umdrehen::V,ತಿರುಗಿಸು,virar
1034,umdrehen::V,ತಿರುಗಿಸು,revolver
1035,heben::V,ಎತ್ತು,levantar
1036,hochheben::V,ಎತ್ತು,erguer
1037,hochheben::V,ಎತ್ತು,levantar
1038,ergreifen::V,ಆಕ್ರಮಿಸು,apanhar
1039,halten::V,ಹಿಡಿ,segurar
1040,drücken::V,ಒತ್ತು,apertar
1041,schieben::V,ನೂಕು,empurrar
1042,kratzen::V,ತರಚಿಕೊಳ್ಳು,raspar
1043,lecken::V,ನೆಕ್ಕು,lamber
1044,beißen::V,ಕಚ್ಚು,morder
1045,abreißen::V,ಹರಿ,arrancar
1046,abschneiden::V,ಕತ್ತರಿಸು,talhar
1047,binden::V,ಕಟ್ಟು,ligar
1048,stecken::V,ಸಿಕ್ಕಿಸು,meter
1049,stecken::V,ಸಿಕ್ಕಿಸು,enfiar
1050,brechen::V,ಮುರಿ,romper
1051,brechen::V,ಮುರಿ,quebrar
1052,klopfen::V,ತಟ್ಟು,bater
1053,hauen::V,ಹೊಡೆ,bater
1054,kleben::V,ಅಂಟಿಸು,colar
1055,reiben::V,ಉಜ್ಜು,esfregar
1056,streichen::V,ಹರಡು,barrar
1057,schleifen::V,ಮಸೆ,afiar
1058,schneiden::V,ಕತ್ತರಿಸು,cortar
1059,rütteln::V,ಕುಲುಕಿಸು,sacudir
1060,schütteln::V,ಅಲುಗಿಸು,abanar
1061,schütteln::V,ಅಲುಗಿಸು,sacudir
1062,schwenken::V,ತೂಗಾಡು,agitar
1063,schütten::V,ಎರೆ,deitar
1064,füllen::V,ತುಂಬಿಸು,encher
1065,einwickeln::V,ಹೊದಿಸು,envolver
1066,einwickeln::V,ಹೊದಿಸು,embrulhar
1067,tragen::V,ಹೊರು,levar
1068,tragen::V,ಹೊರು,trazer
1069,schleppen::V,ಜಗ್ಗು,arrastar
1070,ziehen::V,ಎಳೆ,puxar
1071,aufbewahren::V,ಇಟ್ಟುಕೊ,guardar
1072,aufbewahren::V,ಇಟ್ಟುಕೊ,conservar
1073,werfen::V,ಎಸೆ,lançar
1074,fangen::V,ಹಿಡಿ,apanhar
1075,packen::V,ಸೆಳೆ,agarrar
1076,verstecken::V,ಮುಚ್ಚಿಡು,esconder
1077,teilen::V,ವಿಭಜಿಸು,partir
1078,teilen::V,ವಿಭಜಿಸು,dividir
1079,schicken::V,ಕಳುಹಿಸು,enviar
1080,bringen::V,ತರು,trazer
1081,hinzufügen::V,ಕೂಡಿಸು,acrescentar
1082,bekommen::V,ಸಂಪಾದಿಸು,obter
1083,erhalten::V,ಪಡೆ,receber
1084,nehmen::V,ಹಿಡಿ,tomar
1085,wählen::V,ಆರಿಸು,eleger
1086,wählen::V,ಆರಿಸು,escolher
1087,auswählen::V,ಆಯಿ,escolher
1088,auswählen::V,ಆಯಿ,seleccionar
1089,bewahren::V,ರಕ್ಷಿಸಿಡು,guardar
1090,bewahren::V,ರಕ್ಷಿಸಿಡು,conservar
1091,behindern::V,ಅಡ್ಡಿಮಾಡು,impedir
1092,verderben::V,ಕೆಡಿಸು,estragar
1093,verderben::V,ಕೆಡಿಸು,corromper
1094,beschädigen::V,ಹಾಳುಮಾಡು,danificar
1095,zerbrechen::V,ಮುರಿ,romper
1096,zerbrechen::V,ಮುರಿ,quebrar
1097,zerreißen::V,ಸೀಳು,rasgar
1098,zerstören::V,ಅಳಿಸು,destruir
1099,verbrennen::V,ಸುಡು,queimar
1100,geben::V,ಕೊಡು,dar
1101,reichen::V,ಕೊಡು,passar
1102,schenken::V,ಅರ್ಪಿಸು,oferecer
1103,versprechen::V,ವಾಗ್ದಾನಮಾಡು,prometer
1104,wünschen::V,ಬಯಸು,desejar
1105,loben::V,ಹೊಗಳು,louvar
1106,küssen::V,ಚುಂಬಿಸು,beijar
1107,wiegen::V,ತೂಗು,embalar
1108,zudecken::V,ಹಾಸು,tapar
1109,zudecken::V,ಹಾಸು,cobrir
1110,wecken::V,ಎಬ್ಬಿಸು,acordar
1111,wecken::V,ಎಬ್ಬಿಸು,despertar
1112,zeigen::V,ತೋರಿಸು,mostrar
1113,führen::V,ದಾರಿತೋರಿಸು,guiar
1114,führen::V,ದಾರಿತೋರಿಸು,conduzir
1115,lehren::V,ಕಲಿಸು,ensinar
1116,unterrichten::V,ಬೋಧಿಸು,instruir
1117,aufziehen::V,ಸಲಹು,criar
1118,leiten::V,ಮುಂದಾಳಾಗಿರು ,dirigir
1119,leiten::V,ಮುಂದಾಳಾಗಿರು ,conduzir
1120,antreiben::V,ಓಡಿಸು,impelir
1121,lassen::V,ಮಾಡಲುಬಿಡು,fazer
1122,einladen::V,ಆಹ್ವಾನಿಸು,convidar
1123,vereinigen::V,ಒಂದಾಗು,unir
1124,vereinigen::V,ಒಂದಾಗು,reunir
1125,besuchen::V,ಭೇಟಿಯಾಗು,ir ver
