,Concept_ID,vep,ab
736,hier::ADV,täs,араҟа
737,hier::ADV,tägä,ара
738,hier::ADV,tägä,абра
739,hier::ADV,tägä,араҟа
740,hierhin::ADV,tänna,ара
741,hierhin::ADV,tänna,араҟа
742,von hier::ADV,täspäi,арантә
743,von hier::ADV,sid'päi,арантә
744,dort::ADV,sigä,уа
745,dorthin::ADV,sinna,уахь
746,dorthin::ADV,sinna,анахь
747,dorthin::ADV,nakkale,уахь
748,dorthin::ADV,nakkale,анахь
749,geradeaus::ADV,kohtha,ишиашоу
750,vorwärts::ADV,edehe,ҕхьаҟа
751,rückwärts::ADV,sel'gin,шьҭахьла
752,zurück::ADV,tagaze,шьҭахьҟа
753,unten::ADV,alahan,лбаа
754,hinab::ADV,alaz,алада
755,hinab::ADV,alahaks,алада
756,oben::ADV,ülähän,хыхь
757,hinauf::ADV,ülez,аҩада
758,hinauf::ADV,ülähäks,аҩада
759,überall::ADV,kaikjal,зегьынцьара
760,nicht::ADV,ei,-м
761,ein wenig::ADV,vähän,ҕыҭк
762,kaum::ADV,habi,аарлаҳәа
763,kaum::ADV,habi,афергьҳәа
764,sehr::ADV,lujas,даара
765,so::ADV,muga,ас
766,so::ADV,muga,абас
767,so::ADV,ninga,ас
768,so::ADV,ninga,абас
769,noch::ADV,völ,макьана
770,nur::ADV,järg,заҵәык
771,nur::ADV,vaiše,заҵәык
772,schon::ADV,jo,уажәшьҭа
773,schon::ADV,jo,аиҳа ипоу
774,wieder::ADV,möst,ҿыц
775,wieder::ADV,möst,дырҩегь
776,wieder::ADV,möst,дырҩегьых
777,vergebens::ADV,uhtei,баша
778,vor::PRP,edes,аҕхьа
779,hinter::PRP,taga,нхыҵ
780,unter::PRP,al,амҵа
781,unter::PRP,al,амҵан
782,durch::PRP,läbi,
783,durch::PRP,kal't,
784,neben::PRP,rindal,ааигуара
785,zwischen::PRP,keskes,абжьара
786,wegen::PRP,tagut,-иззы
787,wegen::PRP,tagut,-ҟнытә
788,dies::PRN,nece,ари
789,dies::PRN,nece,абри
790,das::PRN,se,Абни
791,das::PRN,se,убри
792,alles::PRN,kaik,зегьы
793,ich::PRN,minä,са
794,ich::PRN,minä,сара
795,du::PRN,sinä,бара
796,er::PRN,hän,иара
797,wir::PRN,mö,ҳара
798,ihr::PRN,tö,шәара
799,sie::PRN,hö,дара
800,was::FPRN,mi,
801,wer::FPRN,ken,дарбан
802,wo::FADV,kus,иабыкуу
803,wo::FADV,kus,аба-
804,wo::FADV,kus,ахь-
805,wohin::FADV,kuna,иабыкуу
806,wohin::FADV,kuna,аба-
807,wohin::FADV,kuna,ахь-
808,wie::FADV,kut,-шҕа
809,wie::FADV,mit',-шҕа
810,warum::FADV,mikš,избан
811,wieviel::FNUM,äjak,заҟа
812,wieviel::FNUM,kuverz',заҟа
813,eins::NUM,üks',акы
814,eins::NUM,üks',аӡәы
815,zwei::NUM,kaks',ҩба
816,drei::NUM,koume,хҕа
817,vier::NUM,nel'l',ҕшьба
818,fünf::NUM,viž,хəба
819,sechs::NUM,kuz',фба
820,sieben::NUM,seičeme,Бжьба
821,acht::NUM,kahesa,ааба
822,neun::NUM,ühesa,жәба
823,zehn::NUM,kümne,жәаба
824,elf::NUM,üks'toštkümne,жәеизатәи
825,zwölf::NUM,kaks'toštkümne,жәаҩа
826,zwanzig::NUM,kaks'kümne,ҩажәа
827,dreißig::NUM,koumekümne,ҩажәижәабатәи
828,vierzig::NUM,nel'l'kümne,ҩынҩажәа
829,fünfzig::NUM,vižkümne,ҩынҩажәеижәаба
830,sechzig::NUM,kuz'kümne,хынҩажәа
831,siebzig::NUM,seičemekümne,хынҩажәижәаба
832,achtzig::NUM,kahesakümne,ҕшьынҩажәа
833,neunzig::NUM,ühesakümne,ҕшьынҩажәижәаба
834,hundert::NUM,sada,шәкы
835,tausend::NUM,tuha,зқьы
836,und::CNJ,i,-и
837,und::CNJ,da,-и
838,oder::CNJ,vai,ма
839,stehen::V,seišta,агылазаара
840,sitzen::V,ištta,атəара
841,sitzen::V,ištta,атəа(заа)ра
842,liegen::V,venuda,аиара
843,hängen::V,ripta,акнаҳара
844,werden::V,lindä,аҟалара
845,werden::V,tehtas,аҟалара
846,passieren::V,ozaitas,аҟалара
847,beginnen::V,augotadas,алагара
848,enden::V,loptas,алгара
849,wechseln::V,vajehtadas,аҽыҧсахра
850,aufgehen[Sonne]::V,nousta,агылара
851,aufgehen[Sonne]::V,nousta,ахашлара
852,aufgehen[Sonne]::V,nousta,аҩаҵхахара
853,untergehen[Sonne]::V,lasktas,аҭашəара
854,scheinen[Sonne]::V,paštta,акаҧхара
855,donnern::V,juraita,адыдра
856,wehen::V,dölta,асра
857,wehen::V,puhuda,асра
858,strömen::V,valadas,акаҭəара
859,fließen::V,valuda,ацара
860,sich drehen::V,punotas,ахагьежьра
861,schwanken::V,čibuda,аҵысра
862,schwingen::V,čibuda,ахызазара
863,schwingen::V,čibuda,акьаандара
864,fallen::V,langeta,акаҳара
865,brennen::V,pallada,абылра
866,rauchen::V,savustada,ахылҵра
867,regnen::V,vihmda,аура
868,gefrieren::V,jäduda,аҵаара
869,gefrieren::V,kül'mdä,аҵаара
870,tauen::V,sulada,аӡҭра
871,schmelzen::V,sulada,ақəӡыҭра
872,schmelzen::V,sulada,аҭəара
873,trocknen::V,kuida,абара
874,trocknen::V,kuivehtuda,абара
875,sieden::V,kehuda,ашра
876,faulen::V,hapata,абаара
877,faulen::V,traudäs,абаара
878,verfaulen::V,hapata,абаара
879,verfaulen::V,hapata,аилашра
880,reißen::V,rebita,аҧжəара
881,versinken::V,upota,аӡааҟəрылара
882,vergehen::V,mända,ацара
883,erscheinen::V,ozutadas,ацəырҵра
884,verschwinden::V,hajeta,аҵашəкəара
885,sinken::V,väheta,атəара
886,sinken::V,väheta,алаҟəра
887,sinken::V,lasktas,атəара
888,sinken::V,lasktas,алаҟəра
889,abnehmen::V,peneta,ацӡаара
890,abnehmen::V,peneta,аиҵалара
891,zunehmen::V,ližaduda,аҽырҭбаара
892,zunehmen::V,ližaduda,аиҵыҵра
893,zunehmen::V,ližaduda,арацəахара
894,steigen::V,nousta,азҳара
895,steigen::V,nousta,ашьҭыҵра
896,steigen::V,nousta,адухара
897,steigen::V,nousta,ацлара
898,wachsen::V,kazda,азҳара
899,glänzen::V,loštta,ацыр-цырра
900,glänzen::V,loštta,ацыҩ-цыҩра
901,glänzen::V,loštta,аказказра
902,funkeln::V,hoštta,ашап-шапра
903,funkeln::V,hoštta,ацым-цымра
904,lärmen::V,robaita,ашьҭыбжьгара
905,lärmen::V,robaita,аҕьҕьаҳәа аилалара
906,läuten::V,judaita,аҵəҵəасра
907,klingeln::V,kelotada,аҵəҵəасра
908,klirren::V,biraita,ахьархьарра
909,klirren::V,biraita,архьархьарра
910,brausen::V,bruncta,аилаҽҽара
911,brausen::V,bruncta,еилашуера
912,rauschen::V,šobaita,
913,klingen::V,heläita,агара
914,klingen::V,heläita,ашьҭыбжь гара
915,bellen::V,nutta,ашра
916,heulen::V,ulaita,ауура
917,blasen::V,puhuda,аҭəҳəара
918,pfeifen::V,pistta,ашəшəра
919,pfeifen::V,vihelta,ашəшəра
920,schreien::V,kirkta,аҳəҳəара
921,schreien::V,kirkta,ахəаара
922,schreien::V,kirkta,аҟаара
923,schreien::V,kidastada,аҳəҳəара
924,schreien::V,kidastada,ахəаара
925,schreien::V,kidastada,аҟаара
926,stöhnen::V,ohkta,ақьра
927,stöhnen::V,voivotada,ақьра
928,zittern::V,säraita,аҵыс-ҵысра
929,leben::V,eläda,аҟазаара
930,geboren werden::V,sünduda,Аира
931,atmen::V,henktä,аҕсыҕ лагаҩагара
932,trinken::V,joda,ажəра
933,essen::V,söda,акрыфара
934,schlucken::V,lainata,албаадара
935,müde werden::V,väzuda,ааҕсара
936,müde werden::V,šuštuda,ааҕсара
937,einschlafen::V,uinota,ацəара
938,schlafen::V,magata,ацəазаара
939,schlafen::V,nukkuda,ацəазаара
940,aufwachen::V,heraštuda,аҿыхара
941,aufstehen::V,nousta,Агəылҵра
942,sich erholen::V,lebaitas,аҧсшьара
943,krank werden::V,läžegata,ачмазаҩхара
944,krank sein::V,läžuda,аҳəарҧсарра
945,schmerzen::V,kibištada,ахьра
946,husten::V,rügda,аимҳәара
947,genesen::V,tervehtuda,абзиахара
948,genesen::V,tervehtuda,аӷəӷəахара
949,sterben::V,kolda,аҧсра
950,umkommen::V,kolda,аҭахара
951,sich bewegen::V,likkuda,аиҭаҵра
952,sich rühren::V,likahtada,ақəацара
953,sich rühren::V,kubahtada,ақəацара
954,sich erheben::V,nousta,аҩагылара
955,sich setzen::V,išttas,атəара
956,hinfallen::V,langeta,акаҳара
957,laufen::V,kävuda,аныҟəара
958,schreiten::V,astta,ашьаҿа еихгара
959,schreiten::V,haškta,ашьаҿа еихгара
960,spazierengehen::V,kävelta,анеи-ааира
961,eilen::V,kiruhtada,аццакра
962,sich beeilen::V,kiruhtada,аццакра
963,sausen::V,fun'urta,аҧырра
964,sausen::V,fun'urta,иҭрысны
965,sausen::V,fun'urta,ишьҭҟьаны ацара
966,rennen::V,joksta,аҩра
967,springen::V,hüptä,аҧара
968,klettern::V,libuda,ақəлара
969,schaukeln::V,čibuda,аҟəараҟəанҽара
970,kriechen::V,ličtas,аҳəазара
971,schwimmen::V,ujuda,аӡсара
972,tauchen::V,čukautas,ахəӡааҵəира
973,rudern::V,souta,аҵшьра
974,fahren::V,ajada,акала
975,fahren::V,ajelda,акала
976,fliegen::V,leta,аҧырра
977,gehen::V,mända,аиҭаҵра
978,gehen::V,kävuda,аиҭаҵра
979,weggehen::V,päzda,ацара
980,weggehen::V,lähtta,ацара
981,abfahren::V,tönduda,адəықəлара
982,abfahren::V,tönduda,ацара
983,anhalten::V,seižutadas,ааныргылара
984,hineingehen::V,mända südäimehe,аҭалара
985,eintreten::V,tulda,аҩналара
986,kommen::V,tulda,аара
987,kommen::V,tulda,ааира
988,ankommen::V,tulda,ааира
989,ankommen::V,tulda,аара
990,ankommen::V,tulda,анеира
991,zurückkommen::V,pörtas,азыхынҳəра
992,bleiben::V,jäda,аанхара
993,bleiben::V,jäda,анхара
994,bleiben::V,jäda,аангылара
995,warten::V,varastada,азҧшзаара
996,erwarten::V,varastada,азҧшра
997,suchen::V,ectä,ашьҭазаара
998,finden::V,löuta,аҧшаара
999,versuchen::V,ladida,аҽазкра
1000,versuchen::V,rohkaita,аҽазкра
1001,vorbereiten::V,vaumita,армазеира
1002,lieben::V,armastada,абзиабара
1003,mögen::V,navedida,агəаҧхара
1004,lachen::V,nagrda,аччара
1005,rühren::V,likutada,арҵəуара
1006,weinen::V,itkta,аҵəуара
1007,schimpfen::V,laidas,ацəҳара
1008,schimpfen::V,pačatada,ацəҳара
1009,sich ärgern::V,rändüda,агəаара
1010,sich fürchten::V,varaita,аӡыӡара
1011,fürchten::V,varaita,ацəшəара
1012,fliehen::V,pageta,абналара
1013,fliehen::V,pageta,ацəцара
1014,flüchten::V,pageta,абналара
1015,flüchten::V,pageta,ацəцара
1016,flüchten::V,joksta,абналара
1017,flüchten::V,joksta,ацəцара
1018,sehen::V,nähta,абара
1019,anschauen::V,kacta,ахəаҧшра
1020,ansehen::V,kacta,ахəаҧшра
1021,hören::V,kulda,аҳара
1022,zuhören::V,kundeltas,азыӡырҩра
1023,probieren::V,mujada,аҧышəара
1024,riechen::V,rižada,афыҩра
1025,fühlen::V,mujada,анырра
1026,fühlen::V,mujada,ацәакырра
1027,scheinen::V,näguda,шәа
1028,scheinen::V,näguda,аацәырҵа
1029,zu sehen sein::V,näguda,
1030,vernehmen::V,kulištada,аҳара
1031,frieren::V,kül'mdä,ашəра
1032,frieren::V,kül'mdä,аҵаара
1033,tun::V,tehta,аҟаҵара
1034,können::V,voida,алшара
1035,können::V,mahtta,алшара
1036,wollen::V,himoita,аҭахра
1037,wollen::V,tahtoida,аҭахра
1038,anfangen::V,zavottä,алагара
1039,anfangen::V,augotada,алагара
1040,beenden::V,loptä,алгара
1041,aufhören::V,loptas,аҟəыҵра
1042,gelingen::V,lähtta,аура
1043,gelingen::V,lähtta,аманшəалахара
1044,gelingen::V,lähtta,алҵра
1045,gelingen::V,tehtas,аура
1046,gelingen::V,tehtas,аманшəалахара
1047,gelingen::V,tehtas,алҵра
1048,geraten::V,tulda,нзаарын
1049,öffnen::V,avaita,аартра
1050,schließen::V,saubata,аркра
1051,stellen::V,panda,аргылара
1052,stellen::V,seižutada,аргылара
1053,setzen::V,ištutada,артəара
1054,legen::V,panda,ақəҵара
1055,berühren::V,koskta,акьысра
1056,berühren::V,koskta,алакьысра
1057,berühren::V,käziduda,акьысра
1058,berühren::V,käziduda,алакьысра
1059,verbinden::V,ühtenzoitta,аҿаҳəара
1060,bedecken::V,katta,ақəршəра
1061,bedecken::V,peitta,ақəршəра
1062,aufhängen::V,riputada,акнаҳара
1063,anzünden::V,sütutada,аркра
1064,aufheben::V,leta,ашьҭыхра
1065,zurücklassen::V,jätta,аныжьра
1066,verlieren::V,kadotada,ацəыӡра
1067,fallen lassen::V,kirbotada,ацəкаҳара
1068,machen::V,säta,ачаҧара
1069,machen::V,tehta,ачаҧара
1070,herstellen::V,tehta,аиҵдара
1071,bauen::V,leta,аргылара
1072,bauen::V,sauda,аргылара
1073,reparieren::V,koheta,арҽеира
1074,verbessern::V,paremboita,аиҕьтəра
1075,ändern::V,vajehtada,аҧсахра
1076,graben::V,kaida,ажра
1077,graben::V,čongoida,ажра
1078,beugen::V,koverta,арҟəра
1079,beugen::V,koverta,архəара
1080,biegen::V,painda,арҟəра
1081,biegen::V,painda,архəара
1082,drehen::V,punotada,аргьежьра
1083,wenden::V,käta,
1084,wenden::V,kärauta,
1085,umdrehen::V,käta,аарҳәра
1086,heben::V,leta,аҩахара
1087,heben::V,leta,араҳара
1088,hochheben::V,libutada,ахагалара
1089,hochheben::V,libutada,ашьҭҳəара
1090,ergreifen::V,tabata,
1091,halten::V,pidada,акра
1092,drücken::V,painda,ақəрӷəӷəара
1093,schieben::V,žigutada,аҵгəара
1094,schieben::V,žigutada,агəара
1095,kratzen::V,künstä,ацəҟьара
1096,lecken::V,nolda,арбзара
1097,beißen::V,purda,ацҳара
1098,beißen::V,hambastada,ацҳара
1099,abreißen::V,ratketa,амжəара
1100,abschneiden::V,čapata,ахҵəара
1101,abschneiden::V,čapata,аҿахҵəара
1102,abschneiden::V,leikata,ахҵəара
1103,abschneiden::V,leikata,аҿахҵəара
1104,binden::V,sidoda,аҿаҳəара
1105,stecken::V,čokaita,алаҵара
1106,brechen::V,katkaita,аҧҵəара
1107,klopfen::V,kolkotada,асра
1108,hauen::V,löda,ақəкшара
1109,kleben::V,klejata,аҷабра
1110,reiben::V,hosta,арҟəыҷра
1111,reiben::V,törkita,арҟəыҷра
1112,reiben::V,jorotada,арҟəыҷра
1113,streichen::V,voita,ахьшьра
1114,schleifen::V,hijoida,ахра
1115,schleifen::V,teravzoitta,ахра
1116,schneiden::V,leikata,аҧҟара
1117,rütteln::V,heilutada,арҵысра
1118,schütteln::V,pudištada,аршəшəара
1119,schwenken::V,maihutada,аҟьара
1120,schütten::V,valada,аҭаҭəара
1121,füllen::V,täutta,арҭəра
1122,einwickeln::V,kärdä,алаҳəара
1123,tragen::V,kantta,аҩагара
1124,tragen::V,kandišta,аҩагара
1125,schleppen::V,vedätada,арҳəазара
1126,ziehen::V,vedada,ахара
1127,aufbewahren::V,kaita,аҵəахра
1128,werfen::V,čuta,аршəра
1129,werfen::V,tactä,аршəра
1130,fangen::V,püta,акра
1131,packen::V,tabata,анкра
1132,packen::V,tabata,аҵкаара
1133,verstecken::V,peitta,аҵəахра
1134,teilen::V,jagada,ашара
1135,schicken::V,oigeta,ашьҭра
1136,bringen::V,veda,аагара
1137,hinzufügen::V,ližata,ацҵара
1138,bekommen::V,sada,аҧшаара
1139,bekommen::V,sada,архиара
1140,bekommen::V,sada,аура
1141,erhalten::V,sada,аиура
1142,nehmen::V,otta,агара
1143,wählen::V,valita,алҧшаара
1144,auswählen::V,valita,алхра
1145,bewahren::V,kaita,
1146,behindern::V,telustada,аҧырхагахара
1147,verderben::V,travida,алгара
1148,verderben::V,travida,абжьыхра
1149,verderben::V,travida,аҧхасҭатəра
1150,beschädigen::V,satatada,аҧхасҭатəра
1151,zerbrechen::V,mureta,аҧҽра
1152,zerreißen::V,rebitada,аҧжəара
1153,zerstören::V,mureta,аилаҧыххаара
1154,verbrennen::V,poltta,абылра
1155,geben::V,antta,аҭара
1156,reichen::V,antta,аҭара
1157,schenken::V,lahjoita,аҩгара
1158,versprechen::V,toivotada,ақəргəыӷра
1159,wünschen::V,toivotada,
1160,loben::V,kitta,арҽхəара
1161,küssen::V,tervehtada,агəӡра
1162,wiegen::V,likutada,
1163,zudecken::V,katta,аҵахҩара
1164,zudecken::V,katta,ақəршəра
1165,wecken::V,noustatada,арҿыхара
1166,zeigen::V,ozutada,арбара
1167,führen::V,astutada,аныҟəгара
1168,lehren::V,opeta,арҵара
1169,unterrichten::V,opeta,арҧхьара
1170,aufziehen::V,kazvatada,ааӡара
1171,leiten::V,ohjata,ахагылазаара
1172,antreiben::V,rigehtoitta,арццакра
1173,lassen::V,käskta,арҟаҵара
1174,einladen::V,kucta,ааҕхьара
1175,einladen::V,kucta,анаҧхьара
1176,vereinigen::V,ühtenzoitta,аилаҵара
1177,besuchen::V,rižada,абара
1178,treffen::V,vastata,аҧылара
1179,sich versammeln::V,kägeta,аизара
1180,sich versammeln::V,sätas,аизара
1181,spielen::V,väta,ахəмарра
1182,singen::V,pajatada,ашəаҳəара
1183,tanzen::V,kargaita,акəашара
1184,sich trennen::V,erigata,аилыҵра
1185,verlassen::V,jätta,акажьра
1186,retten::V,päzutada,Аиқəрхара
1187,bewachen::V,varjoita,ахьчара
1188,schützen::V,kaita,ацəыхьчара
1189,verteidigen::V,kaita,ахьчара
1190,sich schlagen::V,torata,аисра
1191,schießen::V,ampta,ахысра
1192,siegen::V,vägestada,аиааира
1193,ärgern::V,verdutada,аргəаара
1194,ärgern::V,rändütada,аргəаара
1195,schlagen::V,löda,асра
1196,schlagen::V,löda,аҭасра
1197,schlagen::V,iškta,асра
1198,schlagen::V,iškta,аҭасра
1199,treten::V,peksta,
1200,treten::V,topsta,
1201,stechen::V,pystiä,алакшара
1202,stoßen::V,iškta,агəҭасра
1203,stoßen::V,pudištada,агəҭасра
1204,stehlen::V,vargastada,аӡара
1205,stören::V,keskustada,аҧырхагахара
1206,belästigen::V,tartuteldas,аргəамҵра
1207,verbergen::V,katelda,аӡара
1208,täuschen::V,manitada,ажьара
1209,betrügen::V,manitada,ажьара
1210,töten::V,rikta,ашьра
1211,töten::V,surmita,ашьра
1212,wohnen::V,eläda,анхара
1213,arbeiten::V,rata,аусура
1214,sammeln::V,kogota,аҟəшəара
1215,pflücken::V,poimda,аҿыршəара
1216,pflücken::V,poimda,аҿыхра
1217,jagen::V,mecata,ашəарыцара
1218,fischen::V,kalatada,аҧсыӡ икуеит
1219,fassen::V,tabata,акра
1220,hüten::V,paimeta,арҳəра
1221,hüten::V,paimeta,ахьчара
1222,treiben::V,ajada,акацара
1223,anbinden::V,küttestada,адҳəалара
1224,anbinden::V,sidoda,адҳəалара
1225,füttern::V,sötta,акырҿаҵара
1226,melken::V,lüpsta,ахьара
1227,hacken::V,sauda,аҟəаҟəара
1228,gießen::V,valada,аҵаҭəара
1229,reifen::V,küpseta,ашəра
1230,reifen::V,küpseta,аҟалара
1231,zubereiten::V,vaumištada,ацура
1232,kochen::V,keitta,ажəра
1233,backen::V,paštta,аӡра
1234,braten::V,žarda,аӡра
1235,umrühren::V,segoitada,аилрыхра
1236,stricken::V,kudoda,аҧара
1237,nähen::V,ombelta,аӡахра
1238,färben::V,mujutada,ашəра
1239,reinigen::V,puhtastada,арыцқьара
1240,waschen::V,pesta,аӡәӡәара
1241,abwischen::V,pühktä,арбара
1242,spülen::V,huhtoida,аҭыршара
1243,fegen::V,pühkta,аҧссара
1244,kehren::V,uhoita,
1245,baden::V,kül'ptäs,аҽыкəабара
1246,sich waschen::V,pestas,аҽыӡəӡəара
1247,ausziehen::V,riičta,ашəыхра
1248,ausziehen::V,rušta,ашəыхра
1249,anziehen::V,panda päle,ашəҵара
1250,anziehen::V,panda kädehe,ашəҵара
1251,anziehen::V,panda jaugha,ашəҵара
1252,sich anziehen::V,sobdas,аҽеилаҳəара
1253,kämmen::V,harjata,аҳəара
1254,schmücken::V,čomitada,арҧшӡара
1255,sagen::V,sanuda,аҳəара
1256,sprechen::V,pagišta,ацəажəара
1257,reden::V,pagišta,ацəажəара
1258,reden::V,pagišta,аицәажәара
1259,sich unterhalten::V,lodaita,аицәажәара
1260,fragen::V,küzuda,азҵаара
1261,bitten::V,pakita,аҳəара
1262,erzählen::V,sanuda,аҳəара
1263,erzählen::V,starinoita,аҳəара
1264,mitteilen::V,tedotada,азыцҳара
1265,nennen::V,nimitada,ахьӡҵара
1266,rufen::V,kucta,азҿыҭра
1267,prahlen::V,kittäs,аҽхəара
1268,übersetzen::V,käta,аиҭагара
1269,denken::V,meletada,азхəыцра
1270,glauben::V,uskta,ахаҵара
1271,bemerken::V,homaita,агəаҭара
1272,erkennen::V,tundištada,адырра
1273,begreifen::V,tabata,аилкаара
1274,verstehen::V,el'geta,аҳара
1275,verstehen::V,toimetada,аҳара
1276,lernen::V,opetas,аҵара
1277,wissen::V,teta,адырра
1278,sich erinnern an::V,johtutada,агəаларшəара
1279,vergessen::V,unohtada,ахашҭра
1280,messen::V,märita,ашəара
1281,zählen::V,lugeda,аҧхьаӡара
1282,rechnen::V,lugeda,аҳасабра
1283,lesen::V,lugeda,аҧхьара
1284,malen::V,pirta,
1285,zeichnen::V,pirta,
1286,schreiben::V,kirjutada,
1287,besitzen::V,omištada,амазаара
1288,kaufen::V,ostta,Аахəара
1289,verkaufen::V,möda,аҭира
1290,bezahlen::V,maksta,ахҭынҵара
1291,bezahlen::V,maksta,ашəара
1292,zahlen::V,maksta,ашəара
1293,beherrschen::V,valdoita,
1294,ertragen::V,tirpta,ачҳара
