,Concept_ID,kn,av
543,schmal::A,ಇಕ್ಕಟ್ಟಾದ,къваридаб
544,dicht::A,ದಟ್ಟ,ризаб
545,dick[Gegenstand]::A,ದಟ್ಟ,бицатаб
546,dünn::A,ತೆಳು,тӏеренаб
547,fein::A,ಕೋಮಲ,тӏеренаб
548,fest::A,ಘನ,къвакӏараб
549,flach::A,ಚಪ್ಪಟೆ,чӏепараб
550,glatt::A,ನಯ,цӏвакараб
551,hart::A,ಗಟ್ಟಿ,кьварараб
552,weich::A,ಮೃದುವಾದ,тамахаб
553,rund::A,ವರ್ತುಳ,гургинаб
554,spitz::A,ಮೊನಚಾದ,бегӏераб
555,scharf::A,ತೀಕ್ಷ್ಣ,рекӏараб
556,stumpf::A,ಮೊಂಡು,тӏехӏараб
557,stumpf::A,ಮೊಂಡು,рекӏинчӏеб
558,schwer::A,ಭಾರಿ,бакӏаб
559,schön::A,ಸುಂದರ,берцинаб
560,heiß::A,ಬಿಸಿ,лагьараб
561,warm::A,ಬಿಸಿ,хинаб
562,kalt::A,ತಣ್ಣನೆಯ,квачараб
563,kühl::A,ತಂಪಾದ,квачараб
564,frisch::A,ನಿರ್ಮಲ,цӏияб
565,feucht::A,ಒದ್ದೆಯಾದ,рагьараб
566,nass::A,ಒದ್ದೆಯಾದ,би́ччараб
567,trocken::A,ಶುಷ್ಕ,бакъвараб
568,voll::A,ತುಂಬಿದ,
569,leer::A,ಖಾಲಿ,чӏобогояб
570,offen::A,ಮುಚ್ಚಲ್ಲದ,рагьараб
571,geschlossen::A,ಮುಚ್ಚಿದ,рахараб-къараб
572,sauber::A,ಶುದ್ಧ,бацӏцӏадаб
573,schmutzig::A,ಅಶುದ್ಧ,гъизараб
574,roh::A,ಹಸಿ,хамаб
575,roh::A,ಹಸಿ,гӏатӏгояб
576,reif::A,ಹಣ್ಣಾದ,барщараб
577,lecker::A,ಗುಚಿಕರ,тӏагӏамаб
578,süß::A,ಸಿಹಿ,гьуинаб
579,bitter::A,ಕಹಿ,кьогӏаб
580,sauer::A,ಹುಳಿಯಾದ,цӏекӏаб
581,hell::A,ಹೊಳೆಯುವ,канаб
582,dunkel::A,ಮಬ್ಬಾದ,бецӏаб
583,schwarz::A,ಕಪ್ಪು,чӏегӏераб
584,weiß::A,ಬಿಳಿಯ,хъахӏаб
585,rot::A,ಕೆಂಪು,багӏараб
586,gelb::A,ಹಳದಯ,гӏобилаб
587,gelb::A,ಹಳದಯ,тӏогьилаб
588,blau::A,ನೀಲ,хъахӏилаб
589,grün::A,ಕಾಯಾದ,гӏурччинаб
590,grau::A,ಬೂದುಬಣ್ಣದ,накӏкӏуяб
591,bunt::A,ವರ್ಣರಂಜಿತ,къвекӏаб
592,bunt::A,ವರ್ಣರಂಜಿತ,чара-гъараб
593,billig::A,ಅಗ್ಗ,учузаб
594,teuer::A,ದುಬಾರಿಯಾದ,хири́яб
595,wertvoll::A,ಅಮೂಲ್ಯ,къиматаб
596,blind::A,ಅಂಧ,беццаб
597,taub::A,ಕಿವುಡಾದ,гъугъаб
598,kräftig::A,ಪ್ರಬಲ,гучаб
599,stark::A,ಶಕ್ತಿವಂತ,къуватаб
600,schwach::A,ದುರ್ಬಲ,гӏажизаб
601,fett::A,ಕೊಬ್ಬಿದ,кьарияб
602,schlank::A,ತೆಳ್ಳಗಿನ,чергесаб
603,hübsch::A,ಅಂದವಾದ,гьайбатаб
604,böse::A,ಕೆಟ್ಟ,ракӏквешаб
605,dumm::A,ಮಂದ,гьагаб
606,dumm::A,ಮಂದ,гӏантаб
607,faul::A,ಆಲಸ,кӏохӏалаб
608,faul::A,ಆಲಸ,кӏухӏа́лаб
609,fleißig::A,ಕಡಗುವ,хӏаракатаб
610,geizig::A,ಜುಗ್ಗ,къарумаб
611,klug::A,ಚತುರ,лумияб
612,geschickt::A,ದಕ್ಷ,махщел бугев
613,lieb::A,ಪ್ರಿಯ,гӏазизаб
614,lustig::A,ಖುಷಿಯಾದ,кепаб
615,sanft::A,ಸೌಮ್ಯ,хӏалимаб
616,sanft::A,ಸೌಮ್ಯ,хӏере́наб
617,hungrig::A,ಹಸಿದ,бакъараб
618,krank::A,ಅಸ್ವಸ್ಥ,щокъаб
619,krank::A,ಅಸ್ವಸ್ಥ,унтараб
620,nackt::A,ನಗ್ನ,гӏицӏаб
621,nackt::A,ನಗ್ನ,чӏанкӏараб
622,traurig::A,ದುಃಖಿತ,пашманаб
623,lebendig::A,ಜೀವಂತ,чӏагояб
624,gut::A,ಒಳ್ಳೆಯ,лъикӏаб
625,schlecht::A,ದುಷ್ಟ,къадараб
626,richtig::A,ಸರಿ,битӏараб
627,schlimm::A,ಅಸಹ್ಯ,нажасаб
628,schlimm::A,ಅಸಹ್ಯ,къабихӏаб
629,wahr::A,ನಿಜ,хӏакъаб
630,wahr::A,ನಿಜ,битӏараб
631,alt::A,ಮುದಿ,басрияб
632,neu::A,ಹೊಸ,цӏияб
633,ehemalig::A,ಮಾಜೀ,цебе́госеб
634,alt[Lebewesen]::A,ವೃದ್ಧ,хераб
635,jung::A,ಎಳ,тӏинчӏаб
636,jung::A,ಎಳ,гӏолохъанаб
637,arm::A,ಬಡ,пакъираб
638,reich::A,ಶ್ರೀಮಂತ,бечедаб
639,bekannt::A,ಅಪ್ತ,лъалеб
640,berühmt::A,ಪ್ರಸಿದ್ಧ,машгьураб
641,fremd::A,ಪರಕೀಯ,чияр
642,verschieden::A,ಬೇರೆ,батӏи-батӏияб
643,nah::A,ಹತ್ತಿರವಾದ,гӏагарда бугеб
644,fern::A,ದೂರದ,рикӏкӏадаб
645,linker::A,ಎಡ,квегӏаб
646,rechter::A,ಬಲ,кваранаб
647,anderer::A,ಇತರ,батӏияб
648,erster::A,ಪ್ರಥಮ,тӏоцебесеб
649,zweiter::A,ದ್ವಿತೀಯ,кӏиабилеб
650,dritter::A,ಮೂರನೆಯಜಗತ್ತು,лъабабилеб
651,letzter::A,ಅಂತ್ಯ,ахирисеб
652,allein::ADV,ಒಬ್ಬನೇ,ялгъузго
653,auf einmal::ADV,ಒಡನೆ,цихӏинтӏаго
654,zusammen::ADV,ಒಟ್ಟಿಗೆ,цойида
655,lange::ADV,ದೀರ್ಘ,
656,plötzlich::ADV,ಅನಾಮತ್ತು,цойидасанго
657,sofort::ADV,ಜಾಗ್ರತೆ,гьебсагӏат
658,später::ADV,ತರುವಾಯ,
659,jetzt::ADV,ಈಗ,гьанже
660,heute::ADV,ಇಂದು,жакъа
661,morgen::ADV,ನಾಳೆ,метер
662,bald::ADV,ಬೇಗ,гьабсагӏаталъ
663,dann::ADV,ಆಗ,цинги
664,gestern::ADV,ನಿನ್ನೆ,сон
665,einst::ADV,ಪೂರ್ವದಲ್ಲಿ,цин
666,damals::ADV,ಆಗ,гьебмехалъ
667,damals::ADV,ಆಗ,гьебмехалда
668,danach::ADV,ಆಮೇಲೆ,цинги
669,danach::ADV,ಆಮೇಲೆ,хадуса
670,vorher::ADV,ಮುಂಚೆ,цебе
671,zuerst::ADV,ಮೊದಲಿಗೆ,тӏоцебе
672,einmal::ADV,ಒಮ್ಮೆ,цинцӏул
673,einmal::ADV,ಒಮ್ಮೆ,цихӏин
674,einmal::ADV,ಒಮ್ಮೆ,цоцӏул
675,manchmal::ADV,ಆಗಾಗ,олоцӏул
676,oft::ADV,ಅನೇಕಸಲ,гӏемерго
677,immer::ADV,ಯಾವಾಗಲೂ,кидаго
678,niemals::ADV,ಯಾವಾಗಲೂ ಇಲ್ಲ,киданиги
679,hier::ADV,ಇಲ್ಲಿ,аниб
680,hierhin::ADV,ಇತ್ತ,анибехун
681,von hier::ADV,ಇಲ್ಲಿಂದ,гьаниса
682,dort::ADV,ಅಲ್ಲಿ,гьениб
683,dorthin::ADV,ಅಲ್ಲಿಗೆ,гьадаба
684,geradeaus::ADV,ಸೀದಾ,битӏутӏа
685,vorwärts::ADV,ಮುನ್ನೆಡೆವ,цебехун
686,rückwärts::ADV,ಹಿಂದುಗಡೆಗೆ,нахъ-нахъ
687,zurück::ADV,ಹಿಂದಕ್ಕೆ,нахъе
688,unten::ADV,ಕೆಳಗೆ,ахакь
689,unten::ADV,ಕೆಳಗೆ,гъоркь
690,hinab::ADV,ಕೆಳಕ್ಕೆ,эхебе
691,oben::ADV,ಮೇಲೆ,тӏад
692,oben::ADV,ಮೇಲೆ,тӏадехун
693,hinauf::ADV,ಮೇಲಕ್ಕೆ,эхеде
694,überall::ADV,ಎಲ್ಲಸ್ಥಳಗಳು,кибго
695,nicht::ADV,ಇಲ್ಲ,
696,nicht::ADV,ಅಲ್ಲ,
697,ein wenig::ADV,ತುಸು,дагьабго
698,kaum::ADV,ಕಠಿನವಾಗಿ,хӏалалъ
699,sehr::ADV,ಬಹು,кутакалда
700,so::ADV,ಅಷ್ಟು,гьедин
701,noch::ADV,ಇನ್ನು,жеги
702,nur::ADV,ಕೇವಲ,гӏӣцӏго
703,schon::ADV,ಆಗಲೇ,
704,wieder::ADV,ಪುನಃ,на́хъеги
705,vergebens::ADV,ನಿಷ್ಫಲವಾಗಿ,чӏалгӏаде
706,vor::PRP,ಮುಂದೆ,цебе
707,hinter::PRP,ಹಿಂದ,хадуса
708,unter::PRP,ಕೆಳ,ахакь
709,unter::PRP,ಕೆಳ,гъоркь
710,durch::PRP,ನೇರವಾಗಿ,
711,neben::PRP,ಅಧರ ಬಲಿಕ,аскӏо
712,zwischen::PRP,ನಡುವೆ,гьоркьоб
713,wegen::PRP,ಅಧಕ್ಕಗಿ,гьелда
714,dies::PRN,ಈ,гьаб
715,dies::PRN,ಈ,гьеб
716,das::PRN,ಅದು,доб
717,alles::PRN,ಎಲ್ಲ,
718,ich::PRN,ನಾನು,дун
719,du::PRN,ನೀನು,дуца
720,er::PRN,ಅವನು,доб
721,er::PRN,ಇವನು,доб
722,wir::PRN,ನಾವು,ниж
723,ihr::PRN,ನೀವು,нуж
724,sie::PRN,ಅವರು,дол
725,sie::PRN,ಅವರು,эл
726,was::FPRN,ಏನು,щиб
727,wer::FPRN,ಯಾರಿಗೆ,щиб
728,wo::FADV,ಎಲ್ಲಿ,киб
729,wo::FADV,ಎಲ್ಲಿ,кибехун
730,wohin::FADV,ಎಲ್ಲಿಗೆ,кибехун
731,wie::FADV,ಹೇಗೆ,кин
732,warum::FADV,ಏಕೆ,щай
733,wieviel::FNUM,ಎಷ್ಟು,кигӏан
734,eins::NUM,ಒಂದು,цо
735,zwei::NUM,ಎರಡು,кӏиго
736,drei::NUM,ಮೂರು,лъабго
737,vier::NUM,ನಾಲ್ಕು,ункъо
738,fünf::NUM,ಅಯ್ದು,щуго
739,sechs::NUM,ಆರು,анлъго
740,sieben::NUM,ಏಳು,анкьго
741,acht::NUM,ಎಂಟು,микьго
742,neun::NUM,ಒಂಭಬತ್ತು,ичӏго
743,zehn::NUM,ಹತ್ತು,анцӏго
744,elf::NUM,ಹನ್ನೊಂದು,анцӏила цо
745,zwölf::NUM,ಹನ್ನೆರಡು,кӏиго-анцӏила
746,zwanzig::NUM,ಇಪ್ಪತ್ತು,къого
747,dreißig::NUM,ಮೂವತ್ತು,лъеберго
748,vierzig::NUM,ನಲವತ್ತು,кӏикъого
749,fünfzig::NUM,ಐವತ್ತು,кӏикъо́ялда анцӏго
750,sechzig::NUM,ಅರುವತ್ತು,лъабкъого
751,siebzig::NUM,ಎಪ್ಪತ್ತು,лъабкъо́ялда анцӏго
752,achtzig::NUM,ಎಂಬತ್ತು,ункъого
753,neunzig::NUM,ತೊಂಬತ್ತು,ункъоялда а́нцӏила
754,hundert::NUM,ನೂರು,нусго
755,tausend::NUM,ಸಾವಿರ,азарго
756,und::CNJ,ಮತ್ತು,ва
757,und::CNJ,ಮತ್ತು,-ги
758,oder::CNJ,ಅಥವಾ,ялъуни
759,stehen::V,ನಿಲ್ಲು,бахъунчӏезе
760,sitzen::V,ಕುಳ್ಳಿರು,гӏодов чӏезе
761,liegen::V,ಮಲಗಿಕೊ,бегизе
762,hängen::V,ಇಳಿಯಬಿಡು,базе
763,werden::V,ಆಗು,бахъине
764,passieren::V,ಆಗು,лъугьине
765,passieren::V,ಆಗು,лъугьа-бахъине
766,beginnen::V,ಆರಂಭಿಸು,байбихьизе
767,enden::V,ಕೊನೆಗಾಣು,лъугӏизе
768,wechseln::V,ಮಾರ್ಪಡಿಸು,хиса-басизе
769,wechseln::V,ಮಾರ್ಪಡಿಸು,хисизе
770,aufgehen[Sonne]::V,ಮೂಡು,баккизе
771,untergehen[Sonne]::V,ಮುಳುಗು,щинкӏизе
772,scheinen[Sonne]::V,ಹೊಳೆ,къалъ-къалъизе
773,donnern::V,ಗುಡುಗಾಗು,гъугъазе
774,wehen::V,ತೀಡು,пуйзе
775,strömen::V,ಹರಿ,чвахизе
776,fließen::V,ಹರಿ,чвахизе
777,sich drehen::V,ಸುತ್ತು,сверизе
778,schwanken::V,ಓಲಾಡು,хьвагӏезе
779,schwanken::V,ಓಲಾಡು,багъа-бачаризе
780,schwingen::V,ತೂಗು,щвартӏезе
781,fallen::V,ಉದುರು,бортизе
782,brennen::V,ಉರಿ,рекӏине
783,rauchen::V,ಹೊಗೆಬಿಡು,кӏкӏуй буризе
784,regnen::V,ಸುರಿ,базе
785,gefrieren::V,ಹೆಪ್ಪುಗಟ್ಟು,гӏу́низе
786,tauen::V,ಬೆಚ್ಚಗಾಗು,биаризе
787,schmelzen::V,ಕರಗು,биине
788,trocknen::V,ಒಣಗು,бакъвазе
789,sieden::V,ಕುದಿ,гьалдезе
790,faulen::V,ಕೊಳೆ,махӏцине
791,verfaulen::V,ನಶಿಸು,туризе
792,reißen::V,ಒಡೆ,бихъизе
793,versinken::V,ಮುಳುಗು,гъанкъизе
794,vergehen::V,ಸಾಗು,базе
795,vergehen::V,ಸಾಗು,бахъизе
796,vergehen::V,ಸಾಗು,ине
797,erscheinen::V,ತೋರು,баккизе
798,verschwinden::V,ಮಾಯವಾಗು,къине
799,verschwinden::V,ಮಾಯವಾಗು,билизе
800,sinken::V,ಕುಸಿ,гӏодо́бе ккезе
801,abnehmen::V,ತಗ್ಗು,тӏаса камизе
802,zunehmen::V,ಬೆಳೆ,гӏемерлъизе
803,steigen::V,ಉಬ್ಬು,бахине
804,wachsen::V,ಬೆಳೆ,кӏодолъизе
805,glänzen::V,ಮಿರುಗು,цӏвакизе
806,funkeln::V,ಮಿನುಗು,паркъезе
807,lärmen::V,ಶಬ್ದ ಮಾಡಲು,хъудизе
808,lärmen::V,ಶಬ್ದ ಮಾಡಲು,чӏиргъдизе
809,läuten::V,ಬಾರಿಸು,кьабизе
810,klingeln::V,ಅನುರಣಿಸು,кьабизе
811,klirren::V,ಕಿಣಿಕಿಣಿಸು,зваргъизе
812,brausen::V,ಅಬ್ಬರಿಸು,гьалаглъизе
813,rauschen::V,ಮರ್ಮರಗುಟ್ಟಿಸು,шуршудизе
814,klingen::V,ಉಸಿರು,бахъине
815,bellen::V,ಬಗುಳು,гъанчдезе
816,heulen::V,ಅರಚು,рурудизе
817,blasen::V,ಗಾಳಿ ಊದು,гьохьизе
818,pfeifen::V,ಸಿಳ್ಳೆಯೂದು,гьещтӏезе
819,schreien::V,ಕರೆ,ахӏизе
820,schreien::V,ಕರೆ,ахӏдезе
821,stöhnen::V,ನರಳು,зигардизе
822,zittern::V,ನಡುಗು,дарран
823,zittern::V,ನಡುಗು,гьаргьадизе
824,leben::V,ಇರು,бетӏербахъизе
825,geboren werden::V,ಉಂಟಾಗು,лъугьине
826,atmen::V,ಉಸಿರು,хӏухьел биччазе
827,trinken::V,ಕುಡಿ,гьекъезе
828,essen::V,ತಿನ್ನು,квине
829,essen::V,ತಿನ್ನು,кваназе
830,schlucken::V,ನುಂಗು,кӏкӏвине
831,schlucken::V,ನುಂಗು,къулчӏизе
832,müde werden::V,ಬಳಲು,сваказе
833,einschlafen::V,ನಿದ್ಧೆಹೋಗು,кьижизе
834,einschlafen::V,ನಿದ್ಧೆಹೋಗು,гъапуллъизе
835,schlafen::V,ನಿದ್ರಿಸು,кьижизе
836,aufwachen::V,ಏಳು,бигьине
837,aufstehen::V,ಏಳು,бахъине
838,aufstehen::V,ಏಳು,тӏадебахъине
839,sich erholen::V,ಸುಧಾರಿಸು,хьи бахъизе
840,sich erholen::V,ಸುಧಾರಿಸು,хӏалхьи гьабизе
841,krank werden::V,ಬೇನೆಬೀಳು,унтизе
842,krank sein::V,ಕೆಟ್ಟ ಎಂದು,унтизе
843,schmerzen::V,ಕಚ್ಚು,унтизе
844,husten::V,ಕೆಮ್ಮು,хъегӏизе
845,genesen::V,ಮತ್ತೆಹೊದಿಸು,лъилъизе
846,sterben::V,ಮೃತಪಡು,хвезе
847,umkommen::V,ಹಾಳಾಗು,гьалаглъизе
848,sich bewegen::V,ಚಲಿಸು,багъаризе
849,sich bewegen::V,ಚಲಿಸು,багъаргъизе
850,sich rühren::V,ಕದಲು,багъаризе
851,sich erheben::V,ಏಳು,тӏадебахъине
852,sich erheben::V,ಏಳು,бахъине
853,sich setzen::V,ಕೂರು,гӏодов чӏезе
854,hinfallen::V,ಬೀಳು,щапизе
855,laufen::V,ನಡೆ,хьвадизе
856,schreiten::V,ಮೆಲ್ಲಗೆ ನಡೆ,чӏезе
857,spazierengehen::V,ವಿಹರಿಸು,тира-сверизе
858,eilen::V,ಮುನ್ನುಗ್ಗು,ракӏхӏалакине
859,eilen::V,ಮುನ್ನುಗ್ಗು,дуризе
860,sich beeilen::V,ಆತುರಪಡು,дуризе
861,sich beeilen::V,ಆತುರಪಡು,гӏедегӏизе
862,sausen::V,ಒಗೆ,тӏуризе
863,rennen::V,ಓಡು,бекеризе
864,springen::V,ಜಿಗಿ,кӏанцӏизе
865,klettern::V,ಏರು,хархадизе
866,schaukeln::V,ತೂಗು,гьерщезе
867,kriechen::V,ತೆವಳು,хъурщизе
868,schwimmen::V,ಈಜು,лъедезе
869,tauchen::V,ಕೆಳಗಿಳಿ,букъардизе
870,rudern::V,ಸಾಗಿಸು,хазе
871,fahren::V,ನಡೆಸು,ине
872,fliegen::V,ಹಾರು,боржине
873,gehen::V,ಹೋಗು,ине
874,weggehen::V,ಹೊರಡು,ине
875,abfahren::V,ತೆರಳು,къокъине
876,anhalten::V,ನಿಲ್ಲು,чӏезе
877,anhalten::V,ನಿಲ್ಲು,тархъизе
878,anhalten::V,ನಿಲ್ಲು,лъалхъизе
879,hineingehen::V,ಒಳಹೊಗು,тӏаделъугьине
880,eintreten::V,ಒಳಹೊಗು,лъугьине
881,kommen::V,ಬರು,бачӏине
882,ankommen::V,ಬರು,щвезе
883,ankommen::V,ಬರು,тӏадебачӏине
884,zurückkommen::V,ಹಿಂದಿರುಗು,тадбуссине
885,zurückkommen::V,ಹಿಂದಿರುಗು,тӏадбуссине
886,bleiben::V,ಇರು,чӏезе
887,bleiben::V,ಇರು,хутӏизе
888,warten::V,ಇರು,чӏезе
889,erwarten::V,ನಿರೀಕ್ಷಿಸು,балагьизе
890,suchen::V,ಹುಡುಕು,балагьизе
891,finden::V,ಕಂಡುಕೊ,батизе
892,versuchen::V,ಪ್ರಯತ್ನಿಸು,хӏалбихьизе
893,vorbereiten::V,ಸಿದ್ಧವಾಗು,хӏадурлъизабизе
894,lieben::V,ಪ್ರೀತಿಸು,балай бегьизе
895,mögen::V,ಇಷ್ಟಪಡು,бокьизе
896,lachen::V,ನಗು,белъизе
897,rühren::V,ಹೃದಯ ಸ್ಪರ್ಶಕ್ಕೆ,
898,weinen::V,ಅಳು,гӏодизе
899,schimpfen::V,ಗೊಣಗು,гъанчдезе
900,sich ärgern::V,ಗಣಗಾಡು,вагъизе
901,sich ärgern::V,ಗಣಗಾಡು,ццида́хине
902,sich fürchten::V,ನಡುಗು,хӏинкъизе
903,fürchten::V,ಹೆದರು,беркъазе
904,fürchten::V,ಹೆದರು,хӏинкъа-къазе
905,fliehen::V,ಓಡಿಹೋಗು,лъутизе
906,flüchten::V,ಪಾರಾಗು,лъутизе
907,sehen::V,ಕಾಣು,бихьизе
908,anschauen::V,ನೋಡು,бертӏамизе
909,anschauen::V,ನೋಡು,балагьизе
910,ansehen::V,ನಿರೀಕ್ಷಿಸು,бала-гъалагьизе
911,hören::V,ಕೇಳು,рагӏизе
912,zuhören::V,ಆಲಿಸು,гӏенеккизе
913,probieren::V,ರುಚಿ ನೋಡು,кӏалдиб хъва́зе
914,probieren::V,ರುಚಿ ನೋಡು,чӏамизе
915,riechen::V,ಮೂಸು,су́нтӏизе
916,fühlen::V,ಸ್ಪರ್ಯಿಸಿತಿಳಿ,чӏвазе
917,scheinen::V,ತೋರು,
918,zu sehen sein::V,ಕಾಣಿಸು,бихьизе
919,vernehmen::V,ಕೇಳು,рагӏизе
920,frieren::V,ಚಳಿಯಿಂದ ಸೆಡೆದುಕೊ,цӏорозе
921,tun::V,ಮಾಡು,гьабизе
922,können::V,ಮಾಡಬಲ್ಲ,кӏвезе
923,können::V,ಮಾಡಬಲ್ಲ,лъазе
924,wollen::V,ಬಯಸು,бокьизе
925,anfangen::V,ಪ್ರಾರಂಭಿಸು,байбихьизе
926,beenden::V,ನಿಲ್ಲಿಸು,тӏубазабизе
927,beenden::V,ನಿಲ್ಲಿಸು,лъугӏизабизе
928,aufhören::V,ಮುಗಿಸು,бахъизе
929,gelingen::V,ಯಶಸ್ವಿಯಾಗು,бахъизе
930,geraten::V,ಉತ್ಪತ್ತಿಮಾಡು,бахъизе
931,öffnen::V,ತೆರೆ,рагьизе
932,schließen::V,ಮುಚ್ಚು,къазе
933,stellen::V,ಇಕ್ಕು,чӏвазе
934,setzen::V,ಇಡು,рекӏинабизе
935,setzen::V,ಇಡು,гӏодор чӏезаризе
936,legen::V,ಇಡು,лъезе
937,berühren::V,ತಾಕು,хъвазе
938,verbinden::V,ಕೂಡಿಸು,хьухьине
939,verbinden::V,ಕೂಡಿಸು,бухьине
940,bedecken::V,ಮುಚ್ಚು,кквезе
941,aufhängen::V,ತೂಗುಹಾಕು,базе
942,anzünden::V,ಹತ್ತಿಸು,бакизе
943,anzünden::V,ಹತ್ತಿಸು,рекӏинабизе
944,aufheben::V,ಆಯಿ,
945,zurücklassen::V,ಬಿಡು,тезе
946,verlieren::V,ಕಳೆ,билизабизе
947,fallen lassen::V,ಬೀಳಿಸು,бортизабизе
948,machen::V,ಮಾಡು,гьабизе
949,herstellen::V,ತಯಾರಿಸು,гьабизе
950,herstellen::V,ತಯಾರಿಸು,хӏадурлъизабизе
951,bauen::V,ಕಟ್ಟು,базе
952,bauen::V,ಕಟ್ಟು,гьабизе
953,reparieren::V,ಸರಿಪಡಿಸು,къачӏазе
954,verbessern::V,ತಿದ್ದು,лъикӏлъизабизе
955,ändern::V,ಬದಲಾಯಿಸು,хисизабизе
956,graben::V,ಅಗೆ,бухъизе
957,beugen::V,ಬಗ್ಗಿಸು,хьетӏизабизе
958,biegen::V,ಬಗ್ಗಿಸು,гьетӏизабизе
959,drehen::V,ತಿರುಗು,тиризабизе
960,drehen::V,ತಿರುಗು,свердизабизе
961,wenden::V,ತಿರುಗು,бегизе
962,umdrehen::V,ತಿರುಗಿಸು,бегизе
963,umdrehen::V,ತಿರುಗಿಸು,бега-битӏизе
964,heben::V,ಎತ್ತು,борхизе
965,hochheben::V,ಎತ್ತು,борхалъизабизе
966,hochheben::V,ಎತ್ತು,борхизе
967,ergreifen::V,ಆಕ್ರಮಿಸು,кквезе
968,halten::V,ಹಿಡಿ,кквезе
969,drücken::V,ಒತ್ತು,къазе
970,drücken::V,ಒತ್ತು,къанцӏу́зе
971,drücken::V,ಒತ್ತು,къвал ба́зе
972,schieben::V,ನೂಕು,хъилдизе
973,kratzen::V,ತರಚಿಕೊಳ್ಳು,хачазе
974,lecken::V,ನೆಕ್ಕು,чӏикӏизе
975,beißen::V,ಕಚ್ಚು,хӏанчӏизе
976,beißen::V,ಕಚ್ಚು,хӏанчӏизабизе
977,abreißen::V,ಹರಿ,тӏезе
978,abreißen::V,ಹರಿ,тӏезабизе
979,abschneiden::V,ಕತ್ತರಿಸು,къотӏизе
980,binden::V,ಕಟ್ಟು,бухьине
981,stecken::V,ಸಿಕ್ಕಿಸು,къазабизе
982,brechen::V,ಮುರಿ,бекизе
983,klopfen::V,ತಟ್ಟು,дванкезе
984,hauen::V,ಹೊಡೆ,базе
985,kleben::V,ಅಂಟಿಸು,бацӏцӏине
986,reiben::V,ಉಜ್ಜು,хачазе
987,streichen::V,ಹರಡು,бахине
988,streichen::V,ಹರಡು,жужазе
989,schleifen::V,ಮಸೆ,лъухьизе
990,schneiden::V,ಕತ್ತರಿಸು,къотӏизе
991,rütteln::V,ಕುಲುಕಿಸು,багъа-бачаризабизе
992,schütteln::V,ಅಲುಗಿಸು,кӏобокӏизе
993,schwenken::V,ತೂಗಾಡು,гьесадизе
994,schwenken::V,ತೂಗಾಡು,хьвагӏезабизе
995,schütten::V,ಎರೆ,тӏезе
996,füllen::V,ತುಂಬಿಸು,цӏезабизе
997,einwickeln::V,ಹೊದಿಸು,жемизе
998,tragen::V,ಹೊರು,баччизе
999,schleppen::V,ಜಗ್ಗು,бехъерхъизе
1000,ziehen::V,ಎಳೆ,цӏазе
1001,aufbewahren::V,ಇಟ್ಟುಕೊ,цӏунизе
1002,werfen::V,ಎಸೆ,рехизе
1003,fangen::V,ಹಿಡಿ,кквезе
1004,packen::V,ಸೆಳೆ,кквезе
1005,verstecken::V,ಮುಚ್ಚಿಡು,бахчизе
1006,teilen::V,ವಿಭಜಿಸು,бикьизе
1007,schicken::V,ಕಳುಹಿಸು,битӏизе
1008,bringen::V,ತರು,баччизе
1009,hinzufügen::V,ಕೂಡಿಸು,жубазе
1010,bekommen::V,ಸಂಪಾದಿಸು,щвезе
1011,erhalten::V,ಪಡೆ,щвезе
1012,erhalten::V,ಪಡೆ,босизе
1013,nehmen::V,ಹಿಡಿ,босизе
1014,wählen::V,ಆರಿಸು,бищизе
1015,auswählen::V,ಆಯಿ,тӏасабищизе
1016,bewahren::V,ರಕ್ಷಿಸಿಡು,цӏунизе
1017,behindern::V,ಅಡ್ಡಿಮಾಡು,квекӏен гьабизе
1018,verderben::V,ಕೆಡಿಸು,хвезабизе
1019,beschädigen::V,ಹಾಳುಮಾಡು,галгъазабизе
1020,zerbrechen::V,ಮುರಿ,щущазабизе
1021,zerreißen::V,ಸೀಳು,бихъизе
1022,zerstören::V,ಅಳಿಸು,биххизабизе
1023,verbrennen::V,ಸುಡು,бухӏизе
1024,geben::V,ಕೊಡು,кьезе
1025,reichen::V,ಕೊಡು,кьезе
1026,schenken::V,ಅರ್ಪಿಸು,кьезе
1027,versprechen::V,ವಾಗ್ದಾನಮಾಡು,назру гьабизе
1028,wünschen::V,ಬಯಸು,бокьизе
1029,loben::V,ಹೊಗಳು,беццизе
1030,loben::V,ಹೊಗಳು,бецца-бекъизе
1031,küssen::V,ಚುಂಬಿಸು,баизе
1032,wiegen::V,ತೂಗು,чӏучӏадизабизе
1033,zudecken::V,ಹಾಸು,тӏадбигъине
1034,wecken::V,ಎಬ್ಬಿಸು,бигьинабизе
1035,zeigen::V,ತೋರಿಸು,бихьизабизе
1036,führen::V,ದಾರಿತೋರಿಸು,бачине
1037,lehren::V,ಕಲಿಸು,малъизе
1038,lehren::V,ಕಲಿಸು,цӏализабизе
1039,unterrichten::V,ಬೋಧಿಸು,цӏализабизе
1040,aufziehen::V,ಸಲಹು,гӏезабизе
1041,leiten::V,ಮುಂದಾಳಾಗಿರು ,нухмалъи гьабизе
1042,antreiben::V,ಓಡಿಸು,гӏедегӏизабизе
1043,lassen::V,ಮಾಡಲುಬಿಡು,
1044,einladen::V,ಆಹ್ವಾನಿಸು,ахӏизе
1045,einladen::V,ಆಹ್ವಾನಿಸು,тӏадеахӏизе
