,Concept_ID,kv,fi
793,sie::PRN,нія,he
794,was::FPRN,мый,mikä
795,wer::FPRN,кин,ken
796,wer::FPRN,кин,kuka
797,wo::FADV,кытӧн,missä
798,wohin::FADV,кытчӧ,mihin
799,wie::FADV,дзик,miten
800,wie::FADV,дзик,kuinka
801,warum::FADV,мыля,miksi
802,warum::FADV,мыйсянь,miksi
803,wieviel::FNUM,мымда,paljonko
804,wieviel::FNUM,мымда,kuinka paljon
805,eins::NUM,ӧт,yksi
806,zwei::NUM,кык,kaksi
807,drei::NUM,куим,kolme
808,vier::NUM,нёль,neljä
809,fünf::NUM,вит,viisi
810,sechs::NUM,квать,kuusi
811,sieben::NUM,сизим,seitsemän
812,acht::NUM,кыкьямыс,kahdeksan
813,neun::NUM,ӧкмыс,yhdeksän
814,zehn::NUM,дас,kymmenen
815,elf::NUM,дасотік,yksitoista
816,zwölf::NUM,даскык,kaksitoista
817,zwanzig::NUM,кыкдас,kaksikymmentä
818,dreißig::NUM,куимдас,kolmekymmentä
819,vierzig::NUM,нёльдас,neljäkymmentä
820,fünfzig::NUM,витдас,viisikymmentä
821,sechzig::NUM,кватьдас,kuusikymmentä
822,siebzig::NUM,сизимдас,seitsemänkymmentä
823,achtzig::NUM,кыкьямысдас,kahdeksankymmentä
824,neunzig::NUM,ӧкмысдас,yhdeksänkymmentä
825,hundert::NUM,сто,sata
826,tausend::NUM,тысяча,tuhat
827,und::CNJ,и,ja
828,und::CNJ,да,ja
829,oder::CNJ,или,tai
830,stehen::V,сулавны,seisoa
831,sitzen::V,пукавны,istua
832,liegen::V,куйлыны,maata
833,hängen::V,ӧшавны,riippua
834,werden::V,лоны,tulla
835,werden::V,лоны,joutua
836,passieren::V,аркмыны,sattua
837,passieren::V,аркмыны,tapahtua
838,beginnen::V,петны,alkaa
839,enden::V,-сь,loppua
840,enden::V,-сь,päättyä
841,enden::V,бырны,loppua
842,enden::V,бырны,päättyä
843,wechseln::V,вежсьыны,vaihtua
844,wechseln::V,вежсьыны,vaihdella
845,aufgehen[Sonne]::V,петавны,nousta
846,untergehen[Sonne]::V,пуксьыны,laskea
847,scheinen[Sonne]::V,югьявны,paistaa
848,donnern::V,гымавны,jyristä
849,wehen::V,пӧлявны,tuulla
850,wehen::V,пӧлявны,puhaltaa
851,strömen::V,киссьыны,virrata
852,fließen::V,визывтны,valua
853,fließen::V,визывтны,juosta
854,sich drehen::V,бергавны,pyöriä
855,schwanken::V,кӧвьясьны,horjua
856,schwingen::V,дюттясьны,heilua
857,schwingen::V,дюттясьны,värähdellä
858,fallen::V,усьны,pudota
859,fallen::V,усьны,langeta
860,brennen::V,сотчыны,palaa
861,rauchen::V,тшынасьны,savuta
862,regnen::V,зэрны,sataa
863,gefrieren::V,гегдыны,jäätyä
864,tauen::V,сывны,sulaa
865,schmelzen::V,сывны,sulaa
866,trocknen::V,косьмыны,kuivua
867,sieden::V,пизьны,kiehua
868,faulen::V,нёльзьыны,mädätä
869,verfaulen::V,тӧрмыны,mädätä
870,verfaulen::V,тӧрмыны,mädäntyä
871,verfaulen::V,сiсьмыны,mädätä
872,verfaulen::V,сiсьмыны,mädäntyä
873,reißen::V,косясьны,revetä
874,versinken::V,вӧйны,upota
875,versinken::V,вӧйны,vajota
876,vergehen::V,мунны,kulua
877,erscheinen::V,мыччисьны,ilmestyä
878,verschwinden::V,ӧшны,kadota
879,sinken::V,ямны,vajota
880,abnehmen::V,ямны,vähetä
881,zunehmen::V,паськавны,kasvaa
882,zunehmen::V,паськавны,lisääntyä
883,steigen::V,лэбтiсьны,nousta
884,wachsen::V,быдмыны,kasvaa
885,glänzen::V,свиттявны,kiiltää
886,funkeln::V,югйовтлыны,kipinöidä
887,funkeln::V,югйӧв-керны,kipinöidä
888,lärmen::V,чавзыны,meluta
889,läuten::V,диньгыны,soida
890,klingeln::V,силькӧтны,soida
891,klirren::V,жольӧтны,kalista
892,brausen::V,гуасьны,kohista
893,rauschen::V,кышӧтны,kohista
894,klingen::V,горавны,soida
895,bellen::V,увтны,haukkua
896,bellen::V,вувтны,haukkua
897,heulen::V,уннявны,ulvoa
898,blasen::V,пӧлявны,puhaltaa
899,pfeifen::V,пиксыны,viheltää
900,schreien::V,айзыны,kirkua
901,stöhnen::V,ойзыны,voihkia
902,stöhnen::V,ружтыны,voihkia
903,zittern::V,легьявны,vapista
904,leben::V,овны,elää
905,geboren werden::V,шогмыны,syntyä
906,atmen::V,лолавны,hengittää
907,trinken::V,юны,juoda
908,essen::V,сёйны,syödä
909,schlucken::V,ньылавны,niellä
910,müde werden::V,мыдзны,uupua
911,einschlafen::V,ланьтны,uinahtaa
912,schlafen::V,узьны,maata
913,schlafen::V,узьны,nukkua
914,aufwachen::V,саймыны,herätä
915,aufwachen::V,пальмыны,herätä
916,aufstehen::V,сувтны,nousta
917,aufstehen::V,сувтны,nousta ylös
918,sich erholen::V,шоччисьлыны,levätä
919,krank werden::V,моржитны,sairastua
920,krank sein::V,шогавны,potea
921,krank sein::V,шогавны,sairastaa
922,krank sein::V,визьӧтны,potea
923,krank sein::V,визьӧтны,sairastaa
924,schmerzen::V,висьны,särkeä
925,schmerzen::V,висьны,kivistää
926,husten::V,кашляйтны,yskiä
927,genesen::V,бурдны,toipua
928,sterben::V,кувны,kuolla
929,umkommen::V,вийсьыны,saada surmansa
930,umkommen::V,вийсьыны,kuolla
931,sich bewegen::V,локны,liikkua
932,sich bewegen::V,ветлӧтны,liikkua
933,sich rühren::V,вӧрзьӧтчыны,liikahtaa
934,sich erheben::V,сувтны,nousta
935,sich setzen::V,пуксьыны,istuutua
936,hinfallen::V,пӧрласьны,kaatua
937,laufen::V,мунны,kävellä
938,schreiten::V,тальччавны,astua
939,schreiten::V,тальччавны,astella
940,spazierengehen::V,котрасьны,kävellä
941,eilen::V,тэрмасьны,kiirehtiä
942,sich beeilen::V,тэрмасьны,kiirehtiä
943,sich beeilen::V,тэрмасьны,olla kiireissään
944,sausen::V,вирдавны-котӧртны,rynnätä
945,sausen::V,вирдавны-котӧртны,viilettää
946,springen::V,чеччавны,hypätä
947,klettern::V,кышасьны,kiivetä
948,schaukeln::V,чурликасьны,kiikkua
949,kriechen::V,кыскасьны-мунны,ryömiä
950,schwimmen::V,вартчыны,uida
951,tauchen::V,сунгисьны ваӧ,sukeltaa
952,rudern::V,сынны,soutaa
953,fahren::V,мунны,ajaa
954,fahren::V,мунны,kulkea
955,fliegen::V,лэбавны,lentää
956,gehen::V,мунны,käydä
957,weggehen::V,мунны,lähteä
958,weggehen::V,мунны,poistua
959,abfahren::V,иньдӧтчыны,lähteä
960,abfahren::V,мунны,lähteä
961,anhalten::V,сувтны,pysähtyä
962,anhalten::V,сувтны,seisahtua
963,hineingehen::V,пырны,mennä sisään
964,eintreten::V,пырны,astua sisään
965,kommen::V,локны,tulla
966,ankommen::V,локны,saapua
967,zurückkommen::V,бертны,palata
968,zurückkommen::V,панӧвтсьыны,palata
969,bleiben::V,кольччыны,jäädä
970,bleiben::V,кольччыны,viipyä
971,warten::V,видзчисьны,odottaa
972,erwarten::V,видзчисьны,odottaa
973,suchen::V,кошшыны,etsiä
974,finden::V,адззыны,löytää
975,versuchen::V,пондыны,yrittää
976,versuchen::V,пондӧтны,yrittää
977,vorbereiten::V,лӧсьӧтны,valmistaa
978,lieben::V,милуйтны,pitää
979,lieben::V,милуйтны,rakastaa
980,mögen::V,радейтны,pitää
981,mögen::V,радейтны,tykätä
982,lachen::V,серавны,nauraa
983,rühren::V,сьӧлӧм вӧрзьӧтны,liikuttaa
984,weinen::V,горзыны,itkeä
985,schimpfen::V,видчыны,haukkua
986,sich ärgern::V,лёкавны,suuttua
987,sich fürchten::V,повны,pelätä
988,fürchten::V,повны,pelätä
989,fliehen::V,пышшыны,paeta
990,flüchten::V,пышшыны,paeta
991,sehen::V,адззыны,nähdä
992,anschauen::V,видзӧтны,katsoa
993,ansehen::V,видзӧтны,katsoa
994,hören::V,кывны,kuulla
995,zuhören::V,кывзыны,kuunnella
996,probieren::V,пешлыны,maistaa
997,riechen::V,дукавны,haistaa
998,fühlen::V,кывны,tuntea
999,scheinen::V,декуйтчыны,tuntua
1000,zu sehen sein::V,тыдавны,näkyä
1001,vernehmen::V,тӧдмавны,kuulla
1002,frieren::V,гегдыны,palella
1003,tun::V,керны,tehdä
1004,können::V,вермыны,osata
1005,wollen::V,мӧдны,tahtoa
1006,anfangen::V,петны,ruveta
1007,anfangen::V,петны,aloittaa
1008,beenden::V,ештӧтны,lopettaa
1009,beenden::V,керыштны,lopettaa
1010,aufhören::V,дугдыны,loppua
1011,gelingen::V,шогмыны,onnistua
1012,geraten::V,мыччисьны,sujua
1013,geraten::V,мыччисьны,joutua
1014,öffnen::V,осьтны,avata
1015,öffnen::V,осьтны,aukaista
1016,schließen::V,пӧднавны,sulkea
1017,stellen::V,сувтӧтны,panna
1018,stellen::V,сувтӧтны,asettaa
1019,setzen::V,пуксьӧтны,panna
1020,setzen::V,пуксьӧтны,istuttaa
1021,legen::V,пуктыны,panna
1022,legen::V,пуктыны,asettaa
1023,berühren::V,вӧрзьӧтны,koskea
1024,berühren::V,вӧрзьӧтны,koskettaa
1025,verbinden::V,йитны,liittää
1026,verbinden::V,йитны,yhdistää
1027,bedecken::V,вевттьыны,kattaa
1028,bedecken::V,вевттьыны,peittää
1029,aufhängen::V,ӧшӧтны,ripustaa
1030,anzünden::V,ӧзтыны,sytyttää
1031,aufheben::V,лэбтыны,ylös nostaa
1032,aufheben::V,лэбтыны,nostaa
1033,zurücklassen::V,кольны,jättää
1034,verlieren::V,ӧштыны,kadottaa
1035,fallen lassen::V,уськӧтны,pudottaa
1036,machen::V,керны,tehdä
1037,herstellen::V,вӧчны,tuottaa
1038,herstellen::V,вӧчны,valmistaa
1039,bauen::V,строитны,rakentaa
1040,reparieren::V,вочны,korjata
1041,verbessern::V,бурсьӧтны,parantaa
1042,ändern::V,вежны,muuttaa
1043,graben::V,гарйыны,kaivaa
1044,beugen::V,кусіньтны,taivuttaa
1045,biegen::V,чукыльтыштны,taivuttaa
1046,drehen::V,бергӧтны,kääntää
1047,wenden::V,бергӧтны,kääntää
1048,umdrehen::V,бергӧтны,kääntää
1049,heben::V,лэбтыны,nostaa
1050,heben::V,лэбтыны,kohottaa
1051,hochheben::V,лэбтыны,nostaa
1052,ergreifen::V,кватитны,tarttua
1053,halten::V,видзны,pitää
1054,drücken::V,личкыны,painaa
1055,drücken::V,личкыны,puristaa
1056,schieben::V,тойлавны,työntää
1057,kratzen::V,шаркӧтны,raapia
1058,lecken::V,нювны,nuolla
1059,beißen::V,йирны,purra
1060,abreißen::V,орӧтны,repiä
1061,abschneiden::V,шӧрыштны,leikata poikki
1062,abschneiden::V,шӧрыштны,leikata
1063,abschneiden::V,вундыштны,leikata poikki
1064,abschneiden::V,вундыштны,leikata
1065,binden::V,гӧрдззыны,sitoa
1066,stecken::V,мӧртны,pistää
1067,brechen::V,жугдыны,murtaa
1068,klopfen::V,зукӧтны,koputtaa
1069,klopfen::V,зукӧтны,kolkuttaa
1070,hauen::V,желльыны,lyödä
1071,kleben::V,лякӧтны,liimata
1072,reiben::V,зыртны,hieroa
1073,reiben::V,зыртны,hangata
1074,streichen::V,мавтны,sivellä
1075,schleifen::V,кыскыны,hioa
1076,schneiden::V,вундавны,leikata
1077,rütteln::V,шатлавны,ravistaa
1078,schütteln::V,зыбӧтны,pudistaa
1079,schwenken::V,ӧвтны,heiluttaa
1080,schwenken::V,макайтны,heiluttaa
1081,schütten::V,кисьтны,kaataa
1082,füllen::V,тыртны,täyttää
1083,füllen::V,тырсьӧтны,täyttää
1084,einwickeln::V,тубны,kääriä
1085,tragen::V,новйӧтны,kantaa
1086,schleppen::V,кыскыны,raahata
1087,ziehen::V,кыскыны,vetää
1088,aufbewahren::V,видзны,säilyttää
1089,werfen::V,шентывлыны,viskata
1090,fangen::V,кутны,napata
1091,fangen::V,кутны,ottaa kiinni
1092,packen::V,кутасьны,tarttua
1093,packen::V,кватитны,tarttua
1094,verstecken::V,дзебны,kätkeä
1095,verstecken::V,дзебны,piilottaa
1096,teilen::V,торйӧтны,jakaa
1097,schicken::V,иньдыны,lähettää
1098,bringen::V,вайны,viedä
1099,hinzufügen::V,содтыны,lisätä
1100,bekommen::V,получитны,saada
1101,erhalten::V,получитны,saada
1102,nehmen::V,босьтны,ottaa
1103,wählen::V,бӧрйыны,valita
1104,auswählen::V,бӧрйыны,valikoida
1105,bewahren::V,видзны,säilyttää
1106,behindern::V,падтыны,estää
1107,verderben::V,изводавны,pilata
1108,verderben::V,изводавны,turmella
1109,beschädigen::V,паздыны,vioittaa
1110,beschädigen::V,паздыны,vahingoittaa
1111,zerbrechen::V,паздыны,rikkoa
1112,zerreißen::V,косявны,repiä rikki
1113,zerreißen::V,косявны,repiä palasiksi
1114,zerstören::V,паздыны,hävittää
1115,verbrennen::V,сотны,polttaa
1116,geben::V,сетны,antaa
1117,reichen::V,сетны,ojentaa
1118,schenken::V,козьнавны,lahjoittaa
1119,versprechen::V,кӧсйыны,luvata
1120,wünschen::V,бурсьыны,toivottaa
1121,loben::V,ошкыны,ylistää
1122,küssen::V,окавны,suudella
1123,wiegen::V,тюттьӧтны,tuudittaa
1124,wiegen::V,тюттьӧтны,keinuttaa
1125,zudecken::V,вевттьыны,peittää
1126,wecken::V,саймӧтны,herättää
1127,zeigen::V,мыччавны,näyttää
1128,zeigen::V,мыччавны,osoittaa
1129,führen::V,нуӧтны,johdattaa
1130,lehren::V,велӧтны,opettaa
1131,unterrichten::V,велӧтны,opettaa
1132,aufziehen::V,быдтыны,kasvattaa
1133,leiten::V,юравны,johtaa
1134,leiten::V,веськӧтлыны,johtaa
1135,antreiben::V,тэрмӧтны,hoputtaa
1136,lassen::V,-ӧтыны,antaa
1137,einladen::V,корны,kutsua
1138,vereinigen::V,ӧтувтны,yhdistää
1139,vereinigen::V,ӧтлаавны,yhdistää
1140,besuchen::V,пыравлыны,vierailla
1141,treffen::V,пантавны,tavata
1142,sich versammeln::V,ӧксьыны,kokoontua
1143,spielen::V,орсны,pelata
1144,spielen::V,орсны,leikkiä
1145,singen::V,сьывны,laulaa
1146,tanzen::V,йӧктыны,tanssia
1147,sich trennen::V,торьясьны,erota
1148,verlassen::V,кольны,jättää
1149,retten::V,мынтны,pelastaa
1150,bewachen::V,смекайтны,vartioida
1151,schützen::V,дорйыны,suojella
1152,verteidigen::V,дорйыны,puolustaa
1153,sich schlagen::V,тышкасьны,tapella
1154,schießen::V,лыйны,ampua
1155,siegen::V,вермыны,voittaa
1156,ärgern::V,лӧгӧтны,ärsyttää
1157,schlagen::V,базнитны,lyödä
1158,treten::V,чужьявны,potkaista
1159,stechen::V,бытшкыны,pistää
1160,stoßen::V,тапкыны,sysätä
1161,stoßen::V,тапкыны,työntää
1162,stoßen::V,тойыштны,sysätä
1163,stoßen::V,тойыштны,työntää
1164,stehlen::V,гусявны,varastaa
1165,stören::V,костіавны,häiritä
1166,belästigen::V,назыляйтны,häiritä
1167,verbergen::V,дзебны,kätkeä
1168,täuschen::V,бӧбӧтны,harhauttaa
1169,täuschen::V,пӧрьявны,harhauttaa
1170,betrügen::V,муклачитны,pettää
1171,betrügen::V,муклачитны,petkuttaa
1172,töten::V,вийны,tappaa
1173,wohnen::V,овны,asua
1174,arbeiten::V,уджавны,tehdä työtä
1175,arbeiten::V,уджавны,työskennellä
1176,sammeln::V,ӧктыны,koota
1177,sammeln::V,ӧктыны,kerätä
1178,pflücken::V,судзлавны,poimia
1179,jagen::V,вӧравны,metsästää
1180,fischen::V,чериавны,kalastaa
1181,fassen::V,кутны,pyydystää
1182,fassen::V,кутны,saalistaa
1183,hüten::V,вердны,paimentaa
1184,hüten::V,йирсьӧтны,paimentaa
1185,treiben::V,вашӧтны,ajaa
1186,anbinden::V,кӧртавны,kytkeä
1187,füttern::V,вердны,ruokkia
1188,melken::V,высьтыны,lypsää
1189,melken::V,чилькӧтны,lypsää
1190,hacken::V,керавны,hakata
1191,gießen::V,киськавны,kastella
1192,reifen::V,кисьмыны,kypsyä
1193,zubereiten::V,лӧсьӧтны,valmistaa
1194,kochen::V,пуны,keittää
1195,backen::V,пӧжавны,leipoa
1196,braten::V,жаритны,paistaa
1197,umrühren::V,соравны,hämmentää
1198,stricken::V,домавны,kutoa
1199,stricken::V,домавны,neuloa
1200,nähen::V,вурны,ommella
1201,färben::V,краситны,värjätä
1202,färben::V,краситны,värittää
1203,reinigen::V,весӧтны,puhdistaa
1204,waschen::V,пеславны,pestä
1205,abwischen::V,чышкыны,pyyhkiä
1206,spülen::V,гывьявны,huuhtoa
1207,fegen::V,чышкыны,pyyhkäistä
1208,kehren::V,чышкыны,lakaista
1209,baden::V,купайтчыны ,kylpeä
1210,sich waschen::V,миссьыны,peseytyä
1211,ausziehen::V,гыжтӧтны,riisua
1212,ausziehen::V,пӧрччавны,riisua
1213,anziehen::V,пасьтавны,pukea ylleen
1214,sich anziehen::V,пасьтасьны,pukeutua
1215,kämmen::V,сынавны,kammata
1216,schmücken::V,баситны,koristaa
1217,schmücken::V,баситны,kaunistaa
1218,sagen::V,висьтавны,sanoa
1219,sprechen::V,шуны,puhua
1220,reden::V,баитны,keskustella
1221,sich unterhalten::V,сёрнитны,jutella
1222,fragen::V,юавны,kysyä
1223,bitten::V,корны,pyytää
1224,erzählen::V,висьтавны,kertoa
1225,mitteilen::V,висьтавны,ilmoittaa
1226,nennen::V,нимтны,kutsua
1227,nennen::V,нимтны,nimittää
1228,rufen::V,китсавны,kutsua
1229,rufen::V,корны,kutsua
1230,rufen::V,чукӧстны,kutsua
1231,prahlen::V,ошшасьны,kerskailla
1232,übersetzen::V,вуджӧтны,kääntää
1233,denken::V,чайтны,miettiä
1234,denken::V,чайтны,ajatella
1235,glauben::V,веритны,uskoa
1236,bemerken::V,казявны,huomata
1237,erkennen::V,тӧдсавны,tunnistaa
1238,begreifen::V,вежӧртны,ymmärtää
1239,verstehen::V,кывны,ymmärtää
1240,lernen::V,велӧтчыны,oppia
1241,wissen::V,тӧдны,tietää
1242,sich erinnern an::V,касьтывны,muistaa
1243,vergessen::V,вунӧтны,unohtaa
1244,messen::V,меряйтны,mitata
1245,zählen::V,лыддьыны,laskea
1246,rechnen::V,лыддьыны,laskea
1247,lesen::V,лыддьӧтны,lukea
1248,zeichnen::V,гижмавны,piirtää
1249,zeichnen::V,гижмавны,piirustaa
1250,schreiben::V,гижны,kirjoittaa
1251,besitzen::V,лоны,omistaa
1252,kaufen::V,небны,ostaa
1253,verkaufen::V,вузавны,myydä
1254,bezahlen::V,вештыны,maksaa
1255,zahlen::V,вештыны,maksaa
1256,ertragen::V,терпитны,kestää
1257,Insel::N,,saari
1258,Menge::N,,määrä
1259,Gewalt::N,,väkivalta
1260,Alter::N,,ikä
1261,richtig::A,,oikea
1262,wahr::A,,tosi
1263,berühmt::A,,kuuluisa
1264,allein::ADV,,yksin
1265,rennen::V,,juosta
1266,malen::V,,maalata
1267,beherrschen::V,,hallita
