,Concept_ID,sl,ta
681,zurück::ADV,nazáj,பின்பக்கம்
682,unten::ADV,dôli,கீழாக
683,unten::ADV,spôdaj,கீழாக
684,hinab::ADV,dôl,கீழ் நோக்கி
685,oben::ADV,gôri,மேலே
686,oben::ADV,zgôraj,மேலே
687,hinauf::ADV,gôr,மேலே
688,überall::ADV,povsód,எல்லா இடத்திலும்
689,nicht::ADV,ne,இல்லை
690,ein wenig::ADV,málo,கொஞ்சம்
691,kaum::ADV,kómaj,அரிதாக
692,sehr::ADV,zeló,மிக்க
693,so::ADV,takó,மிகவும்
694,noch::ADV,še,இப்பொழுதும்
695,nur::ADV,samó,மட்டும்
696,schon::ADV,žè,ஏற்கனவே
697,wieder::ADV,spét,மறுபடியும்
698,vergebens::ADV,zamàn,வீண்
699,vergebens::ADV,zastónj,வீண்
700,vor::PRP,pred,முன்
701,hinter::PRP,za,பின்பக்கம்
702,unter::PRP,pod,கீழே
703,durch::PRP,skózi,ஊடே
704,neben::PRP,kràj,அடுத்து
705,neben::PRP,póleg,அடுத்து
706,zwischen::PRP,med,இடையில்
707,zwischen::PRP,izmed,இடையில்
708,wegen::PRP,zarádi,ஏனெனில்
709,dies::PRN,tó,இது
710,das::PRN,tó,அது
711,alles::PRN,vsè,ஒவ்வொன்றும்
712,ich::PRN,jàz,நான்
713,du::PRN,tí,நீ
714,er::PRN,òn,அவன்
715,wir::PRN,mí,நாம்
716,wir::PRN,mí,நாங்கள்
717,ihr::PRN,ví,நீங்கள்
718,sie::PRN,ôni,அவர்கள்
719,was::FPRN,káj,என்ன
720,wer::FPRN,kdó,யார்
721,wo::FADV,kjé,எங்கே
722,wohin::FADV,kám,எதற்கு
723,wie::FADV,kakó,எப்படி
724,warum::FADV,zakáj,ஏன்
725,wieviel::FNUM,kóliko,எவ்வளவு
726,eins::NUM,êden,ஒன்று
727,zwei::NUM,dvá,இரண்டு
728,drei::NUM,trí,மூன்று
729,vier::NUM,štíri,நான்கு
730,fünf::NUM,pét,ஐந்து
731,sechs::NUM,šést,ஆறு
732,sieben::NUM,sédem,ஏழு
733,acht::NUM,ósem,எட்டு
734,neun::NUM,devét,ஒன்பது
735,zehn::NUM,desét,பத்து
736,elf::NUM,enájst,பதினொன்று
737,zwölf::NUM,dvánajst,பன்னிரண்டு
738,zwanzig::NUM,dvájset,இருபது
739,dreißig::NUM,trídeset,முப்பது
740,vierzig::NUM,štírideset,நாற்பது
741,fünfzig::NUM,pétdeset,ஐமபது
742,sechzig::NUM,šéstdeset,அறுபது
743,siebzig::NUM,sédemdeset,எழுபது
744,achtzig::NUM,ósemdeset,எண்பது
745,neunzig::NUM,devétdeset,தொன்னூறு
746,hundert::NUM,stó,நூறு
747,tausend::NUM,tísoč,ஆயிரம்
748,und::CNJ,in,மற்றும்
749,oder::CNJ,áli,அல்லது
750,stehen::V,státi,நில்
751,sitzen::V,sedéti,உட்கார்
752,liegen::V,ležáti,படு
753,hängen::V,viséti,தொங்கச் செய்
754,werden::V,postáti,ஆகு
755,passieren::V,zgodíti se,நிகழ்
756,beginnen::V,začéti se,ஆரம்பி
757,enden::V,končáti se,முடி
758,wechseln::V,ménjati se,மாற்று
759,aufgehen[Sonne]::V,vzíti,உயர எழு
760,untergehen[Sonne]::V,zaíti,பொறுத்து
761,scheinen[Sonne]::V,sijáti,பிரகாசி
762,donnern::V,grméti,இடி
763,wehen::V,píhati,வீசு
764,strömen::V,líti,பாயதல்
765,fließen::V,têči,நீரோட்டம் போக்கில் போ
766,sich drehen::V,vrtéti se,சுழல்
767,schwanken::V,kolébati,தள்ளாடு
768,schwingen::V,níhati,ஆடு
769,fallen::V,pádati,விழு
770,brennen::V,goréti,எரி
771,rauchen::V,kadíti se,பகை பிடி
772,regnen::V,deževáti,மழை பெய்
773,gefrieren::V,zmŕzniti,உறைந்துவிடு
774,tauen::V,tájati,உருகு
775,schmelzen::V,kopnéti,உருகு
776,trocknen::V,sušíti se,உலர்த்து
777,sieden::V,kipéti,கொதிக்க வை
778,faulen::V,gníti,அழுகச் செய்
779,verfaulen::V,zgníti,அழுகச் செய்
780,reißen::V,tŕgati se,திடீரென அறு
781,versinken::V,pogrézniti se,மூழ்கு
782,vergehen::V,miníti,கடந்துசெல்
783,erscheinen::V,pojáviti se,தோன்றச்
784,verschwinden::V,izgíniti,மறைந்து போ
785,sinken::V,péšati,பதைவுறு
786,abnehmen::V,pojémati,குறை
787,zunehmen::V,véčati se,உயர்த்து
788,zunehmen::V,množíti se,உயர்த்து
789,steigen::V,dvígati se,உயர எழு
790,wachsen::V,rásti,வளர்
791,glänzen::V,sijáti,மிளிர்
792,funkeln::V,ískriti se,பிரகாசி
793,lärmen::V,ropotáti,கொம்பு
794,lärmen::V,razgrájati,கொம்பு
795,läuten::V,zvoníti,மணியொலியிசை
796,klingeln::V,zvončkljáti,மணி அடி
797,klirren::V,žvenketáti,கிலுங்கு
798,brausen::V,šuméti,இரைதல்
799,rauschen::V,šuštéti,சலசலப்பு
800,rauschen::V,šelestéti,சலசலப்பு
801,klingen::V,zvenéti,சிலம்புதல்
802,bellen::V,lájati,குரை
803,heulen::V,zavíjati,ஊளையிடு
804,blasen::V,píhniti,ஊது
805,pfeifen::V,pískati,சீழ்க்கை எழப்பு
806,pfeifen::V,žvížgati,சீழ்க்கை எழப்பு
807,schreien::V,kričáti,கூச்சலிடு
808,stöhnen::V,stókati,வேதனை
809,zittern::V,drgetáti,நடுங்கு
810,leben::V,živéti,உயிருடனிரு
811,geboren werden::V,rodíti se,பிற
812,atmen::V,díhati,சுவாசி
813,trinken::V,píti,குடி
814,essen::V,jésti,சாப்பிடு
815,schlucken::V,požírati,முழுங்கு
816,müde werden::V,péšati,கையயர்தல்
817,müde werden::V,utrúditi se,கையயர்தல்
818,einschlafen::V,zaspáti,தூங்க
819,schlafen::V,spáti,தூங்கு
820,aufwachen::V,zbudíti se,எழுப்பு
821,aufstehen::V,vstáti,எழுந்திரு
822,sich erholen::V,oddahníti se,இளைப்பாறு
823,krank werden::V,oboléti,விழுதல்
824,krank sein::V,bíti bolán,நருக்கலாயிருக்க
825,schmerzen::V,boléti,நோவுறு
826,husten::V,kášljati,இருமு
827,genesen::V,okrévati,குணம் அடை
828,sterben::V,umréti,மரணமடை
829,umkommen::V,pogíniti,நசி
830,sich bewegen::V,zganíti se,நகர்த்து
831,sich rühren::V,premakníti se,அசை
832,sich erheben::V,vstájati,எழுந்து நில்
833,sich erheben::V,vzdígniti se,எழுந்து நில்
834,sich setzen::V,sésti,உட்கார்
835,hinfallen::V,pásti dôl,விழு
836,laufen::V,hodíti,நட
837,schreiten::V,stópati,கவடுவைத்தல்
838,spazierengehen::V,na sprehòd íti,உலவு
839,eilen::V,drvéti,விரைந்து
840,sich beeilen::V,hitéti,அவசரப்படுத்து
841,sausen::V,dírkati,விரைந்து செல்
842,rennen::V,dírjati,ஓடு
843,springen::V,skákati,குதி
844,klettern::V,plézati,ஏறு
845,schaukeln::V,kolébati,தள்ளாடு
846,kriechen::V,pláziti se,மெதுவாக நடந்து செல்
847,schwimmen::V,plávati,நீந்து
848,tauchen::V,potápljati se,மூழ்கி நீச்சலடி
849,rudern::V,vesláti,துடுப்புப் போடு
850,fahren::V,vozíti se,ஓட்டு
851,fahren::V,peljáti se,ஓட்டு
852,fliegen::V,létati,பற
853,gehen::V,íti,போ
854,weggehen::V,odíti,விலகிச் செல்
855,abfahren::V,odpeljáti se,புறப்பட்டுச் செல்
856,anhalten::V,ustáviti se,நின்றுவிடு
857,hineingehen::V,íti nóter,மறையச் செய்
858,eintreten::V,vstopíti,நுழை
859,kommen::V,príti,வா
860,ankommen::V,prispéti,வநது சேர்
861,ankommen::V,prihájati,வநது சேர்
862,zurückkommen::V,vrníti se,திரும்பி வா
863,bleiben::V,ostáti,இரு
864,warten::V,čákati,தாமதி
865,erwarten::V,pričakováti,எதிர்நோக்கு
866,suchen::V,iskáti,தேடு
867,finden::V,nájti,கண்டுபிடி
868,versuchen::V,poskúšati,முயற்சி செய்
869,vorbereiten::V,pripráviti,ஆயத்தம் செய்
870,lieben::V,ljubíti,அன்பு செலுத்து
871,mögen::V,márati,விரும்பு
872,lachen::V,smejáti se,சிரி
873,rühren::V,ganíti,இதயத்தைத் தொடு
874,weinen::V,jókati,அழு
875,weinen::V,plákati,அழு
876,schimpfen::V,psováti,சாபமிடு
877,schimpfen::V,zmérjati,சாபமிடு
878,sich ärgern::V,jezíti se,கோப்பபடு
879,sich fürchten::V,báti se,பயப்படு
880,fürchten::V,báti se,பயப்படுத்து
881,fliehen::V,bežáti,ஓடு
882,flüchten::V,pobégniti,தப்பிவிடு
883,sehen::V,vídeti,பார்
884,anschauen::V,oglédati,கூர்ந்து கவனி
885,ansehen::V,glédati,கவனி
886,hören::V,slíšati,கேள்
887,zuhören::V,poslúšati,சுவைத்துப் பார்
888,probieren::V,poskúšati,ருசி
889,riechen::V,dúhati,முகர்ந்து பார்
890,fühlen::V,čutíti,தொட்டுணர்
891,scheinen::V,zdéti se,காணப்படு
892,zu sehen sein::V,vídeti se,தோன்றுதல்
893,vernehmen::V,čúti,கேள்
894,frieren::V,zébsti,குதுகுதுகு
895,tun::V,délati,செய்
896,können::V,môči,இயல்வது
897,wollen::V,hotéti,விரும்பு
898,anfangen::V,začéti,தொடங்கு
899,beenden::V,dokončáti,முடி
900,aufhören::V,prenéhati,நிறுத்து
901,gelingen::V,uspéti,வெற்றி
902,gelingen::V,posréčiti se,வெற்றி
903,geraten::V,obnêsti se,ஏற்படுத்து
904,öffnen::V,odpréti,திற
905,schließen::V,zapréti,மூடு
906,stellen::V,postáviti,வை
907,setzen::V,posadíti,வை
908,legen::V,položíti,பரப்பி வை
909,berühren::V,dotíkati se,பதி
910,verbinden::V,obvézati,சேர்
911,bedecken::V,pokríti,உறைபோடு
912,aufhängen::V,obésiti,தொங்கவிடு
913,anzünden::V,zažgáti,எரியூட்டு
914,aufheben::V,vzdígniti,பொறுக்கி எடு
915,zurücklassen::V,zapustíti,விட்டுச் செல்
916,verlieren::V,izgubíti,இழ
917,fallen lassen::V,navréči,அளவில் குறைவு
918,machen::V,naredíti,தயார்செய்
919,machen::V,napráviti,தயார்செய்
920,herstellen::V,izdélati,உற்பத்தி செய்
921,bauen::V,gradíti,கட்டு
922,reparieren::V,popráviti,பழுது பார்
923,verbessern::V,izbóljšati,மேம்படுத்து
924,ändern::V,spremeníti,மாற்றி அமை
925,graben::V,kopáti,குழி வெட்டு
926,graben::V,grêbsti,குழி வெட்டு
927,beugen::V,upogníti,வனை
928,biegen::V,zavíjati,வனை
929,drehen::V,vrtéti,சுழல்
930,wenden::V,obrníti,குடைகவிழு
931,umdrehen::V,zasúkati,சுற்றும் முற்றும் பார்
932,heben::V,dvígati,தூக்கு
933,hochheben::V,privzdígniti,தூக்கு
934,ergreifen::V,zgrábiti,பறி
935,halten::V,držáti,பிடித்துக் கொள்
936,drücken::V,tiščáti,அழுத்து
937,schieben::V,ríniti,தள்ளு
938,kratzen::V,práskati,கீறு
939,lecken::V,lízati,நக்கு
940,beißen::V,grísti,கடி
941,abreißen::V,odtŕgati,கிழி
942,abschneiden::V,odrézati,வெட்டி எடு
943,binden::V,vézati,கட்டு
944,stecken::V,vtakníti,பதிய வை
945,brechen::V,lomíti,உடை
946,klopfen::V,tólči,தட்டு
947,hauen::V,séči,அடி
948,kleben::V,lépiti,ஒட்டு
949,reiben::V,tréti,தேய்
950,reiben::V,dŕgniti,தேய்
951,streichen::V,namázati,பரவச்செய்
952,schleifen::V,brúsiti,அரை
953,schneiden::V,rézati,துண்டாக்கு
954,rütteln::V,strésti,மெல்ல தள்ளு
955,schütteln::V,majáti,குலுக்கு
956,schwenken::V,obrníti,ஊஞ்சலாடு
957,schütten::V,sípati,ஊற்று
958,füllen::V,napolníti,நிரப்பு
959,einwickeln::V,zavíti,சுற்று
960,tragen::V,nêsti,எடுத்துச் செல்
961,schleppen::V,vláčiti,இழுத்துச் செல்
962,ziehen::V,vléči,இழு
963,aufbewahren::V,shranjeváti,வைத்துக் கொள்
964,werfen::V,lúčati,வீசி எறி
965,fangen::V,ujéti,பிடி
966,packen::V,prijéti,பிடித்துக்கொள்
967,verstecken::V,skríti,மறை
968,teilen::V,razdelíti,பாகங்களாகப் பிரி
969,schicken::V,pošíljati,அனுப்பு
970,bringen::V,prinêsti,கொண்டு வா
971,hinzufügen::V,pristáviti,சேர்
972,bekommen::V,dobíti,பெறு
973,erhalten::V,prejéti,பெறு
974,nehmen::V,vzéti,எடு
975,wählen::V,izbírati,தேர்ந்தெடு
976,auswählen::V,izbráti,தேர்ல்தெடு
977,bewahren::V,ohraníti,கெடாது பேணு
978,behindern::V,ovírati,தடங்கல் செய்
979,verderben::V,pokváriti,நாசமாக்கு
980,beschädigen::V,poškodováti,சேதப்படுத்து
981,zerbrechen::V,razlomíti,உடை
982,zerreißen::V,raztŕgati,கிழி
983,zerstören::V,razrúšiti,அழி
984,verbrennen::V,sežgáti,எரியூட்டு
985,geben::V,dáti,கொடு
986,reichen::V,séči,வழங்கு
987,reichen::V,molíti,வழங்கு
988,schenken::V,podáriti,மொயத்தல்
989,versprechen::V,obljubíti,உறுதியளி
990,wünschen::V,vóščiti,ஆசைப்படு
991,loben::V,hváliti,புகழ்ச்சி கூறு
992,küssen::V,poljubováti,முத்தமிடு
993,wiegen::V,zíbati,ஆட்டுத்தல்
994,zudecken::V,pokríti,உறைபோடு
995,wecken::V,zbudíti,எழுப்பு
996,zeigen::V,pokázati,காட்டு
997,führen::V,vêsti,வழிகாட்டி
998,lehren::V,učíti,சொல்லிக் கொடு
999,unterrichten::V,poučeváti,அறிவுரை கூறு
1000,aufziehen::V,vzgojíti,வளர்
1001,leiten::V,uprávljati,அழைத்துச் செல்
1002,antreiben::V,goníti,தூண்டு
1003,lassen::V,povzročíti,விடு
1004,einladen::V,povábiti,அழை
1005,vereinigen::V,zdrúžiti,ஒன்றாகச் சேர்
1006,besuchen::V,obiskáti,வருகை புரி
1007,treffen::V,pogodíti,சந்தி
1008,sich versammeln::V,zbráti se,தொகுப்பு
1009,spielen::V,igráti se,விளையாடு
1010,singen::V,péti,பாடு
1011,tanzen::V,plésati,நடனமாடு
1012,sich trennen::V,ločíti se,தனிப்படடுத்து
1013,verlassen::V,zapustíti,கைவிடு
1014,retten::V,réšiti,காப்பாற்று
1015,bewachen::V,strážiti,காவல் செய்
1016,schützen::V,sčítiti,பாதுகாப்பு செய்
1017,verteidigen::V,braníti,எதிர்த்து நில்
1018,sich schlagen::V,têpsti se,பூசலிடு
1019,schießen::V,stréljati,சுட்டுக் கொல்
1020,siegen::V,zmágati,வெற்றி பெறு
1021,ärgern::V,jezíti,எரிச்சலூட்டு
1022,ärgern::V,razbúriti,எரிச்சலூட்டு
1023,schlagen::V,têpsti,அடி
1024,schlagen::V,udáriti,அடி
1025,treten::V,teptáti,உதை
1026,stechen::V,ubôsti,கொட்டு
1027,stoßen::V,peháti,நெருக்கு
1028,stoßen::V,drégniti,நெருக்கு
1029,stehlen::V,ukrásti,திருடு
1030,stehlen::V,pokrásti,திருடு
1031,stören::V,motíti,தொல்லைகொடு
1032,belästigen::V,nadlegováti,தொல்லை கொடு
1033,verbergen::V,skríti,மறை
1034,täuschen::V,slepíti,ஏமாற்று
1035,betrügen::V,várati,ஏமாற்று
1036,betrügen::V,ogoljufáti,ஏமாற்று
1037,töten::V,ubíti,கொல்
1038,wohnen::V,prebívati,தங்கியிரு
1039,arbeiten::V,délati,வேலை செய்
1040,sammeln::V,zbráti,ஒன்றுசேர்
1041,pflücken::V,obráti,கொய்து எடு
1042,jagen::V,lovíti,வேட்டையாடு
1043,fischen::V,ribáriti,மீன் பிடி
1044,fassen::V,zajéti,பிடி
1045,hüten::V,pásti,காவல் செய்
1046,treiben::V,pogánjati,ஓட்டு
1047,anbinden::V,privézati,கட்டு
1048,füttern::V,kŕmiti,உணவளி
1049,melken::V,mólsti,பால் கற
1050,hacken::V,sékati,வெட்டி எடு
1051,gießen::V,ulíti,நீர்ப் பாய்ச்சு
1052,reifen::V,zoréti,பழு
1053,zubereiten::V,pripráviti,சமையல் செய்
1054,kochen::V,kúhati,வேகவை
1055,backen::V,cvréti,வெப்பத்தில் வாட்டு
1056,braten::V,pêči,பொரியச் செய்
1057,umrühren::V,preméšati,கலக்கு
1058,stricken::V,plêsti,பின்னியிழை
1059,nähen::V,šívati,தையல் வேலை செய்
1060,färben::V,bárvati,வண்ணம் பெறச் செய்
1061,reinigen::V,očístiti,சுத்தம் செய்
1062,waschen::V,opráti,கழுவு
1063,abwischen::V,obrísati,துடை
1064,spülen::V,splakováti,அலசு
1065,fegen::V,pométati,பெறுக்கு
1066,kehren::V,mésti,பெறுக்கு
1067,baden::V,kópati se,குளி
1068,sich waschen::V,umíti se,கழுவு
1069,ausziehen::V,izvléči,கழற்று
1070,anziehen::V,obléči,புனைதல்
1071,sich anziehen::V,obléči se,உடுத்துதல்
1072,kämmen::V,česáti,தலை வாரிக் கொள்
1073,schmücken::V,okrasíti,அழகுபடுத்து
1074,sagen::V,dejáti,சொல்
1075,sprechen::V,govoríti,பேசு
1076,reden::V,rêči,பெசு
1077,sich unterhalten::V,razgovárjati se,இயல்பாக பேசிக்கொண்டிரு
1078,fragen::V,vprášati,கேள்
1079,bitten::V,prosíti,வேண்டு
1080,erzählen::V,práviti,சொல்
1081,mitteilen::V,naznániti,சொல்
1082,nennen::V,imenováti,பெயரிடுதல்
1083,rufen::V,klícati,கூச்சலிடு
1084,prahlen::V,baháti se,தற்பெருமை பேசு
1085,übersetzen::V,prevêsti,மொழிபெயர்ப்பு செய்
1086,denken::V,mísliti,யோசி
1087,glauben::V,verjéti,நம்பு
1088,bemerken::V,opáziti,கவனி
1089,erkennen::V,spoznáti,அடையாளம் கண்டுகொள்
1090,begreifen::V,pôjmiti,பற்றிக்கொள்
1091,verstehen::V,razuméti,புரிந்து கொள்
1092,lernen::V,učíti se,கற்றுக்கொள்
1093,wissen::V,znáti,தெரிந்திரு
1094,wissen::V,védeti,தெரிந்திரு
1095,sich erinnern an::V,spómniti se,நினைவு கூர்
1096,vergessen::V,pozábiti,மற
1097,messen::V,mériti,அளவிடு
1098,zählen::V,štéti,எண்ணு
1099,rechnen::V,račúnati,கணக்கிடு
1100,lesen::V,bráti,படி
1101,lesen::V,čítati,படி
1102,malen::V,slíkati,வண்ணச்சித்திரம்
1103,zeichnen::V,rísati,வரை
1104,schreiben::V,písati,எழுது
1105,besitzen::V,iméti,உடைமையாகக் கொண்டிரு
1106,kaufen::V,kupíti,வாங்கு
1107,verkaufen::V,prodáti,விற்பனை செய்
1108,bezahlen::V,pláčati,இறுத்தல்
1109,zahlen::V,plačeváti,பணம் செலுத்து
1110,beherrschen::V,obvládati,ஆட்சிசெய்
1111,ertragen::V,prenêsti,தாங்கு
1112,Verstand::N,,மனம்
