,Concept_ID,bg,mhr
764,berühmt::A,почут,лӱ́млӧ
765,berühmt::A,известен,лӱ́млӧ
766,fremd::A,чужд,йот
767,verschieden::A,разен,тӱ́рлӧ
768,verschieden::A,различен,тӱ́рлӧ
769,nah::A,близък,ли́шыл
770,fern::A,далечен,тора́
771,fern::A,далечен,мӱ́ндыр
772,linker::A,ляв,шола́
773,rechter::A,прав,пурла́
774,anderer::A,друг,вес
775,anderer::A,друг,мо́ло
776,erster::A,пръв,и́кымше
777,erster::A,първи,и́кымше
778,zweiter::A,втори,ко́кымшо
779,dritter::A,трети,ку́мшо
780,letzter::A,последен,пыта́ртыш
781,allein::ADV,само,шкет
782,auf einmal::ADV,същевременно,икана́ште
783,zusammen::ADV,заедно,пырля́
784,lange::ADV,дълго,кужу́н
785,plötzlich::ADV,изведнъж,кенета́
786,sofort::ADV,веднага,кызыта́к
787,später::ADV,по-късно,варара́к
788,jetzt::ADV,сега,ы́нде
789,jetzt::ADV,сега,кы́зыт
790,heute::ADV,днес,та́че
791,morgen::ADV,утре,эрла́
792,bald::ADV,скоро,вашке́
793,dann::ADV,после,вара́
794,dann::ADV,тогава,вара́
795,gestern::ADV,вчера,теҥге́че
796,einst::ADV,някога,икана́
797,damals::ADV,тогава,туна́м
798,danach::ADV,после,вара́
799,danach::ADV,след това,вара́
800,vorher::ADV,преди,о́нчыч
801,vorher::ADV,преди това,о́нчыч
802,zuerst::ADV,най-напред,онда́к
803,einmal::ADV,веднъж,икана́
804,einmal::ADV,един път,икана́
805,manchmal::ADV,понякога,ка́шын
806,manchmal::ADV,понякога,кокла́н
807,oft::ADV,често,чӱ́чкыдын
808,immer::ADV,винаги,эре́
809,immer::ADV,винаги,ту́тыш
810,niemals::ADV,никога,ок нигуна́м
811,hier::ADV,тук,ты́ште
812,hier::ADV,тука,ты́ште
813,hierhin::ADV,насам,ты́шке
814,hierhin::ADV,насам,тыш
815,von hier::ADV,оттук,тыше́ч
816,von hier::ADV,оттук,тыве́ч
817,von hier::ADV,оттука,тыше́ч
818,von hier::ADV,оттука,тыве́ч
819,dort::ADV,там,ту́што
820,dorthin::ADV,натам,туш
821,dorthin::ADV,натам,ту́шко
822,dorthin::ADV,нататък,туш
823,dorthin::ADV,нататък,ту́шко
824,geradeaus::ADV,направо,вик
825,vorwärts::ADV,напред,о́нчыко
826,rückwärts::ADV,назад,шеҥге́к
827,zurück::ADV,обратно,мӧҥге́ш
828,unten::ADV,долу,ӱ́лнӧ
829,unten::ADV,долу,йыма́лне
830,hinab::ADV,надолу,йыма́к
831,oben::ADV,горе,кӱ́шнӧ
832,oben::ADV,горе,ӱмба́лне
833,hinauf::ADV,нагоре,кӱ́ш
834,hinauf::ADV,нагоре,кӱ́шкӧ
835,überall::ADV,навсякъде,чыла́ вере́
836,nicht::ADV,не,ок
837,nicht::ADV,не,о́геш
838,ein wenig::ADV,малко,изи́ш
839,kaum::ADV,едва,пыкше́
840,kaum::ADV,едвам,пыкше́
841,sehr::ADV,много,чот
842,sehr::ADV,твърде,чот
843,so::ADV,тъй,тыге́
844,so::ADV,така,тыге́
845,noch::ADV,още,а́ле
846,nur::ADV,само,гына́
847,schon::ADV,вече,ы́нде
848,wieder::ADV,пак,ада́к
849,wieder::ADV,отново,ада́к
850,vergebens::ADV,напразно,ара́м
851,vor::PRP,пред,о́нчыч
852,hinter::PRP,зад,шеҥге́лне
853,unter::PRP,под,йыма́лне
854,durch::PRP,през,вошт
855,neben::PRP,до,вокте́н
856,neben::PRP,при,вокте́н
857,zwischen::PRP,между,кокла́ште
858,zwischen::PRP,помежду,кокла́ште
859,wegen::PRP,заради,верч
860,dies::PRN,този,ти́де
861,das::PRN,туй,са́де
862,das::PRN,това,са́де
863,alles::PRN,всичко,чыла́
864,ich::PRN,аз,мый
865,du::PRN,ти,тый
866,er::PRN,той,ту́до
867,wir::PRN,ние,ме
868,ihr::PRN,вие,те
869,sie::PRN,те,ну́но
870,was::FPRN,що,мо
871,was::FPRN,какво,мо
872,wer::FPRN,кой,кӧ
873,wo::FADV,къде,куша́н
874,wohin::FADV,накъде,куш
875,wohin::FADV,накъде,ку́шко
876,wohin::FADV,накъдето,куш
877,wohin::FADV,накъдето,ку́шко
878,wie::FADV,как,кузе́
879,warum::FADV,защо,мо
880,warum::FADV,защо,мола́н
881,wieviel::FNUM,колко,куна́р
882,eins::NUM,един,ик
883,zwei::NUM,два,ко́кыт
884,drei::NUM,три,кум
885,vier::NUM,четири,ныл
886,fünf::NUM,пет,вич
887,sechs::NUM,шест,куд
888,sieben::NUM,седем,шым
889,acht::NUM,осем,канда́ш
890,neun::NUM,девет,инде́ш
891,zehn::NUM,десет,лу
892,elf::NUM,единайсет,лати́к
893,elf::NUM,единадесет,лати́к
894,zwölf::NUM,дванайсет,латко́к
895,zwölf::NUM,дванадесет,латко́к
896,zwanzig::NUM,двайсет,ко́ло
897,zwanzig::NUM,двадесет,ко́ло
898,dreißig::NUM,тридесет,ку́мло
899,vierzig::NUM,четиридесет,ны́лле
900,fünfzig::NUM,петдесет,ви́тле
901,sechzig::NUM,шестдесет,ку́дло
902,siebzig::NUM,седемдесет,шы́мле
903,achtzig::NUM,осемдесет,канда́шле
904,neunzig::NUM,деветдесет,инде́шле
905,hundert::NUM,сто,шӱ́дӧ
906,tausend::NUM,хиляда,тӱже́м
907,und::CNJ,а,да
908,und::CNJ,а,ден
909,und::CNJ,та,да
910,und::CNJ,та,ден
911,oder::CNJ,или,я
912,oder::CNJ,или,а́ле
913,stehen::V,стоя,шога́ш
914,sitzen::V,седя,шинча́ш
915,liegen::V,лежа,кия́ш
916,hängen::V,вися,кеча́ш
917,werden::V,бъда,лия́ш
918,werden::V,стана,лия́ш
919,passieren::V,случа се,лия́ш
920,beginnen::V,започна,тӱҥгала́ш
921,enden::V,свърша,пыта́ш
922,wechseln::V,променям,вашталта́ш
923,aufgehen[Sonne]::V,изгрея,лекта́ш
924,untergehen[Sonne]::V,заляза,шинча́ш
925,scheinen[Sonne]::V,грея,волгалта́ш
926,scheinen[Sonne]::V,светя,волгалта́ш
927,donnern::V,гърмя,кӱдырта́ш
928,donnern::V,гърмя,сургалта́ш
929,wehen::V,вея,пуа́ш
930,wehen::V,духам,пуа́ш
931,strömen::V,тека,шийалтара́ш
932,strömen::V,лея се,шийалтара́ш
933,fließen::V,тека,йога́ш
934,sich drehen::V,въртя се,пӧрда́ш
935,schwanken::V,клатя се,лӱҥга́ш
936,schwanken::V,клатя се,тайныла́ш
937,schwingen::V,трептя,рӱпшалта́ш
938,fallen::V,падам,воза́ш
939,fallen::V,падам,йӧрла́ш
940,brennen::V,горя,йӱла́ш
941,rauchen::V,димя,шикша́ш
942,regnen::V,вали дъжд,йӱра́ш
943,gefrieren::V,замръзна,кылма́ш
944,gefrieren::V,замръзна,ияҥа́ш
945,tauen::V,топя се,шула́ш
946,schmelzen::V,разтопя се,лева́ш
947,trocknen::V,съхна,кошка́ш
948,sieden::V,вря,шола́ш
949,sieden::V,кипя,шола́ш
950,faulen::V,гния,шӱя́ш
951,verfaulen::V,изгния,шӱйы́н шуа́ш
952,reißen::V,напукам се,кӱрла́ш
953,versinken::V,потъна,пуре́н кая́ш
954,vergehen::V,минавам,эрте́н кая́ш
955,erscheinen::V,явя се,толы́н лекта́ш
956,verschwinden::V,изчезна,йома́ш
957,sinken::V,падна,пуча́ш
958,abnehmen::V,отслабна,пуча́ш
959,zunehmen::V,нарасна,шукема́ш
960,steigen::V,увелича се,нӧлталта́ш
961,steigen::V,покачвам се,нӧлталта́ш
962,wachsen::V,раста,кушка́ш
963,glänzen::V,лъщя,йылгыжа́ш
964,glänzen::V,блестя,йылгыжа́ш
965,funkeln::V,искря,чолга́ш
966,lärmen::V,шумя,рӱшка́ш
967,läuten::V,звъня,мура́ш
968,klingeln::V,звъня,йыҥгырта́ш
969,klirren::V,звънтя,чылдыртата́ш
970,klirren::V,дрънкам,чылдыртата́ш
971,brausen::V,буча,лӱшка́ш
972,rauschen::V,шумя,лыжга́ш
973,klingen::V,звуча,йоҥга́ш
974,bellen::V,лая,опта́ш
975,heulen::V,вия,урмыжа́ш
976,heulen::V,рева,урмыжа́ш
977,blasen::V,духна,пуала́ш
978,pfeifen::V,свиря,шӱ́шкаш
979,schreien::V,крещя,кычкыра́ш
980,stöhnen::V,стена,йыҥыса́ш
981,stöhnen::V,пъшкам,йыҥыса́ш
982,zittern::V,треперя,чытыра́ш
983,leben::V,живея,ила́ш
984,geboren werden::V,родя се,шоча́ш
985,atmen::V,дишам,шӱла́ш
986,trinken::V,пия,йӱа́ш
987,essen::V,ям,кочка́ш
988,schlucken::V,гълтам,нела́ш
989,müde werden::V,уморя се,ноя́ш
990,einschlafen::V,заспя,мале́н колта́ш
991,schlafen::V,спя,мала́ш
992,aufwachen::V,събудя се,помыжалта́ш
993,aufstehen::V,стана,кынела́ш
994,sich erholen::V,отдъхвам си,кана́ш
995,krank werden::V,заболея,черлане́н воза́ш
996,krank sein::V,боледувам,черлане́н кия́ш
997,schmerzen::V,боля,коршта́ш
998,husten::V,кашлям,кокыра́ш
999,genesen::V,оздравея,тӱрла́ш
1000,genesen::V,оздравея,тазаҥа́ш
1001,sterben::V,умра,кола́ш
1002,umkommen::V,загина,вуй йома́ш
1003,sich bewegen::V,движа се,кошта́ш
1004,sich bewegen::V,мърдам се,кошта́ш
1005,sich rühren::V,движа се,тарвана́ш
1006,sich erheben::V,стана,кынела́ш
1007,sich setzen::V,седна,шинча́ш
1008,hinfallen::V,падна,йӧрла́ш
1009,laufen::V,ходя,кошта́ш
1010,schreiten::V,крача,ошкыла́ш
1011,spazierengehen::V,разхождам се,гуля́яш
1012,eilen::V,бързам,вашка́ш
1013,sich beeilen::V,побързам,вашкешта́ш
1014,sausen::V,тичам,юлтка́ш
1015,rennen::V,бягам,куржтала́ш
1016,springen::V,скачам,тӧршта́ш
1017,klettern::V,катеря се,кӱза́ш
1018,schaukeln::V,люлея се,лӱҥгалта́ш
1019,kriechen::V,лазя,нушка́ш
1020,kriechen::V,пълзя,нушка́ш
1021,schwimmen::V,плувам,ия́ш
1022,tauchen::V,гмуркам се,шуҥгалта́ш
1023,rudern::V,греба,удыра́ш
1024,fahren::V,пътувам,кудала́ш
1025,fliegen::V,летя,чоҥешта́ш
1026,fliegen::V,хвърча,чоҥешта́ш
1027,gehen::V,ида,кая́ш
1028,gehen::V,вървя,кая́ш
1029,weggehen::V,отида си,кораҥа́ш
1030,abfahren::V,отпътувам,лекта́ш
1031,anhalten::V,спра се,чарна́ш
1032,hineingehen::V,влизам,пура́ш
1033,eintreten::V,вляза,пура́ш
1034,kommen::V,ида,тола́ш
1035,kommen::V,дойда,тола́ш
1036,ankommen::V,пристигна,шуа́ш
1037,zurückkommen::V,върна се,пӧртыла́ш
1038,bleiben::V,остана,кода́ш
1039,warten::V,чакам,вуча́ш
1040,erwarten::V,очаквам,вуча́ш
1041,suchen::V,търся,кычала́ш
1042,finden::V,намеря,муа́ш
1043,versuchen::V,опитам,толаша́ш
1044,vorbereiten::V,подготвя,ямдыла́ш
1045,lieben::V,любя,йӧрата́ш
1046,mögen::V,обичам,йӧрата́ш
1047,lachen::V,смея се,воштыла́ш
1048,rühren::V,трогна,ку́мыл тарвата́ш
1049,weinen::V,плача,шорта́ш
1050,schimpfen::V,ругая,каргаша́ш
1051,schimpfen::V,псувам,каргаша́ш
1052,sich ärgern::V,ядосам се,сыра́ш
1053,sich fürchten::V,боя се,лӱда́ш
1054,sich fürchten::V,страхувам се,лӱда́ш
1055,fürchten::V,боя се от,лӱда́ш
1056,fürchten::V,страхувам се от,лӱда́ш
1057,fliehen::V,бягам,куржа́ш
1058,flüchten::V,бягам,куржа́ш
1059,flüchten::V,избягам,куржа́ш
1060,sehen::V,видя,ужа́ш
1061,anschauen::V,гледам,онча́ш
1062,ansehen::V,поглеждам,эскера́ш
1063,hören::V,чувам,кола́ш
1064,zuhören::V,слушам,колышта́ш
1065,probieren::V,опитам,тамла́ш
1066,riechen::V,подуша,ӱпшынча́ш
1067,fühlen::V,усещам,шижа́ш
1068,fühlen::V,чувствувам,шижа́ш
1069,scheinen::V,изглеждам,чуча́ш
1070,zu sehen sein::V,виждам се,коя́ш
1071,vernehmen::V,доловя,кола́ш
1072,frieren::V,мръзна,кылма́ш
1073,tun::V,правя,ышта́ш
1074,können::V,мога,мошта́ш
1075,wollen::V,ща,тӱна́ш
1076,wollen::V,искам,тӱна́ш
1077,anfangen::V,започна,тӱҥала́ш
1078,beenden::V,свърша,пытара́ш
1079,beenden::V,завърша,пытара́ш
1080,aufhören::V,престана,чарна́ш
1081,gelingen::V,успея,сай лекта́ш
1082,gelingen::V,сполуча,сай лекта́ш
1083,geraten::V,удам се,лекта́ш
1084,öffnen::V,отворя,поча́ш
1085,schließen::V,затворя,петыра́ш
1086,stellen::V,поставя,шында́ш
1087,setzen::V,туря,шында́ш
1088,legen::V,сложа,опта́ш
1089,legen::V,сложа,пышта́ш
1090,legen::V,слагам,опта́ш
1091,legen::V,слагам,пышта́ш
1092,berühren::V,докосна,тӱка́ш
1093,verbinden::V,свържа,пида́ш
1094,bedecken::V,покрия,леведа́ш
1095,aufhängen::V,закача,сака́ш
1096,anzünden::V,запаля,чӱкта́ш
1097,aufheben::V,вдигна,нӧлтала́ш
1098,aufheben::V,повдигна,нӧлтала́ш
1099,zurücklassen::V,оставя,кода́ш
1100,verlieren::V,загубя,йомдара́ш
1101,fallen lassen::V,изпусна,воза́ш
1102,machen::V,направя,ышта́ш
1103,herstellen::V,произведа,ямдыла́ш
1104,bauen::V,строя,чоҥа́ш
1105,reparieren::V,поправя,ачала́ш
1106,verbessern::V,подобря,саемда́ш
1107,ändern::V,променя,весемда́ш
1108,graben::V,копая,кӱнча́ш
1109,beugen::V,прегъна,пӱгырта́ш
1110,biegen::V,прегъна,лывырта́ш
1111,drehen::V,въртя,пӱтыра́ш
1112,wenden::V,обърна,ирала́ш
1113,umdrehen::V,обърна,савырала́ш
1114,heben::V,вдигам,нӧлта́ш
1115,hochheben::V,издигна,нӧлта́ш
1116,ergreifen::V,хвана,руалта́ш
1117,ergreifen::V,обхвана,руалта́ш
1118,halten::V,държа,куча́ш
1119,drücken::V,натискам,иша́ш
1120,drücken::V,натискам,темда́ш
1121,drücken::V,притискам,иша́ш
1122,drücken::V,притискам,темда́ш
1123,schieben::V,тикам,шӱкала́ш
1124,kratzen::V,одраскам,удыра́ш
1125,lecken::V,лижа,нула́ш
1126,lecken::V,ближа,нула́ш
1127,beißen::V,хапя,пура́ш
1128,beißen::V,ухапя,пура́ш
1129,abreißen::V,откъсна,кӱрла́ш
1130,abschneiden::V,отрежа,пӱчка́ш
1131,binden::V,вържа,кылда́ш
1132,stecken::V,пъхна,шуралта́ш
1133,brechen::V,троша,тодышта́ш
1134,klopfen::V,чукам,кыра́ш
1135,hauen::V,бия,тӱя́ш
1136,kleben::V,лепя,клеитла́ш
1137,kleben::V,залепя,клеитла́ш
1138,reiben::V,трия,йыга́ш
1139,reiben::V,трия,туржала́ш
1140,reiben::V,търкам,йыга́ш
1141,reiben::V,търкам,туржала́ш
1142,streichen::V,намажа,шӱра́ш
1143,schleifen::V,остря,шума́ш
1144,schleifen::V,остря,яна́ш
1145,schneiden::V,режа,пӱчка́ш
1146,rütteln::V,разтърсвам,рӱза́ш
1147,schütteln::V,клатя,почка́ш
1148,schütteln::V,друсам,почка́ш
1149,schwenken::V,размахам,рӱза́ш
1150,schütten::V,сипя,опта́ш
1151,füllen::V,напълня,тема́ш
1152,einwickeln::V,увия,вӱдыла́ш
1153,einwickeln::V,завия,вӱдыла́ш
1154,tragen::V,нося,нумала́ш
1155,schleppen::V,влача,шӱдыра́ш
1156,ziehen::V,тегля,шупша́ш
1157,ziehen::V,дръпна,шупша́ш
1158,aufbewahren::V,съхраня,арала́ш
1159,werfen::V,хвърля,шуа́ш
1160,werfen::V,хвърля,кышка́ш
1161,fangen::V,ловя,куча́ш
1162,fangen::V,уловя,куча́ш
1163,packen::V,хвана,руалта́ш
1164,verstecken::V,крия,тоя́ш
1165,verstecken::V,скрия,тоя́ш
1166,teilen::V,разделя,пӧла́ш
1167,schicken::V,изпращам,колта́ш
1168,bringen::V,донеса,конда́ш
1169,hinzufügen::V,прибавя,ешара́ш
1170,bekommen::V,сдобия се,нала́ш
1171,erhalten::V,получа,нала́ш
1172,nehmen::V,взема,нала́ш
1173,wählen::V,избирам,сайла́ш
1174,auswählen::V,избера,таҥгла́ш
1175,bewahren::V,пазя,сакла́ш
1176,behindern::V,преча,чаракла́ш
1177,behindern::V,спъвам,чаракла́ш
1178,verderben::V,разваля,пужа́ш
1179,beschädigen::V,повредя,пужа́ш
1180,zerbrechen::V,счупя,пудырта́ш
1181,zerreißen::V,скъсам,кӱрла́ш
1182,zerstören::V,разруша,шалата́ш
1183,verbrennen::V,изгоря,йӱлата́ш
1184,geben::V,дам,пуа́ш
1185,reichen::V,подам,пуа́ш
1186,schenken::V,подаря,пӧлекла́ш
1187,versprechen::V,обещая,сӧра́ш
1188,wünschen::V,желая,тылана́ш
1189,loben::V,хваля,мокта́ш
1190,küssen::V,целувам,шупшала́ш
1191,wiegen::V,люлея,рӱпша́ш
1192,zudecken::V,покрия,леведа́ш
1193,wecken::V,събудя,помыжалтара́ш
1194,zeigen::V,покажа,ончыкта́ш
1195,führen::V,водя,вӱда́ш
1196,führen::V,заведа,вӱда́ш
1197,lehren::V,уча,туныкта́ш
1198,unterrichten::V,преподавам,туныкта́ш
1199,aufziehen::V,отгледам,орышта́ш
1200,leiten::V,ръководя,вӱда́ш
1201,leiten::V,ръководя,вуйлата́ш
1202,leiten::V,управлявам,вӱда́ш
1203,leiten::V,управлявам,вуйлата́ш
1204,antreiben::V,подкарвам,поктыла́ш
1205,lassen::V,накарам,-та́ш
1206,einladen::V,поканя,ӱжа́ш
1207,vereinigen::V,съединя,иктешла́ш
1208,besuchen::V,посетя,то́лын кая́ш
1209,treffen::V,срещна,вашлия́ш
1210,sich versammeln::V,събера се,погына́ш
1211,sich versammeln::V,събера се,чумырга́ш
1212,spielen::V,играя,мода́ш
1213,singen::V,пея,мура́ш
1214,tanzen::V,танцувам,кушта́ш
1215,sich trennen::V,разделя се,ойырла́ш
1216,verlassen::V,напусна,кудалта́ш
1217,retten::V,спася,утара́ш
1218,bewachen::V,охранявам,орола́ш
1219,schützen::V,запазя,арала́ш
1220,verteidigen::V,защитя,арала́ш
1221,sich schlagen::V,бия се,кредала́ш
1222,schießen::V,стрелям,лӱя́ш
1223,siegen::V,победя,сеҥа́ш
1224,ärgern::V,ядосам,сырыкта́ш
1225,schlagen::V,бия,пера́ш
1226,schlagen::V,ударя,пера́ш
1227,treten::V,ритам,тошка́ш
1228,stechen::V,бодна,кера́ш
1229,stoßen::V,бутна,шӱкала́ш
1230,stoßen::V,блъсна,шӱкала́ш
1231,stören::V,смутя,мешая́ш
1232,belästigen::V,отегча,толаштара́ш
1233,belästigen::V,безпокоя,толаштара́ш
1234,verbergen::V,скрия,шылта́ш
1235,täuschen::V,измамя,ондала́ш
1236,betrügen::V,измамя,ондала́ш
1237,töten::V,убия,пушта́ш
1238,töten::V,умъртвя,пушта́ш
1239,wohnen::V,живея,ила́ш
1240,arbeiten::V,работя,пашалана́ш
1241,arbeiten::V,работя,паша́м ышта́ш
1242,sammeln::V,събера,пога́ш
1243,pflücken::V,бера,кӱра́ш
1244,pflücken::V,откъсна,кӱра́ш
1245,jagen::V,ловувам,сонарла́ш
1246,fischen::V,ловя риба,кол куча́ш
1247,fassen::V,хвана,куча́ш
1248,hüten::V,пазя,кӱта́ш
1249,treiben::V,карам,покта́ш
1250,anbinden::V,завържа,йолышта́ш
1251,füttern::V,храня,пукша́ш
1252,melken::V,доя,лӱшта́ш
1253,hacken::V,сека,руа́ш
1254,gießen::V,полея,шава́ш
1255,reifen::V,узрея,кӱа́ш
1256,zubereiten::V,приготвя,ямдыла́ш
1257,kochen::V,варя,шолта́ш
1258,backen::V,пека,кӱкташ
1259,braten::V,пържа,пуштыла́ш
1260,braten::V,пържа,жаритла́ш
1261,umrühren::V,разбъркам,луга́ш
1262,stricken::V,плета,пида́ш
1263,nähen::V,шия,урга́ш
1264,färben::V,боядисам,чиялта́ш
1265,reinigen::V,почистя,эрыкта́ш
1266,waschen::V,мия,мушка́ш
1267,waschen::V,пера,мушка́ш
1268,abwischen::V,избърша,ӱшта́ш
1269,spülen::V,плакна,шӱалта́ш
1270,fegen::V,измета,ӱшта́ш
1271,kehren::V,мета,ӱшта́ш
1272,baden::V,къпя се,йӱштыла́ш
1273,sich waschen::V,мия се,мушкылта́ш
1274,ausziehen::V,съблека,кудаша́ш
1275,anziehen::V,облека,чия́ш
1276,sich anziehen::V,облека се,чия́ш
1277,kämmen::V,реша,шера́ш
1278,kämmen::V,вчеша,шера́ш
1279,schmücken::V,накича,тӱзата́ш
1280,schmücken::V,накича,чеверта́ш
1281,sagen::V,кажа,ойла́ш
1282,sagen::V,кажа,каласа́ш
1283,sprechen::V,говоря,кутыра́ш
1284,reden::V,говоря,мутлана́ш
1285,sich unterhalten::V,разговарям,кутыра́ш
1286,fragen::V,запитам,йода́ш
1287,bitten::V,моля,йода́ш
1288,erzählen::V,разкажа,ойла́ш
1289,mitteilen::V,съобщя,увертара́ш
1290,nennen::V,нарека,лӱмда́ш
1291,rufen::V,викам,ӱжа́ш
1292,rufen::V,повикам,ӱжа́ш
1293,prahlen::V,хваля се,моктана́ш
1294,übersetzen::V,преведа,кусара́ш
1295,denken::V,мисля,шона́ш
1296,glauben::V,вярвам,ӱшана́ш
1297,bemerken::V,забележа,шижа́ш
1298,erkennen::V,позная,пала́ш
1299,begreifen::V,схвана,ыҥла́ш
1300,verstehen::V,разбера,умыла́ш
1301,lernen::V,уча се,тунема́ш
1302,wissen::V,зная,шинча́ш
1303,sich erinnern an::V,спомня си за,шарна́ш
1304,vergessen::V,забравя,монда́ш
1305,messen::V,меря,виса́ш
1306,zählen::V,броя,шотла́ш
1307,rechnen::V,сметна,шотла́ш
1308,lesen::V,чета,луда́ш
1309,malen::V,рисувам,сӱретла́ш
1310,zeichnen::V,рисувам,сӱретла́ш
1311,schreiben::V,пиша,воза́ш
1312,besitzen::V,имам,лия́ш
1313,besitzen::V,притежавам,лия́ш
1314,kaufen::V,купя,нала́ш
1315,kaufen::V,купувам,нала́ш
1316,verkaufen::V,продам,ужала́ш
1317,bezahlen::V,заплатя,тӱла́ш
1318,zahlen::V,платя,тӱла́ш
1319,beherrschen::V,владея,куча́ш
1320,ertragen::V,понеса,турка́ш
1321,Platte::N,,аста́р
1322,Stütze::N,,чара́к
1323,stehlen::V,,шолышта́ш
