,Concept_ID,ro,xal
810,rechter::A,drept,барун
811,anderer::A,alt,талдан
812,erster::A,prim,негдгч
813,zweiter::A,al doilea,хойрдгч
814,dritter::A,treilea,һурвдгч
815,letzter::A,final,отхн
816,allein::ADV,singur,һанцарн
817,auf einmal::ADV,dintrodată,нег дәкҗ
818,zusammen::ADV,împreună,хамдан
819,lange::ADV,îndelung,удан
820,lange::ADV,mult timp,удан
821,plötzlich::ADV,deodată,генткн
822,plötzlich::ADV,pe neașteptate,генткн
823,sofort::ADV,imediat,дарунь
824,sofort::ADV,numaidecît,дарунь
825,später::ADV,mai apoi,сүүлд
826,später::ADV,mai târziu,сүүлд
827,jetzt::ADV,acum,ода
828,heute::ADV,azi,эндр
829,heute::ADV,astăzi,эндр
830,morgen::ADV,mâine,маңһдур
831,bald::ADV,curând,дарунь
832,dann::ADV,apoi,дәкәд
833,gestern::ADV,ieri,өцклдүр
834,einst::ADV,odată,нег саамд
835,einst::ADV,odinioară,нег саамд
836,damals::ADV,atunci,тиигхд
837,damals::ADV,pe atunci,тиигхд
838,danach::ADV,după aceasta,тегәд
839,vorher::ADV,mai întâi,урд
840,vorher::ADV,în prealabil,урд
841,zuerst::ADV,întâi,түрүләд
842,zuerst::ADV,în primul rând,түрүләд
843,einmal::ADV,odată,нег дәкҗ
844,manchmal::ADV,uneori,зәрмдән
845,manchmal::ADV,câteodată,зәрмдән
846,oft::ADV,des,хара биш
847,oft::ADV,des,хатяр биш
848,oft::ADV,des,дару-дарунь
849,oft::ADV,deseori,хара биш
850,oft::ADV,deseori,хатяр биш
851,oft::ADV,deseori,дару-дарунь
852,immer::ADV,mereu,оньдинд
853,immer::ADV,întotdeauna,оньдинд
854,niemals::ADV,niciodată,кезә чмгн биш
855,hier::ADV,aci,энд
856,hier::ADV,aci,энүнд
857,hier::ADV,aici,энд
858,hier::ADV,aici,энүнд
859,hierhin::ADV,încoace,нааран
860,von hier::ADV,de aici,эндәс
861,dort::ADV,acolo,тенд
862,dorthin::ADV,dincolo,тиигән
863,geradeaus::ADV,drept înainte,шуд
864,vorwärts::ADV,înainte,уралан
865,rückwärts::ADV,îndărăt,гедргән
866,zurück::ADV,înapoi,хәрү
867,unten::ADV,jos,дор
868,unten::ADV,dedesubt,дор
869,hinab::ADV,în jos,дор
870,hinab::ADV,în jos,доракшан
871,hinab::ADV,de vale,дор
872,hinab::ADV,de vale,доракшан
873,oben::ADV,sus,деер
874,oben::ADV,deasupra,деер
875,hinauf::ADV,în sus,өөдән
876,hinauf::ADV,în sus,деер
877,überall::ADV,peste tot,альд болв чигн
878,überall::ADV,pretutindeni,альд болв чигн
879,nicht::ADV,nu,эс
880,nicht::ADV,nu,биш
881,nicht::ADV,nu,бичә
882,ein wenig::ADV,puțin,баахн
883,ein wenig::ADV,puțin,баахнар
884,kaum::ADV,cu greu,әрә
885,kaum::ADV,cu anevoie,әрә
886,sehr::ADV,mult,йир
887,sehr::ADV,foarte,йир
888,so::ADV,așa,иигҗ
889,so::ADV,atât,иигҗ
890,noch::ADV,încă,ода чигн
891,nur::ADV,doar,һанцхн
892,schon::ADV,și,одх
893,schon::ADV,deja,одх
894,wieder::ADV,iar,бас
895,wieder::ADV,iarăși,бас
896,vergebens::ADV,în zadar,киидән
897,vor::PRP,înainte de,урд
898,hinter::PRP,după,ца
899,hinter::PRP,în spatele,ца
900,unter::PRP,sub,дор
901,durch::PRP,prin,ивт
902,durch::PRP,prin,дундаһур
903,neben::PRP,lângă,хаҗуд
904,neben::PRP,alături de,хаҗуд
905,zwischen::PRP,între,хоорнд
906,zwischen::PRP,dintre,хоорнд
907,wegen::PRP,pentru,көлтә
908,wegen::PRP,pentru,деерәс
909,dies::PRN,acesta,эн
910,das::PRN,asta,тер
911,alles::PRN,tot,цуһар
912,ich::PRN,eu,би
913,du::PRN,tu,чи
914,er::PRN,el,тер
915,er::PRN,dânsul,тер
916,wir::PRN,noi,мадн
917,ihr::PRN,voi,та
918,sie::PRN,ei,тедн
919,sie::PRN,dânșii,тедн
920,was::FPRN,ce,юн
921,wer::FPRN,cine,кен
922,wo::FADV,unde,хама
923,wohin::FADV,încotro,хамаран
924,wie::FADV,cum,яһҗ
925,wie::FADV,cum,яһад
926,warum::FADV,de ce,юңгад
927,warum::FADV,pentru ce,юңгад
928,wieviel::FNUM,cât,кедү
929,eins::NUM,unu,негн
930,zwei::NUM,doi,хойр
931,drei::NUM,trei,һурвн
932,vier::NUM,patru,дөрвн
933,fünf::NUM,cinci,тавн
934,sechs::NUM,șase,зурһан
935,sieben::NUM,șapte,долан
936,acht::NUM,opt,нәәмн
937,neun::NUM,nouă,йисн
938,zehn::NUM,zece,арвн
939,elf::NUM,unsprezece,арвн негн
940,zwölf::NUM,douăsprezece,арвн хойр
941,zwanzig::NUM,douăzeci,хөрн
942,dreißig::NUM,treizeci,һучн
943,vierzig::NUM,patruzeci,дөчн
944,fünfzig::NUM,cincizeci,тәвн
945,sechzig::NUM,șaizeci,җирн
946,siebzig::NUM,șaptezeci,далн
947,achtzig::NUM,optzeci,найн
948,neunzig::NUM,nouăzeci,йирн
949,hundert::NUM,sută,зун
950,tausend::NUM,mie,миңһн
951,und::CNJ,și,болн
952,oder::CNJ,ori,эс гиҗ
953,oder::CNJ,ori,эс гихлә
954,stehen::V,sta,зогсх
955,sitzen::V,ședea,суух
956,liegen::V,zăcea,кевтх
957,liegen::V,fi culcat,кевтх
958,hängen::V,atârna,өлгәтә бәәх
959,werden::V,deveni,болх
960,werden::V,se face,болх
961,passieren::V,se întâmpla,болх
962,beginnen::V,începe,эклх
963,enden::V,se sfârși,төгсх
964,enden::V,se termina,төгсх
965,wechseln::V,se schimba,хүврх
966,aufgehen[Sonne]::V,răsări,һарх
967,untergehen[Sonne]::V,apune,орх
968,untergehen[Sonne]::V,apune,сүүрлх
969,scheinen[Sonne]::V,străluci,герлтх
970,donnern::V,tuna,күрҗңнх
971,wehen::V,bate,сальклх
972,strömen::V,curge în șiroaie,һооҗх
973,fließen::V,curge,урсх
974,sich drehen::V,se învârti,эргх
975,schwanken::V,se clătina,дәәвлх
976,schwingen::V,vibra,нәәхлх
977,schwingen::V,flutura,нәәхлх
978,fallen::V,cădea,унх
979,fallen::V,cădea,киисх
980,brennen::V,arde,шатх
981,rauchen::V,fuma,ута һарһх
982,regnen::V,ploua,орх
983,gefrieren::V,îngheța,мөстх
984,tauen::V,se dezgheța,хәәлх
985,schmelzen::V,se topi,хәәлх
986,schmelzen::V,se topi,хәәлгдх
987,trocknen::V,se usca,эврх
988,sieden::V,fierbe,буслх
989,sieden::V,clocoti,буслх
990,faulen::V,se împuți,үмкәрх
991,verfaulen::V,putrezi,илҗрх
992,reißen::V,se rupe,тасрх
993,reißen::V,se sfâșia,тасрх
994,versinken::V,se scufunda,чивх
995,vergehen::V,trece,болх
996,vergehen::V,se scurge,болх
997,erscheinen::V,apărea,һарх
998,verschwinden::V,dispărea,уга болх
999,sinken::V,cădea,татгдх
1000,sinken::V,coborî,татгдх
1001,abnehmen::V,scădea,хасгдх
1002,abnehmen::V,descrește,хасгдх
1003,zunehmen::V,spori,өсх
1004,zunehmen::V,crește,өсх
1005,zunehmen::V,augmenta,өсх
1006,steigen::V,urca,немх
1007,wachsen::V,crește,өсх
1008,wachsen::V,crește,урһх
1009,glänzen::V,luci,гилвкх
1010,glänzen::V,străluci,гилвкх
1011,funkeln::V,scânteia,цәклх
1012,lärmen::V,face larmă,шууглдх
1013,läuten::V,suna,хоңх
1014,klingeln::V,suna,җиңнулх
1015,klirren::V,zăngăni,җиңнх
1016,brausen::V,vui,догшрхх
1017,rauschen::V,vâjâi,сарҗңнх
1018,klingen::V,suna,ә һарх
1019,bellen::V,lătra,хуцх
1020,heulen::V,urla,уульх
1021,blasen::V,sufla,үләх
1022,pfeifen::V,fluiera,ишкрх
1023,schreien::V,țipa,хәәкрх
1024,stöhnen::V,geme,түңшх
1025,zittern::V,tremura,дагҗннх
1026,leben::V,trăi,бәәх
1027,geboren werden::V,se naște,төрх
1028,atmen::V,respira,әмсхлх
1029,trinken::V,bea,уух
1030,essen::V,mânca,идх
1031,schlucken::V,înghiți,зальгх
1032,müde werden::V,se obosi,көшх
1033,einschlafen::V,adormi,унтх
1034,schlafen::V,dormi,нөөрсх
1035,aufwachen::V,se deștepta,серх
1036,aufstehen::V,fi se scula,босх
1037,sich erholen::V,se relaxa,амрх
1038,sich erholen::V,se destinde,амрх
1039,krank werden::V,se îmbolnăvi,гемтх
1040,krank sein::V,zăcea,шалтглх
1041,krank sein::V,fi bolnav,шалтглх
1042,schmerzen::V,durea,өвдх
1043,husten::V,tuși,ханях
1044,genesen::V,se însănătoși,эдгх
1045,sterben::V,muri,үкх
1046,sterben::V,muri,өңгрх
1047,umkommen::V,pieri,үкх
1048,sich bewegen::V,se mișca,көдлх
1049,sich bewegen::V,se mișca,көндрх
1050,sich rühren::V,se mișca,көндрх
1051,sich erheben::V,se ridica,босх
1052,sich setzen::V,lua loc,суух
1053,sich setzen::V,se așeza,суух
1054,hinfallen::V,cădea jos,унх
1055,hinfallen::V,cădea jos,киисх
1056,laufen::V,merge,йовх
1057,laufen::V,merge pe jos,йовх
1058,schreiten::V,păși,алхх
1059,spazierengehen::V,se plimba,сергҗ йовх
1060,eilen::V,fi se grăbi,шулудх
1061,sich beeilen::V,se grăbi,адһх
1062,sich beeilen::V,se grăbi,шамдх
1063,sausen::V,țâșni,хурдлх
1064,sausen::V,țâșni,йир_хурдар_гүүх
1065,sausen::V,țâșni,йир_хурдар_йовх
1066,rennen::V,fugi,гүүх
1067,rennen::V,alerga,гүүх
1068,springen::V,sări,һәрәдх
1069,klettern::V,urca,давшх
1070,klettern::V,se cățăra,давшх
1071,schaukeln::V,legăna,дүүдңндх
1072,kriechen::V,se târî,мөлкх
1073,schwimmen::V,înota,усчх
1074,tauchen::V,se scufunda,булхх
1075,rudern::V,vâsli,хәәвдх
1076,rudern::V,lopăta,хәәвдх
1077,fahren::V,merge,йовх
1078,fliegen::V,zbura,нисх
1079,gehen::V,merge,йовх
1080,weggehen::V,se duce,йовх
1081,weggehen::V,se duce,одх
1082,weggehen::V,se duce,һарх
1083,weggehen::V,se duce,мөрлх
1084,abfahren::V,pleca,мордх
1085,anhalten::V,se opri,зогсх
1086,hineingehen::V,intra,орх
1087,eintreten::V,intra,орх
1088,kommen::V,veni,ирх
1089,ankommen::V,sosi,ирх
1090,ankommen::V,ajunge,ирх
1091,zurückkommen::V,se întoarce,орх
1092,bleiben::V,rămâne,бәәх
1093,warten::V,aștepta,күләх
1094,erwarten::V,aștepta,күләх
1095,suchen::V,căuta,хәәх
1096,finden::V,găsi,олх
1097,versuchen::V,încerca,седх
1098,vorbereiten::V,pregăti,белдх
1099,lieben::V,iubi,дурлх
1100,mögen::V,plăcea a,таассгдх
1101,lachen::V,râde,инәх
1102,rühren::V,mișca,уйрах
1103,rühren::V,înduioșa,уйрах
1104,weinen::V,plânge,уульх
1105,schimpfen::V,înjura,харах
1106,sich ärgern::V,se supăra,уурлх
1107,sich fürchten::V,se teme,әәх
1108,sich fürchten::V,fi teamă a,әәх
1109,fürchten::V,se teme de,әәх
1110,fürchten::V,se teme de,сүрдх
1111,fliehen::V,fugi,зулх
1112,flüchten::V,evada,орһх
1113,flüchten::V,evada,зулх
1114,sehen::V,vedea,үзх
1115,anschauen::V,privi,харх
1116,ansehen::V,privi,хәләх
1117,ansehen::V,privi,үзх
1118,hören::V,auzi,соңсх
1119,zuhören::V,asculta,соңсх
1120,probieren::V,gusta,амсх
1121,riechen::V,mirosi,үнрчлх
1122,fühlen::V,simți,медх
1123,fühlen::V,resimți,медх
1124,scheinen::V,părea,болҗ медгдх
1125,scheinen::V,părea,миниһәр болхла
1126,scheinen::V,părea,болад бәәх
1127,zu sehen sein::V,se vedea,үзгдх
1128,vernehmen::V,auzi,соңсх
1129,frieren::V,fi frig,даарх
1130,tun::V,face,кех
1131,können::V,ști,чадх
1132,können::V,putea,чадх
1133,wollen::V,dori,дурлх
1134,anfangen::V,începe,эклх
1135,beenden::V,sfârși,дуусх
1136,beenden::V,termina,дуусх
1137,aufhören::V,înceta,уурх
1138,gelingen::V,reuși,бүтх
1139,gelingen::V,reuși,күцәх
1140,gelingen::V,izbuti,бүтх
1141,gelingen::V,izbuti,күцәх
1142,geraten::V,reuși,болх
1143,öffnen::V,deschide,секх
1144,schließen::V,închide,хаах
1145,stellen::V,pune,тәвх
1146,stellen::V,așeza,тәвх
1147,setzen::V,pune,суулһх
1148,setzen::V,așeza,суулһх
1149,legen::V,pune,тәвх
1150,berühren::V,atinge,көндәх
1151,verbinden::V,lega,боох
1152,bedecken::V,acoperi,хучх
1153,bedecken::V,acoperi,бүркх
1154,aufhängen::V,atârna,өлгх
1155,aufhängen::V,spânzura,өлгх
1156,anzünden::V,aprinde,асах
1157,anzünden::V,aprinde,шатах
1158,aufheben::V,ridica,өөдән өргх
1159,aufheben::V,lua de jos,өөдән өргх
1160,zurücklassen::V,lăsa,үлдәх
1161,zurücklassen::V,lăsa în urmă,үлдәх
1162,verlieren::V,pierde,геех
1163,fallen lassen::V,scăpa,алдх
1164,fallen lassen::V,arunca,алдх
1165,machen::V,face,кех
1166,herstellen::V,fabrica,кех
1167,herstellen::V,confecționa,кех
1168,bauen::V,clădi,тосхх
1169,bauen::V,construi,тосхх
1170,reparieren::V,repara,ясх
1171,verbessern::V,ameliora,сәәрүлх
1172,verbessern::V,îmbunătăți,сәәрүлх
1173,ändern::V,schimba,хүврәх
1174,ändern::V,modifica,хүврәх
1175,graben::V,săpa,малтх
1176,beugen::V,curba,нуһлх
1177,biegen::V,îndoi,матилһх
1178,biegen::V,încovoia,матилһх
1179,drehen::V,învârti,эргүлх
1180,wenden::V,întoarce,көмрх
1181,wenden::V,întoarce,эргүлх
1182,umdrehen::V,învârti,эргүлх
1183,umdrehen::V,întoarce,эргүлх
1184,heben::V,ridica,өргх
1185,heben::V,ridica,деер өргх
1186,hochheben::V,ridica,өргх
1187,ergreifen::V,lua,бәрх
1188,ergreifen::V,apuca,бәрх
1189,halten::V,ține,бәрх
1190,drücken::V,apăsa,шахх
1191,drücken::V,strânge,шахх
1192,schieben::V,împinge,түлкх
1193,kratzen::V,zgâria,мааҗх
1194,lecken::V,linge,долах
1195,beißen::V,mușca,хазх
1196,abreißen::V,rupe,таслх
1197,abreißen::V,smulge,таслх
1198,abschneiden::V,scurta,тәәрх
1199,binden::V,lega,боох
1200,stecken::V,pune,шаах
1201,stecken::V,pune,хатхх
1202,brechen::V,rupe,хамхлх
1203,brechen::V,frânge,хамхлх
1204,klopfen::V,ciocăni,цокх
1205,hauen::V,lovi,цокх
1206,kleben::V,lipi,наах
1207,reiben::V,freca,зүлгх
1208,reiben::V,fricționa,зүлгх
1209,streichen::V,unge,наах
1210,streichen::V,unge,лашх
1211,streichen::V,unge,түркх
1212,schleifen::V,ascuți,хурцлх
1213,schneiden::V,tăia,хәәчлх
1214,rütteln::V,zgâlțâi,дәәвлүлх
1215,schütteln::V,scutura,сегсрх
1216,schwenken::V,agita,дайлх
1217,schütten::V,vărsa,кех
1218,füllen::V,umple,дүүргх
1219,einwickeln::V,înveli,орах
1220,einwickeln::V,înfășura,орах
1221,tragen::V,căra,зөөх
1222,schleppen::V,târî,чирх
1223,ziehen::V,trage,татх
1224,aufbewahren::V,păstra,хадһлх
1225,aufbewahren::V,conserva,хадһлх
1226,werfen::V,arunca,хайх
1227,fangen::V,prinde,бәрх
1228,fangen::V,prinde,хавлх
1229,packen::V,apuca,бәрх
1230,verstecken::V,ascunde,дүрх
1231,verstecken::V,ascunde,бултулх
1232,teilen::V,împărți,хувах
1233,schicken::V,trimite,илгәх
1234,bringen::V,aduce,авч ирх
1235,hinzufügen::V,adăuga,немх
1236,bekommen::V,obține,авх
1237,bekommen::V,dobândi,авх
1238,erhalten::V,primi,авх 
1239,erhalten::V,căpăta,авх 
1240,nehmen::V,lua,авх
1241,wählen::V,opta,шүүх
1242,wählen::V,alege,шүүх
1243,auswählen::V,selecta,шүүх
1244,bewahren::V,păstra,хадһлх
1245,bewahren::V,păstra,кевтнь үлдәх
1246,bewahren::V,păstra,кевтнь бәәлһх
1247,behindern::V,stingheri,харшлх
1248,verderben::V,strica,үрәх
1249,beschädigen::V,strica,эвдх
1250,zerbrechen::V,rupe,күүлх
1251,zerbrechen::V,rupe,хамхлх
1252,zerbrechen::V,frânge,күүлх
1253,zerbrechen::V,frânge,хамхлх
1254,zerreißen::V,rupe,шуучх
1255,zerreißen::V,sfâșia,шуучх
1256,zerstören::V,distruge,эвдх
1257,verbrennen::V,arde,шатах
1258,verbrennen::V,incendia,шатах
1259,geben::V,da,өгх
1260,reichen::V,întinde,өгх
1261,schenken::V,dărui,белглх
1262,versprechen::V,făgădui,амлх
1263,wünschen::V,ura,сә хәәх
1264,loben::V,lăuda,магтх
1265,küssen::V,săruta,үмсх
1266,wiegen::V,legăna,саатулх
1267,zudecken::V,acoperi,бүркх
1268,wecken::V,trezi,серүлх
1269,wecken::V,deștepta,серүлх
1270,zeigen::V,arăta,үзүлх
1271,führen::V,călăuzi,көтлх
1272,lehren::V,preda,заах
1273,lehren::V,preda,сурһх
1274,lehren::V,învăța,заах
1275,lehren::V,învăța,сурһх
1276,unterrichten::V,învăța,сурһх
1277,unterrichten::V,învăța,багшлх
1278,unterrichten::V,instrui,сурһх
1279,unterrichten::V,instrui,багшлх
1280,aufziehen::V,crește,өскәх
1281,leiten::V,duce,һардх
1282,leiten::V,duce,толһалх
1283,leiten::V,conduce,һардх
1284,leiten::V,conduce,толһалх
1285,antreiben::V,împinge,шамдах
1286,antreiben::V,încuraja,шамдах
1287,lassen::V,pune pe să,күч үзүлх
1288,einladen::V,invita,үрх
1289,vereinigen::V,uni,хамцулх
1290,vereinigen::V,întruni,хамцулх
1291,besuchen::V,vizita,одх
1292,besuchen::V,face o vizită,одх
1293,treffen::V,întâlni,харһх
1294,sich versammeln::V,se aduna,цуглрх
1295,sich versammeln::V,se aduna,хурх
1296,spielen::V,se juca,наадх
1297,singen::V,cânta,дуулх
1298,tanzen::V,dansa,биилх
1299,sich trennen::V,se separa,хаһцх
1300,sich trennen::V,se despărți,хаһцх
1301,verlassen::V,părăsi,хайх
1302,verlassen::V,abandona,хайх
1303,retten::V,salva,әм аврх
1304,retten::V,salva,әәмшгәс харсх
1305,bewachen::V,păzi,харх
1306,bewachen::V,păzi,манх
1307,schützen::V,ocroti,харсх
1308,schützen::V,proteja,харсх
1309,verteidigen::V,apăra,харсх
1310,sich schlagen::V,se bate,гүвдлдх
1311,schießen::V,trage,хах
1312,siegen::V,birui,диилх
1313,siegen::V,învinge,диилх
1314,ärgern::V,supăra,уурлулх
1315,schlagen::V,lovi,цокх
1316,schlagen::V,lovi,гүвдх
1317,treten::V,călca,
1318,stechen::V,înțepa,хатхх
1319,stechen::V,împunge,хатхх
1320,stoßen::V,împinge,түлкчкх
1321,stehlen::V,fura,хулхалх
1322,stören::V,deranja,һә болх
1323,belästigen::V,importuna,амр эс өгх
1324,verbergen::V,ascunde,нуух
1325,verbergen::V,ascunde,бултулх
1326,täuschen::V,amăgi,меклх
1327,betrügen::V,înșela,меклх
1328,betrügen::V,înșela,мек һарһх
1329,töten::V,omorî,алх
1330,wohnen::V,sta,бәәх
1331,wohnen::V,locui,бәәх
1332,arbeiten::V,lucra,көдлх
1333,sammeln::V,aduna,түүх
1334,sammeln::V,colecționa,түүх
1335,pflücken::V,culege,түүх
1336,pflücken::V,culege,хурах
1337,jagen::V,vâna,аңнх
1338,jagen::V,vâna,аңһучлх
1339,fischen::V,pescui,заһс аңнх
1340,fassen::V,prinde,бәрх
1341,hüten::V,paște,хәрүлх
1342,treiben::V,mână,туух
1343,anbinden::V,lega,уйх
1344,füttern::V,da de mâncare,теҗәх
1345,melken::V,mulge,саах
1346,hacken::V,toca,чавчх
1347,hacken::V,sparge,чавчх
1348,gießen::V,uda,услх
1349,reifen::V,pârgui,болх
1350,reifen::V,pârgui,болвсрх
1351,zubereiten::V,găti,белдх
1352,kochen::V,găti,чанх
1353,kochen::V,găti,болһх
1354,backen::V,coace,болһх
1355,braten::V,coace,хуурх
1356,umrühren::V,mesteca,самрх
1357,stricken::V,împleti,өлгх
1358,nähen::V,coase,уйх
1359,färben::V,vopsi,будх
1360,färben::V,colora,будх
1361,reinigen::V,curăți,цеврлх
1362,waschen::V,spăla,уһах
1363,abwischen::V,șterge,арчх
1364,spülen::V,clăti,зәәлх
1365,fegen::V,mătura,сәвүрдх
1366,kehren::V,mătura,сәвүрдх
1367,baden::V,se scălda,өөмх
1368,sich waschen::V,se spăla,уһах
1369,sich waschen::V,se spăla,бийән уһаҗ
1370,ausziehen::V,și scoate,тәәлх
1371,anziehen::V,îmbrăca,өмсх
1372,sich anziehen::V,se îmbrăca,хувцлх
1373,kämmen::V,pieptăna,самлх
1374,schmücken::V,împodobi,чимх
1375,schmücken::V,împodobi,кеерүлх
1376,sagen::V,zice,келх
1377,sagen::V,spune,келх
1378,sprechen::V,vorbi,келх
1379,reden::V,vorbi,күүндх
1380,reden::V,vorbi,күр_кех
1381,reden::V,discuta,күүндх
1382,reden::V,discuta,күр_кех
1383,sich unterhalten::V,conversa,күүндх
1384,sich unterhalten::V,sta de vorbă,күүндх
1385,fragen::V,întreba,сурх
1386,bitten::V,ruga,эрх
1387,erzählen::V,spune,келх
1388,erzählen::V,spune,келҗ өгх
1389,erzählen::V,povesti,келх
1390,erzählen::V,povesti,келҗ өгх
1391,mitteilen::V,comunica,медүлх
1392,mitteilen::V,înștiința,медүлх
1393,nennen::V,numi,нерәдх
1394,nennen::V,numi,нер өгх
1395,nennen::V,chema,нерәдх
1396,nennen::V,chema,нер өгх
1397,rufen::V,chema,дуудх
1398,prahlen::V,se făli,көөрх
1399,übersetzen::V,traduce,орчулх
1400,denken::V,gândi,санх
1401,glauben::V,crede,шүтх
1402,glauben::V,crede,нәәлх
1403,bemerken::V,observa,темдглх
1404,erkennen::V,cunoaște,таньх
1405,erkennen::V,cunoaște,медх
1406,erkennen::V,recunoaște,таньх
1407,erkennen::V,recunoaște,медх
1408,begreifen::V,pricepe,медх
1409,begreifen::V,înțelege,медх
1410,verstehen::V,înțelege,соңсх
1411,lernen::V,învăța,сурх
1412,wissen::V,ști,медх
1413,sich erinnern an::V,a-și aminti de,санх
1414,vergessen::V,uita,мартх
1415,messen::V,măsura,кемҗәлх
1416,zählen::V,număra,тоолх
1417,rechnen::V,calcula,тоолх
1418,lesen::V,citi,умшх
1419,malen::V,picta,зурх
1420,zeichnen::V,desena,зурх
1421,schreiben::V,scrie,бичх
1422,besitzen::V,avea,эзлх
1423,besitzen::V,poseda,эзлх
1424,kaufen::V,cumpăra,хулдҗ авх
1425,verkaufen::V,vinde,хулдх
1426,verkaufen::V,vinde,гүүлгх
1427,bezahlen::V,plăti,өгх
1428,bezahlen::V,achita,өгх
1429,zahlen::V,plăti,өгх
1430,beherrschen::V,stăpâni,эзлх
1431,ertragen::V,răbda,даах
1432,ertragen::V,suporta,даах
