,Concept_ID,hy,hr
766,schwach::A,թույլ,slab
767,fett::A,գեր,pretio
768,schlank::A,նիհար,vitak
769,hübsch::A,գրավիչ,zgodan
770,hübsch::A,սիրունիկ,zgodan
771,böse::A,չար,zao
772,böse::A,չար,opak
773,dumm::A,հիմար,glup
774,faul::A,ծույլ,lijen
775,fleißig::A,ջանասեր,radin
776,fleißig::A,ջանասեր,marljiv
777,fleißig::A,փութաջան,radin
778,fleißig::A,փութաջան,marljiv
779,geizig::A,ագահ,škrt
780,geizig::A,կծծի,škrt
781,klug::A,խելոք,razborit
782,klug::A,ընդունակ,razborit
783,geschickt::A,ճարտար,vješt
784,lieb::A,սիրելի,drag
785,lustig::A,զվարթ,veseo
786,sanft::A,հեզ,blag
787,hungrig::A,քաղցած,gladan
788,krank::A,հիվանդ,bolestan
789,nackt::A,մերկ,nag
790,traurig::A,տխուր,tužan
791,traurig::A,տխուր,žalostan
792,lebendig::A,կենդանի,živ
793,gut::A,լավ,dobar
794,schlecht::A,վատ,loš
795,schlecht::A,վատ,rđav
796,richtig::A,ձիշտ,tačan
797,richtig::A,ձիշտ,ispravan
798,schlimm::A,լղրճուկ,zao
799,schlimm::A,լղրճուկ,zločest
800,wahr::A,ճիշտ,istinit
801,wahr::A,իրական,istinit
802,alt::A,հին,star
803,neu::A,նոր,nov
804,ehemalig::A,նախկին,bivši
805,alt[Lebewesen]::A,ծեր,star
806,alt[Lebewesen]::A,պառավ,star
807,jung::A,մատաղ,mlad
808,arm::A,աղքատ,ubog
809,arm::A,աղքատ,siromašan
810,reich::A,հարուստ,bogat
811,bekannt::A,ծանոթ,poznat
812,berühmt::A,հայտնի,čuven
813,berühmt::A,հայտնի,slavan
814,berühmt::A,հռչակավոր,čuven
815,berühmt::A,հռչակավոր,slavan
816,fremd::A,օտար,tuđ
817,fremd::A,օտար,stran
818,verschieden::A,տարբեր,razan
819,verschieden::A,տարբեր,različan
820,nah::A,մոտ,blizak
821,nah::A,մերձ,blizak
822,fern::A,հեռավոր,dalek
823,fern::A,հեռավոր,daljnji
824,linker::A,ձախ,lijevi
825,rechter::A,աջ,desni
826,anderer::A,այլ,drugi
827,anderer::A,այլ,drugačiji
828,anderer::A,ուրիշ,drugi
829,anderer::A,ուրիշ,drugačiji
830,erster::A,առաջին,prvi
831,zweiter::A,երկրորդ,drugi
832,dritter::A,երրորդ,treći
833,letzter::A,վերջին,zadnji
834,allein::ADV,միայնակ,sam
835,auf einmal::ADV,միասնաբար,istodobno
836,zusammen::ADV,միասին,skupa
837,zusammen::ADV,միասին,zajedno
838,zusammen::ADV,իրար հետ,skupa
839,zusammen::ADV,իրար հետ,zajedno
840,lange::ADV,երկար ժամանակ,dugo
841,plötzlich::ADV,հանկարծ,naglo
842,plötzlich::ADV,հանկարծ,iznenada
843,sofort::ADV,իսկույն,odmah
844,später::ADV,ավելի ուշ,kasnije
845,später::ADV,հետո,kasnije
846,jetzt::ADV,այժմ,sad
847,jetzt::ADV,այժմ,sada
848,heute::ADV,այսօր,danas
849,morgen::ADV,վաղը,sutra
850,bald::ADV,շուտով,skoro
851,bald::ADV,շուտով,doskora
852,dann::ADV,ապա,zatim
853,dann::ADV,հետո,zatim
854,gestern::ADV,երեկ,juče
855,gestern::ADV,երեկ,jučer
856,einst::ADV,հին ատեն,negda
857,einst::ADV,հին ատեն,nekada
858,damals::ADV,ատէնին,tada
859,damals::ADV,ատէնին,onda
860,danach::ADV,ապա,poslije
861,danach::ADV,ապա,nakon toga
862,danach::ADV,այն ժամանակ,poslije
863,danach::ADV,այն ժամանակ,nakon toga
864,vorher::ADV,առաջ,prije
865,vorher::ADV,առաջ,prije toga
866,zuerst::ADV,նախ,prvo
867,zuerst::ADV,նախ,najprije
868,einmal::ADV,մի անգամ,jednom
869,einmal::ADV,մի անգամ,jedanput
870,manchmal::ADV,երբեմն,katkad
871,manchmal::ADV,երբեմն,katkada
872,oft::ADV,հաճախ,često
873,immer::ADV,միշտ,vazda
874,immer::ADV,միշտ,uvijek
875,niemals::ADV,երբեք,nikad
876,niemals::ADV,երբեք,nikada
877,hier::ADV,այստեղ,tu
878,hier::ADV,այստեղ,ovdje
879,hierhin::ADV,այստեղ,amo
880,hierhin::ADV,այստեղ,ovamo
881,von hier::ADV,այդտեղից,odavde
882,dort::ADV,այնտեղ,ondje
883,dorthin::ADV,այնտեղ,onamo
884,geradeaus::ADV,ուղիղ,ravno
885,vorwärts::ADV,առաջ,naprijed
886,rückwärts::ADV,դեպի ետ,natrag
887,zurück::ADV,ետ,nazad
888,zurück::ADV,ետ,natrag
889,unten::ADV,ներքեւում,dolje
890,hinab::ADV,ներքեւ,nizbrdo
891,oben::ADV,վերեւում,gore
892,hinauf::ADV,վերեւ,uzbrdo
893,überall::ADV,ամենուր,svuda
894,überall::ADV,ամենուր,svagdje
895,nicht::ADV,չէ,ne
896,ein wenig::ADV,մի քիչ,malo
897,kaum::ADV,հազիվ,tek
898,kaum::ADV,հազիվ,jedva
899,sehr::ADV,շատ,jako
900,sehr::ADV,շատ,veoma
901,so::ADV,այդպես,tako
902,so::ADV,այդպես,ovako
903,noch::ADV,դեռ,još
904,nur::ADV,միայն,samo
905,schon::ADV,արդեն,već
906,wieder::ADV,նորից,opet
907,wieder::ADV,նորից,ponovo
908,wieder::ADV,դարձյալ,opet
909,wieder::ADV,դարձյալ,ponovo
910,vergebens::ADV,իզուր,uzalud
911,vergebens::ADV,իզուր,zabadava
912,vor::PRP,դիմացը,pred
913,vor::PRP,դիմացը,ispred
914,hinter::PRP,ետեւը,za
915,hinter::PRP,ետեւը,iza
916,unter::PRP,տակ,pod
917,unter::PRP,տակ,ispod
918,durch::PRP,միջով,po
919,durch::PRP,միջով,kroz
920,neben::PRP,քովը,kraj
921,neben::PRP,քովը,pored
922,neben::PRP,քովը,pokraj
923,zwischen::PRP,միջեւ,među
924,zwischen::PRP,միջեւ,između
925,wegen::PRP,պատճառով,radi
926,wegen::PRP,պատճառով,zbog
927,wegen::PRP,շնորհից,radi
928,wegen::PRP,շնորհից,zbog
929,dies::PRN,սա,ovo
930,dies::PRN,այս,ovo
931,das::PRN,դա,to
932,das::PRN,դա,ono
933,das::PRN,այդ,to
934,das::PRN,այդ,ono
935,alles::PRN,ամեն ինչ,sve
936,ich::PRN,ես,ja
937,du::PRN,դու,ti
938,er::PRN,նա,on
939,wir::PRN,մենք,mi
940,ihr::PRN,դուք,vi
941,sie::PRN,նրանք,oni
942,was::FPRN,ինչ,što
943,wer::FPRN,ով,tko
944,wo::FADV,ուր,gdje
945,wo::FADV,որտեղ,gdje
946,wohin::FADV,դեպի ուր,kuda
947,wohin::FADV,դեպի ուր,kamo
948,wie::FADV,ինչպես,kako
949,warum::FADV,ինչու,zašto
950,wieviel::FNUM,որչափ,koliko
951,eins::NUM,մեկ,jedan
952,zwei::NUM,երկու,dva
953,drei::NUM,երեք,tri
954,vier::NUM,չորս,četiri
955,fünf::NUM,հինգ,pet
956,sechs::NUM,վեց,šest
957,sieben::NUM,յոթ,sedam
958,acht::NUM,ութ,osam
959,neun::NUM,ինը,devet
960,zehn::NUM,տասը,deset
961,elf::NUM,տասնմեկ,jedanaest
962,zwölf::NUM,տասներկու,dvanaest
963,zwanzig::NUM,քսան,dvadeset
964,dreißig::NUM,երեսուն,trideset
965,vierzig::NUM,քառասուն,četrdeset
966,fünfzig::NUM,հիսուն,pedeset
967,sechzig::NUM,վաթսուն,šezdeset
968,siebzig::NUM,յոթանասուն,sedamdeset
969,achtzig::NUM,ութսուն,osamdeset
970,neunzig::NUM,իննսուն,devetdeset
971,hundert::NUM,հարյուր,sto
972,tausend::NUM,հազար,tisuća
973,und::CNJ,ու,i
974,und::CNJ,ու,te
975,oder::CNJ,կամ,ili
976,stehen::V,կանգնել,stajati
977,sitzen::V,նստել,sjediti
978,liegen::V,ստել,ležati
979,hängen::V,կախվել,visiti
980,werden::V,դառնալ,postati
981,werden::V,դառնալ,činiti se
982,passieren::V,պատահել,desiti se
983,passieren::V,պատահել,dogoditi se
984,beginnen::V,սկսվել,početi
985,enden::V,վերջանալ,prestati
986,enden::V,վերջանալ,svršiti se
987,wechseln::V,փոխվել,mijenjati se
988,aufgehen[Sonne]::V,բարձրանալ,izići
989,aufgehen[Sonne]::V,ելնել ,izići
990,untergehen[Sonne]::V,մտնել,zaći
991,scheinen[Sonne]::V,շողալ,sijati
992,scheinen[Sonne]::V,փայլել,sijati
993,donnern::V,որոտալ,grmjeti
994,wehen::V,փչել,duhati
995,strömen::V,հոսել,strujati
996,fließen::V,հոսել,teći
997,sich drehen::V,պտտվել,obrtati se
998,sich drehen::V,պտտվել,vrtjeti se
999,schwanken::V,տատանվել,teturati
1000,schwanken::V,տատանվել,kolebati se
1001,schwingen::V,ճոճվել,njihati
1002,schwingen::V,ճոճվել,titrati
1003,fallen::V,ընկնել,padati
1004,brennen::V,այրվել,gorjeti
1005,rauchen::V,ծխել,dimiti se
1006,regnen::V,անձրեւ գալ,kišiti
1007,regnen::V,անձրեւ գալ,daždjeti
1008,gefrieren::V,սառչել,smrznuti se
1009,tauen::V,լկիլ,kopnjeti
1010,tauen::V,լկիլ,kraviti se
1011,schmelzen::V,հալիլ,topiti se
1012,trocknen::V,չորանալ,sušiti se
1013,sieden::V,եռալ,kipjeti
1014,sieden::V,եռալ,ključati
1015,faulen::V,փտել,gnjiti
1016,verfaulen::V,նեխել,sagnjiti
1017,reißen::V,պատռվել,otrgnuti se
1018,reißen::V,ճղվել,otrgnuti se
1019,versinken::V,սուզվել,tonuti
1020,versinken::V,սուզվել,propasti
1021,vergehen::V,անցնել ,prolaziti
1022,erscheinen::V,հայտնվել,pojaviti se
1023,erscheinen::V,երեւալ,pojaviti se
1024,verschwinden::V,անհետանալ,nestati
1025,verschwinden::V,անհետանալ,izgubiti se
1026,sinken::V,ընկնել,trgnuti
1027,sinken::V,ընկնել,spustiti se
1028,abnehmen::V,փոքրանալ,opasti
1029,zunehmen::V,մեծանալ,povećati se
1030,steigen::V,բարձրանալ,uzići
1031,steigen::V,բարձրանալ,nadoći
1032,wachsen::V,աճել,rasti
1033,glänzen::V,նշուլել,blistati
1034,glänzen::V,նշուլել,sjati se
1035,glänzen::V,փայլիլ,blistati
1036,glänzen::V,փայլիլ,sjati se
1037,funkeln::V,փայլատակել,svjetlucati
1038,lärmen::V,աղմուկ հանել,bučati
1039,lärmen::V,աղմուկ հանել,galamiti
1040,läuten::V,զնգալ,zvoniti
1041,klingeln::V,զնգալ,zvoniti
1042,klirren::V,զնգզնգալ,zvečati
1043,brausen::V,մոլեգնել,hujati
1044,rauschen::V,սոսափել,šumiti
1045,rauschen::V,սոսափել,šuškati
1046,klingen::V,հնչել,zvučati
1047,bellen::V,հաչել,lajati
1048,heulen::V,ոռնալ ,zavijati
1049,blasen::V,փչել ,puhati
1050,pfeifen::V,սուլել,fućkati
1051,schreien::V,գոռալ ,vikati
1052,schreien::V,գոռալ ,kričati
1053,stöhnen::V,տնքալ,stenjati
1054,zittern::V,դողալ,drhtati
1055,zittern::V,դողալ,trepetati
1056,leben::V,ապրել,živjeti
1057,geboren werden::V,ծնվել,roditi se
1058,atmen::V,շնչել,disati
1059,trinken::V,խմել,piti
1060,essen::V,ուտել,jesti
1061,schlucken::V,կլանել,gutati
1062,schlucken::V,կուլ տալ,gutati
1063,müde werden::V,հոգնել,umoriti se
1064,einschlafen::V,քուն մտնել,usnuti
1065,einschlafen::V,քուն մտնել,zaspati
1066,schlafen::V,քնել,spati
1067,aufwachen::V,արթննալ,probuditi se
1068,aufstehen::V,ելլել,ustati
1069,sich erholen::V,հանգստանալ,odmoriti se
1070,krank werden::V,հիւանդանալ,oboljeti se
1071,krank werden::V,հիւանդանալ,razboljeti se
1072,krank sein::V,հիվանդ լինել,bolovati
1073,schmerzen::V,ցավել,boljeti
1074,husten::V,հազալ,kašljati
1075,genesen::V,ապաքինվել,ozdraviti
1076,genesen::V,ապաքինվել,oporaviti se
1077,sterben::V,մեռնել,umrijeti
1078,sterben::V,վախճանվել,umrijeti
1079,umkommen::V,կործանվել,skapati
1080,sich bewegen::V,ընթանալ,gibati se
1081,sich bewegen::V,ընթանալ,kretati se
1082,sich rühren::V,շարժվել,maknuti se
1083,sich erheben::V,կանգնել,dići se
1084,sich erheben::V,վեր կենալ,dići se
1085,sich setzen::V,նստել,sjesti
1086,hinfallen::V,ընկնել,pasti
1087,laufen::V,քայլել,hodati
1088,schreiten::V,ճեմել,stupati
1089,spazierengehen::V,շրջագայել,šetati se
1090,eilen::V,շտապել,hitati
1091,sich beeilen::V,շտապել ,požuriti se
1092,sausen::V,սլանալ,juriti
1093,rennen::V,վազել,trčati
1094,springen::V,ցատկել,skakati
1095,klettern::V,մագլցել,popeti se
1096,klettern::V,մագլցել,penjati se
1097,schaukeln::V,ճոճվել,ljuljati se
1098,schaukeln::V,օրորվել,ljuljati se
1099,kriechen::V,սողալ,puzati
1100,kriechen::V,սողալ,gmizati
1101,schwimmen::V,լողալ,plivati
1102,tauchen::V,սուզվել,roniti
1103,tauchen::V,սուզվել,gnjuriti
1104,rudern::V,թիավարել,veslati
1105,fahren::V,ընթանալ,voziti se
1106,fliegen::V,թռչել,letjeti
1107,fliegen::V,թռչել,lijetati
1108,gehen::V,գնալ,ići
1109,weggehen::V,հեռանալ,otići
1110,abfahren::V,ճանապարհվել,krenuti
1111,abfahren::V,ճանապարհվել,otputovati
1112,anhalten::V,կանգնել,stati
1113,anhalten::V,կանգնել,zaustaviti
1114,hineingehen::V,մտնել,ulaziti
1115,eintreten::V,մտնել,ući
1116,kommen::V,գալ,doći
1117,ankommen::V,ժամանել,stići
1118,zurückkommen::V,վերադառնալ,vratiti se
1119,zurückkommen::V,վերադառնալ,povratiti se
1120,bleiben::V,մնալ,ostati
1121,warten::V,սպասել,čekati
1122,erwarten::V,սպասել,očekivati
1123,suchen::V,որոնել,tražiti
1124,finden::V,գտնել,naći
1125,versuchen::V,փորձել,pokušati
1126,vorbereiten::V,պատրաստել,spremiti
1127,vorbereiten::V,պատրաստել,pripremiti
1128,lieben::V,սիրել,voljeti
1129,mögen::V,հավանել,voljeti
1130,mögen::V,սիրել,voljeti
1131,lachen::V,ծիծաղել,smijati se
1132,rühren::V,հուզել,taknuti
1133,weinen::V,լալ,plakati
1134,schimpfen::V,տրտնջալ,psovati
1135,schimpfen::V,քրթմնջել,psovati
1136,sich ärgern::V,զայրանալ,ljutiti se
1137,sich fürchten::V,վախնալ,bojati se
1138,fürchten::V,վախենալ,bojati se
1139,fliehen::V,փախչել,pobjeći
1140,flüchten::V,փախչել,utjeći
1141,sehen::V,տեսնել,vidjeti
1142,anschauen::V,դիտել,ogledati
1143,ansehen::V,նայել,gledati
1144,hören::V,լսել,čuti
1145,zuhören::V,ունկնդրել,slušati
1146,probieren::V,համը տեսել,probati
1147,riechen::V,հոտ առնել,osjećati miris
1148,fühlen::V,զգալ,osjećati
1149,scheinen::V,երեւալ,činiti se
1150,zu sehen sein::V,երեւալ,biti vidljiv
1151,vernehmen::V,իմանալ ,saznati
1152,frieren::V,մրսել,zima je
1153,tun::V,անել,raditi
1154,können::V,կարողանալ,moći
1155,wollen::V,ուզել,htjeti
1156,wollen::V,ցանկանալ,htjeti
1157,anfangen::V,սկսել,početi
1158,beenden::V,վերջացնել,svršiti
1159,beenden::V,վերջացնել,dovršiti
1160,aufhören::V,դադարել,prestati
1161,gelingen::V,հաջողվել,uspjeti
1162,gelingen::V,գլուխ գալ,uspjeti
1163,geraten::V,ստացվել,desiti se
1164,öffnen::V,բաց անել,otvoriti
1165,schließen::V,փակել ,zatvoriti
1166,stellen::V,դնել,metnuti
1167,stellen::V,դնել,postaviti
1168,setzen::V,նստեցնել,posaditi
1169,legen::V,դնել,polagati
1170,berühren::V,դիպչել,doticati
1171,berühren::V,դիպչել,dodirivati
1172,berühren::V,շոշափել,doticati
1173,berühren::V,շոշափել,dodirivati
1174,verbinden::V,շաղկապել,spojiti
1175,verbinden::V,շաղկապել,zavezati
1176,bedecken::V,ծածկել,pokriti
1177,aufhängen::V,կախել,objesiti
1178,anzünden::V,վառել,upaliti
1179,anzünden::V,վառել,zapaliti
1180,aufheben::V,վերցնել,podići
1181,aufheben::V,վերցնել,podignuti
1182,zurücklassen::V,թողնել,ostaviti
1183,zurücklassen::V,թողնել,pustiti natrag
1184,verlieren::V,կորցնել,izgubiti
1185,fallen lassen::V,գցել,ispustiti
1186,machen::V,անել,uraditi
1187,machen::V,անել,načiniti
1188,machen::V,անել,napraviti
1189,herstellen::V,արտադրել,proizvesti
1190,bauen::V,կառուցել,graditi
1191,reparieren::V,նորոգել,popraviti
1192,verbessern::V,բարելավել,poboljšati
1193,ändern::V,փոխել,promijeniti
1194,graben::V,փորել,kopati
1195,graben::V,փորել,kopkati
1196,beugen::V,ծռել,saviti
1197,biegen::V,թեքել,saviti
1198,biegen::V,թեքել,sagnuti
1199,drehen::V,ոլորել,vrtjeti
1200,wenden::V,պտտել,obrnuti
1201,umdrehen::V,շրջել,okrenuti
1202,umdrehen::V,շրջել,prevŕnuti
1203,heben::V,բարձրացնել,dizati
1204,hochheben::V,բարձրացնել,dignuti
1205,ergreifen::V,վարակվել,uhvatiti
1206,ergreifen::V,վարակվել,prihvatiti
1207,halten::V,բռնել,držati
1208,drücken::V,ճնշել,pritiskivati
1209,schieben::V,հրել,gurati
1210,kratzen::V,քերել,česati
1211,kratzen::V,քերել,grepsti
1212,lecken::V,լիզել,lizati
1213,beißen::V,կծել,ujesti
1214,beißen::V,կծել,gristi
1215,abreißen::V,պոկել,otkinuti
1216,abschneiden::V,կտրել ,odrezati
1217,binden::V,կապել,vezati
1218,stecken::V,խրել,turiti
1219,brechen::V,կոտրել ,slomiti
1220,klopfen::V,թակել,lupati
1221,klopfen::V,թակել,kucati
1222,hauen::V,ծեծել,tući
1223,hauen::V,ծեծել,udarati
1224,kleben::V,կպցնել,lijepiti
1225,reiben::V,շփել,trti
1226,streichen::V,վրան քսել,namazati
1227,schleifen::V,սրել ,brusiti
1228,schneiden::V,կտրել,rezati
1229,rütteln::V,ցնցել,drmati
1230,schütteln::V,թափահարել,tresti
1231,schwenken::V,ճոճել,mahati
1232,schütten::V,լցնել,sipati
1233,schütten::V,լցնել,lijevati
1234,füllen::V,լիքը լցնել,napuniti
1235,einwickeln::V,փաթաթել,umotati
1236,einwickeln::V,փաթաթել,zamotati
1237,tragen::V,կրել,nositi
1238,tragen::V,տանել,nositi
1239,schleppen::V,քաշել,tegliti
1240,ziehen::V,ձգել,vući
1241,ziehen::V,քաշել,vući
1242,aufbewahren::V,պահել ,čuvati
1243,werfen::V,նետել,bacati
1244,packen::V,հափշտակել,ščepati
1245,packen::V,հափշտակել,zgrabiti
1246,verstecken::V,ծածկել,sakriti
1247,teilen::V,բաժանել,podijeliti
1248,schicken::V,ուղարկել,slati
1249,bringen::V,բերել,donijeti
1250,hinzufügen::V,ավելացնել,dodati
1251,hinzufügen::V,ավելացնել,pridati
1252,bekommen::V,հայթայթել,dobiti
1253,erhalten::V,ստանալ,primiti
1254,nehmen::V,վերցնել,uzeti
1255,wählen::V,ընտրել,izabrati
1256,auswählen::V,գերադասել,odabrati
1257,bewahren::V,պահպանել,sačuvati
1258,behindern::V,խոչընդոտել,smetati
1259,verderben::V,փչացնել,pokvariti
1260,beschädigen::V,վնասել,oštetiti
1261,zerbrechen::V,ջարդել,razbiti
1262,zerbrechen::V,ջարդել,prelomiti
1263,zerbrechen::V,կոտրել,razbiti
1264,zerbrechen::V,կոտրել,prelomiti
1265,zerreißen::V,պատռել,poderati
1266,zerreißen::V,պատռել,rastrgnuti
1267,zerstören::V,քանդել,razoriti
1268,zerstören::V,քանդել,razrušiti
1269,verbrennen::V,այրել,spaliti
1270,verbrennen::V,այրել,sagorjeti
1271,geben::V,տալ,dati
1272,reichen::V,հանձնել,pružiti
1273,schenken::V,նվիրել,darivati
1274,versprechen::V,խոստանալ,obećati
1275,wünschen::V,մաղթել,željeti
1276,loben::V,գովել,hvaliti
1277,küssen::V,համբուրել,ljubiti
1278,wiegen::V,օրորել,njihati
1279,wiegen::V,օրորել,ljuljati
1280,zudecken::V,վրան գցել,pokriti
1281,wecken::V,զարթնեցնել,probuditi
1282,zeigen::V,ցույց տալ,pokazati
1283,führen::V,ուղեկցել,voditi
1284,lehren::V,սովորեցնել,učiti
1285,unterrichten::V,ավանդել,poučiti
1286,aufziehen::V,դաստիարակել,uzgajati
1287,leiten::V,ղեկավարել,upravljati
1288,leiten::V,կառավարել,upravljati
1289,antreiben::V,շտապեցնել,natjeravati
1290,lassen::V,ստիպել,dati
1291,einladen::V,հրավիրել,pozvati
1292,vereinigen::V,միացնել,ujediniti
1293,besuchen::V,այցելել,posjetiti
1294,treffen::V,հանդիպել,sresti
1295,sich versammeln::V,հավաքվել,okupiti se
1296,spielen::V,խաղալ,igrati se
1297,singen::V,երգել,pjevati
1298,tanzen::V,պարել,plesati
1299,sich trennen::V,ցրվել,razići se
1300,verlassen::V,լքել,ostaviti
1301,verlassen::V,լքել,napustiti
1302,retten::V,փրկել,spasiti
1303,bewachen::V,պահել,čuvati
1304,bewachen::V,պահել,stražariti
1305,schützen::V,պաշտպանել,čuvati
1306,verteidigen::V,պաշտպանել,obraniti
1307,sich schlagen::V,կռվել,biti se
1308,sich schlagen::V,կռվել,udariti se
1309,schießen::V,կրակել,pucati
1310,schießen::V,կրակել,strijeljati
1311,siegen::V,հաղթել,pobijediti
1312,ärgern::V,ձանձրացնել,ljutiti
1313,schlagen::V,խփել,biti
1314,schlagen::V,խփել,udariti
1315,treten::V,քացի տալ,šutnuti
1316,stechen::V,խայթել,ubosti
1317,stoßen::V,մղել,gurnuti
1318,stehlen::V,գողանալ,ukrasti
1319,stören::V,խանգարել,smetati
1320,belästigen::V,անհանգստացնել,smetati
1321,belästigen::V,անհանգստացնել,dosaditi
1322,verbergen::V,թաքցնել,skriti
1323,täuschen::V,խաբել,obmanuti
1324,betrügen::V,խաբել,prevarati
1325,töten::V,սպանել ,ubiti
1326,wohnen::V,բնակվել,stanovati
1327,arbeiten::V,աշխատել,raditi
1328,sammeln::V,հավաքել,sabrati
1329,pflücken::V,քաղել,ubrati
1330,jagen::V,որս անել,loviti
1331,fischen::V,ձուկ բռնել,ribati
1332,fischen::V,ձուկ բռնել,loviti ribu
1333,fassen::V,բռնել,uloviti
1334,hüten::V,արածեցնել,pasti
1335,treiben::V,հովուել,goniti
1336,anbinden::V,չուանել,privezati
1337,füttern::V,կերակրել,hraniti
1338,melken::V,կթել,musti
1339,hacken::V,կոտորել,sjeckati
1340,gießen::V,ջրել,politi
1341,reifen::V,հասունանալ ,sazreti
1342,zubereiten::V,պատրաստել,prigotoviti
1343,kochen::V,եփել,kuhati
1344,backen::V,թխել,peći
1345,braten::V,տապակել,peći
1346,braten::V,տապակել,pržiti
1347,umrühren::V,խառնել,promiješati
1348,stricken::V,գործել,plesti
1349,nähen::V,կարել,šiti
1350,färben::V,ներկել,obojiti
1351,reinigen::V,մաքրել,očistiti
1352,reinigen::V,մաքրել,počistiti
1353,waschen::V,լվանալ,prati
1354,abwischen::V,սրբել,otrti
1355,spülen::V,ողողել,isprati
1356,spülen::V,ողողել,oplakati
1357,spülen::V,պարզաջրել,isprati
1358,spülen::V,պարզաջրել,oplakati
1359,fegen::V,ավլել,mesti
1360,fegen::V,ավլել,pomesti
1361,kehren::V,ավլել,mesti
1362,baden::V,լողանալ,kupati se
1363,sich waschen::V,լվացվել,umiti se
1364,sich waschen::V,լվացվել,prati se
1365,ausziehen::V,հանել,svući
1366,anziehen::V,հագնել,obući
1367,sich anziehen::V,հագնվել,obući se
1368,kämmen::V,սանրել,češljati
1369,schmücken::V,զարդարել,uresiti
1370,schmücken::V,զարդարել,nakititi
1371,sagen::V,ասել,reći
1372,sagen::V,ասել,kazati
1373,sprechen::V,խոսել,govoriti
1374,reden::V,զրուցել,govoriti
1375,reden::V,զրուցել,besjediti
1376,sich unterhalten::V,խոսակցել,razgovarati se
1377,fragen::V,հարցնել,pitati
1378,bitten::V,խնդրել,moliti
1379,erzählen::V,պատմել,ispričati
1380,erzählen::V,պատմել,pripovjediti
1381,mitteilen::V,հաղորդել,saopćiti
1382,nennen::V,անվանել,nazvati
1383,rufen::V,կանչել,zvati
1384,rufen::V,կանչել,dozvati
1385,prahlen::V,պարծենալ,hvalisati se
1386,übersetzen::V,թարգմանել,prevesti
1387,denken::V,մտածել,misliti
1388,glauben::V,հավատալ,vjerovati
1389,bemerken::V,նկատել,zapaziti
1390,bemerken::V,նկատել,primijetiti
1391,erkennen::V,ճանաչել,prepoznati
1392,begreifen::V,հասկանալ,pojmiti
1393,begreifen::V,հասկանալ,shvatiti
1394,verstehen::V,ըմբռնել,razabrati
1395,lernen::V,սովորել,učiti se
1396,wissen::V,իմանալ,znati
1397,sich erinnern an::V,հիշել,sjetiti se
1398,sich erinnern an::V,մտաբերել,sjetiti se
1399,vergessen::V,մոռանալ,zaboraviti
1400,messen::V,չափել,mjeriti
1401,zählen::V,թվել,brojiti
1402,zählen::V,հաշվել,brojiti
1403,rechnen::V,հաշվել,računati
1404,rechnen::V,հաշվարկել,računati
1405,lesen::V,կարդալ,čitati
1406,malen::V,նկարել,slikati
1407,zeichnen::V,գծել,crtati
1408,schreiben::V,գրել,pisati
1409,besitzen::V,ունենալ,imati
1410,besitzen::V,ունենալ,posjedovati
1411,besitzen::V,տեր լինել,imati
1412,besitzen::V,տեր լինել,posjedovati
1413,kaufen::V,գնել,kupiti
1414,verkaufen::V,վաճառել,prodati
1415,verkaufen::V,վաճառել,raspačati
1416,bezahlen::V,վճարել,platiti
1417,zahlen::V,վճարել,plaćati
1418,beherrschen::V,ղեկավարել,vladati
1419,beherrschen::V,ղեկավարել,gospodariti
1420,ertragen::V,դիմանալ,trpjeti
1421,ertragen::V,դիմանալ,podnijeti
1422,Horn::N,,rog
1423,fangen::V,,loviti
1424,fangen::V,,hvatati
