,Concept_ID,xal,mdf
771,vorwärts::ADV,уралан,и́нголи
772,rückwärts::ADV,гедргән,ме́ки
773,zurück::ADV,хәрү,ме́ки
774,unten::ADV,дор,ала
775,hinab::ADV,дор,алу
776,hinab::ADV,доракшан,алу
777,oben::ADV,деер,вяре
778,hinauf::ADV,өөдән,вяри
779,hinauf::ADV,деер,вяри
780,überall::ADV,альд болв чигн,се́мбе ва́стова
781,nicht::ADV,эс,аф
782,nicht::ADV,биш,аф
783,nicht::ADV,бичә,аф
784,ein wenig::ADV,баахн,аф лама
785,ein wenig::ADV,баахнар,аф лама
786,kaum::ADV,әрә,а́ньцек
787,sehr::ADV,йир,пяк
788,so::ADV,иигҗ,ста́не
789,noch::ADV,ода чигн,нинге
790,nur::ADV,һанцхн,аньцек
791,schon::ADV,одх,ни
792,wieder::ADV,бас,та́га
793,vergebens::ADV,киидән,стак
794,vor::PRP,урд,инголе
795,hinter::PRP,ца,фтала
796,hinter::PRP,ца,мельге
797,unter::PRP,дор,ала
798,durch::PRP,ивт,пачк
799,durch::PRP,дундаһур,пачк
800,neben::PRP,хаҗуд,ваксса
801,zwischen::PRP,хоорнд,ёткса
802,wegen::PRP,көлтә,сюнеда
803,wegen::PRP,деерәс,сюнеда
804,dies::PRN,эн,тя
805,das::PRN,тер,ся
806,das::PRN,тер,тона
807,alles::PRN,цуһар,сембе
808,ich::PRN,би,мон
809,du::PRN,чи,тон
810,er::PRN,тер,сон
811,wir::PRN,мадн,минь
812,ihr::PRN,та,тинь
813,sie::PRN,тедн,синь
814,was::FPRN,юн,мезе
815,wer::FPRN,кен,кие
816,wo::FADV,хама,коса
817,wohin::FADV,хамаран,ков
818,wohin::FADV,хамаран,коза
819,wie::FADV,яһҗ,ко́да
820,wie::FADV,яһад,ко́да
821,warum::FADV,юңгад,мес
822,wieviel::FNUM,кедү,мзя́ра
823,eins::NUM,негн,фкя
824,zwei::NUM,хойр,кафта
825,drei::NUM,һурвн,колма
826,vier::NUM,дөрвн,ниле
827,fünf::NUM,тавн,вете
828,sechs::NUM,зурһан,кота
829,sieben::NUM,долан,сисем
830,acht::NUM,нәәмн,кафкса
831,neun::NUM,йисн,ве́йхкса
832,zehn::NUM,арвн,кемонь
833,elf::NUM,арвн негн,кефкие
834,zwölf::NUM,арвн хойр,кемгафтува
835,zwanzig::NUM,хөрн,комсь
836,dreißig::NUM,һучн,колмогемонь
837,vierzig::NUM,дөчн,нильге́монь
838,fünfzig::NUM,тәвн,ве́дьгемонь
839,sechzig::NUM,җирн,ко́дгемонь
840,siebzig::NUM,далн,сизьге́монь
841,achtzig::NUM,найн,ка́фксогемонь
842,neunzig::NUM,йирн,ве́йхксогемонь
843,hundert::NUM,зун,сяда
844,tausend::NUM,миңһн,тёжянь
845,und::CNJ,болн,и
846,und::CNJ,болн,дъ
847,oder::CNJ,эс гиҗ,или
848,oder::CNJ,эс гиҗ,али
849,oder::CNJ,эс гихлә,или
850,oder::CNJ,эс гихлә,али
851,stehen::V,зогсх,а́щемс стя́да
852,sitzen::V,суух,ащемс озада
853,liegen::V,кевтх,ма́дозь а́щемс
854,hängen::V,өлгәтә бәәх,нюрьгомс
855,werden::V,болх,арамс
856,werden::V,болх,тиевомс
857,passieren::V,болх,лисэмс
858,passieren::V,болх,эвондамс
859,beginnen::V,эклх,ушедомс
860,enden::V,төгсх,лоткамс
861,wechseln::V,хүврх,по́лафнемс
862,aufgehen[Sonne]::V,һарх,стямс
863,aufgehen[Sonne]::V,һарх,лисемс
864,untergehen[Sonne]::V,орх,валгомс
865,untergehen[Sonne]::V,сүүрлх,валгомс
866,scheinen[Sonne]::V,герлтх,ва́лдоптомс
867,donnern::V,күрҗңнх,торамс
868,wehen::V,сальклх,уфа́мс
869,strömen::V,һооҗх,шудемс
870,fließen::V,урсх,шудемс
871,sich drehen::V,эргх,шаромс
872,schwanken::V,дәәвлх,якамс
873,schwingen::V,нәәхлх,люксемс
874,schwingen::V,нәәхлх,нюрьсемс
875,fallen::V,унх,прамс
876,fallen::V,унх,прашендомс
877,fallen::V,киисх,прамс
878,fallen::V,киисх,прашендомс
879,brennen::V,шатх,паломс
880,rauchen::V,ута һарһх,качадомс
881,regnen::V,орх,пиземс
882,gefrieren::V,мөстх,эйндамс
883,gefrieren::V,мөстх,кельмомс
884,tauen::V,хәәлх,соламс
885,schmelzen::V,хәәлх,соламс
886,schmelzen::V,хәәлгдх,соламс
887,trocknen::V,эврх,коськомс
888,sieden::V,буслх,лакамс
889,faulen::V,үмкәрх,наксадомс
890,verfaulen::V,илҗрх,наксадомс
891,reißen::V,тасрх,сязевомс
892,versinken::V,чивх,ваямс
893,vergehen::V,болх,ётамс
894,erscheinen::V,һарх,эвондамс
895,verschwinden::V,уга болх,юма́мс
896,sinken::V,татгдх,валгомс
897,abnehmen::V,хасгдх,киремс
898,zunehmen::V,өсх,ламокстомс
899,zunehmen::V,өсх,рашнемс
900,steigen::V,немх,кеподемс
901,wachsen::V,өсх,касомс
902,wachsen::V,урһх,касомс
903,glänzen::V,гилвкх,цинзелдомс
904,glänzen::V,гилвкх,цифордомс
905,funkeln::V,цәклх,ци́фтордомс
906,lärmen::V,шууглдх,жалнамс
907,läuten::V,хоңх,гайфтемс
908,klingeln::V,җиңнулх,гайфтемс
909,klirren::V,җиңнх,ка́нзеркшнемс
910,brausen::V,догшрхх,жоледемс
911,rauschen::V,сарҗңнх,вжнамс
912,rauschen::V,сарҗңнх,гамнамс
913,klingen::V,ә һарх,кайгомс
914,bellen::V,хуцх,ува́мс
915,heulen::V,уульх,сувомс
916,heulen::V,уульх,урнамс
917,blasen::V,үләх,уфа́мс
918,pfeifen::V,ишкрх,вяшкомс
919,schreien::V,хәәкрх,пешкодомс
920,stöhnen::V,түңшх,куфцемс
921,zittern::V,дагҗннх,таромс
922,leben::V,бәәх,эрямс
923,geboren werden::V,төрх,шачемс
924,atmen::V,әмсхлх,ажнамс
925,trinken::V,уух,симомс
926,essen::V,идх,ярхцамс
927,schlucken::V,зальгх,нилемс
928,müde werden::V,көшх,сиземс
929,einschlafen::V,унтх,матодовомс
930,schlafen::V,нөөрсх,удомс
931,aufwachen::V,серх,съргоземс
932,aufstehen::V,босх,стямс
933,sich erholen::V,амрх,ваймосемс
934,krank werden::V,гемтх,сярядькстомс
935,krank sein::V,шалтглх,сярядемс
936,schmerzen::V,өвдх,сярядемс
937,husten::V,ханях,козомс
938,genesen::V,эдгх,пъ́чкамс
939,sterben::V,үкх,куломс
940,sterben::V,өңгрх,куломс
941,umkommen::V,үкх,юма́мс
942,sich bewegen::V,көдлх,шаштомс
943,sich bewegen::V,көндрх,шаштомс
944,sich rühren::V,көндрх,сърхка́мс
945,sich erheben::V,босх,стямс
946,sich setzen::V,суух,озамс
947,hinfallen::V,унх,прамс
948,hinfallen::V,унх,сяворемс
949,hinfallen::V,киисх,прамс
950,hinfallen::V,киисх,сяворемс
951,laufen::V,йовх,якамс
952,schreiten::V,алхх,молемс
953,schreiten::V,алхх,аськолямс
954,spazierengehen::V,сергҗ йовх,якамс
955,eilen::V,шулудх,эряскодомс
956,sich beeilen::V,адһх,эряскодомс
957,sich beeilen::V,шамдх,эряскодомс
958,sausen::V,хурдлх,лиемс
959,sausen::V,йир_хурдар_гүүх,лиемс
960,sausen::V,йир_хурдар_йовх,лиемс
961,rennen::V,гүүх,арнемс
962,springen::V,һәрәдх,комотнемс
963,klettern::V,давшх,ку́цемс
964,schaukeln::V,дүүдңндх,нюрямс
965,kriechen::V,мөлкх,шаштомс комада
966,schwimmen::V,усчх,уемс
967,tauchen::V,булхх,юпиемс
968,tauchen::V,булхх,чёпафнемс
969,rudern::V,хәәвдх,па́немс ве́неж
970,fahren::V,йовх,ардомс
971,fliegen::V,нисх,лиемс
972,gehen::V,йовх,молемс
973,weggehen::V,йовх,тумс
974,weggehen::V,одх,тумс
975,weggehen::V,һарх,тумс
976,weggehen::V,мөрлх,тумс
977,abfahren::V,мордх,тумс
978,anhalten::V,зогсх,лоткамс
979,hineingehen::V,орх,сува́мс
980,eintreten::V,орх,сува́мс
981,kommen::V,ирх,самс
982,ankommen::V,ирх,самс
983,ankommen::V,ирх,пачкодемс
984,zurückkommen::V,орх,мърдамс
985,bleiben::V,бәәх,иля́домс
986,warten::V,күләх,учемс
987,erwarten::V,күләх,учемс
988,suchen::V,хәәх,вешемс
989,finden::V,олх,мумс
990,versuchen::V,седх,варчсемс
991,vorbereiten::V,белдх,анокламс
992,lieben::V,дурлх,кельгомс
993,mögen::V,таассгдх,кельгомс
994,lachen::V,инәх,рахамс
995,lachen::V,инәх,рахсемс
996,rühren::V,уйрах,токамс седи
997,weinen::V,уульх,авардемс
998,schimpfen::V,харах,сюцемс
999,sich ärgern::V,уурлх,кяжиямс
1000,sich fürchten::V,әәх,пелемс
1001,fürchten::V,әәх,пелемс
1002,fürchten::V,сүрдх,пелемс
1003,fliehen::V,зулх,ворьгодемс
1004,flüchten::V,орһх,ша́домс
1005,flüchten::V,орһх,во́рьгодемс
1006,flüchten::V,зулх,ша́домс
1007,flüchten::V,зулх,во́рьгодемс
1008,sehen::V,үзх,няемс
1009,anschauen::V,харх,ваномс
1010,ansehen::V,хәләх,ваномс
1011,ansehen::V,үзх,ваномс
1012,hören::V,соңсх,марямс
1013,zuhören::V,соңсх,ку́лхдоньомс
1014,probieren::V,амсх,варжамс
1015,riechen::V,үнрчлх,никса́мс
1016,fühlen::V,медх,марямс
1017,scheinen::V,болҗ медгдх,ня́евомс
1018,scheinen::V,миниһәр болхла,ня́евомс
1019,scheinen::V,болад бәәх,ня́евомс
1020,zu sehen sein::V,үзгдх,ня́евомс
1021,vernehmen::V,соңсх,марямс
1022,frieren::V,даарх,паломс
1023,frieren::V,даарх,кельмомс
1024,tun::V,кех,тиемс
1025,können::V,чадх,маштомс
1026,wollen::V,дурлх,-не-
1027,anfangen::V,эклх,ушедомс
1028,beenden::V,дуусх,аде́ламс
1029,aufhören::V,уурх,лоткамс
1030,gelingen::V,бүтх,удалакшнемс
1031,gelingen::V,күцәх,удалакшнемс
1032,geraten::V,болх,лисемс
1033,öffnen::V,секх,панжемс
1034,schließen::V,хаах,сёлгомс
1035,stellen::V,тәвх,путомс
1036,setzen::V,суулһх,озафнемс
1037,setzen::V,суулһх,озавтнемс
1038,legen::V,тәвх,путомс
1039,berühren::V,көндәх,токамс
1040,verbinden::V,боох,сотомс
1041,bedecken::V,хучх,комачамс
1042,bedecken::V,хучх,вельхтямс
1043,bedecken::V,бүркх,комачамс
1044,bedecken::V,бүркх,вельхтямс
1045,aufhängen::V,өлгх,повфтамс
1046,anzünden::V,асах,крьвя́стемс
1047,anzünden::V,шатах,крьвя́стемс
1048,aufheben::V,өөдән өргх,кеподемс
1049,aufheben::V,өөдән өргх,касфтомс
1050,zurücklassen::V,үлдәх,ка́домс
1051,verlieren::V,геех,юма́фтомс
1052,fallen lassen::V,алдх,прафтомс
1053,machen::V,кех,тиемс
1054,herstellen::V,кех,анокламс
1055,bauen::V,тосхх,путомс
1056,reparieren::V,ясх,петемс
1057,verbessern::V,сәәрүлх,цебярьгофтомс
1058,ändern::V,хүврәх,полафтомс
1059,graben::V,малтх,шу́вомс
1060,graben::V,малтх,та́ргамс
1061,beugen::V,нуһлх,мяндемс
1062,biegen::V,матилһх,комафтомс
1063,drehen::V,эргүлх,шо́вамс
1064,drehen::V,эргүлх,ша́рфнемс
1065,wenden::V,көмрх,ша́рфтомс
1066,wenden::V,эргүлх,ша́рфтомс
1067,umdrehen::V,эргүлх,шарфтомс
1068,heben::V,өргх,ке́подемс
1069,heben::V,деер өргх,ке́подемс
1070,hochheben::V,өргх,ке́подемс
1071,hochheben::V,өргх,ка́сфтомс
1072,ergreifen::V,бәрх,фатямс
1073,halten::V,бәрх,кирдемс
1074,drücken::V,шахх,люпшта́мс
1075,schieben::V,түлкх,шашфтомс
1076,kratzen::V,мааҗх,а́нгорямс
1077,kratzen::V,мааҗх,киськоря́мс
1078,lecken::V,долах,нолсемс
1079,beißen::V,хазх,сускомс
1080,abreißen::V,таслх,сяземс
1081,abschneiden::V,тәәрх,керомс
1082,binden::V,боох,сотомс
1083,stecken::V,шаах,сялгомс
1084,stecken::V,хатхх,сялгомс
1085,brechen::V,хамхлх,си́ннемс
1086,brechen::V,хамхлх,ка́лафтомс
1087,klopfen::V,цокх,чакамс
1088,klopfen::V,цокх,чакиемс
1089,hauen::V,цокх,шавомс
1090,hauen::V,цокх,пиксомс
1091,kleben::V,наах,пе́тфнемс
1092,reiben::V,зүлгх,шо́вамс
1093,streichen::V,наах,вадемс
1094,streichen::V,лашх,вадемс
1095,streichen::V,түркх,вадемс
1096,schleifen::V,хурцлх,шо́вамс
1097,schneiden::V,хәәчлх,керомс
1098,rütteln::V,дәәвлүлх,та́рфтомс
1099,schütteln::V,сегсрх,шука́демс
1100,schwenken::V,дайлх,яфодемс
1101,schütten::V,кех,каямс
1102,schütten::V,кех,нюрьхтя́мс
1103,füllen::V,дүүргх,пяшкодемс
1104,einwickeln::V,орах,тапардамс
1105,tragen::V,зөөх,кандомс
1106,schleppen::V,чирх,ускомс
1107,ziehen::V,татх,ускомс
1108,aufbewahren::V,хадһлх,ванфтомс
1109,werfen::V,хайх,ёрямс
1110,fangen::V,бәрх,кунда́мс
1111,fangen::V,хавлх,кунда́мс
1112,packen::V,бәрх,фатямс
1113,verstecken::V,дүрх,кяшемс
1114,verstecken::V,бултулх,кяшемс
1115,teilen::V,хувах,явомс
1116,schicken::V,илгәх,кучемс
1117,bringen::V,авч ирх,кандомс
1118,bringen::V,авч ирх,пачфтемс
1119,hinzufügen::V,немх,пу́томс та́га
1120,hinzufügen::V,немх,ма́ксомс та́га
1121,bekommen::V,авх,сявомс
1122,erhalten::V,авх ,сявомс
1123,nehmen::V,авх,сявомс
1124,wählen::V,шүүх,ко́чкамс
1125,auswählen::V,шүүх,кочкамс
1126,bewahren::V,хадһлх,ванфтомс
1127,bewahren::V,кевтнь үлдәх,ванфтомс
1128,bewahren::V,кевтнь бәәлһх,ванфтомс
1129,behindern::V,харшлх,шорямс
1130,verderben::V,үрәх,коламс
1131,verderben::V,үрәх,гастямс
1132,beschädigen::V,эвдх,тиендемс зиян
1133,zerbrechen::V,күүлх,тапамс
1134,zerbrechen::V,хамхлх,тапамс
1135,zerreißen::V,шуучх,сяземс
1136,zerstören::V,эвдх,ка́лафтомс
1137,verbrennen::V,шатах,пълхта́мс
1138,geben::V,өгх,ма́ксомс
1139,reichen::V,өгх,максомс
1140,schenken::V,белглх,каземс
1141,versprechen::V,амлх,ма́ксомс вал
1142,wünschen::V,сә хәәх,арьсемс
1143,loben::V,магтх,шна́мс
1144,küssen::V,үмсх,палсемс
1145,wiegen::V,саатулх,нюря́фтомс
1146,zudecken::V,бүркх,вельхтямс
1147,wecken::V,серүлх,стя́фтомс
1148,wecken::V,серүлх,съ́ргозьфтемс
1149,zeigen::V,үзүлх,няфтемс
1150,führen::V,көтлх,вятемс
1151,lehren::V,заах,тонафтомс
1152,lehren::V,сурһх,тонафтомс
1153,unterrichten::V,сурһх,тонафтомс
1154,unterrichten::V,багшлх,тонафтомс
1155,aufziehen::V,өскәх,касфтомс
1156,leiten::V,һардх,вятемс
1157,leiten::V,толһалх,вятемс
1158,antreiben::V,шамдах,вятемс
1159,lassen::V,күч үзүлх,кошардомс
1160,einladen::V,үрх,тердемс
1161,einladen::V,үрх,серьгядемс
1162,vereinigen::V,хамцулх,пуроптомс
1163,vereinigen::V,хамцулх,кочкамс марса
1164,besuchen::V,одх,варжамс
1165,treffen::V,харһх,васьфтомс
1166,sich versammeln::V,цуглрх,кочкавомс
1167,sich versammeln::V,хурх,кочкавомс
1168,spielen::V,наадх,налхксемс
1169,singen::V,дуулх,морамс
1170,tanzen::V,биилх,кштимс
1171,sich trennen::V,хаһцх,явомс
1172,verlassen::V,хайх,кадондомс
1173,retten::V,әм аврх,идемс
1174,retten::V,әм аврх,араламс
1175,retten::V,әәмшгәс харсх,идемс
1176,retten::V,әәмшгәс харсх,араламс
1177,bewachen::V,харх,ваномс
1178,bewachen::V,манх,ваномс
1179,schützen::V,харсх,а́раламс
1180,verteidigen::V,харсх,а́раламс
1181,sich schlagen::V,гүвдлдх,тюремс
1182,schießen::V,хах,ляцемс
1183,siegen::V,диилх,сяськомс
1184,ärgern::V,уурлулх,кяжияфтомс
1185,schlagen::V,цокх,токамс
1186,schlagen::V,гүвдх,токамс
1187,stechen::V,хатхх,пупамс
1188,stechen::V,хатхх,сялгомс
1189,stoßen::V,түлкчкх,тостядемс
1190,stehlen::V,хулхалх,саламс
1191,stören::V,һә болх,шорсемс
1192,belästigen::V,амр эс өгх,токсамс
1193,belästigen::V,амр эс өгх,аф кадомс ваймама
1194,verbergen::V,нуух,кяшемс
1195,verbergen::V,бултулх,кяшемс
1196,täuschen::V,меклх,васькафтомс
1197,täuschen::V,меклх,кяльготнемс
1198,betrügen::V,меклх,васькафнемс
1199,betrügen::V,мек һарһх,васькафнемс
1200,töten::V,алх,шавомс
1201,töten::V,алх,аде́ламс
1202,wohnen::V,бәәх,эрямс
1203,arbeiten::V,көдлх,покодемс
1204,sammeln::V,түүх,кочкамс
1205,sammeln::V,түүх,пу́роптомс
1206,pflücken::V,түүх,фатнемс
1207,pflücken::V,түүх,нотфнемс
1208,pflücken::V,хурах,фатнемс
1209,pflücken::V,хурах,нотфнемс
1210,jagen::V,аңнх,кунда́мс
1211,jagen::V,аңһучлх,кунда́мс
1212,fischen::V,заһс аңнх,калонь кунда́мс
1213,fassen::V,бәрх,кунда́мс
1214,hüten::V,хәрүлх,ваномс
1215,treiben::V,туух,панемс
1216,anbinden::V,уйх,сотомс
1217,füttern::V,теҗәх,трямс
1218,füttern::V,теҗәх,а́ндомс
1219,melken::V,саах,потямс
1220,hacken::V,чавчх,лазондомс
1221,gießen::V,услх,валомс
1222,reifen::V,болх,кенеремс
1223,reifen::V,болвсрх,кенеремс
1224,zubereiten::V,белдх,анокламс
1225,kochen::V,чанх,пидемс
1226,kochen::V,болһх,пидемс
1227,backen::V,болһх,пидемс
1228,braten::V,хуурх,пуштомс
1229,umrühren::V,самрх,шорямс
1230,stricken::V,өлгх,кодамс
1231,nähen::V,уйх,стамс
1232,färben::V,будх,а́рхтомс
1233,reinigen::V,цеврлх,ва́ткамс
1234,reinigen::V,цеврлх,а́роптомс
1235,waschen::V,уһах,муськомс
1236,abwischen::V,арчх,нардамс
1237,spülen::V,зәәлх,оргалдомс
1238,fegen::V,сәвүрдх,тяемс
1239,kehren::V,сәвүрдх,тяемс
1240,baden::V,өөмх,э́шелямс
1241,sich waschen::V,уһах,штамс
1242,sich waschen::V,бийән уһаҗ,штамс
1243,ausziehen::V,тәәлх,кайсефтемс
1244,anziehen::V,өмсх,ща́фтомс
1245,sich anziehen::V,хувцлх,щамс
1246,kämmen::V,самлх,се́ендемс
1247,schmücken::V,чимх,на́ряжамс
1248,schmücken::V,чимх,ма́зоптомс
1249,schmücken::V,кеерүлх,на́ряжамс
1250,schmücken::V,кеерүлх,ма́зоптомс
1251,sagen::V,келх,азомс
1252,sagen::V,келх,мярьгомс
1253,sprechen::V,келх,корхтамс
1254,reden::V,күүндх,корхнемс
1255,reden::V,күр_кех,корхнемс
1256,sich unterhalten::V,күүндх,корхнемс
1257,fragen::V,сурх,ки́зефтемс
1258,bitten::V,эрх,а́намс
1259,bitten::V,эрх,ве́шемс
1260,erzählen::V,келх,а́зондомс
1261,erzählen::V,келҗ өгх,а́зондомс
1262,mitteilen::V,медүлх,азомс
1263,nennen::V,нерәдх,лемдемс
1264,nennen::V,нерәдх,путомс лем
1265,nennen::V,нер өгх,лемдемс
1266,nennen::V,нер өгх,путомс лем
1267,rufen::V,дуудх,серьгядемс
1268,prahlen::V,көөрх,шна́фтомс пря́
1269,übersetzen::V,орчулх,ётафтомс
1270,denken::V,санх,арьсемс
1271,glauben::V,шүтх,кемамс
1272,glauben::V,нәәлх,кемамс
1273,bemerken::V,темдглх,ня́емс
1274,erkennen::V,таньх,содамс
1275,erkennen::V,медх,содамс
1276,begreifen::V,медх,сатомс
1277,verstehen::V,соңсх,шарьхкодемс
1278,lernen::V,сурх,тонафнемс
1279,wissen::V,медх,со́дамс
1280,sich erinnern an::V,санх,лятфтамс
1281,vergessen::V,мартх,юкстамс
1282,messen::V,кемҗәлх,ункснемс
1283,zählen::V,тоолх,лу́вомс
1284,zählen::V,тоолх,а́рьсемс
1285,rechnen::V,тоолх,лувомс
1286,lesen::V,умшх,лувомс
1287,lesen::V,умшх,морафтомс
1288,malen::V,зурх,рисова́ндамс
1289,zeichnen::V,зурх,рисова́ндамс
1290,schreiben::V,бичх,сёрмадомс
1291,besitzen::V,эзлх,улемс азоркс
1292,kaufen::V,хулдҗ авх,рамамс
1293,verkaufen::V,хулдх,мимс
1294,verkaufen::V,гүүлгх,мимс
1295,bezahlen::V,өгх,пандомс
1296,zahlen::V,өгх,па́ндомс
1297,beherrschen::V,эзлх,азорондамс
1298,ertragen::V,даах,кирдемс
1299,treten::V,,тапамс
