,Concept_ID,is,pt
119,Berg::N,fell,monte
120,Berg::N,fell,montanha
121,Berg::N,fjall,monte
122,Berg::N,fjall,montanha
123,Gipfel::N,tindur,pico
124,Höhle::N,hellir,caverna
125,Abhang::N,hlíð,encosta
126,Abhang::N,brekka,encosta
127,Quelle::N,lind,fonte
128,Quelle::N,uppspretta,fonte
129,Bach::N,lækur,regato
130,Bach::N,lækur,ribeiro
131,Fluss::N,á,rio
132,Fluss::N,fljót,rio
133,Ufer::N,árbakki,beira
134,Ufer::N,sjávarbakki,beira
135,Küste::N,strönd,costa
136,Festland::N,meginland,terra firme
137,Meer::N,haf,mar
138,Meer::N,sjór,mar
139,Bucht::N,vík,baía
140,Insel::N,eyja,ilha
141,Blume::N,blóm,flor
142,Gras::N,gras,erva
143,Wurzel::N,rót,raiz
144,Baum::N,tré,árvore
145,Stamm::N,stofn,tronco
146,Rinde::N,börkur,casca
147,Ast::N,grein,ramo
148,Zweig::N,angi,galho
149,Zweig::N,kvistur,galho
150,Blatt::N,blað,folha
151,Birke::N,birki,bétula
152,Kiefer[Baum]::N,fura,pinheiro
153,Weide[Baum]::N,víðir,salgueiro
154,Tanne::N,greni,abeto
155,Horn::N,horn,corno
156,Horn::N,horn,chifre
157,Feder::N,fjöður,pena
158,Fell::N,skinn,pele
159,Flügel::N,vængur,asa
160,Klaue::N,kló,pata
161,Kralle::N,kló,unha
162,Kralle::N,kló,garra
163,Schwanz::N,rófa,rabo
164,Schwanz::N,rófa,cauda
165,Schwanz::N,skott,rabo
166,Schwanz::N,skott,cauda
167,Ei::N,egg,ovo
168,Nest::N,hreiður,ninho
169,Bau::N,greni,toca
170,Bau::N,greni,covil
171,Bau::N,bæli,toca
172,Bau::N,bæli,covil
173,Tier::N,dýr,animal
174,Herde::N,hjörð,rebanho
175,Kuh::N,kýr,vaca
176,Bulle::N,boli,touro
177,Pferd::N,hestur,cavalo
178,Schaf::N,kind,ovelha
179,Schwein::N,svín,porco
180,Hund::N,hundur,cão
181,Katze::N,köttur,gata
182,Bär::N,björn,urso
183,Eichhörnchen::N,íkorni,esquilo
184,Elch::N,elgur,alce
185,Fuchs::N,refur,raposa
186,Hase::N,héri,lebre
187,Maus::N,mús,rato
188,Wolf::N,úlfur,lobo
189,Vogel::N,fugl,ave
190,Vogel::N,fugl,pássaro
191,Schwarm::N,sægur,bando
192,Schwarm::N,sægur,enxame
193,Huhn::N,hæna,galinha
194,Hahn::N,hani,galo
195,Gans::N,gæs,ganso
196,Adler::N,örn,águia
197,Ente::N,önd,pata
198,Eule::N,uggla,mocho
199,Eule::N,uggla,coruja
200,Kranich::N,trana,grou
201,Krähe::N,kráka,gralha
202,Kuckuck::N,gaukur,cuco
203,Schwan::N,svanur,cisne
204,Fisch::N,fiskur,peixe
205,Barsch::N,aborri,perca
206,Hecht::N,gedda,lúcio
207,Schlange[Tier]::N,naðra,serpente
208,Wurm::N,ormur,verme
209,Spinne::N,kónguló,aranha
210,Ameise::N,maur,formiga
211,Laus::N,lús,piolho
212,Mücke::N,mý,mosquito
213,Mücke::N,mýfluga,mosquito
214,Fliege::N,fluga,mosca
215,Schmetterling::N,fiðrildi,borboleta
216,Beere::N,ber,bago
217,Apfel::N,epli,maçã
218,Pilz::N,sveppur,fungo
219,Pilz::N,sveppur,cogumelo
220,Zwiebel::N,laukur,cebola
221,Saat::N,fræ,sementeira
222,Saat::N,útsæði,sementeira
223,Korn::N,korn,grão
224,Heu::N,hey,feno
225,Schale::N,hýði,casca
226,Grube::N,gryfja,cova
227,Grube::N,gryfja,fossa
228,Falle::N,gildra,armadilha
229,Schlinge::N,snara,laço
230,Spur::N,spor,pista
231,Spur::N,spor,vestígio
232,Asche::N,aska,cinza
233,Dreck::N,óþverri,sujidade
234,Eisen::N,járn,ferro
235,Gold::N,gull,ouro
236,Silber::N,silfur,prata
237,Kohle::N,kol,carvão
238,Glas::N,gler,vidro
239,Lehm::N,leir,barro
240,Lehm::N,leir,argila
241,Sand::N,sandur,areia
242,Mensch::N,maður,homem
243,Mensch::N,maður,pessoa
244,Mensch::N,manneskja,homem
245,Mensch::N,manneskja,pessoa
246,Mann::N,maður,homem
247,Mann::N,karlmaður,homem
248,Frau::N,kona,mulher
249,Kind::N,barn,filho
250,Kind::N,barn,criança
251,Kind::N,krakki,filho
252,Kind::N,krakki,criança
253,Junge::N,drengur,rapaz
254,Junge::N,drengur,menino
255,Mädchen::N,stelpa,menina
256,Mädchen::N,stelpa,rapariga
257,Familie::N,fjölskylda,família
258,Großvater::N,afi,avô
259,Großmutter::N,amma,avó
260,Eltern::N,foreldrar,pais
261,Vater::N,faðir,pai
262,Mutter::N,móðir,mãe
263,Sohn::N,sonur,filho
264,Tochter::N,dóttir,filha
265,Bruder::N,bróðir,irmão
266,Schwester::N,systir,irmã
267,Onkel::N,föðurbróðir,tio
268,Tante::N,frænka,tia
269,Tante::N,móðursystir,tia
270,Ehemann::N,eiginmaður,esposo
271,Ehefrau::N,eiginkona,esposa
272,Freude::N,gleði,prazer
273,Freude::N,gleði,alegria
274,Gelächter::N,hlátur,risada
275,Gelächter::N,hlátur,gargalhada
276,Glück::N,gæfa,felicidade
277,Kummer::N,sorg,aflição
278,Kummer::N,sorg,desgosto
279,Wunsch::N,ósk,desejo
280,Lust::N,fýsn,vontade
281,Lust::N,löngun,vontade
282,Geist::N,andi,mente
283,Geist::N,andi,espírito
284,Gedanke::N,hugsun,ideia
285,Gedanke::N,hugsun,pensamento
286,Gedächtnis::N,minni,memória
287,Verstand::N,vit,razão
288,Verstand::N,vit,inteligência
289,Sinn::N,merking,sentido
290,Sinn::N,merking,significado
291,Grund::N,ástæða,causa
292,Grund::N,ástæða,motivo
293,Wahrheit::N,sannleikur,verdade
294,Gespräch::N,samtal,conversa
295,Gespräch::N,samtal,conversação
296,Märchen::N,ævintýri,conto
297,Erzählung::N,saga,conto
298,Erzählung::N,saga,narrativa
299,Nachricht::N,frétt,mensagem
300,Neuigkeit::N,frétt,notícia
301,Neuigkeit::N,frétt,novidade
302,Name::N,nafn,nome
303,Rätsel::N,gáta,adivinha
304,Rede::N,ræða,oração
305,Rede::N,ræða,discurso
306,Sprache::N,mál,língua
307,Sprache::N,tungumál,língua
308,Stimme::N,rödd,voz
309,Wort::N,orð,palavra
310,Zeichen::N,tákn,marca
311,Zeichen::N,merki,marca
312,Ruf::N,kall,grito
313,Ruf::N,kall,chamada
314,Lärm::N,hávaði,ruído
315,Lärm::N,hávaði,barulho
316,Laut::N,hljóð,som
317,Ton::N,tónn,tom
318,Lied::N,ljóð,canção
319,Lied::N,söngur,canção
320,Ruhe::N,ró,calma
321,Ruhe::N,ró,silêncio
322,Ruhe::N,kyrrð,calma
323,Ruhe::N,kyrrð,silêncio
324,Leute::N,fólk,gente
325,Leute::N,fólk,pessoas
326,Volk::N,þjóð,povo
327,Volk::N,þjóð,nação
328,Arbeit::N,vinna,trabalho
329,Gast::N,gestur,hóspede
330,Gast::N,gestur,convidado
331,Geschenk::N,gjöf,prenda
332,Geschenk::N,gjöf,presente
333,Spiel::N,leikur,jogo
334,Gesellschaft::N,selskapur,companhia
335,Hilfe::N,hjálp,ajuda
336,Hilfe::N,hjálp,socorro
337,Freund::N,vinur,amigo
338,Kamerad::N,félagi,camarada
339,Angelegenheit::N,mál,assunto
340,Angelegenheit::N,málefni,assunto
341,Anzahl::N,tala,número
342,Anzahl::N,tala,quantidade
343,Anzahl::N,fjöldi,número
344,Anzahl::N,fjöldi,quantidade
345,Art::N,tegund,tipo
346,Art::N,tegund,espécie
347,Stück::N,biti,pedaço
348,Stück::N,stykki,pedaço
349,Teil::N,hluti,peça
350,Teil::N,hluti,parte
351,Teil::N,partur,peça
352,Teil::N,partur,parte
353,Hälfte::N,helmingur,metade
354,Kreis::N,hringur,círculo
355,Kreuz::N,kross,cruz
356,Kreuz::N,krossmark,cruz
357,Linie::N,lína,linha
358,Strich::N,strik,traço
359,Abstand::N,millibil,distância
360,Entfernung::N,fjarlægð,distância
361,Gegend::N,hérað,área
362,Gegend::N,hérað,região
363,Platz::N,pláss,lugar
364,Ort::N,staður,sítio
365,Seite::N,hlið,lado
366,Mitte::N,miðja,meio
367,Gegenstand::N,hlutur,objecto
368,Sache::N,mál,coisa
369,Rand::N,brún,bordo
370,Rand::N,brún,margem
371,Kante::N,rönd,borda
372,Kante::N,rönd,aresta
373,Ecke::N,horn,esquina
374,Spitze::N,oddur,ponta
375,Ende::N,endi,cabo
376,Ende::N,endi,extremo
377,Loch::N,gat,furo
378,Loch::N,gat,buraco
379,Loch::N,hola,furo
380,Loch::N,hola,buraco
381,Winkel::N,skot,canto
382,Winkel::N,skot,ângulo
383,Winkel::N,krókur,canto
384,Winkel::N,krókur,ângulo
385,Muster::N,munstur,padrão
386,Muster::N,munstur,desenho
387,Größe::N,stærð,tamanho
388,Länge::N,lengd,comprimento
389,Höhe::N,hæð,altura
390,Höhe::N,hæð,altitude
391,Gewicht::N,vigt,peso
392,Gewicht::N,þyngd,peso
393,Menge::N,magn,quantidade
394,Haufen::N,hrúga,pilha
395,Haufen::N,haugur,pilha
396,Reihe::N,röð,fila
397,Boot::N,bátur,barco
398,Ruder::N,ár,remo
399,Schlitten::N,sleði,trenó
400,Ski::N,skíði,esqui
401,Lagerfeuer::N,varðeldur,fogueira
402,Last::N,byrði,carga
403,Last::N,farmur,carga
404,Gang::N,ganga,curso
405,Gang::N,ganga,caminhada
406,Schritt::N,skref,passo
407,Norden::N,norður,norte
408,Süden::N,suður,sul
409,Westen::N,vestur,oeste
410,Westen::N,vestur,ocidente
411,Osten::N,austur,este
412,Osten::N,austur,leste
413,Osten::N,austur,oriente
414,Holz::N,viður,madeira
415,Brett::N,fjöl,tábua
416,Brett::N,fjöl,prancha
417,Platte::N,flötur,laje
418,Platte::N,flötur,chapa
419,Stütze::N,stoð,apoio
420,Stütze::N,stoð,suporte
421,Stange::N,stöng,vara
422,Stange::N,stöng,barra
423,Stock::N,prik,pau
424,Stock::N,prik,bengala
425,Stock::N,stafur,pau
426,Stock::N,stafur,bengala
427,Stab::N,prik,bastão
428,Stab::N,stafur,bastão
429,Rohr::N,rör,cano
430,Rohr::N,pípa,cano
431,Haus::N,hús,casa
432,Heim::N,heimili,lar
433,Heim::N,heimili,casa
434,Ofen::N,ofn,estufa
435,Ofen::N,ofn,aquecedor
436,Fußboden::N,gólf,piso
437,Tisch::N,borð,mesa
438,Stuhl::N,stóll,cadeira
439,Wiege::N,vagga,berço
440,Bett::N,rúm,cama
441,Bett::N,hvíla,cama
442,Regal::N,hilla,estante
443,Regal::N,hilla,prateleira
444,Kiste::N,kassi,caixa
445,Fenster::N,gluggi,janela
446,Tür::N,dyr,porta
447,Tür::N,hurð,porta
448,Tor::N,hlið,portão
449,Zaun::N,girðing,cerca
450,Zaun::N,girðing,vedação
451,Zaun::N,limgarður,cerca
452,Zaun::N,limgarður,vedação
453,Dach::N,þak,telhado
454,Leiter::N,stigi,escada
455,Leiter::N,stigi,escada móvel
456,Besen::N,sópur,vassoura
457,Spaten::N,spaði,pá
458,Schaufel::N,skófla,pá
459,Gabel::N,gaffall,garfo
460,Löffel::N,skeið,colher
461,Messer::N,hnífur,faca
462,Nagel::N,nögl,cravo
463,Netz::N,net,rede
464,Haken::N,krókur,gancho
465,Griff::N,tak,asa
466,Griff::N,tak,cabo
467,Schloss::N,lás,fechadura
468,Bild::N,mynd,imagem
469,Figur::N,stytta,figura
470,Puppe::N,brúða,boneca
471,Beutel::N,poki,saco
472,Beutel::N,poki,bolsa
473,Beutel::N,baggi,saco
474,Beutel::N,baggi,bolsa
475,Bündel::N,böggull,fardo
476,Tasche::N,veski,saco
477,Tasche::N,veski,bolso
478,Eimer::N,fata,balde
479,Deckel::N,lok,tampa
480,Geschirr::N,leirtau,louça
481,Sack::N,sekkur,saca
482,Tasse::N,bolli,chávena
483,Topf::N,pottur,tacho
484,Topf::N,pottur,panela
485,Kessel::N,ketill,caldeira
486,Essen::N,matur,refeição
487,Nahrung::N,fæða,comida
488,Nahrung::N,fæða,alimento
489,Speise::N,réttur,prato
490,Speise::N,matarréttur,prato
491,Fleisch::N,kjöt,carne
492,Getreide::N,korn,cereais
493,Brei::N,grautur,puré
494,Brot::N,brauð,pão
495,Scheibe::N,sneið,fatia
496,Fett::N,fita,banha
497,Fett::N,fita,gordura
498,Butter::N,smjör,manteiga
499,Öl::N,olía,azeite
500,Salz::N,salt,sal
501,Suppe::N,súpa,sopa
502,Suppe::N,súpa,caldo
503,Honig::N,hunang,mel
504,Milch::N,mjólk,leite
505,Tee::N,te,chá
506,Leder::N,skinn,couro
507,Wolle::N,ull,lã
508,Stoff::N,dúkur,pano
509,Stoff::N,dúkur,tecido
510,Nadel::N,nál,agulha
511,Faden::N,þráður,fio
512,Knopf::N,tala,botão
513,Knopf::N,hnappur,botão
514,Knoten::N,hnútur,nó
515,Farbe::N,málning,corante
516,Kleidung::N,búningur,roupa
517,Kleidung::N,búningur,vestuário
518,Kleidung::N,klæðnaður,roupa
519,Kleidung::N,klæðnaður,vestuário
520,Hemd::N,skyrta,camisa
521,Kragen::N,kragi,gola
522,Kragen::N,flibbi,gola
523,Ärmel::N,ermi,manga
524,Hose::N,buxur,calça
525,Gürtel::N,belti,cinto
526,Mütze::N,húfa,boné
527,Mütze::N,húfa,barrete
528,Schuh::N,skór,sapato
529,Stiefel::N,stígvél,bota
530,Ring::N,hringur,anel
531,Band::N,band,fita
532,Band::N,band,faixa
533,Kamm::N,greiða,pente
534,Spiegel::N,spegill,espelho
535,Riemen::N,ól,correia
536,Riemen::N,reim,correia
537,Schnur::N,snúra,corda
538,Schnur::N,snúra,cordel
539,Leine::N,band,trela
540,Decke::N,teppi,cobertor
541,Kissen::N,koddi,almofada
542,Tuch::N,klútur,pano
543,Handtuch::N,þurrka,toalha
544,Handtuch::N,handklæði,toalha
545,Kraft::N,afl,força
546,Kraft::N,kraftur,força
547,Stärke::N,styrkur,força
548,Gesundheit::N,heilsa,saúde
549,Gesundheit::N,heilbrigði,saúde
550,Krankheit::N,sjúkdómur,doença
551,Krankheit::N,sjúkdómur,enfermidade
552,Schmerz::N,sársauki,dor
553,Wunde::N,sár,chaga
554,Wunde::N,sár,ferida
555,Fieber::N,hitasótt,febre
556,Arznei::N,lyf,remédio
557,Brücke::N,brú,ponte
558,Brunnen::N,brunnur,poço
559,Weide::N,hagi,pastagem
560,Pfad::N,stígur,senda
561,Pfad::N,stígur,trilho
562,Weg::N,vegur,caminho
563,Straße::N,gata,via
564,Straße::N,gata,estrada
565,Straße::N,stræti,via
566,Straße::N,stræti,estrada
567,Dorf::N,þorp,aldeia
568,Stadt::N,borg,cidade
569,Brief::N,bréf,carta
570,Buch::N,bók,livro
571,Buchstabe::N,bókstafur,letra
572,Zeitung::N,dagblað,jornal
573,Leben::N,líf,vida
574,Tod::N,dauði,morte
575,Grab::N,gröf,túmulo
576,Grab::N,gröf,sepultura
577,Kirche::N,kirkja,igreja
578,Sünde::N,synd,pecado
579,Gott::N,guð,deus
580,Arbeiter::N,verkamaður,operário
581,Arbeiter::N,verkamaður,trabalhador
582,Chef::N,yfirmaður,chefe
583,Chef::N,yfirmaður,patrão
584,Meister::N,meistari,mestre
585,Arzt::N,læknir,médico
586,Lehrer::N,kennari,professor
587,Geld::N,peningar,dinheiro
588,Geschäft::N,viðskipti,negócio
589,Laden::N,búð,loja
590,Laden::N,verslun,loja
591,Preis::N,verð,preço
592,Ware::N,vara,mercadoria
593,Nutzen::N,gagn,proveito
594,Reichtum::N,auður,riqueza
595,Welt::N,veröld,mundo
596,Land::N,land,país
597,Staat::N,ríki,Estado
598,König::N,konungur,rei
599,Macht::N,vald,poder
600,Macht::N,vald,potência
601,Grenze::N,landamæri,fronteira
602,Krieg::N,stríð,guerra
603,Feind::N,fjandmaður,inimigo
604,Gewalt::N,ofbeldi,violência
605,Kampf::N,bardagi,luta
606,Kampf::N,bardagi,combate
607,Bogen[Waffe]::N,bogi,arco
608,Pfeil::N,ör,seta
609,Pfeil::N,ör,flecha
610,Gewehr::N,byssa,espingarda
611,Fehler::N,villa,erro
612,Fehler::N,villa,falha
613,Lüge::N,lygi,mentira
614,Schaden::N,skemmd,dano
615,Schaden::N,skemmd,estrago
616,Unglück::N,óhamingja,desgraça
617,Schuld::N,sök,culpa
618,Alter::N,aldur,idade
619,Schluss::N,lok,fim
620,Schluss::N,endir,fim
621,Zeit::N,tími,tempo
622,Tag::N,dagur,dia
623,Morgen::N,morgunn,manhã
624,Mittag::N,hádegi,meio-dia
625,Abend::N,kvöld,noite
626,Abend::N,kvöld,tardinha
627,Nacht::N,nótt,noite
628,Woche::N,vika,semana
629,Monat::N,mánuður,mês
630,Jahr::N,ár,ano
631,Frühling::N,vor,primavera
632,Sommer::N,sumar,verão
633,Herbst::N,haust,outono
634,Winter::N,vetur,inverno
635,Januar::N,janúar,Janeiro
636,Februar::N,február,Fevereiro
637,März::N,mars,Março
638,April::N,apríl,Abril
639,Mai::N,maí,Maio
640,Juni::N,júní,Junho
641,Juli::N,júlí,Julho
642,August::N,ágúst,Agosto
643,September::N,september,Setembro
644,Oktober::N,október,Outubro
645,November::N,nóvember,Novembro
646,Dezember::N,desember,Dezembro
647,Montag::N,mánudagur,segunda-feira
648,Dienstag::N,þriðjudagur,terça-feira
649,Mittwoch::N,miðvikudagur,quarta-feira
650,Donnerstag::N,fimmtudagur,quinta-feira
651,Freitag::N,föstudagur,sexta-feira
652,Samstag::N,laugardagur,sábado
653,Sonntag::N,sunnudagur,domingo
654,groß::A,stór,grande
655,klein::A,lítill,pequeno
656,lang::A,langur,comprido
657,kurz::A,stuttur,curto
658,breit::A,breiður,largo
659,schmal::A,mjór,estreito
660,dicht::A,þéttur,denso
661,dick[Gegenstand]::A,þykkur,grosso
662,dünn::A,þunnur,delgado
663,fein::A,fíngerður,fino
664,fein::A,fíngerður,subtil
665,fest::A,fastur,firme
666,fest::A,fastur,sólido
667,flach::A,flatur,plano
668,glatt::A,háll,liso
669,glatt::A,sléttur,liso
670,hart::A,harður,duro
671,weich::A,mjúkur,mole
672,rund::A,kringlóttur,redondo
673,spitz::A,oddhvass,agudo
674,scharf::A,beittur,afiado
675,stumpf::A,bitlaus,rombo
676,schwer::A,þungur,pesado
677,schön::A,fagur,belo
678,schön::A,fagur,bonito
679,schön::A,fallegur,belo
680,schön::A,fallegur,bonito
681,heiß::A,heitur,quente
682,warm::A,hlýr,quente
683,warm::A,heitur,quente
684,kalt::A,kaldur,frio
685,kühl::A,svalur,fresco
686,frisch::A,frískur,fresco
687,feucht::A,rakur,húmido
688,feucht::A,þvalur,húmido
689,nass::A,votur,molhado
690,nass::A,blautur,molhado
691,trocken::A,þurr,seco
692,voll::A,fullur,cheio
693,leer::A,tómur,vazio
694,offen::A,opinn,aberto
695,geschlossen::A,lokaður,fechado
696,sauber::A,þrifinn,limpo
697,schmutzig::A,óhreinn,sujo
698,schmutzig::A,sóðalegur,sujo
699,roh::A,hrár,cru
700,reif::A,þroskaður,maduro
701,lecker::A,ljúffengur,delicioso
702,süß::A,sætur,doce
703,bitter::A,beiskur,amargo
704,sauer::A,súr,azedo
705,hell::A,bjartur,claro
706,dunkel::A,dimmur,escuro
707,dunkel::A,dimmur,sombrio
708,schwarz::A,svartur,preto
709,weiß::A,hvítur,branco
710,rot::A,rauður,vermelho
711,gelb::A,gulur,amarelo
712,blau::A,blár,azul
713,grün::A,grænn,verde
714,grau::A,grár,cinzento
715,bunt::A,marglitur,colorido
716,billig::A,ódýr,barato
717,teuer::A,dýr,caro
718,wertvoll::A,verðmætur,valioso
719,wertvoll::A,verðmætur,precioso
720,blind::A,blindur,cego
721,taub::A,heyrnarlaus,surdo
722,kräftig::A,öflugur,forte
723,kräftig::A,öflugur,poderoso
724,stark::A,sterkur,forte
725,stark::A,sterkur,robusto
726,schwach::A,veill,débil
727,fett::A,feitur,gordo
728,schlank::A,grannur,esbelto
729,schlank::A,spengilegur,esbelto
730,hübsch::A,snotur,giro
731,hübsch::A,snotur,bonito
732,hübsch::A,laglegur,giro
733,hübsch::A,laglegur,bonito
734,böse::A,illur,mau
735,böse::A,vondur,mau
736,dumm::A,heimskur,parvo
737,dumm::A,heimskur,estúpido
738,faul::A,latur,preguiçoso
739,fleißig::A,iðinn,aplicado
740,fleißig::A,iðinn,diligente
741,geizig::A,nískur,avarento
742,klug::A,hygginn,prudente
743,klug::A,hygginn,inteligente
744,geschickt::A,fimur,hábil
745,geschickt::A,laginn,hábil
746,lieb::A,kær,caro
747,lieb::A,kær,querido
748,lieb::A,ljúfur,caro
749,lieb::A,ljúfur,querido
750,lustig::A,kátur,alegre
751,sanft::A,blíður,suave
752,sanft::A,blíður,brando
753,hungrig::A,soltinn,faminto
754,hungrig::A,hungraður,faminto
755,krank::A,sjúkur,doente
756,krank::A,sjúkur,enfermo
757,nackt::A,nakinn,nu
758,nackt::A,nakinn,despido
759,traurig::A,dapur,triste
760,traurig::A,hryggur,triste
761,lebendig::A,lifandi,vivo
762,gut::A,góður,bom
763,schlecht::A,slæmur,mau
764,schlecht::A,slæmur,ruim
765,schlecht::A,lélegur,mau
766,schlecht::A,lélegur,ruim
767,richtig::A,réttur,justo
768,richtig::A,réttur,correcto
769,schlimm::A,slæmur,mau
770,schlimm::A,slæmur,grave
771,wahr::A,sannur,verdadeiro
772,alt::A,gamall,velho
773,alt::A,gamall,antigo
774,neu::A,nýr,novo
775,ehemalig::A,fyrrverandi,antigo
776,alt[Lebewesen]::A,gamall,velho
777,jung::A,ungur,jovem
778,arm::A,vesall,pobre
779,arm::A,fátækur,pobre
780,reich::A,ríkur,rico
781,reich::A,auðugur,rico
782,bekannt::A,kunnugur,conhecido
783,berühmt::A,frægur,famoso
784,berühmt::A,frægur,célebre
785,fremd::A,framandi,alheio
786,fremd::A,framandi,estranho
787,fremd::A,ókunnugur,alheio
788,fremd::A,ókunnugur,estranho
789,verschieden::A,ýmis,diverso
790,verschieden::A,ýmis,diferente
791,nah::A,nálægur,próximo
792,fern::A,fjarri,remoto
793,fern::A,fjarri,distante
794,fern::A,fjarlægur,remoto
795,fern::A,fjarlægur,distante
796,linker::A,vinstri,esquerdo
797,rechter::A,hægri,direito
798,anderer::A,annar,outro
799,erster::A,fyrsti,primeiro
800,zweiter::A,annar,segundo
801,dritter::A,þriðji,terceiro
802,letzter::A,síðasti,final
803,letzter::A,síðasti,último
804,allein::ADV,einn,só
805,allein::ADV,aleinn,só
806,auf einmal::ADV,allt í einu,de vez
807,zusammen::ADV,saman,juntos
808,lange::ADV,lengi,muito tempo
809,plötzlich::ADV,skyndilega,de repente
810,sofort::ADV,strax,imediatamente
811,sofort::ADV,þegar í stað,imediatamente
812,später::ADV,seinna,mais tarde
813,jetzt::ADV,nú,agora
814,jetzt::ADV,núna,agora
815,heute::ADV,í dag,hoje
816,morgen::ADV,á morgun,amanhã
817,bald::ADV,brátt,logo
818,bald::ADV,brátt,breve
819,bald::ADV,bráðum,logo
820,bald::ADV,bráðum,breve
821,dann::ADV,svo,então
822,dann::ADV,svo,depois
823,dann::ADV,síðan,então
824,dann::ADV,síðan,depois
825,gestern::ADV,í gær,ontem
826,einst::ADV,forðum,antigamente
827,damals::ADV,þá,então
828,damals::ADV,á þeim tímum,então
829,danach::ADV,á eftir því,logo
830,danach::ADV,á eftir því,depois
831,vorher::ADV,áður,antes
832,zuerst::ADV,fyrst,primeiro
833,einmal::ADV,einu sinni,uma vez
834,manchmal::ADV,stundum,às vezes
835,oft::ADV,oft,muitas vezes
836,immer::ADV,alltaf,sempre
837,immer::ADV,sífellt,sempre
838,niemals::ADV,aldrei,nunca
839,hier::ADV,hér,cá
